"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOX,O3
01/11/2012 4.00,"3,53663405","6,6233439",
01/11/2012 5.00,"3,93724011","7,08256042",
01/11/2012 6.00,"8,73737538","12,57438081","20,02914165"
01/11/2012 7.00,"11,7545783","16,05898742","18,06815241"
01/11/2012 8.00,"7,38427402","10,74593138","39,58644585"
01/11/2012 9.00,"7,22260294","10,89555112","44,85109125"
01/11/2012 10.00,"5,96364654","10,10017824","48,2519478"
01/11/2012 11.00,"7,74202834","11,94676107","40,092717"
01/11/2012 12.00,"8,75620476","14,16188382","34,7868948"
01/11/2012 13.00,"6,97587464","11,88264024","42,7787052"
01/11/2012 14.00,"7,42063261","12,15726271","48,5253426"
01/11/2012 15.00,"3,79829507","7,04175642","55,4053395"
01/11/2012 16.00,"4,50276382","7,72701914","53,307996"
01/11/2012 17.00,"6,6577274","9,91493794","47,5552938"
01/11/2012 18.00,"6,88692458","10,11507654","49,52238375"
01/11/2012 19.00,"7,41868428","10,60020066","46,914021"
01/11/2012 20.00,"7,07456634","10,3696211","43,93841865"
01/11/2012 21.00,"7,12520949","10,43374194","43,060878"
01/11/2012 22.00,"9,46716666","12,80301586","41,92478535"
01/11/2012 23.00,"4,65923999","7,81575314","46,47657735"
02/11/2012 0.00,"5,85586519","8,9764251","44,7808872"
02/11/2012 1.00,"4,38264816","7,41806862","46,02431085"
02/11/2012 2.00,"6,29348184","9,28472936","37,79082615"
02/11/2012 3.00,"7,20052699","10,61574522","29,55869805"
02/11/2012 4.00,"5,16957574","8,37471487","31,9119003"
02/11/2012 5.00,"7,06677494","10,3566673","34,05379215"
02/11/2012 6.00,"8,12250678","11,30619136","33,2970687"
02/11/2012 7.00,"15,83466585","19,42570968","22,827189"
02/11/2012 8.00,"20,34846","26,48624768","19,16846873"
02/11/2012 9.00,"17,98182846","24,65845216","22,0070046"
02/11/2012 10.00,"16,07034662","24,24391144","30,60703065"
02/11/2012 11.00,"10,29110482","16,24617031","48,0251163"
02/11/2012 12.00,"9,15291417","14,30049043","52,59380595"
02/11/2012 13.00,"8,60427342","13,83285347","57,82605255"
02/11/2012 14.00,"11,01310279","16,46638682","55,7867436"
02/11/2012 15.00,"8,7704874","13,1618409","56,21133945"
02/11/2012 16.00,"11,85132168","16,0926673","49,86057615"
02/11/2012 17.00,"15,07110674","18,62645544","41,91532905"
02/11/2012 18.00,"20,51141976","24,10077912","31,5547953"
02/11/2012 19.00,"23,31892408","27,46815528","23,4158337"
02/11/2012 20.00,"21,27302672","25,12608912","18,98620553"
02/11/2012 21.00,"23,70329344","27,9597496","13,66553654"
02/11/2012 22.00,"21,39770824","25,67468016","19,17252257"
02/11/2012 23.00,"11,19684599","14,50840131","30,21010545"
03/11/2012 0.00,"10,21643358","13,64307791","28,9936941"
03/11/2012 1.00,"8,45753506","11,56267851","30,7595883"
03/11/2012 2.00,"5,45915578","8,58003499","34,2907383"
03/11/2012 3.00,,,"37,24539315"
03/11/2012 4.00,"3,14771413","6,15635511","40,84134075"
03/11/2012 5.00,"6,72979833","10,07038546",
03/11/2012 6.00,"12,57137706","16,82197294","29,0902122"
03/11/2012 7.00,"13,05639027","16,41133461","25,4368884"
03/11/2012 8.00,"15,96321726","20,74506616","20,2471752"
03/11/2012 9.00,"15,88401074","23,04828048","20,60765175"
03/11/2012 10.00,"12,13440475","19,26313232","28,8087177"
03/11/2012 11.00,"9,38016302","14,95660853","41,63654775"
03/11/2012 12.00,"9,23082817","14,92292674","44,0187573"
03/11/2012 13.00,"12,34932694","18,18990951","45,0414342"
03/11/2012 14.00,"11,2435963","17,03441717","48,451767"
03/11/2012 15.00,"6,36685102","10,03152406","52,6228332"
03/11/2012 16.00,"12,49021648","16,60564161","44,0045928"
03/11/2012 17.00,"17,79094586","21,47566048","36,373239"
03/11/2012 18.00,"25,90825008","29,18453856","27,5470797"
03/11/2012 19.00,"29,45007712","33,28057792","16,41970386"
03/11/2012 20.00,"23,22540816","26,93120832","14,49246204"
03/11/2012 21.00,"17,5481123","21,18484528","19,90628756"
03/11/2012 22.00,"15,46327132","18,46064489","24,66396555"
03/11/2012 23.00,"12,57266957","15,80444286","28,55828535"
04/11/2012 0.00,"17,58252447","20,90374304","22,5942927"
04/11/2012 1.00,"11,11178876","14,2454363","26,4373011"
04/11/2012 2.00,"9,06461227","12,08990295","25,3815471"
04/11/2012 3.00,"12,871345","16,03890951","21,8908956"
04/11/2012 4.00,"8,49519382","11,55555249","30,7778226"
04/11/2012 5.00,"4,33395143","7,52882504","36,44276475"
04/11/2012 6.00,"6,78303797","10,09823565","32,215659"
04/11/2012 7.00,"10,44757908","13,73310826","27,39316545"
04/11/2012 8.00,"9,56456012","13,254462","30,75083025"
04/11/2012 9.00,"16,09047806","21,94264736","22,6462824"
04/11/2012 10.00,"12,83563075","19,78581576","30,3565983"
04/11/2012 11.00,"6,85575898","11,21810361","47,3588661"
04/11/2012 12.00,"13,30506117","19,10639994","42,8097474"
04/11/2012 13.00,"16,22812294","22,85591416","39,81730725"
04/11/2012 14.00,"23,45461872","29,95983544","33,7594698"
04/11/2012 15.00,"16,76702779","21,63693768","39,51287025"
04/11/2012 16.00,"11,4338403","14,8737023","36,2071752"
04/11/2012 17.00,"11,11893008","14,15799672","32,4067002"
04/11/2012 18.00,"13,01873534","16,04020394","28,59946215"
04/11/2012 19.00,"12,77329764","16,02725014","21,4305294"
04/11/2012 20.00,"15,37172476","18,5603901","12,76975361"
04/11/2012 21.00,"24,87590392","29,18325752","3,39545808"
04/11/2012 22.00,"19,00770059","22,95694424","8,13694865"
04/11/2012 23.00,"10,7326143","14,2085175","20,00348595"
05/11/2012 0.00,"9,43729931","12,67347786","23,0175519"
05/11/2012 1.00,"7,24727539","10,61250629","24,3790995"
05/11/2012 2.00,"8,89450163","12,97789502","20,08651785"
05/11/2012 3.00,,,
05/11/2012 4.00,"3,6132498","6,84874194","29,3622504"
05/11/2012 5.00,"5,18515854","8,54182176",
05/11/2012 6.00,"5,55070426","8,46345079","28,50158745"
05/11/2012 7.00,"13,70826373","17,20735183","21,94557855"
05/11/2012 8.00,"17,68122191","23,04956152","19,96298745"
05/11/2012 9.00,"41,78901616","79,8687332",
05/11/2012 10.00,"20,36727408","35,94131712",
05/11/2012 11.00,"7,46738101","11,29647458","28,93091145"
05/11/2012 12.00,"6,81745206","10,66626599","29,92390275"
05/11/2012 13.00,"7,13040439","11,18377556","29,3966841"
05/11/2012 14.00,"8,1919793","12,5594825","28,55964195"
05/11/2012 15.00,"7,56607271","11,64817359","31,1261496"
05/11/2012 16.00,"8,0854981","11,80621186","32,3884659"
05/11/2012 17.00,"11,035825","14,5122865","27,083322"
05/11/2012 18.00,"12,56163159","16,06028376","25,54016955"
05/11/2012 19.00,"20,08743376","24,21800384","15,72794559"
05/11/2012 20.00,"41,78966624","54,27047568",
05/11/2012 21.00,"25,7706052","36,17773592",
05/11/2012 22.00,"10,8676646","14,11978349","33,89718465"
05/11/2012 23.00,"5,99675856","9,23291225","41,70808845"
06/11/2012 0.00,"5,11438777","8,18234855","43,75886865"
06/11/2012 1.00,"4,31252365","7,44462247","46,1019363"
06/11/2012 2.00,"3,01266383","6,0935287","46,55218785"
06/11/2012 3.00,"2,2452138","5,37134718","45,0772245"
06/11/2012 4.00,"2,63997679","5,67058283","38,5738836"
06/11/2012 5.00,"6,70772238","9,8158409","30,40046835"
06/11/2012 6.00,"11,35332025","14,61656698","26,0829093"
06/11/2012 7.00,"22,15476464","25,97390816","15,18437393"
06/11/2012 8.00,"30,64020152","38,95893112","8,2982823"
06/11/2012 9.00,"40,21190296","65,58509896","3,90646337"
06/11/2012 10.00,"22,22162728","31,63799784","17,66718135"
06/11/2012 11.00,"14,30755718","21,4231952","29,03552925"
06/11/2012 12.00,"14,64647257","21,42384528","32,0988717"
06/11/2012 13.00,"15,78141665","22,96535704","33,87085065"
06/11/2012 14.00,"13,77903832","20,95555824","35,07379575"
06/11/2012 15.00,"10,4936774","15,67878814","45,75023775"
06/11/2012 16.00,"14,11211637","19,09668316","37,41684345"
06/11/2012 17.00,"24,58371208","28,93064408","21,81259185"
06/11/2012 18.00,"20,8841068","24,73099344","26,0477973"
06/11/2012 19.00,"29,55525624","34,17568072","15,1816707"
06/11/2012 20.00,"29,23061776","34,28644288","13,27535843"
06/11/2012 21.00,"26,54389448","31,20210008","13,66350563"
06/11/2012 22.00,"22,47485256","26,37418536","17,16156456"
06/11/2012 23.00,"12,69928794","16,05315774","24,8502786"
07/11/2012 0.00,"10,82935768","14,11525014","25,5529974"
07/11/2012 1.00,"10,78844662","14,29271815","23,302398"
07/11/2012 2.00,"7,01288522","10,17855112","25,9904211"
07/11/2012 3.00,,,"29,372385"
07/11/2012 4.00,"3,44638382","6,54367851","34,22524245"
07/11/2012 5.00,"2,99837928","6,07539338",
07/11/2012 6.00,"6,39736654","9,61958939","41,64867735"
07/11/2012 7.00,"11,93768098","15,5518409","29,1408453"
07/11/2012 8.00,"24,5986448","29,935228","15,51986909"
07/11/2012 9.00,"28,6560044","37,78593824","11,3562183"
07/11/2012 10.00,"19,73813048","30,71700656","20,49018615"
07/11/2012 11.00,"14,05822665","20,82797048","34,3157157"
07/11/2012 12.00,"13,39336306","19,37064408","37,19272515"
07/11/2012 13.00,"10,12878558","15,1884825","45,47887785"
07/11/2012 14.00,"9,0691571","13,17220394","53,6968215"
07/11/2012 15.00,"10,28720817","14,09711482","50,23791045"
07/11/2012 16.00,"12,47852842","17,23067058","44,16928005"
07/11/2012 17.00,"17,88574473","22,53270968","31,02624"
07/11/2012 18.00,"23,75782368","28,68065008","20,61710805"
07/11/2012 19.00,"25,01224864","30,1599836","21,19426155"
07/11/2012 20.00,"28,85663056","34,6375052","16,73021963"
07/11/2012 21.00,"28,33591648","34,2087392","14,85698046"
07/11/2012 22.00,"22,08463248","26,72524768","19,9899798"
07/11/2012 23.00,"13,92577858","17,36150492","27,68343795"
08/11/2012 0.00,"10,19305938","13,45006534","31,240902"
08/11/2012 1.00,"8,11211697","11,13455112","32,1029415"
08/11/2012 2.00,"7,8647405","10,88453991","29,68222845"
08/11/2012 3.00,"5,47733508","8,64804483","31,45893555"
08/11/2012 4.00,"4,68586077","7,64994259","32,17785375"
08/11/2012 5.00,"7,27454434","10,8605749","30,4375953"
08/11/2012 6.00,"8,18743447","11,51410033","30,6050157"
08/11/2012 7.00,"13,60178445","17,24362438","25,2377475"
08/11/2012 8.00,"20,81204352","27,97076272","19,85835968"
08/11/2012 9.00,"23,20984448","36,40893496","20,8027428"
08/11/2012 10.00,"16,57938602","27,26154456","28,4381265"
08/11/2012 11.00,"13,38038441","22,42777912","34,8840912"
08/11/2012 12.00,"9,24121798","15,81480399","45,89200245"
08/11/2012 13.00,"7,29207738","12,61065145","53,56924125"
08/11/2012 14.00,"7,67644865","12,89822772","55,150179"
08/11/2012 15.00,"7,37583254","12,13005878","55,90151595"
08/11/2012 16.00,"11,32540887","15,82711154","51,71963685"
08/11/2012 17.00,"25,89331736","30,33873648","30,82372755"
08/11/2012 18.00,"40,69692","47,2785976","8,64120285"
08/11/2012 19.00,"45,25747976","56,85414216","1,35075665"
08/11/2012 20.00,"40,99234312","51,30209568","2,1243558"
08/11/2012 21.00,"35,02091856","42,90791856","5,38750548"
08/11/2012 22.00,"31,37909392","38,80090432","8,14774958"
08/11/2012 23.00,"21,53403384","25,49332696","16,40552939"
09/11/2012 0.00,"13,23948339","16,63608447","25,07844675"
09/11/2012 1.00,"9,08798647","12,22527064","25,91550885"
09/11/2012 2.00,"10,12943375","13,36586468","21,89562375"
09/11/2012 3.00,,,"14,00440325"
09/11/2012 4.00,"16,62354366","20,0209344","9,32434671"
09/11/2012 5.00,"14,78931618","18,47554319",
09/11/2012 6.00,"16,43849648","20,47432696","18,84107726"
09/11/2012 7.00,"24,49346568","29,00708584","11,55197768"
09/11/2012 8.00,"28,03464264","37,93882176","12,39037842"
09/11/2012 9.00,"34,72224504","56,40334992","12,68064693"
09/11/2012 10.00,"22,50926856","35,4406408","27,8096616"
09/11/2012 11.00,"16,73067302","26,66565064","35,38361925"
09/11/2012 12.00,"15,25484994","23,23286496","37,93729905"
09/11/2012 13.00,"13,57516558","21,62982504","38,79662535"
09/11/2012 14.00,"13,25702026","20,73728432","45,02389815"
09/11/2012 15.00,"7,69268153","12,03096173","59,3449059"
09/11/2012 16.00,"7,25117205","11,15786796","61,6130214"
09/11/2012 17.00,"17,47994185","21,00154184","42,09759225"
09/11/2012 18.00,"62,2238412","91,61793496","3,4136844"
09/11/2012 19.00,"62,73027264","95,03454512",
09/11/2012 20.00,"47,26376048","63,88357192","1,14284573"
09/11/2012 21.00,"37,70114104","46,66845928","3,43393565"
09/11/2012 22.00,"29,57994016","35,08441608","12,4956825"
09/11/2012 23.00,"19,22714848","22,93363696","22,0576377"
10/11/2012 0.00,"15,08538746","18,68021323","24,12056745"
10/11/2012 1.00,"9,77232951","12,80819738","29,0834691"
10/11/2012 2.00,"8,90489144","11,87162903","30,30865845"
10/11/2012 3.00,"7,49854661","10,82689502","32,0738943"
10/11/2012 4.00,"6,29218168","9,6008059","32,73812955"
10/11/2012 5.00,"11,95325422","15,35494122","28,5063156"
10/11/2012 6.00,"16,51640283","20,85645928","22,06843065"
10/11/2012 7.00,"20,61854912","24,70508584","17,06368587"
10/11/2012 8.00,"31,03302192","43,03812576","7,16218965"
10/11/2012 9.00,"32,8412768","58,43968728","6,12127646"
10/11/2012 10.00,"38,72830568","69,17009896","12,50243358"
10/11/2012 11.00,"22,6417128","33,97100112","38,0176377"
10/11/2012 12.00,"15,93270174","22,8889344","56,9957535"
10/11/2012 13.00,"16,47354726","22,84425096","60,32235615"
10/11/2012 14.00,"12,55254959","17,61021979","67,96855275"
10/11/2012 15.00,"8,64193026","12,80107326","72,11735475"
10/11/2012 16.00,"11,79353722","17,38417359","65,06654595"
10/11/2012 17.00,"16,2463118","20,15177256","53,35525755"
10/11/2012 18.00,"51,65224024","102,93062712","8,89839426"
10/11/2012 19.00,"55,10122056","126,27685456","2,15068182"
10/11/2012 20.00,"33,72947728","46,31741608","12,76705238"
10/11/2012 21.00,"33,35484","39,8203636","13,94094828"
10/11/2012 22.00,"31,62971888","36,6388912","12,99994469"
10/11/2012 23.00,"29,11180608","33,2579016","13,01277254"
11/11/2012 0.00,"25,34856944","29,37432368","15,48544536"
11/11/2012 1.00,"19,61151784","22,99386496","21,1166361"
11/11/2012 2.00,"44,21278208","78,03250576","2,01702281"
11/11/2012 3.00,,,"0,4711791"
11/11/2012 4.00,"30,600604","38,05344616","8,49944613"
11/11/2012 5.00,"29,24034984","36,12397048",
11/11/2012 6.00,"26,43806528","31,97481576","19,48168772"
11/11/2012 7.00,"34,03400152","42,63977968","17,50044324"
11/11/2012 8.00,"7,74527491","10,9421848","51,7283949"
11/11/2012 9.00,"4,55470713","7,70823565","58,6644513"
11/11/2012 10.00,"4,66573314","8,0573439","58,62528945"
11/11/2012 11.00,"8,99059493","15,99357026","50,40936075"
11/11/2012 12.00,"22,22812808","41,21356152","39,09703245"
11/11/2012 13.00,"6,18245391","10,63193794","54,11331765"
11/11/2012 14.00,"6,1805075","10,45511618","54,34417905"
11/11/2012 15.00,"3,64051874","7,14927392","57,1030845"
11/11/2012 16.00,"4,59755887","7,97249508","53,6320239"
11/11/2012 17.00,"5,82859625","9,04184226","51,9106581"
11/11/2012 18.00,"33,19058008","55,95383872","19,45063554"
11/11/2012 19.00,"32,88607496","55,82365064","17,58886962"
11/11/2012 20.00,"16,81962691","22,7995484","35,488257"
11/11/2012 21.00,"33,27954544","69,42915584","19,39663289"
11/11/2012 22.00,"34,3183924","82,54308584","17,81703179"
11/11/2012 23.00,"22,81507384","39,794456","22,7279577"
12/11/2012 0.00,"29,24295016","44,3704456","18,39217433"
12/11/2012 1.00,"24,85512048","33,60376328","17,93381909"
12/11/2012 2.00,"19,49853776","25,81653144","21,8341977"
12/11/2012 3.00,"5,37734513","8,34168316","36,007356"
12/11/2012 4.00,"6,26166616","9,31193138","32,26762875"
12/11/2012 5.00,"12,62851144","15,48771815","18,35977154"
12/11/2012 6.00,"32,15368336","39,03342264","2,21278418"
12/11/2012 7.00,"29,9461264","34,91533792","5,3976321"
12/11/2012 8.00,"29,89677768","40,33008368","3,41503502"
12/11/2012 9.00,"32,08615152","51,25416184","5,98829175"
12/11/2012 10.00,"37,4031176","60,56801096","6,81724218"
12/11/2012 11.00,"36,04223248","57,49081904","12,23039339"
12/11/2012 12.00,"24,32400512","35,2793636","23,4468759"
12/11/2012 13.00,"16,96635379","24,90844616","31,56088005"
12/11/2012 14.00,"17,22801482","25,8087496","24,20156445"
12/11/2012 15.00,"12,30971603","17,88743302","25,7926368"
12/11/2012 16.00,"18,83174879","24,368918","23,2146579"
12/11/2012 17.00,"33,39965728","39,39415968","9,52888209"
12/11/2012 18.00,"26,16407568","29,87369984","16,80582015"
12/11/2012 19.00,"19,85436096","23,44595736","22,496418"
12/11/2012 20.00,"23,3396884","27,82503008","16,56416181"
12/11/2012 21.00,"22,40083904","27,08600384","10,05676508"
12/11/2012 22.00,"21,43405536","25,40654128","7,4139786"
12/11/2012 23.00,"20,12314992","23,53857464","9,43707618"
13/11/2012 0.00,"14,9237183","18,15687589","19,30077513"
13/11/2012 1.00,"12,46749236","15,57710033","19,26567909"
13/11/2012 2.00,"12,65513222","15,65611946","15,01831412"
13/11/2012 3.00,,,"24,75577545"
13/11/2012 4.00,"5,80327372","8,6577597","24,1718589"
13/11/2012 5.00,"7,69657818","10,97197758",
13/11/2012 6.00,"10,27941677","13,51353991","12,68401649"
13/11/2012 7.00,"13,87902827","17,32976763","9,6949439"
13/11/2012 8.00,"19,6349016","26,59635976","9,72936962"
13/11/2012 9.00,"19,97057232","29,67680208","16,98066195"
13/11/2012 10.00,"13,52841527","20,44388792","32,7205935"
13/11/2012 11.00,"13,26481166","20,19840624","36,4218372"
13/11/2012 12.00,"13,83747669","21,81052816","34,22256915"
13/11/2012 13.00,"13,40050438","20,90374304","37,3142406"
13/11/2012 14.00,"11,23969965","17,22354456","45,5322042"
13/11/2012 15.00,"9,47885472","14,1398614","49,73229765"
13/11/2012 16.00,"11,6104441","15,95341252","47,02943175"
13/11/2012 17.00,"18,91615403","22,54825424","34,5823674"
13/11/2012 18.00,"39,80481904","46,21766704","10,36120607"
13/11/2012 19.00,"39,42174984","47,26108368","2,10612948"
13/11/2012 20.00,"26,95942944","32,4981684","11,13074739"
13/11/2012 21.00,"23,50591768","28,14500328","13,71683597"
13/11/2012 22.00,"21,01657016","25,37155168","13,21258376"
13/11/2012 23.00,"13,66541007","17,25657818","17,41605873"
14/11/2012 0.00,"11,08581998","14,46500656","17,35665362"
14/11/2012 1.00,"7,99524788","11,20450164","17,38635717"
14/11/2012 2.00,"5,70782859","8,86761318","19,58564916"
14/11/2012 3.00,"5,16048609","8,22121186","18,25176822"
14/11/2012 4.00,"5,72535972","8,76268453","15,34165574"
14/11/2012 5.00,"8,88865856","12,20713532","11,67955992"
14/11/2012 6.00,"12,40970598","16,45149043","7,59354057"
14/11/2012 7.00,"16,80663678","22,02945216","2,05685099"
14/11/2012 8.00,"19,63945216","30,85430728","1,05373905"
14/11/2012 9.00,"17,96300291","32,60761128","6,38454065"
14/11/2012 10.00,"16,90338207","30,024614","12,56926209"
14/11/2012 11.00,"11,84872901","19,84346256","25,2215481"
14/11/2012 12.00,"8,01602367","14,0323439","36,55009575"
14/11/2012 13.00,"6,32594569","10,76277228","42,85768725"
14/11/2012 14.00,"9,2483593","14,75905878","43,61036085"
14/11/2012 15.00,"8,29131917","12,776462","48,1763373"
14/11/2012 16.00,"13,48361902","17,92240924","42,329112"
14/11/2012 17.00,"12,20777584","15,92815309","41,8356687"
14/11/2012 18.00,"14,23872518","18,08951422","37,41010035"
14/11/2012 19.00,"14,79971172","18,64264817","38,4321189"
14/11/2012 20.00,"21,80934272","25,97845872","27,67194675"
14/11/2012 21.00,"21,27044552","26,10927776","14,34057072"
14/11/2012 22.00,"21,59506488","26,24206616","13,86264653"
14/11/2012 23.00,"15,58274073","19,13489448","21,1146012"
15/11/2012 0.00,"16,97544726","20,56759432","15,89317149"
15/11/2012 1.00,"11,80716786","15,18071022","15,36798774"
15/11/2012 2.00,"10,68261742","13,70914325","14,6288163"
15/11/2012 3.00,,,"15,14117619"
15/11/2012 4.00,"8,78412378","11,75569109","14,93123037"
15/11/2012 5.00,"9,03474683","12,18057955",
15/11/2012 6.00,"10,86376986","14,48119738","13,30573031"
15/11/2012 7.00,"13,88292302","17,69053526","10,05541446"
15/11/2012 8.00,"18,7207113","23,920076","6,90229701"
15/11/2012 9.00,"26,65297408","38,6680968","2,04672636"
15/11/2012 10.00,"26,46403024","42,52320504","5,55336579"
15/11/2012 11.00,"21,71129536","33,34791856","9,98116056"
15/11/2012 12.00,"23,66432688","34,87197376","10,91879261"
15/11/2012 13.00,"25,0791304","34,52802408","11,21311097"
15/11/2012 14.00,"24,07273008","31,14124112","21,17064075"
15/11/2012 15.00,"15,27563146","20,06368672","33,0905064"
15/11/2012 16.00,"29,99742536","37,63892456","10,87423428"
15/11/2012 17.00,"26,52052984","32,72227392","10,8587072"
15/11/2012 18.00,"26,31210272","31,8388152","11,74503782"
15/11/2012 19.00,"31,5232396","40,42727064","9,9015062"
15/11/2012 20.00,"43,04212184","59,3406408","2,19928401"
15/11/2012 21.00,"35,14491176","44,70852544","7,09873469"
15/11/2012 22.00,"23,4455176","28,7227332","12,28237511"
15/11/2012 23.00,"17,11180154","20,74636632","18,94840028"
16/11/2012 0.00,"12,28438968","15,47152734","22,58349975"
16/11/2012 1.00,"9,56975311","12,76026736","25,96275045"
16/11/2012 2.00,"6,86744512","9,74459404","35,71506855"
16/11/2012 3.00,"3,15225895","6,18032012","59,20515615"
16/11/2012 4.00,"3,19381245","6,55080262","57,67822305"
16/11/2012 5.00,"4,63391938","7,72248578","53,15476005"
16/11/2012 6.00,"6,42918222","9,63578021","50,77660035"
16/11/2012 7.00,"7,74916966","11,05164489","45,2831085"
16/11/2012 8.00,"16,22293378","20,75282888","23,4043425"
16/11/2012 9.00,"22,57224984","29,34453472","17,33033358"
16/11/2012 10.00,"26,04589496","35,18544616","12,61448874"
16/11/2012 11.00,"25,87188384","36,14207712","13,21123314"
16/11/2012 12.00,"25,07067936","33,1659344","13,37863958"
16/11/2012 13.00,"16,70989341","22,20627392","35,1973062"
16/11/2012 14.00,"15,35808646","21,20687152","34,6356738"
16/11/2012 15.00,"14,8120403","19,91212248","35,05691805"
16/11/2012 16.00,"10,20409544","14,30243302","40,98039225"
16/11/2012 17.00,"23,5422648","29,76681904","14,92245636"
16/11/2012 18.00,"25,89786792","33,2112488","11,52227811"
16/11/2012 19.00,"27,7898684","35,87653856","9,8022749"
16/11/2012 20.00,"27,7307876","36,47048224","10,20932273"
16/11/2012 21.00,"26,2783368","33,81557464","10,62312164"
16/11/2012 22.00,"23,73055856","31,2247764","10,63594749"
16/11/2012 23.00,"18,14480352","22,86497704","15,33828618"
17/11/2012 0.00,"13,64594018","17,44829634","19,83743013"
17/11/2012 1.00,"10,52743758","13,70849508","22,9068294"
17/11/2012 2.00,"8,72568733","11,7887228","24,47292435"
17/11/2012 3.00,,,"23,6298174"
17/11/2012 4.00,"7,83162848","10,83596364","23,9018556"
17/11/2012 5.00,"8,53739739","11,57239338",
17/11/2012 6.00,"9,46781674","12,73954319","22,21965165"
17/11/2012 7.00,"10,72221876","14,1826099","23,27676225"
17/11/2012 8.00,"13,88616768","18,98787124","21,2637873"
17/11/2012 9.00,"17,73121498","24,48033024","19,64369369"
17/11/2012 10.00,"17,56954582","24,607918","21,28403655"
17/11/2012 11.00,"17,4052706","25,8579836","22,7009454"
17/11/2012 12.00,"16,27032461","23,94986496","26,3711469"
17/11/2012 13.00,"16,5183569","24,43174632","29,06186325"
17/11/2012 14.00,"19,03301738","26,94675288","25,8749904"
17/11/2012 15.00,"18,08312049","24,04183216","25,85270625"
17/11/2012 16.00,"19,08236228","23,42588136","21,5790372"
17/11/2012 17.00,"24,46360024","28,76678568","14,53565978"
17/11/2012 18.00,"32,70818248","41,14360144","4,62673218"
17/11/2012 19.00,"40,07620832","60,80572992","0,04792788"
17/11/2012 20.00,"39,37368216","54,11568016",
17/11/2012 21.00,"38,7867364","58,96238984","0,00945032"
17/11/2012 22.00,"36,03573168","55,15846584","0,51843068"
17/11/2012 23.00,"36,150662","58,49800328","0,48670419"
18/11/2012 0.00,"24,6298104","30,88862768","8,7856628"
18/11/2012 1.00,"21,59118352","25,41365392","16,20638849"
18/11/2012 2.00,"18,95705554","22,53982232","16,69376499"
18/11/2012 3.00,"20,36599304","26,19218208","11,34946722"
18/11/2012 4.00,"25,12325936","46,08424768","3,91118952"
18/11/2012 5.00,"22,19176184","46,06545272","6,33458784"
18/11/2012 6.00,"23,17737872","41,646228","8,0417672"
18/11/2012 7.00,"25,7985204","38,65257136","10,4779814"
18/11/2012 8.00,"19,59138448","24,9278912","22,8940215"
18/11/2012 9.00,"22,261894","33,91790488","25,885125"
18/11/2012 10.00,"15,87426528","22,44137344","34,6343172"
18/11/2012 11.00,"29,32151424","48,55845216","21,0673596"
18/11/2012 12.00,"25,57321032","36,3046736","21,12068595"
18/11/2012 13.00,"23,97405176","33,56101096","24,6052527"
18/11/2012 14.00,"24,01104896","32,71837344","22,64019765"
18/11/2012 15.00,"25,14989352","39,14999728","22,49101155"
18/11/2012 16.00,"22,51381912","29,15086824","18,89912976"
18/11/2012 17.00,"18,33959426","22,8228748","21,7018893"
18/11/2012 18.00,"27,7054536","51,75288792","12,65229599"
18/11/2012 19.00,"19,90174032","24,41037016","21,96919935"
18/11/2012 20.00,"38,03228032","81,85782504","5,09453574"
18/11/2012 21.00,"38,34003584","82,73350192","2,58270905"
18/11/2012 22.00,"40,39954664","85,67211208","1,45201487"
18/11/2012 23.00,"39,08085936","99,45376984","2,619836"
19/11/2012 0.00,"20,53740384","29,09645272","15,65420241"
19/11/2012 1.00,"20,57180072","28,670918","15,34165574"
19/11/2012 2.00,"18,66812366","25,82171296","17,12714084"
19/11/2012 3.00,,,"21,8071854"
19/11/2012 4.00,"15,77557931","20,23272664","19,08611712"
19/11/2012 5.00,"16,31252818","20,5190104",
19/11/2012 6.00,"16,80858894","20,53585512","20,0176704"
19/11/2012 7.00,"20,45298904","24,71672992","17,5956207"
19/11/2012 8.00,"44,2432976","73,19099672","0,41852507"
19/11/2012 9.00,"43,52518864","83,99261128","1,59444789"
19/11/2012 10.00,"27,9736116","58,58025752","2,19996032"
19/11/2012 11.00,"22,27940792","36,14534664","9,05500376"
19/11/2012 12.00,"21,23537944","34,16984912","12,06298496"
19/11/2012 13.00,"19,01029518","28,01544616","14,04963189"
19/11/2012 14.00,"25,36480232","37,0300864","10,94174109"
19/11/2012 15.00,"26,78541832","34,1730804","19,36693133"
19/11/2012 16.00,"37,6277776","49,84218808","17,64625181"
19/11/2012 17.00,"37,59466176","51,63109352","18,67298853"
19/11/2012 18.00,"28,08074096","34,02348552","28,83910155"
19/11/2012 19.00,"45,9229896","80,93354512","9,08808086"
19/11/2012 20.00,"19,45438968","27,14755112","48,5489634"
19/11/2012 21.00,"12,57266957","16,68595708","56,76622875"
19/11/2012 22.00,"8,36923126","11,8463696","59,8032372"
19/11/2012 23.00,"4,17292853","7,36495708","60,3014286"
20/11/2012 0.00,"3,81647437","7,07090295","65,2798713"
20/11/2012 1.00,"4,03138508","7,29694915","65,8502817"
20/11/2012 2.00,"2,74256324","5,60581383","66,82501875"
20/11/2012 3.00,"2,18158435","5,11615446","65,2197819"
20/11/2012 4.00,"2,26209485","5,46332012","64,58455395"
