TARANTO - Carcere,,,
,SO2,NO2,PM10
03/07/2011 2.00,"3,520973",,"7,326007"
03/07/2011 3.00,"3,225753","3,170052",
03/07/2011 4.00,"3,193252","3,143447","8,058608"
03/07/2011 5.00,"3,251032","6,244062",
03/07/2011 6.00,"3,251032","7,34985","5,616606"
03/07/2011 7.00,"3,25013","4,881946",
03/07/2011 8.00,"3,255546","3,697638","10,01221"
03/07/2011 9.00,"3,409928","4,637946",
03/07/2011 10.00,"4,722618","7,531551","8,058608"
03/07/2011 11.00,"5,82676","7,667179",
03/07/2011 12.00,"5,043117","5,183051","12,45421"
03/07/2011 13.00,"4,100579","3,125925",
03/07/2011 14.00,"3,750288","3,999393","10,25641"
03/07/2011 15.00,"4,236904","3,489979",
03/07/2011 16.00,"5,162289","4,022106","10,25641"
03/07/2011 17.00,"4,581779","2,878032",
03/07/2011 18.00,"3,992242","2,798212","6,105006"
03/07/2011 19.00,"4,143012","2,800158",
03/07/2011 20.00,"3,567016","3,23884","8,547009"
03/07/2011 21.00,"3,315132","3,319308",
03/07/2011 22.00,"3,884808","6,781382","11,96581"
03/07/2011 23.00,"3,501112","10,873564",
04/07/2011 0.00,"4,01391","14,410924","10,74481"
04/07/2011 1.00,"3,901058","13,962508",
04/07/2011 2.00,"3,839667","9,765838","11,47741"
04/07/2011 3.00,"4,307324","7,721042",
04/07/2011 4.00,"4,27392","10,03255","12,45421"
04/07/2011 5.00,"4,496012","17,28635",
04/07/2011 6.00,"4,407536","25,000241","15,14041"
04/07/2011 7.00,"5,186665","24,813993",
04/07/2011 8.00,"5,200206","13,628954","20,02442"
04/07/2011 9.00,"9,438014","22,405159",
04/07/2011 10.00,"15,872359","10,900174","23,93162"
04/07/2011 11.00,"6,739504","4,288818",
04/07/2011 12.00,"5,868289","3,869607","19,0476"
04/07/2011 13.00,"5,218263","3,118787",
04/07/2011 14.00,"5,200206","3,188872","17,3382"
04/07/2011 15.00,"5,168608","2,761224",
04/07/2011 16.00,"5,200206","2,301776","15,87301"
04/07/2011 17.00,"5,200206","2,487372",
04/07/2011 18.00,"5,021449","2,631436","16,84981"
04/07/2011 19.00,"5,200206","2,509435",
04/07/2011 20.00,"5,200206","3,495168","15,14041"
04/07/2011 21.00,"5,197498","4,364096",
04/07/2011 22.00,"5,10812","7,232392","20,02442"
04/07/2011 23.00,"5,200206","9,061094",
05/07/2011 0.00,"5,200206","6,770998","19,53602"
05/07/2011 1.00,,"5,923489",
05/07/2011 2.00,"5,613695",,"18,07081"
05/07/2011 3.00,"5,200206","4,331649",
05/07/2011 4.00,"5,200206","7,229148","17,3382"
05/07/2011 5.00,"5,200206","16,65948",
05/07/2011 6.00,"5,248959","16,080632","21,48962"
05/07/2011 7.00,"5,241737","18,390197",
05/07/2011 8.00,"5,402437","20,216934","21,97802"
05/07/2011 9.00,"11,006197","26,619992",
05/07/2011 10.00,"8,411515","6,663924","22,22221"
05/07/2011 11.00,"6,735893","6,170733",
05/07/2011 12.00,"8,815073","8,664595","15,38461"
05/07/2011 13.00,"6,310668","4,748265",
05/07/2011 14.00,"6,868606","6,690531","18,07081"
05/07/2011 15.00,"8,673331","10,451109",
05/07/2011 16.00,"4,119538","7,637977","30,76923"
05/07/2011 17.00,"3,507431","19,690004",
05/07/2011 18.00,"2,508017","10,671746","20,51281"
05/07/2011 19.00,"3,217628","11,856703",
05/07/2011 20.00,"1,753264","13,001431","13,18681"
05/07/2011 21.00,"1,045459","15,419371",
05/07/2011 22.00,"0,942537","8,242785","13,91941"
05/07/2011 23.00,"1,079765","11,787922",
06/07/2011 0.00,"0,857673","14,196126","12,69841"
06/07/2011 1.00,"0,650026","6,881318",
06/07/2011 2.00,"0,765586","4,817052","15,38461"
06/07/2011 3.00,"0,650026","4,28687",
06/07/2011 4.00,"0,727668","9,825542","12,21001"
06/07/2011 5.00,"0,731279","15,963816",
06/07/2011 6.00,"0,819755","22,01385","13,67521"
06/07/2011 7.00,"1,271161","19,346724",
06/07/2011 8.00,"1,30908","8,547787","18,55921"
06/07/2011 9.00,"1,437279","6,545818",
06/07/2011 10.00,"1,611523","4,947489","11,47741"
06/07/2011 11.00,"1,272065","6,000712",
06/07/2011 12.00,"1,762292","10,991669","10,74481"
06/07/2011 13.00,"3,600421","10,022169",
06/07/2011 14.00,"5,263404","7,606179","15,62881"
06/07/2011 15.00,"4,926654","5,662617",
06/07/2011 16.00,"3,184224","4,693755","15,38461"
06/07/2011 17.00,"2,42586","6,685988",
06/07/2011 18.00,"2,794208","6,794361","13,67521"
06/07/2011 19.00,"1,87063","3,607435",
06/07/2011 20.00,"1,074349","3,614573","12,94261"
06/07/2011 21.00,"1,069834","4,556179",
06/07/2011 22.00,"1,202548","7,441349","12,45421"
06/07/2011 23.00,"1,19352","19,407718",
07/07/2011 0.00,"0,84684","11,309652","15,38461"
07/07/2011 1.00,,"9,61269",
07/07/2011 2.00,"1,863407",,"16,11721"
07/07/2011 3.00,"0,960594","7,149329",
07/07/2011 4.00,"0,650026","5,162935","11,47741"
07/07/2011 5.00,"0,895592","9,926774",
07/07/2011 6.00,"1,042749","13,581572","9,035409"
07/07/2011 7.00,"1,847157","24,362991",
07/07/2011 8.00,"9,8506","31,723883","25,39682"
07/07/2011 9.00,"6,289001","14,262963",
07/07/2011 10.00,"3,496597","13,222068","22,710621"
07/07/2011 11.00,"2,549546","8,342721",
07/07/2011 12.00,"2,484543","7,636679","19,2918"
07/07/2011 13.00,"1,952786","3,939691",
07/07/2011 14.00,"1,942855","3,767074","17,582411"
07/07/2011 15.00,"1,973551","4,017563",
07/07/2011 16.00,"1,950077","3,598349","16,36141"
07/07/2011 17.00,"2,006955","4,400435",
07/07/2011 18.00,"1,977162","4,521138","9,76801"
07/07/2011 19.00,"2,052999","12,078643",
07/07/2011 20.00,"1,839934","11,840478","10,25641"
07/07/2011 21.00,"2,009663","35,008794",
07/07/2011 22.00,"1,989801","39,517596","27,10622"
07/07/2011 23.00,"1,740625","25,297461",
08/07/2011 0.00,"1,249494","30,056754","25,88522"
08/07/2011 1.00,"1,3154","18,868458",
08/07/2011 2.00,"1,283801","17,310365","24,664221"
08/07/2011 3.00,"1,634093","23,112504",
08/07/2011 4.00,"0,884757","12,920311","36,38583"
08/07/2011 5.00,"1,215187","17,67701",
08/07/2011 6.00,"1,814655","35,498078","30,52503"
08/07/2011 7.00,"2,378914","37,337823",
08/07/2011 8.00,"5,890859","32,541532","34,18803"
08/07/2011 9.00,"5,276946","16,758768",
08/07/2011 10.00,"4,743382","14,011822","27,10622"
08/07/2011 11.00,"3,376523","10,188938",
08/07/2011 12.00,"3,550766","4,150594","21,48962"
08/07/2011 13.00,"4,505041","3,800819",
08/07/2011 14.00,"2,84928","3,843648","19,53602"
08/07/2011 15.00,"2,69851","2,859862",
08/07/2011 16.00,"1,908548","2,297234","11,47741"
08/07/2011 17.00,"1,662983","2,301776",
08/07/2011 18.00,"2,147794","7,783989","6,349206"
08/07/2011 19.00,"3,88571","14,165619",
08/07/2011 20.00,"2,641633","11,798296","23,19902"
08/07/2011 21.00,"2,137863","33,768023",
08/07/2011 22.00,"1,962717","84,533629","27,83882"
08/07/2011 23.00,"1,895909","29,218342",
09/07/2011 0.00,"1,798405","22,480435","24,17581"
09/07/2011 1.00,,"18,972291",
09/07/2011 2.00,"1,679234",,"17,582411"
09/07/2011 3.00,"0,993095","14,885287",
09/07/2011 4.00,"1,749653","14,488789","23,44322"
09/07/2011 5.00,"2,412318","31,441577",
09/07/2011 6.00,"4,634142","42,734366","23,44322"
09/07/2011 7.00,"6,570678","38,766145",
09/07/2011 8.00,"14,458557","53,770181","31,50182"
09/07/2011 9.00,"18,520311","31,79201",
09/07/2011 10.00,"6,157189","12,388832","29,30402"
09/07/2011 11.00,"3,039773","5,168126",
09/07/2011 12.00,"1,94466","4,219382","20,51281"
09/07/2011 13.00,"1,919382","5,623031",
09/07/2011 14.00,"2,131543","3,617817","14,16361"
09/07/2011 15.00,"1,950077","2,432211",
09/07/2011 16.00,"1,950077","1,73201","11,47741"
09/07/2011 17.00,"1,962717","2,932543",
09/07/2011 18.00,"1,950077","3,340075","7,814408"
09/07/2011 19.00,"2,420444","6,204478",
09/07/2011 20.00,"3,472222","9,643189","12,45421"
09/07/2011 21.00,"2,841155","13,248669",
09/07/2011 22.00,"2,063833","32,938693","16,84981"
09/07/2011 23.00,"1,951883","40,107489",
10/07/2011 0.00,"1,941049","26,257878","20,757021"
10/07/2011 1.00,"1,950077","18,803562",
10/07/2011 2.00,"1,950077","19,86587","20,757021"
10/07/2011 3.00,"2,325648","18,969696",
10/07/2011 4.00,"1,950077","16,595236","16,84981"
10/07/2011 5.00,"1,978968","24,06772",
10/07/2011 6.00,"3,258254","18,496616","21,73382"
10/07/2011 7.00,"3,786401","20,332455",
10/07/2011 8.00,"11,346557","28,893856","35,164822"
10/07/2011 9.00,"36,632564","32,932843",
10/07/2011 10.00,"23,215851","17,444044","28,08301"
10/07/2011 11.00,"9,591492","8,597105",
10/07/2011 12.00,"3,542641","5,241457","22,22221"
10/07/2011 13.00,"2,619063","4,065585",
10/07/2011 14.00,"1,950077","2,896202","16,84981"
10/07/2011 15.00,"1,866116","1,323829",
10/07/2011 16.00,"1,9573","1,900733","15,38461"
10/07/2011 17.00,"1,84174","1,401702",
10/07/2011 18.00,"1,942855","2,335521","12,45421"
10/07/2011 19.00,"2,367177","6,653542",
10/07/2011 20.00,"4,242322","17,281163","14,89621"
10/07/2011 21.00,"3,588685","18,584877",
10/07/2011 22.00,"3,199571","25,845153","15,38461"
10/07/2011 23.00,"3,279922","30,04119",
11/07/2011 0.00,"2,522462","20,98722","16,84981"
11/07/2011 1.00,,"11,836594",
11/07/2011 2.00,"2,105362",,"21,48962"
11/07/2011 3.00,"1,950077","14,018961",
11/07/2011 4.00,"1,885076","14,164967","21,24542"
11/07/2011 5.00,"1,802016","20,026803",
11/07/2011 6.00,"2,197449","29,749821","21,48962"
11/07/2011 7.00,"4,579974","39,619467",
11/07/2011 8.00,"8,163241","33,336484","40,537231"
11/07/2011 9.00,"12,126585","20,01122",
11/07/2011 10.00,"5,793356","15,487501","45,421242"
11/07/2011 11.00,"4,993463","9,706135",
11/07/2011 12.00,"13,399554","11,822312","39,56044"
11/07/2011 13.00,"6,366643","7,236935",
11/07/2011 14.00,"3,839667","4,054553","30,28083"
11/07/2011 15.00,"3,093943","3,144745",
11/07/2011 16.00,"2,067443","4,405628","28,571421"
11/07/2011 17.00,"40,326347","9,996747",
11/07/2011 18.00,"0,007223","4,976691","5,128205"
11/07/2011 19.00,,"12,36547",
11/07/2011 20.00,"7,034724","33,142453","19,2918"
11/07/2011 21.00,"8,273384","44,214597",
11/07/2011 22.00,"0,484811","54,772795","24,664221"
11/07/2011 23.00,,"26,8575",
12/07/2011 0.00,,"12,608179","25,88522"
12/07/2011 1.00,,"11,24022",
12/07/2011 2.00,,"9,627616","22,954821"
12/07/2011 3.00,,"6,127902",
12/07/2011 4.00,,"8,137657","20,02442"
12/07/2011 5.00,,"17,630292",
12/07/2011 6.00,,"27,753023","32,234421"
12/07/2011 7.00,"0,289803","35,849809",
12/07/2011 8.00,,"26,523952","41,26984"
12/07/2011 9.00,,"13,672429",
12/07/2011 10.00,,"9,416062","37,362621"
12/07/2011 11.00,,"6,303116",
12/07/2011 12.00,"0,268136","9,303147","25,88522"
12/07/2011 13.00,"2,31662","11,24022",
12/07/2011 14.00,"1,810142","8,099371","27,83882"
12/07/2011 15.00,"0,657248","5,282339",
12/07/2011 16.00,"0,236537","6,029915","24,17581"
12/07/2011 17.00,,"7,068861",
12/07/2011 18.00,,"11,84697","28,571421"
12/07/2011 19.00,,"12,936537",
12/07/2011 20.00,"1,391236","25,167025","37,362621"
12/07/2011 21.00,"1,298246","53,770181",
12/07/2011 22.00,"0,68975","41,849874","42,002441"
12/07/2011 23.00,"0,273553","43,768125",
13/07/2011 0.00,,"30,851706","34,18803"
13/07/2011 1.00,,"13,134458",
13/07/2011 2.00,,,"31,50182"
13/07/2011 3.00,,"12,740554",
13/07/2011 4.00,,"15,091655","30,036631"
13/07/2011 5.00,,"16,47129",
13/07/2011 6.00,,"22,631636","31,25762"
13/07/2011 7.00,"0,072225","19,745815",
13/07/2011 8.00,"0,538979","12,85153","40,781441"
13/07/2011 9.00,,"10,952091",
13/07/2011 10.00,"0,626552","7,75154","38,827831"
13/07/2011 11.00,"0,43967","8,808658",
13/07/2011 12.00,"4,089746","8,395934","41,26984"
13/07/2011 13.00,"13,519631","18,388895",
13/07/2011 14.00,"19,728284","19,416149","94,993881"
13/07/2011 15.00,"9,629411","14,264255",
13/07/2011 16.00,"9,604132","16,705558","94,74968"
13/07/2011 17.00,"2,805945","8,18503",
13/07/2011 18.00,"3,271797","11,628925","68,37606"
13/07/2011 19.00,"1,029208","10,955988",
13/07/2011 20.00,,"17,67701","59,34066"
13/07/2011 21.00,,"12,100706",
13/07/2011 22.00,,"21,86653","43,956032"
13/07/2011 23.00,,"20,5492",
14/07/2011 0.00,,"19,178641","39,56044"
14/07/2011 1.00,,"17,40057",
14/07/2011 2.00,,"15,732154","37,851021"
14/07/2011 3.00,"0,055975","21,592043",
14/07/2011 4.00,,"13,003376","35,409031"
14/07/2011 5.00,,"22,266272",
14/07/2011 6.00,"0,036113","41,751234","39,072041"
14/07/2011 7.00,,"37,543534",
14/07/2011 8.00,,"20,047569","50,305241"
14/07/2011 9.00,,"7,968934",
14/07/2011 10.00,,"5,231723","38,827831"
14/07/2011 11.00,,"4,192775",
14/07/2011 12.00,,"4,669096","25,88522"
14/07/2011 13.00,,"6,162297",
14/07/2011 14.00,,"3,512042","23,93162"
14/07/2011 15.00,,"2,334223",
14/07/2011 16.00,"0,000903","3,512692","23,93162"
14/07/2011 17.00,,"2,594446",
14/07/2011 18.00,,"2,583414",
14/07/2011 19.00,"1,563803","2,648307",
14/07/2011 20.00,"1,225834","14,407679",
14/07/2011 21.00,"1,136726","26,793906",
14/07/2011 22.00,"1,164215","28,971733","36,38583"
14/07/2011 23.00,"1,164215","23,159215",
15/07/2011 0.00,"1,152896","11,437492","31,01343"
15/07/2011 1.00,,"9,463434",
15/07/2011 2.00,"1,254187",,"31,25762"
15/07/2011 3.00,"0,974234","10,407634",
15/07/2011 4.00,"1,021079","11,454702","25,39682"
15/07/2011 5.00,"0,974234","16,816523",
15/07/2011 6.00,"0,974234","21,47717","29,30402"
15/07/2011 7.00,"1,713307","27,2008",
15/07/2011 8.00,"1,7637","28,056094","41,514042"
15/07/2011 9.00,,"22,095607",
15/07/2011 10.00,,"13,144845","48,84005"
15/07/2011 11.00,"3,096505","9,392051",
15/07/2011 12.00,"4,296637","8,064328","42,490841"
15/07/2011 13.00,"3,588658","5,399798",
15/07/2011 14.00,"3,489324","4,084403","42,490841"
15/07/2011 15.00,"2,317186","3,635989",
15/07/2011 16.00,"2,090524","5,526987","39,56044"
15/07/2011 17.00,"1,685062","5,953989",
15/07/2011 18.00,"1,625462","3,917627","29,79241"
15/07/2011 19.00,"2,439095","6,258339",
15/07/2011 20.00,"1,97042","11,239568","36,141621"
15/07/2011 21.00,"0,91387","13,521224",
15/07/2011 22.00,"0,707978","10,913805","42,002441"
15/07/2011 23.00,"1,087253","13,248669",
16/07/2011 0.00,"0,857882","16,892447","43,711842"
16/07/2011 1.00,"1,30037","10,861886",
16/07/2011 2.00,"1,699511","9,504967","22,710621"
16/07/2011 3.00,"3,11005","19,192273",
16/07/2011 4.00,"5,702662","26,668021","28,571421"
16/07/2011 5.00,"3,917363","37,251513",
16/07/2011 6.00,"5,851661","31,182654","35,409031"
16/07/2011 7.00,"7,310062","17,967091",
16/07/2011 8.00,"11,390868","19,682223","23,19902"
16/07/2011 9.00,"9,219076","15,880754",
16/07/2011 10.00,"1,415958","6,061063","23,44322"
16/07/2011 11.00,"1,190199","5,734648",
16/07/2011 12.00,"1,30037","6,47768","13,18681"
16/07/2011 13.00,"1,172138","3,251169",
16/07/2011 14.00,"1,210066","2,227149","18,31501"
16/07/2011 15.00,"0,778416","1,351734",
16/07/2011 16.00,"1,572182","2,282958","13,43101"
16/07/2011 17.00,"0,76487","1,428308",
16/07/2011 18.00,"1,231738","3,416648","7,326007"
16/07/2011 19.00,"1,30037","2,35953",
16/07/2011 20.00,"1,112538","4,114255","7,814408"
16/07/2011 21.00,"1,170332","5,550999",
16/07/2011 22.00,"0,852465","4,728799","11,96581"
16/07/2011 23.00,"1,161302","9,56986",
17/07/2011 0.00,"1,213678","10,865131","20,26862"
17/07/2011 1.00,,"8,880689",
17/07/2011 2.00,"1,739244",,"22,954821"
17/07/2011 3.00,"1,35997","6,030562",
17/07/2011 4.00,"3,233765","9,974147","14,40781"
17/07/2011 5.00,"10,463455","13,834017",
17/07/2011 6.00,"3,97606","5,961775","22,22221"
17/07/2011 7.00,"10,318969","15,24415",
17/07/2011 8.00,"16,350329","17,857418","20,757021"
17/07/2011 9.00,"8,634812","10,806073",
17/07/2011 10.00,"8,238381","9,200614","18,80341"
17/07/2011 11.00,"5,412787","6,146072",
17/07/2011 12.00,"2,942988","3,279074","19,2918"
17/07/2011 13.00,"2,299125","2,074",
17/07/2011 14.00,"3,399923","2,443245","13,67521"
17/07/2011 15.00,"3,731337","2,792371",
17/07/2011 16.00,"2,574551","2,861809","13,18681"
17/07/2011 17.00,"2,602545","2,70152",
17/07/2011 18.00,"2,267518","2,307616","13,18681"
17/07/2011 19.00,"3,640131","6,299872",
17/07/2011 20.00,"3,027873","7,101955","14,65201"
17/07/2011 21.00,"1,614625","5,874819",
17/07/2011 22.00,"1,303981","9,016967","21,24542"
17/07/2011 23.00,"1,603789","16,349941",
18/07/2011 0.00,"1,325654","14,215582","23,44322"
18/07/2011 1.00,"1,323848","11,65164",
18/07/2011 2.00,"1,923463","8,785296","19,78022"
18/07/2011 3.00,"1,440339","7,891711",
18/07/2011 4.00,"1,558637","9,037083","20,02442"
18/07/2011 5.00,"1,385255","14,750307",
18/07/2011 6.00,"1,674225","23,029427","21,73382"
18/07/2011 7.00,"2,180827","21,239662",
18/07/2011 8.00,"2,095942","6,462106","24,42001"
18/07/2011 9.00,"3,556149","5,939062",
18/07/2011 10.00,"2,936667","2,486074","27,83882"
18/07/2011 11.00,"2,597126","2,745647",
18/07/2011 12.00,"2,357822","2,005862","19,2918"
18/07/2011 13.00,"2,477022","1,824159",
18/07/2011 14.00,"3,614846","1,711244","13,67521"
18/07/2011 15.00,"3,765653","3,523074",
18/07/2011 16.00,"4,453764","9,212297","16,11721"
18/07/2011 17.00,"4,367074","4,573701",
18/07/2011 18.00,"4,377909","1,672308","9,035409"
18/07/2011 19.00,"4,535038","2,03701",
18/07/2011 20.00,"4,125963","2,764469","16,60561"
18/07/2011 21.00,"3,665416","12,445938",
18/07/2011 22.00,"3,690701","29,804332","24,42001"
18/07/2011 23.00,"3,669028","21,375948",
19/07/2011 0.00,"3,454106","13,697084","20,757021"
19/07/2011 1.00,,"9,552989",
19/07/2011 2.00,"4,749959",,"16,11721"
19/07/2011 3.00,"4,38694","8,403722",
19/07/2011 4.00,"4,609087","14,802876","19,78022"
19/07/2011 5.00,"4,961269","23,495363",
19/07/2011 6.00,"5,336932","29,918535","33,455421"
19/07/2011 7.00,"4,981137","21,539464",
19/07/2011 8.00,"5,678279","14,054654","35,409031"
19/07/2011 9.00,"11,333071","13,130564",
19/07/2011 10.00,"10,443582","8,445254","34,432232"
19/07/2011 11.00,"8,685383","4,881298",
19/07/2011 12.00,"6,260736","2,75019","22,710621"
19/07/2011 13.00,"5,598811","3,033126",
19/07/2011 14.00,"5,387501","4,322564","18,80341"
19/07/2011 15.00,"5,038931","2,038957",
19/07/2011 16.00,"4,654238","4,205755","17,3382"
19/07/2011 17.00,"4,589219","1,778083",
19/07/2011 18.00,"4,995585","2,161606","21,24542"
19/07/2011 19.00,"4,636177","2,8975",
19/07/2011 20.00,"4,437511","2,792371","31,25762"
19/07/2011 21.00,"4,361655","4,580839",
19/07/2011 22.00,"3,046837","5,158394","37,362621"
19/07/2011 23.00,"4,058236","8,377116",
20/07/2011 0.00,"4,540456","8,216829","37,362621"
20/07/2011 1.00,"4,551292","8,316764",
20/07/2011 2.00,"4,551292","6,963083","38,58363"
20/07/2011 3.00,"4,551292","8,652912",
20/07/2011 4.00,"4,551292","6,78852","29,79241"
20/07/2011 5.00,"5,35409","8,312871",
20/07/2011 6.00,"0,95812","7,685999","10,01221"
20/07/2011 7.00,"0,968956","12,031273",
20/07/2011 8.00,"0,894004","6,997476","17,582411"
20/07/2011 9.00,"0,563493","6,490659",
20/07/2011 10.00,"0,149904","4,384212","24,908421"
20/07/2011 11.00,"0,870525","4,913094",
20/07/2011 12.00,"0,572523","4,263509","41,514042"
20/07/2011 13.00,"0,21131","2,860511",
20/07/2011 14.00,,"2,243372","73,260071"
20/07/2011 15.00,,"2,083086",
20/07/2011 16.00,"0,585166","3,225213","71,306473"
20/07/2011 17.00,"0,046958","5,514009",
20/07/2011 18.00,,"5,194084","45,421242"
20/07/2011 19.00,,"8,163616",
20/07/2011 20.00,,"9,993615","27,59462"
20/07/2011 21.00,,"6,688585",
20/07/2011 22.00,,"4,058445","23,44322"
20/07/2011 23.00,"0,402753","6,775541",
21/07/2011 0.00,"5,389309","21,791905","21,24542"
21/07/2011 1.00,,"11,387528",
21/07/2011 2.00,"2,129355",,"21,73382"
21/07/2011 3.00,"7,668566","15,68932",
21/07/2011 4.00,"5,605133","12,801555","21,73382"
21/07/2011 5.00,"5,045252","21,493403",
21/07/2011 6.00,"2,600738","31,390317","25,64102"
21/07/2011 7.00,"1,902693","17,170849",
21/07/2011 8.00,"1,296757","6,902733","23,19902"
21/07/2011 9.00,"0,7441","4,432882",
21/07/2011 10.00,"0,521954","4,335542","15,62881"
21/07/2011 11.00,"0,12823","5,08052",
21/07/2011 12.00,,"2,516574","15,62881"
21/07/2011 13.00,"0,446099","3,164213",
21/07/2011 14.00,,"1,63402","16,60561"
21/07/2011 15.00,"0,173382","1,903979",
21/07/2011 16.00,,"1,596382","18,31501"
21/07/2011 17.00,"0,001806","1,212862",
21/07/2011 18.00,"0,040636","2,024032","15,62881"
21/07/2011 19.00,"0,097527","3,037669",
21/07/2011 20.00,,"3,453638","18,80341"
21/07/2011 21.00,,"5,467288",
21/07/2011 22.00,"0,399141","6,36152","16,36141"
21/07/2011 23.00,"0,016255","5,787213",
22/07/2011 0.00,,"4,066233","12,45421"
22/07/2011 1.00,,"5,562031",
22/07/2011 2.00,,"4,79434","11,96581"
22/07/2011 3.00,,"7,774255",
22/07/2011 4.00,,"8,429624","14,89621"
22/07/2011 5.00,,"17,931394",
22/07/2011 6.00,"0,69353","37,777141","24,42001"
22/07/2011 7.00,"1,30037","19,421981",
22/07/2011 8.00,"0,751324","7,060425","20,51281"
22/07/2011 9.00,"1,287726","6,878074",
22/07/2011 10.00,"1,188393","6,025371","20,02442"
22/07/2011 11.00,"0,359408","3,634043",
22/07/2011 12.00,"0,057794","2,018841","13,91941"
22/07/2011 13.00,"0,373856","1,747585",
22/07/2011 14.00,"0,186025","1,083073","17,826611"
22/07/2011 15.00,"0,352183","2,188861",
22/07/2011 16.00,"0,256462","3,497117","19,53602"
22/07/2011 17.00,"0,018061","1,266075",
22/07/2011 18.00,"0,019867","1,312798","10,74481"
22/07/2011 19.00,,"2,047392",
22/07/2011 20.00,,"3,537351","18,55921"
22/07/2011 21.00,,"4,974743",
22/07/2011 22.00,,"4,138266","20,02442"
