"NetC","ARPA Puglia","","","","","","","","","","","","","","",""
"Stat","Caldarola","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE,CH4
05/06/2011 23.00,"4,08532663","72,91056368","113,4917312","0,96596674","49,9905105","31,70000076","1,53409365","958,89031"
06/06/2011 0.00,"4,29663686","65,74759984","95,61556368","0,9076317","38,9301507","31,70000076","0,79178535","908,38601"
06/06/2011 1.00,"4,19188484","94,82902424","168,8738628","1,15863211","10,36839605","37,79999161","1,0297125","944,07222"
06/06/2011 2.00,"3,60852449","85,54922784","153,81210192","1,0901837","10,87384725","37,79999161","1,6439805","978,52314"
06/06/2011 3.00,"3,14617086","64,27839992","107,03412328","0,87149223","17,07569777","37,79999161","1,5026175","963,11754"
06/06/2011 4.00,"2,98543096","58,9000204","99,07456288","0,85083445","16,28374461","37,79999161","0,80002305","969,23127"
06/06/2011 5.00,"3,4098576","54,47687608","94,1266128","0,84198744","19,26235941","37,79999161","0,7516647","972,00761"
06/06/2011 6.00,"3,39360289","63,20636064","115,78999344","0,91549079","8,09389455","37,79999161","0,7462746","990,71728"
06/06/2011 7.00,"4,45557056","65,59964928","151,65005056","1,05724333","9,17776608","37,79999161","0,95898015","977,39418"
06/06/2011 8.00,"5,05879801","67,54644768","152,92757248","1,06857994","14,36331572","37,79999161","1,7965305","966,21287"
06/06/2011 9.00,"4,88902715","70,26288344","149,26490704","1,17008639","25,74800865","37,79999161","1,378035","988,30648"
06/06/2011 10.00,"4,22439426","63,70474256","118,47340896","0,99337803","53,2826595","37,79999161","1,9134855","979,18415"
06/06/2011 11.00,"4,18827245","63,4373876","112,3102108","0,86833159","63,40239675","37,79999161","0,89653635","1042,622"
06/06/2011 12.00,"4,04017488","56,74685984","95,58313616","0,81785447","86,94618975","37,79999161","0,6831189","979,28362"
06/06/2011 13.00,"3,97154467","54,3016604","84,33705808","1,71322454","106,55991255","37,79999161","0,56692665","920,91237"
06/06/2011 14.00,"4,57115973","45,96413584","57,97474624",,"104,22588225","37,79999161","0,50326245","968,926"
06/06/2011 15.00,"4,11964224","54,03300528","71,62411272","0,85087406","104,51651385","37,79999161","0,6219972","923,88471"
06/06/2011 16.00,"3,99682932","52,34966136","70,69547344","0,75730709","100,5661944","37,79999161","0,5251788","895,81016"
06/06/2011 17.00,"3,61213687","48,46122696","66,03543232","0,73396515","99,0957996","37,79999161","0,3670353","883,74538"
06/06/2011 18.00,"3,83970181","50,17831768","67,89142984","0,74897384","105,78002715","37,79999161",,"879,19916"
06/06/2011 19.00,"3,79455006","55,76305936","77,01694696","0,81110213","92,28445065","37,79999161","0,4821597","877,21319"
06/06/2011 20.00,"4,35804332","59,09990088","86,70791896","0,83511511","68,5365891","37,79999161","0,5103306","876,48603"
06/06/2011 21.00,"4,22981182","59,58530032","88,29283312","0,86070899","62,2428429","37,79999161","0,607149","878,0898"
06/06/2011 22.00,"3,72772502","58,7741152","85,01017768","0,83365303","55,4098482","37,79999161","0,6782373","879,75041"
06/06/2011 23.00,"3,52183337","53,40613696","78,69910544","0,79952902","49,86751875","37,79999161","0,4884651","877,87714"
07/06/2011 0.00,"3,25453526","49,71758304","74,97550456","0,72823801","46,5902325","37,79999161","0,53875575","910,62776"
07/06/2011 1.00,,"45,50728256","70,25322784","0,75608267","47,7403101","55,09999084","0,17772075","879,78324"
07/06/2011 2.00,"3,33039024",,,"0,7058036","50,26755615","55,09999084",,"873,51369"
07/06/2011 3.00,"3,4261113","53,60211696","77,8898132","0,69691698","49,22828085","55,09999084",,"879,36527"
07/06/2011 4.00,"3,69160423","47,72015488","72,48013424","0,68649023","48,21063135","55,09999084",,"879,67397"
07/06/2011 5.00,"3,50919104","45,02966496","69,02495904","0,69383672",,"55,09999084",,"872,67334"
07/06/2011 6.00,"3,4261113","47,1101504","72,31281512","0,71994321","48,87149505","55,09999084",,"872,03242"
07/06/2011 7.00,"3,5146086","49,37753384","76,26338952","0,7210884","49,1566404","55,09999084",,"874,42705"
07/06/2011 8.00,"3,85595652","53,40223648","81,50576848","0,78420344","41,02220745","55,09999084","0,17802585","900,2035"
07/06/2011 9.00,"3,91013821","57,550244","94,72193312","0,82907225","42,0898716","55,09999084","0,59845365","883,43962"
07/06/2011 10.00,"4,33998241","55,2478136","95,4080352","0,84522614","42,3182592","55,09999084","0,61035255","876,1837"
07/06/2011 11.00,"4,0022479","52,02649512","88,80125304","0,79708019","51,3216942","55,09999084","0,565452","865,38067"
07/06/2011 12.00,"4,12325463","53,86947192","89,347282","0,78388889","54,3111219","55,09999084","0,2375712","865,01905"
07/06/2011 13.00,"4,03475732","51,44373664","81,74958672","0,774725","68,65958085","55,09999084","0,48373605","867,31372"
07/06/2011 14.00,"4,10338753","53,7293032","81,71977864","0,81220655","78,16168605","55,09999084","0,42464835","870,25911"
07/06/2011 15.00,"4,61089291","55,1868208","78,11674848","0,84265965","93,30074355","55,09999084","0,64950705","873,68274"
07/06/2011 16.00,"4,32011532","53,33346184","74,05722832","0,791155","94,1481198","55,09999084","0,71327295","870,96324"
07/06/2011 17.00,"4,84026404","52,37820752","71,84718576","0,80213512","91,3060029","55,09999084","0,47163375","871,12249"
07/06/2011 18.00,"4,07087811","55,8539176","77,39695696","0,8035972","84,11217255","55,09999084","0,41366475","869,82742"
07/06/2011 19.00,"5,0064215","55,85003624","78,54216848","0,81426161","83,0566779","55,09999084","0,43329285","870,59133"
07/06/2011 20.00,"4,55490401","53,58783432","74,49433064","0,79162915","81,4916802","55,09999084","0,5504004","871,14895"
07/06/2011 21.00,"4,31289157","51,3256324","69,72922512","0,79447292","79,22123055","55,09999084","0,45027675","870,01656"
07/06/2011 22.00,"4,17021155","49,2710928","66,09512496","0,77831903","75,63717315","55,09999084","0,4873464","874,03505"
07/06/2011 23.00,"3,4098576","44,57021136","59,79051528","0,75075047","73,08560805","55,09999084","0,4528701","874,04485"
08/06/2011 0.00,"4,05823578","43,30869288","57,9760464","0,73025113","68,0879136","55,09999084","0,1827549","873,09523"
08/06/2011 1.00,"3,55073041","44,23018128","60,57258064","0,74083748","63,3321129","47,40000153",,"876,42625"
08/06/2011 2.00,"3,38637812","43,67338776","61,07063752","0,70971334","58,55470635","47,40000153","0,2178414","880,04588"
08/06/2011 3.00,"3,47848781","42,72983488","60,84236384","0,70738334","49,9999668","47,40000153",,"883,2838"
08/06/2011 4.00,"3,04864361","42,12761224","61,19124648","0,71816658","46,3402191","47,40000153","0,2141802","888,34452"
08/06/2011 5.00,"3,36831722","41,69544288","61,5531116","0,72104879","46,09964205","47,40000153","0,21209535","888,93595"
08/06/2011 6.00,"3,37915437","46,59488552","69,49060752","0,73281995","42,98317275","47,40000153","0,36952695","889,82579"
08/06/2011 7.00,"3,31774791","51,03361264","82,00770672","0,76287695","30,28080825","47,40000153","0,18850095","895,91306"
08/06/2011 8.00,"4,61811666","61,28420792","110,63579592","0,90624768","20,84761035","47,40000153","0,644778","900,37941"
08/06/2011 9.00,"5,05337944","76,79119712","159,16470768","1,15361562","22,1423055","47,40000153","1,0193391","904,27491"
08/06/2011 10.00,"4,71925629","72,98063848","139,37936992","0,96892934","32,6161353","47,40000153","2,126547","907,29037"
08/06/2011 11.00,"4,06546055","63,0298448","114,58120792","0,83685329","51,17978985","47,40000153","1,1487015","907,12426"
08/06/2011 12.00,"3,81622233","57,0232968","98,50780784","0,79419681","70,46242245","47,40000153","0,75029175","907,52263"
08/06/2011 13.00,"3,85595652","55,45547592","91,5352792","0,7647328","79,5415278","47,40000153","0,5495868","908,11357"
08/06/2011 14.00,"3,83970181","41,13602992","61,22365488","0,7582554","85,87447575","47,40000153","0,38539215","885,99007"
08/06/2011 15.00,"3,66812475","37,607128","49,38229472","0,75754358","90,18563085","47,40000153",,"879,05951"
08/06/2011 16.00,"3,76204064","52,951884","72,75117936","0,79964785","71,45034645","47,40000153",,"884,30006"
08/06/2011 17.00,"3,90652583","51,32045088","73,30240896","0,77638396","80,22942375","47,40000153","0,5077881","892,45611"
08/06/2011 18.00,"3,84511937","60,26407944","85,44337952","0,80873135","65,02010235","47,40000153","0,4388355","920,87611"
08/06/2011 19.00,"3,80899858","70,2616024","106,27668448","0,92026962","47,11190505","47,40000153","0,6088779","903,36498"
08/06/2011 20.00,"3,73856217","62,576892","94,34450432","0,83554965","53,8908153","47,40000153","0,8231598","901,3991"
08/06/2011 21.00,"3,76384683","68,45365344","102,67107312","0,87516548","46,5983322","47,40000153","0,64594755","885,85728"
08/06/2011 22.00,"4,33637003","77,59846264","114,82244496","0,91438404","24,7357656","47,40000153","0,70076385","923,73869"
08/06/2011 23.00,"3,93722906","83,39606728","137,3534912","1,01415347","11,41983686","47,40000153","0,8772642","948,2333"
09/06/2011 0.00,"3,55614899","67,21679976","112,15587416","0,86568587","38,50308105","47,40000153","1,188873","922,31083"
09/06/2011 1.00,,"58,97529584","91,51063352","0,82622849","43,83459885","18,60000038","0,75741075","922,17461"
09/06/2011 2.00,"3,65367623",,,"0,7802937","43,34267175","18,60000038","0,6675588","916,41956"
09/06/2011 3.00,"3,54711803","67,17395184","97,49876896","0,74589242","41,9858124","18,60000038","0,474939","925,83442"
09/06/2011 4.00,"3,07573446","57,31271624","85,60419784","0,72037775","45,2049843","18,60000038","0,6419304","921,28134"
09/06/2011 5.00,"3,53266951","55,10504456","84,50565824","0,73420164",,"18,60000038","0,43949655","936,81973"
09/06/2011 6.00,"2,93486165","57,99799616","90,27720232","0,75051281","40,5167742","18,60000038","0,4907025","927,54795"
09/06/2011 7.00,"4,20994574","63,85011192","103,76183088","0,81876433","36,359673","18,60000038","0,47661705","942,86339"
09/06/2011 8.00,"3,97876842","65,20638912","111,11050728","0,81098213","42,45880695","18,60000038","0,66659265","952,27139"
09/06/2011 9.00,"4,15215167","62,97015216","106,35192168","0,89550521","59,7899505","18,60000038","0,88931565","911,77338"
09/06/2011 10.00,"4,99016678","79,57770768","141,62962184","1,02244711","54,9192777","18,60000038","1,2229425","919,96618"
09/06/2011 11.00,"5,21953791","78,19158416","124,99981064","0,96158401","77,32107285","18,60000038","1,550925","903,85302"
09/06/2011 12.00,"4,67410454","64,92085104","98,47149896","0,90435222","86,82589125","18,60000038","1,26108","898,71929"
09/06/2011 13.00,"3,43514226","52,98561168","72,66687928","0,94953675","80,0739933","18,60000038","0,9291312","891,47954"
09/06/2011 14.00,"3,62839158","52,7065744","77,07398192","0,91793962","84,96088545","18,60000038","0,80592165","894,67434"
09/06/2011 15.00,"3,27440236","45,3009204","67,33759992","0,8521777","95,7644688","18,60000038","0,62113275","888,5807"
09/06/2011 16.00,"2,97820721","45,70716304","69,27657824","0,78839045","97,59298605","18,60000038",,"884,39953"
09/06/2011 17.00,"2,98723715","45,8460316","69,94969784","0,78503409","99,9823776","18,60000038",,"882,11123"
09/06/2011 18.00,"2,98362477","46,96998168","70,92244696","0,78104513","96,9388854","18,60000038",,"880,16201"
09/06/2011 19.00,"3,2111897","47,52545592","66,77470712","0,77093293","103,86103665","18,60000038",,"878,44211"
09/06/2011 20.00,"2,98543096","45,36321336","60,79179144","0,75284397","98,0808633","18,60000038",,"880,10909"
09/06/2011 21.00,"3,35928728","57,99151448","77,8716492","0,8746121","79,38745395","18,60000038",,"888,16861"
09/06/2011 22.00,"3,18951642","52,8778896","70,18317216","0,80166097","82,0944495","18,60000038","0,6369471","895,22559"
09/06/2011 23.00,"3,00710425","61,11159256","79,88974608","0,84597757","66,6580572","18,60000038","0,4937535","923,16049"
10/06/2011 0.00,"3,23647436","64,45101528","88,30969696","0,88626327","60,4345749","18,60000038","0,6782373","914,75552"
10/06/2011 1.00,"3,01974657","49,10367808","66,68394448","0,79684369","74,1424593",20,"0,60069105","909,86091"
10/06/2011 2.00,"2,92583069","47,68640808","62,825452","0,78404617","86,50561395",20,"0,22307895","904,05931"
10/06/2011 3.00,"3,03058271","46,69742608","59,21207792","0,76354799","93,0250545",20,,"895,13249"
10/06/2011 4.00,"3,21841346","47,17504368","62,34684016","0,74565592","73,30318275",20,,"920,57721"
10/06/2011 5.00,"3,08476542","51,86556208","70,3102628","0,75007826","61,48468305",20,"0,2205873","947,47625"
10/06/2011 6.00,"3,38276676","65,52045424","93,27709208","0,77598903","46,0307148",20,"0,209502","934,09974"
10/06/2011 7.00,"3,24369913","72,78465848","105,07569992","0,79099772","50,983821",20,"0,4897872","949,77092"
10/06/2011 8.00,"2,81566112","79,97616848","119,12322128","0,85980029","54,34896705",20,"0,5788764","932,76498"
10/06/2011 9.00,"3,18951642","78,15655632","118,67577504","0,95719895","72,89368905",20,"0,9323856","909,32583"
10/06/2011 10.00,"3,94264763","72,75091168","111,92371912","1,01735256","79,2982575",20,"1,02488175","909,44882"
10/06/2011 11.00,"3,58685222","69,79824832","101,463626","0,98263556","83,6675469",20,"1,124802","899,45331"
10/06/2011 12.00,"3,4622331","66,53412016","97,80226072","0,89740067","86,87995575",20,"1,0376451","894,34212"
10/06/2011 13.00,"3,50738485","64,25243496","96,01243752","0,90502443","88,7963328",20,"0,8982144","894,86005"
10/06/2011 14.00,"3,32497166","60,2225508","90,63126648","0,90846001","90,43025775",20,"0,8104473","889,64008"
10/06/2011 15.00,"3,24731151","53,56446968","77,99355832","0,80967966","105,0908544",20,"0,6980688","883,70569"
10/06/2011 16.00,"3,47487543","50,41324512","71,10014824","0,76812994","113,7699423",20,"0,41752935","881,31449"
10/06/2011 17.00,"3,09740774","45,35671256","59,59468824","0,7379145","113,8280367",20,,"880,48737"
10/06/2011 18.00,"3,59768835","50,5754592","64,36233672","0,7812024","111,2981373",20,,"883,17747"
10/06/2011 19.00,"3,1931288","51,96030168","69,9160084","0,75963709","109,5357942",20,"0,46197225","880,79656"
10/06/2011 20.00,"3,61936164","60,33417336","81,60305104","0,80174019","99,25123005",20,"0,47183715","884,54212"
10/06/2011 21.00,"3,48932395","81,7879988","111,57741768","0,92994611","77,28460425",20,"0,6178275","888,74681"
10/06/2011 22.00,"3,622973","72,99750232","100,2003676","0,9125678","84,35272965",20,"1,0113048","889,61313"
10/06/2011 23.00,"3,46945787","67,4049788","90,59883896","0,85596977","89,5301736",20,"0,82809225","891,38987"
11/06/2011 0.00,"3,18590505","68,51334608","92,84909088","0,83444407","75,2411856",20,"0,6052167","910,9198"
11/06/2011 1.00,,"66,14864184","89,13585304","0,80604603","69,9610191","19,20000076","0,64360845","911,27554"
11/06/2011 2.00,"3,51822099",,,"0,75398917","83,1512808","19,20000076","0,49787235","905,71306"
11/06/2011 3.00,"3,17145653","69,02212928","86,26047272","0,72219399","91,76415465","19,20000076","0,43532685","908,49234"
11/06/2011 4.00,"3,22563822","54,17187384","67,5905384","0,72823801","85,1690238","19,20000076",,"902,57461"
11/06/2011 5.00,"2,94027921","49,15558888","62,40523264","0,7407571",,"19,20000076","0,3860532","899,75515"
11/06/2011 6.00,"3,11185626","52,77146768","67,6644372","0,74755138","69,78264615","19,20000076","0,39790125","913,10177"
11/06/2011 7.00,"3,45500935","59,7942628","81,75736856","0,78590201","64,28219175","19,20000076","0,44600535","961,65636"
11/06/2011 8.00,"3,15520182","61,86306592","86,96601984","0,80675668","68,71767525","19,20000076","0,5777577","947,18715"
11/06/2011 9.00,"3,34303257","59,573618","82,85592728","0,84214588","84,17162355","19,20000076","0,73879965","922,6063"
11/06/2011 10.00,"3,66812475","60,48732456","81,54207736","0,89025223","93,42778515","19,20000076","0,71581545","907,97441"
11/06/2011 11.00,"3,37915437","68,8378316","93,41588416","0,88823794","91,78709715","19,20000076","0,824787","903,35861"
11/06/2011 12.00,"3,54531183","69,41798976","96,98386736","0,92955117","96,65641335","19,20000076","0,87650145","901,31923"
11/06/2011 13.00,"3,43875464","57,99021432","79,12712576","0,83428563","109,15875915","19,20000076","0,9245547","906,08497"
11/06/2011 14.00,"3,5164148","55,09854376","75,16743112","0,80150369","111,1777989","19,20000076","0,5352471","901,04385"
11/06/2011 15.00,"3,76565302","54,52360536","73,44378224","0,80395252","115,80797445","19,20000076","0,41630895","903,16555"
11/06/2011 16.00,"3,47487543","60,42243128","79,49155296","0,81497226","110,08719225","19,20000076","0,43359795","907,65885"
11/06/2011 17.00,"3,31232934","64,55875648","81,14132216","0,81892161","92,443911","19,20000076","0,489177","905,26128"
11/06/2011 18.00,"3,20215976","60,05641712","80,0298192","0,8130768","85,7731098","19,20000076","0,5229414","910,18921"
11/06/2011 19.00,"3,48390639","59,59956384","78,70430608","0,83712939","87,37323945","19,20000076","0,5130765","913,30757"
11/06/2011 20.00,"3,46042691","62,5833928","84,07765704","0,83934173","84,7027524","19,20000076","0,5973858","914,15478"
11/06/2011 21.00,"3,60130073","71,88263424","97,78277744","0,87623145","76,6994109","19,20000076","0,7577667","909,63845"
11/06/2011 22.00,"3,34122638","75,14548136","105,02640856","0,94045208","71,2300386","19,20000076","1,2961665","925,69134"
11/06/2011 23.00,"3,34303257","65,06620128","87,05682072","0,80371603","81,2943747","19,20000076","0,9181476","936,46742"
12/06/2011 0.00,"2,8897099","64,47049856","87,61971352","0,83013823","70,0772478","19,20000076","0,5704353","917,67494"
12/06/2011 1.00,"3,0323889","59,7021044","83,63151096","0,8133133","69,49883745","19,39999962","0,53173845","918,92346"
12/06/2011 2.00,"3,2310568","61,37506616","85,75985376","0,77701656","72,9599031","19,39999962","0,5141952","954,69248"
