"NetC","Provincia di TARANTO","","","","",""
"41349.1666667","1.27752","0.326512","0.780021","0.352336","88.381079","24.902344"
"41349.2083333","1.551183","0.316362","1.066851","0.326485","81.046518",""
"41349.25","3.143867","0.490614","2.393276","0.304779","79.997747","24.414063"
"41349.2916667","16.715408","4.00189","10.586743","0.32316","75.599582",""
"41349.3333333","39.351504","9.733618","24.444124","0.367627","67.015848","17.578125"
"41349.375","51.694813","15.181975","28.436377","0.452026","67.698996",""
"41349.4166667","33.398393","7.991938","21.159209","0.388629","66.640751","20.996094"
"41349.4583333","36.89763","9.868961","21.780891","0.364733","68.996914",""
"41349.5","34.356858","8.912263","20.706252","0.386322","75.693014","32.226563"
"41349.5416667","41.569333","10.984686","24.743932","0.425901","78.026833",""
"41349.5833333","48.318789","14.559403","26.013251","0.460708","85.070939","26.855469"
"41349.625","20.611521","5.388298","12.358337","0.389881","95.488152",""
"41349.6666667","16.916439","3.867394","10.994274","0.380847","97.15778","29.296875"
"41349.7083333","24.96287","5.4086","16.681551","0.408967","92.995224",""
"41349.75","31.978207","6.042169","22.729636","0.461217","89.221989","34.179688"
"41349.7916667","57.837283","11.975219","39.503333","0.57432","69.935319",""
"41349.8333333","70.015875","13.826865","48.84931","0.61609","58.260136","23.4375"
"41349.875","67.537359","14.101778","45.947271","0.577058","59.029273",""
"41349.9166667","51.492486","9.513688","36.930951","0.525199","58.899958","33.203125"
"41349.9583333","23.936964","2.547811","20.044336","0.46505","73.349043",""
"41350.0","26.423264","3.381009","21.253954","0.483196","68.806663","40.039063"
"41350.0416667","23.272912","2.691612","19.159188","0.424219","70.475614",""
"41350.0833333","","","","0.368097","73.581949","41.015625"
"41350.125","20.418271","0.778216","19.238358","","75.551516",""
"41350.1666667","32.535905","2.168008","29.231974","0.440224","","42.480469"
"41350.2083333","24.293631","2.272051","20.824359","0.444502","38.039809",""
"41350.25","25.184653","1.89394","22.296145","0.399937","31.74588","37.597656"
"41350.2916667","67.663168","22.580102","33.064589","0.477896","28.235336",""
"41350.3333333","258.850179","119.455276","75.745114","0.541318","18.53987","48.339844"
"41350.375","84.94665","27.633429","42.606548","0.437728","66.914966",""
"41350.4166667","23.442815","4.466282","16.606275","0.48883","87.119044","56.152344"
"41350.4583333","23.805969","5.414521","15.514763","0.442838","93.703433",""
"41350.5","26.542586","7.097836","15.670507","0.372286","97.276258","41.015625"
"41350.5416667","26.733241","6.498101","16.781488","0.361473","97.57959",""
"41350.5833333","24.588045","5.871299","15.596529","0.320829","99.450298","35.15625"
"41350.625","11.225316","1.777208","8.506254","0.260498","102.656161",""
"41350.6666667","12.05927","2.140093","8.783998","0.263469","101.232993","26.855469"
"41350.7083333","22.835832","4.899377","15.334359","0.28383","95.335139",""
"41350.75","16.596087","2.838796","12.251911","0.261726","96.177396","27.832031"
"41350.7916667","18.746471","3.351404","13.617274","0.27464","92.969501",""
"41350.8333333","16.83084","3.020662","12.207785","0.26541","93.448175","29.785156"
"41350.875","14.204465","2.401473","10.529636","0.241602","94.907911",""
"41350.9166667","12.524885","1.949769","9.541956","0.231342","94.888953","34.667969"
"41350.9583333","9.345999","1.548818","6.976063","0.231976","95.69736",""
"41351.0","7.608052","1.203696","5.766446","0.205752","96.629","24.414063"
"41351.0416667","4.532925","0.345122","4.006531","0.185747","98.916092",""
"41351.0833333","3.64839","0.588737","2.747595","0.18963","103.287856","37.109375"
"41351.125","1.994747","0.262225","1.593787","0.186183","103.968302",""
"41351.1666667","1.889693","0.178482","1.617149","0.163049","97.875456","27.832031"
"41351.2083333","5.068576","0.991379","3.550978","0.144193","92.908565",""
"41351.25","15.034529","3.743895","9.300552","0.167842","89.574057","24.414063"
"41351.2916667","15.580556","3.625471","10.028658","0.192877","90.254496",""
"41351.3333333","32.633178","8.171267","20.118314","0.224251","84.020829","21.972656"
"41351.375","37.166103","10.732612","20.724422","0.283671","82.284846",""
"41351.4166667","17.869719","4.42568","11.091615","0.24798","89.014128","15.136719"
"41351.4583333","17.056513","4.204057","10.617893","0.236016","85.577383",""
"41351.5","17.274405","4.482354","10.408935","0.245682","81.380306","14.160156"
"41351.5416667","26.58798","7.028473","15.822359","0.232214","77.776324",""
"41351.5833333","24.613983","6.97349","13.93136","0.235423","78.054596","12.207031"
"41351.625","15.450859","3.929144","9.432935","0.224687","84.828558",""
"41351.6666667","18.734799","5.066016","10.974807","0.221597","83.703958","19.042969"
"41351.7083333","18.752957","4.710743","11.538083","0.237364","86.217883",""
"41351.75","23.208064","6.10984","13.849594","0.232333","83.341737","28.808594"
"41351.7916667","23.096523","6.087847","13.771721","0.247861","83.022849",""
"41351.8333333","21.361171","5.433131","13.03972","0.284385","88.450142","34.179688"
"41351.875","16.257577","4.166838","9.875509","0.227857","91.582885",""
"41351.9166667","9.453647","1.999677","6.39202","0.214189","95.48612","33.203125"
"41351.9583333","3.435686","0.474542","2.709957","0.18959","95.954642",""
"41352.0","2.98823","0.313824","2.508787","0.212328","94.375744","37.109375"
"41352.0416667","3.028436","0.542213","2.198595","0.209159","90.361467",""
"41352.0833333","","","","0.209159","86.091947","26.855469"
"41352.125","11.255146","0.241923","10.891743","","83.796043",""
"41352.1666667","8.037352","0.292677","7.59385","0.173315","","36.132813"
"41352.2083333","11.179921","1.385562","9.061743","0.188114","77.311189",""
"41352.25","82.461642","31.668309","33.928973","0.211368","54.98656","31.738281"
"41352.2916667","127.81944","45.827606","57.593076","0.274242","32.160916",""
"41352.3333333","110.569676","37.215634","53.54501","0.401126","32.841359","32.226563"
"41352.375","84.645748","27.840672","41.987459","0.43679","50.791515",""
"41352.4166667","52.362755","13.598476","31.5344","0.456404","71.479012","22.949219"
"41352.4583333","35.347747","9.237083","21.199443","0.38617","80.972713",""
"41352.5","24.080927","6.252795","14.50372","0.327721","87.99041","20.996094"
"41352.5416667","60.50257","16.647051","35.002314","0.336372","76.40461",""
"41352.5833333","62.607561","17.989473","35.049034","0.381394","80.986251","20.996094"
"41352.625","44.783236","11.876251","26.592102","0.354695","87.251068",""
"41352.6666667","38.220543","9.347048","23.905506","0.362446","89.020224","16.113281"
"41352.7083333","49.375824","11.323887","32.035379","0.366439","83.939573",""
"41352.75","53.231727","11.659704","35.378698","0.417334","72.437045","25.390625"
"41352.7916667","143.47003","39.885252","82.372053","0.715144","41.470458",""
"41352.8333333","180.253535","49.810044","103.953064","0.956187","19.39364","28.320313"
"41352.875","178.165407","57.71062","89.741368","1.117131","9.710361",""
"41352.9166667","117.326918","28.27461","74.025434","0.936103","9.2872","36.621094"
"41352.9583333","59.877426","8.040153","47.582588","0.843593","20.082884",""
"41353.0","36.294535","4.684521","29.132039","0.583837","43.705427","83.007813"
"41353.0416667","51.533987","15.077932","28.435078","0.512585","46.685161",""
"41353.0833333","31.054759","8.144197","18.580337","0.41655","45.647908","98.632813"
"41353.125","15.118834","1.08781","13.460232","0.357083","42.904467",""
"41353.1666667","12.034627","0.634415","11.069551","0.363894","32.284143","103.027344"
"41353.2083333","21.415644","6.430431","11.56404","0.259757","52.160524",""
"41353.25","53.782941","13.792183","32.658356","0.176995","53.785461","78.613281"
"41353.2916667","77.529248","22.777194","42.635099","0.220529","53.663589",""
"41353.3333333","43.824771","11.429622","26.31825","0.248169","72.923177","60.546875"
"41353.375","44.927199","12.468371","25.827655","0.2937","71.448548",""
"41353.4166667","","","","0.22648","","55.175781"
"41353.4583333","28.355756","3.743895","22.630996","0.180088","88.811016",""
"41353.5","28.12619","5.652214","19.473273","0.175507","89.064912","34.667969"
"41353.5416667","48.831094","11.048974","31.912079","0.216732","85.134584",""
"41353.5833333","38.808072","9.899413","23.645932","0.231687","88.041194","19.53125"
"41353.625","23.196391","5.406908","14.916444","0.250126","90.580165",""
"41353.6666667","16.755615","3.84963","10.860593","0.268683","94.557874","20.019531"
"41353.7083333","21.646506","4.661682","14.508912","0.245898","86.271361",""
"41353.75","30.788882","7.14436","19.848358","0.252201","76.818961","28.808594"
"41353.7916667","31.2947","7.353294","20.033955","0.240456","74.546755",""
"41353.8333333","29.779835","7.067384","18.956719","0.326703","72.887287","42.96875"
"41353.875","43.199628","9.361429","28.865974","0.360567","61.619697",""
"41353.9166667","18.858011","2.876015","14.458296","0.230355","74.599571","59.082031"
"41353.9583333","9.860897","1.218923","7.997488","0.195512","78.028188",""
"41354.0","8.639148","0.905944","7.255105","0.290646","75.14189","44.433594"
"41354.0416667","10.549592","0.862804","9.233062","0.298201","76.434389",""
"41354.0833333","","","","0.386836","72.330074","40.527344"
"41354.125","13.570245","0.375573","13.003381","","85.511029",""
"41354.1666667","9.340812","0.428864","8.689253","0.178962","","39.0625"
"41354.2083333","21.713949","4.127081","15.396658","0.193891","72.558239",""
"41354.25","44.069898","7.314382","32.877699","0.231764","54.118576","38.085938"
"41354.2916667","39.760054","8.224557","27.168356","0.257636","53.897854",""
"41354.3333333","58.973434","15.261488","35.598038","0.315167","47.967504","33.203125"
"41354.375","110.096279","36.837525","53.651439","0.546266","31.099969",""
"41354.4166667","55.382111","14.267571","33.529227","0.41264","45.102872","29.785156"
"41354.4583333","33.566998","7.402355","22.23255","0.383093","64.088249",""
"41354.5","34.062444","8.617894","20.863294","0.333145","74.937424","24.902344"
"41354.5416667","36.03644","9.41895","21.609569","0.348387","76.684228",""
"41354.5833333","38.494206","10.641255","22.193614","0.365232","80.441223","13.671875"
"41354.625","23.440223","5.479655","15.048827","0.332637","91.417688",""
"41354.6666667","24.61009","5.343467","16.428465","0.334747","84.248317","7.324219"
"41354.7083333","27.02506","6.367836","17.27338","0.335412","81.75946",""
"41354.75","21.279462","4.770802","13.974189","0.336702","83.405382","8.789063"
"41354.7916667","34.817284","8.01816","22.538847","0.363748","77.369416",""
"41354.8333333","28.210494","5.850999","19.252635","0.33639","79.246212","6.835938"
"41354.875","25.786449","5.287638","17.691295","0.331777","82.854935",""
"41354.9166667","17.203071","3.12386","12.421934","0.278077","87.433875","16.601563"
"41354.9583333","8.977658","1.624102","6.491956","0.245833","93.20985",""
"41355.0","7.137251","1.065817","5.506871","0.26217","94.802972","18.066406"
"41355.0416667","5.265717","0.753685","4.112957","0.24513","94.546367",""
"41355.0833333","4.898674","0.603964","3.975382","0.212847","90.595058","14.160156"
"41355.125","2.583573","0.290139","2.140191","0.209916","90.714898",""
"41355.1666667","2.254141","0.30452","1.788468","0.213551","90.551047","12.207031"
"41355.2083333","2.552445","0.454242","1.857255","0.239072","93.061578",""
"41355.25","7.582114","0.872955","6.247957","0.268345","90.146171","10.742188"
"41355.2916667","33.053397","6.13437","23.664101","0.334396","75.346364",""
"41355.3333333","73.410057","19.744689","43.165931","0.489127","57.936503","8.300781"
"41355.375","83.422704","23.585015","47.293159","0.438201","63.266977",""
"41355.4166667","62.069315","16.282474","37.129526","0.406934","71.462756","21.484375"
"41355.4583333","58.462427","15.412057","34.855656","0.359996","79.158191",""
"41355.5","50.70652","13.378546","30.214463","0.363005","84.89288","28.808594"
"41355.5416667","52.440572","14.211744","30.671314","0.338031","86.159649",""
"41355.5833333","87.309736","25.923892","47.594269","0.441992","81.93414","22.949219"
"41355.625","38.639468","9.451093","24.165082","0.319154","98.205189",""
"41355.6666667","58.077224","15.428128","34.445524","0.380866","93.231517","20.019531"
"41355.7083333","57.042241","13.979124","35.633081","0.408537","89.141418",""
"41355.75","79.374846","18.175568","51.542393","0.473376","74.321977","23.4375"
"41355.7916667","105.062721","23.079175","69.724287","0.625996","51.986518",""
"41355.8333333","153.163621","40.478222","91.162539","0.875581","31.993006","22.949219"
"41355.875","138.136876","33.964892","86.119003","0.757629","30.879924",""
"41355.9166667","66.93945","9.896874","51.80067","0.526686","59.386083","23.4375"
"41355.9583333","23.834502","2.029283","20.737401","0.32228","82.632181",""
"41356.0","36.585058","3.750662","30.855612","0.446526","70.087655","46.386719"
"41356.0416667","32.205176","3.140778","27.408465","0.447699","69.007073",""
"41356.0833333","","","","0.347059","77.851476","32.226563"
"41356.125","19.90856","0.728309","18.804868","","64.198606",""
"41356.1666667","21.953889","1.437162","19.763997","0.332893","","33.203125"
"41356.2083333","52.980116","17.406658","26.309167","0.335973","31.805461",""
"41356.25","229.963972","109.335941","62.365352","0.380675","16.362453","27.832031"
"41356.2916667","510.46454","252.307715","123.693699","0.740696","4.47332",""
"41356.3333333","437.308719","195.267037","138.006639","0.95449","6.924269","28.320313"
"41356.375","214.082522","80.409997","90.854941","0.891584","36.376277",""
"41356.4166667","58.055175","13.502045","37.378718","0.485715","83.816355","68.847656"
"41356.4583333","48.230593","11.784894","30.182016","0.487335","91.837458",""
"41356.5","64.30789","15.90098","39.954992","0.414477","94.429237","53.222656"
"41356.5416667","65.99655","16.417817","40.851822","0.368275","95.578882",""
