"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
20/01/2011 19.00,"0,67534351",,
20/01/2011 20.00,"0,67925209","20,51280975","0,21939639"
20/01/2011 21.00,"0,78209013",,"0,20168229"
20/01/2011 22.00,"1,01903599","21,0012207","0,36408092"
20/01/2011 23.00,"0,76008095",,"0,43681472"
21/01/2011 0.00,"0,55041707","25,88521957","0,28651636"
21/01/2011 1.00,"0,43737246",,"0,22182296"
21/01/2011 2.00,"0,344028","22,46640968",
21/01/2011 3.00,"0,33178967",,
21/01/2011 4.00,"0,35704804","24,66422081",
21/01/2011 5.00,"0,34795521",,
21/01/2011 6.00,"0,32991402","20,75702095",
21/01/2011 7.00,"0,35131041",,
21/01/2011 8.00,"0,42027841","15,87300968",
21/01/2011 9.00,"0,50643832",,
21/01/2011 10.00,"0,53008549","10,50061035",
21/01/2011 11.00,"0,64875472",,
21/01/2011 12.00,"0,53128893","18,55920982",
21/01/2011 13.00,"0,51682313",,
21/01/2011 14.00,"0,33537205","24,66422081",
21/01/2011 15.00,"0,3626214",,
21/01/2011 16.00,"0,50205559","1,22100103","2,10145558"
21/01/2011 17.00,"0,51287844",,"2,5937151"
21/01/2011 18.00,"0,82352219","1,22100103","2,46466797"
21/01/2011 19.00,"0,78586007",,"3,95816807"
21/01/2011 20.00,"0,79314482","1,22100103","4,40044205"
21/01/2011 21.00,"1,07045559",,"3,64960722"
21/01/2011 22.00,"1,5581211","3,41880298","6,44940212"
21/01/2011 23.00,"0,70424017",,"3,81117902"
22/01/2011 0.00,"0,53026257","17,58241081","2,42867329"
22/01/2011 1.00,"0,41451516",,"1,95614662"
22/01/2011 2.00,"0,48589005","15,14041042","1,78791549"
22/01/2011 3.00,,,"1,68617685"
22/01/2011 4.00,"0,40419792","16,36141014","1,53000226"
22/01/2011 5.00,"0,34893148",,"1,47161731"
22/01/2011 6.00,"0,35501045","14,16361046","1,19107684"
22/01/2011 7.00,"0,48989066",,"1,42647369"
22/01/2011 8.00,"0,60631843","12,94260979","1,81891569"
22/01/2011 9.00,"0,9476576",,"3,38128295"
22/01/2011 10.00,"0,88156599","11,47741032","4,74368158"
22/01/2011 11.00,"0,5955981",,"3,31074282"
22/01/2011 12.00,"0,77542517","20,26861954","3,2546095"
22/01/2011 13.00,"0,73423426",,"3,74173216"
22/01/2011 14.00,"0,98237577","11,96580982","4,12852879"
22/01/2011 15.00,"0,88573552",,"4,1681084"
22/01/2011 16.00,"0,70048072","34,18803024","3,39895638"
22/01/2011 17.00,"0,54693372",,"1,95588728"
22/01/2011 18.00,"0,67841096","19,29179955","1,93531947"
22/01/2011 19.00,"0,97830526",,"2,71421231"
22/01/2011 20.00,"1,06733223","14,40781021","3,85766406"
22/01/2011 21.00,"1,12510458",,"3,5386037"
22/01/2011 22.00,"1,38679736","18,80340958","5,36603168"
22/01/2011 23.00,"0,96398508",,"4,13671767"
23/01/2011 0.00,"0,78238721","22,22220993","3,02713304"
23/01/2011 1.00,"0,54514428",,"2,2160847"
23/01/2011 2.00,"0,44307513","20,02441978","1,45820409"
23/01/2011 3.00,"0,41592947",,"1,23309725"
23/01/2011 4.00,"0,38162488","17,09399986","1,0318604"
23/01/2011 5.00,"0,33126775",,"0,94212744"
23/01/2011 6.00,"0,3068377","10,25640965","0,90850441"
23/01/2011 7.00,"0,33233023",,"0,96121043"
23/01/2011 8.00,"0,35552189","7,57020807","1,0700813"
23/01/2011 9.00,"0,40607473",,"1,39845738"
23/01/2011 10.00,"0,45938047","6,59340715","1,64615993"
23/01/2011 11.00,"0,53550623",,"1,88297448"
23/01/2011 12.00,"0,64469586","4,88400507","2,35018733"
23/01/2011 13.00,"0,64166569",,"2,51068722"
23/01/2011 14.00,"0,71419044","8,05860806","3,04312537"
23/01/2011 15.00,"0,59091596",,"2,39154466"
23/01/2011 16.00,"0,50600028","14,89620972","1,87227361"
23/01/2011 17.00,"0,52069326",,"1,79036951"
23/01/2011 18.00,"0,62913612","17,33819962","1,88310568"
23/01/2011 19.00,"0,77225753",,"2,67600769"
23/01/2011 20.00,"0,80310091","18,31501007","2,84142478"
23/01/2011 21.00,"0,89785269",,"3,40446852"
23/01/2011 22.00,"0,7630517","20,51280975","2,88110303"
23/01/2011 23.00,"0,67585262",,"2,37689579"
24/01/2011 0.00,"0,61395034","11,96580982","2,10401943"
24/01/2011 1.00,"0,50135775",,"1,8865828"
24/01/2011 2.00,"0,42405301","18,07081032","1,51868203"
24/01/2011 3.00,,,"1,18166756"
24/01/2011 4.00,"0,31503581","16,36141014","1,12306293"
24/01/2011 5.00,"0,2671578",,"1,08769879"
24/01/2011 6.00,"0,25885951","23,93161964","0,94533201"
24/01/2011 7.00,"0,30691459",,"0,97553081"
24/01/2011 8.00,"0,42129313","16,60560989","1,10518712"
24/01/2011 9.00,"0,63803555",,"2,00203671"
24/01/2011 10.00,"0,71692236","23,68741989","2,86215124"
24/01/2011 11.00,"0,58384441",,"2,88095557"
24/01/2011 12.00,"0,59849312","14,40781021","2,2383031"
24/01/2011 13.00,"0,49329712",,"2,20950267"
24/01/2011 14.00,"0,35337829","15,62880993","1,44334064"
24/01/2011 15.00,"0,32278306",,"1,11142133"
24/01/2011 16.00,"0,33161143","13,67521","0,8855436"
24/01/2011 17.00,"0,34755795",,"1,12198796"
24/01/2011 18.00,"0,47363425","13,91940975","1,43801461"
24/01/2011 19.00,"0,40735157",,"1,33070382"
24/01/2011 20.00,"0,84978246","15,62880993","3,3192307"
24/01/2011 21.00,"0,95401501",,"4,34480299"
24/01/2011 22.00,"0,67067536","18,07081032","4,23669386"
24/01/2011 23.00,"0,36429084",,"1,62180888"
25/01/2011 0.00,"0,31316715","16,11721039","1,03218686"
25/01/2011 1.00,"0,28227834",,"0,94793553"
25/01/2011 2.00,"0,26692131","12,94260979","0,6749829"
25/01/2011 3.00,"0,18648155",,"0,49634075"
25/01/2011 4.00,"0,17452632","9,76801014","0,42177533"
25/01/2011 5.00,"0,17761241",,"0,40655084"
25/01/2011 6.00,"0,19558486","6,83760691","0,43345659"
25/01/2011 7.00,"0,23416267",,"0,57947846"
25/01/2011 8.00,"0,28259172","7,08180714","0,6153867"
25/01/2011 9.00,"0,85117813",,"2,4582985"
25/01/2011 10.00,"0,72445292","5,37240601","3,43579212"
25/01/2011 11.00,"0,52522977",,"2,2156901"
25/01/2011 12.00,"0,41116695","12,45421028","1,64322284"
25/01/2011 13.00,"0,3661397",,"1,37233268"
25/01/2011 14.00,"0,39966374","16,84980965","1,29013467"
25/01/2011 15.00,"0,37540028",,"1,17143755"
25/01/2011 16.00,"0,35257211","23,68741989","0,97364732"
25/01/2011 17.00,"0,46101147",,"2,06068506"
25/01/2011 18.00,"1,68304871","16,84980965","2,20257589"
25/01/2011 19.00,"1,33189324",,"5,37518976"
25/01/2011 20.00,"1,05964323","10,7448101","3,75505995"
25/01/2011 21.00,"0,97013744",,"3,84178869"
25/01/2011 22.00,"0,9565116","18,55920982","4,15559116"
25/01/2011 23.00,"0,74729974",,"3,37171705"
26/01/2011 0.00,"0,50071001","26,61782074","2,20967861"
26/01/2011 1.00,"0,5089885",,"1,7909248"
26/01/2011 2.00,"0,37127152","17,09399986","1,41220213"
26/01/2011 3.00,,,"1,13786537"
26/01/2011 4.00,"0,29093196","23,93161964","0,91630785"
26/01/2011 5.00,"0,25524684",,"0,70148287"
26/01/2011 6.00,"0,27618422","15,62880993","0,67924718"
26/01/2011 7.00,"0,32565595",,"0,67129831"
26/01/2011 8.00,"0,59751219","12,45421028","1,19179891"
26/01/2011 9.00,"0,96325346",,"2,7962354"
26/01/2011 10.00,"0,93515249","18,80340958","3,9412757"
26/01/2011 11.00,"0,8755674",,"4,16128941"
26/01/2011 12.00,"0,78459372","22,22220993","3,91891187"
26/01/2011 13.00,"0,72301997",,"3,34158944"
26/01/2011 14.00,"0,81348106","12,45421028","3,25288772"
26/01/2011 15.00,"0,74584698",,"3,43286519"
26/01/2011 16.00,"0,62453087","21,0012207","2,75085889"
26/01/2011 17.00,"0,68803153",,"2,43384372"
26/01/2011 18.00,"0,71776582","25,39682007","2,72066416"
26/01/2011 19.00,"0,76536772",,"2,75333936"
26/01/2011 20.00,"0,78419995","19,78022003","2,90205323"
26/01/2011 21.00,"0,85966632",,"3,09595649"
26/01/2011 22.00,"0,91819009","24,17580986","3,42793681"
26/01/2011 23.00,"0,7769187",,"2,78228012"
27/01/2011 0.00,"0,71013158","24,90842056","2,38088751"
27/01/2011 1.00,"0,87613709",,"3,52132182"
27/01/2011 2.00,"0,83247056","26,12940979","3,66577345"
27/01/2011 3.00,"0,49758548",,"2,33274172"
27/01/2011 4.00,"0,44368676","24,17580986","1,64295028"
27/01/2011 5.00,"0,45946785",,"1,62673523"
27/01/2011 6.00,"0,436642","24,17580986","1,91964038"
27/01/2011 7.00,"0,59459969",,"2,316427"
27/01/2011 8.00,"1,02988447","24,17580986","3,2467603"
27/01/2011 9.00,"1,70841192",,"7,67833373"
27/01/2011 10.00,"1,38224338","31,25761986","7,15626898"
27/01/2011 11.00,"1,11843612",,"5,62353099"
27/01/2011 12.00,"0,8971933","29,30401993","4,39590623"
27/01/2011 13.00,"0,89744843",,"4,00041933"
27/01/2011 14.00,"0,70637212","26,37360954","3,46812458"
27/01/2011 15.00,"0,57523506",,"2,29195188"
27/01/2011 16.00,"0,50325321","23,68741989","1,60734918"
27/01/2011 17.00,"0,57007994",,"1,60944623"
27/01/2011 18.00,"0,77741149","18,80340958","2,38373613"
27/01/2011 19.00,"0,90463066",,"2,5194202"
27/01/2011 20.00,"0,79216971","12,45421028","4,80276114"
27/01/2011 21.00,"0,60951635",,"2,19254725"
27/01/2011 22.00,"0,53086138","8,54700947","1,83158242"
27/01/2011 23.00,"0,34462564",,"0,97447516"
28/01/2011 0.00,"0,35003707","12,45421028","0,7953835"
28/01/2011 1.00,"0,32024452",,"0,65229668"
28/01/2011 2.00,"0,30526961","10,7448101","0,66875378"
28/01/2011 3.00,,,"0,46692809"
28/01/2011 4.00,"0,16824115","6,59340715","0,22265181"
28/01/2011 5.00,"0,1219289",,"0,24102392"
28/01/2011 6.00,"0,15863805","11,72161007","0,39862841"
28/01/2011 7.00,"0,17480825",,"0,34275646"
28/01/2011 8.00,"0,22042499","10,50061035","0,43156293"
28/01/2011 9.00,"0,35684183",,"0,77662697"
28/01/2011 10.00,"0,44245535","12,21000957","1,34045787"
28/01/2011 11.00,"0,34595724",,"1,52400704"
28/01/2011 12.00,"0,41193352","19,04759979","1,64399677"
28/01/2011 13.00,"0,44924847",,"1,99477431"
28/01/2011 14.00,"0,68020622","16,60560989","2,26225446"
28/01/2011 15.00,"0,50792253",,"2,19052952"
28/01/2011 16.00,"0,45727415","23,44322014","1,96243473"
28/01/2011 17.00,"0,44376598",,"1,8778427"
28/01/2011 18.00,"0,42708667","33,21123123","1,90628717"
28/01/2011 19.00,"0,35699794",,"1,725849"
28/01/2011 20.00,"0,413695","23,68741989","1,69560749"
28/01/2011 21.00,"0,65142606",,"2,55690377"
28/01/2011 22.00,"0,53243296","26,61782074","3,24757186"
28/01/2011 23.00,"0,39163106",,"1,74929695"
29/01/2011 0.00,"0,40782223","23,68741989","1,73371956"
29/01/2011 1.00,"0,41672982",,"1,81244147"
29/01/2011 2.00,"0,37121211","22,46640968","1,74988885"
29/01/2011 3.00,"0,31602256",,"1,49838983"
29/01/2011 4.00,"0,24785259","23,68741989","1,19451633"
29/01/2011 5.00,"0,25531208",,"1,12720721"
29/01/2011 6.00,"0,27081823","23,68741989","1,12082858"
29/01/2011 7.00,"0,4731531",,"1,22450563"
29/01/2011 8.00,"0,64627676","19,04759979","1,52192321"
29/01/2011 9.00,"1,18652221",,"4,17713224"
29/01/2011 10.00,"1,05682043","19,78022003","5,76920404"
29/01/2011 11.00,"0,5906585",,"4,5238133"
29/01/2011 12.00,"0,44343395","39,56044006","2,94577203"
29/01/2011 13.00,"0,40500293",,"2,36313985"
29/01/2011 14.00,"0,50968401","35,16482162","2,20844093"
29/01/2011 15.00,"0,44316018",,"2,13988394"
29/01/2011 16.00,"0,33922237","33,21123123","1,58116041"
29/01/2011 17.00,"0,42003842",,"1,70664397"
29/01/2011 18.00,"0,50167696","31,99023056","2,12329972"
29/01/2011 19.00,"0,73140098",,"2,66542886"
29/01/2011 20.00,"0,84992459","20,51280975","3,83059254"
29/01/2011 21.00,"1,11899881",,"3,64621044"
29/01/2011 22.00,"1,52222046","24,90842056","6,96411802"
29/01/2011 23.00,"1,14654407",,"5,87414115"
30/01/2011 0.00,"1,08638347","40,29304123","4,99215807"
30/01/2011 1.00,"0,99726563",,"4,79923826"
30/01/2011 2.00,"0,86067171","49,32844162","4,43497631"
30/01/2011 3.00,,,"3,56878826"
30/01/2011 4.00,"0,54051806","46,15383148","2,72521219"
30/01/2011 5.00,"0,5183085",,"2,40665117"
30/01/2011 6.00,"0,43561913","40,78144073","1,7800134"
30/01/2011 7.00,"0,40910956",,"1,45968993"
30/01/2011 8.00,"0,39808516","31,74603081","1,3351654"
30/01/2011 9.00,"0,51679517",,"1,64075661"
30/01/2011 10.00,"1,04001647","32,23442078","2,23722914"
30/01/2011 11.00,"1,17733619",,"5,26163256"
30/01/2011 12.00,"0,86669709","26,86202049","4,01137853"
30/01/2011 13.00,"1,00851604",,"4,05698792"
30/01/2011 14.00,"0,88473712","28,57142067","3,81960894"
30/01/2011 15.00,"0,58667303",,"2,56022529"
30/01/2011 16.00,"0,43066672","23,44322014","1,92731975"
30/01/2011 17.00,"0,45780306",,"1,57198809"
30/01/2011 18.00,"0,582154","19,53602028","1,9060675"
30/01/2011 19.00,"0,60090118",,"2,032385"
30/01/2011 20.00,"0,62632847","20,02441978","2,0095981"
30/01/2011 21.00,"0,80403058",,"2,72755942"
30/01/2011 22.00,"0,72666526","18,31501007","2,75600593"
30/01/2011 23.00,"0,77583175",,"2,41246333"
31/01/2011 0.00,"1,16825734","30,28083038","3,43827157"
31/01/2011 1.00,"0,87548003",,"3,11099181"
31/01/2011 2.00,"0,60553904","32,23442078","2,32574272"
31/01/2011 3.00,"0,45269454",,"1,91277563"
31/01/2011 4.00,"0,33101728","35,89743042","1,49241902"
31/01/2011 5.00,"0,33300244",,"1,33958732"
31/01/2011 6.00,"0,36035664","28,08300972","1,34903626"
31/01/2011 7.00,"0,40928664",,"1,43622571"
31/01/2011 8.00,"0,60325914","20,51280975","1,92602613"
31/01/2011 9.00,"0,7390061",,"3,04120527"
31/01/2011 10.00,"0,91902773","22,71062088","4,31393501"
31/01/2011 11.00,"0,81273546",,"5,3044025"
31/01/2011 12.00,"0,64411336","36,8742218","4,23541752"
31/01/2011 13.00,"0,57771302",,"3,24166411"
31/01/2011 14.00,"0,52196427","38,58362961","2,56734124"
31/01/2011 15.00,"0,52227766",,"2,3060475"
31/01/2011 16.00,"0,44676003","33,94382095","2,13023261"
31/01/2011 17.00,"0,44125773",,"1,79360052"
31/01/2011 18.00,"0,54078951","28,81562042","2,30230901"
31/01/2011 19.00,"0,54878723",,"2,47103643"
31/01/2011 20.00,"0,60471306","23,19902039","2,44373608"
31/01/2011 21.00,"1,00407622",,"2,58387766"
31/01/2011 22.00,"1,40807492","16,11721039","7,10582578"
31/01/2011 23.00,"0,59616545",,"3,37569962"
01/02/2011 0.00,"0,31439273","22,71062088","1,54289172"
01/02/2011 1.00,"0,30932265",,"1,21573095"
01/02/2011 2.00,"0,30961856","21,0012207","1,16430838"
01/02/2011 3.00,,,"1,21478819"
01/02/2011 4.00,"0,35285986","22,95482063","1,15871793"
01/02/2011 5.00,"0,3357996",,"1,16396972"
01/02/2011 6.00,"0,38229825","21,0012207","1,20514703"
01/02/2011 7.00,"0,50749264",,"1,37430871"
01/02/2011 8.00,"0,91118262","19,29179955","2,20795887"
01/02/2011 9.00,"1,77893287",,"6,34479553"
01/02/2011 10.00,"1,01313759","25,88521957","5,37273778"
01/02/2011 11.00,"0,68336803",,"3,19716222"
01/02/2011 12.00,"0,579704","26,86202049","2,41895484"
01/02/2011 13.00,"0,58836811",,"2,37784465"
01/02/2011 14.00,"0,85824152","19,78022003","3,03555177"
01/02/2011 15.00,"0,76127741",,"3,16891301"
01/02/2011 16.00,"1,08957324","26,37360954","4,00957132"
01/02/2011 17.00,"0,8992402",,"4,0263152"
01/02/2011 18.00,"1,05570669","28,81562042","4,27004637"
01/02/2011 19.00,"1,11190862",,"4,51154421"
01/02/2011 20.00,"1,22950023","17,82661057","4,89768894"
01/02/2011 21.00,"1,58423807",,"5,96823501"
01/02/2011 22.00,"1,47373782","23,19902039","7,32836064"
01/02/2011 23.00,"0,91560263",,"4,54901151"
02/02/2011 0.00,"0,76176787","39,07204056","3,17305729"
02/02/2011 1.00,"0,76858545",,"3,04311317"
02/02/2011 2.00,"0,72843256","40,29304123","2,87735335"
02/02/2011 3.00,"0,57948731",,"2,22640928"
02/02/2011 4.00,"0,48747328","41,26984024","1,62952385"
02/02/2011 5.00,"0,36952868",,"1,34450654"
02/02/2011 6.00,"0,41137199","29,05982971","1,26802103"
02/02/2011 7.00,"0,53570079",,"1,30126981"
02/02/2011 8.00,"0,87338769","25,39682007","2,3056407"
02/02/2011 9.00,"1,21333236",,"3,94551455"
02/02/2011 10.00,"1,41472707","31,99023056","6,2505959"
02/02/2011 11.00,"1,08409308",,"6,59175059"
02/02/2011 12.00,"0,75779988","52,99145126","5,14580338"
02/02/2011 13.00,"0,65955893",,"3,80116259"
02/02/2011 14.00,"0,79162682","49,57265091","3,23021066"
02/02/2011 15.00,"0,72976765",,"2,96770465"
02/02/2011 16.00,"0,51546707","36,8742218","2,10254173"
02/02/2011 17.00,"0,44429605",,"1,67706554"
02/02/2011 18.00,"0,64384308","30,03663063","1,98400123"
02/02/2011 19.00,"0,94689686",,"3,74827046"
02/02/2011 20.00,"1,09210828","25,15262032","4,6923485"
02/02/2011 21.00,"1,19135114",,"5,07987534"
02/02/2011 22.00,"1,50520796","20,26861954","6,89304599"
02/02/2011 23.00,"1,01009228",,"4,77189316"
03/02/2011 0.00,"0,70391514","35,65322113","3,26936312"
03/02/2011 1.00,"0,39015617",,"1,73956935"
03/02/2011 2.00,"0,27494233","35,16482162","0,97891233"
03/02/2011 3.00,,,"0,85797781"
03/02/2011 4.00,"0,29151562","31,01342964","0,77512587"
03/02/2011 5.00,"0,31950941",,"0,85733202"
03/02/2011 6.00,"0,36357786","29,30401993","1,16330969"
03/02/2011 7.00,"0,40920159",,"1,13860676"
03/02/2011 8.00,"0,49422562","22,95482063","1,21352508"
03/02/2011 9.00,"0,63655717",,"1,97068768"
03/02/2011 10.00,"0,63037102","24,42000961","2,86289873"
03/02/2011 11.00,"0,54907033",,"2,59783294"
03/02/2011 12.00,"0,52068277","39,07204056","2,29730435"
03/02/2011 13.00,"0,53250286",,"2,23376626"
03/02/2011 14.00,"2,14853145","28,57142067","3,48378638"
03/02/2011 15.00,"0,89736106",,"3,64938755"
03/02/2011 16.00,"0,60722363","27,35042","2,18955829"
03/02/2011 17.00,"0,94860125",,"2,96096092"
03/02/2011 18.00,,,
03/02/2011 19.00,,,
03/02/2011 20.00,,,
03/02/2011 21.00,,,
03/02/2011 22.00,,,
03/02/2011 23.00,,,
04/02/2011 0.00,,,
04/02/2011 1.00,,,
04/02/2011 2.00,,,
04/02/2011 3.00,,,
04/02/2011 4.00,,,
04/02/2011 5.00,,,
04/02/2011 6.00,,,
04/02/2011 7.00,,,
04/02/2011 8.00,,,
04/02/2011 9.00,,,
04/02/2011 10.00,,,
04/02/2011 11.00,"0,49092634",,"2,61890314"
04/02/2011 12.00,"0,42841011","27,35042","1,79395851"
04/02/2011 13.00,"0,36300701",,"1,3093875"
04/02/2011 14.00,"1,78530775","21,24542046","3,19662118"
04/02/2011 15.00,"0,57554728",,"2,26973755"
04/02/2011 16.00,"0,49284626","21,0012207","1,47836307"
04/02/2011 17.00,"0,44385335",,"1,34749144"
04/02/2011 18.00,"0,37992864","21,97801971","1,23291419"
04/02/2011 19.00,"0,41714107",,"1,2610678"
04/02/2011 20.00,"0,46342535","19,78022003","1,49346653"
04/02/2011 21.00,"0,61008021",,"1,760726"
04/02/2011 22.00,"0,79620411","24,90842056","2,8685858"
04/02/2011 23.00,"0,67881288",,"2,65018098"
05/02/2011 0.00,"0,67069633","28,57142067","2,35512995"
05/02/2011 1.00,"0,53764517",,"1,91828066"
05/02/2011 2.00,"0,53831388","30,03663063","1,75274458"
05/02/2011 3.00,,,"2,60499465"
05/02/2011 4.00,"0,43164182","25,64101982","3,03781968"
05/02/2011 5.00,"0,27163024",,"1,82879788"
05/02/2011 6.00,"0,28494386","20,51280975","0,92448961"
05/02/2011 7.00,"0,37068203",,"1,13731517"
05/02/2011 8.00,"0,50029294","24,66422081","1,58932184"
05/02/2011 9.00,"1,01057459",,"3,69750385"
05/02/2011 10.00,"1,04164514","29,05982971","6,19993507"
05/02/2011 11.00,"0,99134277",,"6,27969227"
05/02/2011 12.00,"0,51344929","48,35165024","3,67959855"
05/02/2011 13.00,"0,41217467",,"2,02783698"
05/02/2011 14.00,"0,49370487","39,07204056","2,08591887"
05/02/2011 15.00,"0,43050245",,"1,89747182"
05/02/2011 16.00,"0,35320004","26,86202049","1,42962029"
05/02/2011 17.00,"0,38140003",,"1,45966552"
05/02/2011 18.00,"0,67076739","24,17580986","1,91569239"
05/02/2011 19.00,"1,21131341",,"4,54575202"
05/02/2011 20.00,"1,14036258","18,80340958","5,11006091"
05/02/2011 21.00,"1,11936113",,"4,77446414"
05/02/2011 22.00,"1,06530163","31,74603081","5,15724971"
05/02/2011 23.00,"0,89406061",,"4,26904768"
06/02/2011 0.00,"0,96538541","39,80464172","4,00294353"
06/02/2011 1.00,"0,91974304",,"3,70942512"
06/02/2011 2.00,"0,75809812","44,20024109","3,03675285"
06/02/2011 3.00,"0,66180039",,"2,46187021"
06/02/2011 4.00,"0,52786267","36,14162064","1,96218149"
06/02/2011 5.00,"0,34783172",,"1,38249658"
06/02/2011 6.00,"0,31011485","28,32722092","1,04213414"
06/02/2011 7.00,"0,29129544",,"0,77437431"
06/02/2011 8.00,"0,3975248","16,60560989","1,10205985"
06/02/2011 9.00,"0,5806628",,"2,20854669"
06/02/2011 10.00,"0,9715401","17,33819962","4,92175625"
06/02/2011 11.00,"0,82122248",,"6,72646444"
06/02/2011 12.00,"0,51177751","43,22343063","4,32606172"
06/02/2011 13.00,"0,41982523",,"2,39807583"
06/02/2011 14.00,"0,36458675","34,67642975","1,69913546"
06/02/2011 15.00,"0,25865214",,"1,09582869"
06/02/2011 16.00,"0,23236042","24,66422081","0,76945813"
06/02/2011 17.00,"0,32470531",,"0,91643802"
06/02/2011 18.00,"0,63078809","20,26861954","1,38743513"
06/02/2011 19.00,"1,27245145",,"3,99891519"
06/02/2011 20.00,"1,27811451","22,95482063","4,96196131"
06/02/2011 21.00,"1,14486647",,"4,4998538"
06/02/2011 22.00,"1,03759444","31,74603081","4,51566611"
06/02/2011 23.00,"0,93925096",,"4,03410542"
07/02/2011 0.00,"0,8351652","31,99023056","3,59252402"
07/02/2011 1.00,"0,69131683",,"2,73321598"
07/02/2011 2.00,"0,55183487","41,02563095","2,2922702"
07/02/2011 3.00,,,"1,70589241"
07/02/2011 4.00,"0,42785208","36,38582993","1,4706298"
07/02/2011 5.00,"0,40746691",,"1,73436841"
07/02/2011 6.00,"0,36126301","20,51280975","1,06197377"
07/02/2011 7.00,"0,50315768",,"1,2648307"
07/02/2011 8.00,"0,80931385","25,39682007","2,21967471"
07/02/2011 9.00,"1,48577227",,"4,59283709"
07/02/2011 10.00,"1,66473374","24,42000961","8,07296634"
07/02/2011 11.00,"0,81184889",,"5,3118327"
07/02/2011 12.00,"0,58172994","46,15383148","2,91413824"
07/02/2011 13.00,"0,47829658",,"2,29788608"
07/02/2011 14.00,"0,53244112","38,82783127","1,87236107"
07/02/2011 15.00,"0,46094274",,"1,74125147"
07/02/2011 16.00,"0,4803796","28,32722092","1,61849346"
07/02/2011 17.00,"0,59531151",,"1,86154833"
07/02/2011 18.00,"0,92619015","23,44322014","2,51177236"
07/02/2011 19.00,"1,53576941",,"5,21419358"
07/02/2011 20.00,"1,66917589","31,25761986","6,63102408"
07/02/2011 21.00,"1,76600603",,"7,20221297"
07/02/2011 22.00,"1,43094038","55,43344116","6,8604786"
07/02/2011 23.00,"1,06211186",,"5,05321163"
08/02/2011 0.00,"0,87067091","59,58485031","3,65227989"
08/02/2011 1.00,"0,88816222",,"3,32625308"
08/02/2011 2.00,"0,79539909","56,65444183","2,86449034"
08/02/2011 3.00,"0,61105299",,"2,16048124"
08/02/2011 4.00,"0,46347894","39,56044006","1,74937831"
08/02/2011 5.00,"0,39029015",,"1,30546798"
08/02/2011 6.00,"0,35072908","27,59461975","1,11025382"
08/02/2011 7.00,"0,54802532",,"1,32459267"
08/02/2011 8.00,"0,85936924","21,48962021","2,27097727"
08/02/2011 9.00,"1,68224486",,"4,56202199"
08/02/2011 10.00,"2,59632832","29,7924099",
08/02/2011 11.00,"3,589831",,
