,Provincia di LECCE,,
,GUAGNANO,,
Parm,SO2,NO2,PM10



26/01/2005 4.00,"1,22996489","5,81576482",
26/01/2005 5.00,"1,42314912","5,37838143",
26/01/2005 6.00,"2,30272394","4,9137444",
26/01/2005 7.00,"2,33325225","8,2181259",
26/01/2005 8.00,"2,50279327","17,57188419",
26/01/2005 9.00,"2,14632053","21,34220288",
26/01/2005 10.00,"1,53037346","9,5692101",
26/01/2005 11.00,"0,99394359","6,84108438",
26/01/2005 12.00,"1,51992989","6,14672246",
26/01/2005 13.00,"1,92808454","6,65938128",
26/01/2005 14.00,"1,83451647","6,27910551",
26/01/2005 15.00,"0,96331359","7,33946821",
26/01/2005 16.00,"1,52181032","8,01955131",
26/01/2005 17.00,"1,83267366","7,0695091",
26/01/2005 18.00,"2,36085973","12,06241795",
26/01/2005 19.00,"2,22586315","28,72189192",
26/01/2005 20.00,"0,80372188","19,63549432",
26/01/2005 21.00,"1,06348809","26,0379028",
26/01/2005 22.00,"1,27002248","13,32395173",
26/01/2005 23.00,"1,93551575","13,29409776",
27/01/2005 0.00,"2,15673766","10,64124938",
27/01/2005 1.00,"2,14771789","11,36546527",
27/01/2005 2.00,"2,6774915","18,2169299",
27/01/2005 3.00,"2,71265732","13,70812033",
27/01/2005 4.00,"0,81225858","9,35636053",
27/01/2005 5.00,"0,99010747","7,30053033",
27/01/2005 6.00,"1,28799897","6,65808494",
27/01/2005 7.00,"1,00918842","7,2486157",
27/01/2005 8.00,"1,03430426","9,9585717",
27/01/2005 9.00,"0,99832585","15,21235382",
27/01/2005 10.00,"1,637789","18,08195226",
27/01/2005 11.00,"2,13600408","18,01576264",
27/01/2005 12.00,"2,77689104","9,82099947",
27/01/2005 13.00,"3,42961791","9,67174302",
27/01/2005 14.00,"3,81476497","9,82359406",
27/01/2005 15.00,"3,72937866","8,63993604",
27/01/2005 16.00,"3,25157783","9,63021246",
27/01/2005 17.00,"2,65422965","14,6023589",
27/01/2005 18.00,"3,173459","17,00471234",
27/01/2005 19.00,"2,77565844","16,91127481",
27/01/2005 20.00,"2,65633891","16,56343994",
27/01/2005 21.00,"2,77893623","23,7354724",
27/01/2005 22.00,"2,20315964","34,1262364",
27/01/2005 23.00,"2,22074256","13,45762921",
28/01/2005 0.00,"1,68113558","15,23051974",
28/01/2005 1.00,,"15,29412433",
28/01/2005 2.00,"0,8652575",,
28/01/2005 3.00,"0,53252357","8,24148671",
28/01/2005 4.00,"0,65781594","7,08768075",
28/01/2005 5.00,"0,63201363","7,33297697",
28/01/2005 6.00,"0,53525015","5,7352983",
28/01/2005 7.00,"0,64123884","11,1110775",
28/01/2005 8.00,"0,72055976","10,05851002",
28/01/2005 9.00,"0,60070427","10,38297834",
28/01/2005 10.00,"0,54629986","10,71912514",
28/01/2005 11.00,"0,81645472","14,52058649",
28/01/2005 12.00,"1,98384461","29,77966768",
28/01/2005 13.00,"2,04564058","25,995074",
28/01/2005 14.00,"1,39088276","18,13775589",
28/01/2005 15.00,"1,45815121","15,38496918",
28/01/2005 16.00,"1,86121882","17,4382048",
28/01/2005 17.00,"2,12864405","24,64917896",
28/01/2005 18.00,"2,07147035","29,27738528",
28/01/2005 19.00,"2,05762288","30,91530008",
28/01/2005 20.00,"2,41922028","23,83411248",
28/01/2005 21.00,"2,5428173","18,76722644",
28/01/2005 22.00,"1,95709446","24,22735352",
28/01/2005 23.00,"1,53746094","27,89256192",
29/01/2005 0.00,"1,50512135","23,57974",
29/01/2005 1.00,"1,48028723","15,78990975",
29/01/2005 2.00,"1,21004084","13,54458888",
29/01/2005 3.00,"1,27277753","10,46604135",
29/01/2005 4.00,"1,29582581","10,72561638",
29/01/2005 5.00,"1,06716454","9,21489165",
29/01/2005 6.00,"0,94911525","8,85538211",
29/01/2005 7.00,"1,09105082","7,78074442",
29/01/2005 8.00,"1,25799035","8,63733954",
29/01/2005 9.00,"1,14647834","11,02152515",
29/01/2005 10.00,"1,16395243","24,07942208",
29/01/2005 11.00,"1,45996045","20,3830672",
29/01/2005 12.00,"2,14249559","11,51082125",
29/01/2005 13.00,"2,71346279","12,79052858",
29/01/2005 14.00,"3,05384455","12,6036325",
29/01/2005 15.00,"3,30568121","12,40505791",
29/01/2005 16.00,"3,11196305","14,01961381",
29/01/2005 17.00,"3,13502759","21,59657536",
29/01/2005 18.00,"2,6867167","25,83932248",
29/01/2005 19.00,"1,30048773","26,96459184",
29/01/2005 20.00,"1,11883933","23,54727424",
29/01/2005 21.00,"1,08931989","30,4831116",
29/01/2005 22.00,"1,05057219","25,3461412",
29/01/2005 23.00,"0,61638438","14,811308",
30/01/2005 0.00,"0,38689019","12,62828774",
30/01/2005 1.00,,"15,32916555",
30/01/2005 2.00,"2,31337397",,
30/01/2005 3.00,"2,40130786","9,88070167",
30/01/2005 4.00,"3,44921957","9,20970057",
30/01/2005 5.00,"3,72798944","9,25642411",
30/01/2005 6.00,"3,26135933","6,4179779",
30/01/2005 7.00,"3,85895565","5,99616966",
30/01/2005 8.00,"4,27617482","7,48612626",
30/01/2005 9.00,"4,03482343","7,84693404",
30/01/2005 10.00,"4,28927072","8,63085022",
30/01/2005 11.00,"4,24998096","8,18178642",
30/01/2005 12.00,"4,30985175","8,90210566",
30/01/2005 13.00,"4,38094717","7,52765872",
30/01/2005 14.00,"4,23314351","8,27393526",
30/01/2005 15.00,"4,1676599","6,86574344",
30/01/2005 16.00,"3,97495365","7,5042979",
30/01/2005 17.00,"4,01798496","8,0675731",
30/01/2005 18.00,"4,11527423","7,47184935",
30/01/2005 19.00,"4,06101626","7,66782935",
30/01/2005 20.00,"4,12837014","7,70676532",
30/01/2005 21.00,"4,2481107","9,70938074",
30/01/2005 22.00,"4,30423893","7,48093518",
30/01/2005 23.00,"4,18262709","6,76321244",
31/01/2005 0.00,"4,42772002","6,81512706",
31/01/2005 1.00,"4,51939647","6,21291398",
31/01/2005 2.00,"4,63352319","6,53867863",
31/01/2005 3.00,"4,42023693","7,16036161",
31/01/2005 4.00,"4,41275283","5,44587121",
31/01/2005 5.00,"4,40714001","5,11231707",
31/01/2005 6.00,"4,59236317","6,13893488",
31/01/2005 7.00,"4,33978613","5,14476562",
31/01/2005 8.00,"4,45204259","6,69831725",
31/01/2005 9.00,"4,44268823","6,93582971",
31/01/2005 10.00,"4,42023693","5,84172213",
31/01/2005 11.00,"5,85898887","6,52440364",
31/01/2005 12.00,"6,75142569","9,19153083",
31/01/2005 13.00,"5,78789345","9,29406183",
31/01/2005 14.00,"5,93569711","6,81382882",
31/01/2005 15.00,"8,2145002","4,4387233",
31/01/2005 16.00,"7,67379893","4,5555312",
31/01/2005 17.00,"6,19949979","5,18629618",
31/01/2005 18.00,"5,48667229","5,01238066",
31/01/2005 19.00,"4,61294318","6,65289386",
31/01/2005 20.00,"3,5027097","8,11040382",
31/01/2005 21.00,"3,49599344","9,61074257",
31/01/2005 22.00,"2,87772354","15,34992605",
31/01/2005 23.00,"3,81779461","8,74506354",
01/02/2005 0.00,"3,87392284","8,13117005",
01/02/2005 1.00,,"16,41029066",
01/02/2005 2.00,9.25,,
01/02/2005 3.00,7.42,"7,28884992",
01/02/2005 4.00,2.33,"10,56857235",
01/02/2005 5.00,2.58,,
01/02/2005 6.00,4.12,,
01/02/2005 7.00,16.11,"22,54272856",
01/02/2005 8.00,4.36,"33,11388976",
01/02/2005 9.00,12.15,"29,84586112",
01/02/2005 10.00,17.47,"21,41617816",
01/02/2005 11.00,7.46,"12,22595131",
01/02/2005 12.00,2.54,"9,58868",
01/02/2005 13.00,3.43,"8,29340325",
01/02/2005 14.00,11.03,"9,02540289",
01/02/2005 15.00,16.57,"7,70806357",
01/02/2005 16.00,20.09,"7,16295619",
01/02/2005 17.00,19.20,"9,01761531",
01/02/2005 18.00,12.40,"18,41420432",
01/02/2005 19.00,19.03,"9,90016966",
01/02/2005 20.00,23.55,"11,62633282",
01/02/2005 21.00,10.03,"13,94304012",
01/02/2005 22.00,17.09,"10,51665582",
01/02/2005 23.00,6.46,"9,07861576",
02/02/2005 0.00,7.04,"7,04744654",
02/02/2005 1.00,0.36,"6,55944678",
02/02/2005 2.00,2.26,"4,00393641",
02/02/2005 3.00,0.32,"3,9611057",
02/02/2005 4.00,22.04,"3,9896595",
02/02/2005 5.00,1.05,"4,4218499",
02/02/2005 6.00,2.48,"4,14799987",
02/02/2005 7.00,0.42,"5,84821146",
02/02/2005 8.00,3.10,"7,2966375",
02/02/2005 9.00,7.54,"10,09614774",
02/02/2005 10.00,8.04,"5,72101948",
02/02/2005 11.00,12.07,"6,87223277",
02/02/2005 12.00,13.28,"5,38357251",
02/02/2005 13.00,13.04,"6,26612686",
02/02/2005 14.00,20.24,"5,23042514",
02/02/2005 15.00,7.25,"5,94165854",
02/02/2005 16.00,9.09,"5,88714934",
02/02/2005 17.00,22.53,"5,67819068",
02/02/2005 18.00,14.00,"6,02602172",
02/02/2005 19.00,4.36,"6,05587186",
02/02/2005 20.00,2.15,"6,34725493",
02/02/2005 21.00,4.22,"6,0143394",
02/02/2005 22.00,21.28,"5,38746726",
02/02/2005 23.00,11.25,"5,02795581",
03/02/2005 0.00,5.20,"4,53736146",
03/02/2005 1.00,,"4,14799987",
03/02/2005 2.00,16.16,,
03/02/2005 3.00,18.45,"3,34461762",
03/02/2005 4.00,14.46,"3,04221188",
03/02/2005 5.00,2.46,"3,30178691",
03/02/2005 6.00,22.32,"3,46272378",
03/02/2005 7.00,20.56,"3,67427702",
03/02/2005 8.00,6.20,"4,70868049",
03/02/2005 9.00,21.13,"5,28233976",
03/02/2005 10.00,12.07,"4,39199975",
03/02/2005 11.00,17.37,"4,85793503",
03/02/2005 12.00,9.19,"5,29402017",
03/02/2005 13.00,20.22,"4,27519185",
03/02/2005 14.00,6.53,"3,67297877",
03/02/2005 15.00,1.12,"3,49906325",
03/02/2005 16.00,6.57,"4,09867983",
03/02/2005 17.00,9.46,"4,0376813",
03/02/2005 18.00,4.45,"4,07272252",
03/02/2005 19.00,16.05,"4,15578554",
03/02/2005 20.00,7.31,"5,04482921",
03/02/2005 21.00,10.20,"5,52114856",
03/02/2005 22.00,16.26,"5,87806351",
03/02/2005 23.00,4.00,"4,84106354",
04/02/2005 0.00,8.39,"5,48480718",
04/02/2005 1.00,13.14,"4,41276407",
04/02/2005 2.00,22.53,"3,48478634",
04/02/2005 3.00,18.20,"3,74436138",
04/02/2005 4.00,10.57,"4,3141259",
04/02/2005 5.00,9.36,"4,15708378",
04/02/2005 6.00,23.46,"4,05455278",
04/02/2005 7.00,10.56,"4,30763849",
04/02/2005 8.00,,,
04/02/2005 9.00,21.54,"8,59321058",
04/02/2005 10.00,2.24,"5,68987109",
04/02/2005 11.00,12.00,"4,8086169",
04/02/2005 12.00,18.12,"4,4504037",
04/02/2005 13.00,13.14,"3,68076634",
04/02/2005 14.00,5.27,"3,4549362",
04/02/2005 15.00,22.57,"4,36993527",
04/02/2005 16.00,13.09,"3,68595742",
04/02/2005 17.00,2.40,"4,91893548",
04/02/2005 18.00,4.39,"5,894935",
04/02/2005 19.00,2.17,"6,11167932",
04/02/2005 20.00,6.36,"6,58540409",
04/02/2005 21.00,1.56,"7,29923208",
04/02/2005 22.00,19.33,"6,1311473",
04/02/2005 23.00,11.54,"4,99161634",
05/02/2005 0.00,12.26,"4,31153132",
05/02/2005 1.00,,"3,46921119",
05/02/2005 2.00,1.31,,
05/02/2005 3.00,6.26,"3,60678724",
05/02/2005 4.00,16.09,"4,07531902",
05/02/2005 5.00,10.31,"4,31802065",
05/02/2005 6.00,8.22,"4,82548839",
05/02/2005 7.00,8.23,"4,7969365",
05/02/2005 8.00,8.08,"6,62693655",
05/02/2005 9.00,10.22,"6,75153203",
05/02/2005 10.00,2.57,"7,42253122",
05/02/2005 11.00,7.32,"6,88002034",
05/02/2005 12.00,8.46,"6,49455158",
05/02/2005 13.00,11.42,"5,92867989",
05/02/2005 14.00,10.50,"5,75865911",
05/02/2005 15.00,10.06,"5,66780661",
05/02/2005 16.00,15.00,"3,98317018",
05/02/2005 17.00,3.47,"5,14476562",
05/02/2005 18.00,0.41,"7,42901864",
05/02/2005 19.00,4.03,"6,06755227",
05/02/2005 20.00,22.51,"6,53997688",
05/02/2005 21.00,6.48,"5,95593545",
05/02/2005 22.00,19.04,"5,05910611",
05/02/2005 23.00,20.27,"6,21161574",
06/02/2005 0.00,17.22,"6,0286163",
06/02/2005 1.00,10.40,"5,29012734",
06/02/2005 2.00,10.23,"5,46663744",
06/02/2005 3.00,10.11,"4,12204065",
06/02/2005 4.00,2.09,"3,67816985",
06/02/2005 5.00,12.42,"3,40431791",
06/02/2005 6.00,14.23,"3,30827624",
06/02/2005 7.00,6.33,"3,31346732",
06/02/2005 8.00,6.06,"3,46272378",
06/02/2005 9.00,6.24,"4,01431857",
06/02/2005 10.00,19.32,"4,76968094",
06/02/2005 11.00,11.18,"5,10063858",
06/02/2005 12.00,14.50,"5,40823349",
06/02/2005 13.00,10.01,"4,47636102",
06/02/2005 14.00,19.33,"5,89882974",
06/02/2005 15.00,21.20,"11,24475498",
06/02/2005 16.00,2.51,"6,93453146",
06/02/2005 17.00,14.26,"5,30180774",
06/02/2005 18.00,0.17,"6,87093452",
06/02/2005 19.00,12.03,"10,63606213",
06/02/2005 20.00,3.41,"10,63476006",
06/02/2005 21.00,21.43,"9,69510574",
06/02/2005 22.00,13.23,"8,97608476",
06/02/2005 23.00,2.10,"12,01570014",
07/02/2005 0.00,11.45,"12,37131876",
07/02/2005 1.00,,"7,96504019",
07/02/2005 2.00,9.24,,
07/02/2005 3.00,1.49,"6,74504079",
07/02/2005 4.00,10.57,"5,28233976",
07/02/2005 5.00,10.36,"4,47246818",
07/02/2005 6.00,10.32,"4,7346378",
07/02/2005 7.00,17.46,"5,00719149",
07/02/2005 8.00,20.34,"6,82551114",
07/02/2005 9.00,13.17,"7,13050955",
07/02/2005 10.00,22.04,"9,08510509",
07/02/2005 11.00,22.43,"9,30833874",
07/02/2005 12.00,16.59,"9,8729141",
07/02/2005 13.00,3.08,"8,32065881",
07/02/2005 14.00,14.49,"7,68080801",
07/02/2005 15.00,0.19,"9,32131739",
07/02/2005 16.00,19.15,"14,66335744",
07/02/2005 17.00,13.45,"12,18571136",
07/02/2005 18.00,13.09,"9,66525369",
07/02/2005 19.00,2.20,"15,96642177",
07/02/2005 20.00,1.05,"21,70949808",
07/02/2005 21.00,0.59,"20,14945904",
07/02/2005 22.00,0.46,"20,70883376",
07/02/2005 23.00,5.10,"13,09812541",
08/02/2005 0.00,13.56,"11,95080304",
08/02/2005 1.00,9.48,"8,48419026",
08/02/2005 2.00,4.24,"5,36410644",
08/02/2005 3.00,3.17,"4,80082933",
08/02/2005 4.00,3.52,"4,51919173",
08/02/2005 5.00,3.33,"5,01757365",
08/02/2005 6.00,3.26,"4,67104277",
08/02/2005 7.00,9.18,"5,63146714",
08/02/2005 8.00,15.48,"10,30120592",
08/02/2005 9.00,14.55,"15,9936735",
08/02/2005 10.00,15.51,"13,88592486",
08/02/2005 11.00,1.05,"4,6178299",
08/02/2005 12.00,10.12,"5,58474359",
08/02/2005 13.00,11.44,"5,03444705",
08/02/2005 14.00,20.13,"4,43223397",
08/02/2005 15.00,3.52,"5,54580762",
08/02/2005 16.00,14.56,"4,52178631",
08/02/2005 17.00,6.02,"6,68144576",
08/02/2005 18.00,13.16,"7,03836071",
08/02/2005 19.00,22.26,"10,90990833",
08/02/2005 20.00,12.25,"11,70549918",
08/02/2005 21.00,11.41,"16,43624988",
08/02/2005 22.00,10.56,"19,59396568",
08/02/2005 23.00,4.02,"24,03009248",
09/02/2005 0.00,11.27,"21,70689776",
09/02/2005 1.00,,"14,4154609",
09/02/2005 2.00,16.56,,
09/02/2005 3.00,18.22,"8,74116879",
09/02/2005 4.00,18.18,"7,09416817",
09/02/2005 5.00,12.32,"8,31546582",
09/02/2005 6.00,12.24,"6,00265899",
09/02/2005 7.00,8.21,"7,60293607",
09/02/2005 8.00,19.37,"15,33954198",
09/02/2005 9.00,8.18,"23,66019696",
09/02/2005 10.00,3.51,"21,7393444",
09/02/2005 11.00,2.03,"6,98125501",
09/02/2005 12.00,19.38,"5,75346803",
09/02/2005 13.00,17.17,"5,74568046",
09/02/2005 14.00,5.55,"6,54127513",
09/02/2005 15.00,4.52,"11,41348706",
09/02/2005 16.00,5.07,"9,4095734",
09/02/2005 17.00,1.55,"11,9637817",
09/02/2005 18.00,17.59,"10,18440375",
09/02/2005 19.00,18.57,"11,56533237",
09/02/2005 20.00,10.37,"14,44531487",
09/02/2005 21.00,22.20,"31,46689296",
09/02/2005 22.00,1.04,"34,2793876",
09/02/2005 23.00,13.05,"22,08069376",
10/02/2005 0.00,10.15,"21,57062952",
10/02/2005 1.00,9.19,"15,4394803",
10/02/2005 2.00,3.44,"11,76261444",
10/02/2005 3.00,22.49,"8,30508366",
10/02/2005 4.00,13.55,"6,46729602",
10/02/2005 5.00,2.28,"6,06236119",
10/02/2005 6.00,9.49,"5,7015515",
10/02/2005 7.00,3.14,"7,8287643",
10/02/2005 8.00,11.24,"14,39858559",
10/02/2005 9.00,4.24,"21,12675872",
10/02/2005 10.00,6.29,"18,4739027",
10/02/2005 11.00,8.40,"12,2947336",
10/02/2005 12.00,9.43,"12,3388683",
10/02/2005 13.00,16.09,"11,57441437",
10/02/2005 14.00,14.11,"9,25253128",
10/02/2005 15.00,8.25,"6,97865851",
10/02/2005 16.00,1.36,"11,5718217",
10/02/2005 17.00,7.33,"8,27523351",
10/02/2005 18.00,8.00,"10,01048823",
10/02/2005 19.00,18.33,"10,98129476",
10/02/2005 20.00,1.14,"16,69841758",
10/02/2005 21.00,8.27,"21,24744416",
10/02/2005 22.00,2.48,"18,76203918",
10/02/2005 23.00,21.29,"11,83788606",
11/02/2005 0.00,7.32,"10,10782815",
11/02/2005 1.00,,"10,32457056",
11/02/2005 2.00,21.31,,
11/02/2005 3.00,13.21,"8,33493571",
11/02/2005 4.00,20.16,"6,55555203",
11/02/2005 5.00,7.12,"5,78072359",
11/02/2005 6.00,21.57,"5,24599838",
11/02/2005 7.00,16.09,"5,29921316",
11/02/2005 8.00,15.39,"10,33624714",
11/02/2005 9.00,18.12,"12,12082573",
11/02/2005 10.00,6.51,"14,20131308",
11/02/2005 11.00,14.04,"8,42448806",
11/02/2005 12.00,0.41,"6,22978547",
11/02/2005 13.00,8.29,"5,79370225",
11/02/2005 14.00,10.02,"7,22136014",
11/02/2005 15.00,17.27,"6,84238262",
11/02/2005 16.00,3.26,"8,02863714",
11/02/2005 17.00,15.12,"7,52506222",
11/02/2005 18.00,21.42,"8,76193502",
11/02/2005 19.00,12.18,"11,4498208",
11/02/2005 20.00,20.21,"12,68150634",
11/02/2005 21.00,20.42,"15,19678058",
11/02/2005 22.00,16.53,"17,36163302",
11/02/2005 23.00,17.14,"17,51996574",
12/02/2005 0.00,14.50,"17,60433274",
12/02/2005 1.00,15.49,"15,25128979",
12/02/2005 2.00,14.17,"14,48425275",
12/02/2005 3.00,15.49,"14,45050213",
12/02/2005 4.00,17.25,"13,46022188",
12/02/2005 5.00,8.37,"12,34535954",
12/02/2005 6.00,23.14,"11,69382259",
12/02/2005 7.00,9.27,"11,02801448",
12/02/2005 8.00,16.20,"8,77231718",
12/02/2005 9.00,6.46,"12,88916675",
12/02/2005 10.00,17.55,"28,40780768",
12/02/2005 11.00,16.33,"15,09424767",
12/02/2005 12.00,12.26,"9,62761597",
12/02/2005 13.00,11.04,"8,97608476",
12/02/2005 14.00,8.46,"8,86836077",
12/02/2005 15.00,2.14,"10,01568122",
12/02/2005 16.00,10.00,"9,79504025",
12/02/2005 17.00,12.15,"11,23956772",
12/02/2005 18.00,13.08,"16,97746251",
12/02/2005 19.00,20.27,"28,30138576",
12/02/2005 20.00,17.10,"29,41495368",
12/02/2005 21.00,16.45,"36,16001168",
12/02/2005 22.00,19.28,"37,4267308",
12/02/2005 23.00,9.46,"29,40069016",
13/02/2005 0.00,22.22,"22,1313044",
13/02/2005 1.00,,"15,87946401",
13/02/2005 2.00,20.10,,
13/02/2005 3.00,11.43,"9,72495589",
13/02/2005 4.00,12.40,"7,02148922",
13/02/2005 5.00,17.52,"6,11427582",
13/02/2005 6.00,23.10,"5,53023247",
13/02/2005 7.00,21.28,"5,83004172",
13/02/2005 8.00,16.13,"6,70610482",
13/02/2005 9.00,0.44,"8,25446728",
13/02/2005 10.00,16.00,"8,0558927",
13/02/2005 11.00,13.13,"5,98838209",
13/02/2005 12.00,23.06,"6,26353227",
13/02/2005 13.00,15.35,"6,13244555",
13/02/2005 14.00,1.22,"5,2550842",
13/02/2005 15.00,1.05,"4,9708501",
13/02/2005 16.00,14.51,"5,25378595",
13/02/2005 17.00,7.17,"6,06365944",
13/02/2005 18.00,22.29,"6,37904193",
13/02/2005 19.00,17.58,"9,11884998",
13/02/2005 20.00,18.45,"7,12791306",
13/02/2005 21.00,4.04,"10,97740002",
13/02/2005 22.00,20.51,"8,80995682",
13/02/2005 23.00,2.10,"8,27004243",
14/02/2005 0.00,21.08,"5,68338176",
14/02/2005 1.00,10.55,"5,1071279",
14/02/2005 2.00,14.37,"3,93514838",
14/02/2005 3.00,15.18,"3,55487262",
14/02/2005 4.00,22.08,"3,54967962",
14/02/2005 5.00,0.51,"3,48608459",
14/02/2005 6.00,21.32,"3,8417013",
14/02/2005 7.00,0.41,"4,90725507",
14/02/2005 8.00,21.10,"7,54063738",
14/02/2005 9.00,0.22,"7,11233982",
14/02/2005 10.00,10.28,"5,21095524",
14/02/2005 11.00,7.51,"5,4484677",
14/02/2005 12.00,1.17,"6,95659403",
14/02/2005 13.00,23.52,"6,98255326",
14/02/2005 14.00,20.24,"7,37191294",
14/02/2005 15.00,0.43,"8,06627677",
14/02/2005 16.00,23.17,"8,45174362",
14/02/2005 17.00,17.40,"9,01761531",
14/02/2005 18.00,12.49,"6,9384243",
14/02/2005 19.00,10.59,"4,67104277",
14/02/2005 20.00,12.46,"7,26938194",
14/02/2005 21.00,14.54,"15,51865622",
14/02/2005 22.00,18.47,"12,43101522",
14/02/2005 23.00,14.44,"11,75612511",
15/02/2005 0.00,14.55,"9,71587006",
15/02/2005 1.00,,"7,12531847",
15/02/2005 2.00,13.55,,
15/02/2005 3.00,14.28,"4,13631946",
15/02/2005 4.00,23.18,"3,53021164",
15/02/2005 5.00,22.55,"3,47050944",
15/02/2005 6.00,18.26,"3,9299573",
15/02/2005 7.00,16.40,"5,19927674",
15/02/2005 8.00,20.21,"5,37578685",
15/02/2005 9.00,15.52,"7,19799933",
15/02/2005 10.00,22.00,"6,85665762",
15/02/2005 11.00,0.36,"6,4011045",
15/02/2005 12.00,9.59,"5,10453141",
15/02/2005 13.00,3.02,"7,44199921",
15/02/2005 14.00,18.53,"7,63278622",
15/02/2005 15.00,5.00,"7,85342528",
15/02/2005 16.00,12.49,"7,97802076",
15/02/2005 17.00,9.38,"8,92157364",
15/02/2005 18.00,4.26,"6,4750836",
15/02/2005 19.00,4.57,"7,79112658",
15/02/2005 20.00,0.16,"6,32582906",
15/02/2005 21.00,5.23,"6,45821211",
15/02/2005 22.00,21.46,"6,8307003",
15/02/2005 23.00,23.21,"11,08382576",
16/02/2005 0.00,21.08,"10,5568843",
16/02/2005 1.00,23.11,"7,36672186",
16/02/2005 2.00,19.41,"6,68533859",
16/02/2005 3.00,19.27,"6,44393521",
16/02/2005 4.00,22.10,"4,87740302",
16/02/2005 5.00,0.05,"4,0350848",
16/02/2005 6.00,22.02,"4,48414859",
16/02/2005 7.00,20.29,"6,3556792",
16/02/2005 8.00,2.46,"8,86576427",
16/02/2005 9.00,1.49,"10,3206739",
16/02/2005 10.00,1.02,"9,62891422",
16/02/2005 11.00,8.42,"7,9819155",
16/02/2005 12.00,3.50,"5,93257272",
16/02/2005 13.00,20.48,"6,090915",
16/02/2005 14.00,22.33,"11,08771286",
16/02/2005 15.00,10.20,"8,71650973",
16/02/2005 16.00,8.35,"8,66199861",
16/02/2005 17.00,7.05,"14,34278196",
16/02/2005 18.00,13.05,"16,42716597",
16/02/2005 19.00,1.52,"17,09556675",
16/02/2005 20.00,0.47,"19,36553904",
16/02/2005 21.00,1.48,"17,23054822",
16/02/2005 22.00,19.47,"14,43882554",
16/02/2005 23.00,10.28,"20,46612448",
17/02/2005 0.00,6.34,"17,84833454",
17/02/2005 1.00,,"17,00730692",
17/02/2005 2.00,18.59,,
17/02/2005 3.00,23.24,"10,39075826",
17/02/2005 4.00,1.27,"9,52119022",
17/02/2005 5.00,0.51,"9,16297702",
17/02/2005 6.00,23.15,"9,09419091",
17/02/2005 7.00,0.38,"7,90923274",
17/02/2005 8.00,4.27,"14,5452532",
17/02/2005 9.00,10.04,"16,29348849",
17/02/2005 10.00,16.38,"14,9865275",
17/02/2005 11.00,1.05,"14,02998832",
17/02/2005 12.00,22.43,"8,77751018",
17/02/2005 13.00,19.19,"6,26223402",
17/02/2005 14.00,17.57,"5,56268102",
17/02/2005 15.00,16.49,"9,08510509",
17/02/2005 16.00,14.47,"13,93654888",
17/02/2005 17.00,21.59,"13,2603567",
17/02/2005 18.00,17.44,"13,58222278",
17/02/2005 19.00,4.04,"13,25516944",
17/02/2005 20.00,11.02,"16,02871473",
17/02/2005 21.00,14.06,"15,92099456",
17/02/2005 22.00,19.00,"12,78273718",
17/02/2005 23.00,20.08,"7,67561693",
18/02/2005 0.00,4.03,"6,34529704",
18/02/2005 1.00,4.39,"6,34399879",
18/02/2005 2.00,11.09,"5,54321113",
18/02/2005 3.00,10.10,"5,68208542",
18/02/2005 4.00,6.15,"5,48480718",
18/02/2005 5.00,20.48,"4,99940391",
18/02/2005 6.00,0.17,"4,37253177",
18/02/2005 7.00,18.54,"4,38940326",
18/02/2005 8.00,10.38,"4,71776631",
18/02/2005 9.00,17.59,"8,39723441",
18/02/2005 10.00,11.18,"6,88780792",
18/02/2005 11.00,12.35,"7,10325399",
18/02/2005 12.00,15.26,"11,40569375",
18/02/2005 13.00,0.46,"13,53031771",
18/02/2005 14.00,16.12,"12,04425204",
18/02/2005 15.00,4.10,"13,86516436",
18/02/2005 16.00,10.03,"12,67371494",
18/02/2005 17.00,11.14,"11,02411782",
18/02/2005 18.00,7.35,"19,93529592",
18/02/2005 19.00,12.13,"12,41414182",
18/02/2005 20.00,6.26,"11,96897086",
18/02/2005 21.00,3.32,"11,28240034",
18/02/2005 22.00,0.14,"5,9260853",
