NetC,Provincia di TARANTO,,,,
18/01/2007 11.00,"13,352253","81,494103","25,418049","42,550718",
18/01/2007 12.00,,,,,"48,35165"
18/01/2007 13.00,"4,945015","20,64134","3,717672","14,951486",
18/01/2007 14.00,"4,23523","21,861787","3,800569","16,04559","59,58485"
18/01/2007 15.00,"9,140512","49,49644","9,797907","34,497429",
18/01/2007 16.00,"2,833721","42,753465","8,911417","29,10995","60,561661"
18/01/2007 17.00,"2,512241","43,519967","6,099689","34,191127",
18/01/2007 18.00,"2,351501","74,241393","17,42357","47,559219","56,654442"
18/01/2007 19.00,"1,827741","53,638978","9,506921","39,08931",
18/01/2007 20.00,"1,280503","50,631289","8,141659","38,174301","38,09523"
18/01/2007 21.00,"0,75313","34,445042","2,723756","30,289732",
18/01/2007 22.00,"1,890954","67,641112","21,200446","35,159347","53,235641"
18/01/2007 23.00,"1,076417","38,145316","5,785019","29,295549",
19/01/2007 0.00,"1,074611","21,968153","1,871948","19,111158","46,398041"
19/01/2007 1.00,"0,738682","23,839675","2,723756","19,677023",
19/01/2007 2.00,"0,888585","18,083718","1,639329","15,58095","42,490841"
19/01/2007 3.00,"1,177557","18,542847","1,55051","16,176674",
19/01/2007 4.00,"1,466527","16,206996","1,424473","14,032592","38,58363"
19/01/2007 5.00,"2,178119","21,126414","2,201843","17,762678",
19/01/2007 6.00,"2,620606","22,349462","2,320267","18,804864","32,722832"
19/01/2007 7.00,"2,703684","48,26301","16,34252","23,221526",
19/01/2007 8.00,"4,367073","103,009609","45,483328","33,294304","26,86202"
19/01/2007 9.00,"5,120204","115,761464","50,759108","37,960158",
19/01/2007 10.00,"20,032906","146,079512","64,307689","47,51119","45,909641"
19/01/2007 11.00,"18,727118","67,817473","21,646236","34,651881",
19/01/2007 12.00,"13,438952","33,526766","8,061301","21,181269","53,235641"
19/01/2007 13.00,"9,100779","27,882351","6,719724","17,591353",
19/01/2007 14.00,"9,40781","28,30517","6,754405","17,961251","52,25885"
19/01/2007 15.00,"11,954356","34,080576","7,710257","22,274073",
19/01/2007 16.00,"13,475066","48,589826","9,937478","33,376063","45,909641"
19/01/2007 17.00,"9,44935","89,100843","22,380456","54,823406",
19/01/2007 18.00,"5,876946","97,319786","30,894312","49,984936","51,282051"
19/01/2007 19.00,"3,810804","66,779908","15,871367","42,474142",
19/01/2007 20.00,"3,276208","72,171441","20,720826","40,428704","68,37606"
19/01/2007 21.00,"2,470702","46,173576","8,597593","33,013967",
19/01/2007 22.00,"1,708541","21,991498","4,950129","14,411564","62,515251"
19/01/2007 23.00,"2,116713","40,535622","12,569871","21,277308",
20/01/2007 0.00,"2,060724","32,395819","7,672194","20,64654","39,072041"
20/01/2007 1.00,,"19,92153","2,255135","16,475187",
20/01/2007 2.00,"2,766897",,,,"42,97924"
20/01/2007 3.00,"1,838577","28,382989","2,83372","24,054737",
20/01/2007 4.00,"1,249799","17,698515","1,792434","14,96057","33,211231"
20/01/2007 5.00,"1,235351","13,66622","1,625794","11,181161",
20/01/2007 6.00,"2,318992","21,95517","2,327034","18,399932","48,84005"
20/01/2007 7.00,"1,618237","36,061064","7,539388","24,518091",
20/01/2007 8.00,"1,757305","27,316878","6,822076","16,868439","44,444431"
20/01/2007 9.00,"4,899863","120,99476","49,295744","45,442386",
20/01/2007 10.00,"24,893037","112,647411","42,683439","47,234755","42,002441"
20/01/2007 11.00,"37,456048","94,192765","31,30626","46,223706",
20/01/2007 12.00,"27,206599","56,926796","15,307149","33,479903","110,866798"
20/01/2007 13.00,"12,386012","24,738489","5,829006","15,811972",
20/01/2007 14.00,"6,55061","16,283516","3,666919","10,668501","107,447998"
20/01/2007 15.00,"5,506702","15,647999","3,485053","10,311592",
20/01/2007 16.00,"10,045353","19,401427","3,562875","13,948227","71,306473"
20/01/2007 17.00,"10,592583","49,952968","7,998706","37,714849",
20/01/2007 18.00,"4,065459","46,790941","3,519735","41,422868","51,770451"
20/01/2007 19.00,"2,550168","34,421677","2,213686","31,048986",
20/01/2007 20.00,"1,896371","26,245564","1,809352","23,487581","45,909641"
20/01/2007 21.00,"1,95236","41,002554","3,626316","35,46693",
20/01/2007 22.00,"1,914432","35,950838","2,753361","31,751129","43,956032"
20/01/2007 23.00,"1,468333","17,677765","1,448159","15,468032",
21/01/2007 0.00,"1,036683","13,856878","1,456617","11,631529","41,025631"
21/01/2007 1.00,"1,12518","13,581919","1,468458","11,338204",
21/01/2007 2.00,"1,192005","16,32891","1,425318","14,153291","40,04884"
21/01/2007 3.00,"0,95541","12,920462","1,258679","10,998158",
21/01/2007 4.00,"1,069192","12,248629","1,530209","9,909253","33,211231"
21/01/2007 5.00,"1,134211","11,028174","1,429548","8,842403",
21/01/2007 6.00,"1,170332","10,183845","1,676548","7,618509","28,81562"
21/01/2007 7.00,"1,641717","17,858043","1,544589","15,50048",
21/01/2007 8.00,"1,898178","14,017701","1,914242","11,090317","24,908421"
21/01/2007 9.00,"2,102263","41,394225","16,284161","16,437551",
21/01/2007 10.00,"3,115468","41,862437","14,711645","19,318809","25,88522"
21/01/2007 11.00,"4,937791","18,153754","4,460362","11,32263",
21/01/2007 12.00,"17,726554","25,351953","6,445657","15,479719","18,55921"
21/01/2007 13.00,"50,936535","41,713281","10,187858","26,110578",
21/01/2007 14.00,"36,560234","32,755085","7,129134","21,839284","35,653221"
21/01/2007 15.00,"14,26974","23,520621","4,438367","16,726969",
21/01/2007 16.00,"7,171897","18,169318","2,277127","14,688014","36,630032"
21/01/2007 17.00,"6,064777","18,145973","1,617335","15,676993",
21/01/2007 18.00,"3,236474","29,024982","3,150928","24,210488","32,722832"
21/01/2007 19.00,"2,183537","30,642322","1,986143","27,616105",
21/01/2007 20.00,"2,107681","23,345538","1,723071","20,717914","41,025631"
21/01/2007 21.00,"1,778977","21,831962","1,489606","19,561518",
21/01/2007 22.00,"1,361775","26,023792","2,061426","22,878877","46,88644"
21/01/2007 23.00,"1,152272","22,805992","1,782283","20,087166",
22/01/2007 0.00,"1,493619","18,282154","1,728146","15,643253","34,18803"
22/01/2007 1.00,,"36,609674","9,276839","22,401259",
22/01/2007 2.00,"2,176313",,,,"32,722832"
22/01/2007 3.00,"1,441242","9,242241","1,353419","7,172042",
22/01/2007 4.00,"1,260636","7,470574","1,48284","5,200573","37,118431"
22/01/2007 5.00,"1,202841","7,754611","1,695157","5,159043",
22/01/2007 6.00,"1,600176","11,187702","1,885481","8,302489","26,37361"
22/01/2007 7.00,"1,632686","19,625819","3,7735","13,84959",
22/01/2007 8.00,"1,578504","24,335132","3,796341","18,527122","26,37361"
22/01/2007 9.00,"1,399703","34,994933","6,838149","24,527174",
22/01/2007 10.00,"1,515291","33,784886","6,647824","23,608286","29,30402"
22/01/2007 11.00,"1,903596","33,616267","6,2621","24,031392",
22/01/2007 12.00,"1,632686","21,856607","4,878228","14,386909","26,37361"
22/01/2007 13.00,"2,905964","20,883877","3,719365","15,191593",
22/01/2007 14.00,"2,882485","16,662234","2,694995","12,538735","32,722832"
22/01/2007 15.00,"2,591709","15,225185","3,271044","10,21685",
22/01/2007 16.00,"2,169088","18,790568","4,019653","12,636081","82,53968"
22/01/2007 17.00,"1,480976","20,659503","3,112017","15,898931",
22/01/2007 18.00,"2,562812","17,099314","3,421612","11,86125","57,631241"
22/01/2007 19.00,"30,533319","11,216237","2,562191","7,292743",
22/01/2007 20.00,"69,541717","9,738982","2,036896","6,620445","50,793652"
22/01/2007 21.00,"13,180685","7,663823","1,663013","5,11751",
22/01/2007 22.00,0,"7,095747","2,142632","3,813147","41,025631"
22/01/2007 23.00,"0,108364","5,392821","1,461692","3,153829",
23/01/2007 0.00,"0,379274","7,313639","1,216385","5,452361","38,09523"
23/01/2007 1.00,"1,307593","4,858466","1,213847","2,999383",
23/01/2007 2.00,"1,762722","4,645762","1,217232","2,78134","33,211231"
23/01/2007 3.00,"2,322604","6,012775","1,260372","4,083105",
23/01/2007 4.00,"2,59532","6,990692","1,367799","4,896873","33,699631"
23/01/2007 5.00,"2,246749","5,160662","1,558124","2,773553",
23/01/2007 6.00,"2,120324","6,234558","1,586883","3,804063","26,86202"
23/01/2007 7.00,"2,36595","15,570181","2,995285","10,98518",
23/01/2007 8.00,"2,638665","19,475363","3,022354","14,851548","28,81562"
23/01/2007 9.00,"2,739806","19,4624","3,2905","14,427137",
23/01/2007 10.00,"2,588096","17,175834","2,958066","12,649059","36,141621"
23/01/2007 11.00,"2,604351","18,112251","3,6297","12,55561",
23/01/2007 12.00,"3,382766","14,749196","2,670464","10,66201","35,653221"
23/01/2007 13.00,"2,739806","15,174603","2,849793","10,812564",
23/01/2007 14.00,"3,20216","16,055248","3,030812","11,41608","36,630032"
23/01/2007 15.00,"3,296074","15,771211","2,919155","11,303162",
23/01/2007 16.00,"3,007104","16,156414","2,546965","12,259692","39,56044"
23/01/2007 17.00,"3,33942","15,66875","2,55204","11,763906",
23/01/2007 18.00,,"26,305447","8,930587",,"45,909641"
23/01/2007 19.00,,,,,
23/01/2007 20.00,,,,,
23/01/2007 21.00,,"16,112646","5,939607",,
23/01/2007 22.00,"1,170332","9,906292","1,293361","7,928701",
23/01/2007 23.00,"3,675349","8,63007","1,212156","6,776191",
24/01/2007 0.00,"21,004568","23,035564","1,715459","20,419414","11,23321"
24/01/2007 1.00,,"4,912939","1,212156","3,056489",
24/01/2007 2.00,"9,162184",,,,"22,954821"
24/01/2007 3.00,"18,192523","28,34018","2,199305","24,985327",
24/01/2007 4.00,"10,971863","16,536426","2,310963","13,002081","27,35042"
24/01/2007 5.00,"8,235672","19,274336","3,194914","14,385606",
24/01/2007 6.00,"9,277774","24,052387","3,674532","18,43108","18,07081"
24/01/2007 7.00,"10,784034","48,567781","12,028508","30,145661",
24/01/2007 8.00,"39,578172","46,846694","9,693862","32,005522","21,48962"
24/01/2007 9.00,"21,360355","26,408983","5,697893","17,684801",
24/01/2007 10.00,"10,482412","21,418223","6,136063","12,018292","26,86202"
24/01/2007 11.00,"10,267489","17,564928","4,213361","11,112379",
24/01/2007 12.00,"9,848491","17,679061","3,897845","11,710698","26,37361"
24/01/2007 13.00,"9,521592","25,59319","5,41875","17,296735",
24/01/2007 14.00,"8,325975","19,763291","3,542574","14,341479","29,79241"
24/01/2007 15.00,"7,265813","8,033461","1,779746","5,308297",
24/01/2007 16.00,"8,35126","37,421605","6,849992","26,937326","24,42001"
24/01/2007 17.00,"8,253732","24,121122","2,206918","20,751662",
24/01/2007 18.00,"6,458501","9,370641","1,690927","6,78268","19,0476"
24/01/2007 19.00,"6,462112","6,977723","1,367799","4,883892",
24/01/2007 20.00,"11,650945","26,516629","3,035042","21,878213","21,97802"
24/01/2007 21.00,"28,609917","37,094767","2,972446","32,559697",
24/01/2007 22.00,"14,609286","10,927011","1,450696","8,708722","12,21001"
24/01/2007 23.00,"9,483665","6,500437","1,452387","4,276488",
25/01/2007 0.00,"8,307915","12,460035","1,868565","9,601659","21,001221"
25/01/2007 1.00,"7,491572","12,788171","1,428703","10,604905",
25/01/2007 2.00,"7,995465","8,549657","1,509907","6,238871","17,582411"
25/01/2007 3.00,"7,394044","13,946369","1,637638","11,443329",
25/01/2007 4.00,"11,831553","18,082419","1,746756","15,414823","18,55921"
25/01/2007 5.00,"7,608966","27,999079","3,982435","21,908079",
25/01/2007 6.00,"7,85098","18,655682","2,771971","14,41546","15,14041"
25/01/2007 7.00,"6,946139","24,008294","4,611775","16,948911",
25/01/2007 8.00,"9,052015","27,894034","6,111532","18,536206","17,582411"
25/01/2007 9.00,"8,91656","16,357445","4,000199","10,231121",
25/01/2007 10.00,"10,572722","16,432668","3,936756","10,403737","10,25641"
25/01/2007 11.00,"9,126064","19,728263","4,671832","12,573776",
25/01/2007 12.00,"10,007425","19,217263","4,780952","11,894991","14,16361"
25/01/2007 13.00,"9,174828","27,629451","6,987871","16,926847",
25/01/2007 14.00,"9,024924","39,504519","6,931196","28,897107","14,65201"
25/01/2007 15.00,"7,058115","47,832408","6,472726","37,934192",
25/01/2007 16.00,"7,247752","34,197323","4,917986","26,675152","13,18681"
25/01/2007 17.00,"6,644525","28,952364","4,582169","21,941805",
25/01/2007 18.00,"5,660218","11,511947","1,288286","9,543254","20,02442"
25/01/2007 19.00,"5,481417","15,475501","1,884636","12,594549",
25/01/2007 20.00,"6,030462","28,960145","9,615195","14,22727","21,001221"
25/01/2007 21.00,"5,506703","9,230568","1,402481","7,085084",
25/01/2007 22.00,"4,585607","9,811613","1,288286","7,841745","11,72161"
25/01/2007 23.00,"5,344157","6,873965","1,277288","4,918935",
26/01/2007 0.00,"5,495866","5,832495","1,217232","3,968893","18,07081"
26/01/2007 1.00,,"4,682079","1,213847","2,822871",
26/01/2007 2.00,"5,371248",,,,"15,62881"
26/01/2007 3.00,"4,713839","8,649522","1,429548","6,462106",
26/01/2007 4.00,"4,879997","7,17616","1,600418","4,725552","14,65201"
26/01/2007 5.00,"5,344157","60,942227","18,000457","33,36568",
26/01/2007 6.00,"6,100899","63,759273","19,823346","33,387744","15,62881"
26/01/2007 7.00,,,,,
26/01/2007 8.00,,,,,
26/01/2007 9.00,,,,,
26/01/2007 10.00,"4,866368","137,108347","59,772886",,"14,65201"
26/01/2007 11.00,"1,011398","135,562345","56,320817","49,241263",
26/01/2007 12.00,"0,326898","135,271837","53,197804","53,742282","35,653221"
26/01/2007 13.00,"0,223953","118,623862","43,174905","52,461282",
26/01/2007 14.00,"0,25285","118,277579","46,971233","46,2899","43,46764"
26/01/2007 15.00,"0,090303","103,270294","36,343515","47,578686",
26/01/2007 16.00,0,"59,398821","16,114133","34,715475","63,492062"
26/01/2007 17.00,"0,014449","85,071131","24,889372","46,941413",
26/01/2007 18.00,"0,745906","72,59166","20,172707","41,69024","60,073261"
26/01/2007 19.00,"0,191443","49,897196","9,468011","35,404638",
26/01/2007 20.00,0,"50,567714","12,131704","31,988637","54,700851"
26/01/2007 21.00,0,"43,86497","8,583213","30,72582",
26/01/2007 22.00,0,"34,884725","6,988717","24,185843","45,421242"
26/01/2007 23.00,0,"9,857007","1,852492","7,021489",
27/01/2007 0.00,0,"12,218798","1,751832","9,539359","34,67643"
27/01/2007 1.00,0,"8,212443","1,536131","5,861192",
27/01/2007 2.00,0,"7,742938","1,348344","5,679489","26,37361"
27/01/2007 3.00,0,"11,506758","1,629178","9,015021",
27/01/2007 4.00,0,"9,283744","1,341576","7,231744","32,234421"
27/01/2007 5.00,0,"5,455075","1,475227","3,195361",
27/01/2007 6.00,0,"11,21883","3,818333","5,367999","19,53602"
27/01/2007 7.00,0,"28,280525","6,158055","18,851582",
27/01/2007 8.00,0,"34,800406","11,946452","16,494655","15,62881"
27/01/2007 9.00,0,"96,264037","37,137803","39,348864",
27/01/2007 10.00,0,"39,38263","10,41794","23,425289","19,0476"
27/01/2007 11.00,0,"21,490861","5,170906","13,57185",
27/01/2007 12.00,0,"8,326578","2,070731","5,155148","42,002441"
27/01/2007 13.00,0,"5,506954","1,454925","3,278424",
27/01/2007 14.00,0,"5,125643","1,542897","2,761872","36,630032"
27/01/2007 15.00,0,"6,37074","1,71715","3,740466",
27/01/2007 16.00,0,"7,457605","1,720533","4,822892","24,908421"
27/01/2007 17.00,0,"6,86359","1,4397","4,65936",
27/01/2007 18.00,0,"5,53419","1,218077","3,669084","22,46641"
27/01/2007 19.00,0,"5,566616","1,216385","3,704127",
27/01/2007 20.00,0,"6,539346","1,210464","4,686616","22,46641"
27/01/2007 21.00,0,"7,831133","1,214694","5,972807",
27/01/2007 22.00,0,"8,495184","1,381333","6,381638","18,07081"
27/01/2007 23.00,0,"8,230601","1,279827","6,272616",
28/01/2007 0.00,0,"9,202035","1,289978","7,229148","18,07081"
28/01/2007 1.00,,"9,361563","1,501449","7,064318",
28/01/2007 2.00,0,,,,"23,93162"
28/01/2007 3.00,0,"10,58461","1,583499","8,162318",
28/01/2007 4.00,0,"8,7883","1,466767","6,543872","16,60561"
28/01/2007 5.00,0,"8,949125","1,715459","6,323234",
28/01/2007 6.00,0,"6,569177","1,260372","4,639892","23,44322"
28/01/2007 7.00,0,"6,242339","1,300127","4,251829",
28/01/2007 8.00,0,"6,744268","1,679086","4,172659","21,001221"
28/01/2007 9.00,0,"8,313607","2,058043","5,161639",
28/01/2007 10.00,0,"11,919197","2,925923","7,438104","19,0476"
28/01/2007 11.00,0,"5,119158","1,762828","2,417936",
28/01/2007 12.00,0,"4,041373","1,590268","1,60417","10,74481"
28/01/2007 13.00,0,"3,689892","1,617335","1,210916",
28/01/2007 14.00,0,"4,086766","1,647787","1,561339","7,814408"
28/01/2007 15.00,0,"3,495346","1,539514","1,139531",
28/01/2007 16.00,0,"3,505723","1,449004","1,284893","4,884005"
28/01/2007 17.00,0,"6,503031","1,600418","4,051956",
28/01/2007 18.00,0,"22,756699","2,051275","19,625112","3,907204"
28/01/2007 19.00,0,"26,773448","2,027591","23,68096",
28/01/2007 20.00,0,"25,648963","2,099492","22,445387","7,814408"
28/01/2007 21.00,0,"42,136101","4,742887","34,888091",
28/01/2007 22.00,0,"32,889974","2,507208","29,065821","13,67521"
28/01/2007 23.00,0,"26,376555","1,827116","23,591403",
29/01/2007 0.00,0,"15,616871","1,686698","13,03972","16,60561"
29/01/2007 1.00,0,"16,42748","1,579271","14,015717",
29/01/2007 2.00,0,"13,164291","1,419398","10,995566","11,72161"
29/01/2007 3.00,0,"10,550888","1,567428","8,153233",
29/01/2007 4.00,0,"10,024318","1,586883","7,596445","12,69841"
29/01/2007 5.00,0,"7,286404","1,31197","5,278445",
29/01/2007 6.00,0,"6,207321","1,256987","4,282977","20,02442"
29/01/2007 7.00,0,"39,719829","11,060812","22,776355",
29/01/2007 8.00,0,"37,525351","9,841893","22,450588","11,72161"
29/01/2007 9.00,"1,623656","161,200944","69,456592","54,742931",
29/01/2007 10.00,"5,438072","147,235126","62,542312","51,376261","20,51281"
29/01/2007 11.00,"9,944212","80,42799","24,434279","42,993307",
29/01/2007 12.00,"44,299228","70,746062","18,649246","42,18084","26,86202"
29/01/2007 13.00,"1,943329","18,017571","3,555263","12,57508",
29/01/2007 14.00,"27,96696","51,797264","12,164693","33,168419","68,37606"
29/01/2007 15.00,"12,136776","40,268439","8,248243","27,640769",
29/01/2007 16.00,"4,874579","52,62344","10,907707","35,923782","61,05006"
29/01/2007 17.00,"3,953484","61,700946","10,777437","45,207478",
29/01/2007 18.00,"0,451517","86,610635","23,173063","51,115387","51,770451"
29/01/2007 19.00,0,"58,598593","8,284615","45,927786",
29/01/2007 20.00,0,"50,89717","8,334523","38,144455","46,398041"
29/01/2007 21.00,0,"44,46417","9,461243","29,978229",
29/01/2007 22.00,0,"19,081089","1,975991","16,062464","46,398041"
29/01/2007 23.00,0,"17,332769","1,418552","15,168227",
30/01/2007 0.00,0,"12,545635","1,436316","10,350527","38,09523"
30/01/2007 1.00,,"7,357737","1,209619","5,506871",
30/01/2007 2.00,0,,,,"32,722832"
30/01/2007 3.00,0,"11,941244","1,291669","9,967659",
30/01/2007 4.00,0,"13,178559","1,558969","10,795699","25,88522"
30/01/2007 5.00,0,"7,504296","1,350881","5,436787",
30/01/2007 6.00,0,"8,156674","1,481148","5,889744","31,746031"
30/01/2007 7.00,"0,088497","52,566366","18,409024","24,357159",
30/01/2007 8.00,0,"32,44639","6,723107","22,153368","19,53602"
30/01/2007 9.00,"0,030703","55,200508","17,598661","28,236491",
30/01/2007 10.00,"0,238401","107,327232","41,033955","44,441723","23,93162"
30/01/2007 11.00,"4,572965","75,55396","21,617469","42,437815",
30/01/2007 12.00,"10,682893","53,750506","12,08349","35,247605","24,908421"
30/01/2007 13.00,"31,851808","53,143502","11,442304","35,623982",
30/01/2007 14.00,"9,1369","29,52432","7,755936","17,64456","31,746031"
30/01/2007 15.00,"3,041419","26,514047","5,005111","18,852884",
