, Bari,,,
,Corso Cavour,,,
Parm,CO,,PM10,BENZENE



10/04/2009 19.00,"1,39335282",,,"4,31241459"
10/04/2009 20.00,"1,90767352",,"22,46640968","7,1843331"
10/04/2009 21.00,"1,42721005",,,"6,51832522"
10/04/2009 22.00,"1,19208159",,"25,88521957","4,50730434"
10/04/2009 23.00,"1,54993581",,,"4,88728096"
11/04/2009 0.00,"1,11217308",,"27,35042","4,9066599"
11/04/2009 1.00,"0,67265702",,,"2,71165558"
11/04/2009 2.00,"0,52304772",,"24,90842056","1,69903681"
11/04/2009 3.00,,,,"1,23843243"
11/04/2009 4.00,"0,26938179",,"24,42000961","0,92091079"
11/04/2009 5.00,"0,24400343",,,
11/04/2009 6.00,"0,29083759",,"20,02441978","0,67624703"
11/04/2009 7.00,"0,32928842",,,"0,77723005"
11/04/2009 8.00,"0,47002741",,"19,53602028","1,15648562"
11/04/2009 9.00,"0,60351427",,,"1,6850134"
11/04/2009 10.00,"0,64644918",,"22,46640968","2,02229128"
11/04/2009 11.00,"0,64559174",,,"1,97055242"
11/04/2009 12.00,"0,84416366",,"20,51280975","2,58752259"
11/04/2009 13.00,"0,92110376",,,"3,64278213"
11/04/2009 14.00,"0,42522034",,"16,60560989","2,00137057"
11/04/2009 15.00,"0,32854748",,,"1,1381369"
11/04/2009 16.00,"0,31372868",,"18,07081032","0,83863142"
11/04/2009 17.00,"0,42697483",,,"0,99000577"
11/04/2009 18.00,"0,59407661",,"17,58241081","1,67916362"
11/04/2009 19.00,"1,23611976",,,"3,07460457"
11/04/2009 20.00,"1,75984551",,"17,58241081","5,81801597"
11/04/2009 21.00,"1,53967099",,,"6,09330058"
11/04/2009 22.00,"0,85165112",,"22,95482063","3,90272326"
11/04/2009 23.00,"0,70237035",,,"2,5992008"
12/04/2009 0.00,"0,59867836",,"23,44322014","2,07638958"
12/04/2009 1.00,"0,58136413",,,"1,78027884"
12/04/2009 2.00,"0,80446512",,"22,95482063","2,47485425"
12/04/2009 3.00,,,,"2,20946708"
12/04/2009 4.00,"0,40926334",,"21,97801971","1,26715047"
12/04/2009 5.00,"0,36879823",,,
12/04/2009 6.00,"0,31020455",,"22,95482063","1,01015864"
12/04/2009 7.00,"0,27826957",,,"0,72220018"
12/04/2009 8.00,"0,37157326",,"22,46640968","0,9073796"
12/04/2009 9.00,"0,43739809",,,"1,28206071"
12/04/2009 10.00,"0,54708051",,"21,97801971","1,59191519"
12/04/2009 11.00,"0,57823377",,,"1,71052281"
12/04/2009 12.00,"0,56639038",,"21,97801971","1,88944667"
12/04/2009 13.00,"0,44975058",,,"1,57595337"
12/04/2009 14.00,"0,29949471",,"24,42000961","1,08652822"
12/04/2009 15.00,"0,25149438",,,"0,64693607"
12/04/2009 16.00,"0,21967706",,"27,8388195","0,4575483"
12/04/2009 17.00,"0,28788548",,,"0,53034008"
12/04/2009 18.00,"0,36801651",,"16,11721039","0,6433481"
12/04/2009 19.00,"0,46855252",,,"0,81979048"
12/04/2009 20.00,"0,54864394",,"16,11721039","1,32454487"
12/04/2009 21.00,"0,41593879",,,"1,14816351"
12/04/2009 22.00,"0,46397873",,"15,14041042","1,10995177"
12/04/2009 23.00,"0,44283165",,,"0,93783977"
13/04/2009 0.00,"0,37477934",,"13,18680954","1,01324117"
13/04/2009 1.00,"0,22303809",,,"0,97915845"
13/04/2009 2.00,"0,18821041",,"16,60560989","0,25774136"
13/04/2009 3.00,,,,"0,12049925"
13/04/2009 4.00,"0,17103598",,"11,23320961","0,18512146"
13/04/2009 5.00,"0,17869236",,,
13/04/2009 6.00,"0,1765441",,"17,58241081","0,23510803"
13/04/2009 7.00,"0,19173687",,,"0,13459792"
13/04/2009 8.00,"0,23599056",,"15,14041042","0,18624728"
13/04/2009 9.00,"0,31406886",,,"0,41632217"
13/04/2009 10.00,"0,30664781",,"14,65200996","0,56003037"
13/04/2009 11.00,"0,45256988",,,"1,04327013"
13/04/2009 12.00,"0,39816089",,"9,76801014","1,10127167"
13/04/2009 13.00,"0,35179971",,,"0,80277098"
13/04/2009 14.00,"0,25438707",,"14,16361046","0,47723539"
13/04/2009 15.00,"0,21466523",,,"0,29293973"
13/04/2009 16.00,"0,26583087",,"12,21000957","0,48824238"
13/04/2009 17.00,"0,33621434",,,"0,30692958"
13/04/2009 18.00,"0,50584417",,"7,81440783","1,33564441"
13/04/2009 19.00,"0,42491511",,,"0,87560141"
13/04/2009 20.00,"0,30594415",,"7,81440783","1,51280479"
13/04/2009 21.00,"0,25493462",,,"0,46276246"
13/04/2009 22.00,"0,23587289",,"20,02441978","0,23608841"
13/04/2009 23.00,"0,21427496",,,"0,09650415"
14/04/2009 0.00,"0,19923714",,"22,95482063","0,1499414"
14/04/2009 1.00,"0,1834176",,,"0,13472301"
14/04/2009 2.00,"0,13529728",,"23,44322014","0,13939409"
14/04/2009 3.00,,,,"0,10857085"
14/04/2009 4.00,"0,14264144",,"20,51280975","0,14430416"
14/04/2009 5.00,"0,16057312",,,
14/04/2009 6.00,"0,18251356",,"14,16361046","0,44016675"
14/04/2009 7.00,"0,20831948",,,"0,27571887"
14/04/2009 8.00,"0,28062287",,"20,02441978","0,51119098"
14/04/2009 9.00,"0,43452054",,,"1,06274263"
14/04/2009 10.00,"0,41015922",,"18,07081032","1,39703256"
14/04/2009 11.00,"0,37607715",,,"1,32177761"
14/04/2009 12.00,"0,36908831",,"21,0012207","1,24210481"
14/04/2009 13.00,"0,36116282",,,"1,18163603"
14/04/2009 14.00,"0,29225656",,"21,48962021","0,85248194"
14/04/2009 15.00,"0,2597752",,,"0,62267757"
14/04/2009 16.00,"0,31345607",,"12,69841003","0,67067387"
14/04/2009 17.00,"0,42195019",,,"1,15219286"
14/04/2009 18.00,"0,46723607",,"15,14041042","1,36707479"
14/04/2009 19.00,"0,56647659",,,"1,68091286"
14/04/2009 20.00,"0,73727957",,"25,88521957","1,90980193"
14/04/2009 21.00,"1,13619538",,,"3,64003216"
14/04/2009 22.00,"0,88828804",,"24,42000961","3,81606571"
14/04/2009 23.00,"0,78108357",,,"3,16370496"
15/04/2009 0.00,"0,59267278",,"24,90842056","2,54998207"
15/04/2009 1.00,"0,4631376",,,"1,70853152"
15/04/2009 2.00,"0,3454691",,"18,07081032","1,22991709"
15/04/2009 3.00,,,,"0,88433133"
15/04/2009 4.00,"0,29537876",,"27,8388195","0,67116407"
15/04/2009 5.00,"0,33255158",,,
15/04/2009 6.00,"0,48670322",,"31,25761986","1,21480142"
15/04/2009 7.00,"0,70724704",,,"1,92979818"
15/04/2009 8.00,"0,59083325",,"30,28083038","2,09637464"
15/04/2009 9.00,"0,5174231",,,"1,90674482"
15/04/2009 10.00,"0,46650794",,"28,81562042","1,75048583"
15/04/2009 11.00,"0,48826199",,,"1,61887484"
15/04/2009 12.00,"0,47297952",,"22,95482063","1,465198"
15/04/2009 13.00,"0,38268736",,,"1,35020276"
15/04/2009 14.00,"0,34576734",,"24,42000961","1,0229108"
15/04/2009 15.00,"0,35566984",,,"1,0228986"
15/04/2009 16.00,"0,39235686",,"23,44322014","0,93316259"
15/04/2009 17.00,"0,50514284",,,"1,21577875"
15/04/2009 18.00,"0,62584383",,"19,53602028","1,84380778"
15/04/2009 19.00,"0,80736364",,,"2,0563079"
15/04/2009 20.00,"0,99699186",,"19,53602028","3,12875372"
15/04/2009 21.00,"0,83184612",,,"3,45193089"
15/04/2009 22.00,"0,63293984",,"23,44322014","2,27370588"
15/04/2009 23.00,"0,7640105",,,"1,95811655"
16/04/2009 0.00,"0,77024791",,"23,93161964","2,44631824"
16/04/2009 1.00,"0,63808565",,,"2,25053659"
16/04/2009 2.00,"0,53590233",,"24,90842056","1,9686425"
16/04/2009 3.00,,,,"1,55846911"
16/04/2009 4.00,"0,30111872",,"21,48962021","1,26202174"
16/04/2009 5.00,"0,28196728",,,
16/04/2009 6.00,"0,47025924",,"14,65200996","1,46153985"
16/04/2009 7.00,"0,67021052",,,"1,86523902"
16/04/2009 8.00,"1,06604607",,"31,25761986","3,1698934"
16/04/2009 9.00,"1,15052604",,,"5,00125819"
16/04/2009 10.00,"1,06150606",,"35,16482162","5,04098526"
16/04/2009 11.00,"0,97538227",,,"4,81894873"
16/04/2009 12.00,"0,75214847",,"26,86202049","3,26624195"
16/04/2009 13.00,"0,76655136",,,"2,81700762"
16/04/2009 14.00,"0,47554135",,"26,86202049","2,27680875"
16/04/2009 15.00,"0,44697672",,,"1,36238439"
16/04/2009 16.00,"0,53400105",,"15,62880993","1,76835757"
16/04/2009 17.00,"0,81604639",,,"2,03002455"
16/04/2009 18.00,"0,88644035",,"16,11721039","3,92688617"
16/04/2009 19.00,"0,89434487",,,"2,9327829"
16/04/2009 20.00,"0,68691895",,"11,72161007","2,53544304"
16/04/2009 21.00,"0,56029627",,,"2,00061799"
16/04/2009 22.00,"0,41884197",,"15,62880993","1,3336816"
16/04/2009 23.00,"0,3646485",,,"1,05098204"
17/04/2009 0.00,"0,36128281",,"20,02441978","0,92839896"
17/04/2009 1.00,"0,39720442",,,"0,86715827"
17/04/2009 2.00,"0,41747309",,"16,60560989","1,20059393"
17/04/2009 3.00,,,,"0,88510934"
17/04/2009 4.00,"0,28556597",,"17,58241081","0,75283527"
17/04/2009 5.00,"0,29994789",,,
17/04/2009 6.00,"0,39258986",,"17,58241081","0,90158779"
17/04/2009 7.00,"0,74164017",,,"1,57795076"
17/04/2009 8.00,"1,00030628",,"14,16361046","3,302259"
17/04/2009 9.00,"1,1334518",,,"3,67703266"
17/04/2009 10.00,"0,85576007",,"33,21123123","4,0367903"
17/04/2009 11.00,"0,64919276",,,"2,68242496"
17/04/2009 12.00,"0,71164142",,"30,76922989","2,50969972"
17/04/2009 13.00,"0,98587077",,,"3,64875904"
17/04/2009 14.00,"0,74432433",,"27,8388195","3,86192936"
17/04/2009 15.00,"0,62152867",,,"2,23729423"
17/04/2009 16.00,"0,57958517",,"21,97801971","2,22477089"
17/04/2009 17.00,"0,72487116",,,"2,03386372"
17/04/2009 18.00,"0,93567791",,"23,44322014","3,32293563"
17/04/2009 19.00,"1,32935704",,,"3,93362786"
17/04/2009 20.00,"1,54253922",,"16,11721039","6,12276612"
17/04/2009 21.00,"1,26764815",,,"5,84523496"
17/04/2009 22.00,"0,96587121",,"23,93161964","3,94754347"
17/04/2009 23.00,"0,76490755",,,"2,77689104"
18/04/2009 0.00,"0,61697585",,"27,8388195","2,02764985"
18/04/2009 1.00,"0,55791268",,,"1,77398056"
18/04/2009 2.00,"0,50585232",,"26,86202049","1,61229587"
18/04/2009 3.00,,,,"1,12258799"
18/04/2009 4.00,"0,38436612",,"27,8388195","0,96048124"
18/04/2009 5.00,"0,38810927",,,
18/04/2009 6.00,"0,41453846",,"20,51280975","1,25312808"
18/04/2009 7.00,"0,41072541",,,"1,18440023"
18/04/2009 8.00,"0,56754839",,"20,02441978","1,47650603"
18/04/2009 9.00,"0,61663217",,,"1,70102505"
18/04/2009 10.00,"0,68564444",,"23,93161964","2,11879136"
18/04/2009 11.00,"0,6626788",,,"2,38726817"
18/04/2009 12.00,"0,62698553",,"29,7924099","2,08599311"
18/04/2009 13.00,"0,83067413",,,"2,41788292"
18/04/2009 14.00,"0,63352467",,"22,95482063","2,87288465"
18/04/2009 15.00,"0,42765636",,,"1,45306214"
18/04/2009 16.00,"0,42664514",,"24,42000961","1,07554361"
18/04/2009 17.00,"0,47129027",,,"1,23906704"
18/04/2009 18.00,"0,70409338",,"27,35042","1,7365692"
18/04/2009 19.00,"0,87940608",,,"2,92775282"
18/04/2009 20.00,"0,79552608",,"21,0012207","2,66449118"
18/04/2009 21.00,"0,97422543",,,"2,83923823"
18/04/2009 22.00,"0,81705062",,"22,46640968","3,14649732"
18/04/2009 23.00,"0,80996625",,,"2,56460958"
19/04/2009 0.00,"0,9296968",,"20,02441978","3,15662359"
19/04/2009 1.00,"0,98551311",,,"3,60844719"
19/04/2009 2.00,"0,71970205",,"26,37360954","2,80274318"
19/04/2009 3.00,,,,"1,50303345"
19/04/2009 4.00,"0,3909274",,"25,39682007","0,97971271"
19/04/2009 5.00,"0,30180257",,,
19/04/2009 6.00,"0,2846794",,"20,51280975","0,45441899"
19/04/2009 7.00,"0,27720709",,,"0,29350315"
19/04/2009 8.00,"0,3183048",,"19,04759979","0,46499579"
19/04/2009 9.00,"0,35947823",,,"0,79178942"
19/04/2009 10.00,"0,40473848",,"19,04759979","0,87846731"
19/04/2009 11.00,"0,49273093",,,"1,27366843"
19/04/2009 12.00,"0,76830352",,"11,23320961","2,16049344"
19/04/2009 13.00,"0,86166662",,,"3,55130298"
19/04/2009 14.00,"0,45513638",,"20,51280975","2,03383423"
19/04/2009 15.00,"0,29794992",,,"0,87833815"
19/04/2009 16.00,"0,34830937",,"21,97801971","0,77924167"
19/04/2009 17.00,"0,45155633",,,"1,06771169"
19/04/2009 18.00,"0,54849831",,"18,07081032","1,41211874"
19/04/2009 19.00,"0,68945749",,,"2,43383864"
19/04/2009 20.00,"0,71938401",,"14,16361046","2,3520637"
19/04/2009 21.00,"0,64882811",,,"1,9772575"
19/04/2009 22.00,"0,54760359",,"20,02441978","1,71373755"
19/04/2009 23.00,"0,45657748",,,"1,38616897"
20/04/2009 0.00,"0,44793784",,"18,07081032","0,96359225"
20/04/2009 1.00,"0,47264982",,,"1,47145459"
20/04/2009 2.00,"0,33655685",,"16,11721039","1,02896806"
20/04/2009 3.00,,,,"0,60384172"
20/04/2009 4.00,"0,19256052",,"22,95482063","0,37220675"
20/04/2009 5.00,"0,19240208",,,
20/04/2009 6.00,"0,23943779",,"19,04759979","0,41881687"
20/04/2009 7.00,"0,54282826",,,"1,13685854"
20/04/2009 8.00,"0,71616511",,"16,60560989","2,00533789"
20/04/2009 9.00,"0,85063174",,,"2,88652974"
20/04/2009 10.00,"0,9138027",,"21,48962021","3,7982316"
20/04/2009 11.00,"0,99955253",,,"3,97040665"
20/04/2009 12.00,"0,90649699",,"23,44322014","4,27891766"
20/04/2009 13.00,"0,59767762",,,"3,23161513"
20/04/2009 14.00,"0,41422041",,"29,7924099","1,96732446"
20/04/2009 15.00,"0,39296848",,,"1,31351144"
20/04/2009 16.00,"0,57033041",,"21,0012207","1,73889304"
20/04/2009 17.00,"0,73019055",,,"2,12661005"
20/04/2009 18.00,"0,81633181",,"15,14041042","2,63323369"
20/04/2009 19.00,"1,07897524",,,"3,48897105"
20/04/2009 20.00,"1,27067482",,"23,44322014","4,58962235"
20/04/2009 21.00,"0,79961057",,,"3,61123581"
20/04/2009 22.00,"0,61369404",,"24,42000961","2,57893504"
20/04/2009 23.00,"0,46887522",,,"1,8048577"
21/04/2009 0.00,"0,43734916",,"22,46640968","1,51261868"
21/04/2009 1.00,"0,27291756",,,"0,87625635"
21/04/2009 2.00,"0,18521403",,"22,95482063","0,41815379"
21/04/2009 3.00,,,,
21/04/2009 4.00,,,,
21/04/2009 5.00,,,,
21/04/2009 6.00,,,,
21/04/2009 7.00,,,,
21/04/2009 8.00,,,,
21/04/2009 9.00,,,,
21/04/2009 10.00,,,,
21/04/2009 11.00,,,,
21/04/2009 12.00,,,,
21/04/2009 13.00,,,,
21/04/2009 14.00,,,,
21/04/2009 15.00,,,,
21/04/2009 16.00,,,,
21/04/2009 17.00,,,,
21/04/2009 18.00,,,,
21/04/2009 19.00,,,,
21/04/2009 20.00,,,,
21/04/2009 21.00,,,,
21/04/2009 22.00,,,,
21/04/2009 23.00,,,,
22/04/2009 0.00,,,,
22/04/2009 1.00,,,,
22/04/2009 2.00,,,,
22/04/2009 3.00,,,,
22/04/2009 4.00,,,,
22/04/2009 5.00,,,,
22/04/2009 6.00,,,,
22/04/2009 7.00,,,,
22/04/2009 8.00,,,,
22/04/2009 9.00,,,,
22/04/2009 10.00,,,,
22/04/2009 11.00,,,,"1,69749809"
22/04/2009 12.00,"0,36374679",,"17,58241081","1,17393937"
22/04/2009 13.00,"0,47481323",,,"1,19214266"
22/04/2009 14.00,"0,38066259",,"16,11721039","1,65692691"
22/04/2009 15.00,"0,35405981",,,"0,96011105"
22/04/2009 16.00,"0,38714814",,"10,25640965","0,92957563"
22/04/2009 17.00,"0,70331283",,,"1,53575746"
22/04/2009 18.00,"1,0069363",,"16,11721039","2,59892926"
22/04/2009 19.00,"0,99990436",,,"3,98058987"
22/04/2009 20.00,"1,10663467",,"12,69841003","3,39226045"
22/04/2009 21.00,"0,89860528",,,"3,26446525"
22/04/2009 22.00,"0,66373895",,"14,16361046","2,04967197"
22/04/2009 23.00,"0,68135724",,,"2,11716111"
23/04/2009 0.00,"0,7308546",,"17,58241081","1,95403838"
23/04/2009 1.00,"0,65401003",,,"1,97230064"
23/04/2009 2.00,"0,5078235",,"15,62880993","1,88296228"
23/04/2009 3.00,,,,"1,26006198"
23/04/2009 4.00,"0,3023443",,"15,62880993","1,06439423"
23/04/2009 5.00,"0,29006636",,,
23/04/2009 6.00,"0,46855135",,"9,76801014","1,52604511"
23/04/2009 7.00,"0,6924993",,,"2,12836438"
23/04/2009 8.00,"0,93059618",,"25,88521957","3,33400568"
23/04/2009 9.00,"0,62724299",,,"2,93688446"
23/04/2009 10.00,"0,59643806",,"14,65200996","2,58074123"
23/04/2009 11.00,"0,46831602",,,"2,43949112"
23/04/2009 12.00,"0,359752",,"29,7924099","1,82523431"
23/04/2009 13.00,"0,46615961",,,"1,79524908"
23/04/2009 14.00,"0,45918359",,"15,62880993","2,39301727"
23/04/2009 15.00,"0,43994012",,,"1,83941129"
23/04/2009 16.00,"0,50194375",,"8,30280876","1,99227656"
23/04/2009 17.00,"0,60090584",,,"2,30186051"
23/04/2009 18.00,"0,8097251",,"21,0012207","2,86016402"
23/04/2009 19.00,"0,77206065",,,"3,27410743"
23/04/2009 20.00,"0,91448772",,"24,90842056","3,18777938"
23/04/2009 21.00,"1,03978813",,,"4,33716329"
23/04/2009 22.00,"0,5963204",,"29,7924099","3,38233046"
23/04/2009 23.00,"0,37562513",,,"1,43876312"
24/04/2009 0.00,"0,28242396",,"17,09399986","0,90923258"
24/04/2009 1.00,"0,22543799",,,"0,85246669"
24/04/2009 2.00,"0,21077879",,"9,27960968","0,83558246"
24/04/2009 3.00,,,,"0,74057432"
24/04/2009 4.00,"0,08550518",,"5,37240601","0,46106102"
24/04/2009 5.00,"0,12493693",,,
24/04/2009 6.00,"0,17751105",,"8,79120922","0,75381362"
24/04/2009 7.00,"0,27013321",,,"0,97881368"
24/04/2009 8.00,"0,75774979",,"20,02441978","1,9663278"
24/04/2009 9.00,"1,06007894",,,"4,07202122"
24/04/2009 10.00,"0,74652035",,"25,88521957","3,46903683"
24/04/2009 11.00,"0,66869835",,,"2,58748496"
24/04/2009 12.00,"0,76414913",,"17,58241081","2,74407143"
24/04/2009 13.00,"0,75264476",,,"3,17543402"
24/04/2009 14.00,"0,44790056",,"22,95482063","2,78798855"
24/04/2009 15.00,"0,63084867",,,"3,00273725"
24/04/2009 16.00,"0,52566198",,"14,16361046","2,44657758"
24/04/2009 17.00,"0,56257035",,,"2,49064927"
24/04/2009 18.00,"0,59786752",,"22,95482063","2,81344812"
24/04/2009 19.00,"0,65892284",,,"2,29974922"
24/04/2009 20.00,"1,30826471",,"14,65200996","4,36857232"
24/04/2009 21.00,"1,07598119",,,"5,03328555"
24/04/2009 22.00,"0,6938274",,"16,11721039","3,47016469"
24/04/2009 23.00,"0,70207327",,,"2,81990099"
25/04/2009 0.00,"0,49122691",,"4,88400507",
25/04/2009 1.00,"0,32478919",,,
25/04/2009 2.00,"0,33813892",,"4,88400507","1,14763162"
25/04/2009 3.00,,,,"1,15735109"
25/04/2009 4.00,"0,25781217",,"6,34920597","0,85540582"
25/04/2009 5.00,"0,28900272",,,
25/04/2009 6.00,"0,26405308",,"20,51280975","0,30166661"
25/04/2009 7.00,"0,27758688",,,"0,37138094"
25/04/2009 8.00,"0,34737621",,"12,21000957","0,56685648"
25/04/2009 9.00,"0,37126686",,,"0,94492216"
25/04/2009 10.00,"0,3842904",,"14,16361046","0,96511368"
25/04/2009 11.00,"0,42010716",,,"0,9561173"
25/04/2009 12.00,"0,44909818",,"18,55920982","1,14092247"
25/04/2009 13.00,"0,50786311",,,"1,34240441"
25/04/2009 14.00,"0,35796722",,"10,7448101","1,21295658"
25/04/2009 15.00,"0,31054007",,,"0,61460666"
25/04/2009 16.00,"0,35800683",,"6,34920597","0,82684236"
25/04/2009 17.00,"0,27711622",,,"0,6473327"
25/04/2009 18.00,"0,43893705",,"10,7448101","0,66225718"
25/04/2009 19.00,"0,82515086",,,"2,45045947"
25/04/2009 20.00,"1,20944126",,"8,79120922","3,89751622"
25/04/2009 21.00,"1,07335411",,,"4,33575678"
25/04/2009 22.00,"0,90423689",,"17,58241081","3,42613164"
25/04/2009 23.00,"0,90066733",,,"3,07628262"
26/04/2009 0.00,"2,30841255",,"17,09399986","6,80991438"
26/04/2009 1.00,"1,44179701",,,"7,49677279"
26/04/2009 2.00,"0,84131291",,"12,69841003","3,70577104"
26/04/2009 3.00,,,,"2,04573211"
26/04/2009 4.00,"0,40000625",,"16,60560989","1,39844619"
26/04/2009 5.00,"0,34607723",,,
26/04/2009 6.00,"0,33899054",,"20,51280975","1,0046282"
26/04/2009 7.00,"0,33630405",,,"0,96487672"
26/04/2009 8.00,"0,40039536",,"11,23320961","0,94772399"
26/04/2009 9.00,"0,41293309",,,"1,1859298"
26/04/2009 10.00,"0,55271911",,"15,62880993","1,37366699"
26/04/2009 11.00,"0,75005496",,,"1,9094592"
26/04/2009 12.00,"0,73377991",,"9,76801014","2,3411462"
26/04/2009 13.00,"0,56019491",,,"2,15703768"
26/04/2009 14.00,"0,40795038",,"19,04759979","1,26352894"
26/04/2009 15.00,"0,27929943",,,"0,84598128"
26/04/2009 16.00,"0,24760444",,"14,16361046","0,54011446"
26/04/2009 17.00,"0,290085",,,"0,30094149"
26/04/2009 18.00,"0,38084899",,"9,76801014","0,83810665"
26/04/2009 19.00,"0,49450755",,,"1,03766137"
26/04/2009 20.00,"0,53928549",,"15,62880993","1,27996671"
26/04/2009 21.00,"0,54796824",,,"1,51249054"
26/04/2009 22.00,"0,45977541",,"11,23320961","1,31307107"
26/04/2009 23.00,"0,45366149",,,"1,13698566"
27/04/2009 0.00,"0,44809512",,"13,67521","1,19440751"
27/04/2009 1.00,"0,34802511",,,"0,95856115"
27/04/2009 2.00,"0,30690644",,"15,62880993","0,66886565"
27/04/2009 3.00,,,,"0,41653167"
27/04/2009 4.00,"0,18852613",,"17,09399986","0,16885048"
27/04/2009 5.00,"0,19411114",,,
27/04/2009 6.00,"0,22475879",,"9,76801014","0,30603259"
27/04/2009 7.00,"0,31404556",,,"0,27109254"
27/04/2009 8.00,"0,56035452",,"24,90842056","1,10593767"
27/04/2009 9.00,"0,59588119",,,"1,66574227"
27/04/2009 10.00,"0,60287003",,"19,04759979","2,19286455"
27/04/2009 11.00,"0,56796663",,,"2,11643802"
27/04/2009 12.00,"0,48766085",,"19,53602028","1,89811456"
27/04/2009 13.00,"0,54017089",,,"1,75509995"
27/04/2009 14.00,"0,35941066",,"19,04759979","1,51184678"
27/04/2009 15.00,"0,33653355",,,"0,98329967"
27/04/2009 16.00,"0,39474278",,"21,97801971","1,0539649"
27/04/2009 17.00,"0,48492659",,,"1,5028331"
27/04/2009 18.00,"0,4913306",,"13,18680954","1,55527471"
27/04/2009 19.00,"0,55047765",,,"1,60337271"
27/04/2009 20.00,"0,61458177",,"18,55920982","2,14345463"
27/04/2009 21.00,"0,38080472",,,"1,60860619"
27/04/2009 22.00,"0,28800548",,"15,14041042","0,74870116"
27/04/2009 23.00,"0,26090991",,,"0,57070379"
28/04/2009 0.00,"0,2672743",,"18,07081032","0,51963412"
28/04/2009 1.00,"0,20566794",,,"0,48448151"
28/04/2009 2.00,"0,18302383",,"15,14041042","0,33014566"
28/04/2009 3.00,,,,"0,14571576"
28/04/2009 4.00,"0,14093005",,"9,27960968","0,08116474"
28/04/2009 5.00,"0,14062366",,,
28/04/2009 6.00,"0,26725916",,"9,27960968","0,34187879"
28/04/2009 7.00,"0,42315713",,,"0,88369164"
28/04/2009 8.00,"0,77173561",,"6,83760691","1,74097281"
28/04/2009 9.00,"0,80251724",,,"3,04716286"
28/04/2009 10.00,"0,62433166",,"8,79120922","2,32482742"
28/04/2009 11.00,"0,72454962",,,"2,78075564"
28/04/2009 12.00,"0,80614156",,"8,30280876","3,26544971"
28/04/2009 13.00,"0,90055316",,,"3,70896951"
28/04/2009 14.00,"0,6042657",,"16,60560989","3,3783662"
28/04/2009 15.00,"0,40983069",,,"1,84926093"
28/04/2009 16.00,"0,51250331",,"10,25640965","1,7087512"
28/04/2009 17.00,"0,76257871",,,"2,93300359"
28/04/2009 18.00,"0,80777838",,"12,69841003","3,44722625"
28/04/2009 19.00,"1,09323367",,,"4,38371748"
28/04/2009 20.00,"1,30391577",,"16,11721039","5,6676749"
28/04/2009 21.00,"0,93047735",,,"4,97282287"
28/04/2009 22.00,"0,57363901",,"13,18680954","2,56338511"
28/04/2009 23.00,"0,48409828",,,"1,6694116"
29/04/2009 0.00,"0,41879304",,"12,21000957","1,50502677"
29/04/2009 1.00,"0,3154587",,,"1,13791316"
29/04/2009 2.00,"0,24403605",,"12,21000957","0,82332455"
29/04/2009 3.00,,,,"0,60318677"
29/04/2009 4.00,"0,17446691",,"7,81440783","0,43041881"
29/04/2009 5.00,"0,16998166",,,
29/04/2009 6.00,"0,31633245",,"6,83760691","0,84213905"
29/04/2009 7.00,"0,42573527",,,"0,81365695"
29/04/2009 8.00,"0,74531108",,"16,11721039","2,15756143"
29/04/2009 9.00,"0,775777",,,"3,1363863"
29/04/2009 10.00,"0,50803204",,"22,95482063","2,72821946"
29/04/2009 11.00,"0,39292654",,,"1,70765487"
29/04/2009 12.00,"0,4221028",,"14,65200996","1,74853827"
29/04/2009 13.00,"0,44292135",,,"1,53484928"
29/04/2009 14.00,"0,40015304",,"16,11721039","1,73367685"
29/04/2009 15.00,"0,43909433",,,"1,31196865"
29/04/2009 16.00,"0,48900992",,"13,67521","1,65992401"
29/04/2009 17.00,"0,58353219",,,"1,91289971"
29/04/2009 18.00,"0,84401105",,"11,23320961","2,72669904"
29/04/2009 19.00,"0,99508941",,,"3,87947057"
