,Provincia di FOGGIA,,,
,MICHELANGELO,,,
Parm,SO2,NO2,CO,PM10



28/10/2005 8.00,"1,86789441","55,6553564","0,83146633","39,19210052"
28/10/2005 9.00,"1,32670599","47,09586776","0,39445502","39,19210052"
28/10/2005 10.00,"1,03534363","23,57974","0,14797947","39,19210052"
28/10/2005 11.00,"0,96632086","15,55498996","0,14864002","39,19210052"
28/10/2005 12.00,"1,10742045","14,40767906","0,16995719","39,19210052"
28/10/2005 13.00,"0,80445209","10,82684531","0,18680193","39,19210052"
28/10/2005 14.00,"1,10192255","12,489423","0,11036162","39,19210052"
28/10/2005 15.00,"0,91745502","9,9728486","0,0734917","39,19210052"
28/10/2005 16.00,"1,09031756","13,02803149","0,12776672","39,19210052"
28/10/2005 17.00,"1,17644323","12,65814362","0,14027649","39,19210052"
28/10/2005 18.00,"1,38900945","57,4243388","0,76101761","39,19210052"
28/10/2005 19.00,"1,25890464","56,28740624","0,54457343","39,19210052"
28/10/2005 20.00,"1,18010849","46,23539128","0,43856775","39,19210052"
28/10/2005 21.00,"1,50750927","44,36514936","0,77206531","39,19210052"
28/10/2005 22.00,"1,44825885","36,60388248","0,48509435","39,19210052"
28/10/2005 23.00,"1,34686293","32,73491224","0,73631612","39,19210052"
29/10/2005 0.00,"1,21675812","11,95988695","0,27382277","39,19210052"
29/10/2005 1.00,,"13,35120155","0,18890242","42,5190506"
29/10/2005 2.00,"0,64746085",,"0,21737852","42,5190506"
29/10/2005 3.00,"0,6639332","15,95863037",,"42,5190506"
29/10/2005 4.00,"0,60307693","7,72752964","0,17872848","42,5190506"
29/10/2005 5.00,"0,57699495","14,1429053","0,18248211","42,5190506"
29/10/2005 6.00,"0,5435926","22,55831136","0,26333194","42,5190506"
29/10/2005 7.00,"0,6685097","44,71946208","0,46508897","42,5190506"
29/10/2005 8.00,"0,98972304","42,13411304","0,68015846","42,5190506"
29/10/2005 9.00,"0,79205282","35,770652","0,39991305","42,5190506"
29/10/2005 10.00,"0,52620495","33,3150704","0,28872079","42,5190506"
29/10/2005 11.00,"0,5971285","36,00686048","0,25357856","42,5190506"
29/10/2005 12.00,"0,60948302","24,47916392","0,25957715","42,5190506"
29/10/2005 13.00,"0,48959906","14,99042416","0,15446153","42,5190506"
29/10/2005 14.00,"0,42370966","10,31677916","0,13944468","42,5190506"
29/10/2005 15.00,"0,29604768","11,21231598","0,10581229","42,5190506"
29/10/2005 16.00,"0,38527316","12,29863026","0,1089974","42,5190506"
29/10/2005 17.00,"0,48410827","16,38433143","0,25199183","42,5190506"
29/10/2005 18.00,"0,75499029","46,67406144","0,64397123","42,5190506"
29/10/2005 19.00,"0,79891655","48,06278528","0,61242885","42,5190506"
29/10/2005 20.00,"0,68086319","41,99264416","0,82111181","42,5190506"
29/10/2005 21.00,"0,55548947","25,87046896","0,35261871","42,5190506"
29/10/2005 22.00,"0,66073066","25,1008316","0,33767875","42,5190506"
29/10/2005 23.00,"0,5605226","27,14108856","0,48165294","42,5190506"
30/10/2005 0.00,"0,59484025","24,74521872","0,46516586","42,5190506"
30/10/2005 1.00,"0,50469947","20,12997576","0,39441774","38,6912117"
30/10/2005 2.00,"0,61177025","19,34995624","0,34998697","38,6912117"
30/10/2005 3.00,"0,62687066","15,7574612","0,27838607","38,6912117"
30/10/2005 4.00,"0,54588085","12,89824875","0,22331303","38,6912117"
30/10/2005 5.00,"0,5765373","9,41736098","0,22865455","38,6912117"
30/10/2005 6.00,"0,49005671","11,15131745","0,24285823","38,6912117"
30/10/2005 7.00,"0,48136339","11,06695236","0,22830622","38,6912117"
30/10/2005 8.00,"0,71380891","15,47971834","0,27258088","38,6912117"
30/10/2005 9.00,"0,58385868","12,69967417","0,24537347","38,6912117"
30/10/2005 10.00,"0,57241947","12,75677987","0,25218522","38,6912117"
30/10/2005 11.00,"0,52528965","14,96575745","0,23627831","38,6912117"
30/10/2005 12.00,"0,49234496","16,85156496","0,31724465","38,6912117"
30/10/2005 13.00,"0,49097201","12,0001269","0,21700455","38,6912117"
30/10/2005 14.00,"0,50332652","9,26940277","0,23515642","38,6912117"
30/10/2005 15.00,"0,52025652","8,03642471","0,20423266","38,6912117"
30/10/2005 16.00,"0,51568104","7,03057314","0,18751374","38,6912117"
30/10/2005 17.00,"0,49326026","11,62114365","0,22691288","38,6912117"
30/10/2005 18.00,"0,53489827","21,8924956","0,35602517","38,6912117"
30/10/2005 19.00,"0,78427481","38,50297648","0,65349161","38,6912117"
30/10/2005 20.00,"0,77146264","35,92898472","0,5414489","38,6912117"
30/10/2005 21.00,"0,42828514","24,623214","0,27931574","38,6912117"
30/10/2005 22.00,"0,71243596","32,0691156","0,41717485","38,6912117"
30/10/2005 23.00,"0,51751062","19,76658104","0,28039919","38,6912117"
31/10/2005 0.00,"0,64471596","19,30064576","0,3300946","38,6912117"
31/10/2005 1.00,,"20,08844712","0,28376721","38,95048141"
31/10/2005 2.00,"0,62750426",,"1,4502619","38,95048141"
31/10/2005 3.00,"0,43122326","11,91576182",,"38,95048141"
31/10/2005 4.00,"0,4027381","11,1759746","0,17727805","38,95048141"
31/10/2005 5.00,"0,31648735","11,13703672","0,14981085","38,95048141"
31/10/2005 6.00,"0,37810433","13,19805418","0,17506339","38,95048141"
31/10/2005 7.00,"0,41325185","33,59280752","0,30195286","38,95048141"
31/10/2005 8.00,"0,54978105","28,67778208","0,33144017","38,95048141"
31/10/2005 9.00,"0,67377776","30,07946928","0,42095411","38,95048141"
31/10/2005 10.00,"0,69318618","34,51041456","0,50207539","38,95048141"
31/10/2005 11.00,"0,59911063","39,55522656","0,4023444","38,95048141"
31/10/2005 12.00,"0,4745322","23,39672336","0,24499601","38,95048141"
31/10/2005 13.00,"0,33048534","13,89761291","0,19499537","38,95048141"
31/10/2005 14.00,"0,32015465","11,48746617","0,16678839","38,95048141"
31/10/2005 15.00,"0,26150324","11,76520711","0,14060269","38,95048141"
31/10/2005 16.00,"0,25636841","13,87555034","0,19437326","38,95048141"
31/10/2005 17.00,"0,41988472","24,74781904","0,26407288","38,95048141"
31/10/2005 18.00,"0,34799909","23,23579032","0,27658265","38,95048141"
31/10/2005 19.00,"0,28515968","22,14816824","0,25727394","38,95048141"
31/10/2005 20.00,"0,3561595","40,76615352","0,50001684","38,95048141"
31/10/2005 21.00,"0,49999178","33,93803824","0,52511443","38,95048141"
31/10/2005 22.00,"0,40964557","28,96200088","0,44601326","38,95048141"
31/10/2005 23.00,"0,37394683","22,87367664","0,41656439","38,95048141"
01/11/2005 0.00,"0,20196501","13,09941792","0,4857584","38,95048141"
01/11/2005 1.00,"0,07723403","14,35316794","0,32518645","27,75946045"
01/11/2005 2.00,"0,02836311","5,71193557","0,10844752","27,75946045"
01/11/2005 3.00,"0,04544871","3,72619164","0,09355766","27,75946045"
01/11/2005 4.00,"0,01335626","12,86969686","0,1185737","27,75946045"
01/11/2005 5.00,"0,00886316","8,57504085","0,05987401","27,75946045"
01/11/2005 6.00,"0,00531789","10,51665582","0,08519645","27,75946045"
01/11/2005 7.00,"0,01152261","9,33299971","0,05825583","27,75946045"
01/11/2005 8.00,"0,05590144","17,58745934","0,07167546","27,75946045"
01/11/2005 9.00,"0,15364328","22,08587528","0,18026977","27,75946045"
01/11/2005 10.00,"0,21535178","13,53680704","0,23846968","27,75946045"
01/11/2005 11.00,"0,26180834","18,28830677","0,25311606","27,75946045"
01/11/2005 12.00,"0,24490682","16,29996443","0,18547616","27,75946045"
01/11/2005 13.00,"0,27501206","13,5796301","0,18963288","27,75946045"
01/11/2005 14.00,"0,27268923","11,8054375","0,19849154","27,75946045"
01/11/2005 15.00,"0,29805728","10,57506168","0,15556129","27,75946045"
01/11/2005 16.00,"0,26419321","10,75416828","0,1859806","27,75946045"
01/11/2005 17.00,"0,33290071","13,06048004","0,17203322","27,75946045"
01/11/2005 18.00,"0,2476273","15,01897606","0,18710832","27,75946045"
01/11/2005 19.00,"0,25560464","18,07026229","0,19849154","27,75946045"
01/11/2005 20.00,"0,38736513","30,75306688","0,43548399","27,75946045"
01/11/2005 21.00,"0,35362209","34,37542736","0,52962065","27,75946045"
01/11/2005 22.00,"0,46334622","22,90224192","0,35622788","27,75946045"
01/11/2005 23.00,"0,28897953","34,53247904","0,21329403","27,75946045"
02/11/2005 0.00,"0,35203353","30,02237696","0,32332012","27,75946045"
02/11/2005 1.00,,"20,5881292","0,17327744","40,98968124"
02/11/2005 2.00,"0,93357549",,"0,15987295","40,98968124"
02/11/2005 3.00,"0,95848691","9,6509787",,"40,98968124"
02/11/2005 4.00,"0,99390088","9,42514855","0,17940884","40,98968124"
02/11/2005 5.00,"0,94016972","13,81844464","0,24689496","40,98968124"
02/11/2005 6.00,"0,8977954","16,69323033","0,33159162","40,98968124"
02/11/2005 7.00,"1,20039866","34,32611688","0,48934311","40,98968124"
02/11/2005 8.00,"1,15570456","38,7855892","0,7617236","40,98968124"
02/11/2005 9.00,"1,19588013","40,25608928","0,7732105","40,98968124"
02/11/2005 10.00,"1,07816035","34,94388408","0,73097925","40,98968124"
02/11/2005 11.00,"1,09440184","29,83936032","0,53192269","40,98968124"
02/11/2005 12.00,"1,2363008","17,01769099","0,32996645","40,98968124"
02/11/2005 13.00,"1,00379222","15,67309802","0,28529802","40,98968124"
02/11/2005 14.00,"1,13140335","15,91320316","0,33387386","40,98968124"
02/11/2005 15.00,"1,0907386","15,14745672","0,32056956","40,98968124"
02/11/2005 16.00,"1,05972112","21,07872928","0,3450497","40,98968124"
02/11/2005 17.00,"1,0614307","22,26497232","0,37707206","40,98968124"
02/11/2005 18.00,"1,19942132","32,89326408","0,49266918","40,98968124"
02/11/2005 19.00,"1,4097054","59,22968744","1,09981359","40,98968124"
02/11/2005 20.00,"1,15533743","31,42536432","0,52681766","40,98968124"
02/11/2005 21.00,"1,25254229","20,00538984","0,46923171","40,98968124"
02/11/2005 22.00,"1,17560929","21,9534884","0,3969889","40,98968124"
02/11/2005 23.00,"1,16718344","19,76658104","0,39903813","40,98968124"
03/11/2005 0.00,"1,11308616","18,90869723","0,41273038","40,98968124"
03/11/2005 1.00,"1,15081991","8,39853074","0,30320407","44,32804108"
03/11/2005 2.00,"0,9921913","8,13765746","0,26619318","44,32804108"
03/11/2005 3.00,"1,03297809","11,97805286","0,2630605","44,32804108"
03/11/2005 4.00,"1,05740134","10,30510258","0,27880198","44,32804108"
03/11/2005 5.00,"1,04970774","16,35188288","0,2827455","44,32804108"
03/11/2005 6.00,"1,11003313","12,09876316","0,30811571","44,32804108"
03/11/2005 7.00,"0,97277474","22,3272844","0,33634832","44,32804108"
03/11/2005 8.00,"1,1354327","41,04909128","0,47112833","44,32804108"
03/11/2005 9.00,"1,31335583","32,22865288","0,60985187","44,32804108"
03/11/2005 10.00,"1,22250112","31,84587048","0,39838107","44,32804108"
03/11/2005 11.00,"1,1670614","19,88338512","0,37243186","44,32804108"
03/11/2005 12.00,"1,10636888","17,42652822","0,32776343","44,32804108"
03/11/2005 13.00,"1,06778084","14,96316286","0,32501753","44,32804108"
03/11/2005 14.00,"0,91989887","16,43884446","0,31372402","44,32804108"
03/11/2005 15.00,"1,05605789","14,53097247","0,25578973","44,32804108"
03/11/2005 16.00,"1,0144158","13,9092895","0,32726015","44,32804108"
03/11/2005 17.00,"1,15228541","19,60824832","0,33979089","44,32804108"
03/11/2005 18.00,"1,21224366","38,47410528","0,51324308","44,32804108"
03/11/2005 19.00,"1,2573049","45,80190264","0,63042577","44,32804108"
03/11/2005 20.00,"1,01514906","21,3538852","0,37761378","44,32804108"
03/11/2005 21.00,"1,00965319","21,82630216","0,36728722","44,32804108"
03/11/2005 22.00,"1,20516127","17,02548239","0,30594997","44,32804108"
03/11/2005 23.00,"1,20357374","17,19940174","0,32273529","44,32804108"
04/11/2005 0.00,"1,09208206","13,29280525","0,30691809","44,32804108"
04/11/2005 1.00,,"17,22795554","0,26770186","33,24758148"
04/11/2005 2.00,"0,45077305",,"0,24403372","33,24758148"
04/11/2005 3.00,"0,51765605","8,0390193",,"33,24758148"
04/11/2005 4.00,"0,39213588","8,39074317","0,20227429","33,24758148"
04/11/2005 5.00,"0,40313066","9,66265719","0,2253611","33,24758148"
04/11/2005 6.00,"0,46726472","13,1954615","0,25062179","33,24758148"
04/11/2005 7.00,"0,63493039","24,64657864","0,48176362","33,24758148"
04/11/2005 8.00,"0,85298841","29,15798088","0,52848245","33,24758148"
04/11/2005 9.00,"0,7201377","31,15280872","0,6033302","33,24758148"
04/11/2005 10.00,"0,52773452","30,25858544","0,30517641","33,24758148"
04/11/2005 11.00,"0,45810257","17,25910011","0,25201746","33,24758148"
04/11/2005 12.00,"0,38389004","11,77688561","0,19622095","33,24758148"
04/11/2005 13.00,"0,45077305","9,67563776","0,22093759","33,24758148"
04/11/2005 14.00,"0,38938693","15,44986629","0,21170264","33,24758148"
04/11/2005 15.00,"0,41229282","12,09615902","0,2063483","33,24758148"
04/11/2005 16.00,"0,36831469","14,17665593","0,18011716","33,24758148"
04/11/2005 17.00,"0,40313066","15,07348718","0,2394075","33,24758148"
04/11/2005 18.00,"0,4177897","17,52775714","0,29962752","33,24758148"
04/11/2005 19.00,"0,41412443","28,34551472","0,42294044","33,24758148"
04/11/2005 20.00,"0,56621475","37,41374832","0,59999364","33,24758148"
04/11/2005 21.00,"0,5268182","57,16606584","0,82869246","33,24758148"
04/11/2005 22.00,"0,48284007","27,54213056","0,49379224","33,24758148"
04/11/2005 23.00,"0,56988002","29,78486832","0,46364321","33,24758148"
05/11/2005 0.00,"0,43428137","20,21953384","0,41122287","33,24758148"
05/11/2005 1.00,"0,38572268","14,1987185","0,27607471","35,20811081"
05/11/2005 2.00,"0,44527616","9,60555149","0,28783189","35,20811081"
05/11/2005 3.00,"0,3994654","7,22006381","0,23094844","35,20811081"
05/11/2005 4.00,"0,37106262","8,25965836","0,22885377","35,20811081"
05/11/2005 5.00,"0,28585633","13,66269312","0,26738265","35,20811081"
05/11/2005 6.00,"0,45168936","17,20328883","0,23587639","35,20811081"
05/11/2005 7.00,"0,34907406","21,2863916","0,28635817","35,20811081"
05/11/2005 8.00,"0,5689637","35,86669176","0,51055543","35,20811081"
05/11/2005 9.00,"0,56346682","35,42540216","0,55028892","35,20811081"
05/11/2005 10.00,"0,48558902","27,97950056","0,3257806","35,20811081"
05/11/2005 11.00,"0,4480241","17,1293059","0,27196226","35,20811081"
05/11/2005 12.00,"0,33807928","12,42063115","0,23618744","35,20811081"
05/11/2005 13.00,"0,40313066","13,19935625","0,31402342","35,20811081"
05/11/2005 14.00,"0,41962234","18,36618253","0,26866415","35,20811081"
05/11/2005 15.00,"0,38114109","11,8988865","0,2440244","35,20811081"
05/11/2005 16.00,"0,45168936","17,49012325","0,30952186","35,20811081"
05/11/2005 17.00,"0,45352098","23,62645016","0,32775877","35,20811081"
05/11/2005 18.00,"0,42328659","31,67845576","0,46042315","35,20811081"
05/11/2005 19.00,"0,50116438","46,59100416","0,71620472","35,20811081"
05/11/2005 20.00,"0,64042727","46,94921736","0,8001721","35,20811081"
05/11/2005 21.00,"0,55613628","37,01400648","0,5468743","35,20811081"
05/11/2005 22.00,"0,53964461","44,64158632","0,5990232","35,20811081"
05/11/2005 23.00,"0,46909735","35,26966976","0,42949822","35,20811081"
06/11/2005 0.00,"0,46176783","26,5855952","0,30657441","35,20811081"
06/11/2005 1.00,,"23,4629168","0,37059699","42,99470139"
06/11/2005 2.00,"0,74058855",,"0,39802924","42,99470139"
06/11/2005 3.00,"0,72643395","25,53692056",,"42,99470139"
06/11/2005 4.00,"0,74774213","18,91518656","0,36529158","42,99470139"
06/11/2005 5.00,"0,70008144","15,14357154","0,26978488","42,99470139"
06/11/2005 6.00,"0,74642715","18,75943504","0,25258948","42,99470139"
06/11/2005 7.00,"0,64297486","16,99822301","0,28124848","42,99470139"
06/11/2005 8.00,"0,90747724","24,07682176","0,5583146","42,99470139"
06/11/2005 9.00,"0,86235396","22,05732912","0,3930978","42,99470139"
06/11/2005 10.00,"0,80289302","21,41227768","0,3513873","42,99470139"
06/11/2005 11.00,"0,69442591","19,8444568","0,36598825","42,99470139"
06/11/2005 12.00,"0,60500516","17,39796676","0,35595643","42,99470139"
06/11/2005 13.00,"0,64529769","20,61409416","0,42346236","42,99470139"
06/11/2005 14.00,"0,7216032","18,33503605","0,36106962","42,99470139"
06/11/2005 15.00,"0,7512579","12,19999209","0,30661635","42,99470139"
06/11/2005 16.00,"0,70408639","13,16820977","0,30708119","42,99470139"
06/11/2005 17.00,"0,77540962","17,20328883","0,35979045","42,99470139"
06/11/2005 18.00,"0,798704","20,76724536","0,50560534","42,99470139"
06/11/2005 19.00,"0,91533356","37,49032392","0,68890877","42,99470139"
06/11/2005 20.00,"0,91163473","38,36898352","0,69986909","42,99470139"
06/11/2005 21.00,"0,94932882","40,47801512","0,63492034","42,99470139"
06/11/2005 22.00,"0,81481532","31,45002912","0,54077087","42,99470139"
06/11/2005 23.00,"0,92065349","33,23459432","0,46114428","42,99470139"
07/11/2005 0.00,"0,73004125","28,2572568","0,39859776","42,99470139"
07/11/2005 1.00,"0,78158484","14,71656649","0,34763018","26,34473038"
07/11/2005 2.00,"0,58336035","10,11821222","0,24170721","26,34473038"
07/11/2005 3.00,"0,61050815","6,04289321","0,20747019","26,34473038"
07/11/2005 4.00,"0,72493591","5,28104151","0,18574411","26,34473038"
07/11/2005 5.00,"0,72313277","9,75999711","0,22427881","26,34473038"
07/11/2005 6.00,"0,62068832","11,94820846","0,17919797","26,34473038"
07/11/2005 7.00,"0,77540962","30,18070968","0,43972809","26,34473038"
07/11/2005 8.00,"0,79210164","36,04188832","0,67148154","26,34473038"
07/11/2005 9.00,"1,27414947","42,10554776","1,87075817","26,34473038"
07/11/2005 10.00,"0,99032511","36,95299456","0,54170054","26,34473038"
07/11/2005 11.00,"0,68265617","19,29286392","0,28589683","26,34473038"
07/11/2005 12.00,"0,73771451","15,68866935","0,19445831","26,34473038"
07/11/2005 13.00,"0,83798868","14,6399928","0,2376402","26,34473038"
07/11/2005 14.00,"0,85984706","18,65171678","0,24825102","26,34473038"
07/11/2005 15.00,"0,91649599","17,4382048","0,24701262","26,34473038"
07/11/2005 16.00,"0,67599176","17,4382048","0,25704444","26,34473038"
07/11/2005 17.00,"0,9728083","34,19761136","0,46695414","26,34473038"
07/11/2005 18.00,"1,00111649","34,30535256","0,39356263","26,34473038"
07/11/2005 19.00,"0,80650032","36,33262704","0,41540638","26,34473038"
07/11/2005 20.00,"0,94079924","40,48614112","0,37667712","26,34473038"
07/11/2005 21.00,"0,88512968","27,15017056","0,33349407","26,34473038"
07/11/2005 22.00,"0,73111113","15,67829293","0,25963889","26,34473038"
07/11/2005 23.00,"0,79087819","28,67128128","0,3714486","26,34473038"
08/11/2005 0.00,"0,7779155","21,0566648","0,32013268","26,34473038"
08/11/2005 1.00,,"18,87365601","0,18992646","12,96146965"
08/11/2005 2.00,"0,66851885",,"0,1768738","12,96146965"
08/11/2005 3.00,"0,65616332","5,596424",,"12,96146965"
08/11/2005 4.00,"0,6609961","6,24536062","0,27797483","12,96146965"
08/11/2005 5.00,"0,65004708","6,86444519","0,25191611","12,96146965"
08/11/2005 6.00,"0,66564379","15,59262768","0,24471291","12,96146965"
08/11/2005 7.00,"0,62851719","15,194186","0,33864919","12,96146965"
08/11/2005 8.00,"0,7251566","29,10995144","0,479514","12,96146965"
08/11/2005 9.00,"0,7598363","22,412942","0,5186615","12,96146965"
08/11/2005 10.00,"0,64643876","22,39217768","0,38999307","12,96146965"
08/11/2005 11.00,"0,66845783","15,69256601","0,31626954","12,96146965"
08/11/2005 12.00,"0,67451305","12,74769596","0,34434138","12,96146965"
08/11/2005 13.00,"0,704422","15,57964902","0,31352014","12,96146965"
08/11/2005 14.00,"0,62851719","21,43824264","0,23937022","12,96146965"
08/11/2005 15.00,"0,67989501","12,93978122","0,25644563","12,96146965"
08/11/2005 16.00,"0,78882791","12,95145971","0,33384823","12,96146965"
08/11/2005 17.00,"0,7767785","17,20718358","0,35181369","12,96146965"
08/11/2005 18.00,"0,66203547","19,67832312","0,30883451","12,96146965"
08/11/2005 19.00,"0,750845","20,50507192","0,32246385","12,96146965"
08/11/2005 20.00,"0,8198993","28,21052752","0,58378849","12,96146965"
08/11/2005 21.00,"0,92522287","34,79723368","0,58142704","12,96146965"
08/11/2005 22.00,"0,70038451","25,52783856","0,52214601","12,96146965"
