, Brindisi,,,,,,
06/03/2009 8.00,"0,2","23,0","19,7",,"74,6","0,5",
06/03/2009 9.00,"0,2","22,6","18,1",,"87,0","0,8",
06/03/2009 10.00,"0,2","16,4","15,1",,"86,0","0,8",
06/03/2009 11.00,"0,2","26,9","22,2","0,3","79,6","0,7",
06/03/2009 12.00,"0,2","13,0","13,8","0,3","89,9","0,7",
06/03/2009 13.00,"0,2","15,1","13,5","0,3","81,9","0,6",
06/03/2009 14.00,"0,2","27,8","21,2","0,3","76,5","0,7",
06/03/2009 15.00,"0,2","16,1","11,3","0,3","87,2","0,9",
06/03/2009 16.00,"0,3","18,9","12,5","0,3","86,8","0,6",
06/03/2009 17.00,"0,2","26,9","19,1","0,3","79,1","0,7",
06/03/2009 18.00,"0,2","27,4","20,9","0,3","76,0","0,9",
06/03/2009 19.00,"0,2","51,2","40,9","0,5","59,5","0,9",
06/03/2009 20.00,"0,2","39,9","35,7","0,4","61,6","1,8",
06/03/2009 21.00,"0,2","32,7","29,4","0,4","63,1","1,3",
06/03/2009 22.00,"0,2","21,0","20,4","0,3","72,6","1,5",
06/03/2009 23.00,"0,2","15,2","16,2","0,3","79,7","1,0",
07/03/2009 0.00,"0,2","18,8","18,7","0,3","75,4","0,8",
07/03/2009 1.00,,"17,7","17,4","0,3","67,6","0,8",
07/03/2009 2.00,"0,3",,,"0,3","64,4","0,9",
07/03/2009 3.00,"0,3","12,6","13,6",,"65,4","0,9",
07/03/2009 4.00,"0,4","3,9","5,9","0,3",,"0,7",
07/03/2009 5.00,"0,3","4,2","5,9","0,3","63,7","0,7",
07/03/2009 6.00,"0,5","25,6","27,0","0,3","48,0","0,6",
07/03/2009 7.00,"0,4","29,9","29,9","0,3","49,7","0,7",
07/03/2009 8.00,"0,4","52,4","39,4","0,4","40,1","0,8",
07/03/2009 9.00,"0,6","54,8","36,6","0,5","54,8","1,3",
07/03/2009 10.00,"0,4","64,8","47,5","0,4","55,0","1,3",
07/03/2009 11.00,"0,6","61,1","39,9","0,4","63,9","1,3",
07/03/2009 12.00,"0,7","38,6","22,8","0,4","78,1","1,1",
07/03/2009 13.00,"0,9","45,6","26,5","0,4","78,5","1,1",
07/03/2009 14.00,"0,5","44,7","25,7","0,3","80,8","1,0",
07/03/2009 15.00,"0,4","23,0","12,0","0,3","90,2","0,9",
07/03/2009 16.00,"0,3","15,2","9,1","0,3","89,5","0,7",
07/03/2009 17.00,"0,4","33,2","24,7","0,4","69,2","0,6",
07/03/2009 18.00,"0,5","48,3","38,2","0,5","62,0","1,3",
07/03/2009 19.00,"0,6","65,5","52,7","0,8","51,2","1,9",
07/03/2009 20.00,"0,6","62,4","51,9","0,7","55,5","2,6",
07/03/2009 21.00,"0,5","56,3","44,3","0,6","62,6","2,5",
07/03/2009 22.00,"0,4","43,8","39,5","0,5","70,0","1,9",
07/03/2009 23.00,"0,4","25,2","23,0","0,4","76,8","1,7",
08/03/2009 0.00,"0,5","22,6","21,6","0,4","61,5","1,3",
08/03/2009 1.00,"0,4","22,4","21,6","0,5","50,2","1,4",
08/03/2009 2.00,"0,3","18,8","19,5","0,4","39,6","1,7",
08/03/2009 3.00,"0,4","20,0","20,0","0,4","33,3","1,9",
08/03/2009 4.00,"0,3","12,0","13,2","0,4","33,5","1,6",
08/03/2009 5.00,"0,4","10,3","11,8","0,4","33,4","1,7",
08/03/2009 6.00,"0,4","8,6","11,1","0,4","35,7","1,6",
08/03/2009 7.00,"0,4","10,5","12,1","0,4","34,6","1,9",
08/03/2009 8.00,"0,5","12,2","11,3","0,5","37,8","1,6",
08/03/2009 9.00,"0,6","13,0","9,3","0,4","42,8","1,6",
08/03/2009 10.00,"0,7","15,5","8,1","0,4","48,6","1,5",
08/03/2009 11.00,"0,9","19,5","8,8","0,4","55,0","1,9",
08/03/2009 12.00,"0,8","23,6","10,0","0,4","67,0","1,8",
08/03/2009 13.00,"0,9","26,5","10,2","0,4","73,7","1,5",
08/03/2009 14.00,"0,9","26,8","11,1","0,3","75,4","1,3",
08/03/2009 15.00,"0,6","22,4","7,8","0,3","81,5","1,3",
08/03/2009 16.00,"0,6","24,3","9,2","0,3","83,3","1,0",
08/03/2009 17.00,"0,5","26,9","11,2","0,3","83,1","1,2",
08/03/2009 18.00,"0,5","29,4","14,8","0,4","81,6","1,1",
08/03/2009 19.00,"0,4","27,3","17,5","0,4","81,7","1,3",
08/03/2009 20.00,"0,3","26,4","20,6","0,4","79,7","1,4",
08/03/2009 21.00,"0,4","34,2","29,5","0,5","68,8","1,3",
08/03/2009 22.00,"0,4","38,9","35,5","0,5","60,8","1,6",
08/03/2009 23.00,"0,5","33,5","31,4","0,4","62,2","1,6",
09/03/2009 0.00,"0,4","34,1","32,2","0,5","59,9","1,4",
09/03/2009 1.00,,"44,3","38,0","0,6","45,2","1,5",
09/03/2009 2.00,"0,3",,,"0,7","34,1","1,9",
09/03/2009 3.00,"0,4","22,6","24,3",,"51,0","1,8",
09/03/2009 4.00,"0,3","10,6","15,6","0,4",,"1,3",
09/03/2009 5.00,"0,3","10,6","15,5","0,4","57,3","1,1",
09/03/2009 6.00,"0,3","27,3","28,0","0,5","42,0","1,3",
09/03/2009 7.00,"0,3","53,2","42,7","0,5","26,2","2,3",
09/03/2009 8.00,"0,4","80,0","53,3","0,6","31,1","2,2",
09/03/2009 9.00,"0,6","70,3","47,3","0,7","45,8","2,4",
09/03/2009 10.00,"0,6","42,4","29,4","0,5","68,5","2,3",
09/03/2009 11.00,"0,9","37,2","23,2","0,4","84,4","1,9",
09/03/2009 12.00,"0,7","44,5","24,8","0,4","87,1","1,5",
09/03/2009 13.00,"0,9","46,2","22,6","0,4","89,7","1,5",
09/03/2009 14.00,"0,8","42,7","19,4","0,3","95,4","1,3",
09/03/2009 15.00,"0,7","41,4","18,2","0,3","91,8","1,1",
09/03/2009 16.00,"0,5","41,5","18,6","0,3","88,5","0,9",
09/03/2009 17.00,"0,5","44,6","23,5","0,3","81,5","1,0",
09/03/2009 18.00,"0,4","50,1","32,4","0,4","69,3","1,2",
09/03/2009 19.00,"0,4","75,6","54,2","0,6","46,4","1,5",
09/03/2009 20.00,"0,5","116,2","78,7","0,8","26,5","2,3",
09/03/2009 21.00,"0,5","81,4","62,2","0,7","34,8","3,2",
09/03/2009 22.00,"0,3","37,4","30,9","0,4","58,3","2,3",
09/03/2009 23.00,"0,3","9,7","7,4","0,3","94,4","1,2",
10/03/2009 0.00,"0,3","7,5","7,5","0,3","95,0","0,6",
10/03/2009 1.00,"0,2","4,9","7,1","0,2","89,1","0,7",
10/03/2009 2.00,"0,2","4,4","6,3","0,2","87,7","0,8",
10/03/2009 3.00,"0,2","3,3","4,9","0,2","86,6","0,6",
10/03/2009 4.00,"0,3","2,5","4,5","0,2","83,9","0,7",
10/03/2009 5.00,"0,3","2,2","4,7","0,2","82,1","0,8",
10/03/2009 6.00,"0,2","2,1","5,2","0,2","84,1","0,6",
10/03/2009 7.00,"0,2","3,9","7,6","0,2","85,8","0,8",
10/03/2009 8.00,"0,3","13,6","14,3","0,3","80,0","0,6",
10/03/2009 9.00,"0,4","14,9","14,1","0,3","80,1","0,8",
10/03/2009 10.00,"0,6","16,6","12,9","0,3","79,3","1,0",
10/03/2009 11.00,"0,8","21,0","12,9","0,3","81,1","0,9",
10/03/2009 12.00,"1,0","23,8","12,2","0,3","83,2","0,8",
10/03/2009 13.00,"1,0","27,1","12,2","0,3","86,1","0,8",
10/03/2009 14.00,"1,0","34,6","14,9","0,3","85,9","0,9",
10/03/2009 15.00,"0,9","32,1","12,3","0,3","89,0","0,9",
10/03/2009 16.00,"0,6","35,6","14,1","0,3","88,9","0,8",
10/03/2009 17.00,"0,7","40,8","19,5","0,3","86,1","0,9",
10/03/2009 18.00,"0,6","45,3","24,9","0,4","80,0","0,9",
10/03/2009 19.00,"0,4","68,5","47,9","0,5","59,2","1,3",
10/03/2009 20.00,"0,6","92,7","68,5","0,6","45,0","1,8",
10/03/2009 21.00,"0,5","91,6","69,9","0,6","45,1","2,2",
10/03/2009 22.00,"0,8","153,9","101,0","0,9","20,4","2,5",
10/03/2009 23.00,"0,4","78,4","62,5","0,6","30,4","3,1",
11/03/2009 0.00,"0,4","51,6","43,5","0,5","40,3","2,2",
11/03/2009 1.00,,"17,2","19,3","0,4","56,0","1,6",
11/03/2009 2.00,"0,1",,,"0,4","61,6","1,8",
11/03/2009 3.00,"0,1","11,4","15,3",,"62,6","1,4",
11/03/2009 4.00,"0,1","14,2","17,2","0,3",,"1,3",
11/03/2009 5.00,"0,1","17,4","19,4","0,3","56,0","1,1",
11/03/2009 6.00,"0,1","14,9","16,3","0,3","59,1","0,5",
11/03/2009 7.00,"0,1","26,2","25,5","0,4","59,1","1,1",
11/03/2009 8.00,"0,1","79,6","55,7","0,5","44,3","0,9",
11/03/2009 9.00,"0,1","86,7","64,5","0,5","45,7","1,7",
11/03/2009 10.00,"0,1","48,8","35,4","0,3","70,4","1,4",
11/03/2009 11.00,"0,1","52,5","40,6","0,5","65,3","1,2",
11/03/2009 12.00,"0,2","95,3","65,0","0,5","43,3","1,6",
11/03/2009 13.00,"0,2","50,6","37,3","0,4","64,8",,
11/03/2009 14.00,"0,1","41,7","32,4","0,4","65,8",,
11/03/2009 15.00,"0,1","25,7","20,0","0,3","75,2",,
11/03/2009 16.00,"0,1","20,8","17,0","0,3","77,1",,
11/03/2009 17.00,"0,1","28,7","23,8","0,4","74,2",,
11/03/2009 18.00,"0,1","44,2","37,0","0,4","60,2",,
11/03/2009 19.00,"0,1","64,3","54,4","0,6","44,8",,
11/03/2009 20.00,"0,2","74,8","54,6","0,7","38,4",,
11/03/2009 21.00,"0,2","133,5","85,0","1,1","21,8",,
11/03/2009 22.00,"0,1","63,3","56,1","0,7","38,2",,
11/03/2009 23.00,"0,0","34,9","35,7","0,6","47,9",,
12/03/2009 0.00,"0,0","24,9","27,0","0,5","59,1",,
12/03/2009 1.00,"0,0","11,4","15,9","0,3","77,5",,
12/03/2009 2.00,"0,1","10,6","14,9","0,3","68,9",,
12/03/2009 3.00,"0,0","9,9","14,7","0,3","60,7",,
12/03/2009 4.00,"0,0","2,9","8,0","0,3","84,4",,
12/03/2009 5.00,"0,1",,,"0,2","93,1",,
12/03/2009 6.00,"0,0",,,"0,3","90,8",,
12/03/2009 7.00,"0,0",,,"0,3","89,6",,
12/03/2009 8.00,"0,0","4,6","10,4","0,3","86,4",,
12/03/2009 9.00,"0,0","9,6","12,9","0,4","81,7",,
12/03/2009 10.00,"0,0","9,4","12,4","0,3","77,2",,
12/03/2009 11.00,"0,1","13,0","12,7","0,3","74,8",,
12/03/2009 12.00,"0,2","19,3","16,8","0,4","70,4",,
12/03/2009 13.00,"0,2","11,7","10,7","0,3","71,3",,
12/03/2009 14.00,"0,2",,,"0,4","74,8",,
12/03/2009 15.00,"0,4","29,8","12,0","0,3","81,7","1,3",
12/03/2009 16.00,"0,3","32,6","12,2","0,3","81,2","1,0",
12/03/2009 17.00,"0,3","39,3","17,0","0,4","80,8","0,9",
12/03/2009 18.00,"0,2","34,2","14,3","0,4","83,0","1,1",
12/03/2009 19.00,"0,1","36,2","19,8","0,4","79,8","1,0",
12/03/2009 20.00,"0,1","32,8","20,0","0,4","79,5","1,2",
12/03/2009 21.00,"0,1","30,9","20,6","0,4","79,2","1,2",
12/03/2009 22.00,"0,0","21,0","13,7","0,3","83,1","1,1",
12/03/2009 23.00,"0,0","15,0","10,0","0,3","83,6","0,9",
13/03/2009 0.00,"0,1","13,6","8,9","0,3","82,8","0,9",
13/03/2009 1.00,,"11,9","8,1","0,3","83,2","0,8",
13/03/2009 2.00,"0,1",,,"0,3","75,0","0,7",
13/03/2009 3.00,"0,1","12,9","8,0",,"73,4","0,6",
13/03/2009 4.00,"0,2","12,2","7,1","0,2",,"0,6",
13/03/2009 5.00,"0,2","11,8","7,5","0,2","70,5","0,9",
13/03/2009 6.00,"0,1","13,9","11,0","0,3","64,5","0,6",
13/03/2009 7.00,"0,2","24,2","20,7","0,3","57,4","0,9",
13/03/2009 8.00,"0,3","58,5","41,4","0,5","41,7","1,0",
13/03/2009 9.00,"0,2","53,8","36,5","0,5","52,5","1,5",
13/03/2009 10.00,"0,5","33,4","19,2","0,3","71,7","1,7",
13/03/2009 11.00,"0,8","36,7","18,9","0,3","78,2","1,1",
13/03/2009 12.00,"1,0","40,1","17,2","0,3","82,7","1,1",
13/03/2009 13.00,"1,1","67,2","31,1","0,3","81,2","1,0",
13/03/2009 14.00,"1,6","111,5","53,0","0,3","69,7","1,1",
13/03/2009 15.00,"4,1","146,4","71,3","0,3","60,8","1,1",
13/03/2009 16.00,"2,6","95,9","43,7","0,3","80,9","1,2",
13/03/2009 17.00,"1,6","72,0","30,4","0,3","83,9","1,2",
13/03/2009 18.00,"0,7","51,9","22,2","0,3","88,5","1,4",
13/03/2009 19.00,"0,4","54,8","30,2","0,4","76,5","1,1",
13/03/2009 20.00,"0,1","46,6","30,3","0,4","68,3","1,2",
13/03/2009 21.00,"0,2","86,1","67,9","0,4","39,1","1,3",
13/03/2009 22.00,"0,2","83,9","69,7","0,5","38,3","1,4",
13/03/2009 23.00,"0,2","71,4","57,7","0,5","42,3","1,8",
14/03/2009 0.00,"0,3","65,0","50,9","0,6","46,5","2,0",
14/03/2009 1.00,"0,3","102,6","69,2","0,8","24,9","2,3",
14/03/2009 2.00,"0,3","54,7","43,2","0,6","34,7","4,1",
14/03/2009 3.00,"0,4","63,2","49,0","0,6","25,9","2,5",
14/03/2009 4.00,"0,1","27,0","22,3","0,5","47,4","2,2",
14/03/2009 5.00,"0,2","30,9","27,6","0,5","39,2","2,1",
14/03/2009 6.00,"0,1","29,8","26,7","0,4","48,1","1,7",
14/03/2009 7.00,"0,1","29,5","25,4","0,4","53,1","1,9",
14/03/2009 8.00,"0,1","40,3","30,9","0,4","52,9","1,2",
14/03/2009 9.00,"0,3","39,5","26,5","0,5","61,2","1,2",
14/03/2009 10.00,"0,6","37,6","21,5","0,4","70,1","1,3",
14/03/2009 11.00,"0,6","40,5","21,0","0,4","74,3","1,3",
14/03/2009 12.00,"0,8","38,2","16,2","0,4","84,2","1,3",
14/03/2009 13.00,"1,1","37,5","13,7","0,3","83,8","1,2",
14/03/2009 14.00,"0,7","38,6","12,6","0,3","83,6","0,8",
14/03/2009 15.00,"0,6","41,7","13,9","0,3","84,2","1,1",
14/03/2009 16.00,"0,6","39,9","11,9","0,3","86,3","0,8",
14/03/2009 17.00,"0,3","44,3","15,5","0,3","87,3","1,1",
14/03/2009 18.00,"0,4","49,4","21,3","0,4","82,6","1,1",
14/03/2009 19.00,"0,2","60,3","35,1","0,4","66,6","1,2",
14/03/2009 20.00,"0,2","71,8","48,9","0,5","52,2","1,4",
14/03/2009 21.00,"0,2","101,8","71,3","0,7","34,4","1,8",
14/03/2009 22.00,"0,6","157,1","91,1","0,9","21,8","2,9",
14/03/2009 23.00,"0,3","106,9","72,1","0,8","28,9","3,1",
15/03/2009 0.00,"0,2","113,1","72,7","0,9","19,7","2,5",
15/03/2009 1.00,,"114,0","69,1","0,8","22,9","3,2",
15/03/2009 2.00,"0,3",,,"0,8","16,5","2,8",
15/03/2009 3.00,"0,1","81,5","57,3",,"19,0","2,6",
15/03/2009 4.00,"0,2","66,2","49,9","0,6",,"2,2",
15/03/2009 5.00,"0,1","46,1","36,5","0,6","25,6","1,8",
15/03/2009 6.00,"0,3","56,8","40,7","0,6","23,2","1,6",
15/03/2009 7.00,"0,3","104,5","56,5","0,7","13,2","2,0",
15/03/2009 8.00,"0,4","129,7","66,2","0,8","16,5","2,2",
15/03/2009 9.00,"0,5","92,8","56,5","0,6","32,2","2,9",
15/03/2009 10.00,"0,5","35,4","20,6","0,4","64,6","2,4",
15/03/2009 11.00,"1,0","33,0","14,1","0,3","79,4","1,2",
15/03/2009 12.00,"1,6","45,7","17,6","0,3","81,9","1,0",
15/03/2009 13.00,"1,8","60,3","24,6","0,3","85,4","1,1",
15/03/2009 14.00,"2,2","56,2","20,6","0,2","86,4","1,2",
15/03/2009 15.00,"2,4","45,1","13,6","0,2","92,9","1,1",
15/03/2009 16.00,"1,8","43,2","11,4","0,2","93,7","1,0",
15/03/2009 17.00,"1,5","43,3","11,6","0,2","91,6","0,7",
15/03/2009 18.00,"0,8","48,7","17,4","0,3","81,7","0,7",
15/03/2009 19.00,"0,6","112,2","64,3","0,6","48,7","0,9",
15/03/2009 20.00,"0,1","65,9","42,7","0,4","65,7","2,6",
15/03/2009 21.00,"0,2","88,2","59,0","0,6","44,5","1,4",
15/03/2009 22.00,"0,1","99,5","70,6","0,7","27,9","2,0",
15/03/2009 23.00,"0,2","121,5","77,9","0,7","20,5","2,3",
16/03/2009 0.00,"0,2","83,3","69,0","0,6","30,7","2,5",
16/03/2009 1.00,"0,1","65,2","55,4","0,6","37,4","2,2",
16/03/2009 2.00,"0,1","44,5","36,8","0,5","52,0","2,1",
16/03/2009 3.00,"0,2","35,2","29,1","0,5","53,4","1,7",
16/03/2009 4.00,"0,2","35,5","29,4","0,5","49,6","1,8",
16/03/2009 5.00,"0,1","43,4","35,2","0,6","33,8","1,8",
16/03/2009 6.00,"0,3","86,1","48,5","0,8","14,6","2,6",
16/03/2009 7.00,"0,8","191,0","69,6","1,1","13,4","3,5",
16/03/2009 8.00,"0,7","184,1","94,6","1,1","20,7","3,5",
16/03/2009 9.00,"0,4","80,6","53,0","0,7","47,7","3,6",
16/03/2009 10.00,"0,3","43,6","23,6","0,4","73,6","1,9",
16/03/2009 11.00,"0,4","51,0","26,0","0,4","77,4","1,4",
16/03/2009 12.00,"0,7","48,0","21,2","0,4","80,9","1,2",
16/03/2009 13.00,"1,0","51,1","22,0","0,4","80,9","1,1",
16/03/2009 14.00,"0,7","48,0","21,0","0,4","86,7","1,1",
16/03/2009 15.00,"0,6","40,2","16,8","0,4","100,4","1,1",
16/03/2009 16.00,"0,4","39,1","15,7","0,4","99,2","1,0",
16/03/2009 17.00,"0,3","40,3","16,2","0,3","88,3","0,9",
16/03/2009 18.00,"0,2","54,4","31,1","0,5","74,7","1,0",
16/03/2009 19.00,"0,1","59,5","40,7","0,4","64,8","1,4",
16/03/2009 20.00,"0,3","72,0","53,2","0,5","52,2","1,3",
16/03/2009 21.00,"0,1","72,6","54,3","0,5","50,4","1,6",
16/03/2009 22.00,"0,1","50,9","38,9","0,4","57,7","1,4",
16/03/2009 23.00,"0,1","41,8","30,8","0,4","54,7","1,2",
17/03/2009 0.00,"0,1","30,0","21,7","0,4","59,5","1,1",
17/03/2009 1.00,,"26,0","18,9","0,3","61,1","1,1",
17/03/2009 2.00,"0,4",,,"0,3","51,8","0,8",
17/03/2009 3.00,"0,3","29,0","21,6",,"53,0","0,7",
17/03/2009 4.00,"0,5","19,5","12,5","0,3",,"0,7",
17/03/2009 5.00,"0,4","16,9","10,6","0,3","56,7","0,7",
17/03/2009 6.00,"0,3","23,7","16,2","0,3","51,2","0,7",
17/03/2009 7.00,"0,4","38,0","27,8","0,4","42,8","0,7",
17/03/2009 8.00,"0,5","34,6","21,2","0,4","60,2","1,0",
17/03/2009 9.00,"0,6","25,2","13,3","0,3","73,8","1,1",
17/03/2009 10.00,"1,0","25,2","10,9","0,3","79,5","0,9",
17/03/2009 11.00,"1,4","29,5","11,3","0,3","82,3","0,8",
17/03/2009 12.00,"1,6","37,5","14,6","0,3","82,0","0,8",
17/03/2009 13.00,"1,6","39,8","14,0","0,3","83,3","0,9",
17/03/2009 14.00,"1,2","41,3","13,5","0,3","87,1","0,9",
17/03/2009 15.00,"1,0","40,5","13,2","0,3","89,1","0,9",
17/03/2009 16.00,"1,0","43,5","15,3","0,3","89,9","1,1",
17/03/2009 17.00,"0,7","44,4","18,4","0,4","88,9","1,2",
17/03/2009 18.00,"0,6","39,0","18,3","0,4","88,4","1,1",
17/03/2009 19.00,"0,4","32,8","18,4","0,4","89,1","1,2",
17/03/2009 20.00,"0,3","33,1","20,4","0,4","86,2","1,3",
17/03/2009 21.00,"0,4","31,9","22,1","0,4","82,5","1,2",
17/03/2009 22.00,"0,5","21,7","14,7","0,4","88,4","1,0",
17/03/2009 23.00,"0,3","14,2","9,5","0,3","87,0","0,9",
18/03/2009 0.00,"0,4","16,5","11,8","0,4","83,6","0,9",
18/03/2009 1.00,"0,3","19,1","15,2","0,4","79,9","1,1",
18/03/2009 2.00,"0,3","12,0","9,1","0,4","83,0","1,3",
18/03/2009 3.00,"0,3","17,5","14,8","0,4","74,6","1,1",
18/03/2009 4.00,"0,4","26,9","24,4","0,4","54,6","1,2",
18/03/2009 5.00,"0,4","22,1","20,2","0,4","57,9","1,4",
18/03/2009 6.00,"0,4","12,0","8,9","0,4","79,6","1,2",
18/03/2009 7.00,"0,4","13,0","10,5","0,3","83,9","1,1",
18/03/2009 8.00,"0,9","15,4","13,7","0,4","82,7","1,2",
18/03/2009 9.00,"1,0","19,9","15,6","0,4","83,5","0,9",
18/03/2009 10.00,"1,4","22,4","14,3","0,4","84,4","1,2",
18/03/2009 11.00,"1,4","32,1","20,6","0,4","78,8","1,4",
18/03/2009 12.00,"1,2","35,6","21,2","0,4","83,3","1,3",
18/03/2009 13.00,"1,0","29,7","17,4","0,4","90,9","1,3",
18/03/2009 14.00,"0,7","24,9","13,5","0,3","91,4","1,1",
18/03/2009 15.00,"0,7","16,2","7,3","0,3","94,2","0,9",
18/03/2009 16.00,"0,7","25,6","13,3","0,3","92,9","0,3",
18/03/2009 17.00,"0,5","23,6","11,1","0,3","95,8","0,9",
18/03/2009 18.00,"0,5","26,4","12,6","0,3","92,9","0,4",
18/03/2009 19.00,"0,4","23,5","12,5","0,3","92,6","1,0",
18/03/2009 20.00,"0,4","20,3","11,8","0,3","93,3","0,9",
18/03/2009 21.00,"0,4","21,3","14,6","0,3","91,2","0,8",
18/03/2009 22.00,"0,4","16,2","11,0","0,3","91,0","0,8",
18/03/2009 23.00,"0,5","17,6","12,9","0,4","86,4","0,8",
19/03/2009 0.00,"0,4","14,6","11,0","0,3","88,3","1,0",
19/03/2009 1.00,,"9,1","6,0","0,3","91,4","0,7",
19/03/2009 2.00,"0,6",,,"0,3","80,7","0,7",
19/03/2009 3.00,"0,6","13,0","9,5",,"78,0","0,7",
19/03/2009 4.00,"0,5","10,9","7,3","0,2",,"0,7",
19/03/2009 5.00,"0,5","10,4","7,2","0,2","81,5","0,8",
19/03/2009 6.00,"0,5","18,8","15,2","0,3","74,7","0,8",
19/03/2009 7.00,"0,8","99,9","64,5","0,5","34,4","0,9",
19/03/2009 8.00,"0,9","81,8","50,2","0,6","55,0","2,2",
19/03/2009 9.00,"1,2","25,5","17,4","0,5","79,7","1,1",
19/03/2009 10.00,"1,4","24,2","15,7","0,3","82,2","1,3",
19/03/2009 11.00,"1,6","27,3","16,3","0,3","82,5","0,9",
19/03/2009 12.00,"2,2","38,2","20,5","0,3","81,8","0,8",
19/03/2009 13.00,"2,8","44,9","23,1","0,3","81,6","0,9",
19/03/2009 14.00,"6,6","56,9","30,9","0,3","77,2","1,1",
19/03/2009 15.00,"6,1","46,5","24,7","0,2","84,6","1,0",
19/03/2009 16.00,"2,0","38,3","17,8","0,2","89,8","0,8",
19/03/2009 17.00,"1,3","41,4","20,0","0,3","85,8","0,8",
19/03/2009 18.00,"0,8","40,1","23,8","0,5","80,5","1,4",
19/03/2009 19.00,"0,7","41,3","29,8","0,3","73,6","1,1",
19/03/2009 20.00,"0,8","49,3","36,7","0,4","74,4","1,4",
19/03/2009 21.00,"0,8","46,0","32,7","0,4","76,3","1,4",
19/03/2009 22.00,"0,5","34,8","24,3","0,3","86,8","0,8",
19/03/2009 23.00,"0,5","35,0","24,7","0,3","86,2","0,6",
20/03/2009 0.00,"0,5","15,6","11,8","0,3","95,8","0,7",
20/03/2009 1.00,"0,4","4,2","5,1","0,2","101,9","0,5",
20/03/2009 2.00,"0,3","13,1","12,1","0,3","89,6","0,5",
20/03/2009 3.00,"0,5","6,8","7,4","0,3","85,3","0,5",
20/03/2009 4.00,"0,6","4,1","5,4","0,3","83,8","0,6",
20/03/2009 5.00,"0,4","3,0","5,4","0,3","86,6","0,5",
20/03/2009 6.00,"0,5","12,0","13,8","0,3","77,4","0,5",
20/03/2009 7.00,"0,5","31,1","28,5","0,5","55,2","1,0",
20/03/2009 8.00,"0,6","31,9","28,6","0,4","74,4","0,9",
20/03/2009 9.00,"0,4","40,1","35,2","0,5","69,8","1,1",
20/03/2009 10.00,"0,4","36,5","31,0","0,5","69,7","1,3",
20/03/2009 11.00,"1,6","35,7","32,6","0,5","68,4","1,4",
20/03/2009 12.00,,"12,2","25,2","0,6",,,
20/03/2009 13.00,,"20,7","16,6","0,6",,,
20/03/2009 14.00,"0,4",,,,,,
20/03/2009 15.00,"0,4",,,"0,4",,,
20/03/2009 16.00,"0,2",,,"0,4",,,
20/03/2009 17.00,"0,1",,,"0,4",,,
20/03/2009 18.00,"0,0",,,"0,4",,,
20/03/2009 19.00,"0,0",,,"0,4",,,
20/03/2009 20.00,"0,0",,,"0,3",,,
20/03/2009 21.00,"0,0",,,"0,4",,,
20/03/2009 22.00,"0,0",,,"0,3",,,
20/03/2009 23.00,"0,0",,,"0,3",,,
21/03/2009 0.00,"0,0",,,"0,3",,,
21/03/2009 1.00,,,,"0,3",,,
21/03/2009 2.00,"0,2",,,"0,3",,,
21/03/2009 3.00,"0,2",,,,,,
21/03/2009 4.00,"0,2",,,"0,3",,,
21/03/2009 5.00,"0,2",,,"0,3",,,
21/03/2009 6.00,"0,2",,,"0,3",,,
21/03/2009 7.00,"0,1",,,"0,3",,,
21/03/2009 8.00,"0,2",,,"0,3",,,
21/03/2009 9.00,"0,2",,,"0,4",,,
21/03/2009 10.00,"0,2",,,"0,3",,,
21/03/2009 11.00,"0,2",,,"0,4",,,
21/03/2009 12.00,"0,2",,,"0,4",,,
21/03/2009 13.00,"0,2",,,"0,4",,,
21/03/2009 14.00,"0,2",,,"0,4",,,
21/03/2009 15.00,"0,2",,,"0,3",,,
21/03/2009 16.00,"0,2",,,"0,3",,,
21/03/2009 17.00,"0,2",,,"0,4",,,
21/03/2009 18.00,"0,2",,,"0,4",,,
21/03/2009 19.00,"0,2",,,"0,4",,,
21/03/2009 20.00,"0,2",,,"0,4",,,
21/03/2009 21.00,"0,2",,,"0,4",,,
21/03/2009 22.00,"0,2",,,"0,4",,,
21/03/2009 23.00,"0,2",,,"0,4",,,
22/03/2009 0.00,"0,3",,,"0,4",,,
22/03/2009 1.00,"0,2",,,"0,3",,,
22/03/2009 2.00,"0,2",,,"0,3",,,
22/03/2009 3.00,"0,2",,,"0,3",,,
22/03/2009 4.00,"0,1",,,"0,3",,,
22/03/2009 5.00,"0,2",,,"0,3",,,
22/03/2009 6.00,"0,1",,,"0,3",,,
22/03/2009 7.00,"0,2",,,"0,3",,,
22/03/2009 8.00,"0,2",,,"0,3",,,
22/03/2009 9.00,"0,2",,,"0,3",,,
22/03/2009 10.00,"0,4",,,"0,3",,,
22/03/2009 11.00,"0,5",,,"0,3",,,
22/03/2009 12.00,"0,9",,,"0,3",,,
22/03/2009 13.00,"0,7",,,"0,3",,,
22/03/2009 14.00,"0,6",,,"0,3",,,
22/03/2009 15.00,"0,5",,,"0,3",,,
22/03/2009 16.00,"0,4",,,"0,3",,,
22/03/2009 17.00,"0,3",,,"0,3",,,
22/03/2009 18.00,"0,3",,,"0,4",,,
22/03/2009 19.00,"0,3",,,"0,5",,,
22/03/2009 20.00,"0,3",,,"0,5",,,
22/03/2009 21.00,"0,2",,,"0,4",,,
22/03/2009 22.00,"0,3",,,"0,3",,,
22/03/2009 23.00,"0,3",,,"0,3",,,
23/03/2009 0.00,"0,3",,,"0,3",,,
