,Regione Puglia,,,,,
,Bari Via Caldarola,,,,,
,SO2,NO2,CO,O3,PM10,BENZENE
,,,,,
,,,
,,,,
,,,,,
,,,,
12/01/2008 18.00,"0,73912799","10,0116131","0,4152857","62,56971036","25,79528046","1,30999994"
12/01/2008 19.00,"0,57740098","10,48020782","0,45736305","59,60391192","25,79528046","1,41349995"
12/01/2008 20.00,"0,53403002","11,80683385","0,568284","53,84349954","25,79528046","1,773"
12/01/2008 21.00,"0,47068599","11,65872203","0,45040785","58,60127106","25,79528046","1,59599996"
12/01/2008 22.00,"0,52284497","10,66152305","0,420026","64,51112898","25,79528046","1,34599996"
12/01/2008 23.00,"0,46292499","8,9646184","0,36252485","68,7838941","25,79528046","1,19749999"
13/01/2008 0.00,"0,70374697","7,83334738","0,3316002","69,02843778","25,79528046","1,02405"
13/01/2008 1.00,"0,675556","7,53840094","0,351647","68,9102469","19,87639999","0,91320002"
13/01/2008 2.00,"0,50378501","7,17322736","0,3184672","69,72402564","19,87639999","0,86909997"
13/01/2008 3.00,"0,59303701","6,81060818","0,2314398","71,83662876","19,87639999","0,84375"
13/01/2008 4.00,"0,50058901","7,1451365","0,25471235","58,29967242","19,87639999","0,80680001"
13/01/2008 5.00,"0,61129898","6,21815901","0,24266725","49,62237426","19,87639999","0,74680001"
13/01/2008 6.00,"0,63423902","6,2985981","0,2497386","50,00143266","19,87639999","0,71420002"
13/01/2008 7.00,"0,58116698","6,04961765","0,25906395","49,24739682","19,87639999","0,67860001"
13/01/2008 8.00,"0,418641","6,17474553","0,29360305","51,92111232","19,87639999","0,97074997"
13/01/2008 9.00,"0,62385303","7,95081583","0,3609321","48,8085759","19,87639999","1,06930006"
13/01/2008 10.00,"0,77690601","8,41430552","0,37623975","54,93309624","19,87639999","1,4425"
13/01/2008 11.00,"0,731139","8,23810284","0,3433716","69,61805802","19,87639999","1,56400001"
13/01/2008 12.00,"0,584934","9,40895386","0,4481159","67,7214711","19,87639999","1,44200003"
13/01/2008 13.00,"0,83260298","10,36401656","0,3726276","73,9478781","19,87639999","1,50650001"
13/01/2008 14.00,"0,98040599","11,73278453","0,43086475","68,58824346","19,87639999","1,54449999"
13/01/2008 15.00,"0,73364902","10,08822623","0,3485397","72,01189422","19,87639999","1,53050005"
13/01/2008 16.00,"0,92117101","5,70615081","0,27005795","69,32868264","19,87639999","0,96534997"
13/01/2008 17.00,"0,94205701","5,62698705","0,2583636","70,18187796","19,87639999","0,79075003"
13/01/2008 18.00,"0,92162699","11,0075424","0,4395691","53,19274338","19,87639999","1,04530001"
13/01/2008 19.00,"0,97504199","17,81431898","0,6650243","39,9927213","19,87639999","1,79849994"
13/01/2008 20.00,"1,02297795","20,5403319","0,7074501","38,08797246","19,87639999","2,38499999"
13/01/2008 21.00,"1,35533404","27,3471066","1,03737935","23,14487034","19,87639999","2,67700005"
13/01/2008 22.00,"1,977247","30,49704801","1,3989336","19,68998454","19,87639999","4,47949982"
13/01/2008 23.00,"1,60893905","28,40560173","1,2261208","18,74442415","19,87639999","4,8130002"
14/01/2008 0.00,"1,18527496","23,83454601","0,74917785","26,97881454","19,87639999","3,35549998"
14/01/2008 1.00,,"18,16544149","0,54439045","29,1946581","34,68851089","2,19899988"
14/01/2008 2.00,"0,60782897",,"0,42235705","32,37511896","34,68851089","1,87800002"
14/01/2008 3.00,"0,58233702","13,51523517",,"43,383744","34,68851089","1,40750003"
14/01/2008 4.00,"0,62662798","7,56648991",0,"50,5190475","34,68851089","1,02499998"
14/01/2008 5.00,"0,536479","7,18854998",0,,"34,68851089","0,87370002"
14/01/2008 6.00,"0,39691201","8,65179493",0,"50,56150518","34,68851089","0,83915001"
14/01/2008 7.00,"0,62947601","12,66997208",0,"42,181038","34,68851089","0,87875003"
14/01/2008 8.00,"0,70111102","20,39222196","0,0086411","26,65675224","34,68851089","1,06219995"
14/01/2008 9.00,"0,958314","27,80166906","0,27415655","26,07466608","34,68851089","1,91299999"
14/01/2008 10.00,"1,11810398","33,36991812","0,5337955","31,07040858","34,68851089","4,04250002"
14/01/2008 11.00,"0,97469097","30,77285904","0,22333","47,21095854","34,68851089","3,86299992"
14/01/2008 12.00,"0,92356402","27,5463045","0,1081828","55,44657126","34,68851089","2,8835001"
14/01/2008 13.00,"0,90561998","27,71612118","0,0963815","53,82458586","34,68851089","2,97350001"
14/01/2008 14.00,"1,138327","32,09309532","0,4065848","49,7457252","34,68851089","2,76399994"
14/01/2008 15.00,"1,16723704","31,6781091","0,19866365","47,49927444","34,68851089","3,73300004"
14/01/2008 16.00,"0,88539702","23,72219388","0,00208495","51,62459526","34,68851089","2,28049994"
14/01/2008 17.00,"0,932109","27,81953856","0,1409394","49,15404486","34,68851089","2,15700006"
14/01/2008 18.00,"1,17321801","34,52927247","0,2793741","34,08070518","34,68851089","2,87949991"
14/01/2008 19.00,"1,49949205","39,22419204","0,85563105","21,73888152","34,68851089","4,14550018"
14/01/2008 20.00,"2,94443989","45,77048586","1,42286395","19,69469334","34,68851089","5,70300007"
14/01/2008 21.00,"3,11647797","43,08020442","1,58034035","20,74410828","34,68851089","9,0880003"
14/01/2008 22.00,"1,896119","34,23942918","0,7894612","18,98413346","34,68851089","6,90250015"
14/01/2008 23.00,"1,22349095","29,98122138","0,33820005","18,27220999","34,68851089","4,64249992"
15/01/2008 0.00,"0,77003998","25,87620222","0,17372245","18,20388922","34,68851089","3,66050005"
15/01/2008 1.00,"0,86232603","22,0163526","0,0539741","21,93156954","46,12942123","2,98650002"
15/01/2008 2.00,"0,720052","17,12738343",0,"27,27713664","46,12942123","2,22749996"
15/01/2008 3.00,"0,90148997","15,3615326","0,0279174","23,27479398","46,12942123","2,17199993"
15/01/2008 4.00,"0,86018902","13,59056922","0,16262955","23,46881616","46,12942123","2,40050006"
15/01/2008 5.00,"0,84637499","12,94704338","0,14891235","21,94659846","46,12942123","2,3599999"
15/01/2008 6.00,"0,879273","11,10202691","0,00072105","20,38610214","46,12942123","1,73500001"
15/01/2008 7.00,"0,74597198","15,51219694","0,09824335","17,55345483","46,12942123","1,9425"
15/01/2008 8.00,"1,118958","20,82889611","0,2848159","18,08910634","46,12942123","2,41000009"
15/01/2008 9.00,"2,45581198","29,05422696","1,2546891","19,64685978","46,12942123","4,05149984"
15/01/2008 10.00,"2,27651095","32,4135801","1,024121","20,7058689","46,12942123","7,69299984"
15/01/2008 11.00,"1,54349899","28,64437587","0,2810002","25,58273382","46,12942123","4,74200106"
15/01/2008 12.00,"1,14103305","22,65092676","0,02593825","36,1399419","46,12942123","3,39350009"
15/01/2008 13.00,"1,22092795","21,81845259","0,0654212","43,73470656","46,12942123","2,96499991"
15/01/2008 14.00,"1,18874204","20,38456629","0,015893","55,18011204","46,12942123",
15/01/2008 15.00,"1,32474899","19,47290202","0,01855525","53,01975384","46,12942123",
15/01/2008 16.00,"1,18333006","19,5584499","0,00818225","46,12599216","46,12942123",
15/01/2008 17.00,"1,03593004","24,79600035","0,05619015","28,94830938","46,12942123",
15/01/2008 18.00,"1,24727499","29,45644119","0,3121974","20,49952536","46,12942123",
15/01/2008 19.00,"1,84200203","32,82087303","0,6569674","20,066355","46,12942123",
15/01/2008 20.00,"1,96177304","34,98255585","0,7783683","20,2221378","46,12942123",
15/01/2008 21.00,"1,33884799","32,76982269","0,42997925","27,15413886","46,12942123",
15/01/2008 22.00,"0,935812","30,28637601","0,2471695","30,17263662","46,12942123",
15/01/2008 23.00,"0,93424499","24,30699678","0,02629245","35,34056424","46,12942123",
16/01/2008 0.00,"0,67262799","20,30923224","0,01064785","32,4382365","46,12942123",
16/01/2008 1.00,,"16,96140023","0,00399855","44,6693445","22,65065002",
16/01/2008 2.00,"0,38295501",,0,"51,74209944","22,65065002",
16/01/2008 3.00,"0,41821101","9,49833334",,"58,65363684","22,65065002",
16/01/2008 4.00,"0,56809098","6,93062915","0,34387415","62,69288472","22,65065002",
16/01/2008 5.00,"0,382613","5,76743756","0,27339525",,"22,65065002",
16/01/2008 6.00,"0,45832399","5,66273733","0,23460805","64,00430514","22,65065002",
16/01/2008 7.00,"0,49586499","7,56138299","0,28705495","57,76948116","22,65065002",
16/01/2008 8.00,"0,41935399","12,8895826","0,38703595","44,46906354","22,65065002",
16/01/2008 9.00,"0,56666201","20,82251952","0,76728","36,24781266","22,65065002",
16/01/2008 10.00,"0,70642799","25,27099047","0,94464565","40,3618716","22,65065002",
16/01/2008 11.00,"0,88573402","20,1789918","0,56839095","52,94531556","22,65065002","1,38900006"
16/01/2008 12.00,"0,72528398","19,97981271","0,5660507","48,85866576","22,65065002","2,46000004"
16/01/2008 13.00,"0,73551202","20,39989644","0,5205107","56,81808774","22,65065002","2,27349997"
16/01/2008 14.00,"0,74179798","21,41623836","0,531714","61,43114214","22,65065002","2,02600002"
16/01/2008 15.00,"0,80808097","20,68334433","0,48977925","64,62531738","22,65065002","2,29949999"
16/01/2008 16.00,"0,66420102","15,93226751","0,36938805","67,80991806","22,65065002","1,78050005"
16/01/2008 17.00,"0,80728102","18,76172602","0,532634","51,23168514","22,65065002","1,59549999"
16/01/2008 18.00,"0,81345201","27,77612508","0,8302011","27,29585412","22,65065002","2,86100006"
16/01/2008 19.00,"0,74231201","22,6726335","0,639676","38,86484598","22,65065002","2,60100007"
16/01/2008 20.00,"0,68660003","22,9497048","0,6331141","38,18489526","22,65065002","3,01699996"
16/01/2008 21.00,"0,59746099","23,09783355","0,66499785","34,97288544","22,65065002","2,68099999"
16/01/2008 22.00,"0,58048999","21,49413057","0,62505835","34,36694136","22,65065002","2,58100009"
16/01/2008 23.00,"0,41106799","16,38171741","0,4844467","41,22964458","22,65065002","2,08800006"
17/01/2008 0.00,"0,65060103","12,2511712","0,3721883","50,61614688","22,65065002","2,04150009"
17/01/2008 1.00,"0,53803498","9,0118616","0,2908902","60,68538594","31,40578079","1,23800004"
17/01/2008 2.00,"0,53854901","7,82185635","0,28567265","60,58255752","31,40578079","1,07599998"
17/01/2008 3.00,"0,601861","6,64844905","0,28360035","62,06724216","31,40578079","1,06099999"
17/01/2008 4.00,"0,64145899","5,73807138","0,28436855","61,57784088","31,40578079","0,96319997"
17/01/2008 5.00,"0,62734503","6,71356927","0,37088305","53,16190074","31,40578079","0,94590002"
17/01/2008 6.00,"0,6742","9,84307738","0,41346985","34,26687936","31,40578079","0,96504998"
17/01/2008 7.00,"0,61026001","10,8824164","0,4456204","39,05539542","31,40578079","1,06099999"
17/01/2008 8.00,"0,70162803","15,7432966","0,5395409","26,58574746","31,40578079",
17/01/2008 9.00,"1,05561304","23,23189242","1,0425946","20,5524405","31,40578079",
17/01/2008 10.00,"1,33560097","27,24241014","1,46577045","21,56416542","31,40578079",
17/01/2008 11.00,"1,04698503","20,92465782","0,6591271","28,74078864","31,40578079",
17/01/2008 12.00,"0,66945797","16,08293184","0,47688775","42,29893458","31,40578079",
17/01/2008 13.00,"0,601861","14,16641668","0,43748645","46,93257036","31,40578079",
17/01/2008 14.00,"0,78185302","17,32912444","0,5526233","39,3419259","31,40578079",
17/01/2008 15.00,"0,565862","14,4498721","0,44711655","45,90575766","31,40578079",
17/01/2008 16.00,"0,56786197","13,36712335","0,36697075","54,16265808","31,40578079",
17/01/2008 17.00,"0,69465703","16,50429277","0,53478335","50,27205132","31,40578079",
17/01/2008 18.00,"0,66808599","20,56843404","0,57023325","37,7777214","31,40578079",
17/01/2008 19.00,"0,51026398","23,05953639","0,69990955","30,1103235","31,40578079",
17/01/2008 20.00,"0,464095","21,07532592","0,712494","30,76286508","31,40578079",
17/01/2008 21.00,"0,676772","22,11467247","0,78454495","29,86766334","31,40578079",
17/01/2008 22.00,"0,536035","22,11976998","0,77637305","27,2040129","31,40578079",
17/01/2008 23.00,"0,64785898","23,11952148","0,6941929","20,39889438","31,40578079",
18/01/2008 0.00,"0,407754","13,52289084","0,4205297","38,79356652","31,40578079",
18/01/2008 1.00,,"13,68505373","0,4922736","27,39868254","42,88047028",
18/01/2008 2.00,"0,79091102",,"0,4686779","26,5130946","42,88047028",
18/01/2008 3.00,"0,53386003","11,30887108",,"29,05472826","42,88047028",
18/01/2008 4.00,"0,74295902","8,37727615","0,37919295","35,42801058","42,88047028",
18/01/2008 5.00,"0,55813497","9,77157492","0,419129",,"42,88047028",
18/01/2008 6.00,"0,53709698","12,28181457","0,49876765","23,20959672","42,88047028",
18/01/2008 7.00,"0,76024902","16,92054114","0,55184705","18,07331812","42,88047028",
18/01/2008 8.00,"1,06959498","22,1248863","0,9392602","18,07194472","42,88047028",
18/01/2008 9.00,"2,60525298","30,55067532","2,218166","19,69384968","42,88047028",
18/01/2008 10.00,"2,05750895","27,86678928","1,5149525","23,14673424","42,88047028",
18/01/2008 11.00,"1,08688498","24,04139958","0,7282996","40,9139784","42,88047028","2,45749998"
18/01/2008 12.00,"1,43472898","24,91474788","0,83740585","32,8372092","42,88047028","2,4605"
18/01/2008 13.00,"1,33873904","24,22270917","0,9317001","30,3695037","42,88047028","3,29550004"
18/01/2008 14.00,"1,23039997","23,2753059","0,7422192","7,67399807","42,88047028","2,80299997"
18/01/2008 15.00,"1,50201499","24,53042196","0,8065433","11,28565159","42,88047028","3,09549999"
18/01/2008 16.00,"1,25297105","23,13996795","0,68111395","24,32593548","42,88047028","2,62249994"
18/01/2008 17.00,"0,89277703","20,38584537","0,5491319","29,3187546","42,88047028","2,25900006"
18/01/2008 18.00,"0,87259102","19,25073711","0,67273965","34,55340984","42,88047028","1,62199998"
18/01/2008 19.00,"1,24436796","29,19340215","1,1840308","23,70011634","42,88047028","3,95950007"
18/01/2008 20.00,"1,27809703","30,0156813","1,2762309","21,38954742","42,88047028","4,33900023"
18/01/2008 21.00,"1,68692398","30,55451256","1,26091635","19,94800716","42,88047028","4,25099993"
18/01/2008 22.00,"1,09335804","28,96486065","0,9951709","26,75948256","42,88047028","4,46150017"
18/01/2008 23.00,"0,92940098","22,01251536","0,64877825","31,9012371","42,88047028","2,98650002"
19/01/2008 0.00,"0,75641602","18,63786969","0,60081635","30,00194262","42,88047028","2,34549999"
19/01/2008 1.00,"0,85112798","17,716001","0,524745","34,59714282","43,16090012","2,08450007"
19/01/2008 2.00,"0,82693899","15,6015689","0,50229585","33,09274008","43,16090012","1,97049999"
19/01/2008 3.00,"0,75616002","14,13066075","0,4597631","35,9361882","43,16090012","1,73049998"
19/01/2008 4.00,"0,737082","11,04584897","0,3601179","42,95810772","43,16090012","1,778"
19/01/2008 5.00,"0,77345002","8,58539939","0,3285964","41,945598","43,16090012","1,56649995"
19/01/2008 6.00,"0,66630399","9,53025391","0,3296038","37,05527376","43,16090012","1,32799995"
19/01/2008 7.00,"0,75386101","13,59950397","0,4060627","29,36794194","43,16090012","1,50650001"
19/01/2008 8.00,"0,81118202","16,20423565","0,50066745","25,28788446","43,16090012","1,53499997"
19/01/2008 9.00,"0,83349699","18,40676815","0,64540415","23,25605688","43,16090012","1,92850006"
19/01/2008 10.00,"1,09966099","19,57250097","0,7626524","30,2342238","43,16090012","3,07800007"
19/01/2008 11.00,"1,08654404","20,46883509","0,9074673","32,95608678","43,16090012","3,25900006"
19/01/2008 12.00,"0,98382598","22,38025086","0,8990148","39,47516532","43,16090012","3,92050004"
19/01/2008 13.00,"1,26463902","22,42878066","0,9035504","41,53022298","43,16090012","3,85450006"
19/01/2008 14.00,"1,16737294","24,66575991","0,89936325","44,67430836","43,16090012","3,43499994"
19/01/2008 15.00,"1,21702802","20,18410812","0,58712905","52,1894943","43,16090012","3,14499998"
19/01/2008 16.00,"0,952142","15,53135117","0,45216275","47,04363918","43,16090012","1,99699998"
19/01/2008 17.00,"0,96091503","14,30559187","0,4445647","49,38836652","43,16090012","1,66149998"
19/01/2008 18.00,"0,93434101","20,24411202","0,5715822","36,79018794","43,16090012","1,82149994"
19/01/2008 19.00,"0,99796498","25,22629791","0,9286365","30,1795821","43,16090012","2,47900009"
19/01/2008 20.00,"1,24453902","28,03021056","1,12812125","23,91328764","43,16090012","3,5374999"
19/01/2008 21.00,"1,32996702","29,69009901","1,23272755","22,962267","43,16090012","3,97950006"
19/01/2008 22.00,"1,818771","30,96308457","1,37075745","19,80042552","43,16090012","3,84699988"
19/01/2008 23.00,"1,29896402","29,11552875","1,1891874","19,08991861","43,16090012","4,66599989"
20/01/2008 0.00,"1,31540203","25,49955078","1,07740625","18,1880912","43,16090012","3,94799995"
20/01/2008 1.00,,"23,36213286","0,87226235","19,06122044","46,93420029","3,69849992"
20/01/2008 2.00,"0,969217",,"0,7646304","19,52716012","46,93420029","3,17050004"
20/01/2008 3.00,"0,84679902","24,72322446",,"23,79851064","46,93420029","2,38050008"
20/01/2008 4.00,"1,01446605","25,33738977","0,6639778","16,77387375","46,93420029","2,08899999"
20/01/2008 5.00,"0,93429399","23,37362577","0,6404695",,"46,93420029","2,06949997"
20/01/2008 6.00,"0,87237","17,25379039","0,4372944","28,01543724","46,93420029","1,80449998"
20/01/2008 7.00,"0,82660598","14,28899205","0,4245133","32,83379532","46,93420029","1,47449994"
20/01/2008 8.00,"0,94873798","13,71697619","0,4615387","32,35971726","46,93420029","1,45599997"
20/01/2008 9.00,"1,12029397","16,14932926","0,83376725","20,66235174","46,93420029","1,89750004"
20/01/2008 10.00,"1,175354","18,87024843","0,75952325","33,73925832","46,93420029","2,94300008"
20/01/2008 11.00,"1,05902803","17,68791202","0,7808247","48,16097856","46,93420029","4,24650002"
20/01/2008 12.00,"1,16608703","16,7571067","0,6858991","54,2520468","46,93420029","3,26250005"
20/01/2008 13.00,"1,04667199","17,82708721","0,6678901","55,03996638","46,93420029","2,93950009"
20/01/2008 14.00,"1,27746403","19,8240471","0,6460079","47,1580434","46,93420029","2,71300006"
20/01/2008 15.00,"1,47398996","19,50993891","0,4417863","45,37383984","46,93420029","2,15450001"
20/01/2008 16.00,"1,30037403","15,47389226","0,40398695","55,03729806","46,93420029","1,48549998"
20/01/2008 17.00,"1,10647905","14,7601374","0,3591381","50,47533414","46,93420029","1,29949999"
20/01/2008 18.00,"1,07639003","11,06500131","0,41126875","49,69408536","46,93420029","1,27550006"
20/01/2008 19.00,"1,12898898","21,00766635","0,74511605","30,59956782","46,93420029","1,949"
20/01/2008 20.00,"1,31587696","28,80397872","1,1346567","20,7224478","46,93420029","3,023"
20/01/2008 21.00,"1,65632999","31,02310728","1,36664735","17,07128744","46,93420029","4,42399979"
20/01/2008 22.00,"2,10406995","29,99397456","1,3827577","17,94869188","46,93420029","4,84100103"
20/01/2008 23.00,"2,00713706","28,97507448","1,448908","17,75104","46,93420029","5,20699978"
21/01/2008 0.00,"2,07638311","25,18032627","1,2568097","15,9120986","46,93420029","5,04500008"
21/01/2008 1.00,"1,71107495","23,86136907","1,13295355","15,60360746","61,18680954","5,171"
21/01/2008 2.00,"1,58565402","21,82099194","1,01389865","14,85574407","61,18680954","2,5855"
21/01/2008 3.00,"1,38915598","19,27628109","0,8345044","14,49650187","61,18680954",
21/01/2008 4.00,"1,07687604","17,30103359","0,667115","14,46712484","61,18680954",
21/01/2008 5.00,"0,93681097","15,03338651","0,56312625","16,65060521","61,18680954",
21/01/2008 6.00,"1,13837099","13,83827059","0,47807685","14,46979513","61,18680954",
21/01/2008 7.00,"1,16482794","14,66693197","0,56936155","18,03148043","61,18680954",
21/01/2008 8.00,"1,01758397","18,40165371","0,65445005","20,17222452","61,18680954",
21/01/2008 9.00,"1,85111201","25,14330819","1,24491985","16,9818124","61,18680954",
21/01/2008 10.00,"2,28861189","28,0825776","1,5089771","17,5934502","61,18680954","4,34000015"
21/01/2008 11.00,"1,91435099","26,04857706","1,18938175","19,15327748","61,18680954","4,34450006"
21/01/2008 12.00,"1,53577101","26,42141007","1,1094441","20,3044437","61,18680954","3,92700005"
21/01/2008 13.00,"1,50516701","29,41814403","1,20390625","22,90994046","61,18680954","4,18949986"
