,Comune Bari,,
,Corso Cavour,,
Parm,CO,PM10,BENZENE



09/04/2010 2.00,"0,52449349","28,81562042","2,14732431"
09/04/2010 3.00,"0,41428798",,"1,5486998"
09/04/2010 4.00,"0,36689578","26,37360954","1,3125341"
09/04/2010 5.00,"0,3071441",,"0,97165299"
09/04/2010 6.00,"0,35578518","24,90842056","1,05431475"
09/04/2010 7.00,"0,46077381",,"1,67476102"
09/04/2010 8.00,"0,77585505","22,46640968","2,74317749"
09/04/2010 9.00,"0,80790304",,"3,81333913"
09/04/2010 10.00,"0,50790156","29,7924099","2,49005229"
09/04/2010 11.00,"0,47437985",,"2,0500564"
09/04/2010 12.00,"0,49214144","33,69963074","1,96446568"
09/04/2010 13.00,"0,47906548",,"1,95951187"
09/04/2010 14.00,"0,48284474","27,8388195","1,80772665"
09/04/2010 15.00,"0,39429658",,"1,40009576"
09/04/2010 16.00,"0,82876586","15,62880993","1,9657176"
09/04/2010 17.00,"0,61693391",,"2,01236841"
09/04/2010 18.00,"0,47959439","20,51280975","1,69437082"
09/04/2010 19.00,"0,5014393",,"1,51028263"
09/04/2010 20.00,"0,61179509","19,53602028","1,99923284"
09/04/2010 21.00,"0,67029906",,"2,48290583"
09/04/2010 22.00,"0,59875641","21,48962021","1,7055151"
09/04/2010 23.00,"0,88900684",,"3,12366872"
10/04/2010 0.00,"0,58654954","26,37360954","1,96913574"
10/04/2010 1.00,"0,63061567",,"2,35552353"
10/04/2010 2.00,"0,60816612","23,93161964","2,45812765"
10/04/2010 3.00,,,"2,01231146"
10/04/2010 4.00,"0,33556078","22,95482063","1,3331314"
10/04/2010 5.00,"0,29027024",,
10/04/2010 6.00,"0,31207787","28,32722092","0,94489673"
10/04/2010 7.00,"0,42610691",,"1,30759758"
10/04/2010 8.00,"0,74086894","18,55920982","2,55681834"
10/04/2010 9.00,"0,83985433",,"4,04182751"
10/04/2010 10.00,"0,58416828","23,93161964","2,83128935"
10/04/2010 11.00,"0,50717809",,"2,1834329"
10/04/2010 12.00,"0,58783337","31,74603081","2,36610644"
10/04/2010 13.00,"0,53223724",,"2,12246985"
10/04/2010 14.00,"0,42905436","23,93161964","1,71645395"
10/04/2010 15.00,"0,2923486",,"0,94349429"
10/04/2010 16.00,"0,31702912","18,07081032","0,91965378"
10/04/2010 17.00,"0,38929407",,"1,17047445"
10/04/2010 18.00,"0,45732658","17,09399986","1,44409627"
10/04/2010 19.00,"0,49723831",,"1,79825228"
10/04/2010 20.00,"0,59743414","25,39682007","2,2056574"
10/04/2010 21.00,"0,75141335",,"3,01304556"
10/04/2010 22.00,"0,72431429","31,25761986","2,7900256"
10/04/2010 23.00,"0,90263268",,"3,52218932"
11/04/2010 0.00,"0,85160918","31,74603081","3,30290887"
11/04/2010 1.00,"0,83894679",,"3,43741932"
11/04/2010 2.00,"0,68232303","32,72283173","2,91854287"
11/04/2010 3.00,"0,53378553",,"2,08079014"
11/04/2010 4.00,"0,4207782","32,72283173","1,40148702"
11/04/2010 5.00,"0,32832962",,"0,95531081"
11/04/2010 6.00,"0,30882752","35,16482162","0,78804482"
11/04/2010 7.00,"0,33188171",,"0,88551716"
11/04/2010 8.00,"0,44564629","25,39682007","1,39930454"
11/04/2010 9.00,"0,65885177",,"2,60847889"
11/04/2010 10.00,"0,75900915","26,37360954","3,59899113"
11/04/2010 11.00,"0,57396288",,"2,86177291"
11/04/2010 12.00,"0,43948693","28,81562042","1,89990041"
11/04/2010 13.00,"0,35769694",,"1,27727573"
11/04/2010 14.00,"0,35372779","32,72283173","1,02673981"
11/04/2010 15.00,"0,28736007",,"0,8043036"
11/04/2010 16.00,"0,28864506","32,23442078","0,79735851"
11/04/2010 17.00,"0,26422783",,"0,68522104"
11/04/2010 18.00,"0,40120037","26,86202049","0,90079758"
11/04/2010 19.00,"0,33554913",,"0,89563631"
11/04/2010 20.00,"0,34798434","23,44322014","0,94762331"
11/04/2010 21.00,"0,45297996",,"1,24740542"
11/04/2010 22.00,"0,57285264","16,60560989","1,80538959"
11/04/2010 23.00,"0,44595035",,"1,33006413"
12/04/2010 0.00,"0,50317166","14,65200996","1,50368637"
12/04/2010 1.00,"0,48476582",,"1,32703754"
12/04/2010 2.00,"0,3644621","20,02441978","1,05826579"
12/04/2010 3.00,,,"0,84436628"
12/04/2010 4.00,"0,25826419","19,53602028","0,74660207"
12/04/2010 5.00,"0,24683321",,
12/04/2010 6.00,"0,27798531","11,72161007","0,82878178"
12/04/2010 7.00,"0,34032446",,"0,9664673"
12/04/2010 8.00,"0,50858425","18,55920982","1,53255798"
12/04/2010 9.00,"0,93098529",,"3,16243066"
12/04/2010 10.00,"0,95019614","21,0012207","4,00031357"
12/04/2010 11.00,"0,65202138",,"2,95090584"
12/04/2010 12.00,"0,56843729","22,46640968","3,0426962"
12/04/2010 13.00,"0,55845673",,"2,78485212"
12/04/2010 14.00,"0,50734119","35,16482162","2,48287532"
12/04/2010 15.00,"0,38865099",,"1,56699055"
12/04/2010 16.00,"0,37780368","21,97801971","1,26499037"
12/04/2010 17.00,"0,49227425",,"2,15356869"
12/04/2010 18.00,"0,67194754","23,44322014","2,07408607"
12/04/2010 19.00,"0,4980375",,"1,85947568"
12/04/2010 20.00,"0,48658672","21,48962021","1,82455088"
12/04/2010 21.00,"0,49325401",,"1,63177955"
12/04/2010 22.00,"0,37091037","27,35042","1,22980928"
12/04/2010 23.00,"0,32412747",,"0,9331392"
13/04/2010 0.00,"0,2814873","15,62880993","0,91208831"
13/04/2010 1.00,"0,2792272",,"0,7907297"
13/04/2010 2.00,"0,23470556","16,11721039","0,68693062"
13/04/2010 3.00,"0,2033659",,"0,62726323"
13/04/2010 4.00,"0,20212284","18,55920982","0,60705544"
13/04/2010 5.00,"0,18400476",,"0,59028206"
13/04/2010 6.00,"0,20988291","20,02441978","0,62621572"
13/04/2010 7.00,"0,27489573",,"0,89050147"
13/04/2010 8.00,"0,49660572","17,09399986","1,30963361"
13/04/2010 9.00,"0,66656174",,"2,34656071"
13/04/2010 10.00,"0,71119755","17,58241081","2,54667682"
13/04/2010 11.00,"0,65823665",,"2,85505766"
13/04/2010 12.00,"0,60478645","9,76801014","2,61614199"
13/04/2010 13.00,"0,58422071",,"2,34244898"
13/04/2010 14.00,"0,92744485","11,72161007","3,85522224"
13/04/2010 15.00,"0,60181104",,"2,71296547"
13/04/2010 16.00,"0,67563942","20,02441978","2,67565784"
13/04/2010 17.00,"0,7858158",,"3,41639488"
13/04/2010 18.00,"0,53351991","19,53602028","2,43554821"
13/04/2010 19.00,"0,47317757",,"1,94180895"
13/04/2010 20.00,"0,83165739","13,18680954","2,95450602"
13/04/2010 21.00,"0,98481295",,"3,60791225"
13/04/2010 22.00,"0,7368858","15,62880993","3,34152029"
13/04/2010 23.00,"0,53299216",,"2,13477351"
14/04/2010 0.00,"0,3991989","12,21000957","1,73052212"
14/04/2010 1.00,"0,31320443",,"1,25648011"
14/04/2010 2.00,"0,30164064","15,62880993","1,11556154"
14/04/2010 3.00,,,"0,94788163"
14/04/2010 4.00,"0,27717214","12,69841003","0,75905931"
14/04/2010 5.00,"0,27826375",,
14/04/2010 6.00,"0,40520681","11,72161007","1,19148974"
14/04/2010 7.00,"0,52396108",,"1,62775935"
14/04/2010 8.00,"0,83577217","11,72161007","2,57482535"
14/04/2010 9.00,"0,9529036",,"3,96640373"
14/04/2010 10.00,"0,84829941","11,72161007","3,66172172"
14/04/2010 11.00,"1,07516685",,"5,30646802"
14/04/2010 12.00,"1,08916666","20,02441978","4,9791181"
14/04/2010 13.00,"1,16641198",,"5,09858814"
14/04/2010 14.00,"0,95131803","20,51280975","4,59992354"
14/04/2010 15.00,"0,55724397",,"2,86303806"
14/04/2010 16.00,"0,50856561","19,04759979","2,0097893"
14/04/2010 17.00,"0,68147025",,"2,54593136"
14/04/2010 18.00,"0,85407315","19,04759979","2,8580812"
14/04/2010 19.00,"1,00471464",,"3,927893"
14/04/2010 20.00,"0,96694185","18,07081032","4,17534435"
14/04/2010 21.00,"0,87094119",,"3,70628259"
14/04/2010 22.00,"0,67033867","23,44322014","2,91804657"
14/04/2010 23.00,"0,53294207",,"2,07883343"
15/04/2010 0.00,"0,56682842","34,18803024","2,05596822"
15/04/2010 1.00,"0,568753",,"2,17701664"
15/04/2010 2.00,"0,5721117","34,18803024","2,16834468"
15/04/2010 3.00,"0,44645247",,"1,72960885"
15/04/2010 4.00,"0,28354586","35,16482162","1,11583308"
15/04/2010 5.00,"0,26056623",,"0,98356002"
15/04/2010 6.00,"0,30713128","29,7924099","1,06245583"
15/04/2010 7.00,"0,38596101",,"1,29935683"
15/04/2010 8.00,"0,62754473","28,81562042","2,00768106"
15/04/2010 9.00,"0,7396585",,"2,88966414"
15/04/2010 10.00,"0,73173417","29,7924099","3,25298535"
15/04/2010 11.00,"0,80105517",,"3,66519274"
15/04/2010 12.00,"0,74637589","27,8388195","3,69666381"
15/04/2010 13.00,"0,64799747",,"2,90176949"
15/04/2010 14.00,"0,60973421","29,7924099","2,61816785"
15/04/2010 15.00,"0,46396125",,"1,81385408"
15/04/2010 16.00,"0,53071575","23,93161964","1,98833975"
15/04/2010 17.00,"0,64316854",,"2,14874201"
15/04/2010 18.00,"0,92603637","30,28083038","3,12135606"
15/04/2010 19.00,"0,81509225",,"3,26805831"
15/04/2010 20.00,"0,86222466","20,02441978","3,65329283"
15/04/2010 21.00,"0,83211174",,"3,77991746"
15/04/2010 22.00,"0,62131897","24,42000961","2,70876119"
15/04/2010 23.00,"0,45513055",,"1,75907948"
16/04/2010 0.00,"0,49165913","21,97801971","1,63021032"
16/04/2010 1.00,"0,52384691",,"1,92278495"
16/04/2010 2.00,"0,39633883","19,04759979","1,59265353"
16/04/2010 3.00,,,"1,04282875"
16/04/2010 4.00,"0,21216864","22,95482063","0,72156557"
16/04/2010 5.00,"0,19703762",,
16/04/2010 6.00,"0,21100131","17,58241081","0,68413082"
16/04/2010 7.00,"0,28759074",,"0,80586368"
16/04/2010 8.00,"0,7070187","18,07081032","1,69057842"
16/04/2010 9.00,"0,97970093",,"3,58087531"
16/04/2010 10.00,"0,83950017","22,95482063","3,95747854"
16/04/2010 11.00,"0,72253417",,"3,17930981"
16/04/2010 12.00,"0,61033535","30,28083038","2,48022197"
16/04/2010 13.00,"0,58717748",,"2,38063835"
16/04/2010 14.00,"0,54225974","26,37360954","2,36144146"
16/04/2010 15.00,"0,45189651",,"1,68873155"
16/04/2010 16.00,"0,5192906","18,55920982","1,66805289"
16/04/2010 17.00,"0,56401844",,"1,91840168"
16/04/2010 18.00,"0,50786195","24,90842056","2,28198121"
16/04/2010 19.00,"0,49635874",,"2,34415347"
16/04/2010 20.00,"0,50684141","25,88521957","1,96738447"
16/04/2010 21.00,"0,58638295",,"2,14026226"
16/04/2010 22.00,"0,40660015","18,55920982","1,62901229"
16/04/2010 23.00,"0,32263161",,"1,13082569"
17/04/2010 0.00,"0,28263366","18,55920982","0,98237827"
17/04/2010 1.00,"0,25981481",,"0,86214344"
17/04/2010 2.00,"0,40731895","17,58241081","1,13820403"
17/04/2010 3.00,"0,37587327",,"1,11653481"
17/04/2010 4.00,"0,26219956","17,09399986","0,89849408"
17/04/2010 5.00,"0,19257217",,"0,61484261"
17/04/2010 6.00,"0,28853672","17,09399986","1,01202585"
17/04/2010 7.00,"0,29939801",,"1,27921514"
17/04/2010 8.00,"0,43884036","10,7448101","1,58356358"
17/04/2010 9.00,"0,50562981",,"2,18618693"
17/04/2010 10.00,"0,43168842","22,46640968","2,12171727"
17/04/2010 11.00,"0,4172331",,"1,85686097"
17/04/2010 12.00,"0,46287081","28,32722092","1,7240062"
17/04/2010 13.00,"0,52507948",,"1,9606621"
17/04/2010 14.00,"0,51478787","21,48962021","2,15868827"
17/04/2010 15.00,"0,31059832",,"1,16204759"
17/04/2010 16.00,"0,29652163","16,60560989","0,85580143"
17/04/2010 17.00,"0,34140092",,"1,17531029"
17/04/2010 18.00,"0,41590966","18,55920982","1,3824976"
17/04/2010 19.00,"0,48519571",,"1,70305701"
17/04/2010 20.00,"0,54438004","19,04759979","2,14069652"
17/04/2010 21.00,"0,65752367",,"2,17554809"
17/04/2010 22.00,"0,67235762","24,90842056","2,73195591"
17/04/2010 23.00,"0,6409865",,"2,8386565"
18/04/2010 0.00,"0,6485555","21,97801971","2,90936648"
18/04/2010 1.00,"0,80748713",,"3,48975719"
18/04/2010 2.00,"0,67693607","25,39682007","2,82413273"
18/04/2010 3.00,,,"2,91151235"
18/04/2010 4.00,"0,67334787","27,35042","2,67947973"
18/04/2010 5.00,"0,50968168",,
18/04/2010 6.00,"0,4060759","24,42000961","1,67735539"
18/04/2010 7.00,"0,41914953",,"1,47954991"
18/04/2010 8.00,"0,44438925","24,42000961","1,71995142"
18/04/2010 9.00,"0,41801598",,"1,47549614"
18/04/2010 10.00,"0,45803024","25,39682007","1,48646042"
18/04/2010 11.00,"0,40788864",,"1,30642193"
18/04/2010 12.00,"0,44348288","21,48962021","1,50785912"
18/04/2010 13.00,"0,68171723",,"2,20190975"
18/04/2010 14.00,"0,71111367","19,53602028","2,93489521"
18/04/2010 15.00,"0,4074739",,"1,63711168"
18/04/2010 16.00,"0,36428502","26,37360954","1,19646287"
18/04/2010 17.00,"0,37131346",,"1,17426278"
18/04/2010 18.00,"0,42409961","14,65200996","1,36247287"
18/04/2010 19.00,"0,57709091",,"1,75440534"
18/04/2010 20.00,"0,47405132","14,65200996","1,73489115"
18/04/2010 21.00,"0,56175019",,"1,70298074"
18/04/2010 22.00,"0,4653977","18,55920982","1,62897365"
18/04/2010 23.00,"0,42323052",,"1,3371516"
19/04/2010 0.00,"0,38098646","17,09399986","1,10600174"
19/04/2010 1.00,"0,43702179",,"1,11705246"
19/04/2010 2.00,"0,45564898","23,93161964","1,18916996"
19/04/2010 3.00,"0,32967403",,"0,85015505"
19/04/2010 4.00,"0,22516188","23,44322014","0,53215542"
19/04/2010 5.00,"0,21545044",,"0,53092078"
19/04/2010 6.00,"0,25195106","16,60560989","0,67160646"
19/04/2010 7.00,"0,29593214",,"0,7497263"
19/04/2010 8.00,"0,36931199","13,67521","0,89065199"
19/04/2010 9.00,"0,52547675",,"1,36409498"
19/04/2010 10.00,"0,49641932","10,25640965","1,48841103"
19/04/2010 11.00,"0,4698946",,"1,61911383"
19/04/2010 12.00,"0,78339726","19,04759979","2,18234165"
19/04/2010 13.00,"0,52086684",,"1,958443"
19/04/2010 14.00,"0,37516728","16,60560989","1,46870665"
19/04/2010 15.00,"0,33379347",,"1,06372607"
19/04/2010 16.00,"0,36625037","19,04759979","1,12803504"
19/04/2010 17.00,"0,43637988",,"1,3785852"
19/04/2010 18.00,"0,44405024","24,90842056","1,74419771"
19/04/2010 19.00,"0,56171174",,"2,04274213"
19/04/2010 20.00,"0,83081742","16,60560989","3,29096217"
19/04/2010 21.00,"1,0012278",,"4,4229269"
19/04/2010 22.00,"0,73204756","20,51280975","3,37627626"
19/04/2010 23.00,"0,55789637",,"2,12129725"
20/04/2010 0.00,"0,48202341","25,88521957","1,72511676"
20/04/2010 1.00,"0,39035655",,"1,41614402"
20/04/2010 2.00,"0,32733238","19,04759979","1,00421834"
20/04/2010 3.00,,,"0,86505613"
20/04/2010 4.00,"0,25519325","15,14041042","0,76984561"
20/04/2010 5.00,"0,23791514",,
20/04/2010 6.00,"0,30332173","21,0012207","1,0413958"
20/04/2010 7.00,"0,39001171",,"1,40010593"
20/04/2010 8.00,"0,46677939","12,69841003","1,73852184"
20/04/2010 9.00,"0,59024376",,"2,20578045"
20/04/2010 10.00,"0,54180422","19,04759979","2,21448801"
20/04/2010 11.00,"0,50578825",,"2,04923669"
20/04/2010 12.00,"0,47200558","20,02441978","1,96941745"
20/04/2010 13.00,"0,46564235",,"1,93454655"
20/04/2010 14.00,"0,35937338","23,93161964","1,48692621"
20/04/2010 15.00,"0,28972502",,"0,96840571"
20/04/2010 16.00,"0,34058775","25,39682007","1,14122757"
20/04/2010 17.00,"0,35024444",,"1,32625038"
20/04/2010 18.00,"0,50502983","27,8388195","2,20691237"
20/04/2010 19.00,"0,47416432",,"1,90196899"
20/04/2010 20.00,"0,58835063","26,86202049","2,2623287"
20/04/2010 21.00,"0,76335926",,"2,46742303"
20/04/2010 22.00,"0,56907338","23,44322014","2,16071413"
20/04/2010 23.00,"0,55907418",,"1,87202139"
21/04/2010 0.00,"0,56827768","33,21123123","2,08988924"
21/04/2010 1.00,"0,44629053",,"1,86180461"
21/04/2010 2.00,"0,35001843","20,51280975","1,36050802"
21/04/2010 3.00,"0,27283368",,"0,96432143"
21/04/2010 4.00,"0,20996562","25,88521957","0,68571734"
21/04/2010 5.00,"0,21602595",,"0,57025631"
21/04/2010 6.00,"0,25083033","18,07081032","0,61616267"
21/04/2010 7.00,"0,36861416",,"0,95257814"
21/04/2010 8.00,"0,76627526","26,37360954","2,57741259"
21/04/2010 9.00,"1,3143297",,"5,71893678"
21/04/2010 10.00,"1,13178236",,"6,64217853"
21/04/2010 11.00,"0,79058997",,"5,28669449"
21/04/2010 12.00,"0,7710471","42,97924042","4,17366833"
21/04/2010 13.00,"0,82308415",,"3,37905064"
21/04/2010 14.00,"0,88262031","36,14162064","3,43442019"
21/04/2010 15.00,"0,57846561",,"2,31364042"
21/04/2010 16.00,"0,60872532","33,21123123","2,52289529"
21/04/2010 17.00,"0,71067913",,"3,31285208"
21/04/2010 18.00,"0,82660595","19,04759979","3,85393167"
21/04/2010 19.00,"1,20139227",,"4,88815253"
21/04/2010 20.00,"1,86984364","34,18803024","7,72646732"
21/04/2010 21.00,"2,18433656",,"9,43660062"
21/04/2010 22.00,"1,76914104","38,58362961","8,99254283"
21/04/2010 23.00,"1,23562929",,"6,12642122"
22/04/2010 0.00,"0,87046237","43,9560318","3,997468"
22/04/2010 1.00,"0,75684575",,"3,2024913"
22/04/2010 2.00,"0,49987937","38,0952301","2,29220206"
22/04/2010 3.00,,,"1,3765095"
22/04/2010 4.00,"0,29485102","39,07204056","0,90896612"
22/04/2010 5.00,"0,26340534",,
22/04/2010 6.00,"0,3786716","20,51280975","1,10016111"
22/04/2010 7.00,"0,56417572",,"1,71211238"
22/04/2010 8.00,"0,74930354","22,46640968","2,7138584"
22/04/2010 9.00,"1,0656255",,"4,80717086"
22/04/2010 10.00,"1,00232989","22,95482063","5,25988129"
22/04/2010 11.00,"1,01746091",,"5,26789525"
22/04/2010 12.00,"0,8010109","24,90842056","4,80543992"
22/04/2010 13.00,"0,74224713",,"3,42462851"
22/04/2010 14.00,"0,62716843","26,86202049","3,36421769"
22/04/2010 15.00,"0,4629512",,"2,22866295"
22/04/2010 16.00,"0,46687608","19,04759979","1,68180171"
22/04/2010 17.00,"0,49416388",,"1,65533937"
22/04/2010 18.00,"0,56666765","19,53602028","1,72514422"
22/04/2010 19.00,"0,60305177",,"2,26331825"
22/04/2010 20.00,"0,64336077","19,04759979","2,13896355"
22/04/2010 21.00,"0,80002997",,"2,75111009"
22/04/2010 22.00,"0,65521231","23,44322014","3,3612806"
22/04/2010 23.00,"0,56647892",,"2,2073324"
23/04/2010 0.00,"0,51205362","18,55920982","1,76621882"
23/04/2010 1.00,"0,50333592",,"1,50285751"
23/04/2010 2.00,"0,38640953","29,7924099","1,21503227"
23/04/2010 3.00,"0,29575156",,"0,91472031"
23/04/2010 4.00,"0,30163947","29,30401993","0,78283168"
23/04/2010 5.00,"0,30484672",,"0,67780711"
23/04/2010 6.00,"0,29854407","25,88521957","0,63417679"
23/04/2010 7.00,"0,34338142",,"0,62897891"
23/04/2010 8.00,"0,44355162","20,51280975","0,98635067"
23/04/2010 9.00,"0,66358983",,"2,02820819"
23/04/2010 10.00,"0,51269553","23,44322014","2,49701264"
23/04/2010 11.00,"0,51220507",,"1,81104716"
23/04/2010 12.00,"0,53002025","26,86202049","1,73274935"
23/04/2010 13.00,"0,52850924",,"1,85115255"
23/04/2010 14.00,"0,65260737","24,90842056","2,16133857"
23/04/2010 15.00,"0,41547046",,"2,07838188"
23/04/2010 16.00,"0,4132057","30,76922989","1,20224553"
23/04/2010 17.00,"0,51092124",,"1,16644612"
23/04/2010 18.00,"0,54307873","23,44322014","1,52077095"
23/04/2010 19.00,"0,56353497",,"1,91167321"
23/04/2010 20.00,"0,5649318","27,35042","1,844838"
23/04/2010 21.00,"0,52175457",,"1,48897851"
23/04/2010 22.00,"0,37561464","24,42000961","1,12027737"
23/04/2010 23.00,"0,37738894",,"1,02306742"
24/04/2010 0.00,"0,37334988","18,55920982","0,83744662"
24/04/2010 1.00,"0,33032294",,"0,86260008"
24/04/2010 2.00,"0,43468247","24,90842056","0,68650348"
24/04/2010 3.00,,,"1,25545294"
24/04/2010 4.00,"0,24463719","20,02441978","0,52245527"
24/04/2010 5.00,"0,22022578",,"0,3448769"
24/04/2010 6.00,"0,25087809","22,46640968","0,4043175"
24/04/2010 7.00,"0,25914493",,"0,39639202"
24/04/2010 8.00,"0,34815559","14,65200996","0,46708878"
24/04/2010 9.00,"0,48907166",,"0,98350104"
24/04/2010 10.00,"0,50017062","20,02441978","1,39904012"
24/04/2010 11.00,"0,55101821",,"1,61094529"
24/04/2010 12.00,"0,58434886","17,09399986","1,84578483"
24/04/2010 13.00,"0,60896181",,"2,33397229"
24/04/2010 14.00,"0,56725015","18,55920982","2,40861195"
24/04/2010 15.00,"0,39824826",,"1,59203621"
24/04/2010 16.00,"0,3455891","24,42000961","0,90423402"
24/04/2010 17.00,"0,51621383",,"1,11048162"
24/04/2010 18.00,"0,60261955","18,07081032","2,18763921"
24/04/2010 19.00,"0,75108599",,"2,55006343"
24/04/2010 20.00,"0,90060791","18,07081032","2,97252625"
24/04/2010 21.00,"0,80495209",,"3,0844949"
24/04/2010 22.00,"0,53652211","15,14041042","2,6977298"
24/04/2010 23.00,"0,41768978",,"1,6270088"
25/04/2010 0.00,"0,59544781","22,46640968","1,47145357"
25/04/2010 1.00,"0,36646473",,"1,63022659"
25/04/2010 2.00,"0,29519469","27,8388195","0,87624008"
25/04/2010 3.00,"0,24279882",,"0,67712267"
25/04/2010 4.00,"0,21286414","16,11721039","0,55879777"
25/04/2010 5.00,"0,17870168",,"0,40596504"
25/04/2010 6.00,"0,18964919","20,02441978","0,32228018"
25/04/2010 7.00,"0,17832422",,"0,33726873"
25/04/2010 8.00,"0,21305404","21,0012207","0,31737112"
25/04/2010 9.00,"0,29217501",,"0,73885253"
25/04/2010 10.00,"0,28337926","20,51280975","1,14205235"
25/04/2010 11.00,"0,30346153",,"0,80683288"
25/04/2010 12.00,"0,34064367","20,51280975","0,88626262"
25/04/2010 13.00,"0,36268897",,"0,98023138"
25/04/2010 14.00,"0,29228802","23,93161964","0,92237629"
25/04/2010 15.00,"0,24872634",,"0,65941365"
25/04/2010 16.00,"0,24461156","21,97801971","0,56956577"
25/04/2010 17.00,"0,28737987",,"0,54464927"
25/04/2010 18.00,"0,30365026","25,88521957","0,74367311"
25/04/2010 19.00,"0,41485767",,"0,81760901"
25/04/2010 20.00,"0,55233932","29,30401993","1,3286627"
25/04/2010 21.00,"0,55886914",,"1,99253589"
25/04/2010 22.00,"0,40209859","21,48962021","1,54988563"
25/04/2010 23.00,"0,51172159",,"1,22426562"
26/04/2010 0.00,"0,63289441","27,8388195","1,87651145"
26/04/2010 1.00,"0,57389298",,"2,8129681"
26/04/2010 2.00,"0,42754102","33,21123123","2,23971062"
26/04/2010 3.00,,,"1,45097933"
26/04/2010 4.00,"0,20234303","28,81562042","0,9932917"
26/04/2010 5.00,"0,16993622",,"0,76446975"
26/04/2010 6.00,"0,18100722","30,76922989","0,74853844"
26/04/2010 7.00,"0,24019388",,"0,71959259"
26/04/2010 8.00,"0,38085947","19,04759979","1,09457269"
26/04/2010 9.00,"0,53278479",,"2,09337551"
26/04/2010 10.00,"0,52391215","29,7924099","2,891032"
26/04/2010 11.00,"0,43594883",,"2,39412987"
26/04/2010 12.00,"0,42328644","38,0952301","2,02071188"
26/04/2010 13.00,"0,43826252",,"1,86500816"
26/04/2010 14.00,"0,43712548","30,76922989","2,03854091"
26/04/2010 15.00,"0,35230882",,"1,64207159"
26/04/2010 16.00,"0,45775064","23,44322014","1,53657615"
26/04/2010 17.00,"0,48141062",,"1,83236653"
26/04/2010 18.00,"0,54980894","25,88521957","2,23418526"
26/04/2010 19.00,"0,62886234",,"3,36487468"
26/04/2010 20.00,"0,62469164","32,72283173","6,48427911"
26/04/2010 21.00,"0,88277992",,"7,46470576"
26/04/2010 22.00,"0,64861492","39,56044006","7,67246259"
26/04/2010 23.00,"0,60706053",,"6,35619508"
