TARANTO - SAN VITO,,,
,SO2,NO2,PM10
30/06/2011 14.00,"0,796323","4,206404","26,79999"
30/06/2011 15.00,"1,242791","4,738532","26,79999"
30/06/2011 16.00,"1,01424","6,994233","26,79999"
30/06/2011 17.00,"1,295242","7,085084","26,79999"
30/06/2011 18.00,"1,399605","8,346616","26,79999"
30/06/2011 19.00,"1,165466","18,393443","26,79999"
30/06/2011 20.00,"1,231976","17,016399","26,79999"
30/06/2011 21.00,"1,185653","14,555627","26,79999"
30/06/2011 22.00,"1,038033","11,656187","26,79999"
30/06/2011 23.00,"1,164385","7,131808","26,79999"
01/07/2011 0.00,"1,050108","9,774276","26,79999"
01/07/2011 1.00,,"14,707484","18,6"
01/07/2011 2.00,"1,098244",,"18,6"
01/07/2011 3.00,"1,120525","13,156524","18,6"
01/07/2011 4.00,"0,735637","7,488723","18,6"
01/07/2011 5.00,"0,87112","12,861905","18,6"
01/07/2011 6.00,"0,867167","10,939762","18,6"
01/07/2011 7.00,"0,832668","7,852127","18,6"
01/07/2011 8.00,"0,964198","7,700274","18,6"
01/07/2011 9.00,"0,897355","7,260296","18,6"
01/07/2011 10.00,"1,046135","6,250554","18,6"
01/07/2011 11.00,"1,099323","5,369297","18,6"
01/07/2011 12.00,"1,097166","6,022127","18,6"
01/07/2011 13.00,"0,991151","5,12919","18,6"
01/07/2011 14.00,"1,015948","4,755404","18,6"
01/07/2011 15.00,"1,037151","5,013679","18,6"
01/07/2011 16.00,"1,262118","3,754743","18,6"
01/07/2011 17.00,"1,466602","6,730764","18,6"
01/07/2011 18.00,"1,29554","5,916999","18,6"
01/07/2011 19.00,"1,682945","7,334275","18,6"
01/07/2011 20.00,"1,824897","11,534186","18,6"
01/07/2011 21.00,"1,841428","9,47187","18,6"
01/07/2011 22.00,"1,678633","9,486146","18,6"
01/07/2011 23.00,"1,447555","9,989722","18,6"
02/07/2011 0.00,"1,405868","23,160515","18,6"
02/07/2011 1.00,"1,314587","13,673079","17,4"
02/07/2011 2.00,"1,041104","10,734698","17,4"
02/07/2011 3.00,"1,235166","11,156504","17,4"
02/07/2011 4.00,"1,311353","9,275892","17,4"
02/07/2011 5.00,"1,149994","11,950803","17,4"
02/07/2011 6.00,"1,087464","13,392741","17,4"
02/07/2011 7.00,"1,184494","12,716549","17,4"
02/07/2011 8.00,"0,757918","7,60034","17,4"
02/07/2011 9.00,"0,870761","6,308957","17,4"
02/07/2011 10.00,"1,100041","5,875467","17,4"
02/07/2011 11.00,"0,96312","4,80602","17,4"
02/07/2011 12.00,"0,95198","5,386169","17,4"
02/07/2011 13.00,"1,019182","5,58085","17,4"
02/07/2011 14.00,"1,460852","4,638596","17,4"
02/07/2011 15.00,"1,263556","3,251169","17,4"
02/07/2011 16.00,"1,344056","6,654192","17,4"
02/07/2011 17.00,"1,667132","4,781361","17,4"
02/07/2011 18.00,"1,59957","5,447169","17,4"
02/07/2011 19.00,"1,652039","5,177212","17,4"
02/07/2011 20.00,"1,781413","6,539977","17,4"
02/07/2011 21.00,"1,724632","10,386861","17,4"
02/07/2011 22.00,"1,627961","10,881356","17,4"
02/07/2011 23.00,"1,401915","7,750892","17,4"
03/07/2011 0.00,"1,58268","20,364903","17,4"
03/07/2011 1.00,,"16,205227","13,5"
03/07/2011 2.00,"0,776594",,"13,5"
03/07/2011 3.00,"0,76492","8,820339","13,5"
03/07/2011 4.00,"0,842369","9,939105","13,5"
03/07/2011 5.00,"0,840745","3,985765","13,5"
03/07/2011 6.00,"0,883772","14,142905","13,5"
03/07/2011 7.00,"0,747108","5,327765","13,5"
03/07/2011 8.00,"0,505494","7,098063","13,5"
03/07/2011 9.00,"0,696197","6,363469","13,5"
03/07/2011 10.00,"0,574096","4,730743","13,5"
03/07/2011 11.00,"0,58884","4,188234","13,5"
03/07/2011 12.00,"0,901584","3,820935","13,5"
03/07/2011 13.00,"0,890271","3,523722","13,5"
03/07/2011 14.00,"0,610985","3,823531","13,5"
03/07/2011 15.00,"0,66328","4,016915","13,5"
03/07/2011 16.00,"1,14711","3,887126","13,5"
03/07/2011 17.00,"0,998651","4,684019","13,5"
03/07/2011 18.00,"0,990466","6,41019","13,5"
03/07/2011 19.00,"0,899719","5,644446","13,5"
03/07/2011 20.00,"0,890392","8,796978","13,5"
03/07/2011 21.00,"0,874384","8,171402","13,5"
03/07/2011 22.00,"1,081034","6,777489","13,5"
03/07/2011 23.00,"1,07953","7,037062","13,5"
04/07/2011 0.00,"1,006956","6,637317","13,5"
04/07/2011 1.00,"0,782613","4,84366","19,29999"
04/07/2011 2.00,"0,729355","7,194105","19,29999"
04/07/2011 3.00,"0,774849","7,766465","19,29999"
04/07/2011 4.00,"0,733327","6,12466","19,29999"
04/07/2011 5.00,"0,716597","8,885234","19,29999"
04/07/2011 6.00,"0,783876","17,885971","19,29999"
04/07/2011 7.00,"0,855067","13,554975","19,29999"
04/07/2011 8.00,"0,68368","10,109126","19,29999"
04/07/2011 9.00,,,"19,29999"
04/07/2011 10.00,,,"19,29999"
04/07/2011 11.00,,,"19,29999"
04/07/2011 12.00,,,"19,29999"
04/07/2011 13.00,"0,422629","4,167468","19,29999"
04/07/2011 14.00,"0,443992","3,26934","19,29999"
04/07/2011 15.00,"0,512053","3,20834","19,29999"
04/07/2011 16.00,"0,651064","4,411466","19,29999"
04/07/2011 17.00,"0,783094","4,345276","19,29999"
04/07/2011 18.00,"0,911755","4,787851","19,29999"
04/07/2011 19.00,"0,717922","5,216148","19,29999"
04/07/2011 20.00,"0,769013","8,905998","19,29999"
04/07/2011 21.00,"0,884253","6,978658","19,29999"
04/07/2011 22.00,"0,67351","8,552978","19,29999"
04/07/2011 23.00,"0,801448","8,206446","19,29999"
05/07/2011 0.00,"0,922767","13,714611","19,29999"
05/07/2011 1.00,,"11,390121","21,700001"
05/07/2011 2.00,"0,770198",,"21,700001"
05/07/2011 3.00,"0,777963","6,10519","21,700001"
05/07/2011 4.00,"0,667776","5,00849","21,700001"
05/07/2011 5.00,"0,606027","8,48419","21,700001"
05/07/2011 6.00,"0,673692","10,904721","21,700001"
05/07/2011 7.00,"0,589019","10,028657","21,700001"
05/07/2011 8.00,"0,503975","7,055234","21,700001"
05/07/2011 9.00,"0,417453","7,077296","21,700001"
05/07/2011 10.00,"0,506193","6,799552","21,700001"
05/07/2011 11.00,"0,410057","6,587998","21,700001"
05/07/2011 12.00,"0,444075","7,387488","21,700001"
05/07/2011 13.00,"0,445924","8,258359","21,700001"
05/07/2011 14.00,"0,675172","4,918935","21,700001"
05/07/2011 15.00,"0,648549","6,831998","21,700001"
05/07/2011 16.00,"0,769829","9,723658","21,700001"
05/07/2011 17.00,"0,693659","5,89234","21,700001"
05/07/2011 18.00,"0,644852","9,466679","21,700001"
05/07/2011 19.00,"0,619339","9,9417","21,700001"
05/07/2011 20.00,"0,856352","11,623738","21,700001"
05/07/2011 21.00,"0,93326","23,178678","21,700001"
05/07/2011 22.00,"0,800518","24,424652","21,700001"
05/07/2011 23.00,"0,709559","34,054859","21,700001"
06/07/2011 0.00,"0,977631","27,706963","21,700001"
06/07/2011 1.00,"0,743206","15,945649","21,5"
06/07/2011 2.00,"0,528379","8,207744","21,5"
06/07/2011 3.00,"0,581624","6,434851","21,5"
06/07/2011 4.00,"0,743946","6,768403","21,5"
06/07/2011 5.00,"0,626364","7,950765","21,5"
06/07/2011 6.00,"0,634499","15,906712","21,5"
06/07/2011 7.00,"0,427067","17,304526","21,5"
06/07/2011 8.00,"0,465891","9,47317","21,5"
06/07/2011 9.00,"0,469958","8,591914","21,5"
06/07/2011 10.00,"0,348678","7,94687","21,5"
06/07/2011 11.00,"0,456647","7,164254","21,5"
06/07/2011 12.00,"0,380477","8,039021","21,5"
06/07/2011 13.00,"0,648919","8,588019","21,5"
06/07/2011 14.00,"0,781661","5,306998","21,5"
06/07/2011 15.00,"0,777594","3,929957","21,5"
06/07/2011 16.00,"0,736181","4,160978","21,5"
06/07/2011 17.00,,"9,343381","21,5"
06/07/2011 18.00,,"5,299213","21,5"
06/07/2011 19.00,"0,634485","4,626914","21,5"
06/07/2011 20.00,"0,745842","7,194105","21,5"
06/07/2011 21.00,"0,820707","10,719125","21,5"
06/07/2011 22.00,"0,825052","29,930218","21,5"
06/07/2011 23.00,"0,91052","19,956078","21,5"
07/07/2011 0.00,"0,714528","25,011291","21,5"
07/07/2011 1.00,,"21,453825",21
07/07/2011 2.00,"0,776435",,21
07/07/2011 3.00,"0,677794","10,829439",21
07/07/2011 4.00,"0,709484","10,089658",21
07/07/2011 5.00,"0,7813","16,298676",21
07/07/2011 6.00,"0,66486","25,180007",21
07/07/2011 7.00,"0,445991","11,927438",21
07/07/2011 8.00,"0,552976","8,690552",21
07/07/2011 9.00,"0,43706","9,068234",21
07/07/2011 10.00,"0,532559","6,595786",21
07/07/2011 11.00,"0,389449","6,584105",21
07/07/2011 12.00,"0,465269","6,295977",21
07/07/2011 13.00,"0,550975","5,592531",21
07/07/2011 14.00,"0,703448","5,399148",21
07/07/2011 15.00,"0,693932","7,30053",21
07/07/2011 16.00,"0,785827","11,831397",21
07/07/2011 17.00,"0,818502","4,74502",21
07/07/2011 18.00,"0,779299","7,762575",21
07/07/2011 19.00,"0,969403","6,084424",21
07/07/2011 20.00,"0,974669","2,965638",21
07/07/2011 21.00,"1,06903","7,422531",21
07/07/2011 22.00,"1,150362","33,174899",21
07/07/2011 23.00,"1,17697","42,383302",21
08/07/2011 0.00,"1,094159","35,283931",21
08/07/2011 1.00,"0,679734","27,526566","28,9"
08/07/2011 2.00,"0,929861","24,85684","28,9"
08/07/2011 3.00,"0,711054","13,327846","28,9"
08/07/2011 4.00,"0,714349","11,516018","28,9"
08/07/2011 5.00,"0,765347","13,700328","28,9"
08/07/2011 6.00,"0,742312","19,800327","28,9"
08/07/2011 7.00,"0,555964","20,34932","28,9"
08/07/2011 8.00,"0,555287","27,464254","28,9"
08/07/2011 9.00,"0,572994","16,1611","28,9"
08/07/2011 10.00,"0,565265","8,150638","28,9"
08/07/2011 11.00,"0,626088","6,44004","28,9"
08/07/2011 12.00,"0,608995","6,024723","28,9"
08/07/2011 13.00,"0,7109","6,23368","28,9"
08/07/2011 14.00,"0,760974","4,941","28,9"
08/07/2011 15.00,"0,549189","4,839765","28,9"
08/07/2011 16.00,"0,686448","4,024701","28,9"
08/07/2011 17.00,"0,811942","5,441978","28,9"
08/07/2011 18.00,"0,759219","10,048126","28,9"
08/07/2011 19.00,"1,24269","4,955275","28,9"
08/07/2011 20.00,"1,243305","17,569289","28,9"
08/07/2011 21.00,"1,257656","27,315003","28,9"
08/07/2011 22.00,"1,080547","41,49556","28,9"
08/07/2011 23.00,"1,151471","38,908893","28,9"
09/07/2011 0.00,"0,957424","36,462411","28,9"
09/07/2011 1.00,,"24,85814","25,6"
09/07/2011 2.00,"0,871338",,"25,6"
09/07/2011 3.00,"0,844683","18,301285","25,6"
09/07/2011 4.00,"1,057985","16,85676","25,6"
09/07/2011 5.00,"0,749491","16,479072","25,6"
09/07/2011 6.00,"0,775776","23,802966","25,6"
09/07/2011 7.00,"1,092732","25,039839","25,6"
09/07/2011 8.00,"0,719253","16,442739","25,6"
09/07/2011 9.00,"0,572882","6,536084","25,6"
09/07/2011 10.00,"0,783589","5,893637","25,6"
09/07/2011 11.00,"0,791713","5,36151","25,6"
09/07/2011 12.00,"0,668074","7,208381","25,6"
09/07/2011 13.00,"0,801998","6,821616","25,6"
09/07/2011 14.00,"0,948646","6,306361","25,6"
09/07/2011 15.00,"0,915258","3,461425","25,6"
09/07/2011 16.00,"1,130815","7,390084","25,6"
09/07/2011 17.00,"1,109997","6,016936","25,6"
09/07/2011 18.00,"1,076733","9,953382","25,6"
09/07/2011 19.00,"1,230825","12,454382","25,6"
09/07/2011 20.00,"1,410121","38,000386","25,6"
09/07/2011 21.00,"1,424021","36,84137","25,6"
09/07/2011 22.00,"1,49577","60,103145","25,6"
09/07/2011 23.00,"1,604985","58,511958","25,6"
10/07/2011 0.00,"1,51183","49,65009","25,6"
10/07/2011 1.00,"1,011995","31,495437","23,9"
10/07/2011 2.00,"0,932092","22,811383","23,9"
10/07/2011 3.00,"0,6951","22,961935","23,9"
10/07/2011 4.00,"0,758726","22,828246","23,9"
10/07/2011 5.00,"0,93203","22,111839","23,9"
10/07/2011 6.00,"0,907692","24,85684","23,9"
10/07/2011 7.00,"0,807125","22,470053","23,9"
10/07/2011 8.00,"0,739484","15,697764","23,9"
10/07/2011 9.00,"0,712705","8,197361","23,9"
10/07/2011 10.00,"0,777629","9,823594","23,9"
10/07/2011 11.00,"0,745198","6,307659","23,9"
10/07/2011 12.00,"0,820375","6,95919","23,9"
10/07/2011 13.00,"0,964461","7,531551","23,9"
10/07/2011 14.00,"0,943335","4,597063","23,9"
10/07/2011 15.00,"1,11355","4,484149","23,9"
10/07/2011 16.00,"1,190117","5,888445","23,9"
10/07/2011 17.00,"1,314065","6,092211","23,9"
10/07/2011 18.00,"1,117997","8,12987","23,9"
10/07/2011 19.00,"1,404655","15,830139","23,9"
10/07/2011 20.00,"1,441966","21,675751","23,9"
10/07/2011 21.00,"1,698539","41,652594","23,9"
10/07/2011 22.00,"1,717102","51,750037","23,9"
10/07/2011 23.00,"1,643252","56,716993","23,9"
11/07/2011 0.00,"0,975487","35,395554","23,9"
11/07/2011 1.00,,"38,101608","26,700001"
11/07/2011 2.00,"0,627323",,"26,700001"
11/07/2011 3.00,"0,426584","17,046243","26,700001"
11/07/2011 4.00,"0,541252","14,162375","26,700001"
11/07/2011 5.00,"0,374428","20,266263","26,700001"
11/07/2011 6.00,"0,567994","21,408396","26,700001"
11/07/2011 7.00,"0,357548","11,985844","26,700001"
11/07/2011 8.00,"0,452831","13,451139","26,700001"
11/07/2011 9.00,"0,267087","11,554955","26,700001"
11/07/2011 10.00,"0,327806","10,355717","26,700001"
11/07/2011 11.00,"0,348335","8,960509","26,700001"
11/07/2011 12.00,"0,563759","10,798293","26,700001"
11/07/2011 13.00,"0,617801","6,795659","26,700001"
11/07/2011 14.00,"0,487766","6,777489","26,700001"
11/07/2011 15.00,"0,524805","5,608106","26,700001"
11/07/2011 16.00,"0,610226","6,138935","26,700001"
11/07/2011 17.00,"0,585184","8,344019","26,700001"
11/07/2011 18.00,"0,647944","8,048105","26,700001"
11/07/2011 19.00,"0,931509","9,28368","26,700001"
11/07/2011 20.00,"1,066953","24,810111","26,700001"
11/07/2011 21.00,"1,313263","54,966173","26,700001"
11/07/2011 22.00,"0,875457","36,174273","26,700001"
11/07/2011 23.00,"0,759459","48,165325","26,700001"
12/07/2011 0.00,"0,640493","23,723789","26,700001"
12/07/2011 1.00,"0,597952","23,019046","28,200001"
12/07/2011 2.00,"0,561904","26,236463","28,200001"
12/07/2011 3.00,"0,413753","23,699125","28,200001"
12/07/2011 4.00,"0,605372","16,956691","28,200001"
12/07/2011 5.00,"0,631156","14,550442","28,200001"
12/07/2011 6.00,"0,564192","13,600402","28,200001"
12/07/2011 7.00,"0,429798","8,734679","28,200001"
12/07/2011 8.00,"0,568211","8,469913","28,200001"
12/07/2011 9.00,"0,367131","13,952123","28,200001"
12/07/2011 10.00,"0,54793","12,188315","28,200001"
12/07/2011 11.00,"0,536862","10,092255","28,200001"
12/07/2011 12.00,"0,433231","10,418017","28,200001"
12/07/2011 13.00,"0,574672","8,09353","28,200001"
12/07/2011 14.00,"0,661732","5,744382","28,200001"
12/07/2011 15.00,"0,569263","5,744382","28,200001"
12/07/2011 16.00,"0,723442","6,711298","28,200001"
12/07/2011 17.00,"0,630507","5,946849","28,200001"
12/07/2011 18.00,"0,919482","4,09868","28,200001"
12/07/2011 19.00,"0,828434","11,015036","28,200001"
12/07/2011 20.00,"0,824198","16,567334","28,200001"
12/07/2011 21.00,"0,985674","59,504824","28,200001"
12/07/2011 22.00,"1,121335","52,401569","28,200001"
12/07/2011 23.00,"1,231489","41,402103","28,200001"
13/07/2011 0.00,"0,931571","14,916443","28,200001"
13/07/2011 1.00,,"23,503164","30,79999"
13/07/2011 2.00,"0,81429",,"30,79999"
13/07/2011 3.00,"0,652729","15,974202","30,79999"
13/07/2011 4.00,"0,423689","29,160581","30,79999"
13/07/2011 5.00,"0,641884","20,734797","30,79999"
13/07/2011 6.00,"0,563375","11,473183","30,79999"
13/07/2011 7.00,"0,47124","14,937205","30,79999"
13/07/2011 8.00,"0,322843","16,891805","30,79999"
13/07/2011 9.00,"0,492837","13,107209","30,79999"
13/07/2011 10.00,"0,490149","11,196733","30,79999"
13/07/2011 11.00,"0,523611","8,458232","30,79999"
13/07/2011 12.00,"0,504331","10,819054","30,79999"
13/07/2011 13.00,"0,507482","11,371955","30,79999"
13/07/2011 14.00,"0,65106","8,380361","30,79999"
13/07/2011 15.00,"0,599895","8,571148","30,79999"
13/07/2011 16.00,"0,579503","5,970212","30,79999"
13/07/2011 17.00,"0,592016","15,407032","30,79999"
13/07/2011 18.00,"0,75747","14,001436","30,79999"
13/07/2011 19.00,"0,920606","7,606829","30,79999"
13/07/2011 20.00,"1,142971","7,872891","30,79999"
13/07/2011 21.00,"0,92663","22,721844","30,79999"
13/07/2011 22.00,"0,798995","24,608931","30,79999"
13/07/2011 23.00,"0,872777","19,034585","30,79999"
14/07/2011 0.00,"0,817348","23,708226","30,79999"
14/07/2011 1.00,"0,61936","22,412941","34,5"
14/07/2011 2.00,"0,606291","18,412912","34,5"
14/07/2011 3.00,"0,673585","19,081314","34,5"
14/07/2011 4.00,"0,510819","20,044317","34,5"
14/07/2011 5.00,"0,58386","17,814584","34,5"
14/07/2011 6.00,"0,793155","14,450502","34,5"
14/07/2011 7.00,"0,695182","15,577053","34,5"
14/07/2011 8.00,"0,480602","11,813228","34,5"
14/07/2011 9.00,"0,463454","8,454338","34,5"
14/07/2011 10.00,"0,457337","6,026022","34,5"
14/07/2011 11.00,"0,491447","5,53802","34,5"
14/07/2011 12.00,"0,530655","5,584744","34,5"
14/07/2011 13.00,"0,508966","6,232382","34,5"
14/07/2011 14.00,"0,675531","4,465979","34,5"
14/07/2011 15.00,"0,548916","4,746318","34,5"
14/07/2011 16.00,"0,566063","9,811913","34,5"
14/07/2011 17.00,"0,808542","6,141531","34,5"
14/07/2011 18.00,"0,939329","5,876765","34,5"
14/07/2011 19.00,"0,91319","6,39202","34,5"
14/07/2011 20.00,"0,909204","13,724996","34,5"
14/07/2011 21.00,"1,078458","18,245483","34,5"
14/07/2011 22.00,"0,678497","17,638083","34,5"
14/07/2011 23.00,"0,733555","22,35583","34,5"
15/07/2011 0.00,"0,828563","23,539492","34,5"
15/07/2011 1.00,,"16,092308","35,400002"
15/07/2011 2.00,"0,267928",,"35,400002"
15/07/2011 3.00,"0,305169","9,013722","35,400002"
15/07/2011 4.00,"0,302728","11,151317","35,400002"
15/07/2011 5.00,"0,285853","15,208457","35,400002"
15/07/2011 6.00,"0,219497","14,61793","35,400002"
15/07/2011 7.00,"0,239339","11,078628","35,400002"
15/07/2011 8.00,"0,172952","9,220082","35,400002"
15/07/2011 9.00,"0,200026","8,184383","35,400002"
15/07/2011 10.00,"0,204075","7,181128","35,400002"
15/07/2011 11.00,"0,227594","7,957255","35,400002"
15/07/2011 12.00,"0,269782","6,31934","35,400002"
15/07/2011 13.00,"0,334809","9,209701","35,400002"
15/07/2011 14.00,"0,428795","6,490659","35,400002"
15/07/2011 15.00,"0,337467","6,023425","35,400002"
15/07/2011 16.00,"0,328195","10,49978","35,400002"
15/07/2011 17.00,"0,411642","7,222658","35,400002"
15/07/2011 18.00,"0,285699","10,14936","35,400002"
15/07/2011 19.00,"0,436738","10,17661","35,400002"
15/07/2011 20.00,"0,500559","13,535504","35,400002"
15/07/2011 21.00,"0,557025","15,343438","35,400002"
15/07/2011 22.00,"0,491566","9,961168","35,400002"
15/07/2011 23.00,"0,543056","11,549757","35,400002"
16/07/2011 0.00,"0,238134","10,166232","35,400002"
16/07/2011 1.00,"0,331348","9,713275","16,5"
16/07/2011 2.00,"0,30452","5,510764","16,5"
16/07/2011 3.00,"0,2929","5,680787","16,5"
16/07/2011 4.00,"0,295557","4,329701","16,5"
16/07/2011 5.00,"0,302512","4,382914","16,5"
16/07/2011 6.00,"0,222093","4,828085","16,5"
16/07/2011 7.00,"0,190291","5,064297","16,5"
16/07/2011 8.00,"0,194463","4,933212","16,5"
16/07/2011 9.00,"0,152399","7,275871","16,5"
16/07/2011 10.00,"0,223731","6,877426","16,5"
16/07/2011 11.00,"0,223391","7,083786","16,5"
16/07/2011 12.00,"0,280754","6,359574","16,5"
16/07/2011 13.00,"0,315894","6,176572","16,5"
16/07/2011 14.00,"0,353939","4,106467","16,5"
16/07/2011 15.00,"0,35224","5,32517","16,5"
16/07/2011 16.00,"0,364572","6,877426","16,5"
16/07/2011 17.00,"0,389328","5,073383","16,5"
16/07/2011 18.00,"0,458342","7,739212","16,5"
16/07/2011 19.00,"0,397394","9,005935","16,5"
16/07/2011 20.00,"0,532857","9,072126","16,5"
16/07/2011 21.00,"0,481768","11,150015","16,5"
16/07/2011 22.00,"0,416185","14,360949","16,5"
16/07/2011 23.00,"0,415351","18,645227","16,5"
17/07/2011 0.00,"0,493884","9,743125","16,5"
17/07/2011 1.00,,"11,926147","20,200001"
17/07/2011 2.00,"0,321575",,"20,200001"
17/07/2011 3.00,"0,31926","8,973488","20,200001"
17/07/2011 4.00,"0,195094","6,081829","20,200001"
17/07/2011 5.00,"0,263924","4,035085","20,200001"
17/07/2011 6.00,"0,263739","3,443256","20,200001"
17/07/2011 7.00,"0,302338","4,125935","20,200001"
17/07/2011 8.00,"0,229648","5,857297","20,200001"
17/07/2011 9.00,"0,228969","5,301808","20,200001"
17/07/2011 10.00,"0,309286","5,650935","20,200001"
17/07/2011 11.00,"0,251542","4,985127","20,200001"
17/07/2011 12.00,"0,26834","4,716468","20,200001"
17/07/2011 13.00,"0,364991","4,737234","20,200001"
17/07/2011 14.00,"0,330994","6,872233","20,200001"
17/07/2011 15.00,"0,335255","6,403701","20,200001"
17/07/2011 16.00,"0,421901","4,103871","20,200001"
17/07/2011 17.00,"0,412329","4,917637","20,200001"
17/07/2011 18.00,"0,490206","6,590595","20,200001"
17/07/2011 19.00,"0,524946","8,22851","20,200001"
17/07/2011 20.00,"0,493943","12,023482","20,200001"
17/07/2011 21.00,"0,607424","13,456337","20,200001"
17/07/2011 22.00,"0,586055","24,078102","20,200001"
17/07/2011 23.00,"0,498204","21,939225","20,200001"
18/07/2011 0.00,"0,466028","23,447352","20,200001"
18/07/2011 1.00,"0,479306","24,342876","24,4"
18/07/2011 2.00,"0,451484","15,173413","24,4"
18/07/2011 3.00,"0,295914","9,207106","24,4"
18/07/2011 4.00,"0,396117","7,434211","24,4"
18/07/2011 5.00,"0,298478","8,415402","24,4"
18/07/2011 6.00,"0,323644","20,560883","24,4"
18/07/2011 7.00,"0,204945","18,519332","24,4"
18/07/2011 8.00,"0,23144","9,523786","24,4"
18/07/2011 9.00,"0,266333","11,236975","24,4"
18/07/2011 10.00,"0,293784","4,772275","24,4"
18/07/2011 11.00,"0,328616","4,068829","24,4"
18/07/2011 12.00,"0,309934","5,245998","24,4"
18/07/2011 13.00,"0,385619","5,893637","24,4"
18/07/2011 14.00,"0,332723","4,295956","24,4"
18/07/2011 15.00,"0,398465","4,099978","24,4"
18/07/2011 16.00,"0,465688","4,854042","24,4"
18/07/2011 17.00,"0,59146","3,863766","24,4"
18/07/2011 18.00,"0,495394","5,400448","24,4"
18/07/2011 19.00,"0,672301","5,586042","24,4"
18/07/2011 20.00,"0,637469","9,160382","24,4"
18/07/2011 21.00,"0,636636","17,10985","24,4"
18/07/2011 22.00,"0,813357","23,449934","24,4"
18/07/2011 23.00,"0,520592","22,054728","24,4"
19/07/2011 0.00,"0,417455","16,368759","24,4"
19/07/2011 1.00,,"16,960588",32
