,ARPA Puglia,,,
,Molfetta ASM,,,
Parm,SO2,NO2,,O3
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,
22/01/2008 20.00,"8,00566006","26,59890123",,"4,54667209"
22/01/2008 21.00,"6,5334568","13,2573181",,"25,8518025"
22/01/2008 22.00,"8,2223177","7,22174587",,"36,87865452"
22/01/2008 23.00,"8,18857574","7,64948339",,"37,3787487"
23/01/2008 0.00,"7,31839609","7,7937655",,"34,35868134"
23/01/2008 1.00,"3,45941091","6,76336498",,"42,04589544"
23/01/2008 2.00,"5,2015481","3,95051006",,"56,6630505"
23/01/2008 3.00,"7,66291618","2,99544171",,"61,1236575"
23/01/2008 4.00,"2,8129909","2,09144628",,"60,6118698"
23/01/2008 5.00,"6,66842413","2,08378497",,"54,62627868"
23/01/2008 6.00,"7,54570818","2,98011909",,"59,23109268"
23/01/2008 7.00,"6,90816689","4,05010337",,"60,46899696"
23/01/2008 8.00,"3,44875598","6,29476838",,"54,54185382"
23/01/2008 9.00,"3,45053196","7,78355167",,"52,81423434"
23/01/2008 10.00,"3,63522291","8,4985762",,"52,92595062"
23/01/2008 11.00,"5,37380791","7,33921432",,"54,42884262"
23/01/2008 12.00,"6,213799","7,16301353",,"55,37448738"
23/01/2008 13.00,"8,25250721","6,98425646",,"57,99968262"
23/01/2008 14.00,"6,95433998","7,48477363",,"58,50756594"
23/01/2008 15.00,"8,08379936","7,58947385",,"60,73786944"
23/01/2008 16.00,"9,39972496","6,98170206",,"62,79932322"
23/01/2008 17.00,"2,57502389","6,0215268",,"65,93630616"
23/01/2008 18.00,"5,34716988","7,59202825",,"62,66163006"
23/01/2008 19.00,"5,949193","8,28917575",,"59,95200996"
23/01/2008 20.00,"5,27435923","8,4040898",,"57,56972994"
23/01/2008 21.00,"2,99945903","7,49115774",,"56,73448692"
23/01/2008 22.00,"4,04367495","5,81084915",,"57,49438914"
23/01/2008 23.00,"1,29284","4,89536269",,"58,00617684"
24/01/2008 0.00,"3,37772107","3,87134629",,"58,52316384"
24/01/2008 1.00,,"3,18058102",,"58,29714144"
24/01/2008 2.00,"7,00584078",,,"59,32721106"
24/01/2008 3.00,"6,11079788","2,22423548",,
24/01/2008 4.00,"5,04704714","1,92418212",,"61,07062464"
24/01/2008 5.00,"6,78563213","1,91396641",,"62,9205552"
24/01/2008 6.00,"3,97796798","2,40171535",,"61,15312674"
24/01/2008 7.00,"4,0418992","4,73448264",,"55,78772382"
24/01/2008 8.00,"4,28697109","11,89748865",,"33,7085334"
24/01/2008 9.00,"3,87851906","17,27677809",,"17,39055586"
24/01/2008 10.00,"3,23920202","19,32862932",,"20,49481656"
24/01/2008 11.00,"4,35978222","17,98540722",,"23,63901966"
24/01/2008 12.00,"6,19426394","12,47078359",,"37,5708285"
24/01/2008 13.00,"7,82984781","10,48148878",,"46,7791812"
24/01/2008 14.00,"7,33615398","10,51085871",,"50,20185096"
24/01/2008 15.00,"7,04135799","13,60972157",,"46,58580648"
24/01/2008 16.00,"6,70926905","15,84416523",,"41,35833216"
24/01/2008 17.00,"5,78936386","17,88198608",,"38,49383178"
24/01/2008 18.00,"7,65226078","13,67100266",,"48,57623586"
24/01/2008 19.00,"3,12909794","27,66887046",,"21,0576555"
24/01/2008 20.00,"4,12536621","17,74537281",,"18,23107666"
24/01/2008 21.00,"2,89645791","19,22649102",,"12,10119809"
24/01/2008 22.00,"2,69400811","11,00881208",,"27,09135486"
24/01/2008 23.00,"1,92505205","6,36371644",,"37,76031846"
25/01/2008 0.00,"2,86093998","5,65635322",,"40,56291774"
25/01/2008 1.00,"1,738585","5,04602891",,"42,04285434"
25/01/2008 2.00,"3,49492908","4,38718421",,"44,07067944"
25/01/2008 3.00,"4,22836685","4,28120867",,"43,0535394"
25/01/2008 4.00,"2,9053371","3,78452121",,"43,00584318"
25/01/2008 5.00,"2,51641989","3,88794612",,"41,60583846"
25/01/2008 6.00,"4,58176708","4,58637082",,"38,87285094"
25/01/2008 7.00,"1,96944904","6,30242969",,"35,17687458"
25/01/2008 8.00,"0,62510902","18,16799401",,"18,26072444"
25/01/2008 9.00,"5,17313385","16,07910777",,"12,63877236"
25/01/2008 10.00,"4,56223202","24,74876844",,"6,48336622"
25/01/2008 11.00,"2,66736889","19,79722404",,"17,28483937"
25/01/2008 12.00,"6,12855721","16,77753248",,"28,32378516"
25/01/2008 13.00,"4,97956324","13,22794816",,"43,05869946"
25/01/2008 14.00,"8,28092194","13,28667674",,"44,00622774"
25/01/2008 15.00,"4,05788183","12,9125703",,"48,6059013"
25/01/2008 16.00,"3,83234596","17,37891827",,"36,74190312"
25/01/2008 17.00,"2,50931597","21,41114085",,"29,76505074"
25/01/2008 18.00,"2,560817","20,08706733",,"28,3650264"
25/01/2008 19.00,"1,96234596","19,15371513",,"24,99521292"
25/01/2008 20.00,"2,51109195","13,79996402",,"28,50554484"
25/01/2008 21.00,"4,4592309","14,61075403",,"24,78894786"
25/01/2008 22.00,"1,26087403","15,81224466",,"21,9708684"
25/01/2008 23.00,"5,06658077","15,9795107",,"22,41304434"
26/01/2008 0.00,"5,2175312","13,26114029",,"28,69118928"
26/01/2008 1.00,,"10,57214169",,"32,24148714"
26/01/2008 2.00,"2,23938298",,,"30,69193878"
26/01/2008 3.00,"3,2285471","10,90028778",,
26/01/2008 4.00,"2,73307705","10,26059542",,"29,66031918"
26/01/2008 5.00,"3,05095911","9,97842097",,"28,15958538"
26/01/2008 6.00,"1,39939201","9,80732521",,"28,39145454"
26/01/2008 7.00,"1,04421699","9,5200382",,"27,57088728"
26/01/2008 8.00,"2,62119699","11,81066733",,"21,75088896"
26/01/2008 9.00,"1,77055097","14,6758686",,"17,92114344"
26/01/2008 10.00,"2,21451998","15,71776015",,"17,78330902"
26/01/2008 11.00,"1,855793","15,05254073",,"23,29284438"
26/01/2008 12.00,"4,35978222","13,21517993",,"36,49669236"
26/01/2008 13.00,"5,63663816","12,42482135",,"43,36396704"
26/01/2008 14.00,"5,85329485","11,74937495",,"49,43900574"
26/01/2008 15.00,"6,25464392","11,66000487",,"44,47308564"
26/01/2008 16.00,"4,86945915","9,76008201",,"49,25995362"
26/01/2008 17.00,"4,13246918","10,18271074",,"50,4347796"
26/01/2008 18.00,"3,35285902","12,17455807",,"49,0422501"
26/01/2008 19.00,"2,47912598","14,06937965",,"27,41857722"
26/01/2008 20.00,"4,85525179","11,79661814",,"38,03992308"
26/01/2008 21.00,"1,99431205","7,58947385",,"48,5707815"
26/01/2008 22.00,"2,30686593","7,78738138",,"48,52955988"
26/01/2008 23.00,"3,69027495","7,4222078",,"48,7459881"
27/01/2008 0.00,"3,976192","7,48732614",,"48,86706312"
27/01/2008 1.00,"3,12377","6,53864191",,"49,28830452"
27/01/2008 2.00,"0,80092102","4,74086676",,"57,29691384"
27/01/2008 3.00,"4,97956324","4,12160394",,"62,57457612"
27/01/2008 4.00,"7,86358976","3,32358593",,"66,43396746"
27/01/2008 5.00,"4,69897509","2,2880785",,"64,43984952"
27/01/2008 6.00,"4,41838598","2,29701513",,"67,42201104"
27/01/2008 7.00,"3,47361803","3,34912238",,"43,9977519"
27/01/2008 8.00,"2,63718009","15,77905253",,"18,00822877"
27/01/2008 9.00,"3,39725494","15,26321462",,"15,32546649"
27/01/2008 10.00,"4,58709383","16,1352876",,"21,78053478"
27/01/2008 11.00,"5,35072184","9,7588067",,"41,31446184"
27/01/2008 12.00,"8,96285915","7,67119013",,"58,72163976"
27/01/2008 13.00,"7,43560314","14,37325897",,"66,3000021"
27/01/2008 14.00,"6,28838587","8,38366026",,"72,13030092"
27/01/2008 15.00,"8,11043739","9,25828952",,"74,81227644"
27/01/2008 16.00,"6,93480492","9,1523121",,"69,45344622"
27/01/2008 17.00,"7,88134909","11,00371081",,"58,06466406"
27/01/2008 18.00,"5,13228893","13,52672432",,"54,89573976"
27/01/2008 19.00,"5,41820478","13,08111542",,"40,46813352"
27/01/2008 20.00,"6,50326681","20,0768535",,"13,84662861"
27/01/2008 21.00,"4,53381777","20,01301236",,"13,94711244"
27/01/2008 22.00,"7,56346703","32,76982269",,"5,05794967"
27/01/2008 23.00,"7,45691395","30,16508913",,"16,67307011"
28/01/2008 0.00,"6,28661013","26,32820652",,"13,97656991"
28/01/2008 1.00,,"20,18666628",,"29,20915728"
28/01/2008 2.00,"4,98666716",,,"26,32007304"
28/01/2008 3.00,"2,15591598","11,35484272",,
28/01/2008 4.00,"5,64196587","6,46713946",,"39,74466564"
28/01/2008 5.00,"6,8389082","8,62370596",,"21,2483619"
28/01/2008 6.00,"7,506639","8,50623563",,"23,31114984"
28/01/2008 7.00,"7,41606903","4,93622177",,"49,86287622"
28/01/2008 8.00,"7,75703716","19,88914851",,"29,89595538"
28/01/2008 9.00,"1,36032295","18,57530575",,"26,64113472"
28/01/2008 10.00,"1,48641002","27,25901937",,"12,98303469"
28/01/2008 11.00,"3,86786294","20,3896638",,"24,3360594"
28/01/2008 12.00,"5,6295352","16,09570195",,"34,10442576"
28/01/2008 13.00,"5,798244","13,20751298",,"39,80038644"
28/01/2008 14.00,"8,93266869","9,84052298",,"48,42463212"
28/01/2008 15.00,"5,46437788","12,70954832",,"46,60415118"
28/01/2008 16.00,"4,54092121","10,54915399",,"53,90031906"
28/01/2008 17.00,"7,92752218","12,83085401",,"51,92693946"
28/01/2008 18.00,"5,56205082","12,47206455",,"54,69848028"
28/01/2008 19.00,"4,18396902","11,32036775",,"57,1603194"
28/01/2008 20.00,"5,26370382","10,14312509",,"60,31798182"
28/01/2008 21.00,"2,07955408","10,42147735",,"58,53507318"
28/01/2008 22.00,"2,67802501","7,85888384",,"61,4944755"
28/01/2008 23.00,"4,08807182","4,60552316",,"66,08647764"
29/01/2008 0.00,"1,74568903","4,31823615",,"71,1890118"
29/01/2008 1.00,"2,64605904","2,91500075",,"79,2107469"
29/01/2008 2.00,"1,73680902","4,12543553",,"66,36378672"
29/01/2008 3.00,"3,28004789","4,09479028",,"55,09366632"
29/01/2008 4.00,"4,8410449","4,63744373",,"46,5173523"
29/01/2008 5.00,"1,97122502","3,63130248",,"43,99977276"
29/01/2008 6.00,"4,49830008","3,63768659",,"43,91815356"
29/01/2008 7.00,"1,93037999","4,88004195",,"39,43368864"
29/01/2008 8.00,"2,52529907","18,59445809",,"24,21425844"
29/01/2008 9.00,"4,07386494","16,30765679",,"22,17479868"
29/01/2008 10.00,"4,63681889","19,38353571",,"19,16099206"
29/01/2008 11.00,"5,2477212","24,53809644",,"20,37894084"
29/01/2008 12.00,"6,28305817","22,56283953",,"25,63564896"
29/01/2008 13.00,"4,92983913","18,89705268",,"33,92821854"
29/01/2008 14.00,"6,02733183","17,34572615",,"42,57061272"
29/01/2008 15.00,"7,63272619","15,86587197",,"47,32457796"
29/01/2008 16.00,"3,652982","13,95190744",,"58,87585296"
29/01/2008 17.00,"5,0221839","14,84058213",,"59,86058076"
29/01/2008 18.00,"7,14080811","24,78834468",,"38,59925004"
29/01/2008 19.00,"8,09800625","38,17591074",,"8,45538615"
29/01/2008 20.00,"2,18788195","36,01934424",,"2,75295676"
29/01/2008 21.00,"2,72242188","24,74876844",,"1,7954262"
29/01/2008 22.00,"7,20118809","22,50665406",,"0,62280551"
29/01/2008 23.00,"5,57803392","22,60241577",,"0,17448851"
30/01/2008 0.00,"2,90711308","22,39430193",,"0,2906703"
30/01/2008 1.00,,"15,86332133",,"6,74288584"
30/01/2008 2.00,"1,62315297",,,"10,0573101"
30/01/2008 3.00,"1,57165205","12,87426373",,
30/01/2008 4.00,"2,061795","13,31604856",,"11,60970336"
30/01/2008 5.00,"3,3422029","9,72688424",,"19,8941895"
30/01/2008 6.00,"4,8747859","8,20490507",,"21,63077532"
30/01/2008 7.00,"5,00087404","11,64085065",,"16,62349037"
30/01/2008 8.00,"2,61409307","23,61110202",,"7,08657134"
30/01/2008 9.00,"5,7360878","19,58909139",,"17,72799435"
30/01/2008 10.00,"6,30614519","27,15686226",,"17,47360535"
30/01/2008 11.00,"4,12891817","23,15655837",,"32,48510868"
30/01/2008 12.00,"6,90284014","25,09095996",,"39,16150038"
30/01/2008 13.00,"7,37522411","37,04462091",,"23,76582372"
30/01/2008 14.00,"8,1868","32,79662694",,"36,13868622"
30/01/2008 15.00,"9,29317188","25,32715713",,"43,64572986"
30/01/2008 16.00,"6,08415985","21,98187387",,"54,64803726"
30/01/2008 17.00,"11,36561966","22,98292326",,"55,5695298"
30/01/2008 18.00,"5,37735987","28,01362014",,"41,26407768"
30/01/2008 19.00,"3,86075997","39,55231368",,"9,06387691"
30/01/2008 20.00,"4,09162378","22,97524878",,"24,45326928"
30/01/2008 21.00,"2,52174711","8,2176733",,"54,15223986"
30/01/2008 22.00,"3,3386519","8,18064393",,"55,13734044"
30/01/2008 23.00,"3,07582211","4,87621035",,"63,61910568"
31/01/2008 0.00,"7,18520498","3,75643224",,"60,45222186"
31/01/2008 1.00,"5,9953661","3,79345973",,"54,79210692"
31/01/2008 2.00,"5,29922199","3,69642082",,"53,19307692"
31/01/2008 3.00,"4,38286781","3,69897333",,"50,28578532"
31/01/2008 4.00,"3,71868992","4,16246302",,"47,056608"
31/01/2008 5.00,"5,40044594","4,09223777",,"48,0819492"
31/01/2008 6.00,"1,45799601","3,60065911",,"47,43040824"
31/01/2008 7.00,"7,58300114","8,09892953",,"36,22628952"
31/01/2008 8.00,"5,8870368","13,39393325",,"26,32397742"
31/01/2008 9.00,"4,07031298","19,10262717",,"17,43078078"
31/01/2008 10.00,"6,28483391","29,19979755",,"12,55587001"
31/01/2008 11.00,"7,36812019","27,02024523",,"24,60036042"
31/01/2008 12.00,"15,90476036","20,33093898",,"41,13949068"
31/01/2008 13.00,"12,79164982","33,45802416",,"32,8809618"
31/01/2008 14.00,"5,68281078","30,74093847",,"45,31613742"
31/01/2008 15.00,"9,70517635","32,92047198",,"34,30994526"
31/01/2008 16.00,"7,14435911","31,46106051",,"30,18911742"
31/01/2008 17.00,"7,34325695","26,81850798",,"38,08034028"
31/01/2008 18.00,"5,87105417","30,02973237",,"26,10982512"
31/01/2008 19.00,"10,36225033","40,14988857",,"6,57147964"
31/01/2008 20.00,"5,97050285","30,5698239",,"2,10865361"
31/01/2008 21.00,"3,95132995","27,40966866",,"5,10333858"
31/01/2008 22.00,"4,57466316","23,21146476",,"15,85123148"
31/01/2008 23.00,"7,83517599","13,11814103",,"31,11582888"
01/02/2008 0.00,"6,29371405","9,93373217",,"28,13064588"
01/02/2008 1.00,,"9,92351834",,"22,27711698"
01/02/2008 2.00,"6,40204191",,,"32,26055778"
01/02/2008 3.00,"3,28182292","5,91682658",,
01/02/2008 4.00,"5,04704714","5,77509887",,"34,5579813"
01/02/2008 5.00,"4,55690384","4,9936788",,"40,30936848"
01/02/2008 6.00,"8,81901264","3,72706419",,"46,8131238"
01/02/2008 7.00,"6,28838587","4,00413737",,"51,9790698"
01/02/2008 8.00,"4,8197341","11,43144456",,"33,87995334"
01/02/2008 9.00,"7,94350481","24,95178477",,"10,08810173"
01/02/2008 10.00,"7,75703716","33,14647413",,"5,18421811"
01/02/2008 11.00,"9,98398876","50,6173338",,"4,07461882"
01/02/2008 12.00,"5,99891806","44,96991345",,"13,6920132"
01/02/2008 13.00,"7,64870882","29,26108053",,"43,69164066"
01/02/2008 14.00,"9,35000038","24,27633648",,"57,35235996"
01/02/2008 15.00,"7,96126318","24,01713468",,"57,94823898"
01/02/2008 16.00,"5,57981014","26,33714127",,"47,94488388"
01/02/2008 17.00,"6,17117786","21,30132807",,"51,68439702"
01/02/2008 18.00,"7,275774","27,02917998",,"35,55151848"
01/02/2008 19.00,"6,52280188","33,05453085",,"19,92976056"
01/02/2008 20.00,"8,76218414","27,2871027",,"16,82002195"
01/02/2008 21.00,"7,90798712","5,13796091",,"55,81509372"
01/02/2008 22.00,"3,83767295","4,81747613",,"53,95966956"
01/02/2008 23.00,"6,0344348","7,76312213",,"52,5241134"
02/02/2008 0.00,"6,91704702","4,93111298",,"51,03636804"
02/02/2008 1.00,"7,01471996","3,80750515",,"54,79024302"
02/02/2008 2.00,"9,43169022","3,23676273",,"56,94294942"
02/02/2008 3.00,"4,09872818","3,58789088",,"53,9753067"
02/02/2008 4.00,"7,88667583","2,48343163",,"50,99204646"
02/02/2008 5.00,"10,69077969","2,84988241",,"52,07556096"
02/02/2008 6.00,"4,91207981","2,64942048",,"54,93496014"
02/02/2008 7.00,"7,50486279","3,51894094",,"51,65312274"
02/02/2008 8.00,"3,52689505","6,40585272",,"45,94342806"
02/02/2008 9.00,"3,16949201","12,18484714",,"37,37398104"
02/02/2008 10.00,"6,62402678","11,35739336",,"43,54951338"
02/02/2008 11.00,"6,57785416","7,25494364",,"56,95858656"
02/02/2008 12.00,"9,67853832","10,52489849",,"53,47071954"
02/02/2008 13.00,"21,75806046","14,31963166",,"51,26454864"
02/02/2008 14.00,"19,59859085","13,64036306",,"55,66513806"
02/02/2008 15.00,"16,00065994","11,58339174",,"62,19367344"
02/02/2008 16.00,"23,05978012","14,81249316",,"53,48376684"
02/02/2008 17.00,"31,03347015","14,64906059",,"50,21884188"
02/02/2008 18.00,"11,1898098","6,08409074",,"66,45082104"
02/02/2008 19.00,"8,8740654","6,07642943",,"64,01127024"
02/02/2008 20.00,"7,506639","4,55827997",,"64,53543816"
02/02/2008 21.00,"5,22640991","3,71302064",,"66,81851946"
02/02/2008 22.00,"6,43578386","4,36292683",,"67,1158017"
02/02/2008 23.00,"8,34130096","4,8034307",,"61,53650154"
03/02/2008 0.00,"5,66327715","5,54399357",,"56,1006432"
03/02/2008 1.00,,"5,00134011",,"53,55677286"
03/02/2008 2.00,"2,06534696",,,"53,97662124"
03/02/2008 3.00,"6,41802502","4,02711943",,
03/02/2008 4.00,"5,79469204","9,89031869",,"41,59249686"
03/02/2008 5.00,"4,50185204","6,17985245",,"52,08780384"
03/02/2008 6.00,"7,61319113","3,21377879",,"56,04209712"
03/02/2008 7.00,"8,6485281","2,4719406",,"61,05795012"
03/02/2008 8.00,"9,13511944","3,65428454",,"63,7311555"
03/02/2008 9.00,"6,42512798","19,70655984",,"24,65729766"
03/02/2008 10.00,"6,76787281","10,63598471",,"48,47958774"
03/02/2008 11.00,"12,59630013","11,51827529",,"54,45495684"
03/02/2008 12.00,"11,96053982","6,57439408",,"71,36986896"
03/02/2008 13.00,"9,06941128","7,28303261",,"71,78699016"
03/02/2008 14.00,"8,15128231","4,18161536",,"81,83288142"
03/02/2008 15.00,"10,14914036","2,2459441",,"86,1164964"
03/02/2008 16.00,"6,48373222","5,17243587",,"83,94950664"
03/02/2008 17.00,"7,15678978","3,48574317",,"82,88021664"
03/02/2008 18.00,"6,91527081","4,64765756",,"73,15589718"
03/02/2008 19.00,"3,96908808","7,04299068",,"62,1582201"
03/02/2008 20.00,"8,20633411","10,19164737",,"48,2639247"
03/02/2008 21.00,"5,76095009","9,39874003",,"42,25885092"
03/02/2008 22.00,"7,62739801","7,40816238",,"51,24965706"
03/02/2008 23.00,"8,42831898","13,92892162",,"37,90293624"
04/02/2008 0.00,"4,51783514","2,02632794",,"67,69580814"
04/02/2008 1.00,"3,45053196","1,85267966",,"68,99624136"
04/02/2008 2.00,"3,26228905","2,16422593",,"66,42892512"
04/02/2008 3.00,"4,40595388","4,13692656",,"60,32312226"
04/02/2008 4.00,"6,96322012","3,66960716",,"58,70757222"
04/02/2008 5.00,"7,35746479","2,08250777",,"59,70324798"
04/02/2008 6.00,"7,58122492","1,84501835",,"58,92323526"
04/02/2008 7.00,"7,14791107","7,63160825",,"46,79946828"
04/02/2008 8.00,"3,90338111","7,26771187",,"45,55971972"
04/02/2008 9.00,"6,82647705","6,33179587",,"49,12400664"
04/02/2008 10.00,"7,17810106","7,98784331",,"47,45550222"
04/02/2008 11.00,"8,1868","9,03867525",,"50,3237304"
04/02/2008 12.00,"10,8399601","7,84739281",,"59,85047646"
04/02/2008 13.00,"11,90548992","7,44136015",,"63,2120103"
04/02/2008 14.00,"23,14855957","10,86198122",,"60,14877894"
04/02/2008 15.00,"20,1651001","7,88442029",,"66,89641086"
04/02/2008 16.00,"9,16886044","15,28875295",,"48,22260498"
04/02/2008 17.00,"10,19353962","20,28624642",,"43,07761314"
04/02/2008 18.00,"11,54852962","20,82635676",,"36,11045304"
04/02/2008 19.00,"16,99691963","17,41467232",,"37,69370856"
04/02/2008 20.00,"21,26259041","15,64370706",,"38,49956082"
04/02/2008 21.00,"18,90065956","12,43247702",,"46,05818544"
04/02/2008 22.00,"12,68865013","8,60327642",,"50,68662192"
04/02/2008 23.00,"11,28038025","8,29938958",,"51,85921122"
05/02/2008 0.00,"14,77353001","8,48070105",,"46,36296252"
05/02/2008 1.00,,"7,29707992",,"49,84977006"
05/02/2008 2.00,"12,7614603",,,"46,04786532"
05/02/2008 3.00,"22,72414017","14,29920776",,
05/02/2008 4.00,"51,74554062","15,44068697",,"37,80389448"
05/02/2008 5.00,"37,75516129","4,42421357",,"57,44537838"
05/02/2008 6.00,"23,93884087","7,3251689",,"51,59797092"
05/02/2008 7.00,"16,32740974","9,03739805",,"42,59912058"
05/02/2008 8.00,"12,58032036","7,41965529",,"63,94152114"
05/02/2008 9.00,"10,67479992","4,91068532",,"74,47906998"
05/02/2008 10.00,"11,5041399","8,83182732",,"65,57623992"
05/02/2008 11.00,"14,70248985","6,57439408",,"66,27035628"
05/02/2008 12.00,"11,87707043","5,20946336",,"74,0833542"
05/02/2008 13.00,"4,80730295","8,52921957",,"64,5499962"
05/02/2008 14.00,"9,89164352","12,3584277",,"58,84140024"
05/02/2008 15.00,"8,27914524","11,77364173",,"59,40706446"
05/02/2008 16.00,"8,08024693","18,31100268",,"43,03376244"
05/02/2008 17.00,"5,77338123","15,85310374",,"45,1679868"
05/02/2008 18.00,"8,40523338","16,49535802",,"36,75559788"
05/02/2008 19.00,"7,96126318","11,73788768",,"42,16967802"
05/02/2008 20.00,"5,11453009","8,99781617",,"44,63995374"
05/02/2008 21.00,"5,37913609","7,87292926",,"45,61432218"
05/02/2008 22.00,"2,81476688","7,62394694",,"43,25821524"
05/02/2008 23.00,"7,66646814","6,39691421",,"47,37490326"
06/02/2008 0.00,"6,06107283","6,12494982",,"43,99384752"
06/02/2008 1.00,"5,99181414","5,76743756",,"45,38337516"
06/02/2008 2.00,"5,51943016","4,87748755",,"50,47959168"
06/02/2008 3.00,"3,68139601","4,12160394",,"54,40555368"
06/02/2008 4.00,"5,4661541","3,85602555",,"51,83798238"
06/02/2008 5.00,"7,09996223","3,74110961",,"42,77687778"
06/02/2008 6.00,"9,14577389","3,66832996",,"40,6828548"
06/02/2008 7.00,"8,37681866","3,91858949",,"39,8421378"
06/02/2008 8.00,"7,37877512","16,21827544",,"20,07571374"
06/02/2008 9.00,"8,57571697","12,91767345",,"18,73069603"
06/02/2008 10.00,"6,65244102","12,77977734",,"25,7444811"
06/02/2008 11.00,"6,31680012","13,38371565",,"32,05766736"
06/02/2008 12.00,"4,93516588","14,18173743",,"36,492219"
06/02/2008 13.00,"5,87815809","12,86916058",,"46,0307763"
06/02/2008 14.00,"6,94013309","11,14415755",,"54,61183836"
06/02/2008 15.00,"8,34130192","11,39952211",,"50,91941322"
06/02/2008 16.00,"6,18716002","10,51596186",,"56,39578686"
06/02/2008 17.00,"5,63131094","11,96005071",,"54,52101738"
06/02/2008 18.00,"4,41838598","17,55384939",,"50,08519044"
06/02/2008 19.00,"6,746562","26,44439589",,"28,37303136"
06/02/2008 20.00,"9,22036076","24,83175816",,"23,73090012"
06/02/2008 21.00,"5,10564995","25,7025483",,"5,41473741"
06/02/2008 22.00,"3,24808192","22,26660084",,"9,09743495"
06/02/2008 23.00,"4,94404602","21,73416498",,"7,06400442"
07/02/2008 0.00,"7,95948696","18,64425192",,"5,87972945"
07/02/2008 1.00,,"11,81705144",,"9,23496134"
07/02/2008 2.00,"7,70020914",,,"6,77286716"
07/02/2008 3.00,"8,89182377","7,06086582",,
07/02/2008 4.00,"3,03675199","5,86703086",,"28,95631434"
07/02/2008 5.00,"4,81440592","7,16428885",,"38,0962521"
07/02/2008 6.00,"0,35162401","5,52739374",,"44,13299256"
07/02/2008 7.00,"5,0896678","4,98218777",,"46,0778643"
07/02/2008 8.00,"7,5243969","16,20551661",,"29,2132971"
07/02/2008 9.00,"6,74123478","12,03411132",,"35,12482272"
07/02/2008 10.00,"4,84992409","22,96887219",,"13,25920581"
07/02/2008 11.00,"5,66150093","21,02041953",,"16,34671692"
07/02/2008 12.00,"6,52102613","15,3244976",,"29,23417278"
07/02/2008 13.00,"7,23492908","18,09139217",,"20,38382622"
07/02/2008 14.00,"7,98257399","20,49947658",,"22,33650672"
07/02/2008 15.00,"7,423172","12,6725246",,"45,30695526"
07/02/2008 16.00,"6,81937408","9,85967532",,"54,9790659"
07/02/2008 17.00,"9,00547981","16,76731488",,"38,70539424"
07/02/2008 18.00,"8,85985756","24,41934891",,"21,66473754"
07/02/2008 19.00,"11,06194019","9,73327024",,"58,06788174"
07/02/2008 20.00,"6,512146","7,92527937",,"63,2150514"
07/02/2008 21.00,"3,98507094","6,66632607",,"64,27941678"
07/02/2008 22.00,"6,89928818","5,94874715",,"60,35449464"
07/02/2008 23.00,"2,50398898","4,80853761",,"60,82015572"
08/02/2008 0.00,"3,0740459","4,08457645",,"65,22641532"
