Stat,Lendinuso,,,,,  ,
,,,,
Parm,SO2,NO2,NOX,PM10,,,
22/09/2014 21.00,"3,3","5,2","12,8",,,,
22/09/2014 22.00,"3,3","4,4","8,6","73,5",,,
22/09/2014 23.00,"3,7","4,5","6,8",,,,
23/09/2014 0.00,"4,0","6,7","10,1","36,4",,,
23/09/2014 1.00,"3,5",,,,,,
23/09/2014 2.00,,"5,8","8,3","17,6",,,
23/09/2014 3.00,"4,0","5,2","7,8",,,,
23/09/2014 4.00,"3,7","3,1","4,9","8,3",,,
23/09/2014 5.00,"3,0","4,1","6,6",,,,
23/09/2014 6.00,"3,5","4,0","6,1","23,7",,,
23/09/2014 7.00,"3,5","6,6","8,3",,,,
23/09/2014 8.00,"7,5","16,3","19,4","12,2",,,
23/09/2014 9.00,"20,1","11,0","14,6",,,,
23/09/2014 10.00,"25,6","8,0","11,3","6,6",,,
23/09/2014 11.00,"19,6","7,1","10,0",,,,
23/09/2014 12.00,"13,2","2,1","3,6","3,7",,,
23/09/2014 13.00,"9,8","1,6","2,9",,,,
23/09/2014 14.00,"6,9","1,7","3,1","12,5",,,
23/09/2014 15.00,"6,4","1,3","2,4",,,,
23/09/2014 16.00,"6,2","1,5","2,8","17,1",,,
23/09/2014 17.00,"7,4","4,4","5,9",,,,
23/09/2014 18.00,"5,1","2,0","3,2","13,7",,,
23/09/2014 19.00,"4,7","1,7","2,7",,,,
23/09/2014 20.00,"4,5","1,9","3,1","8,5",,,
23/09/2014 21.00,"4,2","1,5","2,6",,,,
23/09/2014 22.00,"3,1","1,5","2,8","8,8",,,
23/09/2014 23.00,"3,4","1,8","3,0",,,,
24/09/2014 0.00,"3,7","2,4","3,4","10,3",,,
24/09/2014 1.00,"4,0","3,3","4,2",,,,
24/09/2014 2.00,"4,3","3,1","4,2","9,3",,,
24/09/2014 3.00,"5,2","2,9","4,1",,,,
24/09/2014 4.00,"5,1","3,0","4,1","9,0",,,
24/09/2014 5.00,"3,9","6,1","7,5",,,,
24/09/2014 6.00,"3,5","8,8","11,3","12,2",,,
24/09/2014 7.00,"3,5","13,0","18,0",,,,
24/09/2014 8.00,"4,6","5,9","10,6","6,3",,,
24/09/2014 9.00,"5,3","17,0","36,6",,,,
24/09/2014 10.00,"4,0","12,2","23,0","13,9",,,
24/09/2014 11.00,"4,3","4,8","8,2",,,,
24/09/2014 12.00,"3,7","4,6","7,7","10,3",,,
24/09/2014 13.00,"4,4","3,7","5,9",,,,
24/09/2014 14.00,"4,7","3,7","5,7","5,9",,,
24/09/2014 15.00,"4,4","3,9","5,8",,,,
24/09/2014 16.00,"4,2","5,9","8,3","7,3",,,
24/09/2014 17.00,"4,2","4,9","7,7",,,,
24/09/2014 18.00,"3,6","6,9","11,8","3,9",,,
24/09/2014 19.00,"3,2","10,4","19,4",,,,
24/09/2014 20.00,"2,9","6,6","16,8","7,8",,,
24/09/2014 21.00,"3,0","8,7","19,7",,,,
24/09/2014 22.00,"2,9","10,9","24,4","26,9",,,
24/09/2014 23.00,"3,2","8,3","19,4",,,,
25/09/2014 0.00,"3,1","7,0","18,1","23,4",,,
25/09/2014 1.00,"3,0",,,,,,
25/09/2014 2.00,,"5,6","14,6","31,5",,,
25/09/2014 3.00,"3,8","5,0","14,6",,,,
25/09/2014 4.00,"3,5","4,2","13,8","28,6",,,
25/09/2014 5.00,"3,0","6,3","21,8",,,,
25/09/2014 6.00,"2,9","11,0","29,1","34,2",,,
25/09/2014 7.00,"3,0","7,6","24,6",,,,
25/09/2014 8.00,"3,6","19,6","44,5","26,4",,,
25/09/2014 9.00,"2,7","35,5","73,9",,,,
25/09/2014 10.00,"2,8","19,4","40,7","46,6",,,
25/09/2014 11.00,"3,1","14,8","27,6",,,,
25/09/2014 12.00,"2,9","10,3","19,3","65,9",,,
25/09/2014 13.00,"3,0","5,2","9,4",,,,
25/09/2014 14.00,"2,6","5,2","9,3","50,1",,,
25/09/2014 15.00,"1,5","4,2","7,3",,,,
25/09/2014 16.00,"2,1","3,6","5,7","35,2",,,
25/09/2014 17.00,"3,0","3,8","6,6",,,,
25/09/2014 18.00,"2,9","8,0","13,1","33,9",,,
25/09/2014 19.00,"3,1","13,2","18,7",,,,
25/09/2014 20.00,"3,1","9,6","12,0","18,8",,,
25/09/2014 21.00,"3,4","8,5","10,3",,,,
25/09/2014 22.00,"3,4","6,4","9,4","44,9",,,
25/09/2014 23.00,"3,4","5,1","11,1",,,,
26/09/2014 0.00,"3,5","6,9","13,3","26,6",,,
26/09/2014 1.00,"4,3","6,8","11,9",,,,
26/09/2014 2.00,"2,3","7,0","11,2","29,5",,,
26/09/2014 3.00,"3,4","4,2","5,8",,,,
26/09/2014 4.00,"3,7","4,3","5,9","25,4",,,
26/09/2014 5.00,"3,5","5,0","6,7",,,,
26/09/2014 6.00,"3,5","5,5","7,1","14,4",,,
26/09/2014 7.00,"4,1","7,8","9,5",,,,
26/09/2014 8.00,"3,9","3,9","5,5","8,3",,,
26/09/2014 9.00,"3,3","10,2","13,4",,,,
26/09/2014 10.00,"2,8","5,6","8,0","15,1",,,
26/09/2014 11.00,"3,7","6,9","9,7",,,,
26/09/2014 12.00,"4,1","4,5","6,8","8,8",,,
26/09/2014 13.00,"4,1","2,6","4,1",,,,
26/09/2014 14.00,"4,0","3,0","4,5","5,9",,,
26/09/2014 15.00,"3,6","3,9","5,6",,,,
26/09/2014 16.00,"3,7","3,4","5,1","9,3",,,
26/09/2014 17.00,"4,4","4,8","6,2",,,,
26/09/2014 18.00,"3,7","4,8","6,1","5,4",,,
26/09/2014 19.00,"3,8","4,6","5,8",,,,
26/09/2014 20.00,"4,3","4,7","5,9","5,4",,,
26/09/2014 21.00,"3,7","3,5","4,8",,,,
26/09/2014 22.00,"3,0","2,0","3,3","5,9",,,
26/09/2014 23.00,"4,1","2,1","3,3",,,,
27/09/2014 0.00,"4,4","2,6","3,9","10,3",,,
27/09/2014 1.00,"3,8",,,,,,
27/09/2014 2.00,,"2,5","3,7","9,8",,,
27/09/2014 3.00,"3,3","2,4","3,5",,,,
27/09/2014 4.00,"3,5","2,3","3,7","5,6",,,
27/09/2014 5.00,"3,6","2,3","3,5",,,,
27/09/2014 6.00,"4,0","3,1","4,5","10,3",,,
27/09/2014 7.00,"4,3","3,6","5,0",,,,
27/09/2014 8.00,"4,0","3,1","4,7","8,8",,,
27/09/2014 9.00,"3,3","2,7","3,9",,,,
27/09/2014 10.00,"3,3","2,8","4,2","8,8",,,
27/09/2014 11.00,"3,6","3,1","4,7",,,,
27/09/2014 12.00,"3,3","3,1","4,6","13,2",,,
27/09/2014 13.00,"3,5","3,0","4,5",,,,
27/09/2014 14.00,"3,4","2,9","4,5","8,3",,,
27/09/2014 15.00,"3,6","3,2","4,6",,,,
27/09/2014 16.00,"3,0","3,2","4,9","8,3",,,
27/09/2014 17.00,"3,7","3,4","5,2",,,,
27/09/2014 18.00,"3,7","3,5","4,9","10,5",,,
27/09/2014 19.00,"3,8","3,6","5,0",,,,
27/09/2014 20.00,"2,8","3,2","4,6","4,9",,,
27/09/2014 21.00,"3,7","3,7","5,2",,,,
27/09/2014 22.00,"3,4","3,1","4,4","11,0",,,
27/09/2014 23.00,"3,4","3,6","5,0",,,,
28/09/2014 0.00,"3,3","3,6","5,0","6,8",,,
28/09/2014 1.00,"3,5","3,7","5,2",,,,
28/09/2014 2.00,"3,6","3,6","5,2","8,3",,,
28/09/2014 3.00,"3,7","3,9","5,4",,,,
28/09/2014 4.00,"3,6","3,8","5,4","8,3",,,
28/09/2014 5.00,"3,8","3,6","5,0",,,,
28/09/2014 6.00,"4,8","3,5","4,8","13,9",,,
28/09/2014 7.00,"3,6","3,1","4,6",,,,
28/09/2014 8.00,"3,3","3,5","5,2","15,1",,,
28/09/2014 9.00,"4,0","3,0","4,5",,,,
28/09/2014 10.00,"3,1","3,1","4,7","14,9",,,
28/09/2014 11.00,"3,2","3,1","4,9",,,,
28/09/2014 12.00,"3,1","3,0","4,5","17,1",,,
28/09/2014 13.00,"3,4","3,2","4,7",,,,
28/09/2014 14.00,"4,2","3,8","5,6","15,6",,,
28/09/2014 15.00,"4,2","3,7","5,3",,,,
28/09/2014 16.00,"3,9","4,4","6,0","11,0",,,
28/09/2014 17.00,"4,5","5,2","6,8",,,,
28/09/2014 18.00,"4,7","7,6","9,1","16,1",,,
28/09/2014 19.00,"4,5","6,4","8,0",,,,
28/09/2014 20.00,"3,6","7,6","9,0","15,4",,,
28/09/2014 21.00,"3,0","8,0","9,6",,,,
28/09/2014 22.00,"3,2","5,5","7,0","17,6",,,
28/09/2014 23.00,"3,5","9,2","11,0",,,,
29/09/2014 0.00,"3,2","8,2","10,5","13,9",,,
29/09/2014 1.00,"3,0",,,,,,
29/09/2014 2.00,,"4,5","6,5","16,1",,,
29/09/2014 3.00,"3,0","4,8","6,8",,,,
29/09/2014 4.00,"2,7","5,8","7,8","19,3",,,
29/09/2014 5.00,"2,6","7,1","9,0",,,,
29/09/2014 6.00,"2,5","7,6","9,6","12,2",,,
29/09/2014 7.00,"2,3","12,6","16,2",,,,
29/09/2014 8.00,"2,6","15,6","23,3","12,2",,,
29/09/2014 9.00,"4,3","7,5","13,5",,,,
29/09/2014 10.00,"7,1","8,4","14,3","7,1",,,
29/09/2014 11.00,"7,1","5,8","10,0",,,,
29/09/2014 12.00,"6,0","6,2","10,4","16,8",,,
29/09/2014 13.00,"5,9","6,3","10,3",,,,
29/09/2014 14.00,"5,2","5,7","9,2","10,0",,,
29/09/2014 15.00,"4,7","5,9","8,9",,,,
29/09/2014 16.00,"4,6","6,0","9,3","9,3",,,
29/09/2014 17.00,"3,7","6,4","10,5",,,,
29/09/2014 18.00,"3,5","7,9","13,1","17,1",,,
29/09/2014 19.00,"3,3","7,6","12,1",,,,
29/09/2014 20.00,"3,2","6,4","12,3","16,6",,,
29/09/2014 21.00,"2,7","6,4","11,8",,,,
29/09/2014 22.00,"2,8","9,4","13,9","13,4",,,
29/09/2014 23.00,"2,8","10,4","16,5",,,,
30/09/2014 0.00,"2,6","12,2","20,0","27,8",,,
30/09/2014 1.00,"1,9","11,7","19,1",,,,
30/09/2014 2.00,"1,8","8,9","15,5","31,0",,,
30/09/2014 3.00,"2,5","7,8","11,0",,,,
30/09/2014 4.00,"2,4","8,3","11,8","29,1",,,
30/09/2014 5.00,"2,4","7,8","11,2",,,,
30/09/2014 6.00,"2,3","10,4","15,1","24,4",,,
30/09/2014 7.00,"2,6","15,0","21,5",,,,
30/09/2014 8.00,"2,7","15,3","22,1","19,5",,,
30/09/2014 9.00,"5,5","11,0","15,7",,,,
30/09/2014 10.00,"5,2","7,9","11,1","19,5",,,
30/09/2014 11.00,"4,2","5,5","8,4",,,,
30/09/2014 12.00,"4,4","5,3","7,7","10,3",,,
30/09/2014 13.00,"3,3","5,1","7,5",,,,
30/09/2014 14.00,"3,5","5,1","7,3","6,8",,,
30/09/2014 15.00,"3,6","7,4","9,8",,,,
30/09/2014 16.00,"4,1","6,8","9,2","5,4",,,
30/09/2014 17.00,"3,9","4,6","6,9",,,,
30/09/2014 18.00,"3,2","6,5","10,0","8,5",,,
30/09/2014 19.00,"3,3","5,1","10,1",,,,
30/09/2014 20.00,"3,1","5,8","11,9","15,9",,,
30/09/2014 21.00,"3,0","9,2","14,3",,,,
30/09/2014 22.00,"2,9","16,5","24,1","19,5",,,
30/09/2014 23.00,"2,6","12,4","22,7",,,,
01/10/2014 0.00,"2,3","9,7","19,2","29,8",,,
01/10/2014 1.00,"2,8",,,,,,
01/10/2014 2.00,,"8,8","11,5","36,6",,,
01/10/2014 3.00,"2,6","6,8","8,8",,,,
01/10/2014 4.00,"2,4","6,5","9,1","40,5",,,
01/10/2014 5.00,"2,0","7,0","9,8",,,,
01/10/2014 6.00,"2,6","8,6","10,8","29,8",,,
01/10/2014 7.00,"3,0","13,3","18,3",,,,
01/10/2014 8.00,"3,6","17,0","23,9","22,2",,,
01/10/2014 9.00,"4,0","10,1","14,3",,,,
01/10/2014 10.00,"4,3","5,7","7,8","23,4",,,
01/10/2014 11.00,"3,8","4,9","6,8",,,,
01/10/2014 12.00,"3,7","5,0","6,9","14,2",,,
01/10/2014 13.00,"3,5","4,7","6,5",,,,
01/10/2014 14.00,"3,2","5,1","6,9","8,3",,,
01/10/2014 15.00,"3,6","4,2","6,1",,,,
01/10/2014 16.00,"3,4","4,6","6,3","9,5",,,
01/10/2014 17.00,"3,4","8,4","10,4",,,,
01/10/2014 18.00,"3,8","11,1","13,1","14,9",,,
01/10/2014 19.00,"3,2","7,4","10,3",,,,
01/10/2014 20.00,"3,7","13,5","19,8","13,2",,,
01/10/2014 21.00,"2,9","19,1","27,4",,,,
01/10/2014 22.00,"2,8","13,0","20,6","34,4",,,
01/10/2014 23.00,"2,8","12,2","21,5",,,,
02/10/2014 0.00,"3,0","8,4","15,4","43,0",,,
02/10/2014 1.00,"3,3","7,0","14,0",,,,
02/10/2014 2.00,"3,2","7,0","15,3","47,6",,,
02/10/2014 3.00,"3,2","7,3","14,8",,,,
02/10/2014 4.00,"2,8","8,6","14,5","37,6",,,
02/10/2014 5.00,"2,9","8,1","14,6",,,,
02/10/2014 6.00,"3,0","10,9","15,7","42,2",,,
02/10/2014 7.00,"2,9","14,1","25,4",,,,
02/10/2014 8.00,"3,4","20,8","37,7","42,2",,,
02/10/2014 9.00,"2,6","11,1","20,7",,,,
02/10/2014 10.00,"3,6","6,0","10,2","63,0",,,
02/10/2014 11.00,"3,6","4,8","7,4",,,,
02/10/2014 12.00,"3,1","3,9","5,6","33,0",,,
02/10/2014 13.00,"3,2","4,3","7,0",,,,
02/10/2014 14.00,"3,1","5,2","8,5","17,6",,,
02/10/2014 15.00,"3,2","5,1","9,0",,,,
02/10/2014 16.00,"3,4","6,6","12,1","13,7",,,
02/10/2014 17.00,"3,1","5,8","12,0",,,,
02/10/2014 18.00,"3,3","7,2","14,5","10,0",,,
02/10/2014 19.00,"2,8","5,4","12,6",,,,
02/10/2014 20.00,"3,0","6,8","14,0","16,1",,,
02/10/2014 21.00,"2,8","5,1","12,2",,,,
02/10/2014 22.00,"3,0","6,0","13,2","19,5",,,
02/10/2014 23.00,"2,9","6,1","15,3",,,,
03/10/2014 0.00,"2,9","6,7","16,0","18,1",,,
03/10/2014 1.00,"2,9",,,,,,
03/10/2014 2.00,,"7,7","19,7","18,6",,,
03/10/2014 3.00,"3,0","6,6","17,5",,,,
03/10/2014 4.00,"3,3","5,4","12,2","11,2",,,
03/10/2014 5.00,"3,1","5,1","12,9",,,,
03/10/2014 6.00,"3,0","5,6","12,5","12,7",,,
03/10/2014 7.00,"2,7","7,8","14,1",,,,
03/10/2014 8.00,"3,6","9,4","15,3","9,0",,,
03/10/2014 9.00,"3,1","6,9","12,8",,,,
03/10/2014 10.00,"3,1","8,7","14,0","16,8",,,
03/10/2014 11.00,"3,8","8,3","13,3",,,,
03/10/2014 12.00,"4,2","6,6","11,4","9,3",,,
03/10/2014 13.00,"5,1","6,4","10,6",,,,
03/10/2014 14.00,"5,9","4,9","8,0","5,4",,,
03/10/2014 15.00,"4,2","3,5","5,6",,,,
03/10/2014 16.00,"3,6","3,8","5,4","12,5",,,
03/10/2014 17.00,"3,2","4,9","7,2",,,,
03/10/2014 18.00,"3,1","7,4","11,7","9,5",,,
03/10/2014 19.00,"3,2","10,1","18,0",,,,
03/10/2014 20.00,"3,1","13,8","24,0","20,5",,,
03/10/2014 21.00,"3,1","16,1","24,5",,,,
03/10/2014 22.00,"3,5","13,1","23,3","21,7",,,
03/10/2014 23.00,"3,3","9,9","21,7",,,,
04/10/2014 0.00,"3,2","11,8","26,8","33,9",,,
04/10/2014 1.00,"2,7","11,0","22,3",,,,
04/10/2014 2.00,"3,7","12,9","22,9","25,6",,,
04/10/2014 3.00,"3,8","10,2","23,2",,,,
04/10/2014 4.00,"3,6","8,4","17,1","34,4",,,
04/10/2014 5.00,"3,8","7,8","13,9",,,,
04/10/2014 6.00,"3,4","7,4","14,3","29,8",,,
04/10/2014 7.00,"3,8","12,9","22,3",,,,
04/10/2014 8.00,"3,1","17,8","29,9","30,0",,,
04/10/2014 9.00,"3,1","16,4","30,2",,,,
04/10/2014 10.00,"4,5","9,5","18,8","47,1",,,
04/10/2014 11.00,"4,2","7,9","12,5",,,,
04/10/2014 12.00,"3,8","8,0","14,8","25,4",,,
04/10/2014 13.00,"3,8","8,1","17,5",,,,
04/10/2014 14.00,"3,5","5,6","12,0","13,9",,,
04/10/2014 15.00,"3,7","6,7","15,7",,,,
04/10/2014 16.00,"3,5","6,2","17,8","7,8",,,
04/10/2014 17.00,"3,3","7,6","24,3",,,,
04/10/2014 18.00,"3,3","8,4","26,9","11,7",,,
04/10/2014 19.00,"3,3","10,0","30,1",,,,
04/10/2014 20.00,"3,3","7,0","24,4","20,0",,,
04/10/2014 21.00,"3,3","8,1","26,6",,,,
04/10/2014 22.00,"3,7","6,8","22,9","19,3",,,
04/10/2014 23.00,"3,6","9,7","30,1",,,,
05/10/2014 0.00,"3,9","7,8","29,4","13,4",,,
05/10/2014 1.00,"2,7",,,,,,
05/10/2014 2.00,,"5,3","12,2","26,1",,,
05/10/2014 3.00,"3,5","3,7","5,7",,,,
05/10/2014 4.00,"3,9","3,9","6,1","24,9",,,
05/10/2014 5.00,"3,6","4,3","8,5",,,,
05/10/2014 6.00,"3,9","5,4","12,4","18,1",,,
05/10/2014 7.00,"3,6","4,9","13,8",,,,
05/10/2014 8.00,"3,7","4,5","12,6","18,6",,,
05/10/2014 9.00,"3,8","4,5","11,0",,,,
05/10/2014 10.00,"3,6","4,6","10,7","15,1",,,
05/10/2014 11.00,"3,6","4,9","9,4",,,,
05/10/2014 12.00,"3,6","5,0","8,8","10,3",,,
05/10/2014 13.00,"3,7","4,3","7,5",,,,
05/10/2014 14.00,"3,6","3,9","6,7","5,9",,,
05/10/2014 15.00,"3,9","4,0","6,1",,,,
05/10/2014 16.00,"3,7","4,1","6,1","4,4",,,
05/10/2014 17.00,"3,9","3,8","5,9",,,,
05/10/2014 18.00,"3,7","4,8","7,1","7,1",,,
05/10/2014 19.00,"3,4","7,8","12,0",,,,
05/10/2014 20.00,"3,6","9,0","15,0","6,8",,,
05/10/2014 21.00,"4,3","5,2","9,5",,,,
05/10/2014 22.00,"4,2","4,2","7,1","9,8",,,
05/10/2014 23.00,"4,2","4,0","6,7",,,,
06/10/2014 0.00,"4,0","4,1","5,9","11,2",,,
06/10/2014 1.00,"3,7","3,8","5,7",,,,
06/10/2014 2.00,"3,8","4,5","7,3","11,5",,,
06/10/2014 3.00,"4,0","3,2","5,8",,,,
06/10/2014 4.00,"3,9","3,1","6,3","26,1",,,
06/10/2014 5.00,"3,3","4,6","11,0",,,,
06/10/2014 6.00,"3,7","4,0","9,4","16,6",,,
06/10/2014 7.00,"4,1","5,1","9,1",,,,
06/10/2014 8.00,"3,9","6,4","9,8","9,8",,,
06/10/2014 9.00,"4,0","5,2","10,3",,,,
06/10/2014 10.00,"3,9","4,5","8,0","6,8",,,
06/10/2014 11.00,"3,3","4,6","8,3",,,,
06/10/2014 12.00,"3,6","7,5","11,8","8,1",,,
06/10/2014 13.00,"3,5","4,9","8,5",,,,
06/10/2014 14.00,"3,0","4,1","7,4","4,6",,,
06/10/2014 15.00,"3,9","3,9","7,2",,,,
06/10/2014 16.00,"3,6","3,2","5,6","3,7",,,
06/10/2014 17.00,"3,2","4,0","6,2",,,,
06/10/2014 18.00,"3,7","5,7","8,4","2,0",,,
06/10/2014 19.00,"3,9","7,3","11,4",,,,
06/10/2014 20.00,"3,5","6,0","9,6","2,9",,,
06/10/2014 21.00,"3,2","3,6","5,5",,,,
06/10/2014 22.00,"3,6","3,6","5,3","2,2",,,
06/10/2014 23.00,"3,6","2,8","4,3",,,,
07/10/2014 0.00,"3,6","3,7","5,5","8,8",,,
07/10/2014 1.00,"3,3",,,,,,
07/10/2014 2.00,,"5,1","9,1","6,8",,,
07/10/2014 3.00,"4,0","5,4","9,5",,,,
07/10/2014 4.00,"2,9","4,7","13,5","5,6",,,
07/10/2014 5.00,"3,4","5,6","15,2",,,,
07/10/2014 6.00,"3,6","8,9","17,1","3,4",,,
07/10/2014 7.00,"3,8","13,3","25,9",,,,
07/10/2014 8.00,"3,3","14,9","32,1","2,9",,,
07/10/2014 9.00,"3,8","14,0","31,5",,,,
07/10/2014 10.00,"3,9","6,7","14,7","34,2",,,
07/10/2014 11.00,"4,3","5,5","10,5",,,,
07/10/2014 12.00,"3,4","4,7","8,3","18,1",,,
07/10/2014 13.00,"3,4","3,4","5,4",,,,
07/10/2014 14.00,"3,6","5,5","7,8","8,5",,,
07/10/2014 15.00,"3,5","4,1","6,4",,,,
07/10/2014 16.00,"3,6","7,2","10,8","6,3",,,
07/10/2014 17.00,"3,3","5,2","7,0",,,,
07/10/2014 18.00,"2,9","5,8","7,8","9,3",,,
07/10/2014 19.00,"3,5","9,3","11,6",,,,
07/10/2014 20.00,"3,4","9,0","12,1","6,3",,,
07/10/2014 21.00,"3,2","10,6","14,6",,,,
07/10/2014 22.00,"2,9","9,7","19,6","12,2",,,
07/10/2014 23.00,"3,4","8,3","18,4",,,,
08/10/2014 0.00,"3,3","7,2","16,8","8,1",,,
08/10/2014 1.00,"3,5","7,4","16,1",,,,
08/10/2014 2.00,"3,4","5,8","12,8","5,1",,,
08/10/2014 3.00,"3,7","5,8","9,6",,,,
08/10/2014 4.00,"3,5","8,6","12,3","4,2",,,
08/10/2014 5.00,"3,6","8,9","14,4",,,,
08/10/2014 6.00,"3,3","9,7","15,4","3,7",,,
08/10/2014 7.00,"3,4","16,8","26,6",,,,
08/10/2014 8.00,"3,5","18,2","36,2","5,4",,,
08/10/2014 9.00,"3,5","16,8","29,8",,,,
08/10/2014 10.00,"4,2","7,8","15,0","47,1",,,
08/10/2014 11.00,"4,0","4,9","8,9",,,,
08/10/2014 12.00,"3,7","5,0","8,8","23,2",,,
08/10/2014 13.00,"3,6","4,5","8,6",,,,
08/10/2014 14.00,"3,7","4,9","9,2","11,2",,,
08/10/2014 15.00,"3,7","4,9","9,1",,,,
08/10/2014 16.00,"3,5","5,4","10,1","15,4",,,
08/10/2014 17.00,"3,5","6,6","13,2",,,,
08/10/2014 18.00,"3,7","7,1","17,6","10,3",,,
08/10/2014 19.00,"3,6","5,9","20,3",,,,
08/10/2014 20.00,"3,2","7,0","21,9","11,0",,,
08/10/2014 21.00,"3,5","19,1","34,0",,,,
08/10/2014 22.00,"3,2","16,1","29,8","17,1",,,
08/10/2014 23.00,"3,7","14,1","28,2",,,,
09/10/2014 0.00,"3,4","13,1","21,9","10,5",,,
09/10/2014 1.00,"3,6",,,,,,
09/10/2014 2.00,,"6,9","11,1","11,0",,,
09/10/2014 3.00,"3,8","6,0","10,9",,,,
09/10/2014 4.00,"3,8","7,2","13,6","9,0",,,
09/10/2014 5.00,"3,6","9,1","18,8",,,,
09/10/2014 6.00,"3,6","11,1","20,3","5,4",,,
09/10/2014 7.00,"4,1","14,0","24,9",,,,
09/10/2014 8.00,"4,4","15,6","34,4","4,2",,,
09/10/2014 9.00,"4,3","11,0","21,5",,,,
09/10/2014 10.00,"4,0","9,8","18,5","57,6",,,
09/10/2014 11.00,"3,6","6,6","12,8",,,,
09/10/2014 12.00,"3,7","8,5","12,9","28,3",,,
09/10/2014 13.00,"4,3","4,8","8,3",,,,
09/10/2014 14.00,"4,4","4,0","6,5","13,7",,,
09/10/2014 15.00,"4,4","3,6","5,7",,,,
09/10/2014 16.00,"3,8","3,6","5,8","8,1",,,
09/10/2014 17.00,"3,7","5,1","8,8",,,,
09/10/2014 18.00,"3,2","8,1","16,3","8,3",,,
09/10/2014 19.00,"3,4","7,5","18,5",,,,
09/10/2014 20.00,"3,4","9,5","18,7","12,5",,,
09/10/2014 21.00,"3,6","15,4","22,2",,,,
09/10/2014 22.00,"3,5","12,0","18,3","36,4",,,
09/10/2014 23.00,"3,6","11,2","17,6",,,,
10/10/2014 0.00,"3,6","8,2","20,8","41,5",,,
10/10/2014 1.00,"3,9","6,5","29,9",,,,
10/10/2014 2.00,"3,8","4,9","20,0","27,4",,,
10/10/2014 3.00,"3,9","4,0","18,7",,,,
10/10/2014 4.00,"3,5","5,0","18,9","37,4",,,
10/10/2014 5.00,"3,7","11,0","20,8",,,,
10/10/2014 6.00,"3,7","14,1","40,4","43,7",,,
10/10/2014 7.00,"4,0","14,1","44,4",,,,
10/10/2014 8.00,"3,4","17,4","39,6","38,8",,,
10/10/2014 9.00,"3,9","11,7","25,6",,,,
10/10/2014 10.00,"5,0","17,2","35,4","83,3",,,
10/10/2014 11.00,"5,2","7,8","12,6",,,,
10/10/2014 12.00,"5,0","8,2","11,3","41,3",,,
10/10/2014 13.00,"5,6","7,5","10,3",,,,
10/10/2014 14.00,"5,8","4,1","6,2","20,0",,,
10/10/2014 15.00,"5,4","6,0","8,5",,,,
10/10/2014 16.00,"5,3","4,4","6,9","10,5",,,
10/10/2014 17.00,"4,7","8,1","12,1",,,,
10/10/2014 18.00,"4,9","20,7","30,0","8,3",,,
10/10/2014 19.00,"4,5","11,0","22,9",,,,
10/10/2014 20.00,"4,5","8,4","24,8","22,7",,,
10/10/2014 21.00,"4,7","6,2","25,5",,,,
10/10/2014 22.00,"4,7","13,9","34,9","74,2",,,
10/10/2014 23.00,"4,2","21,7","43,1",,,,
11/10/2014 0.00,"4,2","22,4","31,4","226,9",,,
11/10/2014 1.00,"4,2",,,,,,
11/10/2014 2.00,,"14,4","27,1","187,5",,,
11/10/2014 3.00,"3,6","9,9","26,7",,,,
11/10/2014 4.00,"3,4","11,7","22,4","138,2",,,
11/10/2014 5.00,"4,1","9,8","20,8",,,,
11/10/2014 6.00,"4,0","10,1","20,0","94,7",,,
11/10/2014 7.00,"4,0","14,4","34,8",,,,
11/10/2014 8.00,"4,3","14,8","35,1","61,1",,,
11/10/2014 9.00,"3,9","8,8","15,7",,,,
11/10/2014 10.00,"3,8","5,0","9,2","114,5",,,
11/10/2014 11.00,"4,1","5,8","9,2",,,,
11/10/2014 12.00,"4,9","5,6","8,4","56,9",,,
11/10/2014 13.00,"4,0","4,5","6,5",,,,
11/10/2014 14.00,"3,9","4,5","6,6","28,1",,,
11/10/2014 15.00,"4,4","4,3","6,2",,,,
11/10/2014 16.00,"5,1","8,1","10,5","14,7",,,
11/10/2014 17.00,"5,5","7,8","10,8",,,,
11/10/2014 18.00,"4,4","7,3","12,0","22,5",,,
11/10/2014 19.00,"4,3","9,8","19,4",,,,
11/10/2014 20.00,"4,7","11,7","25,8","17,3",,,
11/10/2014 21.00,"4,4","12,4","24,3",,,,
11/10/2014 22.00,"4,4","15,9","27,7","42,7",,,
11/10/2014 23.00,"4,2","17,2","29,7",,,,
12/10/2014 0.00,"4,2","13,2","22,9","74,2",,,
12/10/2014 1.00,"4,2","10,8","25,1",,,,
12/10/2014 2.00,"4,2","8,3","30,4","96,7",,,
12/10/2014 3.00,"4,3","6,2","26,5",,,,
12/10/2014 4.00,"4,1","5,4","19,3","70,1",,,
12/10/2014 5.00,"3,9","5,2","19,5",,,,
12/10/2014 6.00,"4,3","4,9","18,8","54,0",,,
12/10/2014 7.00,"4,2","6,7","22,2",,,,
12/10/2014 8.00,"3,9","6,1","15,5","34,2",,,
12/10/2014 9.00,"3,2","8,3","19,3",,,,
12/10/2014 10.00,"4,1","5,2","11,4","43,0",,,
12/10/2014 11.00,"4,4","4,2","7,6",,,,
12/10/2014 12.00,"3,9","3,7","7,0","91,3",,,
12/10/2014 13.00,"4,3","4,4","8,2",,,,
12/10/2014 14.00,"4,0","3,3","5,6","45,2",,,
12/10/2014 15.00,"4,0","3,4","5,4",,,,
12/10/2014 16.00,"3,8","3,5","5,8","39,6",,,
