,Regione Puglia,,
16/06/2006 9.00,"2,94392821","11,77947828","1,24623662"
16/06/2006 10.00,"2,6640193","9,7366363","1,26343202"
16/06/2006 11.00,"4,19596403","11,10329566","1,26732312"
16/06/2006 12.00,"3,12958664","13,63673581","1,28856573"
16/06/2006 13.00,"2,53019633","9,27199926","1,30471146"
16/06/2006 14.00,"2,9039418","10,20646441","1,3250978"
16/06/2006 15.00,"2,21486328","8,02214781","1,3458348"
16/06/2006 16.00,"1,35689157","7,13570063","1,31039084"
16/06/2006 17.00,"1,2904235","6,0169359","1,30856295"
16/06/2006 18.00,"1,3287522","6,13763663","1,32762585"
16/06/2006 19.00,"1,09392486","5,97021235","1,28868223"
16/06/2006 20.00,"0,84482088","12,73730998","1,35559866"
16/06/2006 21.00,"1,0718285","27,36303352","1,45422407"
16/06/2006 22.00,"1,044519","57,70467624","1,59533353"
16/06/2006 23.00,"0,94138198","46,69872624","1,53888229"
17/06/2006 0.00,"0,67225531","26,31694008","1,42146543"
17/06/2006 1.00,,"25,96002704","1,35143612"
17/06/2006 2.00,"0,64605739",,"1,27063055"
17/06/2006 3.00,"0,67535105","14,12863414",
17/06/2006 4.00,"0,68733437","22,32210288","1,1419097"
17/06/2006 5.00,"0,62164634","39,15160336","1,19338406"
17/06/2006 6.00,"0,60442547","39,18923152","1,19350173"
17/06/2006 7.00,"0,74015226","32,95555704","1,15606212"
17/06/2006 8.00,"1,3309957","35,38257336","1,17405671"
17/06/2006 9.00,"2,72341922","16,80744174","1,07639942"
17/06/2006 10.00,"2,95066685","8,07795718","1,09937322"
17/06/2006 11.00,"3,31461759","8,10910557","1,1217587"
17/06/2006 12.00,"2,45693572","15,16433203","1,13206895"
17/06/2006 13.00,"1,68811118","10,80219007","1,11834758"
17/06/2006 14.00,"1,208495","9,19412542","1,12701168"
17/06/2006 15.00,"1,24808579","6,0000625","1,12383706"
17/06/2006 16.00,"1,04596009","6,67885118","1,11176183"
17/06/2006 17.00,"0,96038666","6,1480207","1,15276867"
17/06/2006 18.00,"1,1804441","6,06755227","1,14896611"
17/06/2006 19.00,"1,73489216","6,14931895","1,12857977"
17/06/2006 20.00,"1,30880374","19,80810968","1,2647741"
17/06/2006 21.00,"1,10001974","29,59406984","1,33722312"
17/06/2006 22.00,"0,8750807","22,189716","1,2746533"
17/06/2006 23.00,"0,84827258","16,12995513","1,19855899"
18/06/2006 0.00,"0,68919853","14,41805358","1,15872764"
18/06/2006 1.00,"0,55089771","17,97033543","1,14528121"
18/06/2006 2.00,"0,65067355","19,69260576","1,15449403"
18/06/2006 3.00,"0,70118285","20,16112224","1,12869744"
18/06/2006 4.00,"0,6130354","21,25524512","1,12905043"
18/06/2006 5.00,"0,62821514","17,61082207","1,1546117"
18/06/2006 6.00,"0,67277703","18,4258809","1,1362245"
18/06/2006 7.00,"0,65635451","18,68416534","1,13359859"
18/06/2006 8.00,"0,94644969","16,57252003","1,05711168"
18/06/2006 9.00,"2,30673906","10,99556593","1,04731054"
18/06/2006 10.00,"4,14371565","8,76712802","1,08318089"
18/06/2006 11.00,"4,3088256","6,13244555","1,09835385"
18/06/2006 12.00,"5,80191178","8,59840358","1,18428891"
18/06/2006 13.00,"4,3549852","8,27523351","1,21808206"
18/06/2006 14.00,"2,15698683","8,97997568","1,4082986"
18/06/2006 15.00,"1,57848265","8,44395604","1,28794362"
18/06/2006 16.00,"1,69849679","8,2518727","1,24815188"
18/06/2006 17.00,"1,57715038","6,30116808","1,16876412"
18/06/2006 18.00,"2,98342238","9,53546713","1,16805813"
18/06/2006 19.00,"3,28976211","13,84050912","1,2093399"
18/06/2006 20.00,"1,97163858","15,61080506","1,16997921"
18/06/2006 21.00,"1,54927746","28,6738816","1,29660772"
18/06/2006 22.00,"1,02128157","49,47875512","1,40720117"
18/06/2006 23.00,"1,27302975","76,10461704","1,54566958"
19/06/2006 0.00,"1,47346926","90,05024792","1,57091746"
19/06/2006 1.00,,"41,55265472","1,25893279"
19/06/2006 2.00,"0,99824144",,"1,21706269"
19/06/2006 3.00,"0,832145","36,7375504",
19/06/2006 4.00,"0,83826835","32,12362672","1,3828585"
19/06/2006 5.00,"0,79374206","20,817856","1,33375724"
19/06/2006 6.00,"0,7801885","20,76074456","1,24226397"
19/06/2006 7.00,"1,07320451","81,74126952","1,43729895"
19/06/2006 8.00,"1,72891017","66,71451736","1,39239635"
19/06/2006 9.00,"4,11257409","55,804588","1,38552868"
19/06/2006 10.00,"6,13140961","32,87768128","1,46175346"
19/06/2006 11.00,"4,66186901","17,14358663","1,37281154"
19/06/2006 12.00,"7,09980921","14,8839965","1,38607739"
19/06/2006 13.00,"7,24248312","17,889867","1,39906947"
19/06/2006 14.00,"2,77952507","14,37133386","1,35966218"
19/06/2006 15.00,"2,78570741","6,68014942","1,29619415"
19/06/2006 16.00,"3,24404796","5,81576482","1,27598023"
19/06/2006 17.00,"5,79434326","6,30765932","1,2840665"
19/06/2006 18.00,"7,06057335","7,94687046","1,29745002"
19/06/2006 19.00,"4,14110908","8,65291278","1,33136317"
19/06/2006 20.00,"2,40048815","27,53434872","1,35640484"
19/06/2006 21.00,"3,02046559","67,81380264","1,53538612"
19/06/2006 22.00,"3,36710394","51,1854828","1,51603547"
19/06/2006 23.00,"1,46948161","50,03424848","1,49480218"
20/06/2006 0.00,"0,97369004","42,5052896","1,41889078"
20/06/2006 1.00,"0,89147372","36,71290472","1,3330897"
20/06/2006 2.00,"0,81579774","49,24644712","1,35514897"
20/06/2006 3.00,"0,82281199","39,08410976","1,28489015"
20/06/2006 4.00,"0,73209559","23,65111496","1,22601455"
20/06/2006 5.00,"0,72038381","17,97423018","1,21667241"
20/06/2006 6.00,"0,84266789","31,17747352","1,31346527"
20/06/2006 7.00,"1,20975506","41,33461024","1,40609559"
20/06/2006 8.00,"2,68203138","48,72210024","1,33171616"
20/06/2006 9.00,"6,49522814","29,83936032","1,30263077"
20/06/2006 10.00,"3,16492332","14,58678375","1,27802131"
20/06/2006 11.00,"2,9834295","11,32132866","1,25906327"
20/06/2006 12.00,"1,81873568","10,54520771","1,28775489"
20/06/2006 13.00,"3,23869752","22,85421248","1,29340747"
20/06/2006 14.00,"3,4865933","20,82953832","1,29631298"
20/06/2006 15.00,"4,12505879","24,83217648","1,24300957"
20/06/2006 16.00,"4,41219043","23,75623672","1,24662107"
20/06/2006 17.00,"4,55486333","24,88538744","1,30141451"
20/06/2006 18.00,"5,03995504","27,18781784","1,30290571"
20/06/2006 19.00,"2,61628233","10,42710347","1,23276572"
20/06/2006 20.00,"1,91278072","12,15327428","1,2621645"
20/06/2006 21.00,"1,67392098","20,23771696","1,31122731"
20/06/2006 22.00,"1,36057413","22,32988472","1,3287326"
20/06/2006 23.00,"1,11969259","16,60886524","1,23904507"
21/06/2006 0.00,"1,02112902","19,28116248","1,26789513"
21/06/2006 1.00,,"17,0657147","1,20061988"
21/06/2006 2.00,"0,78219911",,"1,16918002"
21/06/2006 3.00,"0,80440429","19,39538536",
21/06/2006 4.00,"0,94537472","17,13969189","1,34178992"
21/06/2006 5.00,"1,12553729","15,81326292","1,31926231"
21/06/2006 6.00,"1,21883585","20,25978144","1,3027496"
21/06/2006 7.00,"1,45464459","24,01450968","1,29087592"
21/06/2006 8.00,"1,73729635","25,44866264","1,29527846"
21/06/2006 9.00,"3,05073355","27,03206632","1,24723619"
21/06/2006 10.00,"3,19650626","17,18771368","1,25903065"
21/06/2006 11.00,"1,85855123","8,6334448","1,22470858"
21/06/2006 12.00,"1,50587495","6,96048878","1,20524726"
21/06/2006 13.00,"2,36130009","11,00984666","1,29818863"
21/06/2006 14.00,"1,81968454","8,24019038","1,28317061"
21/06/2006 15.00,"1,4359379","8,4309793","1,28069382"
21/06/2006 16.00,"2,15833944","13,47320245","1,28839913"
21/06/2006 17.00,"3,30501406","17,47714459","1,34226174"
21/06/2006 18.00,"1,98185231","9,81970122","1,25910987"
21/06/2006 19.00,"1,38358172","9,34857295","1,22030605"
21/06/2006 20.00,"1,11622767","9,02150814","1,25446967"
21/06/2006 21.00,"1,05818036","24,12613224","1,31906543"
21/06/2006 22.00,"1,61633844","28,62195168","1,35838068"
21/06/2006 23.00,"1,34012022","23,99374536","1,40170587"
22/06/2006 0.00,"1,04801138","29,4513008","1,36455285"
22/06/2006 1.00,"1,17134094","52,81429648","1,45659018"
22/06/2006 2.00,"0,81249757","48,6714896","1,45659018"
22/06/2006 3.00,"0,89497526","42,09518472","1,37961048"
22/06/2006 4.00,"0,74902457","33,66290144","1,39726372"
22/06/2006 5.00,"0,90677449","48,58843232","1,46944596"
22/06/2006 6.00,"1,00781039","69,20642696","1,55523306"
22/06/2006 7.00,"2,34220795","81,23770608","1,74744525"
22/06/2006 8.00,"9,61086459","37,33977304","1,46944596"
22/06/2006 9.00,"12,55121397","31,35528952","1,40233497"
22/06/2006 10.00,"10,17829872","28,0496136","1,40131326"
22/06/2006 11.00,"7,22904855","17,51347642","1,3692711"
22/06/2006 12.00,"3,93470893","8,34791437","1,29901461"
22/06/2006 13.00,"2,33088264","8,31676406","1,25470617"
22/06/2006 14.00,"2,32020923","9,82619055","1,2858839"
22/06/2006 15.00,"5,15140908","7,67950976","1,3043608"
22/06/2006 16.00,"2,45370878","8,46731877","1,3046369"
22/06/2006 17.00,"2,80161228","8,13765746","1,28859602"
22/06/2006 18.00,"4,3651796","6,91246698","1,30066542"
22/06/2006 19.00,"3,53981495","8,01176565","1,26976379"
22/06/2006 20.00,"1,77557013","22,95285256","1,35987421"
22/06/2006 21.00,"0,92473979","40,13018408","1,32071623"
22/06/2006 22.00,"0,87422235","38,84920144","1,4047337"
22/06/2006 23.00,"1,20564231","52,80909584","1,44880565"
23/06/2006 0.00,"1,17525435","36,81930752","1,46590785"
23/06/2006 1.00,,"22,99698152","1,38173427"
23/06/2006 2.00,"1,03393508",,"1,31694163"
23/06/2006 3.00,"0,95037023","19,39928584",
23/06/2006 4.00,"0,85189005","23,93535288","1,41555306"
23/06/2006 5.00,"1,08047809","47,15687968","1,56683297"
23/06/2006 6.00,"1,4135283","51,22829248","1,68801394"
23/06/2006 7.00,"0,98827585","48,03942064","1,61808365"
23/06/2006 8.00,"1,29700959","26,34290504","1,45503141"
23/06/2006 9.00,"1,41417715","15,74578462","1,37544677"
23/06/2006 10.00,"3,7723581","12,19350276","1,38235289"
23/06/2006 11.00,"6,3137933","13,12537714","1,42014432"
23/06/2006 12.00,"5,30747689","13,52642106","1,40311319"
23/06/2006 13.00,"2,93962731","11,32003806","1,42034004"
23/06/2006 14.00,"2,51979853","11,54586247","1,42744305"
23/06/2006 15.00,"2,55829401","11,1201595","1,47276854"
23/06/2006 16.00,"2,57421108","9,5744031","1,41527812"
23/06/2006 17.00,"2,20673237","10,05591353","1,45169602"
23/06/2006 18.00,"2,01643438","11,44073689","1,48191146"
23/06/2006 19.00,"1,93614121","11,22140181","1,44686826"
23/06/2006 20.00,"1,72279292","16,1818621","1,45923007"
23/06/2006 21.00,"1,37839298","41,65389512","1,53975487"
23/06/2006 22.00,"1,5131282","81,21692264","1,83097342"
23/06/2006 23.00,"1,1994437","28,08074096","1,43442839"
24/06/2006 0.00,"1,61897756","11,09160951","1,32329321"
24/06/2006 1.00,"1,15696869","10,8372313","1,2598776"
24/06/2006 2.00,"0,95930152","11,55624846","1,24963492"
24/06/2006 3.00,"0,8039324","11,78337494","1,26034826"
24/06/2006 4.00,"0,79134601","12,44918305","1,27129693"
24/06/2006 5.00,"0,86335673","13,18897026","1,23586113"
24/06/2006 6.00,"0,75444213","11,34858996","1,259485"
24/06/2006 7.00,"0,81987896","15,22014522","1,3152885"
24/06/2006 8.00,"0,98833484","22,56479304","1,29095747"
24/06/2006 9.00,"1,60238215","16,37006218","1,35598195"
24/06/2006 10.00,"1,63569093","8,15712736","1,386004"
24/06/2006 11.00,"1,3062948","6,39980816","1,40425139"
24/06/2006 12.00,"1,16333511","6,07663618","1,38011725"
24/06/2006 13.00,"1,12943749","5,06559544","1,38459085"
24/06/2006 14.00,"0,94529947","5,07467935","1,40130744"
24/06/2006 15.00,"0,98414988","4,34787079","1,34707552"
24/06/2006 16.00,"0,99676577","3,93774488","1,4072734"
24/06/2006 17.00,"1,06562175","3,84299954","1,39440132"
24/06/2006 18.00,"1,14553151","4,26870061","1,40095561"
24/06/2006 19.00,"1,03950621","4,60614758","1,38553217"
24/06/2006 20.00,"0,93356837","9,4835525","1,36390977"
24/06/2006 21.00,"0,96165893","20,68416896","1,48646428"
24/06/2006 22.00,"0,89913987","17,1370973","1,44023591"
24/06/2006 23.00,"0,99540909","11,79635359","1,3555509"
25/06/2006 0.00,"0,85386506","10,78272018","1,33851976"
25/06/2006 1.00,,"8,2181259","1,3033589"
25/06/2006 2.00,"0,42191771",,"1,3510773"
25/06/2006 3.00,"0,57506163","8,0130639",
25/06/2006 4.00,"0,43079408","8,11429665","1,16105298"
25/06/2006 5.00,"0,4655887","8,06238202","1,16423926"
25/06/2006 6.00,"0,49245377","10,8839491","1,1594779"
25/06/2006 7.00,"0,44617926","18,80226958","1,14889504"
25/06/2006 8.00,"0,84205973","19,28636312","1,181197"
25/06/2006 9.00,"1,03272079","10,39595699","1,15743333"
25/06/2006 10.00,"1,07544496","6,30636107","1,19311844"
25/06/2006 11.00,"0,90916342","6,05068078","1,17769501"
25/06/2006 12.00,"0,74264594","5,31608465","1,16404237"
25/06/2006 13.00,"0,78572505","6,01823414","1,19276545"
25/06/2006 14.00,"0,69554257","4,30763849","1,21613651"
25/06/2006 15.00,"0,60820058","3,5717441","1,18808331"
25/06/2006 16.00,"0,59435311","5,08117059","1,20441195"
25/06/2006 17.00,"0,61636607","4,56202053","1,19437781"
25/06/2006 18.00,"0,84442629","18,19356717","1,39284138"
25/06/2006 19.00,"0,9589893","11,00076466","1,31993219"
25/06/2006 20.00,"0,52807725","8,83591413","1,21845836"
25/06/2006 21.00,"0,54488318","15,6640122","1,24958133"
25/06/2006 22.00,"0,62110021","17,36422761","1,26083407"
25/06/2006 23.00,"0,56074227","23,3071844","1,31092208"
26/06/2006 0.00,"0,51718925","18,18837991","1,33838579"
26/06/2006 1.00,"0,47931719","18,99305276","1,23097046"
26/06/2006 2.00,"0,4874837","22,05602896","1,22133125"
26/06/2006 3.00,"0,48345943","38,10292872","1,25780507"
26/06/2006 4.00,"0,54523811","57,84356392","1,30560968"
26/06/2006 5.00,"0,61411748","46,30936656","1,30242224"
26/06/2006 6.00,"0,75235016","48,43138064","1,36108814"
26/06/2006 7.00,"0,60595199","50,40804448","1,42250694"
26/06/2006 8.00,"1,39392461","39,77717152","1,33972437"
26/06/2006 9.00,"4,13100213","22,68937896","1,27905117"
26/06/2006 10.00,"4,59079088","15,77433651","1,18072517"
26/06/2006 11.00,"2,75826164","18,22601381","1,09223643"
26/06/2006 12.00,"1,51310277","10,09225491","1,11234084"
26/06/2006 13.00,"1,17083549","7,8456377","1,07866185"
26/06/2006 14.00,"1,02467327","5,84302038","1,05796446"
26/06/2006 15.00,"1,23959689","6,15710462","1,09196033"
26/06/2006 16.00,"1,13391025","5,06299894","1,04085061"
26/06/2006 17.00,"1,06278229","4,69700008","1,05328349"
26/06/2006 18.00,"0,9922452","5,33295614","1,04305246"
26/06/2006 19.00,"1,16266898","7,0578287","1,07138293"
26/06/2006 20.00,"1,17935693","17,25910011","1,07952745"
26/06/2006 21.00,"1,02266164","44,53128304","1,32162493"
26/06/2006 22.00,"0,93520066","70,24081896","1,45154457"
26/06/2006 23.00,"0,76761736","45,74607224","1,26563387"
27/06/2006 0.00,"0,6806303","37,33847288","1,25383009"
27/06/2006 1.00,,"37,8550188","1,19555912"
27/06/2006 2.00,"1,09021586",,"1,17269832"
27/06/2006 3.00,"1,02741001","29,74073936",
27/06/2006 4.00,"0,81351457","28,4804828","1,41114353"
27/06/2006 5.00,"0,94919966","42,1444952","1,38937667"
27/06/2006 6.00,"1,43979639","59,63591096","1,60894073"
27/06/2006 7.00,"1,50023264","64,85440904","1,55906824"
27/06/2006 8.00,"1,26263601","40,5766552","1,38461299"
27/06/2006 9.00,"1,69872256","23,54339288","1,34340111"
27/06/2006 10.00,"2,8813705","18,03003381","1,3185237"
27/06/2006 11.00,"3,1017839","10,86319052","1,34954183"
27/06/2006 12.00,"4,26250837","12,00790874","1,51179371"
27/06/2006 13.00,"4,63934348","15,24349839","1,47514747"
27/06/2006 14.00,"2,94002903","12,10395042","1,46097757"
27/06/2006 15.00,"1,6489516","8,8865305","1,37622848"
27/06/2006 16.00,"1,43209364","7,7521887","1,32190803"
27/06/2006 17.00,"1,24189836","5,47312677","1,28538062"
27/06/2006 18.00,"1,3995059","4,99940391","1,27502726"
27/06/2006 19.00,"1,18501755","6,06885052","1,27109189"
27/06/2006 20.00,"1,1619103","6,59838274","1,28372632"
27/06/2006 21.00,"1,12339651","13,1305644","1,31053297"
27/06/2006 22.00,"1,16427991","17,23703754","1,28427736"
27/06/2006 23.00,"1,10384366","23,03721","1,37457651"
28/06/2006 0.00,"0,90298311","21,58489304","1,35422513"
28/06/2006 1.00,"0,88461609","20,82045632","1,3358822"
28/06/2006 2.00,"0,81469938","22,69327944","1,3162403"
28/06/2006 3.00,"0,8034422","16,3220423","1,24322276"
28/06/2006 4.00,"1,12043399","16,22339266","1,20795355"
28/06/2006 5.00,"0,85025065","15,04493528","1,22979963"
28/06/2006 6.00,"0,92609139","17,89246158","1,29407851"
28/06/2006 7.00,"0,88757861","23,36037624","1,22165162"
28/06/2006 8.00,"0,97941677","25,67448896","1,23869557"
28/06/2006 9.00,"2,15436195","28,44545496","1,25022907"
28/06/2006 10.00,"2,42276859","18,90739516","1,2674303"
28/06/2006 11.00,"2,77531164","34,75960552","1,24767073"
28/06/2006 12.00,"2,46424388","22,99440032","1,25869163"
28/06/2006 13.00,"2,41328812","23,61996848","1,24593838"
28/06/2006 14.00,"2,44232143","25,03463816","1,23011535"
28/06/2006 15.00,"2,11821879","18,70622599","1,21252035"
28/06/2006 16.00,"1,65961688","6,05197903","1,21476414"
28/06/2006 17.00,"1,30885154","4,05325454","1,23782998"
28/06/2006 18.00,"1,28692909","4,99810566","1,22495906"
28/06/2006 19.00,"1,4119489","12,94108329","1,24845827"
28/06/2006 20.00,"1,60155126","11,82231282","1,23696438"
28/06/2006 21.00,"1,34736533","18,87105186","1,33859782"
28/06/2006 22.00,"1,43446426","22,91520528","1,31368196"
28/06/2006 23.00,"0,90298311","11,10589024","1,19917528"
29/06/2006 0.00,"0,88757861","17,05533827","1,2405852"
29/06/2006 1.00,,"13,6847576","1,17095199"
29/06/2006 2.00,"0,59152076",,"1,20512027"
29/06/2006 3.00,"0,69590971","42,383304",
29/06/2006 4.00,"0,6931272","18,79578025","1,38832584"
29/06/2006 5.00,"0,71050569","8,96570069","1,32641308"
29/06/2006 6.00,"0,72948291","15,86258678","1,40770562"
29/06/2006 7.00,"0,9991903","30,26766744","1,49906026"
29/06/2006 8.00,"0,62734357","19,26299848","1,32370096"
29/06/2006 9.00,"3,34128841","13,93784139","1,27979211"
29/06/2006 10.00,"4,5722886","10,84631521","1,25934986"
29/06/2006 11.00,"5,52617969","9,65227503","1,28722132"
29/06/2006 12.00,"5,48887714","10,45175871","1,30581472"
29/06/2006 13.00,"3,53668462","9,33429796","1,26508865"
29/06/2006 14.00,"1,84055135","5,97540343","1,29889578"
29/06/2006 15.00,"1,84046287","6,23757305","1,28513713"
29/06/2006 16.00,"2,63608332","7,10974332","1,32067429"
29/06/2006 17.00,"1,88963685","5,80148791","1,23666847"
29/06/2006 18.00,"1,66525614","5,14606387","1,29476819"
29/06/2006 19.00,"1,08196698","10,2259343","1,33002924"
29/06/2006 20.00,"1,80623878","25,22801784","1,44123665"
29/06/2006 21.00,"1,67908226","24,51549192","1,53518691"
29/06/2006 22.00,"1,24917907","42,85182048","1,55322926"
29/06/2006 23.00,"1,31629496","59,23226864","1,61231224"
30/06/2006 0.00,"1,14547151","54,26013176","1,63656637"
30/06/2006 1.00,"1,43338523","33,77580504","1,56694947"
30/06/2006 2.00,"1,46302061","27,2747756","1,43278457"
30/06/2006 3.00,"1,24450188","27,617406","1,34488882"
30/06/2006 4.00,"1,25311689","21,19553336","1,37896973"
30/06/2006 5.00,"1,13081654","23,12288672","1,38474813"
30/06/2006 6.00,"0,95309375","39,36056584","1,44807636"
30/06/2006 7.00,"0,86738608","50,4560548","1,50597919"
30/06/2006 8.00,"1,04333216","41,79406384","1,48994064"
30/06/2006 9.00,"1,97836502","25,23841912","1,35392922"
30/06/2006 10.00,"2,36607999","25,0307568","1,37244456"
30/06/2006 11.00,"1,67461152","18,4414637","1,41776772"
30/06/2006 12.00,"1,14567796","7,65614703","1,3460678"
30/06/2006 13.00,"0,98865011","5,29661666","1,28926473"
30/06/2006 14.00,"1,02494684","7,69638125","1,31351886"
30/06/2006 15.00,"1,07560157","8,39074317","1,38180068"
30/06/2006 16.00,"0,8579412","6,97736218","1,31489473"
30/06/2006 17.00,"1,00117345","8,63474305","1,30734786"
30/06/2006 18.00,"0,80986253","7,98580642","1,32212821"
30/06/2006 19.00,"0,79526654","5,03185055","1,29590872"
30/06/2006 20.00,"0,7816184","5,9715106","1,35196386"
30/06/2006 21.00,"0,67740641","6,68923334","1,3102557"
30/06/2006 22.00,"0,59557656","7,24731746","1,25683462"
30/06/2006 23.00,"0,52629953","5,53672371","1,22456063"
01/07/2006 0.00,"0,56546827","8,26744594","1,22825601"
01/07/2006 1.00,,"8,57374451","1,19122648"
01/07/2006 2.00,"0,65664537",,"1,22762691"
01/07/2006 3.00,"0,56490689","10,12989072",
01/07/2006 4.00,"0,5986001","12,53614272","1,17216126"
01/07/2006 5.00,"0,42562264","12,23244064","1,1488997"
01/07/2006 6.00,"0,55672004","9,82229772","1,13742795"
01/07/2006 7.00,"0,67423337","12,27916036","1,20693534"
01/07/2006 8.00,"0,61144277","13,412202","1,20606509"
01/07/2006 9.00,"0,87082049","8,18438101","1,19202101"
01/07/2006 10.00,"0,67361097","6,96957269","1,18533508"
01/07/2006 11.00,"0,71385976","4,72425373","1,2004859"
01/07/2006 12.00,"0,68126288","4,23495763","1,24103606"
01/07/2006 13.00,"0,73616359","4,35565837","1,23644712"
01/07/2006 14.00,"0,63917535","5,68078718","1,25860193"
01/07/2006 15.00,"0,92441639","8,58412667","1,23003846"
01/07/2006 16.00,"1,13043516","12,21297266","1,22548913"
01/07/2006 17.00,"1,06450102","13,35120155","1,22347135"
01/07/2006 18.00,"1,09344891","14,75809895","1,24277657"
01/07/2006 19.00,"1,18842044","16,85805429","1,23628985"
01/07/2006 20.00,"1,3466575","20,8762676","1,23668478"
01/07/2006 21.00,"0,84555007","12,09746109","1,2845523"
