"NetC","Regione-Provincia Lecce","","",""
14/11/2012 6.00,"0,56666732","5,03444705","13,48853669","24,4"
14/11/2012 7.00,"0,8407539","7,20708515","15,48328422","24,4"
14/11/2012 8.00,"0,6933011","9,00204016","18,13559724","24,4"
14/11/2012 9.00,"0,91901205","9,26421169","18,9513941","24,4"
14/11/2012 10.00,"0,71583477","5,95593545","14,95411719","24,4"
14/11/2012 11.00,"0,67480798","4,56331878","14,16166585","24,4"
14/11/2012 12.00,"0,61038916","4,5698081","14,18371503","24,4"
14/11/2012 13.00,"0,82642539","4,85014746","14,56113427","24,4"
14/11/2012 14.00,"0,7997271","5,17202118","15,10845766","24,4"
14/11/2012 15.00,"0,79899181","5,44068013","15,7323031","24,4"
14/11/2012 16.00,"0,60132566","5,24989312","14,76476036","24,4"
14/11/2012 17.00,"0,60720494","6,07923268","14,35232093","24,4"
14/11/2012 18.00,"0,59838653","8,61138032","15,03323384","24,4"
14/11/2012 19.00,"0,69709757","12,1234184","18,01757139","24,4"
14/11/2012 20.00,"0,91827778","18,71271532","25,93949216","24,4"
14/11/2012 21.00,"0,80976896","14,34797113","20,69971352","24,4"
14/11/2012 22.00,"0,84651012","17,75878219","26,51922968","24,4"
14/11/2012 23.00,"1,07222208","17,37201901","28,75521808","24,4"
15/11/2012 0.00,"1,13394686","14,12473939","26,105492","24,4"
15/11/2012 1.00,,"10,69446034","19,898184","22,4"
15/11/2012 2.00,"1,42767375",,,"22,4"
15/11/2012 3.00,"1,38570521","8,46991526","19,1407452","22,4"
15/11/2012 4.00,"1,49883935","8,01176565","18,70756248","22,4"
15/11/2012 5.00,"1,17805009","7,33167872","17,53509731","22,4"
15/11/2012 6.00,"1,11819862","7,80280699","19,676392","22,4"
15/11/2012 7.00,"1,30797184","9,26291344","23,80336752","22,4"
15/11/2012 8.00,"0,95360734","9,5860835","28,62680816","22,4"
15/11/2012 9.00,"1,45176038","16,72307474","33,63703208","22,4"
15/11/2012 10.00,"1,41271165","23,19556184","35,23619064","22,4"
15/11/2012 11.00,"0,86018063","12,28825383","19,2003996","22,4"
15/11/2012 12.00,"1,0966667","15,46673969","22,56345464","22,4"
15/11/2012 13.00,"0,94192913","10,26486071","16,89698643","22,4"
15/11/2012 14.00,"0,74704752","10,71133374","16,95664657","22,4"
15/11/2012 15.00,"0,67442253","8,36738044","14,91909891","22,4"
15/11/2012 16.00,"0,96200166","7,53414805","13,96452526","22,4"
15/11/2012 17.00,"0,84850242","9,80023324","16,53513087","22,4"
15/11/2012 18.00,"0,79047647","11,68863342","17,11487795","22,4"
15/11/2012 19.00,"0,64924161","6,1337438","11,18121922","22,4"
15/11/2012 20.00,"0,85434204","6,38812775","10,98148405","22,4"
15/11/2012 21.00,"1,25286467","7,85601986","12,21750027","22,4"
15/11/2012 22.00,"0,93718482","6,35438286","10,61314298","22,4"
15/11/2012 23.00,"1,00068529","4,93580888","10,11251064","22,4"
16/11/2012 0.00,"1,05980756","5,46533919","11,22791026","22,4"
16/11/2012 1.00,"1,24191565","3,46142553","10,67669595","15,8"
16/11/2012 2.00,"0,76492943","4,19342517","12,87376942","15,8"
16/11/2012 3.00,"1,13863625","4,65546762","12,96326249","15,8"
16/11/2012 4.00,"0,74668242","4,97993593","13,18115401","15,8"
16/11/2012 5.00,"0,83025541","4,45429845","12,58065408","15,8"
16/11/2012 6.00,"1,0973969","4,1999145","12,40685902","15,8"
16/11/2012 7.00,"0,7277052","6,09740433","15,76343046","15,8"
16/11/2012 8.00,"0,68792626","9,75740253","19,66342864","15,8"
16/11/2012 9.00,"0,85689674","10,48939452","19,51427352","15,8"
16/11/2012 10.00,"0,71894679","11,06954503","20,19389392","15,8"
16/11/2012 11.00,"0,84923263","9,39399825","17,57789743","15,8"
16/11/2012 12.00,"1,03645013","7,77944618","15,89053258","15,8"
16/11/2012 13.00,"0,85142223","5,84431862","14,09292754","15,8"
16/11/2012 14.00,"0,71383739","7,41085082","15,77639956","15,8"
16/11/2012 15.00,"0,7298948","11,47708018","20,01361144","15,8"
16/11/2012 16.00,"0,99959099","10,6295728","19,18613608","15,8"
16/11/2012 17.00,"1,15943797","18,05209638","27,63463312","15,8"
16/11/2012 18.00,"1,0992214","24,623214","34,06503328","15,8"
16/11/2012 19.00,"1,13790605","29,58756904","36,23228528","15,8"
16/11/2012 20.00,"0,72916459","28,58302336","35,74719176","15,8"
16/11/2012 21.00,"0,95908185","30,9451464","38,3917172","15,8"
16/11/2012 22.00,"1,48351112","22,91002376","30,88096056","15,8"
16/11/2012 23.00,"1,27512579","19,21888864","24,86687928","15,8"
17/11/2012 0.00,"1,06455187","18,66729002","27,57107824","15,8"
17/11/2012 1.00,,"13,39013943","21,88773472",23
17/11/2012 2.00,,,,23
17/11/2012 3.00,,"11,36675778","21,61537032",23
17/11/2012 4.00,,"8,68665767","19,05774719",23
17/11/2012 5.00,,"7,20319041","17,90343838",23
17/11/2012 6.00,,"7,81189282","19,12388136",23
17/11/2012 7.00,,"10,39594552","23,17691984",23
17/11/2012 8.00,,"12,18442076","29,5956568",23
17/11/2012 9.00,,"13,40960742","31,41920768",23
17/11/2012 10.00,,"11,09291158","22,47655424",23
17/11/2012 11.00,,"10,5283324","20,11865672",23
17/11/2012 12.00,,"9,09029617","19,22374512",23
17/11/2012 13.00,,"7,43810638","17,61810488",23
17/11/2012 14.00,,"6,11038298","15,81660701",23
17/11/2012 15.00,,"5,70933907","15,69598849",23
17/11/2012 16.00,,"5,29661666","14,53519417",23
17/11/2012 17.00,,"6,87093452","14,82571683",23
17/11/2012 18.00,,"9,59257283","16,0046675",23
17/11/2012 19.00,,"11,88331326","17,77892894",23
17/11/2012 20.00,,"12,96574044","18,87746662",23
17/11/2012 21.00,,"17,64327062","27,93942504",23
17/11/2012 22.00,,"17,97682476","30,51651424",23
17/11/2012 23.00,,"17,06442218","26,76564824",23
18/11/2012 0.00,,"16,88531558","28,12358888",23
18/11/2012 1.00,,"15,36290662","25,60615408","20,4"
18/11/2012 2.00,,"11,88461534","23,4480032","20,4"
18/11/2012 3.00,,"12,17403478","32,13901832","20,4"
18/11/2012 4.00,,"9,55753161","28,33369856","20,4"
18/11/2012 5.00,,"10,4426748","28,18974408","20,4"
18/11/2012 6.00,,"11,9274384","34,95216304","20,4"
18/11/2012 7.00,,"9,91833939","35,60971896","20,4"
18/11/2012 8.00,,"9,34208362","41,55506384","20,4"
18/11/2012 9.00,,"12,49850691","42,46942048","20,4"
18/11/2012 10.00,,"16,02871473","40,33849648","20,4"
18/11/2012 11.00,,"13,09292859","26,82662192","20,4"
18/11/2012 12.00,,"9,47965776","18,32106506","20,4"
18/11/2012 13.00,,"9,53416888","17,81264897","20,4"
18/11/2012 14.00,,"6,00265899","14,24207883","20,4"
18/11/2012 15.00,,"4,56202053","13,34716532","20,4"
18/11/2012 16.00,,"4,94099996","13,98527811","20,4"
18/11/2012 17.00,,"5,36799927","13,36532358","20,4"
18/11/2012 18.00,,"7,33687171","13,89319237","20,4"
18/11/2012 19.00,,"6,55036095","12,49116292","20,4"
18/11/2012 20.00,,"7,53804088","13,32511805","20,4"
18/11/2012 21.00,,"11,24865163","16,73745871","20,4"
18/11/2012 22.00,,"11,1279509","16,61165294","20,4"
18/11/2012 23.00,,"7,05004112","12,72980538","20,4"
19/11/2012 0.00,,"5,82485064","12,0398162","20,4"
19/11/2012 1.00,,"4,41146582","12,06964531","9,7"
19/11/2012 2.00,"0,08119626",,,"9,7"
19/11/2012 3.00,"0,15303613","3,85468186","13,14354114","9,7"
19/11/2012 4.00,"0,17411752","4,51919173","13,78165202","9,7"
19/11/2012 5.00,"0,12502896","4,48285034","13,81537397","9,7"
19/11/2012 6.00,"0,28186155","6,03899846","15,76343046","9,7"
19/11/2012 7.00,"0,20109141","5,34204196","14,93596084","9,7"
19/11/2012 8.00,"0,20133447","9,5718066","19,22504528","9,7"
19/11/2012 9.00,"0,09565495","10,14287129","18,39239796","9,7"
19/11/2012 10.00,"0,34999648","8,75025462","16,62073111","9,7"
19/11/2012 11.00,"0,19604912","7,31480723","15,02026283","9,7"
19/11/2012 12.00,"0,12627479","7,43550988","15,53386618","9,7"
19/11/2012 13.00,"0,1654598","7,96633844","15,86070346","9,7"
19/11/2012 14.00,"0,18225759","7,21487273","14,76735303","9,7"
19/11/2012 15.00,"0,13444537","8,41799873","15,90091091","9,7"
19/11/2012 16.00,"0,05762424","6,44263696","14,13053849","9,7"
19/11/2012 17.00,"0,09680925","6,9384243","14,30822447","9,7"
19/11/2012 18.00,"0,11500439","6,76321244","13,19671769","9,7"
19/11/2012 19.00,"0,1959881","5,94165854","12,0787254","9,7"
19/11/2012 20.00,"0,13985276","5,67689243","11,81543918","9,7"
19/11/2012 21.00,"0,14744669","5,07467935","10,68966505","9,7"
19/11/2012 22.00,"0,1588076","4,18044651","9,66505484","9,7"
19/11/2012 23.00,"0,1040391","3,64961604","9,82198798","9,7"
20/11/2012 0.00,"0,08064912","3,33683005","10,3057603","9,7"
20/11/2012 1.00,"0,10473778","3,48997934","12,54304122","9,1"
20/11/2012 2.00,"0,36242015","3,65221254","13,11889929","9,1"
20/11/2012 3.00,"0,26463866","3,63404089","13,5183658","9,1"
20/11/2012 4.00,"0,12660836","2,55680862","12,58843592","9,1"
20/11/2012 5.00,"0,2863272","2,65544678","12,7272127","9,1"
20/11/2012 6.00,"0,11625022","2,99938308","13,23821956","9,1"
20/11/2012 7.00,"0,29735351","5,12270114","15,05398478","9,1"
20/11/2012 8.00,"0,23812038","6,28689309","16,2510918","9,1"
20/11/2012 9.00,"0,11591563","8,51793514","17,31590754","9,1"
20/11/2012 10.00,"0,08751387","6,05197903","14,52222507","9,1"
20/11/2012 11.00,"0,12709449","4,43353222","12,86598949","9,1"
20/11/2012 12.00,"0,07338875","5,08117059","13,60526429","9,1"
20/11/2012 13.00,"0,06701013","5,60940457","13,84131407","9,1"
20/11/2012 14.00,"0,17733734","6,41927614","14,21224781","9,1"
20/11/2012 15.00,"0,21299845","8,60748749","16,3159411","9,1"
20/11/2012 16.00,"0,1330175","6,57761651","13,91783422","9,1"
20/11/2012 17.00,"0,10892985","8,66199861","16,38597766","9,1"
20/11/2012 18.00,"0,09392402","9,8677211","16,59479101","9,1"
20/11/2012 19.00,"0,32876356","12,81388366","19,1614904","9,1"
20/11/2012 20.00,"0,08651212","13,49656709","19,56614608","9,1"
20/11/2012 21.00,"0,12779317","8,06497661","13,6934572","9,1"
20/11/2012 22.00,"0,40181772","10,82814738","16,4715779","9,1"
20/11/2012 23.00,"0,12372314","5,90791366","12,31607152","9,1"
21/11/2012 0.00,"0,20133447","5,40174416","12,27586598","9,1"
21/11/2012 1.00,,"5,41212632","13,77387018","17,29999"
21/11/2012 2.00,,,,"17,29999"
21/11/2012 3.00,,"3,53280814","15,10197215","17,29999"
21/11/2012 4.00,,"3,50685082","14,50406681","17,29999"
21/11/2012 5.00,,"3,76123286","14,36269735","17,29999"
21/11/2012 6.00,,"4,26610602","14,5909653","17,29999"
21/11/2012 7.00,,"7,24731746","18,2575121","17,29999"
21/11/2012 8.00,,"16,35967428","27,84862416","17,29999"
21/11/2012 9.00,,"18,11180622","29,78242096","17,29999"
21/11/2012 10.00,,"20,47650664","34,55138872","17,29999"
21/11/2012 11.00,,"9,19153083","19,35863672","17,29999"
21/11/2012 12.00,,"7,26289261","18,07723153","17,29999"
21/11/2012 13.00,,"5,67819068","16,7205987","17,29999"
21/11/2012 14.00,,"7,28755167","18,60510031","17,29999"
21/11/2012 15.00,,"8,10521274","18,81520999","17,29999"
21/11/2012 16.00,,"7,7521887","17,3496314","17,29999"
21/11/2012 17.00,,"8,1324683","17,36519317","17,29999"
21/11/2012 18.00,,"16,08971518","24,01995888","17,29999"
21/11/2012 19.00,,"23,89900576","31,55926168","17,29999"
21/11/2012 20.00,,"19,58618384","27,84214248","17,29999"
21/11/2012 21.00,,"15,1863946","22,41301848","17,29999"
21/11/2012 22.00,,"23,48628144","32,86141016","17,29999"
21/11/2012 23.00,,"16,81393106","24,1185416","17,29999"
22/11/2012 0.00,,"7,99489225","15,57926089","17,29999"
22/11/2012 1.00,,"5,56008453","15,20832524","21,6"
22/11/2012 2.00,,"5,68208542","17,18231993","21,6"
22/11/2012 3.00,,"5,13178697","16,8606699","21,6"
22/11/2012 4.00,,"4,78655242","16,24071729","21,6"
22/11/2012 5.00,,"6,02082873","17,2653275","21,6"
22/11/2012 6.00,,"7,23953179","18,6595751","21,6"
22/11/2012 7.00,,"10,51535374","22,8851104","21,6"
22/11/2012 8.00,,"14,90734967","32,52162864","21,6"
22/11/2012 9.00,,"9,4835525","21,53755192","21,6"
22/11/2012 10.00,,"8,6334448","20,10309304","21,6"
22/11/2012 11.00,,"10,66980319","22,91883808","21,6"
22/11/2012 12.00,,"11,48097493","23,73851248","21,6"
22/11/2012 13.00,,"10,17531028","22,39485448","21,6"
22/11/2012 14.00,,"11,77039628","25,20539888","21,6"
22/11/2012 15.00,,"8,81844801","20,55491776","21,6"
22/11/2012 16.00,,,,"21,6"
22/11/2012 17.00,,"11,50173734","17,77374168","21,6"
22/11/2012 18.00,,"11,78337494","16,48195433","21,6"
22/11/2012 19.00,,"12,98520842","16,91773737","21,6"
22/11/2012 20.00,,"15,88854601","20,47922168","21,6"
22/11/2012 21.00,,"19,8807848","26,78251208","21,6"
22/11/2012 22.00,,"16,00405758","22,6244092","21,6"
22/11/2012 23.00,,"11,27201627","15,16552512","21,6"
23/11/2012 0.00,,"10,63345798","16,72967687","21,6"
23/11/2012 1.00,,"9,70289332","16,73616046","38,79999"
23/11/2012 2.00,"1,25153952",,,"38,79999"
23/11/2012 3.00,"1,07689927","8,08055367","17,17324175","38,79999"
23/11/2012 4.00,"1,36373903","7,08768075","15,69728482","38,79999"
23/11/2012 5.00,"1,26522529","6,72946755","15,48717514","38,79999"
23/11/2012 6.00,"1,23676251","6,40889207","15,24334352","38,79999"
23/11/2012 7.00,"0,9128175","7,19670108","16,59997826","38,79999"
23/11/2012 8.00,"1,42933655","8,42318981","23,03426552","38,79999"
23/11/2012 9.00,"1,47154408","9,96895577","24,585452","38,79999"
23/11/2012 10.00,"1,73741432","11,73276047","25,52963584","38,79999"
23/11/2012 11.00,"1,4841976","11,00205526","19,58170976","38,79999"
23/11/2012 12.00,"1,33453893","14,20520782","21,038214","38,79999"
23/11/2012 13.00,"1,49906309","13,44076537","19,52205536","38,79999"
23/11/2012 14.00,"0,9411918","13,19156485","19,06552712","38,79999"
23/11/2012 15.00,"1,35556947","13,4407539","19,5389192","38,79999"
23/11/2012 16.00,"1,32167896","13,1110945","19,48314616","38,79999"
23/11/2012 17.00,"1,48372571","15,68607668","21,9811168","38,79999"
23/11/2012 18.00,"1,45257907","21,40839632","29,6138208","38,79999"
23/11/2012 19.00,"1,40981117","20,630958","28,29738968","38,79999"
23/11/2012 20.00,"1,73543829","15,91060858","25,4232904","38,79999"
23/11/2012 21.00,"1,50177644","22,64526912","39,17510184","38,79999"
23/11/2012 22.00,"1,65025539","20,45704248","31,9302088","38,79999"
23/11/2012 23.00,"1,51454793","15,09943493","19,97080176","38,79999"
24/11/2012 0.00,"1,03135801","9,23825438","14,30433355","38,79999"
24/11/2012 1.00,"1,43901127","9,9326163","17,33666039","31,9"
24/11/2012 2.00,"0,9111364","8,50884932","17,81653989","31,9"
24/11/2012 3.00,"1,5151388","7,53155155","16,95016298","31,9"
24/11/2012 4.00,"1,44727033","6,38293476","14,84257876","31,9"
24/11/2012 5.00,"1,14223033","5,03833988","13,31603796","31,9"
24/11/2012 6.00,"1,51923833","4,85923328","12,90749136","31,9"
24/11/2012 7.00,"1,25357454","5,69376583","14,09811479","31,9"
24/11/2012 8.00,"1,50345856","10,00140241","19,3742004","31,9"
24/11/2012 9.00,"1,84241652","10,27654877","19,79441976","31,9"
24/11/2012 10.00,"1,72434791","6,83848788","13,01773537","31,9"
24/11/2012 11.00,"1,21532009","7,5523197","12,7012726","31,9"
24/11/2012 12.00,"1,19933386","10,5945201","15,29911274","31,9"
24/11/2012 13.00,"1,32156099","7,81448931","11,84137928","31,9"
24/11/2012 14.00,"1,56572235","6,3414023","10,27852386","31,9"
24/11/2012 15.00,"1,40644896","6,63082938","10,8660547","31,9"
24/11/2012 16.00,"1,23685099","7,57048752","11,39651615","31,9"
24/11/2012 17.00,"1,24853124","5,65223337","8,02049202","31,9"
24/11/2012 18.00,"1,20072003","8,03383013","8,77403416","31,9"
24/11/2012 19.00,"1,39403139","7,56270186","7,71700026","31,9"
24/11/2012 20.00,"1,45340487","12,49979751","12,54952672","31,9"
24/11/2012 21.00,"1,25534514","13,47320245","13,98138719","31,9"
24/11/2012 22.00,"1,50118658","15,88205859","17,02927771","31,9"
24/11/2012 23.00,"1,2974347","14,00404057","15,22777984","31,9"
25/11/2012 0.00,"1,10014077","10,17271378","10,92312025","31,9"
25/11/2012 1.00,,"9,2304668","10,94906035","34,9"
25/11/2012 2.00,"1,94657156",,,"34,9"
25/11/2012 3.00,"1,95360107","8,00527632","12,22398578","34,9"
25/11/2012 4.00,"2,20336304","6,91246698","11,50027466","34,9"
25/11/2012 5.00,"2,22898839","8,22850997","16,16678981","34,9"
25/11/2012 6.00,"2,23966588","6,70740307","13,12797746","34,9"
25/11/2012 7.00,"2,95522708","6,78527501","14,77902579","34,9"
25/11/2012 8.00,"3,1566724","6,24536062","17,49100086","34,9"
25/11/2012 9.00,"2,57342189","7,61072174","18,97214504","34,9"
25/11/2012 10.00,"2,46735997","8,73338122","17,52212822","34,9"
25/11/2012 11.00,"2,39724596","7,15906336","14,11886573","34,9"
25/11/2012 12.00,"2,35889591","9,46538086","15,7906669","34,9"
25/11/2012 13.00,"2,52190372","8,34012679","14,24337517","34,9"
25/11/2012 14.00,"2,50811218","5,90272258","11,34723053","34,9"
25/11/2012 15.00,"1,86319994","5,72751072","11,01909691","34,9"
25/11/2012 16.00,"1,95947424","5,59772225","10,2668511","34,9"
25/11/2012 17.00,"1,85625891","5,45755162","10,29279121","34,9"
25/11/2012 18.00,"2,50277395","17,32140263","22,91753792","34,9"
25/11/2012 19.00,"2,73972173","19,76009936","26,25464712","34,9"
25/11/2012 20.00,"2,66711606","16,58290602","26,63725744","34,9"
25/11/2012 21.00,"2,71471878","18,60628766","26,77473024","34,9"
25/11/2012 22.00,"2,46211022","17,81458391","27,71375168","34,9"
25/11/2012 23.00,"2,23557245","20,06120112","28,61254464","34,9"
26/11/2012 0.00,"2,50909053","18,7633317","28,43226216","34,9"
26/11/2012 1.00,"2,27205326","17,2993305","25,50759048","36,4"
26/11/2012 2.00,"2,45668249","14,93720555","22,71260976","36,4"
26/11/2012 3.00,"2,07487832","12,82296758","20,13682072","36,4"
26/11/2012 4.00,"1,92343786","10,98129476","18,15116092","36,4"
26/11/2012 5.00,"2,45917414","9,40178582","16,70892402","36,4"
26/11/2012 6.00,"1,96205437","8,21163657","15,94241278","36,4"
26/11/2012 7.00,"2,55651629","9,78725458","19,05904353","36,4"
26/11/2012 8.00,"2,26502477","9,12404106","23,33905744","36,4"
26/11/2012 9.00,"2,81188296","10,96311738","27,90699752","36,4"
26/11/2012 10.00,"2,66373454","15,66531427","37,24650568","36,4"
26/11/2012 11.00,"2,96234506","19,50830808","35,61620064","36,4"
26/11/2012 12.00,"2,03448206","18,56605918","26,67876696","36,4"
26/11/2012 13.00,"2,11260495","15,11112298","23,24307504","36,4"
26/11/2012 14.00,"1,90608683","10,41931016","17,28089118","36,4"
26/11/2012 15.00,"2,01997862","8,99295625","14,96968087","36,4"
26/11/2012 16.00,"1,83517142","10,87745978","17,0902361","36,4"
26/11/2012 17.00,"2,16047514","15,87426528","21,55441576","36,4"
26/11/2012 18.00,"2,55295679","19,20848736","23,15357432","36,4"
26/11/2012 19.00,"1,9372294","22,91392424","28,7189092","36,4"
26/11/2012 20.00,"2,26226565","22,41942368","27,33632288","36,4"
26/11/2012 21.00,"1,96169842","23,19296152","28,27014368","36,4"
26/11/2012 22.00,"2,32214864","22,03784584","26,30263832","36,4"
26/11/2012 23.00,"2,02700813","20,64264032","27,65537832","36,4"
27/11/2012 0.00,"2,08021655","18,12218074","26,6593028","36,4"
27/11/2012 1.00,,"14,92681957","22,40523664","21,4"
27/11/2012 2.00,,,,"21,4"
27/11/2012 3.00,,"9,12923405","17,41707338","21,4"
27/11/2012 4.00,,"6,36476502","14,47683037","21,4"
27/11/2012 5.00,,"5,06429719","12,91138228","21,4"
27/11/2012 6.00,,"5,69895691","13,68437902","21,4"
27/11/2012 7.00,,"9,49134008","18,46891811","21,4"
27/11/2012 8.00,,"17,98721074","28,1560164","21,4"
27/11/2012 9.00,,"14,68671252","23,88378624","21,4"
27/11/2012 10.00,,"8,19346683","15,70376842","21,4"
27/11/2012 11.00,,"10,1091264","17,74001974","21,4"
27/11/2012 12.00,,"9,41216798","16,85937357","21,4"
27/11/2012 13.00,,"8,38036101","15,4210295","21,4"
27/11/2012 14.00,,"7,78463726","14,92947534","21,4"
27/11/2012 15.00,,"7,19021175","13,78943386","21,4"
27/11/2012 16.00,,"9,59776582","15,08251946","21,4"
27/11/2012 17.00,,"14,87230845","19,73864672","21,4"
27/11/2012 18.00,,"22,76337336","27,22349576","21,4"
27/11/2012 19.00,,"19,96126088","24,2287684","21,4"
27/11/2012 20.00,,"16,99952508","20,45975752","21,4"
27/11/2012 21.00,,"12,08188785","14,91520799","21,4"
27/11/2012 22.00,,"10,02865797","13,10074102","21,4"
27/11/2012 23.00,,"9,02540289","12,25252046","21,4"
28/11/2012 0.00,,"8,90989323","12,92046237","21,4"
28/11/2012 1.00,,"8,12857355","14,02937457","17,79999"
28/11/2012 2.00,,"5,07078652","13,0773955","17,79999"
28/11/2012 3.00,,"2,91631815","10,99445314","17,79999"
28/11/2012 4.00,,"3,69504134","11,17603005","17,79999"
28/11/2012 5.00,,"3,2758296","10,79861081","17,79999"
28/11/2012 6.00,,"3,47180769","11,27200671","17,79999"
28/11/2012 7.00,,"4,19861625","11,88807032","17,79999"
28/11/2012 8.00,,"6,70999766","14,13961666","17,79999"
28/11/2012 9.00,,"8,0104674","14,76346211","17,79999"
28/11/2012 10.00,,"6,24795712","13,06961366","17,79999"
28/11/2012 11.00,,"4,84884921","11,02947334","17,79999"
28/11/2012 12.00,,"5,48870192","11,28497581","17,79999"
28/11/2012 13.00,,"5,44976404","11,5469657","17,79999"
28/11/2012 14.00,,"5,00070216","11,34333961","17,79999"
28/11/2012 15.00,,"4,22068073","10,65724135","17,79999"
28/11/2012 16.00,"0,63043932","4,2284683","10,61962849","17,79999"
28/11/2012 17.00,"0,61451005","4,17525543","10,5975793","17,79999"
28/11/2012 18.00,"0,51887849","4,1687661","9,11384054","17,79999"
28/11/2012 19.00,"0,65584296","4,24923262","8,21244343","17,79999"
28/11/2012 20.00,"0,72234561","4,05195629","7,68198006","17,79999"
28/11/2012 21.00,"0,52448114","4,00263816","7,86485522","17,79999"
28/11/2012 22.00,"0,55185064","3,96240394","7,89338799","17,79999"
28/11/2012 23.00,"0,75349937","3,45882903","7,75590754","17,79999"
29/11/2012 0.00,"0,47050488","3,11359449","8,6261792","17,79999"
29/11/2012 1.00,,"3,06946744","10,74154334","26,4"
29/11/2012 2.00,"0,28116999",,,"26,4"
29/11/2012 3.00,"0,23403713","3,21093632","11,86213022","26,4"
29/11/2012 4.00,"0,37450517","3,32514773","11,79079732","26,4"
29/11/2012 5.00,"0,27511782","3,25506337","11,51843101","26,4"
29/11/2012 6.00,"0,15431755","4,33489405","12,4613319","26,4"
29/11/2012 7.00,"0,40197027","5,39785133","13,71031913","26,4"
29/11/2012 8.00,"0,2483514","7,00851057","15,08511214","26,4"
29/11/2012 9.00,"0,54371871","9,06174427","16,97610117","26,4"
29/11/2012 10.00,"0,33179422","5,17461577","13,02551721","26,4"
29/11/2012 11.00,"0,39033274","4,53087214","12,95029148","26,4"
29/11/2012 12.00,"0,46318451","4,82159556","13,95933801","26,4"
29/11/2012 13.00,"0,39137923","4,9708501","13,94117974","26,4"
29/11/2012 14.00,"0,31503609","5,22393581","14,1824187","26,4"
29/11/2012 15.00,"0,23019592","5,19019092","13,72977373","26,4"
29/11/2012 16.00,"0,20913181","6,60487207","14,03456182","26,4"
29/11/2012 17.00,"0,36042277","10,9319709","17,11228528","26,4"
29/11/2012 18.00,"0,38172078","16,64780312","21,86828968","26,4"
29/11/2012 19.00,"0,21273911","12,37779662","17,48062443","26,4"
29/11/2012 20.00,"0,45049947","11,93133506","16,45990514","26,4"
29/11/2012 21.00,"0,20470888","11,5796131","15,8490307","26,4"
29/11/2012 22.00,"0,40220316","12,20258667","16,7659934","26,4"
29/11/2012 23.00,"0,3797417","11,97416768","16,76599149","26,4"
30/11/2012 0.00,"0,2016833","8,86706252","14,52092874","26,4"
30/11/2012 1.00,"0,30654007","9,37193377","16,26536106","21,7"
30/11/2012 2.00,"0,35309121","5,69506217","13,21228137","21,7"
30/11/2012 3.00,"0,27697995","4,85014746","13,68178635","21,7"
30/11/2012 4.00,"0,2165793","4,29206334","12,93602605","21,7"
30/11/2012 5.00,"0,4349048","4,3790211","12,59232684","21,7"
30/11/2012 6.00,"0,27930786","5,48740367","13,72199189","21,7"
30/11/2012 7.00,"0,28361384","8,94363812","16,8762355","21,7"
30/11/2012 8.00,"0,27430321","16,74773954","24,86687928","21,7"
30/11/2012 9.00,"0,33051381","14,48035801","22,59848248","21,7"
30/11/2012 10.00,"0,56815824","6,90208291","15,17719788","21,7"
30/11/2012 11.00,"0,52416689","5,34204196","14,41457565","21,7"
30/11/2012 12.00,"0,52940444","4,82419014","13,75052466","21,7"
30/11/2012 13.00,"0,50671008","5,05780786","13,89189412","21,7"
30/11/2012 14.00,"0,33842811","5,56397927","13,74015015","21,7"
30/11/2012 15.00,"0,24858429","6,37384894","13,07999009","21,7"
30/11/2012 16.00,"0,34831945","10,27914335","15,71544309","21,7"
30/11/2012 17.00,"0,30549256","11,54846662","16,03838945","21,7"
30/11/2012 18.00,"0,24823445","10,51535374","13,75441558","21,7"
30/11/2012 19.00,"0,34494504","12,05333595","15,79196515","21,7"
30/11/2012 20.00,"0,42233569","9,62501947","13,63768798","21,7"
30/11/2012 21.00,"0,46434898","17,25130871","22,33648112","21,7"
30/11/2012 22.00,"0,43385729","19,28248176","23,31181144","21,7"
30/11/2012 23.00,"0,47226226","14,29994934","18,36645786","21,7"
01/12/2012 0.00,"0,41093105","12,79571584","18,1926647","21,7"
01/12/2012 1.00,,"11,63152963","19,32360888","28,1"
01/12/2012 2.00,,,,"28,1"
01/12/2012 3.00,,"8,82812655","19,27951816","28,1"
01/12/2012 4.00,,"8,40761657","18,62844583","28,1"
01/12/2012 5.00,,"9,25382953","19,00067782","28,1"
01/12/2012 6.00,,"7,33557346","17,49489178","28,1"
01/12/2012 7.00,,"7,66523286","17,71537788","28,1"
01/12/2012 8.00,,"15,17731069","29,996412","28,1"
01/12/2012 9.00,,"15,24090572","31,07810688","28,1"
01/12/2012 10.00,,"14,65297337","28,17546144","28,1"
01/12/2012 11.00,,"10,0520207","19,71270088","28,1"
01/12/2012 12.00,,"12,489423","21,70227072","28,1"
01/12/2012 13.00,,"7,088979","15,29652006","28,1"
01/12/2012 14.00,,"6,82810572","14,55983794","28,1"
01/12/2012 15.00,,"6,25444645","14,57540162","28,1"
01/12/2012 16.00,,"12,61271641","20,52201224","28,1"
01/12/2012 17.00,,"15,78601501","22,51028192","28,1"
01/12/2012 18.00,,"23,37985952","36,82238584","28,1"
01/12/2012 19.00,,"24,36364088","36,26989432","28,1"
01/12/2012 20.00,,"27,8990436","35,35811888","28,1"
01/12/2012 21.00,,"29,408472","43,65356032","28,1"
01/12/2012 22.00,,"29,75630304","48,01657224","28,1"
