,Bari,,
,Ex Ciapi,,
Parm,SO2,NO2,PM10



27/03/2010 8.00,"2,71813285","27,0878776","24,5"
27/03/2010 9.00,"3,00168567","27,40846264","24,5"
27/03/2010 10.00,"3,20577113","22,91132392","24,5"
27/03/2010 11.00,"2,41290776","16,26622719","24,5"
27/03/2010 12.00,"2,11310023","15,22922722","24,5"
27/03/2010 13.00,"2,47431422","15,091655","24,5"
27/03/2010 14.00,"2,8535881","21,89119544","24,5"
27/03/2010 15.00,"2,70910291","20,71143408","24,5"
27/03/2010 16.00,"2,58628999","16,33371697","24,5"
27/03/2010 17.00,"2,44541718","16,66467843","24,5"
27/03/2010 18.00,"2,51946495","23,53561104","24,5"
27/03/2010 19.00,"2,30815574","14,18833442","24,5"
27/03/2010 20.00,"2,55558676","11,76131237","24,5"
27/03/2010 21.00,"2,47792559","12,01699266","24,5"
27/03/2010 22.00,"2,31718568","12,75028863","24,5"
27/03/2010 23.00,"2,31537949","10,98388934","24,5"
28/03/2010 0.00,"2,21062748","10,08446542","24,5"
28/03/2010 1.00,"2,36414363","6,46080861","15,30000019"
28/03/2010 2.00,"2,23230076","5,81187007","15,30000019"
28/03/2010 3.00,"2,24674928","7,02148922","15,30000019"
28/03/2010 4.00,"2,02099054","6,9981265","15,30000019"
28/03/2010 5.00,"2,19256657","13,99624917","15,30000019"
28/03/2010 6.00,"2,49779268","31,3098604","15,30000019"
28/03/2010 7.00,"2,37317357","18,9411477","15,30000019"
28/03/2010 8.00,"2,33705278","13,9625081","15,30000019"
28/03/2010 9.00,"2,20520992","15,41741582","15,30000019"
28/03/2010 10.00,"2,41290776","11,48226744","15,30000019"
28/03/2010 11.00,"2,41832532","11,45631013","15,30000019"
28/03/2010 12.00,"2,51946495","13,84828905","15,30000019"
28/03/2010 13.00,"2,59170856","12,44140121","15,30000019"
28/03/2010 14.00,"2,42013151","6,73465863","15,30000019"
28/03/2010 15.00,"2,75425466","3,69633958","15,30000019"
28/03/2010 16.00,"2,75606085","5,57306318","15,30000019"
28/03/2010 17.00,"2,62782935","9,28627426","15,30000019"
28/03/2010 18.00,"2,68562343","24,0755216","15,30000019"
28/03/2010 19.00,"2,45083474","51,8344156","15,30000019"
28/03/2010 20.00,"2,93124927","61,42827712","15,30000019"
28/03/2010 21.00,"2,77953931","69,59318632","15,30000019"
28/03/2010 22.00,"2,55378056","51,72279304","15,30000019"
28/03/2010 23.00,"2,57184147","31,58889768","15,30000019"
29/03/2010 0.00,"2,54655681","16,03779864","15,30000019"
29/03/2010 1.00,,"18,61148639","25,39999962"
29/03/2010 2.00,"2,06072371",,"25,39999962"
29/03/2010 3.00,"2,3316342","11,88331326","25,39999962"
29/03/2010 4.00,"2,48876172","34,7167576","25,39999962"
29/03/2010 5.00,"3,26356622","65,86700424","25,39999962"
29/03/2010 6.00,"3,81983471","70,65354328","25,39999962"
29/03/2010 7.00,"4,52600798","85,6699324","25,39999962"
29/03/2010 8.00,"3,29426843","82,37075728","25,39999962"
29/03/2010 9.00,"2,98904334","65,80599232","25,39999962"
29/03/2010 10.00,"5,17799855","74,07474224","25,39999962"
29/03/2010 11.00,"3,90291344","43,74996336","25,39999962"
29/03/2010 12.00,"3,83608942","32,70506592","25,39999962"
29/03/2010 13.00,"3,24008674","30,28973192","25,39999962"
29/03/2010 14.00,"3,00710425","26,08203176","25,39999962"
29/03/2010 15.00,"2,73438756","21,57062952","25,39999962"
29/03/2010 16.00,"2,96556386","24,49212728","25,39999962"
29/03/2010 17.00,"2,99987948","26,39741616","25,39999962"
29/03/2010 18.00,"2,69645956","36,56883552","25,39999962"
29/03/2010 19.00,"2,99807329","29,6291168","25,39999962"
29/03/2010 20.00,"2,67839968","33,53569608","25,39999962"
29/03/2010 21.00,"2,57906522","14,38431442","25,39999962"
29/03/2010 22.00,"2,47973178","14,67893259","25,39999962"
29/03/2010 23.00,"2,62421697","14,17665593","25,39999962"
30/03/2010 0.00,"2,45805951","19,69650624","25,39999962"
30/03/2010 1.00,"2,32260426","32,96075768",23
30/03/2010 2.00,"2,62241179","34,1327372",23
30/03/2010 3.00,"2,79218164","26,17807152",23
30/03/2010 4.00,"2,6025447","29,9380004",23
30/03/2010 5.00,"2,23591315","32,07041576",23
30/03/2010 6.00,"2,49598649","42,85443992",23
30/03/2010 7.00,"2,61699322","43,93296088",23
30/03/2010 8.00,"2,87706656","45,50338208",23
30/03/2010 9.00,"3,11185626","39,91475904",23
30/03/2010 10.00,"3,66270618","38,47022392",23
30/03/2010 11.00,"4,0365625","28,10930624",23
30/03/2010 12.00,"3,37734818","31,7134836",23
30/03/2010 13.00,"3,56879131","29,23455648",23
30/03/2010 14.00,"3,71688889","25,1864892",23
30/03/2010 15.00,"4,41222501","23,03592896",23
30/03/2010 16.00,"3,76745921","26,07553096",23
30/03/2010 17.00,"3,31955411","18,46481878",23
30/03/2010 18.00,"2,73258137","16,20392276",23
30/03/2010 19.00,"2,8012126","15,36420869",23
30/03/2010 20.00,"2,91138217","16,05207937",23
30/03/2010 21.00,"2,91138217","16,2831025",23
30/03/2010 22.00,,,23
30/03/2010 23.00,,,23
31/03/2010 0.00,,,23
31/03/2010 1.00,,,"19,5"
31/03/2010 2.00,,,"19,5"
31/03/2010 3.00,,,"19,5"
31/03/2010 4.00,,,"19,5"
31/03/2010 5.00,,,"19,5"
31/03/2010 6.00,,,"19,5"
31/03/2010 7.00,,,"19,5"
31/03/2010 8.00,,,"19,5"
31/03/2010 9.00,,,"19,5"
31/03/2010 10.00,"3,27382368","21,91205536","19,5"
31/03/2010 11.00,"3,19493499","20,56348352","19,5"
31/03/2010 12.00,"3,1750679","19,65107712","19,5"
31/03/2010 13.00,"2,80482396","14,14549989","19,5"
31/03/2010 14.00,"2,97278863","16,36227078","19,5"
31/03/2010 15.00,"2,99807329","18,73737438","19,5"
31/03/2010 16.00,"2,93666683","15,2889256","19,5"
31/03/2010 17.00,"2,88067894","17,35644577","19,5"
31/03/2010 18.00,"2,81566112","18,87625059","19,5"
31/03/2010 19.00,"2,57003528","15,31229024","19,5"
31/03/2010 20.00,"2,55378056","14,21688632","19,5"
31/03/2010 21.00,"2,57184147","11,17986934","19,5"
31/03/2010 22.00,"2,67117491","10,02995622","19,5"
31/03/2010 23.00,"2,62602316","12,17793143","19,5"
01/04/2010 0.00,"2,58990237","12,70097624","19,5"
01/04/2010 1.00,"2,76689698","6,93972254",19
01/04/2010 2.00,"2,60435089","3,64831779",19
01/04/2010 3.00,"2,59351475","2,58276593",19
01/04/2010 4.00,"2,67478729","4,61393515",19
01/04/2010 5.00,"2,76689698","14,64258738",19
01/04/2010 6.00,"2,8535881","31,67455528",19
01/04/2010 7.00,"4,65604466","69,9124712",19
01/04/2010 8.00,"4,26232124","68,46015424",19
01/04/2010 9.00,"3,46945787","50,2600748",19
01/04/2010 10.00,"3,43514226","39,55004504",19
01/04/2010 11.00,"3,82525329","31,15800936",19
01/04/2010 12.00,"3,4098576","28,606388",19
01/04/2010 13.00,"3,1226924","21,07872928",19
01/04/2010 14.00,"3,54350666","24,4155708",19
01/04/2010 15.00,"2,52668972","20,63225816",19
01/04/2010 16.00,"3,16061938","24,31951192",19
01/04/2010 17.00,"3,21841346","31,04768696",19
01/04/2010 18.00,,,19
01/04/2010 19.00,"3,52725195","51,31006872",19
01/04/2010 20.00,"3,02335896","18,55308053",19
01/04/2010 21.00,"2,99446192","20,30519144",19
01/04/2010 22.00,"3,11908001","32,375418",19
01/04/2010 23.00,"3,00529805","39,53448136",19
02/04/2010 0.00,"2,86984281","42,78174568",19
02/04/2010 1.00,,"35,71744104","27,20000076"
02/04/2010 2.00,"3,08476542",,"27,20000076"
02/04/2010 3.00,"3,08115303","45,01538232","27,20000076"
02/04/2010 4.00,"2,93486165","56,20953048","27,20000076"
02/04/2010 5.00,"2,59351475","44,0912936","27,20000076"
02/04/2010 6.00,"3,19132261","72,07471376","27,20000076"
02/04/2010 7.00,"3,11727382","72,0643316","27,20000076"
02/04/2010 8.00,"2,83010963","49,48395576","27,20000076"
02/04/2010 9.00,"2,70910291","32,44289248","27,20000076"
02/04/2010 10.00,"2,5826776","34,986732","27,20000076"
02/04/2010 11.00,"2,68381724","29,9561644","27,20000076"
02/04/2010 12.00,"2,78856925","28,40392632","27,20000076"
02/04/2010 13.00,"2,69465439","25,47850896","27,20000076"
02/04/2010 14.00,"2,51765978","23,71858944","27,20000076"
02/04/2010 15.00,"2,42916145","17,50959314","27,20000076"
02/04/2010 16.00,"2,45264093","20,11311192","27,20000076"
02/04/2010 17.00,"2,44541718","19,99890816","27,20000076"
02/04/2010 18.00,"2,30815574","18,52971589","27,20000076"
02/04/2010 19.00,"2,06072371","30,66480896","27,20000076"
02/04/2010 20.00,"2,29912478","50,00700248","27,20000076"
02/04/2010 21.00,"2,71813285","78,06699824","27,20000076"
02/04/2010 22.00,"2,45986468","71,2466648","27,20000076"
02/04/2010 23.00,"2,41832532","39,6370028","27,20000076"
03/04/2010 0.00,"2,25758542","22,4920988","27,20000076"
03/04/2010 1.00,"2,02640911","23,03851016","22,20000076"
03/04/2010 2.00,"1,91262614","14,50760783","22,20000076"
03/04/2010 3.00,"1,8114865","10,07538151","22,20000076"
03/04/2010 4.00,"2,0282153","17,09426468","22,20000076"
03/04/2010 5.00,"2,39845924","46,92195224","22,20000076"
03/04/2010 6.00,"2,22507599","62,23164216","22,20000076"
03/04/2010 7.00,"2,39665305","57,78903368","22,20000076"
03/04/2010 8.00,"2,55378056","49,30743992","22,20000076"
03/04/2010 9.00,"2,28648245","27,38639816","22,20000076"
03/04/2010 10.00,"2,52307733","18,56865186","22,20000076"
03/04/2010 11.00,"2,34969511","13,34341971","22,20000076"
03/04/2010 12.00,"2,73799994","16,2182054","22,20000076"
03/04/2010 13.00,"2,60073851","12,71135075","22,20000076"
03/04/2010 14.00,"2,91860694","13,01376032","22,20000076"
03/04/2010 15.00,"2,94569779","7,08248967","22,20000076"
03/04/2010 16.00,"2,4038768","8,63733954","22,20000076"
03/04/2010 17.00,"2,47431422","12,78663384","22,20000076"
03/04/2010 18.00,"2,60976845","16,97615853","22,20000076"
03/04/2010 19.00,"2,26300399","20,8762676","22,20000076"
03/04/2010 20.00,"2,43458003","32,2741776","22,20000076"
03/04/2010 21.00,"2,37136738","55,92529256","22,20000076"
03/04/2010 22.00,"2,32260426","59,53468968","22,20000076"
03/04/2010 23.00,"2,44541718","39,41895832","22,20000076"
04/04/2010 0.00,"2,86623042","50,98040168","22,20000076"
04/04/2010 1.00,,"38,17170336","17,60000038"
04/04/2010 2.00,"2,79398783",,"17,60000038"
04/04/2010 3.00,"2,47792559","27,70566392","17,60000038"
04/04/2010 4.00,"2,5826776","27,59794184","17,60000038"
04/04/2010 5.00,"2,76147841","41,20612384","17,60000038"
04/04/2010 6.00,"2,8517819","28,58562368","17,60000038"
04/04/2010 7.00,"2,97459482","20,36880368","17,60000038"
04/04/2010 8.00,"2,75244846","17,63159404","17,60000038"
04/04/2010 9.00,"6,87028451","24,31173008","17,60000038"
04/04/2010 10.00,"4,58380206","13,42389006","17,60000038"
04/04/2010 11.00,"4,12325361","7,1344043","17,60000038"
04/04/2010 12.00,"4,91792419","8,00787282","17,60000038"
04/04/2010 13.00,"5,05518563","5,92348881","17,60000038"
04/04/2010 14.00,"3,73494979","3,55097787","17,60000038"
04/04/2010 15.00,"2,98181858","1,3562772","17,60000038"
04/04/2010 16.00,"4,9522398","7,04225546","17,60000038"
04/04/2010 17.00,"4,96849451","11,46410153","17,60000038"
04/04/2010 18.00,"5,09311261","10,59971883","17,60000038"
04/04/2010 19.00,"3,80899858","5,65742445","17,60000038"
04/04/2010 20.00,"2,91499456","2,69438275","17,60000038"
04/04/2010 21.00,"2,79037544","3,19536117","17,60000038"
04/04/2010 22.00,"2,69826575","8,78140301","17,60000038"
04/04/2010 23.00,"2,90415842","9,1564877","17,60000038"
05/04/2010 0.00,"2,89873985","14,90734967","17,60000038"
05/04/2010 1.00,"3,07934684","18,89571858","16,89999962"
05/04/2010 2.00,"3,13714092","12,72563339","16,89999962"
05/04/2010 3.00,"2,90235223","11,39530777","16,89999962"
05/04/2010 4.00,"3,22563822","13,35899295","16,89999962"
05/04/2010 5.00,"2,8897099","20,82305664","16,89999962"
05/04/2010 6.00,"2,84455815","33,88224608","16,89999962"
05/04/2010 7.00,"2,76870317","7,54063738","16,89999962"
05/04/2010 8.00,"2,71993904","6,24665887","16,89999962"
05/04/2010 9.00,"3,19132261","4,81510623","16,89999962"
05/04/2010 10.00,"3,34483876","4,33878688","16,89999962"
05/04/2010 11.00,"3,10824388","5,19408375","16,89999962"
05/04/2010 12.00,"3,4441722","17,5355409","16,89999962"
05/04/2010 13.00,"2,76509079","5,78461642","16,89999962"
05/04/2010 14.00,"2,66575735","0,80597874","16,89999962"
05/04/2010 15.00,"2,50501643","1,16808478","16,89999962"
05/04/2010 16.00,"2,45625332","0,67619218","16,89999962"
05/04/2010 17.00,"2,73077518","3,41340374","16,89999962"
05/04/2010 18.00,"2,64408406","8,06497661","16,89999962"
05/04/2010 19.00,"2,082397","10,0520207","16,89999962"
05/04/2010 20.00,"1,89095387","7,55102145","16,89999962"
05/04/2010 21.00,"1,83496598","8,07146594","16,89999962"
05/04/2010 22.00,"1,89095387","5,37708318","16,89999962"
05/04/2010 23.00,"1,94513556","4,54514904","16,89999962"
06/04/2010 0.00,"2,59893231","4,28557401","16,89999962"
06/04/2010 1.00,,"3,78589193","15,19999981"
06/04/2010 2.00,"2,67117491",,"15,19999981"
06/04/2010 3.00,"2,66033877","5,10582966","15,19999981"
06/04/2010 4.00,"2,4418048","9,34857295","15,19999981"
06/04/2010 5.00,"2,12574255","10,87356503","15,19999981"
06/04/2010 6.00,"2,16908811","17,71724973","15,19999981"
06/04/2010 7.00,"2,39665305","18,65431137","15,19999981"
06/04/2010 8.00,"2,73799994","20,31687376","15,19999981"
06/04/2010 9.00,"2,8897099","15,46414702","15,19999981"
06/04/2010 10.00,,"16,34669562","15,19999981"
06/04/2010 11.00,"2,94750398","14,14031263","15,19999981"
06/04/2010 12.00,"2,78495789","13,87555034","15,19999981"
06/04/2010 13.00,"2,94569779","15,29022958","15,19999981"
06/04/2010 14.00,"2,79037544","16,48296769","15,19999981"
06/04/2010 15.00,"2,90776979","18,36228587","15,19999981"
06/04/2010 16.00,"2,5646167","21,39151336","15,19999981"
06/04/2010 17.00,"2,65130883","22,36233136","15,19999981"
06/04/2010 18.00,"2,77773312","29,05155896","15,19999981"
06/04/2010 19.00,"2,75606085","31,6161628","15,19999981"
06/04/2010 20.00,"2,50140506","36,1042004","15,19999981"
06/04/2010 21.00,"2,54836199","34,33389872","15,19999981"
06/04/2010 22.00,"2,72174523","38,47150496","15,19999981"
06/04/2010 23.00,"2,833721","25,32407672","15,19999981"
07/04/2010 0.00,"2,52488353","13,03323022","15,19999981"
07/04/2010 1.00,"2,89512746","11,34210063","17,89999962"
07/04/2010 2.00,"2,81746629","8,29469958","17,89999962"
07/04/2010 3.00,"2,58448379","7,68989192","17,89999962"
07/04/2010 4.00,"2,34247034","7,89365758","17,89999962"
07/04/2010 5.00,"2,36775601","16,84117898","17,89999962"
07/04/2010 6.00,"2,66756252","35,27357024","17,89999962"
07/04/2010 7.00,"2,89873985","54,79226048","17,89999962"
07/04/2010 8.00,"3,01974657","47,16336136","17,89999962"
07/04/2010 9.00,"3,42972368","33,13595424","17,89999962"
07/04/2010 10.00,"3,36109347","31,87833624","17,89999962"
07/04/2010 11.00,"3,52002718","29,8679256","17,89999962"
07/04/2010 12.00,"3,22925061","25,02815648","17,89999962"
07/04/2010 13.00,"3,00891044","24,77118368","17,89999962"
07/04/2010 14.00,"3,09560155","19,37462104","17,89999962"
07/04/2010 15.00,"3,02155277","17,38758842","17,89999962"
07/04/2010 16.00,"3,00168567","19,3447556","17,89999962"
07/04/2010 17.00,"2,79037544","23,79128368","17,89999962"
07/04/2010 18.00,"2,78495789","28,4532368","17,89999962"
07/04/2010 19.00,"2,51946495","28,72969288","17,89999962"
07/04/2010 20.00,"2,46528326","72,25901144","17,89999962"
07/04/2010 21.00,"2,59170856","73,9228912","17,89999962"
07/04/2010 22.00,"2,66395116","50,0796776","17,89999962"
07/04/2010 23.00,"2,52488353","38,08864608","17,89999962"
08/04/2010 0.00,"2,5826776","22,25849064","17,89999962"
08/04/2010 1.00,,"18,40381834","27,20000076"
08/04/2010 2.00,"2,52668972",,"27,20000076"
08/04/2010 3.00,"2,52668972","27,31630424","27,20000076"
08/04/2010 4.00,"2,79037544","39,3307004","27,20000076"
08/04/2010 5.00,"2,9420854","61,77610816","27,20000076"
08/04/2010 6.00,"3,4441722","69,3154492","27,20000076"
08/04/2010 7.00,"3,67354333","79,95928552","27,20000076"
08/04/2010 8.00,"3,61755545","84,0164348","27,20000076"
08/04/2010 9.00,"3,50196628","59,67355824","27,20000076"
08/04/2010 10.00,"3,22202584","32,43381048","27,20000076"
08/04/2010 11.00,"3,23286299","25,05930296","27,20000076"
08/04/2010 12.00,"2,691042","23,401924","27,20000076"
08/04/2010 13.00,"2,34608272","24,37272288","27,20000076"
08/04/2010 14.00,"2,30634955","17,96254403","27,20000076"
08/04/2010 15.00,"3,07754065","20,1689232","27,20000076"
08/04/2010 16.00,"3,3737358","21,9872352","27,20000076"
08/04/2010 17.00,"3,18409886","24,82957616","27,20000076"
08/04/2010 18.00,"2,96556386","25,44736248","27,20000076"
08/04/2010 19.00,"2,84636333","30,22483864","27,20000076"
08/04/2010 20.00,"2,78495789","30,63366248","27,20000076"
08/04/2010 21.00,"2,70187814","35,99127768","27,20000076"
08/04/2010 22.00,"2,88067894","71,18569112","27,20000076"
08/04/2010 23.00,"3,27801372","70,30311192","27,20000076"
09/04/2010 0.00,"3,26898378","54,67025576","27,20000076"
09/04/2010 1.00,"3,22563822","31,23198464","28,2999897"
09/04/2010 2.00,"2,98543096","24,76858336","28,2999897"
09/04/2010 3.00,"2,93305546","24,57908504","28,2999897"
09/04/2010 4.00,"3,09379536","35,52404224","28,2999897"
09/04/2010 5.00,"3,14617086","45,15425088","28,2999897"
09/04/2010 6.00,"3,81802852","68,7456732","28,2999897"
09/04/2010 7.00,"3,57601506","65,30892968","28,2999897"
09/04/2010 8.00,"3,1931288","55,92529256","28,2999897"
09/04/2010 9.00,"3,09018298","38,75574288","28,2999897"
09/04/2010 10.00,"3,12991615","28,96590136","28,2999897"
09/04/2010 11.00,"3,12449859","28,10022424","28,2999897"
09/04/2010 12.00,"3,14978324","19,58358352","28,2999897"
09/04/2010 13.00,"3,09018298","18,91778306","28,2999897"
09/04/2010 14.00,"3,26898378","18,63873813","28,2999897"
09/04/2010 15.00,"3,23647436","19,06574126","28,2999897"
09/04/2010 16.00,"3,34303257","21,62772184","28,2999897"
09/04/2010 17.00,"3,1750679","25,40195248","28,2999897"
09/04/2010 18.00,"3,18771023","36,6856396","28,2999897"
09/04/2010 19.00,"2,99987948","53,35940768","28,2999897"
09/04/2010 20.00,"3,22202584","64,778082","28,2999897"
09/04/2010 21.00,"2,92583069","70,36282368","28,2999897"
09/04/2010 22.00,"3,03058271","61,89809376","28,2999897"
09/04/2010 23.00,"2,85539429","41,786282","28,2999897"
10/04/2010 0.00,"2,98001238","28,1806812","28,2999897"
10/04/2010 1.00,,"13,48878525","26,10000038"
10/04/2010 2.00,"2,54113824",,"26,10000038"
10/04/2010 3.00,"1,9198509","12,57767327","26,10000038"
10/04/2010 4.00,"1,9216571","22,6673336","26,10000038"
10/04/2010 5.00,"1,79703798","26,90488008","26,10000038"
10/04/2010 6.00,"2,19798515","61,168704","26,10000038"
10/04/2010 7.00,"2,13116113","49,93820872","26,10000038"
10/04/2010 8.00,"2,38942828","52,75458472","26,10000038"
10/04/2010 9.00,"2,2792587","49,5254844","26,10000038"
10/04/2010 10.00,"2,09503932","44,40019632","26,10000038"
10/04/2010 11.00,"2,21243367","36,5234064","26,10000038"
10/04/2010 12.00,"2,28106388","32,37669904","26,10000038"
10/04/2010 13.00,"2,78315169","18,8087589","26,10000038"
10/04/2010 14.00,"2,82107867","14,29605268","26,10000038"
10/04/2010 15.00,"3,24731049","10,65292788","26,10000038"
10/04/2010 16.00,"3,36470585","12,16625294","26,10000038"
10/04/2010 17.00,"3,11185626","16,03260947","26,10000038"
10/04/2010 18.00,"2,81566112","26,9775552","26,10000038"
10/04/2010 19.00,"2,11129403","45,21266248","26,10000038"
10/04/2010 20.00,"2,26842155","96,4254104","26,10000038"
10/04/2010 21.00,"1,86928058","89,92694304","26,10000038"
10/04/2010 22.00,"2,10768165","64,41208696","26,10000038"
10/04/2010 23.00,"1,97583879","30,40523584","26,10000038"
11/04/2010 0.00,"2,18714901","25,44866264","26,10000038"
11/04/2010 1.00,"2,60435089","26,83220496","20,5"
11/04/2010 2.00,"2,52849591","19,84963832","20,5"
11/04/2010 3.00,"2,70368433","51,10758792","20,5"
11/04/2010 4.00,"2,84275196","36,47279576","20,5"
11/04/2010 5.00,"2,7632846","41,79406384","20,5"
11/04/2010 6.00,"3,03780748","60,97660536","20,5"
11/04/2010 7.00,"2,88067894","50,80648616","20,5"
11/04/2010 8.00,"3,12991615","35,975714","20,5"
11/04/2010 9.00,"3,1750679","20,416814","20,5"
11/04/2010 10.00,"3,30871695","16,18835143","20,5"
11/04/2010 11.00,"3,07031588","15,90671192","20,5"
11/04/2010 12.00,"3,20396595","14,54784778","20,5"
11/04/2010 13.00,"3,2310568","10,84372062","20,5"
11/04/2010 14.00,"3,16784415","5,39785133","20,5"
11/04/2010 15.00,"3,00891044","4,5412543","20,5"
