NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NO2,PM10,O3



11/10/2010 18.00,"2,629635","5,065595","5,2","90,723003"
11/10/2010 19.00,"2,555587","8,027339","5,2","83,974101"
11/10/2010 20.00,"2,436386","6,933233","5,2","82,024162"
11/10/2010 21.00,"2,488762","5,868978","5,2","74,936731"
11/10/2010 22.00,"2,606157","5,42251","5,2","72,273187"
11/10/2010 23.00,"2,364144","3,72749","5,2","74,680788"
12/10/2010 0.00,"2,356919","4,049362","5,2","74,158119"
12/10/2010 1.00,"2,461671","3,759935","6,2","73,755952"
12/10/2010 2.00,"2,353307","3,674277","6,2","68,190516"
12/10/2010 3.00,"2,28287","4,127234","6,2","62,052321"
12/10/2010 4.00,"2,430968","4,207702","6,2","67,085589"
12/10/2010 5.00,"2,244943","5,057808","6,2","68,733536"
12/10/2010 6.00,"2,037245","7,51468","6,2","48,137434"
12/10/2010 7.00,"2,197985","33,177481","6,2","25,122895"
12/10/2010 8.00,"2,295513","46,53259","6,2","28,249538"
12/10/2010 9.00,"2,308156","24,772464","6,2",
12/10/2010 10.00,"2,275646","13,525118","6,2",
12/10/2010 11.00,"2,235913","17,617311","6,2",
12/10/2010 12.00,"2,353307","10,992971","6,2",
12/10/2010 13.00,"2,118519","9,126635","6,2",
12/10/2010 14.00,"2,261198","8,28951","6,2",
12/10/2010 15.00,"2,156446","10,822951","6,2",
12/10/2010 16.00,"2,266616","10,713928","6,2",
12/10/2010 17.00,"2,147416","10,828147","6,2",
12/10/2010 18.00,"2,0535","13,007271","6,2",
12/10/2010 19.00,"2,116713","14,507607","6,2",
12/10/2010 20.00,"2,248555","13,590016","6,2",
12/10/2010 21.00,"1,921657","9,073424","6,2",
12/10/2010 22.00,"2,116713","8,044212","6,2",
12/10/2010 23.00,"1,95236","7,679509","6,2",
13/10/2010 0.00,"1,97042","6,02732","6,2",
13/10/2010 1.00,,"5,959828","10,4",
13/10/2010 2.00,"2,046275",,"10,4",
13/10/2010 3.00,"2,272034","3,844298","10,4",
13/10/2010 4.00,"2,172701","3,898809","10,4",
13/10/2010 5.00,"2,028215","4,667148","10,4",
13/10/2010 6.00,"1,977645","6,586702","10,4",
13/10/2010 7.00,"2,170894","10,212954","10,4",
13/10/2010 8.00,"1,96139","15,133185","10,4",
13/10/2010 9.00,"2,06253","16,590697","10,4",
13/10/2010 10.00,"2,14561","13,018947","10,4",
13/10/2010 11.00,"1,965003","12,693184","10,4",
13/10/2010 12.00,"1,863863","15,064394","10,4",
13/10/2010 13.00,"2,093233","12,350546","10,4",
13/10/2010 14.00,"2,013767","7,791127","10,4",
13/10/2010 15.00,"1,965003","7,857318","10,4",
13/10/2010 16.00,"1,95236","10,035147","10,4",
13/10/2010 17.00,"1,883729","12,433609","10,4",
13/10/2010 18.00,"1,932493","14,92033","10,4",
13/10/2010 19.00,"1,955972","8,155829","10,4","68,152609"
13/10/2010 20.00,"1,876505","7,422531","10,4","81,573258"
13/10/2010 21.00,"1,732019","7,71715","10,4","84,332936"
13/10/2010 22.00,"1,746469","5,800191","10,4","77,325383"
13/10/2010 23.00,"1,928881","5,12919","10,4","66,162061"
14/10/2010 0.00,"2,019184","4,417957","10,4","71,929246"
14/10/2010 1.00,"2,06253","4,46468","13,5","62,592608"
14/10/2010 2.00,"1,979451","4,375126","13,5","57,302087"
14/10/2010 3.00,"2,199791","4,488041","13,5","58,226947"
14/10/2010 4.00,"1,903596","3,557467","13,5","69,416006"
14/10/2010 5.00,"2,221464","3,275829","13,5","72,078196"
14/10/2010 6.00,"2,187149","3,709318","13,5","64,882424"
14/10/2010 7.00,"2,230494","8,476403","13,5","55,541737"
14/10/2010 8.00,"2,252167","12,070209","13,5","54,141567"
14/10/2010 9.00,"2,163669","8,371275","13,5","66,648201"
14/10/2010 10.00,"2,246749","5,194084","13,5","68,022617"
14/10/2010 11.00,"2,248555","5,217446","13,5","73,556889"
14/10/2010 12.00,"2,255779","5,397851","13,5","77,099272"
14/10/2010 13.00,"2,266616","5,184998","13,5","76,062008"
14/10/2010 14.00,"2,378592","5,348529","13,5","79,890076"
14/10/2010 15.00,"2,420131","5,192787","13,5","85,712778"
14/10/2010 16.00,"2,523077","7,278468","13,5","87,867184"
14/10/2010 17.00,"2,309961","9,300551","13,5","86,021529"
14/10/2010 18.00,"2,528496","13,401827","13,5","75,472947"
14/10/2010 19.00,"2,49418","11,279798","13,5","73,517627"
14/10/2010 20.00,"2,438192","13,10072","13,5","70,271802"
14/10/2010 21.00,"2,396653","9,628914","13,5","68,252822"
14/10/2010 22.00,"2,486956","6,463403","13,5","61,616295"
14/10/2010 23.00,"2,517659","6,650297","13,5","63,382068"
15/10/2010 0.00,"2,474314","10,246694","13,5","61,092267"
15/10/2010 1.00,,"10,582843","22,1","59,60679"
15/10/2010 2.00,"2,542944",,"22,1","51,780004"
15/10/2010 3.00,"2,748836","6,298573","22,1","75,430968"
15/10/2010 4.00,"2,474314","4,613935","22,1","72,055174"
15/10/2010 5.00,"2,533914","4,626914","22,1","63,059775"
15/10/2010 6.00,"2,689236","7,670423","22,1","59,885731"
15/10/2010 7.00,"2,615187","21,732862","22,1","38,50426"
15/10/2010 8.00,"3,137141","32,655755","22,1","33,278735"
15/10/2010 9.00,"2,83914","17,909334","22,1","45,996579"
15/10/2010 10.00,"2,969176","12,75678","22,1","61,356303"
15/10/2010 11.00,"2,900546","36,955593","22,1","50,883573"
15/10/2010 12.00,"2,750642","10,141573","22,1",
15/10/2010 13.00,"2,759672","8,948827","22,1","80,720157"
15/10/2010 14.00,"2,698266","9,827489","22,1","88,400683"
15/10/2010 15.00,"2,772314","10,281736","22,1","90,440013"
15/10/2010 16.00,"2,766897","7,933894","22,1","95,444811"
15/10/2010 17.00,"2,584484","9,336893","22,1","87,416273"
15/10/2010 18.00,"2,743418","18,148139","22,1","65,789673"
15/10/2010 19.00,"2,622412","20,201369","22,1","59,166692"
15/10/2010 20.00,"2,730775","13,490077","22,1","65,822169"
15/10/2010 21.00,"2,756061","12,041648","22,1","69,468814"
15/10/2010 22.00,"2,479732","8,928063","22,1","72,120166"
15/10/2010 23.00,"2,499599","8,493274","22,1","78,464206"
16/10/2010 0.00,"2,544751","6,346595","22,1","78,504822"
16/10/2010 1.00,"2,588096","5,901424","13,2","72,730879"
16/10/2010 2.00,"2,665757","6,321936","13,2","56,844391"
16/10/2010 3.00,"2,571841","5,98968","13,2","56,645332"
16/10/2010 4.00,"2,557393","5,184998","13,2","58,15788"
16/10/2010 5.00,"2,638665","7,663935","13,2","52,661538"
16/10/2010 6.00,"2,665757","15,740587","13,2","45,423777"
16/10/2010 7.00,"19,0179","25,662807","13,2",
16/10/2010 8.00,"2,698266","41,29308","13,2","20,143814"
16/10/2010 9.00,"2,884291","31,002255","13,2","33,955776"
16/10/2010 10.00,"2,611575","22,210461","13,2","59,42668"
16/10/2010 11.00,"2,591709","22,303919","13,2","69,294127"
16/10/2010 12.00,"2,734387","8,697042","13,2","87,18469"
16/10/2010 13.00,"2,524883","6,930636","13,2","87,310634"
16/10/2010 14.00,"2,588096","5,626276","13,2","91,341836"
16/10/2010 15.00,"2,803018","8,734679","13,2","95,702086"
16/10/2010 16.00,"2,725357","17,540736","13,2","91,949832"
16/10/2010 17.00,"2,853588","12,581569","13,2","87,627505"
16/10/2010 18.00,"2,821079","17,275975","13,2","69,323914"
16/10/2010 19.00,"2,691042","20,693251","13,2","63,847877"
16/10/2010 20.00,"2,476119","9,260319","13,2","90,379069"
16/10/2010 21.00,"2,615187","13,625057","13,2","73,820944"
16/10/2010 22.00,"2,497792","10,702252","13,2","64,183697"
16/10/2010 23.00,"2,438192","15,595231","13,2","51,639179"
17/10/2010 0.00,"2,840946","25,789992","13,2","40,30251"
17/10/2010 1.00,,"13,475806","13,8","56,335249"
17/10/2010 2.00,"2,795794",,"13,8","62,088888"
17/10/2010 3.00,"2,813855","5,470532","13,8","73,509484"
17/10/2010 4.00,"2,801213","4,334894","13,8","78,728269"
17/10/2010 5.00,"2,658533","6,92804","13,8","70,240661"
17/10/2010 6.00,"2,900546","21,421359","13,8","53,610758"
17/10/2010 7.00,"2,911382","22,634887","13,8","49,227503"
17/10/2010 8.00,"2,902352","28,514228","13,8","39,683703"
17/10/2010 9.00,"3,131722","22,328584","13,8","58,574956"
17/10/2010 10.00,"2,987237","25,220236","13,8","72,075479"
17/10/2010 11.00,"2,925831","19,308427","13,8","86,99377"
17/10/2010 12.00,"2,900546","10,720417","13,8","92,116392"
17/10/2010 13.00,"2,925831","13,412202","13,8","97,631713"
17/10/2010 14.00,"2,671175","10,007891","13,8","105,542421"
17/10/2010 15.00,"2,739806","22,36103","13,8","90,120417"
17/10/2010 16.00,"2,728969","15,471927","13,8","95,104942"
17/10/2010 17.00,"2,741612","16,240268","13,8","90,450827"
17/10/2010 18.00,"2,925831","14,908651","13,8","83,632855"
17/10/2010 19.00,"2,703684","15,102039","13,8","84,904364"
17/10/2010 20.00,"2,80663","17,805499","13,8","80,339648"
17/10/2010 21.00,"2,812049","11,701614","13,8","82,770293"
17/10/2010 22.00,"2,842752","9,610742","13,8","88,119048"
17/10/2010 23.00,"2,924024","8,763233","13,8","86,992416"
18/10/2010 0.00,"2,784958","10,270059","13,8","67,395672"
18/10/2010 1.00,"2,604351","9,140912","10,4","62,404397"
18/10/2010 2.00,"2,656726","5,095446","10,4","69,510785"
18/10/2010 3.00,"2,727163","5,360211","10,4","74,863611"
18/10/2010 4.00,"2,611575","5,857297","10,4","81,812938"
18/10/2010 5.00,"2,934862","6,072743","10,4","82,257084"
18/10/2010 6.00,"2,905964","10,838523","10,4","76,051156"
18/10/2010 7.00,"2,905964","15,981994","10,4","68,657683"
18/10/2010 8.00,"3,034195","15,813263","10,4","67,445763"
18/10/2010 9.00,"3,052256","10,642551","10,4","77,252285"
18/10/2010 10.00,"2,925831","9,114957","10,4","83,609833"
18/10/2010 11.00,"2,837333","8,837212","10,4","88,472463"
18/10/2010 12.00,"2,905964","9,936509","10,4","92,243674"
18/10/2010 13.00,"2,859007","11,686041","10,4","92,751458"
18/10/2010 14.00,"2,510435","7,746999","10,4","95,163153"
18/10/2010 15.00,"2,467089","9,000742","10,4","94,18684"
18/10/2010 16.00,"2,71452","8,471212","10,4",
18/10/2010 17.00,"2,734387","11,211016","10,4","92,384503"
18/10/2010 18.00,"2,810242","10,382978","10,4","93,016875"
18/10/2010 19.00,"2,752448","8,285615","10,4","95,624902"
18/10/2010 20.00,"2,685623","6,860552","10,4","91,156319"
18/10/2010 21.00,"2,723551","6,041595","10,4","90,708125"
18/10/2010 22.00,"2,813855","3,957213","10,4","95,773843"
18/10/2010 23.00,"2,635054","3,408213","10,4","92,876046"
19/10/2010 0.00,"2,423744","2,990297","10,4","90,588962"
19/10/2010 1.00,,"3,619766","3,1","85,479864"
19/10/2010 2.00,"2,680206",,"3,1","82,334252"
19/10/2010 3.00,"2,739806","2,991595","3,1","84,312631"
19/10/2010 4.00,"2,754255","2,804701","3,1","82,39655"
19/10/2010 5.00,"2,622412","3,255063","3,1","82,703924"
19/10/2010 6.00,"2,600738","4,808617","3,1","95,427216"
19/10/2010 7.00,"2,716327","10,440081","3,1","85,168427"
19/10/2010 8.00,"2,588096","11,517308","3,1","84,380318"
19/10/2010 9.00,"2,591709","8,768424","3,1","82,281444"
19/10/2010 10.00,"2,593515","5,156446","3,1","75,173694"
19/10/2010 11.00,"2,622412","9,015021","3,1","71,811423"
19/10/2010 12.00,"2,461671","8,247978","3,1","76,691648"
19/10/2010 13.00,"2,616993","16,582906","3,1","63,880381"
19/10/2010 14.00,"2,626023","11,432955","3,1","66,480279"
19/10/2010 15.00,"2,635054","5,774232","3,1","74,33009"
19/10/2010 16.00,"2,456253","5,183702","3,1","77,472992"
19/10/2010 17.00,"2,618799","5,073383","3,1","78,958451"
19/10/2010 18.00,"2,546557","6,795659","3,1","72,701093"
19/10/2010 19.00,"2,517659","6,249255","3,1","62,449066"
19/10/2010 20.00,"2,703684","4,972148","3,1","61,826187"
19/10/2010 21.00,"2,638665","4,201213","3,1","64,065897"
19/10/2010 22.00,"2,602545","4,054553","3,1","61,108508"
19/10/2010 23.00,"2,622412","4,495829","3,1","59,526912"
20/10/2010 0.00,"2,432774","4,839765","3,1","58,309561"
20/10/2010 1.00,"2,351501","5,02017","11,6","56,537003"
20/10/2010 2.00,"2,326217","5,066892","11,6","54,675111"
20/10/2010 3.00,"2,530302","4,694403","11,6","58,438179"
20/10/2010 4.00,"2,588096","4,485445","11,6","58,843063"
20/10/2010 5.00,"2,42555","4,850147","11,6","52,012903"
20/10/2010 6.00,"2,732581","9,081212","11,6","45,962724"
20/10/2010 7.00,"2,468895","17,693884","11,6","44,065601"
20/10/2010 8.00,"2,891515","16,787972","11,6","47,101533"
20/10/2010 9.00,"2,723551","11,401799","11,6","41,104162"
20/10/2010 10.00,"2,707297","11,836594","11,6","47,326307"
20/10/2010 11.00,"2,49418","9,782061","11,6","60,439583"
20/10/2010 12.00,"2,653115","6,559446","11,6","74,405919"
20/10/2010 13.00,"2,651309","12,353139","11,6","82,499457"
20/10/2010 14.00,"2,734387","20,071583","11,6","83,389104"
20/10/2010 15.00,"2,757866","13,499159","11,6","90,120417"
20/10/2010 16.00,"2,642278","5,366701","11,6","100,430652"
20/10/2010 17.00,"2,7976","5,126596","11,6","94,637752"
20/10/2010 18.00,"2,467089","7,360232","11,6","81,906362"
20/10/2010 19.00,"2,738","11,283693","11,6","71,089691"
20/10/2010 20.00,"2,851782","10,85021","11,6","76,445211"
20/10/2010 21.00,"2,593515","9,80802","11,6","76,496679"
20/10/2010 22.00,"2,611575","9,749615","11,6","70,274511"
20/10/2010 23.00,"2,810242","5,201871","11,6","81,865746"
21/10/2010 0.00,"2,772314","3,974084","11,6","85,957884"
21/10/2010 1.00,,"4,379021","11,7","90,31407"
21/10/2010 2.00,"2,844558",,"11,7","90,198979"
21/10/2010 3.00,"2,916801","3,253765","11,7","84,809585"
21/10/2010 4.00,"3,00891","4,03119","11,7","78,389716"
21/10/2010 5.00,"2,877066","4,337488","11,7","75,734293"
21/10/2010 6.00,"3,063092","6,162297","11,7","72,271848"
21/10/2010 7.00,"2,947504","11,853459","11,7","67,141083"
21/10/2010 8.00,"2,859007","17,312309","11,7","70,30837"
21/10/2010 9.00,"2,905964","9,734041","11,7","85,590907"
21/10/2010 10.00,"3,025165","7,003317","11,7","92,059512"
21/10/2010 11.00,"2,842752","7,548425","11,7","86,184017"
21/10/2010 12.00,"2,887903","7,932595","11,7","87,283564"
21/10/2010 13.00,"3,091989","10,519248","11,7","86,427753"
21/10/2010 14.00,"2,869843","8,769723","11,7","94,178705"
21/10/2010 15.00,"2,96737","8,837212","11,7","101,145642"
21/10/2010 16.00,"2,837333","9,75351","11,7","98,618855"
21/10/2010 17.00,"2,730775","11,917052","11,7","88,244976"
21/10/2010 18.00,"2,676593","13,865164","11,7","82,921959"
21/10/2010 19.00,"2,929443","12,900843","11,7","83,06412"
21/10/2010 20.00,"2,859007","12,000127","11,7","86,634928"
21/10/2010 21.00,"2,775927","9,4537","11,7","88,56725"
21/10/2010 22.00,"2,882485","7,133106","11,7","90,324899"
21/10/2010 23.00,"3,023359","5,169425","11,7","94,813794"
22/10/2010 0.00,"2,822885","3,46402","11,7","97,703471"
22/10/2010 1.00,"2,999879","3,879339","11,9","96,886937"
22/10/2010 2.00,"2,972788","4,180446","11,9","86,334306"
22/10/2010 3.00,"3,052256","5,506871","11,9","75,230573"
22/10/2010 4.00,"2,956534","5,560084","11,9","81,236083"
22/10/2010 5.00,"2,83914","6,497148","11,9","77,779026"
22/10/2010 6.00,"3,194935","6,643808","11,9","70,688855"
22/10/2010 7.00,"2,989043","10,969609","11,9","64,171506"
22/10/2010 8.00,"3,055867","14,774974","11,9","52,341958"
22/10/2010 9.00,"3,005298","11,763906","11,9","28,60026"
22/10/2010 10.00,"3,023359","9,858637","11,9",
22/10/2010 11.00,"2,835527","9,486146","11,9",
22/10/2010 12.00,"3,036001","7,650956","11,9",
22/10/2010 13.00,"2,980012","8,490679","11,9",
22/10/2010 14.00,"3,039612","7,355041","11,9",
22/10/2010 15.00,"2,96737","8,952722","11,9",
22/10/2010 16.00,"3,030583","7,997488","11,9",
22/10/2010 17.00,"3,010715","14,946289","11,9",
22/10/2010 18.00,"2,965564","21,47717","11,9",
22/10/2010 19.00,"2,954728","28,754338","11,9",
22/10/2010 20.00,"2,965564","26,07683","11,9",
22/10/2010 21.00,"2,786763","20,965805","11,9",
22/10/2010 22.00,"3,133529","19,975523","11,9",
22/10/2010 23.00,"2,891515","23,028127","11,9",
23/10/2010 0.00,"3,147977","17,927501","11,9",
23/10/2010 1.00,,"14,85414","16,79999",
23/10/2010 2.00,"2,954728",,"16,79999",
23/10/2010 3.00,"3,218413","8,842403","16,79999",
23/10/2010 4.00,"3,032389","7,904041","16,79999",
23/10/2010 5.00,"2,974595","9,200614","16,79999",
23/10/2010 6.00,"3,030583","16,81393","16,79999",
23/10/2010 7.00,"2,96737","35,234622","16,79999",
23/10/2010 8.00,"3,294268","56,219913","16,79999",
23/10/2010 9.00,"3,095601","26,289675","16,79999",
23/10/2010 10.00,"2,956534","21,662768","16,79999",
23/10/2010 11.00,"3,353869","34,706376","16,79999",
23/10/2010 12.00,"3,33942","33,740755","16,79999",
23/10/2010 13.00,"3,02697","25,770547","16,79999",
23/10/2010 14.00,"3,046837","12,799612","16,79999",
23/10/2010 15.00,"3,08657","14,572503","16,79999",
23/10/2010 16.00,"2,8572","8,782701","16,79999",
23/10/2010 17.00,"3,045031","10,151955","16,79999",
23/10/2010 18.00,"2,824691","18,74906","16,79999",
23/10/2010 19.00,"3,115468","24,179343","16,79999",
23/10/2010 20.00,"3,08657","30,067786","16,79999",
23/10/2010 21.00,"2,954728","15,445969","16,79999",
23/10/2010 22.00,"2,663951","13,366784","16,79999",
23/10/2010 23.00,"2,793988","14,890485","16,79999",
24/10/2010 0.00,"2,803018","10,427103","16,79999",
24/10/2010 1.00,"2,544751","8,937149","14,8",
24/10/2010 2.00,"2,501405","6,092211","14,8",
24/10/2010 3.00,"2,589902","4,918935","14,8",
24/10/2010 4.00,"2,701878","5,245998","14,8",
24/10/2010 5.00,"2,566423","6,687935","14,8",
24/10/2010 6.00,"2,515853","8,042914","14,8",
24/10/2010 7.00,"2,707297","12,907333","14,8",
24/10/2010 8.00,"2,577259","10,28433","14,8",
24/10/2010 9.00,"2,544751","7,482233","14,8",
24/10/2010 10.00,"2,638665","18,068972","14,8",
24/10/2010 11.00,"2,573648","24,349357","14,8",
24/10/2010 12.00,"2,382205","19,639375","14,8",
24/10/2010 13.00,"2,467089","16,667272","14,8",
24/10/2010 14.00,"2,403877","14,525783","14,8",
24/10/2010 15.00,"2,28287","11,508227","14,8",
24/10/2010 16.00,"2,299125","4,699595","14,8",
24/10/2010 17.00,"2,382205","8,281723","14,8",
24/10/2010 18.00,"2,210627","13,362889","14,8",
24/10/2010 19.00,"2,281064","13,956018","14,8",
24/10/2010 20.00,"2,351501","12,100056","14,8",
24/10/2010 21.00,"2,299125","7,522467","14,8",
24/10/2010 22.00,"2,219658","6,668467","14,8",
24/10/2010 23.00,"2,219658","8,42838","14,8",
25/10/2010 0.00,"2,335246","6,228489","14,8",
25/10/2010 1.00,,"5,920892","13,2",
25/10/2010 2.00,"2,322604",,"13,2",
25/10/2010 3.00,"2,219658","4,425744","13,2",
25/10/2010 4.00,"2,219658","10,601009","13,2",
25/10/2010 5.00,"2,407489","15,26427","13,2",
25/10/2010 6.00,"2,165476","11,509528","13,2",
25/10/2010 7.00,"2,143803","19,086499","13,2",
25/10/2010 8.00,"2,190761","15,030652","13,2",
25/10/2010 9.00,"2,27384","30,074268","13,2",
25/10/2010 10.00,"2,331634","14,079312","13,2",
25/10/2010 11.00,"2,266616","7,783341","13,2",
25/10/2010 12.00,"2,138385","8,341425","13,2",
25/10/2010 13.00,"2,096845","17,130608","13,2",
25/10/2010 14.00,"2,076978","23,753637","13,2",
25/10/2010 15.00,"1,936105","3,192767","13,2",
25/10/2010 16.00,"1,965003","7,931297","13,2","60,293328"
25/10/2010 17.00,"2,123936","9,626318","13,2","41,873295"
25/10/2010 18.00,"2,266616","48,14844","13,2","18,214196"
25/10/2010 19.00,"2,544751","54,458692","13,2","12,203285"
25/10/2010 20.00,"2,315379","40,197676","13,2","23,101202"
25/10/2010 21.00,"2,221464","44,941404","13,2","19,779563"
25/10/2010 22.00,"2,187149","24,597268","13,2","31,726903"
25/10/2010 23.00,"2,143803","21,360365","13,2","31,977416"
26/10/2010 0.00,"2,219658","18,011867","13,2","32,28345"
26/10/2010 1.00,"2,221464","17,102057","9,8","38,399979"
26/10/2010 2.00,"2,351501","10,026061","9,8","49,693315"
26/10/2010 3.00,"2,279259","15,671804","9,8","44,538194"
26/10/2010 4.00,"2,165476","14,632201","9,8","41,266654"
26/10/2010 5.00,"2,188955","15,571866","9,8","43,131282"
26/10/2010 6.00,"2,411102","19,186423","9,8","36,838691"
26/10/2010 7.00,"2,539332","34,001651","9,8","27,598211"
26/10/2010 8.00,"2,810242","70,0682","9,8","16,070633"
26/10/2010 9.00,"16,084841","60,61839","9,8",
26/10/2010 10.00,"2,53572","32,228746","9,8","54,852485"
26/10/2010 11.00,"2,441805","21,166986","9,8","65,399713"
26/10/2010 12.00,"2,391234","16,068953","9,8","70,082237"
26/10/2010 13.00,"2,136579","11,558841","9,8","76,132411"
26/10/2010 14.00,"2,443611","8,826828","9,8","88,418301"
26/10/2010 15.00,"2,290095","9,497829","9,8","88,328948"
26/10/2010 16.00,"16,744305","13,155332","9,8",
26/10/2010 17.00,"2,015572","10,973503","9,8",
26/10/2010 18.00,"1,928881","9,599064","9,8","76,633437"
26/10/2010 19.00,"2,188955","9,170764","9,8","76,124291"
26/10/2010 20.00,"2,105875","9,448509","9,8","72,495272"
26/10/2010 21.00,"2,033633","7,448488","9,8","72,839205"
26/10/2010 22.00,"2,263004","5,268063","9,8","76,320622"
