,Comune Modugno,,,,
,Enaip,,,,
Parm,CO,NO2,O3,SO2,PM10



25/10/2010 7.00,"0,49023783","40,334596","22,34597505","2,52065586","21,10000038"
25/10/2010 8.00,"0,60672152","58,02663792","11,40676761","2,81045916","21,10000038"
25/10/2010 9.00,"0,51888401","47,74487704","22,49077215","2,55315714","21,10000038"
25/10/2010 10.00,"0,51056708","54,47941904","23,3724225","3,05602398","21,10000038"
25/10/2010 11.00,"0,48591102","60,81901832","21,4568634","2,72017905","21,10000038"
25/10/2010 12.00,"0,75467768","90,59690784","6,7095441","6,55171943","21,10000038"
25/10/2010 13.00,"0,81523089","102,89416528","5,66819799","6,55804009","21,10000038"
25/10/2010 14.00,"0,81135959","89,03860872","7,65954515","6,08677144","21,10000038"
25/10/2010 15.00,"0,58034708","80,05379568","11,82086976","4,84720709","21,10000038"
25/10/2010 16.00,"0,41974601","52,79334096","15,48554112","2,83032117","21,10000038"
25/10/2010 17.00,"0,45586101","53,08643144","9,61029206","2,7544845","21,10000038"
25/10/2010 18.00,"0,68388995","55,43138472","1,94195096","3,26638128","21,10000038"
25/10/2010 19.00,"0,83204417","49,75647312","4,08824777","3,37832857","21,10000038"
25/10/2010 20.00,"0,45880496","47,18976608","12,36082649","2,41683134","21,10000038"
25/10/2010 21.00,"0,3772305","42,1250884","22,7566857","2,08820915","21,10000038"
25/10/2010 22.00,"0,3876421","23,59585816","32,3243466","1,77312526","21,10000038"
25/10/2010 23.00,"0,36494208","21,70745224","23,5219677","2,0286221","21,10000038"
26/10/2010 0.00,"0,32444085","17,7192688","22,79660565","1,92028415","21,10000038"
26/10/2010 1.00,"0,2952611","10,79342355","29,7118542","1,74513946","10,89999962"
26/10/2010 2.00,"0,28366352","8,15667422","32,47387185","1,79389037","10,89999962"
26/10/2010 3.00,"0,27659081","10,70782331","37,3774821","1,90313244","10,89999962"
26/10/2010 4.00,"0,272264","11,31156408","39,37489605","2,09633498","10,89999962"
26/10/2010 5.00,"0,29225773","25,91549656","35,01937215","2,16855825","10,89999962"
26/10/2010 6.00,"0,46706248","49,96270144","9,27197198","2,56128297","10,89999962"
26/10/2010 7.00,"0,69823343","56,38725088","3,67888175","3,44603941","10,89999962"
26/10/2010 8.00,"0,96012543","62,69251064","3,71474387","4,96908539","10,89999962"
26/10/2010 9.00,"0,49154146","55,11879184","9,91207371","3,42617944","10,89999962"
26/10/2010 10.00,"0,34403965","33,7142004","28,9607766","2,5035011","10,89999962"
26/10/2010 11.00,"0,48978231","62,2048168","19,41748662","4,47073403","10,89999962"
26/10/2010 12.00,"0,35769112","43,61985176","19,9330844","2,73642766","10,89999962"
26/10/2010 13.00,"0,44734602","49,86023736","18,08924555","2,82490565","10,89999962"
26/10/2010 14.00,"0,50448112","56,92614808","16,9599359","3,72862202","10,89999962"
26/10/2010 15.00,"0,39321313","48,14756336","30,2294769","3,19686323","10,89999962"
26/10/2010 16.00,"0,30219518","24,40451944","50,3608224","1,80833685","10,89999962"
26/10/2010 17.00,"0,36766818","32,92431496","43,04162625","2,14508488","10,89999962"
26/10/2010 18.00,"0,43576825","31,44060296","37,92421185","2,23355981","10,89999962"
26/10/2010 19.00,"0,32430222","20,57778528","41,30130795","2,10175051","10,89999962"
26/10/2010 20.00,"0,35055899","20,2243712","39,46423215","1,76770974","10,89999962"
26/10/2010 21.00,"0,32303819","14,64349176","42,3121944","1,60520331","10,89999962"
26/10/2010 22.00,"0,29338428","6,99458356","44,71563075","1,82639165","10,89999962"
26/10/2010 23.00,"0,29697947","5,6230333","44,55188115","1,80833685","10,89999962"
27/10/2010 0.00,"0,29456909","5,00437702","45,66156","1,75507046","10,89999962"
27/10/2010 1.00,,"3,6730323","49,89528915","1,85437949","6,69999981"
27/10/2010 2.00,"0,29038091","3,46097621","49,27548255","1,90945106","6,69999981"
27/10/2010 3.00,"0,29203987",,"49,94265045","1,82097613","6,69999981"
27/10/2010 4.00,"0,28546112","4,08093074",,"1,84083814","6,69999981"
27/10/2010 5.00,"0,28320917","6,29097521","52,3304859",,"6,69999981"
27/10/2010 6.00,"0,2988959","10,73376342","48,0873204","1,97174536","6,69999981"
27/10/2010 7.00,"0,34639062","16,62462012","42,738486","2,02952418","6,69999981"
27/10/2010 8.00,"0,34988678","14,3983638","42,62546925","1,77673765","6,69999981"
27/10/2010 9.00,"0,31932417","15,00469915","45,8117835","1,83722474","6,69999981"
27/10/2010 10.00,"0,32248482","11,62024501","46,1128689","2,02320658","6,69999981"
27/10/2010 11.00,"0,35290996","16,22385536","43,4902419","2,15772415","6,69999981"
27/10/2010 12.00,"0,31869158","13,18634126","48,91143495","2,20557502","6,69999981"
27/10/2010 13.00,"0,32147709","10,68123504","46,4072112","2,38252488","6,69999981"
27/10/2010 14.00,"0,35867904","14,34972634","49,36952685","2,5594778","6,69999981"
27/10/2010 15.00,"0,34447419","22,687314","45,8753841","2,25884039","6,69999981"
27/10/2010 16.00,"0,40342785","32,9716752","42,4258695","3,53090399","6,69999981"
27/10/2010 17.00,"0,45844964","31,4905444","40,9095099","3,23207177","6,69999981"
27/10/2010 18.00,"0,39785566","32,5280912","43,69119825","3,08130253","6,69999981"
27/10/2010 19.00,"0,29674181","11,55604387","54,4666521","2,10807116","6,69999981"
27/10/2010 20.00,"0,30010051","9,08725418","57,82748895","2,02952418","6,69999981"
27/10/2010 21.00,"0,32908338","13,04821265","52,519971","1,90945106","6,69999981"
27/10/2010 22.00,"0,29808622","9,02629579","57,76121505","1,63409221","6,69999981"
27/10/2010 23.00,"0,28704202","5,71252446","62,8847142","1,69187306","6,69999981"
28/10/2010 0.00,"0,29089468","6,33572174","60,3344658","1,48964261","6,69999981"
28/10/2010 1.00,"0,28133236","5,05560715","61,8947952","2,05299756","20,7999897"
28/10/2010 2.00,"0,28056229","4,64511414","61,23710355","2,04758204","20,7999897"
28/10/2010 3.00,"0,28546112","5,57180318","57,98720865","2,00966217","20,7999897"
28/10/2010 4.00,"0,28226086","5,21189212","59,23831305","1,93021617","20,7999897"
28/10/2010 5.00,"0,28722027","9,66894576","55,50191745","1,9554937","20,7999897"
28/10/2010 6.00,"0,31436477","19,39624576","43,9929819","2,02410866","20,7999897"
28/10/2010 7.00,"0,35121139","27,00625432","36,3537279","2,10355568","20,7999897"
28/10/2010 8.00,"0,35838196","19,86833768","47,16030375","2,04035828","20,7999897"
28/10/2010 9.00,"0,31316016","23,26902088","46,8822207","2,14237762","20,7999897"
28/10/2010 10.00,"0,39228463","37,34831968","45,3103602","3,30610326","20,7999897"
28/10/2010 11.00,"0,41032232","43,61985176","47,67252","4,35878573","20,7999897"
28/10/2010 12.00,"0,45734289","48,59374768","54,75083985","5,1361073","20,7999897"
28/10/2010 13.00,"0,47854123","59,20494616","51,7073277","4,86074845","20,7999897"
28/10/2010 14.00,"0,49511685","58,4371252","54,40303155","4,82012438","20,7999897"
28/10/2010 15.00,"0,43304215","43,94089568","57,9357576","5,56674883","20,7999897"
28/10/2010 16.00,"0,53658619","65,0451884","45,04580325","5,12888355","20,7999897"
28/10/2010 17.00,"0,55772511","57,74389136","40,3005561","4,56372445","20,7999897"
28/10/2010 18.00,"0,36523799","17,93391566","57,1833633","2,16946033","20,7999897"
28/10/2010 19.00,"0,37169791","17,42809606","62,03753745","2,12071044","20,7999897"
28/10/2010 20.00,"0,35318606","16,10388501","62,84479425","1,94014717","20,7999897"
28/10/2010 21.00,"0,36302565","18,72053158","56,1751701","1,91847897","20,7999897"
28/10/2010 22.00,"0,32009424","9,93223198","59,22139545","1,88868596","20,7999897"
28/10/2010 23.00,"0,31306113","8,92642821","53,1275682","1,8020162","20,7999897"
29/10/2010 0.00,"0,32187203","8,5697599","49,7897337","1,90313244","20,7999897"
29/10/2010 1.00,,"6,90898332","52,07610345","1,92570272","39,29999161"
29/10/2010 2.00,"0,32092372","8,10479401","49,1110746","1,81646065","39,29999161"
29/10/2010 3.00,"0,33098",,"45,20416635","2,05480477","39,29999161"
29/10/2010 4.00,"0,33044643","7,9776919",,"1,96181436","39,29999161"
29/10/2010 5.00,"0,34390101","10,57423378","42,55105575",,"39,29999161"
29/10/2010 6.00,"0,35694086","15,30040907","36,25762875","1,24046643","39,29999161"
29/10/2010 7.00,"0,37924478","26,24686528","26,43760035","1,8742415","39,29999161"
29/10/2010 8.00,"0,41105278","29,63521608","27,5141223","1,97625881","39,29999161"
29/10/2010 9.00,"0,39370709","22,112758","39,46694535","2,15230863","39,29999161"
29/10/2010 10.00,"0,37821842","22,73077376","49,4405688","2,24981249","39,29999161"
29/10/2010 11.00,"0,36810272","18,82039916","56,88429285","2,2868262","39,29999161"
29/10/2010 12.00,"0,61889111","75,62072808","32,3257032","5,69404571","39,29999161"
29/10/2010 13.00,"0,57831183","68,91085088","44,3177679","5,22368015","39,29999161"
29/10/2010 14.00,"0,56851301","64,18207336","40,94404335","4,70907612","39,29999161"
29/10/2010 15.00,"0,57742293","79,55055728","37,71780915","5,13700938","39,29999161"
29/10/2010 16.00,"0,69317617","98,074606","26,6087913","5,57126431","39,29999161"
29/10/2010 17.00,"0,84375941","106,99068264","11,111753","6,46595176","39,29999161"
29/10/2010 18.00,"1,07206562","125,60161264","3,42920151","8,01156802","39,29999161"
29/10/2010 19.00,"1,04007938","101,25609752","3,17816867","6,52102332","39,29999161"
29/10/2010 20.00,"0,74940256","51,13255864","6,12898913","2,83122325","39,29999161"
29/10/2010 21.00,"0,62770317","40,84886664","9,24896763","2,12161252","39,29999161"
29/10/2010 22.00,"0,67454549","40,08687728","6,90847553","2,04848411","39,29999161"
29/10/2010 23.00,"0,68385034","33,72651368","11,93860469","2,13695905","39,29999161"
30/10/2010 0.00,"0,5264903","19,91999992","23,49641175","1,90849","39,29999161"
30/10/2010 1.00,"0,42089237","11,88807032","31,464342","1,75416838","31,20000076"
30/10/2010 2.00,"0,4395813","11,51389192","28,22053185","1,6656904","31,20000076"
30/10/2010 3.00,"0,4414185","10,70393239","27,3246771","1,64312012","31,20000076"
30/10/2010 4.00,"0,44015448","9,97178935","28,76049855","1,48061471","31,20000076"
30/10/2010 5.00,"0,40200539","11,12869084","28,6995912","1,55284001","31,20000076"
30/10/2010 6.00,"0,48278882","24,1632824","15,63846186","1,90945106","31,20000076"
30/10/2010 7.00,"0,67201627","45,29940992","4,4996447","3,06234565","31,20000076"
30/10/2010 8.00,"0,98403123","55,12271144","4,04088248","4,36239608","31,20000076"
30/10/2010 9.00,"0,94503169","61,5174528","6,74405361","4,26399014","31,20000076"
30/10/2010 10.00,"0,73245181","53,54817944","24,08086695","3,96515893","31,20000076"
30/10/2010 11.00,"0,46315158","28,43876296","54,6845061","2,95491079","31,20000076"
30/10/2010 12.00,"0,47630909","34,48848392","56,24417715","2,93685395","31,20000076"
30/10/2010 13.00,"0,45862672","28,7124084","59,64293895","3,02984437","31,20000076"
30/10/2010 14.00,"0,41986484","28,1501848","62,90975145","2,91608885","31,20000076"
30/10/2010 15.00,"0,40854453","25,08719904","66,08722785","2,44572228","31,20000076"
30/10/2010 16.00,"0,41085589","22,71586016","65,8713888","2,21821328","31,20000076"
30/10/2010 17.00,"0,47186345","26,78576248","56,87344005","2,11077842","31,20000076"
30/10/2010 18.00,"0,67976119","51,55214704","25,9869498","2,41863957","31,20000076"
30/10/2010 19.00,"0,79669923","73,19669448","12,05701592","2,95400566","31,20000076"
30/10/2010 20.00,"0,72769046","60,79244152","12,45014264","2,73913593","31,20000076"
30/10/2010 21.00,"0,68971845","51,57157296","16,50049737","2,25613009","31,20000076"
30/10/2010 22.00,"0,5628616","31,03659736","31,1219601","1,87062912","31,20000076"
30/10/2010 23.00,"0,47125182","18,04740242","47,238807","1,43457105","31,20000076"
31/10/2010 0.00,"0,50991468","18,52598558","41,58144585","2,51072485","31,20000076"
31/10/2010 1.00,,"19,74124704","34,92061965","2,37891453","16,10000038"
31/10/2010 2.00,"0,47923324","16,99814844","34,6310055","2,2904396","16,10000038"
31/10/2010 3.00,"0,43987837",,"33,59980995","2,01598283","16,10000038"
31/10/2010 4.00,"0,38139887","7,93748445",,"1,79389037","16,10000038"
31/10/2010 5.00,"0,3799764","9,41408954","35,1107232",,"16,10000038"
31/10/2010 6.00,"0,39236385","9,34535123","38,8051839","1,75326529","16,10000038"
31/10/2010 7.00,"0,38120082","11,80376642","31,08475335","1,55284001","16,10000038"
31/10/2010 8.00,"0,45009193","21,01616864","29,206401","1,602493","16,10000038"
31/10/2010 9.00,"0,44021389","19,66926024","51,42653145","1,6061064","16,10000038"
31/10/2010 10.00,"0,40190636","13,61045154","65,5987122","1,91757689","16,10000038"
31/10/2010 11.00,"0,39580176","13,66168167","66,9161304","2,07647297","16,10000038"
31/10/2010 12.00,"0,4081694","15,7498132","67,06429905","2,24890939","16,10000038"
31/10/2010 13.00,"0,47996369","17,65247308","67,0737753","2,18751717","16,10000038"
31/10/2010 14.00,"0,39327255","15,05852386","70,44139515","2,16675308","16,10000038"
31/10/2010 15.00,"0,34702205","9,46596975","74,8226346","2,16314273","16,10000038"
31/10/2010 16.00,"0,35445125","7,36033195","74,1798456","1,85618467","16,10000038"
31/10/2010 17.00,"0,34324861","8,98479201","73,27313805","2,03494276","16,10000038"
31/10/2010 18.00,"0,3860612","16,25887364","66,2929323","1,9970229","16,10000038"
31/10/2010 19.00,"0,39661144","16,65964031","67,63945755","2,11800217","16,10000038"
31/10/2010 20.00,"0,41701991","20,370926","64,3807647","2,14237762","16,10000038"
31/10/2010 21.00,"0,39973247","18,97279321","65,56960515","2,02049627","16,10000038"
31/10/2010 22.00,"0,36762857","17,18102168","66,24084285","2,04667894","16,10000038"
31/10/2010 23.00,"0,35180321","14,71223198","66,20700765","2,0746678","16,10000038"
01/11/2010 0.00,"0,33767758","11,98534332","67,8776007","2,0809854","16,10000038"
01/11/2010 1.00,"0,31120412","7,7202411","73,16824095","2,05931822","14,5"
01/11/2010 2.00,"0,3047442","6,37852186","75,80511225","2,08730606","14,5"
01/11/2010 3.00,"0,30407199","4,83576922","75,13387455","1,74062398","14,5"
01/11/2010 4.00,"0,30561329","4,03553603","73,3259058","1,74694463","14,5"
01/11/2010 5.00,"0,30472439","5,45118466","64,9349358","1,66749863","14,5"
01/11/2010 6.00,"0,32254423","8,40050393","57,95337345","1,78395936","14,5"
01/11/2010 7.00,"0,34556114","12,18831933","60,8987715","2,05751304","14,5"
01/11/2010 8.00,"0,32410533","7,70338108","67,9919541","2,17126856","14,5"
01/11/2010 9.00,"0,33358843","5,56142675","72,6756555","2,04487376","14,5"
01/11/2010 10.00,"0,32942006","6,56528602","74,83143255","1,86972602","14,5"
01/11/2010 11.00,"0,3698211","10,11510522","71,5395828","2,06383064","14,5"
01/11/2010 12.00,"0,37630199","10,53856734","76,9641873","2,19835127","14,5"
01/11/2010 13.00,"0,37809959","8,56911174","78,50422755","2,21279572","14,5"
01/11/2010 14.00,"0,33967323","6,79160755","78,56172345","2,16043242","14,5"
01/11/2010 15.00,"0,32896571","4,43565262","78,6936927","1,95368853","14,5"
01/11/2010 16.00,"0,31507658","4,85911474","79,9082487","2,01959318","14,5"
01/11/2010 17.00,"0,33570174","7,03803185","79,3209207","2,24800731","14,5"
01/11/2010 18.00,"0,37124356","12,82059478","75,82745625","2,23897838","14,5"
01/11/2010 19.00,"0,42662184","19,10767907","68,0028069","2,59739461","14,5"
01/11/2010 20.00,"0,40637064","14,83868593","70,94210025","2,27328485","14,5"
01/11/2010 21.00,"0,40245974","16,04098212","70,7337225","2,49989075","14,5"
01/11/2010 22.00,"0,35950852","11,9814524","76,4167992","2,16584998","14,5"
01/11/2010 23.00,"0,373852","16,07081314","73,07216175","1,7180537","14,5"
02/11/2010 0.00,"0,34828724","11,99701608","77,21657475","2,18661509","14,5"
02/11/2010 1.00,,"7,66058096","81,20805105","2,19835127","13,80000019"
02/11/2010 2.00,"0,33884375","4,65224781","82,7595825","2,4123179","13,80000019"
02/11/2010 3.00,"0,36085176",,"81,23514315","2,57301915","13,80000019"
02/11/2010 4.00,"0,30780582","3,04335143",,"2,54774162","13,80000019"
02/11/2010 5.00,"0,31163867","5,14574648","82,7027649",,"13,80000019"
02/11/2010 6.00,"0,3294387","7,80908409","78,94201035","2,11619394","13,80000019"
02/11/2010 7.00,"0,37045369","20,75483648","67,37420235","0,15979816","13,80000019"
02/11/2010 8.00,"0,40184695","27,75071064","56,4052335","2,35092669","13,80000019"
02/11/2010 9.00,"0,43094865","32,21100512","53,01255645","2,46468221","13,80000019"
02/11/2010 10.00,"0,54810454","58,87032704","35,9166234","2,9296302","13,80000019"
02/11/2010 11.00,"0,6305481","81,04468968","24,2040183","4,35156197","13,80000019"
02/11/2010 12.00,"0,4610371","51,77717032","35,08097775","3,12554305","13,80000019"
02/11/2010 13.00,"0,35395729","27,72023336","50,4535101","2,11709704","13,80000019"
02/11/2010 14.00,"0,53247607","52,16236184","36,63995055","2,82129224","13,80000019"
02/11/2010 15.00,"0,36503994","30,19680872","54,72107445","2,11709704","13,80000019"
02/11/2010 16.00,"0,41757328","54,5883648","31,96031895","2,47641839","13,80000019"
02/11/2010 17.00,"0,65212157","81,68865128","9,58728572","3,77827399","13,80000019"
02/11/2010 18.00,"0,61683721","62,99535232","15,87054819","2,65427339","13,80000019"
02/11/2010 19.00,"0,63068557","65,29550744","14,91648932","3,0442878","13,80000019"
02/11/2010 20.00,"0,46291392","49,12159352","15,80829821","1,82639165","13,80000019"
02/11/2010 21.00,"0,5711797","53,01578304","10,65231447","2,26877242","13,80000019"
02/11/2010 22.00,"0,63179232","54,59222704","8,45662346","2,54503131","13,80000019"
02/11/2010 23.00,"0,55938524","37,11224504","10,08664619","2,18480991","13,80000019"
03/11/2010 0.00,"0,48869653","28,13137072","12,65448849","1,90674279","13,80000019"
03/11/2010 1.00,"0,47069845","27,64564624","13,00160253","1,82819886","33,09999084"
03/11/2010 2.00,"0,39910104","18,40925798","25,67367495","1,85798984","33,09999084"
03/11/2010 3.00,"0,3359196","10,73895067","29,27947785","2,03855311","33,09999084"
03/11/2010 4.00,"0,29859999","7,14373677","38,7273789","1,82007303","33,09999084"
03/11/2010 5.00,"0,29662415","7,62361626","31,9643688","1,82910196","33,09999084"
03/11/2010 6.00,"0,31742755","15,31662283","27,76786635","1,47158578","33,09999084"
03/11/2010 7.00,"0,41782958","31,47951216","13,53141069","2,26335384","33,09999084"
03/11/2010 8.00,"0,66685998","46,01143872","5,91449471","3,2546451","33,09999084"
03/11/2010 9.00,"0,98689597","53,86593472","8,41670151","3,33589628","33,09999084"
03/11/2010 10.00,"0,57200918","45,59253864","18,14946662","2,88268447","33,09999084"
03/11/2010 11.00,"0,58605675","62,3883688","21,67338075","3,96967136","33,09999084"
03/11/2010 12.00,"0,57981351","61,61861672","23,0835066","3,8089701","33,09999084"
03/11/2010 13.00,"0,67948509","79,5298312","18,31253592","5,49362043","33,09999084"
03/11/2010 14.00,"0,69598149","85,51341608","20,1556845","6,21858176","33,09999084"
03/11/2010 15.00,"0,6592537","75,94628432","26,94305355","4,94109959","33,09999084"
03/11/2010 16.00,"0,67391289","95,33541744","17,40381143","5,86467797","33,09999084"
03/11/2010 17.00,"0,8489157","97,1621996","8,85042848","6,91826149","33,09999084"
03/11/2010 18.00,"1,00119867","103,38832168","1,2017102","7,96010782","33,09999084"
03/11/2010 19.00,"0,71974865","73,2952772","0,20028404","4,35336817","33,09999084"
03/11/2010 20.00,"0,62420584","57,97797752","2,22275718","3,85682097","33,09999084"
03/11/2010 21.00,"0,69968036","53,35028744","2,04992036","4,85594516","33,09999084"
03/11/2010 22.00,"0,69582305","47,05617464","3,10712273","6,25920888","33,09999084"
03/11/2010 23.00,"0,73585012","44,23719832","3,84398196","5,59383459","33,09999084"
04/11/2010 0.00,"0,63430173","37,889148","7,02012171","5,59834702","33,09999084"
04/11/2010 1.00,,"27,99972952","16,57289991","5,14061973","53,09999084"
