,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,PM10,CO,O3,BENZENE



06/08/2010 14.00,"2,54768568","1,34086457","20,02441978","0,30761942","90,45324015","0,17967746"
06/08/2010 15.00,"2,59509416","4,37950674",,"0,31875216","84,9431898","0,17554742"
06/08/2010 16.00,"2,62331387","9,77865441","17,09399986","0,3350808","71,68759185","0,16145078"
06/08/2010 17.00,"2,47657094","2,47731339",,"0,31599577","81,4626729","0,17841129"
06/08/2010 18.00,"2,62444274","0,0543486","40,04883957","0,31127635","80,97036675","0,15858793"
06/08/2010 19.00,"2,80843635","0,52239282",,"0,31490882","73,23236025","0,18259625"
06/08/2010 20.00,"2,3952984","1,06182155","23,19902039","0,33333097","62,6618727","0,19823466"
06/08/2010 21.00,"2,53752585","17,42879585",,"0,39018996","37,2231888","0,31563307"
06/08/2010 22.00,"2,47318535","16,63141728","33,21123123","0,3545363","29,7338391","0,32290157"
06/08/2010 23.00,"2,61654167","1,58340368",,"0,30745981","52,11229275","0,2266476"
07/08/2010 0.00,"2,60412512","0,5507841","29,7924099","0,27875305","80,8397541","0,24206634"
07/08/2010 1.00,"2,49350297","0,21658371",,"0,27180732","80,6848623","0,21673592"
07/08/2010 2.00,"2,5431702","0,10220787","16,60560989","0,29356952","71,3744766","0,17846621"
07/08/2010 3.00,"2,57477653","0,15817785",,"0,2790175","66,55848675","0,19250793"
07/08/2010 4.00,"2,60412512",,"23,93161964","0,263643","62,71292475","0,2279697"
07/08/2010 5.00,"2,42013151",,,"0,26645298","62,15783595","0,19823466"
07/08/2010 6.00,"2,75086805","10,90455855","27,10622025","0,28495551","44,20850175","0,21805802"
07/08/2010 7.00,"2,53188252","13,58709646",,"0,30547232","39,57507435","0,28160323"
07/08/2010 8.00,"2,71813285","2,93156826","22,95482063","0,2921121","76,74970485","0,31018195"
07/08/2010 9.00,"2,5826776","1,94031863",,"0,2826756","88,79128545","0,2718563"
07/08/2010 10.00,"2,65717794","0,64244538","25,88521957","0,26634696","101,403855","0,16624187"
07/08/2010 11.00,"2,41561603","0,1898138",,"0,27512058","104,17349355","0,12885187"
07/08/2010 12.00,"2,44609349","0,13465451","14,16361046","0,28328606","103,6116417","0,13991988"
07/08/2010 13.00,"2,59283642",,,"0,27072154","106,21892715","0,1475189"
07/08/2010 14.00,"2,67185223",,"10,7448101","0,25873951","107,58957195","0,08804881"
07/08/2010 15.00,"2,58945082","0,07057192",,"0,24962106","109,42652805","0,07031843"
07/08/2010 16.00,"2,6334737","0,3163557","6,59340715","0,24585694","110,0636313","0,14570254"
07/08/2010 17.00,"2,71361737","0,1808905",,"0,24800287","111,91816335","0,09217885"
07/08/2010 18.00,"2,63460257","2,36699482","4,39560509","0,27220458","107,04194445","0,11894018"
07/08/2010 19.00,"2,8208529","12,71022267",,"0,2978905","97,22674395","0,13579086"
07/08/2010 20.00,"2,54994241","56,19299168","2,93040299","0,39329119","51,79748175","0,24878363"
07/08/2010 21.00,"2,64250364","94,52807544",,"0,51058688","16,85585276","0,61452632"
07/08/2010 22.00,"2,56235896","69,57322504",,"0,46491422","17,92001967","0,55307409"
07/08/2010 23.00,"2,46979874","23,57258912",,"0,34425284","39,30044265","0,51342635"
08/08/2010 0.00,"2,47882868","9,23273826",,"0,29163562","47,42695545","0,46783322"
08/08/2010 1.00,"2,79263318","4,46873596",,"0,25107847","54,23058375","0,30627158"
08/08/2010 2.00,"2,68539765","1,99953518",,"0,23220547","60,7428423","0,26365115"
08/08/2010 3.00,"2,59057969",,,"0,22915667","65,9087751","0,24779307"
08/08/2010 4.00,"2,63573144","0,26930902",,"0,21685776",,"0,21723222"
08/08/2010 5.00,"2,50253292","0,4072082",,,"62,3216454","0,14950205"
08/08/2010 6.00,"2,50253292","1,30679464",,"0,26890414","64,006383","0,22411527"
08/08/2010 7.00,"2,53752585","2,97861685",,"0,29487781","70,04111835","0,25550193"
08/08/2010 8.00,"2,5578445","1,90219335",,"0,30242701","88,5267684","0,37058768"
08/08/2010 9.00,"2,66846562","0,71707457",,"0,27993669","99,3939324","0,20952234"
08/08/2010 10.00,"2,47882868",,,"0,27470001","105,6395991","0,142619"
08/08/2010 11.00,"2,6154128",,,"0,26749449","109,60404315","0,15473248"
08/08/2010 12.00,"2,77683002",,,"0,2559039","109,86135825","0,13270731"
08/08/2010 13.00,"2,74183709",,,"0,27735854","111,4459668","0,10434827"
08/08/2010 14.00,"2,85810358",,,"0,30136453","110,20477755","0,06938177"
08/08/2010 15.00,"2,57364766",,,"0,29328176","105,06617625","0,08011926"
08/08/2010 16.00,"2,63460257",,,"0,30582998","106,39927515","0,02890924"
08/08/2010 17.00,"3,02403526",,,"0,31521522","112,77409815","0,03964673"
08/08/2010 18.00,"2,73280714",,,"0,32260598","112,03016265","0,01982336"
08/08/2010 19.00,"2,7813455","1,36276653",,"0,32611496","106,77569175","0,1127731"
08/08/2010 20.00,"2,68652652","15,90622627",,"0,37178645","87,7646784","0,1660761"
08/08/2010 21.00,"2,59396529","47,99611384",,"0,45810713","52,54592595","0,30159135"
08/08/2010 22.00,"2,49011636","44,46428656",,"0,43125737","43,6812432","0,44602671"
08/08/2010 23.00,"2,73167827","35,86263832",,"0,40911189","33,3478215","0,53457181"
09/08/2010 0.00,"2,66620788","14,37880213",,"0,3692351","43,996533","0,48699554"
09/08/2010 1.00,"2,60412512","6,56885573",,"0,36163115","48,5186394","0,44845022"
09/08/2010 2.00,"2,59057969","1,27759266",,"0,3226852","55,89968055","0,45219481"
09/08/2010 3.00,"2,53413924","0,29202167",,"0,30939371","63,300552","0,5358929"
09/08/2010 4.00,"2,88067894","0,08598264",,"0,2560903","69,2004054","0,32642547"
09/08/2010 5.00,"2,84455815","0,12248654",,"0,25587711","71,9442885","0,28738488"
09/08/2010 6.00,"2,63911703","0,92311169",,"0,2757357","74,74776225","0,39332984"
09/08/2010 7.00,"2,47205648","8,72089012",,"0,28339208","65,60503635","0,35682157"
09/08/2010 8.00,"2,60638184","20,02210072",,"0,28753948","68,76765","0,42306488"
09/08/2010 9.00,"2,84794375","6,06917556",,"0,23399841","93,8738871","0,2801713"
09/08/2010 10.00,"2,54655681","4,11425498",,"0,23514127","101,6230656","0,21805802"
09/08/2010 11.00,"2,69668534","3,16761805",,"0,21794121","107,3913687","0,20765004"
09/08/2010 12.00,"2,68539765","2,12607708",,"0,21871244","115,8969315","0,15908321"
09/08/2010 13.00,"2,67072336","3,444229",,"0,2781554","114,41993325","0,14504149"
09/08/2010 14.00,"2,77795889","0,79900186",,"0,28847031","116,3512329","0,15858793"
09/08/2010 15.00,"2,73393601",,,"0,29123486","118,177416","0,17527181"
09/08/2010 16.00,"2,85584584","0,17764583",,"0,27945904","117,34667805","0,17510706"
09/08/2010 17.00,"3,09966447","0,62622398",,"0,27281271","117,23822985","0,28430133"
09/08/2010 18.00,"2,72942053","1,43495982",,"0,27879382","117,0387897","0,36045633"
09/08/2010 19.00,"2,76554234","5,24583777",,"0,28900272","115,3424811","0,34052211"
09/08/2010 20.00,"2,84455815","44,02056872","7,32600689","0,3671882","78,8164251","0,48248006"
09/08/2010 21.00,"2,63685929","92,93493968",,"0,52744094","21,7185675","0,76413821"
09/08/2010 22.00,"2,67636771","40,19832776","9,03540897","0,41283406","50,8669938","1,02112699"
09/08/2010 23.00,"2,60751173","14,8135871",,"0,322472","50,65598265","0,83214296"
10/08/2010 0.00,"2,58606421","9,93683417","26,61782074","0,30957778","54,18513765","0,85626213"
10/08/2010 1.00,"2,70007195","9,70889509",,"0,30931333","57,3684195","0,97134789"
10/08/2010 2.00,"2,61315506","1,78051941","23,68741989","0,27727816","70,7949291","0,91474065"
10/08/2010 3.00,"2,54429907",,,"0,2460946","72,6062694","0,74943544"
10/08/2010 4.00,"2,60976845","0,08841853","19,53602028","0,25345857",,"0,75009649"
10/08/2010 5.00,"2,73167827","0,11599722",,,"87,5414379","0,71044976"
10/08/2010 6.00,"2,90889866","2,04009253","15,62880993","0,30960807","81,57325575","0,73324683"
10/08/2010 7.00,"2,57026105","17,24546946",,"0,31517444","62,7939816","0,72691397"
10/08/2010 8.00,"2,83214058","16,92911568","17,82661057","0,29445375","78,33201915","0,77977661"
10/08/2010 9.00,"2,7057163","9,5450386",,"0,27434585","99,28283085","0,66067066"
10/08/2010 10.00,"2,79827753","1,6815562","21,24542046","0,2686723","116,12254605","0,50516729"
10/08/2010 11.00,"2,87503561","1,6815562",,"0,29485218","117,8127699","0,3534075"
10/08/2010 12.00,"2,96308137","1,52662302","22,46640968","0,30366774","123,39503925","0,30384909"
10/08/2010 13.00,"2,69668534","0,59134336",,"0,32097964","122,93423415","0,27411404"
10/08/2010 14.00,"2,75425466","0,19630313","16,60560989","0,32803721","111,5096472","0,21811294"
10/08/2010 15.00,"2,70007195","0,16953322",,"0,33120717","108,2963406","0,20820126"
10/08/2010 16.00,"2,68991313","0,2709304","19,04759979","0,32894241","106,4433447","0,20814634"
10/08/2010 17.00,"2,66056455","0,5240161",,"0,33818436","108,03058665","0,20814634"
10/08/2010 18.00,"2,77231454","1,85433408","14,65200996","0,33299195","109,03203675","0,26436712"
10/08/2010 19.00,"2,68313991","7,05555724",,"0,35307189","94,20579525","0,27422388"
10/08/2010 20.00,"2,65604907","57,89075208","15,87300968","0,46775449","45,7550457","0,36345749"
10/08/2010 21.00,"2,64814799","53,28413224",,"0,45433136","37,56678765","0,73677074"
10/08/2010 22.00,"2,68991313","26,83918376","13,91940975","0,39467404","42,50640765","0,63765392"
10/08/2010 23.00,"2,63460257","24,98808096",,"0,39003851","35,17554075","0,7136706"
11/08/2010 0.00,"2,72942053","13,54653147","25,15262032","0,34319153","46,7375433","0,67730064"
11/08/2010 1.00,"2,72829166","8,5870463",,"0,3096605","53,48497245","0,59139872"
11/08/2010 2.00,"2,67523884","1,87704673","20,26861954","0,27109667","54,8007348","0,53853608"
11/08/2010 3.00,"2,77795889","6,46421388",,"0,27133666","47,61552285","0,45924262"
11/08/2010 4.00,"2,67749658","1,87542535","21,73381996","0,25072198","50,79176235","0,47576277"
11/08/2010 5.00,"2,51607936","3,94228588",,"0,25000318","47,9240895","0,52201695"
11/08/2010 6.00,"2,49011636","4,96598406","11,72161007","0,25849952","55,7083401","0,52532118"
11/08/2010 7.00,"2,72264833","6,35876134",,"0,3016185","59,5650741","0,54184031"
11/08/2010 8.00,"2,54429907","12,08562007","13,18680954","0,33083437","74,054799","0,68038419"
11/08/2010 9.00,"2,52172269","3,45720766",,"0,29184299","107,260377","0,56529843"
11/08/2010 10.00,"2,72829166","3,15869666","25,39682007","0,31064609","113,1915519","0,42956249"
11/08/2010 11.00,"2,97662679","0,39098488",,"0,29602534","118,5878673","0,33716398"
11/08/2010 12.00,"2,691042","2,74824379","30,52503014","0,29482655","116,7594498","0,31717484"
11/08/2010 13.00,"2,76441347","2,93400224",,"0,3066781","117,8349144","0,2578695"
11/08/2010 14.00,"2,5759054","0,06489328","26,12940979","0,31810325","120,94697475","0,31381569"
11/08/2010 15.00,"2,71474624","0,00648933",,"0,3288096","117,00884475","0,28424642"
11/08/2010 16.00,"2,5646167","0,07462727","25,64101982","0,33948916","113,42438835","0,24459867"
11/08/2010 17.00,"2,7881177","0,75357656",,"0,33903714","111,74411955","0,2874398"
11/08/2010 18.00,"2,85245923","2,05550516","20,02441978","0,34471069","114,61835595","0,2279697"
11/08/2010 19.00,"2,89761098","6,35470599",,"0,35959706","106,9822341","0,23788139"
11/08/2010 20.00,"2,52285156","18,16615291","12,94260979","0,41318356","87,4484709","0,27719759"
11/08/2010 21.00,"2,51495049","69,58945792",,"0,52008862","29,93559345","0,39922233"
11/08/2010 22.00,"2,58832195","36,15140768","29,54821968","0,44229225","46,1500158","0,54211592"
11/08/2010 23.00,"2,7700568","17,38012398",,"0,39773566","49,2711135","0,63396424"
12/08/2010 0.00,"2,69217087","3,49533294","37,36262131","0,31978085","56,607726","0,54547507"
12/08/2010 1.00,"2,93147504","4,66990704",,"0,29144339","61,4996256","0,50549782"
12/08/2010 2.00,"2,80730748","0,37800431","27,59461975","0,25988354","71,3763918","0,46926414"
12/08/2010 3.00,"2,65266246",,,"0,24185284","72,56954145","0,42620334"
12/08/2010 4.00,"2,75425466","0,26849642","25,64101982","0,2322113",,"0,39988237"
12/08/2010 5.00,"2,81633742","2,54464065",,,"63,5036829","0,38655662"
12/08/2010 6.00,"2,65266246","9,66346979","19,78022003","0,30494691","53,6300688","0,46552056"
12/08/2010 7.00,"2,69217087","20,80001704",,"0,4083826","42,96988605","0,93280257"
12/08/2010 8.00,"2,5759054","14,76085606","27,8388195","0,40008896","59,98448295","1,40195687"
12/08/2010 9.00,"2,73845149","10,23047148",,"0,39086216","95,451972","0,7347886"
12/08/2010 10.00,"2,86600465","18,63987577","53,47985077","0,43670025","98,3971905","0,64426136"
12/08/2010 11.00,"2,88067894","13,22774562",,"0,43390076","113,6078685","0,64773035"
12/08/2010 12.00,"2,97888453","7,41490617","49,32844162","0,44222002","123,6990573","0,60461464"
12/08/2010 13.00,"2,86261804","1,20458868",,"0,42382118","128,53739115","0,52284275"
12/08/2010 14.00,"2,69217087",,"49,81684113","0,39272849","123,7553163","0,3900256"
12/08/2010 15.00,"2,84230041","2,78069043",,"0,3869431","113,8923954","0,28793507"
12/08/2010 16.00,"2,64137477","2,47325804","40,78144073","0,34342453","112,5897801","0,30726316"
12/08/2010 17.00,"3,12224085","11,46263502",,"0,29590767","100,64765025","0,25126205"
12/08/2010 18.00,"3,34009751","7,54388204","28,32722092","0,27798764","100,1373492","0,21508431"
12/08/2010 19.00,"3,71034144","36,17980088",,"0,29918715","79,0651218","0,32609495"
12/08/2010 20.00,"3,18771023","31,09701656","20,26861954","0,34729116","66,2388279","0,45544311"
12/08/2010 21.00,"3,28817355","66,01950536",,"0,45118004","28,89552015","0,63360626"
12/08/2010 22.00,"2,97662679","44,10249792","23,19902039","0,45032726","32,9622678","0,82905942"
12/08/2010 23.00,"3,20577113","72,95824896",,"0,55085627","9,30377427","0,85725269"
13/08/2010 0.00,"2,98452786","61,15329328","30,52503014","0,54373579","10,63288118","1,07266753"
13/08/2010 1.00,"2,6334737","36,21792616",,"0,40862259","31,3618788","0,96055548"
13/08/2010 2.00,"2,94614933","35,74418992","44,20024109","0,41214205","30,6348609","0,74337818"
13/08/2010 3.00,"2,74183709","4,45738059",,"0,34777114","57,72574395","0,81980879"
13/08/2010 4.00,"2,68765539","1,59881631","35,65322113","0,34555881","61,16472495","0,77311323"
13/08/2010 5.00,"2,66733777","5,18581053",,"0,33670481","58,25836905","0,59822686"
13/08/2010 6.00,"2,83778493","33,22308408","39,07204056","0,41739504","22,2607287","0,64139851"
13/08/2010 7.00,"2,75538353","22,3931528",,"0,38643633","34,17887865","0,70725536"
13/08/2010 8.00,"2,61654167","9,15729838","41,5140419","0,38022338","65,8269402","0,65640333"
13/08/2010 9.00,"2,802792","20,167298",,"0,40907461","85,3451025","0,67179359"
13/08/2010 10.00,"2,95969476","13,70714521","45,66543961","0,42515394","104,6953257","0,69426014"
13/08/2010 11.00,"3,09740673","23,08994296",,"0,4474998","98,04401565","0,65334724"
13/08/2010 12.00,"3,14368735","6,03591632","40,04883957","0,40230246","122,01342195","0,5999344"
13/08/2010 13.00,"2,95730684","2,46192562",,"0,36211229","117,5699784","0,45596687"
13/08/2010 14.00,"3,00481498","1,24830465","41,26984024","0,57140105","129,64952385","0,08480763"
13/08/2010 15.00,"3,34687073","2,84477302",,"0,48013844","122,38892085","0,27257227"
13/08/2010 16.00,"3,5534397","15,21430598","56,16604996","0,44043408","106,906065","0,27504968"
13/08/2010 17.00,"3,77468296","21,59978752",,"0,43360834","111,4293285","0,26266059"
13/08/2010 18.00,"4,0365625","26,90730832","43,22343063","0,46323196","92,6159199","0,31469743"
13/08/2010 19.00,"3,79951607","52,89962904",,"0,6182923","65,1528696","0,47328434"
13/08/2010 20.00,"7,39020644",,"27,59461975","1,46993526","29,7813201","1,21892027"
13/08/2010 21.00,"4,13138147",,,"0,87124176","34,75204215","1,52929443"
13/08/2010 22.00,"6,44427745",,"51,0378418","0,54698964","10,53280799","1,201795"
13/08/2010 23.00,,,,"0,8342565","25,64678235","1,02993726"
14/08/2010 0.00,"5,04796086",,"55,67765045","0,68946331","34,6081428","1,26936041"
14/08/2010 1.00,"3,53199218","22,81495912",,"0,42216804","64,97090565","0,75879692"
14/08/2010 2.00,"3,54215201","14,06406398","76,67887115","0,39462278","68,93425245","0,41882501"
14/08/2010 3.00,"3,30736231",,,"0,38480999","72,9786561","0,44349438"
14/08/2010 4.00,"3,24866514","9,63670179","62,51525116","0,37747631",,"0,41144667"
14/08/2010 5.00,"3,36944609","7,61932",,,"51,18545565","0,44349438"
14/08/2010 6.00,"3,35364293","5,47134287","52,7472496","0,36519139","50,22653895","0,52510049"
14/08/2010 7.00,"3,52860557","5,22150183",,"0,39800711","53,22490425","0,6117733"
14/08/2010 8.00,"3,30284785","5,24502517","55,18925095","0,38785996","73,0049103","0,72377551"
14/08/2010 9.00,"3,45071965","3,53670288",,"0,35515724","89,92903395","0,51816252"
14/08/2010 10.00,"3,3152644","0,32771298","50,30524063","0,34639411","96,69064755","0,34222965"
14/08/2010 11.00,"3,41346897","3,28929582",,"0,38161206","100,80736995","0,45241448"
14/08/2010 12.00,"3,32993869","0,52482679","20,26861954","0,37632646","105,03114405","0,47146696"
14/08/2010 13.00,"3,29946124",,,"0,32553945","102,2364084","0,3598502"
14/08/2010 14.00,"3,41572671","0,11113118","16,60560989","0,31883837","102,18898725","0,26761643"
14/08/2010 15.00,"3,17868028","0,09571854",,"0,32575381","101,6269359","0,21073359"
14/08/2010 16.00,"3,33106756","1,27759266","14,16361046","0,35437669","100,851639","0,19823466"
14/08/2010 17.00,"3,06805814","1,67019892",,"0,36788836","105,1905645","0,27235158"
14/08/2010 18.00,"3,50941682","3,53021164","15,87300968","0,38254756","108,6703233","0,25296858"
14/08/2010 19.00,"3,17529367","3,1635627",,"0,3320285","102,64460535","0,33440994"
14/08/2010 20.00,"3,30284785","0,08760593","24,66422081","0,25074994","105,12447015","0,33457571"
14/08/2010 21.00,"3,38637812","0,33744697",,"0,24175265","96,80336505","0,25296858"
14/08/2010 22.00,"3,4845827","0,07625056","31,01342964","0,22397009","95,14799385","0,27752811"
14/08/2010 23.00,"3,56246964","0,16061182",,"0,21529084","92,77362465","0,25043625"
15/08/2010 0.00,"3,38976473","0,08355058","15,38461018","0,21689271","98,92492785","0,20814634"
15/08/2010 1.00,"3,35364293","8,21390802",,"0,24978882","82,69241085","0,27224175"
15/08/2010 2.00,"3,45523411","5,64331006","7,57020807","0,28375206","79,450875","0,34889202"
15/08/2010 3.00,"3,24753627","0,47696752",,"0,26386085","76,33095435","0,28545766"
15/08/2010 4.00,"3,39992355","13,75014035","50,54944992","0,29435356","47,9447577","0,28479661"
15/08/2010 5.00,"3,40895349","27,5221884",,"0,33387153","27,49890045","0,42818649"
15/08/2010 6.00,"3,41459784","20,87058896","36,8742218","0,31550064","37,57772025","0,47851579"
15/08/2010 7.00,"3,47442388","8,14414679",,"0,37189363","50,08724805","0,57620067"
15/08/2010 8.00,"3,45974959","11,65164005","43,9560318","0,38155964","59,1402987","0,6026325"
15/08/2010 9.00,"3,42137106","8,67627551",,"0,39552333","59,262672","0,59668509"
15/08/2010 10.00,"3,39315134","12,05074328","61,29425049","0,4090082","56,85771945","0,68126491"
15/08/2010 11.00,"3,27124152","3,68271276",,"0,26068273","91,98779415","0,55703836"
15/08/2010 12.00,"3,34461299","1,23297806","58,11965179","0,25128468","95,20517055","0,3819313"
15/08/2010 13.00,"3,3367109","2,50813674",,"0,24215224","95,3033844","0,29465338"
15/08/2010 14.00,"3,3908936",,"42,24663162","0,23197946","99,7324839","0,28832052"
15/08/2010 15.00,"3,5602119",,,"0,20893693","102,3209964","0,21084444"
15/08/2010 16.00,"3,53989427",,"44,20024109","0,19574563","100,95308475","0,21535992"
15/08/2010 17.00,"3,31413553",,,"0,19272945","101,480463","0,19371918"
15/08/2010 18.00,"3,47555275",,"33,21123123","0,19102039","100,49172105","0,13876355"
15/08/2010 19.00,"3,61552348","0,15493318",,"0,20939011","91,7317758","0,16580049"
15/08/2010 20.00,"3,37847705","0,6051327","24,66422081","0,22458288","82,33410885","0,24961045"
15/08/2010 21.00,"3,39540807","4,4281767",,"0,24909448","68,07339","0,32438842"
15/08/2010 22.00,"3,23060525","5,7122587","24,90842056","0,29747809","65,0122221","0,36673325"
