,Bari,,,
,ENAIP,,,
Parm,SO2,NO2,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3


13/07/2010 12.00,"2,77953931","18,46352627","1,34343606","42,20000076"
13/07/2010 13.00,"2,9619525","18,25586969","1,31993568","42,20000076"
13/07/2010 14.00,"2,86081286","13,89241418","1,4136611","42,20000076"
13/07/2010 15.00,"2,91138217","16,43884446","1,49249665","42,20000076"
13/07/2010 16.00,"2,79398783","23,53819224","1,51093976","42,20000076"
13/07/2010 17.00,"3,17687409","40,98547904","1,54779104","42,20000076"
13/07/2010 18.00,"3,17868028","37,73821472","1,59277752","42,20000076"
13/07/2010 19.00,"3,29246326","33,0152688","1,61521192","42,20000076"
13/07/2010 20.00,"3,2129959","59,86303744","1,7323585","42,20000076"
13/07/2010 21.00,"2,84094577","75,70355592","1,73164668","42,20000076"
13/07/2010 22.00,"2,70187814","70,83524064","1,73097564","42,20000076"
13/07/2010 23.00,"2,90054604","59,01812464","1,88880402","42,20000076"
14/07/2010 0.00,"2,84816952","24,5038096","1,71039825","42,20000076"
14/07/2010 1.00,"2,82830344","11,76649962","1,62263763","26,89999962"
14/07/2010 2.00,"2,75606085","11,41738181","1,60221751","26,89999962"
14/07/2010 3.00,"2,95111535","11,19803526","1,51259872","26,89999962"
14/07/2010 4.00,"2,83552719","14,0689262","1,45584342","26,89999962"
14/07/2010 5.00,"3,09379536","20,45186096","1,46986419","26,89999962"
14/07/2010 6.00,"2,95292154","43,58773016","1,42539148","26,89999962"
14/07/2010 7.00,"2,8012126","51,24517544","1,46954848","26,89999962"
14/07/2010 8.00,"2,83552719","33,47082192","1,40050825","26,89999962"
14/07/2010 9.00,"2,82107867","19,7704624","1,38131254","26,89999962"
14/07/2010 10.00,"3,16784415","16,37524943","1,38873825","26,89999962"
14/07/2010 11.00,"3,13364549",,,"26,89999962"
14/07/2010 12.00,,,,"26,89999962"
14/07/2010 13.00,,,,"26,89999962"
14/07/2010 14.00,"4,18646728",,"1,05617735","26,89999962"
14/07/2010 15.00,,,,"26,89999962"
14/07/2010 16.00,"1,93068704",,"0,69889166","26,89999962"
14/07/2010 17.00,"3,69340941","20,99177152","1,28118895","26,89999962"
14/07/2010 18.00,"3,72230746","24,7517004","1,2878644","26,89999962"
14/07/2010 19.00,"3,55073041","25,96910904","1,26815493","26,89999962"
14/07/2010 20.00,"3,25092288","31,06325064","1,28739141","26,89999962"
14/07/2010 21.00,"3,24550532","30,014576","1,26799765","26,89999962"
14/07/2010 22.00,"3,28885088","36,60388248","1,25646415","26,89999962"
14/07/2010 23.00,"3,00349186","33,50845008","1,24797363","26,89999962"
15/07/2010 0.00,"3,04864361","20,92687824","1,18307964","26,89999962"
15/07/2010 1.00,,"7,79501942","1,11830564",30
15/07/2010 2.00,"3,03961265",,"1,29517128",30
15/07/2010 3.00,"2,83191481",,,30
15/07/2010 4.00,"3,23286299","20,19098768","1,2723431",30
15/07/2010 5.00,"3,27981992","22,17153288","1,13572355",30
15/07/2010 6.00,"3,51099724","45,85899496","1,15578835",30
15/07/2010 7.00,"2,97459482","31,7628132","1,11929239",30
15/07/2010 8.00,"3,01613419","30,20277416","1,05641501",30
15/07/2010 9.00,"2,76689698","20,79709168","1,00135595",30
15/07/2010 10.00,"2,87887275","20,1351764","0,98299089",30
15/07/2010 11.00,"3,07392827","16,93333738","1,02908295",30
15/07/2010 12.00,"3,18409886","14,42713749","1,05858774",30
15/07/2010 13.00,"3,14978324","13,37197161","1,12478304",30
15/07/2010 14.00,"3,1931288","13,51344049","1,14449251",30
15/07/2010 15.00,"3,17326272","14,53876387","1,11170941",30
15/07/2010 16.00,"3,29426843","13,87555034","1,13426264",30
15/07/2010 17.00,"3,40624522","17,36941295","1,12415161",30
15/07/2010 18.00,"3,48932395","16,86973278","1,14879718",30
15/07/2010 19.00,"3,54531183","19,97164304","1,16692575",30
15/07/2010 20.00,"3,20035357","26,47657296","1,12608667",30
15/07/2010 21.00,"2,99265573","18,18707784","1,10823421",30
15/07/2010 22.00,"3,17868028","20,2545808","1,06727631",30
15/07/2010 23.00,"3,03419509","21,74582608","1,03670554",30
16/07/2010 0.00,"3,10101911","19,90935008","1,08892084",30
16/07/2010 1.00,"2,87526138","15,44856422","0,99851218","33,90000153"
16/07/2010 2.00,"3,08476542","11,59518442","1,00818984","33,90000153"
16/07/2010 3.00,"3,04503123","7,56529644","0,97256414","33,90000153"
16/07/2010 4.00,"2,92221831","8,63993604","0,98504362","33,90000153"
16/07/2010 5.00,"2,88429133","9,82229772","0,93132896","33,90000153"
16/07/2010 6.00,"3,50196628","20,73349856","0,97994907","33,90000153"
16/07/2010 7.00,"3,18951642","40,13018408","1,05274177","33,90000153"
16/07/2010 8.00,"3,57601506","32,07559728","1,00080374","33,90000153"
16/07/2010 9.00,"3,64825868","12,65826407","1,00072452","33,90000153"
16/07/2010 10.00,"3,66270719",,"0,99669595","33,90000153"
16/07/2010 11.00,"4,09074521","0,06229678","1,01668152","33,90000153"
16/07/2010 12.00,,"0,32187182","0,96470388","33,90000153"
16/07/2010 13.00,"6,04054167","3,16680736","0,32166","33,90000153"
16/07/2010 14.00,"2,92221831",,,"33,90000153"
16/07/2010 15.00,"2,7994064","0,0882541",,"33,90000153"
16/07/2010 16.00,,,,"33,90000153"
16/07/2010 17.00,,,,"33,90000153"
16/07/2010 18.00,,,,"33,90000153"
16/07/2010 19.00,"4,11602986",,"4,42163984","33,90000153"
16/07/2010 20.00,"4,17743632",,"0,98697868","33,90000153"
16/07/2010 21.00,"3,90833202",,"0,99874984","33,90000153"
16/07/2010 22.00,"4,43389829",,"1,08860396","33,90000153"
16/07/2010 23.00,"4,09977515",,"1,06486592","33,90000153"
17/07/2010 0.00,"3,86679265",,"1,04926541","33,90000153"
17/07/2010 1.00,"3,96612609","39,86841216","1,01166503","27,2999897"
17/07/2010 2.00,"3,87040504","30,74874576","1,04428853","27,2999897"
17/07/2010 3.00,"3,69702179","77,02331392","1,05001567","27,2999897"
17/07/2010 4.00,"3,8234471","50,07168544","1,09630694","27,2999897"
17/07/2010 5.00,"4,04920584","27,7303096","1,12470382","27,2999897"
17/07/2010 6.00,"4,21897568","4,3790211","1,10776006","27,2999897"
17/07/2010 7.00,"4,22078188","11,59908108","1,11174902","27,2999897"
17/07/2010 8.00,"4,73731719","0,3011075","1,09824201","27,2999897"
17/07/2010 9.00,"4,92334277","0,27515018","1,07438514","27,2999897"
17/07/2010 10.00,"5,06240938","0,70993707","1,06573618","27,2999897"
17/07/2010 11.00,"4,5747711","30,75629816","1,08437851","27,2999897"
17/07/2010 12.00,"4,80052985","1,36786392","1,09203955","27,2999897"
17/07/2010 13.00,"4,56212877","42,85713584","1,34039541","27,2999897"
17/07/2010 14.00,"3,37554199","43,76466664","1,55004299","27,2999897"
17/07/2010 15.00,"3,22744442","4,45238836","1,71430915","27,2999897"
17/07/2010 16.00,"3,85776271","10,56937539","1,82770326","27,2999897"
17/07/2010 17.00,"3,10643769","2,49710642","1,8891209","27,2999897"
17/07/2010 18.00,"2,98723715","7,11493631","1,9459962","27,2999897"
17/07/2010 19.00,"2,29190103","8,14674329","1,98849423","27,2999897"
17/07/2010 20.00,"1,94332937","4,44650896","2,11318418","27,2999897"
17/07/2010 21.00,"1,77355952","5,57436143","2,07226589","27,2999897"
17/07/2010 22.00,"1,95236033","3,67297877","2,03640253","27,2999897"
17/07/2010 23.00,"1,9216571","2,8436373","1,99378683","27,2999897"
18/07/2010 0.00,"2,1528334","5,4912965","1,91546504","27,2999897"
18/07/2010 1.00,"2,58628999","6,97606393","1,85436429","29,2999897"
18/07/2010 2.00,"2,38039834","1,29138392","1,77939887","29,2999897"
18/07/2010 3.00,"2,48695655","2,2751691","1,76991926","29,2999897"
18/07/2010 4.00,"2,53752585","1,72357431","1,71371617","29,2999897"
18/07/2010 5.00,"2,57364766","0,2790411","1,68535774","29,2999897"
18/07/2010 6.00,"2,59893231","0,78002143","1,66928307","29,2999897"
18/07/2010 7.00,"2,63685929","0,23491406","1,60873452","29,2999897"
18/07/2010 8.00,"2,86623042","1,13433989","1,74693265","29,2999897"
18/07/2010 9.00,"2,39484686","0,48151043","2,00784721","29,2999897"
18/07/2010 10.00,"3,66270719","0,2959145","2,16753143","29,2999897"
18/07/2010 11.00,"2,45264093","4,9591697","2,3445159","29,2999897"
18/07/2010 12.00,"1,55502453","2,25807965","2,54504036","29,2999897"
18/07/2010 13.00,"0,96444042","3,52112773","2,62178124","29,2999897"
18/07/2010 14.00,"0,97527656","1,6379148","2,56613036","29,2999897"
18/07/2010 15.00,"0,85246466","4,87740302","2,54207777","29,2999897"
18/07/2010 16.00,"0,96082804","3,41729657","2,39475536","29,2999897"
18/07/2010 17.00,"1,42137547","4,03378655","2,40241757","29,2999897"
18/07/2010 18.00,"1,21729001","4,41146582","2,38041887","29,2999897"
18/07/2010 19.00,"1,21006626","4,93840346","2,38946277","29,2999897"
18/07/2010 20.00,"0,85065846","5,61719023","2,280491","29,2999897"
18/07/2010 21.00,"1,05655011","8,62176439","2,04686889","29,2999897"
18/07/2010 22.00,"1,28411505","18,20395124","1,78753523","29,2999897"
18/07/2010 23.00,"1,91081994","18,36358794","1,58163895","29,2999897"
19/07/2010 0.00,"2,12393636","0,4918945","1,46279497","29,2999897"
19/07/2010 1.00,"2,27564632","1,36536111","1,35267801","25,7999897"
19/07/2010 2.00,"2,14560965","2,0246799","1,30500621","25,7999897"
19/07/2010 3.00,"2,3515013","4,24144696","1,29054972","25,7999897"
19/07/2010 4.00,"2,55197437","5,63925471","1,27178973","25,7999897"
19/07/2010 5.00,"2,65311502","7,47963693","1,23079221","25,7999897"
19/07/2010 6.00,"2,7632846","8,2298063","1,23185819","25,7999897"
19/07/2010 7.00,"2,66033877","6,8307003","1,25875454","25,7999897"
19/07/2010 8.00,"2,92583069","6,76710527","1,35793099","25,7999897"
19/07/2010 9.00,,"30,3143776",,"25,7999897"
19/07/2010 10.00,,"15,92618373","0,93464688","25,7999897"
19/07/2010 11.00,"3,68799185","7,22265839","0,97299752","25,7999897"
19/07/2010 12.00,"4,25870886","8,29469958","0,97497336","25,7999897"
19/07/2010 13.00,"4,33095247","2,00910666","0,88815872","25,7999897"
19/07/2010 14.00,"4,12867219","5,68857475","0,90786819","25,7999897"
19/07/2010 15.00,"4,11422367","6,57502002","0,721721","25,7999897"
19/07/2010 16.00,"4,23161801","5,09414734","0,66907115","25,7999897"
19/07/2010 17.00,"4,23703659","4,99550917","0,63072052","25,7999897"
19/07/2010 18.00,"4,48807999","5,57046669","0,6817114","25,7999897"
19/07/2010 19.00,"4,06365436","5,8547027","0,65086453","25,7999897"
19/07/2010 20.00,"4,17382394","5,96112653","0,64837493","25,7999897"
19/07/2010 21.00,"3,95167757","4,54644538","0,65354869","25,7999897"
19/07/2010 22.00,"3,8216409","5,15904253","0,6565509","25,7999897"
19/07/2010 23.00,"3,8758226","4,70868049","0,62218922","25,7999897"
20/07/2010 0.00,"3,45862072","4,63210489","0,64391298","25,7999897"
20/07/2010 1.00,"3,76023444","2,89944666","0,64806038","21,39999962"
20/07/2010 2.00,"3,81802852","4,05455278","0,65493271","21,39999962"
20/07/2010 3.00,"3,60130073","2,98251159","0,6588809","21,39999962"
20/07/2010 4.00,"3,34483876","2,71255249","0,70430308","21,39999962"
20/07/2010 5.00,"3,73675598","2,64895746","0,74158774","21,39999962"
20/07/2010 6.00,"3,76204064","1,9052755","0,79143227","21,39999962"
20/07/2010 7.00,"3,59407597","2,36082862","0,79593383","21,39999962"
20/07/2010 8.00,"3,90833202","4,82159556","0,73483307","21,39999962"
20/07/2010 9.00,"3,73856217","13,97418469","0,69474426","21,39999962"
20/07/2010 10.00,"3,67953651","7,09287183","0,63613078","21,39999962"
20/07/2010 11.00,"3,22744442",,"1,02232828","21,39999962"
20/07/2010 12.00,"3,96070752",,"0,81169395","21,39999962"
20/07/2010 13.00,"3,97696325","2,41014866","0,72160217","21,39999962"
20/07/2010 14.00,"4,02030779","3,0993195","0,71437451","21,39999962"
20/07/2010 15.00,"3,65728862",,"0,74127086","21,39999962"
20/07/2010 16.00,"3,71688889",,"0,68242205","21,39999962"
20/07/2010 17.00,"3,73675598",,"0,68392257","21,39999962"
20/07/2010 18.00,"3,54531183","13,7133095","0,69383672","21,39999962"
20/07/2010 19.00,"3,03419509","13,68605776","0,67195453","21,39999962"
20/07/2010 20.00,"3,03961265","17,18381894","0,62424312","21,39999962"
20/07/2010 21.00,"3,37192961","9,47057385","0,6239274","21,39999962"
20/07/2010 22.00,"3,39721426","10,82684531","0,65094259","21,39999962"
20/07/2010 23.00,"3,28885088","6,10518999","0,69628555","21,39999962"
21/07/2010 0.00,"3,35206353","14,83467264","0,70809399","21,39999962"
21/07/2010 1.00,,"14,05206045","0,712281","30,5"
21/07/2010 2.00,"3,19493499",,"0,72033814","30,5"
21/07/2010 3.00,"3,10824388",,,"30,5"
21/07/2010 4.00,"3,45139697","7,05133937","0,77662046","30,5"
21/07/2010 5.00,"3,11185626","9,37972326","0,71145152","30,5"
21/07/2010 6.00,"3,31774791","20,69455112","0,66678076","30,5"
21/07/2010 7.00,"2,73799994","34,26900544","0,69103257","30,5"
21/07/2010 8.00,"3,15881319","18,22082655","0,61918702","30,5"
21/07/2010 9.00,"3,01252181","22,53362744","0,63862038","30,5"
21/07/2010 10.00,"3,18590505","29,54085888","0,67128349","30,5"
21/07/2010 11.00,"2,93666683","21,05018312","0,63415727","30,5"
21/07/2010 12.00,"3,18590505","13,25386737","0,58818287","30,5"
21/07/2010 13.00,"2,98181858","11,32132866","0,56721054","30,5"
21/07/2010 14.00,"3,21480209","16,58549869","0,59635884","30,5"
21/07/2010 15.00,"3,55434279","15,62897098","0,54963419","30,5"
21/07/2010 16.00,"3,24008674","7,41734014","0,5579686","30,5"
21/07/2010 17.00,"3,35748109","12,81648781","0,61105066","30,5"
21/07/2010 18.00,"3,25634145","21,15530488","0,58743145","30,5"
21/07/2010 19.00,"3,59949454","14,17925051","0,55690146","30,5"
21/07/2010 20.00,"3,42791749","28,01196632","0,66555635","30,5"
21/07/2010 21.00,"3,47668162","38,222314","0,79810655","30,5"
21/07/2010 22.00,"3,66631856","25,90551592","0,68605452","30,5"
21/07/2010 23.00,"3,5525366","11,49784068","0,62262377","30,5"
22/07/2010 0.00,"3,32316649","5,01108432","0,58340404","30,5"
22/07/2010 1.00,"2,79218164","7,67821151","0,69897088","32,09999084"
22/07/2010 2.00,"2,76509079","4,31542415","0,54998951","32,09999084"
22/07/2010 3.00,"0,33231695","6,78527501","0,55599276","32,09999084"
22/07/2010 4.00,,"13,36548228","0,61926624","32,09999084"
22/07/2010 5.00,"0,3594078","14,93591304","0,69241426","32,09999084"
22/07/2010 6.00,,"23,44215248","0,66200193","32,09999084"
22/07/2010 7.00,,"32,31960672","0,74312787","32,09999084"
22/07/2010 8.00,,"29,92243672","0,68704244","32,09999084"
22/07/2010 9.00,,"25,48110928","0,62819363","32,09999084"
22/07/2010 10.00,,,,"32,09999084"
22/07/2010 11.00,,"14,14680196","0,45958202","32,09999084"
22/07/2010 12.00,,"9,33819079","0,40740633","32,09999084"
22/07/2010 13.00,,"8,4400613","0,38998841","32,09999084"
22/07/2010 14.00,,"5,52763789","0,3635266","32,09999084"
22/07/2010 15.00,,"11,23697505","0,31968416","32,09999084"
22/07/2010 16.00,,"5,41342457","0,28149196","32,09999084"
22/07/2010 17.00,,"7,75089237","0,3096139","32,09999084"
22/07/2010 18.00,,"9,94818954","0,31569636","32,09999084"
22/07/2010 19.00,,"2,63208406","0,31743454","32,09999084"
22/07/2010 20.00,,,"0,3667653","32,09999084"
22/07/2010 21.00,,,"0,38694776","32,09999084"
22/07/2010 22.00,,,"0,38702582","32,09999084"
22/07/2010 23.00,,,"0,37794231","32,09999084"
23/07/2010 0.00,,,"0,38513036","32,09999084"
23/07/2010 1.00,,,"0,4183084","30,7999897"
23/07/2010 2.00,,,"0,4123436","30,7999897"
23/07/2010 3.00,,,,"30,7999897"
23/07/2010 4.00,,,"0,50061914","30,7999897"
23/07/2010 5.00,,,"0,41712243","30,7999897"
23/07/2010 6.00,,,"0,41388489","30,7999897"
23/07/2010 7.00,,,"0,39547906","30,7999897"
23/07/2010 8.00,,,"0,42443047","30,7999897"
23/07/2010 9.00,,,"0,38062764","30,7999897"
23/07/2010 10.00,,,"0,36810855","30,7999897"
23/07/2010 11.00,,,"0,30929818","30,7999897"
23/07/2010 12.00,,,"0,28334897","30,7999897"
23/07/2010 13.00,,,"0,3785353","30,7999897"
23/07/2010 14.00,,,"0,37446712","30,7999897"
23/07/2010 15.00,,"2,95006304","0,09530516","30,7999897"
23/07/2010 16.00,,"8,52442447","0,42435125","30,7999897"
23/07/2010 17.00,,"23,65629648","0,64185792","30,7999897"
23/07/2010 18.00,,"29,74073936","0,70576399","30,7999897"
23/07/2010 19.00,,"12,65165238","0,61274923","30,7999897"
23/07/2010 20.00,,"21,11895776","0,63715831","30,7999897"
23/07/2010 21.00,,"34,07562576","0,69889166","30,7999897"
23/07/2010 22.00,,"11,43944438","0,61476351","30,7999897"
23/07/2010 23.00,,"5,10582966","0,59308053","30,7999897"
24/07/2010 0.00,,"4,96046794","0,57321379","30,7999897"
24/07/2010 1.00,,"2,35693578","0,51171693","28,7999897"
24/07/2010 2.00,,"1,85855195","0,48446409","28,7999897"
24/07/2010 3.00,,"0,42699931","0,48695253","28,7999897"
24/07/2010 4.00,,,"0,49019239","28,7999897"
24/07/2010 5.00,,"4,16487136","0,50306797","28,7999897"
24/07/2010 6.00,,"4,58148851","0,50077642","28,7999897"
24/07/2010 7.00,,"9,14999837","0,50895239","28,7999897"
24/07/2010 8.00,,"6,42187073","0,54450003","28,7999897"
24/07/2010 9.00,,"8,4426597","0,48683486","28,7999897"
24/07/2010 10.00,,"6,68793509","0,42435125","28,7999897"
24/07/2010 11.00,,"3,51334015","0,37889062","28,7999897"
24/07/2010 12.00,,"6,0117429","0,34962349","28,7999897"
24/07/2010 13.00,,"0,9357653","0,33477207","28,7999897"
24/07/2010 14.00,,"0,19987283","0,31095598","28,7999897"
24/07/2010 15.00,,"0,12978847","0,32015831","28,7999897"
24/07/2010 16.00,,"1,84427696","0,36601388","28,7999897"
24/07/2010 17.00,,"0,69566017","0,40574853","28,7999897"
24/07/2010 18.00,,"0,07657369","0,32031792","28,7999897"
24/07/2010 19.00,,"0,1194044","0,199102","28,7999897"
24/07/2010 20.00,,,"0,13101008","28,7999897"
24/07/2010 21.00,,,"0,07358257","28,7999897"
24/07/2010 22.00,,,"0,08661542","28,7999897"
24/07/2010 23.00,,,"0,08349555","28,7999897"
25/07/2010 0.00,,"8,01695482","0,14874371","28,7999897"
25/07/2010 1.00,,"0,10382925","0,19957615","10,10000038"
25/07/2010 2.00,,,"0,26833911","10,10000038"
25/07/2010 3.00,,,,"10,10000038"
25/07/2010 4.00,,,"0,40128542","10,10000038"
25/07/2010 5.00,,,"0,40341853","10,10000038"
25/07/2010 6.00,,,"0,36866076","10,10000038"
25/07/2010 7.00,,,"0,36486868","10,10000038"
25/07/2010 8.00,,,"0,36111738","10,10000038"
25/07/2010 9.00,,,"0,36498751","10,10000038"
25/07/2010 10.00,,,"0,38078724","10,10000038"
25/07/2010 11.00,,,"0,40377269","10,10000038"
25/07/2010 12.00,,"0,11421332","0,37300504","10,10000038"
25/07/2010 13.00,,,"0,3367083","10,10000038"
25/07/2010 14.00,,"0,06748978","0,32632116","10,10000038"
25/07/2010 15.00,,,"0,30202975","10,10000038"
25/07/2010 16.00,,,"0,30716507","10,10000038"
25/07/2010 17.00,,,"0,32256753","10,10000038"
25/07/2010 18.00,,,"0,30862598","10,10000038"
25/07/2010 19.00,,"0,12978847","0,34381713","10,10000038"
25/07/2010 20.00,,"0,05451112","0,33868298","10,10000038"
25/07/2010 21.00,,,"0,32971714","10,10000038"
25/07/2010 22.00,,,"0,33986778","10,10000038"
25/07/2010 23.00,,,"0,33848609","10,10000038"
26/07/2010 0.00,,"0,10642574","0,33354766","10,10000038"
26/07/2010 1.00,,,"0,35463998","13,60000038"
26/07/2010 2.00,,,"0,34855752","13,60000038"
26/07/2010 3.00,,,"0,32754558","13,60000038"
26/07/2010 4.00,,,"0,32734753","13,60000038"
26/07/2010 5.00,,"1,23038347","0,32312091","13,60000038"
26/07/2010 6.00,,"5,9092119","0,33591727","13,60000038"
26/07/2010 7.00,,"5,8547027","0,31648623","13,60000038"
26/07/2010 8.00,,"13,25127278","0,31387896","13,60000038"
26/07/2010 9.00,,"9,60944623","0,28129391","13,60000038"
26/07/2010 10.00,,"7,48872275","0,25893989","13,60000038"
26/07/2010 11.00,,"5,85599903","0,24013912","13,60000038"
26/07/2010 12.00,,"2,74110438","0,26699703","13,60000038"
26/07/2010 13.00,,"2,68010585","0,28508599","13,60000038"
26/07/2010 14.00,,"2,22844747","0,27221041","13,60000038"
26/07/2010 15.00,,"1,37055219","0,27458002","13,60000038"
26/07/2010 16.00,,"2,54253171","0,25886067","13,60000038"
26/07/2010 17.00,,"2,34525538","0,25396301","13,60000038"
26/07/2010 18.00,,"1,34848962","0,31107597","13,60000038"
26/07/2010 19.00,,"1,79885166","0,32928259","13,60000038"
