,Comune Bari,,,,
24/11/2010 15.00,"2,7138584","15,55369936","0,86896751","0,77673812","7,62596703"
24/11/2010 16.00,"3,87126542","18,65950818","0,78997001","0,77413551","7,62569523"
24/11/2010 17.00,"2,91247748","20,99307168","0,81203077","0,80762693","7,62596703"
24/11/2010 18.00,"2,14508589","43,36838552","0,91341245","0,89236204","7,62650919"
24/11/2010 19.00,"3,70514762","93,52465784","1,64450019","1,11319478","7,62800217"
24/11/2010 20.00,"4,44726066","98,3877916","1,9309657","1,2462937","7,62745905"
24/11/2010 21.00,"4,02113257","76,782096","2,34038752","1,11370738","7,62868023"
24/11/2010 22.00,"2,78427751","45,61500464","1,24675759","0,86979716","7,62664509"
24/11/2010 23.00,"1,7911821","37,53315272","0,93433824","0,84687811","7,62569523"
25/11/2010 0.00,"3,07859426","27,56939568","0,88324213","0,79839547","7,62976599"
25/11/2010 1.00,"3,44513733","53,07256944","0,98754361","0,93678116",
25/11/2010 2.00,"3,55889183","41,48257992","1,57491196","0,87567575",
25/11/2010 3.00,"2,86191936","16,75422886","0,8997877","0,79867274",
25/11/2010 4.00,"3,15262576","27,04893016","1,06118763","0,81259799",
25/11/2010 5.00,"3,37652339","22,30652008","1,17862876","0,82845597",
25/11/2010 6.00,"3,3747172","28,83221432","0,81203077","0,78632491","8,9629631"
25/11/2010 7.00,"3,35846656","42,15227704","0,89621905","0,76411535","8,96784782"
25/11/2010 8.00,"1,78396038","60,90783072","0,79613404","0,85950205","8,9629631"
25/11/2010 9.00,"3,05151053","79,23637744","1,27725335","1,01768925","8,96527004"
25/11/2010 10.00,"3,61306031","68,61070512","1,65001538","0,96321152","8,96716881"
25/11/2010 11.00,"4,0807186","43,75514488","1,63217211","0,85792348","8,9629631"
25/11/2010 12.00,"4,70907612","20,38176704","1,42697507","0,79389974","8,96404839"
25/11/2010 13.00,"3,53541846","12,63737165","1,10871611","0,81464955","8,96554089"
25/11/2010 14.00,"3,3963854","13,60299474","0,8589104","3,07903908","8,96432018"
25/11/2010 15.00,"3,65097915","21,10209392","0,92346956",,"8,96744061"
25/11/2010 16.00,"4,23780747","28,12617008","0,87496883","0,64691402","8,96527004"
25/11/2010 17.00,"3,91098944","24,14169592","1,04967113","0,6154928","8,96676159"
25/11/2010 18.00,"3,69792489","27,34615056","1,03198956","0,65198293","8,96486282"
25/11/2010 19.00,"3,76112228","28,32993192","0,76239405","0,60379737","8,96377754"
25/11/2010 20.00,"2,46648739","39,14640272","0,98429938","0,73571265","8,96649075"
25/11/2010 21.00,"3,11290174","41,02182616","0,98235284","0,79042687","8,96513367"
25/11/2010 22.00,"3,59680966","33,80825168","1,26151934","0,76742861","8,96621895"
25/11/2010 23.00,"3,79181738","33,3059884","1,64741999","0,72837548","8,96350574"
26/11/2010 0.00,"2,89080928","25,6550248","0,98949015","0,63886736","8,9617424"
26/11/2010 1.00,"3,21943351","24,39608752","0,89167712","0,63030694",
26/11/2010 2.00,,"16,88531558","0,82760307","0,6761462",
26/11/2010 3.00,"3,04067643",,"0,99419479","0,54401306",
26/11/2010 4.00,"2,0918195","23,80944768","0,29782031","0,54085708",
26/11/2010 5.00,"3,17790431","16,43494781",,"0,51736602",
26/11/2010 6.00,"3,21582214","34,31053408","0,3326963",,"9,52421665"
26/11/2010 7.00,"3,09303973","49,20749968","0,62370271","0,61409247","9,52679443"
26/11/2010 8.00,"2,93956121","58,67159376","0,87918633","0,67949907","9,52421665"
26/11/2010 9.00,"4,45087202","79,40251112","1,02793377","0,83788315","9,52475929"
26/11/2010 10.00,"4,92394585","77,30126136","1,10871611","0,86139518","9,52760887"
26/11/2010 11.00,"5,08103573","39,51629824","1,27644179","0,65389703","9,52842236"
26/11/2010 12.00,"5,12978766","24,16896104","1,07351571","0,61004992","9,52530193"
26/11/2010 13.00,"4,53393041","25,10861344","0,78494196","0,57054244","9,52191067"
26/11/2010 14.00,"4,39850873","17,31750789","0,80748885","0,53894415","9,52584457"
26/11/2010 15.00,"4,23780747","17,10335815","0,2681351","0,52363838","9,52733707"
26/11/2010 16.00,"4,39309117","29,06844192",,"0,64717032","9,52421665"
26/11/2010 17.00,"4,47073302","34,02629616","1,12753265","0,70344331","9,52191067"
26/11/2010 18.00,"4,03377185","78,34213504","0,89605633","0,88648345","9,52692986"
26/11/2010 19.00,"3,58958693","93,27026624",,"1,15201142","9,52801514"
26/11/2010 20.00,"3,69431352","95,19241896",,"1,08443676","9,52842236"
26/11/2010 21.00,"3,6762577","86,78220016",,"1,0034879","9,52598095"
26/11/2010 22.00,"3,71056416","64,90008672",,"0,80379991","9,52530193"
26/11/2010 23.00,"3,65097915","63,26477224",,"0,81669995","9,52652359"
27/11/2010 0.00,"3,53361328","38,06268112",,"0,82391946","9,52910137"
27/11/2010 1.00,"3,49750063","23,5641572",,"0,64646083",
27/11/2010 2.00,"3,31874356","46,8804236",,"0,76395691",
27/11/2010 3.00,"3,09303973","23,989864",,"0,56578808",
27/11/2010 4.00,"2,81858397","10,09355316",,"0,56653834",
27/11/2010 5.00,"3,0551219","14,35835711",,"0,55921981",
27/11/2010 6.00,"3,08220563","29,91723608",,"0,56097546","16,51403999"
27/11/2010 7.00,"2,89983719","44,32492088",,"0,59598604","16,51498985"
27/11/2010 8.00,"3,35485621","69,06495808","0,45727371","0,67156891","16,51675034"
27/11/2010 9.00,"3,72320344","73,88266272","1,28828373","0,98285691","16,51621056"
27/11/2010 10.00,"3,3241601","70,54844064","1,45373946","0,89981688","16,51511955"
27/11/2010 11.00,"3,50652854","64,28878208","1,78740801","0,82979688","16,51552963"
27/11/2010 12.00,"3,88570987","61,410094","2,12756603","1,02703837","16,51552963"
27/11/2010 13.00,"3,45416524","63,41012248","2,99669525","1,03587606","16,5156498"
27/11/2010 14.00,"3,43430323","62,8247828","1,83769358","0,89520231","16,51375961"
27/11/2010 15.00,"3,46319315","74,01114912","1,75415516","1,07335178","16,51444054"
27/11/2010 16.00,"3,92543389","77,90216472","3,28040367","1,36459829","16,51457977"
27/11/2010 17.00,"2,89622684","74,86644408","3,30230172","0,97382234","16,51580048"
27/11/2010 18.00,"3,84598687","69,01302816","2,34979579","1,10494891","16,5152607"
27/11/2010 19.00,"2,93775603","71,06236712","3,98229233","1,42688734","16,51498985"
27/11/2010 20.00,"2,89261547","48,69485424","1,85715896","0,8523606","16,5152607"
27/11/2010 21.00,"2,71746977","61,64762176","1,94702514","1,03098423","16,51469994"
27/11/2010 22.00,"2,95761804","66,65350544","2,00688068","0,92368423","16,51416969"
27/11/2010 23.00,"3,24832343","67,35824952","1,88116727","1,0453813","16,51485062"
28/11/2010 0.00,"3,6554926","57,02719728","1,86364843","0,926761","16,51469994"
28/11/2010 1.00,"0,94344039","36,29627992","1,51927291","0,76261599",
28/11/2010 2.00,,"17,87558436","0,85161038","0,60131126",
28/11/2010 3.00,"3,81709593",,"0,58753005","0,56785945",
28/11/2010 4.00,"3,71417553","28,8179508","0,60699543","0,56756354",
28/11/2010 5.00,"3,62931095","14,02090441","0,43326743","0,55945747",
28/11/2010 6.00,"3,4487487","13,06437478",,,"11,44443989"
28/11/2010 7.00,"2,9305333","15,77043986","0,26651299","0,60999051","11,44349003"
28/11/2010 8.00,"3,35666138","19,82627368","0,52118606","0,62679563","11,44295025"
28/11/2010 9.00,"3,73223237","9,62891422",,"0,60663764","11,44458008"
28/11/2010 10.00,"3,99043646","8,92676472",,"0,5775837","11,44865036"
28/11/2010 11.00,"3,54625256","9,36674269",,"0,59296869","11,44402981"
28/11/2010 12.00,"3,88570987","8,15193437","0,39952642","0,54300767","11,44349003"
28/11/2010 13.00,"3,73945408","7,40565974",,"0,57478304","11,44511986"
28/11/2010 14.00,"4,04641112","7,891063",,"0,55862799","11,44620037"
28/11/2010 15.00,"3,96154654","6,54776446",,"0,55014679","11,44227028"
28/11/2010 16.00,"4,04460493","10,33365256",,"0,66728987","11,44363022"
28/11/2010 17.00,"4,73796604","12,66073629","0,27819221","0,69437029","11,44497967"
28/11/2010 18.00,"3,95251863","12,85802027",,"0,64356115","11,44769955"
28/11/2010 19.00,"4,35336817","19,16437752","0,82241231","0,63146961","11,44254017"
28/11/2010 20.00,"4,44003792","24,92561592",,"0,6485322","11,44417"
28/11/2010 21.00,"4,22336302","33,77450488","0,37438414","0,68222051","11,44538975"
28/11/2010 22.00,"3,43971977","25,49669208","0,68891173","0,65989212","11,44579983"
28/11/2010 23.00,"4,21072273","18,77890685","0,59726274","0,62561199","11,44322014"
29/11/2010 0.00,"4,48337331","16,53488614","0,28370842","0,67914374","11,44579983"
29/11/2010 1.00,"3,89654397","13,73538162","0,6460879","0,62908253",
29/11/2010 2.00,"3,75389955","12,77624786","0,37957491","0,65401469",
29/11/2010 3.00,"3,44333114","17,95086745","0,60277793","0,69669796",
29/11/2010 4.00,"4,1005796","9,1136589","0,67804407","0,59989229",
29/11/2010 5.00,"3,64556159","4,48674318","0,5190768","0,5977417",
29/11/2010 6.00,"3,8423755","4,01172207","0,34242797","0,57608435","11,04734039"
29/11/2010 7.00,"3,5516691","6,87223277",,"0,57795767","11,04747963"
29/11/2010 8.00,"3,30429809","19,51739008","0,29538765","0,60379737","11,04543972"
29/11/2010 9.00,"4,03557702","46,53519288","0,3933634","0,78447139","11,04421997"
29/11/2010 10.00,"3,78098429","35,20347632","1,06735167","0,70588981","11,04761028"
29/11/2010 11.00,"1,33165065","21,57192968","1,45536158","0,65896594","11,04504013"
29/11/2010 12.00,"4,38045189","36,66357512","0,89346094","0,72691573","11,04436016"
29/11/2010 13.00,"3,85681995","20,41421368","0,9098438","0,67866959","11,04448986"
29/11/2010 14.00,"3,11109656","33,9393384","0,98332611","0,68762494","11,04625988"
29/11/2010 15.00,"3,71959207","51,70202872","1,10352433","0,8415529","11,04693985"
29/11/2010 16.00,"3,15262576","20,3493204","0,97375614","0,66987384","11,04504013"
29/11/2010 17.00,"2,72017804","40,0627096","0,94163827","0,80320809","11,04368019"
29/11/2010 18.00,"3,36930066","53,11151688","1,18544164","0,83867302","11,04843044"
29/11/2010 19.00,"3,65639569","82,13711088","1,36484756","0,93236232","11,04666996"
29/11/2010 20.00,"3,06595499","73,82295096","1,3864222","0,95157317","11,04734039"
29/11/2010 21.00,"4,86436083","78,14877448","1,81725594","0,9711009","11,04516983"
29/11/2010 22.00,"3,00456378","68,1395692","2,11880661","0,85926439","11,04516983"
29/11/2010 23.00,"2,99734105","55,599526","1,24205396","0,77898774","11,04638958"
30/11/2010 0.00,"3,58597658","51,55925968","1,55917694","0,75267505","11,0457201"
30/11/2010 1.00,"3,18512705","37,3774012","1,35268119","0,71089931",
30/11/2010 2.00,,"17,43431006","0,84366252","0,61705157",
30/11/2010 3.00,"2,34551015",,"0,99873671","0,62225912",
30/11/2010 4.00,"2,89622684","32,67131912","0,7997027","0,6275855",
30/11/2010 5.00,"2,90525475","22,26109096","1,09427878","0,59997034",
30/11/2010 6.00,"3,29165881","31,07235176","1,01090207",,"12,87491035"
30/11/2010 7.00,"3,24110171","43,26844528","0,71032467","0,72951951","12,87450027"
30/11/2010 8.00,"3,73223237","61,4685056","1,19322779","0,93839818","12,8747797"
30/11/2010 9.00,"3,73764891","59,54635288","1,49185967","1,04968248","12,87586021"
30/11/2010 10.00,"4,30281005","67,74242768","2,07062929","1,63624017","12,87722015"
30/11/2010 11.00,"3,81167939","45,39435984","3,20578638","1,01922705","12,87504959"
30/11/2010 12.00,"4,183639","39,22557864","0,81770868","0,76908524","12,87627029"
30/11/2010 13.00,"3,97599201","49,76689352","1,72901187","0,76443106","12,87639999"
30/11/2010 14.00,"3,71237036","26,07163048","0,90724943","0,71275283","12,87695026"
30/11/2010 15.00,"3,35846656","35,66421096","0,90660058","0,70892697","12,87952042"
30/11/2010 16.00,"3,47763862","38,64283928","0,74049601","0,68691546","12,87654018"
30/11/2010 17.00,"3,67264634","31,91076376","0,79516077","0,76549587","12,88033962"
30/11/2010 18.00,"3,99585402","39,83428296","1,0577817","0,8529932","12,87518024"
30/11/2010 19.00,"3,51555645","57,69819456","1,10433589","0,89993687","12,88047028"
30/11/2010 20.00,"4,18725037","98,79143392","1,48942599","1,2679895","12,87897968"
30/11/2010 21.00,"4,63685081","105,67138352","3,83889736","1,73541313","12,87829971"
30/11/2010 22.00,"5,03408898","105,5091312","4,87769981","1,73987158","12,87559032"
30/11/2010 23.00,"4,36781262","88,31629336","3,72989123","1,33067349","12,87884998"
01/12/2010 0.00,"4,47073302","75,37910864","2,10161219","1,04952404","12,87790012"
01/12/2010 1.00,"4,11321989","59,64239264","1,3470043","0,89035009",
01/12/2010 2.00,"4,32267206","30,66090848","1,26135662","0,77894813",
01/12/2010 3.00,"3,84418067","22,83344816","1,07659722","0,84806175",
01/12/2010 4.00,"3,64917296","26,3195404","0,99370765","0,8893645",
01/12/2010 5.00,"3,7177869","14,55562771","0,92590324","0,75421401",
01/12/2010 6.00,"4,42559246","18,31685866","0,65695658","0,69874953","39,69963074"
01/12/2010 7.00,"4,1114137","19,85873944","0,74098213","0,71547543","39,70980072"
01/12/2010 8.00,"3,89654397","22,97751736","0,81154464","0,7459297","39,7077713"
01/12/2010 9.00,"4,93658512","40,1237024","0,9239567","0,75129452","39,70682144"
01/12/2010 10.00,"6,08315906","34,94388408","0,77796635","0,74707373","39,70560074"
01/12/2010 11.00,"6,64109746","32,64277296","0,81430173","0,76170846","39,69935989"
01/12/2010 12.00,"6,61220754","25,02945664","1,80654998","0,70541682","39,70138168"
01/12/2010 13.00,"6,01093375","32,29104144","1,02631267","0,74517944","39,70233154"
01/12/2010 14.00,"4,7217154","29,24105728","0,67674638","0,71693518","39,70735168"
01/12/2010 15.00,"3,4270805","32,06781544","0,80278421","0,6960875","39,7065506"
01/12/2010 16.00,"3,07498391","41,91994992","0,31144608","0,79097908","39,70817184"
01/12/2010 17.00,"4,53212524","42,66104112","1,472556","0,82238049","39,70858002"
01/12/2010 18.00,"3,7900122","43,78889168","0,76142078","0,69117586","39,70492172"
01/12/2010 19.00,"3,82973622","46,4612176","0,74146928","0,73768499","39,70587158"
01/12/2010 20.00,"3,87848815","39,7317424","1,06929821","0,73208367","39,70994186"
01/12/2010 21.00,"3,62389441","19,37332088","0,75493232","0,69742725","39,70640182"
01/12/2010 22.00,"3,04789917","27,76665672","0,83328098","0,6660072","39,71035004"
01/12/2010 23.00,"3,14901439","19,72893376","0,60829313","0,61371851","39,7077713"
02/12/2010 0.00,"3,12373584","14,84505862","0,58201486","0,59249454","39,71210098"
02/12/2010 1.00,"3,01900925","14,55174253","0,35978511","0,6022386",
02/12/2010 2.00,,"15,34992605","0,2877632","0,58500009",
02/12/2010 3.00,"2,78969405",,"0,64057372","0,62036483",
02/12/2010 4.00,"2,81316743","26,31824024","0,82403442","0,58004884",
02/12/2010 5.00,"2,84747491","11,18895326",,"0,54265234",
02/12/2010 6.00,"2,91247748","13,12537714",,,"9,15506744"
02/12/2010 7.00,"3,4902779","19,99890816","0,51615699","0,69174671","9,15384674"
02/12/2010 8.00,"2,7535814","33,95102072",,"0,58042397","9,16103554"
02/12/2010 9.00,"2,17397581","56,99473152","0,92606596","0,85336716","9,15886593"
02/12/2010 10.00,"2,93956121","45,25029064","1,27903819","0,73989383","9,15859509"
02/12/2010 11.00,"3,540835","27,23842848","0,94991054","0,59630176","9,15588188"
02/12/2010 12.00,"3,27540817","20,48170728","1,16857165","0,57229693","9,15669537"
02/12/2010 13.00,"2,33106468","17,62769738","1,28033588","0,58594724","9,15764523"
02/12/2010 14.00,"2,4755153","19,13451208","0,81981692","0,56375748","9,15845966"
02/12/2010 15.00,"3,13276375","24,55442024","0,689885","0,61847171","9,15561008"
02/12/2010 16.00,"3,54264119","29,79004984","0,68307314","0,63036519","9,15723801"
02/12/2010 17.00,"3,21943351","46,31586736","0,78299542","0,6577823","9,15818787"
02/12/2010 18.00,"2,19383782","40,04972712","0,83117173","0,69614575","9,15805244"
02/12/2010 19.00,"3,48305516","33,18528384","1,64839326","0,68237778","9,15615273"
02/12/2010 20.00,"2,90705992","49,6358068","0,83101002","0,68758533","9,1560173"
02/12/2010 21.00,"0,53356295","60,66514056","0,95461519","0,67843309","9,15886593"
02/12/2010 22.00,"2,68045402","59,53857104","1,10076724","0,71157035","9,15940857"
02/12/2010 23.00,"3,3963854","62,72744288","2,06722336","0,769599","9,15669537"
03/12/2010 0.00,"3,33138283","33,14893672","1,10174051","0,69523822","9,15737343"
03/12/2010 1.00,"3,40541331","21,61473936","1,08454609","0,63237715",
03/12/2010 2.00,"3,02984335","22,13908624","0,81689711","0,70028733",
03/12/2010 3.00,"2,53510133","12,93718663","1,14245509","0,61551377",
03/12/2010 4.00,"3,24110171","8,69574541","0,34875473","0,55351946",
03/12/2010 5.00,"3,48666653","11,03320174","0,70156525","0,56054208",
03/12/2010 6.00,"3,35305002","9,14610554",,"0,55649837","12,24392033"
03/12/2010 7.00,"3,36749549","23,00476336","0,30219952","0,61016759","12,24162006"
03/12/2010 8.00,"3,47402725","45,2334268","0,66782525","0,71569212","12,23876953"
03/12/2010 9.00,"4,43642656","73,57766048","1,36987663","1,18751479","12,23876953"
03/12/2010 10.00,"3,94890727","78,89244688","2,23786985","1,165819","12,24013042"
03/12/2010 11.00,"4,183639","45,20098016","2,20786022","0,76600847","12,24297047"
03/12/2010 12.00,"4,19808345","29,44481912","1,11098606","0,64857065","12,23686981"
03/12/2010 13.00,"2,91247748","25,72900008","0,88340383","0,65500145","12,23890972"
03/12/2010 14.00,"2,41954063","34,16388368","1,14618646","0,73464667","12,24094009"
03/12/2010 15.00,"2,97567386","23,56933872","0,98900402","0,62042541","12,24230003"
03/12/2010 16.00,"2,77705478","24,97104504","1,02777206","0,60135087","12,23781967"
03/12/2010 17.00,"3,86043132","40,10293808","0,9928971","0,67657958","12,24120998"
03/12/2010 18.00,"3,28624227","46,8285128","0,973269","0,75977689","12,23931026"
03/12/2010 19.00,"2,97928523","78,93397552","1,22193974","0,82072386","12,23606014"
03/12/2010 20.00,"1,5221439","88,2630824","1,39810041","0,96281775","12,24162006"
03/12/2010 21.00,"3,46499934","96,58504328","1,65763983","1,02668305","12,23999023"
03/12/2010 22.00,"3,80626285","117,78185768","3,21292369","1,32010111","12,23808956"
03/12/2010 23.00,"3,51194508","94,783576","4,36024512","1,20708097","12,2446003"
04/12/2010 0.00,"3,83695794","87,73875464","2,79652626","1,02135783","12,24120998"
04/12/2010 1.00,"2,67052301","65,84884024","2,81988472","0,9556763",
04/12/2010 2.00,,"64,1109852","1,85829494","0,81788359",
04/12/2010 3.00,"1,4092925",,"1,73679904","0,72778366",
04/12/2010 4.00,"3,34943865","37,91603072","0,99143669","0,59158817",
04/12/2010 5.00,"3,12734721","22,95545288","1,00441361","0,57192297",
04/12/2010 6.00,"3,21762833","18,19875442","0,75525674",,"9,62067604"
04/12/2010 7.00,"3,24832343","23,7445544","0,81397731","0,57561136","9,6201334"
04/12/2010 8.00,"2,78427751","46,27952024","1,03734305","0,63150922","9,62230396"
04/12/2010 9.00,"3,11290174","43,84470296","0,99906012","0,72588937","9,62148952"
04/12/2010 10.00,"3,23568415","33,32805288","1,06621568","0,66024744","9,61999798"
04/12/2010 11.00,"4,65671282","24,81531264","1,11358144","0,66829526","9,61579227"
04/12/2010 12.00,"2,90886611","14,58678375","0,83036118","0,59448669","9,62637424"
04/12/2010 13.00,"2,54232304","12,8294569","0,70594445","0,55436758","9,62406731"
04/12/2010 14.00,"3,27901954","13,7379743","0,72394942","0,56284995","9,62243938"
04/12/2010 15.00,"2,9919245","14,12343732","0,8631279","0,61750476","9,6201334"
04/12/2010 16.00,"2,26425694","12,61791322","0,73871117","0,55860935","9,62623787"
04/12/2010 17.00,"2,423152","19,32531056","0,82079019","0,60245529","9,62298203"
04/12/2010 18.00,"3,33679937","29,64079912","0,85031268","0,63752528","9,62298203"
04/12/2010 19.00,"3,60944894","56,68454776","0,96986205","0,81429423","9,62474632"
04/12/2010 20.00,"2,63260518","62,19011352","1,75577728","0,83772587","9,62243938"
04/12/2010 21.00,"2,78788888","28,76082024","1,0493467","0,60379737","9,6231184"
04/12/2010 22.00,"2,95942322","33,4253928","0,85274535","0,64833415","9,62718773"
04/12/2010 23.00,"2,69760776","21,15012336","0,82549483","0,6052175","9,61999798"
05/12/2010 0.00,"2,62899382","18,25975487","0,77601982","0,60099671","9,62352467"
05/12/2010 1.00,"2,3707887","18,59979834","0,95104653","0,60375776",
05/12/2010 2.00,"2,04758204","18,38565242","0,99597861","0,60644075",
05/12/2010 3.00,"2,02410866","13,08774134","0,83960672","0,57423083",
05/12/2010 4.00,"2,40509516","21,02811864","0,8266298","0,64040516",
05/12/2010 5.00,"2,46106983","20,35710224","1,11877322","0,59868884",
05/12/2010 6.00,"2,51885068","18,6685921","1,08714147","0,62947746","9,82417583"
05/12/2010 7.00,"1,9266048","15,28503086","1,15770398","0,64784136","9,82444763"
05/12/2010 8.00,"2,1324456","16,37914418","0,89832729","0,64462712","9,82295513"
05/12/2010 9.00,"2,6001039","18,64392538","1,01382188","0,66872981","9,82376957"
05/12/2010 10.00,"2,40690136","16,1234658","1,27903819","0,69263561","9,82566833"
05/12/2010 11.00,"2,05480375","15,07088303","1,53776502","0,71772388","9,82471848"
05/12/2010 12.00,"1,84896295","16,62313641","1,38431294","0,72423274","9,82322693"
05/12/2010 13.00,"2,00876009","17,51218582","1,36322545","0,73539693","9,82241154"
05/12/2010 14.00,"2,72288631","19,85093848","1,49056198","0,69701368","9,82539654"
05/12/2010 15.00,"2,61093698","20,82433768","1,25292163","0,70797982","9,82580376"
05/12/2010 16.00,"2,07286059","21,29287328","1,08714147","0,64758506","9,82132721"
05/12/2010 17.00,"1,90132523","17,64196855","1,27919989","0,7379611","9,82702541"
05/12/2010 18.00,"2,53510133","79,37264568","1,61238231","0,95401967","9,8293314"
05/12/2010 19.00,"1,968134","70,38748848","1,54295579","0,90147467","9,82919598"
05/12/2010 20.00,"2,72649767","90,80820296","2,29399503","1,1030954","9,8305521"
05/12/2010 21.00,"1,55013072","91,40262464","2,50357229","1,13986163","9,82499027"
05/12/2010 22.00,"2,10084741","80,82366248","2,31524525","1,07339023","9,82797527"
05/12/2010 23.00,"2,16314171","56,21343096","1,83590976","0,82289309","9,83041668"
06/12/2010 0.00,"1,75416737","38,605192","1,25535429","0,77800098","9,82512569"
06/12/2010 1.00,"2,59468634","27,20208136","1,16402972","0,73014977",
06/12/2010 2.00,,"24,72965504","1,17749379","0,74687568",
06/12/2010 3.00,"2,24439493",,,"0,64849259",
06/12/2010 4.00,"2,28231275","28,58042304","0,95753499","0,60046314",
06/12/2010 5.00,"2,50260004","17,37201901","0,82679252","0,60677511",
06/12/2010 6.00,"2,38703935","23,9586984",,,"9,82186985"
06/12/2010 7.00,"1,82639165","38,90111224","0,93287885","0,73058432","9,82621098"
06/12/2010 8.00,"2,57663052","48,64812496","1,37571624","0,71030749","9,82214165"
06/12/2010 9.00,"3,28804745","85,21177896","1,10466032","0,94897056","9,82390499"
06/12/2010 10.00,"3,50291717","62,21737864","2,58711172","0,93259998","9,82214165"
06/12/2010 11.00,"3,43971977","33,4591396","1,32559238","0,69957784","9,8305521"
06/12/2010 12.00,"3,13095756","31,50972176","0,83263214","0,63365981","9,83068848"
06/12/2010 13.00,"3,47402725","27,41104384","0,90757283","0,64991156","9,82729626"
06/12/2010 14.00,"2,97928523","27,63038848","1,21610012","0,65661847","9,83068848"
06/12/2010 15.00,"3,38464821","31,805642","1,39274794","0,64746623","9,8338089"
06/12/2010 16.00,"3,10929037","24,68940744","1,03020575","0,63705113","9,82973862"
06/12/2010 17.00,"3,26457407","64,10708472","1,31618411","0,73291199","9,82539654"
06/12/2010 18.00,"2,79511161","53,398336","1,16711225","0,80088158","9,83095932"
06/12/2010 19.00,"2,70482947","42,88168592","1,14294223","0,76750783","9,83028126"
06/12/2010 20.00,"2,50440521","41,45013328","0,78315712","0,6859287","9,8308239"
06/12/2010 21.00,"2,3707887","31,89389992","0,90546459","0,70768391","9,83068848"
06/12/2010 22.00,"2,73372041","35,49549608","0,69929429","0,68162869","9,82132721"
06/12/2010 23.00,"2,79059715","40,85311128","0,81057137","0,66640097","9,82566833"
07/12/2010 0.00,"2,22272774","58,8753556","1,10417317","0,73066354","9,83123112"
07/12/2010 1.00,"3,25915753","56,67546576","1,20182551","0,78904635",
07/12/2010 2.00,"2,74274832","56,14853768","1,36273932","0,78249788",
07/12/2010 3.00,"2,4737091","16,93462798","1,23021202","0,66010997",
07/12/2010 4.00,"1,95007716","15,20845717","1,02631267","0,62559219",
07/12/2010 5.00,"2,02049729","18,79447818","1,04707472","0,72040688",
07/12/2010 6.00,"2,73913695","27,3085224","0,91876594","0,8024986","14,74413013"
07/12/2010 7.00,"2,21369882","35,31249856","1,00846839","1,1857405","14,74386024"
07/12/2010 8.00,"3,04609399","38,22751464","0,89475863","0,92691827","14,74330997"
07/12/2010 9.00,"3,3963854","50,992084","1,33516337","0,93098179","14,74425983"
07/12/2010 10.00,"3,74848301","45,98490016","1,04756187","0,87733238","14,74425983"
07/12/2010 11.00,"6,39372645","32,63887248","1,0169044","0,86833741","14,74318027"
07/12/2010 12.00,"5,96579319","32,8893636","0,93401382","0,8179232","14,74413013"
07/12/2010 13.00,"4,48517849","23,97558136","1,70062537","0,74742789","14,74466991"
07/12/2010 14.00,"3,5625032","24,74391856","1,02404069","0,70009161","14,74425983"
07/12/2010 15.00,"3,42888669","24,37662336","1,10368705","0,71413452","14,74318027"
07/12/2010 16.00,"3,38374613","30,05352344","0,84285095","0,74013149","14,74534988"
07/12/2010 17.00,"3,88751606","30,5012756","0,79905385","0,68754572","14,74386024"
07/12/2010 18.00,"2,68857883","30,43510128","0,89670517","0,71113581","14,74386024"
07/12/2010 19.00,"2,91789402","26,44932696","0,8154367","0,70233889","14,74155045"
07/12/2010 20.00,"2,94678394","51,44243648","0,95656071","0,77819787","14,74386024"
07/12/2010 21.00,"2,71927494","43,67856928","0,89313652","0,73658057","14,74440002"
07/12/2010 22.00,"3,08220563","27,86789712","1,03539651","0,71867103","14,74440002"
07/12/2010 23.00,"3,65097915","18,51673532","0,85079983","0,70435201","14,74520969"
08/12/2010 0.00,"2,68767675","15,41871981","0,61170008","0,6739758","14,74372005"
08/12/2010 1.00,"2,86914209","16,43624988","0,55395278","0,65894497",
08/12/2010 2.00,,"13,64452721","0,74390194","0,65594859",
08/12/2010 3.00,"2,19022646",,"0,63051661","0,64537622",
08/12/2010 4.00,"2,94317258","30,71673888","0,62840735","0,85409762",
08/12/2010 5.00,"3,53541846","26,39481584",,"0,99914944",
08/12/2010 6.00,"4,60434953","29,408472","0,75266136",,"13,36806011"
08/12/2010 7.00,"5,05395099","20,21565248",,"0,8258918","13,36995983"
08/12/2010 8.00,"4,99436598","20,27144464","1,04058728","0,9021061","13,37213039"
08/12/2010 9.00,"2,97025732","12,18571136","1,11504185","0,74884919","13,37008953"
08/12/2010 10.00,"2,82219534","10,94754414","0,79451193","0,68557338","13,37240028"
08/12/2010 11.00,"4,32808961","11,29538091",,"0,64624414","13,37320995"
08/12/2010 12.00,"3,22665624","12,66852769","0,70935038","0,6761462","13,37145042"
08/12/2010 13.00,"3,54625256","13,11369865","0,81138192","0,68987339","13,3719902"
08/12/2010 14.00,"3,93987936","19,605648","0,815275","0,71875025","13,37104034"
08/12/2010 15.00,"3,42617842","13,38105552","0,66912295","0,63618437","13,36738014"
08/12/2010 16.00,"3,22485005","8,7126169","0,27137933","0,63642086","13,36995983"
08/12/2010 17.00,"2,67955092","9,78335984",,"0,63180513","13,37226963"
08/12/2010 18.00,"3,17609914","13,37586826","0,50512661","0,66283141","13,37226963"
08/12/2010 19.00,"3,25554616","17,81069873","0,60131854","0,70155019","13,36913967"
