,Provincia di TARANTO,,,,,,
,TA V. Machiavelli,,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE,PM2.5



20/04/2010 21.00,"6,19662","45,433306",,,"52,299992",,"29,4"
20/04/2010 22.00,"4,778857","79,442735",,,"52,299992",,"29,4"
20/04/2010 23.00,"8,186908","94,113898",,,"52,299992",,"29,4"
21/04/2010 0.00,"15,243212","91,769936",,,"52,299992",,"29,4"
21/04/2010 1.00,"14,470211","76,705519",,,"51,700001",,"23,700001"
21/04/2010 2.00,"6,713156","66,072061",,,"51,700001",,"23,700001"
21/04/2010 3.00,"5,196058","49,178953",,,"51,700001",,"23,700001"
21/04/2010 4.00,"5,810122","67,66195",,,"51,700001",,"23,700001"
21/04/2010 5.00,"7,336249","72,704202",,,"51,700001",,"23,700001"
21/04/2010 6.00,"4,950433","74,754819",,,"51,700001",,"23,700001"
21/04/2010 7.00,"5,062409","110,634415",,,"51,700001",,"23,700001"
21/04/2010 8.00,"4,587413","118,766899",,,"51,700001",,"23,700001"
21/04/2010 9.00,"4,291218","83,420713",,,"51,700001",,"23,700001"
21/04/2010 10.00,"3,353869","47,595549",,,"51,700001",,"23,700001"
21/04/2010 11.00,"3,653676","32,750493",,,"51,700001","1,223451","23,700001"
21/04/2010 12.00,"3,386378","20,864585",,,"51,700001","1,058189","23,700001"
21/04/2010 13.00,"3,697022","20,562163",,,"51,700001","0,712408","23,700001"
21/04/2010 14.00,"3,59227","27,507083",,,"51,700001","0,669084","23,700001"
21/04/2010 15.00,"3,852344","28,737473",,,"51,700001","0,588436","23,700001"
21/04/2010 16.00,"3,447784","20,684168",,,"51,700001","1,032306","23,700001"
21/04/2010 17.00,"2,766897","25,651142",,,"51,700001","0,807345","23,700001"
21/04/2010 18.00,"2,479859","44,792594",,,"51,700001","0,856416","23,700001"
21/04/2010 19.00,"2,281064","31,690117",,,"51,700001","0,925521","23,700001"
21/04/2010 20.00,"2,340664","43,123095",,,"51,700001","1,065867","23,700001"
21/04/2010 21.00,"2,627829","82,285076",,,"51,700001","1,457869","23,700001"
21/04/2010 22.00,,,,,"51,700001","1,516347","23,700001"
21/04/2010 23.00,"2,384011","64,234268",,,"51,700001","1,588554","23,700001"
22/04/2010 0.00,"2,239524","55,68388",,,"51,700001","2,175871","23,700001"
22/04/2010 1.00,,"48,73768",,,"30,29999","2,306047","14,3"
22/04/2010 2.00,"2,398459",,,,"30,29999","1,775173","14,3"
22/04/2010 3.00,"1,896371","50,958335",,,"30,29999","1,032255","14,3"
22/04/2010 4.00,"1,934299","30,756968",,,"30,29999","0,92669","14,3"
22/04/2010 5.00,"1,80968","37,245014",,,"30,29999","4,270027","14,3"
22/04/2010 6.00,"2,048081","47,589068",,,"30,29999","1,12048","14,3"
22/04/2010 7.00,"2,028215","54,06155",,,"30,29999","1,153786","14,3"
22/04/2010 8.00,"2,718133","74,861263",,,"30,29999","1,170567","14,3"
22/04/2010 9.00,"2,905964","81,123481",,,"30,29999","1,889077","14,3"
22/04/2010 10.00,"2,88971","81,916482",,,"30,29999","2,671659","14,3"
22/04/2010 11.00,"2,998073","51,185483",,,"30,29999","1,880433","14,3"
22/04/2010 12.00,"3,252729","36,897181",,,"30,29999","0,943318","14,3"
22/04/2010 13.00,"2,815661","36,311862",,,"30,29999","0,703917","14,3"
22/04/2010 14.00,"2,707297","25,764047",,,"30,29999","0,986032","14,3"
22/04/2010 15.00,"3,171456","30,306595",,,"30,29999","0,777293","14,3"
22/04/2010 16.00,"3,586852","19,927514",,,"30,29999","1,056612","14,3"
22/04/2010 17.00,"3,189516","19,844455",,,"30,29999","0,756089","14,3"
22/04/2010 18.00,"2,678399","15,214946",,,"30,29999","1,092004","14,3"
22/04/2010 19.00,"2,680206","17,901543",,,"30,29999","0,847924","14,3"
22/04/2010 20.00,"2,48515","22,524544",,,"30,29999","0,940979","14,3"
22/04/2010 21.00,"2,412908","19,274681",,,"30,29999","1,098004","14,3"
22/04/2010 22.00,"2,542944","14,933308",,,"30,29999","3,491361","14,3"
22/04/2010 23.00,"2,499599","11,066952",,,"30,29999","0,858704","14,3"
23/04/2010 0.00,"2,441805","7,645765",,,"30,29999","0,60303","14,3"
23/04/2010 1.00,"2,508629","7,471849",,,"29,9","0,668016","14,3"
23/04/2010 2.00,"2,409295","8,010468",,,"29,9","1,019593","14,3"
23/04/2010 3.00,"2,458059","7,570487",,,"29,9","0,652355","14,3"
23/04/2010 4.00,"2,340664","5,083765",,,"29,9","0,786548","14,3"
23/04/2010 5.00,"2,268422","7,939085",,,"29,9","0,748105","14,3"
23/04/2010 6.00,"2,26481","11,957292",,,"29,9","0,875281","14,3"
23/04/2010 7.00,"2,022797","10,704845",,,"29,9","0,793006","14,3"
23/04/2010 8.00,"2,51766","17,996294",,,"29,9","0,753292","14,3"
23/04/2010 9.00,"2,373173","18,309077",,,"29,9","0,978049","14,3"
23/04/2010 10.00,"2,210627","17,216267",,,"29,9","2,528516","14,3"
23/04/2010 11.00,"2,161863","14,929424",,,"29,9","0,796667","14,3"
23/04/2010 12.00,"2,546557","13,527713",,,"29,9","0,834143","14,3"
23/04/2010 13.00,"2,49418","13,615973",,,"29,9","0,701018","14,3"
23/04/2010 14.00,"2,456253","11,021525",,,"29,9","0,848025","14,3"
23/04/2010 15.00,"2,924024","9,452404",,,"29,9","2,675168","14,3"
23/04/2010 16.00,"2,788569","9,348573","0,232906",,"29,9","0,741393","14,3"
23/04/2010 17.00,"2,514047","10,564675","0,228882",,"29,9","0,878739","14,3"
23/04/2010 18.00,"2,723551","14,144207","0,237791",,"29,9","0,675135","14,3"
23/04/2010 19.00,"2,947504","19,414867","0,255116",,"29,9","0,75975","14,3"
23/04/2010 20.00,"3,176874","19,122829","0,245427",,"29,9","0,76153","14,3"
23/04/2010 21.00,"3,196741","16,706209","0,21127",,"29,9","0,726901","14,3"
23/04/2010 22.00,"3,122692","11,207119","0,177481",,"29,9","0,727409","14,3"
23/04/2010 23.00,"3,131722","9,701595","0,164301",,"29,9","0,764479","14,3"
24/04/2010 0.00,"3,27079","7,863808","0,149071",,"29,9","0,673712","14,3"
24/04/2010 1.00,,"7,048742","0,15371",,25,"0,480278","15,2"
24/04/2010 2.00,"3,149783",,"0,143857",,25,"0,718409","15,2"
24/04/2010 3.00,"2,835527","20,231215",,,25,"0,544807","15,2"
24/04/2010 4.00,"3,23828","11,274608","0,134871",,25,"0,576486","15,2"
24/04/2010 5.00,"3,243699","11,875522","0,125469",,25,"3,972504","15,2"
24/04/2010 6.00,"3,205771","18,580329","0,168455",,25,"0,633133","15,2"
24/04/2010 7.00,"3,088377","30,9179","0,206351",,25,"0,583656","15,2"
24/04/2010 8.00,"2,994462","41,826509","0,288832",,25,"0,806227","15,2"
24/04/2010 9.00,"2,911382","37,547415","0,300615",,25,"0,932182","15,2"
24/04/2010 10.00,"3,046837","22,336367","0,256686",,25,"1,106801","15,2"
24/04/2010 11.00,"2,89874","21,786073","0,264198",,25,"1,03734","15,2"
24/04/2010 12.00,"3,335809","21,211116","0,265512",,25,"0,933759","15,2"
24/04/2010 13.00,"3,066704","26,043084","0,243383",,25,"5,863513","15,2"
24/04/2010 14.00,"3,471264","13,028031","0,176419",,25,"1,090732","15,2"
24/04/2010 15.00,"3,644646","7,809298","0,122882",,25,"0,853416","15,2"
24/04/2010 16.00,"3,612137","9,061744","0,122717",,25,"0,599267","15,2"
24/04/2010 17.00,"3,426111","19,979423","0,159875",,25,"0,550604","15,2"
24/04/2010 18.00,"3,975157","15,89114","0,149568",,25,"0,699493","15,2"
24/04/2010 19.00,"3,601301","31,360471","0,275982",,25,"0,824228","15,2"
24/04/2010 20.00,"3,494742","37,003622","0,312646",,25,"0,963353","15,2"
24/04/2010 21.00,"4,009472","69,02213","0,418859",,25,"1,425834","15,2"
24/04/2010 22.00,"3,928199","66,778092","0,30037",,25,"1,438038","15,2"
24/04/2010 23.00,"3,718695","29,224173","0,214849",,25,"0,984507","15,2"
25/04/2010 0.00,"3,494742","15,247394","0,14185",,25,"1,345999","15,2"
25/04/2010 1.00,"3,32136","8,978679","0,088846",,"46,200001","0,571707","23,5"
25/04/2010 2.00,"3,229251","13,333033","0,190133",,"46,200001","0,41458","23,5"
25/04/2010 3.00,"3,207577","14,569908","0,2378",,"46,200001","0,629218","23,5"
25/04/2010 4.00,"3,532669","19,895066","0,22265",,"46,200001","1,035662","23,5"
25/04/2010 5.00,"3,677156","55,760475","0,568468",,"46,200001","1,453801","23,5"
25/04/2010 6.00,"3,615749","61,251778","1,058233",,"46,200001","1,260571","23,5"
25/04/2010 7.00,"3,666318","56,679365","0,569659",,"46,200001","1,130802","23,5"
25/04/2010 8.00,"3,901107","57,133616","1,003422",,"46,200001","4,309538","23,5"
25/04/2010 9.00,"3,633809","17,605634","0,165334",,"46,200001","1,31071","23,5"
25/04/2010 10.00,"3,783713","28,62325","0,235788",,"46,200001","0,801752","23,5"
25/04/2010 11.00,"3,704246","29,486347","0,35091",,"46,200001","0,857128","23,5"
25/04/2010 12.00,"4,159375","42,71297","0,4912",,"46,200001","1,875653","23,5"
25/04/2010 13.00,"3,883047","56,155017","0,935802",,"46,200001","2,077731","23,5"
25/04/2010 14.00,"4,865548","42,497507","0,563337",,"46,200001","2,629962","23,5"
25/04/2010 15.00,"6,34833","39,129539","0,860463",,"46,200001",,"23,5"
25/04/2010 16.00,"8,376545","29,791349","0,52655",,"46,200001",,"23,5"
25/04/2010 17.00,"8,320557","29,966564","0,505447",,"46,200001",,"23,5"
25/04/2010 18.00,"5,911261","43,993952","0,639907",,"46,200001",,"23,5"
25/04/2010 19.00,"5,176192","22,910023","0,38158",,"46,200001",,"23,5"
25/04/2010 20.00,"4,054623","28,32735","0,2938",,"46,200001",,"23,5"
25/04/2010 21.00,"4,049205","10,71523","0,135897",,"46,200001",,"23,5"
25/04/2010 22.00,"3,85415","12,873591","0,157",,"46,200001",,"23,5"
25/04/2010 23.00,"3,641034","34,148298","0,307513",,"46,200001",,"23,5"
26/04/2010 0.00,"3,689798","106,59935","2,045765",,"46,200001",,"23,5"
26/04/2010 1.00,,"107,048423","1,932366",,40,,"22,6"
26/04/2010 2.00,"3,268984",,"1,121295",,40,,"22,6"
26/04/2010 3.00,"3,55073","68,63277",,,40,,"22,6"
26/04/2010 4.00,"3,716889","35,993878","0,25691",,40,,"22,6"
26/04/2010 5.00,"4,043787","98,858903","1,153458",,40,,"22,6"
26/04/2010 6.00,"4,383328","99,723279","1,039089",,40,,"22,6"
26/04/2010 7.00,"4,872772","109,759733","2,161657",,40,,"22,6"
26/04/2010 8.00,"5,708982","74,709393","1,347437",,40,,"22,6"
26/04/2010 9.00,"5,541017","31,156707","0,296324",,40,,"22,6"
26/04/2010 10.00,"5,382084","26,967172","0,340227",,40,,"22,6"
26/04/2010 11.00,"4,374298","24,798428","0,230469",,40,,"22,6"
26/04/2010 12.00,"3,855956","23,754937","0,216796",,40,"1,20006","22,6"
26/04/2010 13.00,"4,493498","21,170868","0,197481",,40,"1,171584","22,6"
26/04/2010 14.00,"4,087133","16,224694","0,15749",,40,"1,025187","22,6"
26/04/2010 15.00,"4,081714","16,916461","0,165768",,40,"0,952065","22,6"
26/04/2010 16.00,"4,480855","16,115671","0,161485",,40,"1,046493","22,6"
26/04/2010 17.00,"4,430286","18,868458","0,180183",,40,"0,843856","22,6"
26/04/2010 18.00,"3,855956","23,913288","0,216796",,40,"0,911639","22,6"
26/04/2010 19.00,"3,722306","34,195029","0,242165",,40,"0,925368","22,6"
26/04/2010 20.00,"3,962514","42,280764","0,257774",,40,"1,192432","22,6"
26/04/2010 21.00,"3,628391","50,086176","0,320005",,40,"1,16955","22,6"
26/04/2010 22.00,"3,538088","50,594941","0,449571",,40,"1,460412","22,6"
26/04/2010 23.00,"3,648259","23,539492","0,180965",,40,"1,029611","22,6"
27/04/2010 0.00,"3,250923","18,328545","0,142787",,40,"3,125749","22,6"
27/04/2010 1.00,"3,32136","11,740552","0,115853",,"40,099991","3,200601","25,700001"
27/04/2010 2.00,"3,303299","15,815869","0,127383",,"40,099991","0,817515","25,700001"
27/04/2010 3.00,"2,976401","17,98072","0,133027",,"40,099991","0,785683","25,700001"
27/04/2010 4.00,"3,310523","53,14006","0,159838",,"40,099991","1,087173","25,700001"
27/04/2010 5.00,"3,547118","60,888366","0,173017",,"40,099991","1,242774","25,700001"
27/04/2010 6.00,"4,206333","93,444176","0,244596",,"40,099991","2,577078","25,700001"
27/04/2010 7.00,"3,846925","94,073666","0,363084",,"40,099991","3,236094","25,700001"
27/04/2010 8.00,"4,91973","103,936165","0,395166",,"40,099991","1,97959","25,700001"
27/04/2010 9.00,"3,973351","92,169675","0,23257",,"40,099991","2,338083","25,700001"
27/04/2010 10.00,"3,167844","71,153225","0,18809",,"40,099991","1,084376","25,700001"
27/04/2010 11.00,"3,361093","21,387631","0,174458",,"40,099991","0,972303","25,700001"
27/04/2010 12.00,"4,587413","34,768686","0,332648",,"40,099991","0,980642","25,700001"
27/04/2010 13.00,"4,516977","29,442218","0,173387",,"40,099991","0,920792","25,700001"
27/04/2010 14.00,"4,244261","29,072322","0,168693",,"40,099991","0,978913","25,700001"
27/04/2010 15.00,"4,442928","24,946379","0,155884",,"40,099991","0,966964","25,700001"
27/04/2010 16.00,"4,128672","30,663506","0,187267",,"40,099991","0,901825","25,700001"
27/04/2010 17.00,"3,700634","34,592171","0,239036",,"40,099991","1,224468","25,700001"
27/04/2010 18.00,"3,368317","25,09565","0,199868",,"40,099991","1,076495","25,700001"
27/04/2010 19.00,"3,220219","18,545289","0,157696",,"40,099991","1,077257","25,700001"
27/04/2010 20.00,"3,71147","50,518365","0,264199",,"40,099991","1,012322","25,700001"
27/04/2010 21.00,"3,252729","58,091454","0,320046",,"40,099991","1,434987","25,700001"
27/04/2010 22.00,"2,884291","36,790781","0,242742",,"40,099991","1,424817","25,700001"
27/04/2010 23.00,"3,624779","41,813526","0,350893",,"40,099991","1,275826","25,700001"
28/04/2010 0.00,"3,436948","32,888063","0,21383",,"40,099991","1,386171","25,700001"
28/04/2010 1.00,,"14,795735","0,102138",,"53,5","1,177686","27,79999"
28/04/2010 2.00,"3,501966",,"0,084222",,"53,5","0,866891","27,79999"
28/04/2010 3.00,"3,480294","51,596888",,,"53,5","0,752783","27,79999"
28/04/2010 4.00,"3,603107","44,542964","0,155261",,"53,5","1,84077","27,79999"
28/04/2010 5.00,"3,427917","33,810852","0,160627",,"53,5","1,375492","27,79999"
28/04/2010 6.00,"5,024482","79,081923","0,578039",,"53,5","1,371323","27,79999"
28/04/2010 7.00,"3,839702","69,743732","0,629091",,"53,5","2,564874","27,79999"
28/04/2010 8.00,"3,725919","81,572533","0,313451",,"53,5","2,33554","27,79999"
28/04/2010 9.00,"3,444172","51,746139","0,1598",,"53,5","2,191126","27,79999"
28/04/2010 10.00,"3,404439","47,665641","0,154188",,"53,5","1,588045","27,79999"
28/04/2010 11.00,"3,740367","51,96418","0,182953",,"53,5","1,080054","27,79999"
28/04/2010 12.00,"3,348451","25,623878","0,142054",,"53,5","0,903706","27,79999"
28/04/2010 13.00,"3,796356","26,747828","0,148947",,"53,5","0,939759","27,79999"
28/04/2010 14.00,"3,610331","50,164051","0,165413",,"53,5","0,836737","27,79999"
28/04/2010 15.00,"3,579627","35,621381","0,106395",,"53,5","0,772666","27,79999"
28/04/2010 16.00,"3,740367","29,414953","0,133636",,"53,5","0,876145","27,79999"
28/04/2010 17.00,"3,706053","30,772529","0,119231",,"53,5","1,013542","27,79999"
28/04/2010 18.00,"3,487518","46,13027","0,211967",,"53,5","0,957963","27,79999"
28/04/2010 19.00,"4,114224","61,641116","0,395952",,"53,5","1,596181","27,79999"
28/04/2010 20.00,"4,493498","58,870174","0,591121",,"53,5","3,729339","27,79999"
28/04/2010 21.00,"4,087133","45,169832","0,490173",,"53,5","2,336049","27,79999"
28/04/2010 22.00,"4,128672","88,059302","0,87329",,"53,5",,"27,79999"
28/04/2010 23.00,"4,565741","86,086553","0,628265",,"53,5",,"27,79999"
29/04/2010 0.00,"5,887783","78,116325","1,026281",,"53,5",,"27,79999"
29/04/2010 1.00,"7,632445","39,308635","0,450347",,"38,299992",,"19,200001"
29/04/2010 2.00,"5,685504","19,277281","0,132388",,"38,299992",,"19,200001"
29/04/2010 3.00,"4,441122","19,331792","0,145636",,"38,299992",,"19,200001"
29/04/2010 4.00,"4,316503","33,522732","0,243085",,"38,299992",,"19,200001"
29/04/2010 5.00,"4,874579","48,905115","0,476966",,"38,299992",,"19,200001"
29/04/2010 6.00,"7,988241","106,844696","1,472747",,"38,299992",,"19,200001"
29/04/2010 7.00,"7,908774","66,789769","0,623602",,"38,299992",,"19,200001"
29/04/2010 8.00,"7,115909","78,484905","1,459995",,"38,299992",,"19,200001"
29/04/2010 9.00,"9,533026","35,174453","0,214953",,"38,299992",,"19,200001"
29/04/2010 10.00,"7,534917","25,664107","0,159057",,"38,299992",,"19,200001"
29/04/2010 11.00,"5,597555","26,491314","0,224504",,"38,299992",,"19,200001"
29/04/2010 12.00,"5,288168","20,895731","0,093734",,"38,299992",,"19,200001"
29/04/2010 13.00,"4,121448","16,939826","0,068452",,"38,299992",,"19,200001"
29/04/2010 14.00,"3,682573","14,688014","0,037251",,"38,299992",,"19,200001"
29/04/2010 15.00,"3,256341","13,103314","0,029764",,"38,299992",,"19,200001"
29/04/2010 16.00,"3,084765","12,690592","0,039212",,"38,299992",,"19,200001"
29/04/2010 17.00,"3,767459","17,063119","0,055773",,"38,299992",,"19,200001"
29/04/2010 18.00,"3,283432","19,166958","0,106726",,"38,299992",,"19,200001"
29/04/2010 19.00,"2,71452","26,402598","0,106644",,"38,299992",,"19,200001"
29/04/2010 20.00,"2,459865","26,750429","0,113413",,"38,299992",,"19,200001"
29/04/2010 21.00,"2,481538","32,230048","0,134418",,"38,299992",,"19,200001"
29/04/2010 22.00,"2,346083","78,544611","0,544238",,"38,299992",,"19,200001"
29/04/2010 23.00,"2,465283","50,171833","0,473831",,"38,299992",,"19,200001"
30/04/2010 0.00,"2,156446","24,46098","0,085801",,"38,299992",,"19,200001"
30/04/2010 1.00,,"20,5453","0,026034",,"31,700001",,"17,700001"
30/04/2010 2.00,"2,248555",,"0,027936",,"31,700001",,"17,700001"
30/04/2010 3.00,"2,143803","60,802705",,,"31,700001",,"17,700001"
30/04/2010 4.00,"2,089621","59,075236","0,115605",,"31,700001",,"17,700001"
30/04/2010 5.00,"2,376786","49,940809","0,17819",,"31,700001",,"17,700001"
30/04/2010 6.00,"2,281064","39,559127","0,096608",,"31,700001",,"17,700001"
30/04/2010 7.00,"2,391234","56,541795","0,194457",,"31,700001",,"17,700001"
30/04/2010 8.00,"2,407489","61,137555","0,211013",,"31,700001",,"17,700001"
30/04/2010 9.00,"2,371367","67,616539","0,177735",,"31,700001",,"17,700001"
30/04/2010 10.00,"3,24731","78,153953","0,11722",,"31,700001",,"17,700001"
30/04/2010 11.00,"5,528375","52,074505","0,076654",,"31,700001",,"17,700001"
30/04/2010 12.00,"4,430413","15,651675","0,069915",,"31,700001",,"17,700001"
30/04/2010 13.00,,,"0,089934",,"31,700001",,"17,700001"
30/04/2010 14.00,"5,24121","54,365252","0,077526",,"31,700001","0,730003","17,700001"
30/04/2010 15.00,"5,447103","33,692748","0,072394",,"31,700001","0,785531","17,700001"
30/04/2010 16.00,"6,241772","55,046651","0,098594",,"31,700001","0,811617","17,700001"
30/04/2010 17.00,"4,271352","45,724025","0,101243",,"31,700001","1,015169","17,700001"
30/04/2010 18.00,"3,577821","26,550567","0,096194",,"31,700001","0,738444","17,700001"
30/04/2010 19.00,"3,108244","19,754898","0,060431",,"31,700001","1,573299","17,700001"
30/04/2010 20.00,"2,311767","47,80711","0,143008",,"31,700001","0,793718","17,700001"
30/04/2010 21.00,"2,351501","77,407683","0,367761",,"31,700001","1,317015","17,700001"
30/04/2010 22.00,"2,819272","69,345292","0,395328",,"31,700001","1,892128","17,700001"
30/04/2010 23.00,"2,27384","71,225915","0,285021",,"31,700001","1,65415","17,700001"
01/05/2010 0.00,"2,326217","72,583476","0,418011",,"31,700001","1,297692","17,700001"
01/05/2010 1.00,"2,322604","52,827277","0,300584",,"32,900002","1,52194","18,4"
01/05/2010 2.00,"2,134772","72,497819","0,242967",,"32,900002","1,240282","18,4"
01/05/2010 3.00,"2,111294","59,110282","0,181045",,"32,900002","1,712119","18,4"
01/05/2010 4.00,"2,304543","39,908258","0,069579",,"32,900002","1,453293","18,4"
01/05/2010 5.00,"2,187149","36,506523","0,113908",,"32,900002","1,120734","18,4"
01/05/2010 6.00,"2,161863","45,731808","0,23829",,"32,900002","1,285996","18,4"
01/05/2010 7.00,"2,387622","38,000386","0,243132",,"32,900002","1,300743","18,4"
01/05/2010 8.00,"2,34247","51,413889","0,213249",,"32,900002","2,61369","18,4"
01/05/2010 9.00,"2,582677","50,079678","0,125994",,"32,900002","1,995862","18,4"
01/05/2010 10.00,"2,622412","45,358031","0,157535",,"32,900002","3,733407","18,4"
01/05/2010 11.00,"2,756061","44,497535","0,125085",,"32,900002","1,113412","18,4"
01/05/2010 12.00,"2,96737","54,940211","0,105755",,"32,900002","0,901723","18,4"
01/05/2010 13.00,"3,17868","30,402655","0,06962",,"32,900002","1,276793","18,4"
01/05/2010 14.00,"2,799406","15,161737","0,063453",,"32,900002","1,228027","18,4"
01/05/2010 15.00,"2,514047","15,473229","0,081086",,"32,900002","1,017","18,4"
01/05/2010 16.00,"2,924024","16,167591","0,111301",,"32,900002","0,874823","18,4"
01/05/2010 17.00,"2,752448","26,266329","0,111218",,"32,900002","0,690238","18,4"
01/05/2010 18.00,"2,468895","19,679623","0,102858",,"32,900002","0,89618","18,4"
01/05/2010 19.00,"2,22327","42,657141","0,102692",,"32,900002","1,561095","18,4"
01/05/2010 20.00,"2,279259","30,050921","0,1428",,"32,900002","0,906452","18,4"
01/05/2010 21.00,"1,656165","23,118986","0,152403",,"32,900002","0,981252","18,4"
01/05/2010 22.00,"2,22327","35,512377","0,174134",,"32,900002","1,105479","18,4"
01/05/2010 23.00,"1,699511","39,908258","0,16362",,"32,900002","0,923334","18,4"
