,Comune Bari,,
20/07/2010 15.00,"1,29528661",,"7,5260095"
20/07/2010 16.00,"1,12380094","34,67642975","7,65011401"
20/07/2010 17.00,"1,2202443",,"6,80647387"
20/07/2010 18.00,"1,29429054","38,58362961","4,60247316"
20/07/2010 19.00,"1,38626962",,"4,7452264"
20/07/2010 20.00,"1,44557394","35,16482162",
20/07/2010 21.00,"1,60091504",,
20/07/2010 22.00,"1,45760606","44,93283081",
20/07/2010 23.00,"1,19684994",,
21/07/2010 0.00,"0,99312522","36,63003159",
21/07/2010 1.00,,,
21/07/2010 2.00,"0,61282612","35,16482162",
21/07/2010 3.00,"0,47734244",,"7,40011304"
21/07/2010 4.00,"0,37732253","36,63003159","3,79580097"
21/07/2010 5.00,"0,3165107",,"1,76501672"
21/07/2010 6.00,"0,28138711","30,28083038","1,17733107"
21/07/2010 7.00,"0,28372643",,"1,04856768"
21/07/2010 8.00,"0,34303192","29,30401993","0,88655653"
21/07/2010 9.00,"0,55020737",,"0,75465468"
21/07/2010 10.00,"1,07072005","31,74603081","0,64941552"
21/07/2010 11.00,"1,24764743",,"0,68729775"
21/07/2010 12.00,"1,5307401","50,30524063","1,22401035"
21/07/2010 13.00,"1,5320484",,"2,10254275"
21/07/2010 14.00,"1,37835111","56,16604996","3,73420636"
21/07/2010 15.00,"0,8967273",,"4,67343129"
21/07/2010 16.00,"1,51381964",,"5,02849141"
21/07/2010 17.00,"1,86076946",,"4,09718485"
21/07/2010 18.00,"1,68296949","37,6068306","5,09185153"
21/07/2010 19.00,"1,66949044",,"7,61093409"
21/07/2010 20.00,"1,89775588","36,63003159","7,81307504"
21/07/2010 21.00,"1,92725018",,"7,30293462"
21/07/2010 22.00,"1,75139343","42,97924042","7,12021125"
21/07/2010 23.00,"1,36407986",,"6,914583"
22/07/2010 0.00,"1,11761829","44,93283081","6,39225282"
22/07/2010 1.00,"0,93510123",,"6,2183509"
22/07/2010 2.00,"0,76011707","42,49084091","3,51966106"
22/07/2010 3.00,"0,64435917",,"4,36937575"
22/07/2010 4.00,"0,58620237","37,11843109","2,51289716"
22/07/2010 5.00,"0,5410493",,"1,70759182"
22/07/2010 6.00,"0,51976126","37,11843109","1,18203673"
22/07/2010 7.00,"0,50707557",,"0,87177443"
22/07/2010 8.00,"0,54648053","41,02563095","0,61884653"
22/07/2010 9.00,"0,82893711",,"0,69073623"
22/07/2010 10.00,"1,16380238","35,65322113","0,59289371"
22/07/2010 11.00,"1,35139418",,"0,75473807"
22/07/2010 12.00,"1,56574486","47,37483978","1,13695718"
22/07/2010 13.00,"1,71290067",,"2,30875272"
22/07/2010 14.00,"1,68725086","50,30524063","3,97301627"
22/07/2010 15.00,"1,38211756",,"3,99955997"
22/07/2010 16.00,"0,97894717","41,5140419","3,60671931"
22/07/2010 17.00,"1,1714541",,"4,30561493"
22/07/2010 18.00,"1,36205859","39,56044006","4,03934603"
22/07/2010 19.00,"1,36717177",,"2,9039896"
22/07/2010 20.00,"1,51726105","38,58362961","3,64833902"
22/07/2010 21.00,"1,63896627",,"4,83488716"
22/07/2010 22.00,"1,48253357","42,00244141","4,51498065"
22/07/2010 23.00,"1,18211851",,"4,66191071"
23/07/2010 0.00,"0,96994755","33,69963074","5,73350531"
23/07/2010 1.00,,,"5,0722458"
23/07/2010 2.00,"0,60763022","46,88644028","2,85563125"
23/07/2010 3.00,"0,54612521",,"7,37911606"
23/07/2010 4.00,"0,46527421","33,69963074","3,56010308"
23/07/2010 5.00,"0,37786892",,"1,52078824"
23/07/2010 6.00,"0,34211274","25,88521957","1,17978509"
23/07/2010 7.00,"0,36452035",,"0,95987918"
23/07/2010 8.00,"0,44656198","29,7924099","0,74196252"
23/07/2010 9.00,"0,862333",,"0,59718138"
23/07/2010 10.00,"1,45947006","45,90964127","0,59060953"
23/07/2010 11.00,"1,57786552",,"0,7787769"
23/07/2010 12.00,"1,53932732","58,11965179","2,514622"
23/07/2010 13.00,"1,60595367",,"3,5561856"
23/07/2010 14.00,"1,37420954","68,37606049","5,14347038"
23/07/2010 15.00,"1,1749258",,"5,58989575"
23/07/2010 16.00,"0,86702096","49,32844162","5,18394902"
23/07/2010 17.00,"0,86713979",,"5,29305989"
23/07/2010 18.00,"0,99129501","42,00244141","4,34044718"
23/07/2010 19.00,"1,34445311",,"3,53242746"
23/07/2010 20.00,"1,73292935","33,21123123","3,84061406"
23/07/2010 21.00,"2,20678494",,"3,32398111"
23/07/2010 22.00,"1,8835056","30,28083038","4,41060899"
23/07/2010 23.00,"1,32375339",,"6,44785119"
24/07/2010 0.00,"0,7518444","31,25761986","6,84473951"
24/07/2010 1.00,"0,58740349",,"6,44273873"
24/07/2010 2.00,"0,54032351","39,07204056","4,86662976"
24/07/2010 3.00,"0,46499577",,"4,25183801"
24/07/2010 4.00,"0,37814735","44,4444313","1,51007618"
24/07/2010 5.00,"0,315016",,"1,42789953"
24/07/2010 6.00,"0,27949865","35,16482162","1,02280504"
24/07/2010 7.00,"0,30432946",,"1,03549211"
24/07/2010 8.00,"0,34326492","32,72283173","0,64041405"
24/07/2010 9.00,"0,53507984",,"0,65008471"
24/07/2010 10.00,"0,70583739","41,02563095","0,43736797"
24/07/2010 11.00,"0,72677477",,"0,71573409"
24/07/2010 12.00,"0,72458923","46,39804077","0,96056565"
24/07/2010 13.00,"0,55248145",,"1,09994957"
24/07/2010 14.00,"0,78581347","53,23564148","1,20373239"
24/07/2010 15.00,"0,74723683",,"1,14183777"
24/07/2010 16.00,"0,51267223","50,79365158","1,31046044"
24/07/2010 17.00,"0,57023954",,"1,48443761"
24/07/2010 18.00,"0,63519878","31,25761986","1,4235366"
24/07/2010 19.00,"0,83829672",,"1,19065987"
24/07/2010 20.00,"1,00857778","46,39804077","1,1423361"
24/07/2010 21.00,"0,74814902",,"1,19354306"
24/07/2010 22.00,"0,63746237","43,46763992","1,80977998"
24/07/2010 23.00,"0,55442816",,"1,74824131"
25/07/2010 0.00,"0,46694249","42,00244141","1,66721895"
25/07/2010 1.00,,,"1,27021876"
25/07/2010 2.00,"0,34780842","39,56044006","0,79470719"
25/07/2010 3.00,"0,26062448",,"6,03116188"
25/07/2010 4.00,"0,21758472","25,39682007","1,90628616"
25/07/2010 5.00,"0,19330263",,"0,66200395"
25/07/2010 6.00,"0,17072959","14,65200996","0,3474967"
25/07/2010 7.00,"0,17839995",,"0,27603821"
25/07/2010 8.00,"0,18503579","24,42000961","0,18566454"
25/07/2010 9.00,"0,21539918",,"0,08239531"
25/07/2010 10.00,"0,35183117","20,51280975","0,089556"
25/07/2010 11.00,"0,5103201",,"0,14466622"
25/07/2010 12.00,"0,55522735","19,53602028","0,15462977"
25/07/2010 13.00,"0,57092573",,"0,37609575"
25/07/2010 14.00,"0,53472102","19,53602028","0,42831057"
25/07/2010 15.00,"0,36319691",,"0,64291791"
25/07/2010 16.00,"0,2607037","12,69841003","0,7586698"
25/07/2010 17.00,"0,27254709",,"0,67912311"
25/07/2010 18.00,"0,29563623","15,14041042","0,36743091"
25/07/2010 19.00,"0,39479171",,"0,25934314"
25/07/2010 20.00,"0,51520844","17,58241081","0,23298962"
25/07/2010 21.00,"0,54131842",,"0,16730565"
25/07/2010 22.00,"0,5510951","23,44322014","0,31354313"
25/07/2010 23.00,"0,55089588",,"0,52331667"
26/07/2010 0.00,"0,48830276","22,95482063","0,54569474"
26/07/2010 1.00,"0,42241153",,"0,79524112"
26/07/2010 2.00,"0,32258151","14,65200996","0,597039"
26/07/2010 3.00,"0,24441001",,"0,60847619"
26/07/2010 4.00,"0,21198107","17,58241081","0,40947471"
26/07/2010 5.00,"0,20657664",,"0,12994311"
26/07/2010 6.00,"0,20621782","13,18680954","0,12665006"
26/07/2010 7.00,"0,2239829",,"0,15690174"
26/07/2010 8.00,"0,30056418","19,04759979","0,07501189"
26/07/2010 9.00,"0,4617163",,
26/07/2010 10.00,"1,09976583","19,53602028","0,19829059"
26/07/2010 11.00,"1,13127908",,"0,23635283"
26/07/2010 12.00,"1,04488151","22,46640968","0,84262213"
26/07/2010 13.00,"1,03721232",,"1,50682788"
26/07/2010 14.00,"0,99135093","35,65322113","1,83683421"
26/07/2010 15.00,"0,85928886",,"2,74221439"
26/07/2010 16.00,"0,92623209",,"2,44955129"
26/07/2010 17.00,"1,03546365",,"1,62500125"
26/07/2010 18.00,"1,12364949","24,90842056","1,68807355"
26/07/2010 19.00,"1,25010675",,"1,91480353"
26/07/2010 20.00,"1,38117391","23,93161964","2,30703297"
26/07/2010 21.00,"1,36237663",,"3,04122968"
26/07/2010 22.00,"1,09924857","26,37360954","2,8615807"
26/07/2010 23.00,"0,77921025",,"3,66995535"
27/07/2010 0.00,"0,56917706","27,35042","2,98188265"
27/07/2010 1.00,,,"3,00425868"
27/07/2010 2.00,"0,28544947","20,02441978","2,17886657"
27/07/2010 3.00,"0,22795206",,"6,62294706"
27/07/2010 4.00,"0,18264754","18,55920982","2,37191656"
27/07/2010 5.00,"0,1572319",,"1,00446954"
27/07/2010 6.00,"0,15938016","14,16361046","0,61487312"
27/07/2010 7.00,"0,2030129",,"0,38188757"
27/07/2010 8.00,"0,27520679","20,51280975","0,38575929"
27/07/2010 9.00,"0,39516917",,"0,18759582"
27/07/2010 10.00,"0,6086426","15,62880993","0,26152664"
27/07/2010 11.00,,,
27/07/2010 12.00,,,"0,70803337"
27/07/2010 13.00,"1,00496512",,"1,39098751"
27/07/2010 14.00,"1,32886424",,"1,94789976"
27/07/2010 15.00,"1,27308987",,"2,23125325"
27/07/2010 16.00,"0,99235516","25,88521957","2,57420701"
27/07/2010 17.00,"1,19377783",,"3,71876525"
27/07/2010 18.00,"1,40061077","22,46640968","3,33990122"
27/07/2010 19.00,"1,42833311",,"3,47198715"
27/07/2010 20.00,"1,38545528","26,86202049","3,91295937"
27/07/2010 21.00,"1,4061783",,"5,05829561"
27/07/2010 22.00,"1,30701933","25,88521957","4,26460136"
27/07/2010 23.00,"0,97394",,"4,6018294"
28/07/2010 0.00,"0,70923453","32,23442078","5,07281634"
28/07/2010 1.00,"0,51707943",,"3,15562998"
28/07/2010 2.00,"0,39640174","31,25761986","2,77369766"
28/07/2010 3.00,"0,30336717",,"2,12674532"
28/07/2010 4.00,"0,22835049","29,7924099","1,57397124"
28/07/2010 5.00,"0,19867794",,"1,06733336"
28/07/2010 6.00,"0,18348401","22,95482063","0,54961629"
28/07/2010 7.00,"0,21812761",,"0,33880236"
28/07/2010 8.00,"0,3177654","16,60560989","0,39029307"
28/07/2010 9.00,"0,47388356",,"0,47610652"
28/07/2010 10.00,"0,7768919","32,23442078","0,29041554"
28/07/2010 11.00,"0,99899799",,"0,55438501"
28/07/2010 12.00,"1,12906325","35,16482162","0,71392892"
28/07/2010 13.00,"1,11872154",,"1,50715027"
28/07/2010 14.00,"1,25467471","46,39804077","2,75375633"
28/07/2010 15.00,"1,16756533",,"2,76293678"
28/07/2010 16.00,"0,95031264","25,88521957","2,42385678"
28/07/2010 17.00,"0,98062128",,"2,92070806"
28/07/2010 18.00,"1,14055947","27,35042","2,51340872"
28/07/2010 19.00,"1,3897518",,"2,91372534"
28/07/2010 20.00,"1,54308561","19,53602028","3,27224021"
28/07/2010 21.00,"1,42777624",,"3,30850033"
28/07/2010 22.00,"1,30880877","28,32722092","4,4725209"
28/07/2010 23.00,"1,16179858",,"5,30858237"
29/07/2010 0.00,"0,98436093","30,76922989","5,51078231"
29/07/2010 1.00,,,"5,03252382"
29/07/2010 2.00,"0,68959146","23,44322014","4,71298242"
29/07/2010 3.00,"0,57182627",,"7,5462356"
29/07/2010 4.00,"0,56760664","22,95482063","4,42559652"
29/07/2010 5.00,"0,48602402",,"2,10941564"
29/07/2010 6.00,"0,47854006","28,32722092","1,46320773"
29/07/2010 7.00,"0,46125962",,"0,84458392"
29/07/2010 8.00,"0,56549683","29,30401993","1,18868892"
29/07/2010 9.00,"0,82087182",,"0,89001128"
29/07/2010 10.00,"1,27142042","35,16482162","0,95678038"
29/07/2010 11.00,"1,30996212",,"0,90740808"
29/07/2010 12.00,"1,19449664","45,90964127","2,3748323"
29/07/2010 13.00,"1,10945164",,"2,60828159"
29/07/2010 14.00,"1,09149549","48,84004974","3,51585646"
29/07/2010 15.00,"0,80502432",,"4,15264491"
29/07/2010 16.00,"0,60989032","27,8388195","4,36201063"
29/07/2010 17.00,"0,63923434",,"3,91273664"
29/07/2010 18.00,"0,69155099","23,44322014","2,30623565"
29/07/2010 19.00,"0,94023655",,"1,73985614"
29/07/2010 20.00,"1,17387381","30,28083038","1,94131672"
29/07/2010 21.00,"1,38298315",,"2,12429841"
29/07/2010 22.00,"1,1570314","32,72283173","2,73895491"
29/07/2010 23.00,"0,83492638",,"2,85952534"
30/07/2010 0.00,"0,55848935","29,30401993","3,506616"
30/07/2010 1.00,"0,36184085",,"3,26574667"
30/07/2010 2.00,"0,26134678","23,44322014","1,92032788"
30/07/2010 3.00,"0,09161094",,
30/07/2010 4.00,,"28,32722092","0,58339697"
30/07/2010 5.00,,,"0,66609737"
30/07/2010 6.00,,"11,72161007","0,38087362"
30/07/2010 7.00,"0,00422429",,"0,28249819"
30/07/2010 8.00,"0,07177915","13,67521","0,29005247"
30/07/2010 9.00,"0,45457019",,"0,15001462"
30/07/2010 10.00,"0,69059569","24,42000961","0,23435341"
30/07/2010 11.00,"0,93621614",,"0,55556168"
30/07/2010 12.00,"1,31872059","29,30401993","0,8526406"
30/07/2010 13.00,"1,27154042",,"1,75811027"
30/07/2010 14.00,"1,14942628","42,00244141","3,91985768"
30/07/2010 15.00,"0,68283213",,"4,20937724"
30/07/2010 16.00,"0,52607905","40,53723145","5,27670247"
30/07/2010 17.00,"0,51580608",,"4,49573698"
30/07/2010 18.00,"0,59456125","29,7924099","4,2499535"
30/07/2010 19.00,"0,64608221",,"2,77547639"
30/07/2010 20.00,"0,6575493","27,35042","2,10754436"
30/07/2010 21.00,"0,6460426",,"2,59773022"
30/07/2010 22.00,"0,51023272","25,39682007","3,00859313"
30/07/2010 23.00,"0,3405796",,"1,95713412"
31/07/2010 0.00,"0,25039811","20,51280975","1,92338701"
31/07/2010 1.00,,,"2,23008472"
31/07/2010 2.00,"0,49381671","35,65322113","1,32523033"
31/07/2010 3.00,"0,35791247",,"6,44986892"
31/07/2010 4.00,"0,24043969","39,56044006","2,62529499"
31/07/2010 5.00,"0,20006079",,"1,13260341"
31/07/2010 6.00,"0,18074859","31,25761986","0,54714397"
31/07/2010 7.00,"0,21113179",,"0,54723041"
31/07/2010 8.00,"0,2952343","21,48962021","0,35313596"
31/07/2010 9.00,"0,41879886",,"0,20694933"
31/07/2010 10.00,"0,34584656","19,53602028","0,15275238"
31/07/2010 11.00,"0,35823051",,"0,37828434"
31/07/2010 12.00,"0,623162","21,48962021","0,38282626"
31/07/2010 13.00,"0,9576999",,"0,46048845"
31/07/2010 14.00,"1,04267733","28,32722092","0,63974385"
31/07/2010 15.00,"0,92767436",,"1,22270656"
31/07/2010 16.00,"0,67883036","17,58241081","1,67701571"
31/07/2010 17.00,"0,52309083",,"2,2013504"
31/07/2010 18.00,"0,50700334","14,65200996","1,95860776"
31/07/2010 19.00,"0,55032853",,"1,38424073"
31/07/2010 20.00,"0,52169749","10,7448101","1,34876574"
31/07/2010 21.00,"0,4893233",,"1,17382547"
31/07/2010 22.00,"0,55375246","23,44322014","0,78475178"
31/07/2010 23.00,"0,47940682",,"0,59444057"
01/08/2010 0.00,"0,41274669","11,72161007","0,70398876"
01/08/2010 1.00,"0,41198944",,"0,92925121"
01/08/2010 2.00,"0,34867402","5,86080599","0,73027922"
01/08/2010 3.00,"0,28300879",,"0,54764128"
01/08/2010 4.00,"0,24191342","2,93040299","0,42931536"
01/08/2010 5.00,"0,19850785",,"0,32982429"
01/08/2010 6.00,"0,16521797","1,46520102","0,31512559"
01/08/2010 7.00,"0,17270426",,"0,04062508"
01/08/2010 8.00,"0,20304785","0,97680098","0,08955499"
01/08/2010 9.00,"0,25401893",,"0,14788502"
01/08/2010 10.00,"0,33067477","0,48840001","0,21429309"
01/08/2010 11.00,"0,38523055",,"0,04340861"
01/08/2010 12.00,"0,46100914",,"0,22247892"
01/08/2010 13.00,"0,55586344",,"0,22585638"
01/08/2010 14.00,"0,51154218",,"0,32640818"
01/08/2010 15.00,"0,37232818",,"0,38116652"
01/08/2010 16.00,"0,31582218",,"0,66036149"
01/08/2010 17.00,"0,37949526",,"0,52672667"
01/08/2010 18.00,"0,41334317",,"0,46431135"
01/08/2010 19.00,"0,53798419",,"0,28597633"
01/08/2010 20.00,"0,73844341","0,48840001","0,3988257"
01/08/2010 21.00,"0,75552697",,"0,61270589"
01/08/2010 22.00,"0,74214694","0,48840001","0,90592021"
01/08/2010 23.00,"0,73000182",,"1,18149467"
02/08/2010 0.00,"0,63801458","12,21000957","1,32406891"
02/08/2010 1.00,,,"1,26530258"
02/08/2010 2.00,"0,44072067","21,97801971","1,21261893"
02/08/2010 3.00,"0,34531066",,"5,92431688"
02/08/2010 4.00,"0,26102874","21,0012207","2,17406633"
02/08/2010 5.00,"0,23088553",,"0,80932148"
02/08/2010 6.00,"0,21068443","20,51280975","0,43844701"
02/08/2010 7.00,"0,26054992",,"0,3217849"
02/08/2010 8.00,"0,37625306","15,14041042","0,30299786"
02/08/2010 9.00,"0,51762581",,"0,04871633"
02/08/2010 10.00,"0,76663874","24,90842056","0,38968389"
02/08/2010 11.00,"1,03748842",,"0,37606016"
02/08/2010 12.00,"1,27588004","26,37360954","0,74020108"
02/08/2010 13.00,"1,31772102",,"1,18253709"
02/08/2010 14.00,"1,39609406","43,46763992","1,95325935"
02/08/2010 15.00,"1,12436597",,"3,14595627"
02/08/2010 16.00,"0,9540453","30,28083038","3,61220501"
02/08/2010 17.00,"1,04375612",,"2,80667287"
02/08/2010 18.00,"1,21443561","21,48962021","2,47605736"
02/08/2010 19.00,"1,34015892",,"3,37368902"
02/08/2010 20.00,"1,28622175","36,63003159","4,25113729"
02/08/2010 21.00,"1,30103356",,"4,09994194"
02/08/2010 22.00,"1,36547087","31,25761986","4,65912006"
02/08/2010 23.00,"1,28693939",,"4,98220469"
03/08/2010 0.00,"1,07098567","42,49084091","3,59832703"
03/08/2010 1.00,"0,82612597",,"3,64851394"
03/08/2010 2.00,"0,65975931","39,07204056","4,15920659"
03/08/2010 3.00,"0,51834462",,"2,46148781"
03/08/2010 4.00,"0,42256531","30,76922989","2,30156151"
03/08/2010 5.00,"0,37174102",,"1,63188227"
03/08/2010 6.00,"0,31420866","16,11721039","1,07844511"
03/08/2010 7.00,"0,31201263",,"1,01423986"
03/08/2010 8.00,"0,40791194","26,37360954","0,9407728"
03/08/2010 9.00,"0,68399364",,"0,60194298"
03/08/2010 10.00,"1,21435639","26,86202049","0,46304213"
03/08/2010 11.00,"1,41805315",,"0,6979254"
03/08/2010 12.00,"1,42044839","56,65444183","2,1392656"
03/08/2010 13.00,"1,37904545",,"2,35955899"
03/08/2010 14.00,"1,197507","54,21244049","4,02458224"
03/08/2010 15.00,"0,84912307",,"5,17588421"
03/08/2010 16.00,"0,6438291","37,6068306","4,43888566"
03/08/2010 17.00,"0,77334564",,"5,24822545"
03/08/2010 18.00,"0,92330444","28,81562042","4,69204544"
03/08/2010 19.00,"1,18038033",,"4,35329393"
03/08/2010 20.00,"1,33592764","35,16482162","3,04260467"
03/08/2010 21.00,"1,42180561",,"3,22886415"
03/08/2010 22.00,"1,36866647","26,86202049","4,11627089"
03/08/2010 23.00,"1,0973368",,"4,43260569"
04/08/2010 0.00,"1,01812496","28,81562042","4,58770327"
04/08/2010 1.00,,,"3,21364169"
04/08/2010 2.00,"0,84690957","35,65322113","4,14505301"
04/08/2010 3.00,"0,58997697",,"7,15077515"
04/08/2010 4.00,"0,41716437","40,04883957","4,5536053"
04/08/2010 5.00,"0,32693162",,"2,23663115"
04/08/2010 6.00,"0,27484098","23,44322014","1,49624803"
04/08/2010 7.00,"0,30596745",,"1,00185992"
04/08/2010 8.00,"0,4205918","25,39682007","0,65607382"
04/08/2010 9.00,"0,65569812",,"0,46908515"
04/08/2010 10.00,"0,81747002","41,5140419","0,44052677"
04/08/2010 11.00,"0,9793223",,"0,69281396"
04/08/2010 12.00,"1,3338353","73,2600708","1,24268654"
04/08/2010 13.00,"1,50836162",,"1,43376152"
04/08/2010 14.00,"1,08772905","51,77045059","2,92227323"
04/08/2010 15.00,"0,73536781",,"3,50127167"
04/08/2010 16.00,"0,63549119","45,42124176","3,6910103"
04/08/2010 17.00,"0,75358258",,"3,00697916"
04/08/2010 18.00,"1,0553269","34,67642975","2,49350908"
04/08/2010 19.00,"1,1357154",,"1,74969765"
04/08/2010 20.00,"0,95784902",,"1,72130708"
04/08/2010 21.00,"0,83086169",,"3,58171942"
04/08/2010 22.00,"0,97705055","33,21123123","2,20699475"
04/08/2010 23.00,"1,03236941",,"2,30556951"
05/08/2010 0.00,"0,85632976","23,93161964","1,7563712"
05/08/2010 1.00,"0,69084966",,"2,12216576"
05/08/2010 2.00,"0,60292944","27,8388195","1,74371667"
05/08/2010 3.00,"0,50269401",,"1,58748412"
05/08/2010 4.00,"0,44609947","19,04759979","1,21897823"
05/08/2010 5.00,"0,40692169",,"1,07923532"
05/08/2010 6.00,"0,36722548","20,02441978","0,65940551"
05/08/2010 7.00,"0,37336386",,"0,70419114"
05/08/2010 8.00,"0,50289322","16,11721039","0,43539296"
05/08/2010 9.00,"0,72987833",,"0,29759047"
05/08/2010 10.00,"1,07110916","33,69963074","1,08438439"
05/08/2010 11.00,"1,3500952",,"0,44928416"
05/08/2010 12.00,"1,48620215","46,88644028","1,02811378"
05/08/2010 13.00,"1,42988605",,"1,52210424"
05/08/2010 14.00,"1,27947174","45,42124176","3,01363745"
05/08/2010 15.00,"0,97681173",,"2,88673009"
05/08/2010 16.00,"0,74601008","24,42000961","4,24275925"
05/08/2010 17.00,"0,9008479",,"3,53240814"
05/08/2010 18.00,"1,02268477","25,88521957","2,16175656"
05/08/2010 19.00,"1,12881976",,"1,96923947"
05/08/2010 20.00,"1,14201106","21,0012207","2,19429039"
05/08/2010 21.00,"1,15468626",,"2,20794463"
05/08/2010 22.00,"1,17074695","27,8388195","2,21464768"
05/08/2010 23.00,"0,94082255",,"2,25115594"
06/08/2010 0.00,"0,77012325","40,04883957","2,90073723"
06/08/2010 1.00,,,"2,22502311"
06/08/2010 2.00,"0,4682869","25,88521957","1,86630789"
06/08/2010 3.00,"0,3664892",,"6,25344656"
06/08/2010 4.00,"0,27651974","23,93161964","2,78820923"
06/08/2010 5.00,"0,23543602",,"1,20319439"
06/08/2010 6.00,"0,22528304","26,37360954","0,64134359"
06/08/2010 7.00,"0,2281105",,"0,50064673"
06/08/2010 8.00,"0,26672559","27,35042","0,64038151"
06/08/2010 9.00,"0,34602714",,"0,178394"
06/08/2010 10.00,"0,64635249","22,46640968","0,21437852"
06/08/2010 11.00,"0,95400336",,"0,16801654"
06/08/2010 12.00,"1,18633348","35,16482162","0,64931585"
06/08/2010 13.00,"1,31141604",,"1,17658662"
06/08/2010 14.00,"1,16634791","35,65322113","1,87704741"
06/08/2010 15.00,"0,78047195",,"2,46665621"
06/08/2010 16.00,"0,51796599","41,5140419","3,32746026"
06/08/2010 17.00,"0,53042683",,"2,73449129"
06/08/2010 18.00,"0,62099393","25,88521957","2,48595277"
06/08/2010 19.00,"0,7760531",,"1,69266226"
06/08/2010 20.00,"1,04273908","30,28083038","1,33689125"
06/08/2010 21.00,"1,0193319",,"1,49638227"
06/08/2010 22.00,"0,99070785","35,16482162","2,03883685"
06/08/2010 23.00,"0,76773267",,"2,11210763"
07/08/2010 0.00,"0,57991021","29,7924099","2,22867821"
07/08/2010 1.00,"0,45932572",,"2,00838889"
07/08/2010 2.00,"0,35944328","21,97801971","1,35880862"
07/08/2010 3.00,"0,277037",,"1,67772659"
07/08/2010 4.00,"0,24582549","25,88521957","1,20077088"
07/08/2010 5.00,"0,21620769",,"0,93817945"
07/08/2010 6.00,"0,22221793","17,09399986","0,42684609"
07/08/2010 7.00,"0,25963889",,"0,45727168"
07/08/2010 8.00,"0,362548","17,58241081","0,15717837"
07/08/2010 9.00,"0,45116489",,"0,21393002"
07/08/2010 10.00,"0,65646352","32,72283173","0,44877362"
07/08/2010 11.00,"0,73258113",,"0,55880387"
07/08/2010 12.00,"0,97522267","26,37360954","0,55762212"
07/08/2010 13.00,"1,23916041",,"1,14798655"
07/08/2010 14.00,"1,19071272","43,46763992","1,76686563"
