,Foggia,,
,Manfredonia - Scuola Elementare Ungaretti,,
Parm,SO2,NO2,PM10



21/01/2010 1.00,"4,38152178","10,60880083","16,10000038"
21/01/2010 2.00,"4,3435948","5,03833988","16,10000038"
21/01/2010 3.00,"4,21716949","4,8228919","16,10000038"
21/01/2010 4.00,"4,27676976","5,03963622","16,10000038"
21/01/2010 5.00,"4,27315738","5,59772225","16,10000038"
21/01/2010 6.00,"4,28218834","10,12729614","16,10000038"
21/01/2010 7.00,"4,31289157","16,02352747","16,10000038"
21/01/2010 8.00,"4,42486733","21,28509144","16,10000038"
21/01/2010 9.00,"4,36887945","14,13771805","16,10000038"
21/01/2010 10.00,"4,43570347","4,1713626","16,10000038"
21/01/2010 11.00,"4,70661396","2,86959461","16,10000038"
21/01/2010 12.00,"4,77705037","3,24597946","16,10000038"
21/01/2010 13.00,"4,89805811","3,05908337","16,10000038"
21/01/2010 14.00,"5,3838902","3,13695722","16,10000038"
21/01/2010 15.00,"5,36041072","2,78782984","16,10000038"
21/01/2010 16.00,"5,08227647","5,22393581","16,10000038"
21/01/2010 17.00,"4,954046","3,61846765","16,10000038"
21/01/2010 18.00,"5,30984141","14,73733846","16,10000038"
21/01/2010 19.00,"4,96307594","22,83734864","16,10000038"
21/01/2010 20.00,"4,96488213","45,41772448","16,10000038"
21/01/2010 21.00,"4,85832392","38,78170784","16,10000038"
21/01/2010 22.00,"4,63798375","37,58766384","16,10000038"
21/01/2010 23.00,"4,50072231","19,25521664","16,10000038"
22/01/2010 0.00,"4,40138887","11,37454918","16,10000038"
22/01/2010 1.00,,"5,95334086","21,89999962"
22/01/2010 2.00,"4,56754735","5,36799927","21,89999962"
22/01/2010 3.00,"4,54406787","4,26870252","21,89999962"
22/01/2010 4.00,"4,37249183","2,96433994","21,89999962"
22/01/2010 5.00,"4,74092958","3,50425433","21,89999962"
22/01/2010 6.00,"4,52961935","4,10387091","21,89999962"
22/01/2010 7.00,"4,53503793","5,9546372","21,89999962"
22/01/2010 8.00,"4,52961935","11,46799627","21,89999962"
22/01/2010 9.00,"4,44292824","9,73144522","21,89999962"
22/01/2010 10.00,"4,58921962","7,46665827","21,89999962"
22/01/2010 11.00,"4,66868698","6,59059517","21,89999962"
22/01/2010 12.00,"4,69577783","5,92219056","21,89999962"
22/01/2010 13.00,"4,71203254","6,34789354","21,89999962"
22/01/2010 14.00,"4,67410454","4,94099996","21,89999962"
22/01/2010 15.00,"4,7011964","5,7781271","21,89999962"
22/01/2010 16.00,"4,50794708","6,73465863","21,89999962"
22/01/2010 17.00,"4,35984951","12,24022248","21,89999962"
22/01/2010 18.00,"4,66688079","12,73082065","21,89999962"
22/01/2010 19.00,"4,4320921","14,36743911","21,89999962"
22/01/2010 20.00,"4,47724385","15,1825075","21,89999962"
22/01/2010 21.00,"4,52961935","5,66261744","21,89999962"
22/01/2010 22.00,"4,39235791","7,61201998","21,89999962"
22/01/2010 23.00,"4,6452075","10,37388486","21,89999962"
23/01/2010 0.00,"4,51336566","5,62497781","21,89999962"
23/01/2010 1.00,"4,47182528","3,22910606","24,20000076"
23/01/2010 2.00,"4,53684412","2,56329794","24,20000076"
23/01/2010 3.00,"4,44292824","3,07466043","24,20000076"
23/01/2010 4.00,"4,38694035","3,48608459","24,20000076"
23/01/2010 5.00,"4,24787272","5,20576607","24,20000076"
23/01/2010 6.00,"4,76260286","5,22653039","24,20000076"
23/01/2010 7.00,"4,5747711","14,71007716","24,20000076"
23/01/2010 8.00,"4,72648106","21,30585576","24,20000076"
23/01/2010 9.00,"4,72286867","29,586288","24,20000076"
23/01/2010 10.00,"4,58921962","17,84833454","24,20000076"
23/01/2010 11.00,"4,47543766","4,54514904","24,20000076"
23/01/2010 12.00,"4,79330508","5,80797915","24,20000076"
23/01/2010 13.00,"4,97391207","3,55097787","24,20000076"
23/01/2010 14.00,"4,98474821","3,24078646","24,20000076"
23/01/2010 15.00,"5,24843495","2,88516976","24,20000076"
23/01/2010 16.00,"5,04073711","3,48089351","24,20000076"
23/01/2010 17.00,"5,02809478","9,07472102","24,20000076"
23/01/2010 18.00,"5,21773172","21,37594968","24,20000076"
23/01/2010 19.00,"4,96488213","27,5408304","24,20000076"
23/01/2010 20.00,"5,03893092","39,10357392","24,20000076"
23/01/2010 21.00,"4,92334277","27,21118248","24,20000076"
23/01/2010 22.00,"4,6470137","21,5317012","24,20000076"
23/01/2010 23.00,"4,71564492","18,73347773","24,20000076"
24/01/2010 0.00,"4,89083334","17,48103934","24,20000076"
24/01/2010 1.00,,"10,5932295",38
24/01/2010 2.00,"4,71203254","9,57699959",38
24/01/2010 3.00,"4,69577783","7,31610548",38
24/01/2010 4.00,"4,62534143","6,38163842",38
24/01/2010 5.00,"4,6470137","5,9403603",38
24/01/2010 6.00,"4,57838348","6,21940331",38
24/01/2010 7.00,"4,84748779","7,3109144",38
24/01/2010 8.00,"4,57657729","11,78078226",38
24/01/2010 9.00,"4,77163281","16,06505802",38
24/01/2010 10.00,"4,63256518","17,34605978",38
24/01/2010 11.00,"4,52420078","20,0741836",38
24/01/2010 12.00,"4,78427513","17,67571726",38
24/01/2010 13.00,"4,76260286","22,70236144",38
24/01/2010 14.00,"5,07866409","21,34220288",38
24/01/2010 15.00,"4,78246894","15,49270082",38
24/01/2010 16.00,"5,02267621","17,60174007",38
24/01/2010 17.00,"4,67952312","19,46547928",38
24/01/2010 18.00,"5,13826436","26,5583492",38
24/01/2010 19.00,"5,25024114","37,68758496",38
24/01/2010 20.00,"5,02809478","38,32225424",38
24/01/2010 21.00,"4,91250561","36,84269128",38
24/01/2010 22.00,"5,02628859","34,86602744",38
24/01/2010 23.00,"4,70480777","18,11180622",38
25/01/2010 0.00,"4,68494169","12,9800097",38
25/01/2010 1.00,"4,79330508","6,9527012","31,20000076"
25/01/2010 2.00,"4,76621423","5,39525483","31,20000076"
25/01/2010 3.00,"4,7914999","5,4315943","31,20000076"
25/01/2010 4.00,"4,64159614","3,64182846","31,20000076"
25/01/2010 5.00,"4,80414223","5,10972249","31,20000076"
25/01/2010 6.00,"4,5223956","8,90470024","31,20000076"
25/01/2010 7.00,"4,62714762","24,7244544","31,20000076"
25/01/2010 8.00,"4,86193631","23,96649936","31,20000076"
25/01/2010 9.00,"5,02628859","26,30655792","31,20000076"
25/01/2010 10.00,"5,45974518","34,4909504","31,20000076"
25/01/2010 11.00,"5,19064088","34,21579448","31,20000076"
25/01/2010 12.00,"5,30442284","33,036014","31,20000076"
25/01/2010 13.00,"4,98294303","16,7075015","31,20000076"
25/01/2010 14.00,"5,07144034","7,58476442","31,20000076"
25/01/2010 15.00,"5,37124787","6,64899912","31,20000076"
25/01/2010 16.00,"5,36944168","9,55493511","31,20000076"
25/01/2010 17.00,"5,12742822","4,54385079","31,20000076"
25/01/2010 18.00,"5,26107728","10,51145709","31,20000076"
25/01/2010 19.00,"4,81678456","11,87941661","31,20000076"
25/01/2010 20.00,"4,99739155","5,62238322","31,20000076"
25/01/2010 21.00,"5,1328468","12,74510138","31,20000076"
25/01/2010 22.00,"4,84568159","7,6094254","31,20000076"
25/01/2010 23.00,"4,90708805","19,69000544","31,20000076"
26/01/2010 0.00,"4,47724385","9,43293422","31,20000076"
26/01/2010 1.00,,"7,90404166","21,7999897"
26/01/2010 2.00,"4,69939021","7,00851057","21,7999897"
26/01/2010 3.00,"4,86193631","7,34595562","21,7999897"
26/01/2010 4.00,"4,91973038","6,85146845","21,7999897"
26/01/2010 5.00,"4,6470137","5,92478706","21,7999897"
26/01/2010 6.00,"5,0046153","4,50361658","21,7999897"
26/01/2010 7.00,"4,76621423","4,60614758","21,7999897"
26/01/2010 8.00,"4,93779128","7,03576422","21,7999897"
26/01/2010 9.00,"4,66326841","12,99947959","21,7999897"
26/01/2010 10.00,"4,6650746","10,37908168","21,7999897"
26/01/2010 11.00,"4,78788752","9,36933918","21,7999897"
26/01/2010 12.00,"4,88541477","8,69704174","21,7999897"
26/01/2010 13.00,"4,79691746","11,27331834","21,7999897"
26/01/2010 14.00,"4,82942688","8,54389246","21,7999897"
26/01/2010 15.00,"5,06963415","7,59125375","21,7999897"
26/01/2010 16.00,"5,33331987","4,34267971","21,7999897"
26/01/2010 17.00,"5,17980474","4,04417062","21,7999897"
26/01/2010 18.00,"4,8818034","5,44197838","21,7999897"
26/01/2010 19.00,"5,19064088","5,9546372","21,7999897"
26/01/2010 20.00,"4,87638482","5,83782738","21,7999897"
26/01/2010 21.00,"4,96488213","4,64508354","21,7999897"
26/01/2010 22.00,"4,88541477","4,06882969","21,7999897"
26/01/2010 23.00,"4,98294303","3,8559782","21,7999897"
27/01/2010 0.00,"4,95043361","4,19082867","21,7999897"
27/01/2010 1.00,"4,74273577","2,994192","4,5"
27/01/2010 2.00,"4,81317217","3,20444508","4,5"
27/01/2010 3.00,"4,90889425","3,4549362","4,5"
27/01/2010 4.00,"4,75899048","3,7365738","4,5"
27/01/2010 5.00,"4,90708805","4,16357311","4,5"
27/01/2010 6.00,"4,78246894","3,43676646","4,5"
27/01/2010 7.00,"4,80414223","3,34331938","4,5"
27/01/2010 8.00,"5,09130642","2,65155204","4,5"
27/01/2010 9.00,"4,83303927","2,19340434","4,5"
27/01/2010 10.00,"5,03712473","5,44197838","4,5"
27/01/2010 11.00,"4,79330508","5,3005095","4,5"
27/01/2010 12.00,"4,8962509","6,5490627","4,5"
27/01/2010 13.00,"4,85290636","6,89819008","4,5"
27/01/2010 14.00,"4,61811666","5,99876616","4,5"
27/01/2010 15.00,"4,49169237","6,64380804","4,5"
27/01/2010 16.00,"4,77885758","12,21037807","4,5"
27/01/2010 17.00,"4,7011964","17,16695318","4,5"
27/01/2010 18.00,"4,92334277","7,49391383","4,5"
27/01/2010 19.00,"4,40861262","4,17006435","4,5"
27/01/2010 20.00,"4,50794708","3,6197659","4,5"
27/01/2010 21.00,"4,19369103","3,06167986","4,5"
27/01/2010 22.00,"4,0022479","2,55810686","4,5"
27/01/2010 23.00,"4,11241748","2,57757294","4,5"
28/01/2010 0.00,"4,09074521","2,00651016","4,5"
28/01/2010 1.00,,"1,89229875","15,10000038"
28/01/2010 2.00,"3,96612609","1,99612609","15,10000038"
28/01/2010 3.00,"4,2334242","2,03636222","15,10000038"
28/01/2010 4.00,"4,52600798","2,0843821","15,10000038"
28/01/2010 5.00,"4,16659917","2,24402071","15,10000038"
28/01/2010 6.00,"4,35262474","5,52114856","15,10000038"
28/01/2010 7.00,"4,53503793","15,78601501","15,10000038"
28/01/2010 8.00,"4,61631047","24,76468288","15,10000038"
28/01/2010 9.00,"4,63256518","36,33522736","15,10000038"
28/01/2010 10.00,"4,50252851","23,78868336","15,10000038"
28/01/2010 11.00,"4,62534143","15,49139684","15,10000038"
28/01/2010 12.00,"4,52600798","11,10069151","15,10000038"
28/01/2010 13.00,"4,71925629","10,53222714","15,10000038"
28/01/2010 14.00,"5,08588886","8,92676472","15,10000038"
28/01/2010 15.00,"5,01906382","5,97280694","15,10000038"
28/01/2010 16.00,"5,02990097","4,73074306","15,10000038"
28/01/2010 17.00,"4,87277244","4,72555198","15,10000038"
28/01/2010 18.00,"4,90166948","6,41148857","15,10000038"
28/01/2010 19.00,"5,01545144","23,6770608","15,10000038"
28/01/2010 20.00,"5,10575595","31,19173704","15,10000038"
28/01/2010 21.00,"4,67591073","23,20074336","15,10000038"
28/01/2010 22.00,"4,62714762","20,41421368","15,10000038"
28/01/2010 23.00,"4,60908671","22,66343312","15,10000038"
29/01/2010 0.00,"4,58018968","17,65105055","15,10000038"
29/01/2010 1.00,"4,75899048","8,56595694","13,5"
29/01/2010 2.00,"4,49169237","6,33750946","13,5"
29/01/2010 3.00,"4,57115973","4,23365938","13,5"
29/01/2010 4.00,"4,56032258","3,98057368","13,5"
29/01/2010 5.00,"4,61089291","4,42833922","13,5"
29/01/2010 6.00,"4,69036027","6,23368022","13,5"
29/01/2010 7.00,"4,64520852","15,7691397","13,5"
29/01/2010 8.00,"4,83665165","35,41762032","13,5"
29/01/2010 9.00,"5,21592553","36,93483056","13,5"
29/01/2010 10.00,"5,08408267","33,18268352","13,5"
29/01/2010 11.00,"4,96488213","22,78543784","13,5"
29/01/2010 12.00,"5,14729532","12,63218439","13,5"
29/01/2010 13.00,"5,30803522","10,66200988","13,5"
29/01/2010 14.00,"5,13826436","7,29923208","13,5"
29/01/2010 15.00,"5,08047028","5,72231773","13,5"
29/01/2010 16.00,"5,30803522","4,41406232","13,5"
29/01/2010 17.00,"4,97752446","2,89425558","13,5"
29/01/2010 18.00,"5,0244824","4,86442436","13,5"
29/01/2010 19.00,"4,68494169","6,51531782","13,5"
29/01/2010 20.00,"4,71925629","4,62431731","13,5"
29/01/2010 21.00,"4,8077536","6,24016954","13,5"
29/01/2010 22.00,"4,72828725","19,56151904","13,5"
29/01/2010 23.00,"4,7553781","22,51936392","13,5"
30/01/2010 0.00,"4,83484546","28,35589688","13,5"
30/01/2010 1.00,,"15,34343863","15,89999962"
30/01/2010 2.00,"4,65243227","9,33819079","15,89999962"
30/01/2010 3.00,"4,71925629","9,03967979","15,89999962"
30/01/2010 4.00,"4,57296491","6,04029671","15,89999962"
30/01/2010 5.00,"4,69036027","4,42833922","15,89999962"
30/01/2010 6.00,"4,47363147","9,70029682","15,89999962"
30/01/2010 7.00,"4,55851639","22,29483776","15,89999962"
30/01/2010 8.00,"4,63075898","25,49019128","15,89999962"
30/01/2010 9.00,"4,97752446","34,91405688","15,89999962"
30/01/2010 10.00,"4,97933065","36,1067816","15,89999962"
30/01/2010 11.00,"4,96668832","34,63241928","15,89999962"
30/01/2010 12.00,"5,01545144","26,64788816","15,89999962"
30/01/2010 13.00,"5,26649585","26,85166912","15,89999962"
30/01/2010 14.00,"5,33873845","32,47403896","15,89999962"
30/01/2010 15.00,"5,12562203","18,44665096","15,89999962"
30/01/2010 16.00,"5,20508939","15,45245896","15,89999962"
30/01/2010 17.00,"5,12562203","18,81654074","15,89999962"
30/01/2010 18.00,"5,38569639","32,77774104","15,89999962"
30/01/2010 19.00,"5,13104061","28,23519232","15,89999962"
30/01/2010 20.00,"4,92153657","29,71737472","15,89999962"
30/01/2010 21.00,"4,94501504","35,43838464","15,89999962"
30/01/2010 22.00,"5,0046153","35,77193304","15,89999962"
30/01/2010 23.00,"4,87277244","33,62265384","15,89999962"
31/01/2010 0.00,"4,73009344","20,31297328","15,89999962"
31/01/2010 1.00,"4,7553781","12,24542121","12,69999981"
31/01/2010 2.00,"4,81859075","5,3887655","12,69999981"
31/01/2010 3.00,"4,72828725","3,6171694","12,69999981"
31/01/2010 4.00,"4,53684412","2,45297746","12,69999981"
31/01/2010 5.00,"4,77705037","1,99612609","12,69999981"
31/01/2010 6.00,"4,70661396","2,53863697","12,69999981"
31/01/2010 7.00,"4,67952312","5,91570123","12,69999981"
31/01/2010 8.00,"4,70480777","8,08963758","12,69999981"
31/01/2010 9.00,"4,57115973","8,74246704","12,69999981"
31/01/2010 10.00,"4,59644439","8,26225486","12,69999981"
31/01/2010 11.00,"5,02990097","9,47057385","12,69999981"
31/01/2010 12.00,"4,85471154","9,14350904","12,69999981"
31/01/2010 13.00,"5,40556247","11,35638136","12,69999981"
31/01/2010 14.00,"5,3838902","7,62629689","12,69999981"
31/01/2010 15.00,"5,2935867","4,11944606","12,69999981"
31/01/2010 16.00,"5,26830205","5,42121214","12,69999981"
31/01/2010 17.00,"5,21050695","8,69055242","12,69999981"
31/01/2010 18.00,"5,25024114","11,84827204","12,69999981"
31/01/2010 19.00,"4,91973038","10,70874107","12,69999981"
31/01/2010 20.00,"4,93056652","15,37329069","12,69999981"
31/01/2010 21.00,"4,72467487","33,04121464","12,69999981"
31/01/2010 22.00,"4,81678456","18,44924554","12,69999981"
31/01/2010 23.00,"4,8258145","23,4719988","12,69999981"
01/02/2010 0.00,"4,59102581","12,99039568","12,69999981"
01/02/2010 1.00,,"10,07019043","13,39999962"
01/02/2010 2.00,"4,55851639","3,06038162","13,39999962"
01/02/2010 3.00,"4,57838348","2,47244735","13,39999962"
01/02/2010 4.00,"4,50614089","1,9792546","13,39999962"
01/02/2010 5.00,"4,4320921","2,44129705","13,39999962"
01/02/2010 6.00,"4,73009344","2,35693578","13,39999962"
01/02/2010 7.00,"4,29844305","3,69893608","13,39999962"
01/02/2010 8.00,"4,33998241","6,6113614","13,39999962"
01/02/2010 9.00,"4,45918295","7,12272198","13,39999962"
01/02/2010 10.00,"4,22620045","3,77680802","13,39999962"
01/02/2010 11.00,"4,42847972","4,38161759","13,39999962"
01/02/2010 12.00,"4,67771693","9,79763674","13,39999962"
01/02/2010 13.00,"4,6126991","6,05457362","13,39999962"
01/02/2010 14.00,"4,98294303","5,9715106","13,39999962"
01/02/2010 15.00,"5,12562203","6,25963753","13,39999962"
01/02/2010 16.00,"4,69758402","3,05259595","13,39999962"
01/02/2010 17.00,"4,7535719","4,57759568","13,39999962"
01/02/2010 18.00,"4,42486733","12,58026786","13,39999962"
01/02/2010 19.00,"4,61631047","30,00289368","13,39999962"
01/02/2010 20.00,"4,44654062","30,27934976","13,39999962"
01/02/2010 21.00,"4,63798375","28,82183216","13,39999962"
01/02/2010 22.00,"4,41222501","30,44418328","13,39999962"
01/02/2010 23.00,"4,31831014","10,40114425","13,39999962"
02/02/2010 0.00,"4,40319506","7,46665827","13,39999962"
02/02/2010 1.00,"4,53142554","5,10972249","19,60000038"
02/02/2010 2.00,"4,41041882","5,80408441","19,60000038"
02/02/2010 3.00,"4,45015199","5,28233976","19,60000038"
02/02/2010 4.00,"4,2857997","5,10063858","19,60000038"
02/02/2010 5.00,"4,25148511","4,15059446","19,60000038"
02/02/2010 6.00,"4,20272097","4,71646806","19,60000038"
02/02/2010 7.00,"4,47905004","12,90863474","19,60000038"
02/02/2010 8.00,"4,55129264","34,10417192","19,60000038"
02/02/2010 9.00,"4,61811666","27,12940624","19,60000038"
02/02/2010 10.00,"4,44834681","27,44219032","19,60000038"
02/02/2010 11.00,"4,55851639","11,38622577","19,60000038"
02/02/2010 12.00,"4,76621423","20,220834","19,60000038"
02/02/2010 13.00,"4,59825058","18,39344382","19,60000038"
02/02/2010 14.00,"4,81678456","13,70032893","19,60000038"
02/02/2010 15.00,"4,8962509","6,80604124","19,60000038"
02/02/2010 16.00,"4,87096625","5,07727585","19,60000038"
02/02/2010 17.00,"4,97030071","6,83718963","19,60000038"
02/02/2010 18.00,"5,04434949","9,6509787","19,60000038"
02/02/2010 19.00,"5,03712473","12,93198982","19,60000038"
02/02/2010 20.00,"4,8637425","44,66755128","19,60000038"
02/02/2010 21.00,"4,72828725","35,30729792","19,60000038"
02/02/2010 22.00,"4,49710993","18,40512041","19,60000038"
02/02/2010 23.00,"4,38513416","18,11569141","19,60000038"
03/02/2010 0.00,"4,42486733","21,1332404","19,60000038"
03/02/2010 1.00,,"17,43301754","38,59999084"
03/02/2010 2.00,"4,34901236","12,25320114","38,59999084"
03/02/2010 3.00,"4,60005575","9,80023324","38,59999084"
03/02/2010 4.00,"4,32192151","9,01761531","38,59999084"
03/02/2010 5.00,"4,25870886","8,22850997","38,59999084"
03/02/2010 6.00,"4,20452717","22,1222224","38,59999084"
03/02/2010 7.00,"4,62534143","40,80508184","38,59999084"
03/02/2010 8.00,"4,50614089","53,45544744","38,59999084"
03/02/2010 9.00,"5,46516274","67,71776288","38,59999084"
03/02/2010 10.00,"5,43084712","65,08698472","38,59999084"
03/02/2010 11.00,"4,8637425","31,53048608","38,59999084"
03/02/2010 12.00,"5,22856786","19,40706768","38,59999084"
03/02/2010 13.00,"5,41639962","17,92880297","38,59999084"
03/02/2010 14.00,"5,61867889","14,01571715","38,59999084"
03/02/2010 15.00,"5,78122498","12,94367596","38,59999084"
03/02/2010 16.00,"5,81012202","10,63606213","38,59999084"
03/02/2010 17.00,"5,67827915","11,18765118","38,59999084"
03/02/2010 18.00,"5,80650963","39,174968","38,59999084"
03/02/2010 19.00,"5,68189154","44,42096064","38,59999084"
03/02/2010 20.00,"5,8317953","54,87403672","38,59999084"
03/02/2010 21.00,"5,30442284","53,02585928","38,59999084"
03/02/2010 22.00,"5,39833872","55,58006184","38,59999084"
03/02/2010 23.00,"5,14368293","33,41111016","38,59999084"
04/02/2010 0.00,"4,916118","24,63359616","38,59999084"
04/02/2010 1.00,"4,9522398","29,212492","25,5"
04/02/2010 2.00,"4,80956081","13,56795352","25,5"
04/02/2010 3.00,"4,78066275","7,97152952","25,5"
04/02/2010 4.00,"4,69577783","13,08643926","25,5"
04/02/2010 5.00,"4,8962509","29,36304288","25,5"
04/02/2010 6.00,"4,8438754","21,55764704","25,5"
04/02/2010 7.00,"4,92153657","46,8985876","25,5"
04/02/2010 8.00,"5,49406079","59,68134008","25,5"
04/02/2010 9.00,"5,83540769","56,196548","25,5"
04/02/2010 10.00,"5,64757592","58,51066072","25,5"
04/02/2010 11.00,"5,0949188","28,54927656","25,5"
04/02/2010 12.00,"5,41459343","23,29550208","25,5"
04/02/2010 13.00,"5,63132121","14,34147989","25,5"
04/02/2010 14.00,"5,77038884","4,6892125","25,5"
04/02/2010 15.00,"5,66202444","4,62561556","25,5"
04/02/2010 16.00,"5,76316408","4,00782924","25,5"
04/02/2010 17.00,"5,75413413","4,1402123","25,5"
04/02/2010 18.00,"5,55185487","4,10387091","25,5"
04/02/2010 19.00,"5,54643629","6,790468","25,5"
04/02/2010 20.00,"5,12020447","14,81001549","25,5"
04/02/2010 21.00,"5,07866409","13,78209943","25,5"
04/02/2010 22.00,"5,14548913","9,07342468","25,5"
04/02/2010 23.00,"5,18883468","4,79823474","25,5"
05/02/2010 0.00,"5,11117351","9,6341053","25,5"
05/02/2010 1.00,,"10,43878006","14,39999962"
05/02/2010 2.00,"4,7030026","6,82161639","14,39999962"
05/02/2010 3.00,"4,92153657","4,88389234","14,39999962"
05/02/2010 4.00,"4,87457863","5,78461642","14,39999962"
05/02/2010 5.00,"4,69216544","6,41019032","14,39999962"
05/02/2010 6.00,"4,71383873","5,37319035","14,39999962"
05/02/2010 7.00,"4,76079667","5,95593545","14,39999962"
05/02/2010 8.00,"4,7535719","5,51595748","14,39999962"
05/02/2010 9.00,"4,82942688","5,75087154","14,39999962"
05/02/2010 10.00,"4,95043361","6,38423301","14,39999962"
05/02/2010 11.00,"4,90528186","7,44848854","14,39999962"
05/02/2010 12.00,"4,99197298","10,8839491","14,39999962"
05/02/2010 13.00,"5,10575595","11,95339762","14,39999962"
05/02/2010 14.00,"5,10575595","9,95727536","14,39999962"
05/02/2010 15.00,"5,23218024","9,96376469","14,39999962"
05/02/2010 16.00,"4,99016678","9,10716957","14,39999962"
05/02/2010 17.00,"4,94682123","8,57114802","14,39999962"
05/02/2010 18.00,"4,87457863","5,05521137","14,39999962"
05/02/2010 19.00,"5,26107728","5,14736021","14,39999962"
05/02/2010 20.00,"4,85832392","7,05523411","14,39999962"
05/02/2010 21.00,"5,02628859","6,49065875","14,39999962"
05/02/2010 22.00,"4,93779128","7,65614703","14,39999962"
05/02/2010 23.00,"5,0046153","6,14023313","14,39999962"
06/02/2010 0.00,"5,00100394","5,26287178","14,39999962"
06/02/2010 1.00,"4,98113684","13,75744419","3,4000001"
06/02/2010 2.00,"4,79511127","16,1533083","3,4000001"
06/02/2010 3.00,"4,98294303","9,14350904","3,4000001"
06/02/2010 4.00,"5,05879801","7,28236059","3,4000001"
06/02/2010 5.00,"4,95043361","5,48480718","3,4000001"
06/02/2010 6.00,"4,82400831","4,47506277","3,4000001"
06/02/2010 7.00,"4,92695413","9,65616786","3,4000001"
06/02/2010 8.00,"4,86916006","27,76535656","3,4000001"
