,Bari,,,,,
,Caldarola,,,,,
Parm,SO2,NO2,CO,O3,BENZENE,PM10



13/12/2010 0.00,"3,89749588","23,52781008","0,75071086","46,23143175",,"23,70000076"
13/12/2010 1.00,"4,37068564","17,40445609","0,70264412","53,5385781",,"17,5"
13/12/2010 2.00,"4,99739155","10,07927434","0,6704144","58,6275837",,"17,5"
13/12/2010 3.00,"4,76802042","3,71450932","0,63194493","67,25893125",,"17,5"
13/12/2010 4.00,"4,78608133","1,64829887","0,62720571","68,691042",,"17,5"
13/12/2010 5.00,"5,10214357","2,06361586","0,62712649","68,1848307",,"17,5"
13/12/2010 6.00,"4,36707326","3,11619098","0,61622559","67,99297155",,"17,5"
13/12/2010 7.00,"3,85053794","8,18567926","0,66650466","65,39117235",,"17,5"
13/12/2010 8.00,"4,33456384","18,14813996","0,69743075","55,30373415",,"17,5"
13/12/2010 9.00,"5,24482257","31,17099184","0,84001277","46,8216126",,"17,5"
13/12/2010 10.00,"4,99919774","22,85551264","0,76520579","49,0170702",,"17,5"
13/12/2010 11.00,"5,54824248","16,03650613","0,69628555","48,4508892",,"17,5"
13/12/2010 12.00,"4,81678456","13,51603698","0,6836453","51,1978845",,"17,5"
13/12/2010 13.00,"5,35679935","25,85490528","0,77737072","44,1412104","0,770886","17,5"
13/12/2010 14.00,"5,60242418","50,20946416","1,06715748","27,1516308","1,63737","17,5"
13/12/2010 15.00,"5,29900426","39,06074512","0,89254378","34,0644255","1,707543","17,5"
13/12/2010 16.00,"5,21773172","34,70637544","0,81133862","40,0167075","1,369899","17,5"
13/12/2010 17.00,"5,54824248","22,17283304","0,74431268","48,8798541","0,87446745","17,5"
13/12/2010 18.00,"5,45793899","48,20165384","0,91505624","31,13490765","1,317015","17,5"
13/12/2010 19.00,"4,96307594","25,32925824","0,88926547","36,9926067","1,785852","17,5"
13/12/2010 20.00,"5,55907862","42,74669872","0,87315003","28,13079675","1,3317615","17,5"
13/12/2010 21.00,"4,91070044","60,89874872","1,0288849","7,40038866","0,999711","17,5"
13/12/2010 22.00,"4,14312071","37,38650232","0,87121496","29,71610355","1,715679","17,5"
13/12/2010 23.00,"4,41222501","23,82503048","0,76244241","40,5442653","1,0327635","17,5"
14/12/2010 0.00,"4,75899048","23,12546792","0,72014126","38,43138075","0,4382253","17,5"
14/12/2010 1.00,"4,92695413","14,69060726","0,6954153","41,56472775","0,8376012","11,69999981"
14/12/2010 2.00,"5,38208401",,"0,68712166","41,38354185","0,3700863","11,69999981"
14/12/2010 3.00,"5,23579262","15,37329069",,"46,3726578","0,6884073","11,69999981"
14/12/2010 4.00,"4,88360858","6,80344474","0,65532648","54,11407575","0,62815005","11,69999981"
14/12/2010 5.00,"3,660901","10,51145709","0,65272038",,"0,3154734","11,69999981"
14/12/2010 6.00,"3,85415033","15,79639908","0,67768167","38,2810575","0,65754135","11,69999981"
14/12/2010 7.00,"4,33456384","26,39351568","0,72144373","29,3134926","0,357984","11,69999981"
14/12/2010 8.00,"4,14853928","35,75636936","0,83582576","28,8433509","0,830889","11,69999981"
14/12/2010 9.00,"4,11241748","47,85642312","0,99381257","32,8930413","1,5260085","11,69999981"
14/12/2010 10.00,"4,29844305","42,85962144","1,01628659","36,00510165","1,9399275","11,69999981"
14/12/2010 11.00,"4,60908671","41,38393984","0,91126417","36,2174694","2,0416275","11,69999981"
14/12/2010 12.00,"4,60005575","33,222912","0,83187641","42,4629765","0,6544395","11,69999981"
14/12/2010 13.00,"4,48988618","32,8283708","0,82622849","43,00392075","0,575622","11,69999981"
14/12/2010 14.00,"4,48627379","33,62655432","0,86485639","45,13960815","0,568503","11,69999981"
14/12/2010 15.00,"4,41583739","21,91195976","0,7812024","50,7119424","0,624438","11,69999981"
14/12/2010 16.00,"4,2857997","29,15538056","0,78317708","49,35759675","0,90182475","11,69999981"
14/12/2010 17.00,"4,51517083","35,23850416","0,87366379","42,7728399","1,15454925","11,69999981"
14/12/2010 18.00,"4,35984951","36,42476632","0,88685625","41,4545439","1,5666885","11,69999981"
14/12/2010 19.00,"4,53684412","41,75641656","0,89676924","38,98627005","1,278369","11,69999981"
14/12/2010 20.00,"4,57657729","43,02443584","0,87654717","36,95208825","1,2005685","11,69999981"
14/12/2010 21.00,"5,10214357","33,7771052","0,90648534","43,84537185","1,05935805","11,69999981"
14/12/2010 22.00,"4,44473443","30,16902736","0,8218842","41,915349","1,190907","11,69999981"
14/12/2010 23.00,"4,26954601","40,0964564","0,83562887","30,77201715","1,0542222","11,69999981"
15/12/2010 0.00,"4,31469776","28,4597376","0,8003585","37,3728138","0,9255717","11,69999981"
15/12/2010 1.00,"4,55309883","23,13975056","0,77662046","38,7685557","0,4784985","18,89999962"
15/12/2010 2.00,"4,74634815","14,99171667","0,73988917","44,3088303","0,81944775","18,89999962"
15/12/2010 3.00,"4,39958268","8,14025396","0,70149893","51,17408415","0,75527505","18,89999962"
15/12/2010 4.00,"4,15756922","6,03121089","0,68775309","53,1975927","0,28959075","18,89999962"
15/12/2010 5.00,"4,62353523","10,25967537","0,70292023","48,3852537","0,58136805","18,89999962"
15/12/2010 6.00,"4,60186296","15,80548299","0,71366386","44,4036726","0,6387777","18,89999962"
15/12/2010 7.00,"4,63256518","24,62581432","0,74605086","35,04075855","0,7020351","18,89999962"
15/12/2010 8.00,"4,8637425","40,63766712","0,87769236","21,6575604","0,7782084","18,89999962"
15/12/2010 9.00,"5,64576973","70,87808856","1,38234007","9,15187497","2,6141985","18,89999962"
15/12/2010 10.00,"5,37486026","62,28227192","1,19362522","13,28971644","2,8033605","18,89999962"
15/12/2010 11.00,"5,47961126","62,79105512","1,09887344","13,61694831","2,3274045","18,89999962"
15/12/2010 12.00,"5,4362657","56,2302948","1,0487132","18,71244963","1,8402615","18,89999962"
15/12/2010 13.00,"5,68189154","63,68915976","0,99946049","15,81141639","1,616013","18,89999962"
15/12/2010 14.00,"5,82998911","66,53670136","1,2304765","12,7794912","2,123496","18,89999962"
15/12/2010 15.00,"5,5825581","63,23362576","1,10779967","10,98438023","2,455038","18,89999962"
15/12/2010 16.00,"5,04073711","58,04990696","1,01897075","14,5198494","1,6775415","18,89999962"
15/12/2010 17.00,"5,79206111","70,03447592","1,10199331","7,57981497","1,996371","18,89999962"
15/12/2010 18.00,"5,90042552","75,59585296","1,24354896","1,83117659","2,2114665","18,89999962"
15/12/2010 19.00,"6,12257188","78,88724624","1,41978317","1,50104798","2,983878","18,89999962"
15/12/2010 20.00,"5,70717619","55,81367","1,20744911","18,23918576","3,206601","18,89999962"
15/12/2010 21.00,"4,87638482","18,24938036","0,86477717","47,2111962","0,728172","18,89999962"
15/12/2010 22.00,"5,10394874","28,13137072","0,84147484","39,8344044","0,4706676","18,89999962"
15/12/2010 23.00,"4,78608133","21,03201912","0,82567628","44,1084924","1,03820445","18,89999962"
16/12/2010 0.00,"4,8258145","7,52636047","0,73925774","55,05547635","0,558333","18,89999962"
16/12/2010 1.00,"4,54587406","16,75422886","0,76212553","41,3917812","0,4177836","18,20000076"
16/12/2010 2.00,"4,49169237",,"0,75545124","39,1732614","0,9368604","18,20000076"
16/12/2010 3.00,"4,59644439","23,4629168",,"39,8531175","0,8985195","18,20000076"
16/12/2010 4.00,"4,33817622","4,9708501","0,68897751","59,32421775","0,8111592","18,20000076"
16/12/2010 5.00,"4,84568159","3,77550977","0,68905673",,"0,67310145","18,20000076"
16/12/2010 6.00,"5,19605843","13,43556664","0,714611","43,14620415","0,7034589","18,20000076"
16/12/2010 7.00,"5,65660587","31,14502688","0,78487565","27,75190635","0,80012475","18,20000076"
16/12/2010 8.00,"5,64757592","40,70904208","0,87492782","24,6327837","0,9409284","18,20000076"
16/12/2010 9.00,"5,91668023","52,26530392","1,08485266","20,7017958","1,786869","18,20000076"
16/12/2010 10.00,"5,6349336","64,48476208","1,15989497","14,18124603","2,470293","18,20000076"
16/12/2010 11.00,"6,52351904","66,76902848","1,17494328","9,22497177","2,2358745","18,20000076"
16/12/2010 12.00,"8,30430231","59,83449128","1,1271142","13,31264697","2,354355","18,20000076"
16/12/2010 13.00,"5,48864222","43,54748256","1,00313374","30,07671975","1,695339","18,20000076"
16/12/2010 14.00,"5,70717619","42,04195464","1,06940826","34,37917665","1,6521165","18,20000076"
16/12/2010 15.00,"5,62590264","33,02823216","0,91000131","37,67930565","1,784835","18,20000076"
16/12/2010 16.00,"5,08769505","42,00302632","0,92406169","30,380658","1,453293","18,20000076"
16/12/2010 17.00,"5,37666543","47,59296864","0,95747622","24,0681189","1,6510995","18,20000076"
16/12/2010 18.00,"5,19786463","46,37165952","1,03157139","24,0330069","1,7853435","18,20000076"
16/12/2010 19.00,"5,21953791","47,30222992","1,0200775","14,82290187","1,7182215","18,20000076"
16/12/2010 20.00,"5,10756113","53,47103024","1,04278801","9,86392439","1,7741565","18,20000076"
16/12/2010 21.00,"5,23579262","50,31718624","1,06198371","10,03683303","1,736019","18,20000076"
16/12/2010 22.00,"4,88541477","36,93223024","0,99551114","18,03436709","1,7080515","18,20000076"
16/12/2010 23.00,"4,5567102","29,16318152","0,9199539","23,45347935","1,504143","18,20000076"
17/12/2010 0.00,"4,67771693","20,88923096","0,86623808","29,58762555","1,3165065","18,20000076"
17/12/2010 1.00,"4,81859075","19,93659608","0,84581796","30,2832222",,"29,20000076"
17/12/2010 2.00,"4,46460152","15,287635","0,82002719","32,0124882",,"29,20000076"
17/12/2010 3.00,"4,67410454","12,59973584","0,80146408","34,06983195","1,0254411","29,20000076"
17/12/2010 4.00,"4,71564492","16,14163171","0,79301201","29,0500728","0,93314835","29,20000076"
17/12/2010 5.00,"4,74092958","16,84507372","0,784165","29,62281735","0,9524205","29,20000076"
17/12/2010 6.00,"4,61811666","22,83994896","0,80205707","25,7310312","0,96498045","29,20000076"
17/12/2010 7.00,"4,92334277","29,64079912","0,84566069","20,09661255","1,00657575","29,20000076"
17/12/2010 8.00,"5,44349047","50,52484856","1,04650086","7,82954109","1,376001","29,20000076"
17/12/2010 9.00,"5,94015869","52,06802376","1,22490663","15,66988311","2,345202","29,20000076"
17/12/2010 10.00,"6,06297161","42,16525952","1,15231199","24,4976823","2,698101","29,20000076"
17/12/2010 11.00,"5,70356381","32,01590464","1,03086074","33,78885615","2,047221","29,20000076"
17/12/2010 12.00,"6,53977375","36,76351536","1,04373632","32,3934135","1,7853435","29,20000076"
17/12/2010 13.00,"6,89195678","38,97508752","1,00072452","36,73371555","1,772631","29,20000076"
17/12/2010 14.00,"7,2296913","43,72009792","1,14721628","38,78565285","2,1402765","29,20000076"
17/12/2010 15.00,"7,15383734","40,60001984","1,05886268","36,47029575","2,1056985","29,20000076"
17/12/2010 16.00,"6,16952982","48,38337032","1,02975399","20,96252235","1,5605865","29,20000076"
17/12/2010 17.00,"6,87570207","76,40441864","1,33245594","5,80326348","1,877382","29,20000076"
17/12/2010 18.00,"6,34291205","61,48018792","1,21550625","14,00698278","3,1542255","29,20000076"
17/12/2010 19.00,"6,31040262","65,0688016","1,25219909","7,16762204","2,009592","29,20000076"
17/12/2010 20.00,"6,09006245","58,65991144","1,11929239","17,60565356","2,3833395","29,20000076"
17/12/2010 21.00,"6,48559206","51,49566656","1,1720599","19,33203878","1,7222895","29,20000076"
17/12/2010 22.00,"6,32665733","47,72145504","1,14630874","24,4720266","2,0324745","29,20000076"
17/12/2010 23.00,"6,10812336","27,63557","0,99112608","39,7474623","1,5493995","29,20000076"
18/12/2010 0.00,"5,64215735","13,26944061","0,86070899","52,57110285","0,9450981","29,20000076"
18/12/2010 1.00,"5,86249853","18,14035812","0,89767794","49,6789314","0,48078675","24,2999897"
18/12/2010 2.00,"5,60423037",,"0,78997019","59,9643135","0,7757676","24,2999897"
18/12/2010 3.00,"5,9564134","15,46025036",,"60,14667645","0,5109408","24,2999897"
18/12/2010 4.00,"6,0124023","7,07989318","0,72444593","59,87787015",,"24,2999897"
18/12/2010 5.00,"5,85346757","4,96306444","0,72239204",,"0,2520126","24,2999897"
18/12/2010 6.00,"5,25927109","11,68733326","0,77662046","50,85149265","0,4977198","24,2999897"
18/12/2010 7.00,"5,09311261","31,5421684","0,86442185","32,3252244","0,87670485","24,2999897"
18/12/2010 8.00,"6,61021016","68,19538048","1,22972507","2,22293474","1,564146","24,2999897"
18/12/2010 9.00,"7,16106109","87,66736056","1,56678986","3,62867358","3,36627","24,2999897"
18/12/2010 10.00,"6,60840498","76,77431416","1,28707453","8,00013155","2,8196325","24,2999897"
18/12/2010 11.00,"5,52295681","44,59745736","1,01585204","33,5023143","2,1697695","24,2999897"
18/12/2010 12.00,"5,49767216","34,50521392","0,9451913","44,3653287","1,349559","24,2999897"
18/12/2010 13.00,"5,78844873","36,99454232","0,94341467","44,2489803","1,3368465","24,2999897"
18/12/2010 14.00,"6,68606513","60,384784","1,10349499","24,2317488","1,5829605","24,2999897"
18/12/2010 15.00,"5,89320176","52,3392792","0,94617922","33,22901925","1,7527995","24,2999897"
18/12/2010 16.00,"4,90166948","33,46952176","0,84471238","45,55460805","1,129887","24,2999897"
18/12/2010 17.00,"5,15993765","39,45270512","0,82946719","40,9599036","0,8117694","24,2999897"
18/12/2010 18.00,"5,12742822","48,24968328","0,9225204","33,2966697","1,276335","24,2999897"
18/12/2010 19.00,"4,98655542","52,02519496","0,94993168","25,98924405","1,366848","24,2999897"
18/12/2010 20.00,"4,5223956","54,2951596","0,96806141","29,9188155","1,5544845","24,2999897"
18/12/2010 21.00,"4,81678456","55,26337728","1,0212623","25,30059","1,4680395","24,2999897"
18/12/2010 22.00,"4,69577783","61,44385992","1,05621696","18,02024249","1,7568675","24,2999897"
18/12/2010 23.00,"4,91070044","44,00953648","0,92611559","27,3990507","1,4721075","24,2999897"
19/12/2010 0.00,"4,92153657","57,13231904","1,02296087","22,50709125","1,6002495","24,2999897"
19/12/2010 1.00,"4,63437137","62,81440064","0,99657712","11,28590852","1,404477","31,5"
19/12/2010 2.00,"4,77705037","53,55018704","0,95771272","14,47545467","1,414647","31,5"
19/12/2010 3.00,"4,5946382","51,22571128","0,93417273","10,45983687","1,285488","31,5"
19/12/2010 4.00,"4,31469776","38,74536072","0,90364157","18,39366858","1,312947","31,5"
19/12/2010 5.00,"4,49891612","36,34040888","0,85446809","13,93291641","1,04939145","31,5"
19/12/2010 6.00,"4,30205543","36,376756","0,84329108","10,5680736","1,0992753","31,5"
19/12/2010 7.00,"4,7553781","46,63123264","0,88420937","1,83422495","1,0345941","31,5"
19/12/2010 8.00,"4,8962509","44,45598848","0,93310675","2,71947627","1,3429485","31,5"
19/12/2010 9.00,"5,22495649","45,04004712","1,14551887","4,23210123","1,6816095","31,5"
19/12/2010 10.00,"5,50309073","52,24323944","1,43143434","7,25329133","3,5071245","31,5"
19/12/2010 11.00,"5,64938212","47,33209536","1,40955331","13,52837829","5,2990785","31,5"
19/12/2010 12.00,"6,10992955","37,9043484","1,16317445","24,0328473","3,0148965","31,5"
19/12/2010 13.00,"5,38208401","25,58623104","0,93452805","38,0888991","2,1118005","31,5"
19/12/2010 14.00,"5,48322364","30,5687692","0,8810895","37,237872","1,202094","31,5"
19/12/2010 15.00,"5,07866409","19,5719012","0,80825836","46,46109615","1,192941","31,5"
19/12/2010 16.00,"4,90347567","26,54536672","0,83116576","39,25108635","1,050561","31,5"
19/12/2010 17.00,"4,89083334","27,22026448","0,86205107","34,9161708","1,04735745","31,5"
19/12/2010 18.00,"4,67952312","34,84006248","0,89447885","29,7518739","1,377018","31,5"
19/12/2010 19.00,"4,5567102","41,05297264","0,93018377","24,46039575","1,345491","31,5"
19/12/2010 20.00,"4,60728052","51,22571128","1,01253296","14,79611301","1,4202405","31,5"
19/12/2010 21.00,"4,7030026","46,05497496","0,96292609","17,5494165","1,6297425","31,5"
19/12/2010 22.00,"5,22495649","64,94809704","1,13161576","5,78028507","1,504143","31,5"
19/12/2010 23.00,"5,43084712","63,7034424","1,14374108","1,57053183","2,107224","31,5"
20/12/2010 0.00,"4,66868698","53,90581904","1,02635685","7,11934503","2,2704525","31,5"
20/12/2010 1.00,"4,93959748","45,6837984","0,93780636","14,85408572","1,691271","48,29999161"
20/12/2010 2.00,"4,92695413",,"0,73001463","55,73573145","0,653931","48,29999161"
20/12/2010 3.00,"4,75176571","16,89309551",,"48,80984955",,"48,29999161"
20/12/2010 4.00,"4,48266243","10,85150246","0,82480602","50,905617",,"48,29999161"
20/12/2010 5.00,"4,2849739","5,58173028","0,69908971",,,"48,29999161"
20/12/2010 6.00,"4,43028591","14,56990844","0,74415424","39,6077724","0,4773798","48,29999161"
20/12/2010 7.00,"4,49349856","62,55482752","1,00550335","3,26679455","1,12098825","48,29999161"
20/12/2010 8.00,"8,27179391","68,50556424","1,34055269","0,79541249","1,786869","48,29999161"
20/12/2010 9.00,"10,20247281","92,14371584","2,51407466","1,63005465","4,44429","48,29999161"
20/12/2010 10.00,"11,72138265","114,67732416","3,25325202","1,91794712","8,28651702","48,29999161"
20/12/2010 11.00,"10,47700179","85,20011576","1,96045152","5,04210515","7,667163","48,29999161"
20/12/2010 12.00,"8,7558198","47,12313288","1,17838003","19,16879391","3,143547","48,29999161"
20/12/2010 13.00,"8,91294834","53,24130344","1,29359154","11,10115755","2,097054","48,29999161"
20/12/2010 14.00,"5,90764927","57,1089544","1,38356449","12,02747595","2,816073","48,29999161"
20/12/2010 15.00,"5,50850931","60,3912848","1,15823601","10,76528534","2,636064","48,29999161"
20/12/2010 16.00,"6,23454764","57,6021548","1,17435146","13,34697893","2,07468","48,29999161"
20/12/2010 17.00,"6,41876702","75,68669208","1,4492868","2,75096535","2,665557","48,29999161"
20/12/2010 18.00,"6,91724246","78,1383732","1,49454938","1,28956002","3,401865","48,29999161"
20/12/2010 19.00,"6,59214925","82,44341328","1,63578932","0,92414186","3,6800145","48,29999161"
20/12/2010 20.00,"6,81429561","82,72116952","1,59135622","1,00300221","4,7427795","48,29999161"
20/12/2010 21.00,"6,74205302","76,41220048","1,46077952","0,84885854","3,541194","48,29999161"
20/12/2010 22.00,"5,90223171","74,37324368","1,33921061","1,89364403","3,0820185","48,29999161"
20/12/2010 23.00,"4,80233604","64,9065684","1,08931578","2,73763875","2,1738375","48,29999161"
21/12/2010 0.00,"5,01545144","57,95776768","1,08773487","1,76922386","1,8087345","48,29999161"
21/12/2010 1.00,"5,1328468","48,7234004","1,02039321","1,14074898","1,9043325","56,40000153"
21/12/2010 2.00,"5,32609612","44,24704512","1,10333655","0,71259804","2,2633335","56,40000153"
21/12/2010 3.00,"5,62951502","37,971842","1,09681954","0,59468756","2,60352","56,40000153"
21/12/2010 4.00,"5,86791609","39,05944496","0,99586647","0,52320272","2,337066","56,40000153"
21/12/2010 5.00,"5,71259477","31,9094636","0,9214952","6,21366491","1,7446635","56,40000153"
