, TARANTO,,,,,
,TA V.Archimede,,,,,
,SO2,NOX,NO2,CO,H2S,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3


16/08/2009 8.00,"1,220024","8,431633","1,571723","0,144034","0,679182","21,001221"
16/08/2009 9.00,"1,20985","11,135824","3,830021","0,228589","0,584212",
16/08/2009 10.00,"1,315294","17,308126","9,918339","0,298911","0,599561","21,001221"
16/08/2009 11.00,"1,330556","10,703932","3,731383","0,317718","0,634095",
16/08/2009 12.00,"1,263959","9,869977","3,192767","0,256946","0,615868","16,60561"
16/08/2009 13.00,"1,565496","8,562626","2,083086","0,177123","0,535287",
16/08/2009 14.00,"1,88322","10,361529","3,863766","0,142825","0,536247","21,97802"
16/08/2009 15.00,"1,534973","8,47962","2,158361","0,028187","0,443195",
16/08/2009 16.00,"1,583071","6,707952","0,639851","0,000055","0,51802","18,07081"
16/08/2009 17.00,"1,682967","5,401899","0,133681",0,"0,484445",
16/08/2009 18.00,"1,862409","6,989396","1,112277","0,006578","0,509386","21,48962"
16/08/2009 19.00,"1,918832","12,794654","6,742446","0,017758","0,441276",
16/08/2009 20.00,"1,663542","20,068084","13,907996","0,176072","0,465259","12,21001"
16/08/2009 21.00,"2,074225","22,869545","16,489457","0,22693","0,53145",
16/08/2009 22.00,"1,854547","35,40609","28,80755","0,076815","0,634095","14,65201"
16/08/2009 23.00,"1,887846","20,781413","14,575097","0,110054","0,424968",
17/08/2009 0.00,"1,890157","14,437921","8,414104","0,293343","0,425928","29,79241"
17/08/2009 1.00,"2,081625","18,50653","12,392077","0,371223","0,816362",
17/08/2009 2.00,"1,851772","30,065166","23,643332","0,437415","0,85857","20,51281"
17/08/2009 3.00,"2,050639","14,050125","7,931297","0,39888","0,434561",
17/08/2009 4.00,"1,728752","12,094289","5,901424","0,405812","0,453748","29,30402"
17/08/2009 5.00,"2,336914","30,862796","23,831511","0,427717","0,471973",
17/08/2009 6.00,"1,936406","25,942073","19,238352","0,413704","0,457585","20,02442"
17/08/2009 7.00,"1,827723","37,801615","28,018448","0,437783","0,608193",
17/08/2009 8.00,"1,906807","44,185324","31,335807","0,46651","0,874877","21,001221"
17/08/2009 9.00,"2,199557","26,81754","17,064421","0,48207","0,741536",
17/08/2009 10.00,"1,897095","30,225985","20,287026","0,474438","0,576536","25,88522"
17/08/2009 11.00,"2,106137","18,999382","11,701614","0,44833","0,589968",
17/08/2009 12.00,"1,537285","19,341772","11,95599","0,405554","0,55927","28,81562"
17/08/2009 13.00,"1,869809","14,808856","8,036425","0,413815","0,4643",
17/08/2009 14.00,"1,678805","10,759701","4,428339","0,428417","0,461421","23,44322"
17/08/2009 15.00,"1,874434","15,536458","8,81385","0,397405","0,42209",
17/08/2009 16.00,"1,741702","11,985343","5,59902","0,382507","0,589007","25,39682"
17/08/2009 17.00,"1,53821","9,630037","3,218724","0,379373","0,45087",
17/08/2009 18.00,"2,068676","20,850149","14,05206","0,389846","0,569821","23,93162"
17/08/2009 19.00,"1,893857","20,016193","13,051396","0,353487","0,601478",
17/08/2009 20.00,"1,478087","27,397276","20,467423","0,349725","0,674386","23,44322"
17/08/2009 21.00,"1,887846","30,241549","23,060575","0,355257","0,780868",
17/08/2009 22.00,"1,549773","36,202438","28,904889","0,428196","0,463341","22,46641"
17/08/2009 23.00,"1,537285","22,472673","15,956036","0,410422","0,633135",
18/08/2009 0.00,"1,473463","20,372875","13,712015","0,363038","0,561187","23,93162"
18/08/2009 1.00,"1,977104","17,117472","10,360904","0,410828","0,68302",
18/08/2009 2.00,"1,499362",,,"0,416137","0,821157","41,025631"
18/08/2009 3.00,,"14,934662","7,924806",,"0,989994",
18/08/2009 4.00,"0,938895","16,963132","10,136382",,"1,508014","33,211231"
18/08/2009 5.00,"0,850355","36,38272","23,67836",,,
18/08/2009 6.00,"1,235874","73,980709","42,359937",,"2,509518","29,79241"
18/08/2009 7.00,"0,876179","68,174157","39,555225",,"2,165132",
18/08/2009 8.00,"0,933362","51,294046","42,672724",,"2,881725","29,30402"
18/08/2009 9.00,"0,878024","48,355071","36,84009",,"2,068243",
18/08/2009 10.00,"0,979476","41,081672","30,795894",,"2,431816","35,164822"
18/08/2009 11.00,"0,839288","22,982373","14,411564",,"1,470601",
18/08/2009 12.00,"1,108597","19,119999","11,972867",,"1,411125","52,74725"
18/08/2009 13.00,"1,068016","18,095389","11,030607",,"1,30752",
18/08/2009 14.00,"1,047726","18,819101","11,259037",,"1,486909","47,37484"
18/08/2009 15.00,"0,734146","10,831034","4,269999",,"1,522402",
18/08/2009 16.00,"0,82822","7,182646","1,049979",,"1,199119","36,141621"
18/08/2009 17.00,"0,942584","10,650755","4,386806",,"1,294091",
18/08/2009 18.00,"1,066171","17,142114","10,198673",,"1,360282","32,722832"
18/08/2009 19.00,"1,077239","23,629565","16,69323",,"1,40441",
18/08/2009 20.00,"1,302279","22,860465","15,625075",,"1,255719","35,164822"
18/08/2009 21.00,"1,145489","29,646228","22,445387",,"1,275864",
18/08/2009 22.00,"1,112287","24,209323","17,513476",,"1,391939","33,211231"
18/08/2009 23.00,"1,121509","20,375457","13,676976",,"1,339178",
19/08/2009 0.00,"1,086462","21,899415","15,211061",,"1,137725","36,630032"
19/08/2009 1.00,"0,802396","19,714","13,096823",,"1,073453",
19/08/2009 2.00,"0,94074","21,764524","14,921632",,"1,30752","36,630032"
19/08/2009 3.00,"0,937051","24,211903","17,174735",,"1,002464",
19/08/2009 4.00,"0,835599","25,314345","18,407715",,"1,079208","37,606831"
19/08/2009 5.00,"0,988699","32,592964","25,507073",,"1,094557",
19/08/2009 6.00,"1,064327","36,830185","29,481165",,"0,996709","41,514042"
19/08/2009 7.00,"0,938895","47,75589","36,411782",,"1,02357",
19/08/2009 8.00,"1,108597","41,242469","30,72322",,"0,878716","34,67643"
19/08/2009 9.00,"0,772882","21,175705","12,990395",,"0,790461",
19/08/2009 10.00,"0,905692","21,844944","13,3564",,"0,619705","54,21244"
19/08/2009 11.00,"0,885402","18,239354","10,279143",,"0,674386",
19/08/2009 12.00,"0,863267","13,458705","6,47768",,"0,628339","52,74725"
19/08/2009 13.00,"1,145489","8,392724","1,845575",,"0,61299",
19/08/2009 14.00,"1,055104","9,598909","3,094127",,"0,452787","52,74725"
19/08/2009 15.00,"0,900159","12,083912","5,579552",,"0,484445",
19/08/2009 16.00,"0,857734","8,242274","2,208979",,"0,472934","42,97924"
19/08/2009 17.00,"1,047726","8,150188","2,229744",,"0,46238",
19/08/2009 18.00,"1,324414","10,116403","4,085701",,"0,53145","30,28083"
19/08/2009 19.00,"1,208205","13,840017","7,766465",,"0,451829",
19/08/2009 20.00,"0,957342","9,250023","3,094127",,"0,465259","37,606831"
19/08/2009 21.00,"1,197137","17,088937","10,737292",,"0,409619",
19/08/2009 22.00,"1,202671","16,917738","10,665906",,"0,42305","34,67643"
19/08/2009 23.00,"1,055104","11,065788","4,999404",,"0,518979",
20/08/2009 0.00,"1,0053","6,287732","0,391958",,"0,410579","54,21244"
20/08/2009 1.00,"1,036659","7,543205","1,740446",,"0,405782",
20/08/2009 2.00,"0,732302",,,,"0,412497","48,35165"
20/08/2009 3.00,,"22,354645","16,036505",,"0,893104",
20/08/2009 4.00,"1,07005","17,598648","11,068242",,"0,633135","40,537231"
20/08/2009 5.00,"1,178012","10,39655","3,918277",,,
20/08/2009 6.00,"1,049424","12,884146","6,364765",,"1,454294","57,631241"
20/08/2009 7.00,"0,886685","10,587204","3,884532",,"0,846099",
20/08/2009 8.00,"1,038163","11,425048","4,654169",,"0,693571","53,724041"
20/08/2009 9.00,"0,956303","20,043438","12,174035",,"0,665752",
20/08/2009 10.00,"0,96071","26,0588","18,381757",,"0,704123","39,56044"
20/08/2009 11.00,"0,975277","26,668384","18,690654",,"0,686855",
20/08/2009 12.00,"0,752343","8,442008","2,018191",,"0,599561","43,46764"
20/08/2009 13.00,"0,948591","8,13203","1,602872",,"0,666711",
20/08/2009 14.00,"0,86508","7,670307","1,417276",,"0,429765",
20/08/2009 15.00,"0,901373","7,142438","1,157703",,"0,454707",
20/08/2009 16.00,"1,072223","7,138549","1,345893",,"0,443195",
20/08/2009 17.00,"0,861652","8,117765","2,325787",,"0,447992",
20/08/2009 18.00,"1,068459","15,725817","9,632806",,"0,440317",
20/08/2009 19.00,"1,280865","9,899808","4,08051",,"0,397148",
20/08/2009 20.00,"1,144657","10,825847","4,881298",,"0,498834",
20/08/2009 21.00,"1,350483","11,500275","5,308297",,"0,4643",
20/08/2009 22.00,"1,263238","11,345933","5,217446",,"0,400026",
20/08/2009 23.00,"0,982896","12,125416","5,927383",,"0,46238",
21/08/2009 0.00,"0,802713","14,367886","8,189572",,"0,350144",
21/08/2009 1.00,"0,894121","10,048959","4,057147",,"0,44991",
21/08/2009 2.00,"0,891856","9,675431","3,67817",,"0,457585",
21/08/2009 3.00,"1,040886","14,758274","8,588019",,"0,507467",
21/08/2009 4.00,"0,735941","16,166789","9,828787",,"0,738658",
21/08/2009 5.00,"0,905168","24,213204","17,470655",,"0,486363",
21/08/2009 6.00,"0,963219","58,324948","46,261334",,"0,587089",
21/08/2009 7.00,"1,014844","108,406306","57,552822",,"0,768395",
21/08/2009 8.00,"0,922948","50,065794","38,942641",,"0,684937",
21/08/2009 9.00,"0,885154","39,503239","30,141761",,"0,83171",
21/08/2009 10.00,"0,954314","36,655085","27,608323",,"0,693571",
21/08/2009 11.00,"0,764798","32,128654","23,858777",,"0,566945",
21/08/2009 12.00,"0,82998","35,338634","27,113841",,"0,494996",
21/08/2009 13.00,"0,729575","29,666992","22,040445",,"0,50363",
21/08/2009 14.00,"1,203688","16,982586","10,172713",,"0,507467",
21/08/2009 15.00,"0,644013","20,39492","13,490077",,"0,50363",
21/08/2009 16.00,"0,788759","10,102136","3,902702",,"0,435521",
21/08/2009 17.00,"0,749987","13,97101","7,518573",,"0,473893",
21/08/2009 18.00,"0,563347","13,31604","6,676255",,"0,610112",
21/08/2009 19.00,"0,773764","12,626048","6,010444",,"0,496915",
21/08/2009 20.00,"0,724832","34,945682","28,069077",,"1,071534",
21/08/2009 21.00,"0,93831","26,492002","19,81461",,"0,767436",
21/08/2009 22.00,"0,467809","21,982416","15,469334",,"0,533369",
21/08/2009 23.00,"0,518087","28,686481","22,178033",,"0,401946",
22/08/2009 0.00,"0,752465","32,730417","25,987291",,"0,442236",
22/08/2009 1.00,"1,149124","26,124955","19,430432",,"0,611071",
22/08/2009 2.00,"1,078404",,,,"0,489241",
22/08/2009 3.00,,"14,279692","7,787234",,"0,653281",
22/08/2009 4.00,"0,902488","20,509048","13,911884","0,405694","0,489241",
22/08/2009 5.00,"1,201486","35,044246","28,320848","0,340198",,
22/08/2009 6.00,"1,12445","57,606416","37,438392","0,486507","1,208712",
22/08/2009 7.00,"1,133381","70,193535","44,091294","0,538321","0,991911",
22/08/2009 8.00,"1,104685","61,123789","40,616903","1,011573","1,175138",
22/08/2009 9.00,"1,181322","52,649365","39,08411","0,96244","1,032204",
22/08/2009 10.00,"1,207778","39,504519","29,422753","0,813721","0,876797",
22/08/2009 11.00,"1,4027","35,473545","26,743926","0,826782","0,841303",
22/08/2009 12.00,"1,163306","21,580342","14,238948","0,692133","0,57366","28,327221"
22/08/2009 13.00,"0,98643","19,228945","12,154564","0,455526","0,530491",
22/08/2009 14.00,"1,070832","14,945038","8,207744","0,302026","0,507467","34,18803"
22/08/2009 15.00,"1,011873","10,017832","3,796276","0,177372","0,592846",
22/08/2009 16.00,"1,051036","8,761063","2,752787","0,224175","0,518979","42,002441"
22/08/2009 17.00,"1,029981","9,706558","3,763829","0,227278","0,456625",
22/08/2009 18.00,"1,014052","13,947665","7,722338","0,23062","0,551594","24,908421"
22/08/2009 19.00,"1,143049","18,782786","12,079293","0,287722","0,714675",
22/08/2009 20.00,"1,117759","22,695745","16,166288","0,273922","0,871041","30,76923"
22/08/2009 21.00,"1,134026","17,880092","11,514715","0,281425","0,401946",
22/08/2009 22.00,"0,946254","30,105356","23,473298","0,226461","0,500754","37,606831"
22/08/2009 23.00,"0,954848","33,561794","26,754329","0,284573","0,4902",
23/08/2009 0.00,"1,080438","24,532259","17,921012","0,303425","0,525694","39,56044"
23/08/2009 1.00,"0,974583","31,639681","24,612831","0,367057","0,601478",
23/08/2009 2.00,"0,88616","20,567422","14,089698","0,216665","0,498834","34,67643"
23/08/2009 3.00,"0,714348","18,462434","11,849563","0,236334","0,740577",
23/08/2009 4.00,"0,819958","27,192367","20,424595","0,204266","0,699328","28,327221"
23/08/2009 5.00,"0,884411","20,423448","13,904102","0,203721","0,445114",
23/08/2009 6.00,"0,755444","22,569936","16,074143","0,178572","0,493079","30,76923"
23/08/2009 7.00,"0,822475","19,739946","12,750288","0,282474","0,584212",
23/08/2009 8.00,"0,903685","25,786437","17,60952","0,360527","0,625461","26,86202"
23/08/2009 9.00,"1,273181","41,83521","31,7109","0,604013","0,651362",
23/08/2009 10.00,"1,198939","19,892982","12,790528","0,528331","0,668628","29,79241"
23/08/2009 11.00,"1,119724","22,529746","15,365499","0,564209","0,68206",
23/08/2009 12.00,"0,992046","20,160165","13,196761","0,381361","0,568862","43,46764"
23/08/2009 13.00,"1,115519","18,977333","12,259692","0,395082","0,624502",
23/08/2009 14.00,"1,059445","10,993156","4,55034","0,314075","0,520898","41,025631"
23/08/2009 15.00,"0,908841","9,815504","3,549679","0,198085","0,495956",
23/08/2009 16.00,"1,103181","14,447001","8,318062","0,150847","0,460461","42,002441"
23/08/2009 17.00,"1,129514","11,317401","5,165532","0,1439","0,51706",
23/08/2009 18.00,"1,068131","11,785608","5,553595","0,189767","0,461421","29,79241"
23/08/2009 19.00,"1,062238","13,35365","7,020191","0,184558","0,488281",
23/08/2009 20.00,"1,025132","17,606432","10,745084","0,270385","0,520898","37,118431"
23/08/2009 21.00,"1,162814","24,471306","17,331777","0,243297","0,589968",
23/08/2009 22.00,"1,108797","22,077099","15,290229","0,63492","1,142521","31,25762"
23/08/2009 23.00,"1,203144","31,900361","24,846459","0,880113","0,714675",
24/08/2009 0.00,"1,201793","36,688793","28,489582","1,02891","0,584212","50,793652"
24/08/2009 1.00,"1,137955","33,954785","26,07813","0,806141","0,891187",
24/08/2009 2.00,"0,73617",,,"0,489422","0,973686","67,88765"
24/08/2009 3.00,,"21,392297","14,236354",,"0,874877",
24/08/2009 4.00,"0,825211","22,12249","14,582889","0,527978","0,942029","73,260071"
24/08/2009 5.00,"0,734628","33,987213","26,249446","0,998862",,
24/08/2009 6.00,"0,743365","16,802306","9,741829","0,365836","1,561734","58,119652"
24/08/2009 7.00,"0,724359","27,935524","18,960603","0,616743","1,413044",
24/08/2009 8.00,"0,792105","29,931574","20,502471","0,843593","0,889268","53,235641"
24/08/2009 9.00,"0,66351","35,40481","24,159877","0,930561","0,881594",
24/08/2009 10.00,"0,741985","12,426313","5,122701","0,361462","0,72139","47,37484"
24/08/2009 11.00,"0,671327","10,998346","3,998743","0,614868","0,72139",
24/08/2009 12.00,"1,000553","21,560897","13,253867","1,002689","0,639851","42,002441"
24/08/2009 13.00,"0,576453","15,74138","8,854083","0,431676","0,755926",
24/08/2009 14.00,"0,674699","11,452285","4,837171","0,341936","0,54584","37,606831"
24/08/2009 15.00,"0,738613","12,087803","5,58085","0,266997","0,54488",
24/08/2009 16.00,"0,888359","8,733829","2,630786","0,171687","0,54584","35,164822"
24/08/2009 17.00,"0,821533","9,488666","3,388745","0,211739","0,487322",
24/08/2009 18.00,"0,923458","12,222689","5,506871","0,262896","0,61299","29,79241"
24/08/2009 19.00,"1,115507","14,144806","7,279766","0,227163","0,529532",
24/08/2009 20.00,"0,750874","13,607859","6,423169","0,17032","0,72139","36,630032"
24/08/2009 21.00,"0,906905","14,09552","7,482233","0,142617","0,687815",
24/08/2009 22.00,"0,804519","17,42615","10,686676","0,23306","0,617787","27,83882"
24/08/2009 23.00,"0,806512","24,971944","18,136462","0,247618","0,49212",
25/08/2009 0.00,"0,835021","30,691595","23,081338","0,251883","0,548718","26,86202"
25/08/2009 1.00,"0,780763","15,182385","8,411509","0,179012","0,580375",
25/08/2009 2.00,"0,680677","19,027913","12,106544","0,290896","0,748251","29,30402"
25/08/2009 3.00,"0,841765","16,000775","9,13702","0,223922","0,477729",
25/08/2009 4.00,"0,862763","16,564959","9,635401","0,192931","0,642729","15,62881"
25/08/2009 5.00,"0,858931","25,489426","17,765271","0,24747","0,720431",
25/08/2009 6.00,"0,821686","66,021188","40,69736","0,243604","0,715635","20,51281"
25/08/2009 7.00,"0,890658","38,555134","28,291002","0,190752","0,542003",
25/08/2009 8.00,"0,88514","39,937721","28,384442","0,414846","0,561187","19,0476"
25/08/2009 9.00,"0,802834","29,860238","20,876266","0,336664","0,669588",
25/08/2009 10.00,"0,751641","23,324774","14,33499","0,311553","0,666711","51,282051"
25/08/2009 11.00,"0,64757","16,060436","8,105213","0,221032","0,636013",
25/08/2009 12.00,"0,750109","14,943742","7,321296","0,262818","0,592846","35,653221"
25/08/2009 13.00,"0,901386","11,997016","4,567212","0,173038","0,542962",
25/08/2009 14.00,"0,658453","10,609251","3,313467","0,106158","0,477729","27,35042"
25/08/2009 15.00,"0,848662","9,11384","2,005212","0,112907","0,472934",
25/08/2009 16.00,"0,60067","7,79871","1,052573","0,079259","0,64081","27,35042"
25/08/2009 17.00,"0,748576","12,11504","4,946191","0,152873","0,634095",
25/08/2009 18.00,"0,668108","10,037287","2,943574","0,13636","0,740577","32,722832"
25/08/2009 19.00,"0,818467","10,980187","3,691148","0,20303","0,713716",
25/08/2009 20.00,"0,845903","13,779059","6,560745","0,249931","0,687815","18,55921"
25/08/2009 21.00,"0,896482","16,797118","9,190232","0,298823","0,652322",
25/08/2009 22.00,"0,775398","35,648645","27,965236","0,316046","0,712757","26,37361"
25/08/2009 23.00,"0,833028","25,475162","17,948272","0,228061","0,709879",
26/08/2009 0.00,"0,835633","15,907394","8,573745","0,219627","0,676303","26,86202"
26/08/2009 1.00,"0,955338","13,544305","6,303764","0,282265","0,583253",
26/08/2009 2.00,"0,766355",,,"0,314013","0,565985","25,88522"
26/08/2009 3.00,,"19,274336","11,290184",,"0,800054",
26/08/2009 4.00,"0,51494","31,404944","22,880178","0,349991","0,686855","18,07081"
26/08/2009 5.00,"0,412359","41,601753","29,790049","0,278535",,
26/08/2009 6.00,"0,622057","38,351527","27,992482","0,214803","2,078794","23,44322"
26/08/2009 7.00,"0,567527","28,315533","18,887927","0,176787","1,328626",
26/08/2009 8.00,"0,394861","21,348187","11,512123","0,108876","1,24037","30,76923"
26/08/2009 9.00,"0,419951","18,069451","9,03319","0,157122","1,823622",
26/08/2009 10.00,"0,645943","16,107128","7,731424","0,216913","1,901325","21,48962"
26/08/2009 11.00,"0,3744","12,934728","4,787851","0,162607","1,939697",
26/08/2009 12.00,"0,52605","10,771374","2,744999","0,163172","2,08551","34,18803"
26/08/2009 13.00,"0,517254","10,928307","2,638573","0,154259","1,929144",
26/08/2009 14.00,"0,53429","9,470509","1,219999","0,039669","1,673972","33,211231"
26/08/2009 15.00,"0,392824","8,838883","0,734596","0,036025","1,483072",
26/08/2009 16.00,"0,53503","8,510748","0,502277","0,045898","1,56749","32,234421"
26/08/2009 17.00,"0,646869","8,965985","1,043489","0,037194","1,682605",
26/08/2009 18.00,"0,616965","9,417334","1,456214","0,110105","1,612576","33,699631"
26/08/2009 19.00,"0,56086","11,762263","3,844298","0,126444","1,581879",
26/08/2009 20.00,"0,499849","10,9322","2,898148","0,161073","1,56749","38,09523"
26/08/2009 21.00,"0,735007","12,004797","3,575637","0,143931","1,679727",
