"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
13/07/2011 3.00,"17,41354956","18,44686893",
13/07/2011 4.00,"24,47461336","31,69222216","25,39682007"
13/07/2011 5.00,"35,80958032","47,80969384",
13/07/2011 6.00,"26,8737336","31,8316452","20,51280975"
13/07/2011 7.00,"32,21188464","38,7905604",
13/07/2011 8.00,"27,40714336","35,10844992","31,25761986"
13/07/2011 9.00,,,
13/07/2011 10.00,,,"36,8742218"
13/07/2011 11.00,"24,97104504","29,5385836",
13/07/2011 12.00,"15,79704916","19,3112956","30,76922989"
13/07/2011 13.00,"12,09615902","14,18955046",
13/07/2011 14.00,"6,18111551","7,47316863","27,35042"
13/07/2011 15.00,"7,34725387","8,86352532",
13/07/2011 16.00,"7,81383923","10,00356488","25,64101982"
13/07/2011 17.00,"7,18372242","8,87195533",
13/07/2011 18.00,"4,17525543","36,49556768","19,29179955"
13/07/2011 19.00,"6,24795712","6,95437802",
13/07/2011 20.00,"11,58545234","11,58846948","24,17580986"
13/07/2011 21.00,"4,72360556","4,7670309",
13/07/2011 22.00,"5,83588097","5,8934532","33,69963074"
13/07/2011 23.00,"8,79762633","8,976362",
14/07/2011 0.00,"5,38681909","5,4220018","38,0952301"
14/07/2011 1.00,"2,33811597","2,45647068",
14/07/2011 2.00,"0,47631935","0,48766325","31,50181961"
14/07/2011 3.00,,,
14/07/2011 4.00,,,"24,17580986"
14/07/2011 5.00,"1,59703242","1,63807923",
14/07/2011 6.00,"6,50233916","7,23257976","28,57142067"
14/07/2011 7.00,"6,8475737","8,30712185",
14/07/2011 8.00,"4,28946684","4,6457623","33,94382095"
14/07/2011 9.00,,,
14/07/2011 10.00,,,
14/07/2011 11.00,"52,85289976","54,62008488",
14/07/2011 12.00,"22,17931472","23,20026536",
14/07/2011 13.00,"15,69711083","17,15184265",
14/07/2011 14.00,"12,43750646","13,84520499",
14/07/2011 15.00,"10,20451226","11,33426143",
14/07/2011 16.00,"10,15390162","11,24606852","25,64101982"
14/07/2011 17.00,"10,39010627","11,44255902",
14/07/2011 18.00,"6,48352126","7,12946942","19,29179955"
14/07/2011 19.00,"6,08442376","6,87720779",
14/07/2011 20.00,"7,52700864","7,95564271","21,24542046"
14/07/2011 21.00,"9,57051026","10,57877478",
14/07/2011 22.00,"8,11429665","8,83953163","20,26861954"
14/07/2011 23.00,"9,18374326","9,63198298",
15/07/2011 0.00,"9,44072179","10,16374077","29,54821968"
15/07/2011 1.00,"12,17468677","13,00087344",
15/07/2011 2.00,,,"26,61782074"
15/07/2011 3.00,"23,39349208","24,28972296",
15/07/2011 4.00,"22,19294728","23,69507184","24,66422081"
15/07/2011 5.00,"30,26959856","31,37899832",
15/07/2011 6.00,"33,31767072","38,75163208","29,54821968"
15/07/2011 7.00,"26,49540616","42,53102512",
15/07/2011 8.00,"24,58428568","36,15509784","33,94382095"
15/07/2011 9.00,"28,84649696","41,96166976",
15/07/2011 10.00,"15,73409847","23,38119792","32,47863007"
15/07/2011 11.00,"15,54785055","24,39218704",
15/07/2011 12.00,"18,70882058","24,67946504","46,88644028"
15/07/2011 13.00,"17,06960944","21,04599584",
15/07/2011 14.00,"11,89434933","14,85943878","29,54821968"
15/07/2011 15.00,"11,13962939","13,9898172",
15/07/2011 16.00,"11,04164513","14,81534232","17,82661057"
15/07/2011 17.00,"12,84633222","16,79452618",
15/07/2011 18.00,"12,62375247","16,12658236","18,07081032"
15/07/2011 19.00,"19,85873944","23,90323128",
15/07/2011 20.00,"27,01195208","30,52429608","15,38461018"
15/07/2011 21.00,"43,34372072","46,5905644",
15/07/2011 22.00,"37,44619496","53,39902432","18,80340958"
15/07/2011 23.00,"16,86649768","20,8644132",
16/07/2011 0.00,"14,93720555","18,77241178","23,44322014"
16/07/2011 1.00,"7,72817972","9,15080523",
16/07/2011 2.00,"4,59641358","5,84611399","19,04759979"
16/07/2011 3.00,"2,53214764","3,71583242",
16/07/2011 4.00,"4,08505301","5,94273691","21,48962021"
16/07/2011 5.00,"23,97168088","35,8062152",
16/07/2011 6.00,"23,4480032","33,55596328","11,47741032"
16/07/2011 7.00,"11,40959041","16,73226954",
16/07/2011 8.00,"10,95013872","19,16797208","13,67521"
16/07/2011 9.00,"9,59776582","17,59475745",
16/07/2011 10.00,"9,74831862","15,54099986","21,73381996"
16/07/2011 11.00,"9,91639298","15,51959884",
16/07/2011 12.00,"11,75028586","16,68428217","12,21000957"
16/07/2011 13.00,"9,04292446","12,74926189",
16/07/2011 14.00,"5,20836066","7,11974308","15,87300968"
16/07/2011 15.00,"5,45365878","7,80259858",
16/07/2011 16.00,"5,37189402","7,52375059","13,18680954"
16/07/2011 17.00,"7,28560526","10,28111845",
16/07/2011 18.00,"8,35505186","10,9458176","11,96580982"
16/07/2011 19.00,"10,60037082","14,62209266",
16/07/2011 20.00,"18,86196986","22,25866272","13,43101025"
16/07/2011 21.00,"21,64395472","25,37789952",
16/07/2011 22.00,"22,10923992","25,35325384","14,16361046"
16/07/2011 23.00,"18,12088822","21,01486848",
17/07/2011 0.00,"21,95608872","26,21833824","19,29179955"
17/07/2011 1.00,"18,28895685","21,65427952",
17/07/2011 2.00,,,"19,53602028"
17/07/2011 3.00,"22,4771852","24,49790152",
17/07/2011 4.00,"12,78467978","13,70772454","17,33819962"
17/07/2011 5.00,"12,68475292","14,59226163",
17/07/2011 6.00,"16,5952365","20,62902688","9,27960968"
17/07/2011 7.00,"13,83077322","19,81193368",
17/07/2011 8.00,"10,03190263","14,47488586","16,36141014"
17/07/2011 9.00,"9,61139265","13,15326749",
17/07/2011 10.00,"9,71976481","12,46263014","16,84980965"
17/07/2011 11.00,"10,77558077","13,30695978",
17/07/2011 12.00,"7,10714874","9,0671495","19,29179955"
17/07/2011 13.00,"5,50492524","7,4673313",
17/07/2011 14.00,"4,20380733","5,33510522","17,09399986"
17/07/2011 15.00,"4,29920083","5,76116192",
17/07/2011 16.00,"4,71451974","6,1204229","13,67521"
17/07/2011 17.00,"5,76320202","7,38821656",
17/07/2011 18.00,"7,59839125","9,35183674","7,08180714"
17/07/2011 19.00,"12,90019134","15,31273191",
17/07/2011 20.00,"14,72630239","15,60455091","3,66300392"
17/07/2011 21.00,"16,42781605","17,21993279",
17/07/2011 22.00,"11,97611218","12,60140502","11,72161007"
17/07/2011 23.00,"13,2318048","14,06050193",
18/07/2011 0.00,"9,46992377","9,84857625","13,43101025"
18/07/2011 1.00,"8,45888111","9,34924215",
18/07/2011 2.00,"4,57629743","5,18984485","19,78022003"
18/07/2011 3.00,"4,32580822","4,93693314",
18/07/2011 4.00,"3,68076634","4,6567869","20,51280975"
18/07/2011 5.00,"4,12788181","4,8383638",
18/07/2011 6.00,"5,79110575","6,56982511","13,91940975"
18/07/2011 7.00,"6,83848788","8,24746171",
18/07/2011 8.00,"4,7703291","5,73392548","17,33819962"
18/07/2011 9.00,"3,85468186","5,3830926",
18/07/2011 10.00,"7,18631892","11,24606852","9,03540897"
18/07/2011 11.00,"4,94035179","6,54712776",
18/07/2011 12.00,"5,42575506","6,61068073","40,78144073"
18/07/2011 13.00,"3,24403113","3,87471198",
18/07/2011 14.00,"3,55941553","4,57118666","31,50181961"
18/07/2011 15.00,"3,43676646","4,31244143",
18/07/2011 16.00,"3,15188229","4,39609526","16,84980965"
18/07/2011 17.00,"5,19473383","6,43040016",
18/07/2011 18.00,"4,76448986","5,53289398","12,94260979"
18/07/2011 19.00,"3,55811728","4,28585316",
18/07/2011 20.00,"5,21614823","5,75338008","11,23320961"
18/07/2011 21.00,"4,26156311","4,85068473",
18/07/2011 22.00,"2,41728615","3,13867802","15,38461018"
18/07/2011 23.00,"1,24271396","1,75415866",
19/07/2011 0.00,"1,87282886","2,54531367","8,79120922"
19/07/2011 1.00,"2,09411609","2,63869575",
19/07/2011 2.00,,,"11,72161007"
19/07/2011 3.00,"16,99238567","17,71991506",
19/07/2011 4.00,"11,61335225","12,58519317","8,30280876"
19/07/2011 5.00,"26,96912328","32,36794208",
19/07/2011 6.00,"16,0968565","18,21601022","12,21000957"
19/07/2011 7.00,"11,35053255","13,23562689",
19/07/2011 8.00,"19,0910485","24,70931136","19,78022003"
19/07/2011 9.00,"9,92353047","13,5053967",
19/07/2011 10.00,"9,75026312","13,30501528","21,97801971"
19/07/2011 11.00,"8,96505252","11,78301357",
19/07/2011 12.00,"4,26805244","5,25274774","26,12940979"
19/07/2011 13.00,"3,8728516","4,96871058",
19/07/2011 14.00,"2,86700002","3,89287024","18,07081032"
19/07/2011 15.00,"3,22715964","4,42852086",
19/07/2011 16.00,"4,35630845","5,49009386","23,93161964"
19/07/2011 17.00,"3,63079814","4,42592628",
19/07/2011 18.00,"3,33942463","4,51606561","26,12940979"
19/07/2011 19.00,"3,84494596","4,45834998",
19/07/2011 20.00,"11,91965656","13,06572274","26,37360954"
19/07/2011 21.00,"18,4057724","19,40597784",
19/07/2011 22.00,"24,73093608","25,66775872","19,53602028"
19/07/2011 23.00,"16,6692137","17,656364",
20/07/2011 0.00,"10,81841148","11,65072229","21,97801971"
20/07/2011 1.00,"6,81707348","7,40378024",
20/07/2011 2.00,"2,3446053","3,31895858","33,45542145"
20/07/2011 3.00,"2,66063786","3,57770381",
20/07/2011 4.00,"4,29141326","6,43364291","17,58241081"
20/07/2011 5.00,"8,73208488","12,11050093",
20/07/2011 6.00,"16,79056451","23,07252464","13,91940975"
20/07/2011 7.00,"9,41800914","11,77134081",
20/07/2011 8.00,"3,57563694","4,93239405","18,31501007"
20/07/2011 9.00,"5,02600939","7,47446497",
20/07/2011 10.00,"6,87093452","11,52232384","29,54821968"
20/07/2011 11.00,"3,6697341","7,49197315",
20/07/2011 12.00,"2,53993522","5,08413993","32,23442078"
20/07/2011 13.00,"6,69053158","11,18964922",
20/07/2011 14.00,"5,98838209","9,11189412","65,20146179"
20/07/2011 15.00,"0,97729777","3,07901788",
20/07/2011 16.00,"2,35304295","4,75535814","70,57386017"
20/07/2011 17.00,"8,13376463","15,14671869",
20/07/2011 18.00,"10,68667659","19,24579048","47,37483978"
20/07/2011 19.00,"15,28178619","20,99217304",
20/07/2011 20.00,"14,91579306","20,24446632","33,21123123"
20/07/2011 21.00,"11,44332956","14,6687837",
20/07/2011 22.00,"9,04292446","10,96202945","27,8388195"
20/07/2011 23.00,"7,6691276","10,22923824",
21/07/2011 0.00,"5,86508486","7,2144215","16,84980965"
21/07/2011 1.00,"1,96238311","2,49213713",
21/07/2011 2.00,,,"14,65200996"
21/07/2011 3.00,"16,55045938","17,81264897",
21/07/2011 4.00,"9,56401902","10,70911965","10,01220989"
21/07/2011 5.00,"11,36870994","12,8938741",
21/07/2011 6.00,"11,27395886","13,9917617","11,72161007"
21/07/2011 7.00,"12,01894481","17,94234758",
21/07/2011 8.00,"18,63484147","30,91661936","21,73381996"
21/07/2011 9.00,"13,86256978","23,6814584",
21/07/2011 10.00,"13,30310902","24,89389584","23,44322014"
21/07/2011 11.00,,,
21/07/2011 12.00,"31,68168704","38,81843736","24,90842056"
21/07/2011 13.00,"19,03458522","22,59718232",
21/07/2011 14.00,"16,50178559","20,32033448","22,46640968"
21/07/2011 15.00,"11,76196245","14,70185556",
21/07/2011 16.00,"14,02674366","18,55646477","20,51280975"
21/07/2011 17.00,"12,35638413","15,85032704",
21/07/2011 18.00,"14,42778948","18,26464577","18,31501007"
21/07/2011 19.00,"14,39858559","16,57468824",
21/07/2011 20.00,"18,43497629","20,12320728","11,72161007"
21/07/2011 21.00,"18,61537158","23,11208392",
21/07/2011 22.00,"14,18378769","17,5915147","15,14041042"
21/07/2011 23.00,"7,10585049","9,15469615",
22/07/2011 0.00,"8,1512862","10,87837562","14,40781021"
22/07/2011 1.00,"3,36473378","4,2955795",
22/07/2011 2.00,"3,14150013","3,67043772","17,82661057"
22/07/2011 3.00,"3,02923322","3,8850884",
22/07/2011 4.00,"4,91439257","6,8143049","11,96580982"
22/07/2011 5.00,"9,62761597","13,63639165",
22/07/2011 6.00,"16,9411173","25,96931936","7,32600689"
22/07/2011 7.00,"15,01637191","24,5374608",
22/07/2011 8.00,"23,12676808","48,36742424","18,80340958"
22/07/2011 9.00,"13,79248542","27,76044272",
22/07/2011 10.00,"10,82490272","19,12388136","16,60560989"
22/07/2011 11.00,"10,63345798","17,15508349",
22/07/2011 12.00,"10,23436622","16,19856534","23,68741989"
22/07/2011 13.00,"11,48097493","17,73742515",
22/07/2011 14.00,"6,83524322","9,77270426","16,36141014"
22/07/2011 15.00,"5,82420056","8,68973026",
22/07/2011 16.00,"7,12726489","9,39204227","14,40781021"
22/07/2011 17.00,"9,14610554","12,21879852",
22/07/2011 18.00,"10,41736757","12,57676316","11,47741032"
22/07/2011 19.00,"10,0325508","11,53334652",
22/07/2011 20.00,"10,50108258","11,11507358","10,50061035"
22/07/2011 21.00,"11,88980259","12,74991006",
22/07/2011 22.00,"9,98193442","11,18964922","10,25640965"
22/07/2011 23.00,"8,76582977","10,34985676",
23/07/2011 0.00,"6,1123294","7,51402234","18,80340958"
23/07/2011 1.00,"5,62238322","6,26762969",
23/07/2011 2.00,,,"17,09399986"
23/07/2011 3.00,"22,77438648","23,6360484",
23/07/2011 4.00,"16,64456037","18,77241178","15,14041042"
23/07/2011 5.00,"20,17995544","22,10627632",
23/07/2011 6.00,"17,14424054","18,64855051","35,65322113"
23/07/2011 7.00,"19,19097344","21,87995288",
23/07/2011 8.00,"22,5595924","26,5484068","18,55920982"
23/07/2011 9.00,"25,19364008","32,05339896",
23/07/2011 10.00,"18,17799202","24,6541884","22,71062088"
23/07/2011 11.00,"15,38496918","21,71718432",
23/07/2011 12.00,"5,31413823","6,340909","19,78022003"
23/07/2011 13.00,"8,20709366","9,36221125",
23/07/2011 14.00,"10,39854966","11,98210057","10,50061035"
23/07/2011 15.00,"5,13438346","6,03936174",
23/07/2011 16.00,"9,44721112","11,18316372","10,50061035"
23/07/2011 17.00,"28,97303312","39,20687928",
23/07/2011 18.00,"30,91660024","35,53645112","9,27960968"
23/07/2011 19.00,"12,15067014","14,19019862",
23/07/2011 20.00,"9,2278703","10,59044754","15,14041042"
23/07/2011 21.00,"11,36935046","13,92561606",
23/07/2011 22.00,"7,05588228","7,67938739","17,09399986"
23/07/2011 23.00,"11,18570859","13,60137337",
24/07/2011 0.00,"23,55702544","37,61550256","13,91940975"
24/07/2011 1.00,"6,29922166","7,30196815",
24/07/2011 2.00,"7,78139259","8,9393973","12,69841003"
24/07/2011 3.00,"11,0708471","15,74138128",
24/07/2011 4.00,"7,28755167","8,87584625","6,83760691"
24/07/2011 5.00,"4,53930788","5,48749927",
24/07/2011 6.00,"3,43416997","5,41227546","10,50061035"
24/07/2011 7.00,"2,66453261","3,70740242",
24/07/2011 8.00,"2,50035108","3,71972334","13,67521"
24/07/2011 9.00,"2,42442556","3,91362118",
24/07/2011 10.00,"2,54837287","5,04523073","10,25640965"
24/07/2011 11.00,"2,35109654","4,33837962",
24/07/2011 12.00,"2,69373267","5,06014624","13,67521"
24/07/2011 13.00,"2,00261733","4,53552021",
24/07/2011 14.00,"1,24595671","2,22560815","8,30280876"
24/07/2011 15.00,"4,43418038","6,24882326",
24/07/2011 16.00,"2,89685017","4,97195333","5,37240601"
24/07/2011 17.00,"4,64638179","8,44978955",
24/07/2011 18.00,"5,4770196","9,05936766","13,18680954"
24/07/2011 19.00,"3,04999946","5,87464677",
24/07/2011 20.00,"4,7489147","8,38169941","6,59340715"
24/07/2011 21.00,"2,96758461","5,03031713",
24/07/2011 22.00,"3,40561616","5,47128742","3,17460299"
24/07/2011 23.00,"9,81515831","13,11760104",
25/07/2011 0.00,"5,5821471","8,6994566","12,69841003"
25/07/2011 1.00,"1,97666002","2,64777393",
25/07/2011 2.00,,,"10,98900986"
25/07/2011 3.00,"15,53682596","16,73875505",
25/07/2011 4.00,"9,93391454","11,43931627",
25/07/2011 5.00,"7,85147695","9,07298683",
25/07/2011 6.00,"9,20321124","10,2649066","32,47863007"
25/07/2011 7.00,"22,86654488","38,07138072",
25/07/2011 8.00,"16,71009608","26,5607392","17,58241081"
25/07/2011 9.00,"14,57899235","24,38960584",
25/07/2011 10.00,"15,65947694","26,43687984","9,27960968"
25/07/2011 11.00,"8,23694571","12,96844974",
25/07/2011 12.00,"6,28948958","10,48279812","6,59340715"
25/07/2011 13.00,"13,22076874","17,45792708",
25/07/2011 14.00,"9,21748814","12,96844974","28,32722092"
25/07/2011 15.00,"8,74181887","11,3024859",
25/07/2011 16.00,"8,5594657","11,35760695","23,44322014"
25/07/2011 17.00,"8,06951952","9,79086253",
25/07/2011 18.00,"8,88004118","9,79475154","18,07081032"
25/07/2011 19.00,"13,41025941","15,15320228",
25/07/2011 20.00,"18,47326218","21,26518752","16,60560989"
25/07/2011 21.00,"14,7334418","17,79967987",
25/07/2011 22.00,"14,66270736","18,90989032","9,52380943"
25/07/2011 23.00,"9,68212709","11,76420905",
26/07/2011 0.00,"6,58215942","7,97380098","16,36141014"
26/07/2011 1.00,"3,74630779","5,16066199",
26/07/2011 2.00,"3,18497901","4,05434246","18,31501007"
26/07/2011 3.00,"3,03312606","4,19960284",
26/07/2011 4.00,"4,7534557","6,54518326","9,76801014"
26/07/2011 5.00,"6,47443543","8,26043081",
26/07/2011 6.00,"15,66856085","22,72882352","6,10500622"
26/07/2011 7.00,"16,05142929","24,73588816",
26/07/2011 8.00,"15,55758454","26,18137928","11,23320961"
26/07/2011 9.00,"16,78213259","29,35051928",
26/07/2011 10.00,"9,70094499","18,20174097","6,59340715"
26/07/2011 11.00,"9,14999837","13,82120939",
26/07/2011 12.00,"13,16107036","18,86644203","10,7448101"
26/07/2011 13.00,"10,67499045","16,484547",
26/07/2011 14.00,"6,56982894","9,18971443","6,34920597"
26/07/2011 15.00,"6,74828737","9,31162929",
26/07/2011 16.00,"9,10587132","12,49440567","5,37240601"
26/07/2011 17.00,"7,55361603","9,02240487",
26/07/2011 18.00,"9,17465743","10,42832524","10,98900986"
26/07/2011 19.00,"18,0034245","24,00309504",
26/07/2011 20.00,"12,52770889","13,50604487","6,83760691"
26/07/2011 21.00,"9,93066797","10,83427726",
26/07/2011 22.00,"10,28822535","11,33037051","7,57020807"
26/07/2011 23.00,"11,73081788","15,17265879",
27/07/2011 0.00,"8,73273114","10,64362218","6,59340715"
27/07/2011 1.00,"12,99234783","14,15777493",
27/07/2011 2.00,,,"4,39560509"
27/07/2011 3.00,"21,5096176","22,74826856",
27/07/2011 4.00,"16,1046479","17,30553303","9,52380943"
27/07/2011 5.00,"14,6782806","17,46116983",
27/07/2011 6.00,"26,83153576","36,19528808","10,01220989"
27/07/2011 7.00,"15,15070138","18,79316272",
27/07/2011 8.00,"17,31620582","22,08228072","7,08180714"
27/07/2011 9.00,"11,70420858","16,07210948",
27/07/2011 10.00,"9,51729548","12,30375059","11,23320961"
27/07/2011 11.00,"9,54390287","12,20712576",
27/07/2011 12.00,"14,07217086","17,70499954","10,01220989"
27/07/2011 13.00,"14,18249518","18,00784314",
27/07/2011 14.00,"8,53286022","10,16439085","9,27960968"
27/07/2011 15.00,"7,6477132","9,34924215",
27/07/2011 16.00,"6,05652003","7,15735403","9,52380943"
27/07/2011 17.00,"6,22134973","7,63918186",
27/07/2011 18.00,"8,63668946","9,9860567","8,05860806"
27/07/2011 19.00,"8,15712736","9,23964822",
27/07/2011 20.00,"9,66590186","10,47177353","4,88400507"
27/07/2011 21.00,"8,98516867","9,85506175",
27/07/2011 22.00,"3,5360528","4,2093311","7,57020807"
27/07/2011 23.00,"3,00003125","3,99857325",
28/07/2011 0.00,"5,36540469","6,1528485","13,43101025"
28/07/2011 1.00,"5,24015913","6,19435038",
28/07/2011 2.00,"3,91243574","4,3455133","16,60560989"
28/07/2011 3.00,"3,83002089","4,52968287",
28/07/2011 4.00,"4,01821331","5,08219542","13,43101025"
28/07/2011 5.00,"3,59445675","4,46353723",
28/07/2011 6.00,"4,82419014","5,95311334","31,01342964"
28/07/2011 7.00,"7,4562742","9,38555677",
28/07/2011 8.00,"5,29012734","6,73843101","16,11721039"
28/07/2011 9.00,"11,57506636","19,45331896",
28/07/2011 10.00,"10,68732858","18,26140302","8,05860806"
28/07/2011 11.00,"5,69052117","10,20330005",
28/07/2011 12.00,"5,24599838","9,02370121","3,90720391"
28/07/2011 13.00,"5,26092536","7,38237922",
28/07/2011 14.00,"6,91311706","9,27855742","1,95360196"
28/07/2011 15.00,"10,88005436","13,8860587",
28/07/2011 16.00,"12,28695176","14,28098803","1,95360196"
28/07/2011 17.00,"9,73598813","11,19807923",
28/07/2011 18.00,"12,49201758","14,45154034","0,97680098"
28/07/2011 19.00,"15,06763837","21,13549656",
28/07/2011 20.00,"15,29800951","21,64779784","3,66300392"
28/07/2011 21.00,"11,50822666","13,38931727",
28/07/2011 22.00,"7,4588707","8,94847739","6,10500622"
28/07/2011 23.00,"8,65810578","9,86284359",
29/07/2011 0.00,"7,25315862","8,01789743","4,88400507"
29/07/2011 1.00,"6,59838274","7,73904753",
29/07/2011 2.00,,,"3,41880298"
29/07/2011 3.00,"16,49141299","17,50396995",
29/07/2011 4.00,"14,39729308","15,9073945","6,10500622"
29/07/2011 5.00,"20,42849632","26,9225852",
29/07/2011 6.00,"23,26823696","30,70584048","6,10500622"
29/07/2011 7.00,"21,67055064","36,48128504",
29/07/2011 8.00,"23,411006","38,6050964","12,21000957"
29/07/2011 9.00,"17,47000327","28,16897976",
29/07/2011 10.00,"14,01117042","21,95323984","19,04759979"
29/07/2011 11.00,"16,74709137","26,47318872",
29/07/2011 12.00,"15,08645627","20,83328584","10,98900986"
29/07/2011 13.00,"12,5101835","18,59991306",
29/07/2011 14.00,"8,82358173","11,9380022","15,87300968"
29/07/2011 15.00,"10,51145709","14,43662483",
29/07/2011 16.00,"7,91053098","11,67277147","9,76801014"
29/07/2011 17.00,"9,05849961","12,73434638",
29/07/2011 18.00,"15,4868501","21,34753736","9,52380943"
29/07/2011 19.00,"16,64974571","22,85073264",
29/07/2011 20.00,"17,40900282","23,34942048","5,12820482"
29/07/2011 21.00,"15,5880905","22,70807832",
29/07/2011 22.00,"13,04945354","19,8560244","9,03540897"
29/07/2011 23.00,"6,86704169","8,95107006",
30/07/2011 0.00,"5,12464756","7,06851104","11,96580982"
30/07/2011 1.00,"4,28492584","5,88826594",
30/07/2011 2.00,"2,60158383","3,60688666","6,59340715"
