,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,COKERIA,COKERIA
,IPA2,IPA
Unit,ng/m3,ng/m3
06/10/2013 17.00.00,7,7
06/10/2013 18.00.00,7,6
06/10/2013 19.00.00,5,4
06/10/2013 20.00.00,5,4
06/10/2013 21.00.00,5,4
06/10/2013 22.00.00,3,3
06/10/2013 23.00.00,4,4
07/10/2013 00.00.00,4,4
07/10/2013 01.00.00,4,4
07/10/2013 02.00.00,4,4
07/10/2013 03.00.00,3,2
07/10/2013 04.00.00,3,2
07/10/2013 05.00.00,3,2
07/10/2013 06.00.00,8,7
07/10/2013 07.00.00,15,14
07/10/2013 08.00.00,25,23
07/10/2013 09.00.00,19,18
07/10/2013 10.00.00,12,12
07/10/2013 11.00.00,8,7
07/10/2013 12.00.00,27,26
07/10/2013 13.00.00,22,19
07/10/2013 14.00.00,8,7
07/10/2013 15.00.00,7,7
07/10/2013 16.00.00,8,7
07/10/2013 17.00.00,7,6
07/10/2013 18.00.00,6,6
07/10/2013 19.00.00,6,5
07/10/2013 20.00.00,4,4
07/10/2013 21.00.00,4,3
07/10/2013 22.00.00,3,3
07/10/2013 23.00.00,4,3
08/10/2013 00.00.00,3,2
08/10/2013 01.00.00,3,2
08/10/2013 02.00.00,3,3
08/10/2013 03.00.00,2,2
08/10/2013 04.00.00,2,2
08/10/2013 05.00.00,4,3
08/10/2013 06.00.00,8,7
08/10/2013 07.00.00,21,20
08/10/2013 08.00.00,35,34
08/10/2013 09.00.00,34,32
08/10/2013 10.00.00,19,18
08/10/2013 11.00.00,12,11
08/10/2013 12.00.00,11,10
08/10/2013 13.00.00,16,15
08/10/2013 14.00.00,10,9
08/10/2013 15.00.00,8,7
08/10/2013 16.00.00,12,11
08/10/2013 17.00.00,11,11
08/10/2013 18.00.00,9,9
08/10/2013 19.00.00,7,7
08/10/2013 20.00.00,85,91
08/10/2013 21.00.00,15,15
08/10/2013 22.00.00,9,8
08/10/2013 23.00.00,9,8
09/10/2013 00.00.00,9,9
09/10/2013 01.00.00,8,7
09/10/2013 02.00.00,8,8
09/10/2013 03.00.00,8,8
09/10/2013 04.00.00,5,5
09/10/2013 05.00.00,21,20
09/10/2013 06.00.00,41,39
09/10/2013 07.00.00,41,39
09/10/2013 08.00.00,49,46
09/10/2013 09.00.00,29,29
09/10/2013 10.00.00,14,13
09/10/2013 11.00.00,8,8
09/10/2013 12.00.00,12,13
09/10/2013 13.00.00,20,19
09/10/2013 14.00.00,9,9
09/10/2013 15.00.00,5,5
09/10/2013 16.00.00,6,6
09/10/2013 17.00.00,7,6
09/10/2013 18.00.00,5,5
09/10/2013 19.00.00,6,6
09/10/2013 20.00.00,6,6
09/10/2013 21.00.00,5,5
09/10/2013 22.00.00,11,12
09/10/2013 23.00.00,30,31
10/10/2013 00.00.00,13,14
10/10/2013 01.00.00,15,15
10/10/2013 02.00.00,17,17
10/10/2013 03.00.00,4,4
10/10/2013 04.00.00,12,12
10/10/2013 05.00.00,8,8
10/10/2013 06.00.00,24,24
10/10/2013 07.00.00,47,47
10/10/2013 08.00.00,57,58
10/10/2013 09.00.00,41,42
10/10/2013 10.00.00,10,10
10/10/2013 11.00.00,8,9
10/10/2013 12.00.00,8,8
10/10/2013 13.00.00,5,5
10/10/2013 14.00.00,4,4
10/10/2013 15.00.00,5,5
10/10/2013 16.00.00,9,9
10/10/2013 17.00.00,9,9
10/10/2013 18.00.00,11,10
10/10/2013 19.00.00,9,9
10/10/2013 20.00.00,10,11
10/10/2013 21.00.00,5,6
10/10/2013 22.00.00,3,3
10/10/2013 23.00.00,4,4
11/10/2013 00.00.00,3,3
11/10/2013 01.00.00,3,3
11/10/2013 02.00.00,2,2
11/10/2013 03.00.00,2,2
11/10/2013 04.00.00,2,2
11/10/2013 05.00.00,4,4
11/10/2013 06.00.00,5,6
11/10/2013 07.00.00,19,20
11/10/2013 08.00.00,14,14
11/10/2013 09.00.00,10,10
11/10/2013 10.00.00,11,11
11/10/2013 11.00.00,5,4
11/10/2013 12.00.00,5,5
11/10/2013 13.00.00,7,7
11/10/2013 14.00.00,10,10
11/10/2013 15.00.00,10,10
11/10/2013 16.00.00,14,14
11/10/2013 17.00.00,13,13
11/10/2013 18.00.00,9,9
11/10/2013 19.00.00,5,6
11/10/2013 20.00.00,9,9
11/10/2013 21.00.00,11,11
11/10/2013 22.00.00,11,11
11/10/2013 23.00.00,13,14
12/10/2013 00.00.00,19,19
12/10/2013 01.00.00,10,10
12/10/2013 02.00.00,9,9
12/10/2013 03.00.00,6,6
12/10/2013 04.00.00,8,8
12/10/2013 05.00.00,18,18
12/10/2013 06.00.00,18,18
12/10/2013 07.00.00,39,40
12/10/2013 08.00.00,51,51
12/10/2013 09.00.00,12,12
12/10/2013 10.00.00,9,9
12/10/2013 11.00.00,10,10
12/10/2013 12.00.00,7,7
12/10/2013 13.00.00,5,5
12/10/2013 14.00.00,6,6
12/10/2013 15.00.00,10,10
12/10/2013 16.00.00,9,9
12/10/2013 17.00.00,7,7
12/10/2013 18.00.00,10,10
12/10/2013 19.00.00,10,11
12/10/2013 20.00.00,13,13
12/10/2013 21.00.00,9,10
12/10/2013 22.00.00,7,8
12/10/2013 23.00.00,13,13
13/10/2013 00.00.00,11,11
13/10/2013 01.00.00,10,10
13/10/2013 02.00.00,5,6
13/10/2013 03.00.00,5,6
13/10/2013 04.00.00,9,9
13/10/2013 05.00.00,8,8
13/10/2013 06.00.00,8,8
13/10/2013 07.00.00,8,8
13/10/2013 08.00.00,12,12
13/10/2013 09.00.00,8,8
13/10/2013 10.00.00,7,7
13/10/2013 11.00.00,7,7
13/10/2013 12.00.00,5,6
13/10/2013 13.00.00,5,5
13/10/2013 14.00.00,7,7
13/10/2013 15.00.00,6,5
13/10/2013 16.00.00,11,11
13/10/2013 17.00.00,17,17
13/10/2013 18.00.00,7,8
13/10/2013 19.00.00,7,8
13/10/2013 20.00.00,12,12
13/10/2013 21.00.00,11,11
13/10/2013 22.00.00,10,10
13/10/2013 23.00.00,11,12
14/10/2013 00.00.00,14,15
14/10/2013 01.00.00,9,10
14/10/2013 02.00.00,8,8
14/10/2013 03.00.00,4,4
14/10/2013 04.00.00,5,5
14/10/2013 05.00.00,12,13
14/10/2013 06.00.00,28,28
14/10/2013 07.00.00,32,33
14/10/2013 08.00.00,41,42
14/10/2013 09.00.00,20,21
14/10/2013 10.00.00,15,15
14/10/2013 11.00.00,12,13
14/10/2013 12.00.00,12,12
14/10/2013 13.00.00,12,13
14/10/2013 14.00.00,8,8
14/10/2013 15.00.00,10,10
14/10/2013 16.00.00,11,12
14/10/2013 17.00.00,9,9
14/10/2013 18.00.00,12,13
14/10/2013 19.00.00,8,9
14/10/2013 20.00.00,20,21
14/10/2013 21.00.00,9,9
14/10/2013 22.00.00,7,7
14/10/2013 23.00.00,5,5
15/10/2013 00.00.00,5,5
15/10/2013 01.00.00,5,6
15/10/2013 02.00.00,5,5
15/10/2013 03.00.00,2,3
15/10/2013 04.00.00,5,5
15/10/2013 05.00.00,6,6
15/10/2013 06.00.00,13,14
15/10/2013 07.00.00,64,66
15/10/2013 08.00.00,45,47
15/10/2013 09.00.00,50,51
15/10/2013 10.00.00,11,12
15/10/2013 11.00.00,10,10
15/10/2013 12.00.00,8,8
15/10/2013 13.00.00,8,9
15/10/2013 14.00.00,10,10
15/10/2013 15.00.00,30,29
15/10/2013 16.00.00,38,38
15/10/2013 17.00.00,22,22
15/10/2013 18.00.00,13,13
15/10/2013 19.00.00,10,11
15/10/2013 20.00.00,13,14
15/10/2013 21.00.00,11,12
15/10/2013 22.00.00,11,11
15/10/2013 23.00.00,13,14
16/10/2013 00.00.00,10,10
16/10/2013 01.00.00,9,10
16/10/2013 02.00.00,10,10
16/10/2013 03.00.00,6,7
16/10/2013 04.00.00,7,9
16/10/2013 05.00.00,26,30
16/10/2013 06.00.00,16,16
16/10/2013 07.00.00,53,55
16/10/2013 08.00.00,34,36
16/10/2013 09.00.00,20,21
16/10/2013 10.00.00,13,14
16/10/2013 11.00.00,9,10
16/10/2013 12.00.00,8,9
16/10/2013 13.00.00,13,15
16/10/2013 14.00.00,12,13
16/10/2013 15.00.00,16,17
16/10/2013 16.00.00,118,130
16/10/2013 17.00.00,38,44
16/10/2013 18.00.00,12,13
16/10/2013 19.00.00,13,15
16/10/2013 20.00.00,12,13
16/10/2013 21.00.00,38,46
16/10/2013 22.00.00,34,42
16/10/2013 23.00.00,26,31
17/10/2013 00.00.00,46,56
17/10/2013 01.00.00,297,346
17/10/2013 02.00.00,79,98
17/10/2013 03.00.00,82,103
17/10/2013 04.00.00,33,40
17/10/2013 05.00.00,35,41
17/10/2013 06.00.00,28,35
17/10/2013 07.00.00,102,125
17/10/2013 08.00.00,150,167
17/10/2013 09.00.00,79,100
17/10/2013 10.00.00,71,94
17/10/2013 11.00.00,268,318
17/10/2013 12.00.00,169,212
17/10/2013 13.00.00,155,194
17/10/2013 14.00.00,132,172
17/10/2013 15.00.00,218,275
17/10/2013 16.00.00,308,370
17/10/2013 17.00.00,132,167
17/10/2013 18.00.00,140,176
17/10/2013 19.00.00,119,151
17/10/2013 20.00.00,112,138
17/10/2013 21.00.00,100,113
17/10/2013 22.00.00,76,95
17/10/2013 23.00.00,68,85
18/10/2013 00.00.00,133,166
18/10/2013 01.00.00,155,197
18/10/2013 02.00.00,74,94
18/10/2013 03.00.00,20,25
18/10/2013 04.00.00,19,23
18/10/2013 05.00.00,34,42
18/10/2013 06.00.00,22,27
18/10/2013 07.00.00,35,41
18/10/2013 08.00.00,23,26
18/10/2013 09.00.00,49,56
18/10/2013 10.00.00,12,13
18/10/2013 11.00.00,10,10
18/10/2013 12.00.00,29,36
18/10/2013 13.00.00,28,35
18/10/2013 14.00.00,8,8
18/10/2013 15.00.00,4,5
18/10/2013 16.00.00,6,7
18/10/2013 17.00.00,10,11
18/10/2013 18.00.00,22,24
18/10/2013 19.00.00,10,12
18/10/2013 20.00.00,18,20
18/10/2013 21.00.00,15,16
18/10/2013 22.00.00,8,9
18/10/2013 23.00.00,15,16
19/10/2013 00.00.00,8,9
19/10/2013 01.00.00,15,16
19/10/2013 02.00.00,7,7
19/10/2013 03.00.00,4,5
19/10/2013 04.00.00,5,6
19/10/2013 05.00.00,4,5
19/10/2013 06.00.00,9,10
19/10/2013 07.00.00,18,20
19/10/2013 08.00.00,25,27
19/10/2013 09.00.00,34,38
19/10/2013 10.00.00,21,23
19/10/2013 11.00.00,8,9
19/10/2013 12.00.00,7,8
19/10/2013 13.00.00,5,5
19/10/2013 14.00.00,5,5
19/10/2013 15.00.00,6,7
19/10/2013 16.00.00,5,5
19/10/2013 17.00.00,9,10
19/10/2013 18.00.00,9,10
19/10/2013 19.00.00,9,10
19/10/2013 20.00.00,20,23
19/10/2013 21.00.00,15,17
19/10/2013 22.00.00,18,21
19/10/2013 23.00.00,13,15
20/10/2013 00.00.00,6,7
20/10/2013 01.00.00,5,6
20/10/2013 02.00.00,4,5
20/10/2013 03.00.00,3,4
20/10/2013 04.00.00,2,3
20/10/2013 05.00.00,4,4
20/10/2013 06.00.00,4,5
20/10/2013 07.00.00,6,7
20/10/2013 08.00.00,5,5
20/10/2013 09.00.00,6,6
20/10/2013 10.00.00,5,6
20/10/2013 11.00.00,3,3
20/10/2013 12.00.00,5,5
20/10/2013 13.00.00,3,3
20/10/2013 14.00.00,3,2
20/10/2013 15.00.00,4,4
20/10/2013 16.00.00,4,4
20/10/2013 17.00.00,4,4
20/10/2013 18.00.00,9,9
20/10/2013 19.00.00,7,8
20/10/2013 20.00.00,5,5
20/10/2013 21.00.00,4,5
20/10/2013 22.00.00,5,5
20/10/2013 23.00.00,5,6
21/10/2013 00.00.00,4,4
21/10/2013 01.00.00,5,5
21/10/2013 02.00.00,4,4
21/10/2013 03.00.00,3,3
21/10/2013 04.00.00,3,3
21/10/2013 05.00.00,3,3
21/10/2013 06.00.00,15,16
21/10/2013 07.00.00,43,46
21/10/2013 08.00.00,42,45
21/10/2013 09.00.00,19,20
21/10/2013 10.00.00,17,18
21/10/2013 11.00.00,13,14
21/10/2013 12.00.00,8,9
21/10/2013 13.00.00,6,6
21/10/2013 14.00.00,5,5
21/10/2013 15.00.00,5,6
21/10/2013 16.00.00,18,18
21/10/2013 17.00.00,14,15
21/10/2013 18.00.00,9,9
21/10/2013 19.00.00,6,7
21/10/2013 20.00.00,20,21
21/10/2013 21.00.00,8,9
21/10/2013 22.00.00,6,7
21/10/2013 23.00.00,9,10
22/10/2013 00.00.00,8,8
22/10/2013 01.00.00,9,9
22/10/2013 02.00.00,6,6
22/10/2013 03.00.00,6,7
22/10/2013 04.00.00,6,6
22/10/2013 05.00.00,19,19
22/10/2013 06.00.00,25,27
22/10/2013 07.00.00,29,32
22/10/2013 08.00.00,63,69
22/10/2013 09.00.00,62,67
22/10/2013 10.00.00,17,19
22/10/2013 11.00.00,10,12
22/10/2013 12.00.00,15,16
22/10/2013 13.00.00,8,9
22/10/2013 14.00.00,8,9
22/10/2013 15.00.00,11,12
22/10/2013 16.00.00,9,9
22/10/2013 17.00.00,7,7
22/10/2013 18.00.00,8,9
22/10/2013 19.00.00,11,13
22/10/2013 20.00.00,11,13
22/10/2013 21.00.00,17,19
22/10/2013 22.00.00,11,13
22/10/2013 23.00.00,10,12
23/10/2013 00.00.00,14,15
23/10/2013 01.00.00,9,10
23/10/2013 02.00.00,13,14
23/10/2013 03.00.00,8,9
23/10/2013 04.00.00,6,7
23/10/2013 05.00.00,5,6
23/10/2013 06.00.00,28,30
23/10/2013 07.00.00,36,40
23/10/2013 08.00.00,36,39
23/10/2013 09.00.00,18,20
23/10/2013 10.00.00,22,24
23/10/2013 11.00.00,12,14
23/10/2013 12.00.00,9,10
23/10/2013 13.00.00,7,8
23/10/2013 14.00.00,6,6
23/10/2013 15.00.00,6,6
23/10/2013 16.00.00,5,5
23/10/2013 17.00.00,9,9
23/10/2013 18.00.00,7,8
23/10/2013 19.00.00,7,8
23/10/2013 20.00.00,16,18
23/10/2013 21.00.00,14,16
23/10/2013 22.00.00,12,14
23/10/2013 23.00.00,17,19
24/10/2013 00.00.00,18,20
24/10/2013 01.00.00,10,11
24/10/2013 02.00.00,7,8
24/10/2013 03.00.00,3,4
24/10/2013 04.00.00,5,5
24/10/2013 05.00.00,12,13
24/10/2013 06.00.00,39,43
24/10/2013 07.00.00,83,91
24/10/2013 08.00.00,56,60
24/10/2013 09.00.00,27,29
24/10/2013 10.00.00,12,13
24/10/2013 11.00.00,6,6
24/10/2013 12.00.00,4,4
24/10/2013 13.00.00,19,18
24/10/2013 14.00.00,3,3
24/10/2013 15.00.00,5,6
24/10/2013 16.00.00,9,10
24/10/2013 17.00.00,10,11
24/10/2013 18.00.00,12,13
24/10/2013 19.00.00,16,17
24/10/2013 20.00.00,12,14
24/10/2013 21.00.00,12,13
24/10/2013 22.00.00,7,8
24/10/2013 23.00.00,10,11
25/10/2013 00.00.00,7,7
25/10/2013 01.00.00,8,8
25/10/2013 02.00.00,7,7
25/10/2013 03.00.00,8,9
25/10/2013 04.00.00,6,6
25/10/2013 05.00.00,4,4
25/10/2013 06.00.00,27,29
25/10/2013 07.00.00,32,35
25/10/2013 08.00.00,32,35
25/10/2013 09.00.00,25,27
25/10/2013 10.00.00,31,33
25/10/2013 11.00.00,9,10
25/10/2013 12.00.00,8,8
25/10/2013 13.00.00,9,9
25/10/2013 14.00.00,7,8
25/10/2013 15.00.00,7,8
25/10/2013 16.00.00,12,15
25/10/2013 17.00.00,7,8
25/10/2013 18.00.00,10,11
25/10/2013 19.00.00,23,25
25/10/2013 20.00.00,20,23
25/10/2013 21.00.00,13,14
25/10/2013 22.00.00,16,18
25/10/2013 23.00.00,34,37
26/10/2013 00.00.00,35,38
26/10/2013 01.00.00,30,32
26/10/2013 02.00.00,25,26
26/10/2013 03.00.00,17,18
26/10/2013 04.00.00,25,27
26/10/2013 05.00.00,14,15
26/10/2013 06.00.00,20,22
26/10/2013 07.00.00,19,21
26/10/2013 08.00.00,43,47
26/10/2013 09.00.00,20,21
26/10/2013 10.00.00,10,11
26/10/2013 11.00.00,7,8
26/10/2013 12.00.00,9,10
26/10/2013 13.00.00,6,7
26/10/2013 14.00.00,5,5
26/10/2013 15.00.00,4,5
26/10/2013 16.00.00,5,6
26/10/2013 17.00.00,7,8
26/10/2013 18.00.00,10,11
26/10/2013 19.00.00,23,26
26/10/2013 20.00.00,33,37
26/10/2013 21.00.00,17,20
26/10/2013 22.00.00,18,21
26/10/2013 23.00.00,12,14
27/10/2013 00.00.00,13,14
27/10/2013 01.00.00,17,19
27/10/2013 02.00.00,10,11
27/10/2013 03.00.00,13,14
27/10/2013 04.00.00,15,16
27/10/2013 05.00.00,18,20
27/10/2013 06.00.00,19,21
27/10/2013 07.00.00,21,22
27/10/2013 08.00.00,15,16
27/10/2013 09.00.00,13,15
27/10/2013 10.00.00,8,9
27/10/2013 11.00.00,7,8
27/10/2013 12.00.00,5,6
27/10/2013 13.00.00,5,6
27/10/2013 14.00.00,5,5
27/10/2013 15.00.00,4,4
27/10/2013 16.00.00,4,4
27/10/2013 17.00.00,4,4
27/10/2013 18.00.00,6,7
27/10/2013 19.00.00,10,11
27/10/2013 20.00.00,9,10
27/10/2013 21.00.00,16,17
27/10/2013 22.00.00,9,10
27/10/2013 23.00.00,10,12
28/10/2013 00.00.00,16,17
28/10/2013 01.00.00,21,23
28/10/2013 02.00.00,18,19
28/10/2013 03.00.00,12,13
28/10/2013 04.00.00,11,12
28/10/2013 05.00.00,14,16
28/10/2013 06.00.00,14,15
28/10/2013 07.00.00,28,30
28/10/2013 08.00.00,53,58
28/10/2013 09.00.00,84,93
28/10/2013 10.00.00,20,23
28/10/2013 11.00.00,17,19
28/10/2013 12.00.00,22,23
28/10/2013 13.00.00,7,6
28/10/2013 14.00.00,52,56
28/10/2013 15.00.00,22,29
28/10/2013 16.00.00,17,18
28/10/2013 17.00.00,35,33
28/10/2013 18.00.00,28,32
28/10/2013 19.00.00,17,19
28/10/2013 20.00.00,16,18
28/10/2013 21.00.00,14,16
28/10/2013 22.00.00,13,15
28/10/2013 23.00.00,10,12
29/10/2013 00.00.00,15,17
29/10/2013 01.00.00,10,11
29/10/2013 02.00.00,12,13
29/10/2013 03.00.00,23,25
29/10/2013 04.00.00,9,10
29/10/2013 05.00.00,12,13
29/10/2013 06.00.00,11,11
29/10/2013 07.00.00,31,33
29/10/2013 08.00.00,53,59
29/10/2013 09.00.00,62,68
29/10/2013 10.00.00,14,16
29/10/2013 11.00.00,58,72
29/10/2013 12.00.00,18,20
29/10/2013 13.00.00,7,9
29/10/2013 14.00.00,26,27
29/10/2013 15.00.00,15,15
29/10/2013 16.00.00,10,11
29/10/2013 17.00.00,10,11
29/10/2013 18.00.00,9,10
29/10/2013 19.00.00,13,15
29/10/2013 20.00.00,12,14
29/10/2013 21.00.00,32,35
29/10/2013 22.00.00,41,45
29/10/2013 23.00.00,23,26
30/10/2013 00.00.00,16,18
30/10/2013 01.00.00,18,20
30/10/2013 02.00.00,14,16
30/10/2013 03.00.00,20,22
30/10/2013 04.00.00,11,12
30/10/2013 05.00.00,14,16
30/10/2013 06.00.00,17,19
30/10/2013 07.00.00,31,34
30/10/2013 08.00.00,27,29
30/10/2013 09.00.00,27,30
30/10/2013 10.00.00,18,20
30/10/2013 11.00.00,9,10
30/10/2013 12.00.00,5,6
30/10/2013 13.00.00,5,6
30/10/2013 14.00.00,30,33
30/10/2013 15.00.00,5,6
30/10/2013 16.00.00,7,7
30/10/2013 17.00.00,12,14
30/10/2013 18.00.00,12,13
30/10/2013 19.00.00,22,24
30/10/2013 20.00.00,23,26
30/10/2013 21.00.00,13,15
30/10/2013 22.00.00,7,7
30/10/2013 23.00.00,5,5
31/10/2013 00.00.00,5,5
31/10/2013 01.00.00,6,6
31/10/2013 02.00.00,4,4
31/10/2013 03.00.00,6,6
31/10/2013 04.00.00,4,4
31/10/2013 05.00.00,5,6
31/10/2013 06.00.00,13,15
31/10/2013 07.00.00,29,32
31/10/2013 08.00.00,30,32
31/10/2013 09.00.00,27,29
31/10/2013 10.00.00,18,20
31/10/2013 11.00.00,10,11
31/10/2013 12.00.00,8,9
31/10/2013 13.00.00,8,9
31/10/2013 14.00.00,22,25
31/10/2013 15.00.00,8,8
31/10/2013 16.00.00,9,10
31/10/2013 17.00.00,12,14
31/10/2013 18.00.00,8,10
31/10/2013 19.00.00,19,21
31/10/2013 20.00.00,15,17
31/10/2013 21.00.00,21,24
31/10/2013 22.00.00,21,24
31/10/2013 23.00.00,21,23
01/11/2013 00.00.00,16,17
01/11/2013 01.00.00,15,17
01/11/2013 02.00.00,7,8
01/11/2013 03.00.00,15,16
01/11/2013 04.00.00,10,11
01/11/2013 05.00.00,12,14
01/11/2013 06.00.00,8,9
01/11/2013 07.00.00,9,10
01/11/2013 08.00.00,12,13
01/11/2013 09.00.00,38,38
01/11/2013 10.00.00,8,10
01/11/2013 11.00.00,54,60
01/11/2013 12.00.00,6,6
01/11/2013 13.00.00,3,3
01/11/2013 14.00.00,5,6
01/11/2013 15.00.00,4,4
01/11/2013 16.00.00,5,6
01/11/2013 17.00.00,8,9
01/11/2013 18.00.00,14,15
01/11/2013 19.00.00,15,17
01/11/2013 20.00.00,11,12
01/11/2013 21.00.00,23,26
01/11/2013 22.00.00,28,31
01/11/2013 23.00.00,13,15
02/11/2013 00.00.00,13,15
02/11/2013 01.00.00,24,27
02/11/2013 02.00.00,11,13
02/11/2013 03.00.00,6,7
02/11/2013 04.00.00,6,6
02/11/2013 05.00.00,8,9
02/11/2013 06.00.00,13,14
02/11/2013 07.00.00,17,19
02/11/2013 08.00.00,13,15
02/11/2013 09.00.00,15,17
02/11/2013 10.00.00,8,9
02/11/2013 11.00.00,7,8
02/11/2013 12.00.00,6,6
02/11/2013 13.00.00,4,4
02/11/2013 14.00.00,3,3
02/11/2013 15.00.00,3,3
02/11/2013 16.00.00,5,5
02/11/2013 17.00.00,6,7
02/11/2013 18.00.00,10,11
02/11/2013 19.00.00,20,22
02/11/2013 20.00.00,16,18
02/11/2013 21.00.00,12,13
02/11/2013 22.00.00,11,12
02/11/2013 23.00.00,26,29
03/11/2013 00.00.00,24,27
03/11/2013 01.00.00,18,20
03/11/2013 02.00.00,11,13
03/11/2013 03.00.00,14,15
03/11/2013 04.00.00,11,12
03/11/2013 05.00.00,7,7
03/11/2013 06.00.00,6,7
03/11/2013 07.00.00,11,12
03/11/2013 08.00.00,18,19
03/11/2013 09.00.00,19,21
03/11/2013 10.00.00,16,18
03/11/2013 11.00.00,6,7
03/11/2013 12.00.00,5,5
03/11/2013 13.00.00,6,6
03/11/2013 14.00.00,5,6
03/11/2013 15.00.00,3,3
03/11/2013 16.00.00,4,4
03/11/2013 17.00.00,6,6
03/11/2013 18.00.00,6,6
03/11/2013 19.00.00,8,9
03/11/2013 20.00.00,9,10
03/11/2013 21.00.00,6,7
03/11/2013 22.00.00,6,7
03/11/2013 23.00.00,11,13
04/11/2013 00.00.00,12,14
04/11/2013 01.00.00,13,15
04/11/2013 02.00.00,7,7
04/11/2013 03.00.00,6,6
04/11/2013 04.00.00,4,4
04/11/2013 05.00.00,9,10
04/11/2013 06.00.00,11,12
04/11/2013 07.00.00,13,15
04/11/2013 08.00.00,50,56
04/11/2013 09.00.00,69,76
04/11/2013 10.00.00,54,61
04/11/2013 11.00.00,16,19
04/11/2013 12.00.00,9,9
04/11/2013 13.00.00,10,11
04/11/2013 14.00.00,23,19
04/11/2013 15.00.00,12,13
04/11/2013 16.00.00,23,24
04/11/2013 17.00.00,18,19
04/11/2013 18.00.00,10,11
04/11/2013 19.00.00,9,9
04/11/2013 20.00.00,4,4
04/11/2013 21.00.00,9,10
04/11/2013 22.00.00,14,15
04/11/2013 23.00.00,12,13
05/11/2013 00.00.00,9,10
05/11/2013 01.00.00,8,9
05/11/2013 02.00.00,10,10
05/11/2013 03.00.00,3,3
05/11/2013 04.00.00,2,2
05/11/2013 05.00.00,4,5
05/11/2013 06.00.00,10,11
05/11/2013 07.00.00,21,22
05/11/2013 08.00.00,35,38
05/11/2013 09.00.00,30,32
05/11/2013 10.00.00,8,9
05/11/2013 11.00.00,8,9
05/11/2013 12.00.00,11,12
05/11/2013 13.00.00,10,11
05/11/2013 14.00.00,14,15
05/11/2013 15.00.00,10,11
05/11/2013 16.00.00,18,18
05/11/2013 17.00.00,37,39
05/11/2013 18.00.00,12,12
05/11/2013 19.00.00,11,12
05/11/2013 20.00.00,5,6
05/11/2013 21.00.00,12,13
05/11/2013 22.00.00,21,23
05/11/2013 23.00.00,25,31
06/11/2013 00.00.00,58,68
06/11/2013 01.00.00,38,43
06/11/2013 02.00.00,20,24
06/11/2013 03.00.00,49,58
06/11/2013 04.00.00,59,68
06/11/2013 05.00.00,50,52
06/11/2013 06.00.00,11,12
06/11/2013 07.00.00,12,14
06/11/2013 08.00.00,46,51
06/11/2013 09.00.00,100,117
06/11/2013 10.00.00,203,239
06/11/2013 11.00.00,255,276
06/11/2013 12.00.00,159,175
06/11/2013 13.00.00,142,174
06/11/2013 14.00.00,213,254
06/11/2013 15.00.00,137,162
06/11/2013 16.00.00,107,133
06/11/2013 17.00.00,69,88
06/11/2013 18.00.00,373,432
06/11/2013 19.00.00,94,111
06/11/2013 20.00.00,15,17
06/11/2013 21.00.00,19,22
06/11/2013 22.00.00,14,17
06/11/2013 23.00.00,9,11
07/11/2013 00.00.00,72,89
07/11/2013 01.00.00,171,211
07/11/2013 02.00.00,69,84
07/11/2013 03.00.00,26,33
07/11/2013 04.00.00,20,24
07/11/2013 05.00.00,5,6
07/11/2013 06.00.00,17,20
07/11/2013 07.00.00,15,17
07/11/2013 08.00.00,14,15
07/11/2013 09.00.00,18,20
07/11/2013 10.00.00,32,35
07/11/2013 11.00.00,18,20
07/11/2013 12.00.00,10,11
07/11/2013 13.00.00,10,12
07/11/2013 14.00.00,11,13
07/11/2013 15.00.00,16,18
07/11/2013 16.00.00,23,25
07/11/2013 17.00.00,28,31
07/11/2013 18.00.00,23,27
07/11/2013 19.00.00,11,13
07/11/2013 20.00.00,16,18
07/11/2013 21.00.00,18,21
07/11/2013 22.00.00,21,24
07/11/2013 23.00.00,11,13
08/11/2013 00.00.00,9,11
08/11/2013 01.00.00,11,13
08/11/2013 02.00.00,15,17
08/11/2013 03.00.00,7,7
08/11/2013 04.00.00,5,6
08/11/2013 05.00.00,8,9
08/11/2013 06.00.00,27,31
08/11/2013 07.00.00,48,53
08/11/2013 08.00.00,39,44
08/11/2013 09.00.00,37,43
08/11/2013 10.00.00,24,28
08/11/2013 11.00.00,12,14
08/11/2013 12.00.00,15,19
08/11/2013 13.00.00,8,8
08/11/2013 14.00.00,11,13
08/11/2013 15.00.00,15,17
08/11/2013 16.00.00,10,11
08/11/2013 17.00.00,11,12
08/11/2013 18.00.00,12,15
08/11/2013 19.00.00,14,17
08/11/2013 20.00.00,16,19
08/11/2013 21.00.00,47,53
08/11/2013 22.00.00,16,19
08/11/2013 23.00.00,8,9
09/11/2013 00.00.00,7,9
09/11/2013 01.00.00,5,6
09/11/2013 02.00.00,6,7
09/11/2013 03.00.00,6,7
09/11/2013 04.00.00,4,5
09/11/2013 05.00.00,5,6
09/11/2013 06.00.00,10,11
09/11/2013 07.00.00,14,15
09/11/2013 08.00.00,13,14
09/11/2013 09.00.00,23,26
09/11/2013 10.00.00,13,15
09/11/2013 11.00.00,7,8
09/11/2013 12.00.00,4,4
09/11/2013 13.00.00,4,4
09/11/2013 14.00.00,6,6
09/11/2013 15.00.00,8,9
09/11/2013 16.00.00,10,11
09/11/2013 17.00.00,8,9
09/11/2013 18.00.00,12,13
09/11/2013 19.00.00,21,24
