,Foggia,,,
,Monte Sant'Angelo - Suolo Giuffreda,,,
Parm,SO2,NO2,PM10,O3



03/11/2010 17.00,"4,48085522","4,45559478",15,"74,4046023"
03/11/2010 18.00,"5,41278724","9,11625348",15,"61,06453605"
03/11/2010 19.00,"5,39111395","8,49327417",15,"44,17654185"
03/11/2010 20.00,"4,87457863","3,59899966",15,"50,12770665"
03/11/2010 21.00,"4,68855306","2,48802059",15,"53,1144012"
03/11/2010 22.00,"5,34415703","2,54512821",15,"52,14197835"
03/11/2010 23.00,"5,06602176","4,6580622",15,"51,84193035"
04/11/2010 0.00,"5,55366004","4,54255254",15,"50,72919915"
04/11/2010 1.00,"6,08645109","3,82872264","22,39999962","49,92489495"
04/11/2010 2.00,"5,7956735",,"22,39999962","62,0702754"
04/11/2010 3.00,"6,30317887","3,71710582","22,39999962",
04/11/2010 4.00,"6,36639152","4,85793503","22,39999962","48,01220865"
04/11/2010 5.00,"8,10563543","8,01565848","22,39999962","38,6003772"
04/11/2010 6.00,"8,5246435","6,8332968","22,39999962","38,41570005"
04/11/2010 7.00,"8,82986859","6,71259415","22,39999962","47,14813425"
04/11/2010 8.00,"9,24526427","11,90537583","22,39999962","40,2907806"
04/11/2010 9.00,"8,60049848","11,72886382","22,39999962","39,0937407"
04/11/2010 10.00,"8,77387969","10,46473737","22,39999962","52,9028115"
04/11/2010 11.00,"8,73775992","22,87757712","22,39999962","42,23596545"
04/11/2010 12.00,"8,36029121","10,53092698","22,39999962","51,48334905"
04/11/2010 13.00,"8,28624243","21,34478408","22,39999962","42,33032895"
04/11/2010 14.00,"8,31694464","15,79769159","22,39999962","46,3999893"
04/11/2010 15.00,"8,72511657","10,69186576","22,39999962","51,1679196"
04/11/2010 16.00,"8,30069095","7,75608345","22,39999962","58,16141205"
04/11/2010 17.00,"9,07368722","8,46731877","22,39999962","59,2290363"
04/11/2010 18.00,"8,18510279","11,43295505","22,39999962","42,72665565"
04/11/2010 19.00,"8,01171955","7,75867994","22,39999962","29,71291155"
04/11/2010 20.00,"7,29471014","17,99370198","22,39999962","28,57248975"
04/11/2010 21.00,"7,95573167","10,88914783","22,39999962","35,36917545"
04/11/2010 22.00,"7,46267481","17,4576747","22,39999962","34,2759354"
04/11/2010 23.00,"7,20079528","7,31221265","22,39999962","50,09893875"
05/11/2010 0.00,"7,9846287","3,01625457","22,39999962","55,315764"
05/11/2010 1.00,"7,05269669","3,59380667","20,20000076","51,5035584"
05/11/2010 2.00,"7,84917346","4,56072228","20,20000076","50,1191481"
05/11/2010 3.00,"8,09841066","4,34527621","20,20000076","51,9376305"
05/11/2010 4.00,"7,27845543","2,99548834","20,20000076","56,7095907"
05/11/2010 5.00,"7,0165759","2,49580817","20,20000076","59,43932925"
05/11/2010 6.00,"7,2658131","2,58406418","20,20000076","58,85698875"
05/11/2010 7.00,"7,7335853","3,03312606","20,20000076","58,71275025"
05/11/2010 8.00,"7,88890663","4,54774362","20,20000076","53,81406765"
05/11/2010 9.00,"6,98045409","4,0324883","20,20000076","50,88213585"
05/11/2010 10.00,"8,24650925","11,42516365","20,20000076","42,98680365"
05/11/2010 11.00,"8,13453247","9,48225426","20,20000076","45,39436965"
05/11/2010 12.00,"7,73177911","12,76197669","20,20000076","43,9816503"
05/11/2010 13.00,"7,13216405","12,02478406","20,20000076","47,66172705"
05/11/2010 14.00,"8,0929931","10,98648202","20,20000076","55,02862365"
05/11/2010 15.00,"8,19955131","7,10714874","20,20000076","65,52966525"
05/11/2010 16.00,"7,2152438","7,87938259","20,20000076","68,63548125"
05/11/2010 17.00,"7,75886996","7,37321118","20,20000076","66,48136005"
05/11/2010 18.00,"7,34708666","8,72689189","20,20000076","58,3164435"
05/11/2010 19.00,"7,18454057","8,38036101","20,20000076","44,5896066"
05/11/2010 20.00,"7,45725725","11,25903762","20,20000076","47,98930605"
05/11/2010 21.00,"7,12674649","8,5140404","20,20000076","58,1654619"
05/11/2010 22.00,"7,92141605","5,7015515","20,20000076","49,75384365"
05/11/2010 23.00,"8,08576834","12,49071551","20,20000076","47,1252117"
06/11/2010 0.00,"6,67703519","4,20770207","20,20000076","52,1694894"
06/11/2010 1.00,"7,95573167","3,56136194","12,39999962","54,54738975"
06/11/2010 2.00,"6,93169097",,"12,39999962","50,0059119"
06/11/2010 3.00,"7,60535381","26,41428","12,39999962",
06/11/2010 4.00,"7,72636054","10,9228889","12,39999962","49,25764725"
06/11/2010 5.00,"7,15564353","9,13053038","12,39999962","41,5603986"
06/11/2010 6.00,"7,9864349","9,39919124","12,39999962","41,08692525"
06/11/2010 7.00,"6,59756783","10,02606147","12,39999962","39,4667259"
06/11/2010 8.00,"8,26456914","7,88327542","12,39999962","44,74627395"
06/11/2010 9.00,"8,30069095","11,81063623","12,39999962","41,8592895"
06/11/2010 10.00,"7,57103921","16,90088691","12,39999962","38,56724025"
06/11/2010 11.00,"8,29888475","19,94957856","12,39999962","35,9721642"
06/11/2010 12.00,"7,95211928","15,95603578","12,39999962","44,8845474"
06/11/2010 13.00,"7,76970609","7,41734014","12,39999962","61,8238131"
06/11/2010 14.00,"7,24414083","7,26808369","12,39999962","60,9830004"
06/11/2010 15.00,"7,59632387","7,11623265","12,39999962","62,09898345"
06/11/2010 16.00,"7,14119399","6,77748934","12,39999962","66,023727"
06/11/2010 17.00,"8,21399882","7,17593485","12,39999962","63,86579535"
06/11/2010 18.00,"8,16884707","7,76516927","12,39999962","65,3658558"
06/11/2010 19.00,"7,72094298","7,14738104","12,39999962","53,4128532"
06/11/2010 20.00,"7,72274917","5,80797915","12,39999962","51,5314884"
06/11/2010 21.00,"7,2152438","4,62301906","12,39999962","56,30123415"
06/11/2010 22.00,"8,31694464","3,79238317","12,39999962","57,35295825"
06/11/2010 23.00,"8,19232655","4,10516916","12,39999962","71,90245335"
07/11/2010 0.00,"8,42711523","5,39006375","12,39999962","69,45402975"
07/11/2010 1.00,"8,38196348","6,13893488","20,20000076","66,9301752"
07/11/2010 2.00,"8,40363677","6,38812775","20,20000076","58,69659075"
07/11/2010 3.00,"8,20135649","6,43095655","20,20000076","52,66002"
07/11/2010 4.00,"8,56798804","5,94814787","20,20000076","46,59970875"
07/11/2010 5.00,"8,5047764","6,43874222","20,20000076","44,61919245"
07/11/2010 6.00,"8,56437667","7,64057379","20,20000076","37,05742425"
07/11/2010 7.00,"7,93225219","11,19284991","20,20000076","42,3662988"
07/11/2010 8.00,"9,14051226","14,6322014","20,20000076","35,81154675"
07/11/2010 9.00,"9,23984672","11,63541482","20,20000076","38,02950795"
07/11/2010 10.00,"8,70524948","12,87618618","20,20000076","44,65689795"
07/11/2010 11.00,"9,49630767","17,83665604","20,20000076","38,44434825"
07/11/2010 12.00,"8,66190494","13,65101654","20,20000076","48,0788217"
07/11/2010 13.00,"8,45962466","26,37923304","20,20000076","39,4318134"
07/11/2010 14.00,"9,39516804","27,22154552","20,20000076","45,44464365"
07/11/2010 15.00,"8,46143085","17,83405381","20,20000076","55,52466045"
07/11/2010 16.00,"8,71066805","11,09809884","20,20000076","67,9050918"
07/11/2010 17.00,"8,43072762","10,903419","20,20000076","66,5586663"
07/11/2010 18.00,"8,20496887","15,14096739","20,20000076","59,1114111"
07/11/2010 19.00,"8,31694464","8,45823294","20,20000076","60,0052908"
07/11/2010 20.00,"7,91780367","8,01695482","20,20000076","60,4536471"
07/11/2010 21.00,"7,79499075","9,95208428","20,20000076","52,75919145"
07/11/2010 22.00,"7,45545004","8,19606333","20,20000076","53,80393305"
07/11/2010 23.00,"7,39765597","9,55234053","20,20000076","47,5103664"
08/11/2010 0.00,"8,8984988","25,36040472","20,20000076","36,7585134"
08/11/2010 1.00,"7,66856646","30,25208464","8,80000019","31,1297805"
08/11/2010 2.00,"7,69385111",,"8,80000019","56,6406435"
08/11/2010 3.00,"8,0044958","21,04368232","8,80000019",
08/11/2010 4.00,"8,16342951","10,99556593","8,80000019","51,04796025"
08/11/2010 5.00,"7,71371821","13,38105552","8,80000019","60,8470212"
08/11/2010 6.00,"8,33139316","7,09936116","8,80000019","71,8584237"
08/11/2010 7.00,"8,18690797","10,43229073","8,80000019","63,1950564"
08/11/2010 8.00,"8,45420608","6,35957394","8,80000019","58,72890975"
08/11/2010 9.00,"7,84736726","6,59838274","8,80000019","70,7547897"
08/11/2010 10.00,"8,24470205","7,17074377","8,80000019","70,74643065"
08/11/2010 11.00,"7,71371821","5,22523406","8,80000019","78,29359545"
08/11/2010 12.00,"7,61438477","14,27918884","8,80000019","65,7995289"
08/11/2010 13.00,"8,35848401","17,62898798","8,80000019","64,794807"
08/11/2010 14.00,"8,32416941","21,29677376","8,80000019","65,7939429"
08/11/2010 15.00,"8,13633866","34,92053856","8,80000019","48,9214698"
08/11/2010 16.00,"7,97921013","13,6808705","8,80000019","63,23409855"
08/11/2010 17.00,"8,5047764","13,50564909","8,80000019","68,2520622"
08/11/2010 18.00,"7,91419128","5,78461642","8,80000019","76,922412"
08/11/2010 19.00,"8,52825487","6,02991455","8,80000019","69,0310299"
08/11/2010 20.00,"8,40183058","6,4011045","8,80000019","72,74889195"
08/11/2010 21.00,"8,53547963","5,39785133","8,80000019","72,69175515"
08/11/2010 22.00,"8,52283731","5,12659589","8,80000019","68,15592315"
08/11/2010 23.00,"7,81666403","7,2486157","8,80000019","58,10184135"
09/11/2010 0.00,"7,6794026","5,52633964","8,80000019","54,67802235"
09/11/2010 1.00,"8,76846213","5,69506217","4,19999981","55,83879315"
09/11/2010 2.00,"8,82445103","14,55044237","4,19999981","45,355527"
09/11/2010 3.00,"8,17787803","20,87496744","4,19999981","42,97682865"
09/11/2010 4.00,"8,14175622","17,57059168","4,19999981","55,20893175"
09/11/2010 5.00,"8,30069095","17,64975995","4,19999981","54,15824505"
09/11/2010 6.00,"8,07131982","9,67433951","4,19999981","68,5572573"
09/11/2010 7.00,"8,61133461","13,98067402","4,19999981","60,7759593"
09/11/2010 8.00,"8,30430231","10,58284352","4,19999981","60,18649665"
09/11/2010 9.00,"8,56618286","11,18765118","4,19999981","57,4050876"
09/11/2010 10.00,"9,23262195","9,25642411","4,19999981","59,5733733"
09/11/2010 11.00,"8,81361388","8,01436023","4,19999981","60,4052883"
09/11/2010 12.00,"8,20677506","30,61029784","4,19999981","45,1144512"
09/11/2010 13.00,"8,84431711","25,0852488","4,19999981","56,69161575"
09/11/2010 14.00,"8,73775992","27,67061696","4,19999981","58,0739712"
09/11/2010 15.00,,,"4,19999981",
09/11/2010 16.00,,,"4,19999981",
09/11/2010 17.00,,,"4,19999981",
09/11/2010 18.00,,,"4,19999981",
09/11/2010 19.00,"8,87863272","4,21808423","4,19999981","68,1238635"
09/11/2010 20.00,"7,95392547","4,95787145","4,19999981","66,96865875"
09/11/2010 21.00,"8,577019","4,9137444","4,19999981","69,2902203"
09/11/2010 22.00,"8,89669261","4,66714802","4,19999981","69,04218195"
09/11/2010 23.00,"8,90211119","4,75799862","4,19999981","72,79764975"
10/11/2010 0.00,"8,51922492","4,3335958","4,19999981","74,7025755"
10/11/2010 1.00,"7,94128315","3,88323376","9,5","67,01881305"
10/11/2010 2.00,"8,16162332",,"9,5","76,5127188"
10/11/2010 3.00,"7,98101632","65,40495032","9,5",
10/11/2010 4.00,"8,31333327","12,06241795","9,5","65,71244715"
10/11/2010 5.00,"8,32958697","8,42318981","9,5","56,367129"
10/11/2010 6.00,"7,97740394","6,52440364","9,5","73,3510029"
10/11/2010 7.00,"8,88946886","5,38487076","9,5","72,06165435"
10/11/2010 8.00,"8,50297021","5,56657386","9,5","72,650718"
10/11/2010 9.00,"8,76304457","5,48350893","9,5","72,47769165"
10/11/2010 10.00,"7,90696753","6,08961675","9,5","67,37252655"
10/11/2010 11.00,"8,16884707","7,07340385","9,5","62,47879155"
10/11/2010 12.00,"8,3783511","5,49519125","9,5","66,83974185"
10/11/2010 13.00,"7,5728454","4,95527495","9,5","75,80746635"
10/11/2010 14.00,"7,15925489","4,76189336","9,5","81,68709045"
10/11/2010 15.00,"6,87570207","4,81250974","9,5","79,3844016"
10/11/2010 16.00,"6,73482927","5,4030405","9,5","81,0183864"
10/11/2010 17.00,"6,84861123","4,46468061","9,5","81,91639575"
10/11/2010 18.00,"7,66314788","4,52308456","9,5","82,21572555"
10/11/2010 19.00,"6,41876702","5,81446657","9,5","76,4363502"
10/11/2010 20.00,"7,18454057","4,92672306","9,5","78,3683082"
10/11/2010 21.00,"8,8280624","7,64187204","9,5","65,98292925"
10/11/2010 22.00,"8,80097155","5,42770147","9,5","71,4135387"
10/11/2010 23.00,"9,01228076","5,9377638","9,5","69,60517095"
11/11/2010 0.00,"8,94726293","5,23950905","9,5","71,2501482"
11/11/2010 1.00,"9,52159334","4,95787145","10,5","70,55810265"
11/11/2010 2.00,"8,93462061","4,74112713","10,5","73,1724903"
11/11/2010 3.00,"8,91294834","3,25765986","10,5","77,16135315"
11/11/2010 4.00,"8,73595271","2,97342577","10,5","76,2674535"
11/11/2010 5.00,"9,39155667","2,8721911","10,5","77,5828767"
11/11/2010 6.00,"9,05382114","2,80340308","10,5","76,91281605"
11/11/2010 7.00,"8,5950799","2,92280748","10,5","74,78861985"
11/11/2010 8.00,"8,76665594","2,87348935","10,5","74,07736245"
11/11/2010 9.00,"8,88766368","2,89295734","10,5","73,6627017"
11/11/2010 10.00,"8,91294834","3,54578679","10,5","67,5208149"
11/11/2010 11.00,"7,57645779","14,42195023","10,5","40,8579591"
11/11/2010 12.00,"8,17787803","16,17667485","10,5","43,0041003"
11/11/2010 13.00,"8,19232655","27,99638352","10,5","41,8712994"
11/11/2010 14.00,"8,54992815","28,75563872","10,5","43,09473315"
11/11/2010 15.00,"8,3079147","15,95603578","10,5","48,34820655"
11/11/2010 16.00,"8,36390258","12,7710606","10,5","55,0695411"
11/11/2010 17.00,"8,66371011","13,74056888","10,5","53,66623815"
11/11/2010 18.00,"8,39099343","15,15655019","10,5","41,03234205"
11/11/2010 19.00,"9,03395405","9,73014697","10,5","43,6879065"
11/11/2010 20.00,"9,03576024","7,1292113","10,5","50,536941"
11/11/2010 21.00,"8,77749309","2,72553114","10,5","63,9713508"
11/11/2010 22.00,"7,30193491","1,94161688","10,5","72,638349"
11/11/2010 23.00,"5,69272767","1,8027445","10,5","69,48846345"
12/11/2010 0.00,"5,42723576","2,26608519","10,5","68,8733052"
12/11/2010 1.00,"5,65118831","4,56202053",7,"68,31859545"
12/11/2010 2.00,"5,73607323",,7,"73,61324565"
12/11/2010 3.00,"5,97808669","3,46531836",7,
12/11/2010 4.00,"6,37722766","2,52046723",7,"65,17946295"
12/11/2010 5.00,"5,60061798","2,04934087",7,"61,2750285"
12/11/2010 6.00,"6,95155705","1,74174405",7,"62,39001405"
12/11/2010 7.00,"6,08825626","1,50163891",7,"61,72711545"
12/11/2010 8.00,"6,37000391","1,79365867",7,"60,37614135"
12/11/2010 9.00,"6,79623573","5,56527561",7,"51,50002725"
12/11/2010 10.00,"6,44585787","13,60169267",7,"42,45421845"
12/11/2010 11.00,"6,40431851","7,22265839",7,"56,72493225"
12/11/2010 12.00,"7,58187535","5,29272192",7,"62,9998656"
12/11/2010 13.00,"5,90945648","7,29274275",7,"63,88019925"
12/11/2010 14.00,"6,96781176","5,50168058",7,"68,3745951"
12/11/2010 15.00,"7,63605704","4,22457356",7,"72,75366"
12/11/2010 16.00,"6,88292684","4,61393515",7,"72,6025188"
12/11/2010 17.00,"6,55241608","5,84431862",7,"66,30372525"
12/11/2010 18.00,"6,74205302","4,58927609",7,"58,61683065"
12/11/2010 19.00,"6,61924112","4,72295548",7,"59,8935708"
12/11/2010 20.00,"7,96476161","3,83780846",7,"61,7284521"
12/11/2010 21.00,"8,51019498","2,48542601",7,"64,57358145"
12/11/2010 22.00,"7,89432521","2,72682939",7,"64,04989395"
12/11/2010 23.00,"7,90696753","1,55225529",7,"66,3289221"
13/11/2010 0.00,"7,32360718","1,71708498",7,"61,9233237"
13/11/2010 1.00,"7,20982522","1,88580751","10,60000038","65,8277781"
13/11/2010 2.00,"7,41932925","2,14927538","10,60000038","68,4674025"
13/11/2010 3.00,"7,16467347","1,95848837","10,60000038","68,3865252"
13/11/2010 4.00,"7,50782656","2,66582894","10,60000038","65,11981245"
13/11/2010 5.00,"7,61077238","3,30567974","10,60000038","63,37506525"
13/11/2010 6.00,"7,44822629","2,24531896","10,60000038","67,92649815"
13/11/2010 7.00,"7,35431041","1,8767236","10,60000038","67,3365168"
13/11/2010 8.00,"7,61799614","2,38029851","10,60000038","65,95503915"
13/11/2010 9.00,"7,01838209","5,75087154","10,60000038","56,61225465"
13/11/2010 10.00,"7,96837399","15,86648344","10,60000038","47,8580949"
13/11/2010 11.00,"6,93891473","9,07342468","10,60000038","59,81534685"
13/11/2010 12.00,"7,82208261","12,19090818","10,60000038","32,5108392"
13/11/2010 13.00,"6,8540298","9,25772236","10,60000038","47,32513065"
13/11/2010 14.00,"8,41989047","6,84238262","10,60000038","63,0171024"
13/11/2010 15.00,"7,72094298","5,78201993","10,60000038","67,7209932"
13/11/2010 16.00,"8,84792848","6,04808429","10,60000038","65,83837155"
13/11/2010 17.00,"8,34945508","8,37646818","10,60000038","59,28635265"
13/11/2010 18.00,"8,82083763","6,34010405","10,60000038","52,40156775"
13/11/2010 19.00,"9,25610041","3,05908337","10,60000038","45,8455788"
13/11/2010 20.00,"8,87863272","3,63533914","10,60000038","47,88859845"
13/11/2010 21.00,"8,20496887","2,24921179","10,60000038","48,999594"
13/11/2010 22.00,"8,26276295","2,26738344","10,60000038","51,07976055"
13/11/2010 23.00,"8,18871416","2,1298093","10,60000038","51,3555294"
14/11/2010 0.00,"8,15259236","1,85336087","10,60000038","52,8775149"
14/11/2010 1.00,"8,01713813","1,89229875","15,30000019","59,11929135"
14/11/2010 2.00,"8,2176112",,"15,30000019","62,17523235"
14/11/2010 3.00,"8,18690797","2,58536242","15,30000019",
14/11/2010 4.00,"7,8961314","2,00910666","15,30000019","60,8034504"
14/11/2010 5.00,"8,07673839","2,77614752","15,30000019","59,46119445"
14/11/2010 6.00,"8,52283731","2,92150923","15,30000019","51,1383138"
14/11/2010 7.00,"7,87445811","3,36148911","15,30000019","53,7977685"
14/11/2010 8.00,"7,9485069","5,79889333","15,30000019","53,0890248"
14/11/2010 9.00,"8,43072762","6,02342522","15,30000019","38,94964185"
14/11/2010 10.00,"8,52825487","13,87295576","15,30000019","37,89640155"
14/11/2010 11.00,"7,97921013","12,97222977","15,30000019","38,33590005"
14/11/2010 12.00,"8,8081953","11,02152515","15,30000019","45,45641415"
14/11/2010 13.00,"8,52825487","21,76270904","15,30000019","36,39839595"
14/11/2010 14.00,"9,53062329","10,06889218","15,30000019","52,47793635"
14/11/2010 15.00,"9,02131172","8,7528492","15,30000019","58,10307825"
14/11/2010 16.00,"8,22122358","5,23301972","15,30000019","63,737457"
14/11/2010 17.00,"8,67274006","8,59970182","15,30000019","63,44313465"
14/11/2010 18.00,"9,10619664","11,03969106","15,30000019","49,80132465"
14/11/2010 19.00,"9,4005856","8,68276484","15,30000019","46,52417805"
14/11/2010 20.00,"8,54270339","3,61327657","15,30000019","51,60552285"
14/11/2010 21.00,"8,88043892","2,51787265","15,30000019","58,6640124"
14/11/2010 22.00,"8,80277774","3,16161628","15,30000019","56,0348817"
14/11/2010 23.00,"8,38918825","2,52046723","15,30000019","49,3815966"
15/11/2010 0.00,"8,71789181","2,10644658","15,30000019","47,33849715"
15/11/2010 1.00,"7,83111255","2,59704283","18,20000076","49,82111505"
15/11/2010 2.00,"8,44156375","3,12268031","18,20000076","50,05736295"
15/11/2010 3.00,"8,48129693","2,11682874","18,20000076","47,9931564"
15/11/2010 4.00,"8,1652357","1,94680796","18,20000076","40,41860025"
15/11/2010 5.00,"8,80277774","1,75861745","18,20000076","41,5840194"
15/11/2010 6.00,"8,76123736","2,08568034","18,20000076","39,870873"
15/11/2010 7.00,"7,89793759","6,30636107","18,20000076","34,33153605"
15/11/2010 8.00,"7,97921013","15,63156556","18,20000076","29,49565605"
15/11/2010 9.00,"7,74622763","7,25899978","18,20000076","31,44505035"
15/11/2010 10.00,"8,15981712","12,59454858","18,20000076","35,0825139"
15/11/2010 11.00,"8,22302978","29,29554928","18,20000076","20,1116349"
15/11/2010 12.00,"9,04659638","19,84705712","18,20000076","29,29372215"
15/11/2010 13.00,"8,31152708","21,3292204","18,20000076","38,8664703"
15/11/2010 14.00,"8,60772223","24,67772512","18,20000076","40,17971895"
15/11/2010 15.00,"8,719698","9,16557352","18,20000076","53,90204715"
15/11/2010 16.00,"8,96893622","10,06629569","18,20000076","51,4986108"
15/11/2010 17.00,"8,40002439","11,8625413","18,20000076","45,15153825"
15/11/2010 18.00,"9,40781037","17,14228647","18,20000076","35,22242325"
