,Lecce,,,,,
,Galatina,,,,,
Parm,NOX,NO2,O3,CO,SO2,PM2.5
,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
18/08/2010 10.00,"20,77040016","15,57471989","122,10950115","0,17846635","3,61303895","10,10000038"
18/08/2010 11.00,"19,9934972","15,02220925","125,61922485","0,18165729","3,86317925","10,10000038"
18/08/2010 12.00,"20,76714976","16,13047328","129,9720156","0,18845739","3,34122638","10,10000038"
18/08/2010 13.00,"15,68171923","11,97367056","140,30430015","0,19685355","4,0356594","10,10000038"
18/08/2010 14.00,"14,13313307","10,63519217","133,9039611","0,17158586","4,1286732","10,10000038"
18/08/2010 15.00,"15,95862463","12,49959293","128,9617875","0,17186546","3,86137408","10,10000038"
18/08/2010 16.00,"16,02931127","12,30958602","129,38742075","0,18678212","4,04559244","10,10000038"
18/08/2010 17.00,"14,30627806","10,63259758","127,3629147","0,19769118","5,44800696","10,10000038"
18/08/2010 18.00,"15,46318146","11,75966996","122,20151055","0,18464901","3,61213687","10,10000038"
18/08/2010 19.00,"13,19931036","9,67089218","119,5017369","0,21073336","3,61213687","10,10000038"
18/08/2010 20.00,"13,05534632","9,56518917","100,8244671","0,21877069","2,8707459","10,10000038"
18/08/2010 21.00,"12,45809106","8,85250073","98,26071255","0,20465089","2,83281892","10,10000038"
18/08/2010 22.00,"12,67079341","9,30579386","91,3569552","0,21091277","2,9050605","10,10000038"
18/08/2010 23.00,"11,07616438","7,83761878","90,26080245","0,19160872","2,72806792","10,10000038"
19/08/2010 0.00,"12,29596875","9,11059778","86,5399878","0,1893358","2,42103562","10,10000038"
19/08/2010 1.00,"12,62669695","9,27401834","85,2841353","0,19009305","2,41019847","14,19999981"
19/08/2010 2.00,"15,55591537","12,28299774","75,0208977","0,2096767","2,30635057","14,19999981"
19/08/2010 3.00,"17,38918877","13,2070922","72,71828865","0,20608734","2,34969612","14,19999981"
19/08/2010 4.00,"14,77837762","11,23050293","70,34056785","0,20710438","1,87921565","14,19999981"
19/08/2010 5.00,"15,49365874","11,36603696","71,4536382","0,21813227","2,45715539","14,19999981"
19/08/2010 6.00,"21,3825652","16,24525446","68,64290265","0,24094647","2,41471497","14,19999981"
19/08/2010 7.00,"28,33369856","20,99865472","76,6448277","0,25020006","3,38095955","14,19999981"
19/08/2010 8.00,"28,08532976","20,31190256","97,70857635","0,22698744","4,40229095","14,19999981"
19/08/2010 9.00,"26,78706264","20,1880432","117,87982185","0,21077413","4,17021053","14,19999981"
19/08/2010 10.00,"25,0912716","19,48379624","126,2769165","0,18704192","3,40353491","14,19999981"
19/08/2010 11.00,"22,17501272","16,84445806",,"0,19104136","3,70966412","14,19999981"
19/08/2010 12.00,"17,91640747","13,71680463","120,7704372","0,18618448","2,97459381","14,19999981"
19/08/2010 13.00,"17,13238614","13,14743206","122,62915875","0,18103867","2,85449119","14,19999981"
19/08/2010 14.00,"15,35228928","11,71946251","124,3951926","0,17709049","3,49203324","14,19999981"
19/08/2010 15.00,"15,48976782","12,12541644","124,74162435","0,17469758","4,24696861","14,19999981"
19/08/2010 16.00,"16,95016298","13,30177253","121,63177845","0,17481757","4,94591915","14,19999981"
19/08/2010 17.00,"19,39364544","15,42037942","116,3113728","0,17405916","8,37834907","14,19999981"
19/08/2010 18.00,"16,85418631","13,4450884","116,36078895","0,1842098","4,30927918","14,19999981"
19/08/2010 19.00,"15,51765434","12,07094356","108,48536685","0,2304172","2,64769746","14,19999981"
19/08/2010 20.00,"15,60130816","12,389999","101,6736588","0,24553307","2,78676306","14,19999981"
19/08/2010 21.00,"18,1861792","14,87759513","94,1514714","0,2370577","2,85087881","14,19999981"
19/08/2010 22.00,"16,41710502","13,17207392","92,9565462","0,21031512","2,93395957","14,19999981"
19/08/2010 23.00,"19,85667448","16,3094556","83,31918","0,23458557","2,78585996","14,19999981"
20/08/2010 0.00,"17,34249582","14,10070746","84,98913465","0,20465089","2,62421697","14,19999981"
20/08/2010 1.00,"16,97415475","13,44249382","88,437951","0,20413247","2,4968906","18,10000038"
20/08/2010 2.00,,,"91,0145733","0,17685166","1,91894781","18,10000038"
20/08/2010 3.00,"13,06312816","9,56129825","92,71429335",,"2,06343401","18,10000038"
20/08/2010 4.00,"9,63133481","6,60678981","85,5331512","0,17273805",,"18,10000038"
20/08/2010 5.00,"13,07091","9,6747831",,"0,17578802","2,17540877","18,10000038"
20/08/2010 6.00,"12,5067266","8,9309673","86,67463035","0,19618134","2,1483169","18,10000038"
20/08/2010 7.00,"17,77438794","13,03070446","87,22812315","0,23447606","2,16096228","18,10000038"
20/08/2010 8.00,"24,9233024","19,2276456","98,03268405","0,25425193","2,43819241","18,10000038"
20/08/2010 9.00,"22,8941924","17,6369094","109,0855626","0,2190468","1,93429942","18,10000038"
20/08/2010 10.00,"26,32338352","21,0440456","112,9464462","0,22169834","4,25509749","18,10000038"
20/08/2010 11.00,"27,38884552","21,69123848","113,36054835","0,21775132","7,48615531","18,10000038"
20/08/2010 12.00,"22,61727744","18,02535323","116,9650146","0,20596967","6,11444503","18,10000038"
20/08/2010 13.00,"21,10176888","16,60516743","118,59842085","0,19388862","6,65355673","18,10000038"
20/08/2010 14.00,"20,99670448","16,36652306","115,57451955","0,18575576","7,83562702","18,10000038"
20/08/2010 15.00,"17,63042581","13,60591246","115,2294444","0,1864734","8,43975858","18,10000038"
20/08/2010 16.00,"17,33536214","13,4450884","117,5685819","0,19552312","7,89974276","18,10000038"
20/08/2010 17.00,"16,8392708","13,12019562","112,19810175","0,20204246","4,15937542","18,10000038"
20/08/2010 18.00,,,,,,"18,10000038"
20/08/2010 19.00,,,,,,"18,10000038"
20/08/2010 20.00,,,,,,"18,10000038"
20/08/2010 21.00,,,,,,"18,10000038"
20/08/2010 22.00,,,,,,"18,10000038"
20/08/2010 23.00,,,,,,"18,10000038"
21/08/2010 0.00,,,,,,"18,10000038"
21/08/2010 1.00,,,,,,"18,89999962"
21/08/2010 2.00,,,,,,"18,89999962"
21/08/2010 3.00,,,,,,"18,89999962"
21/08/2010 4.00,,,,,,"18,89999962"
21/08/2010 5.00,,,,,,"18,89999962"
21/08/2010 6.00,,,,,,"18,89999962"
21/08/2010 7.00,,,,,,"18,89999962"
21/08/2010 8.00,,,,,,"18,89999962"
21/08/2010 9.00,,,,,,"18,89999962"
21/08/2010 10.00,,,,,,"18,89999962"
21/08/2010 11.00,,,,,,"18,89999962"
21/08/2010 12.00,,,,,,"18,89999962"
21/08/2010 13.00,,,,,,"18,89999962"
21/08/2010 14.00,,,,,,"18,89999962"
21/08/2010 15.00,,,,,,"18,89999962"
21/08/2010 16.00,,,,,,"18,89999962"
21/08/2010 17.00,"12,14616738","8,49648059","119,36098965","0,20630869","4,39416614","18,89999962"
21/08/2010 18.00,"12,84523664","9,13913247","115,05689685","0,21637545","4,23342522","18,89999962"
21/08/2010 19.00,"17,69073411","14,3724237","114,04192065","0,23230333","4,16840638","18,89999962"
21/08/2010 20.00,"26,72415784","23,40454344","93,4281642","0,26659161","5,93022667","18,89999962"
21/08/2010 21.00,"17,80551721","14,5131469","99,812244","0,27117705","5,51573204","18,89999962"
21/08/2010 22.00,"13,04497181","9,49839345","105,01897455","0,24338714","3,02426104","18,89999962"
21/08/2010 23.00,"18,09863254","14,50730956","94,6068501","0,23455644","2,69646058","18,89999962"
22/08/2010 0.00,"17,72899514","14,1668531","89,4549222","0,24139383","2,80482498","18,89999962"
22/08/2010 1.00,"16,45925506","12,70386718","90,9990123","0,23507487","2,93215135","20,60000038"
22/08/2010 2.00,,,"97,93592655","0,22319303","2,67930379","20,60000038"
22/08/2010 3.00,"16,15037911","12,47464133","91,6680954","0,21048288","2,70439013","20,60000038"
22/08/2010 4.00,"17,85674734","13,82704673","85,75170345","0,22452929",,"20,60000038"
22/08/2010 5.00,"17,44171523","13,21292954",,"0,22736024","2,46347808","20,60000038"
22/08/2010 6.00,"17,18231993","12,79335834","91,2358587","0,23182568","2,49147203","20,60000038"
22/08/2010 7.00,"19,28469968","14,59031713","94,90592055","0,2320447","2,64950264","20,60000038"
22/08/2010 8.00,"21,13289624","16,14992788","100,0741077","0,22789847","3,73856014","20,60000038"
22/08/2010 9.00,"19,73734656","14,61755357","105,54338025","0,22610437","4,22258807","20,60000038"
22/08/2010 10.00,"20,9578144","15,8684853","111,6987333","0,22492772","4,41854566","20,60000038"
22/08/2010 11.00,"17,12979346","12,37832624","114,16644855","0,20957768","4,41041983","20,60000038"
22/08/2010 12.00,"17,24262823","12,97817609","117,8324805","0,20768339","4,45828189","20,60000038"
22/08/2010 13.00,"15,34710202","11,37576522","117,9163503","0,20283932","4,31740501","20,60000038"
22/08/2010 14.00,"13,89059778","10,32067582","119,3284911","0,19030042","4,63527446","20,60000038"
22/08/2010 15.00,"12,4029681","9,0412113","122,3747364","0,19091787","4,45195818","20,60000038"
22/08/2010 16.00,"14,06893194","10,57747654","121,98094335","0,20140404","4,91792521","20,60000038"
22/08/2010 17.00,"13,3413299","10,01134672","120,11813205","0,19562331","5,47780608","20,60000038"
22/08/2010 18.00,"11,95810688","8,5438198","122,0742894","0,21535841","5,75955169","20,60000038"
22/08/2010 19.00,"10,87642921","7,64696178","116,5671318","0,22927317","5,53379193","20,60000038"
22/08/2010 20.00,"14,88667522","11,71427526","103,00190985","0,24532104","4,75628221","20,60000038"
22/08/2010 21.00,"18,12911174","15,16033595","93,19875915","0,26172774","5,06602176","20,60000038"
22/08/2010 22.00,"18,06556068","14,87565062","86,2950417","0,25522937","4,98203892","20,60000038"
22/08/2010 23.00,"18,23481474","14,93790534","85,1454429","0,28911922","4,08261734","20,60000038"
23/08/2010 0.00,"13,57932418","10,4205434","86,2788024","0,25895737","3,42701541","20,60000038"
23/08/2010 1.00,"9,46402334","6,22742415","85,8281718","0,23531369","2,67659348","22,20000076"
23/08/2010 2.00,"9,77010968","6,58863154","84,9126663","0,22419027","3,06309315","22,20000076"
23/08/2010 3.00,"7,44528211","4,41490169","87,2687214","0,19293216","2,5339155","22,20000076"
23/08/2010 4.00,"8,23643712","4,91358953","85,9479117","0,18549596","2,88790269","22,20000076"
23/08/2010 5.00,"11,53269835","7,73839936","86,85529755","0,18491812","2,84184988","22,20000076"
23/08/2010 6.00,"14,05142375","9,89332278","75,6873873","0,24107462","2,68472237","22,20000076"
23/08/2010 7.00,"24,66197024","18,32041498","67,3715091","0,2377066","2,8039229","22,20000076"
23/08/2010 8.00,"24,0076456","17,22512005","89,36764095","0,24390557","3,73223948","22,20000076"
23/08/2010 9.00,"20,43576192","14,42624841","101,7291597","0,26085049","3,5868512","22,20000076"
23/08/2010 10.00,"20,57843536","14,8438751","113,1968187","0,26286478","3,64464629","22,20000076"
23/08/2010 11.00,"16,1473333","11,51908109","118,487439","0,24571947","4,05010792","22,20000076"
23/08/2010 12.00,"15,75889138","11,32258867","121,53027285","0,23405782","4,43028489","22,20000076"
23/08/2010 13.00,"15,5377571","11,55863846","125,3485632","0,23278215","4,95765838","22,20000076"
23/08/2010 14.00,"15,67393739","11,88936666","126,65989665","0,22819671","5,90313582","22,20000076"
23/08/2010 15.00,"12,90360044","9,40047228","121,7718474","0,22074187","5,26288245","22,20000076"
23/08/2010 16.00,"13,08647368","9,48931527","118,0192125","0,22929297","4,34088551","22,20000076"
23/08/2010 17.00,"13,07999009","9,53924906","118,71209595","0,22353205","4,75628221","22,20000076"
23/08/2010 18.00,"10,21043372","6,78577213","109,6742472","0,23471605","4,18014561","22,20000076"
23/08/2010 19.00,"12,43409546","8,92967096","101,15940765","0,25389311","3,6473566","22,20000076"
23/08/2010 20.00,"16,03579486","12,69997626","86,32750035","0,28772355","3,17235963","22,20000076"
23/08/2010 21.00,"20,2931076","17,01566045","69,0319476","0,28917863","2,96466077","22,20000076"
23/08/2010 22.00,"14,56437702","11,2979449","64,2224016","0,29589719","3,07754065","22,20000076"
23/08/2010 23.00,"18,07917794","14,77383854","53,3650929","0,36158338","3,1750679","22,20000076"
24/08/2010 0.00,"26,76371712","22,8701968","28,40323395","0,41102132","2,76147942","22,20000076"
24/08/2010 1.00,"14,80431773","11,52232384","39,3113154","0,37673304","2,8373344","30,20000076"
24/08/2010 2.00,,,"28,6508733","0,39672794","3,25182496","30,20000076"
24/08/2010 3.00,"17,77244343","13,16559033","18,19615361",,"2,35330647","30,20000076"
24/08/2010 4.00,"16,59738368","12,00155517","18,09601259","0,3690487",,"30,20000076"
24/08/2010 5.00,"22,69574592","15,23037251",,"0,36731169","2,7596712","30,20000076"
24/08/2010 6.00,"33,94438608","20,43253064","10,32752847","0,40797601","3,00078257","30,20000076"
24/08/2010 7.00,"43,9687344","29,9665848","30,07181205","0,59400787","3,54260255","30,20000076"
24/08/2010 8.00,"24,52967896","17,98125678","82,63307955","0,3546761","4,30657193","30,20000076"
24/08/2010 9.00,"20,2243712","15,05852386","118,3209762","0,37130414","5,6538976","30,20000076"
24/08/2010 10.00,"12,58324866","8,56846357","137,92793595","0,28935804","6,33659139","30,20000076"
24/08/2010 11.00,"9,87905544","6,3473945","149,38749525","0,25785761","6,2787963","30,20000076"
24/08/2010 12.00,"10,35374959","6,98485722","142,8146286","0,23993059","5,49405977","30,20000076"
24/08/2010 13.00,"9,63068473","6,16841218","139,3163961","0,22110535","5,12742721","30,20000076"
24/08/2010 14.00,"7,54320519","4,22748936","137,91847965","0,2098666","4,71745213","30,20000076"
24/08/2010 15.00,"6,59122613","3,46162629","139,651995","0,20529514","4,47363045","30,20000076"
24/08/2010 16.00,"7,02765734","3,99468233","134,76669885","0,20479652","3,90020415","30,20000076"
24/08/2010 17.00,"6,5549096","3,45967987","127,64981565","0,20635296","3,76474891","30,20000076"
24/08/2010 18.00,"7,71310742","4,7994546","121,1960106","0,22569778","3,74397872","30,20000076"
24/08/2010 19.00,"7,49067682","4,69958702","111,9463926","0,25338517","3,45049286","30,20000076"
24/08/2010 20.00,"8,80970061","6,03806541","107,33644635","0,27071338","3,06038284","30,20000076"
24/08/2010 21.00,"10,76294436","7,7396957","97,1462856","0,28943843","3,10824388","30,20000076"
24/08/2010 22.00,"14,67008003","11,65980238","79,4359524","0,32028064","2,96285559","30,20000076"
24/08/2010 23.00,"17,40540062","14,31081714","68,2179477","0,3471502","3,03509717","30,20000076"
25/08/2010 0.00,"21,8793028","18,87617029","44,50384155","0,40108853","3,01161871","30,20000076"
25/08/2010 1.00,"23,49209392","20,37157608","36,83210895","0,40871462","3,08747369","26,5"
25/08/2010 2.00,"31,68702152","23,6211348","29,1935532","0,38503833","3,65096695","26,5"
25/08/2010 3.00,"16,62462012","13,16883308","35,46054645","0,35559412","2,50140608","26,5"
25/08/2010 4.00,"16,30880743","13,0495109","28,7219352","0,3546959","2,96917625","26,5"
25/08/2010 5.00,"23,06604296","18,56748936","17,78205146","0,38342131","3,09198917","26,5"
25/08/2010 6.00,"24,27157808","18,89432664","19,64957295","0,41492291","2,79579402","26,5"
25/08/2010 7.00,"29,22731","21,55571592","43,66075455","0,3839409","2,7253566","26,5"
25/08/2010 8.00,"21,21396504","15,84124886","92,10398295","0,31714562","3,88575767","26,5"
25/08/2010 9.00,"14,71028748","10,4808517","129,3793011","0,33441325","4,55129264","26,5"
25/08/2010 10.00,"12,74796364","8,96468924","136,4894013","0,26767856","5,18793057","26,5"
25/08/2010 11.00,"12,34914338","8,5049106","144,15844065","0,2398502","6,08735418","26,5"
25/08/2010 12.00,"12,46327831","9,09179326","158,04575535","0,24162799","5,51844337","26,5"
25/08/2010 13.00,"10,68382962","7,56265979","161,65359315","0,23647753","5,49586495","26,5"
25/08/2010 14.00,"13,77452026","10,62157299","161,23879275","0,23138648","7,23962535","26,5"
25/08/2010 15.00,"15,00923824","11,63710502","145,4873301","0,21543646","9,19198466","26,5"
25/08/2010 16.00,"12,40815726","9,0282403","132,76519515","0,21250183","6,02323844","26,5"
25/08/2010 17.00,"10,28176662","7,09509931","123,3098328","0,18780849","4,61901975","26,5"
25/08/2010 18.00,"10,46204527","7,41415666","116,78636235","0,21318102","4,42757764","26,5"
25/08/2010 19.00,"14,93855351","11,82905835","106,3296297","0,25336537","4,38964964","26,5"
25/08/2010 20.00,"19,490928","16,47482066","98,8317813","0,27807968","4,7770524","26,5"
25/08/2010 21.00,"20,37805776","17,09542335","88,75868715","0,28109353","4,19278692","26,5"
25/08/2010 22.00,"21,42990632","18,17774919","85,15424085","0,30211363","3,51190135","26,5"
25/08/2010 23.00,"16,07859498","13,08517734","96,91755885","0,28061472","2,95472671","26,5"
26/08/2010 0.00,"12,85885582","9,58983102","111,12766455","0,3089813","2,88790269","26,5"
26/08/2010 1.00,"13,60137337","10,69679872","102,59728395","0,2645051","2,57726004","17,5"
26/08/2010 2.00,,,"92,18517945","0,27835811","2,61789631","17,5"
26/08/2010 3.00,"11,35501237","8,08728582","86,1461748",,"2,23410594","17,5"
26/08/2010 4.00,"12,00803876","8,68324475","78,13275855","0,24008204",,"17,5"
26/08/2010 5.00,"13,04432173","9,67607943",,"0,22948753","2,8201766","17,5"
26/08/2010 6.00,"17,0856951","13,00995162","68,50149705","0,2382658","3,5164148","17,5"
26/08/2010 7.00,"24,84160264","18,72247608","63,36241695","0,25163301","3,88214427","17,5"
26/08/2010 8.00,"30,59043216","22,08488104","75,4593588","0,23758777","6,55693258","17,5"
26/08/2010 9.00,"24,549124","17,88333561","100,94761845","0,22088983","5,21231315","17,5"
26/08/2010 10.00,"19,6705604","14,5909653","105,71387295","0,21677971","4,13499488","17,5"
26/08/2010 11.00,"19,9189292","14,69407372","109,934076","0,2161809","3,71598477","17,5"
26/08/2010 12.00,"18,93518034","14,23235058","106,6165107","0,18882903","3,81532025","17,5"
26/08/2010 13.00,"17,03511314","13,07934192","108,8805564","0,17278931","3,50016008","17,5"
26/08/2010 14.00,"14,64414184","10,90171923","109,9002408","0,16245459","3,05767254","17,5"
26/08/2010 15.00,"14,09162929","10,56580378","111,2392848","0,15228065","3,48300228","17,5"
26/08/2010 16.00,"13,30825612","9,77853969","115,7768325","0,15842486","3,76113856","17,5"
26/08/2010 17.00,"13,37440176","9,87646277","118,2580539","0,18282462","3,49022806","17,5"
26/08/2010 18.00,"12,60075685","9,09179326","118,18769025","0,18487968","3,40172974","17,5"
26/08/2010 19.00,"12,94899514","9,65468033","110,72978175","0,24014145","3,31865101","17,5"
26/08/2010 20.00,"14,56437702","11,33231693","105,689514","0,21239115","3,47036097","17,5"
