, Brindisi,,,,
,Mesagne,,,,
Parm,SO2,NOX,NO,NO2,PM10



25/04/2009 14.00,"0,8","12,5","5,2","4,4","15,6"
25/04/2009 15.00,"0,8","12,5","5,2","4,6","15,6"
25/04/2009 16.00,"0,4","12,5","5,0","4,8","15,6"
25/04/2009 17.00,"0,5","15,3","5,4","7,1","15,6"
25/04/2009 18.00,"0,4","15,4","5,6","6,9","15,6"
25/04/2009 19.00,"0,5","21,5","6,0","12,3","15,6"
25/04/2009 20.00,"0,3","26,6","6,1","17,3","15,6"
25/04/2009 21.00,"0,4","36,1","6,5","26,1","15,6"
25/04/2009 22.00,"0,7","36,9","6,7","26,6","15,6"
25/04/2009 23.00,"0,7","34,7","7,4","23,3","15,6"
26/04/2009 0.00,"0,6","49,7","9,5","35,1","15,6"
26/04/2009 1.00,,"37,5","8,0","25,3","17,6"
26/04/2009 2.00,"0,6",,,,"17,6"
26/04/2009 3.00,"0,8","22,4","7,2","11,4","17,6"
26/04/2009 4.00,"0,6","21,7","7,0","11,0","17,6"
26/04/2009 5.00,"0,6","21,4","7,0","10,7","17,6"
26/04/2009 6.00,"0,9","32,4","8,9","18,8","17,6"
26/04/2009 7.00,"1,0","35,0","10,0","19,7","17,6"
26/04/2009 8.00,"0,5","24,8","7,6","13,2","17,6"
26/04/2009 9.00,"0,5","20,3","6,3","10,6","17,6"
26/04/2009 10.00,"0,4","17,3","5,7","8,6","17,6"
26/04/2009 11.00,"0,5","15,7","5,1","7,9","17,6"
26/04/2009 12.00,"0,4","15,3","5,0","7,7","17,6"
26/04/2009 13.00,"0,4","14,0","5,1","6,2","17,6"
26/04/2009 14.00,"0,2","12,8","5,1","4,9","17,6"
26/04/2009 15.00,"0,2","13,5","5,1","5,8","17,6"
26/04/2009 16.00,"0,3","13,4","5,1","5,6","17,6"
26/04/2009 17.00,"0,2","13,5","4,9","6,0","17,6"
26/04/2009 18.00,"0,3","14,2","4,9","6,7","17,6"
26/04/2009 19.00,"0,4","16,7","5,0","9,0","17,6"
26/04/2009 20.00,"0,3","19,3","5,5","10,9","17,6"
26/04/2009 21.00,"0,8","21,6","5,7","12,8","17,6"
26/04/2009 22.00,"1,0","17,4","5,6","8,9","17,6"
26/04/2009 23.00,"0,7","17,2","5,9","8,2","17,6"
27/04/2009 0.00,"0,9","15,8","5,8","6,9","17,6"
27/04/2009 1.00,"1,0","14,8","6,1","5,5","20,2"
27/04/2009 2.00,"1,0","14,3","6,5","4,3","20,2"
27/04/2009 3.00,"0,7","14,3","6,5","4,3","20,2"
27/04/2009 4.00,"0,6","14,1","6,3","4,4","20,2"
27/04/2009 5.00,"0,6","16,7","6,2","7,1","20,2"
27/04/2009 6.00,"0,7","21,2","6,7","11,0","20,2"
27/04/2009 7.00,"0,7","23,1","6,9","12,5","20,2"
27/04/2009 8.00,"0,4","25,4","7,0","14,7","20,2"
27/04/2009 9.00,"0,3","21,4","6,3","11,8","20,2"
27/04/2009 10.00,"0,2","19,6","5,8","10,7","20,2"
27/04/2009 11.00,"0,4","18,4","5,5","10,0","20,2"
27/04/2009 12.00,"0,2","18,6","5,6","10,1","20,2"
27/04/2009 13.00,"0,2","17,5","5,5","9,1","20,2"
27/04/2009 14.00,"0,3","15,4","5,1","7,6","20,2"
27/04/2009 15.00,"0,4","16,0","5,2","8,1","20,2"
27/04/2009 16.00,"0,4","16,1","5,0","8,5","20,2"
27/04/2009 17.00,"0,7","17,2","4,9","9,7","20,2"
27/04/2009 18.00,"0,4","18,6","5,1","10,8","20,2"
27/04/2009 19.00,"0,4","22,9","5,4","14,6","20,2"
27/04/2009 20.00,"0,2","21,1","5,4","12,8","20,2"
27/04/2009 21.00,"0,5","17,3","5,5","8,9","20,2"
27/04/2009 22.00,"0,6","15,5","5,7","6,8","20,2"
27/04/2009 23.00,"1,1","13,5","5,6","5,0","20,2"
28/04/2009 0.00,"0,7","14,2","5,7","5,5","20,2"
28/04/2009 1.00,,"14,0","5,9","4,9","13,1"
28/04/2009 2.00,"0,6",,,,"13,1"
28/04/2009 3.00,"1,2","14,7","6,4","4,9","13,1"
28/04/2009 4.00,"1,2","14,4","6,5","4,4","13,1"
28/04/2009 5.00,"0,8","15,4","6,6","5,3","13,1"
28/04/2009 6.00,"1,0","20,0","6,5","10,0","13,1"
28/04/2009 7.00,"1,1","29,8","7,0","19,0","13,1"
28/04/2009 8.00,"0,6","36,0","7,6","24,3","13,1"
28/04/2009 9.00,"0,5","18,5","6,4","8,7","13,1"
28/04/2009 10.00,"0,3","15,3","5,4","7,1","13,1"
28/04/2009 11.00,"0,2","14,6","4,8","7,3","13,1"
28/04/2009 12.00,"0,2","14,7","4,5","7,9","13,1"
28/04/2009 13.00,"0,2","14,5","4,5","7,6","13,1"
28/04/2009 14.00,"0,4","13,0","4,6","5,9","13,1"
28/04/2009 15.00,"0,3","14,0","4,2","7,6","13,1"
28/04/2009 16.00,"0,3","17,2","4,3","10,5","13,1"
28/04/2009 17.00,"0,5","20,8","4,5","13,9","13,1"
28/04/2009 18.00,"0,7","28,6","5,1","20,8","13,1"
28/04/2009 19.00,"0,9","29,2","5,7","20,4","13,1"
28/04/2009 20.00,"1,1","34,0","6,2","24,5","13,1"
28/04/2009 21.00,"0,9","28,8","6,0","19,6","13,1"
28/04/2009 22.00,"0,8","24,6","6,4","14,8","13,1"
28/04/2009 23.00,"0,9","22,1","6,6","12,0","13,1"
29/04/2009 0.00,"0,9","20,4","6,8","10,0","13,1"
29/04/2009 1.00,"0,8","18,4","6,8","8,0","11,1"
29/04/2009 2.00,"0,6","16,8","6,8","6,4","11,1"
29/04/2009 3.00,"1,1","15,6","6,8","5,2","11,1"
29/04/2009 4.00,"0,9","15,5","6,8","5,1","11,1"
29/04/2009 5.00,"0,7","19,8","6,7","9,4","11,1"
29/04/2009 6.00,"0,9","25,1","6,9","14,6","11,1"
29/04/2009 7.00,"1,1","34,6","8,8","21,1","11,1"
29/04/2009 8.00,"0,7","28,3","7,3","17,1","11,1"
29/04/2009 9.00,"0,3","22,6","6,4","12,8","11,1"
29/04/2009 10.00,"0,3","17,7","5,3","9,6","11,1"
29/04/2009 11.00,"0,2","16,8","4,7","9,6","11,1"
29/04/2009 12.00,"0,4","17,6","4,4","10,9","11,1"
29/04/2009 13.00,"0,5","21,0","4,8","13,6","11,1"
29/04/2009 14.00,"1,1","24,2","5,7","15,5","11,1"
29/04/2009 15.00,"1,2","22,2","5,8","13,3","11,1"
29/04/2009 16.00,"0,8","20,2","4,7","12,9","11,1"
29/04/2009 17.00,"1,1","23,5","5,2","15,5","11,1"
29/04/2009 18.00,"1,2","22,9","5,8","13,9","11,1"
29/04/2009 19.00,"0,9","33,4","6,6","23,2","11,1"
29/04/2009 20.00,"1,0","39,7","6,3","30,0","11,1"
29/04/2009 21.00,"1,0","40,0","6,7","29,8","11,1"
29/04/2009 22.00,"1,3","26,1","6,5","16,1","11,1"
29/04/2009 23.00,"1,2","28,7","6,7","18,4","11,1"
30/04/2009 0.00,"1,5","21,6","6,5","11,7","11,1"
30/04/2009 1.00,,"18,1","6,5","8,2","11,8"
30/04/2009 2.00,"0,1",,,,"11,8"
30/04/2009 3.00,"0,2","17,8","7,1","6,9","11,8"
30/04/2009 4.00,"0,3","17,3","7,2","6,3","11,8"
30/04/2009 5.00,"0,1","20,5","7,0","9,7","11,8"
30/04/2009 6.00,"0,0","42,8","8,4","29,9","11,8"
30/04/2009 7.00,"0,0","42,5","8,9","28,9","11,8"
30/04/2009 8.00,"0,0","37,8","7,9","25,8","11,8"
30/04/2009 9.00,"0,0","22,9","6,6","12,7","11,8"
30/04/2009 10.00,"0,0","16,9","5,7","8,2","11,8"
30/04/2009 11.00,"0,0","15,9","4,9","8,4","11,8"
30/04/2009 12.00,"0,0","14,7","4,6","7,6","11,8"
30/04/2009 13.00,"0,0","14,7","4,4","7,9","11,8"
30/04/2009 14.00,"0,0","18,2","4,7","11,0","11,8"
30/04/2009 15.00,"0,1","21,0","4,9","13,5","11,8"
30/04/2009 16.00,"0,2","19,9","4,9","12,3","11,8"
30/04/2009 17.00,"0,1","21,0","5,0","13,4","11,8"
30/04/2009 18.00,"0,1","21,0","5,1","13,1","11,8"
30/04/2009 19.00,"0,2","26,9","5,7","18,1","11,8"
30/04/2009 20.00,"0,1","29,2","5,9","20,1","11,8"
30/04/2009 21.00,"0,1","21,7","5,9","12,7","11,8"
30/04/2009 22.00,"0,0","18,7","5,9","9,6","11,8"
30/04/2009 23.00,"0,1","20,4","6,2","10,9","11,8"
01/05/2009 0.00,"0,1","16,9","6,4","7,1","11,8"
01/05/2009 1.00,"0,2","16,8","6,9","6,2","13,2"
01/05/2009 2.00,"0,1","16,3","7,1","5,4","13,2"
01/05/2009 3.00,"0,2","15,9","6,9","5,2","13,2"
01/05/2009 4.00,"0,2","16,4","7,3","5,2","13,2"
01/05/2009 5.00,"0,3","25,5","7,5","13,9","13,2"
01/05/2009 6.00,"0,4","22,0","7,7","10,2","13,2"
01/05/2009 7.00,"0,3","21,8","7,8","9,9","13,2"
01/05/2009 8.00,"0,2","18,8","7,2","7,7","13,2"
01/05/2009 9.00,"0,4","16,4","6,4","6,7","13,2"
01/05/2009 10.00,"0,3","15,4","5,4","7,0","13,2"
01/05/2009 11.00,"0,2","12,5","4,3","5,9","13,2"
01/05/2009 12.00,"0,4","11,7","3,8","5,9","13,2"
01/05/2009 13.00,"0,2","10,3","3,8","4,5","13,2"
01/05/2009 14.00,"0,2","10,7","4,0","4,5","13,2"
01/05/2009 15.00,"0,6","10,4","3,9","4,5","13,2"
01/05/2009 16.00,"0,4","11,8","4,1","5,5","13,2"
01/05/2009 17.00,"0,4","13,3","4,6","6,2","13,2"
01/05/2009 18.00,"0,2","15,1","5,0","7,5","13,2"
01/05/2009 19.00,"0,2","17,7","5,4","9,5","13,2"
01/05/2009 20.00,"0,3","24,0","6,0","14,8","13,2"
01/05/2009 21.00,"0,2","34,7","6,3","25,0","13,2"
01/05/2009 22.00,"0,4","30,2","6,4","20,4","13,2"
01/05/2009 23.00,"0,6","27,4","6,7","17,1","13,2"
02/05/2009 0.00,"0,2","27,7","7,1","16,9","13,2"
02/05/2009 1.00,,"21,4","7,0","10,7","32,2"
02/05/2009 2.00,"1,1",,,,"32,2"
02/05/2009 3.00,"1,1","18,2","6,6","8,0","32,2"
02/05/2009 4.00,"0,4","18,8","6,7","8,6","32,2"
02/05/2009 5.00,"0,7","27,9","7,0","17,3","32,2"
02/05/2009 6.00,"0,7","42,0","8,4","29,1","32,2"
02/05/2009 7.00,"0,8","27,6","7,6","15,9","32,2"
02/05/2009 8.00,"0,5","25,0","6,6","14,8","32,2"
02/05/2009 9.00,"0,8","22,9","6,5","12,8","32,2"
02/05/2009 10.00,"0,8","21,1","6,0","11,9","32,2"
02/05/2009 11.00,"0,7","17,4","5,4","9,1","32,2"
02/05/2009 12.00,"0,5","17,0","5,2","9,1","32,2"
02/05/2009 13.00,"0,5","14,5","5,0","6,8","32,2"
02/05/2009 14.00,"0,6","14,3","5,6","5,8","32,2"
02/05/2009 15.00,"0,6","14,7","5,7","6,0","32,2"
02/05/2009 16.00,"0,3","15,1","5,5","6,7","32,2"
02/05/2009 17.00,"0,3","16,5","5,4","8,3","32,2"
02/05/2009 18.00,"0,4","17,6","5,4","9,4","32,2"
02/05/2009 19.00,"0,6","22,5","5,6","13,9","32,2"
02/05/2009 20.00,"0,5","43,3","7,4","31,9","32,2"
02/05/2009 21.00,"0,6","31,1","6,1","21,7","32,2"
02/05/2009 22.00,"0,8","24,4","6,5","14,5","32,2"
02/05/2009 23.00,"0,6","21,1","6,6","10,9","32,2"
03/05/2009 0.00,"0,4","22,8","7,0","12,0","32,2"
03/05/2009 1.00,"0,8","21,7","7,2","10,6","35,3"
03/05/2009 2.00,"1,1","21,5","7,1","10,6","35,3"
03/05/2009 3.00,"0,5","18,2","7,1","7,3","35,3"
03/05/2009 4.00,"0,7","26,9","7,1","16,1","35,3"
03/05/2009 5.00,"1,0","29,4","6,9","18,8","35,3"
03/05/2009 6.00,"0,6","20,4","6,3","10,7","35,3"
03/05/2009 7.00,"0,7","17,2","6,3","7,6","35,3"
03/05/2009 8.00,"0,7","17,5","6,1","8,2","35,3"
03/05/2009 9.00,"0,7","15,5","5,5","7,1","35,3"
03/05/2009 10.00,"0,8","14,7","5,1","6,9","35,3"
03/05/2009 11.00,"0,8","12,4","4,2","5,9","35,3"
03/05/2009 12.00,"1,0","12,9","4,2","6,5","35,3"
03/05/2009 13.00,"0,7","11,5","4,2","5,0","35,3"
03/05/2009 14.00,"1,0","11,6","4,1","5,3","35,3"
03/05/2009 15.00,"0,8","12,4","4,0","6,3","35,3"
03/05/2009 16.00,"0,8","14,1","4,3","7,5","35,3"
03/05/2009 17.00,"0,6","14,7","4,7","7,4","35,3"
03/05/2009 18.00,"0,5","21,8","5,3","13,7","35,3"
03/05/2009 19.00,"1,1","25,2","6,2","15,7","35,3"
03/05/2009 20.00,"1,3","29,6","6,6","19,4","35,3"
03/05/2009 21.00,"1,8","28,8","6,6","18,7","35,3"
03/05/2009 22.00,"1,5","24,5","6,5","14,4","35,3"
03/05/2009 23.00,"1,8","22,1","6,7","11,8","35,3"
04/05/2009 0.00,"2,0","19,1","6,8","8,7","35,3"
04/05/2009 1.00,,"18,5","6,7","8,2","25,6"
04/05/2009 2.00,"0,8",,,,"25,6"
04/05/2009 3.00,"0,6","24,5","6,8","14,1","25,6"
04/05/2009 4.00,"0,4","20,8","6,8","10,3","25,6"
04/05/2009 5.00,"0,6","26,8","7,1","15,8","25,6"
04/05/2009 6.00,"0,3","27,8","7,4","16,4","25,6"
04/05/2009 7.00,"0,4","26,9","8,2","14,4","25,6"
04/05/2009 8.00,"0,1","25,8","7,1","14,9","25,6"
04/05/2009 9.00,"0,1","21,6","6,6","11,4","25,6"
04/05/2009 10.00,"0,2","17,4","5,5","9,0","25,6"
04/05/2009 11.00,"0,1","16,3","4,6","9,3","25,6"
04/05/2009 12.00,"0,1","14,5","4,1","8,2","25,6"
04/05/2009 13.00,"0,1","15,0","4,4","8,2","25,6"
04/05/2009 14.00,"0,1","14,4","4,6","7,4","25,6"
04/05/2009 15.00,"0,2","14,7","4,5","7,8","25,6"
04/05/2009 16.00,"0,2","14,3","4,1","8,0","25,6"
04/05/2009 17.00,"0,2","15,5","4,6","8,4","25,6"
04/05/2009 18.00,"0,1","18,8","5,3","10,8","25,6"
04/05/2009 19.00,"0,1","18,5","5,7","9,8","25,6"
04/05/2009 20.00,"0,1","26,3","6,2","16,8","25,6"
04/05/2009 21.00,"0,1","23,5","6,2","14,0","25,6"
04/05/2009 22.00,"0,1","20,5","6,6","10,5","25,6"
04/05/2009 23.00,"0,1","20,8","6,5","10,9","25,6"
05/05/2009 0.00,"0,3","19,9","6,8","9,5","25,6"
05/05/2009 1.00,"0,4","17,9","7,1","7,0","34,5"
05/05/2009 2.00,"0,1","19,0","7,0","8,3","34,5"
05/05/2009 3.00,"0,2","17,4","6,9","6,8","34,5"
05/05/2009 4.00,"0,1","16,7","6,9","6,1","34,5"
05/05/2009 5.00,"0,1","23,0","7,0","12,2","34,5"
05/05/2009 6.00,"0,0","48,3","9,2","34,1","34,5"
05/05/2009 7.00,"0,0","38,8","8,6","25,7","34,5"
05/05/2009 8.00,"0,1","23,3","7,1","12,4","34,5"
05/05/2009 9.00,"0,1","21,7","6,7","11,4","34,5"
05/05/2009 10.00,"0,2","18,8","5,7","10,0","34,5"
05/05/2009 11.00,"0,3","18,0","5,3","9,9","34,5"
05/05/2009 12.00,"0,2","16,4","5,0","8,8","34,5"
05/05/2009 13.00,"0,2","17,1","5,3","9,0","34,5"
05/05/2009 14.00,"0,3","15,4","5,3","7,2","34,5"
05/05/2009 15.00,"0,3","16,0","5,1","8,1","34,5"
05/05/2009 16.00,"0,1","16,6","5,4","8,3","34,5"
05/05/2009 17.00,"0,1","19,4","5,7","10,5","34,5"
05/05/2009 18.00,"0,0","22,0","6,0","12,8","34,5"
05/05/2009 19.00,"0,1","22,4","6,2","12,9","34,5"
05/05/2009 20.00,"0,2","21,9","6,2","12,5","34,5"
05/05/2009 21.00,"0,2","20,1","6,3","10,4","34,5"
05/05/2009 22.00,"0,2","19,4","6,4","9,5","34,5"
05/05/2009 23.00,"0,1","18,3","6,8","7,9","34,5"
06/05/2009 0.00,"0,2","16,9","6,9","6,4","34,5"
06/05/2009 1.00,,"15,6","6,6","5,5","35,8"
06/05/2009 2.00,"0,1",,,,"35,8"
06/05/2009 3.00,"0,1","17,1","6,9","6,5","35,8"
06/05/2009 4.00,"0,0","16,8","6,9","6,1","35,8"
06/05/2009 5.00,"0,0","18,0","6,9","7,3","35,8"
06/05/2009 6.00,"0,2","21,5","7,0","10,8","35,8"
06/05/2009 7.00,"0,0","20,8","6,7","10,5","35,8"
06/05/2009 8.00,"0,0","22,2","6,8","11,7","35,8"
06/05/2009 9.00,"0,0","20,9","6,5","10,9","35,8"
06/05/2009 10.00,"0,1","17,3","5,6","8,6","35,8"
06/05/2009 11.00,"0,0","16,7","5,0","9,0","35,8"
06/05/2009 12.00,"0,0","15,2","4,5","8,2","35,8"
06/05/2009 13.00,"0,0","16,2","4,8","8,7","35,8"
06/05/2009 14.00,"0,2","14,2","4,8","6,8","35,8"
06/05/2009 15.00,"0,0","14,4","4,5","7,5","35,8"
06/05/2009 16.00,"0,1","15,2","4,4","8,4","35,8"
06/05/2009 17.00,"0,1","16,8","4,9","9,2","35,8"
06/05/2009 18.00,"0,2","20,7","5,4","12,4","35,8"
06/05/2009 19.00,"0,2","22,6","5,9","13,6","35,8"
06/05/2009 20.00,"0,2","26,0","6,0","16,8","35,8"
06/05/2009 21.00,"0,1","25,4","6,0","16,2","35,8"
06/05/2009 22.00,"0,1","20,9","6,3","11,3","35,8"
06/05/2009 23.00,"0,1","20,1","6,6","10,0","35,8"
07/05/2009 0.00,"0,2","20,0","7,2","9,0","35,8"
07/05/2009 1.00,"0,1","18,7","7,1","7,8","41,4"
07/05/2009 2.00,"0,3","19,2","7,4","7,8","41,4"
07/05/2009 3.00,"0,3","19,1","7,5","7,5","41,4"
07/05/2009 4.00,"0,5","19,1","7,4","7,8","41,4"
07/05/2009 5.00,"0,4","27,4","8,0","15,1","41,4"
07/05/2009 6.00,"0,4","48,1","9,3","33,9","41,4"
07/05/2009 7.00,"0,3","50,7","9,9","35,6","41,4"
07/05/2009 8.00,"0,1","29,2","7,6","17,6","41,4"
07/05/2009 9.00,"0,1","21,5","6,6","11,3","41,4"
07/05/2009 10.00,"0,1","18,3","5,5","9,8","41,4"
07/05/2009 11.00,"0,2","18,3","5,0","10,6","41,4"
07/05/2009 12.00,"0,1","17,6","5,2","9,6","41,4"
07/05/2009 13.00,"0,2","18,4","5,8","9,6","41,4"
07/05/2009 14.00,"0,1","17,9","5,9","8,9","41,4"
07/05/2009 15.00,"0,2","18,3","5,9","9,2","41,4"
07/05/2009 16.00,"0,1","16,7","5,2","8,7","41,4"
07/05/2009 17.00,"0,2","18,1","5,2","10,0","41,4"
07/05/2009 18.00,"0,1","21,4","5,5","12,9","41,4"
07/05/2009 19.00,"0,0","30,1","5,9","21,1","41,4"
07/05/2009 20.00,"0,1","40,4","5,9","31,4","41,4"
07/05/2009 21.00,"0,2","40,3","6,3","30,7","41,4"
07/05/2009 22.00,"0,0","37,9","6,9","27,4","41,4"
07/05/2009 23.00,"0,1","35,2","7,0","24,5","41,4"
08/05/2009 0.00,"0,0","27,4","7,0","16,7","41,4"
08/05/2009 1.00,,"26,9","7,4","15,6","30,1"
08/05/2009 2.00,"0,9",,,,"30,1"
08/05/2009 3.00,"0,6","20,5","7,2","9,4","30,1"
08/05/2009 4.00,"0,6","20,8","7,2","9,7","30,1"
08/05/2009 5.00,"0,3","25,7","7,2","14,7","30,1"
08/05/2009 6.00,"0,4","46,9","10,4","31,0","30,1"
08/05/2009 7.00,"0,3","67,1","13,7","46,1","30,1"
08/05/2009 8.00,"0,4","37,4","8,1","25,0","30,1"
08/05/2009 9.00,"0,7","35,2","7,7","23,4","30,1"
08/05/2009 10.00,"0,8","27,4","6,4","17,6","30,1"
08/05/2009 11.00,"1,5","22,8","6,1","13,5","30,1"
08/05/2009 12.00,"1,0","24,0","6,7","13,7","30,1"
08/05/2009 13.00,"2,0","22,9","7,3","11,8","30,1"
08/05/2009 14.00,"1,3","19,8","7,1","8,8","30,1"
08/05/2009 15.00,"1,1","21,7","7,0","10,9","30,1"
08/05/2009 16.00,"1,3","21,9","6,8","11,5","30,1"
08/05/2009 17.00,"1,4","25,2","6,6","15,1","30,1"
08/05/2009 18.00,"0,5","28,2","6,5","18,2","30,1"
08/05/2009 19.00,"0,7","39,0","6,7","28,7","30,1"
08/05/2009 20.00,"0,6","41,7","6,4","31,9","30,1"
08/05/2009 21.00,"1,2","34,8","5,9","25,8","30,1"
08/05/2009 22.00,"0,9","28,3","5,8","19,3","30,1"
08/05/2009 23.00,"0,5","24,0","6,2","14,5","30,1"
09/05/2009 0.00,"1,0","23,9","6,7","13,7","30,1"
09/05/2009 1.00,"1,3","21,3","6,7","11,1","36,0"
09/05/2009 2.00,"0,7","18,5","6,7","8,2","36,0"
09/05/2009 3.00,"0,7","17,4","6,8","6,9","36,0"
09/05/2009 4.00,"0,8","20,4","6,9","9,8","36,0"
09/05/2009 5.00,"0,9","27,2","7,1","16,4","36,0"
09/05/2009 6.00,"0,9","62,2","11,8","44,1","36,0"
09/05/2009 7.00,"0,5","75,3","14,1","53,6","36,0"
09/05/2009 8.00,"0,4","42,9","8,7","29,6","36,0"
09/05/2009 9.00,"0,1","28,4","7,1","17,6","36,0"
09/05/2009 10.00,"0,1","22,2","6,4","12,4","36,0"
09/05/2009 11.00,"0,1","23,8","6,8","13,4","36,0"
09/05/2009 12.00,"0,1","25,7","7,6","14,0","36,0"
09/05/2009 13.00,"0,1","25,4","7,8","13,4","36,0"
09/05/2009 14.00,"0,0","24,9","7,7","13,0","36,0"
09/05/2009 15.00,"0,0","22,5","7,5","11,0","36,0"
09/05/2009 16.00,"0,1","22,1","7,4","10,7","36,0"
09/05/2009 17.00,"1,1","22,4","7,3","11,2","36,0"
09/05/2009 18.00,"0,1","26,1","7,2","15,0","36,0"
09/05/2009 19.00,"0,1","31,1","7,3","19,9","36,0"
09/05/2009 20.00,"0,0","33,3","7,2","22,3","36,0"
09/05/2009 21.00,"0,0","29,2","7,3","18,0","36,0"
09/05/2009 22.00,"0,4","35,7","7,3","24,6","36,0"
09/05/2009 23.00,"0,5","41,1","7,8","29,2","36,0"
10/05/2009 0.00,"0,5","32,7","7,5","21,1","36,0"
10/05/2009 1.00,,"32,9","7,7","21,1","35,2"
10/05/2009 2.00,"3,3",,,,"35,2"
10/05/2009 3.00,"2,2","36,7","7,6","25,0","35,2"
10/05/2009 4.00,"1,2","26,2","6,8","15,8","35,2"
10/05/2009 5.00,"0,9","26,7","7,0","16,0","35,2"
10/05/2009 6.00,"1,3","32,8","7,7","21,0","35,2"
10/05/2009 7.00,"2,2","44,0","8,3","31,3","35,2"
10/05/2009 8.00,"2,0","35,3","7,2","24,3","35,2"
10/05/2009 9.00,"2,5","20,3","6,3","10,6","35,2"
10/05/2009 10.00,"2,0","17,9","6,0","8,7","35,2"
10/05/2009 11.00,"3,5","17,0","6,5","7,1","35,2"
10/05/2009 12.00,"4,7","17,0","6,6","6,9","35,2"
10/05/2009 13.00,"3,4","15,7","6,6","5,6","35,2"
10/05/2009 14.00,"2,5","15,7","6,6","5,5","35,2"
10/05/2009 15.00,"2,6","15,7","6,7","5,4","35,2"
10/05/2009 16.00,"1,3","16,7","6,8","6,3","35,2"
10/05/2009 17.00,"2,0","17,4","6,7","7,1","35,2"
10/05/2009 18.00,"1,6","19,2","6,7","8,9","35,2"
10/05/2009 19.00,"1,2","19,6","6,7","9,4","35,2"
10/05/2009 20.00,"1,3","23,3","6,7","13,0","35,2"
10/05/2009 21.00,"1,6","24,3","6,5","14,3","35,2"
10/05/2009 22.00,"3,3","22,7","6,5","12,7","35,2"
10/05/2009 23.00,"2,9","23,1","6,6","13,0","35,2"
11/05/2009 0.00,"2,4","20,3","6,7","10,1","35,2"
11/05/2009 1.00,"2,0","19,0","6,6","8,9","38,9"
11/05/2009 2.00,"2,7","15,7","6,4","5,9","38,9"
11/05/2009 3.00,"2,2","15,5","6,5","5,5","38,9"
11/05/2009 4.00,"3,5","17,5","6,7","7,1","38,9"
11/05/2009 5.00,"3,3","29,5","6,9","18,9","38,9"
11/05/2009 6.00,"3,1","50,7","10,8","34,2","38,9"
11/05/2009 7.00,"2,6","71,4","17,7","44,3","38,9"
11/05/2009 8.00,"3,0","61,8","12,3","43,0","38,9"
11/05/2009 9.00,"2,5","34,7","7,2","23,7","38,9"
11/05/2009 10.00,"3,7","34,5","7,0","23,7","38,9"
11/05/2009 11.00,"3,3","28,6","6,7","18,3","38,9"
11/05/2009 12.00,"3,6","21,3","7,4","10,4","38,9"
11/05/2009 13.00,"3,9","16,8","6,4","7,1","38,9"
11/05/2009 14.00,"3,2","15,7","6,5","5,7","38,9"
11/05/2009 15.00,"3,2","16,8","6,8","6,3","38,9"
11/05/2009 16.00,"4,9","16,5","6,4","6,7","38,9"
11/05/2009 17.00,"3,8","18,3","6,6","8,2","38,9"
11/05/2009 18.00,"2,9","19,9","6,5","9,9","38,9"
11/05/2009 19.00,"3,8","27,7","6,8","17,3","38,9"
11/05/2009 20.00,"4,3","29,9","6,1","20,6","38,9"
11/05/2009 21.00,"4,4","27,1","5,7","18,4","38,9"
11/05/2009 22.00,"4,9","23,7","5,5","15,3","38,9"
11/05/2009 23.00,"4,3","17,5","5,7","8,8","38,9"
12/05/2009 0.00,"3,8","15,9","5,9","6,9","38,9"
12/05/2009 1.00,,"16,0","6,3","6,4","36,0"
12/05/2009 2.00,"1,0",,,,"36,0"
12/05/2009 3.00,"1,4","14,3","6,1","5,0","36,0"
12/05/2009 4.00,"1,7","17,4","6,2","7,9","36,0"
12/05/2009 5.00,"1,4","39,0","7,5","27,6","36,0"
12/05/2009 6.00,"0,5","63,3","11,9","45,0","36,0"
12/05/2009 7.00,"1,5","75,7","15,3","52,3","36,0"
12/05/2009 8.00,"1,2","48,5","9,4","34,0","36,0"
12/05/2009 9.00,"2,0","27,7","6,8","17,3","36,0"
12/05/2009 10.00,"1,2","21,8","6,5","11,8","36,0"
12/05/2009 11.00,"1,7","21,0","7,0","10,4","36,0"
12/05/2009 12.00,"1,3","22,1","7,6","10,5","36,0"
12/05/2009 13.00,"1,1","22,5","7,5","11,1","36,0"
12/05/2009 14.00,"1,2","21,9","7,0","11,1","36,0"
12/05/2009 15.00,"1,9","23,5","6,7","13,2","36,0"
12/05/2009 16.00,"1,0","21,9","6,4","12,1","36,0"
12/05/2009 17.00,"0,8","18,7","6,6","8,6","36,0"
12/05/2009 18.00,"2,1","18,5","6,5","8,5","36,0"
12/05/2009 19.00,"1,1","25,7","6,4","15,9","36,0"
12/05/2009 20.00,"1,3","30,1","6,7","19,9","36,0"
12/05/2009 21.00,"2,0","25,9","6,7","15,7","36,0"
12/05/2009 22.00,"1,9","26,7","6,9","16,2","36,0"
12/05/2009 23.00,"1,5","23,6","6,7","13,3","36,0"
13/05/2009 0.00,"1,8","23,8","6,6","13,6","36,0"
13/05/2009 1.00,"1,2","26,4","6,6","16,3","36,6"
13/05/2009 2.00,"1,5","31,8","6,2","22,2","36,6"
13/05/2009 3.00,"2,0","34,3","6,2","24,8","36,6"
13/05/2009 4.00,"1,9","24,8","6,1","15,5","36,6"
13/05/2009 5.00,"1,0","34,5","6,7","24,2","36,6"
13/05/2009 6.00,"2,0","56,3","8,9","42,6","36,6"
