NetC,SIMAGE Brindisi,,,,
23/04/2006 21.00,"2,592711","64,070736",,"0,375116",
23/04/2006 22.00,"2,108629","60,427612","17,094","0,438641",
23/04/2006 23.00,"1,270293","44,749328",,"0,430895",
24/04/2006 0.00,"1,04249","25,452562","20,51281","0,334175",
24/04/2006 1.00,,"17,440802",,"0,322577",
24/04/2006 2.00,"0,187977",,"17,094","0,359912",
24/04/2006 3.00,"0,341577","52,482048",,,
24/04/2006 4.00,"0,387191","43,107512","22,46641","0,359915",
24/04/2006 5.00,"0,42393","41,237287",,"0,425778",
24/04/2006 6.00,"2,779283","72,80802","21,97802","0,672784",
24/04/2006 7.00,"5,148073","88,333152",,"0,806351",
24/04/2006 8.00,"4,389652","70,473146","18,55921","0,502933",
24/04/2006 9.00,"11,251834","39,905676",,"0,293766",
24/04/2006 10.00,"16,939995","30,889352","21,48962","0,243488",
24/04/2006 11.00,"15,038196","28,760819",,"0,24042",
24/04/2006 12.00,"7,693381","13,078657","26,37361","0,203357",
24/04/2006 13.00,"14,791126","21,291573",,"0,196484",
24/04/2006 14.00,"14,390855","15,994973","18,55921","0,238621",
24/04/2006 15.00,"9,859479","12,194804",,"0,237475",
24/04/2006 16.00,"8,555224","18,848989","17,582411","0,243325",
24/04/2006 17.00,"12,037059","19,702987",,"0,250893",
24/04/2006 18.00,"10,985613","18,414204","21,97802","0,255435",
24/04/2006 19.00,"5,431523","20,424595",,"0,269016",
24/04/2006 20.00,"6,042474","27,603122","19,53602","0,306978",
24/04/2006 21.00,"2,70044","20,767245",,"0,373373",
24/04/2006 22.00,"4,110031","32,816687","29,79241","0,336884",
24/04/2006 23.00,"0,754304","39,434539",,"0,438583",
25/04/2006 0.00,"0,369379","40,370292","31,25762","0,462923",
25/04/2006 1.00,"0,310104","30,936065",,"0,37456",
25/04/2006 2.00,"0,155643","26,479172","25,39682","0,376891",
25/04/2006 3.00,"0,395586","25,906815",,"0,377547",
25/04/2006 4.00,"0,620877","30,671307","26,86202","0,374356",
25/04/2006 5.00,"0,322648","26,205336",,"0,349442",
25/04/2006 6.00,"0,424187","33,585024","22,46641","0,387815",
25/04/2006 7.00,"0,960795","33,61487",,"0,400088",
25/04/2006 8.00,"4,477751","40,46763","11,23321","0,416614",
25/04/2006 9.00,"16,030269","32,179437",,"0,235184",
25/04/2006 10.00,"13,693721","16,926847","22,46641","0,225612",
25/04/2006 11.00,"8,329229","8,501064",,"0,229907",
25/04/2006 12.00,"10,242511","13,996248","19,53602","0,219189",
25/04/2006 13.00,"25,665663","18,797082",,"0,214689",
25/04/2006 14.00,"8,915282","9,939105","17,582411","0,249748",
25/04/2006 15.00,"3,359271","3,941638",,"0,249994",
25/04/2006 16.00,"2,345202","3,313467","17,582411","0,220334",
25/04/2006 17.00,"1,850089","5,300509",,"0,236003",
25/04/2006 18.00,"1,439884","6,032509","16,60561","0,248561",
25/04/2006 19.00,"0,258777","10,057211",,"0,212439",
25/04/2006 20.00,"0,28511","18,223421","8,791209","0,248806",
25/04/2006 21.00,"0,296347","27,549931",,"0,276994",
25/04/2006 22.00,"0,831869","31,019122","12,21001","0,32592",
25/04/2006 23.00,"0,669301","21,780873",,"0,276093",
26/04/2006 0.00,"0,418026","33,835515","14,16361","0,292619",
26/04/2006 1.00,,"44,400197",,"0,327966",
26/04/2006 2.00,"0,860291",,"13,67521","0,291474",
26/04/2006 3.00,"0,405108","35,339743",,,
26/04/2006 4.00,"0,174145","24,47008","12,69841","0,266838",
26/04/2006 5.00,"0,190676","32,657054",,"0,279817",
26/04/2006 6.00,"0,23","43,748661","17,582411","0,33456",
26/04/2006 7.00,"0,286336","31,923745",,"0,326781",
26/04/2006 8.00,"0,612476","26,690735","9,76801","0,36228",
26/04/2006 9.00,"0,973125","29,381225",,"0,361133",
26/04/2006 10.00,"1,279363","34,488349","17,094","0,304916",
26/04/2006 11.00,"0,487125","13,826226",,"0,264749",
26/04/2006 12.00,"1,558315","20,205269","16,60561","0,280964",
26/04/2006 13.00,"0,935727","9,243445",,"0,228022",
26/04/2006 14.00,"0,397083","9,266806","17,094","0,241329",
26/04/2006 15.00,"0,377982","10,408924",,"0,202555",
26/04/2006 16.00,"0,376538","3,713211","13,67521","0,180157",
26/04/2006 17.00,"0,395959","5,815765",,"0,198131",
26/04/2006 18.00,"0,610229","7,769063","8,791209","0,268598",
26/04/2006 19.00,"0,366908","9,334298",,"0,279612",
26/04/2006 20.00,"0,256964","9,750915","5,372406","0,290831",
26/04/2006 21.00,"0,413294","22,985298",,"0,317813",
26/04/2006 22.00,"0,285052","22,158568","15,14041","0,347785",
26/04/2006 23.00,"0,058423","14,621826",,"0,291895",
27/04/2006 0.00,"0,697382","7,906638","13,67521","0,285344",
27/04/2006 1.00,"0,619377","13,564056",,"0,257379",
27/04/2006 2.00,"0,395156","9,111062","8,791209","0,214755",
27/04/2006 3.00,"0,237062","6,445233",,"0,222699",
27/04/2006 4.00,"0,459197","12,031273","6,349206","0,217744",
27/04/2006 5.00,"0,24605","25,281227",,"0,217172",
27/04/2006 6.00,"0,181368","21,466788","9,76801","0,258894",
27/04/2006 7.00,"0,345401","24,16766",,"0,315561",
27/04/2006 8.00,"0,934123","70,774245","5,372406","0,439584",
27/04/2006 9.00,"1,716571","30,166426",,"0,331448",
27/04/2006 10.00,"1,02272","4,539956","8,302809","0,22667",
27/04/2006 11.00,"1,696829","6,31934",,"0,214141",
27/04/2006 12.00,,"5,249893","11,72161","0,281823",
27/04/2006 13.00,"1,459928","5,810573",,"0,282396",
27/04/2006 14.00,"1,285783","5,165532","14,65201","0,234614",
27/04/2006 15.00,"0,842958","4,351765",,"0,23228",
27/04/2006 16.00,"1,111959","2,78783","15,62881","0,236457",
27/04/2006 17.00,"0,921764","4,228468",,"0,229414",
27/04/2006 18.00,"1,224792","3,168106","9,76801","0,231543",
27/04/2006 19.00,"1,138603","3,988361",,"0,238381",
27/04/2006 20.00,"0,848575","4,769681","5,860806","0,2609",
27/04/2006 21.00,"0,959642","6,47768",,"0,251197",
27/04/2006 22.00,"0,712951","4,646382","7,326007","0,2643",
27/04/2006 23.00,"0,643935","1,387426",,"0,236538",
28/04/2006 0.00,"1,618504","1,187553","11,23321","0,301968",
28/04/2006 1.00,,"1,682042",,"0,254799",
28/04/2006 2.00,"1,021609",,"7,326007","0,311181",
28/04/2006 3.00,"1,430073","8,38685",,,
28/04/2006 4.00,"1,516807","2,911127","6,837607","0,203463",
28/04/2006 5.00,"1,268608","2,288148",,"0,199904",
28/04/2006 6.00,"1,266357","2,356936","14,16361","0,195159",
28/04/2006 7.00,"1,538865","3,365382",,"0,169587",
28/04/2006 8.00,"1,222089","6,159701","8,302809","0,184766",
28/04/2006 9.00,"1,696579","5,36151",,"0,148517",
28/04/2006 10.00,"1,989496","13,500464","10,74481","0,18317",
28/04/2006 11.00,"1,759304","13,567953",,"0,196591",
28/04/2006 12.00,"2,047419","5,573063","7,326007","0,168442",
28/04/2006 13.00,"1,732594","2,401065",,"0,164022",
28/04/2006 14.00,"1,09264","6,290499","11,72161","0,147879",
28/04/2006 15.00,"1,454082","2,642468",,"0,149989",
28/04/2006 16.00,"0,703181","3,77551","12,21001","0,17597",
28/04/2006 17.00,"1,611645","4,743723",,"0,228012",
28/04/2006 18.00,"1,034364","3,615871","13,67521","0,219705",
28/04/2006 19.00,"0,715636","3,160318",,"0,212138",
28/04/2006 20.00,"0,457233","10,109126","9,76801","0,215615",
28/04/2006 21.00,"0,896909","6,429658",,"0,197245",
28/04/2006 22.00,"0,92347","7,451085","5,860806","0,241268",
28/04/2006 23.00,"0,971189","2,310212",,"0,197081",
29/04/2006 0.00,"0,516357","3,070765","8,791209","0,21451",
29/04/2006 1.00,"1,445828","4,135021",,"0,249041",
29/04/2006 2.00,"0,62335","3,048701","8,791209","0,231816",
29/04/2006 3.00,"1,039166","5,170723",,"0,188571",
29/04/2006 4.00,"0,638956","3,293999","12,21001","0,166069",
29/04/2006 5.00,"1,162665","4,105169",,"0,164596",
29/04/2006 6.00,"0,909514","9,883296","11,72161","0,19569",
29/04/2006 7.00,"1,155163","6,599679",,"0,233167",
29/04/2006 8.00,"1,686225","5,866381","6,349206","0,227725",
29/04/2006 9.00,"1,852491","1,724873",,"0,184316",
29/04/2006 10.00,"1,521458","1,583404","6,349206","0,167295",
29/04/2006 11.00,"0,854292","0,260871",,"0,139352",
29/04/2006 12.00,"1,222389",,"13,67521","0,156086",
29/04/2006 13.00,"1,132804","0,050616",,"0,160422",
29/04/2006 14.00,"0,52326","0,660617","7,326007","0,119182",
29/04/2006 15.00,"0,537065","0,022064",,"0,14778",
29/04/2006 16.00,"1,535715","0,028554","5,860806","0,137184",
29/04/2006 17.00,"0,837636","0,151851",,"0,139393",
29/04/2006 18.00,"2,32323","2,528255","8,302809","0,157313",
29/04/2006 19.00,"0,537366","1,178467",,"0,129778",
29/04/2006 20.00,"0,937875","2,075298","4,884005","0,152321",
29/04/2006 21.00,"0,560324","2,343957",,"0,14819",
29/04/2006 22.00,"0,52611","2,212872","11,23321","0,201418",
29/04/2006 23.00,"0,435774","1,643106",,"0,198145",
30/04/2006 0.00,"0,378151","3,500361","12,21001","0,217783",
30/04/2006 1.00,,"3,962404",,"0,175233",
30/04/2006 2.00,"1,091089",,"6,349206","0,180634",
30/04/2006 3.00,"1,55499","18,102712",,,
30/04/2006 4.00,"2,470551","10,247996","8,302809","0,254067",
30/04/2006 5.00,"1,864803","6,167488",,"0,234485",
30/04/2006 6.00,"2,280041","4,34268","13,67521","0,22308",
30/04/2006 7.00,"1,801578","1,875425",,"0,171653",
30/04/2006 8.00,"1,64749","0,794298","7,326007","0,168955",
30/04/2006 9.00,"2,054896","2,460765",,"0,192093",
30/04/2006 10.00,"1,711817","1,71319","3,907204","0,158939",
30/04/2006 11.00,"4,082989","4,672341",,"0,165766",
30/04/2006 12.00,"2,794659","0,615192","5,372406","0,161842",
30/04/2006 13.00,"1,963766","0,051915",,"0,150968",
30/04/2006 14.00,"1,754702","0,083065","3,418803","0,109353",
30/04/2006 15.00,"2,574874","0,594425",,"0,149373",
30/04/2006 16.00,"1,761164","1,026618","5,372406","0,184448",
30/04/2006 17.00,"1,842259","1,678149",,"0,199615",
30/04/2006 18.00,"1,638556","1,831298","7,326007","0,192992",
30/04/2006 19.00,"2,167469","2,049341",,"0,188415",
30/04/2006 20.00,"1,145946","2,033766","5,860806","0,199289",
30/04/2006 21.00,"1,414364","2,360829",,"0,209099",
30/04/2006 22.00,"1,515709","2,007808","3,418803","0,178562",
30/04/2006 23.00,"1,430922","0,375085",,"0,177662",
01/05/2006 0.00,"1,894287","0,363404","3,418803","0,197775",
01/05/2006 1.00,"1,447867","0,715126",,"0,205338",
01/05/2006 2.00,"1,802948","2,009107","8,302809","0,212492",
01/05/2006 3.00,"1,1972","6,244062",,"0,245482",
01/05/2006 4.00,"1,205449","11,284995","4,884005","0,263469",
01/05/2006 5.00,"1,724326","13,935248",,"0,271358",
01/05/2006 6.00,"2,075653","3,573042","3,907204","0,237143",
01/05/2006 7.00,"1,835111","1,984448",,"0,236325",
01/05/2006 8.00,"1,947684","1,509426","3,418803","0,215762",
01/05/2006 9.00,"2,204992","2,545128",,"0,231378",
01/05/2006 10.00,"1,517049","0,600915","8,302809","0,23285",
01/05/2006 11.00,"2,119223","0,656724",,"0,210203",
01/05/2006 12.00,"1,894495","0,556788","10,74481","0,209753",
01/05/2006 13.00,"1,883774","0,098638",,"0,211388",
01/05/2006 14.00,"2,36581","0,190787","5,860806","0,192992",
01/05/2006 15.00,"1,736834",,,"0,190335",
01/05/2006 16.00,"2,426981","2,301128","5,860806","0,203417",
01/05/2006 17.00,"1,777932","2,626893",,"0,191644",
01/05/2006 18.00,"1,511688","6,138935","4,884005","0,171695",
01/05/2006 19.00,"2,131731","9,637998",,"0,228558",
01/05/2006 20.00,"2,318667","8,781403","3,418803","0,227617",
01/05/2006 21.00,"2,269319","24,059937",,"0,304552",
01/05/2006 22.00,"1,922489","7,613318","2,930403","0,253372",
01/05/2006 23.00,"2,419416","31,570733",,"0,309295",
02/05/2006 0.00,"2,648136","46,940133","2,442003","0,349357",
02/05/2006 1.00,,"24,250717",,"0,311543",
02/05/2006 2.00,"0,076142",,"6,837607","0,347231",
02/05/2006 3.00,"0,006692","33,174899",,,
02/05/2006 4.00,"0,007882","16,005348","11,23321","0,265542",
02/05/2006 5.00,"0,067517","14,845058",,"0,238886",
02/05/2006 6.00,"0,026323","13,660098","7,326007","0,233276",
02/05/2006 7.00,"0,040748","14,223375",,"0,231516",
02/05/2006 8.00,"0,143955","27,539529","8,791209","0,22304",
02/05/2006 9.00,"0,031379","13,382358",,"0,200109",
02/05/2006 10.00,"0,065138","3,671681","7,326007","0,187006",
02/05/2006 11.00,"0,035245","2,389382",,"0,167761",
02/05/2006 12.00,"0,029446","2,867","15,62881","0,161046",
02/05/2006 13.00,"0,025133","0,083065",,"0,152119",
02/05/2006 14.00,"0,006097","0,420512","8,302809","0,124971",
02/05/2006 15.00,"0,074209","1,223892",,"0,116208",
02/05/2006 16.00,"0,016061","2,830658","10,74481","0,116823",
02/05/2006 17.00,"0,023348","0,842318",,"0,114366",
02/05/2006 18.00,"0,024985","1,295277","8,791209","0,11584",
02/05/2006 19.00,"0,031676","2,264787",,"0,134144",
02/05/2006 20.00,"0,007585","4,709977","5,372406","0,178244",
02/05/2006 21.00,"0,000446","11,745739",,"0,175827",
02/05/2006 22.00,"0,00699","19,002135","5,860806","0,200519",
02/05/2006 23.00,"0,075993","19,179941",,"0,224227",
03/05/2006 0.00,"0,00922","9,34468","11,23321","0,181028",
03/05/2006 1.00,"0,002528","6,62434",,"0,222957",
03/05/2006 2.00,"0,020672","8,612678","6,349206","0,235938",
03/05/2006 3.00,"0,000595","9,125339",,"0,234383",
03/05/2006 4.00,"0,000892","8,896912","7,326007","0,243677",
03/05/2006 5.00,"0,012641","16,549167",,"0,249697",
03/05/2006 6.00,"0,092798","32,241728","8,302809","0,331263",
03/05/2006 7.00,"0,046995","28,023648",,"0,24679",
03/05/2006 8.00,"0,208497","52,579386","5,372406","0,24597",
03/05/2006 9.00,"1,068804","24,903551",,"0,19585",
03/05/2006 10.00,"1,313288","13,712015","12,21001","0,164649",
03/05/2006 11.00,"3,333556","12,227253",,"0,154453",
03/05/2006 12.00,"4,780832","9,452404","13,67521","0,145854",
03/05/2006 13.00,"2,764282","12,244119",,"0,12362",
03/05/2006 14.00,"1,553906","5,84302","12,21001","0,126774",
03/05/2006 15.00,"5,084207","12,659443",,"0,13357",
03/05/2006 16.00,"30,014476","36,968575","9,76801","0,135536",
03/05/2006 17.00,"4,544974","11,863843",,"0,134471",
03/05/2006 18.00,"6,370874","14,929424","13,18681","0,229878",
03/05/2006 19.00,"2,189952","9,268104",,"0,201584",
03/05/2006 20.00,"0,296536","5,441978","7,326007","0,143439",
03/05/2006 21.00,"0,022307","3,24987",,"0,133817",
03/05/2006 22.00,"0,288505","9,300551","6,349206","0,193149",
03/05/2006 23.00,"0,058891","11,249953",,"0,188849",
04/05/2006 0.00,"0,062015","14,594567","8,791209","0,189627",
04/05/2006 1.00,,"6,873531",,"0,219109",
04/05/2006 2.00,"1,514618",,"12,69841","0,204573",
04/05/2006 3.00,"1,718785","15,113717",,,
04/05/2006 4.00,"2,022522","19,448595","7,814408","0,170306",
04/05/2006 5.00,"1,514378","13,426483",,"0,178313",
04/05/2006 6.00,"1,170909","15,414823","10,74481","0,200237",
04/05/2006 7.00,"1,195443","8,99685",,"0,195557",
04/05/2006 8.00,"1,667085","4,135021","7,326007","0,147355",
04/05/2006 9.00,"4,663768","9,383616",,"0,150681",
04/05/2006 10.00,"4,96535","4,674935","4,884005","0,118246",
04/05/2006 11.00,"3,891858","3,012362",,"0,136886",
04/05/2006 12.00,"3,096612","1,508128","6,837607","0,160575",
04/05/2006 13.00,"2,044662","4,053255",,"0,189028",
04/05/2006 14.00,"1,149008","4,942296","10,25641","0,153719",
04/05/2006 15.00,"1,648176","26,998318",,"0,175027",
04/05/2006 16.00,"0,955373","1,758617","9,27961","0,14407",
04/05/2006 17.00,"1,021314","1,837788",,"0,166037",
04/05/2006 18.00,"2,408357","4,499723","9,76801","0,150188",
04/05/2006 19.00,"1,680249","1,820914",,"0,128879",
04/05/2006 20.00,"2,050047","4,299851","6,837607","0,164599",
04/05/2006 21.00,"2,227766","2,319298",,"0,184677",
04/05/2006 22.00,"1,239004","35,360508","5,860806","0,252176",
04/05/2006 23.00,"0,441724","33,914692",,"0,320042",
05/05/2006 0.00,"1,030888","41,011441","9,27961","0,483862",
05/05/2006 1.00,"0,930241","21,333102",,"0,297749",
05/05/2006 2.00,"0,96363","8,669786","14,16361","0,196295",
05/05/2006 3.00,"1,852103","9,548446",,"0,195187",
05/05/2006 4.00,"2,1635","6,562041","13,67521","0,209558",
05/05/2006 5.00,"2,579613","3,868957",,"0,191902",
05/05/2006 6.00,"3,489748","14,480358","11,23321","0,186196",
05/05/2006 7.00,"2,629877","5,317383",,"0,172852",
05/05/2006 8.00,"2,545505","2,933191","6,349206","0,174125",
05/05/2006 9.00,"3,396401","3,347212",,"0,154746",
05/05/2006 10.00,"4,825329","3,231701","8,302809","0,138323",
05/05/2006 11.00,"5,019205","10,283038",,"0,137131",
05/05/2006 12.00,"3,556167","6,626936","10,25641","0,138774",
05/05/2006 13.00,"6,053204","9,619828",,"0,101166",
05/05/2006 14.00,"4,75891","6,371254","14,65201","0,125102",
05/05/2006 15.00,"9,480121","9,152595",,"0,159426",
05/05/2006 16.00,"7,794487","6,412786","16,60561","0,119642",
05/05/2006 17.00,"5,317197","4,162277",,"0,117055",
05/05/2006 18.00,"5,0946","5,653531","17,094","0,128141",
05/05/2006 19.00,"5,144865","5,614593",,"0,145918",
05/05/2006 20.00,"3,487952","6,870934","10,74481","0,192683",
05/05/2006 21.00,"3,439723","3,743063",,"0,158769",
05/05/2006 22.00,"6,442749","11,308359","17,094","0,194899",
05/05/2006 23.00,"6,349401","10,336246",,"0,165584",
06/05/2006 0.00,"2,327336","2,523064","13,67521","0,161109",
06/05/2006 1.00,,"1,238171",,"0,174823",
06/05/2006 2.00,"1,770289",,"17,094","0,167268",
06/05/2006 3.00,"3,163021","22,84903",,,
06/05/2006 4.00,"1,519181","16,037798","18,55921","0,228942",
06/05/2006 5.00,"2,3051","15,098142",,"0,246214",
06/05/2006 6.00,"1,591183","13,320055","18,55921","0,24424",
06/05/2006 7.00,"1,812558","15,793806",,"0,253864",
06/05/2006 8.00,"1,903902","10,534821","9,27961","0,237701",
06/05/2006 9.00,"3,048393","10,368695",,"0,220675",
06/05/2006 10.00,"2,854958","9,95987","5,372406","0,190613",
06/05/2006 11.00,"3,662728","10,05202",,"0,23433",
06/05/2006 12.00,"3,358247",,"11,72161","0,239264",
06/05/2006 13.00,"3,06093",,,"0,198304",
06/05/2006 14.00,"2,905107",,"15,14041","0,212203",
06/05/2006 15.00,"3,206007","1,907872",,"0,20694",
06/05/2006 16.00,"4,339751","4,163573","13,67521","0,224541",
06/05/2006 17.00,"3,034064","1,998723",,"0,255631",
06/05/2006 18.00,"3,073468","2,399766","19,53602","0,2625",
06/05/2006 19.00,"3,478249","5,578254",,"0,271506",
06/05/2006 20.00,"1,853036","3,312169","15,62881","0,276317",
06/05/2006 21.00,"1,664974","4,281679",,"0,278661",
06/05/2006 22.00,"1,325747","24,997008","19,53602","0,359266",
06/05/2006 23.00,"0,650873","18,845093",,"0,365394",
07/05/2006 0.00,"0,456363","14,822996","21,48962","0,325092",
07/05/2006 1.00,"0,376124","18,777613",,"0,362022",
07/05/2006 2.00,"1,165983","14,324606","22,46641","0,372056",
07/05/2006 3.00,"0,937444","9,275892",,"0,337798",
07/05/2006 4.00,"0,838576","7,961148","25,88522","0,300459",
07/05/2006 5.00,"0,675232","10,116914",,"0,280965",
07/05/2006 6.00,"0,492185","22,464852","25,39682","0,283597",
07/05/2006 7.00,"1,080012","13,74835",,"0,271465",
07/05/2006 8.00,"1,363718","17,153973","21,001221","0,376457",
07/05/2006 9.00,"2,372803","15,059204",,"0,355976",
07/05/2006 10.00,"2,170771","4,225872","22,46641","0,218578",
07/05/2006 11.00,"2,312981","5,007191",,"0,215494",
07/05/2006 12.00,"2,926601","4,546445","27,35042","0,238606",
07/05/2006 13.00,"2,518237","3,017553",,"0,201841",
07/05/2006 14.00,"4,948713","5,671701","31,25762","0,262252",
07/05/2006 15.00,"3,664519","3,448447",,"0,264474",
07/05/2006 16.00,"6,286638","8,026042","24,908421","0,252053",
07/05/2006 17.00,"4,665724","7,54453",,"0,27348",
07/05/2006 18.00,"3,331381","4,973447","25,88522","0,28006",
07/05/2006 19.00,"1,778528","3,484786",,"0,276811",
07/05/2006 20.00,"1,698646","8,334935","17,582411","0,299552",
07/05/2006 21.00,"1,632735","7,586063",,"0,265173",
07/05/2006 22.00,"1,132311","8,347914","19,53602","0,28117",
07/05/2006 23.00,"1,390942","15,930077",,"0,344009",
08/05/2006 0.00,"0,842517","8,310274","19,0476","0,281581",
08/05/2006 1.00,,"11,987148",,"0,313659",
08/05/2006 2.00,"0,544478",,"12,21001","0,334015",
08/05/2006 3.00,"1,505648","33,81475",,,
08/05/2006 4.00,"1,318516","16,310351","14,65201","0,276408",
08/05/2006 5.00,"1,732808","14,874912",,"0,260352",
08/05/2006 6.00,"1,806316","45,579956","9,76801","0,397491",
08/05/2006 7.00,"1,277748","61,225813",,"0,420635",
08/05/2006 8.00,"3,07467","46,928452","5,860806","0,406257",
08/05/2006 9.00,"3,782934","16,723074",,"0,256256",
08/05/2006 10.00,"3,926927","8,77751","7,814408","0,225904",
08/05/2006 11.00,"4,9811","11,059161",,"0,213492",
08/05/2006 12.00,"5,055763","8,469913","19,53602","0,20575",
08/05/2006 13.00,"3,845153","5,567872",,"0,201899",
08/05/2006 14.00,"5,048652","7,152574","13,67521","0,194445",
08/05/2006 15.00,"6,182821","6,050681",,"0,189406",
08/05/2006 16.00,"21,56698","19,03199","14,65201","0,153279",
08/05/2006 17.00,"20,699468","20,5466",,"0,152377",
08/05/2006 18.00,"21,783854","22,495998","11,72161","0,151681",
08/05/2006 19.00,"6,365923","6,594488",,"0,141973",
08/05/2006 20.00,"2,076614","6,62434","8,302809","0,203128",
08/05/2006 21.00,"1,212981","36,653192",,"0,268176",
08/05/2006 22.00,"1,004191","55,265977","13,67521","0,373201",
08/05/2006 23.00,"1,076127","54,388617",,"0,35485",
09/05/2006 0.00,"0,997227","20,699751","18,07081","0,261991",
09/05/2006 1.00,"0,918565","25,631659",,"0,251628",
