NetC,SIMAGE Brindisi,,
17/11/2006 10.00,"0,855407","36,757033","10,74481"
17/11/2006 11.00,"1,264683","23,492763",
17/11/2006 12.00,"1,510378","16,745138","17,582411"
17/11/2006 13.00,"1,92492","13,35769",
17/11/2006 14.00,"1,772884","16,372654","14,16361"
17/11/2006 15.00,"0,861226","15,597824",
17/11/2006 16.00,"1,051317","17,961251","17,094"
17/11/2006 17.00,"1,334512","32,366316",
17/11/2006 18.00,"0,966986","40,882955","32,722832"
17/11/2006 19.00,"1,544646","57,424336",
17/11/2006 20.00,"3,009303","66,178484","42,97924"
17/11/2006 21.00,"2,874448","68,966319",
17/11/2006 22.00,"1,81408","61,127173","60,561661"
17/11/2006 23.00,"1,414317","46,480681",
18/11/2006 0.00,"1,370812","39,47607","74,23687"
18/11/2006 1.00,,"23,238389",
18/11/2006 2.00,"0,728571",,"56,16605"
18/11/2006 3.00,"0,40952","8,772316",
18/11/2006 4.00,"0,416537","7,22136","33,211231"
18/11/2006 5.00,"0,403244","6,889106",
18/11/2006 6.00,"0,418014","9,464082","29,30402"
18/11/2006 7.00,"0,570154","15,504375",
18/11/2006 8.00,"0,406198","31,425363","21,48962"
18/11/2006 9.00,"0,690905","31,160609",
18/11/2006 10.00,"0,670596","23,495363","16,11721"
18/11/2006 11.00,"0,574215","14,594567",
18/11/2006 12.00,"0,663579","13,94433","18,07081"
18/11/2006 13.00,"1,512532","14,444012",
18/11/2006 14.00,"1,685351","13,235699","11,72161"
18/11/2006 15.00,"0,606712","13,028031",
18/11/2006 16.00,"0,159525","21,070928","12,21001"
18/11/2006 17.00,,,
18/11/2006 18.00,,,"16,60561"
18/11/2006 19.00,,,
18/11/2006 20.00,,,"22,46641"
18/11/2006 21.00,,,
18/11/2006 22.00,,,"26,37361"
18/11/2006 23.00,,,
19/11/2006 0.00,,,"24,908421"
19/11/2006 1.00,,,
19/11/2006 2.00,,,"25,88522"
19/11/2006 3.00,,,
19/11/2006 4.00,,,"22,954821"
19/11/2006 5.00,,,
19/11/2006 6.00,,,"25,88522"
19/11/2006 7.00,,,
19/11/2006 8.00,,,"24,42001"
19/11/2006 9.00,,,
19/11/2006 10.00,,,"24,908421"
19/11/2006 11.00,,,
19/11/2006 12.00,,,"18,07081"
19/11/2006 13.00,,,
19/11/2006 14.00,,,"12,69841"
19/11/2006 15.00,,,
19/11/2006 16.00,,,"27,35042"
19/11/2006 17.00,,,
19/11/2006 18.00,,,"33,211231"
19/11/2006 19.00,,,
19/11/2006 20.00,,,"36,630032"
19/11/2006 21.00,,,
19/11/2006 22.00,,,"42,490841"
19/11/2006 23.00,,,
20/11/2006 0.00,,,"35,164822"
20/11/2006 1.00,,,
20/11/2006 2.00,,,"23,44322"
20/11/2006 3.00,,,
20/11/2006 4.00,,,"28,327221"
20/11/2006 5.00,,,
20/11/2006 6.00,,,"26,86202"
20/11/2006 7.00,,,
20/11/2006 8.00,,,"31,25762"
20/11/2006 9.00,,,
20/11/2006 10.00,,,"31,746031"
20/11/2006 11.00,,,
20/11/2006 12.00,,,"16,60561"
20/11/2006 13.00,,,
20/11/2006 14.00,,,"23,93162"
20/11/2006 15.00,,,
20/11/2006 16.00,,,"31,746031"
20/11/2006 17.00,,,
20/11/2006 18.00,,,"42,97924"
20/11/2006 19.00,,,
20/11/2006 20.00,,,"33,699631"
20/11/2006 21.00,,,
20/11/2006 22.00,,,"47,37484"
20/11/2006 23.00,,,
21/11/2006 0.00,,,"57,631241"
21/11/2006 1.00,,,
21/11/2006 2.00,,,"55,189251"
21/11/2006 3.00,,,
21/11/2006 4.00,,,"38,58363"
21/11/2006 5.00,,,
21/11/2006 6.00,,,"27,35042"
21/11/2006 7.00,,,
21/11/2006 8.00,,,"23,44322"
21/11/2006 9.00,,,
21/11/2006 10.00,,,"28,327221"
21/11/2006 11.00,,,
21/11/2006 12.00,"1,825132","17,209777","16,11721"
21/11/2006 13.00,"3,884086","14,196126",
21/11/2006 14.00,"1,28199","17,453779","21,001221"
21/11/2006 15.00,"0,114377","17,163058",
21/11/2006 16.00,"0,081743","23,740654","21,48962"
21/11/2006 17.00,"0,327507","28,580422",
21/11/2006 18.00,"0,204197","28,32475","23,93162"
21/11/2006 19.00,"0,162249","32,158653",
21/11/2006 20.00,"0,002771","26,022319","27,83882"
21/11/2006 21.00,"0,033635","29,198209",
21/11/2006 22.00,"0,137164","28,411708","37,606831"
21/11/2006 23.00,"0,016626","16,682846",
22/11/2006 0.00,"0,083513","11,566632","26,86202"
22/11/2006 1.00,,"8,238892",
22/11/2006 2.00,"0,208228",,"14,16361"
22/11/2006 3.00,"0,035826","5,626276",
22/11/2006 4.00,"0,132047","6,863149","11,23321"
22/11/2006 5.00,"0,066129","4,905957",
22/11/2006 6.00,"0,055807","7,718445","5,372406"
22/11/2006 7.00,"0,099873","15,818462",
22/11/2006 8.00,"0,344139","22,433706","8,302809"
22/11/2006 9.00,"0,285494","21,764008",
22/11/2006 10.00,"0,423578","17,156568","8,791209"
22/11/2006 11.00,"0,435561","13,473202",
22/11/2006 12.00,"0,863817","6,934531","9,76801"
22/11/2006 13.00,"0,59761","7,10585",
22/11/2006 14.00,"0,48512","10,89044","11,72161"
22/11/2006 15.00,"0,468459","11,037098",
22/11/2006 16.00,"0,539659","9,29536","17,582411"
22/11/2006 17.00,"0,406857","15,226634",
22/11/2006 18.00,"0,426536","12,808696","16,11721"
22/11/2006 19.00,"0,222655","15,626375",
22/11/2006 20.00,"0,33294","18,284422","11,72161"
22/11/2006 21.00,"0,291561","19,012521",
22/11/2006 22.00,"0,115236","17,991097","16,11721"
22/11/2006 23.00,"0,373928","21,503136",
23/11/2006 0.00,"0,42216","16,924253","13,67521"
23/11/2006 1.00,"0,479898","14,720463",
23/11/2006 2.00,"0,446758","20,045617","9,27961"
23/11/2006 3.00,"0,363878","10,041637",
23/11/2006 4.00,"0,797476","10,033849","17,094"
23/11/2006 5.00,"1,633466","13,883332",
23/11/2006 6.00,"1,252595","15,896339",
23/11/2006 7.00,"0,494175","30,960728",
23/11/2006 8.00,"0,614572","41,184057","12,69841"
23/11/2006 9.00,"0,443408","18,08844",
23/11/2006 10.00,"0,700833","11,286287","15,14041"
23/11/2006 11.00,"0,464837","8,585425",
23/11/2006 12.00,"0,159","5,89234","7,814408"
23/11/2006 13.00,"0,146655","7,527659",
23/11/2006 14.00,"0,360346","12,302524","5,860806"
23/11/2006 15.00,"0,401153","8,497169",
23/11/2006 16.00,"0,353645","5,595127","13,18681"
23/11/2006 17.00,"0,393486","8,116891",
23/11/2006 18.00,"0,284981","6,026022","6,837607"
23/11/2006 19.00,"0,455752","5,513361",
23/11/2006 20.00,"0,337468","19,840555","11,72161"
23/11/2006 21.00,"0,194344","19,727652",
23/11/2006 22.00,"0,018924","23,361695","15,14041"
23/11/2006 23.00,"0,001147","19,458978",
24/11/2006 0.00,"0,000574","16,267526","19,0476"
24/11/2006 1.00,,"12,863207",
24/11/2006 2.00,"0,045055",,"21,97802"
24/11/2006 3.00,"0,112217","8,055893",
24/11/2006 4.00,"0,047229","6,465999","17,094"
24/11/2006 5.00,"0,067644","5,932572",
24/11/2006 6.00,"0,036359","9,35636","14,16361"
24/11/2006 7.00,"0,041734","11,081232",
24/11/2006 8.00,"0,029896","27,644671","10,74481"
24/11/2006 9.00,"0,025064","17,928803",
24/11/2006 10.00,"0,943821","10,588042","10,25641"
24/11/2006 11.00,"1,00905","9,431638",
24/11/2006 12.00,"1,297264","5,619787","8,302809"
24/11/2006 13.00,"1,583605","4,269999",
24/11/2006 14.00,"2,002156","6,076636","4,884005"
24/11/2006 15.00,"1,933303","8,658105",
24/11/2006 16.00,"1,762984","11,47708","2,442003"
24/11/2006 17.00,"0,574373","29,20601",
24/11/2006 18.00,"0,336953","24,485645","9,76801"
24/11/2006 19.00,"4,851801","68,931272",
24/11/2006 20.00,"7,747709","78,477122","36,630032"
24/11/2006 21.00,"3,872042","73,132488",
24/11/2006 22.00,"0,313581","54,828606","45,909641"
24/11/2006 23.00,"0,135107","46,781783",
25/11/2006 0.00,"0,996427","51,894106","69,84127"
25/11/2006 1.00,"0,61955","50,1913",
25/11/2006 2.00,"0,303856","35,982194","77,167259"
25/11/2006 3.00,"0,029836","25,19427",
25/11/2006 4.00,"0,040284","21,812019","55,67765"
25/11/2006 5.00,"0,042036","21,875613",
25/11/2006 6.00,"0,032735","25,727699","41,025631"
25/11/2006 7.00,"1,321","51,655299",
25/11/2006 8.00,"1,53106","50,475536","39,56044"
25/11/2006 9.00,"2,955218","56,705312",
25/11/2006 10.00,"2,223208","37,180118","31,746031"
25/11/2006 11.00,"2,279377","15,365499",
25/11/2006 12.00,"1,471206","10,717823","15,62881"
25/11/2006 13.00,"0,660922","9,591274",
25/11/2006 14.00,"5,093267","15,46674","7,814408"
25/11/2006 15.00,"7,093611","19,198104",
25/11/2006 16.00,"3,783259","15,72242","16,60561"
25/11/2006 17.00,"1,496633","18,045606",
25/11/2006 18.00,"1,735805","33,191766","15,62881"
25/11/2006 19.00,"1,523752","40,998462",
25/11/2006 20.00,"1,396979","52,820796","27,83882"
25/11/2006 21.00,"1,706815","55,957737",
25/11/2006 22.00,"1,685072","54,675435","44,932831"
25/11/2006 23.00,"0,528834","44,093894",
26/11/2006 0.00,"0,544839","44,457306","62,026852"
26/11/2006 1.00,,"47,300949",
26/11/2006 2.00,"0,351612",,"63,492062"
26/11/2006 3.00,,"37,879683",
26/11/2006 4.00,"0,003682","24,611531","50,305241"
26/11/2006 5.00,"0,014727","19,897667",
26/11/2006 6.00,"0,003682","21,683533","40,537231"
26/11/2006 7.00,"0,066273","30,23652",
26/11/2006 8.00,"0,005522","24,302648","29,30402"
26/11/2006 9.00,"0,007364","20,555682",
26/11/2006 10.00,"1,010656","17,982012","26,86202"
26/11/2006 11.00,"4,688781","13,888529",
26/11/2006 12.00,"4,477076","9,474466","15,14041"
26/11/2006 13.00,"4,744008","8,292105",
26/11/2006 14.00,"3,698374","6,473785","10,25641"
26/11/2006 15.00,"3,254716","6,222",
26/11/2006 16.00,"1,897971","7,277169","16,11721"
26/11/2006 17.00,"1,192904","10,332352",
26/11/2006 18.00,"0,24668","16,458309","28,327221"
26/11/2006 19.00,"0,605657","41,010161",
26/11/2006 20.00,"0,723474","43,803174","38,58363"
26/11/2006 21.00,"0,198817","52,047259",
26/11/2006 22.00,"0,042341","41,683742","46,398041"
26/11/2006 23.00,"0,003682","17,579676",
27/11/2006 0.00,"0,001841","21,971671","40,537231"
27/11/2006 1.00,"0,012886","21,442124",
27/11/2006 2.00,,"17,194205","37,606831"
27/11/2006 3.00,"0,003682","12,376506",
27/11/2006 4.00,"0,001841","8,767128","30,76923"
27/11/2006 5.00,,"8,476403",
27/11/2006 6.00,"0,005522","13,030635","22,954821"
27/11/2006 7.00,"0,053386","33,677165",
27/11/2006 8.00,"0,053386","30,402655","15,62881"
27/11/2006 9.00,"0,266931","16,579009",
27/11/2006 10.00,"0,902042","11,552352","20,51281"
27/11/2006 11.00,"2,593832","11,453715",
27/11/2006 12.00,"3,902715","9,804125","17,094"
27/11/2006 13.00,"2,667469","6,637317",
27/11/2006 14.00,"1,478245","5,600319","9,27961"
27/11/2006 15.00,"1,735971","8,417999",
27/11/2006 16.00,"1,384359","10,867076","16,60561"
27/11/2006 17.00,"1,358586","8,881339",
27/11/2006 18.00,"0,690339","6,303764","21,48962"
27/11/2006 19.00,"0,125182","4,489339",
27/11/2006 20.00,"0,005522","5,301808","16,60561"
27/11/2006 21.00,"0,007364","4,429637",
27/11/2006 22.00,,"4,868319","15,14041"
27/11/2006 23.00,"0,011046","3,561362",
28/11/2006 0.00,"0,005522","6,101297","18,07081"
28/11/2006 1.00,,"9,595169",
28/11/2006 2.00,"0,676761",,"19,53602"
28/11/2006 3.00,"0,762462","9,057849",
28/11/2006 4.00,"1,016986","5,016275","16,60561"
28/11/2006 5.00,"1,188143","4,454298",
28/11/2006 6.00,"0,975303","4,136319","14,16361"
28/11/2006 7.00,"1,340488","7,017594",
28/11/2006 8.00,"1,593166","6,916361","15,14041"
28/11/2006 9.00,"2,036676","11,320038",
28/11/2006 10.00,"1,913103","8,734679","10,25641"
28/11/2006 11.00,"2,491744","7,029275",
28/11/2006 12.00,"2,110943","8,163616","17,582411"
28/11/2006 13.00,"1,849165","9,395296",
28/11/2006 14.00,"1,172896","6,201234","12,69841"
28/11/2006 15.00,"1,20339","4,275192",
28/11/2006 16.00,"1,06248","4,606148","16,11721"
28/11/2006 17.00,"0,874355","4,408873",
28/11/2006 18.00,"1,196258","5,701551","20,51281"
28/11/2006 19.00,"1,085227","5,845617",
28/11/2006 20.00,"1,414755","10,411528","21,001221"
28/11/2006 21.00,"0,999525","3,918277",
28/11/2006 22.00,"0,968048","3,43417","16,60561"
28/11/2006 23.00,"1,126787","4,018213",
29/11/2006 0.00,"1,06371","6,131147","20,02442"
29/11/2006 1.00,"0,807587","4,103871",
29/11/2006 2.00,"0,878657","6,709997","20,51281"
29/11/2006 3.00,"0,917635","7,022786",
29/11/2006 4.00,"0,249359","7,013701","16,60561"
29/11/2006 5.00,"0,4531","6,593192",
29/11/2006 6.00,"0,874723","6,83719","21,001221"
29/11/2006 7.00,"1,267205","7,186319",
29/11/2006 8.00,"1,72633","5,959828","19,0476"
29/11/2006 9.00,"1,330406","6,860552",
29/11/2006 10.00,"1,511522","7,101955","21,97802"
29/11/2006 11.00,"2,368171","7,813191",
29/11/2006 12.00,"2,344194","10,364799","21,97802"
29/11/2006 13.00,"2,327595","10,013084",
29/11/2006 14.00,"2,294396","7,382297","23,93162"
29/11/2006 15.00,"1,07207","6,899488",
29/11/2006 16.00,"1,393974","6,776191","20,02442"
29/11/2006 17.00,"0,379694","4,423148",
29/11/2006 18.00,"0,839066","3,383554","24,908421"
29/11/2006 19.00,"1,028789","4,956573",
29/11/2006 20.00,"1,064447","7,099361","23,93162"
29/11/2006 21.00,"1,00973","3,253765",
29/11/2006 22.00,"0,96768","3,148638","29,30402"
29/11/2006 23.00,"0,461339","2,417936",
30/11/2006 0.00,"1,220235","5,195382","23,44322"
30/11/2006 1.00,,"3,003276",
30/11/2006 2.00,"0,019963",,"24,42001"
30/11/2006 3.00,"0,036299","3,04351",
30/11/2006 4.00,"0,173065","4,228468","16,60561"
30/11/2006 5.00,"0,024861","3,418595",
30/11/2006 6.00,"0,014693","6,349189","24,908421"
30/11/2006 7.00,"0,105085","7,90534",
30/11/2006 8.00,"0,024829","5,344638","21,001221"
30/11/2006 9.00,"0,01894","7,798914",
30/11/2006 10.00,"0,103907","5,654828",
30/11/2006 11.00,"1,420945","4,778764",
30/11/2006 12.00,"3,080023","3,151234","26,86202"
30/11/2006 13.00,"3,697515","4,112957",
30/11/2006 14.00,"4,142035","16,904784","19,53602"
30/11/2006 15.00,"1,677645","7,170744",
30/11/2006 16.00,"2,70246","6,698317","25,88522"
30/11/2006 17.00,"2,391853","5,571765",
30/11/2006 18.00,"1,882236","3,785892","22,954821"
30/11/2006 19.00,"0,933616","2,584064",
30/11/2006 20.00,"0,939165","4,573701","28,327221"
30/11/2006 21.00,"0,450657","5,229127",
30/11/2006 22.00,"0,022876","3,098021","21,97802"
30/11/2006 23.00,"0,001116","4,285574",
01/12/2006 0.00,"0,021667","2,922807","29,30402"
01/12/2006 1.00,"0,10806","2,899446",
01/12/2006 2.00,"0,098327","3,306978","21,48962"
01/12/2006 3.00,"0,050899","3,247276",
01/12/2006 4.00,"0,026193","1,779382","25,39682"
01/12/2006 5.00,"0,027681","2,074",
01/12/2006 6.00,"0,027558","3,131764","23,93162"
01/12/2006 7.00,"0,044142","4,127234",
01/12/2006 8.00,"0,530045","6,314148","25,39682"
01/12/2006 9.00,"0,745826","7,718445",
01/12/2006 10.00,"1,365179","6,280403","20,02442"
01/12/2006 11.00,"1,337249","3,957213",
01/12/2006 12.00,"1,422836","5,540616","16,60561"
01/12/2006 13.00,"0,875866","4,842361",
01/12/2006 14.00,"0,954075","2,786532","11,23321"
01/12/2006 15.00,"0,576512","2,685297",
01/12/2006 16.00,"0,513181","6,517914","15,62881"
01/12/2006 17.00,"0,043708","4,423148",
01/12/2006 18.00,"0,012771","8,926764","26,86202"
01/12/2006 19.00,"0,017545","10,925481",
01/12/2006 20.00,"0,028395","9,357659","23,93162"
01/12/2006 21.00,"0,28187","31,026922",
01/12/2006 22.00,"1,448875","61,203749","34,18803"
01/12/2006 23.00,"0,150374","42,754497",
02/12/2006 0.00,"0,021885","33,529213","46,398041"
02/12/2006 1.00,,"26,889297",
02/12/2006 2.00,"1,053776",,"41,514042"
02/12/2006 3.00,"1,061173","14,882694",
02/12/2006 4.00,"0,681311","11,426465","48,35165"
02/12/2006 5.00,"1,087065","11,8885",
02/12/2006 6.00,"1,016418","14,572503","46,88644"
02/12/2006 7.00,"1,134779","23,491463",
02/12/2006 8.00,"1,678126","31,788779","45,909641"
02/12/2006 9.00,"3,21422","41,829109",
02/12/2006 10.00,"2,979349","30,341641","60,073261"
02/12/2006 11.00,"3,45279","11,631529",
02/12/2006 12.00,"4,532828","5,693766","32,722832"
02/12/2006 13.00,"3,952123","8,314169",
02/12/2006 14.00,"3,894792","4,555531","24,42001"
02/12/2006 15.00,"4,259119","5,161639",
02/12/2006 16.00,"4,088977","6,160999","21,001221"
02/12/2006 17.00,"2,705641","11,370652",
02/12/2006 18.00,"3,149492","45,237306","42,490841"
02/12/2006 19.00,"6,911129","73,854098",
02/12/2006 20.00,"5,204152","72,005917","56,16605"
02/12/2006 21.00,"3,114354","58,40942",
02/12/2006 22.00,"2,56139","47,481344","57,631241"
02/12/2006 23.00,"2,036166","40,56239",
03/12/2006 0.00,"1,93445","31,638226","75,213661"
03/12/2006 1.00,"1,692181","25,753664",
03/12/2006 2.00,"1,925203","32,071694","70,818062"
03/12/2006 3.00,"1,596014","25,77833",
03/12/2006 4.00,"1,890065","19,953478","67,88765"
03/12/2006 5.00,"2,097195","19,636795",
03/12/2006 6.00,"2,468921","24,013208","68,37606"
03/12/2006 7.00,"2,261791","24,869823",
03/12/2006 8.00,"2,688997","32,33387","56,16605"
03/12/2006 9.00,"2,718586","31,975654",
03/12/2006 10.00,"3,167985","29,522693","48,35165"
03/12/2006 11.00,"4,46625","24,95548",
03/12/2006 12.00,"6,84825","8,69834","39,072041"
03/12/2006 13.00,"15,939797","11,663966",
03/12/2006 14.00,"11,499432","8,755445","35,164822"
03/12/2006 15.00,"6,535704","8,266147",
03/12/2006 16.00,"4,469949","8,085742","29,79241"
03/12/2006 17.00,"3,175383","22,646549",
03/12/2006 18.00,"3,654373","56,766324","43,956032"
03/12/2006 19.00,"6,448785","69,283004",
03/12/2006 20.00,"3,60074","61,986371","64,95726"
03/12/2006 21.00,"3,147642","59,140128",
03/12/2006 22.00,"3,295593","50,797403","63,003651"
03/12/2006 23.00,"2,946061","43,451443",
04/12/2006 0.00,"2,70934","41,420286","67,88765"
04/12/2006 1.00,,"53,146544",
04/12/2006 2.00,"2,203273",,"86,446869"
04/12/2006 3.00,"0,847042","43,00237",
04/12/2006 4.00,"1,365229","29,551241","90,842491"
04/12/2006 5.00,"1,28706","23,169595",
04/12/2006 6.00,"0,487101","31,847168","70,329674"
04/12/2006 7.00,"1,465212","38,115889",
04/12/2006 8.00,"2,136011","56,227713","58,119652"
04/12/2006 9.00,"3,252191","62,452285",
04/12/2006 10.00,"3,97389","42,394983","48,84005"
04/12/2006 11.00,"4,33383","25,19817",
04/12/2006 12.00,"3,054042","19,059252","35,653221"
04/12/2006 13.00,"2,048753","18,144244",
04/12/2006 14.00,"1,843332","17,431716","24,42001"
04/12/2006 15.00,"0,963416","19,09948",
04/12/2006 16.00,"0,492615","23,208544","31,746031"
04/12/2006 17.00,"1,201559","34,000349",
04/12/2006 18.00,"1,399768","40,335246","34,18803"
04/12/2006 19.00,"1,392497","37,033471",
04/12/2006 20.00,"1,354322","36,55065","42,002441"
04/12/2006 21.00,"1,290666","39,664247",
04/12/2006 22.00,"1,050705","37,784941","56,16605"
04/12/2006 23.00,"0,687129","25,414916",
05/12/2006 0.00,"0,363515","22,288336","49,328442"
05/12/2006 1.00,"0,665284","15,362906",
05/12/2006 2.00,"1,294301","15,834034","38,58363"
05/12/2006 3.00,"1,379772","16,132549",
05/12/2006 4.00,"0,927059","9,940404","36,141621"
05/12/2006 5.00,"0,797989","8,08704",
05/12/2006 6.00,"0,310645","12,59584","35,164822"
05/12/2006 7.00,"0,227174","26,331221",
05/12/2006 8.00,"2,332342","45,879757","36,141621"
05/12/2006 9.00,"2,366882","43,63834",
05/12/2006 10.00,"1,361593","14,320719","28,81562"
05/12/2006 11.00,"1,765163","11,927438",
05/12/2006 12.00,"1,3725","9,320019","22,954821"
05/12/2006 13.00,"1,926955","12,118231",
05/12/2006 14.00,"1,952405","14,107864","24,908421"
05/12/2006 15.00,"2,263262","15,606908",
05/12/2006 16.00,"3,773923","19,464178","25,39682"
05/12/2006 17.00,"2,266899","18,032627",
05/12/2006 18.00,"1,957858","27,930188","34,18803"
05/12/2006 19.00,"2,346885","49,116657",
05/12/2006 20.00,"1,399768","46,361276","42,97924"
05/12/2006 21.00,"2,295985","51,90319",
05/12/2006 22.00,"1,474272","43,583827","48,35165"
05/12/2006 23.00,"0,607142","30,984094",
06/12/2006 0.00,"0,137734","24,290965","36,141621"
06/12/2006 1.00,,"18,708821",
06/12/2006 2.00,"0,430889",,"32,722832"
06/12/2006 3.00,"0,252409","11,926147",
06/12/2006 4.00,"0,593488","16,716585","27,83882"
06/12/2006 5.00,"0,216377","15,316187",
06/12/2006 6.00,"0,216076","16,996931","29,79241"
06/12/2006 7.00,"0,752296","37,905648",
06/12/2006 8.00,"2,360477","53,14006","25,39682"
06/12/2006 9.00,"3,264606","59,032404",
06/12/2006 10.00,"1,416647","39,043881","28,81562"
06/12/2006 11.00,"2,503044","24,547937",
06/12/2006 12.00,"2,544551","16,669867","22,46641"
06/12/2006 13.00,"2,723212","18,055991",
06/12/2006 14.00,"1,781186","17,780843","17,582411"
06/12/2006 15.00,"2,591471","13,31746",
06/12/2006 16.00,"3,122038","18,036522","22,46641"
06/12/2006 17.00,"2,266635","32,374116",
06/12/2006 18.00,"2,62937","57,067422","31,746031"
06/12/2006 19.00,"1,586284","45,413824",
06/12/2006 20.00,"1,398601","47,077703","44,444431"
06/12/2006 21.00,"1,376945","41,015343",
06/12/2006 22.00,"0,99069","32,505184","49,816841"
06/12/2006 23.00,"0,535799","19,135812",
07/12/2006 0.00,"0,533934","23,23969","42,490841"
07/12/2006 1.00,"0,346492","7,290148",
07/12/2006 2.00,"0,348116","6,266127","29,30402"
07/12/2006 3.00,"0,528521","6,465999",
07/12/2006 4.00,"0,748507","5,911806","21,97802"
07/12/2006 5.00,"1,138731","5,299213",
07/12/2006 6.00,"1,059267","8,604892","17,094"
07/12/2006 7.00,"0,765049","10,611395",
07/12/2006 8.00,"1,019625","18,922969","21,48962"
07/12/2006 9.00,"1,205503","25,68747",
07/12/2006 10.00,"1,234378","16,453125","21,97802"
07/12/2006 11.00,"1,813669","15,091655",
07/12/2006 12.00,"2,414616","12,027377","22,46641"
07/12/2006 13.00,"2,311752","13,426483",
07/12/2006 14.00,"1,591697","15,473229","15,62881"
07/12/2006 15.00,"1,445521","18,533611",
07/12/2006 16.00,"1,364313","19,465478","19,53602"
07/12/2006 17.00,"0,335724","25,67969",
07/12/2006 18.00,"0,613338","22,730927","32,722832"
07/12/2006 19.00,"1,037612","21,216297",
07/12/2006 20.00,"0,71464","17,312309","35,164822"
07/12/2006 21.00,"0,328264","16,407696",
07/12/2006 22.00,"0,949183","18,671187","27,35042"
