,Provincia di TARANTO,,,,,,
,TA V.Archimede,,,,,,
Parm,SO2,NOX,NO,NO2,CO,H2S,PM10



08/04/2006 9.00,"0,798105","15,755649","2,676385","11,660083","0,126067","0,525649","44,527611"
08/04/2006 10.00,"0,461898","13,462597","2,382017","9,817106","0,127646","0,520055","44,527611"
08/04/2006 11.00,"0,397444","14,28877","2,673847","10,19608","0,193375","0,630799","44,527611"
08/04/2006 12.00,"0,24185","12,14098","2,292353","8,632146","0,124314","0,364559","44,527611"
08/04/2006 13.00,"0,226481","15,140881","2,471681","11,358974","0,159751","0,387035","44,527611"
08/04/2006 14.00,"0,239825","18,79446","2,866711","14,408972","0,191432","0,495352","44,527611"
08/04/2006 15.00,"0,145587","12,710352","2,531739","8,868361","0,118","0,499559","44,527611"
08/04/2006 16.00,"0,086256","10,043772","2,096107","6,834595","0,023214","0,360945","44,527611"
08/04/2006 17.00,"0,144395","8,815536","1,892249","5,918298","0,02987","0,423322","44,527611"
08/04/2006 18.00,"0,102935","29,458182","2,801576","25,180007","0,132946","0,400747","44,527611"
08/04/2006 19.00,"0,138081","21,558296","2,034358","18,45184","0,158229","0,465451","44,527611"
08/04/2006 20.00,"0,106151","18,057778","1,910012","15,139675","0,162367","0,646343","44,527611"
08/04/2006 21.00,"0,153807","18,511719","2,05212","15,375886","0,105004","0,645996","44,527611"
08/04/2006 22.00,"0,113896","30,188377","2,102029","26,984037","0,162176","0,673275","44,527611"
08/04/2006 23.00,"0,138796","36,753667","2,791426","32,496104","0,226866","0,537481","44,527611"
09/04/2006 0.00,"0,138557","43,586103","3,726977","37,897848","0,270446","0,616096","44,527611"
09/04/2006 1.00,"0,132243","30,472404","2,032666","27,374697","0,239497","0,345103","32,703011"
09/04/2006 2.00,"0,168818","42,468121","7,548693","30,9153","0,276885","0,610601","32,703011"
09/04/2006 3.00,"0,11187","18,960472","1,87364","16,098797","0,190184","0,571937","32,703011"
09/04/2006 4.00,"0,180017","35,162272","5,310477","27,038548","0,139129","0,520303","32,703011"
09/04/2006 5.00,"0,117232","17,550661","1,977683","14,528378","0,07953","0,421984","32,703011"
09/04/2006 6.00,"0,107105","19,047369","2,425158","15,339541","0,128576","0,50045","32,703011"
09/04/2006 7.00,"0,122235","21,210713","2,54612","17,318798","0,133379","0,568867","32,703011"
09/04/2006 8.00,"0,144991","30,268775","4,042493","24,087185","0,177847","0,596541","32,703011"
09/04/2006 9.00,"0,077201","27,185866","4,30641","20,597211","0,225763","0,779266","32,703011"
09/04/2006 10.00,"0,131648","34,692762","4,388461","27,9834","0,265503","0,606245","32,703011"
09/04/2006 11.00,"0,14654","26,233902","3,6813","20,603711","0,205995","0,562183","32,703011"
09/04/2006 12.00,"0,101029","18,470216","2,793963","14,196126","0,13794","0,656641","32,703011"
09/04/2006 13.00,"0,066836","20,383239","3,042655","15,72891","0,16613","0,724562","32,703011"
09/04/2006 14.00,"0,075057","10,999642","2,503825","7,165552","0,075368","0,386984","32,703011"
09/04/2006 15.00,"0,06767","9,824584","2,168853","6,503637","0,053798","0,345894","32,703011"
09/04/2006 16.00,"0,087686","9,824584","2,035204","6,708701","0,071661","0,427233","32,703011"
09/04/2006 17.00,"0,076843","10,72209","2,488599","6,911169","0,054115","0,423867","32,703011"
09/04/2006 18.00,"0,067313","12,82708","2,063118","9,670445","0,180937","0,494362","32,703011"
09/04/2006 19.00,"0,074342","19,813864","1,942156","16,847671","0,272149","0,622334","32,703011"
09/04/2006 20.00,"0,136293","18,376833","1,82204","15,593929","0,306713","0,556442","32,703011"
09/04/2006 21.00,"0,106985","31,888699","2,168007","28,584322","0,32628","0,620404","32,703011"
09/04/2006 22.00,"0,114611","45,379828","2,322804","41,847274","0,363296","0,640354","32,703011"
09/04/2006 23.00,"0,090426","44,653536","2,242445","41,243771","0,349627","0,573223","32,703011"
10/04/2006 0.00,"0,050395","28,388171","1,871102","25,536919","0,216889","0,49862","32,703011"
10/04/2006 1.00,"0,078392","22,63739","1,829653","19,845755","0,17935","0,639214","29,15086"
10/04/2006 2.00,"0,085184",,,,"0,147303","0,575006","29,15086"
10/04/2006 3.00,,"10,213674","1,794126","7,467956",,"0,502283","29,15086"
10/04/2006 4.00,"0,32309","7,26176","1,925238","4,31283",,"0,612185","29,15086"
10/04/2006 5.00,"0,171227","7,683278","1,89394","4,782657",,,"29,15086"
10/04/2006 6.00,"0,191308","16,457312","2,44292","12,720434",,"1,394959","29,15086"
10/04/2006 7.00,"0,256751","19,035697","2,312655","15,50048",,"1,079894","29,15086"
10/04/2006 8.00,"0,263026","20,531093","2,669619","16,449228",,"0,737159","29,15086"
10/04/2006 9.00,"0,287768","17,566224","2,779584","13,313565",,"0,904977","29,15086"
10/04/2006 10.00,"0,360383","24,996589","3,595019","19,497926","0,224416","0,757243","29,15086"
10/04/2006 11.00,"0,373651","23,813749","3,410616","18,597205","0,237395","0,722327","29,15086"
10/04/2006 12.00,"0,31287","21,423423","3,251589","16,449228","0,212992","0,782044","29,15086"
10/04/2006 13.00,"0,239179","18,812617","2,882782","14,402482","0,102994","0,611601","29,15086"
10/04/2006 14.00,"0,3559","12,139681","2,468298","8,360892","0,062174","0,608148","29,15086"
10/04/2006 15.00,"0,214257","10,728574","2,363407","7,109743","0,05359","0,687462","29,15086"
10/04/2006 16.00,"0,246889","11,486007","2,305042","7,957255","0,050757","0,755298","29,15086"
10/04/2006 17.00,"0,163158","12,990499","2,364253","9,371933","0,055735","0,796244","29,15086"
10/04/2006 18.00,"0,164055","9,886837","2,292353","6,376445","0,078234","0,840885","29,15086"
10/04/2006 19.00,"0,155628","10,597579","2,375249","6,960489","0,073665","0,788267","29,15086"
10/04/2006 20.00,"0,091262","10,641677","2,708529","6,493255","0,022616","0,455699","29,15086"
10/04/2006 21.00,"0,080862","12,107258","4,041647","5,914403","0,002325","0,123565","29,15086"
10/04/2006 22.00,"0,092157","11,681851","3,493512","6,329722","0,042714","0,300524","29,15086"
10/04/2006 23.00,"0,1576","9,572969","2,153628","6,27521","0,06435","0,543958","29,15086"
11/04/2006 0.00,"0,098971","9,772704","2,867556","5,37968","0,006905","0,246061","29,15086"
11/04/2006 1.00,"0,168896","8,016599","2,568113","4,081808","0,083518","0,492801","38,68335"
11/04/2006 2.00,"0,210134","7,364223","1,860105","4,515297","0,046114","0,79741","38,68335"
11/04/2006 3.00,"0,217305","7,530234","1,835574","4,719062","0,045324","0,871326","38,68335"
11/04/2006 4.00,"0,175888","8,980253","1,881252","6,099999","0,055327","0,959101","38,68335"
11/04/2006 5.00,"0,2087","8,264321","1,935389","5,300509","0,04077","0,889951","38,68335"
11/04/2006 6.00,"0,242228","8,803863","2,018286","5,713232","0,066419","0,733659","38,68335"
11/04/2006 7.00,"0,259082","9,755842","2,179005","6,419276","0,079979","0,698986","38,68335"
11/04/2006 8.00,"0,328648","14,41717","2,541044","10,528332","0,136636","0,853139","38,68335"
11/04/2006 9.00,"0,260157",,,,"2,780418","0,851437","38,68335"
11/04/2006 10.00,"0,224656",,,,,"0,820266","38,68335"
11/04/2006 11.00,"0,206907","21,786571","4,618542","14,715266","0,053785","0,706621","38,68335"
11/04/2006 12.00,"0,094309","24,047204","5,796863","15,16953","0,025605","0,593705","38,68335"
11/04/2006 13.00,"0,064367","19,1991","4,663374","12,057233","0,004087","0,354842","38,68335"
11/04/2006 14.00,"0,108832","17,776334","3,413999","12,550423",0,"0,92968","38,68335"
11/04/2006 15.00,"0,117618","14,143509","3,390314","8,951423","0,000135","0,699666","38,68335"
11/04/2006 16.00,"0,152401","16,529942","3,617857","10,990378","0,000237","0,741828","38,68335"
11/04/2006 17.00,"0,189336","16,948865","3,743894","11,216203",0,"0,599103","38,68335"
11/04/2006 18.00,"0,181984","14,839984","3,189839","9,955977","0,001504","0,705405","38,68335"
11/04/2006 19.00,"0,172123","25,977101","3,082412","21,265628","0,003158","0,734923","38,68335"
11/04/2006 20.00,"0,169075","48,662482","4,588089","41,656492","0,029116","0,735409","38,68335"
11/04/2006 21.00,"0,128017","41,140025","3,802261","35,334542","0,012485","0,840107","38,68335"
11/04/2006 22.00,"0,155269","27,362268","3,009666","22,763373","0,003639","0,71693","38,68335"
11/04/2006 23.00,"0,120128","30,058665","3,936756","24,054737","0,317673","0,826831","38,68335"
12/04/2006 0.00,"0,111163","33,687603","3,639851","28,126168","0,831024","0,785983","38,68335"
12/04/2006 1.00,"0,194177","32,96131","3,457984","27,678417","0,736811","1,213088","73,45163"
12/04/2006 2.00,"0,339405",,,,"0,788726","3,004709","73,45163"
12/04/2006 3.00,,"36,748466","3,207603","31,852369",,"2,154584","73,45163"
12/04/2006 4.00,"0,288297","48,3979","4,733583","41,168493","0,372089","1,383919","73,45163"
12/04/2006 5.00,"0,591962","71,963913","7,958948","59,802042","0,621981",,"73,45163"
12/04/2006 6.00,"0,522511","30,318068","3,010511","25,719918","0,0007","2,766317","73,45163"
12/04/2006 7.00,"0,341346","33,129912","3,646618","27,557694","0,000153","1,529309","73,45163"
12/04/2006 8.00,"0,280614","62,05243","10,142181","46,533892","0,420448","2,283643","73,45163"
12/04/2006 9.00,"0,496356","53,989141","9,358892","39,666847","0,318","1,957536","73,45163"
12/04/2006 10.00,"0,701459","65,04974","12,522498","45,881059","0,113072","2,813927","73,45163"
12/04/2006 11.00,"1,190574","59,021412","11,780662","40,986796","0,080984","2,094931","73,45163"
12/04/2006 12.00,"1,701854","72,910716","15,553307","49,097194",0,"2,878854","73,45163"
12/04/2006 13.00,"2,108219","55,568855","11,138631","38,516933",0,"1,436711","73,45163"
12/04/2006 14.00,"2,293668","56,981269","11,059969","40,051025","0,090633","1,068874","73,45163"
12/04/2006 15.00,"1,980842","40,468188","7,231486","29,40069","0,189326","0,917227","73,45163"
12/04/2006 16.00,"1,614966","34,607141","5,806166","25,722518","0,077264","0,569009","73,45163"
12/04/2006 17.00,"1,10014","15,36915","3,009666","10,761948",0,"0,498012","73,45163"
12/04/2006 18.00,"0,617083","18,95658","2,930999","14,472566",0,"0,617704","73,45163"
12/04/2006 19.00,"0,546006","31,917224","3,297266","26,880215",0,"0,496605","73,45163"
12/04/2006 20.00,"0,451287","19,470183","2,819341","15,157842",0,"0,396978","73,45163"
12/04/2006 21.00,"0,372674","17,300345","2,884474","12,886572",0,"0,556868","73,45163"
12/04/2006 22.00,"0,362034","16,270547","2,762666","12,042951",0,"0,574569","73,45163"
12/04/2006 23.00,"0,237908","13,6753","2,694995","9,549744",0,"0,537312","73,45163"
13/04/2006 0.00,"0,341051","13,891896","2,777047","9,640594",0,"0,512263","73,45163"
13/04/2006 1.00,"0,299823","12,945104","2,729677","8,76583",0,"0,555973","39,275391"
13/04/2006 2.00,"0,248843","12,515805","2,723756","8,345318",0,"0,693879","39,275391"
13/04/2006 3.00,"0,220471","11,517134","2,597718","7,539339",0,"0,618088","39,275391"
13/04/2006 4.00,"0,166092","16,610354","2,760974","12,385588",0,"0,593166","39,275391"
13/04/2006 5.00,"0,12191","22,258661","2,712759","18,111806",0,"0,66755","39,275391"
13/04/2006 6.00,"0,149985","30,097575","2,975829","25,552502",0,"0,724298","39,275391"
13/04/2006 7.00,"0,216777","51,364062","7,172274","40,394956",0,"0,663461","39,275391"
13/04/2006 8.00,"0,177618","29,092436","4,491659","22,220862",0,"0,609525","39,275391"
13/04/2006 9.00,"0,203773","16,313347","3,313339","11,24087",0,"0,595147","39,275391"
13/04/2006 10.00,"0,190917","21,988898","3,548494","16,559542",0,"0,601154","39,275391"
13/04/2006 11.00,"0,19535","21,106949","3,46729","15,801588",0,"0,618025","39,275391"
13/04/2006 12.00,"0,159442","20,532394","3,401311","15,327864",0,"0,468999","39,275391"
13/04/2006 13.00,"0,203478","26,552957","4,106781","20,270143",0,"0,516671","39,275391"
13/04/2006 14.00,"0,174219","28,012042","3,818333","22,172833","0,000654","0,468806","39,275391"
13/04/2006 15.00,"0,203921","16,353553","3,190684","11,469288",0,"0,523254","39,275391"
13/04/2006 16.00,"0,185597","18,031838","3,348866","12,90604",0,"0,498076","39,275391"
13/04/2006 17.00,"0,202296","16,313347","3,102713","11,56404",0,"0,524532","39,275391"
13/04/2006 18.00,"0,200818","15,721926","2,954682","11,199339",0,"0,540253","39,275391"
13/04/2006 19.00,"0,215004","15,502738","2,798193","11,2201",0,"0,504849","39,275391"
13/04/2006 20.00,"0,304552","44,427862","4,85962","37,002323","0,160838","0,39979","39,275391"
13/04/2006 21.00,"0,582358","62,086156","7,937802","49,94989","0,786369","0,826291","39,275391"
13/04/2006 22.00,"1,016946","89,773964","13,157758","69,647696","0,01016","1,574617","39,275391"
13/04/2006 23.00,"1,775295","69,174131","8,257547","56,552159","0,045406","1,243079","39,275391"
14/04/2006 0.00,"3,378292","98,973399","17,527608","72,148706","0,089809","2,273099","39,275391"
14/04/2006 1.00,"4,099699","50,63777","6,422818","40,818063","0,122686","1,408209","54,284901"
14/04/2006 2.00,"2,413509",,,,"0,077205","0,436727","54,284901"
14/04/2006 3.00,,"59,354731","7,222181","48,314576",,"2,935282","54,284901"
14/04/2006 4.00,"2,874027","67,071736","8,886886","53,482711","0,422239","3,206623","54,284901"
14/04/2006 5.00,"5,236951","83,788446","13,84377","62,605453","0,13956",,"54,284901"
14/04/2006 6.00,"5,217255","69,324571","9,690478","54,50412","0,7571","5,781832","54,284901"
14/04/2006 7.00,"4,058861","55,88531","6,683351","45,669516","0,248204","2,60363","54,284901"
14/04/2006 8.00,"8,926985","91,79076","20,440848","60,491202","0,078624","4,945045","54,284901"
14/04/2006 9.00,"20,738318","60,71137","13,458048","40,104236","0,106737","1,18908","54,284901"
14/04/2006 10.00,"8,092654","17,35352","3,660152","11,749633",0,"0,837806","54,284901"
14/04/2006 11.00,"3,335535","14,594856","3,449526","9,312234",0,"0,675191","54,284901"
14/04/2006 12.00,"1,932122","12,674036","3,215216","7,749594",0,"0,848772","54,284901"
14/04/2006 13.00,"1,17075","11,570311","3,029966","6,929338",0,"0,695149","54,284901"
14/04/2006 14.00,"1,093614","11,899742","3,021507","7,271978",0,"0,823256","54,284901"
14/04/2006 15.00,"0,726012","11,587171","3,042655","6,926743",0,"0,568194","54,284901"
14/04/2006 16.00,"0,604592","11,370575","2,890395","6,943615",0,"0,44857","54,284901"
14/04/2006 17.00,"0,471147","12,273271","2,93861","7,772956",0,"0,3978","54,284901"
14/04/2006 18.00,"0,394428","12,837454","2,861636","8,455636",0,"0,485365","54,284901"
14/04/2006 19.00,"0,521339","21,237941","2,840489","16,894398",0,"0,44206","54,284901"
14/04/2006 20.00,"0,554102","43,093268","2,880245","38,703831",0,"0,403292","54,284901"
14/04/2006 21.00,"0,5638","40,478549","3,848784","34,601252",0,"0,514268","54,284901"
14/04/2006 22.00,"0,629777","47,692314","3,991741","41,600685",0,"0,553643","54,284901"
14/04/2006 23.00,"0,734368","61,984992","4,225204","55,545012",0,"0,623156","54,284901"
15/04/2006 0.00,"0,670808","40,215286","3,368321","35,07497",0,"0,707135","54,284901"
15/04/2006 1.00,"0,607248","28,903071","3,001206","24,318211",0,"0,519117","27,24745"
15/04/2006 2.00,"0,557385","45,050408","3,879237","39,129539",0,"0,549796","27,24745"
15/04/2006 3.00,"0,808938","36,399565","3,896154","30,446763",0,"0,668433","27,24745"
15/04/2006 4.00,"0,534408","25,428471","3,052806","20,762045",0,"0,611647","27,24745"
15/04/2006 5.00,"0,471147","38,477336","5,927975","29,40847",0,"0,607782","27,24745"
15/04/2006 6.00,"0,493408","86,962118","22,819476","52,009609",0,"0,723033","27,24745"
15/04/2006 7.00,"1,028681","143,540049","54,255159","60,393864",0,"0,710784","27,24745"
15/04/2006 8.00,"0,77316","93,102007","30,413844","46,501446",0,"0,881144","27,24745"
15/04/2006 9.00,"0,819829","73,080615","20,469603","41,72397","0,007991","0,888493","27,24745"
15/04/2006 10.00,"0,893177","75,193396","17,795762","48,225017","0,047177","0,846174","27,24745"
15/04/2006 11.00,"0,905918","52,41981","8,448717","39,492933",0,"0,667397","27,24745"
15/04/2006 12.00,"1,016924","39,64203","6,196121","30,162544",0,"0,667331","27,24745"
15/04/2006 13.00,"0,769728","30,347893","4,64561","23,24099",0,"0,696628","27,24745"
15/04/2006 14.00,"0,588269","22,527144","3,58656","17,039754",0,"0,468727","27,24745"
15/04/2006 15.00,"0,389653","15,159039","3,227058","10,218142",0,"0,554679","27,24745"
15/04/2006 16.00,"0,485231","13,092959","3,07649","8,381657",0,"0,751738","27,24745"
15/04/2006 17.00,"0,413704","15,101972","3,08072","10,385571",0,"0,480958","27,24745"
15/04/2006 18.00,"0,337791","17,968288","3,069722","13,27074",0,"0,455211","27,24745"
15/04/2006 19.00,"0,36235","22,473973","3,220292","17,548519",0,"0,676406","27,24745"
15/04/2006 20.00,"0,34358","26,3169","3,099329","21,579711",0,"0,664519","27,24745"
15/04/2006 21.00,"0,280438","26,454374","3,012203","21,850967",0,"0,762425","27,24745"
15/04/2006 22.00,"0,478637","59,439049","4,260732","52,94278",0,"0,611203","27,24745"
15/04/2006 23.00,"0,451423","80,721102","6,682504","70,523757",0,"0,781726","27,24745"
16/04/2006 0.00,"0,287928","35,543583","3,120477","30,78033",0,"0,536002","27,24745"
16/04/2006 1.00,"0,338537","34,255658","3,020662","29,64468",0,"0,676112","23,6166"
16/04/2006 2.00,"0,308488",,,,0,"0,728655","23,6166"
16/04/2006 3.00,,"22,403935","2,989363","17,832761",,"0,807045","23,6166"
16/04/2006 4.00,"0,489197","15,92166","2,853176","11,554955","0,016298","0,707413","23,6166"
16/04/2006 5.00,"0,326102","18,258808","3,023199","13,632839","0,016512",,"23,6166"
16/04/2006 6.00,"0,3426","20,352112","3,074798","15,64844","0,022795","1,601805","23,6166"
16/04/2006 7.00,"0,337758","19,186135","3,461369","13,888529","0,00621","1,135393","23,6166"
16/04/2006 8.00,"0,32153","22,625709","4,463745","15,792504","0,003018","0,808604","23,6166"
16/04/2006 9.00,"0,396666","17,693328","3,377625","12,523161","0,00084","0,669064","23,6166"
16/04/2006 10.00,"0,365374","17,847668","3,680453","12,212972","0,000778","0,85348","23,6166"
16/04/2006 11.00,"0,293734","22,780046","3,826792","16,924253","0,002487","0,797781","23,6166"
16/04/2006 12.00,"0,473238","19,346954","4,076328","13,105907","0,007694","0,771721","23,6166"
16/04/2006 13.00,"0,280195","21,344305","3,837788","15,470636","0,000726","0,736669","23,6166"
