,Regione Puglia,,
05/04/2006 0.00,3,45,"57,45338208"
05/04/2006 1.00,3,36,"48,35251064"
05/04/2006 2.00,3,40,"53,9385716"
05/04/2006 3.00,3,40,"53,80498016"
05/04/2006 4.00,3,65,"89,4730916"
05/04/2006 5.00,3,83,"124,99981064"
05/04/2006 6.00,3,73,"100,62576848"
05/04/2006 7.00,3,93,"170,4458136"
05/04/2006 8.00,3,94,"163,38246496"
05/04/2006 9.00,3,51,"75,08313104"
05/04/2006 10.00,3,36,"58,66084832"
05/04/2006 11.00,4,34,"55,95923056"
05/04/2006 12.00,4,31,"48,14628232"
05/04/2006 13.00,4,29,"45,60422096"
05/04/2006 14.00,4,27,"40,73407016"
05/04/2006 15.00,4,35,"53,26673304"
05/04/2006 16.00,4,37,"51,06189112"
05/04/2006 17.00,3,32,"48,63135672"
05/04/2006 18.00,3,24,"38,823638"
05/04/2006 19.00,3,22,"34,5643712"
05/04/2006 20.00,3,28,"39,78210448"
05/04/2006 21.00,3,13,"24,4414784"
05/04/2006 22.00,3,20,"32,85884808"
05/04/2006 23.00,3,34,"47,43033392"
06/04/2006 0.00,3,24,"35,93655624"
06/04/2006 1.00,,26,"38,26722688"
06/04/2006 2.00,3,,
06/04/2006 3.00,3,12,"23,55044816"
06/04/2006 4.00,3,37,"54,59742768"
06/04/2006 5.00,3,35,"50,98533464"
06/04/2006 6.00,4,42,"59,88131616"
06/04/2006 7.00,3,59,"85,0633504"
06/04/2006 8.00,3,52,"72,525506"
06/04/2006 9.00,3,56,"76,07534432"
06/04/2006 10.00,3,52,"71,34394736"
06/04/2006 11.00,3,38,"54,01120848"
06/04/2006 12.00,3,30,"49,14495816"
06/04/2006 13.00,3,46,"65,68268744"
06/04/2006 14.00,3,50,"68,63846736"
06/04/2006 15.00,3,53,"72,05083288"
06/04/2006 16.00,4,51,"66,84606296"
06/04/2006 17.00,3,43,"59,31452288"
06/04/2006 18.00,3,35,"48,37065552"
06/04/2006 19.00,3,37,"50,75838024"
06/04/2006 20.00,3,21,"34,62662592"
06/04/2006 21.00,3,22,"35,2971452"
06/04/2006 22.00,3,32,"50,35632488"
06/04/2006 23.00,3,18,"31,209098"
07/04/2006 0.00,3,12,"23,4985756"
07/04/2006 1.00,3,10,"21,47141584"
07/04/2006 2.00,3,12,"23,69960328"
07/04/2006 3.00,3,13,"25,29878096"
07/04/2006 4.00,3,28,"44,7767456"
07/04/2006 5.00,3,32,"50,71040816"
07/04/2006 6.00,3,35,"58,33921168"
07/04/2006 7.00,3,46,"83,84810232"
07/04/2006 8.00,3,39,"73,97940992"
07/04/2006 9.00,3,42,"75,20895976"
07/04/2006 10.00,3,39,"65,77086888"
07/04/2006 11.00,3,31,"54,76214648"
07/04/2006 12.00,3,37,"61,20420984"
07/04/2006 13.00,3,33,"53,9269084"
07/04/2006 14.00,3,33,"52,81150496"
07/04/2006 15.00,3,33,"53,2952792"
07/04/2006 16.00,3,35,"52,65586816"
07/04/2006 17.00,3,40,"60,9007372"
07/04/2006 18.00,3,44,"65,60096856"
07/04/2006 19.00,3,33,"53,46127904"
07/04/2006 20.00,3,36,"54,96315504"
07/04/2006 21.00,3,32,"50,92959984"
07/04/2006 22.00,3,23,"35,87430152"
07/04/2006 23.00,3,26,"42,307302"
08/04/2006 0.00,3,17,"28,43486248"
08/04/2006 1.00,,13,"23,94992232"
08/04/2006 2.00,3,13,"23,64643056"
08/04/2006 3.00,3,19,"31,516452"
08/04/2006 4.00,3,16,"31,8523904"
08/04/2006 5.00,3,19,"31,38808032"
08/04/2006 6.00,3,21,"33,97295136"
08/04/2006 7.00,4,33,"50,93866272"
08/04/2006 8.00,4,34,"56,09414128"
08/04/2006 9.00,4,34,"60,64781784"
08/04/2006 10.00,3,35,"56,81525208"
08/04/2006 11.00,4,26,"41,88968296"
08/04/2006 12.00,3,23,"37,34376912"
08/04/2006 13.00,3,22,"36,75624976"
08/04/2006 14.00,3,15,"27,17808576"
08/04/2006 15.00,3,15,"25,99136472"
08/04/2006 16.00,3,14,"24,24175088"
08/04/2006 17.00,3,16,"26,66448432"
08/04/2006 18.00,3,26,"36,39696584"
08/04/2006 19.00,3,49,"60,5829628"
08/04/2006 20.00,3,89,"101,630926"
08/04/2006 21.00,4,123,"150,23505584"
08/04/2006 22.00,4,115,"146,58275344"
08/04/2006 23.00,4,65,"78,5810968"
09/04/2006 0.00,3,45,"57,21732656"
09/04/2006 1.00,3,54,"67,3480012"
09/04/2006 2.00,3,,
09/04/2006 3.00,4,73,"107,29222416"
09/04/2006 4.00,4,74,"111,77454488"
09/04/2006 5.00,4,78,"108,7357268"
09/04/2006 6.00,4,85,"132,23562168"
09/04/2006 7.00,4,90,"138,85148584"
09/04/2006 8.00,4,73,"99,88519352"
09/04/2006 9.00,4,38,"51,97364744"
09/04/2006 10.00,4,29,"42,3695376"
09/04/2006 11.00,4,31,"44,97907344"
09/04/2006 12.00,4,31,"44,56791696"
09/04/2006 13.00,4,25,"36,56688528"
09/04/2006 14.00,4,13,"22,4687724"
09/04/2006 15.00,4,14,"23,58157552"
09/04/2006 16.00,4,17,"25,59837224"
09/04/2006 17.00,4,22,"30,9094876"
09/04/2006 18.00,4,40,"49,62613208"
09/04/2006 19.00,4,39,"48,26561024"
09/04/2006 20.00,4,33,"42,0440196"
09/04/2006 21.00,3,45,"55,52088544"
09/04/2006 22.00,4,45,"55,84642256"
09/04/2006 23.00,3,29,"39,5149216"
10/04/2006 0.00,3,31,"42,22688328"
10/04/2006 1.00,,28,"39,34502128"
10/04/2006 2.00,3,20,"31,53463512"
10/04/2006 3.00,3,19,"29,47632888"
10/04/2006 4.00,3,28,"39,4033564"
10/04/2006 5.00,3,47,"58,56488504"
10/04/2006 6.00,3,66,"84,73521296"
10/04/2006 7.00,4,83,"117,0662152"
10/04/2006 8.00,4,58,"84,1840216"
10/04/2006 9.00,4,44,"65,41680472"
10/04/2006 10.00,4,35,"52,70515952"
10/04/2006 11.00,4,30,"48,42772872"
10/04/2006 12.00,3,25,"40,1076416"
10/04/2006 13.00,4,40,"56,82823456"
10/04/2006 14.00,3,40,"55,20571136"
10/04/2006 15.00,3,35,"53,62857904"
10/04/2006 16.00,3,37,"51,469128"
10/04/2006 17.00,3,26,"38,07398104"
10/04/2006 18.00,3,40,"52,96064096"
10/04/2006 19.00,3,36,"49,10604896"
10/04/2006 20.00,3,32,"44,5004616"
10/04/2006 21.00,3,28,"40,18285968"
10/04/2006 22.00,3,29,"40,71720632"
10/04/2006 23.00,3,17,"29,07557368"
11/04/2006 0.00,3,16,"27,46083232"
11/04/2006 1.00,3,12,"23,214548"
11/04/2006 2.00,3,15,"26,40898376"
11/04/2006 3.00,3,9,"19,79181944"
11/04/2006 4.00,3,18,"31,34527064"
11/04/2006 5.00,3,23,"38,97795552"
11/04/2006 6.00,3,65,"96,91253064"
11/04/2006 7.00,3,57,"76,99230128"
11/04/2006 8.00,3,41,"58,83723032"
11/04/2006 9.00,4,40,"64,20023736"
11/04/2006 10.00,3,40,"67,68130104"
11/04/2006 11.00,3,30,"50,83489848"
11/04/2006 12.00,3,28,"46,14763048"
11/04/2006 13.00,3,30,"52,7557128"
11/04/2006 14.00,3,35,"56,42746024"
11/04/2006 15.00,3,23,"43,55759704"
11/04/2006 16.00,3,18,"33,3880132"
11/04/2006 17.00,3,22,"38,40599984"
11/04/2006 18.00,3,17,"30,67993288"
11/04/2006 19.00,3,42,"57,26661792"
11/04/2006 20.00,3,37,"54,03585416"
11/04/2006 21.00,3,25,"38,14141728"
11/04/2006 22.00,3,13,"24,53356032"
11/04/2006 23.00,3,15,"27,63073264"
12/04/2006 0.00,3,13,"25,12628032"
12/04/2006 1.00,,17,"29,96270344"
12/04/2006 2.00,3,,
12/04/2006 3.00,3,10,"22,612746"
12/04/2006 4.00,3,9,"21,62705264"
12/04/2006 5.00,3,17,"33,4230028"
12/04/2006 6.00,3,27,"42,8611128"
12/04/2006 7.00,3,33,"59,658224"
12/04/2006 8.00,3,39,"72,2803876"
12/04/2006 9.00,3,27,"53,7647708"
12/04/2006 10.00,3,33,"61,3676476"
12/04/2006 11.00,3,27,"55,4975208"
12/04/2006 12.00,3,29,"53,63117936"
12/04/2006 13.00,3,30,"57,8865648"
12/04/2006 14.00,3,24,"44,84808232"
12/04/2006 15.00,3,26,"46,26177688"
12/04/2006 16.00,4,48,"76,09737056"
12/04/2006 17.00,5,46,"68,11970352"
12/04/2006 18.00,4,46,"62,81505072"
12/04/2006 19.00,4,52,"69,35309648"
12/04/2006 20.00,4,46,"65,95375168"
12/04/2006 21.00,3,79,"96,24847392"
12/04/2006 22.00,4,86,"115,5240916"
12/04/2006 23.00,4,65,"82,27227016"
13/04/2006 0.00,3,65,"80,65624776"
13/04/2006 1.00,3,68,"83,48105568"
13/04/2006 2.00,3,44,"55,1979104"
13/04/2006 3.00,3,31,"43,678206"
13/04/2006 4.00,3,30,"47,87651824"
13/04/2006 5.00,3,41,"62,89286912"
13/04/2006 6.00,4,76,"110,4658956"
13/04/2006 7.00,4,56,"90,17731944"
13/04/2006 8.00,4,56,"87,43941192"
13/04/2006 9.00,4,64,"110,63191456"
13/04/2006 10.00,4,60,"96,28998344"
13/04/2006 11.00,4,50,"82,51480736"
13/04/2006 12.00,4,44,"81,87019568"
13/04/2006 13.00,4,47,"76,90280056"
13/04/2006 14.00,4,58,"86,25397192"
13/04/2006 15.00,3,44,"67,53994688"
13/04/2006 16.00,4,44,"68,5749316"
13/04/2006 17.00,3,38,"63,31440776"
13/04/2006 18.00,3,44,"67,08860016"
13/04/2006 19.00,3,27,"42,881858"
13/04/2006 20.00,3,20,"34,3334972"
13/04/2006 21.00,3,15,"29,13134672"
13/04/2006 22.00,3,13,"26,04065608"
13/04/2006 23.00,3,15,"28,74483592"
14/04/2006 0.00,3,12,"24,54394248"
14/04/2006 1.00,,7,"18,25232484"
14/04/2006 2.00,3,6,"17,13433255"
14/04/2006 3.00,3,7,"18,28863946"
14/04/2006 4.00,3,13,"24,73848848"
14/04/2006 5.00,3,20,"35,38534576"
14/04/2006 6.00,3,40,"63,05630688"
14/04/2006 7.00,4,56,"90,53660336"
14/04/2006 8.00,4,46,"76,38789896"
14/04/2006 9.00,4,37,"61,23405616"
14/04/2006 10.00,4,29,"49,4341864"
14/04/2006 11.00,4,25,"46,17359544"
14/04/2006 12.00,4,31,"51,11246352"
14/04/2006 13.00,4,31,"53,40032448"
14/04/2006 14.00,4,24,"38,72247408"
14/04/2006 15.00,3,21,"34,77167024"
14/04/2006 16.00,4,26,"38,21535432"
14/04/2006 17.00,4,30,"41,90782784"
14/04/2006 18.00,5,55,"66,72155352"
14/04/2006 19.00,4,101,"114,28419784"
14/04/2006 20.00,4,131,"168,86868128"
14/04/2006 21.00,4,124,"165,2669704"
14/04/2006 22.00,4,79,"99,2483828"
14/04/2006 23.00,4,46,"58,53505784"
15/04/2006 0.00,4,56,"69,47112424"
15/04/2006 1.00,4,58,"72,7083888"
15/04/2006 2.00,3,,
15/04/2006 3.00,4,34,"46,58729488"
15/04/2006 4.00,4,55,"78,1971672"
15/04/2006 5.00,4,79,"107,70466168"
15/04/2006 6.00,4,109,"220,3597208"
15/04/2006 7.00,4,122,"224,9599928"
15/04/2006 8.00,4,117,"201,5653344"
15/04/2006 9.00,6,75,"96,92031248"
15/04/2006 10.00,5,58,"76,77957216"
15/04/2006 11.00,4,35,"48,74546488"
15/04/2006 12.00,4,28,"39,98181288"
15/04/2006 13.00,4,25,"35,7433104"
15/04/2006 14.00,4,18,"27,96925224"
15/04/2006 15.00,4,21,"30,27915856"
15/04/2006 16.00,4,21,"30,51651424"
15/04/2006 17.00,4,32,"41,12058096"
15/04/2006 18.00,4,56,"65,9913416"
15/04/2006 19.00,4,83,"94,4625512"
15/04/2006 20.00,3,44,"56,37040616"
15/04/2006 21.00,4,24,"36,8301868"
15/04/2006 22.00,4,40,"53,82054384"
15/04/2006 23.00,3,35,"44,73523608"
16/04/2006 0.00,3,26,"36,74846792"
16/04/2006 1.00,,55,"67,5814564"
16/04/2006 2.00,3,53,"64,79295736"
16/04/2006 3.00,3,43,"53,65972552"
16/04/2006 4.00,3,36,"46,95304136"
16/04/2006 5.00,4,51,"68,42447632"
16/04/2006 6.00,3,56,"69,40370712"
16/04/2006 7.00,4,69,"98,73736256"
16/04/2006 8.00,4,69,"92,42629032"
16/04/2006 9.00,4,58,"78,79378768"
16/04/2006 10.00,4,43,"60,1342164"
16/04/2006 11.00,4,25,"40,75871584"
16/04/2006 12.00,4,15,"25,8033004"
16/04/2006 13.00,4,29,"43,37339496"
16/04/2006 14.00,4,12,"21,10046872"
16/04/2006 15.00,4,9,"17,7776326"
16/04/2006 16.00,4,10,"18,56100577"
16/04/2006 17.00,4,12,"20,2302028"
16/04/2006 18.00,4,21,"28,83951816"
16/04/2006 19.00,4,34,"42,12313816"
16/04/2006 20.00,4,123,"225,0936416"
16/04/2006 21.00,4,123,"168,75325384"
16/04/2006 22.00,4,122,"157,88848592"
16/04/2006 23.00,4,96,"111,3789712"
17/04/2006 0.00,3,50,"61,0589552"
17/04/2006 1.00,3,37,"47,71439976"
17/04/2006 2.00,3,34,"45,23717432"
17/04/2006 3.00,3,35,"46,91545144"
17/04/2006 4.00,3,28,"38,78212848"
17/04/2006 5.00,6,54,"74,2011828"
17/04/2006 6.00,4,58,"83,66910088"
17/04/2006 7.00,3,79,"105,33508184"
17/04/2006 8.00,4,65,"88,16574248"
17/04/2006 9.00,4,44,"59,90596184"
17/04/2006 10.00,4,39,"53,72974296"
17/04/2006 11.00,4,45,"59,1044132"
17/04/2006 12.00,4,44,"60,15756192"
17/04/2006 13.00,4,47,"66,9160804"
17/04/2006 14.00,6,24,"34,77576192"
17/04/2006 15.00,4,21,"31,1338608"
17/04/2006 16.00,4,19,"28,17546144"
17/04/2006 17.00,4,17,"26,63335696"
17/04/2006 18.00,4,25,"34,231014"
17/04/2006 19.00,3,41,"51,0229628"
17/04/2006 20.00,4,73,"97,16673104"
17/04/2006 21.00,4,58,"75,14020424"
17/04/2006 22.00,3,41,"55,02542888"
17/04/2006 23.00,3,46,"55,99557768"
18/04/2006 0.00,3,27,"37,5785436"
18/04/2006 1.00,,20,"30,34789496"
18/04/2006 2.00,3,,
18/04/2006 3.00,3,20,"30,54115992"
18/04/2006 4.00,3,33,"43,4447508"
18/04/2006 5.00,3,41,"51,3757268"
18/04/2006 6.00,4,66,"81,74052384"
18/04/2006 7.00,4,63,"81,56670392"
18/04/2006 8.00,4,65,"84,47064952"
18/04/2006 9.00,4,73,"95,68299992"
18/04/2006 10.00,4,45,"61,3793108"
18/04/2006 11.00,4,35,"52,62862216"
18/04/2006 12.00,4,33,"49,77268688"
18/04/2006 13.00,4,30,"45,90899376"
18/04/2006 14.00,4,29,"43,61853248"
18/04/2006 15.00,3,24,"37,08828768"
18/04/2006 16.00,4,25,"38,17514496"
18/04/2006 17.00,4,37,"50,93478136"
18/04/2006 18.00,4,33,"44,55493448"
18/04/2006 19.00,3,46,"61,34170176"
18/04/2006 20.00,4,35,"45,18918312"
18/04/2006 21.00,3,34,"46,00757648"
18/04/2006 22.00,3,27,"38,13105424"
18/04/2006 23.00,4,50,"70,89522008"
19/04/2006 0.00,3,57,"70,08590872"
19/04/2006 1.00,3,47,"59,37805864"
19/04/2006 2.00,3,22,"33,40097656"
19/04/2006 3.00,3,11,"22,00446232"
19/04/2006 4.00,3,15,"28,39207192"
19/04/2006 5.00,3,15,"29,99513096"
19/04/2006 6.00,3,20,"36,5967316"
19/04/2006 7.00,4,44,"75,46057896"
19/04/2006 8.00,4,47,"74,16487392"
19/04/2006 9.00,3,35,"64,3338288"
19/04/2006 10.00,3,36,"63,67755392"
19/04/2006 11.00,3,36,"70,15202568"
19/04/2006 12.00,3,49,"85,01925968"
19/04/2006 13.00,3,37,"68,3298132"
19/04/2006 14.00,3,29,"50,96200824"
19/04/2006 15.00,3,28,"51,87378368"
19/04/2006 16.00,3,34,"56,4611688"
19/04/2006 17.00,3,43,"66,14179688"
19/04/2006 18.00,3,64,"89,35374456"
19/04/2006 19.00,3,71,"98,77499072"
19/04/2006 20.00,3,94,"122,2593028"
19/04/2006 21.00,4,112,"157,32431208"
19/04/2006 22.00,3,47,"59,9189252"
19/04/2006 23.00,3,23,"34,93919968"
20/04/2006 0.00,3,25,"36,91188656"
20/04/2006 1.00,,41,"53,21356032"
20/04/2006 2.00,3,39,"50,48991632"
20/04/2006 3.00,3,44,"56,4040956"
20/04/2006 4.00,3,49,"64,35197368"
20/04/2006 5.00,3,35,"53,6778704"
20/04/2006 6.00,5,82,"114,6680892"
20/04/2006 7.00,4,112,"193,3502352"
20/04/2006 8.00,4,127,"228,4683216"
20/04/2006 9.00,4,71,"114,896382"
20/04/2006 10.00,4,64,"95,72967184"
20/04/2006 11.00,4,62,"95,06433408"
20/04/2006 12.00,3,40,"61,0952832"
20/04/2006 13.00,3,29,"45,70278456"
20/04/2006 14.00,3,24,"37,63039704"
20/04/2006 15.00,3,28,"41,121862"
20/04/2006 16.00,4,37,"51,9658656"
20/04/2006 17.00,3,53,"66,87070864"
20/04/2006 18.00,4,75,"90,61440264"
20/04/2006 19.00,4,73,"83,77674648"
20/04/2006 20.00,4,120,"145,02900488"
20/04/2006 21.00,4,107,"129,06061184"
20/04/2006 22.00,4,122,"160,09984776"
20/04/2006 23.00,4,108,"130,63904432"
21/04/2006 0.00,3,102,"115,3814564"
21/04/2006 1.00,4,99,"123,12566824"
21/04/2006 2.00,4,,
21/04/2006 3.00,4,90,"144,55949416"
21/04/2006 4.00,4,86,"142,70741624"
21/04/2006 5.00,4,86,"124,6120188"
21/04/2006 6.00,7,104,"201,4238464"
21/04/2006 7.00,4,109,"222,5112944"
21/04/2006 8.00,4,89,"135,4171132"
21/04/2006 9.00,4,63,"96,59607552"
21/04/2006 10.00,4,48,"70,28691728"
21/04/2006 11.00,4,33,"51,40815432"
21/04/2006 12.00,4,39,"58,17319272"
21/04/2006 13.00,4,36,"54,58706464"
21/04/2006 14.00,3,29,"44,58608096"
21/04/2006 15.00,3,25,"40,389088"
21/04/2006 16.00,3,35,"51,51323784"
21/04/2006 17.00,4,45,"71,38417584"
21/04/2006 18.00,3,50,"64,97842136"
21/04/2006 19.00,4,111,"174,62852392"
21/04/2006 20.00,3,102,"134,52740224"
21/04/2006 21.00,3,70,"86,69497472"
21/04/2006 22.00,3,67,"81,59264976"
21/04/2006 23.00,3,64,"79,16603496"
22/04/2006 0.00,3,47,"59,33916856"
22/04/2006 1.00,,38,"49,67800464"
22/04/2006 2.00,3,25,"37,18813232"
22/04/2006 3.00,3,19,"30,64360488"
22/04/2006 4.00,3,19,"31,73048128"
22/04/2006 5.00,3,34,"49,15662136"
22/04/2006 6.00,3,38,"54,52609096"
22/04/2006 7.00,4,68,"106,7578584"
22/04/2006 8.00,4,70,"126,8025972"
22/04/2006 9.00,4,53,"79,6342264"
22/04/2006 10.00,4,45,"65,20669504"
22/04/2006 11.00,4,36,"52,5196764"
22/04/2006 12.00,4,25,"38,39303648"
22/04/2006 13.00,4,27,"40,49413328"
22/04/2006 14.00,3,18,"29,1585736"
22/04/2006 15.00,4,15,"24,74106968"
22/04/2006 16.00,4,19,"28,62940848"
22/04/2006 17.00,4,19,"28,19232528"
22/04/2006 18.00,3,28,"38,5512736"
22/04/2006 19.00,4,52,"65,89537832"
22/04/2006 20.00,4,93,"107,91993376"
22/04/2006 21.00,4,88,"100,81643312"
22/04/2006 22.00,3,75,"90,46524752"
22/04/2006 23.00,3,30,"42,80663992"
23/04/2006 0.00,3,22,"34,127288"
23/04/2006 1.00,3,19,"30,42701352"
23/04/2006 2.00,3,15,"26,60482992"
23/04/2006 3.00,3,13,"24,45444176"
23/04/2006 4.00,3,13,"24,84483392"
23/04/2006 5.00,3,18,"29,18061896"
23/04/2006 6.00,3,36,"49,26168576"
23/04/2006 7.00,3,51,"64,8694756"
23/04/2006 8.00,3,58,"75,12722176"
23/04/2006 9.00,4,35,"49,06065808"
23/04/2006 10.00,4,30,"42,57578504"
23/04/2006 11.00,3,26,"37,9883808"
23/04/2006 12.00,4,22,"34,1778604"
23/04/2006 13.00,4,18,"27,98869728"
23/04/2006 14.00,4,9,"17,72186147"
23/04/2006 15.00,3,10,"19,03051075"
23/04/2006 16.00,4,15,"23,51025792"
23/04/2006 17.00,4,21,"30,66435008"
23/04/2006 18.00,3,36,"44,87012768"
23/04/2006 19.00,4,110,"157,33725632"
23/04/2006 20.00,4,141,"170,03985776"
23/04/2006 21.00,4,76,"88,24484192"
23/04/2006 22.00,4,141,"219,8889864"
23/04/2006 23.00,4,128,"162,1542344"
24/04/2006 0.00,3,44,"55,23813888"
24/04/2006 1.00,,24,"35,38924624"
24/04/2006 2.00,3,,
24/04/2006 3.00,4,57,"69,2065608"
24/04/2006 4.00,5,66,"80,91174832"
24/04/2006 5.00,4,80,"112,67985776"
24/04/2006 6.00,7,105,"160,04015512"
24/04/2006 7.00,5,120,"237,571736"
24/04/2006 8.00,4,101,"146,86419984"
24/04/2006 9.00,4,62,"89,9335012"
24/04/2006 10.00,4,39,"57,33143472"
24/04/2006 11.00,4,35,"50,82843592"
24/04/2006 12.00,4,29,"42,09979264"
24/04/2006 13.00,4,34,"48,09829112"
24/04/2006 14.00,4,22,"33,51770416"
24/04/2006 15.00,4,28,"39,59143984"
24/04/2006 16.00,4,36,"48,64430096"
24/04/2006 17.00,4,39,"50,75189856"
24/04/2006 18.00,4,42,"51,46782784"
24/04/2006 19.00,4,94,"107,34147728"
24/04/2006 20.00,4,174,"264,5515856"
24/04/2006 21.00,5,202,"424,531876"
24/04/2006 22.00,4,173,"351,3164248"
24/04/2006 23.00,4,128,"229,6059616"
25/04/2006 0.00,4,103,"143,3338448"
25/04/2006 1.00,3,70,"88,14757848"
25/04/2006 2.00,3,51,"61,87216704"
25/04/2006 3.00,3,54,"66,97445376"
25/04/2006 4.00,3,55,"68,99645112"
25/04/2006 5.00,6,83,"150,76548288"
25/04/2006 6.00,4,110,"164,27219504"
25/04/2006 7.00,4,102,"143,61267176"
25/04/2006 8.00,4,72,"94,37046928"
25/04/2006 9.00,5,82,"119,212722"
25/04/2006 10.00,9,67,"90,43672048"
25/04/2006 11.00,7,50,"69,19227816"
25/04/2006 12.00,6,24,"35,24787296"
25/04/2006 13.00,4,22,"32,26742824"
25/04/2006 14.00,4,17,"27,2131136"
25/04/2006 15.00,4,11,"20,19907544"
25/04/2006 16.00,4,16,"25,19371656"
25/04/2006 17.00,4,20,"29,70590272"
25/04/2006 18.00,4,34,"43,54201424"
25/04/2006 19.00,4,50,"60,56611808"
25/04/2006 20.00,4,79,"90,55994888"
25/04/2006 21.00,3,64,"74,15841136"
25/04/2006 22.00,3,77,"86,83372856"
25/04/2006 23.00,3,71,"80,94545688"
26/04/2006 0.00,3,64,"73,96904688"
26/04/2006 1.00,,45,"55,46381224"
26/04/2006 2.00,3,38,"48,05160008"
26/04/2006 3.00,3,44,"54,81791952"
26/04/2006 4.00,4,47,"61,72429296"
26/04/2006 5.00,4,67,"90,24347464"
26/04/2006 6.00,4,65,"86,30976408"
26/04/2006 7.00,4,109,"169,55868384"
26/04/2006 8.00,4,121,"205,6753696"
26/04/2006 9.00,4,125,"219,02916"
26/04/2006 10.00,4,102,"162,60688128"
26/04/2006 11.00,4,92,"131,31868384"
26/04/2006 12.00,4,62,"86,60029248"
26/04/2006 13.00,3,45,"64,90836568"
26/04/2006 14.00,3,30,"43,68858816"
26/04/2006 15.00,3,35,"49,29927568"
26/04/2006 16.00,3,47,"63,93305448"
26/04/2006 17.00,3,56,"72,51124248"
26/04/2006 18.00,3,79,"95,53122536"
26/04/2006 19.00,3,103,"127,03993376"
26/04/2006 20.00,3,103,"124,1061992"
26/04/2006 21.00,3,85,"100,61410528"
26/04/2006 22.00,3,47,"58,17447376"
26/04/2006 23.00,3,50,"65,99266088"
27/04/2006 0.00,3,47,"63,00181488"
27/04/2006 1.00,3,35,"45,9531036"
27/04/2006 2.00,3,,
27/04/2006 3.00,3,21,"31,0923704"
27/04/2006 4.00,3,27,"38,09214504"
27/04/2006 5.00,3,30,"41,45778128"
27/04/2006 6.00,3,64,"82,54853504"
27/04/2006 7.00,3,70,"103,11465712"
27/04/2006 8.00,4,62,"88,8142164"
27/04/2006 9.00,3,33,"50,2629428"
27/04/2006 10.00,3,31,"46,62752336"
27/04/2006 11.00,3,25,"39,5356668"
27/04/2006 12.00,3,22,"36,52277544"
27/04/2006 13.00,3,24,"37,27115136"
27/04/2006 14.00,3,34,"47,5185536"
27/04/2006 15.00,3,45,"60,9214824"
27/04/2006 16.00,3,72,"90,0411468"
27/04/2006 17.00,3,57,"78,4462052"
27/04/2006 18.00,3,37,"50,03338808"
27/04/2006 19.00,3,41,"52,22394736"
27/04/2006 20.00,3,40,"50,71297024"
27/04/2006 21.00,3,47,"60,35210792"
27/04/2006 22.00,3,48,"59,58560624"
27/04/2006 23.00,3,47,"58,65694784"
28/04/2006 0.00,3,34,"44,92720088"
28/04/2006 1.00,,29,"40,67181544"
28/04/2006 2.00,3,30,"41,0349616"
28/04/2006 3.00,3,24,"35,2167456"
28/04/2006 4.00,3,28,"38,94424696"
28/04/2006 5.00,3,39,"56,28608696"
28/04/2006 6.00,3,84,"186,15994888"
28/04/2006 7.00,3,85,"140,92275544"
28/04/2006 8.00,3,84,"146,0626512"
28/04/2006 9.00,3,74,"113,7770972"
28/04/2006 10.00,3,34,"55,0993468"
28/04/2006 11.00,3,36,"56,91513496"
28/04/2006 12.00,3,31,"46,24619408"
28/04/2006 13.00,3,42,"58,90988632"
28/04/2006 14.00,3,41,"56,96052584"
28/04/2006 15.00,3,30,"44,16454232"
28/04/2006 16.00,3,27,"38,8197184"
28/04/2006 17.00,3,31,"43,47455888"
28/04/2006 18.00,3,43,"55,55589416"
28/04/2006 19.00,3,58,"71,43864872"
28/04/2006 20.00,3,59,"71,16498416"
28/04/2006 21.00,3,67,"85,40447032"
28/04/2006 22.00,3,63,"86,19041704"
28/04/2006 23.00,3,42,"56,15509584"
29/04/2006 0.00,3,28,"39,31905632"
29/04/2006 1.00,3,27,"38,46307304"
29/04/2006 2.00,3,23,"34,02870528"
29/04/2006 3.00,3,17,"28,01594328"
29/04/2006 4.00,3,22,"33,56959584"
29/04/2006 5.00,3,49,"69,58268944"
29/04/2006 6.00,3,67,"87,04641944"
29/04/2006 7.00,3,67,"96,95402104"
29/04/2006 8.00,3,55,"84,59904032"
29/04/2006 9.00,3,44,"70,90688328"
29/04/2006 10.00,3,37,"63,60749824"
29/04/2006 11.00,3,29,"51,15395392"
29/04/2006 12.00,3,16,"29,14819144"
29/04/2006 13.00,3,39,"56,32371512"
29/04/2006 14.00,3,55,"73,90419184"
29/04/2006 15.00,3,34,"49,089166"
29/04/2006 16.00,3,34,"48,0542004"
29/04/2006 17.00,3,49,"66,25332384"
29/04/2006 18.00,3,63,"79,64070808"
29/04/2006 19.00,3,85,"105,79291024"
29/04/2006 20.00,3,76,"89,07619864"
29/04/2006 21.00,3,97,"151,79398592"
29/04/2006 22.00,3,89,"153,13248152"
29/04/2006 23.00,3,67,"81,70679616"
30/04/2006 0.00,3,58,"72,19218704"
30/04/2006 1.00,,43,"55,13179344"
30/04/2006 2.00,3,,
30/04/2006 3.00,3,23,"34,57863472"
30/04/2006 4.00,3,25,"37,50458744"
30/04/2006 5.00,3,37,"52,56896776"
30/04/2006 6.00,3,31,"45,55622976"
30/04/2006 7.00,3,21,"34,94956272"
30/04/2006 8.00,3,18,"33,0949036"
30/04/2006 9.00,3,20,"32,3426272"
30/04/2006 10.00,3,22,"35,887284"
30/04/2006 11.00,3,25,"39,9844132"
