,Regione Puglia,,,,,
13/01/2006 23.00,1,"37,21275888","6,94972678","26,56223056","0,39069091","26,12318039"
14/01/2006 0.00,1,"34,0403876","6,50702682","24,06772064","0,33569708","26,12318039"
14/01/2006 1.00,,"13,6221243","3,34306734","8,63085022","0,28231795","48,34363174"
14/01/2006 2.00,1,,,,"0,26185705","48,34363174"
14/01/2006 3.00,1,"6,11264106","1,5874709","3,70672366",,"48,34363174"
14/01/2006 4.00,1,"4,28520499","1,46750327","2,14797904","0,24468728","48,34363174"
14/01/2006 5.00,1,"6,5030313","1,41258664","4,34657446","0,26373154","48,34363174"
14/01/2006 6.00,1,"16,11620785","2,24898819","12,67242434","0,2592125","48,34363174"
14/01/2006 7.00,1,"22,73207392","4,89758876","15,22403997","0,33608736","48,34363174"
14/01/2006 8.00,1,"31,27653424","4,36533424","24,59206752","0,35737307","48,34363174"
14/01/2006 9.00,1,"36,08961184","7,10855966","25,64334248","0,39345429","48,34363174"
14/01/2006 10.00,1,"38,44358976","8,76953124","25,4746276","0,35748957","48,34363174"
14/01/2006 11.00,1,"38,6770832","10,27504681","23,07615744","0,51147112","48,34363174"
14/01/2006 12.00,1,"32,9716752","8,37667636","20,23251632","0,4553787","48,34363174"
14/01/2006 13.00,1,"50,37965128","16,84458823","25,57066736","0,47199043","48,34363174"
14/01/2006 14.00,1,"39,94810432","14,03968619","18,85547862","0,45943639","48,34363174"
14/01/2006 15.00,2,"24,61657936","8,44004017","11,66916544","0,42420446","48,34363174"
14/01/2006 16.00,2,"27,14047672","10,54539766","11,35507929","0,43706839","48,34363174"
14/01/2006 17.00,2,"43,43306848","12,1903191","24,73613672","0,56740859","48,34363174"
14/01/2006 18.00,2,"51,57029192","12,74369156","32,06001448","0,64613813","48,34363174"
14/01/2006 19.00,1,"71,44773072","18,69734342","42,811592","0,6673854","48,34363174"
14/01/2006 20.00,1,"92,73368256","24,63917372","54,94671184","0,86768501","48,34363174"
14/01/2006 21.00,1,"64,11073664","13,51503588","43,39305032","0,5800803","48,34363174"
14/01/2006 22.00,1,"43,87665248","8,93596708","30,17940952","0,50150454","48,34363174"
14/01/2006 23.00,1,"46,7403696","10,54117407","30,57915136","0,49520772","48,34363174"
15/01/2006 0.00,1,"26,4440116","4,84013947","19,02680338","0,42829944","48,34363174"
15/01/2006 1.00,1,"49,161822","12,26804212","30,47401048","0,5679876","37,2496109"
15/01/2006 2.00,1,"37,31006056","7,82414438","25,31627576","0,43633444","37,2496109"
15/01/2006 3.00,1,"34,61624376","6,80694777","24,18324368","0,49285092","37,2496109"
15/01/2006 4.00,1,"22,50119992","5,4551898","14,14031263","0,36726159","37,2496109"
15/01/2006 5.00,1,"15,42492042","4,43883741","8,76582977","0,30696003","37,2496109"
15/01/2006 6.00,1,"11,91400851","3,29153132","6,86704169","0,29757362","37,2496109"
15/01/2006 7.00,1,"17,49100086","4,4455949","10,68927118","0,35899592","37,2496109"
15/01/2006 8.00,1,"36,43849448","11,47811375","19,54853656","0,40133551","37,2496109"
15/01/2006 9.00,1,"41,08815344","12,67780008","21,78737384","0,5088056","37,2496109"
15/01/2006 10.00,1,"49,9010968","18,74633805","22,66343312","0,57868812","37,2496109"
15/01/2006 11.00,1,"47,86483592","17,13606201","22,39865936","0,62473591","37,2496109"
15/01/2006 12.00,1,"42,22818344","13,23201676","22,45837112","0,59302112","37,2496109"
15/01/2006 13.00,1,"47,53927968","12,46827166","28,44803616","0,58919642","37,2496109"
15/01/2006 14.00,1,"37,00396848","8,5211463","23,9405344","0,47307272","37,2496109"
15/01/2006 15.00,1,"22,71521008","5,96885653","13,56795352","0,38174837","37,2496109"
15/01/2006 16.00,1,"23,61142184","7,72783233","12,11303242","0,39221822","37,2496109"
15/01/2006 17.00,1,"29,15209192","8,01677096","16,85676178","0,48539609","37,2496109"
15/01/2006 18.00,1,"80,40072808","30,52437775","33,56426136","0,83739851","37,2496109"
15/01/2006 19.00,1,"50,5716352","15,57900793","27,20208136","0,82260301","37,2496109"
15/01/2006 20.00,1,"31,97301848","6,69796122","21,7055976","0,4836183","37,2496109"
15/01/2006 21.00,1,"58,28992032","18,34335753","30,45974696","0,61021186","37,2496109"
15/01/2006 22.00,1,"38,66148128","8,52283474","25,60959568","0,49516927","37,2496109"
15/01/2006 23.00,1,"56,08247808","19,30732594","26,7634112","0,40315058","37,2496109"
16/01/2006 0.00,1,"21,260006","5,50503488","13,45374402","0,34632538","37,2496109"
16/01/2006 1.00,,"38,42934536","9,97175147","23,13715024","0,50478751","44,99728012"
16/01/2006 2.00,1,,,,"0,44131831","44,99728012"
16/01/2006 3.00,1,"15,83995062","3,38193009","10,65552055",,"44,99728012"
16/01/2006 4.00,1,"12,99049893","2,83024357","8,65161645","0,2963795","44,99728012"
16/01/2006 5.00,1,"14,65192177","3,16311401","9,80542432","0,37495292","44,99728012"
16/01/2006 6.00,1,"47,19817888","14,35481556","27,2591928","0,53603747","44,99728012"
16/01/2006 7.00,1,"59,9876616","18,46078752","31,66935464","0,62843362","44,99728012"
16/01/2006 8.00,2,"145,25335896","68,30011038","40,63246648","0,76276278","44,99728012"
16/01/2006 9.00,2,"146,3869264","68,03821544","42,48452528","0,8636145","44,99728012"
16/01/2006 10.00,2,"122,58483992","52,94835573","41,40080368","0,72079249","44,99728012"
16/01/2006 11.00,2,"167,53018568","75,78378136","51,39442616","1,39142824","44,99728012"
16/01/2006 12.00,2,"66,96409072","16,35542754","41,88492208","0,69893826","44,99728012"
16/01/2006 13.00,2,"71,49440264","19,88857758","41,180178","0,61063475","44,99728012"
16/01/2006 14.00,1,"66,97575392","17,91500056","39,50073456","0,56449493","44,99728012"
16/01/2006 15.00,2,"34,65775328","9,42090917","20,20915168","0,49240706","44,99728012"
16/01/2006 16.00,2,"32,16626432","9,74786634","17,2136729","0,55727426","44,99728012"
16/01/2006 17.00,2,"43,7196964","11,71635809","25,75106456","0,59727453","44,99728012"
16/01/2006 18.00,2,"69,73700696","19,97813712","39,09449192","0,78063854","44,99728012"
16/01/2006 19.00,2,"77,5123844","24,28347944","40,5675732","0,70036655","44,99728012"
16/01/2006 20.00,2,"110,36993232","40,38799811","48,50665608","0,77341904","44,99728012"
16/01/2006 21.00,1,"59,37159608","15,13207066","36,19115816","0,51067076","44,99728012"
16/01/2006 22.00,1,"77,75360232","24,54031156","40,1081196","0,70793439","44,99728012"
16/01/2006 23.00,1,"28,9069544","6,00180601","19,70686928","0,36155426","44,99728012"
17/01/2006 0.00,1,"30,3530956","8,32260644","17,77824826","0,37483759","44,99728012"
17/01/2006 1.00,1,"25,67100912","5,05050712","17,93009548","0,41626615","55,59706116"
17/01/2006 2.00,1,"17,29775119","2,75505197","13,07735535","0,33506798","55,59706116"
17/01/2006 3.00,1,"11,07356979","2,0850875","7,87808434","0,29854174","55,59706116"
17/01/2006 4.00,1,"11,2616322","2,38078362","7,61331823","0,30989233","55,59706116"
17/01/2006 5.00,1,"12,8633949","1,90851355","9,94559495","0,30282661","55,59706116"
17/01/2006 6.00,1,"28,6734992","6,46731859","18,75814444","0,37112939","55,59706116"
17/01/2006 7.00,1,"30,40496816","7,21754497","19,38760352","0,40001091","55,59706116"
17/01/2006 8.00,1,"99,6193108","39,07594212","39,94848672","0,83315092","55,59706116"
17/01/2006 9.00,1,"168,161834","84,33956059","39,50721624","0,86604702","55,59706116"
17/01/2006 10.00,1,"157,25947616","69,8529496","50,0861784","0,87990819","55,59706116"
17/01/2006 11.00,1,"63,06666992","19,42983122","33,4617208","0,50020673","55,59706116"
17/01/2006 12.00,1,"31,66952672","8,9993309","18,30907682","0,3987364","55,59706116"
17/01/2006 13.00,1,"23,85524008","7,55886259","12,25969238","0,47773505","55,59706116"
17/01/2006 14.00,1,"26,512748","9,08972967","12,5672892","0,48325715","55,59706116"
17/01/2006 15.00,1,"27,87196968","9,79602298","12,84243556","0,50927975","55,59706116"
17/01/2006 16.00,1,"27,94850704","10,65776358","11,59518442","0,48205953","55,59706116"
17/01/2006 17.00,2,"49,41862272","13,65613393","28,47400112","0,5822938","55,59706116"
17/01/2006 18.00,2,"120,68348976","36,52956812","64,6495956","1,08937403","55,59706116"
17/01/2006 19.00,2,"124,73134672","42,21370587","59,9681592","1,2961359","55,59706116"
17/01/2006 20.00,1,"59,68677016","13,13401503","39,5513452","0,66820323","55,59706116"
17/01/2006 21.00,1,"56,4974968","14,83047124","33,78748736","0,66874495","55,59706116"
17/01/2006 22.00,1,"46,11912256","10,88334089","29,43183664","0,5385096","55,59706116"
17/01/2006 23.00,1,"49,32394048","12,86196951","29,6537816","0,56592322","55,59706116"
18/01/2006 0.00,1,"31,04307904","7,45748149","19,60824832","0,5297057","55,59706116"
18/01/2006 1.00,,"28,88880952","7,70840158","17,0735061","0,48391304","21,95833969"
18/01/2006 2.00,1,,,,"0,37892907","21,95833969"
18/01/2006 3.00,1,"12,06056714","3,60750491","6,52700014",,"21,95833969"
18/01/2006 4.00,1,"11,27849222","3,56019373","5,8209559","0,28624633","21,95833969"
18/01/2006 5.00,1,"13,25119057","3,70550664","7,56789294","0,31552394","21,95833969"
18/01/2006 6.00,1,"27,300014","7,75740244","15,4018445","0,3426999","21,95833969"
18/01/2006 7.00,1,"37,50850704","8,09956677","25,0917496","0,34549007","21,95833969"
18/01/2006 8.00,1,"47,93099112","9,00524542","34,33389872","0,30658024","21,95833969"
18/01/2006 9.00,1,"87,5120488","27,89014013","44,74802736","0,62520075","21,95833969"
18/01/2006 10.00,1,"35,68883752","9,40823716","21,87561264","0,35332703","21,95833969"
18/01/2006 11.00,1,"45,15935592","13,0469869","25,14886104","0,38990453","21,95833969"
18/01/2006 12.00,2,"40,49283312","11,57780268","22,9697164","0,40981788","21,95833969"
18/01/2006 13.00,2,"38,13491648","14,05067226","17,26039262","0,3803492","21,95833969"
18/01/2006 14.00,2,"44,26962584","12,72849063","24,81141216","0,44571036","21,95833969"
18/01/2006 15.00,1,"36,22320328","13,5843192","15,71592874","0,41486349","21,95833969"
18/01/2006 16.00,2,"40,93119736","14,53139076","18,87625059","0,40897791","21,95833969"
18/01/2006 17.00,2,"47,15668848","16,96033477","21,57971152","0,45377449","21,95833969"
18/01/2006 18.00,2,"48,1229368","15,64067208","24,1455964","0,82368879","21,95833969"
18/01/2006 19.00,2,"39,69258464","14,44014777","17,91062558","0,51198605","21,95833969"
18/01/2006 20.00,2,"29,90953072","10,84109378","13,27852452","0,3648314","21,95833969"
18/01/2006 21.00,1,"26,94204936","10,42796517","10,98517994","0,38092355","21,95833969"
18/01/2006 22.00,2,"24,0407232","10,2818068","8,32974272","0,36009218","21,95833969"
18/01/2006 23.00,2,"35,66029136","11,29308888","18,41160974","0,39571439","21,95833969"
19/01/2006 0.00,2,"24,73718832","9,58396565","10,03125446","0,35443494","21,95833969"
19/01/2006 1.00,2,"20,46883952","8,60140571","7,27068018","0,32091323","11,52705956"
19/01/2006 2.00,1,"21,0083868","8,25079421","8,34791437","0,33119552","11,52705956"
19/01/2006 3.00,1,"20,06288368","8,85908579","6,46729602","0,35317325","11,52705956"
19/01/2006 4.00,2,"20,39622176","9,55861912","5,72751072","0,37121444","11,52705956"
19/01/2006 5.00,1,"18,72182982","9,36092598","4,35565837","0,37121444","11,52705956"
19/01/2006 6.00,1,"21,28465168","9,26545815","7,06561436","0,35443494","11,52705956"
19/01/2006 7.00,1,"23,68273944","9,88980113","8,50625282","0,36693306","11,52705956"
19/01/2006 8.00,2,"64,78647568","20,62782412","33,1800832","0,49845574","11,52705956"
19/01/2006 9.00,1,"47,16058896","13,53109724","26,43764464","0,57329534","11,52705956"
19/01/2006 10.00,2,"46,96602384","15,81724728","22,89185976","0,50246916","11,52705956"
19/01/2006 11.00,2,"23,76963984","11,1756564","6,61785073","0,42208766","11,52705956"
19/01/2006 12.00,2,"22,4661912","11,08019107","5,48091434","0,383751","11,52705956"
19/01/2006 13.00,1,"16,1603043","7,23781994","5,07727585","0,34151509","11,52705956"
19/01/2006 14.00,1,"21,25870584","9,43020306","6,79825558","0,42120925","11,52705956"
19/01/2006 15.00,2,"23,18990232","10,46597872","7,1292113","0,3714055","11,52705956"
19/01/2006 16.00,2,"22,88899176","11,10215572","5,8495097","0,33406259","11,52705956"
19/01/2006 17.00,1,"24,23396904","11,83886462","6,06365944","0,33807601","11,52705956"
19/01/2006 18.00,1,"33,73171432","13,61558149","12,83855038","0,42292879","11,52705956"
19/01/2006 19.00,1,"65,52833168","21,43211418","33,04771544","0,61132676","11,52705956"
19/01/2006 20.00,1,"31,4905444","10,32996095","15,64325362","0,43561913","11,52705956"
19/01/2006 21.00,1,"29,30772872","9,77912613","14,30513659","0,36089487","11,52705956"
19/01/2006 22.00,1,"49,33302248","14,8912999","26,4908556","0,47670752","11,52705956"
19/01/2006 23.00,1,"27,16252208","8,28374369","14,45699146","0,33471149","11,52705956"
20/01/2006 0.00,1,"20,86831368","7,20233656","10,0039989","0,4141377","11,52705956"
20/01/2006 1.00,,"14,27320619","5,21187266","6,295977","0,32588312","32,29750061"
20/01/2006 2.00,,,,,"0,30528126","32,29750061"
20/01/2006 3.00,,"9,40695778","3,27040963","4,39199975",,"32,29750061"
20/01/2006 4.00,,"8,73253038","2,88684865","4,30763849","0,24996939","32,29750061"
20/01/2006 5.00,,"10,14882717","2,84798589","5,88325459","0,25472958","32,29750061"
20/01/2006 6.00,,"23,52322128","6,51970008","13,72759022","0,30294078","32,29750061"
20/01/2006 7.00,,"44,06989832","9,63719135","29,29554928","0,52120353","32,29750061"
20/01/2006 8.00,,"68,51397704","18,09919493","40,84531032","0,48715524","32,29750061"
20/01/2006 9.00,,"166,83503984","74,56382879","52,81559664","1,51551355","32,29750061"
20/01/2006 10.00,,"133,00730488","58,18811256","45,05172944","0,73735413","32,29750061"
20/01/2006 11.00,,"66,11068864","27,04951249","27,47853744","0,39460764","32,29750061"
20/01/2006 12.00,,"56,19142384","18,86546396","28,47010064","0,34428313","32,29750061"
20/01/2006 13.00,,"50,320016","16,48129972","25,2812288","0,43629367","32,29750061"
20/01/2006 14.00,,"51,24735512","21,72949874","19,7341344","0,42220532","32,29750061"
20/01/2006 15.00,,"43,04267632","15,72685225","20,0741836","0,40861793","32,29750061"
20/01/2006 16.00,,"55,47159408","20,32789568","25,53171992","0,43329962","32,29750061"
20/01/2006 17.00,,"75,30492304","22,21444457","42,38200384","0,52588683","32,29750061"
20/01/2006 18.00,,"144,3960564","52,96187321","63,17781448","1,11583933","32,29750061"
20/01/2006 19.00,,"155,95987064","60,13041482","63,6943604","1,35667163","32,29750061"
20/01/2006 20.00,,"92,63509984","28,74090588","48,54690368","0,68756786","32,29750061"
20/01/2006 21.00,,"73,747274","19,04794994","44,53646456","0,65209943","32,29750061"
20/01/2006 22.00,,"42,270974","7,22261402","31,20471952","0,41161198","32,29750061"
20/01/2006 23.00,,"55,68818544","11,25085175","38,4429588","0,51103191","32,29750061"
21/01/2006 0.00,,"59,41698696","11,44009896","41,88362192","0,4511113","32,29750061"
21/01/2006 1.00,,"39,98571336","7,91792377","27,84973312","0,40927033","44,70410156"
21/01/2006 2.00,,"31,55538032","5,86156216","22,57257488","0,32912066","44,70410156"
21/01/2006 3.00,,"20,5985496","2,67141194","16,50892882","0,23507487","44,70410156"
21/01/2006 4.00,,"14,86203336","2,08001845","11,67694728","0,2531545","44,70410156"
21/01/2006 5.00,,"12,67144349","1,94399693","9,6938075","0,25637922","44,70410156"
21/01/2006 6.00,,"16,29908109","2,30052296","12,77624786","0,29326778","44,70410156"
21/01/2006 7.00,,"30,45035904","5,29213332","22,36363152","0,40094058","44,70410156"
21/01/2006 8.00,,"40,57711408","6,86524253","30,05870496","0,37975156","44,70410156"
21/01/2006 9.00,,"160,13097512","67,59212613","56,61965448","0,7621896","44,70410156"
21/01/2006 10.00,,"89,95814688","28,39029936","46,96738136","0,8315537","44,70410156"
21/01/2006 11.00,,"31,91980752","6,9556413","21,25652616","0,47751952","44,70410156"
21/01/2006 12.00,,"33,19086688","8,63519941","19,9482784","0,49963006","44,70410156"
21/01/2006 13.00,,"48,05160008","12,47840478","28,9152716","0,65958456","44,70410156"
21/01/2006 14.00,,"52,20322128","13,47701485","31,53568672","0,71129075","44,70410156"
21/01/2006 15.00,,"43,1516412","12,22496201","24,40126904","0,70411202","44,70410156"
21/01/2006 16.00,,"57,41447288","14,14697807","35,7213224","0,72484087","44,70410156"
21/01/2006 17.00,,"71,22721976","14,83638202","48,4845916","0,76710357","44,70410156"
21/01/2006 18.00,,"120,96749824","38,92133906","61,25956224","1,10378624","44,70410156"
21/01/2006 19.00,,"114,13504272","36,87679527","57,60735544","1,05561116","44,70410156"
21/01/2006 20.00,,"97,67515096","31,07944239","50,02128512","0,88625278","44,70410156"
21/01/2006 21.00,,"89,42119992","28,19175202","46,17439848","0,99338851","44,70410156"
21/01/2006 22.00,,"56,37558768","12,17089084","37,7174504","0,64016168","44,70410156"
21/01/2006 23.00,,"62,91363344","14,98339085","40,2677716","0,68879693","44,70410156"
22/01/2006 0.00,,"28,85120048","5,15611306","20,95024288","0,60745663","44,70410156"
22/01/2006 1.00,,"37,7250984","8,10041224","25,30719376","0,56726646","20,78306961"
22/01/2006 2.00,,,,,"0,34301678","20,78306961"
22/01/2006 3.00,,,,,,"20,78306961"
22/01/2006 4.00,,,,,"0,32508743","20,78306961"
22/01/2006 5.00,,,,,"0,30779883","20,78306961"
22/01/2006 6.00,,,,,"0,3361025","20,78306961"
22/01/2006 7.00,,,,,"0,33732692","20,78306961"
22/01/2006 8.00,,,,,"0,3832652","20,78306961"
22/01/2006 9.00,,,,,"0,31246465","20,78306961"
22/01/2006 10.00,,,,,"0,72147285","20,78306961"
22/01/2006 11.00,,,,,"0,93291802","20,78306961"
22/01/2006 12.00,,,,,"0,69557723","20,78306961"
22/01/2006 13.00,,,,,"0,98945314","20,78306961"
22/01/2006 14.00,,,,,"0,60316477","20,78306961"
22/01/2006 15.00,,,,,"0,4841309","20,78306961"
22/01/2006 16.00,,,,,"0,51538202","20,78306961"
22/01/2006 17.00,,,,,"0,43497955","20,78306961"
22/01/2006 18.00,,,,,"0,46508198","20,78306961"
22/01/2006 19.00,,,,,"0,49396117","20,78306961"
22/01/2006 20.00,,,,,"0,41451632","20,78306961"
22/01/2006 21.00,,,,,"0,48153062","20,78306961"
22/01/2006 22.00,,,,,"0,35610788","20,78306961"
22/01/2006 23.00,,,,,"0,37955467","20,78306961"
23/01/2006 0.00,,,,,"0,38728212","20,78306961"
23/01/2006 1.00,,,,,"0,32531693","17,15615082"
23/01/2006 2.00,,,,,"0,29705054","17,15615082"
23/01/2006 3.00,,,,,"0,28729599","17,15615082"
23/01/2006 4.00,,,,,"0,31323006","17,15615082"
23/01/2006 5.00,,,,,"0,31349684","17,15615082"
23/01/2006 6.00,,,,,"0,3162509","17,15615082"
23/01/2006 7.00,,,,,"0,31185186","17,15615082"
23/01/2006 8.00,,,,,"0,32684658","17,15615082"
23/01/2006 9.00,,,,,"0,38869759","17,15615082"
23/01/2006 10.00,,,,,"0,28790762","17,15615082"
23/01/2006 11.00,,,,,"0,27341152","17,15615082"
23/01/2006 12.00,,,,,"0,30378191","17,15615082"
23/01/2006 13.00,,,,,"0,35419495","17,15615082"
23/01/2006 14.00,,,,,"0,34084638","17,15615082"
23/01/2006 15.00,,,,,"0,32967753","17,15615082"
