,ILVA 1 ARIA,ILVA 1 ARIA
06/10/2013 23.00.00,9,7
07/10/2013 00.00.00,7,6
07/10/2013 01.00.00,6,4
07/10/2013 02.00.00,4,3
07/10/2013 03.00.00,2,2
07/10/2013 04.00.00,2,2
07/10/2013 05.00.00,10,8
07/10/2013 06.00.00,42,35
07/10/2013 07.00.00,44,45
07/10/2013 08.00.00,49,41
07/10/2013 09.00.00,82,70
07/10/2013 10.00.00,34,29
07/10/2013 11.00.00,29,25
07/10/2013 12.00.00,32,26
07/10/2013 13.00.00,33,30
07/10/2013 14.00.00,25,21
07/10/2013 15.00.00,20,16
07/10/2013 16.00.00,18,15
07/10/2013 17.00.00,16,14
07/10/2013 18.00.00,24,20
07/10/2013 19.00.00,20,16
07/10/2013 20.00.00,15,12
07/10/2013 21.00.00,17,13
07/10/2013 22.00.00,7,6
07/10/2013 23.00.00,14,11
08/10/2013 00.00.00,5,4
08/10/2013 01.00.00,2,2
08/10/2013 02.00.00,3,3
08/10/2013 03.00.00,3,2
08/10/2013 04.00.00,4,3
08/10/2013 05.00.00,6,5
08/10/2013 06.00.00,57,47
08/10/2013 07.00.00,128,108
08/10/2013 08.00.00,96,82
08/10/2013 09.00.00,71,60
08/10/2013 10.00.00,38,33
08/10/2013 11.00.00,39,34
08/10/2013 12.00.00,34,28
08/10/2013 13.00.00,35,29
08/10/2013 14.00.00,22,18
08/10/2013 15.00.00,19,16
08/10/2013 16.00.00,22,17
08/10/2013 17.00.00,31,26
08/10/2013 18.00.00,28,23
08/10/2013 19.00.00,25,21
08/10/2013 20.00.00,20,17
08/10/2013 21.00.00,21,17
08/10/2013 22.00.00,30,25
08/10/2013 23.00.00,48,41
09/10/2013 00.00.00,23,19
09/10/2013 01.00.00,8,7
09/10/2013 02.00.00,7,6
09/10/2013 03.00.00,12,10
09/10/2013 04.00.00,12,10
09/10/2013 05.00.00,17,14
09/10/2013 06.00.00,107,99
09/10/2013 07.00.00,191,163
09/10/2013 08.00.00,111,95
09/10/2013 09.00.00,57,49
09/10/2013 10.00.00,51,45
09/10/2013 11.00.00,25,21
09/10/2013 12.00.00,17,14
09/10/2013 13.00.00,34,35
09/10/2013 14.00.00,21,18
09/10/2013 15.00.00,20,16
09/10/2013 16.00.00,21,17
09/10/2013 17.00.00,25,24
09/10/2013 18.00.00,40,33
09/10/2013 19.00.00,31,29
09/10/2013 20.00.00,14,12
09/10/2013 21.00.00,10,9
09/10/2013 22.00.00,12,11
09/10/2013 23.00.00,31,27
10/10/2013 00.00.00,16,14
10/10/2013 01.00.00,18,16
10/10/2013 02.00.00,14,12
10/10/2013 03.00.00,21,19
10/10/2013 04.00.00,13,11
10/10/2013 05.00.00,40,35
10/10/2013 06.00.00,83,73
10/10/2013 07.00.00,169,148
10/10/2013 08.00.00,102,90
10/10/2013 09.00.00,51,44
10/10/2013 10.00.00,48,54
10/10/2013 11.00.00,25,21
10/10/2013 12.00.00,23,19
10/10/2013 13.00.00,18,15
10/10/2013 14.00.00,11,9
10/10/2013 15.00.00,16,14
10/10/2013 16.00.00,22,18
10/10/2013 17.00.00,25,21
10/10/2013 18.00.00,32,28
10/10/2013 19.00.00,44,40
10/10/2013 20.00.00,49,42
10/10/2013 21.00.00,28,24
10/10/2013 22.00.00,14,11
10/10/2013 23.00.00,16,13
11/10/2013 00.00.00,3,3
11/10/2013 01.00.00,4,4
11/10/2013 02.00.00,2,1
11/10/2013 03.00.00,5,5
11/10/2013 04.00.00,3,2
11/10/2013 05.00.00,7,6
11/10/2013 06.00.00,17,14
11/10/2013 07.00.00,74,63
11/10/2013 08.00.00,52,45
11/10/2013 09.00.00,27,24
11/10/2013 10.00.00,38,32
11/10/2013 11.00.00,35,30
11/10/2013 12.00.00,24,20
11/10/2013 13.00.00,23,19
11/10/2013 14.00.00,20,17
11/10/2013 15.00.00,31,27
11/10/2013 16.00.00,26,22
11/10/2013 17.00.00,35,32
11/10/2013 18.00.00,29,25
11/10/2013 19.00.00,32,27
11/10/2013 20.00.00,37,32
11/10/2013 21.00.00,39,34
11/10/2013 22.00.00,34,29
11/10/2013 23.00.00,42,36
12/10/2013 00.00.00,19,17
12/10/2013 01.00.00,16,13
12/10/2013 02.00.00,12,10
12/10/2013 03.00.00,12,10
12/10/2013 04.00.00,8,7
12/10/2013 05.00.00,23,19
12/10/2013 06.00.00,116,100
12/10/2013 07.00.00,215,189
12/10/2013 08.00.00,99,85
12/10/2013 09.00.00,57,49
12/10/2013 10.00.00,40,34
12/10/2013 11.00.00,51,43
12/10/2013 12.00.00,39,33
12/10/2013 13.00.00,31,26
12/10/2013 14.00.00,43,38
12/10/2013 15.00.00,45,39
12/10/2013 16.00.00,29,25
12/10/2013 17.00.00,28,24
12/10/2013 18.00.00,38,32
12/10/2013 19.00.00,54,47
12/10/2013 20.00.00,79,68
12/10/2013 21.00.00,56,50
12/10/2013 22.00.00,69,59
12/10/2013 23.00.00,48,42
13/10/2013 00.00.00,36,32
13/10/2013 01.00.00,33,28
13/10/2013 02.00.00,30,27
13/10/2013 03.00.00,10,9
13/10/2013 04.00.00,7,7
13/10/2013 05.00.00,22,20
13/10/2013 06.00.00,35,35
13/10/2013 07.00.00,44,40
13/10/2013 08.00.00,62,56
13/10/2013 09.00.00,27,25
13/10/2013 10.00.00,32,29
13/10/2013 11.00.00,51,45
13/10/2013 12.00.00,24,22
13/10/2013 13.00.00,22,20
13/10/2013 14.00.00,17,15
13/10/2013 15.00.00,5,5
13/10/2013 16.00.00,6,5
13/10/2013 17.00.00,8,8
13/10/2013 18.00.00,14,11
13/10/2013 19.00.00,31,27
13/10/2013 20.00.00,36,32
13/10/2013 21.00.00,48,44
13/10/2013 22.00.00,31,27
13/10/2013 23.00.00,34,30
14/10/2013 00.00.00,11,10
14/10/2013 01.00.00,14,13
14/10/2013 02.00.00,6,6
14/10/2013 03.00.00,5,5
14/10/2013 04.00.00,5,4
14/10/2013 05.00.00,22,21
14/10/2013 06.00.00,47,41
14/10/2013 07.00.00,69,65
14/10/2013 08.00.00,96,83
14/10/2013 09.00.00,49,42
14/10/2013 10.00.00,27,23
14/10/2013 11.00.00,31,27
14/10/2013 12.00.00,35,34
14/10/2013 13.00.00,45,39
14/10/2013 14.00.00,15,13
14/10/2013 15.00.00,25,21
14/10/2013 16.00.00,20,17
14/10/2013 17.00.00,20,17
14/10/2013 18.00.00,36,35
14/10/2013 19.00.00,40,34
14/10/2013 20.00.00,36,31
14/10/2013 21.00.00,25,22
14/10/2013 22.00.00,16,14
14/10/2013 23.00.00,22,19
15/10/2013 00.00.00,7,6
15/10/2013 01.00.00,2,2
15/10/2013 02.00.00,6,7
15/10/2013 03.00.00,2,2
15/10/2013 04.00.00,4,4
15/10/2013 05.00.00,22,19
15/10/2013 06.00.00,65,62
15/10/2013 07.00.00,80,78
15/10/2013 08.00.00,159,140
15/10/2013 09.00.00,97,85
15/10/2013 10.00.00,42,37
15/10/2013 11.00.00,38,33
15/10/2013 12.00.00,41,35
15/10/2013 13.00.00,40,35
15/10/2013 14.00.00,19,16
15/10/2013 15.00.00,25,21
15/10/2013 16.00.00,23,23
15/10/2013 17.00.00,25,21
15/10/2013 18.00.00,32,27
15/10/2013 19.00.00,34,29
15/10/2013 20.00.00,53,46
15/10/2013 21.00.00,66,59
15/10/2013 22.00.00,32,28
15/10/2013 23.00.00,70,60
16/10/2013 00.00.00,15,13
16/10/2013 01.00.00,14,13
16/10/2013 02.00.00,9,8
16/10/2013 03.00.00,5,4
16/10/2013 04.00.00,7,7
16/10/2013 05.00.00,11,11
16/10/2013 06.00.00,102,90
16/10/2013 07.00.00,178,157
16/10/2013 08.00.00,190,174
16/10/2013 09.00.00,70,63
16/10/2013 10.00.00,12,11
16/10/2013 11.00.00,23,20
16/10/2013 12.00.00,20,18
16/10/2013 13.00.00,32,27
16/10/2013 14.00.00,64,55
16/10/2013 15.00.00,67,60
16/10/2013 16.00.00,53,47
16/10/2013 17.00.00,41,37
16/10/2013 18.00.00,32,28
16/10/2013 19.00.00,22,19
16/10/2013 20.00.00,19,16
16/10/2013 21.00.00,12,11
16/10/2013 22.00.00,7,7
16/10/2013 23.00.00,6,6
17/10/2013 00.00.00,11,10
17/10/2013 01.00.00,17,20
17/10/2013 02.00.00,11,13
17/10/2013 03.00.00,11,13
17/10/2013 04.00.00,6,6
17/10/2013 05.00.00,5,5
17/10/2013 06.00.00,22,19
17/10/2013 07.00.00,29,27
17/10/2013 08.00.00,34,30
17/10/2013 09.00.00,32,29
17/10/2013 10.00.00,34,31
17/10/2013 11.00.00,26,27
17/10/2013 12.00.00,20,20
17/10/2013 13.00.00,22,19
17/10/2013 14.00.00,21,19
17/10/2013 15.00.00,22,19
17/10/2013 16.00.00,24,22
17/10/2013 17.00.00,20,17
17/10/2013 18.00.00,29,25
17/10/2013 19.00.00,22,19
17/10/2013 20.00.00,18,17
17/10/2013 21.00.00,26,25
17/10/2013 22.00.00,27,31
17/10/2013 23.00.00,25,27
18/10/2013 00.00.00,13,14
18/10/2013 01.00.00,6,7
18/10/2013 02.00.00,4,5
18/10/2013 03.00.00,4,5
18/10/2013 04.00.00,4,5
18/10/2013 05.00.00,15,13
18/10/2013 06.00.00,37,32
18/10/2013 07.00.00,35,31
18/10/2013 08.00.00,38,33
18/10/2013 09.00.00,24,21
18/10/2013 10.00.00,27,23
18/10/2013 11.00.00,26,23
18/10/2013 12.00.00,28,24
18/10/2013 13.00.00,27,23
18/10/2013 14.00.00,24,21
18/10/2013 15.00.00,23,20
18/10/2013 16.00.00,22,19
18/10/2013 17.00.00,36,31
18/10/2013 18.00.00,74,65
18/10/2013 19.00.00,84,74
18/10/2013 20.00.00,42,37
18/10/2013 21.00.00,77,68
18/10/2013 22.00.00,47,42
18/10/2013 23.00.00,80,71
19/10/2013 00.00.00,17,15
19/10/2013 01.00.00,28,25
19/10/2013 02.00.00,24,22
19/10/2013 03.00.00,10,9
19/10/2013 04.00.00,9,8
19/10/2013 05.00.00,32,29
19/10/2013 06.00.00,167,149
19/10/2013 07.00.00,130,117
19/10/2013 08.00.00,140,128
19/10/2013 09.00.00,88,82
19/10/2013 10.00.00,51,46
19/10/2013 11.00.00,33,28
19/10/2013 12.00.00,37,33
19/10/2013 13.00.00,20,18
19/10/2013 14.00.00,11,10
19/10/2013 15.00.00,7,6
19/10/2013 16.00.00,8,7
19/10/2013 17.00.00,18,15
19/10/2013 18.00.00,169,148
19/10/2013 19.00.00,111,98
19/10/2013 20.00.00,148,132
19/10/2013 21.00.00,83,75
19/10/2013 22.00.00,44,40
19/10/2013 23.00.00,35,32
20/10/2013 00.00.00,22,20
20/10/2013 01.00.00,14,12
20/10/2013 02.00.00,15,13
20/10/2013 03.00.00,19,16
20/10/2013 04.00.00,7,7
20/10/2013 05.00.00,13,11
20/10/2013 06.00.00,30,27
20/10/2013 07.00.00,55,49
20/10/2013 08.00.00,35,31
20/10/2013 09.00.00,46,40
20/10/2013 10.00.00,30,27
20/10/2013 11.00.00,29,24
20/10/2013 12.00.00,23,20
20/10/2013 13.00.00,15,13
20/10/2013 14.00.00,11,9
20/10/2013 15.00.00,6,5
20/10/2013 16.00.00,6,5
20/10/2013 17.00.00,7,6
20/10/2013 18.00.00,17,15
20/10/2013 19.00.00,31,25
20/10/2013 20.00.00,46,40
20/10/2013 21.00.00,34,31
20/10/2013 22.00.00,24,21
20/10/2013 23.00.00,24,22
21/10/2013 00.00.00,12,11
21/10/2013 01.00.00,7,6
21/10/2013 02.00.00,7,6
21/10/2013 03.00.00,4,4
21/10/2013 04.00.00,3,2
21/10/2013 05.00.00,15,12
21/10/2013 06.00.00,70,62
21/10/2013 07.00.00,129,114
21/10/2013 08.00.00,84,73
21/10/2013 09.00.00,61,52
21/10/2013 10.00.00,38,33
21/10/2013 11.00.00,25,22
21/10/2013 12.00.00,30,27
21/10/2013 13.00.00,23,20
21/10/2013 14.00.00,16,15
21/10/2013 15.00.00,15,13
21/10/2013 16.00.00,19,16
21/10/2013 17.00.00,32,29
21/10/2013 18.00.00,40,35
21/10/2013 19.00.00,74,63
21/10/2013 20.00.00,49,43
21/10/2013 21.00.00,53,46
21/10/2013 22.00.00,40,34
21/10/2013 23.00.00,95,82
22/10/2013 00.00.00,25,23
22/10/2013 01.00.00,12,11
22/10/2013 02.00.00,5,5
22/10/2013 03.00.00,11,10
22/10/2013 04.00.00,14,13
22/10/2013 05.00.00,25,22
22/10/2013 06.00.00,116,101
22/10/2013 07.00.00,185,165
22/10/2013 08.00.00,102,92
22/10/2013 09.00.00,83,75
22/10/2013 10.00.00,43,38
22/10/2013 11.00.00,29,27
22/10/2013 12.00.00,21,18
22/10/2013 13.00.00,11,10
22/10/2013 14.00.00,12,11
22/10/2013 15.00.00,10,9
22/10/2013 16.00.00,14,12
22/10/2013 17.00.00,25,22
22/10/2013 18.00.00,45,39
22/10/2013 19.00.00,82,73
22/10/2013 20.00.00,85,75
22/10/2013 21.00.00,61,54
22/10/2013 22.00.00,42,38
22/10/2013 23.00.00,109,104
23/10/2013 00.00.00,44,39
23/10/2013 01.00.00,19,17
23/10/2013 02.00.00,17,16
23/10/2013 03.00.00,19,17
23/10/2013 04.00.00,19,18
23/10/2013 05.00.00,59,53
23/10/2013 06.00.00,134,119
23/10/2013 07.00.00,198,176
23/10/2013 08.00.00,200,179
23/10/2013 09.00.00,79,72
23/10/2013 10.00.00,44,39
23/10/2013 11.00.00,31,28
23/10/2013 12.00.00,27,24
23/10/2013 13.00.00,24,20
23/10/2013 14.00.00,19,15
23/10/2013 15.00.00,15,13
23/10/2013 16.00.00,13,12
23/10/2013 17.00.00,16,14
23/10/2013 18.00.00,21,19
23/10/2013 19.00.00,43,38
23/10/2013 20.00.00,86,75
23/10/2013 21.00.00,70,61
23/10/2013 22.00.00,49,43
23/10/2013 23.00.00,119,118
24/10/2013 00.00.00,40,35
24/10/2013 01.00.00,10,10
24/10/2013 02.00.00,7,8
24/10/2013 03.00.00,5,5
24/10/2013 04.00.00,8,7
24/10/2013 05.00.00,11,10
24/10/2013 06.00.00,76,68
24/10/2013 07.00.00,71,61
24/10/2013 08.00.00,64,55
24/10/2013 09.00.00,47,41
24/10/2013 10.00.00,46,39
24/10/2013 11.00.00,36,31
24/10/2013 12.00.00,35,29
24/10/2013 13.00.00,24,20
24/10/2013 14.00.00,19,18
24/10/2013 15.00.00,23,20
24/10/2013 16.00.00,27,22
24/10/2013 17.00.00,26,24
24/10/2013 18.00.00,47,39
24/10/2013 19.00.00,101,87
24/10/2013 20.00.00,107,93
24/10/2013 21.00.00,71,63
24/10/2013 22.00.00,100,93
24/10/2013 23.00.00,84,73
25/10/2013 00.00.00,23,20
25/10/2013 01.00.00,25,22
25/10/2013 02.00.00,11,10
25/10/2013 03.00.00,3,3
25/10/2013 04.00.00,14,12
25/10/2013 05.00.00,25,22
25/10/2013 06.00.00,117,113
25/10/2013 07.00.00,173,155
25/10/2013 08.00.00,215,218
25/10/2013 09.00.00,83,75
25/10/2013 10.00.00,48,41
25/10/2013 11.00.00,31,26
25/10/2013 12.00.00,37,33
25/10/2013 13.00.00,19,16
25/10/2013 14.00.00,19,17
25/10/2013 15.00.00,21,19
25/10/2013 16.00.00,12,10
25/10/2013 17.00.00,16,14
25/10/2013 18.00.00,41,37
25/10/2013 19.00.00,133,118
25/10/2013 20.00.00,54,48
25/10/2013 21.00.00,70,62
25/10/2013 22.00.00,63,56
25/10/2013 23.00.00,75,65
26/10/2013 00.00.00,41,36
26/10/2013 01.00.00,26,24
26/10/2013 02.00.00,9,8
26/10/2013 03.00.00,9,8
26/10/2013 04.00.00,12,10
26/10/2013 05.00.00,43,38
26/10/2013 06.00.00,87,77
26/10/2013 07.00.00,102,94
26/10/2013 08.00.00,155,138
26/10/2013 09.00.00,68,63
26/10/2013 10.00.00,44,38
26/10/2013 11.00.00,34,31
26/10/2013 12.00.00,31,28
26/10/2013 13.00.00,20,17
26/10/2013 14.00.00,9,8
26/10/2013 15.00.00,14,12
26/10/2013 16.00.00,13,11
26/10/2013 17.00.00,17,14
26/10/2013 18.00.00,41,36
26/10/2013 19.00.00,103,91
26/10/2013 20.00.00,177,156
26/10/2013 21.00.00,90,80
26/10/2013 22.00.00,83,75
26/10/2013 23.00.00,108,96
27/10/2013 00.00.00,47,43
27/10/2013 01.00.00,32,29
27/10/2013 02.00.00,23,21
27/10/2013 03.00.00,14,12
27/10/2013 04.00.00,12,11
27/10/2013 05.00.00,6,5
27/10/2013 06.00.00,14,12
27/10/2013 07.00.00,61,55
27/10/2013 08.00.00,83,77
27/10/2013 09.00.00,35,30
27/10/2013 10.00.00,26,23
27/10/2013 11.00.00,36,32
27/10/2013 12.00.00,43,37
27/10/2013 13.00.00,20,18
27/10/2013 14.00.00,11,12
27/10/2013 15.00.00,7,7
27/10/2013 16.00.00,9,8
27/10/2013 17.00.00,9,8
27/10/2013 18.00.00,31,26
27/10/2013 19.00.00,74,64
27/10/2013 20.00.00,76,68
27/10/2013 21.00.00,98,86
27/10/2013 22.00.00,106,94
27/10/2013 23.00.00,76,68
28/10/2013 00.00.00,54,48
28/10/2013 01.00.00,28,24
28/10/2013 02.00.00,17,14
28/10/2013 03.00.00,28,25
28/10/2013 04.00.00,36,32
28/10/2013 05.00.00,23,20
28/10/2013 06.00.00,31,28
28/10/2013 07.00.00,108,95
28/10/2013 08.00.00,169,151
28/10/2013 09.00.00,164,147
28/10/2013 10.00.00,77,69
28/10/2013 11.00.00,28,23
28/10/2013 12.00.00,20,18
28/10/2013 13.00.00,17,13
28/10/2013 14.00.00,18,17
28/10/2013 15.00.00,19,16
28/10/2013 16.00.00,16,14
28/10/2013 17.00.00,21,17
28/10/2013 18.00.00,53,46
28/10/2013 19.00.00,33,30
28/10/2013 20.00.00,35,32
28/10/2013 21.00.00,43,38
28/10/2013 22.00.00,68,60
28/10/2013 23.00.00,58,54
29/10/2013 00.00.00,80,72
29/10/2013 01.00.00,33,30
29/10/2013 02.00.00,12,12
29/10/2013 03.00.00,4,4
29/10/2013 04.00.00,6,6
29/10/2013 05.00.00,8,8
29/10/2013 06.00.00,33,29
29/10/2013 07.00.00,109,105
29/10/2013 08.00.00,143,138
29/10/2013 09.00.00,119,108
29/10/2013 10.00.00,51,47
29/10/2013 11.00.00,28,25
29/10/2013 12.00.00,18,20
29/10/2013 13.00.00,12,11
29/10/2013 14.00.00,15,13
29/10/2013 15.00.00,11,12
29/10/2013 16.00.00,13,11
29/10/2013 17.00.00,15,13
29/10/2013 18.00.00,51,46
29/10/2013 19.00.00,53,47
29/10/2013 20.00.00,176,153
29/10/2013 21.00.00,116,103
29/10/2013 22.00.00,54,48
29/10/2013 23.00.00,63,57
30/10/2013 00.00.00,64,56
30/10/2013 01.00.00,39,36
30/10/2013 02.00.00,39,35
30/10/2013 03.00.00,15,13
30/10/2013 04.00.00,5,5
30/10/2013 05.00.00,20,22
30/10/2013 06.00.00,22,20
30/10/2013 07.00.00,59,53
30/10/2013 08.00.00,88,81
30/10/2013 09.00.00,74,66
30/10/2013 10.00.00,41,36
30/10/2013 11.00.00,25,21
30/10/2013 12.00.00,22,20
30/10/2013 13.00.00,25,23
30/10/2013 14.00.00,33,29
30/10/2013 15.00.00,16,15
30/10/2013 16.00.00,29,25
30/10/2013 17.00.00,18,16
30/10/2013 18.00.00,37,33
30/10/2013 19.00.00,51,45
30/10/2013 20.00.00,84,73
30/10/2013 21.00.00,83,74
30/10/2013 22.00.00,59,52
30/10/2013 23.00.00,42,38
31/10/2013 00.00.00,40,40
31/10/2013 01.00.00,11,9
31/10/2013 02.00.00,9,9
31/10/2013 03.00.00,3,3
31/10/2013 04.00.00,5,4
31/10/2013 05.00.00,5,4
31/10/2013 06.00.00,8,8
31/10/2013 07.00.00,34,29
31/10/2013 08.00.00,42,40
31/10/2013 09.00.00,57,49
31/10/2013 10.00.00,41,37
31/10/2013 11.00.00,44,40
31/10/2013 12.00.00,44,40
31/10/2013 13.00.00,37,35
31/10/2013 14.00.00,19,16
31/10/2013 15.00.00,15,13
31/10/2013 16.00.00,19,16
31/10/2013 17.00.00,31,27
31/10/2013 18.00.00,42,37
31/10/2013 19.00.00,59,54
31/10/2013 20.00.00,52,46
31/10/2013 21.00.00,64,59
31/10/2013 22.00.00,103,93
31/10/2013 23.00.00,42,38
01/11/2013 00.00.00,78,69
01/11/2013 01.00.00,36,33
01/11/2013 02.00.00,35,32
01/11/2013 03.00.00,14,13
01/11/2013 04.00.00,6,6
01/11/2013 05.00.00,7,7
01/11/2013 06.00.00,27,25
01/11/2013 07.00.00,59,53
01/11/2013 08.00.00,95,86
01/11/2013 09.00.00,40,38
01/11/2013 10.00.00,33,30
01/11/2013 11.00.00,45,41
01/11/2013 12.00.00,29,25
01/11/2013 13.00.00,16,14
01/11/2013 14.00.00,15,14
01/11/2013 15.00.00,9,7
01/11/2013 16.00.00,14,11
01/11/2013 17.00.00,15,13
01/11/2013 18.00.00,28,24
01/11/2013 19.00.00,35,30
01/11/2013 20.00.00,62,55
01/11/2013 21.00.00,49,43
01/11/2013 22.00.00,53,46
01/11/2013 23.00.00,47,42
02/11/2013 00.00.00,42,39
02/11/2013 01.00.00,34,30
02/11/2013 02.00.00,35,33
02/11/2013 03.00.00,16,15
02/11/2013 04.00.00,22,20
02/11/2013 05.00.00,8,7
02/11/2013 06.00.00,27,25
02/11/2013 07.00.00,41,36
02/11/2013 08.00.00,38,34
02/11/2013 09.00.00,39,35
02/11/2013 10.00.00,49,42
02/11/2013 11.00.00,39,35
02/11/2013 12.00.00,31,26
02/11/2013 13.00.00,24,21
02/11/2013 14.00.00,32,25
02/11/2013 15.00.00,28,25
02/11/2013 16.00.00,31,26
02/11/2013 17.00.00,27,23
02/11/2013 18.00.00,40,36
02/11/2013 19.00.00,125,112
02/11/2013 20.00.00,144,129
02/11/2013 21.00.00,100,89
02/11/2013 22.00.00,110,98
02/11/2013 23.00.00,91,82
03/11/2013 00.00.00,97,92
03/11/2013 01.00.00,90,82
03/11/2013 02.00.00,43,38
03/11/2013 03.00.00,37,34
03/11/2013 04.00.00,18,17
03/11/2013 05.00.00,12,11
03/11/2013 06.00.00,42,37
03/11/2013 07.00.00,79,69
03/11/2013 08.00.00,55,50
03/11/2013 09.00.00,31,27
03/11/2013 10.00.00,37,33
03/11/2013 11.00.00,33,30
03/11/2013 12.00.00,29,26
03/11/2013 13.00.00,26,23
03/11/2013 14.00.00,15,13
03/11/2013 15.00.00,7,6
03/11/2013 16.00.00,8,8
03/11/2013 17.00.00,7,6
03/11/2013 18.00.00,8,7
03/11/2013 19.00.00,16,13
03/11/2013 20.00.00,11,10
03/11/2013 21.00.00,23,20
03/11/2013 22.00.00,15,13
03/11/2013 23.00.00,87,78
04/11/2013 00.00.00,51,46
04/11/2013 01.00.00,26,23
04/11/2013 02.00.00,12,11
04/11/2013 03.00.00,8,8
04/11/2013 04.00.00,10,9
04/11/2013 05.00.00,8,7
04/11/2013 06.00.00,40,37
04/11/2013 07.00.00,102,95
04/11/2013 08.00.00,121,110
04/11/2013 09.00.00,92,84
04/11/2013 10.00.00,40,38
04/11/2013 11.00.00,17,15
04/11/2013 12.00.00,18,16
04/11/2013 13.00.00,26,23
04/11/2013 14.00.00,31,29
04/11/2013 15.00.00,25,21
04/11/2013 16.00.00,23,21
04/11/2013 17.00.00,21,18
04/11/2013 18.00.00,39,34
04/11/2013 19.00.00,50,44
04/11/2013 20.00.00,20,19
04/11/2013 21.00.00,18,15
04/11/2013 22.00.00,34,31
04/11/2013 23.00.00,46,41
05/11/2013 00.00.00,23,24
05/11/2013 01.00.00,32,27
05/11/2013 02.00.00,9,8
05/11/2013 03.00.00,2,2
05/11/2013 04.00.00,3,2
05/11/2013 05.00.00,4,4
05/11/2013 06.00.00,20,18
05/11/2013 07.00.00,88,78
05/11/2013 08.00.00,66,58
05/11/2013 09.00.00,68,61
05/11/2013 10.00.00,32,27
05/11/2013 11.00.00,21,18
05/11/2013 12.00.00,27,23
05/11/2013 13.00.00,30,29
05/11/2013 14.00.00,33,30
05/11/2013 15.00.00,13,11
05/11/2013 16.00.00,15,13
05/11/2013 17.00.00,22,19
05/11/2013 18.00.00,26,23
05/11/2013 19.00.00,56,50
05/11/2013 20.00.00,28,25
05/11/2013 21.00.00,22,20
05/11/2013 22.00.00,11,10
05/11/2013 23.00.00,8,8
06/11/2013 00.00.00,8,7
06/11/2013 01.00.00,5,4
06/11/2013 02.00.00,4,4
06/11/2013 03.00.00,4,3
06/11/2013 04.00.00,9,8
06/11/2013 05.00.00,5,4
06/11/2013 06.00.00,5,5
06/11/2013 07.00.00,22,21
06/11/2013 08.00.00,34,30
06/11/2013 09.00.00,61,56
06/11/2013 10.00.00,35,31
06/11/2013 11.00.00,25,22
06/11/2013 12.00.00,20,18
06/11/2013 13.00.00,21,19
06/11/2013 14.00.00,23,23
06/11/2013 15.00.00,24,25
06/11/2013 16.00.00,31,28
06/11/2013 17.00.00,38,34
06/11/2013 18.00.00,50,50
06/11/2013 19.00.00,50,48
06/11/2013 20.00.00,33,32
06/11/2013 21.00.00,22,20
06/11/2013 22.00.00,15,13
06/11/2013 23.00.00,6,6
07/11/2013 00.00.00,9,8
07/11/2013 01.00.00,7,6
07/11/2013 02.00.00,6,5
07/11/2013 03.00.00,4,3
07/11/2013 04.00.00,5,4
07/11/2013 05.00.00,6,5
07/11/2013 06.00.00,8,8
07/11/2013 07.00.00,67,61
07/11/2013 08.00.00,65,61
07/11/2013 09.00.00,54,49
07/11/2013 10.00.00,80,76
07/11/2013 11.00.00,40,37
07/11/2013 12.00.00,23,20
07/11/2013 13.00.00,19,17
07/11/2013 14.00.00,32,29
07/11/2013 15.00.00,23,20
07/11/2013 16.00.00,38,35
07/11/2013 17.00.00,49,44
07/11/2013 18.00.00,40,36
07/11/2013 19.00.00,50,44
07/11/2013 20.00.00,43,39
07/11/2013 21.00.00,108,95
07/11/2013 22.00.00,123,111
07/11/2013 23.00.00,111,100
08/11/2013 00.00.00,52,47
08/11/2013 01.00.00,60,55
08/11/2013 02.00.00,30,31
08/11/2013 03.00.00,10,8
08/11/2013 04.00.00,16,14
08/11/2013 05.00.00,23,21
08/11/2013 06.00.00,49,45
08/11/2013 07.00.00,176,158
08/11/2013 08.00.00,185,165
08/11/2013 09.00.00,177,159
08/11/2013 10.00.00,74,66
08/11/2013 11.00.00,26,23
08/11/2013 12.00.00,13,11
08/11/2013 13.00.00,22,19
08/11/2013 14.00.00,23,19
08/11/2013 15.00.00,14,13
08/11/2013 16.00.00,16,16
08/11/2013 17.00.00,20,17
08/11/2013 18.00.00,47,44
08/11/2013 19.00.00,148,135
08/11/2013 20.00.00,207,187
08/11/2013 21.00.00,167,152
08/11/2013 22.00.00,114,112
08/11/2013 23.00.00,65,63
09/11/2013 00.00.00,58,55
09/11/2013 01.00.00,36,33
09/11/2013 02.00.00,17,16
09/11/2013 03.00.00,20,19
09/11/2013 04.00.00,38,34
09/11/2013 05.00.00,23,21
09/11/2013 06.00.00,39,36
09/11/2013 07.00.00,99,91
09/11/2013 08.00.00,84,82
09/11/2013 09.00.00,94,88
09/11/2013 10.00.00,54,49
09/11/2013 11.00.00,24,22
09/11/2013 12.00.00,21,19
09/11/2013 13.00.00,18,17
09/11/2013 14.00.00,20,22
09/11/2013 15.00.00,27,24
09/11/2013 16.00.00,13,13
09/11/2013 17.00.00,16,15
09/11/2013 18.00.00,25,23
09/11/2013 19.00.00,114,104
09/11/2013 20.00.00,136,122
09/11/2013 21.00.00,74,68
09/11/2013 22.00.00,97,88
09/11/2013 23.00.00,56,51
10/11/2013 00.00.00,23,21
10/11/2013 01.00.00,13,12
10/11/2013 02.00.00,13,11
10/11/2013 03.00.00,25,23
10/11/2013 04.00.00,7,7
