"NetC","SIMAGE Brindisi","","","","",""
"Stat","MESAGNE 2","","","","",""
"Parm","NOX","NO2","CO","O3","BENZENE","TOLUENE"
"PtId","1","3","4","5","6","7"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K"
"Field","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-08-24 22:00:00","31.16691928","23.36305304","0.59591498","85.05882","0.9920835","2.1410901"
"2013-08-24 23:00:00","33.95868784","24.40646968","0.6549665","68.29509435","1.3565763","3.44015505"
"2013-08-25 00:00:00","20.89360944","15.7582413","0.5831524","61.6389963","0.98287965","2.81653065"
"2013-08-25 01:00:00","22.41559968","18.36710602","0.57524904","59.0644089","0.89379045","2.4640893"
"2013-08-25 02:00:00","23.85330896","18.7409938","0.93815586","46.90590135","1.0172034","2.65299705"
"2013-08-25 03:00:00","56.06817632","23.36192496","0.61709351","29.6969715","1.19482245","3.8878893"
"2013-08-25 04:00:00","19.43062352","15.36007112","0.55284609","47.2746771","1.04806935","2.65289535"
"2013-08-25 05:00:00","27.21246352","20.76454944","0.63876601","37.6927719","1.14173505","2.80300455"
"2013-08-25 06:00:00","32.14094944","21.17505584","0.69989356","34.41109665","1.3125402","5.5700073"
"2013-08-25 07:00:00","22.5556728","15.10780949","0.64319184","61.180266","1.18007595","5.71467555"
"2013-08-25 08:00:00","16.85288806","10.46528802","0.59510414","101.60397345","0.8344485","2.97213165"
"2013-08-25 09:00:00","11.67795873","6.24168958","0.5827563","105.29775585","0.67808475","1.60019865"
"2013-08-25 10:00:00","11.315455","5.7313309","0.55598693","110.95174545","0.5619942","1.10888595"
"2013-08-25 11:00:00","11.05411519","5.7378164","0.53162678","115.0589118","0.46187055","0.94067415"
"2013-08-25 12:00:00","11.86277838","6.05622367","0.52621419","119.26423215","0.4822614","0.8373978"
"2013-08-25 13:00:00","10.07425152","5.4673965","0.53121204","116.48527695","0.3631707","0.4877532"
"2013-08-25 14:00:00","6.20861772","2.88512005","0.51554512","110.1445086","0.33454215","0.44132715"
"2013-08-25 15:00:00","6.30718706","3.01481674","0.51576298","115.2761274","0.3442545","0.5200938"
"2013-08-25 16:00:00","6.20018771","3.121818","0.5316862","111.9274401","0.28918395","0.51251715"
"2013-08-25 17:00:00","7.70597566","3.96939039","0.53156737","112.68799395","0.30626955","0.3524922"
"2013-08-25 18:00:00","10.41665248","5.49074202","0.55412992","115.8898293","0.52075485","0.53590815"
"2013-08-25 19:00:00","12.53655762","6.88174688","0.559899","100.0794942","0.5916906","0.85972095"
"2013-08-25 20:00:00","128.87323584","42.55999192","0.58882246","65.28408075","0.57841875","1.19350035"
"2013-08-25 21:00:00","19.92411072","12.20388301","0.55235213","80.77501635","0.4854141","1.1084283"
"2013-08-25 22:00:00","14.39828923","9.39369233","0.55613023","78.24431895","0.4494123","0.8780778"
"2013-08-25 23:00:00","17.92354114","11.95356588","0.5723645","68.83031295","0.6438627","0.8185833"
"2013-08-26 00:00:00","20.47208992","13.94701708","0.55731037","60.7600392","0.5446035","0.9968634"
"2013-08-26 01:00:00","12.35562889","8.13008594","0.56710919","60.35882475","0.6129459","1.1086317"
"2013-08-26 02:00:00","17.30293845","9.48193304","0.55211447","65.25563205","0.7394607","1.1497185"
"2013-08-26 03:00:00","12.60789052","7.49013763","","65.4816456","0.60191145","1.0244241"
"2013-08-26 04:00:00","21.33069264","10.52713549","0.54875578","61.7675541","0.64401525","1.29591225"
"2013-08-26 05:00:00","14.44959393","8.2177607","0.58299396","58.0074978","0.56713005","1.0752741"
"2013-08-26 06:00:00","25.4414544","16.53123995","0.63285946","47.46545895","0.80765055","1.97038665"
"2013-08-26 07:00:00","26.46022536","15.19794882","0.6436858","53.19861015","0.9942192","3.39103395"
"2013-08-26 08:00:00","27.71245152","14.56956428","0.62987589","59.81139675","0.78232725","2.40027255"
"2013-08-26 09:00:00","21.82159864","12.77567043","0.59137031","79.4677527","0.83622825","3.04362675"
"2013-08-26 10:00:00","20.79827712","13.08193459","0.62286259","97.62331005","0.6949161","1.82688795"
"2013-08-26 11:00:00","28.21502072","15.2913309","0.57825241","98.64774255","0.6894243","1.9296558"
"2013-08-26 12:00:00","14.3335145","8.51204427","0.53409658","109.4725926","0.489177","1.76251185"
"2013-08-26 13:00:00","12.4418773","7.2592904","0.52147264","111.5464749","0.46054845","1.3275918"
"2013-08-26 14:00:00","12.63447879","6.82172346","0.52882146","111.4308048","0.399681","0.9690993"
"2013-08-26 15:00:00","9.47764251","4.46548365","0.51550551","103.2062577","0.3299148","0.64320165"
"2013-08-26 16:00:00","8.91670186","4.49596284","0.52364537","105.836346","0.29752335","0.5558922"
"2013-08-26 17:00:00","10.86281003","5.27817925","0.56861087","102.5512593","0.32467725","2.1731256"
"2013-08-26 18:00:00","15.71090209","7.76109671","0.58994785","98.89675845","0.4516497","0.85555125"
"2013-08-26 19:00:00","17.36130225","9.26863606","0.59115362","96.5941494","0.54597645","1.4346819"
"2013-08-26 20:00:00","20.5952992","11.52017858","0.59461018","96.9534489","0.54699345","1.2691143"
"2013-08-26 21:00:00","22.04467168","11.85745538","0.57100145","88.39803105","0.5138901","0.9246564"
"2013-08-26 22:00:00","7.46862954","3.27032113","0.52955308","84.56826945","0.47773575","0.70178085"
"2013-08-26 23:00:00","8.96079832","3.63384204","0.52506783","74.225172","0.37623915","0.45566685"
"2013-08-27 00:00:00","7.0652702","3.16332178","0.52698426","74.2265286","0.36779805","0.440361"
"2013-08-27 01:00:00","6.84089318","3.1866673","0.53245743","72.86647725","0.4340556","0.3609333"
"2013-08-27 02:00:00","15.30884099","7.48512437","0.53775119","71.87791485","0.43380135","0.36779805"
"2013-08-27 03:00:00","5.44210648","2.73985967","0.52704367","66.5953743","0.40695255","0.5155173"
"2013-08-27 04:00:00","13.71615455","6.68846471","0.54235527","59.77217505","0.59041935","0.47753235"
"2013-08-27 05:00:00","7.28445806","3.52719259","0.53887774","61.3223499","0.3975453","0.42027525"
"2013-08-27 06:00:00","10.29668213","4.72876987","0.54926954","63.46930905","0.3912399","0.88677315"
"2013-08-27 07:00:00","14.46126669","7.07714563","0.56365263","68.9250555","0.44956485","1.212264"
"2013-08-27 08:00:00","16.42359053","7.50664202","0.5996488","68.2809099","0.6210819","1.104462"
"2013-08-27 09:00:00","11.78755457","4.91687052","0.56468016","79.7370378","0.63201465","1.5873336"
"2013-08-27 10:00:00","13.17791126","5.76310642","0.56323789","74.5323621","0.4471749","0.9940158"
"2013-08-27 11:00:00","17.71343146","8.53185259","0.58109734","81.8150298","0.48139695","1.60619895"
"2013-08-27 12:00:00","13.75052466","7.35644103","0.57246353","79.1734104","0.522738","1.2223323"
"2013-08-27 13:00:00","8.4400613","5.15741924","0.57252294","94.740156","0.4903974","1.68603345"
"2013-08-27 14:00:00","7.61324175","4.62760595","0.56047102","96.12522465","0.3990708","0.73524015"
"2013-08-27 15:00:00","8.62423278","4.73655171","0.56055024","94.8599358","0.3524922","0.57018105"
"2013-08-27 16:00:00","8.8615789","5.52770672","0.58623383","100.96385775","0.4175802","0.5892498"
"2013-08-27 17:00:00","11.29340582","7.68392648","0.64761768","99.85012905","0.45332775","0.62692965"
"2013-08-27 18:00:00","17.76595984","12.32162206","0.64743943","96.22130385","0.5670792","1.84560075"
"2013-08-27 19:00:00","19.19844936","12.48597566","0.60217802","78.3201888","0.6482358","1.8525672"
"2013-08-27 20:00:00","16.2724909","9.46632538","0.55665797","73.0518726","0.4318182","1.0592055"
"2013-08-27 21:00:00","12.14811379","8.11776502","0.53162678","67.6881555","0.44468325","0.7278669"
"2013-08-27 22:00:00","12.81929845","9.45235058","0.54253235","60.74924625","0.446463","1.01338965"
"2013-08-27 23:00:00","11.79728091","8.71177944","0.54735312","57.74429745","0.43014015","1.00932165"
"2013-08-28 00:00:00","9.95687575","6.94140893","0.53486665","64.9051305","0.4903974","1.2818268"
"2013-08-28 01:00:00","13.59942695","8.14046237","0.52917679","64.1865714","0.39373155","0.73269765"
"2013-08-28 02:00:00","9.4257623","6.45634026","0.52411952","59.22542535","0.39068055","0.75456315"
"2013-08-28 03:00:00","11.01325958","7.83632053","","61.0652343","0.3684591","0.90355365"
"2013-08-28 04:00:00","17.41123604","12.76741824","0.53320769","47.7354423","0.5477562","0.8416692"
"2013-08-28 05:00:00","23.3247748","17.12979346","0.60593165","38.96081385","0.45139545","1.54924695"
"2013-08-28 06:00:00","54.147362","31.43607152","0.71779262","23.57744865","1.1942631","5.2949088"
"2013-08-28 07:00:00","59.269132","33.78228672","0.74756536","42.9976365","1.19187315","5.77467855"
"2013-08-28 08:00:00","32.82252008","23.56926224","0.6430136","58.0886943","1.2134844","4.20351525"
"2013-08-28 09:00:00","25.44793608","16.52475254","0.59883913","69.98669475","0.716985","2.57743395"
"2013-08-28 10:00:00","14.9800573","10.27269035","0.56997392","82.7264256","0.6318621","1.95208065"
"2013-08-28 11:00:00","16.84186347","11.30572866","0.58562104","93.74143905","0.62011575","1.7214759"
"2013-08-28 12:00:00","17.21474554","11.70519517","0.58155169","110.6918967","0.64849005","1.43239365"
"2013-08-28 13:00:00","18.81845274","12.55147314","0.5641862","112.13382285","0.7548174","1.5877404"
"2013-08-28 14:00:00","22.89289224","15.7258176","0.55316181","110.5274688","0.5403321","0.6649146"
"2013-08-28 15:00:00","15.61298092","10.31937948","0.54047845","103.8382338","0.61187805","0.8732979"
"2013-08-28 16:00:00","14.13313307","8.92318546","0.54442897","96.26192205","0.43014015","0.6445746"
"2013-08-28 17:00:00","23.34423896","15.79390774","0.58658915","89.01580275","0.702747","2.0873925"
"2013-08-28 18:00:00","19.57004656","14.50471689","0.57552631","82.97410485","0.52105995","1.353627"
"2013-08-28 19:00:00","28.98867328","22.12444032","0.58903915","56.0851557","0.5832495","2.0111175"
"2013-08-28 20:00:00","33.06568824","26.6865488","0.58822947","49.8479079","0.4685319","1.5630273"
"2013-08-28 21:00:00","31.47108024","26.32338352","0.62667564","47.6217672","0.9726588","2.2756392"
"2013-08-28 22:00:00","22.42598184","18.66800511","0.59727803","56.0364378","0.8318043","2.4624621"
"2013-08-28 23:00:00","16.0435767","13.02746171","0.56477802","61.5382089","0.9128592","2.1162753"
"2013-08-29 00:00:00","12.96520699","10.17346902","0.53964781","66.6183966","0.59570775","1.43941095"
"2013-08-29 01:00:00","11.4496927","8.54317163","0.53522314","64.8029865","0.50214375","1.33974495"
"2013-08-29 02:00:00","9.5470309","6.64634718","0.52437699","63.13506675","0.4184955","1.30445505"
"2013-08-29 03:00:00","8.64433555","5.70539079","0.51329318","62.882001","0.4146309","1.26702945"
"2013-08-29 04:00:00","8.60802094","5.69047719","0.51080357","68.12527995","0.4520565","0.98247285"
"2013-08-29 05:00:00","10.89588381","7.92516352","0.51586084","64.69132635","0.42698745","1.16685495"
"2013-08-29 06:00:00","15.25955537","11.78171723","0.53838378","59.74643955","0.53417925","1.93916475"
"2013-08-29 07:00:00","18.78343638","14.23818791","0.58680701","60.1355244","0.6546429","3.42805275"
"2013-08-29 08:00:00","17.70240687","12.97882617","0.55102753","74.83211085","0.8432964","2.4444612"
"2013-08-29 09:00:00","13.89708329","9.51525538","0.53101516","79.6971378","0.55126485","2.05103475"
"2013-08-29 10:00:00","11.64877778","7.75720579","0.53024393","90.94963605","0.53326395","1.42608825"
"2013-08-29 11:00:00","10.63584034","6.84089318","0.52836711","99.63155685","0.5296536","1.5923169"
"2013-08-29 12:00:00","10.06257876","6.33572174","0.50991468","100.71958995","0.4603959","1.24251975"
"2013-08-29 13:00:00","8.65146922","5.21837762","0.50679364","107.58546225","0.37857825","1.2645378"
"2013-08-29 14:00:00","6.89536606","4.06407072","0.49825885","111.72648375","0.34491555","0.89989245"
"2013-08-29 15:00:00","6.03676907","3.47783814","0.50001684","114.3240735","0.33942375","0.534942"
"2013-08-29 16:00:00","7.4173975","4.69958702","0.51789609","116.8175043","0.39210435","0.6739659"
"2013-08-29 17:00:00","8.32009286","5.72549547","0.52427796","107.3892141","0.3994776","0.80480295"
"2013-08-29 18:00:00","9.23705364","6.33507358","0.53334632","105.1637517","0.4160547","0.9143847"
"2013-08-29 19:00:00","12.28689058","9.13653789","0.54721448","100.2053787","0.49380435","0.9991008"
"2013-08-29 20:00:00","13.87827686","11.00482957","0.5500198","93.8050197","0.59418225","1.5663834"
"2013-08-29 21:00:00","12.28364591","9.45818791","0.53885794","92.57695755","0.65499885","1.66742235"
"2013-08-29 22:00:00","12.26419322","9.25650824","0.55420914","85.47902685","0.6869835","1.6947288"
"2013-08-29 23:00:00","10.8504891","8.1417587","0.53387989","81.0226557","0.67320315","1.4950917"
"2013-08-30 00:00:00","9.2357573","6.55426143","0.52117557","73.41997005","0.6057252","1.38764565"
"2013-08-30 01:00:00","7.94786087","5.22875405","0.50373086","76.85795355","0.5208057","1.1528712"
"2013-08-30 02:00:00","7.51985967","4.69375159","0.50007625","77.37693285","0.51587325","1.09963125"
"2013-08-30 03:00:00","7.55811879","5.03809897","","75.8200149","0.55360395","1.0775115"
"2013-08-30 04:00:00","8.2695109","5.75338008","0.50276274","70.6152993","0.54546795","1.3457961"
"2013-08-30 05:00:00","9.60280012","6.78123113","0.51356928","67.58463495","0.5763339","1.16492265"
"2013-08-30 06:00:00","11.95875505","8.64109471","0.53565768","65.2630734","0.62398035","1.1977209"
"2013-08-30 07:00:00","12.42307086","8.84407072","0.54043884","65.9972334","0.6826104","1.588554"
"2013-08-30 08:00:00","12.06316172","8.42774228","0.54504176","73.39223955","0.7436304","1.52361855"
"2013-08-30 09:00:00","11.0949689","7.29807723","0.54128813","78.75523845","0.7486137","1.6914744"
"2013-08-30 10:00:00","10.7058769","6.99263906","0.53832437","86.67802185","0.71439165","1.78112295"
"2013-08-30 11:00:00","10.39719788","6.55037051","0.531706","89.81759325","0.68306805","1.32133725"
"2013-08-30 12:00:00","9.31616838","5.68528802","0.52601614","90.9184941","0.65286315","1.28309805"
"2013-08-30 13:00:00","8.06977573","5.03355797","0.5237642","97.32086805","0.61981065","0.98379495"
"2013-08-30 14:00:00","7.05294736","4.18858016","0.51682895","102.5681769","0.5975892","0.73869795"
"2013-08-30 15:00:00","6.59770972","3.8221836","0.52115576","103.2522624","0.51892425","0.61004745"
"2013-08-30 16:00:00","6.70730365","3.98041498","0.51916128","100.7751108","0.55024785","0.7843104"
"2013-08-30 17:00:00","8.67416658","5.89215495","0.54421228","104.2807647","0.55106145","1.2634191"
"2013-08-30 18:00:00","9.2701255","6.32275074","0.55298356","101.4510567","0.67299975","2.05093305"
"2013-08-30 19:00:00","11.60338499","8.53928071","0.56151835","94.40521545","0.64543905","1.26855495"
"2013-08-30 20:00:00","13.48334752","10.58979746","0.54634539","86.9561049","0.71022195","1.53989055"
"2013-08-30 21:00:00","12.78881926","9.79475154","0.54114949","82.7311737","0.6730506","1.42303725"
"2013-08-30 22:00:00","12.93602605","9.6767276","0.5513246","83.6155572","0.6964416","1.42822395"
"2013-08-30 23:00:00","12.05019262","9.46207883","0.5429867","82.89223005","0.72964665","1.3849506"
"2013-08-31 00:00:00","11.05087244","8.4640569","0.54020118","79.92111645","0.73340955","1.31320125"
"2013-08-31 01:00:00","10.3556941","7.81946051","0.53553885","76.50611535","0.7488171","1.29072555"
"2013-08-31 02:00:00","8.582729","5.99656162","0.53221977","78.4609161","0.68927175","1.36171215"
"2013-08-31 03:00:00","8.08793399","5.56013042","0.51993135","73.61755485","0.74357955","1.4956002"
"2013-08-31 04:00:00","7.6683628","5.31370612","0.50795864","77.46287745","0.6170139","1.1650752"
"2013-08-31 05:00:00","8.43098312","5.88826403","0.51516999","76.25981265","0.62540415","1.17783855"
"2013-08-31 06:00:00","9.80707438","6.9874518","0.53421541","73.2338964","0.6642027","1.3738653"
"2013-08-31 07:00:00","11.09691531","7.6897619","0.53615164","73.4294463","0.6716268","1.3928832"
"2013-08-31 08:00:00","10.65010768","7.37589563","0.53763352","75.2164476","0.69008535","1.6116399"
"2013-08-31 09:00:00","10.72662974","7.09120839","0.53777099","81.24324285","0.6886107","1.79271675"
"2013-08-31 10:00:00","9.65143566","6.08281003","0.52817023","85.97905365","0.6357267","1.453293"
"2013-08-31 11:00:00","9.41408954","6.03936174","0.52745841","92.6337951","0.64045575","1.3020651"
"2013-08-31 12:00:00","9.40112045","5.97581069","0.52216349","98.8662948","0.6059286","1.30872645"
"2013-08-31 13:00:00","8.22476436","5.10813362","0.51358909","101.22101325","0.5656554","0.9852696"
"2013-08-31 14:00:00","6.15544118","3.51350458","0.5090852","109.415775","0.49705875","0.75019005"
"2013-08-31 15:00:00","5.62627606","3.3228495","0.50801806","115.2111702","0.48343095","0.54821385"
"2013-08-31 16:00:00","5.38179626","3.1976919","0.51574317","114.99397455","0.4697523","0.47570175"
"2013-08-31 17:00:00","6.88304513","4.50309651","0.52514705","106.8830826","0.49970295","0.6145731"
"2013-08-31 18:00:00","8.54641438","5.94144058","0.53322749","104.6732211","0.58665645","1.73179845"
"2013-08-31 19:00:00","10.26166385","7.59832624","0.54271059","103.65690825","0.62621775","1.9031121"
"2013-08-31 20:00:00","12.31931427","9.56972826","0.5531222","94.33215855","0.6907464","1.481769"
"2013-08-31 21:00:00","13.01189803","10.54375459","0.55266785","88.840542","0.76178385","1.56379005"
"2013-08-31 22:00:00","11.42699534","8.92059087","0.54707701","87.79446375","0.69079725","1.36394955"
"2013-08-31 23:00:00","10.97953954","8.51204427","0.53557846","82.7765001","0.7297992","1.70240715"
"2013-09-01 00:00:00","10.03793499","7.4867859","0.52451446","81.3921297","0.6720336","1.3388805"
"2013-09-01 01:00:00","9.07428317","6.46087935","0.51056708","77.2876167","0.69801795","1.31391315"
