"NetC","ARPA Puglia","","",""
"Stat","ASM","","",""
"Parm","SO2","NOX","NO2","PM10"
"PtId","1","2","4","7"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3"
"Field","Aver","Aver","Aver","Aver"
"2013-07-25 01:00:00","","16.49492342","12.75937446","32.90000153"
"2013-07-25 02:00:00","0.15445688","","","32.90000153"
"2013-07-25 03:00:00","0.16439195","16.76858607","13.04750138","32.90000153"
"2013-07-25 04:00:00","0.05148563","17.55066099","13.47060978","32.90000153"
"2013-07-25 05:00:00","","19.11740733","15.37329069","32.90000153"
"2013-07-25 06:00:00","","16.71670778","12.14029371","32.90000153"
"2013-07-25 07:00:00","0.17703834","23.48819344","17.5355409","32.90000153"
"2013-07-25 08:00:00","0.6756348","47.2720968","33.49806792","32.90000153"
"2013-07-25 09:00:00","0.91951343","36.84315016","29.9535832","32.90000153"
"2013-07-25 10:00:00","1.26546022","24.74367","20.02355384","32.90000153"
"2013-07-25 11:00:00","1.31875204","19.43645512","14.36613704","32.90000153"
"2013-07-25 12:00:00","1.03874346","16.95794482","12.8774787","32.90000153"
"2013-07-25 13:00:00","0.85357624","15.36136746","11.49914275","32.90000153"
"2013-07-25 14:00:00","1.30971904","12.10077267","8.28042459","32.90000153"
"2013-07-25 15:00:00","1.01435478","13.54819682","9.71327548","32.90000153"
"2013-07-25 16:00:00","1.08661568","13.85817409","9.98842566","32.90000153"
"2013-07-25 17:00:00","1.51295124","10.55607743","6.79955191","32.90000153"
"2013-07-25 18:00:00","1.61501939","13.60785887","9.83527446","32.90000153"
"2013-07-25 19:00:00","0.64131105","12.18378024","8.44395604","32.90000153"
"2013-07-25 20:00:00","0.90506084","13.30436711","9.5692101","32.90000153"
"2013-07-25 21:00:00","0.45433763","20.463658","16.73605339","32.90000153"
"2013-07-25 22:00:00","0.45433763","28.0574528","24.3389952","32.90000153"
"2013-07-25 23:00:00","0.0605176","20.89684072","17.18381894","32.90000153"
"2013-07-26 00:00:00","0.0650341","18.41055622","14.69579643","32.90000153"
"2013-07-26 01:00:00","0.23574975","14.81663866","11.09420218","27"
"2013-07-26 02:00:00","0.28813847","13.34586898","9.65876436","27"
"2013-07-26 03:00:00","0.19690951","14.44311034","10.37518502","27"
"2013-07-26 04:00:00","0.27368589","7.12687484","3.43546822","27"
"2013-07-26 05:00:00","0.36762516","15.25760895","11.15260805","27"
"2013-07-26 06:00:00","0.44891804","51.08649856","42.32359224","27"
"2013-07-26 07:00:00","0.5410501","29.36350176","24.97624568","27"
"2013-07-26 08:00:00","0.61601927","33.84974208","26.54016608","27"
"2013-07-26 09:00:00","0.42994895","24.08351376","19.29414496","27"
"2013-07-26 10:00:00","0.51214595","19.04607252","14.98522543","27"
"2013-07-26 11:00:00","1.35126959","15.67912656","11.7314584","27"
"2013-07-26 12:00:00","0.98816093","15.43659127","11.50952874","27"
"2013-07-26 13:00:00","1.46146663","16.36133581","12.30122293","27"
"2013-07-26 14:00:00","0.91228765","14.16555677","10.32975782","27"
"2013-07-26 15:00:00","0.59524502","12.87377133","8.79697816","27"
"2013-07-26 16:00:00","0.7397658","8.84666339","5.10842424","27"
"2013-07-26 17:00:00","0.79215452","12.3316352","8.26484944","27"
"2013-07-26 18:00:00","0.78131534","14.60263806","10.5478023","27"
"2013-07-26 19:00:00","1.17513435","10.51846457","6.70091374","27"
"2013-07-26 20:00:00","0.88067318","8.88816718","5.18759442","27"
"2013-07-26 21:00:00","0.94751449","11.39781249","7.68599909","27"
"2013-07-26 22:00:00","0.95112688","14.62338899","10.92678364","27"
"2013-07-26 23:00:00","0.59163161","12.34979155","8.64123429","27"
"2013-07-27 00:00:00","0.68918327","15.8555143","12.14158622","27"
"2013-07-27 01:00:00","","18.15505184","14.41805358","27"
"2013-07-27 02:00:00","0.96738566","","","27"
"2013-07-27 03:00:00","0.82376797","10.74284159","7.0435537","27"
"2013-07-27 04:00:00","0.98183824","8.47443332","4.83067947","27"
"2013-07-27 05:00:00","0.67382759","9.09568227","5.44197838","27"
"2013-07-27 06:00:00","1.58250285","8.34343838","4.50750941","27"
"2013-07-27 07:00:00","1.63308436","10.30835489","6.61395598","27"
"2013-07-27 08:00:00","0.49949955","14.61560715","10.716521","27"
"2013-07-27 09:00:00","1.01706509","11.24087935","7.34725387","27"
"2013-07-27 10:00:00","1.33139741","13.2460014","9.51729548","27"
"2013-07-27 11:00:00","1.64934314","10.33948225","6.53997688","27"
"2013-07-27 12:00:00","2.09555087","9.40306686","5.6561262","27"
"2013-07-27 13:00:00","1.92031974","9.49644894","5.75736086","27"
"2013-07-27 14:00:00","1.77579896","8.29804367","4.55034012","27"
"2013-07-27 15:00:00","1.91490015","7.85836971","3.9611057","27"
"2013-07-27 16:00:00","2.05038794","6.44207292","2.72163831","27"
"2013-07-27 17:00:00","3.24810477","7.0607292","3.32774422","27"
"2013-07-27 18:00:00","3.52449995","8.20466159","4.48804142","27"
"2013-07-27 19:00:00","5.25332977","7.19431873","3.47699877","27"
"2013-07-27 20:00:00","5.66160137","9.85311725","6.13244555","27"
"2013-07-27 21:00:00","4.85047878","15.51959884","11.8132289","27"
"2013-07-27 22:00:00","2.99157974","22.18344464","18.46612086","27"
"2013-07-27 23:00:00","2.53092044","23.31959328","19.60304768","27"
"2013-07-28 00:00:00","1.62043898","20.18091144","16.45701038","27"
"2013-07-28 01:00:00","1.97812805","16.9540539","13.25905462","22.60000038"
"2013-07-28 02:00:00","1.89141558","10.50679181","6.82291464","22.60000038"
"2013-07-28 03:00:00","1.93838471","10.0528505","6.36346869","22.60000038"
"2013-07-28 04:00:00","1.79928352","9.72471689","6.03121089","22.60000038"
"2013-07-28 05:00:00","1.98354765","9.15404798","5.4796161","22.60000038"
"2013-07-28 06:00:00","2.06484053","14.69861472","10.31937183","22.60000038"
"2013-07-28 07:00:00","1.36210776","11.73243161","8.00787282","22.60000038"
"2013-07-28 08:00:00","2.11000346","15.40546582","11.40179901","22.60000038"
"2013-07-28 09:00:00","3.24087797","11.04762969","7.31740373","22.60000038"
"2013-07-28 10:00:00","3.48295041","12.11504002","8.38555209","22.60000038"
"2013-07-28 11:00:00","2.58511535","11.29924315","7.56919118","22.60000038"
"2013-07-28 12:00:00","3.6906991","9.22538088","5.48870192","22.60000038"
"2013-07-28 13:00:00","3.62927739","7.67938739","3.94682879","22.60000038"
"2013-07-28 14:00:00","2.59414733","7.49781049","3.76512761","22.60000038"
"2013-07-28 15:00:00","4.13871303","6.21380498","2.48542601","22.60000038"
"2013-07-28 16:00:00","3.24087797","5.68463986","1.94810621","22.60000038"
"2013-07-28 17:00:00","3.85689826","6.0231499","2.29983008","22.60000038"
"2013-07-28 18:00:00","3.88760861","7.39016106","3.65740362","22.60000038"
"2013-07-28 19:00:00","3.56966288","7.51856142","3.78589193","22.60000038"
"2013-07-28 20:00:00","4.16581099","15.81530876","12.08837718","22.60000038"
"2013-07-28 21:00:00","3.72140945","32.24666392","28.53111256","22.60000038"
"2013-07-28 22:00:00","3.93277154","20.5298132","16.81133648","22.60000038"
"2013-07-28 23:00:00","4.25794306","14.5715107","10.8748671","22.60000038"
"2013-07-29 00:00:00","2.92293224","8.76106506","5.06040436","22.60000038"
"2013-07-29 01:00:00","","9.08141684","5.37578685","38"
"2013-07-29 02:00:00","3.38901215","","","38"
"2013-07-29 03:00:00","3.31313887","17.19399269","13.47320245","38"
"2013-07-29 04:00:00","3.351075","37.42418784","30.64794512","38"
"2013-07-29 05:00:00","3.47572463","16.88790634","13.05139613","38"
"2013-07-29 06:00:00","3.94541692","13.52355497","9.45240411","38"
"2013-07-29 07:00:00","3.75212082","19.11351641","14.6231194","38"
"2013-07-29 08:00:00","5.31836489","60.08104368","40.4300048","38"
"2013-07-29 09:00:00","6.70215102","82.80921712","58.35362816","38"
"2013-07-29 10:00:00","7.08693704","48.8207212","40.48451592","38"
"2013-07-29 11:00:00","7.91973902","36.42811232","30.47791096","38"
"2013-07-29 12:00:00","7.62708405","26.67356632","22.30652008","38"
"2013-07-29 13:00:00","8.46530358","24.84743424","20.64264032","38"
"2013-07-29 14:00:00","7.03093594","19.21726344","15.46414702","38"
"2013-07-29 15:00:00","5.92173878","14.60523264","10.85020995","38"
"2013-07-29 16:00:00","6.21800614","13.21098503","9.39399825","38"
"2013-07-29 17:00:00","6.87196256","24.30270544","18.23509963","38"
"2013-07-29 18:00:00","7.00925756","23.52710264","19.38240288","38"
"2013-07-29 19:00:00","6.19994117","22.84750136","18.93984562","38"
"2013-07-29 20:00:00","6.42936823","43.17756792","38.01597096","38"
"2013-07-29 21:00:00","6.43117442","67.00299992","57.70857672","38"
"2013-07-29 22:00:00","5.91631919","28.19362544","24.3415764","38"
"2013-07-29 23:00:00","5.36352681","10.51068273","6.790468","38"
"2013-07-30 00:00:00","4.64814968","7.96472089","4.25312737","38"
"2013-07-30 01:00:00","4.25252346","8.07885582","4.3621477","23.5"
"2013-07-30 02:00:00","2.63569788","7.65344729","3.93125364","23.5"
"2013-07-30 03:00:00","1.05861462","8.00752101","4.29076509","23.5"
"2013-07-30 04:00:00","0.51485523","8.84536706","5.13438346","23.5"
"2013-07-30 05:00:00","0.27368589","10.77526529","6.92544564","23.5"
"2013-07-30 06:00:00","0.40194789","11.42764351","7.71844573","23.5"
"2013-07-30 07:00:00","0.43175616","39.18418384","33.97956688","23.5"
"2013-07-30 08:00:00","0.49769336","27.94978808","22.804902","23.5"
"2013-07-30 09:00:00","0.68557089","25.0134532","19.89116696","23.5"
"2013-07-30 10:00:00","0.96648256","16.34317946","12.22076406","23.5"
"2013-07-30 11:00:00","1.78844433","12.91138228","9.01891356","23.5"
"2013-07-30 12:00:00","1.73244221","12.0333307","8.05199986","23.5"
"2013-07-30 13:00:00","2.05038794","10.44713167","6.50104091","23.5"
"2013-07-30 14:00:00","1.63489157","10.44842801","6.6113614","23.5"
"2013-07-30 15:00:00","2.20574791","8.32917103","4.56461702","23.5"
"2013-07-30 16:00:00","2.06303433","8.12035769","4.32450998","23.5"
"2013-07-30 17:00:00","1.88599599","9.20852086","5.33685088","23.5"
"2013-07-30 18:00:00","2.13348803","8.90632544","5.15904253","23.5"
"2013-07-30 19:00:00","2.02690337","11.30313407","7.47834059","23.5"
"2013-07-30 20:00:00","1.86793102","12.0657563","8.33233922","23.5"
"2013-07-30 21:00:00","1.87154442","16.24979546","12.52316215","23.5"
"2013-07-30 22:00:00","1.69992567","16.50919077","12.71394534","23.5"
"2013-07-30 23:00:00","1.70173186","8.44978955","4.7489147","23.5"
"2013-07-31 00:00:00","1.19139313","7.15022036","3.4380628","23.5"
"2013-07-31 01:00:00","","6.88823238","3.19665942","16.7999897"
"2013-07-31 02:00:00","1.50030586","","","16.7999897"
"2013-07-31 03:00:00","1.62043898","5.33964431","1.62104331","16.7999897"
"2013-07-31 04:00:00","1.19049003","5.48231202","1.77938177","16.7999897"
"2013-07-31 05:00:00","1.34946239","5.33445706","1.61585032","16.7999897"
"2013-07-31 06:00:00","0.88789897","8.06977573","4.15838203","16.7999897"
"2013-07-31 07:00:00","1.7505082","14.06958202","10.23501822","16.7999897"
"2013-07-31 08:00:00","1.87335061","17.79189994","12.90214541","16.7999897"
"2013-07-31 09:00:00","2.13348803","21.1043692","15.00339326","16.7999897"
"2013-07-31 10:00:00","2.32859032","18.64401142","13.28501385","16.7999897"
"2013-07-31 11:00:00","3.75212082","15.19665248","10.57116502","16.7999897"
"2013-07-31 12:00:00","4.38981846","13.54949316","9.15129662","16.7999897"
"2013-07-31 13:00:00","3.6310846","11.26422487","7.28755167","16.7999897"
"2013-07-31 14:00:00","3.36552759","10.48214995","6.57372177","16.7999897"
"2013-07-31 15:00:00","4.72763535","10.4419425","6.61395598","16.7999897"
"2013-07-31 16:00:00","4.17303678","9.61966014","5.75865911","16.7999897"
"2013-07-31 17:00:00","3.37817297","8.24357079","4.4361268","16.7999897"
"2013-07-31 18:00:00","2.65376285","9.66246026","5.90791366","16.7999897"
"2013-07-31 19:00:00","2.45865954","12.41723544","8.63863779","16.7999897"
"2013-07-31 20:00:00","2.72421654","12.94250964","9.17595568","16.7999897"
"2013-07-31 21:00:00","2.0792921","13.71291371","9.95986994","16.7999897"
"2013-07-31 22:00:00","2.16058599","13.67400451","9.92482872","16.7999897"
"2013-07-31 23:00:00","2.35930169","9.26429008","5.54061654","16.7999897"
"2013-08-01 00:00:00","2.03954875","8.24746171","4.53087214","16.7999897"
"2013-08-01 01:00:00","2.09916428","7.60156899","3.87933902","16.70000076"
"2013-08-01 02:00:00","2.2238139","7.52375059","3.81185115","16.70000076"
"2013-08-01 03:00:00","2.43336878","7.01274182","3.30048866","16.70000076"
"2013-08-01 04:00:00","2.23826547","7.47965222","3.75214895","16.70000076"
"2013-08-01 05:00:00","1.99257962","9.31227746","5.42510689","16.70000076"
"2013-08-01 06:00:00","2.20213553","13.3108507","9.43553071","16.70000076"
"2013-08-01 07:00:00","2.0829055","14.51185056","10.7152304","16.70000076"
"2013-08-01 08:00:00","2.31052535","24.54782384","18.55177846","16.70000076"
"2013-08-01 09:00:00","2.72782994","19.39624576","14.28827275","16.70000076"
"2013-08-01 10:00:00","4.17484399","16.28740642","11.46799627","16.70000076"
"2013-08-01 11:00:00","5.34184844","13.92042881","9.59516933","16.70000076"
"2013-08-01 12:00:00","4.67705384","13.78035569","9.45889344","16.70000076"
"2013-08-01 13:00:00","4.87938294","12.88674042","8.80087099","16.70000076"
"2013-08-01 14:00:00","4.41330303","12.11244543","8.2518727","16.70000076"
"2013-08-01 15:00:00","4.93538405","9.71434046","5.9546372","16.70000076"
"2013-08-01 16:00:00","6.68227986","11.04892794","7.23044597","16.70000076"
"2013-08-01 17:00:00","7.63430983","10.99056222","7.10974332","16.70000076"
"2013-08-01 18:00:00","8.7326678","13.69216086","9.56402094","16.70000076"
"2013-08-01 19:00:00","6.40407646","12.56119948","8.71650973","16.70000076"
"2013-08-01 20:00:00","3.94180352","13.54300957","9.74572212","16.70000076"
"2013-08-01 21:00:00","2.95003021","14.21613873","10.48810201","16.70000076"
"2013-08-01 22:00:00","2.60137413","8.03086653","4.28687034","16.70000076"
"2013-08-01 23:00:00","2.07387352","6.91935974","3.18238251","16.70000076"
"2013-08-02 00:00:00","2.27078303","9.03861672","5.33295614","16.70000076"
"2013-08-02 01:00:00","","9.80253529","6.04419146","19.89999962"
"2013-08-02 02:00:00","2.37375326","","","19.89999962"
"2013-08-02 03:00:00","2.74589492","6.26698152","2.49061709","19.89999962"
"2013-08-02 04:00:00","3.15597271","7.32401542","3.4380628","19.89999962"
"2013-08-02 05:00:00","3.03854887","8.53020254","4.65936045","19.89999962"
"2013-08-02 06:00:00","2.66279483","8.71566845","4.86702086","19.89999962"
"2013-08-02 07:00:00","2.96628899","19.9876656","15.80029574","19.89999962"
"2013-08-02 08:00:00","2.47672451","20.44679416","15.9287764","19.89999962"
"2013-08-02 09:00:00","3.17403768","18.92675225","13.56665145","19.89999962"
"2013-08-02 10:00:00","4.11703567","12.61956328","8.53221205","19.89999962"
"2013-08-02 11:00:00","4.33562355","13.86206501","9.51729548","19.89999962"
"2013-08-02 12:00:00","4.79989625","16.06432764","11.24865163","19.89999962"
"2013-08-02 13:00:00","4.57950218","14.20835689","9.98193442","19.89999962"
"2013-08-02 14:00:00","4.10077689","11.2616322","7.41214715","19.89999962"
"2013-08-02 15:00:00","4.27600803","12.70516352","8.67497726","19.89999962"
"2013-08-02 16:00:00","4.92635207","10.24480192","6.48027659","19.89999962"
"2013-08-02 17:00:00","3.56424329","10.74154334","6.94621187","19.89999962"
"2013-08-02 18:00:00","3.4937896","10.45750618","6.64770087","19.89999962"
"2013-08-02 19:00:00","3.53714532","11.46784905","7.73402088","19.89999962"
"2013-08-02 20:00:00","3.46307925","13.60656062","9.7366363","19.89999962"
"2013-08-02 21:00:00","3.89122201","15.76991597","12.05074328","19.89999962"
"2013-08-02 22:00:00","3.33120384","16.19532258","11.71718723","19.89999962"
"2013-08-02 23:00:00","3.00061274","17.18102359","13.40052542","19.89999962"
"2013-08-03 00:00:00","2.74408771","12.98401342","9.25512586","19.89999962"
"2013-08-03 01:00:00","2.7495073","11.95162138","8.23240471","27.7999897"
"2013-08-03 02:00:00","3.08190561","12.53655762","8.80736032","27.7999897"
"2013-08-03 03:00:00","2.9554498","9.75714058","6.02602172","27.7999897"
"2013-08-03 04:00:00","2.73686192","11.58068764","7.85601986","27.7999897"
"2013-08-03 05:00:00","3.13790672","11.37965614","7.66004178","27.7999897"
"2013-08-03 06:00:00","3.53096095","9.79853347","6.08855942","27.7999897"
"2013-08-03 07:00:00","2.97532096","19.7062192","12.05203388","27.7999897"
"2013-08-03 08:00:00","3.70153829","23.55174832","17.70557314","27.7999897"
"2013-08-03 09:00:00","5.07629143","16.78544609","12.41414182","27.7999897"
"2013-08-03 10:00:00","5.86212326","13.52225672","9.66525369","27.7999897"
"2013-08-03 11:00:00","6.14393905","10.0139413","6.24795712","27.7999897"
"2013-08-03 12:00:00","5.98677288","10.52884099","6.76061594","27.7999897"
"2013-08-03 13:00:00","6.42575483","11.56771663","7.64836137","27.7999897"
"2013-08-03 14:00:00","6.08432454","10.44972434","6.68533859","27.7999897"
"2013-08-03 15:00:00","5.39062477","7.73256394","4.00004166","27.7999897"
"2013-08-03 16:00:00","5.20094105","6.97253629","3.18497901","27.7999897"
"2013-08-03 17:00:00","5.32739687","6.33701808","2.56459619","27.7999897"
"2013-08-03 18:00:00","5.49540221","5.92847148","2.19470067","27.7999897"
"2013-08-03 19:00:00","4.87576954","6.4835767","2.75019021","27.7999897"
"2013-08-03 20:00:00","5.914513","7.69624741","3.96370219","27.7999897"
"2013-08-03 21:00:00","4.75111992","8.82980338","5.11361532","27.7999897"
"2013-08-03 22:00:00","3.71779707","13.91653789","10.17142318","27.7999897"
"2013-08-03 23:00:00","3.43417509","18.8606047","15.13578014","27.7999897"
"2013-08-04 00:00:00","3.44347352","18.8478746","15.12824303","27.7999897"
"2013-08-04 01:00:00","","17.81145014","13.8714491","23.89999962"
"2013-08-04 02:00:00","3.66236548","","","23.89999962"
"2013-08-04 03:00:00","3.40165753","9.69099494","5.72231773","23.89999962"
"2013-08-04 04:00:00","3.83422221","6.82767934","3.09453185","23.89999962"
"2013-08-04 05:00:00","3.98256183","7.81994616","3.70148095","23.89999962"
"2013-08-04 06:00:00","3.51040738","5.84060743","2.13277099","23.89999962"
"2013-08-04 07:00:00","3.98437107","11.55133653","7.68499146","23.89999962"
