Stat,S. Pietro  Vernotico,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
,,,,,,,,
,,,,,,,
,,,,,,,,,
04/05/2014 8.00,"2,2","6,8","13,1","5,2",,,
04/05/2014 9.00,"2,3","5,7","11,5","5,2",,,
04/05/2014 10.00,"2,3","5,4","11,3","5,2",,,
04/05/2014 11.00,"2,3","7,5","12,7","5,2",,,
04/05/2014 12.00,"2,5","6,2","10,5","5,2",,,
04/05/2014 13.00,,"6,7","12,1","5,2",,,
04/05/2014 14.00,"2,4","4,8","9,8","5,2",,,
04/05/2014 15.00,"2,6","7,5","12,3","5,2",,,
04/05/2014 16.00,"2,5","5,7","10,1","5,2",,,
04/05/2014 17.00,"2,5","5,2","9,8","5,2",,,
04/05/2014 18.00,"2,5","6,1","10,6","5,2",,,
04/05/2014 19.00,"2,1","8,1","12,3","5,2",,,
04/05/2014 20.00,"2,3","10,6","14,9","5,2",,,
04/05/2014 21.00,"2,1","8,0","12,3","5,2",,,
04/05/2014 22.00,"2,4","6,0","10,4","5,2",,,
04/05/2014 23.00,"2,2","6,8","11,1","5,2",,,
05/05/2014 0.00,"2,5","6,0","10,2","5,2",,,
05/05/2014 1.00,"2,3","5,7","10,1","8,7",,,
05/05/2014 2.00,"2,6","5,8","10,1","8,7",,,
05/05/2014 3.00,"2,2","6,2","10,5","8,7",,,
05/05/2014 4.00,"2,5","6,1","10,4","8,7",,,
05/05/2014 5.00,"2,4","7,9","12,5","8,7",,,
05/05/2014 6.00,"2,3","10,4","15,5","8,7",,,
05/05/2014 7.00,"2,5","13,4","20,4","8,7",,,
05/05/2014 8.00,"2,9","13,2","22,1","8,7",,,
05/05/2014 9.00,"2,5","6,3","12,7","8,7",,,
05/05/2014 10.00,"2,8","6,7","13,3","8,7",,,
05/05/2014 11.00,"3,5","6,5","12,2","8,7",,,
05/05/2014 12.00,"3,5","6,1","11,4","8,7",,,
05/05/2014 13.00,"3,0","5,1","9,9","8,7",,,
05/05/2014 14.00,"2,9","5,1","9,8","8,7",,,
05/05/2014 15.00,"3,2","5,9","10,8","8,7",,,
05/05/2014 16.00,"3,4","5,8","10,9","8,7",,,
05/05/2014 17.00,"3,3","5,9","10,8","8,7",,,
05/05/2014 18.00,"3,3","6,7","10,9","8,7",,,
05/05/2014 19.00,"2,4","6,4","10,5","8,7",,,
05/05/2014 20.00,"2,4","7,9","11,7","8,7",,,
05/05/2014 21.00,"2,6","8,8","12,6","8,7",,,
05/05/2014 22.00,"2,7","8,5","12,5","8,7",,,
05/05/2014 23.00,"2,8","8,1","12,0","8,7",,,
06/05/2014 0.00,"2,8","7,6","11,9","8,7",,,
06/05/2014 1.00,,"5,9","9,9","17,9",,,
06/05/2014 2.00,"2,9",,,"17,9",,,
06/05/2014 3.00,"2,9","6,1","10,3","17,9",,,
06/05/2014 4.00,"2,5","6,2","10,4","17,9",,,
06/05/2014 5.00,"2,6","6,5","11,1","17,9",,,
06/05/2014 6.00,"3,1","8,8","13,8","17,9",,,
06/05/2014 7.00,"3,1","9,2","15,0","17,9",,,
06/05/2014 8.00,"3,0","9,1","15,7","17,9",,,
06/05/2014 9.00,"2,8","8,2","14,4","17,9",,,
06/05/2014 10.00,"3,1","7,4","12,9","17,9",,,
06/05/2014 11.00,"3,2","7,1","12,1","17,9",,,
06/05/2014 12.00,"3,6","7,0","12,0","17,9",,,
06/05/2014 13.00,"3,7","6,7","11,6","17,9",,,
06/05/2014 14.00,"3,7","6,6","11,4","17,9",,,
06/05/2014 15.00,"3,8","7,4","12,5","17,9",,,
06/05/2014 16.00,"4,0","7,1","12,1","17,9",,,
06/05/2014 17.00,"3,9","7,3","12,4","17,9",,,
06/05/2014 18.00,"3,6","10,4","15,2","17,9",,,
06/05/2014 19.00,"3,3","11,5","15,9","17,9",,,
06/05/2014 20.00,"2,6","16,5","20,6","17,9",,,
06/05/2014 21.00,"2,4","20,3","24,5","17,9",,,
06/05/2014 22.00,"2,3","21,0","26,0","17,9",,,
06/05/2014 23.00,"2,4","14,3","18,4","17,9",,,
07/05/2014 0.00,"2,2","13,0","17,3","17,9",,,
07/05/2014 1.00,"2,6","8,1","12,4","16,1",,,
07/05/2014 2.00,"2,6","8,3","12,5","16,1",,,
07/05/2014 3.00,"2,5","7,1","11,1","16,1",,,
07/05/2014 4.00,"2,4","7,5","12,1","16,1",,,
07/05/2014 5.00,"2,2","8,7","13,5","16,1",,,
07/05/2014 6.00,"2,3","14,7","20,7","16,1",,,
07/05/2014 7.00,"2,7","24,4","34,9","16,1",,,
07/05/2014 8.00,"2,8","10,0","16,7","16,1",,,
07/05/2014 9.00,"3,1","7,8","13,6","16,1",,,
07/05/2014 10.00,"3,1","7,9","12,7","16,1",,,
07/05/2014 11.00,"3,5","6,4","10,8","16,1",,,
07/05/2014 12.00,"3,4","6,1","10,2","16,1",,,
07/05/2014 13.00,"3,5","7,3","11,8","16,1",,,
07/05/2014 14.00,"3,4","6,3","10,7","16,1",,,
07/05/2014 15.00,"3,5","5,8","10,5","16,1",,,
07/05/2014 16.00,"3,1","6,6","11,5","16,1",,,
07/05/2014 17.00,"3,5","7,6","12,9","16,1",,,
07/05/2014 18.00,"3,0","8,2","14,2","16,1",,,
07/05/2014 19.00,"2,6","9,1","14,7","16,1",,,
07/05/2014 20.00,"2,5","13,5","18,7","16,1",,,
07/05/2014 21.00,"2,6","10,4","14,8","16,1",,,
07/05/2014 22.00,"2,4","8,6","12,9","16,1",,,
07/05/2014 23.00,"2,5","7,2","11,3","16,1",,,
08/05/2014 0.00,"2,3","6,2","10,5","16,1",,,
08/05/2014 1.00,,"5,3","9,5","15,2",,,
08/05/2014 2.00,"2,5",,,"15,2",,,
08/05/2014 3.00,"2,6","4,6","8,7","15,2",,,
08/05/2014 4.00,"2,8","5,2","9,5","15,2",,,
08/05/2014 5.00,"2,7","6,8","11,5","15,2",,,
08/05/2014 6.00,"2,5","8,8","13,7","15,2",,,
08/05/2014 7.00,"2,6","11,0","16,8","15,2",,,
08/05/2014 8.00,"2,3","8,3","13,9","15,2",,,
08/05/2014 9.00,"2,5","6,3","11,5","15,2",,,
08/05/2014 10.00,"2,5","6,0","10,6","15,2",,,
08/05/2014 11.00,"3,1","5,3","9,2","15,2",,,
08/05/2014 12.00,"3,4","7,6","12,1","15,2",,,
08/05/2014 13.00,"3,9","8,5","13,3","15,2",,,
08/05/2014 14.00,"4,2","8,3","13,2","15,2",,,
08/05/2014 15.00,"2,8","7,9","13,2","15,2",,,
08/05/2014 16.00,"2,4","7,2","12,6","15,2",,,
08/05/2014 17.00,"2,6","7,2","12,4","15,2",,,
08/05/2014 18.00,"2,2","8,8","14,1","15,2",,,
08/05/2014 19.00,"2,5","10,0","14,9","15,2",,,
08/05/2014 20.00,"2,4","9,3","13,8","15,2",,,
08/05/2014 21.00,"2,1","8,8","13,0","15,2",,,
08/05/2014 22.00,"2,0","9,0","13,1","15,2",,,
08/05/2014 23.00,"2,1","7,2","11,3","15,2",,,
09/05/2014 0.00,"1,8","7,0","11,0","15,2",,,
09/05/2014 1.00,"2,0","6,2","10,2","10,6",,,
09/05/2014 2.00,"2,1","5,3","9,4","10,6",,,
09/05/2014 3.00,"2,5","4,9","9,0","10,6",,,
09/05/2014 4.00,"2,3","4,7","8,8","10,6",,,
09/05/2014 5.00,"2,3","6,0","10,3","10,6",,,
09/05/2014 6.00,"2,0","8,2","12,8","10,6",,,
09/05/2014 7.00,"2,5","8,4","13,7","10,6",,,
09/05/2014 8.00,"2,5","7,2","12,8","10,6",,,
09/05/2014 9.00,"2,7","8,1","13,9","10,6",,,
09/05/2014 10.00,"2,6","7,2","12,3","10,6",,,
09/05/2014 11.00,"2,9","6,6","11,4","10,6",,,
09/05/2014 12.00,"3,1","6,6","11,5","10,6",,,
09/05/2014 13.00,"3,3","6,2","11,1","10,6",,,
09/05/2014 14.00,"3,4","6,0","11,1","10,6",,,
09/05/2014 15.00,"4,3","5,6","10,4","10,6",,,
09/05/2014 16.00,"5,3","5,7","10,8","10,6",,,
09/05/2014 17.00,"5,2","6,6","11,7","10,6",,,
09/05/2014 18.00,"3,7","7,9","13,3","10,6",,,
09/05/2014 19.00,"2,9","9,3","14,0","10,6",,,
09/05/2014 20.00,"2,7","11,2","15,3","10,6",,,
09/05/2014 21.00,"2,3","9,4","13,3","10,6",,,
09/05/2014 22.00,"2,3","7,9","11,7","10,6",,,
09/05/2014 23.00,"2,3","9,1","12,9","10,6",,,
10/05/2014 0.00,"2,3","8,7","12,6","10,6",,,
10/05/2014 1.00,,"8,4","12,2","11,3",,,
10/05/2014 2.00,"2,5",,,"11,3",,,
10/05/2014 3.00,"2,2","6,4","10,4","11,3",,,
10/05/2014 4.00,"2,4","6,3","10,3","11,3",,,
10/05/2014 5.00,"2,4","10,0","14,3","11,3",,,
10/05/2014 6.00,"2,6","13,2","18,2","11,3",,,
10/05/2014 7.00,"2,8","16,2","23,5","11,3",,,
10/05/2014 8.00,"3,2","12,5","19,5","11,3",,,
10/05/2014 9.00,"3,3","8,1","13,6","11,3",,,
10/05/2014 10.00,"3,2","6,3","11,0","11,3",,,
10/05/2014 11.00,"3,4","6,1","10,6","11,3",,,
10/05/2014 12.00,"3,7","6,6","11,1","11,3",,,
10/05/2014 13.00,"4,0","6,9","11,4","11,3",,,
10/05/2014 14.00,"3,8","5,6","9,8","11,3",,,
10/05/2014 15.00,"3,9","5,6","9,9","11,3",,,
10/05/2014 16.00,"3,9","5,4","10,1","11,3",,,
10/05/2014 17.00,"4,3","7,3","12,3","11,3",,,
10/05/2014 18.00,"3,3","7,2","12,7","11,3",,,
10/05/2014 19.00,"2,9","8,1","13,1","11,3",,,
10/05/2014 20.00,"3,0","23,1","28,7","11,3",,,
10/05/2014 21.00,"2,7","24,3","28,8","11,3",,,
10/05/2014 22.00,"3,0","25,5","30,2","11,3",,,
10/05/2014 23.00,"3,0","25,8","31,2","11,3",,,
11/05/2014 0.00,"2,8","17,5","22,1","11,3",,,
11/05/2014 1.00,"2,5","13,7","17,9","13,6",,,
11/05/2014 2.00,"2,7","10,8","14,7","13,6",,,
11/05/2014 3.00,"2,7","9,8","13,9","13,6",,,
11/05/2014 4.00,"2,4","9,9","13,9","13,6",,,
11/05/2014 5.00,"2,7","10,2","14,5","13,6",,,
11/05/2014 6.00,"2,5","10,7","15,3","13,6",,,
11/05/2014 7.00,"2,5","10,1","15,9","13,6",,,
11/05/2014 8.00,"3,1","7,9","13,4","13,6",,,
11/05/2014 9.00,"3,7","7,3","11,7","13,6",,,
11/05/2014 10.00,"4,0","6,5","10,3","13,6",,,
11/05/2014 11.00,"3,4","5,7","9,5","13,6",,,
11/05/2014 12.00,"3,3","5,9","9,9","13,6",,,
11/05/2014 13.00,"3,9","5,2","9,2","13,6",,,
11/05/2014 14.00,"3,7","5,0","9,2","13,6",,,
11/05/2014 15.00,"3,3","5,1","9,5","13,6",,,
11/05/2014 16.00,"3,4","5,1","9,4","13,6",,,
11/05/2014 17.00,"3,2","4,9","9,3","13,6",,,
11/05/2014 18.00,"3,1","5,1","9,8","13,6",,,
11/05/2014 19.00,"2,8","6,5","11,3","13,6",,,
11/05/2014 20.00,"2,6","8,0","12,5","13,6",,,
11/05/2014 21.00,"2,6","9,2","13,3","13,6",,,
11/05/2014 22.00,"2,6","8,0","12,0","13,6",,,
11/05/2014 23.00,"2,4","6,6","10,4","13,6",,,
12/05/2014 0.00,"2,5","5,7","9,6","13,6",,,
12/05/2014 1.00,,"5,4","9,2","23,1",,,
12/05/2014 2.00,"2,4",,,"23,1",,,
12/05/2014 3.00,"2,4","4,4","8,2","23,1",,,
12/05/2014 4.00,"2,4","4,3","8,2","23,1",,,
12/05/2014 5.00,"2,3","9,2","13,4","23,1",,,
12/05/2014 6.00,"2,4","9,3","13,7","23,1",,,
12/05/2014 7.00,"2,5","7,8","12,5","23,1",,,
12/05/2014 8.00,"2,3","8,1","13,2","23,1",,,
12/05/2014 9.00,"2,5","8,0","13,0","23,1",,,
12/05/2014 10.00,"2,4","6,9","11,3","23,1",,,
12/05/2014 11.00,"2,8","6,6","10,8","23,1",,,
12/05/2014 12.00,"3,2","6,5","10,7","23,1",,,
12/05/2014 13.00,"3,1","5,7","10,0","23,1",,,
12/05/2014 14.00,"3,1","6,4","11,0","23,1",,,
12/05/2014 15.00,"3,5","7,2","11,8","23,1",,,
12/05/2014 16.00,"3,3","6,4","11,1","23,1",,,
12/05/2014 17.00,"3,0","6,5","11,3","23,1",,,
12/05/2014 18.00,"2,9","8,1","13,4","23,1",,,
12/05/2014 19.00,"2,9","10,2","15,4","23,1",,,
12/05/2014 20.00,"2,5","12,7","17,4","23,1",,,
12/05/2014 21.00,"2,1","13,3","17,7","23,1",,,
12/05/2014 22.00,"1,9","11,5","15,6","23,1",,,
12/05/2014 23.00,"2,3","8,7","12,8","23,1",,,
13/05/2014 0.00,"2,1","6,6","10,6","23,1",,,
13/05/2014 1.00,"2,1","5,9","9,8","20,9",,,
13/05/2014 2.00,"1,9","4,9","8,8","20,9",,,
13/05/2014 3.00,"2,0","4,6","8,5","20,9",,,
13/05/2014 4.00,"2,2","4,5","8,4","20,9",,,
13/05/2014 5.00,"1,9","5,0","8,9","20,9",,,
13/05/2014 6.00,"2,1","8,0","12,5","20,9",,,
13/05/2014 7.00,"2,2","11,5","17,1","20,9",,,
13/05/2014 8.00,"1,9","13,0","19,2","20,9",,,
13/05/2014 9.00,"2,1","10,9","16,8","20,9",,,
13/05/2014 10.00,"2,2","8,8","14,1","20,9",,,
13/05/2014 11.00,"2,2","6,7","11,2","20,9",,,
13/05/2014 12.00,"2,5","7,6","12,0","20,9",,,
13/05/2014 13.00,"2,5","9,5","14,1","20,9",,,
13/05/2014 14.00,"2,6","9,0","13,6","20,9",,,
13/05/2014 15.00,"2,0","8,8","14,0","20,9",,,
13/05/2014 16.00,"2,1","8,7","13,4","20,9",,,
13/05/2014 17.00,"2,0","6,5","11,1","20,9",,,
13/05/2014 18.00,"2,0","6,3","10,9","20,9",,,
13/05/2014 19.00,"1,9","8,1","12,6","20,9",,,
13/05/2014 20.00,"2,1","8,5","12,8","20,9",,,
13/05/2014 21.00,"1,9","8,7","12,6","20,9",,,
13/05/2014 22.00,"2,2","6,9","10,6","20,9",,,
13/05/2014 23.00,"1,9","5,6","9,4","20,9",,,
14/05/2014 0.00,"2,1","5,1","8,9","20,9",,,
14/05/2014 1.00,,"5,2","9,0","11,8",,,
14/05/2014 2.00,"1,8",,,"11,8",,,
14/05/2014 3.00,"2,1","5,1","9,0","11,8",,,
14/05/2014 4.00,"1,8","5,2","9,3","11,8",,,
14/05/2014 5.00,"2,0","6,1","10,2","11,8",,,
14/05/2014 6.00,"2,1","8,5","12,8","11,8",,,
14/05/2014 7.00,"1,8","9,3","14,6","11,8",,,
14/05/2014 8.00,"2,0","8,7","14,3","11,8",,,
14/05/2014 9.00,"1,9","8,6","13,6","11,8",,,
14/05/2014 10.00,"2,3","7,0","11,7","11,8",,,
14/05/2014 11.00,"1,9","7,3","12,1","11,8",,,
14/05/2014 12.00,"2,3","7,6","12,4","11,8",,,
14/05/2014 13.00,"1,9","7,6","12,0","11,8",,,
14/05/2014 14.00,"2,3","6,6","11,4","11,8",,,
14/05/2014 15.00,"2,3","6,8","11,2","11,8",,,
14/05/2014 16.00,"2,3","6,8","11,3","11,8",,,
14/05/2014 17.00,"2,6","7,1","11,2","11,8",,,
14/05/2014 18.00,"2,2","6,6","10,8","11,8",,,
14/05/2014 19.00,"2,5","7,1","11,1","11,8",,,
14/05/2014 20.00,"2,4","7,3","11,3","11,8",,,
14/05/2014 21.00,"2,8","6,2","10,2","11,8",,,
14/05/2014 22.00,"2,7","5,6","9,4","11,8",,,
14/05/2014 23.00,"2,7","5,6","9,3","11,8",,,
15/05/2014 0.00,"2,7","5,2","8,9","11,8",,,
15/05/2014 1.00,"2,9","5,0","8,6","13,3",,,
15/05/2014 2.00,"2,5","4,9","8,6","13,3",,,
15/05/2014 3.00,"2,9","5,0","8,9","13,3",,,
15/05/2014 4.00,"2,6","4,9","8,9","13,3",,,
15/05/2014 5.00,"2,8","5,5","9,5","13,3",,,
15/05/2014 6.00,"3,2","7,4","11,8","13,3",,,
15/05/2014 7.00,"2,9","7,4","12,8","13,3",,,
15/05/2014 8.00,"3,4","6,4","11,8","13,3",,,
15/05/2014 9.00,"3,5","6,5","12,2","13,3",,,
15/05/2014 10.00,"3,6","6,2","11,1","13,3",,,
15/05/2014 11.00,"3,6","5,8","10,4","13,3",,,
15/05/2014 12.00,"3,6","6,0","10,9","13,3",,,
15/05/2014 13.00,"3,6","6,1","11,0","13,3",,,
15/05/2014 14.00,"3,6","5,3","10,0","13,3",,,
15/05/2014 15.00,"3,6","5,4","9,7","13,3",,,
15/05/2014 16.00,"3,6","6,2","10,6","13,3",,,
15/05/2014 17.00,"3,5","6,7","10,7","13,3",,,
15/05/2014 18.00,"3,6","6,5","10,4","13,3",,,
15/05/2014 19.00,"3,4","6,6","10,5","13,3",,,
15/05/2014 20.00,"3,2","6,9","10,7","13,3",,,
15/05/2014 21.00,"3,3","7,7","11,5","13,3",,,
15/05/2014 22.00,"3,6","7,1","10,8","13,3",,,
15/05/2014 23.00,"3,5","7,1","11,0","13,3",,,
16/05/2014 0.00,"3,4","6,4","10,0","13,3",,,
16/05/2014 1.00,,"5,5","9,3","5,2",,,
16/05/2014 2.00,"3,4",,,"5,2",,,
16/05/2014 3.00,"3,5","6,1","9,9","5,2",,,
16/05/2014 4.00,"3,6","6,2","10,3","5,2",,,
16/05/2014 5.00,"3,7","7,5","11,6","5,2",,,
16/05/2014 6.00,"3,7","9,2","14,0","5,2",,,
16/05/2014 7.00,"3,9","12,1","17,6","5,2",,,
16/05/2014 8.00,"3,8","12,3","18,6","5,2",,,
16/05/2014 9.00,"3,5","9,3","15,0","5,2",,,
16/05/2014 10.00,"3,5","8,0","13,6","5,2",,,
16/05/2014 11.00,"3,5","8,0","13,4","5,2",,,
16/05/2014 12.00,"3,5","8,0","13,1","5,2",,,
16/05/2014 13.00,"3,7","10,0","14,4","5,2",,,
16/05/2014 14.00,"3,8","8,5","13,1","5,2",,,
16/05/2014 15.00,"3,6","7,9","12,7","5,2",,,
16/05/2014 16.00,"3,7","8,5","13,3","5,2",,,
16/05/2014 17.00,"3,4","11,7","16,5","5,2",,,
16/05/2014 18.00,"3,6","11,7","16,3","5,2",,,
16/05/2014 19.00,"3,4","15,4","20,8","5,2",,,
16/05/2014 20.00,"3,6","15,2","20,4","5,2",,,
16/05/2014 21.00,"3,3","16,0","20,9","5,2",,,
16/05/2014 22.00,"3,2","12,4","16,9","5,2",,,
16/05/2014 23.00,"3,3","11,0","15,4","5,2",,,
17/05/2014 0.00,"3,6","7,9","11,8","5,2",,,
17/05/2014 1.00,"3,3","6,8","10,5","7,5",,,
17/05/2014 2.00,"3,3","6,3","10,0","7,5",,,
17/05/2014 3.00,"3,0","5,9","9,6","7,5",,,
17/05/2014 4.00,"3,2","5,4","9,2","7,5",,,
17/05/2014 5.00,"2,9","7,7","12,6","7,5",,,
17/05/2014 6.00,"3,1","11,2","16,4","7,5",,,
17/05/2014 7.00,"3,2","11,6","18,7","7,5",,,
17/05/2014 8.00,"3,0","8,3","15,2","7,5",,,
17/05/2014 9.00,"3,0","8,0","13,5","7,5",,,
17/05/2014 10.00,"3,2","6,2","10,5","7,5",,,
17/05/2014 11.00,"3,0","9,2","13,3","7,5",,,
17/05/2014 12.00,"3,3","7,4","11,6","7,5",,,
17/05/2014 13.00,"3,5","7,1","11,3","7,5",,,
17/05/2014 14.00,"3,1","6,9","10,8","7,5",,,
17/05/2014 15.00,"3,1","7,4","11,0","7,5",,,
17/05/2014 16.00,"3,4","9,2","12,9","7,5",,,
17/05/2014 17.00,"3,5","10,9","14,7","7,5",,,
17/05/2014 18.00,"3,1","11,1","15,3","7,5",,,
17/05/2014 19.00,"3,2","12,7","16,8","7,5",,,
17/05/2014 20.00,"3,1","18,7","23,1","7,5",,,
17/05/2014 21.00,"2,9","17,4","22,9","7,5",,,
17/05/2014 22.00,"2,8","10,6","14,9","7,5",,,
17/05/2014 23.00,"3,2","14,0","18,1","7,5",,,
18/05/2014 0.00,"3,1","13,7","17,7","7,5",,,
18/05/2014 1.00,,"14,8","18,9","10,7",,,
18/05/2014 2.00,"3,0",,,"10,7",,,
18/05/2014 3.00,"2,8","12,3","16,6","10,7",,,
18/05/2014 4.00,"2,8","10,8","14,8","10,7",,,
18/05/2014 5.00,"2,8","10,6","15,1","10,7",,,
18/05/2014 6.00,"2,7","10,8","15,6","10,7",,,
18/05/2014 7.00,"3,2","9,4","15,4","10,7",,,
18/05/2014 8.00,"3,1","7,6","13,5","10,7",,,
18/05/2014 9.00,"3,4","5,7","10,9","10,7",,,
18/05/2014 10.00,"3,2","6,0","10,6","10,7",,,
18/05/2014 11.00,"2,8","5,9","10,1","10,7",,,
18/05/2014 12.00,"3,1","5,9","9,9","10,7",,,
18/05/2014 13.00,"3,0","5,2","9,0","10,7",,,
18/05/2014 14.00,"3,5","5,3","9,0","10,7",,,
18/05/2014 15.00,"3,6","5,4","9,5","10,7",,,
18/05/2014 16.00,"3,5","5,4","9,9","10,7",,,
18/05/2014 17.00,"3,2","5,6","10,1","10,7",,,
18/05/2014 18.00,"3,0","6,0","10,8","10,7",,,
18/05/2014 19.00,"2,6","6,8","11,7","10,7",,,
18/05/2014 20.00,"2,4","8,9","13,4","10,7",,,
18/05/2014 21.00,"2,5","7,4","11,0","10,7",,,
18/05/2014 22.00,"2,4","7,6","11,1","10,7",,,
18/05/2014 23.00,"2,7","9,9","14,0","10,7",,,
19/05/2014 0.00,"2,8","10,8","14,9","10,7",,,
19/05/2014 1.00,"2,9","10,2","14,6","12,8",,,
19/05/2014 2.00,"2,9","9,0","13,1","12,8",,,
19/05/2014 3.00,"2,6","7,8","11,9","12,8",,,
19/05/2014 4.00,"2,9","9,8","14,5","12,8",,,
19/05/2014 5.00,"2,5","19,1","27,1","12,8",,,
19/05/2014 6.00,"2,9","15,8","22,1","12,8",,,
19/05/2014 7.00,"2,9","11,3","17,1","12,8",,,
19/05/2014 8.00,"2,8","12,7","18,6","12,8",,,
19/05/2014 9.00,"2,6","14,7","20,6","12,8",,,
19/05/2014 10.00,"2,9","13,2","18,6","12,8",,,
19/05/2014 11.00,"3,0","12,6","17,6","12,8",,,
19/05/2014 12.00,"2,9","9,3","14,0","12,8",,,
19/05/2014 13.00,"3,2","7,8","12,0","12,8",,,
19/05/2014 14.00,"3,4","7,4","11,4","12,8",,,
19/05/2014 15.00,"3,1","7,5","11,6","12,8",,,
19/05/2014 16.00,"2,9","8,3","12,4","12,8",,,
19/05/2014 17.00,"3,1","8,1","12,1","12,8",,,
19/05/2014 18.00,"2,9","9,4","13,5","12,8",,,
19/05/2014 19.00,"2,6","11,3","15,4","12,8",,,
19/05/2014 20.00,"2,5","11,3","15,0","12,8",,,
19/05/2014 21.00,"2,6","10,7","14,3","12,8",,,
19/05/2014 22.00,"2,5","8,2","11,6","12,8",,,
19/05/2014 23.00,"2,8","6,0","9,3","12,8",,,
20/05/2014 0.00,"2,9","5,1","8,6","12,8",,,
20/05/2014 1.00,,"5,2","8,7","8,7",,,
20/05/2014 2.00,"2,2",,,"8,7",,,
20/05/2014 3.00,"2,6","4,9","8,7","8,7",,,
20/05/2014 4.00,"3,0","6,4","10,2","8,7",,,
20/05/2014 5.00,"2,8","9,3","13,6","8,7",,,
20/05/2014 6.00,"2,8","15,5","23,3","8,7",,,
20/05/2014 7.00,"2,7","16,3","23,0","8,7",,,
20/05/2014 8.00,"2,5","7,6","12,3","8,7",,,
20/05/2014 9.00,"3,0","6,1","10,3","8,7",,,
20/05/2014 10.00,"2,8","7,7","11,7","8,7",,,
20/05/2014 11.00,"3,4","6,7","10,6","8,7",,,
20/05/2014 12.00,"3,5","8,4","12,7","8,7",,,
20/05/2014 13.00,"4,1","7,7","12,2","8,7",,,
20/05/2014 14.00,"4,4","7,4","12,2","8,7",,,
20/05/2014 15.00,"4,4","8,7","14,0","8,7",,,
20/05/2014 16.00,"5,1","9,2","14,8","8,7",,,
20/05/2014 17.00,"5,2","8,3","13,6","8,7",,,
20/05/2014 18.00,"4,5","11,0","16,8","8,7",,,
20/05/2014 19.00,"3,4","10,4","15,6","8,7",,,
20/05/2014 20.00,"2,7","10,6","15,2","8,7",,,
20/05/2014 21.00,"2,7","12,6","16,9","8,7",,,
20/05/2014 22.00,"2,3","14,1","18,2","8,7",,,
20/05/2014 23.00,"2,6","11,5","15,6","8,7",,,
21/05/2014 0.00,"2,6","8,3","12,5","8,7",,,
21/05/2014 1.00,"2,5","6,9","11,0","9,1",,,
21/05/2014 2.00,"2,6","5,6","9,5","9,1",,,
21/05/2014 3.00,"2,5","5,3","9,3","9,1",,,
21/05/2014 4.00,"2,5","6,1","10,2","9,1",,,
21/05/2014 5.00,"2,5","10,4","15,1","9,1",,,
21/05/2014 6.00,"2,6","15,1","20,4","9,1",,,
21/05/2014 7.00,"2,5","11,8","18,4","9,1",,,
21/05/2014 8.00,"2,7","13,2","20,8","9,1",,,
21/05/2014 9.00,"3,1","11,5","17,7","9,1",,,
21/05/2014 10.00,"3,1","8,2","13,0","9,1",,,
21/05/2014 11.00,"3,7","7,4","11,7","9,1",,,
21/05/2014 12.00,"3,4","6,4","10,8","9,1",,,
21/05/2014 13.00,"3,4","5,8","10,3","9,1",,,
21/05/2014 14.00,"3,1","6,8","11,4","9,1",,,
21/05/2014 15.00,"3,5","6,7","11,6","9,1",,,
21/05/2014 16.00,"3,6","6,7","11,5","9,1",,,
21/05/2014 17.00,"3,5","7,0","12,1","9,1",,,
21/05/2014 18.00,"3,1","10,7","16,4","9,1",,,
21/05/2014 19.00,"2,9","9,7","15,0","9,1",,,
21/05/2014 20.00,"3,0","19,8","24,6","9,1",,,
21/05/2014 21.00,"2,8","21,3","25,7","9,1",,,
21/05/2014 22.00,"2,7","14,0","18,0","9,1",,,
21/05/2014 23.00,"2,6","8,8","12,7","9,1",,,
22/05/2014 0.00,"2,6","8,6","12,5","9,1",,,
22/05/2014 1.00,,"10,2","14,0","11,6",,,
22/05/2014 2.00,"2,5",,,"11,6",,,
22/05/2014 3.00,"2,5","7,1","11,0","11,6",,,
22/05/2014 4.00,"2,6","6,4","10,2","11,6",,,
22/05/2014 5.00,"2,5","11,0","15,1","11,6",,,
22/05/2014 6.00,"2,4","17,1","22,3","11,6",,,
22/05/2014 7.00,"2,6","13,8","20,1","11,6",,,
22/05/2014 8.00,"3,4","14,0","20,6","11,6",,,
22/05/2014 9.00,"3,2","10,5","15,6","11,6",,,
22/05/2014 10.00,"3,9","14,5","19,9","11,6",,,
22/05/2014 11.00,"5,0","10,3","14,7","11,6",,,
22/05/2014 12.00,"4,2","11,5","16,2","11,6",,,
22/05/2014 13.00,"5,2","9,9","14,7","11,6",,,
22/05/2014 14.00,"5,5","10,1","15,2","11,6",,,
22/05/2014 15.00,"5,8","9,8","15,1","11,6",,,
22/05/2014 16.00,"5,3","8,6","13,9","11,6",,,
22/05/2014 17.00,"4,7","7,6","12,6","11,6",,,
22/05/2014 18.00,"4,2","7,3","12,1","11,6",,,
22/05/2014 19.00,"4,2","9,1","14,3","11,6",,,
22/05/2014 20.00,"3,5","15,2","19,9","11,6",,,
22/05/2014 21.00,"3,1","18,2","22,8","11,6",,,
22/05/2014 22.00,"2,7","16,2","20,4","11,6",,,
22/05/2014 23.00,"2,3","16,5","20,4","11,6",,,
23/05/2014 0.00,"2,8","13,8","17,6","11,6",,,
