,TARANTO,,,,
05/12/2010 0.00,"1,789661","42,566301",,,"1,2897"
05/12/2010 1.00,"1,919897","19,529072",,,"0,895477"
05/12/2010 2.00,"2,193466","21,614739",,,"1,010559"
05/12/2010 3.00,"2,189828","25,958727",,,"0,927821"
05/12/2010 4.00,"2,475402","21,802936",,,"1,013161"
05/12/2010 5.00,"2,670211","23,2877",,,"0,941048"
05/12/2010 6.00,"2,682944","19,004739",,,"0,926128"
05/12/2010 7.00,"2,906673","23,586221",,,"0,972862"
05/12/2010 8.00,"2,633651","24,56222",,,"0,888365"
05/12/2010 9.00,"3,132223","28,872462",,,"1,143979"
05/12/2010 10.00,"2,901217","30,842625",,,"1,455565"
05/12/2010 11.00,"3,03018","34,217092",,,"1,431425"
05/12/2010 12.00,"3,332306","33,509749",,,"1,644854"
05/12/2010 13.00,"3,041093","26,956789",,,"1,361226"
05/12/2010 14.00,"2,497411","24,7582",,,"1,212621"
05/12/2010 15.00,"2,269862","22,969715",,,"1,138171"
05/12/2010 16.00,"2,393731","17,421331",,,"0,945386"
05/12/2010 17.00,"2,326067","25,139759",,,"0,859278"
05/12/2010 18.00,"2,564348","74,859943",,,"1,164149"
05/12/2010 19.00,"2,868112","109,928392",,,"2,808878"
05/12/2010 20.00,"3,425073","105,166539",,,"4,416384"
05/12/2010 21.00,"3,352315","91,736188",,,"3,077702"
05/12/2010 22.00,"3,252273","79,972265",,,"2,882834"
05/12/2010 23.00,"3,073835","71,014353",,,"2,931929"
06/12/2010 0.00,"3,068377","43,186685",,,"2,092479"
06/12/2010 1.00,,"45,051728",,,"1,772421"
06/12/2010 2.00,"1,022607",,,,"1,480065"
06/12/2010 3.00,"1,085848","34,038149",,,"0,847678"
06/12/2010 4.00,"1,081585","18,421996",,,
06/12/2010 5.00,"0,946114","14,82559",,,"0,851167"
06/12/2010 6.00,"1,037612","15,470636",,,"0,785174"
06/12/2010 7.00,"1,006041","59,706003",,,"0,89537"
06/12/2010 8.00,"1,52379","91,93217",,,"2,093492"
06/12/2010 9.00,"2,064536","99,619461",,,"5,303592"
06/12/2010 10.00,"1,378307","91,527245",,,"4,515063"
06/12/2010 11.00,"0,601538","89,720712",,,"4,308964"
06/12/2010 12.00,"0,473624","48,152343",,,"2,406668"
06/12/2010 13.00,"0,403898","34,192429",,,"1,691542"
06/12/2010 14.00,"0,678758","29,289067",,,"1,173171"
06/12/2010 15.00,"0,770163","33,766721",,,"1,591167"
06/12/2010 16.00,"0,751362","23,118986",,,"1,03011"
06/12/2010 17.00,"0,562641","35,973113",,,"1,037515"
06/12/2010 18.00,"0,705184","59,961676",,,"1,474409"
06/12/2010 19.00,"0,978849","110,322952",,,"2,538024"
06/12/2010 20.00,"1,081002","111,147082",,,"3,770738"
06/12/2010 21.00,"1,486064","123,332836",,,"5,132681"
06/12/2010 22.00,"1,920615","124,462018",,,"5,485854"
06/12/2010 23.00,"1,657576","102,630497",,,"5,949823"
07/12/2010 0.00,"1,043552","80,240922",,,"3,90128"
07/12/2010 1.00,"1,234508","88,90163","32,299992","10,4","3,398345"
07/12/2010 2.00,"0,885606","68,990964","32,299992","10,4","3,026021"
07/12/2010 3.00,"0,657078","39,893973","32,299992","10,4","1,692675"
07/12/2010 4.00,"0,695997","12,21167","32,299992","10,4","0,956925"
07/12/2010 5.00,"0,430631","19,357738","32,299992","10,4","0,872506"
07/12/2010 6.00,"0,366295","7,854723","32,299992","10,4","0,894705"
07/12/2010 7.00,"0,213952","9,426445","32,299992","10,4","0,543648"
07/12/2010 8.00,"0,316075","24,50899","32,299992","10,4","0,608741"
07/12/2010 9.00,"0,347646","42,37552","32,299992","10,4","1,155922"
07/12/2010 10.00,"0,331816","50,694879","32,299992","10,4","1,949862"
07/12/2010 11.00,"0,24929","39,38651","32,299992","10,4","2,055953"
07/12/2010 12.00,"0,21775","32,476637","32,299992","10,4","1,785186"
07/12/2010 13.00,"0,192885","32,562298","32,299992","10,4","1,33805"
07/12/2010 14.00,"0,166428","29,769284","32,299992","10,4","1,594068"
07/12/2010 15.00,"0,149035","29,413672","32,299992","10,4","1,436241"
07/12/2010 16.00,"0,075819","17,648457","32,299992","10,4","0,802187"
07/12/2010 17.00,"0,088956","29,422753","32,299992","10,4","0,91846"
07/12/2010 18.00,"0,053312","47,467063","32,299992","10,4","1,162958"
07/12/2010 19.00,"0,123926","57,607353","32,299992","10,4","1,655496"
07/12/2010 20.00,"0,141105","61,846201","32,299992","10,4","1,730433"
07/12/2010 21.00,"0,13841","61,754045","32,299992","10,4","1,643411"
07/12/2010 22.00,"0,199071","71,680174","32,299992","10,4","1,727802"
07/12/2010 23.00,"0,16701","57,69169","32,299992","10,4","1,731903"
08/12/2010 0.00,"0,06703","53,105014","32,299992","10,4","1,505343"
08/12/2010 1.00,,"54,216001","34,599991","11,6","1,573883"
08/12/2010 2.00,"0,779802",,"34,599991","11,6","0,974329"
08/12/2010 3.00,"0,416108","30,134285","34,599991","11,6","0,739772"
08/12/2010 4.00,"0,754014","15,549804","34,599991","11,6",
08/12/2010 5.00,"0,29761","12,029971","34,599991","11,6","0,805795"
08/12/2010 6.00,"0,200178","7,502997","34,599991","11,6","0,734975"
08/12/2010 7.00,"0,380534","14,301251","34,599991","11,6","0,644537"
08/12/2010 8.00,"0,707815","13,579629","34,599991","11,6","0,650213"
08/12/2010 9.00,"0,57515","16,176674","34,599991","11,6","0,664328"
08/12/2010 10.00,"0,339896","16,062464","34,599991","11,6","0,834982"
08/12/2010 11.00,"0,080687","24,126131","34,599991","11,6","1,004876"
08/12/2010 12.00,"0,168861","21,996316","34,599991","11,6","0,991897"
08/12/2010 13.00,"0,463053","24,440216","34,599991","11,6","1,215786"
08/12/2010 14.00,"0,404239","32,09766","34,599991","11,6","1,108377"
08/12/2010 15.00,"0,310504","27,152769","34,599991","11,6","1,115417"
08/12/2010 16.00,"0,569464","10,777523","34,599991","11,6","0,661788"
08/12/2010 17.00,"0,718347","15,793806","34,599991","11,6","0,572828"
08/12/2010 18.00,"0,67777","25,143659","34,599991","11,6","0,764547"
08/12/2010 19.00,"0,807204","40,147065","34,599991","11,6","1,1354"
08/12/2010 20.00,"0,700452","34,371526","34,599991","11,6","1,304339"
08/12/2010 21.00,"0,749696","35,010096","34,599991","11,6","1,289913"
08/12/2010 22.00,"0,626662","29,315012","34,599991","11,6","1,072014"
08/12/2010 23.00,"0,786854","29,871824","34,599991","11,6","0,913552"
09/12/2010 0.00,"0,654563","25,321476","34,599991","11,6","1,011457"
09/12/2010 1.00,"0,652512","19,725052",40,"17,4","0,864926"
09/12/2010 2.00,"0,554892","10,663311",40,"17,4","0,863439"
09/12/2010 3.00,"0,584222","7,296637",40,"17,4","0,858554"
09/12/2010 4.00,"0,554924","7,251212",40,"17,4","0,767016"
09/12/2010 5.00,"0,580867","3,688552",40,"17,4","0,780016"
09/12/2010 6.00,"0,512795","3,974084",40,"17,4","0,753058"
09/12/2010 7.00,"0,571484","16,107891",40,"17,4","0,849327"
09/12/2010 8.00,"0,547715","25,915898",40,"17,4","0,956301"
09/12/2010 9.00,"0,741308","51,099804",40,"17,4","1,332026"
09/12/2010 10.00,"0,854803","63,103839",40,"17,4","2,708354"
09/12/2010 11.00,"0,705981","47,821376",40,"17,4","2,864695"
09/12/2010 12.00,"0,291893","39,525397",40,"17,4","1,866154"
09/12/2010 13.00,"0,534139","53,07647",40,"17,4","1,906866"
09/12/2010 14.00,"0,668979","57,031096",40,"17,4","2,406342"
09/12/2010 15.00,"0,724778","68,342051",40,"17,4","2,287559"
09/12/2010 16.00,"0,68967","60,602825",40,"17,4","2,046281"
09/12/2010 17.00,"0,938316","73,416723",40,"17,4","2,256957"
09/12/2010 18.00,"1,412678","90,756287",40,"17,4","4,240305"
09/12/2010 19.00,"1,783642","92,511027",40,"17,4","5,48437"
09/12/2010 20.00,"2,38085","108,786294",40,"17,4","7,830425"
09/12/2010 21.00,"3,547833","140,079232",40,"17,4","12,439944"
09/12/2010 22.00,"0,894726","90,998999",40,"17,4","7,65098"
09/12/2010 23.00,"0,733633","60,393864",40,"17,4","2,031891"
10/12/2010 0.00,"0,657825","44,507917",40,"17,4","1,794198"
10/12/2010 1.00,,"52,443117","14,5","4,5","1,929753"
10/12/2010 2.00,"0,602702",,"14,5","4,5","2,416896"
10/12/2010 3.00,"0,793205","43,930435","14,5","4,5","1,766715"
10/12/2010 4.00,"1,120829","11,352484","14,5","4,5",
10/12/2010 5.00,"0,848072","7,358934","14,5","4,5","0,760921"
10/12/2010 6.00,"0,670009","11,092911","14,5","4,5","0,786526"
10/12/2010 7.00,"0,699408","14,30774","14,5","4,5","0,731249"
10/12/2010 8.00,"0,886383","16,556947","14,5","4,5","0,93473"
10/12/2010 9.00,"0,996859","28,063876","14,5","4,5","0,963428"
10/12/2010 10.00,"0,972598","36,187256","14,5","4,5","1,392823"
10/12/2010 11.00,"1,6859","41,576017","14,5","4,5","1,126104"
10/12/2010 12.00,"1,981403","32,773859","14,5","4,5","1,006005"
10/12/2010 13.00,"2,093984","32,663538","14,5","4,5","1,014105"
10/12/2010 14.00,"2,098347","34,668748","14,5","4,5","1,05444"
10/12/2010 15.00,"1,948445","27,812085","14,5","4,5","1,154198"
10/12/2010 16.00,"2,274676","18,412912","14,5","4,5","0,795795"
10/12/2010 17.00,"2,070186","24,859422","14,5","4,5","0,743157"
10/12/2010 18.00,"1,832243","36,156112","14,5","4,5","0,933442"
10/12/2010 19.00,"2,596668","40,001697","14,5","4,5","1,308229"
10/12/2010 20.00,"2,737998","32,063915","14,5","4,5","0,924648"
10/12/2010 21.00,"2,665708","55,48012","14,5","4,5","1,340484"
10/12/2010 22.00,"2,461838","39,922539","14,5","4,5","1,334645"
10/12/2010 23.00,"2,686039","46,858356","14,5","4,5","1,933728"
11/12/2010 0.00,"2,362006","15,614689","14,5","4,5","0,875048"
11/12/2010 1.00,"2,181808","11,378443","12,4","5,3","0,617725"
11/12/2010 2.00,"1,74216","7,335573","12,4","5,3","0,56799"
11/12/2010 3.00,"2,902475","4,456893","12,4","5,3","0,492697"
11/12/2010 4.00,"3,07113","4,329701","12,4","5,3","0,453152"
11/12/2010 5.00,"3,136426","6,41019","12,4","5,3","0,424008"
11/12/2010 6.00,"3,164029","13,652307","12,4","5,3","1,475819"
11/12/2010 7.00,"3,349767","6,623041","12,4","5,3","1,226763"
11/12/2010 8.00,"3,470301","15,560188","12,4","5,3","0,555915"
11/12/2010 9.00,"3,711648","56,957101","12,4","5,3","1,777465"
11/12/2010 10.00,"3,730246","48,026435","12,4","5,3","4,106838"
11/12/2010 11.00,"3,889896","23,915869","12,4","5,3","1,77795"
11/12/2010 12.00,"4,081141","26,058667","12,4","5,3","1,545813"
11/12/2010 13.00,"4,255676","25,087848","12,4","5,3","1,562719"
11/12/2010 14.00,"4,400503","27,684899","12,4","5,3","1,653683"
11/12/2010 15.00,"4,976097","26,846468","12,4","5,3","1,538891"
11/12/2010 16.00,"4,058861","15,142269","12,4","5,3","0,811275"
11/12/2010 17.00,"4,120133","22,64785","12,4","5,3","1,299592"
11/12/2010 18.00,"4,088569","34,924417","12,4","5,3","0,995234"
11/12/2010 19.00,"4,090426","43,844701","12,4","5,3","1,347295"
11/12/2010 20.00,"4,355941","67,994214","12,4","5,3","1,604494"
11/12/2010 21.00,"4,441352","80,130619","12,4","5,3","2,067916"
11/12/2010 22.00,"4,742146","94,041202","12,4","5,3","1,986314"
11/12/2010 23.00,"5,531266","107,391016","12,4","5,3","3,777043"
12/12/2010 0.00,"5,007661","73,43619","12,4","5,3","2,942957"
12/12/2010 1.00,,"62,611937","21,6","13,7","2,182402"
12/12/2010 2.00,"0,520527",,"21,6","13,7","2,684525"
12/12/2010 3.00,"0,538073","85,846882","21,6","13,7","2,615358"
12/12/2010 4.00,"0,519239","72,50302","21,6","13,7",
12/12/2010 5.00,"0,711374","61,188163","21,6","13,7","2,650733"
12/12/2010 6.00,"0,669762","59,876019","21,6","13,7","2,482393"
12/12/2010 7.00,"0,494197","53,269848","21,6","13,7","1,626126"
12/12/2010 8.00,"0,679796","53,123197","21,6","13,7","1,947453"
12/12/2010 9.00,"1,014815","66,2304","21,6","13,7","2,304361"
12/12/2010 10.00,"0,83566","59,040186","21,6","13,7","2,905937"
12/12/2010 11.00,"0,473022","64,266717","21,6","13,7","3,301968"
12/12/2010 12.00,"0,354629","55,247812","21,6","13,7","3,129294"
12/12/2010 13.00,"0,243693","50,247108","21,6","13,7","1,712604"
12/12/2010 14.00,"0,321763","31,305958","21,6","13,7","1,57033"
12/12/2010 15.00,"0,206038","22,388276","21,6","13,7","1,087714"
12/12/2010 16.00,"0,238629","12,385588","21,6","13,7","0,823903"
12/12/2010 17.00,"0,159362","14,505013","21,6","13,7","0,786482"
12/12/2010 18.00,"0,23872","23,090439","21,6","13,7","0,795275"
12/12/2010 19.00,"0,202264","39,795333","21,6","13,7","1,23215"
12/12/2010 20.00,"0,33014","79,508933","21,6","13,7","1,638875"
12/12/2010 21.00,"0,432331","101,246977","21,6","13,7","3,041002"
12/12/2010 22.00,"0,425518","106,282687","21,6","13,7","3,505924"
12/12/2010 23.00,"0,46759","109,105583","21,6","13,7","4,204442"
13/12/2010 0.00,"0,78206","85,666027","21,6","13,7","3,528259"
13/12/2010 1.00,"0,180444","76,307079","17,29999","8,6","2,868575"
13/12/2010 2.00,"0,10707","34,100291","17,29999","8,6","1,323056"
13/12/2010 3.00,"0,046584","34,215794","17,29999","8,6","1,400547"
13/12/2010 4.00,"0,067114","34,043178","17,29999","8,6","1,340612"
13/12/2010 5.00,"0,054686","29,096987","17,29999","8,6","1,119022"
13/12/2010 6.00,"0,029184","34,297549","17,29999","8,6","2,263889"
13/12/2010 7.00,"0,051463","8,690552","17,29999","8,6","1,093187"
13/12/2010 8.00,"0,056711","16,684148","17,29999","8,6","0,687278"
13/12/2010 9.00,"0,064444","48,601412","17,29999","8,6","1,152551"
13/12/2010 10.00,"0,148407","78,693862","17,29999","8,6","2,199376"
13/12/2010 11.00,"0,047597","59,30366","17,29999","8,6","1,836775"
13/12/2010 12.00,"0,01954","45,350019","17,29999","8,6","1,958569"
13/12/2010 13.00,"0,052108","39,792755","17,29999","8,6","1,237422"
13/12/2010 14.00,"0,047044","42,581884","17,29999","8,6","1,413409"
13/12/2010 15.00,"0,05754","35,299514","17,29999","8,6","1,765218"
13/12/2010 16.00,"0,033419","26,876314","17,29999","8,6","1,122498"
13/12/2010 17.00,"0,057815","39,215196","17,29999","8,6","0,938959"
13/12/2010 18.00,"0,035444","46,714287","17,29999","8,6","1,577419"
13/12/2010 19.00,"0,076689","62,371828","17,29999","8,6","1,589227"
13/12/2010 20.00,"0,08967","74,466703","17,29999","8,6","2,914333"
13/12/2010 21.00,"0,149972","53,324361","17,29999","8,6","2,445814"
13/12/2010 22.00,"0,137451","65,841041","17,29999","8,6","2,374202"
13/12/2010 23.00,"0,239917","68,029246","17,29999","8,6","3,479297"
14/12/2010 0.00,"0,256029","38,999751","17,29999","8,6","2,015394"
14/12/2010 1.00,,"28,111887","12,5","6,1","1,043848"
14/12/2010 2.00,"0,183678",,"12,5","6,1","2,168063"
14/12/2010 3.00,"0,343683","48,962972","12,5","6,1","1,312919"
14/12/2010 4.00,"0,38116","12,915124","12,5","6,1",
14/12/2010 5.00,"0,321529","8,407616","12,5","6,1","1,413539"
14/12/2010 6.00,"0,211009","12,334973","12,5","6,1","1,01867"
14/12/2010 7.00,"0,273953","12,111741","12,5","6,1","0,902577"
14/12/2010 8.00,"0,372694","17,625104","12,5","6,1","0,987896"
14/12/2010 9.00,"0,392663","37,348854","12,5","6,1","0,022877"
14/12/2010 10.00,"0,528213","52,619614","12,5","6,1","0,647581"
14/12/2010 11.00,"0,226377","39,810916","12,5","6,1","0,111922"
14/12/2010 12.00,"0,465913","39,618837","12,5","6,1","0,186895"
14/12/2010 13.00,"0,824803","46,768819","12,5","6,1","0,478349"
14/12/2010 14.00,"0,514778","44,789556","12,5","6,1","0,532585"
14/12/2010 15.00,"0,443828","33,146355","12,5","6,1","0,10568"
14/12/2010 16.00,"0,413092","25,503173","12,5","6,1","0,393249"
14/12/2010 17.00,"0,563182","30,287131","12,5","6,1","0,277589"
14/12/2010 18.00,"0,434165","52,345758","12,5","6,1",
14/12/2010 19.00,"0,548458","55,166035","12,5","6,1",
14/12/2010 20.00,"0,513673","62,270585","12,5","6,1",
14/12/2010 21.00,"0,787074","60,762459","12,5","6,1",
14/12/2010 22.00,"0,734621","56,323753","12,5","6,1",
14/12/2010 23.00,"0,671401","34,771268","12,5","6,1",
15/12/2010 0.00,"0,835202","27,147569","12,5","6,1",
15/12/2010 1.00,"0,767105","21,915859","13,3","8,1",
15/12/2010 2.00,"0,660543","14,245438","13,3","8,1",
15/12/2010 3.00,"0,786705","11,765206","13,3","8,1",
15/12/2010 4.00,"0,660082","7,358934","13,3","8,1",
15/12/2010 5.00,"0,958789","4,678828","13,3","8,1",
15/12/2010 6.00,"0,77824","8,941042","13,3","8,1",
15/12/2010 7.00,"0,870079","12,974822","13,3","8,1",
15/12/2010 8.00,"1,015567","27,215063","13,3","8,1",
15/12/2010 9.00,"1,076947","53,064785","13,3","8,1",
15/12/2010 10.00,"1,235871","64,075936","13,3","8,1",
15/12/2010 11.00,"1,133081","67,589275","13,3","8,1",
15/12/2010 12.00,"1,129216","46,981664","13,3","8,1",
15/12/2010 13.00,"1,188847","36,237867","13,3","8,1",
15/12/2010 14.00,"1,229153","61,21283","13,3","8,1",
15/12/2010 15.00,"1,303875","53,498275","13,3","8,1",
15/12/2010 16.00,"1,003697","45,542328","13,3","8,1",
15/12/2010 17.00,"1,09121","54,408081","13,3","8,1",
15/12/2010 18.00,"1,202191","59,519105","13,3","8,1",
15/12/2010 19.00,"0,985383","68,98448","13,3","8,1",
15/12/2010 20.00,"1,100321","60,974023","13,3","8,1",
15/12/2010 21.00,"1,04253","54,6988","13,3","8,1",
15/12/2010 22.00,"1,036917","60,083681","13,3","8,1",
15/12/2010 23.00,"1,008482","54,075831","13,3","8,1",
16/12/2010 0.00,"1,093419","51,276319","13,3","8,1",
16/12/2010 1.00,,"23,103421","18,9",13,
16/12/2010 2.00,"0,413783",,"18,9",13,
16/12/2010 3.00,"0,381758","24,018161","18,9",13,
16/12/2010 4.00,"0,329337","11,819718","18,9",13,
16/12/2010 5.00,"0,435078","9,353766","18,9",13,
16/12/2010 6.00,"0,348796","33,529213","18,9",13,
16/12/2010 7.00,"0,343289","19,776963","18,9",13,
16/12/2010 8.00,"0,355405","30,063886","18,9",13,
16/12/2010 9.00,"0,616452","63,237503","18,9",13,
16/12/2010 10.00,"0,806639","69,042888","18,9",13,
16/12/2010 11.00,"1,357003","54,923344","18,9",13,
16/12/2010 12.00,"2,421384","47,936898","18,9",13,
16/12/2010 13.00,"3,320914","38,104208","18,9",13,
16/12/2010 14.00,"1,813743","35,858908","18,9",13,
16/12/2010 15.00,,"39,338616","18,9",13,
16/12/2010 16.00,,"36,060072","18,9",13,
16/12/2010 17.00,"1,871283","37,473438","18,9",13,"1,613517"
16/12/2010 18.00,"2,616289","53,093351","18,9",13,"1,529988"
16/12/2010 19.00,"3,11419","75,376504","18,9",13,"2,903489"
16/12/2010 20.00,"2,832376","72,2071","18,9",13,"3,342024"
16/12/2010 21.00,"2,296046","70,26028","18,9",13,"3,047975"
16/12/2010 22.00,"2,633308","70,432914","18,9",13,"3,63681"
16/12/2010 23.00,"2,442199","52,274385","18,9",13,"3,265082"
17/12/2010 0.00,"2,16429","47,737036","18,9",13,"1,893094"
17/12/2010 1.00,"1,891229","38,609071","24,700001","14,4","1,828762"
17/12/2010 2.00,"1,749225","39,559127","24,700001","14,4","1,671358"
17/12/2010 3.00,"1,492818","36,577918","24,700001","14,4","2,618809"
17/12/2010 4.00,"1,396379","37,509786","24,700001","14,4","2,207378"
17/12/2010 5.00,"1,548479","41,892702","24,700001","14,4","2,135417"
17/12/2010 6.00,"1,452162","34,906256","24,700001","14,4","3,528684"
17/12/2010 7.00,"1,782713","56,975266","24,700001","14,4","3,86647"
17/12/2010 8.00,"2,018686","63,407519","24,700001","14,4","4,119243"
17/12/2010 9.00,"2,64938","72,818407","24,700001","14,4","3,875026"
17/12/2010 10.00,"8,655696","78,854797","24,700001","14,4","7,056141"
17/12/2010 11.00,"16,482416","69,029912","24,700001","14,4","6,14307"
17/12/2010 12.00,"8,106709","41,303463","24,700001","14,4","2,52981"
17/12/2010 13.00,"3,919767","41,922548","24,700001","14,4","2,064998"
17/12/2010 14.00,"3,132886","40,166531","24,700001","14,4","2,102369"
17/12/2010 15.00,"2,568466","41,448833","24,700001","14,4","2,271459"
17/12/2010 16.00,"2,242429","31,434447","24,700001","14,4","1,490312"
17/12/2010 17.00,"2,426522","57,188129","24,700001","14,4","1,460761"
17/12/2010 18.00,"2,28705","102,627843","24,700001","14,4","3,10641"
17/12/2010 19.00,"2,2822","108,338526","24,700001","14,4","3,736589"
17/12/2010 20.00,"2,617875","112,552724","24,700001","14,4","4,19758"
17/12/2010 21.00,"2,391997","101,954284","24,700001","14,4","4,092456"
17/12/2010 22.00,"1,884185","83,192303","24,700001","14,4","5,242658"
17/12/2010 23.00,"1,369265","28,122288","24,700001","14,4","1,524497"
18/12/2010 0.00,"1,219147","20,680286","24,700001","14,4","1,056485"
18/12/2010 1.00,,"15,787316","16,6","8,6","0,879667"
18/12/2010 2.00,"1,012164",,"16,6","8,6","0,703786"
18/12/2010 3.00,"0,626782","23,361695","16,6","8,6","0,568754"
18/12/2010 4.00,"0,523836","11,574414","16,6","8,6",
18/12/2010 5.00,"0,38095","9,026701","16,6","8,6","0,552223"
18/12/2010 6.00,"0,487475","7,069509","16,6","8,6","0,401471"
18/12/2010 7.00,"0,331043","8,028637","16,6","8,6","0,39832"
18/12/2010 8.00,"0,319573","15,824953","16,6","8,6","0,447796"
18/12/2010 9.00,"0,164118","27,437008","16,6","8,6","0,559985"
18/12/2010 10.00,"0,188034","28,974982","16,6","8,6","1,080373"
18/12/2010 11.00,"0,269911","26,240364","16,6","8,6","1,044856"
18/12/2010 12.00,"0,330921","39,639602","16,6","8,6","1,15579"
18/12/2010 13.00,"0,364477","43,454043","16,6","8,6","1,429341"
18/12/2010 14.00,"0,393884","63,876074","16,6","8,6","1,819142"
18/12/2010 15.00,"0,377411","59,639809","16,6","8,6","1,888489"
18/12/2010 16.00,"0,191939","32,54023","16,6","8,6","0,969463"
18/12/2010 17.00,"0,150818","51,406106","16,6","8,6","1,246305"
18/12/2010 18.00,"0,391809","82,059249","16,6","8,6","1,4098"
18/12/2010 19.00,"1,771867","138,559487","16,6","8,6","9,00128"
18/12/2010 20.00,"0,768977","99,114598","16,6","8,6","7,313562"
18/12/2010 21.00,"0,831695","107,324898","16,6","8,6","4,557395"
18/12/2010 22.00,"0,588263","103,93871","16,6","8,6","5,325435"
18/12/2010 23.00,"1,154197","122,351651","16,6","8,6","5,880296"
19/12/2010 0.00,"0,23367","93,485728","16,6","8,6","4,69241"
19/12/2010 1.00,"0,233914","80,557607","26,29999","12,5","4,111836"
19/12/2010 2.00,"0,344221","81,614077","26,29999","12,5","2,237975"
19/12/2010 3.00,"0,214147","45,990081","26,29999","12,5","2,434703"
19/12/2010 4.00,"0,245019","19,953478","26,29999","12,5","1,016784"
19/12/2010 5.00,"0,13703","29,359161","26,29999","12,5","0,800674"
19/12/2010 6.00,"0,128366","28,71541","26,29999","12,5","0,784317"
19/12/2010 7.00,"0,211097","44,668849","26,29999","12,5","0,863261"
