Stat,BR-Via Dei Mille,,,,,  ,
,,,,,,,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
06/03/2014 9.00,"1,5","21,8","33,4",,,,
06/03/2014 10.00,"1,4","11,7","18,8","4,4",,,
06/03/2014 11.00,"1,3","9,6","15,8",,,,
06/03/2014 12.00,"1,3","5,8","9,8","3,2",,,
06/03/2014 13.00,"1,6","10,8","19,9",,,,
06/03/2014 14.00,"2,4","12,2","21,6","2,7",,,
06/03/2014 15.00,"2,6","10,2","20,1",,,,
06/03/2014 16.00,"2,1","11,5","19,9","2,4",,,
06/03/2014 17.00,"2,2","9,6","18,3",,,,
06/03/2014 18.00,"1,3","11,0","19,1","2,4",,,
06/03/2014 19.00,"2,6","13,3","22,9",,,,
06/03/2014 20.00,"2,1","18,2","29,5","12,2",,,
06/03/2014 21.00,"1,9","21,4","37,6",,,,
06/03/2014 22.00,"2,0","21,0","34,5","11,5",,,
06/03/2014 23.00,"1,4","9,1","13,4",,,,
07/03/2014 0.00,"1,4","11,2","18,5","8,5",,,
07/03/2014 1.00,,"10,6","17,4",,,,
07/03/2014 2.00,"2,8",,,"12,7",,,
07/03/2014 3.00,"2,4","13,5","24,3",,,,
07/03/2014 4.00,"1,7","8,8","13,1","16,6",,,
07/03/2014 5.00,"1,3","12,6","14,7",,,,
07/03/2014 6.00,"1,5","14,7","23,4","14,7",,,
07/03/2014 7.00,"1,4","19,0","26,6",,,,
07/03/2014 8.00,"1,3","16,7","22,3","21,7",,,
07/03/2014 9.00,"1,8","21,3","30,5",,,,
07/03/2014 10.00,"2,6","34,7","63,9","19,3",,,
07/03/2014 11.00,"2,2","19,6","33,1",,,,
07/03/2014 12.00,"1,3","10,2","17,8","10,3",,,
07/03/2014 13.00,"1,4","10,9","18,0",,,,
07/03/2014 14.00,"1,8","8,8","14,5","5,9",,,
07/03/2014 15.00,"2,7","12,2","18,7",,,,
07/03/2014 16.00,"2,6","10,0","14,6","8,1",,,
07/03/2014 17.00,"3,5","22,6","34,1",,,,
07/03/2014 18.00,"4,4","30,0","44,2","8,1",,,
07/03/2014 19.00,"3,0","39,0","54,5",,,,
07/03/2014 20.00,"2,8","42,5","58,4","8,1",,,
07/03/2014 21.00,"2,7","39,3","55,4",,,,
07/03/2014 22.00,"1,8","27,2","37,0","14,7",,,
07/03/2014 23.00,"1,4","21,0","27,2",,,,
08/03/2014 0.00,"1,3","10,4","13,5","10,3",,,
08/03/2014 1.00,"1,3","10,0","13,9",,,,
08/03/2014 2.00,"1,3","6,5","9,5","7,6",,,
08/03/2014 3.00,"1,2","6,2","8,8",,,,
08/03/2014 4.00,"1,3","6,0","7,8","10,7",,,
08/03/2014 5.00,"1,3","7,5","9,5",,,,
08/03/2014 6.00,"1,3","7,4","8,8","6,1",,,
08/03/2014 7.00,"1,3","7,4","8,9",,,,
08/03/2014 8.00,"1,3","8,4","11,3","10,5",,,
08/03/2014 9.00,"1,3","13,8","22,7",,,,
08/03/2014 10.00,"1,3","9,5","15,6","14,9",,,
08/03/2014 11.00,"1,3","7,4","11,8",,,,
08/03/2014 12.00,"1,3","7,3","13,0","16,8",,,
08/03/2014 13.00,"2,0","8,6","14,8",,,,
08/03/2014 14.00,"2,2","9,4","15,6","11,7",,,
08/03/2014 15.00,"2,5","9,9","16,3",,,,
08/03/2014 16.00,"2,0","7,5","11,5","14,7",,,
08/03/2014 17.00,"2,0","5,0","7,6",,,,
08/03/2014 18.00,"1,3","6,2","9,3","10,7",,,
08/03/2014 19.00,"1,0","8,6","14,7",,,,
08/03/2014 20.00,"1,3","7,5","11,9","19,5",,,
08/03/2014 21.00,"1,3","5,8","10,2",,,,
08/03/2014 22.00,"1,3","7,9","14,0","19,8",,,
08/03/2014 23.00,"1,3","11,4","17,5",,,,
09/03/2014 0.00,"1,5","11,8","16,3","17,1",,,
09/03/2014 1.00,,"12,3","18,3",,,,
09/03/2014 2.00,"1,8",,,"17,3",,,
09/03/2014 3.00,"1,6","13,4","28,1",,,,
09/03/2014 4.00,"1,4","11,8","24,6","16,6",,,
09/03/2014 5.00,"1,3","4,6","8,7",,,,
09/03/2014 6.00,"1,3","3,1","4,4","17,8",,,
09/03/2014 7.00,"1,3","3,7","4,8",,,,
09/03/2014 8.00,"1,3","8,6","11,6","17,6",,,
09/03/2014 9.00,"1,3","8,4","11,8",,,,
09/03/2014 10.00,"1,3","4,6","7,4","16,6",,,
09/03/2014 11.00,"1,3","5,0","8,1",,,,
09/03/2014 12.00,"1,3","8,4","13,3","12,9",,,
09/03/2014 13.00,"1,3","8,8","14,2",,,,
09/03/2014 14.00,"1,3","6,5","10,7","19,3",,,
09/03/2014 15.00,"1,3","6,1","10,4",,,,
09/03/2014 16.00,"1,3","4,2","7,4","17,6",,,
09/03/2014 17.00,"1,3","5,8","9,0",,,,
09/03/2014 18.00,"1,3","8,8","12,9","12,5",,,
09/03/2014 19.00,"2,4","14,7","21,0",,,,
09/03/2014 20.00,"1,7","15,3","21,0","15,1",,,
09/03/2014 21.00,"2,0","11,8","16,9",,,,
09/03/2014 22.00,"1,4","13,3","20,9","26,9",,,
09/03/2014 23.00,"1,3","11,0","15,9",,,,
10/03/2014 0.00,"1,3","6,8","9,7","18,1",,,
10/03/2014 1.00,"1,3","8,1","10,4",,,,
10/03/2014 2.00,"1,3","7,5","9,7","19,5",,,
10/03/2014 3.00,"1,3","2,7","4,2",,,,
10/03/2014 4.00,"1,1","2,9","4,5","16,1",,,
10/03/2014 5.00,"1,3","2,4","3,4",,,,
10/03/2014 6.00,"1,3","3,1","4,6","15,9",,,
10/03/2014 7.00,"1,3","7,5","8,6",,,,
10/03/2014 8.00,"1,3","20,1","25,1","14,9",,,
10/03/2014 9.00,"2,2","42,1","64,4",,,,
10/03/2014 10.00,"2,7","27,6","42,8","15,4",,,
10/03/2014 11.00,"3,3","20,0","30,6",,,,
10/03/2014 12.00,"3,0","18,0","25,2","8,3",,,
10/03/2014 13.00,"4,5","18,7","28,8",,,,
10/03/2014 14.00,"6,6","17,1","27,1","7,6",,,
10/03/2014 15.00,"11,7","24,2","38,2",,,,
10/03/2014 16.00,"5,5","14,5","22,3","11,5",,,
10/03/2014 17.00,"3,6","16,7","24,2",,,,
10/03/2014 18.00,"4,0","19,5","29,0","14,2",,,
10/03/2014 19.00,"2,6","17,1","23,5",,,,
10/03/2014 20.00,"2,8","39,2","61,6","16,4",,,
10/03/2014 21.00,"1,7","56,0","77,4",,,,
10/03/2014 22.00,"1,4","46,3","60,7","15,6",,,
10/03/2014 23.00,"1,6","19,0","25,8",,,,
11/03/2014 0.00,"2,2","12,2","18,0","22,7",,,
11/03/2014 1.00,,"6,0","8,3",,,,
11/03/2014 2.00,"1,8",,,"18,8",,,
11/03/2014 3.00,"1,3","4,5","6,0",,,,
11/03/2014 4.00,"1,4","3,5","4,8","17,6",,,
11/03/2014 5.00,"1,3","2,8","3,8",,,,
11/03/2014 6.00,"1,3","3,5","4,7","19,5",,,
11/03/2014 7.00,"1,3","6,6","8,7",,,,
11/03/2014 8.00,"1,4","14,0","19,4","18,1",,,
11/03/2014 9.00,"1,9","24,0","35,7",,,,
11/03/2014 10.00,"2,7","29,0","44,7","17,6",,,
11/03/2014 11.00,"2,0","13,8","21,1",,,,
11/03/2014 12.00,"1,3","11,1","19,6","15,1",,,
11/03/2014 13.00,"1,3","15,4","25,9",,,,
11/03/2014 14.00,"1,3","8,7","15,4","13,7",,,
11/03/2014 15.00,"1,3","12,5","20,8",,,,
11/03/2014 16.00,"1,3","8,6","14,8","11,0",,,
11/03/2014 17.00,"1,3","11,8","20,7",,,,
11/03/2014 18.00,"1,3","12,2","19,9","15,1",,,
11/03/2014 19.00,"1,5","18,7","31,1",,,,
11/03/2014 20.00,"1,3","23,5","40,5","12,5",,,
11/03/2014 21.00,"1,3","18,8","28,7",,,,
11/03/2014 22.00,"1,3","10,8","18,2","18,3",,,
11/03/2014 23.00,"1,4","7,6","12,0",,,,
12/03/2014 0.00,"1,3","7,1","12,3","10,7",,,
12/03/2014 1.00,"1,3","6,0","9,7",,,,
12/03/2014 2.00,"1,3","4,0","6,3","13,7",,,
12/03/2014 3.00,"1,3","2,6","4,3",,,,
12/03/2014 4.00,"1,3","3,0","4,8","12,9",,,
12/03/2014 5.00,"1,3","2,6","3,6",,,,
12/03/2014 6.00,"1,3","2,5","3,6","11,2",,,
12/03/2014 7.00,"0,6","5,7","7,3",,,,
12/03/2014 8.00,,"8,3","10,2","14,4",,,
12/03/2014 9.00,"0,8","10,1","13,9",,,,
12/03/2014 10.00,"1,7","14,9","23,2","12,9",,,
12/03/2014 11.00,"3,5","12,8","20,8",,,,
12/03/2014 12.00,"1,4","10,8","16,9","12,5",,,
12/03/2014 13.00,"1,4","11,4","18,1",,,,
12/03/2014 14.00,"1,4","10,2","15,5","14,2",,,
12/03/2014 15.00,"1,3","8,9","13,9",,,,
12/03/2014 16.00,"1,3","7,7","11,7","17,1",,,
12/03/2014 17.00,"1,3","7,0","11,0",,,,
12/03/2014 18.00,"1,4","7,7","11,5","16,8",,,
12/03/2014 19.00,"1,3","10,3","14,1",,,,
12/03/2014 20.00,"1,3","14,8","19,7","19,8",,,
12/03/2014 21.00,"1,3","21,7","28,9",,,,
12/03/2014 22.00,"1,3","24,3","29,6","31,3",,,
12/03/2014 23.00,"1,3","21,0","25,4",,,,
13/03/2014 0.00,"1,3","15,8","19,3","26,9",,,
13/03/2014 1.00,,"13,8","17,6",,,,
13/03/2014 2.00,"1,3",,,"24,2",,,
13/03/2014 3.00,"1,3","7,0","8,5",,,,
13/03/2014 4.00,"1,3","6,9","7,9","26,9",,,
13/03/2014 5.00,"1,2","5,1","6,2",,,,
13/03/2014 6.00,"1,3","4,5","5,5","24,7",,,
13/03/2014 7.00,"1,2","7,5","8,8",,,,
13/03/2014 8.00,"1,3","9,4","12,1","20,5",,,
13/03/2014 9.00,"1,4","17,0","22,4",,,,
13/03/2014 10.00,"2,1","12,0","16,9","22,7",,,
13/03/2014 11.00,"1,3","10,4","15,2",,,,
13/03/2014 12.00,"1,3","10,6","15,5","21,5",,,
13/03/2014 13.00,"1,8","13,4","18,8",,,,
13/03/2014 14.00,"1,3","11,2","15,8","29,1",,,
13/03/2014 15.00,"1,9","12,3","19,1",,,,
13/03/2014 16.00,"4,9","12,3","18,5","26,4",,,
13/03/2014 17.00,"4,3","11,2","17,0",,,,
13/03/2014 18.00,"2,8","16,8","24,4","24,9",,,
13/03/2014 19.00,"2,7","26,8","39,7",,,,
13/03/2014 20.00,"2,7","48,3","67,0","25,4",,,
13/03/2014 21.00,"2,3","59,1","79,4",,,,
13/03/2014 22.00,"1,8","51,2","72,4","27,4",,,
13/03/2014 23.00,"1,3","39,3","55,0",,,,
14/03/2014 0.00,"1,3","40,6","48,7","31,5",,,
14/03/2014 1.00,"1,3","28,7","34,6",,,,
14/03/2014 2.00,"1,2","22,1","27,2","34,4",,,
14/03/2014 3.00,"0,9","13,0","16,1",,,,
14/03/2014 4.00,"1,0","8,8","10,6","32,5",,,
14/03/2014 5.00,"0,4","7,9","9,5",,,,
14/03/2014 6.00,"1,3","6,5","7,7","27,4",,,
14/03/2014 7.00,"1,2","11,0","13,7",,,,
14/03/2014 8.00,"1,2","14,7","19,1","19,8",,,
14/03/2014 9.00,"0,9","27,2","40,6",,,,
14/03/2014 10.00,"1,6","27,7","42,5","17,8",,,
14/03/2014 11.00,"1,2","15,0","20,6",,,,
14/03/2014 12.00,"0,9","11,6","17,1","19,3",,,
14/03/2014 13.00,"1,1","18,4","26,6",,,,
14/03/2014 14.00,"1,6","11,2","15,2","28,1",,,
14/03/2014 15.00,"1,6","12,9","19,2",,,,
14/03/2014 16.00,"1,3","16,8","22,0","20,8",,,
14/03/2014 17.00,"1,3","21,9","28,5",,,,
14/03/2014 18.00,"1,3","20,2","27,2","19,8",,,
14/03/2014 19.00,"1,3","19,2","23,9",,,,
14/03/2014 20.00,"1,6","46,2","56,7","25,6",,,
14/03/2014 21.00,"2,1","77,5","108,7",,,,
14/03/2014 22.00,"2,6","77,2","116,9","29,3",,,
14/03/2014 23.00,"3,3","73,4","137,0",,,,
15/03/2014 0.00,"2,8","54,3","101,9","35,2",,,
15/03/2014 1.00,,"39,2","50,9",,,,
15/03/2014 2.00,"2,0",,,"41,3",,,
15/03/2014 3.00,"1,4","24,6","31,0",,,,
15/03/2014 4.00,"1,3","17,2","21,4","34,9",,,
15/03/2014 5.00,"1,3","15,0","19,1",,,,
15/03/2014 6.00,"1,3","13,9","18,2","32,2",,,
15/03/2014 7.00,"1,1","12,7","15,0",,,,
15/03/2014 8.00,"1,4","24,7","31,6","35,9",,,
15/03/2014 9.00,"1,7","33,2","54,5",,,,
15/03/2014 10.00,"1,6","31,3","48,1","33,9",,,
15/03/2014 11.00,"1,4","32,8","50,2",,,,
15/03/2014 12.00,"1,3","13,9","18,1","30,5",,,
15/03/2014 13.00,"1,6","21,2","27,7",,,,
15/03/2014 14.00,"2,6","25,2","32,0","30,8",,,
15/03/2014 15.00,"3,2","25,8","33,9",,,,
15/03/2014 16.00,"2,9","12,6","15,7","32,0",,,
15/03/2014 17.00,"3,1","14,9","19,4",,,,
15/03/2014 18.00,"2,7","23,1","32,0","25,9",,,
15/03/2014 19.00,"2,7","20,9","25,4",,,,
15/03/2014 20.00,"2,4","30,7","37,0","23,4",,,
15/03/2014 21.00,"2,2","37,9","48,5",,,,
15/03/2014 22.00,"2,7","34,6","44,4","32,2",,,
15/03/2014 23.00,"1,7","30,2","36,1",,,,
16/03/2014 0.00,"1,9","22,8","27,9","33,0",,,
16/03/2014 1.00,"1,3","21,6","26,2",,,,
16/03/2014 2.00,"1,5","19,3","23,9","36,6",,,
16/03/2014 3.00,"1,4","17,4","20,7",,,,
16/03/2014 4.00,"1,6","15,5","18,3","32,7",,,
16/03/2014 5.00,"1,6","13,4","17,1",,,,
16/03/2014 6.00,"1,8","10,9","13,0","30,0",,,
16/03/2014 7.00,"1,3","14,6","16,4",,,,
16/03/2014 8.00,"1,4","12,1","14,9","26,9",,,
16/03/2014 9.00,"1,3","14,7","18,0",,,,
16/03/2014 10.00,"1,5","21,7","32,4","30,3",,,
16/03/2014 11.00,"1,3","12,7","20,0",,,,
16/03/2014 12.00,"1,3","10,8","15,6","26,4",,,
16/03/2014 13.00,"1,5","8,6","12,9",,,,
16/03/2014 14.00,"2,7","11,1","17,2","30,8",,,
16/03/2014 15.00,"2,2","5,7","8,7",,,,
16/03/2014 16.00,"1,8","4,5","6,6","30,0",,,
16/03/2014 17.00,"1,7","9,1","16,1",,,,
16/03/2014 18.00,"1,9","5,3","7,4","22,7",,,
16/03/2014 19.00,"1,6","6,4","8,9",,,,
16/03/2014 20.00,"1,7","8,7","10,9","28,6",,,
16/03/2014 21.00,"1,5","8,9","12,3",,,,
16/03/2014 22.00,"1,5","8,4","11,7","31,7",,,
16/03/2014 23.00,"1,3","5,6","7,0",,,,
17/03/2014 0.00,"1,3","9,2","11,3","28,6",,,
17/03/2014 1.00,,"12,8","15,8",,,,
17/03/2014 2.00,"2,3",,,"28,3",,,
17/03/2014 3.00,"2,3","11,2","12,7",,,,
17/03/2014 4.00,"1,4","8,7","10,5","27,6",,,
17/03/2014 5.00,"1,3","9,3","10,3",,,,
17/03/2014 6.00,"1,3","7,9","8,9","34,2",,,
17/03/2014 7.00,"1,3","9,6","10,7",,,,
17/03/2014 8.00,"1,3","27,0","31,2","27,6",,,
17/03/2014 9.00,"1,4","37,8","47,8",,,,
17/03/2014 10.00,"1,3","19,6","26,4","36,4",,,
17/03/2014 11.00,"1,3","12,3","17,2",,,,
17/03/2014 12.00,"1,3","12,3","17,8","39,6",,,
17/03/2014 13.00,"1,2","11,1","16,1",,,,
17/03/2014 14.00,"1,5","14,9","21,0","35,7",,,
17/03/2014 15.00,"2,0","13,8","19,8",,,,
17/03/2014 16.00,"2,6","12,1","16,9","30,5",,,
17/03/2014 17.00,"2,4","13,7","17,9",,,,
17/03/2014 18.00,"3,4","45,1","56,0","20,3",,,
17/03/2014 19.00,"3,2","57,9","72,4",,,,
17/03/2014 20.00,"3,1","79,6","107,5","30,5",,,
17/03/2014 21.00,"3,6","86,8","132,7",,,,
17/03/2014 22.00,"4,5","93,3","170,6","44,4",,,
17/03/2014 23.00,"3,2","68,3","108,1",,,,
18/03/2014 0.00,"2,7","47,7","60,9","46,9",,,
18/03/2014 1.00,"2,3","39,1","45,9",,,,
18/03/2014 2.00,"1,5","42,0","56,6","52,5",,,
18/03/2014 3.00,"2,3","25,8","30,6",,,,
18/03/2014 4.00,"1,9","18,2","21,1","51,3",,,
18/03/2014 5.00,"1,3","15,4","17,2",,,,
18/03/2014 6.00,"1,4","18,3","22,3","46,6",,,
18/03/2014 7.00,"1,4","20,6","23,1",,,,
18/03/2014 8.00,"1,3","27,0","30,9","53,5",,,
18/03/2014 9.00,"2,4","41,7","66,4",,,,
18/03/2014 10.00,"2,4","46,1","80,3","53,0",,,
18/03/2014 11.00,"1,3","13,2","17,9",,,,
18/03/2014 12.00,"1,3","13,2","19,4","52,7",,,
18/03/2014 13.00,"1,3","14,9","21,4",,,,
18/03/2014 14.00,"1,4","17,1","22,9","40,0",,,
18/03/2014 15.00,"1,7","19,7","26,1",,,,
18/03/2014 16.00,"2,4","14,0","18,1","33,9",,,
18/03/2014 17.00,"2,5","17,9","21,8",,,,
18/03/2014 18.00,"2,7","43,4","51,8","26,6",,,
18/03/2014 19.00,"3,4","99,8","141,3",,,,
18/03/2014 20.00,"2,7","77,8","97,4","33,0",,,
18/03/2014 21.00,"2,7","68,8","84,1",,,,
18/03/2014 22.00,"2,6","56,9","66,3","50,3",,,
18/03/2014 23.00,"2,5","28,1","31,6",,,,
19/03/2014 0.00,"1,7","21,8","25,2","57,4",,,
19/03/2014 1.00,,"17,1","19,8",,,,
19/03/2014 2.00,"2,6",,,"40,3",,,
19/03/2014 3.00,"1,6","9,7","11,4",,,,
19/03/2014 4.00,"1,3","6,3","7,3","40,8",,,
19/03/2014 5.00,"1,4","5,0","6,0",,,,
19/03/2014 6.00,"1,3","5,8","6,7","33,5",,,
19/03/2014 7.00,"1,3","17,1","19,3",,,,
19/03/2014 8.00,"1,3","21,8","26,4","23,7",,,
19/03/2014 9.00,"1,7","34,4","47,2",,,,
19/03/2014 10.00,"2,4","33,9","50,2","20,5",,,
19/03/2014 11.00,"1,4","20,0","28,2",,,,
19/03/2014 12.00,"1,1","18,8","25,8","21,5",,,
19/03/2014 13.00,"1,3","15,6","20,7",,,,
19/03/2014 14.00,"1,8","15,1","22,6","18,3",,,
19/03/2014 15.00,"2,1","15,7","23,8",,,,
19/03/2014 16.00,"2,4","13,6","18,5","9,8",,,
19/03/2014 17.00,"2,6","12,6","17,5",,,,
19/03/2014 18.00,"2,0","15,9","21,4","17,1",,,
19/03/2014 19.00,"2,8","16,7","22,0",,,,
19/03/2014 20.00,"2,5","21,8","27,3","21,2",,,
19/03/2014 21.00,"1,4","24,7","33,4",,,,
19/03/2014 22.00,"1,3","15,9","23,0","32,7",,,
19/03/2014 23.00,"1,3","10,0","14,4",,,,
20/03/2014 0.00,"1,3","7,1","9,6","35,4",,,
20/03/2014 1.00,"1,3","6,3","8,0",,,,
20/03/2014 2.00,"1,3","7,1","8,9","34,2",,,
20/03/2014 3.00,"1,3","5,1","6,2",,,,
20/03/2014 4.00,"1,3","3,6","4,6","33,9",,,
20/03/2014 5.00,"1,3","4,9","5,9",,,,
20/03/2014 6.00,"1,3","4,4","5,4","22,7",,,
20/03/2014 7.00,"1,3","4,7","5,9",,,,
20/03/2014 8.00,"1,3","8,5","11,1","22,0",,,
20/03/2014 9.00,"1,3","13,5","20,4",,,,
20/03/2014 10.00,"1,3","13,3","23,2","22,2",,,
20/03/2014 11.00,"1,3","10,1","17,9",,,,
20/03/2014 12.00,"0,9","9,4","17,0","17,8",,,
20/03/2014 13.00,"1,4","8,1","14,8",,,,
20/03/2014 14.00,"1,3","8,7","15,4","12,0",,,
20/03/2014 15.00,"1,0","8,4","14,9",,,,
20/03/2014 16.00,"1,6","6,2","10,2","15,4",,,
20/03/2014 17.00,"1,7","7,4","12,5",,,,
20/03/2014 18.00,"1,4","7,5","11,5","13,7",,,
20/03/2014 19.00,"1,3","10,6","16,4",,,,
20/03/2014 20.00,"1,3","14,0","19,9","13,7",,,
20/03/2014 21.00,"1,3","15,3","21,9",,,,
20/03/2014 22.00,"1,3","12,7","17,4","17,3",,,
20/03/2014 23.00,"1,3","14,8","18,6",,,,
21/03/2014 0.00,"1,3","14,3","17,7","18,1",,,
21/03/2014 1.00,,"19,9","24,8",,,,
21/03/2014 2.00,"2,2",,,"19,8",,,
21/03/2014 3.00,"1,3","12,8","17,4",,,,
21/03/2014 4.00,"1,3","11,3","13,2","19,8",,,
21/03/2014 5.00,"1,3","10,0","11,4",,,,
21/03/2014 6.00,"1,3","11,4","12,6","14,4",,,
21/03/2014 7.00,"1,3","15,3","17,8",,,,
21/03/2014 8.00,"1,1","29,0","38,9","20,0",,,
21/03/2014 9.00,"3,2","40,8","99,1",,,,
21/03/2014 10.00,"3,8","54,5","129,5","19,5",,,
21/03/2014 11.00,"1,3","26,4","40,9",,,,
21/03/2014 12.00,"1,3","18,5","28,6","26,6",,,
21/03/2014 13.00,"1,3","18,5","27,8",,,,
21/03/2014 14.00,"1,3","17,2","24,9","16,8",,,
21/03/2014 15.00,"1,6","23,6","34,0",,,,
21/03/2014 16.00,"2,0","19,0","25,7","18,8",,,
21/03/2014 17.00,"1,4","20,0","27,1",,,,
21/03/2014 18.00,"1,5","18,2","23,7","12,5",,,
21/03/2014 19.00,"2,4","24,0","29,9",,,,
21/03/2014 20.00,"1,6","28,1","34,9","18,3",,,
21/03/2014 21.00,"1,3","27,2","33,9",,,,
21/03/2014 22.00,"1,3","30,4","36,5","21,5",,,
21/03/2014 23.00,"1,3","24,6","30,0",,,,
22/03/2014 0.00,"1,3","19,8","23,4","14,7",,,
22/03/2014 1.00,"1,3","24,9","30,7",,,,
22/03/2014 2.00,"1,5","26,9","33,6","26,9",,,
22/03/2014 3.00,"1,6","24,4","29,8",,,,
22/03/2014 4.00,"1,3","13,8","16,3","25,6",,,
22/03/2014 5.00,"1,3","10,7","13,0",,,,
22/03/2014 6.00,"1,3","8,2","9,5","26,4",,,
22/03/2014 7.00,"1,3","8,9","10,8",,,,
22/03/2014 8.00,"1,3","16,3","19,6","21,7",,,
22/03/2014 9.00,"1,5","25,7","39,6",,,,
22/03/2014 10.00,"1,6","28,2","42,2","19,8",,,
22/03/2014 11.00,"1,3","14,2","19,7",,,,
22/03/2014 12.00,"1,3","16,5","24,1","19,0",,,
22/03/2014 13.00,"1,3","16,1","23,4",,,,
22/03/2014 14.00,"1,3","15,6","22,3","10,7",,,
22/03/2014 15.00,"2,7","17,5","27,1",,,,
22/03/2014 16.00,"1,7","11,1","15,5","11,7",,,
22/03/2014 17.00,"2,1","11,2","15,1",,,,
22/03/2014 18.00,"1,8","12,2","15,5","8,1",,,
22/03/2014 19.00,"2,6","15,0","18,5",,,,
22/03/2014 20.00,"2,5","28,2","33,9","17,8",,,
22/03/2014 21.00,"2,0","22,9","27,4",,,,
22/03/2014 22.00,"2,4","32,3","41,8","20,8",,,
22/03/2014 23.00,"1,6","30,2","37,4",,,,
23/03/2014 0.00,"2,1","35,7","47,0","23,4",,,
23/03/2014 1.00,,"31,9","45,9",,,,
23/03/2014 2.00,"2,7",,,"25,9",,,
23/03/2014 3.00,"1,9","15,7","19,8",,,,
23/03/2014 4.00,"1,4","11,9","14,7","29,8",,,
23/03/2014 5.00,"1,7","7,5","9,5",,,,
23/03/2014 6.00,"1,4","6,3","7,5","23,9",,,
23/03/2014 7.00,"1,7","8,2","10,3",,,,
23/03/2014 8.00,"1,8","13,1","17,0","22,7",,,
23/03/2014 9.00,"1,3","12,6","15,9",,,,
23/03/2014 10.00,"1,4","10,1","13,6","16,8",,,
23/03/2014 11.00,"1,4","11,7","16,2",,,,
23/03/2014 12.00,"1,4","11,2","15,5","17,6",,,
23/03/2014 13.00,"2,4","12,9","18,0",,,,
23/03/2014 14.00,"1,8","11,8","15,9","19,5",,,
23/03/2014 15.00,"2,7","10,5","14,1",,,,
23/03/2014 16.00,"2,7","7,1","9,3","22,5",,,
23/03/2014 17.00,"2,6","7,4","9,9",,,,
23/03/2014 18.00,"2,6","9,7","12,8","22,5",,,
23/03/2014 19.00,"2,7","15,5","19,2",,,,
23/03/2014 20.00,"2,7","19,6","24,4","25,9",,,
23/03/2014 21.00,"2,5","21,4","27,0",,,,
23/03/2014 22.00,"2,3","19,1","24,3","22,7",,,
23/03/2014 23.00,"1,7","18,7","22,9",,,,
24/03/2014 0.00,"1,6","13,5","16,9","26,1",,,
24/03/2014 1.00,"1,7","12,8","16,2",,,,
24/03/2014 2.00,"2,1","7,0","8,7","26,6",,,
24/03/2014 3.00,"2,0","5,7","8,0",,,,
24/03/2014 4.00,"1,7","7,5","9,2","24,4",,,
24/03/2014 5.00,"1,5","4,2","5,2",,,,
24/03/2014 6.00,"1,9","3,2","4,2","27,1",,,
24/03/2014 7.00,"1,6","5,1","6,0",,,,
24/03/2014 8.00,"2,7","11,4","13,4","18,6",,,
24/03/2014 9.00,"2,6","25,2","30,7",,,,
24/03/2014 10.00,"2,7","28,8","37,8","10,5",,,
24/03/2014 11.00,"2,1","22,8","30,3",,,,
24/03/2014 12.00,"1,6","21,7","31,5","6,1",,,
24/03/2014 13.00,"1,4","15,7","24,3",,,,
24/03/2014 14.00,"1,5","15,3","23,9","4,2",,,
24/03/2014 15.00,"1,4","12,3","18,7",,,,
24/03/2014 16.00,"1,8","6,7","10,8","3,2",,,
24/03/2014 17.00,"1,8","10,4","15,1",,,,
24/03/2014 18.00,"1,5","17,7","25,4","3,7",,,
24/03/2014 19.00,"2,7","26,3","35,4",,,,
24/03/2014 20.00,"2,7","33,7","44,9","2,7",,,
24/03/2014 21.00,"2,3","27,0","34,1",,,,
24/03/2014 22.00,"2,4","22,1","27,6","6,8",,,
24/03/2014 23.00,"1,9","16,1","19,3",,,,
25/03/2014 0.00,"2,2","16,7","19,4","5,4",,,
25/03/2014 1.00,,"13,4","15,8",,,,
25/03/2014 2.00,"2,6",,,"7,1",,,
25/03/2014 3.00,"2,3","6,1","7,2",,,,
25/03/2014 4.00,"1,7","4,5","5,8","10,0",,,
25/03/2014 5.00,"1,6","4,3","5,3",,,,
25/03/2014 6.00,"1,6","4,7","5,8","6,8",,,
25/03/2014 7.00,"1,3","9,2","10,8",,,,
25/03/2014 8.00,"1,6","15,8","20,5","4,4",,,
25/03/2014 9.00,"1,5","12,5","18,2",,,,
25/03/2014 10.00,"1,8","14,8","23,3","7,3",,,
25/03/2014 11.00,"2,7","11,0","18,3",,,,
25/03/2014 12.00,"2,3","12,2","20,5","4,9",,,
25/03/2014 13.00,"2,7","17,1","29,1",,,,
25/03/2014 14.00,"1,8","10,6","16,3","3,2",,,
25/03/2014 15.00,"2,3","14,8","22,1",,,,
25/03/2014 16.00,"2,5","16,3","22,2","3,2",,,
25/03/2014 17.00,"2,7","19,2","25,7",,,,
25/03/2014 18.00,"2,7","23,3","31,6","7,3",,,
25/03/2014 19.00,"2,7","34,1","47,3",,,,
25/03/2014 20.00,"2,7","51,5","76,3","3,9",,,
25/03/2014 21.00,"2,7","43,9","60,4",,,,
25/03/2014 22.00,"2,7","46,9","63,6","13,2",,,
25/03/2014 23.00,"2,7","24,9","31,2",,,,
26/03/2014 0.00,"2,7","21,3","29,6","12,5",,,
26/03/2014 1.00,"2,3","16,6","20,8",,,,
26/03/2014 2.00,"1,9","10,1","13,0","12,5",,,
26/03/2014 3.00,"2,0","6,4","8,5",,,,
