"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
13/01/2012 10.00,"29,07880496","46,63075464","0,64531447","32,1595596","21,97801971","7,17626625"
13/01/2012 11.00,"12,42777056","19,4967596","0,35258609","53,4038358",,"6,35363733"
13/01/2012 12.00,"12,63348646","19,90919712","0,33963129","54,4441485","31,99023056","3,7302543"
13/01/2012 13.00,"12,26813386","18,68810788","0,35738472","58,11636495",,"2,51325413"
13/01/2012 14.00,"12,54003746","18,93712676","0,32493831","60,79960005","20,75702095","2,00373611"
13/01/2012 15.00,"15,99951275","23,68468968","0,38193244","58,04881425",,"1,92342464"
13/01/2012 16.00,"18,29091282","24,42266432","0,42642495","56,36942325","22,71062088","2,09670008"
13/01/2012 17.00,"23,21632616","29,10670104","0,4525326","47,81849415",,"2,36427787"
13/01/2012 18.00,"28,66543056","34,350992","0,52163108","39,03786075","23,44322014","3,41925977"
13/01/2012 19.00,"39,62142","47,32656968","0,64825726","24,1139241",,"3,87906276"
13/01/2012 20.00,"55,2997244","72,9476756","0,93042026","8,13210479","27,10622025","4,99930961"
13/01/2012 21.00,"58,04082496","84,89736968","1,04387495","7,47075431",,"7,26153865"
13/01/2012 22.00,"46,14971456","61,78071608","0,71972652","17,70782948","29,7924099","8,88338822"
13/01/2012 23.00,"35,02371008","43,27029992","0,49581934","27,245715",,"7,46050758"
14/01/2012 0.00,"22,4557708","27,0393128","0,41275834","38,31100245","32,96702957","5,60123327"
14/01/2012 1.00,"11,54651255","15,66161646","0,27108385",,,"3,69023738"
14/01/2012 2.00,"8,30443549","12,43474554","0,2830519","48,73655325","26,61782074","1,79724342"
14/01/2012 3.00,,,"0,2730795","47,1969918",,"1,26493138"
14/01/2012 4.00,"26,90227976","31,03076576",,"44,9265222","24,90842056","1,06897175"
14/01/2012 5.00,"12,86839478","17,04548956","0,24258795","49,6573056",,"0,79860739"
14/01/2012 6.00,"8,25381911","12,70062443","0,22661231","54,4704825","16,60560989","0,61156583"
14/01/2012 7.00,"20,6614544","39,57912656","0,3221924","39,23648295",,"0,50489168"
14/01/2012 8.00,"49,71628288","83,41231928","0,79026727","5,76907916","18,80340958","0,78333611"
14/01/2012 9.00,"45,44187304","78,10906224","0,86970745","9,33200552",,"4,2875164"
14/01/2012 10.00,"31,22225256","46,63595528","0,69134712","25,55213955","18,31501007","6,82447578"
14/01/2012 11.00,"15,73540054","23,96030448","0,43637755","40,5281058",,"7,30423028"
14/01/2012 12.00,"12,42712048","20,08429808","0,33905811","46,89369195","25,64101982","5,05448593"
14/01/2012 13.00,"10,18959101","17,49878078","0,28289462","51,9993957",,"3,23567398"
14/01/2012 14.00,"10,00724166","17,04743406","0,260381","55,2865572","18,55920982","2,14401804"
14/01/2012 15.00,"8,63539122","14,33286633","0,23638666","57,5563485",,"1,47928244"
14/01/2012 16.00,"10,90211693","16,78933701","0,25117866","55,51149345","10,7448101","1,05994283"
14/01/2012 17.00,"20,3246556","26,69626176","0,33866317","43,52748855",,"0,73217288"
14/01/2012 18.00,"37,62984256","47,143706","0,57317418","24,1267719","13,18680954","1,85459306"
14/01/2012 19.00,"41,57991984","50,24605984","0,62428273","20,38361325",,"4,54552625"
14/01/2012 20.00,"51,92460464","88,81356632","1,05445898","11,89483838","13,43101025","4,79365187"
14/01/2012 21.00,"56,10440872","91,94251608","0,92260078","7,62950444",,"8,53388294"
14/01/2012 22.00,"45,6312184","64,74496616","0,75801774","11,03082582","26,37360954","8,69105216"
14/01/2012 23.00,"38,68436792","52,40359888","0,5832456","14,76789374",,"7,49562053"
15/01/2012 0.00,"31,76799472","40,75611552","0,45577014","20,33497515","31,25761986","5,75004173"
15/01/2012 1.00,"26,48762432","33,65842736","0,46789546","26,6701575",,"4,2352009"
15/01/2012 2.00,"21,96062016","27,84409272","0,34877421","31,4272749","26,12940979","3,49951632"
15/01/2012 3.00,"12,71979414","17,25235649","0,2844732","40,69494765",,"2,24762695"
15/01/2012 4.00,"9,12793389","13,47232484","0,29839728","42,02509395","19,29179955","1,43843056"
15/01/2012 5.00,"11,14158346","15,86783714","0,27586385","42,5844321",,"1,24798816"
15/01/2012 6.00,"13,84114773","18,8735757","0,28506618","40,81791945","12,94260979","0,76767533"
15/01/2012 7.00,"21,88276352","28,20270744","0,30659189","35,02922745",,"0,77475365"
15/01/2012 8.00,"20,46937488","26,99910344","0,38773763","35,0866635","14,40781021","0,74432298"
15/01/2012 9.00,"17,80680207","24,64445632","0,45415079","33,34716315",,"2,5163753"
15/01/2012 10.00,"20,85030264","30,77006456","0,57799262","33,5626431","15,62880993","4,62143513"
15/01/2012 11.00,"16,23183414","24,92135216","0,44719923","43,98550065",,"5,87209901"
15/01/2012 12.00,"9,3712856","16,30167376","0,29847533","53,646348","31,25761986","4,55789907"
15/01/2012 13.00,"11,9274384","20,96169576","0,31624857","52,6701945",,"2,68190426"
15/01/2012 14.00,"7,56140361","13,71421005","0,24969678","57,40502775","17,33819962","2,39097412"
15/01/2012 15.00,"3,69633958","8,63266279","0,20030661","61,52175015",,"1,35750482"
15/01/2012 16.00,"3,97278802","8,54706446","0,20334842","59,8302096","13,91940975","0,46214311"
15/01/2012 17.00,"7,11882914","11,91011759","0,24888711","55,39530465",,"0,25782374"
15/01/2012 18.00,"16,80938242","22,30277256","0,34235622","44,68738155","8,54700947","1,08463253"
15/01/2012 19.00,"34,22227616","43,19831312","0,61320358","25,4312226",,"1,88625024"
15/01/2012 20.00,"50,85774688","74,90806832","0,91450403","9,43116101","5,61660624","4,07814356"
15/01/2012 21.00,"50,95120544","78,3178144","0,87488821","9,32848035",,"6,63955061"
15/01/2012 22.00,"40,28398536","54,31340008","0,59912339","15,57921236","26,86202049","6,88199222"
15/01/2012 23.00,"32,70701616","41,8105644","0,49953336","23,14724685",,"6,069396"
16/01/2012 0.00,"20,6802876","26,71960728","0,32673474","34,42937085","31,74603081","4,57796346"
16/01/2012 1.00,"11,33301672","15,41584034","0,26989905",,,"2,62009507"
16/01/2012 2.00,"9,45564878","13,64806441","0,32361487","42,74860065","16,84980965","1,52347922"
16/01/2012 3.00,,,"0,24934146","44,3915031",,"1,20156211"
16/01/2012 4.00,"19,38890368","23,9596544",,"43,07825445","11,47741032","0,59785464"
16/01/2012 5.00,"14,83273005","19,37743168","0,24754503","39,98971515",,"0,45801917"
16/01/2012 6.00,"25,6796896","34,52611208","0,36656725","27,07480335","14,89620972","0,4723426"
16/01/2012 7.00,"45,9770992","77,72960672","0,62843013","6,54121598",,"0,86860953"
16/01/2012 8.00,"54,97330776","127,84863328","1,1685451","3,28580889","12,69841003","2,61502329"
16/01/2012 9.00,"58,92598536","154,45927568","1,53781864","5,19419796",,"7,19359898"
16/01/2012 10.00,"45,9375208","88,99579904","1,04778469","12,74195927","23,68741989","11,15753751"
16/01/2012 11.00,"16,16175169","25,5970912","0,45138624","40,43827095",,"10,3551957"
16/01/2012 12.00,"10,91967291","17,39825738","0,30344173","49,53435375","44,4444313","6,67536935"
16/01/2012 13.00,"12,89435401","21,86373912","0,31551812","46,81329345",,"3,52548847"
16/01/2012 14.00,"15,9463037","25,63470024","0,36068284","46,3735356","30,28083038","2,63675963"
16/01/2012 15.00,"8,54713712","15,28160455","0,25163185","57,4779849",,"2,53309478"
16/01/2012 16.00,"12,88462002","21,85465712","0,26865599","53,00389815","16,60560989","1,19047071"
16/01/2012 17.00,"23,18517968","33,00020224","0,45067559","37,54627905",,"1,13679955"
16/01/2012 18.00,"42,83107528","73,85038816","0,76974812","18,74545092","15,38461018","2,49697908"
16/01/2012 19.00,"44,04198312","63,74370912","0,64610434","15,42721929",,"5,18657389"
16/01/2012 20.00,"45,40992352","63,15682072","0,65104161","12,89598324","15,38461018","6,24495664"
16/01/2012 21.00,"53,5605692","96,82107968","0,9985716","8,11859465",,"6,6763355"
16/01/2012 22.00,"55,55734728","104,72614808","1,09741253","4,86926433","16,84980965","9,09238985"
16/01/2012 23.00,"41,51502656","58,50454232","0,63786896","10,09588902",,"10,33150977"
17/01/2012 0.00,"26,65438896","33,71680072","0,41305425","23,26411395","32,23442078","7,13106671"
17/01/2012 1.00,"15,59068318","20,42863016","0,29853475","33,42281355",,"4,46003113"
17/01/2012 2.00,"10,85864378","15,25825712","0,247446","39,1128528","31,25761986","2,8440883"
17/01/2012 3.00,"10,14676412","14,43468033","0,23960555","42,69792765",,"1,80131142"
17/01/2012 4.00,"6,83459505","10,97953954","0,24428652","45,04879575","16,60560989","0,85383964"
17/01/2012 5.00,"8,64188246","13,26286333","0,24086958","41,89202745",,"0,8647073"
17/01/2012 6.00,"15,9274858","21,79370256","0,28386157","33,1667952","17,58241081","0,64846157"
17/01/2012 7.00,"31,80824232","45,26051984","0,41781444","17,22481803",,"0,89753504"
17/01/2012 8.00,"33,81670272","53,905494","0,56778256","15,56367729","16,60560989","2,19585047"
17/01/2012 9.00,"30,52529032","49,49449088","0,76957104","20,16069195",,"4,35725717"
17/01/2012 10.00,"21,94700672","37,09151896","0,52650894","31,9170474","21,73381996","6,11286766"
17/01/2012 11.00,"14,93006423","23,47523008","0,39184542","40,46460495",,"4,73345971"
17/01/2012 12.00,"13,69903833","22,29109024","0,31996143","44,79479235","28,32722092","3,91584663"
17/01/2012 13.00,"8,63993604","14,83155417","0,2675108","52,6006089",,"2,86749659"
17/01/2012 14.00,"8,4738081","15,69469024","0,26081554","54,7744806","23,68741989","1,92615529"
17/01/2012 15.00,"8,63279663","15,18238514","0,25113905","54,24825945",,"1,21956403"
17/01/2012 16.00,"9,54844578","17,00268944","0,24780133","53,97059535","13,18680954","0,8298181"
17/01/2012 17.00,"20,63873984","30,61894008","0,36058381","40,63078845",,"0,81688796"
17/01/2012 18.00,"38,96795576","49,27594928","0,52327024","19,82360279","7,08180714","2,26769135"
17/01/2012 19.00,"56,02003216","88,9095296","1,01168367","6,42164765",,"4,19674508"
17/01/2012 20.00,"52,26788512","79,7204576","0,82729446","7,48494075",,"7,21806699"
17/01/2012 21.00,"49,06539984","72,09165408","0,73491229","10,8349248",,"7,36353155"
17/01/2012 22.00,"42,15810864","57,17906744","0,59728735","17,29371735",,"6,5910631"
17/01/2012 23.00,"23,98013192","31,83357632","0,38236582","33,32350245",,"5,14143028"
18/01/2012 0.00,"15,66466419","21,00968696","0,30894169","40,2741024",,"3,60318117"
18/01/2012 1.00,"14,05659762","18,91961858","0,26508177",,,"1,902747"
18/01/2012 2.00,"9,33883896","13,33095347","0,2155716","47,6556822",,"0,81594113"
18/01/2012 3.00,,,"0,21290608","49,7545818",,"0,50572766"
18/01/2012 4.00,"25,006092","29,08723688",,"49,17361785","30,28083038","0,07345689"
18/01/2012 5.00,"15,2798436","19,54670104","0,20921303","48,82233825",,"0,02775495"
18/01/2012 6.00,"21,46418848","27,50882352","0,26253392","37,5158952","18,31501007","0,04096374"
18/01/2012 7.00,"43,82328856","61,16788184","0,35317791","15,84537329",,"0,21992523"
18/01/2012 8.00,"42,1535772","61,15558768","0,60654793","14,56996181","13,18680954","1,14276324"
18/01/2012 9.00,"38,36185176","59,85342008","0,76911669","17,10051756",,"3,83731796"
18/01/2012 10.00,"32,03081824","53,17790152","0,57299593","26,0284059","18,55920982","6,31183659"
18/01/2012 11.00,"24,03267368","37,6861892","0,59523229","33,73355475",,"4,9307567"
18/01/2012 12.00,"16,94241938","27,9283928","0,4220795","39,36348465","20,02441978","5,16818246"
18/01/2012 13.00,"18,82692673","29,95557168","0,42433145","38,70956355",,"4,3204733"
18/01/2012 14.00,"17,58551484","27,52568736","0,41289697","40,6023996","26,61782074","3,51289292"
18/01/2012 15.00,"16,92106042","23,411484","0,34587452","42,82832085",,"3,23206871"
18/01/2012 16.00,"21,05926512","28,53537632","0,38161556","41,54545605","27,8388195","2,38935811"
18/01/2012 17.00,"28,44868624","35,19793152","0,45409254","33,59913165",,"2,42040101"
18/01/2012 18.00,"37,30017552","48,59502872","0,65522862","14,96379476","27,35042","3,15296442"
18/01/2012 19.00,"43,66495584","61,31577504","0,85585094","8,85627981",,"4,69656397"
18/01/2012 20.00,"48,80907712","74,38083432","0,8306718","6,00957042","31,50181961","7,73137333"
18/01/2012 21.00,"50,28085824","81,27101312","0,8427377","6,08320388",,"7,41725864"
18/01/2012 22.00,"43,32425656","62,16527664","0,72349879","9,31159068","40,78144073","7,08129574"
18/01/2012 23.00,"30,94061496","39,9487544","0,52759472","18,60291216",,"6,84688029"
19/01/2012 0.00,"21,1364908","27,74357888","0,42269229","27,663867","43,9560318","5,37434159"
19/01/2012 1.00,"15,64909095","20,79762704","0,37280816","33,514005",,"3,58233674"
19/01/2012 2.00,"11,93976698","16,25692914","0,31696039","37,3165947","39,31623077","2,35675309"
19/01/2012 3.00,"10,67888519","15,03323384","0,31348403","39,3101184",,"1,83859769"
19/01/2012 4.00,"10,11561573","14,15972134","0,31901312","40,7740095","32,96702957","1,40482278"
19/01/2012 5.00,"11,7314584","16,95988741","0,31308909","42,8965299",,"1,12520677"
19/01/2012 6.00,"17,20004226","23,3247748","0,35625817","39,76001085","26,61782074","0,74493623"
19/01/2012 7.00,"29,00157928","41,5531136","0,418821","32,42978235",,"0,90639617"
19/01/2012 8.00,"36,64216072","54,97938792","0,54165627","25,74737025","22,95482063","1,27797237"
19/01/2012 9.00,"40,59613848","66,07112936","0,84372562","25,20153825",,"2,42775799"
19/01/2012 10.00,"45,19124808","82,35592016","0,86849003","20,790294","24,17580986","5,97100735"
19/01/2012 11.00,"27,61220536","46,19629088","0,49277869","40,26127455",,"6,47829407"
19/01/2012 12.00,"22,2565404","35,04424496","0,4047012","51,8791371","51,28205109","4,34959205"
19/01/2012 13.00,"18,97747952","27,61323784","0,36502712","59,1343935",,"2,98353527"
19/01/2012 14.00,"22,64006848","33,5378184","0,4120873","56,2012248","29,05982971","2,38012375"
19/01/2012 15.00,"22,48691728","30,99120648","0,38157595","56,31065055",,"2,37341867"
19/01/2012 16.00,"30,36823864","40,45717432","0,46850825","48,2028708","19,53602028","2,13210999"
19/01/2012 17.00,"27,33056776","34,71805776","0,55854061","39,0034071",,"2,2931316"
19/01/2012 18.00,"2,75927603","3,24243652","0,6928488","26,5701681","23,19902039","5,39192958"
19/01/2012 19.00,"4,9280213","87,09703008","0,87265723","21,83872635",,"10,3262112"
19/01/2012 20.00,"10,44073221","17,3839996","0,57248217","43,3363077",,"10,06797863"
19/01/2012 21.00,"27,39806136","50,79793952","0,45456669","47,14430385",,"5,86650145"
19/01/2012 22.00,"27,10151016","50,94451344","0,46874474","45,84795285",,"4,04620976"
19/01/2012 23.00,"16,64584906","37,37879696","0,346937","52,87689645",,"4,69990583"
20/01/2012 0.00,"10,92937631","31,32322528","0,27675274","56,88082155",,"3,77299881"
20/01/2012 1.00,"6,55036095","27,33372256","0,23703906",,,"2,81759748"
20/01/2012 2.00,"4,71776631","25,61523608","0,19892492","62,5310007",,"1,9694683"
20/01/2012 3.00,,,"0,21162225","60,7469121",,"1,38952303"
20/01/2012 4.00,"11,62179564","33,07218904",,"57,48339135",,"1,25638146"
20/01/2012 5.00,"10,91964423","33,24468968","0,20283466","57,321936",,"1,26738743"
20/01/2012 6.00,"11,10069151","33,51705408","0,21586868","57,2428941",,"1,02786665"
20/01/2012 7.00,"57,94218488","156,9196564","1,24501104","15,77309244",,"1,36974442"
20/01/2012 8.00,"72,35181992","209,2064512","1,35573963","8,59011689",,"5,32968918"
20/01/2012 9.00,"70,03447592","181,3857996","1,43891946","9,8695842",,"10,79664489"
20/01/2012 10.00,"42,14021232","88,63682104","0,72567035","27,7814124","0,73260099","12,75204096"
20/01/2012 11.00,,,,,,"8,64297755"
20/01/2012 12.00,"28,597306","38,04025336","0,38469931","48,9272553",,"16,59319911"
20/01/2012 13.00,"24,74975016","34,3549116","0,40515671","47,8718604",,"8,14019106"
20/01/2012 14.00,"27,99833376","38,88459256","0,4939833","42,6033447",,"1,03524193"
20/01/2012 15.00,"23,17867888","32,08779584","0,41487165","44,01319125",,"0,39557029"
20/01/2012 16.00,"24,24618672","35,14734","0,4126197","42,43514625","4,1514039","0,15012649"
20/01/2012 17.00,,,,,,
20/01/2012 18.00,"38,31116464","47,93372528","0,62584849","25,97160825","6,59340715","0,33974919"
20/01/2012 19.00,"52,11735336","77,43521608","0,84972887","14,57604456",,"0,94556795"
20/01/2012 20.00,"38,21258192","51,34396848","0,59007833","24,6935514","9,03540897","1,98293338"
20/01/2012 21.00,"27,51163416","38,22961784","0,49728142","34,12537275",,"1,57758667"
20/01/2012 22.00,"20,93466008","27,8414924","0,46763916","39,11015955","14,65200996","1,07345774"
20/01/2012 23.00,"16,58225594","22,2502308","0,37154413","42,91207095",,"0,99808787"
21/01/2012 0.00,"6,42381906","10,17022627","0,27339521","54,8346099","15,38461018","0,21275843"
21/01/2012 1.00,"8,88458409","12,62085962","0,31352364","53,41666365",,
21/01/2012 2.00,"8,35894661","12,44447188","0,29849514","51,69066945","20,75702095",
21/01/2012 3.00,"6,9741156","10,49317263","0,31439273","49,3465644",,
21/01/2012 4.00,"6,78592509","9,98994762","0,33917694","47,2963029","14,89620972",
21/01/2012 5.00,"12,11174182","16,30232384","0,35566635","41,6603082",,
21/01/2012 6.00,"18,2662442","24,15029992","0,43513333","34,0713282","16,60560989",
21/01/2012 7.00,"36,87188752","51,11699496","0,54013478","20,90107635",,"0,02056069"
21/01/2012 8.00,"57,38799168","96,38399648","0,74585281","7,63085705","16,11721039","0,35053753"
21/01/2012 9.00,"54,65144168","90,80829856","0,91592533","12,62035803",,"1,4414836"
21/01/2012 10.00,"39,879062","56,4851644","0,86078821","23,93219955","21,48962021","2,89637532"
21/01/2012 11.00,"22,6459192","33,58320928","0,55350432","39,48306495",,"3,50481591"
21/01/2012 12.00,"13,2519133","21,39229728","0,37446712","53,3943795","35,40903091","2,25776543"
21/01/2012 13.00,"13,55432287","20,50451744","0,34482486","55,7330781",,"1,00065783"
21/01/2012 14.00,"15,23441639","24,62306104","0,35631875","58,0853028","26,86202049","0,51351483"
21/01/2012 15.00,"10,22917897","16,02931127","0,29813981","65,48174535",,"0,04195939"
21/01/2012 16.00,"10,30834724","15,55202445","0,28656787","64,29009195","20,26861954",
21/01/2012 17.00,"43,80770576","91,18507728","0,71478925","37,82258655",,
21/01/2012 18.00,"113,93365176","361,4045192","2,59298827","2,35829748","13,18680954",
21/01/2012 19.00,"80,0365112","135,10257008","1,12030012","5,23405407",,
21/01/2012 20.00,"60,70795024","89,33818088","0,74520157","10,9794845","26,37360954",
21/01/2012 21.00,"61,22256504","93,31016968","0,717061","12,04480851",,
21/01/2012 22.00,"58,1712616","90,21104712","0,65372694","13,99170108","31,50181961",
21/01/2012 23.00,"39,99261568","51,66044272","0,47936954","25,13263095",,
22/01/2012 0.00,"31,0678012","38,45980352","0,41822918","30,5315199","21,48962021",
22/01/2012 1.00,"24,93729824","34,18564224","0,35124284",,,
22/01/2012 2.00,"16,55825078","21,73404816","0,3013191","42,54862185","16,36141014",
22/01/2012 3.00,,,"0,3112915","45,8128209",,
22/01/2012 4.00,"22,16440112","27,1352952",,"43,91794995","12,21000957",
