,Regione Puglia,,,
06/03/2006 12.00,9,"69,64639728",72,"15,7631197"
06/03/2006 13.00,8,"57,75400584",54,"15,7631197"
06/03/2006 14.00,8,"48,55598568",43,"15,7631197"
06/03/2006 15.00,8,"39,14770288",27,"15,7631197"
06/03/2006 16.00,8,"40,14964824",29,"15,7631197"
06/03/2006 17.00,8,"55,25559544",50,"15,7631197"
06/03/2006 18.00,8,"67,87221424",68,"15,7631197"
06/03/2006 19.00,7,"81,64522976",93,"15,7631197"
06/03/2006 20.00,6,"73,74639448",76,"15,7631197"
06/03/2006 21.00,7,"79,58810896",87,"15,7631197"
06/03/2006 22.00,7,"58,93636752",53,"15,7631197"
06/03/2006 23.00,7,"33,71741256",20,"15,7631197"
07/03/2006 0.00,7,"27,97821952",14,"15,7631197"
07/03/2006 1.00,,"17,3810991",3,"22,39789963"
07/03/2006 2.00,7,,,"22,39789963"
07/03/2006 3.00,6,"10,31548665",3,"22,39789963"
07/03/2006 4.00,7,"10,76194821",1,"22,39789963"
07/03/2006 5.00,6,"9,4692756",0,"22,39789963"
07/03/2006 6.00,6,"12,92161339",0,"22,39789963"
07/03/2006 7.00,5,"23,09692176",8,"22,39789963"
07/03/2006 8.00,6,"44,61564048",33,"22,39789963"
07/03/2006 9.00,6,"44,50401792",36,"22,39789963"
07/03/2006 10.00,5,"51,03231248",44,"22,39789963"
07/03/2006 11.00,7,"36,25345112",26,"22,39789963"
07/03/2006 12.00,8,"31,4111008",20,"22,39789963"
07/03/2006 13.00,6,"49,8655336",42,"22,39789963"
07/03/2006 14.00,6,"41,51892704",32,"22,39789963"
07/03/2006 15.00,7,"32,27547776",19,"22,39789963"
07/03/2006 16.00,8,"29,83676",17,"22,39789963"
07/03/2006 17.00,7,"29,58756904",16,"22,39789963"
07/03/2006 18.00,7,"39,12953888",28,"22,39789963"
07/03/2006 19.00,6,"35,95753088",24,"22,39789963"
07/03/2006 20.00,6,"41,29568192",31,"22,39789963"
07/03/2006 21.00,6,"37,411148",26,"22,39789963"
07/03/2006 22.00,7,"28,81014984",15,"22,39789963"
07/03/2006 23.00,7,"13,5783395",0,"22,39789963"
08/03/2006 0.00,7,"11,9274384",0,"22,39789963"
08/03/2006 1.00,6,"9,48095601",0,"33,41241074"
08/03/2006 2.00,7,"6,60617032",0,"33,41241074"
08/03/2006 3.00,5,"5,6587227",0,"33,41241074"
08/03/2006 4.00,5,"5,4912965",0,"33,41241074"
08/03/2006 5.00,5,"11,18116186",7,"33,41241074"
08/03/2006 6.00,5,,,"33,41241074"
08/03/2006 7.00,5,"15,21624857",7,"33,41241074"
08/03/2006 8.00,5,"20,85550328",7,"33,41241074"
08/03/2006 9.00,6,"37,48124192",28,"33,41241074"
08/03/2006 10.00,4,,,"33,41241074"
08/03/2006 11.00,8,,,"33,41241074"
08/03/2006 12.00,9,,,"33,41241074"
08/03/2006 13.00,8,,,"33,41241074"
08/03/2006 14.00,6,,,"33,41241074"
08/03/2006 15.00,6,,,"33,41241074"
08/03/2006 16.00,6,,,"33,41241074"
08/03/2006 17.00,5,,,"33,41241074"
08/03/2006 18.00,6,,,"33,41241074"
08/03/2006 19.00,5,,,"33,41241074"
08/03/2006 20.00,6,,,"33,41241074"
08/03/2006 21.00,7,,,"33,41241074"
08/03/2006 22.00,6,,,"33,41241074"
08/03/2006 23.00,6,,,"33,41241074"
09/03/2006 0.00,6,,,"33,41241074"
09/03/2006 1.00,,,,"34,70410156"
09/03/2006 2.00,6,,,"34,70410156"
09/03/2006 3.00,5,,,"34,70410156"
09/03/2006 4.00,5,,,"34,70410156"
09/03/2006 5.00,5,,,"34,70410156"
09/03/2006 6.00,6,,,"34,70410156"
09/03/2006 7.00,6,,,"34,70410156"
09/03/2006 8.00,6,,,"34,70410156"
09/03/2006 9.00,7,,,"34,70410156"
09/03/2006 10.00,9,,,"34,70410156"
09/03/2006 11.00,10,,,"34,70410156"
09/03/2006 12.00,8,,,"34,70410156"
09/03/2006 13.00,6,,,"34,70410156"
09/03/2006 14.00,7,,,"34,70410156"
09/03/2006 15.00,7,,,"34,70410156"
09/03/2006 16.00,7,,,"34,70410156"
09/03/2006 17.00,2,,,"34,70410156"
09/03/2006 18.00,7,,,"34,70410156"
09/03/2006 19.00,14,"0,73589438","6,96215986","34,70410156"
09/03/2006 20.00,9,"0,67748852","2,85723544","34,70410156"
09/03/2006 21.00,9,"0,57365927","3,62115401","34,70410156"
09/03/2006 22.00,9,"0,68008502","1,66661201","34,70410156"
09/03/2006 23.00,8,"0,78261793","2,07256594","34,70410156"
10/03/2006 0.00,8,,,"34,70410156"
10/03/2006 1.00,8,,,"24,90286064"
10/03/2006 2.00,9,,,"24,90286064"
10/03/2006 3.00,10,,,"24,90286064"
10/03/2006 4.00,10,,,"24,90286064"
10/03/2006 5.00,7,,,"24,90286064"
10/03/2006 6.00,9,,,"24,90286064"
10/03/2006 7.00,10,,,"24,90286064"
10/03/2006 8.00,8,,,"24,90286064"
10/03/2006 9.00,9,,,"24,90286064"
10/03/2006 10.00,9,,,"24,90286064"
10/03/2006 11.00,10,,,"24,90286064"
10/03/2006 12.00,9,,,"24,90286064"
10/03/2006 13.00,9,,,"24,90286064"
10/03/2006 14.00,10,,,"24,90286064"
10/03/2006 15.00,10,,,"24,90286064"
10/03/2006 16.00,9,,,"24,90286064"
10/03/2006 17.00,9,,,"24,90286064"
10/03/2006 18.00,9,,,"24,90286064"
10/03/2006 19.00,11,,,"24,90286064"
10/03/2006 20.00,15,,,"24,90286064"
10/03/2006 21.00,13,,,"24,90286064"
10/03/2006 22.00,14,,,"24,90286064"
10/03/2006 23.00,13,,,"24,90286064"
11/03/2006 0.00,13,,,"24,90286064"
11/03/2006 1.00,,,,"11,48066044"
11/03/2006 2.00,12,,,"11,48066044"
11/03/2006 3.00,12,,,"11,48066044"
11/03/2006 4.00,12,,,"11,48066044"
11/03/2006 5.00,14,,,"11,48066044"
11/03/2006 6.00,12,,,"11,48066044"
11/03/2006 7.00,13,,,"11,48066044"
11/03/2006 8.00,13,,,"11,48066044"
11/03/2006 9.00,13,,,"11,48066044"
11/03/2006 10.00,13,,,"11,48066044"
11/03/2006 11.00,14,,,"11,48066044"
11/03/2006 12.00,13,,,"11,48066044"
11/03/2006 13.00,13,,,"11,48066044"
11/03/2006 14.00,14,,,"11,48066044"
11/03/2006 15.00,14,,,"11,48066044"
11/03/2006 16.00,13,,,"11,48066044"
11/03/2006 17.00,13,,,"11,48066044"
11/03/2006 18.00,14,,,"11,48066044"
11/03/2006 19.00,14,,,"11,48066044"
11/03/2006 20.00,13,,,"11,48066044"
11/03/2006 21.00,13,,,"11,48066044"
11/03/2006 22.00,14,,,"11,48066044"
11/03/2006 23.00,13,,,"11,48066044"
12/03/2006 0.00,14,,,"11,48066044"
12/03/2006 1.00,14,,,"9,8911953"
12/03/2006 2.00,14,,,"9,8911953"
12/03/2006 3.00,13,,,"9,8911953"
12/03/2006 4.00,13,,,"9,8911953"
12/03/2006 5.00,13,,,"9,8911953"
12/03/2006 6.00,13,,,"9,8911953"
12/03/2006 7.00,13,,,"9,8911953"
12/03/2006 8.00,13,,,"9,8911953"
12/03/2006 9.00,14,,,"9,8911953"
12/03/2006 10.00,14,,,"9,8911953"
12/03/2006 11.00,14,,,"9,8911953"
12/03/2006 12.00,14,,,"9,8911953"
12/03/2006 13.00,13,,,"9,8911953"
12/03/2006 14.00,14,,,"9,8911953"
12/03/2006 15.00,13,,,"9,8911953"
12/03/2006 16.00,13,,,"9,8911953"
12/03/2006 17.00,13,,,"9,8911953"
12/03/2006 18.00,13,,,"9,8911953"
12/03/2006 19.00,13,,,"9,8911953"
12/03/2006 20.00,13,,,"9,8911953"
12/03/2006 21.00,13,,,"9,8911953"
12/03/2006 22.00,13,,,"9,8911953"
12/03/2006 23.00,13,,,"9,8911953"
13/03/2006 0.00,13,,,"9,8911953"
13/03/2006 1.00,,,,"31,95618057"
13/03/2006 2.00,12,,,"31,95618057"
13/03/2006 3.00,12,,,"31,95618057"
13/03/2006 4.00,12,,,"31,95618057"
13/03/2006 5.00,11,,,"31,95618057"
13/03/2006 6.00,12,,,"31,95618057"
13/03/2006 7.00,12,,,"31,95618057"
13/03/2006 8.00,12,,,"31,95618057"
13/03/2006 9.00,13,,,"31,95618057"
13/03/2006 10.00,14,,,"31,95618057"
13/03/2006 11.00,15,,,"31,95618057"
13/03/2006 12.00,16,,,"31,95618057"
13/03/2006 13.00,16,,,"31,95618057"
13/03/2006 14.00,16,,,"31,95618057"
13/03/2006 15.00,15,,,"31,95618057"
13/03/2006 16.00,14,,,"31,95618057"
13/03/2006 17.00,15,,,"31,95618057"
13/03/2006 18.00,14,,,"31,95618057"
13/03/2006 19.00,13,,,"31,95618057"
13/03/2006 20.00,13,,,"31,95618057"
13/03/2006 21.00,13,,,"31,95618057"
13/03/2006 22.00,12,,,"31,95618057"
13/03/2006 23.00,12,,,"31,95618057"
14/03/2006 0.00,12,,,"31,95618057"
14/03/2006 1.00,12,,,"35,7125206"
14/03/2006 2.00,12,,,"35,7125206"
14/03/2006 3.00,12,,,"35,7125206"
14/03/2006 4.00,12,,,"35,7125206"
14/03/2006 5.00,12,,,"35,7125206"
14/03/2006 6.00,12,,,"35,7125206"
14/03/2006 7.00,9,,,"35,7125206"
14/03/2006 8.00,12,,,"35,7125206"
14/03/2006 9.00,12,,,"35,7125206"
14/03/2006 10.00,16,,,"35,7125206"
14/03/2006 11.00,17,,,"35,7125206"
14/03/2006 12.00,12,,,"35,7125206"
14/03/2006 13.00,16,,,"35,7125206"
14/03/2006 14.00,14,,,"35,7125206"
14/03/2006 15.00,14,,,"35,7125206"
14/03/2006 16.00,14,,,"35,7125206"
14/03/2006 17.00,13,,,"35,7125206"
14/03/2006 18.00,14,,,"35,7125206"
14/03/2006 19.00,13,,,"35,7125206"
14/03/2006 20.00,13,,,"35,7125206"
14/03/2006 21.00,13,,,"35,7125206"
14/03/2006 22.00,13,,,"35,7125206"
14/03/2006 23.00,13,,,"35,7125206"
15/03/2006 0.00,13,,,"35,7125206"
15/03/2006 1.00,,,,"33,61063004"
15/03/2006 2.00,13,,,"33,61063004"
15/03/2006 3.00,12,,,"33,61063004"
15/03/2006 4.00,12,,,"33,61063004"
15/03/2006 5.00,12,,,"33,61063004"
15/03/2006 6.00,12,,,"33,61063004"
15/03/2006 7.00,12,,,"33,61063004"
15/03/2006 8.00,12,,,"33,61063004"
15/03/2006 9.00,14,,,"33,61063004"
15/03/2006 10.00,15,,,"33,61063004"
15/03/2006 11.00,15,,,"33,61063004"
15/03/2006 12.00,13,,,"33,61063004"
15/03/2006 13.00,13,,,"33,61063004"
15/03/2006 14.00,13,,,"33,61063004"
15/03/2006 15.00,13,,,"33,61063004"
15/03/2006 16.00,13,,,"33,61063004"
15/03/2006 17.00,13,,,"33,61063004"
15/03/2006 18.00,13,,,"33,61063004"
15/03/2006 19.00,12,,,"33,61063004"
15/03/2006 20.00,13,,,"33,61063004"
15/03/2006 21.00,12,,,"33,61063004"
15/03/2006 22.00,13,,,"33,61063004"
15/03/2006 23.00,12,,,"33,61063004"
16/03/2006 0.00,13,,,"33,61063004"
16/03/2006 1.00,12,,,"49,10934067"
16/03/2006 2.00,13,,,"49,10934067"
16/03/2006 3.00,12,,,"49,10934067"
16/03/2006 4.00,13,,,"49,10934067"
16/03/2006 5.00,11,,,"49,10934067"
16/03/2006 6.00,12,,,"49,10934067"
16/03/2006 7.00,12,,,"49,10934067"
16/03/2006 8.00,12,,,"49,10934067"
16/03/2006 9.00,13,,,"49,10934067"
16/03/2006 10.00,15,,,"49,10934067"
16/03/2006 11.00,14,,,"49,10934067"
16/03/2006 12.00,13,,,"49,10934067"
16/03/2006 13.00,13,,,"49,10934067"
16/03/2006 14.00,13,,,"49,10934067"
16/03/2006 15.00,13,,,"49,10934067"
16/03/2006 16.00,13,,,"49,10934067"
16/03/2006 17.00,12,,,"49,10934067"
16/03/2006 18.00,13,,,"49,10934067"
16/03/2006 19.00,13,,,"49,10934067"
16/03/2006 20.00,13,,,"49,10934067"
16/03/2006 21.00,13,,,"49,10934067"
16/03/2006 22.00,13,,,"49,10934067"
16/03/2006 23.00,13,,,"49,10934067"
17/03/2006 0.00,13,,,"49,10934067"
17/03/2006 1.00,,,,"37,12697983"
17/03/2006 2.00,13,,,"37,12697983"
17/03/2006 3.00,13,,,"37,12697983"
17/03/2006 4.00,13,,,"37,12697983"
17/03/2006 5.00,13,,,"37,12697983"
17/03/2006 6.00,13,,,"37,12697983"
17/03/2006 7.00,13,,,"37,12697983"
17/03/2006 8.00,12,,,"37,12697983"
17/03/2006 9.00,13,,,"37,12697983"
17/03/2006 10.00,14,,,"37,12697983"
17/03/2006 11.00,13,,,"37,12697983"
17/03/2006 12.00,14,,,"37,12697983"
17/03/2006 13.00,14,,,"37,12697983"
17/03/2006 14.00,13,,,"37,12697983"
17/03/2006 15.00,14,,,"37,12697983"
17/03/2006 16.00,13,,,"37,12697983"
17/03/2006 17.00,13,,,"37,12697983"
17/03/2006 18.00,13,,,"37,12697983"
17/03/2006 19.00,13,,,"37,12697983"
17/03/2006 20.00,13,,,"37,12697983"
17/03/2006 21.00,13,,,"37,12697983"
17/03/2006 22.00,13,,,"37,12697983"
17/03/2006 23.00,13,,,"37,12697983"
18/03/2006 0.00,12,,,"37,12697983"
18/03/2006 1.00,12,,,"48,72146988"
18/03/2006 2.00,13,,,"48,72146988"
18/03/2006 3.00,13,,,"48,72146988"
18/03/2006 4.00,12,,,"48,72146988"
18/03/2006 5.00,12,,,"48,72146988"
18/03/2006 6.00,12,,,"48,72146988"
18/03/2006 7.00,12,,,"48,72146988"
18/03/2006 8.00,13,,,"48,72146988"
18/03/2006 9.00,14,,,"48,72146988"
18/03/2006 10.00,17,,,"48,72146988"
18/03/2006 11.00,15,,,"48,72146988"
18/03/2006 12.00,14,,,"48,72146988"
18/03/2006 13.00,14,,,"48,72146988"
18/03/2006 14.00,14,,,"48,72146988"
18/03/2006 15.00,14,,,"48,72146988"
18/03/2006 16.00,14,,,"48,72146988"
18/03/2006 17.00,14,,,"48,72146988"
18/03/2006 18.00,13,,,"48,72146988"
18/03/2006 19.00,14,,,"48,72146988"
18/03/2006 20.00,14,,,"48,72146988"
18/03/2006 21.00,14,,,"48,72146988"
18/03/2006 22.00,14,,,"48,72146988"
18/03/2006 23.00,13,,,"48,72146988"
19/03/2006 0.00,13,,,"48,72146988"
19/03/2006 1.00,,,,"78,99768066"
19/03/2006 2.00,13,,,"78,99768066"
19/03/2006 3.00,13,,,"78,99768066"
19/03/2006 4.00,13,,,"78,99768066"
19/03/2006 5.00,13,,,"78,99768066"
19/03/2006 6.00,13,,,"78,99768066"
19/03/2006 7.00,13,,,"78,99768066"
19/03/2006 8.00,13,,,"78,99768066"
19/03/2006 9.00,13,,,"78,99768066"
19/03/2006 10.00,13,,,"78,99768066"
19/03/2006 11.00,13,,,"78,99768066"
19/03/2006 12.00,13,,,"78,99768066"
19/03/2006 13.00,16,,,"78,99768066"
19/03/2006 14.00,15,,,"78,99768066"
19/03/2006 15.00,13,,,"78,99768066"
19/03/2006 16.00,13,,,"78,99768066"
19/03/2006 17.00,14,,,"78,99768066"
19/03/2006 18.00,13,,,"78,99768066"
19/03/2006 19.00,13,,,"78,99768066"
19/03/2006 20.00,13,,,"78,99768066"
19/03/2006 21.00,13,,,"78,99768066"
19/03/2006 22.00,14,,,"78,99768066"
19/03/2006 23.00,13,,,"78,99768066"
20/03/2006 0.00,14,,,"78,99768066"
20/03/2006 1.00,13,,,"65,57726288"
20/03/2006 2.00,13,,,"65,57726288"
20/03/2006 3.00,13,,,"65,57726288"
20/03/2006 4.00,13,,,"65,57726288"
20/03/2006 5.00,13,,,"65,57726288"
20/03/2006 6.00,13,,,"65,57726288"
20/03/2006 7.00,13,,,"65,57726288"
20/03/2006 8.00,13,,,"65,57726288"
20/03/2006 9.00,14,,,"65,57726288"
20/03/2006 10.00,14,,,"65,57726288"
20/03/2006 11.00,14,,,"65,57726288"
20/03/2006 12.00,14,,,"65,57726288"
20/03/2006 13.00,13,,,"65,57726288"
20/03/2006 14.00,14,,,"65,57726288"
20/03/2006 15.00,13,,,"65,57726288"
20/03/2006 16.00,13,,,"65,57726288"
20/03/2006 17.00,13,,,"65,57726288"
20/03/2006 18.00,13,,,"65,57726288"
20/03/2006 19.00,13,,,"65,57726288"
20/03/2006 20.00,14,,,"65,57726288"
20/03/2006 21.00,14,,,"65,57726288"
20/03/2006 22.00,14,,,"65,57726288"
20/03/2006 23.00,13,,,"65,57726288"
21/03/2006 0.00,13,,,"65,57726288"
21/03/2006 1.00,,,,"46,00027084"
21/03/2006 2.00,13,,,"46,00027084"
21/03/2006 3.00,13,,,"46,00027084"
21/03/2006 4.00,13,,,"46,00027084"
21/03/2006 5.00,13,,,"46,00027084"
21/03/2006 6.00,12,,,"46,00027084"
21/03/2006 7.00,14,,,"46,00027084"
21/03/2006 8.00,14,,,"46,00027084"
21/03/2006 9.00,13,,,"46,00027084"
21/03/2006 10.00,13,,,"46,00027084"
21/03/2006 11.00,14,,,"46,00027084"
21/03/2006 12.00,14,,,"46,00027084"
21/03/2006 13.00,14,,,"46,00027084"
21/03/2006 14.00,14,,,"46,00027084"
21/03/2006 15.00,14,,,"46,00027084"
21/03/2006 16.00,14,,,"46,00027084"
21/03/2006 17.00,13,,,"46,00027084"
21/03/2006 18.00,13,,,"46,00027084"
21/03/2006 19.00,10,,,"46,00027084"
21/03/2006 20.00,15,,,"46,00027084"
21/03/2006 21.00,14,,,"46,00027084"
21/03/2006 22.00,13,,,"46,00027084"
21/03/2006 23.00,13,,,"46,00027084"
22/03/2006 0.00,13,,,"46,00027084"
22/03/2006 1.00,13,,,"32,62691116"
22/03/2006 2.00,13,,,"32,62691116"
22/03/2006 3.00,13,,,"32,62691116"
22/03/2006 4.00,13,,,"32,62691116"
22/03/2006 5.00,13,,,"32,62691116"
22/03/2006 6.00,13,,,"32,62691116"
22/03/2006 7.00,13,,,"32,62691116"
22/03/2006 8.00,13,,,"32,62691116"
22/03/2006 9.00,13,,,"32,62691116"
22/03/2006 10.00,13,,,"32,62691116"
22/03/2006 11.00,13,,,"32,62691116"
22/03/2006 12.00,14,,,"32,62691116"
22/03/2006 13.00,13,,,"32,62691116"
22/03/2006 14.00,13,,,"32,62691116"
22/03/2006 15.00,14,,,"32,62691116"
22/03/2006 16.00,14,,,"32,62691116"
22/03/2006 17.00,14,,,"32,62691116"
22/03/2006 18.00,14,,,"32,62691116"
22/03/2006 19.00,14,,,"32,62691116"
22/03/2006 20.00,15,,,"32,62691116"
22/03/2006 21.00,14,,,"32,62691116"
22/03/2006 22.00,14,,,"32,62691116"
22/03/2006 23.00,14,,,"32,62691116"
23/03/2006 0.00,14,,,"32,62691116"
23/03/2006 1.00,,,,"14,74141026"
23/03/2006 2.00,13,,,"14,74141026"
23/03/2006 3.00,14,,,"14,74141026"
23/03/2006 4.00,14,,,"14,74141026"
23/03/2006 5.00,13,,,"14,74141026"
23/03/2006 6.00,13,,,"14,74141026"
23/03/2006 7.00,13,,,"14,74141026"
23/03/2006 8.00,13,,,"14,74141026"
23/03/2006 9.00,14,,,"14,74141026"
23/03/2006 10.00,13,,,"14,74141026"
23/03/2006 11.00,14,,,"14,74141026"
23/03/2006 12.00,14,,,"14,74141026"
23/03/2006 13.00,14,,,"14,74141026"
23/03/2006 14.00,14,,,"14,74141026"
23/03/2006 15.00,13,,,"14,74141026"
23/03/2006 16.00,14,,,"14,74141026"
23/03/2006 17.00,14,,,"14,74141026"
23/03/2006 18.00,14,,,"14,74141026"
23/03/2006 19.00,14,,,"14,74141026"
23/03/2006 20.00,15,,,"14,74141026"
23/03/2006 21.00,14,,,"14,74141026"
23/03/2006 22.00,14,,,"14,74141026"
23/03/2006 23.00,13,,,"14,74141026"
24/03/2006 0.00,14,,,"14,74141026"
24/03/2006 1.00,13,,,"31,04949951"
24/03/2006 2.00,14,,,"31,04949951"
24/03/2006 3.00,13,,,"31,04949951"
24/03/2006 4.00,14,,,"31,04949951"
24/03/2006 5.00,13,,,"31,04949951"
24/03/2006 6.00,13,,,"31,04949951"
24/03/2006 7.00,13,,,"31,04949951"
24/03/2006 8.00,14,,,"31,04949951"
24/03/2006 9.00,15,,,"31,04949951"
24/03/2006 10.00,17,,,"31,04949951"
24/03/2006 11.00,15,,,"31,04949951"
24/03/2006 12.00,14,,,"31,04949951"
24/03/2006 13.00,14,,,"31,04949951"
24/03/2006 14.00,14,,,"31,04949951"
24/03/2006 15.00,13,,,"31,04949951"
24/03/2006 16.00,14,,,"31,04949951"
24/03/2006 17.00,13,,,"31,04949951"
24/03/2006 18.00,13,,,"31,04949951"
24/03/2006 19.00,13,,,"31,04949951"
24/03/2006 20.00,14,,,"31,04949951"
24/03/2006 21.00,14,,,"31,04949951"
24/03/2006 22.00,14,,,"31,04949951"
24/03/2006 23.00,14,,,"31,04949951"
25/03/2006 0.00,14,,,"31,04949951"
25/03/2006 1.00,,,,"35,31148148"
25/03/2006 2.00,13,,,"35,31148148"
25/03/2006 3.00,13,,,"35,31148148"
25/03/2006 4.00,13,,,"35,31148148"
25/03/2006 5.00,13,,,"35,31148148"
25/03/2006 6.00,13,,,"35,31148148"
25/03/2006 7.00,13,,,"35,31148148"
25/03/2006 8.00,14,,,"35,31148148"
25/03/2006 9.00,14,,,"35,31148148"
25/03/2006 10.00,15,,,"35,31148148"
25/03/2006 11.00,14,,,"35,31148148"
25/03/2006 12.00,14,,,"35,31148148"
25/03/2006 13.00,14,,,"35,31148148"
25/03/2006 14.00,14,,,"35,31148148"
25/03/2006 15.00,14,,,"35,31148148"
25/03/2006 16.00,14,,,"35,31148148"
25/03/2006 17.00,14,,,"35,31148148"
25/03/2006 18.00,14,,,"35,31148148"
25/03/2006 19.00,13,,,"35,31148148"
25/03/2006 20.00,13,,,"35,31148148"
25/03/2006 21.00,13,,,"35,31148148"
25/03/2006 22.00,13,,,"35,31148148"
25/03/2006 23.00,14,,,"35,31148148"
26/03/2006 0.00,14,,,"35,31148148"
26/03/2006 1.00,14,,,"40,0617218"
26/03/2006 2.00,13,,,"40,0617218"
26/03/2006 3.00,13,,,"40,0617218"
26/03/2006 4.00,14,,,"40,0617218"
26/03/2006 5.00,12,,,"40,0617218"
26/03/2006 6.00,13,,,"40,0617218"
26/03/2006 7.00,13,,,"40,0617218"
26/03/2006 8.00,14,,,"40,0617218"
26/03/2006 9.00,14,,,"40,0617218"
26/03/2006 10.00,14,,,"40,0617218"
26/03/2006 11.00,15,,,"40,0617218"
26/03/2006 12.00,15,,,"40,0617218"
26/03/2006 13.00,15,,,"40,0617218"
26/03/2006 14.00,15,,,"40,0617218"
26/03/2006 15.00,15,,,"40,0617218"
26/03/2006 16.00,15,,,"40,0617218"
26/03/2006 17.00,15,,,"40,0617218"
26/03/2006 18.00,14,,,"40,0617218"
26/03/2006 19.00,14,,,"40,0617218"
26/03/2006 20.00,15,,,"40,0617218"
26/03/2006 21.00,15,,,"40,0617218"
26/03/2006 22.00,15,,,"40,0617218"
26/03/2006 23.00,15,,,"40,0617218"
27/03/2006 0.00,15,,,"40,0617218"
27/03/2006 1.00,,,,"61,79975128"
27/03/2006 2.00,14,,,"61,79975128"
27/03/2006 3.00,13,,,"61,79975128"
27/03/2006 4.00,14,,,"61,79975128"
27/03/2006 5.00,14,,,"61,79975128"
27/03/2006 6.00,14,,,"61,79975128"
27/03/2006 7.00,15,,,"61,79975128"
27/03/2006 8.00,16,,,"61,79975128"
27/03/2006 9.00,16,,,"61,79975128"
27/03/2006 10.00,17,,,"61,79975128"
27/03/2006 11.00,17,,,"61,79975128"
27/03/2006 12.00,16,,,"61,79975128"
27/03/2006 13.00,16,,,"61,79975128"
27/03/2006 14.00,15,,,"61,79975128"
27/03/2006 15.00,15,,,"61,79975128"
27/03/2006 16.00,15,,,"61,79975128"
27/03/2006 17.00,15,,,"61,79975128"
27/03/2006 18.00,15,,,"61,79975128"
27/03/2006 19.00,15,,,"61,79975128"
27/03/2006 20.00,16,,,"61,79975128"
27/03/2006 21.00,16,,,"61,79975128"
27/03/2006 22.00,16,,,"61,79975128"
27/03/2006 23.00,16,,,"61,79975128"
28/03/2006 0.00,16,,,"61,79975128"
28/03/2006 1.00,16,,,"56,79175186"
28/03/2006 2.00,16,,,"56,79175186"
28/03/2006 3.00,16,,,"56,79175186"
28/03/2006 4.00,15,,,"56,79175186"
28/03/2006 5.00,16,,,"56,79175186"
28/03/2006 6.00,16,,,"56,79175186"
28/03/2006 7.00,16,,,"56,79175186"
28/03/2006 8.00,19,,,"56,79175186"
28/03/2006 9.00,19,,,"56,79175186"
28/03/2006 10.00,19,,,"56,79175186"
28/03/2006 11.00,20,,,"56,79175186"
28/03/2006 12.00,21,,,"56,79175186"
28/03/2006 13.00,21,,,"56,79175186"
28/03/2006 14.00,22,,,"56,79175186"
28/03/2006 15.00,20,,,"56,79175186"
28/03/2006 16.00,20,,,"56,79175186"
28/03/2006 17.00,20,,,"56,79175186"
28/03/2006 18.00,20,,,"56,79175186"
28/03/2006 19.00,20,,,"56,79175186"
28/03/2006 20.00,20,,,"56,79175186"
28/03/2006 21.00,19,,,"56,79175186"
28/03/2006 22.00,20,,,"56,79175186"
28/03/2006 23.00,20,,,"56,79175186"
29/03/2006 0.00,19,,,"56,79175186"
29/03/2006 1.00,,,,"35,18870163"
29/03/2006 2.00,16,,,"35,18870163"
29/03/2006 3.00,15,,,"35,18870163"
29/03/2006 4.00,15,,,"35,18870163"
29/03/2006 5.00,16,,,"35,18870163"
29/03/2006 6.00,16,,,"35,18870163"
29/03/2006 7.00,16,,,"35,18870163"
29/03/2006 8.00,17,,,"35,18870163"
29/03/2006 9.00,17,,,"35,18870163"
29/03/2006 10.00,18,,,"35,18870163"
29/03/2006 11.00,16,,,"35,18870163"
29/03/2006 12.00,16,,,"35,18870163"
29/03/2006 13.00,17,,,"35,18870163"
29/03/2006 14.00,16,,,"35,18870163"
29/03/2006 15.00,16,,,"35,18870163"
29/03/2006 16.00,16,,,"35,18870163"
29/03/2006 17.00,15,,,"35,18870163"
29/03/2006 18.00,16,,,"35,18870163"
29/03/2006 19.00,14,,,"35,18870163"
29/03/2006 20.00,20,,,"35,18870163"
29/03/2006 21.00,17,,,"35,18870163"
29/03/2006 22.00,17,,,"35,18870163"
29/03/2006 23.00,17,,,"35,18870163"
30/03/2006 0.00,17,,,"35,18870163"
30/03/2006 1.00,17,0,,"41,538311"
30/03/2006 2.00,17,0,,"41,538311"
30/03/2006 3.00,17,0,,"41,538311"
30/03/2006 4.00,17,0,,"41,538311"
30/03/2006 5.00,17,0,,"41,538311"
30/03/2006 6.00,16,0,,"41,538311"
30/03/2006 7.00,17,0,,"41,538311"
30/03/2006 8.00,19,0,,"41,538311"
30/03/2006 9.00,20,0,,"41,538311"
30/03/2006 10.00,19,0,,"41,538311"
30/03/2006 11.00,18,0,,"41,538311"
30/03/2006 12.00,18,0,,"41,538311"
30/03/2006 13.00,18,0,,"41,538311"
30/03/2006 14.00,18,0,,"41,538311"
30/03/2006 15.00,17,0,,"41,538311"
30/03/2006 16.00,17,0,,"41,538311"
30/03/2006 17.00,18,0,,"41,538311"
30/03/2006 18.00,18,0,,"41,538311"
30/03/2006 19.00,17,0,,"41,538311"
30/03/2006 20.00,18,"0,13238306",,"41,538311"
30/03/2006 21.00,18,"0,01557324",,"41,538311"
30/03/2006 22.00,19,"0,04023422",,"41,538311"
30/03/2006 23.00,19,"0,02076623",,"41,538311"
31/03/2006 0.00,19,0,,"41,538311"
31/03/2006 1.00,,0,,"48,55934143"
31/03/2006 2.00,17,0,,"48,55934143"
31/03/2006 3.00,17,0,,"48,55934143"
