"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Altamura","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
19/07/2012 22.00,"32,08857976","39,52073408","1,20695515","86,71500915","25,15262032","0,88961567"
19/07/2012 23.00,"38,70188184","43,19703208","1,2751426","82,7098272",,"1,44053575"
20/07/2012 0.00,"32,48249","36,68619408","1,31607837","88,6371717","42,73503113","2,77506959"
20/07/2012 1.00,"33,79723856","35,40609096","1,21552722","75,0137556",,"3,87015994"
20/07/2012 2.00,"17,12607271","18,16477818","1,09438935","86,6602863","38,58362961","1,71931478"
20/07/2012 3.00,"10,08641375","10,65724135","1,01931908",,,"1,02903314"
20/07/2012 4.00,,,"1,04326799","86,4750705","27,35042","0,98914437"
20/07/2012 5.00,"29,94578224","30,765514",,"92,3875722",,"0,90333601"
20/07/2012 6.00,"51,33408344","56,34962272","1,15490994","55,5264759","28,81562042","1,43267943"
20/07/2012 7.00,"57,4094252","64,76896176","1,26318853","60,12102075",,"1,58686883"
20/07/2012 8.00,"38,969906","42,7106384","1,14588468","104,0347812","44,4444313","1,58714546"
20/07/2012 9.00,"30,02560824","33,55141272","1,10483008","121,16662425",,"2,18309932"
20/07/2012 10.00,"29,68232776","36,60451344","1,08218015","129,6250452","40,53723145","1,54028515"
20/07/2012 11.00,"15,56407387","17,57011559","0,97612205","135,4158918",,"1,09641855"
20/07/2012 12.00,"28,19561392","35,56432808","1,01401134","122,35277145","22,71062088","1,1065977"
20/07/2012 13.00,"20,8211064","25,77865472","1,01715684","133,43898645",,"2,94967324"
20/07/2012 14.00,"15,51021474","17,93456574","0,98644511","138,18624855","24,90842056","0,90311431"
20/07/2012 15.00,"20,25588096","24,0167276","1,08483286","153,15405525",,"0,79600692"
20/07/2012 16.00,"27,24946072","32,42824656","1,13719378","151,66235385","22,46640968","1,91200983"
20/07/2012 17.00,"39,24634296","49,39332696","1,14582527","132,4299354",,"1,4415314"
20/07/2012 18.00,"41,64481312","58,2756568","1,1746497","129,59936955","30,76922989","0,76989341"
20/07/2012 19.00,"43,31452448","58,07721032","1,2667278","123,8207124",,"1,56612203"
20/07/2012 20.00,"47,37685528","66,41027992","1,24578693","101,9861955","31,99023056","1,59251216"
20/07/2012 21.00,"46,04329264","60,8196684","1,24840235","106,33802865",,"1,88124965"
20/07/2012 22.00,"36,38518792","38,2756588","1,15573592","112,073514","26,86202049","1,65635637"
20/07/2012 23.00,"35,834226","37,045478","1,2284261","106,1002047",,"1,71107199"
21/07/2012 0.00,"68,05196136","70,02170376","1,34382168","67,882668","30,03663063","2,31167253"
21/07/2012 1.00,"29,63624856","30,50938248","1,09948157","107,2924566",,"3,29041604"
21/07/2012 2.00,"7,02992497","7,68911374","0,96914253","109,4444232","21,0012207","1,54155843"
21/07/2012 3.00,"3,46272378","4,25861672","0,93025017","106,84160655",,"0,92015516"
21/07/2012 4.00,"3,19081826","3,8221836","0,95062136","109,14567195","15,14041042","0,56364479"
21/07/2012 5.00,"6,81318065","9,27142375","0,98876463","102,6053238",,"0,51982735"
21/07/2012 6.00,"8,5717981","9,82977173","0,94627475","101,82262545","18,55920982","1,57939998"
21/07/2012 7.00,"13,28825851","14,80756048","0,95235022","95,97101115",,"0,50488965"
21/07/2012 8.00,"21,36231712","25,225494","1,02319271","85,8019176","24,90842056","0,54472351"
21/07/2012 9.00,"15,9196944","19,27043616","0,99012185","88,1951595",,"0,55567761"
21/07/2012 10.00,"20,53816864","26,63920768","0,98626803","90,54177825","20,26861954","0,83644894"
21/07/2012 11.00,"18,16242069","22,71195968","0,9736639","94,5591297",,"0,76701733"
21/07/2012 12.00,"21,38048112","27,72088344","0,94995149","96,86856165","18,55920982","0,99982185"
21/07/2012 13.00,"24,65046","33,24663992","0,97578769","98,67854535",,"0,72402976"
21/07/2012 14.00,"6,65548845","8,2973955","0,89824063","117,29317215","10,25640965","0,54616154"
21/07/2012 15.00,"7,9721796","10,01783222","0,94792672","117,0383907",,"0,33858473"
21/07/2012 16.00,"12,12990964","15,10651315","0,99784813","119,12545995","14,16361046","0,60635472"
21/07/2012 17.00,"22,039146","26,90379024","1,07356731","113,79422145",,"0,91174559"
21/07/2012 18.00,"24,21569032","31,24863816","1,10158556","101,9625348","20,75702095","0,81393154"
21/07/2012 19.00,"37,41049792","60,5894636","1,22018722","90,3903777",,"1,30742571"
21/07/2012 20.00,"37,09513264","48,5360244","1,26943992","79,1122038","31,25761986","2,15283645"
21/07/2012 21.00,"35,79919816","39,65044416","1,28216172","76,2052893",,"1,5192068"
21/07/2012 22.00,"33,47665352","36,94496416","1,12213266","69,36214005","32,96702957","1,75378192"
21/07/2012 23.00,"17,86001303","20,0447388","0,99794716","81,87106935",,"1,18394157"
22/07/2012 0.00,"9,86966943","11,26617129","0,96017553","89,0825754","20,02441978","0,7910826"
22/07/2012 1.00,"8,71131865","9,85311725","0,94187105","94,2570069",,"0,52834777"
22/07/2012 2.00,"6,81058415","7,69365474","0,97065587","98,8265544","23,44322014","0,35130943"
22/07/2012 3.00,"5,02795581","6,00823438","0,96898409",,,"0,34577695"
22/07/2012 4.00,,,"0,97751888",,"19,53602028","0,18638762"
22/07/2012 5.00,"7,64317029","8,13721962",,,,"0,27131018"
22/07/2012 6.00,"5,91440298","6,47644303","0,99883139",,"18,31501007","0,10710841"
22/07/2012 7.00,"9,07796568","10,87707738","1,03953183",,,"0,2934401"
22/07/2012 8.00,"8,31157298","9,77270426","1,03479378",,"24,42000961","0,31667651"
22/07/2012 9.00,"8,89172158","10,33299674","1,04975587",,,"0,29875189"
22/07/2012 10.00,"9,74182738","11,5294556","0,97458891",,"23,19902039","0,25360726"
22/07/2012 11.00,"12,32588964","14,48980138","1,01184794",,,"0,1865534"
22/07/2012 12.00,"13,33174313","15,50208874","1,00357061",,"21,24542046","0,18445126"
22/07/2012 13.00,"9,84760495","11,71881434","0,99961777",,,"0,28945752"
22/07/2012 14.00,"6,34789162","7,75136846","1,00016881",,"16,84980965","0,34787909"
22/07/2012 15.00,"6,5107749","7,92451535","1,02614249",,,"0,32597087"
22/07/2012 16.00,"9,28952083","12,21360935","1,01249684",,"15,38461018","0,29222275"
22/07/2012 17.00,"9,34468012","12,24603496","1,03929534",,,"0,2264981"
22/07/2012 18.00,"14,18054111","18,2186029","1,06639091",,"18,55920982","0,17183741"
22/07/2012 19.00,"17,7386603","21,2450924","1,08803894",,,"0,72994972"
22/07/2012 20.00,"14,3849645","17,17972534","1,07187573",,"21,97801971","0,56973052"
22/07/2012 21.00,"17,20069425","19,82164664","1,06694079",,,"0,44558228"
22/07/2012 22.00,"14,41286632","16,95210748","0,98453684",,"19,04759979","0,6970874"
22/07/2012 23.00,"12,25774787","14,16426043","1,02439266",,,"0,42610775"
23/07/2012 0.00,"8,27328518","9,759087","1,00577246",,"14,89620972","0,63628503"
23/07/2012 1.00,"7,47379768","8,49129334","0,94945986",,,"0,27883496"
23/07/2012 2.00,"6,1863085","7,05165102","0,94226365",,"8,30280876","0,16674732"
23/07/2012 3.00,"5,27844502","6,02444814","0,95362939",,,"0,03496548"
23/07/2012 4.00,"5,10063858","5,85259758","0,95704983",,"10,01220989","0,03983386"
23/07/2012 5.00,"5,792404","6,68849722","0,98801786",,,"0,01991693"
23/07/2012 6.00,"8,74700995","10,48863354","1,00394341",,"12,69841003","0,03230907"
23/07/2012 7.00,"9,61074257","12,4418773","1,01568195",,,"0,27131018"
23/07/2012 8.00,"10,86319052","13,05275365","1,03705388",,"13,18680954","0,29604056"
23/07/2012 9.00,"12,10849715","14,88343246","1,05506478",,,"0,83384847"
23/07/2012 10.00,"24,66344248","31,66302592","1,12093271",,"12,21000957","1,21934842"
23/07/2012 11.00,"23,94768528","32,84133416","1,09551008",,,"1,50659295"
23/07/2012 12.00,"16,80549723","25,5847588","1,05903626",,"21,24542046","0,91622649"
23/07/2012 13.00,"26,2734612","35,43851848","1,10539977",,,"0,93774824"
23/07/2012 14.00,"19,34282448","24,6451064","1,05168395",,"16,11721039","0,84247975"
23/07/2012 15.00,"17,16954777","23,46809832","1,04488035",,,"0,78140076"
23/07/2012 16.00,"23,50121416","30,53012768","1,06363801",,"30,03663063","0,73692023"
23/07/2012 17.00,"27,88801136","32,84263432","1,11127952",,,"0,91152388"
23/07/2012 18.00,"33,55517936","40,83718432","1,12765826",,"17,33819962","1,03434392"
23/07/2012 19.00,"34,1599832","42,21910144","1,19962031",,,"2,18321017"
23/07/2012 20.00,"53,62936296","75,2731456","1,26466342",,"25,39682007","1,83864956"
23/07/2012 21.00,"49,71433264","66,99974952","1,31542946",,,"1,90553663"
23/07/2012 22.00,"20,68741936","23,88248608","1,07734307",,"24,90842056","1,67223378"
23/07/2012 23.00,"9,09354083","10,88291471","1,02303543",,,"0,81105547"
24/07/2012 0.00,"10,1616911","13,39320819","1,03015358",,"19,29179955","0,55766992"
24/07/2012 1.00,"7,6834045","9,74481966","0,97350779",,,"0,47689571"
24/07/2012 2.00,"5,11685998","5,96738068","0,98066438",,"17,82661057","0,11950055"
24/07/2012 3.00,"2,9799151","3,42401342","0,93168545",,,"0,18699681"
24/07/2012 4.00,,,"0,97470657",,"12,94260979","0,09626414"
24/07/2012 5.00,"4,3024455","5,1476929",,,,"0,05089882"
24/07/2012 6.00,"14,80093349","17,42939239","0,98233499",,"15,87300968","0,06860174"
24/07/2012 7.00,"18,53361254","21,50189312","1,09535281",,,"0,35844674"
24/07/2012 8.00,"25,50382384","32,78426096","1,1118294",,"18,07081032","0,53476504"
24/07/2012 9.00,"29,08788696","40,7865928","1,13385023",,,"0,66201107"
24/07/2012 10.00,"28,84909728","39,72503128","1,11688201",,"18,31501007","0,64463969"
24/07/2012 11.00,"29,46493336","42,5647528","1,27018785",,,"1,10803574"
24/07/2012 12.00,"31,08403408","45,65995576","1,15583262",,"19,29179955","1,45027251"
24/07/2012 13.00,"35,80958032","52,27650824","1,16139782",,,"1,34593136"
24/07/2012 14.00,"14,16561986","18,23092382","1,02348862",,"11,96580982","1,04717948"
24/07/2012 15.00,"21,71727992","28,0483708","1,06513154",,,"0,45808528"
24/07/2012 16.00,"22,29093728","27,5665468","1,04956015",,"15,62880993","0,80142854"
24/07/2012 17.00,"19,926864","23,74889464","1,04293363",,,"0,61266216"
24/07/2012 18.00,"35,004896","46,49523208","1,14295471",,"15,87300968","0,84092984"
24/07/2012 19.00,"40,1846952","47,66770872","1,17793383",,,"1,29060656"
24/07/2012 20.00,"39,85892864","46,24233184","1,14159748",,"12,69841003","1,70089182"
24/07/2012 21.00,"57,98891416","69,6793028","1,27227204",,,"1,32645683"
24/07/2012 22.00,"31,23458496","35,03646312","1,14071325",,"11,96580982","1,27467322"
24/07/2012 23.00,"24,68680712","26,65282112","1,08188424",,,"0,86438796"
25/07/2012 0.00,"21,65108648","23,06992432","1,02136482",,"12,69841003","0,99583826"
25/07/2012 1.00,"11,17467253","12,08715541","0,99086862",,,"0,70106997"
25/07/2012 2.00,"6,68793509","7,47511314","0,98361416",,"15,38461018","0,51783606"
25/07/2012 3.00,"6,41667965","6,83700226","1,0077984",,,"0,68513663"
25/07/2012 4.00,"12,94108329","14,06439285","1,05443568",,"14,16361046","0,46561006"
25/07/2012 5.00,"10,9890766","11,81997826","1,14967909",,,"0,61741968"
25/07/2012 6.00,"27,98080072","31,54304792","1,13821549",,"10,25640965","0,82842684"
25/07/2012 7.00,"37,30277584","50,87447688","1,16063009",,,"1,05127392"
25/07/2012 8.00,"18,54010187","22,09266288","1,16871169",,"9,03540897","0,78156755"
25/07/2012 9.00,"20,36100272","30,98212448","1,13438147",,,"0,52851354"
25/07/2012 10.00,"17,73996238","23,3967616","1,08764517",,"13,43101025","0,75794366"
25/07/2012 11.00,"26,02362016","31,93669048","1,11845592",,,"0,98178638"
25/07/2012 12.00,"14,62571207","17,55585016","1,02850161",,"10,01220989","1,20850517"
25/07/2012 13.00,"19,36618912","24,84678416","1,08276964",,,"0,85642079"
25/07/2012 14.00,"15,78146636","18,47929454","1,02374375",,"11,72161007","0,59396258"
25/07/2012 15.00,"19,80227808","25,17880296","1,06768755",,,"0,63268892"
25/07/2012 16.00,"30,47726088","40,40010112","1,12899451",,"12,69841003","0,67717047"
25/07/2012 17.00,"20,70883376","26,12753736","1,06092473",,,"0,58688121"
25/07/2012 18.00,"20,76139464","26,50106568","1,08135417",,"9,76801014","2,86823595"
25/07/2012 19.00,"38,66553472","53,71549856","1,12655617",,,"0,82234112"
25/07/2012 20.00,"31,39031736","45,06532376","1,15445675",,"7,08180714","1,02040288"
25/07/2012 21.00,"45,5455608","59,87806576","1,2213662",,,"0,89398673"
25/07/2012 22.00,"43,64807288","50,06386536","1,18355612",,"19,29179955","1,29923682"
25/07/2012 23.00,"26,21895008","28,20530776","1,09651315",,,"1,24413373"
26/07/2012 0.00,"19,01382282","20,31775328","1,03933611",,"21,0012207","0,99771971"
26/07/2012 1.00,"11,89820392","13,19721481","1,00676504",,,"0,7727705"
26/07/2012 2.00,"7,2538087","8,11322593","1,01104176",,"11,96580982","0,66090457"
26/07/2012 3.00,"4,44586079","5,10294636","1,01873076",,,"0,41825244"
26/07/2012 4.00,,,"1,03009417",,"10,98900986","0,64995046"
26/07/2012 5.00,"7,64317029","8,60477818",,,,"0,69232885"
26/07/2012 6.00,"16,43106262","18,0889062","1,03316161",,"13,43101025","0,45786459"
26/07/2012 7.00,"25,32082632","30,8050924","1,10701213",,,"0,49393554"
26/07/2012 8.00,"16,40836718","21,105612","1,08378902",,"18,31501007","0,59774785"
26/07/2012 9.00,"21,2721472","24,772828","1,09406548",,,"0,70923648"
26/07/2012 10.00,"22,46680304","26,19118784","1,06397237","96,8056992","21,97801971","0,96795518"
26/07/2012 11.00,"18,68610602","21,6068428","1,07030414","104,180097",,"1,04363828"
26/07/2012 12.00,"20,97165728","24,62807048","1,03133373","106,7226846","17,82661057","1,01973878"
26/07/2012 13.00,"23,94896632","27,61167","1,07358711","107,57089875",,"1,23483937"
26/07/2012 14.00,"9,06433886","9,56739179","0,99086862","123,39695445","17,33819962","1,38222402"
26/07/2012 15.00,"17,21042633","20,00418528","1,04910697","120,9429249",,"0,87235412"
26/07/2012 16.00,"16,71009608","18,86118594","1,04501782","113,43129105","12,94260979","0,92015516"
26/07/2012 17.00,"19,14166296","21,78708704","1,02728302","106,76392125",,"0,96828672"
26/07/2012 18.00,"25,26241472","28,72615568","1,11212415","97,6931151","20,26861954","1,02272571"
26/07/2012 19.00,"35,63178344","43,03282952","1,18369359","78,933771",,"1,46144832"
26/07/2012 20.00,"41,31061464","48,24084984","1,20329705","61,28418555","14,16361046","0,93719499"
26/07/2012 21.00,"40,26907176","46,2193496","1,20858615","50,09251485",,"1,29835203"
26/07/2012 22.00,"23,8795416","25,9785352","1,06072784","59,08828905","19,04759979","1,05558905"
26/07/2012 23.00,"13,23050273","13,69141136","1,00960648","76,87371405",,"1,0001534"
27/07/2012 0.00,"9,71976481","9,93434474","1,00532044","91,20615315","15,87300968","0,57006206"
27/07/2012 1.00,"6,32453081","6,45670928","0,99206857","102,092928",,"0,49791913"
27/07/2012 2.00,"2,73915988","2,74761857","0,9783239","109,10505375","17,58241081","0,34666276"
27/07/2012 3.00,"1,09735034","1,10410352","1,01332283","107,35124925",,"0,22373186"
27/07/2012 4.00,"0,24854279","0,2489577","0,99598064","118,37462175","19,53602028","0,14760535"
27/07/2012 5.00,"0,9526387","0,95239588","1,00361022","116,04761385",,"0,2941042"
27/07/2012 6.00,"5,88974392","6,07095181","1,02458954","99,6781401","17,82661057","0,11241918"
27/07/2012 7.00,"13,30123717","14,47135058","1,03876526","93,72105015",,"0,37731209"
27/07/2012 8.00,"12,90539007","14,56665613","1,08613067","98,44536975","22,95482063","0,24718897"
27/07/2012 9.00,"16,38043669","18,95260249","1,08400687","95,9439789",,"0,62914874"
27/07/2012 10.00,"14,71591641","17,39790749","1,0679823","95,95816335","21,24542046","0,73116707"
27/07/2012 11.00,"14,11306281","16,33400186","1,06725534","100,84874625",,"1,10825744"
27/07/2012 12.00,"15,67958735","19,36947776","1,0856204","105,0120519","17,58241081","1,10604445"
27/07/2012 13.00,"15,95149096","19,27999616","1,06462127","106,88413995",,"1,2096676"
27/07/2012 14.00,"6,16619044","6,94749291","1,01351855","115,175739","11,96580982","0,98256031"
27/07/2012 15.00,"7,92805255","8,91776494","1,0414401","112,85613255",,"0,57421142"
27/07/2012 16.00,"7,66523286","8,36733455","1,02602482","113,6739828","20,26861954","0,62239892"
27/07/2012 17.00,"12,42063115","14,14848452","1,05402327","108,7123779",,"0,50455811"
27/07/2012 18.00,"17,36163302","19,59444368","1,056422","103,57315815","12,21000957","0,71202407"
27/07/2012 19.00,"24,73808696","28,00844824","1,08510896","93,14250015",,"1,2978537"
27/07/2012 20.00,"34,69536232","38,97881592","1,1457076","76,0552653","6,34920597","1,0322967"
27/07/2012 21.00,"38,19246768","42,71903208","1,18339885","68,527452",,"1,28629143"
27/07/2012 22.00,"17,91258156","18,99992831","1,06239962","75,8599149","12,45421028","1,19500653"
27/07/2012 23.00,"11,83139673","12,31889937","1,03540307","83,0639796",,"0,97879843"
28/07/2012 0.00,"7,44264738","7,72678396","0,99900847","87,9498144","10,98900986","0,77581337"
28/07/2012 1.00,"3,92800898","4,03519952","0,9904166","95,08223865",,"0,41515364"
28/07/2012 2.00,"1,39586134","1,4101153","1,0007385","96,06022755","11,23320961","0,68956261"
28/07/2012 3.00,"0,72031923","0,72223888","0,97793129",,,"0,57360326"
28/07/2012 4.00,,,"0,99491932","93,2202453","12,94260979","0,2871886"
28/07/2012 5.00,"5,9786481","5,97564817",,"94,6996974",,"0,20447904"
28/07/2012 6.00,"17,30322716","18,68937936","1,00189884","81,97516845","18,07081032","0,3217666"
28/07/2012 7.00,"24,70564032","25,49877616","1,05394405","74,10605055",,"0,40076919"
28/07/2012 8.00,"23,0742072","25,56166184","1,07451096","78,09569145","16,11721039","0,44126715"
28/07/2012 9.00,"19,79189592","21,91350848","1,07280074","91,3460625",,"0,49780828"
28/07/2012 10.00,"20,66665504","23,67566504","1,09765252","92,97759345","12,94260979","0,4666057"
28/07/2012 11.00,"25,89123328","30,41894488","1,10221466","91,67250435",,"0,66300671"
28/07/2012 12.00,"22,75104096","26,38374536","1,05304001","97,33152135","20,26861954","0,92480183"
28/07/2012 13.00,"22,73610824","26,59574792","1,03137217","104,8538484",,"1,1920735"
28/07/2012 14.00,"12,63153431","13,95463449","1,00075947","118,92408465","16,11721039","0,88762438"
28/07/2012 15.00,"10,32457056","11,82746566","0,9885293","115,76440365",,"0,57758583"
28/07/2012 16.00,"11,52899672","12,4310592","0,97541373","116,1003018","14,65200996","0,55479282"
28/07/2012 17.00,"21,51481824","24,88934528","1,04784877","104,682837",,"0,44668877"
28/07/2012 18.00,"29,81794592","33,84666376","1,09769213","95,30527965","19,04759979","0,65161021"
28/07/2012 19.00,"46,411888","54,07321464","1,19152006","75,38747895",,"0,82189872"
28/07/2012 20.00,"55,93437456","67,84114424","1,21535014","57,5567874","15,62880993","1,66404591"
28/07/2012 21.00,"71,3297412","85,8264296","1,2531206","42,31261335",,"1,25409219"
28/07/2012 22.00,"55,33542144","58,1077832","1,23689914","57,44121705","26,37360954","1,5196492"
