NetC,SIMAGE Brindisi,
Stat,Mesagne,
Parm,SO2,NO2
PtId,1,4
Unit,ug/m3 293K,ug/m3 293K
Field,Aver,Aver
16/12/2006 17.00,"0,819311","35,778433"
16/12/2006 18.00,"0,663463","47,773366"
16/12/2006 19.00,"1,859318","57,395792"
16/12/2006 20.00,"2,403047","62,8222"
16/12/2006 21.00,"2,162136","48,92976"
16/12/2006 22.00,"1,36196","50,027765"
16/12/2006 23.00,"1,396453","40,727206"
17/12/2006 0.00,"1,003474","33,491584"
17/12/2006 1.00,"0,987337","30,165126"
17/12/2006 2.00,"0,952125","19,549835"
17/12/2006 3.00,"0,943846","19,157876"
17/12/2006 4.00,"0,907913","14,275292"
17/12/2006 5.00,"0,977439","12,035168"
17/12/2006 6.00,"0,7811","11,16689"
17/12/2006 7.00,"0,792077","13,246076"
17/12/2006 8.00,"0,518774","13,329138"
17/12/2006 9.00,"0,526272","15,107226"
17/12/2006 10.00,"1,045105","22,328584"
17/12/2006 11.00,"0,895856","25,943162"
17/12/2006 12.00,"0,97642","29,852341"
17/12/2006 13.00,"0,742527","35,304715"
17/12/2006 14.00,"0,777861","22,205279"
17/12/2006 15.00,"0,492919","15,686076"
17/12/2006 16.00,"0,466224","14,654275"
17/12/2006 17.00,"0,380201","15,438187"
17/12/2006 18.00,"0,641808","20,018372"
17/12/2006 19.00,"0,717333","23,818529"
17/12/2006 20.00,"0,518894","24,120949"
17/12/2006 21.00,"0,539109","21,490153"
17/12/2006 22.00,"0,404856","19,921012"
17/12/2006 23.00,"0,334431","15,953443"
18/12/2006 0.00,"0,303958","10,148062"
18/12/2006 1.00,,"7,375808"
18/12/2006 2.00,"0,392581",
18/12/2006 3.00,"0,325449","5,130489"
18/12/2006 4.00,"0,476258","4,643787"
18/12/2006 5.00,"0,407454","4,275192"
18/12/2006 6.00,"0,396046","5,027956"
18/12/2006 7.00,"0,152721","7,865106"
18/12/2006 8.00,"0,251806","10,199975"
18/12/2006 9.00,"0,259332","13,793778"
18/12/2006 10.00,"0,161381","15,493991"
18/12/2006 11.00,"0,185928","13,313565"
18/12/2006 12.00,"0,126441","11,037098"
18/12/2006 13.00,"0,20504","12,346649"
18/12/2006 14.00,"0,180613","11,030607"
18/12/2006 15.00,"0,245296","11,587392"
18/12/2006 16.00,"0,356686","14,289563"
18/12/2006 17.00,"0,217225","22,837347"
18/12/2006 18.00,"0,318341","24,2624"
18/12/2006 19.00,"0,24004","23,359095"
18/12/2006 20.00,"0,44538","22,910023"
18/12/2006 21.00,"0,562504","26,928244"
18/12/2006 22.00,"0,325389","21,751025"
18/12/2006 23.00,"0,365645","15,242208"
19/12/2006 0.00,"0,4759","12,3194"
19/12/2006 1.00,"0,434629","6,327127"
19/12/2006 2.00,"0,490832","4,118148"
19/12/2006 3.00,"0,493639","3,566553"
19/12/2006 4.00,"0,658663","5,195382"
19/12/2006 5.00,"0,405901","5,728807"
19/12/2006 6.00,"0,493579","8,279126"
19/12/2006 7.00,"0,366601","10,476416"
19/12/2006 8.00,"0,405483","17,558905"
19/12/2006 9.00,"0,541778","26,66477"
19/12/2006 10.00,"0,372275","21,914559"
19/12/2006 11.00,"0,439228","20,359721"
19/12/2006 12.00,"0,437078","16,54527"
19/12/2006 13.00,"0,339963","16,695825"
19/12/2006 14.00,"0,413008","16,65948"
19/12/2006 15.00,"0,285313","13,523828"
19/12/2006 16.00,"0,335722","13,479691"
19/12/2006 17.00,"0,548288","13,198054"
19/12/2006 18.00,"0,392223","18,669883"
19/12/2006 19.00,"0,684643","19,509607"
19/12/2006 20.00,"0,683807","15,834034"
19/12/2006 21.00,"0,627784","12,869696"
19/12/2006 22.00,"0,776025","10,467332"
19/12/2006 23.00,"0,64827","8,433573"
20/12/2006 0.00,"0,594636","7,517276"
20/12/2006 1.00,,"7,987107"
20/12/2006 2.00,"0,575206",
20/12/2006 3.00,"0,589761","6,623041"
20/12/2006 4.00,"0,648042","6,547764"
20/12/2006 5.00,"0,870635","6,554256"
20/12/2006 6.00,"0,981029","7,788532"
20/12/2006 7.00,"0,979962","12,424525"
20/12/2006 8.00,"0,950733","21,209816"
20/12/2006 9.00,"0,632241","15,905421"
20/12/2006 10.00,"0,768128","14,863226"
20/12/2006 11.00,"0,818433","12,649059"
20/12/2006 12.00,"0,895507","13,31746"
20/12/2006 13.00,"1,225915","12,480338"
20/12/2006 14.00,"1,253276","12,485526"
20/12/2006 15.00,"1,415872","15,443376"
20/12/2006 16.00,"1,628211","17,948272"
20/12/2006 17.00,"1,223692","20,144257"
20/12/2006 18.00,"1,126698","20,185786"
20/12/2006 19.00,"1,038567","17,832761"
20/12/2006 20.00,"1,093823","22,507681"
20/12/2006 21.00,"1,349055","23,263055"
20/12/2006 22.00,"1,14149","19,535554"
20/12/2006 23.00,"0,977234","20,049518"
21/12/2006 0.00,"1,238633","17,246122"
21/12/2006 1.00,"1,539753","16,475187"
21/12/2006 2.00,"1,271478","10,955335"
21/12/2006 3.00,"1,424855","9,46538"
21/12/2006 4.00,"1,456633","9,414764"
21/12/2006 5.00,"1,288671","10,556884"
21/12/2006 6.00,"1,48592","9,425148"
21/12/2006 7.00,"1,316418","22,489516"
21/12/2006 8.00,"1,725294","23,642014"
21/12/2006 9.00,"1,480318","26,258527"
21/12/2006 10.00,"1,887119","19,086499"
21/12/2006 11.00,"1,395389","19,348655"
21/12/2006 12.00,"1,409588","19,530352"
21/12/2006 13.00,"1,298928","21,202014"
21/12/2006 14.00,"1,459805","21,028117"
21/12/2006 15.00,"1,580751","22,485636"
21/12/2006 16.00,"1,636066","24,529774"
21/12/2006 17.00,"1,506789","31,450026"
21/12/2006 18.00,"1,316211","27,705663"
21/12/2006 19.00,"1,008746","29,389007"
21/12/2006 20.00,"1,753158","30,420818"
21/12/2006 21.00,"1,199236","30,590832"
21/12/2006 22.00,"0,857148","27,373415"
21/12/2006 23.00,"1,263949","18,432369"
22/12/2006 0.00,"1,293473","11,946908"
22/12/2006 1.00,,"14,312927"
22/12/2006 2.00,"0,808863",
22/12/2006 3.00,"0,793184","10,319372"
22/12/2006 4.00,"0,55204","7,750892"
22/12/2006 5.00,"0,815241","9,573105"
22/12/2006 6.00,"0,681643","9,936509"
22/12/2006 7.00,"0,663759","13,24219"
22/12/2006 8.00,"0,747101","22,584256"
22/12/2006 9.00,"0,603607","34,089887"
22/12/2006 10.00,"0,566884","30,573949"
22/12/2006 11.00,"0,67443","31,758911"
22/12/2006 12.00,"0,646172","35,174909"
22/12/2006 13.00,"0,624353","22,982698"
22/12/2006 14.00,"0,674311","14,203907"
22/12/2006 15.00,"0,769815","21,124157"
22/12/2006 16.00,"0,621849","26,254647"
22/12/2006 17.00,"0,818163","26,406498"
22/12/2006 18.00,"0,776552","31,734266"
22/12/2006 19.00,"0,822396","37,100963"
22/12/2006 20.00,"0,729514","35,722622"
22/12/2006 21.00,"0,722122","31,495437"
22/12/2006 22.00,"0,688678","13,114991"
22/12/2006 23.00,"0,470247","16,529698"
23/12/2006 0.00,"0,564916","10,972211"
23/12/2006 1.00,"0,556332","8,520532"
23/12/2006 2.00,"0,466968","8,203849"
23/12/2006 3.00,"0,64498","6,956594"
23/12/2006 4.00,"0,737622","8,122084"
23/12/2006 5.00,"0,78919","7,179829"
23/12/2006 6.00,"0,694281","9,212297"
23/12/2006 7.00,"0,883799","15,060506"
23/12/2006 8.00,"0,901624","13,505648"
23/12/2006 9.00,"0,753182","15,831441"
23/12/2006 10.00,"0,629897","17,810698"
23/12/2006 11.00,"0,603965","16,180569"
23/12/2006 12.00,"0,783824","11,316141"
23/12/2006 13.00,"1,607293","9,042276"
23/12/2006 14.00,"1,240122","7,609425"
23/12/2006 15.00,"1,171803","7,427722"
23/12/2006 16.00,"0,83253","9,780763"
23/12/2006 17.00,"1,060619","14,838567"
23/12/2006 18.00,"0,885767","19,736735"
23/12/2006 19.00,"0,939778","20,621875"
23/12/2006 20.00,"1,060798","33,326732"
23/12/2006 21.00,"1,354881","48,601412"
23/12/2006 22.00,"1,366149","46,093922"
23/12/2006 23.00,"1,177942","37,481242"
24/12/2006 0.00,"1,390234","26,937326"
24/12/2006 1.00,,"20,978788"
24/12/2006 2.00,"0,404842",
24/12/2006 3.00,"0,544229","12,354441"
24/12/2006 4.00,"0,449095","13,922267"
24/12/2006 5.00,"0,311799","12,646467"
24/12/2006 6.00,"0,632137","11,806739"
24/12/2006 7.00,"0,319742","14,028695"
24/12/2006 8.00,"0,474058","13,866466"
24/12/2006 9.00,"0,461696","13,013759"
24/12/2006 10.00,"0,335567","12,406357"
24/12/2006 11.00,"0,237925","7,826168"
24/12/2006 12.00,"0,182744","9,701595"
24/12/2006 13.00,"0,53139","9,085105"
24/12/2006 14.00,"0,629271","7,736615"
24/12/2006 15.00,"0,486779","6,665871"
24/12/2006 16.00,"0,615236","8,89821"
24/12/2006 17.00,"0,809088","22,017099"
24/12/2006 18.00,"0,73402","37,760278"
24/12/2006 19.00,"1,269828","56,321153"
24/12/2006 20.00,"2,303643","53,495675"
24/12/2006 21.00,"1,092101","43,609793"
24/12/2006 22.00,"0,941069","39,97963"
24/12/2006 23.00,"0,91103","32,197602"
25/12/2006 0.00,"0,777794","27,124224"
25/12/2006 1.00,"0,637214","23,073557"
25/12/2006 2.00,"0,53963","22,894459"
25/12/2006 3.00,"0,457755","21,905477"
25/12/2006 4.00,"0,690245","17,67701"
25/12/2006 5.00,"0,540287","14,710076"
25/12/2006 6.00,"0,469459","10,598417"
25/12/2006 7.00,"0,377311","10,342736"
25/12/2006 8.00,"0,277161","13,391439"
25/12/2006 9.00,"0,505948","8,593212"
25/12/2006 10.00,"0,465101","9,848255"
25/12/2006 11.00,"0,512757","9,493934"
25/12/2006 12.00,"0,265336","9,121446"
25/12/2006 13.00,"0,546857","10,31029"
25/12/2006 14.00,"0,331506","7,645765"
25/12/2006 15.00,"0,311858","5,608106"
25/12/2006 16.00,"0,316397","5,32517"
25/12/2006 17.00,"0,3883","7,576979"
25/12/2006 18.00,"0,355156","9,416062"
25/12/2006 19.00,"0,461039","11,246056"
25/12/2006 20.00,"0,460383","11,948208"
25/12/2006 21.00,"0,238641","7,183722"
25/12/2006 22.00,"0,42688","8,016954"
25/12/2006 23.00,"0,42897","8,773615"
26/12/2006 0.00,"0,298182","7,244723"
26/12/2006 1.00,,"6,628233"
26/12/2006 2.00,"0,255189",
26/12/2006 3.00,"0,338864","6,637317"
26/12/2006 4.00,"0,491419","5,653531"
26/12/2006 5.00,"0,31123","6,491957"
26/12/2006 6.00,"0,41642","12,420631"
26/12/2006 7.00,"0,443163","18,643925"
26/12/2006 8.00,"0,63506","27,814685"
26/12/2006 9.00,"0,474422","15,030652"
26/12/2006 10.00,"0,139777","6,315447"
26/12/2006 11.00,"0,151009","6,463403"
26/12/2006 12.00,"0,412497","6,119467"
26/12/2006 13.00,"0,349978","6,037702"
26/12/2006 14.00,"0,30196","4,411466"
26/12/2006 15.00,"0,440964","4,058445"
26/12/2006 16.00,"0,546272","6,903381"
26/12/2006 17.00,"0,379811","9,556233"
26/12/2006 18.00,"0,42046","12,415444"
26/12/2006 19.00,"0,505207","13,966392"
26/12/2006 20.00,"0,282051","15,086456"
26/12/2006 21.00,"0,513943","13,551078"
26/12/2006 22.00,"0,442866","23,587502"
26/12/2006 23.00,"0,601957","27,4954"
27/12/2006 0.00,"0,713922","19,458978"
27/12/2006 1.00,"0,373215","15,431695"
27/12/2006 2.00,"0,445184","12,913821"
27/12/2006 3.00,"0,514061","11,788574"
27/12/2006 4.00,"0,340707","11,887207"
27/12/2006 5.00,"0,390628","11,832699"
27/12/2006 6.00,"0,491835","12,915124"
27/12/2006 7.00,"0,58918","22,968435"
27/12/2006 8.00,"0,505266","34,123635"
27/12/2006 9.00,"0,408694","33,756338"
27/12/2006 10.00,"0,319313","19,102073"
27/12/2006 11.00,"0,262795","14,527076"
27/12/2006 12.00,"0,467944","12,629589"
27/12/2006 13.00,"0,551977","15,38627"
27/12/2006 14.00,"0,570222","12,31291"
27/12/2006 15.00,"0,45178","10,581553"
27/12/2006 16.00,"0,447203","12,71006"
27/12/2006 17.00,"0,4122","28,157316"
27/12/2006 18.00,"0,679631","48,707835"
27/12/2006 19.00,"0,819943","47,873304"
27/12/2006 20.00,"0,84009","42,920615"
27/12/2006 21.00,"0,740308","40,169132"
27/12/2006 22.00,"0,548887","32,82707"
27/12/2006 23.00,"0,588586","31,572032"
28/12/2006 0.00,"0,56","21,37853"
28/12/2006 1.00,,"18,16242"
28/12/2006 2.00,"1,642341",
28/12/2006 3.00,"1,519885","10,162339"
28/12/2006 4.00,"1,184784","8,916383"
28/12/2006 5.00,"1,381681","8,385552"
28/12/2006 6.00,"1,232532","13,469315"
28/12/2006 7.00,"0,93134","29,849741"
28/12/2006 8.00,"1,293879","33,61487"
28/12/2006 9.00,"1,249561","36,853072"
28/12/2006 10.00,"1,150337","29,100869"
28/12/2006 11.00,"1,00247","14,447907"
28/12/2006 12.00,"1,260745","9,91185"
28/12/2006 13.00,"1,674581","14,964464"
28/12/2006 14.00,"1,849021","10,141573"
28/12/2006 15.00,"1,6189","9,90536"
28/12/2006 16.00,"1,485438","18,276632"
28/12/2006 17.00,"1,450931","30,712837"
28/12/2006 18.00,"2,481646","60,21995"
28/12/2006 19.00,"3,092141","59,482757"
28/12/2006 20.00,"2,980629","59,14531"
28/12/2006 21.00,"2,118986","53,981075"
28/12/2006 22.00,"2,096918","44,911558"
28/12/2006 23.00,"1,676758","32,258595"
29/12/2006 0.00,"1,664888","26,152106"
29/12/2006 1.00,"1,743773","23,353894"
29/12/2006 2.00,"1,787017","17,273371"
29/12/2006 3.00,"1,371838","13,227908"
29/12/2006 4.00,"1,857908","12,541329"
29/12/2006 5.00,"1,502706","12,203889"
29/12/2006 6.00,"1,434648","13,810653"
29/12/2006 7.00,"1,725491","28,150834"
29/12/2006 8.00,"1,558566","40,097756"
29/12/2006 9.00,"1,885048","42,223669"
29/12/2006 10.00,"1,504436","35,037342"
29/12/2006 11.00,"1,162564","27,998983"
29/12/2006 12.00,"1,134083","14,159782"
29/12/2006 13.00,"1,103186","16,537479"
29/12/2006 14.00,"1,227044","14,664649"
29/12/2006 15.00,"1,222152","15,583543"
29/12/2006 16.00,"1,255138","25,652424"
29/12/2006 17.00,"1,702228","26,76471"
29/12/2006 18.00,"2,169807","45,313882"
29/12/2006 19.00,"1,988387","40,868692"
29/12/2006 20.00,"1,703063","28,851678"
29/12/2006 21.00,"1,864649","24,546637"
29/12/2006 22.00,"1,662473","25,240999"
29/12/2006 23.00,"1,485826","20,912594"
30/12/2006 0.00,"1,099905","17,090379"
30/12/2006 1.00,,"13,713309"
30/12/2006 2.00,"0,857455",
30/12/2006 3.00,"0,740991","8,424488"
30/12/2006 4.00,"0,495227","7,218765"
30/12/2006 5.00,"0,437383","6,532191"
30/12/2006 6.00,"0,467648","12,405057"
30/12/2006 7.00,"0,664403","22,316901"
30/12/2006 8.00,"0,623393","28,414308"
30/12/2006 9.00,"0,824623","22,009299"
30/12/2006 10.00,"0,824563","16,869732"
30/12/2006 11.00,"0,52806","10,442674"
30/12/2006 12.00,"0,346587","11,771698"
30/12/2006 13.00,"0,977203","10,835929"
30/12/2006 14.00,"1,086803","8,102616"
30/12/2006 15.00,"0,98174","7,413445"
30/12/2006 16.00,"0,7863","10,593229"
30/12/2006 17.00,"0,792567","22,041745"
30/12/2006 18.00,"1,365697","54,138126"
30/12/2006 19.00,"1,339849","50,762375"
30/12/2006 20.00,"1,39053","51,90319"
30/12/2006 21.00,"1,342297","46,480681"
30/12/2006 22.00,"1,174972","40,984195"
30/12/2006 23.00,"1,190731","34,095091"
31/12/2006 0.00,"1,041673","20,910014"
31/12/2006 1.00,"0,864918","15,901524"
31/12/2006 2.00,"0,750363","13,230503"
31/12/2006 3.00,"0,966936","9,522488"
31/12/2006 4.00,"0,83316","10,319372"
31/12/2006 5.00,"1,076475","9,85085"
31/12/2006 6.00,"1,074923","8,833317"
31/12/2006 7.00,"0,956966","9,926127"
31/12/2006 8.00,"0,556057","16,181861"
31/12/2006 9.00,"0,626914","24,746519"
31/12/2006 10.00,"0,92121","17,963846"
31/12/2006 11.00,"0,457739","13,882039"
31/12/2006 12.00,"0,383968","9,801356"
31/12/2006 13.00,"0,676939","8,956615"
31/12/2006 14.00,"0,442577","8,175297"
31/12/2006 15.00,"0,725232","6,75283"
31/12/2006 16.00,"0,708278","8,93585"
31/12/2006 17.00,"1,241173","22,634887"
31/12/2006 18.00,"1,485325","59,674855"
31/12/2006 19.00,"1,717896","57,276387"
31/12/2006 20.00,"2,001447","58,954529"
31/12/2006 21.00,"1,828809","54,051167"
31/12/2006 22.00,"1,475118","44,793455"
31/12/2006 23.00,"1,152049","39,221676"
01/01/2007 0.00,"1,555228","36,906265"
01/01/2007 1.00,"1,866656","34,178148"
01/01/2007 2.00,"1,344924","33,966601"
01/01/2007 3.00,"1,164167","35,901719"
01/01/2007 4.00,"1,311196","33,582424"
01/01/2007 5.00,"1,198253","30,03534"
01/01/2007 6.00,"1,100891","22,671215"
01/01/2007 7.00,"0,728217","22,55701"
01/01/2007 8.00,"0,8291","27,729028"
01/01/2007 9.00,"1,102144","32,939973"
01/01/2007 10.00,"1,349937","31,307259"
01/01/2007 11.00,"1,047822","19,940495"
01/01/2007 12.00,"0,922105","15,750971"
01/01/2007 13.00,"1,246009","15,557584"
01/01/2007 14.00,"0,97983","13,395336"
01/01/2007 15.00,"0,632227","10,510167"
01/01/2007 16.00,"1,255142","15,044935"
01/01/2007 17.00,"0,931835","19,430432"
01/01/2007 18.00,"1,10095","27,39418"
01/01/2007 19.00,"1,108591","28,08464"
01/01/2007 20.00,"0,985202","34,706376"
01/01/2007 21.00,"1,14023","35,551307"
01/01/2007 22.00,"1,165122","32,156071"
01/01/2007 23.00,"1,062328","35,966611"
02/01/2007 0.00,"1,131753","22,136484"
02/01/2007 1.00,,"10,960522"
02/01/2007 2.00,"0,254657",
02/01/2007 3.00,"0,326698","7,24083"
02/01/2007 4.00,"0,319503","7,652254"
02/01/2007 5.00,"0,335499","6,29468"
02/01/2007 6.00,"0,258879","8,040317"
02/01/2007 7.00,"0,348106","11,288891"
02/01/2007 8.00,"0,401832","15,111122"
02/01/2007 9.00,"0,39532","18,717903"
02/01/2007 10.00,"0,158384","14,376523"
02/01/2007 11.00,"0,166441","15,292822"
02/01/2007 12.00,"0,214548","18,476507"
02/01/2007 13.00,"0,175955","19,926214"
02/01/2007 14.00,"0,334131","13,225315"
02/01/2007 15.00,"0,516539","15,08257"
02/01/2007 16.00,"0,221892","12,42712"
02/01/2007 17.00,"0,073499","14,126041"
02/01/2007 18.00,"0,078107","13,545891"
02/01/2007 19.00,"0,17661","10,325861"
02/01/2007 20.00,"0,128265","22,131304"
02/01/2007 21.00,"0,269375","22,170232"
02/01/2007 22.00,"0,205777","15,451168"
02/01/2007 23.00,"0,123033","15,80289"
03/01/2007 0.00,"0,139266","6,280403"
03/01/2007 1.00,"0,252249","4,680127"
03/01/2007 2.00,"0,132933","3,330339"
03/01/2007 3.00,"0,275173","3,15902"
03/01/2007 4.00,"0,294855","3,273235"
03/01/2007 5.00,"0,221387","3,510745"
03/01/2007 6.00,"0,298066","3,416"
03/01/2007 7.00,"0,321942","5,561383"
03/01/2007 8.00,"0,192844","7,279766"
03/01/2007 9.00,"0,32872","8,681466"
03/01/2007 10.00,"0,327798","7,91702"
03/01/2007 11.00,"0,387441","7,134404"
03/01/2007 12.00,"0,305588","7,243425"
03/01/2007 13.00,"0,272466","7,136999"
03/01/2007 14.00,"0,771077","6,913765"
03/01/2007 15.00,"0,35096","5,473127"
03/01/2007 16.00,"0,753624","6,403701"
03/01/2007 17.00,"0,48529","6,315447"
03/01/2007 18.00,"0,362079","7,002019"
03/01/2007 19.00,"0,507143","6,630829"
03/01/2007 20.00,"0,338294","6,57502"
03/01/2007 21.00,"0,501643","6,106488"
03/01/2007 22.00,"0,505776","5,592531"
03/01/2007 23.00,"0,571335","5,5497"
04/01/2007 0.00,"0,662822","4,846254"
04/01/2007 1.00,,"4,671042"
04/01/2007 2.00,"1,057789",
04/01/2007 3.00,"0,979657","4,120742"
04/01/2007 4.00,"0,888621","3,810553"
04/01/2007 5.00,"0,944126","3,766424"
04/01/2007 6.00,"0,842307","4,62951"
04/01/2007 7.00,"0,996449","7,922211"
04/01/2007 8.00,"0,931576","11,503039"
04/01/2007 9.00,"0,828342","12,029971"
04/01/2007 10.00,"0,818266","11,091609"
04/01/2007 11.00,"1,316933","10,440081"
04/01/2007 12.00,"1,968506","8,995552"
04/01/2007 13.00,"2,180099","7,975424"
04/01/2007 14.00,"1,817368","8,567255"
04/01/2007 15.00,"1,710422","8,999445"
04/01/2007 16.00,"1,614083","10,930668"
04/01/2007 17.00,"1,728452","25,935361"
04/01/2007 18.00,"1,359889","50,437889"
04/01/2007 19.00,"1,792443","52,719556"
04/01/2007 20.00,"1,707594","55,027166"
04/01/2007 21.00,"1,838933","60,872783"
04/01/2007 22.00,"2,323989","59,608664"
04/01/2007 23.00,"1,698402","50,807786"
05/01/2007 0.00,"1,127259","34,999714"
05/01/2007 1.00,"1,433424","35,428"
05/01/2007 2.00,"1,458879","27,487619"
05/01/2007 3.00,"1,09986","17,490123"
05/01/2007 4.00,"0,936525","13,892413"
05/01/2007 5.00,"0,73925","14,919037"
05/01/2007 6.00,"0,832584","16,632229"
05/01/2007 7.00,"1,300494","26,383132"
05/01/2007 8.00,"1,210695","30,445463"
05/01/2007 9.00,"1,394889","36,536387"
05/01/2007 10.00,"1,09438","35,383873"
05/01/2007 11.00,"0,866702","36,858273"
05/01/2007 12.00,"1,464182","45,386575"
05/01/2007 13.00,"1,233498","37,858918"
05/01/2007 14.00,"1,11683","36,904982"
05/01/2007 15.00,"1,415747","31,546066"
05/01/2007 16.00,"1,635825","29,758902"
05/01/2007 17.00,"1,32259","31,181374"
05/01/2007 18.00,"1,250644","25,359104"
05/01/2007 19.00,"1,142992","30,573949"
05/01/2007 20.00,"0,972587","36,302759"
05/01/2007 21.00,"1,127083","40,786915"
05/01/2007 22.00,"0,960566","34,725857"
05/01/2007 23.00,"0,852736","24,319511"
06/01/2007 0.00,"0,847434","13,38495"
06/01/2007 1.00,,"9,980636"
06/01/2007 2.00,"0,703013",
06/01/2007 3.00,"0,58971","7,127913"
06/01/2007 4.00,"0,663572","5,62368"
06/01/2007 5.00,"0,70582","6,31285"
06/01/2007 6.00,"0,652493","8,150638"
06/01/2007 7.00,"0,449226","13,381055"
06/01/2007 8.00,"0,899486","12,948863"
06/01/2007 9.00,"0,62413","10,299913"
06/01/2007 10.00,"0,456759","9,854742"
06/01/2007 11.00,"0,3665","8,80736"
06/01/2007 12.00,"0,325877","7,957255"
06/01/2007 13.00,"0,533871","9,27719"
06/01/2007 14.00,"0,472566","7,225255"
06/01/2007 15.00,"0,636834","5,945553"
06/01/2007 16.00,"0,719559","6,231083"
06/01/2007 17.00,"0,828874","13,48489"
06/01/2007 18.00,"0,903031","32,224865"
06/01/2007 19.00,"0,958427","36,263833"
06/01/2007 20.00,"0,882054","38,400128"
06/01/2007 21.00,"1,101276","32,450675"
06/01/2007 22.00,"0,592221","32,390979"
06/01/2007 23.00,"0,626198","30,641443"
07/01/2007 0.00,"0,474486","31,41758"
07/01/2007 1.00,"0,624573","31,931527"
07/01/2007 2.00,"0,771706","27,815985"
07/01/2007 3.00,"0,723695","30,161244"
07/01/2007 4.00,"0,969359","25,366905"
07/01/2007 5.00,"0,896531","26,418181"
07/01/2007 6.00,"0,591927","25,359104"
07/01/2007 7.00,"0,755604","24,788047"
07/01/2007 8.00,"1,067742","30,097632"
07/01/2007 9.00,"0,688389","29,361741"
07/01/2007 10.00,"0,912485","26,497337"
07/01/2007 11.00,"0,782932","16,001465"
07/01/2007 12.00,"0,809818","12,466058"
07/01/2007 13.00,"0,855316","12,903436"
07/01/2007 14.00,"0,813363","11,36287"
07/01/2007 15.00,"0,885305","10,968316"
07/01/2007 16.00,"0,626937","14,408972"
07/01/2007 17.00,"0,850293","30,372789"
07/01/2007 18.00,"1,369245","55,687782"
07/01/2007 19.00,"1,766325","72,422563"
07/01/2007 20.00,"1,844471","70,098046"
07/01/2007 21.00,"1,831914","64,17586"
07/01/2007 22.00,"1,643272","51,90059"
07/01/2007 23.00,"1,411642","38,023752"
08/01/2007 0.00,"0,934496","29,164461"
08/01/2007 1.00,,"30,779031"
08/01/2007 2.00,"0,554927",
08/01/2007 3.00,"0,301745","21,601776"
08/01/2007 4.00,"0,40361","14,196126"
08/01/2007 5.00,"0,310332","14,598462"
08/01/2007 6.00,"0,309149","20,209151"
08/01/2007 7.00,"0,282201","33,718692"
08/01/2007 8.00,"0,496592","42,382004"
08/01/2007 9.00,"0,668933","51,445037"
08/01/2007 10.00,"0,506955","42,231451"
08/01/2007 11.00,"0,271541","35,774531"
08/01/2007 12.00,"0,079656","22,45577"
08/01/2007 13.00,"0,132662","22,611521"
08/01/2007 14.00,"0,192773","25,063184"
08/01/2007 15.00,"0,129404","22,668615"
08/01/2007 16.00,"0,233341","27,05803"
08/01/2007 17.00,"0,305595","41,505943"
08/01/2007 18.00,"0,34261","47,579984"
