,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
08/11/2006 16.00,"1,98974321","36,02343752","5,42730937","27,71084544","0,33609202","86,46802815","1,8453465","16,62434006","36,4597702"
08/11/2006 17.00,"1,73797469","36,9080052","5,74243749","28,11188744","0,48825849","63,3561726","1,7446635","15,75273991","36,4597702"
08/11/2006 18.00,"1,57327866","45,26960184","7,91201049","33,14635552","0,66478279","37,454529","1,8707715","15,04679966","36,4597702"
08/11/2006 19.00,"1,47059929","59,5025872","8,04127077","47,19060736","1,64149549","16,21389168","2,335032","13,66991997","36,4597702"
08/11/2006 20.00,"1,78577878","67,46731","11,45445193","49,94859088","2,15223149","15,69991983","2,130615","11,75580025","36,4597702"
08/11/2006 21.00,"1,64592399","90,4898932","14,02448526","69,00784664","2,79069809","18,8372289","2,974725","10,82538986","36,4597702"
08/11/2006 22.00,"1,30060164","66,9796544","9,79010846","51,98624752","2,21249461","16,85788566","2,199771","10,44151974","36,4597702"
08/11/2006 23.00,"1,36875081","41,72106368","4,56218442","34,74144152","1,34115499","14,15434545","1,9368765","10,7186203","36,4597702"
09/11/2006 0.00,"1,05983807","40,35666048","3,83223426","34,49743208","0,97264103","14,08994486","2,075697","10,53540993","36,4597702"
09/11/2006 1.00,"0,9747528","31,3193248","1,64154207","28,81923184","1,06803006","14,37791912","1,7416125","10,47679996","44,95915985"
09/11/2006 2.00,"1,08645195","20,26263032","1,28839417","18,29740215","0,91930849","13,16892717","1,3724415","9,76950264","44,95915985"
09/11/2006 3.00,"1,13736805","13,95804167","1,24953141","12,04813722","0,70515353","16,37671161","1,00271115","8,13010502","44,95915985"
09/11/2006 4.00,"1,18701087","17,4079952","1,24699626","15,5043755","0,64414598","17,18959232","1,0522899","7,96269178","44,95915985"
09/11/2006 5.00,"1,06221379","25,61393592","4,03668739","19,43043232","0,55122441","15,91862769","0,9800829","7,68613482","44,95915985"
09/11/2006 6.00,"1,21165075","32,08974608","2,41964763","28,39484432","0,58619189","12,82627196","0,89928225","7,57400703","44,95915985"
09/11/2006 7.00,"1,28346417","64,09907344","6,4216971","54,27829576","0,76956871","14,38400187","1,12271715","8,29650021","44,95915985"
09/11/2006 8.00,"1,38990136","108,20918112","25,68677842","68,82356808","1,47174683","14,14705572","1,2371805","8,7002449","44,95915985"
09/11/2006 9.00,"2,22662895","207,9101152","90,59820371","70,18372664","2,61840507","16,13248172","1,6368615","10,9738102","44,95915985"
09/11/2006 10.00,"2,03217855","93,3186016","21,57997097","60,48990576","2,20231367","21,43382115","3,0891375","15,35538006","44,95915985"
09/11/2006 11.00,"1,73044686","88,4821976","25,73239368","53,39554448","1,06689302","40,06329075","2,689965","17,37681007","44,95915985"
09/11/2006 12.00,"1,62581993","55,43526608","11,03710223","38,57404552","0,9634783","45,5225883","2,6762355","16,29417992","44,95915985"
09/11/2006 13.00,"1,84399694","67,1651184","14,47563739","44,97385368","0,93747783","51,5456928","2,0273895","17,87918091","44,95915985"
09/11/2006 14.00,"1,88162798","112,85882096","24,81828033","74,81065192","0,91699713","56,34279","2,804886","18,87306976","44,95915985"
09/11/2006 15.00,"1,46481459","83,4499092","11,7239598","65,49710872","0,51586433","75,8130723","4,191057","19,0857296","44,95915985"
09/11/2006 16.00,"1,32959021","70,94579248","9,62367387","56,21083064","0,40767195","66,5214396","1,9114515","17,75905037","44,95915985"
09/11/2006 17.00,"1,49000467","74,11430152","9,14295537","60,12002936","0,61967282","56,4290538","2,2653675","16,24975967","44,95915985"
09/11/2006 18.00,"1,39509518","94,6687604","13,96703597","73,4608564","1,91293816","14,97938169","2,9884545","13,9756403","44,95915985"
09/11/2006 19.00,"2,04761255","190,52556112","58,52774548","100,74601416","2,24699259","12,89067255","4,4590365","12,91289997","44,95915985"
09/11/2006 20.00,"2,34491622","191,4904328","60,04424712","99,38195512","2,72440376","12,9453555","5,6692665","11,75667953","44,95915985"
09/11/2006 21.00,"1,52220085","155,17264288","37,41665898","97,7998516","3,1769119","13,16528231","5,0682195","11,84547043","44,95915985"
09/11/2006 22.00,"1,22280317","117,18164264","24,79546023","79,17148416","3,00273741","12,80440077","3,708999","11,55603027","44,95915985"
09/11/2006 23.00,"0,85207616","64,02125504","4,22593336","57,57358952","2,18359562","11,67681879","2,9874375","11,39552975","44,95915985"
10/11/2006 0.00,"1,00858534","54,53259176","4,18876154","48,1354604","1,39350893","10,60512873","2,2307895","11,16563988","44,95915985"
10/11/2006 1.00,,"42,60821256","2,59115128","38,6571028","1,17739793","11,24668083","1,799073","11,07800007","40,0784111"
10/11/2006 2.00,"1,40985388",,,,"1,13647614","11,16527286","1,6673715","10,96716976","40,0784111"
10/11/2006 3.00,"1,37536538","15,76991597","1,69223262","13,18119034",,"12,16163771","1,385154","11,52929974","40,0784111"
10/11/2006 4.00,"1,64441374","14,54946151","1,96427315","11,54197729","0,45251629","17,05229243","1,1039535","12,60663033","40,0784111"
10/11/2006 5.00,"1,62727526","19,59339208","2,25659115","16,14032964","0,36899511",,"1,20590775","12,46119976","40,0784111"
10/11/2006 6.00,"1,45005487","23,97326784","2,78039724","19,71857072","0,43216957","16,02858212","1,3958325","12,02659035","40,0784111"
10/11/2006 7.00,"1,61272301","42,49666648","5,4915174","34,08988928","0,73196834","13,25917299","1,447191","12,08893013","40,0784111"
10/11/2006 8.00,"1,83490496","140,23275288","48,08117756","66,587312","1,36252109","13,46454627","1,887552","12,36439991","40,0784111"
10/11/2006 9.00,"2,82425883","287,0386176","128,9010183","89,77121064","2,02763707","14,1937866","2,559789","13,44227028","40,0784111"
10/11/2006 10.00,"3,38259285","356,6952632","167,6787279","99,36637232","2,21110127","14,8381736","7,31528202","15,59197998","40,0784111"
10/11/2006 11.00,"3,71814692","408,81906","190,3232503","116,72408192","1,66617135","16,81807943","7,8822585","16,29372025","40,0784111"
10/11/2006 12.00,"2,83058254","164,3059036","60,18871207","72,3096412","0,8806235","33,13317945","7,689537","17,31513977","40,0784111"
10/11/2006 13.00,"2,09241546","86,74422784","20,90661591","54,85325328","0,85915721","40,80930105","4,35835452","18,37668037","40,0784111"
10/11/2006 14.00,"1,96343952","75,50466968","22,08095322","43,83302064","1,05312738","38,5194999",,"13,43317986","40,0784111"
10/11/2006 15.00,"1,70506355","34,29328784","5,5422092","25,83414096","0,69348256","47,7992025","3,294063","15,10039043","40,0784111"
10/11/2006 16.00,"1,55250033","28,19752592","5,21271813","20,3220744","0,25889562","61,3547487","1,9623015","12,81997013","40,0784111"
10/11/2006 17.00,"1,21987421","42,24632832","7,30456312","31,05416864","0,19960877","64,1475093","1,670931","11,97204971","40,0784111"
10/11/2006 18.00,"1,37536538","43,66522352","7,48705035","32,28195944","0,18227357","67,1394906","1,533636","11,55799007","40,0784111"
10/11/2006 19.00,"1,57330307","97,11355832","25,92501777","57,69041272","0,21221524","66,7275231","1,666863","10,77939987","40,0784111"
10/11/2006 20.00,"1,49083962","38,9222016","6,66923782","28,70372792","0,36622824","54,4632207","2,4667335","9,79541492","40,0784111"
10/11/2006 21.00,"1,48279617","43,61076976","8,05985731","31,30465976","0,32991402","59,117835","1,4060025","9,56681633","40,0784111"
10/11/2006 22.00,"1,30226545","40,15303248","4,87139802","32,69728408","0,20090425","66,1101903","1,3388805","9,00447845","40,0784111"
10/11/2006 23.00,"1,55953289","24,62046072","2,74829448","20,41551384","0,18321955","68,08641735","1,3236255","9,42579079","40,0784111"
11/11/2006 0.00,"1,27731234","24,71254264","3,75873234","19,37852152","0,17176877","68,25858585","1,0158813","9,16510773","40,0784111"
11/11/2006 1.00,"1,62423443","30,04700352","3,9454444","24,11965056","0,17169887","69,06161325","1,1100555","8,26414394","17,76568985"
11/11/2006 2.00,"1,61989997","13,09814644","1,7589758","10,66850112","0,16574455","68,4713127","0,94189455","8,37579823","17,76568985"
11/11/2006 3.00,"1,81523822","9,00230019","0,95130014","7,5471267","0,16574455","69,13538835","0,8458389","9,91005325","17,76568985"
11/11/2006 4.00,"1,67837646","9,3330303","0,76712323","8,16102019","0,15989625","68,8021236","0,71632395","9,99498081","17,76568985"
11/11/2006 5.00,"1,87215055","8,24746171","0,9859393","6,86574344","0,1556242","67,3522374","0,63008235","9,94159603","17,76568985"
11/11/2006 6.00,"1,94664275","9,8712736","0,95636919","8,4089129","0,17737125","66,21103755","0,64462545","9,7677393","17,76568985"
11/11/2006 7.00,"1,98162959","14,0656911","1,77587265","11,39530777","0,18300869","64,03437285","0,67544055","9,9207716","17,76568985"
11/11/2006 8.00,"2,34058787","174,84903488","78,99843513","62,38133264","0,19862784","62,36068755","0,69191595","9,81576538","17,76568985"
11/11/2006 9.00,"2,61525008","134,29652824","47,03864815","62,85464824","0,24926573","58,0823901","1,6572015","10,25016975","17,76568985"
11/11/2006 10.00,"2,47891411","62,55178744","18,51992026","35,4760128","0,30669674","55,6769787","2,9518425","13,31291008","17,76568985"
11/11/2006 11.00,"2,50776131","58,51689384","15,72177696","35,25538712","0,2857547","59,11905195","2,083833","14,37205982","17,76568985"
11/11/2006 12.00,"2,56691919","70,0080712","18,48443064","41,73565224","0,40576484","56,05944015","1,884501","13,54660034","17,76568985"
11/11/2006 13.00,"2,65535242","51,06317216","12,80114085","31,43314616","0,43017392","56,23899015","2,4169005","15,03275967","17,76568985"
11/11/2006 14.00,"2,74612883","64,97710208","15,278244","41,6850416","0,55638303","54,82477455","1,6327935","15,94797039","17,76568985"
11/11/2006 15.00,"2,55592033","39,84175888","8,45862671","27,24361","0,43567156","59,06371065","1,765512","16,15810966","17,76568985"
11/11/2006 16.00,"2,68739708","30,60859616","4,85281148","23,17479752","0,31926825","62,09998095","1,263114","14,93426991","17,76568985"
11/11/2006 17.00,"2,73244407","37,04807832","6,80948168","26,61286032","0,49390874","52,0086525","1,0927665","13,33475018","17,76568985"
11/11/2006 18.00,"2,61698305","69,08203224","14,26864786","47,21009064","0,78859316","34,28668845","1,164465","10,7505703","17,76568985"
11/11/2006 19.00,"2,48523782","99,65822","21,75485025","66,30699368","1,4082555","16,19335914","1,796022","9,5223856","17,76568985"
11/11/2006 20.00,"2,61594571","102,44539976","22,03450247","68,6665164","1,768357","14,64756332","2,253672","9,40320206","17,76568985"
11/11/2006 21.00,"2,60052799","93,62857504","18,78689049","64,83259312","1,52402854","14,65126005","2,2572315","8,82220936","17,76568985"
11/11/2006 22.00,"2,68246564","101,69318072","22,09531866","67,82030344","1,05515914","14,67585441","1,9226385","8,60215759","17,76568985"
11/11/2006 23.00,"2,67969533","47,84927224","5,34197841","39,67593112","0,73410378","23,3148468","1,848906","7,70743513","17,76568985"
12/11/2006 0.00,"2,78441277","70,20393648","9,87712786","55,0790796","0,7564811","21,83421765","1,4771925","7,34154177","17,76568985"
12/11/2006 1.00,,"35,69143784","1,98792874","32,66223712","0,50056206","33,49718715","1,626183","6,6672101","18,69161987"
12/11/2006 2.00,"1,01539212",,,,"0,47906082","33,02864145","1,1364975","6,63593912","18,69161987"
12/11/2006 3.00,"1,18032105","28,58271744","2,27602315","25,10603224",,"33,9952389","1,036323","6,54653502","18,69161987"
12/11/2006 4.00,"0,86823121","17,57141193","1,90935901","14,74901695","0,36730936","36,451044","0,93640275","8,27133465","18,69161987"
12/11/2006 5.00,"1,03680302","16,22255902","2,06312035","13,06437478","0,30694488",,"0,7842087","9,32736492","18,69161987"
12/11/2006 6.00,"1,06687571","14,78032404","1,43455254","12,58675718","0,47845036","21,2633484","0,77998815","8,58519936","18,69161987"
12/11/2006 7.00,"1,12860965","23,31051128","5,25833962","16,76201262","0,51624762","15,05948294","0,7883784","7,67670679","18,69161987"
12/11/2006 8.00,"1,11653786","29,47244752","4,07977498","23,22930864","0,44934167","12,04659603","0,80907435","7,56593513","18,69161987"
12/11/2006 9.00,"1,10560409","46,55486736","10,04018434","31,16319088","0,67196967","16,51520651","1,10573325","9,42429829","18,69161987"
12/11/2006 10.00,"1,0365803","43,46809632","8,8954134","29,83287864","0,68647276","25,9150101",,"12,00819969","18,69161987"
12/11/2006 11.00,"1,24524328","56,3989332","15,51395194","32,73231192","0,65843587","35,8144794",,"13,75063992","18,69161987"
12/11/2006 12.00,"1,15731346","36,37233928","7,67207273","24,72575456","0,5390222","52,7687874","1,7324595","15,43657017","18,69161987"
12/11/2006 13.00,"1,10173034","35,9378564","6,86524253","25,416216","0,67172735","44,55631005","1,458378","16,05282974","18,69161987"
12/11/2006 14.00,"1,14842996","47,6975168","8,80754978","34,23135816","0,68238827","37,6808418","1,4405805","15,74155045","18,69161987"
12/11/2006 15.00,"1,0176702","26,72025736","4,39405889","19,99370752","0,38776559","39,47177325","1,471599","15,35673046","18,69161987"
12/11/2006 16.00,"0,96436211","37,38139728","5,74243749","28,58562368","0,37038962","37,54727655","1,1985345","15,0559597","18,69161987"
12/11/2006 17.00,"0,7247142","36,40606696","4,73115416","29,16318152","0,34218031","38,66411745","1,408545","14,3688097","18,69161987"
12/11/2006 18.00,"0,70170356","52,72068496","10,0334256","37,36571888","0,37703594","39,0957756","1,4080365","13,88061047","18,69161987"
12/11/2006 19.00,"0,67824239","57,9734652","10,84109378","41,35927504","0,40970953","36,1682328","1,44414","13,52332973","18,69161987"
12/11/2006 20.00,"0,6529496","56,86712464","12,46151292","37,76287952","0,40161045","38,10384165","1,5585525","13,17399025","18,69161987"
12/11/2006 21.00,"0,48960923","56,03318672","11,33026071","38,66620392","0,40655937","35,3914995","1,6022835","12,13714981","18,69161987"
12/11/2006 22.00,"0,41511906","79,927336","15,72432084","55,82665248","0,33626211","41,9491044","1,826532","11,72636032","18,69161987"
12/11/2006 23.00,"0,44427645","66,78248896","11,02442273","49,8927796","0,30019487","46,17652935","2,006541","11,22614956","18,69161987"
13/11/2006 0.00,"0,31533","31,27913456","4,65680678","24,14689656","0,35626749","38,8088148","1,6958475","9,85748291","18,69161987"
13/11/2006 1.00,"0,35269357","30,71624176","3,90489196","24,73873704","0,38921951","25,62188475","1,1059875","11,13877964","16,13268089"
13/11/2006 2.00,"0,3148754","24,15615064","2,46695881","20,3830672","0,36080167","31,2135306","1,4060025","11,44742966","16,13268089"
13/11/2006 3.00,"0,22534178","17,1096907","1,78263015","14,38301235","0,3151826","30,7707603","1,1802285","13,23523998","16,13268089"
13/11/2006 4.00,"0,28981347","16,61554194","1,83247772","13,81195531","0,2461645","39,06112245","0,97769295","13,94281006","16,13268089"
13/11/2006 5.00,"0,2171417","11,94383954","1,61281618","9,47446668","0,20307232","54,8391984","0,9204867","11,73972034","16,13268089"
13/11/2006 6.00,"0,24675776","14,61301257","1,77249328","11,90018858","0,16676393","64,4134029","0,7762761","11,78917027","16,13268089"
13/11/2006 7.00,"0,19185502","36,19077576","5,74412843","27,39157968","0,16839027","62,5223025","0,7994637","11,68721962","16,13268089"
13/11/2006 8.00,"0,27887971","68,00297592","18,79026986","41,88138488","0,22453162","56,1712599","1,04918805","10,46323013","16,13268089"
13/11/2006 9.00,"0,4082838","98,0629428","26,78422571","57,02069648","0,37153132","47,940249","1,377018","11,48114014","16,13268089"
13/11/2006 10.00,"0,31715755","64,49984776","16,56663193","39,47997024","0,46913968","45,80673615","1,9897605","14,65052032","16,13268089"
13/11/2006 11.00,"0,32672142","53,61303448","12,1303384","35,0840528","0,41465962","47,57909415","1,9663695","15,59910011","16,13268089"
13/11/2006 12.00,"0,47320807","49,34468568","11,31589776","32,215766","0,39773333","48,67614465","2,1026475","14,50175953","16,13268089"
13/11/2006 13.00,"0,48642602","40,96494416","9,74786634","26,1261416","0,26087496","54,73160805","1,795005","16,36026001","16,13268089"
13/11/2006 14.00,"0,43766493","49,161822","11,9926272","30,780332","0,36949024","52,22828205","1,629234","17,16958046","16,13268089"
13/11/2006 15.00,"0,38777193","26,97447688","4,66948004","19,82239232","0,25827934","56,8576995","1,6083855","17,12359047","16,13268089"
13/11/2006 16.00,"0,46432559","45,52380224","8,72053038","32,15865456","0,20940642","61,13336355","1,2259935","16,77206993","16,13268089"
13/11/2006 17.00,"0,52104775","71,36601184","15,55450438","47,99271048","0,21816373","60,4506546","1,6816095","14,61903954","16,13268089"
13/11/2006 18.00,"0,56456213","82,05565968","17,18337319","55,72413104","0,21390565","60,09321045","2,0009475","11,6094799","16,13268089"
13/11/2006 19.00,"0,56137485","82,0232704","17,21462301","55,63457296","0,80654465","39,1143291","2,650302","9,66815853","16,13268089"
13/11/2006 20.00,"0,70102217","102,16527264","20,82213166","70,24861992","2,43884246","11,89693911","2,072646","9,18328667","16,13268089"
13/11/2006 21.00,"0,50442081","54,72193712","7,81231783","42,75838104","2,17049053","10,72815041","2,001456","9,20200825","16,13268089"
13/11/2006 22.00,"0,52014058","48,90242096","4,94067635","41,34631168","1,71086891","10,0911888","1,4944815","8,90204906","16,13268089"
13/11/2006 23.00,"0,50374247","47,38496216","2,93162592","42,91413256","1,21725724","9,24644396","1,3073535","7,82695818","16,13268089"
14/11/2006 0.00,"0,56273763","32,91072064","1,90006512","30,014576","0,9236388","8,39551262","1,141074","7,34540796","16,13268089"
14/11/2006 1.00,,"18,70107698","1,07380292","17,06442218","0,77705384","12,09235335","0,9410301","7,7880888","28,84165955"
14/11/2006 2.00,"0,88233293",,,,"0,51313241","20,7649176","0,77266575","8,15405083","28,84165955"
14/11/2006 3.00,"1,01548976","7,40183382","0,7612087","6,23757305",,"29,3780907","0,6354216","8,55365658","28,84165955"
14/11/2006 4.00,"0,90185831","9,3135757","0,68348319","8,27004243","0,25555906","27,7034478","0,61523415","6,82064915","28,84165955"
14/11/2006 5.00,"0,9108791","16,22126269","1,32472302","14,19741642","0,24701961",,"0,574605","5,47015381","28,84165955"
14/11/2006 6.00,"0,90575647","31,09367056","2,71365406","26,94640872","0,28594809","21,54242895","0,7162731","5,73002386","28,84165955"
14/11/2006 7.00,"0,99813872","74,50341264","17,17238712","48,17440784","0,51080707","11,85744809","0,95653935","5,11240101","28,84165955"
14/11/2006 8.00,"1,37562471","122,14647568","39,02525157","62,2796716","0,79118878","12,41825256","1,306845","6,06430721","28,84165955"
14/11/2006 9.00,"2,0512229","248,3536952","108,81817059","85,46322608","1,42721587","17,35379079","1,5544845","8,64604568","28,84165955"
14/11/2006 10.00,"1,63010252","143,36885352","49,5790989","67,3037384","0,94116389","30,38247345","4,508361","11,99145031","28,84165955"
14/11/2006 11.00,"1,88584547","99,31581904","34,05331293","49,00763832","0,59554334","37,7969508","2,4575805","14,89628029","28,84165955"
14/11/2006 12.00,"1,74713379","97,8917232","29,90848445","53,01805832","0,56688201","38,6455839","2,6670825","13,90645027","28,84165955"
14/11/2006 13.00,"1,6433764","58,63232128","14,75697306","36,00296","0,44380559","45,9980367","2,6447085","16,9101696","28,84165955"
14/11/2006 14.00,"1,91029517","83,94926624","24,20660189","46,82981296","0,36670938","57,1644108","2,4758865","17,13994026","28,84165955"
14/11/2006 15.00,"1,42270571","38,43324584","8,1299811","26,48437392","0,29784041","63,6892977","3,428307","16,68762016","28,84165955"
14/11/2006 16.00,"1,482726","48,26170976","8,91738055","35,28523344","0,24089987","64,44614085","1,4649885","16,5508709","28,84165955"
14/11/2006 17.00,"1,38961049","68,56714976","12,41251455","49,54624872","0,64276895","34,8105555","1,935351","15,27330017","28,84165955"
14/11/2006 18.00,"1,58982627","117,1738608","33,0200612","66,52891952","1,93470385","10,51872329","2,639115","12,62806988","28,84165955"
14/11/2006 19.00,"1,98906792","212,4857224","89,92739253","74,48486624","1,80948383","10,82022165","4,3237755","10,23606014","28,84165955"
14/11/2006 20.00,"1,68234683","139,30413272","44,67221625","70,77424784","1,57490991","10,61674562","4,893804","9,67066956","28,84165955"
14/11/2006 21.00,"1,40838431","125,88954072","37,61857322","68,18629848","1,15406065","10,02989243","4,0644405","9,48439884","28,84165955"
14/11/2006 22.00,"1,21056256","114,83800864","29,08137429","70,24211912","0,99755106","10,60930028","3,2376195","9,56586742","28,84165955"
14/11/2006 23.00,"1,05817935","78,3203956","9,5865008","63,64763112","1,01359311","9,84998931","2,576061","9,52591324","28,84165955"
15/11/2006 0.00,"1,00372001","43,91426152","2,56242663","40,00819848","0,83547626","9,70978869","2,2124835","9,68003082","28,84165955"
15/11/2006 1.00,"1,03161022","24,28324128","1,07971744","22,64136864","0,74458529","9,57827231","1,5717735","9,62332153","40,0831604"
15/11/2006 2.00,"0,94714024","18,64919868","1,09154524","16,98524244","0,52791975","10,80657386","1,315998","8,94064617","40,0831604"
15/11/2006 3.00,"0,81811955","15,97613473","1,07380292","14,33758514","0,44522223","12,67755867","1,1639565","7,79887486","40,0831604"
15/11/2006 4.00,"0,94363871","18,1991483","1,20897897","16,35447746","0,35049491","13,83638634","1,0026603","6,99382782","40,0831604"
15/11/2006 5.00,"1,06903989","26,05361944","2,67986036","21,95478856","0,3228017","15,53615627","1,0833084","6,77730417","40,0831604"
15/11/2006 6.00,"1,07618025","31,07938792","2,73139638","26,90488008","0,40916431","10,28175519","1,109547","6,62583208","40,0831604"
15/11/2006 7.00,"1,16636781","72,39063352","16,31317918","47,38010568","0,67789486","9,29042972","1,24074","6,4730711","40,0831604"
15/11/2006 8.00,"1,17999866","137,38980008","49,00798537","62,19791448","1,45466677","10,24080383","2,3518125","6,70479012","40,0831604"
15/11/2006 9.00,"1,6299042","233,8454392","100,8073553","79,1455192","2,94027593","11,69492342","2,5958925","9,26889229","40,0831604"
15/11/2006 10.00,"2,11618784","310,302304","150,1244595","82,52130816","2,96005181","12,4641615","5,494851","14,23021984","40,0831604"
15/11/2006 11.00,"1,63894533","138,27823","53,26601651","57,22445832","1,31126109","25,71864225","5,1109335","16,68041992","40,0831604"
15/11/2006 12.00,"1,37394259","65,47774016","14,369181","43,4488616","0,61777387","47,2722432","3,3698295","14,72893047","40,0831604"
15/11/2006 13.00,"1,33697057","78,23867672","16,34865633","53,1776912","0,3975481","58,5651801","2,437749","16,65423965","40,0831604"
15/11/2006 14.00,"1,29665364","80,4124104","19,52866844","50,46775624","0,37269049","62,6471097","3,1623615","17,71523094","40,0831604"
15/11/2006 15.00,"1,03455749","39,71594928","6,10318836","30,36760768","0,33179084","71,51693955","3,94596","16,78700066","40,0831604"
15/11/2006 16.00,"0,84061355","53,13316072","9,18688718","39,05686376","0,34928448","67,75137705","1,9572165","16,32172966","40,0831604"
15/11/2006 17.00,"0,81469938","68,209166","10,74478548","51,75003904","0,40173045","55,59863505","2,3935095","15,28306961","40,0831604"
15/11/2006 18.00,"0,8245897","88,39399704","18,06623672","60,95454088","1,99492969","12,65026508","3,1033755","13,85381985","40,0831604"
15/11/2006 19.00,"1,15002869","149,24676216","44,0132391","82,3668568","1,81954477","10,60557561","4,2098715","11,80416012","40,0831604"
15/11/2006 20.00,"0,91364839","114,58640856","25,95628006","74,80285096","2,18822416","10,88846063","6,570837","11,19834042","40,0831604"
15/11/2006 21.00,"0,66352131","97,518214","23,84754071","61,03761728","2,22843064","11,02617747","4,443273","10,46926975","40,0831604"
15/11/2006 22.00,"0,59370731","70,08070808","13,96787146","48,6714896","1,6809086","10,09440873","2,719458","10,79127026","40,0831604"
15/11/2006 23.00,"0,5969912","63,72164464","8,1029449","51,31785056","1,22140697","9,70482513","3,135411","10,32063961","40,0831604"
16/11/2006 0.00,"0,51762249","38,24646256","3,96825577","32,17683768","1,30984329","9,4492397","2,5348725","11,42531013","40,0831604"
16/11/2006 1.00,,"24,7229248","1,42272599","22,55441088","1,2692908","9,3710756","1,59669","11,35007954","47,33332062"
16/11/2006 2.00,"1,5328346",,,,"0,9851042","9,35866869","1,4243085","9,73294067","47,33332062"
16/11/2006 3.00,"1,60723832","16,1408497","1,32894785","14,11045866",,"9,20109761","1,2270105","9,50597","47,33332062"
16/11/2006 4.00,"1,61983692","14,06179826","1,24953141","12,15197221","0,61071164","11,12047115","1,1517525","9,18437195","47,33332062"
16/11/2006 5.00,"1,42595096","28,06133416","6,01616771","19,3149284","0,47381016",,"1,0419165","8,28612232","47,33332062"
16/11/2006 6.00,"1,6323928","27,00170376","3,03469795","22,35843088","0,53409542","12,80208458","1,0044909","8,19515705","47,33332062"
16/11/2006 7.00,"1,53091553","51,5884368","5,11809452","43,76164568","0,97513879","12,580472","1,1973141","8,18165874","47,33332062"
16/11/2006 8.00,"2,20949454","176,27049216","71,3398724","66,7988748","1,52334119","13,79936313","1,7365275","8,26461887","47,33332062"
16/11/2006 9.00,"3,13036058","366,9152856","190,2802288","78,03458984","2,24503539","16,14235298","2,960487","9,87959671","47,33332062"
16/11/2006 10.00,"3,04050049","235,8534216","102,02387862","79,758124","1,38803692","20,09944545","9,03757152","13,78829002","47,33332062"
16/11/2006 11.00,"2,49025264","83,12179088","22,37497088","49,13742488","3,37830661","33,91605735","5,72672802","15,12868023","47,33332062"
16/11/2006 12.00,"2,18283287","80,26067408","20,27888858","49,46189128","0,49118264","47,63786685","3,548313","15,07386971","47,33332062"
16/11/2006 13.00,"2,15473417","73,2051264","20,54840269","41,68894208","0,39649727","59,4069903","3,438477","17,33012962","47,33332062"
16/11/2006 14.00,"2,11427283","98,73086176","28,49252842","55,02846896","0,59570178","58,62516975","3,3728805","19,54700089","47,33332062"
16/11/2006 15.00,"1,8401659","51,12932736","10,05285635","35,7213224","0,75998542","55,25533545","3,8000205","17,34690094","47,33332062"
16/11/2006 16.00,"1,66454831","43,77416928","6,57714812","33,70054872","0,66550858","63,5376777","1,946538","16,82221031","47,33332062"
16/11/2006 17.00,"1,79353645","70,40106368","11,25169472","53,16472784","0,58096919","46,84250025","2,268927","15,5813303","47,33332062"
16/11/2006 18.00,"1,80510991","97,80742312","18,0645408","70,12401488","1,23230089","13,02123932","3,368304","13,69087982","47,33332062"
16/11/2006 19.00,"2,08957397","148,10541288","43,52998919","81,33634616","0,91877958","28,62431985","5,14602","12,30951977","47,33332062"
16/11/2006 20.00,"1,73208219","159,74964584","46,73703626","88,06190176","1,01148329","25,20895965","4,70871","12,23246002","47,33332062"
16/11/2006 21.00,"1,90403859","123,4499052","30,27768374","77,02220496","0,86735299","29,92326435","3,8966355","11,87695026","47,33332062"
16/11/2006 22.00,"1,52171574","72,49565968","13,01910398","52,54564136","0,74949227","28,7499051","2,7403065","11,78205013","47,33332062"
16/11/2006 23.00,"1,42540889","58,97472224","7,51324109","47,47354512","0,68983145","24,91593405","2,1311235","11,34154034","47,33332062"
17/11/2006 0.00,"1,18256252","31,67210792","3,25097763","26,69981808","0,66547363","19,30039808","1,8306","11,24263954","47,33332062"
17/11/2006 1.00,"1,07799356","20,9578144","1,60267807","18,51024599","0,55529143","24,3237183","1,361763","10,27939987","41,15288162"
17/11/2006 2.00,"1,12189745","14,40679572","1,43032895","12,21946198","0,53016937","22,4338149","1,2219255","9,32146358","41,15288162"
17/11/2006 3.00,"1,32316887","13,03459538","1,43539925","10,83852381","0,4305141","24,08733075","1,03250925","11,07481956","41,15288162"
17/11/2006 4.00,"1,28702774","13,03978264","1,32049943","11,02023264","0,41998716","21,8970003","0,9293346","11,06707954","41,15288162"
17/11/2006 5.00,"1,1927437","19,12128104","3,49682867","13,9625081","0,31869973","22,78471545","1,269216","10,39546967","41,15288162"
17/11/2006 6.00,"1,37962864","34,78614408","4,25296957","28,27672096","0,34712107","17,38464147","0,9252666","9,53357792","41,15288162"
17/11/2006 7.00,"1,48753742","63,92139128","13,56319502","43,12957672","0,57533991","11,59427367","1,01440665","8,34086323","41,15288162"
17/11/2006 8.00,"1,78688629","225,836836","104,39119589","67,29075592","1,17277871","12,47951502","2,005524","8,35476971","41,15288162"
17/11/2006 9.00,"2,4521487","267,4270424","127,2907672","74,15315336","2,18075302","15,28174389","3,0016755","10,70118999","41,15288162"
