NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NOX,NO2,PM10
PtId,1,2,4,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver
19/01/2007 8.00,"3,399746","26,597048","27,182617","43,141891"
19/01/2007 9.00,"3,060164","37,18553","32,280659","43,141891"
19/01/2007 10.00,"3,24108","18,994194","24,913933","43,141891"
19/01/2007 11.00,"3,015209","1,128369","10,893035","43,141891"
19/01/2007 12.00,"3,054693","2,408481","10,210349","43,141891"
19/01/2007 13.00,"3,087337","0,950683","8,77751","43,141891"
19/01/2007 14.00,"2,931407","2,016795","11,017629","43,141891"
19/01/2007 15.00,"3,744527","0,543432","7,632786","43,141891"
19/01/2007 16.00,,,,"43,141891"
19/01/2007 17.00,,"30,529304","13,317206","43,141891"
19/01/2007 18.00,,"72,788809","41,918668","43,141891"
19/01/2007 19.00,,"116,448866","62,98183","43,141891"
19/01/2007 20.00,,"92,85041","56,56256","43,141891"
19/01/2007 21.00,,"71,161103","45,289237","43,141891"
19/01/2007 22.00,,"54,457353","32,405264","43,141891"
19/01/2007 23.00,,"41,066107","19,047564","43,141891"
20/01/2007 0.00,,"34,094861","12,57508","43,141891"
20/01/2007 1.00,,"33,319256","9,756105","37,13485"
20/01/2007 2.00,,,,"37,13485"
20/01/2007 3.00,,"33,596822","8,75804","37,13485"
20/01/2007 4.00,,"32,259645","7,432913","37,13485"
20/01/2007 5.00,,"31,311563","7,518573","37,13485"
20/01/2007 6.00,,"31,708435","7,331678","37,13485"
20/01/2007 7.00,,"51,474328","20,948942","37,13485"
20/01/2007 8.00,,"65,342866","34,507812","37,13485"
20/01/2007 9.00,,"65,748805","34,705092","37,13485"
20/01/2007 10.00,,"66,346706","33,02175","37,13485"
20/01/2007 11.00,,"75,445014","40,869972","37,13485"
20/01/2007 12.00,,"50,549571","27,353931","37,13485"
20/01/2007 13.00,,"37,776969","17,392778","37,13485"
20/01/2007 14.00,,"30,50223","12,284357","37,13485"
20/01/2007 15.00,,"44,573116","24,201408","37,13485"
20/01/2007 16.00,,"43,749522","24,668642","37,13485"
20/01/2007 17.00,,"39,42672","22,510281","37,13485"
20/01/2007 18.00,,"52,714221","35,357926","37,13485"
20/01/2007 19.00,,"56,374287","38,587008","37,13485"
20/01/2007 20.00,,"101,173077","66,805356","37,13485"
20/01/2007 21.00,,"80,276238","55,842234","37,13485"
20/01/2007 22.00,,"43,412323","23,963898","37,13485"
20/01/2007 23.00,,"37,408623","16,926847","37,13485"
21/01/2007 0.00,,"34,115604","14,068926","37,13485"
21/01/2007 1.00,,"37,385279","14,163677","38,126572"
21/01/2007 2.00,,"35,538401","11,444631","38,126572"
21/01/2007 3.00,,"34,363342","9,188934","38,126572"
21/01/2007 4.00,,"33,238858","8,183085","38,126572"
21/01/2007 5.00,,"32,281691","7,562702","38,126572"
21/01/2007 6.00,,"37,828842","12,403755","38,126572"
21/01/2007 7.00,,"52,45354","26,592095","38,126572"
21/01/2007 8.00,,"51,448381","21,919741","38,126572"
21/01/2007 9.00,,"41,364398","15,043633","38,126572"
21/01/2007 10.00,,"37,075304","12,148076","38,126572"
21/01/2007 11.00,,"29,799283","7,976722","38,126572"
21/01/2007 12.00,,"25,995246","6,142829","38,126572"
21/01/2007 13.00,,"22,8423","5,251189","38,126572"
21/01/2007 14.00,,"25,897981","8,107807","38,126572"
21/01/2007 15.00,,"44,130851","21,570628","38,126572"
21/01/2007 16.00,,"35,054606","14,891776","38,126572"
21/01/2007 17.00,,"46,156731","25,414916","38,126572"
21/01/2007 18.00,,"60,267807","38,902413","38,126572"
21/01/2007 19.00,,"72,58646","47,888869","38,126572"
21/01/2007 20.00,,"58,326246","37,526671","38,126572"
21/01/2007 21.00,,"60,682844","38,919276","38,126572"
21/01/2007 22.00,,"58,461099","35,682393","38,126572"
21/01/2007 23.00,,"71,10923","43,358003","38,126572"
22/01/2007 0.00,,"63,306626","38,35342","38,126572"
22/01/2007 1.00,,"45,884366","22,201378",
22/01/2007 2.00,,,,
22/01/2007 3.00,,"40,09726","13,70682",
22/01/2007 4.00,,"36,959878","9,487447",
22/01/2007 5.00,,"35,576011","7,073404",
22/01/2007 6.00,,"33,225893","6,408892",
22/01/2007 7.00,,"31,752525","7,039659",
22/01/2007 8.00,,"34,674615","10,307695",
22/01/2007 9.00,,"40,723686","16,411593",
22/01/2007 10.00,,"38,280191","17,086485",
22/01/2007 11.00,,"54,440508","31,303357",
22/01/2007 12.00,,,,
22/01/2007 13.00,,,,
22/01/2007 14.00,"0,119638",,,
22/01/2007 15.00,"0,067296",,,
22/01/2007 16.00,"0,131949",,,
22/01/2007 17.00,"0,034104",,,
22/01/2007 18.00,"0,017326",,,
22/01/2007 19.00,"0,010851",,,
22/01/2007 20.00,"0,038573",,,
22/01/2007 21.00,"0,010851",,,
22/01/2007 22.00,"0,010851",,,
22/01/2007 23.00,"0,014225",,,
23/01/2007 0.00,"0,015776",,,
23/01/2007 1.00,"0,026901",,,"37,129021"
23/01/2007 2.00,"0,03",,,"37,129021"
23/01/2007 3.00,"0,020153",,,"37,129021"
23/01/2007 4.00,"0,015502",,,"37,129021"
23/01/2007 5.00,"0,025897",,,"37,129021"
23/01/2007 6.00,"0,015502",,,"37,129021"
23/01/2007 7.00,"0,007751",,,"37,129021"
23/01/2007 8.00,"0,012401",,,"37,129021"
23/01/2007 9.00,"0,016049",,,"37,129021"
23/01/2007 10.00,"0,092282",,,"37,129021"
23/01/2007 11.00,"0,044226",,,"37,129021"
23/01/2007 12.00,"0,027174",,,"37,129021"
23/01/2007 13.00,"0,011125",,,"37,129021"
23/01/2007 14.00,"0,016323",,,"37,129021"
23/01/2007 15.00,"0,020153",,,"37,129021"
23/01/2007 16.00,"0,03",,,"37,129021"
23/01/2007 17.00,"0,010851",,,"37,129021"
23/01/2007 18.00,"0,015502",,,"37,129021"
23/01/2007 19.00,"0,009575",,,"37,129021"
23/01/2007 20.00,"0,003101",,,"37,129021"
23/01/2007 21.00,"13,269093",,,"37,129021"
23/01/2007 22.00,"14,611991",,,"37,129021"
23/01/2007 23.00,"15,111816",,,"37,129021"
24/01/2007 0.00,"0,010851",,,"37,129021"
24/01/2007 1.00,"0,012675",,,"13,5683"
24/01/2007 2.00,"0,004651",,,"13,5683"
24/01/2007 3.00,"0,009301",,,"13,5683"
24/01/2007 4.00,"0,009301",,,"13,5683"
24/01/2007 5.00,"0,006201",,,"13,5683"
24/01/2007 6.00,"0,007751",,,"13,5683"
24/01/2007 7.00,"0,007751",,,"13,5683"
24/01/2007 8.00,0,,,"13,5683"
24/01/2007 9.00,"0,004651",,,"13,5683"
24/01/2007 10.00,"0,00155",,,"13,5683"
24/01/2007 11.00,0,,,"13,5683"
24/01/2007 12.00,"0,00155",,,"13,5683"
24/01/2007 13.00,"0,003101",,,"13,5683"
24/01/2007 14.00,"0,004651",,,"13,5683"
24/01/2007 15.00,"0,008024",,,"13,5683"
24/01/2007 16.00,"0,021976",,,"13,5683"
24/01/2007 17.00,"0,003101",,,"13,5683"
24/01/2007 18.00,"0,010851",,,"13,5683"
24/01/2007 19.00,"0,019149",,,"13,5683"
24/01/2007 20.00,"0,009301",,,"13,5683"
24/01/2007 21.00,"0,015776",,,"13,5683"
24/01/2007 22.00,"0,003101",,,"13,5683"
24/01/2007 23.00,"0,015776",,,"13,5683"
25/01/2007 0.00,"0,016049",,,"13,5683"
25/01/2007 1.00,0,,,"16,48053"
25/01/2007 2.00,"0,004651",,,"16,48053"
25/01/2007 3.00,"0,006201",,,"16,48053"
25/01/2007 4.00,"0,003101",,,"16,48053"
25/01/2007 5.00,"0,003101",,,"16,48053"
25/01/2007 6.00,"0,007751",,,"16,48053"
25/01/2007 7.00,"0,006201",,,"16,48053"
25/01/2007 8.00,"0,006201",,,"16,48053"
25/01/2007 9.00,"0,006201",,,"16,48053"
25/01/2007 10.00,"0,00155",,,"16,48053"
25/01/2007 11.00,"0,004651",,,"16,48053"
25/01/2007 12.00,"0,003101",,,"16,48053"
25/01/2007 13.00,"0,016049",,,"16,48053"
25/01/2007 14.00,"0,012675",,,"16,48053"
25/01/2007 15.00,"0,020153",,,"16,48053"
25/01/2007 16.00,"0,014225",,,"16,48053"
25/01/2007 17.00,"0,02535",,,"16,48053"
25/01/2007 18.00,"0,039302",,,"16,48053"
25/01/2007 19.00,"0,020153",,,"16,48053"
25/01/2007 20.00,"0,009301",,,"16,48053"
25/01/2007 21.00,"0,00155",,,"16,48053"
25/01/2007 22.00,"0,016049",,,"16,48053"
25/01/2007 23.00,"0,009575",,,"16,48053"
26/01/2007 0.00,"0,010851",,,"16,48053"
26/01/2007 1.00,"0,015776",,,"37,4245"
26/01/2007 2.00,"0,006201",,,"37,4245"
26/01/2007 3.00,"0,007751",,,"37,4245"
26/01/2007 4.00,"0,00155",,,"37,4245"
26/01/2007 5.00,"0,014225",,,"37,4245"
26/01/2007 6.00,"0,011125",,,"37,4245"
26/01/2007 7.00,0,,,"37,4245"
26/01/2007 8.00,"0,009301",,,"37,4245"
26/01/2007 9.00,"0,009301",,,"37,4245"
26/01/2007 10.00,"0,003101",,,"37,4245"
26/01/2007 11.00,,,,"37,4245"
26/01/2007 12.00,"0,719373",,,"37,4245"
26/01/2007 13.00,"0,755451",,,"37,4245"
26/01/2007 14.00,"0,909172",,,"37,4245"
26/01/2007 15.00,"1,145826",,,"37,4245"
26/01/2007 16.00,"1,107647",,,"37,4245"
26/01/2007 17.00,"0,924059",,,"37,4245"
26/01/2007 18.00,"0,952922",,,"37,4245"
26/01/2007 19.00,"0,97603",,,"37,4245"
26/01/2007 20.00,"1,347133",,,"37,4245"
26/01/2007 21.00,"1,225746",,,"37,4245"
26/01/2007 22.00,"1,120982",,,"37,4245"
26/01/2007 23.00,"0,87355",,,"37,4245"
27/01/2007 0.00,"0,645663",,,"37,4245"
27/01/2007 1.00,"0,757278",,,"20,76203"
27/01/2007 2.00,"0,66594",,,"20,76203"
27/01/2007 3.00,"0,666031",,,"20,76203"
27/01/2007 4.00,"0,615979",,,"20,76203"
27/01/2007 5.00,"0,7971",,,"20,76203"
27/01/2007 6.00,"0,561725",,,"20,76203"
27/01/2007 7.00,"0,732799",,,"20,76203"
27/01/2007 8.00,"0,617714",,,"20,76203"
27/01/2007 9.00,"0,612142",,,"20,76203"
27/01/2007 10.00,"0,537612",,,"20,76203"
27/01/2007 11.00,"0,708777",,,"20,76203"
27/01/2007 12.00,"0,830347",,,"20,76203"
27/01/2007 13.00,"1,122078",,,"20,76203"
27/01/2007 14.00,"1,161262",,,"20,76203"
27/01/2007 15.00,"0,919492",,,"20,76203"
27/01/2007 16.00,"1,266665",,,"20,76203"
27/01/2007 17.00,"1,072756",,,"20,76203"
27/01/2007 18.00,"0,909354",,,"20,76203"
27/01/2007 19.00,"0,948994",,,"20,76203"
27/01/2007 20.00,"0,800754",,,"20,76203"
27/01/2007 21.00,"0,647855",,,"20,76203"
27/01/2007 22.00,"0,676718",,,"20,76203"
27/01/2007 23.00,"0,334112",,,"20,76203"
28/01/2007 0.00,"0,815459",,,"20,76203"
28/01/2007 1.00,,,,"29,22452"
28/01/2007 2.00,"1,757777",,,"29,22452"
28/01/2007 3.00,"1,664002",,,"29,22452"
28/01/2007 4.00,"1,743753",,,"29,22452"
28/01/2007 5.00,"1,633608",,,"29,22452"
28/01/2007 6.00,"1,647296",,,"29,22452"
28/01/2007 7.00,"1,5841",,,"29,22452"
28/01/2007 8.00,"1,417189",,,"29,22452"
28/01/2007 9.00,"1,679123",,,"29,22452"
28/01/2007 10.00,"1,527701",,,"29,22452"
28/01/2007 11.00,"2,191924",,,"29,22452"
28/01/2007 12.00,"2,215001",,,"29,22452"
28/01/2007 13.00,"1,990383",,,"29,22452"
28/01/2007 14.00,"2,671952",,,"29,22452"
28/01/2007 15.00,"2,698932",,,"29,22452"
28/01/2007 16.00,"3,279562",,,"29,22452"
28/01/2007 17.00,"2,750757",,,"29,22452"
28/01/2007 18.00,"2,522846",,,"29,22452"
28/01/2007 19.00,"2,480929",,,"29,22452"
28/01/2007 20.00,"2,55882",,,"29,22452"
28/01/2007 21.00,"2,705975",,,"29,22452"
28/01/2007 22.00,"2,448369",,,"29,22452"
28/01/2007 23.00,"2,39697",,,"29,22452"
29/01/2007 0.00,"2,165493",,,"29,22452"
29/01/2007 1.00,"2,221037",,,"31,83584"
29/01/2007 2.00,"2,249481",,,"31,83584"
29/01/2007 3.00,"1,913498",,,"31,83584"
29/01/2007 4.00,"2,084889",,,"31,83584"
29/01/2007 5.00,"2,206435",,,"31,83584"
29/01/2007 6.00,"1,866976",,,"31,83584"
29/01/2007 7.00,"2,08309",,,"31,83584"
29/01/2007 8.00,"2,250426",,,"31,83584"
29/01/2007 9.00,"2,374655",,,"31,83584"
29/01/2007 10.00,"2,232439",,,"31,83584"
29/01/2007 11.00,"2,668934",,,"31,83584"
29/01/2007 12.00,"3,214476",,,"31,83584"
29/01/2007 13.00,"3,276453",,,"31,83584"
29/01/2007 14.00,"3,424645",,,"31,83584"
29/01/2007 15.00,"3,107379",,,"31,83584"
29/01/2007 16.00,"2,857793",,,"31,83584"
29/01/2007 17.00,"3,388885",,,"31,83584"
29/01/2007 18.00,"3,110428",,,"31,83584"
29/01/2007 19.00,"3,429949",,,"31,83584"
29/01/2007 20.00,"3,030677",,,"31,83584"
29/01/2007 21.00,"2,827368",,,"31,83584"
29/01/2007 22.00,"2,630217",,,"31,83584"
29/01/2007 23.00,"2,70445",,,"31,83584"
30/01/2007 0.00,"2,296398",,,"31,83584"
30/01/2007 1.00,,,,"31,572781"
30/01/2007 2.00,"0,241668",,,"31,572781"
30/01/2007 3.00,"0,264412",,,"31,572781"
30/01/2007 4.00,"0,358335",,,"31,572781"
30/01/2007 5.00,"0,260139",,,"31,572781"
30/01/2007 6.00,"0,392631",,,"31,572781"
30/01/2007 7.00,"0,30647",,,"31,572781"
30/01/2007 8.00,"0,204153",,,"31,572781"
30/01/2007 9.00,"0,21721",,,"31,572781"
30/01/2007 10.00,"0,277889",,,"31,572781"
30/01/2007 11.00,"0,368654",,,"31,572781"
30/01/2007 12.00,"0,493564",,,"31,572781"
30/01/2007 13.00,"1,41878",,,"31,572781"
30/01/2007 14.00,"2,118393",,,"31,572781"
30/01/2007 15.00,"1,236198",,,"31,572781"
30/01/2007 16.00,"0,843867",,,"31,572781"
30/01/2007 17.00,"0,930751","2,7003","9,030594","31,572781"
30/01/2007 18.00,"0,8235","4,720988","10,334956","31,572781"
30/01/2007 19.00,"1,221727","29,590474","32,298824","31,572781"
30/01/2007 20.00,"0,709601","36,756249","37,330689","31,572781"
30/01/2007 21.00,"0,790438","29,136526","32,175538","31,572781"
30/01/2007 22.00,"0,483817","9,98411","16,286998","31,572781"
30/01/2007 23.00,"0,463811","2,695113","9,336893","31,572781"
31/01/2007 0.00,"0,426446",0,"5,728807","31,572781"
31/01/2007 1.00,"0,493174",0,"4,571106","42,33564"
31/01/2007 2.00,"0,325092",0,"3,605489","42,33564"
31/01/2007 3.00,"0,383185",0,"3,997445","42,33564"
31/01/2007 4.00,"0,499762",0,"3,950723","42,33564"
31/01/2007 5.00,"0,415495",0,"4,076617","42,33564"
31/01/2007 6.00,"0,537066","0,413736","6,456914","42,33564"
31/01/2007 7.00,"0,416037","3,206122","9,307042","42,33564"
31/01/2007 8.00,"0,401687","6,260496","12,546527","42,33564"
31/01/2007 9.00,"0,493595","22,095244","24,741317","42,33564"
31/01/2007 10.00,"0,319887","9,921856","15,465438","42,33564"
31/01/2007 11.00,"0,587939","2,542071","8,244083","42,33564"
31/01/2007 12.00,"0,59549","15,380822","18,229911","42,33564"
31/01/2007 13.00,"0,949403","19,732165","21,684833","42,33564"
31/01/2007 14.00,"1,368178","8,086637","12,520568","42,33564"
31/01/2007 15.00,"2,889456","7,217664","11,793759","42,33564"
31/01/2007 16.00,"3,458443","8,041242","12,662038","42,33564"
31/01/2007 17.00,"1,261468","4,709315","9,845658","42,33564"
31/01/2007 18.00,"0,800937","5,601634","11,179869","42,33564"
31/01/2007 19.00,"0,943417","47,394042","39,365745","42,33564"
31/01/2007 20.00,"0,992815","57,941036","46,864859","42,33564"
31/01/2007 21.00,"0,761767","51,351079","42,205486","42,33564"
31/01/2007 22.00,"0,785173","45,321453","41,727868","42,33564"
31/01/2007 23.00,"0,504996","31,847209","35,1308","42,33564"
01/02/2007 0.00,"0,425724","11,653316","18,119586","42,33564"
01/02/2007 1.00,,,,"42,525841"
01/02/2007 2.00,"0,721827",,,"42,525841"
01/02/2007 3.00,"0,869779",,,"42,525841"
01/02/2007 4.00,"0,64785",,,"42,525841"
01/02/2007 5.00,"0,694926",,,"42,525841"
01/02/2007 6.00,"0,624313",,,"42,525841"
01/02/2007 7.00,"0,779551",,,"42,525841"
01/02/2007 8.00,"0,856889",,,"42,525841"
01/02/2007 9.00,"0,684278",,,"42,525841"
01/02/2007 10.00,"0,688201",,,"42,525841"
01/02/2007 11.00,"0,68652",,,"42,525841"
01/02/2007 12.00,"0,732475",,,"42,525841"
01/02/2007 13.00,"0,471316",,,"42,525841"
01/02/2007 14.00,"0,658498",,,"42,525841"
01/02/2007 15.00,"0,467394",,,"42,525841"
01/02/2007 16.00,"0,657938",,,"42,525841"
01/02/2007 17.00,"0,780111",,,"42,525841"
01/02/2007 18.00,"0,630477",,,"42,525841"
01/02/2007 19.00,"0,511107",,,"42,525841"
01/02/2007 20.00,"0,714541",,,"42,525841"
01/02/2007 21.00,"0,660179",,,"42,525841"
01/02/2007 22.00,"0,675872",,,"42,525841"
01/02/2007 23.00,"0,629356",,,"42,525841"
02/02/2007 0.00,"0,600774",,,"42,525841"
02/02/2007 1.00,"0,683718",,,"21,36182"
02/02/2007 2.00,"0,68764",,,"21,36182"
02/02/2007 3.00,"0,575556",,,"21,36182"
02/02/2007 4.00,"0,578918",,,"21,36182"
02/02/2007 5.00,"0,591248",,,"21,36182"
02/02/2007 6.00,"0,492053",,,"21,36182"
02/02/2007 7.00,"0,538568",,,"21,36182"
02/02/2007 8.00,"0,462911",,,"21,36182"
02/02/2007 9.00,"0,478042",,,"21,36182"
02/02/2007 10.00,"0,643928",,,"21,36182"
02/02/2007 11.00,"1,011566",,,"21,36182"
02/02/2007 12.00,"0,95048",,,"21,36182"
02/02/2007 13.00,"1,111882",,,"21,36182"
02/02/2007 14.00,"1,098992",,,"21,36182"
02/02/2007 15.00,"1,146629",,,"21,36182"
02/02/2007 16.00,"0,88435",,,"21,36182"
02/02/2007 17.00,"0,789638",,,"21,36182"
02/02/2007 18.00,"0,829429",,,"21,36182"
02/02/2007 19.00,"0,543612",,,"21,36182"
02/02/2007 20.00,"0,542491",,,"21,36182"
02/02/2007 21.00,"0,6344",,,"21,36182"
02/02/2007 22.00,"0,611423",,,"21,36182"
02/02/2007 23.00,"0,547534",,,"21,36182"
03/02/2007 0.00,"0,500459",,,"21,36182"
03/02/2007 1.00,,,,"27,44891"
03/02/2007 2.00,"0,759065",,,"27,44891"
03/02/2007 3.00,"0,670701",,,"27,44891"
03/02/2007 4.00,"0,662613",,,"27,44891"
03/02/2007 5.00,"0,705829",,,"27,44891"
03/02/2007 6.00,"0,747356",,,"27,44891"
03/02/2007 7.00,"0,80192",,,"27,44891"
03/02/2007 8.00,"0,482021",,,"27,44891"
03/02/2007 9.00,"0,672271",,,"27,44891"
03/02/2007 10.00,"0,80361",,,"27,44891"
03/02/2007 11.00,"0,69086",,,"27,44891"
03/02/2007 12.00,"0,954747",,,"27,44891"
03/02/2007 13.00,"0,935432",,,"27,44891"
03/02/2007 14.00,"0,768723",,,"27,44891"
03/02/2007 15.00,"0,967422",,,"27,44891"
03/02/2007 16.00,"0,920101",,,"27,44891"
03/02/2007 17.00,"0,991807",,,"27,44891"
03/02/2007 18.00,"0,857932",,,"27,44891"
03/02/2007 19.00,"0,887628",,,"27,44891"
03/02/2007 20.00,"0,704139",,,"27,44891"
03/02/2007 21.00,"0,755203",,,"27,44891"
03/02/2007 22.00,"0,660078",,,"27,44891"
03/02/2007 23.00,"0,666718",,,"27,44891"
04/02/2007 0.00,"0,635934",,,"27,44891"
04/02/2007 1.00,"0,528376",,,"17,509291"
04/02/2007 2.00,"0,742769",,,"17,509291"
04/02/2007 3.00,"0,567368",,,"17,509291"
04/02/2007 4.00,"0,803127",,,"17,509291"
04/02/2007 5.00,"0,748563",,,"17,509291"
04/02/2007 6.00,"0,759065",,,"17,509291"
04/02/2007 7.00,"0,607928",,,"17,509291"
04/02/2007 8.00,"0,942796",,,"17,509291"
04/02/2007 9.00,"1,087535",,,"17,509291"
04/02/2007 10.00,"0,87773",,,"17,509291"
04/02/2007 11.00,"1,088863",,,"17,509291"
04/02/2007 12.00,"1,146445",,,"17,509291"
04/02/2007 13.00,"1,377014",,,"17,509291"
04/02/2007 14.00,"1,263178",,,"17,509291"
04/02/2007 15.00,"1,032127",,,"17,509291"
04/02/2007 16.00,"0,968991",,,"17,509291"
04/02/2007 17.00,"0,997602",,,"17,509291"
04/02/2007 18.00,"0,778742",,,"17,509291"
04/02/2007 19.00,"0,944366",,,"17,509291"
04/02/2007 20.00,"0,777052",,,"17,509291"
04/02/2007 21.00,"0,730214",,,"17,509291"
04/02/2007 22.00,"0,676857",,,"17,509291"
04/02/2007 23.00,"0,916239",,,"17,509291"
05/02/2007 0.00,"0,936398",,,"17,509291"
05/02/2007 1.00,,,,"27,151541"
05/02/2007 2.00,"0,695126",,,"27,151541"
05/02/2007 3.00,"0,761716",,,"27,151541"
05/02/2007 4.00,"0,635165",,,"27,151541"
05/02/2007 5.00,"0,861751",,,"27,151541"
05/02/2007 6.00,"0,632152",,,"27,151541"
05/02/2007 7.00,"0,561946",,,"27,151541"
05/02/2007 8.00,"0,515544",,,"27,151541"
05/02/2007 9.00,"0,525186",,,"27,151541"
05/02/2007 10.00,"1,538497",,,"27,151541"
05/02/2007 11.00,"1,252853",,,"27,151541"
05/02/2007 12.00,"1,730735",,,"27,151541"
05/02/2007 13.00,"1,380911",,,"27,151541"
05/02/2007 14.00,"1,275151",,,"27,151541"
05/02/2007 15.00,"1,389649",,,"27,151541"
05/02/2007 16.00,"1,036813",,,"27,151541"
05/02/2007 17.00,"0,757196",,,"27,151541"
05/02/2007 18.00,"0,700851","25,34417","8,47251","27,151541"
05/02/2007 19.00,"0,772563","30,821306","12,399869","27,151541"
05/02/2007 20.00,"0,898812","44,959609","26,86205","27,151541"
05/02/2007 21.00,"0,982276","61,436382","39,274887","27,151541"
05/02/2007 22.00,"1,036211","55,016364","35,346245","27,151541"
05/02/2007 23.00,"0,779192","33,264783","19,555036","27,151541"
06/02/2007 0.00,"0,669815","25,385681","12,337568","27,151541"
06/02/2007 1.00,"0,907852","24,549124","11,496549","38,542801"
06/02/2007 2.00,"0,602623","22,073199","9,004636","38,542801"
06/02/2007 3.00,"0,804201","21,564797","7,846934","38,542801"
06/02/2007 4.00,"0,688497","21,368952","7,319998","38,542801"
06/02/2007 5.00,"0,674034","20,206857","7,118829","38,542801"
06/02/2007 6.00,"0,900922","22,739856","10,04553","38,542801"
06/02/2007 7.00,"0,703563","30,079431","16,845074","38,542801"
06/02/2007 8.00,"0,674637","52,808904","29,216392","38,542801"
06/02/2007 9.00,"1,3324","78,578498","36,01464","38,542801"
06/02/2007 10.00,"1,801844","42,190574","22,917806","38,542801"
06/02/2007 11.00,"6,647539","47,863534","24,585585","38,542801"
06/02/2007 12.00,"7,898584","38,447508","17,327882","38,542801"
06/02/2007 13.00,"3,619958","27,097685","8,183085","38,542801"
06/02/2007 14.00,"4,064996","27,600905","8,738574","38,542801"
06/02/2007 15.00,"5,257287","28,491935","8,589318","38,542801"
06/02/2007 16.00,"2,969728","25,965419","5,569168","38,542801"
06/02/2007 17.00,"2,008242","27,953687","6,67236","38,542801"
06/02/2007 18.00,"1,700001","35,74331","14,547847","38,542801"
06/02/2007 19.00,"1,190483","41,989545","21,556345","38,542801"
06/02/2007 20.00,"0,926534","48,860911","29,038576","38,542801"
06/02/2007 21.00,"1,134438","53,549477","33,246275","38,542801"
06/02/2007 22.00,"0,996136","44,244979","25,867867","38,542801"
06/02/2007 23.00,"0,815952","28,375206","12,337568","38,542801"
07/02/2007 0.00,"0,77648","35,285481","18,011867","38,542801"
07/02/2007 1.00,,"29,550265","12,729528","29,24094"
07/02/2007 2.00,"0,905066",,,"29,24094"
07/02/2007 3.00,"0,932344","26,118473","8,785296","29,24094"
07/02/2007 4.00,"0,698487","24,332532","6,703508","29,24094"
07/02/2007 5.00,"0,958366","30,20394","11,902783","29,24094"
07/02/2007 6.00,"0,750417","33,565696","14,90086","29,24094"
07/02/2007 7.00,"0,888402","43,802715","20,947642","29,24094"
07/02/2007 8.00,"0,953801","46,967342","25,313675","29,24094"
07/02/2007 9.00,"1,236391","59,707494","32,052231","29,24094"
07/02/2007 10.00,"1,088134","45,4382","23,063175","29,24094"
07/02/2007 11.00,"1,066791","46,215085","21,250045","29,24094"
07/02/2007 12.00,"1,120433","34,002778","12,765863","29,24094"
