Stat,BR-CASALE,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
18/03/2014 10.00,"2,6","10,4","11,1","52,3",,,
18/03/2014 11.00,"2,4","8,4","8,9",,,,
18/03/2014 12.00,"2,3","9,5","10,0","45,7",,,
18/03/2014 13.00,"4,0","12,8","14,1",,,,
18/03/2014 14.00,"3,7","12,6","14,1","27,8",,,
18/03/2014 15.00,"3,7","11,7","12,7",,,,
18/03/2014 16.00,"3,3","11,1","11,7","32,0",,,
18/03/2014 17.00,"2,6","12,9","13,7",,,,
18/03/2014 18.00,"2,6","38,5","41,2","21,0",,,
18/03/2014 19.00,"2,6","44,5","45,9",,,,
18/03/2014 20.00,"2,6","46,0","47,4","21,7",,,
18/03/2014 21.00,"2,6","44,0","45,6",,,,
18/03/2014 22.00,"2,6","21,3","21,7","30,3",,,
18/03/2014 23.00,"2,4","17,0","17,3",,,,
19/03/2014 0.00,"1,8","15,2","15,5","33,7",,,
19/03/2014 1.00,"1,8","13,3","13,6",,,,
19/03/2014 2.00,,"10,8","11,2","26,9",,,
19/03/2014 3.00,"2,0",,,,,,
19/03/2014 4.00,"1,3","7,0","7,3","27,8",,,
19/03/2014 5.00,"1,4","7,4","7,7",,,,
19/03/2014 6.00,"1,3","10,8","11,1","27,1",,,
19/03/2014 7.00,"1,3","16,1","17,6",,,,
19/03/2014 8.00,"1,7","24,2","28,3","19,5",,,
19/03/2014 9.00,"2,6","26,3","32,3",,,,
19/03/2014 10.00,"2,6","16,1","18,9","23,2",,,
19/03/2014 11.00,"2,6","12,9","14,8",,,,
19/03/2014 12.00,"2,6","11,2","12,7","24,2",,,
19/03/2014 13.00,"2,5","11,3","13,1",,,,
19/03/2014 14.00,"2,4","11,7","13,2","26,1",,,
19/03/2014 15.00,"2,6","12,9","14,2",,,,
19/03/2014 16.00,"2,6","7,7","8,1","21,0",,,
19/03/2014 17.00,"2,6","7,1","7,7",,,,
19/03/2014 18.00,"2,1","9,2","9,6","13,4",,,
19/03/2014 19.00,"1,6","10,7","11,1",,,,
19/03/2014 20.00,"1,3","7,3","7,8","6,6",,,
19/03/2014 21.00,"1,3","5,8","6,3",,,,
19/03/2014 22.00,"1,3","6,1","6,4","7,6",,,
19/03/2014 23.00,"1,3","5,5","5,8",,,,
20/03/2014 0.00,"1,3","5,8","6,2","18,1",,,
20/03/2014 1.00,"1,3","6,1","6,5",,,,
20/03/2014 2.00,"1,3","4,7","5,0","25,9",,,
20/03/2014 3.00,"1,3","3,4","3,7",,,,
20/03/2014 4.00,"1,3","5,2","5,5","26,1",,,
20/03/2014 5.00,"1,3","3,7","4,0",,,,
20/03/2014 6.00,"1,3","4,5","4,8","20,8",,,
20/03/2014 7.00,"1,3","6,1","6,6",,,,
20/03/2014 8.00,"1,3","6,5","7,5","18,8",,,
20/03/2014 9.00,"1,7","6,4","8,2",,,,
20/03/2014 10.00,"1,3","4,4","5,3","22,5",,,
20/03/2014 11.00,"1,3","3,6","4,5",,,,
20/03/2014 12.00,"1,5","5,1","6,9","18,3",,,
20/03/2014 13.00,"1,6","5,2","6,3",,,,
20/03/2014 14.00,"1,4","3,7","4,5","13,4",,,
20/03/2014 15.00,"1,3","4,7","6,3",,,,
20/03/2014 16.00,"1,3","3,3","3,7","12,9",,,
20/03/2014 17.00,"1,3","3,7","4,6",,,,
20/03/2014 18.00,"1,4","4,6","4,9","8,3",,,
20/03/2014 19.00,"1,3","5,4","5,7",,,,
20/03/2014 20.00,"1,3","4,9","5,3","4,2",,,
20/03/2014 21.00,"1,3","5,2","5,6",,,,
20/03/2014 22.00,"0,8","7,3","7,7","2,2",,,
20/03/2014 23.00,"1,2","9,3","9,5",,,,
21/03/2014 0.00,"1,3","10,0","10,2","4,2",,,
21/03/2014 1.00,"1,3","8,1","8,4",,,,
21/03/2014 2.00,,"7,3","7,6","6,8",,,
21/03/2014 3.00,"1,3",,,,,,
21/03/2014 4.00,"1,3","9,2","9,5","10,0",,,
21/03/2014 5.00,"1,3","9,5","9,9",,,,
21/03/2014 6.00,"1,3","13,3","14,0","14,4",,,
21/03/2014 7.00,"1,3","25,1","29,7",,,,
21/03/2014 8.00,"2,1","46,4","73,1","8,1",,,
21/03/2014 9.00,"3,6","56,9","100,4",,,,
21/03/2014 10.00,"3,3","23,9","29,9","15,9",,,
21/03/2014 11.00,"4,5","18,5","23,1",,,,
21/03/2014 12.00,"5,0","19,9","24,4","23,2",,,
21/03/2014 13.00,"4,0","19,7","23,2",,,,
21/03/2014 14.00,"3,6","16,4","19,5","24,7",,,
21/03/2014 15.00,"2,6","7,3","8,3",,,,
21/03/2014 16.00,"2,6","7,7","8,8","21,5",,,
21/03/2014 17.00,"2,4","8,8","10,0",,,,
21/03/2014 18.00,"1,6","11,4","12,2","17,1",,,
21/03/2014 19.00,"1,3","17,4","18,7",,,,
21/03/2014 20.00,"1,3","16,5","18,0","8,3",,,
21/03/2014 21.00,"1,3","17,5","18,3",,,,
21/03/2014 22.00,"1,3","16,5","17,9","8,8",,,
21/03/2014 23.00,"1,3","13,0","13,7",,,,
22/03/2014 0.00,"1,3","12,0","12,7","21,0",,,
22/03/2014 1.00,"1,3","12,9","13,3",,,,
22/03/2014 2.00,"1,3","14,5","14,8","58,4",,,
22/03/2014 3.00,"1,3","8,9","9,3",,,,
22/03/2014 4.00,"1,3","6,6","6,9","29,1",,,
22/03/2014 5.00,"1,3","5,8","6,1",,,,
22/03/2014 6.00,"1,3","6,4","6,8","14,4",,,
22/03/2014 7.00,"1,3","10,7","12,1",,,,
22/03/2014 8.00,"1,3","13,7","16,2","7,1",,,
22/03/2014 9.00,"1,3","17,3","21,1",,,,
22/03/2014 10.00,"1,7","9,1","10,9","3,4",,,
22/03/2014 11.00,"2,6","7,5","9,0",,,,
22/03/2014 12.00,"2,6","7,3","8,8","16,8",,,
22/03/2014 13.00,"2,6","8,6","10,3",,,,
22/03/2014 14.00,"2,6","8,7","10,7","17,8",,,
22/03/2014 15.00,"2,6","8,6","10,4",,,,
22/03/2014 16.00,"2,8","6,8","7,8","14,2",,,
22/03/2014 17.00,"2,5","7,5","8,6",,,,
22/03/2014 18.00,"2,6","8,8","9,7","7,3",,,
22/03/2014 19.00,"2,1","14,9","15,6",,,,
22/03/2014 20.00,"2,1","14,8","16,0","3,7",,,
22/03/2014 21.00,"1,4","17,1","17,8",,,,
22/03/2014 22.00,"1,3","16,4","17,5","4,2",,,
22/03/2014 23.00,"1,4","17,2","17,8",,,,
23/03/2014 0.00,"1,3","18,0","18,6","7,8",,,
23/03/2014 1.00,"1,7","16,0","16,3",,,,
23/03/2014 2.00,,"8,1","8,5","13,2",,,
23/03/2014 3.00,"2,1",,,,,,
23/03/2014 4.00,"1,8","5,9","6,3","23,0",,,
23/03/2014 5.00,"2,0","4,7","5,0",,,,
23/03/2014 6.00,"2,0","5,5","5,8","25,4",,,
23/03/2014 7.00,"1,9","7,3","7,6",,,,
23/03/2014 8.00,"1,9","7,4","8,3","17,8",,,
23/03/2014 9.00,"2,5","7,8","9,1",,,,
23/03/2014 10.00,"2,6","8,3","9,8","23,0",,,
23/03/2014 11.00,"2,7","7,1","8,7",,,,
23/03/2014 12.00,"2,9","7,9","9,5","25,4",,,
23/03/2014 13.00,"3,1","8,3","9,6",,,,
23/03/2014 14.00,"2,7","9,1","10,6","27,8",,,
23/03/2014 15.00,"3,1","5,4","5,7",,,,
23/03/2014 16.00,"2,6","5,2","5,6","25,6",,,
23/03/2014 17.00,"2,6","6,5","7,2",,,,
23/03/2014 18.00,"2,6","8,4","9,1","17,3",,,
23/03/2014 19.00,"2,5","9,8","10,4",,,,
23/03/2014 20.00,"2,5","13,3","14,1","9,3",,,
23/03/2014 21.00,"2,3","10,5","11,3",,,,
23/03/2014 22.00,"2,4","10,4","10,9","12,9",,,
23/03/2014 23.00,"2,0","9,2","10,0",,,,
24/03/2014 0.00,"2,0","8,5","8,9","20,3",,,
24/03/2014 1.00,"2,4","4,2","4,6",,,,
24/03/2014 2.00,"1,8","3,9","4,3","23,0",,,
24/03/2014 3.00,"2,5","5,0","5,4",,,,
24/03/2014 4.00,"2,6","4,2","4,5","23,9",,,
24/03/2014 5.00,"2,3","2,5","2,8",,,,
24/03/2014 6.00,"2,0","3,2","3,6","22,0",,,
24/03/2014 7.00,"2,2","6,9","7,5",,,,
24/03/2014 8.00,"2,2","12,6","13,7","17,1",,,
24/03/2014 9.00,"2,6","20,1","23,0",,,,
24/03/2014 10.00,"2,6","14,5","16,4","1,5",,,
24/03/2014 11.00,"2,5","12,9","15,1",,,,
24/03/2014 12.00,"2,6","6,9","8,5","1,7",,,
24/03/2014 13.00,"2,6","6,0","7,6",,,,
24/03/2014 14.00,"2,6","5,8","7,6","3,7",,,
24/03/2014 15.00,"2,6","4,6","5,6",,,,
24/03/2014 16.00,"2,6","4,5","5,8","3,4",,,
24/03/2014 17.00,"2,6","8,6","10,2",,,,
24/03/2014 18.00,"2,6","15,0","16,6","2,2",,,
24/03/2014 19.00,"2,6","17,5","19,5",,,,
24/03/2014 20.00,"2,6","14,6","15,9","1,0",,,
24/03/2014 21.00,"2,6","14,4","15,1",,,,
24/03/2014 22.00,"2,6","12,5","13,7",,,,
24/03/2014 23.00,"2,6","13,4","13,8",,,,
25/03/2014 0.00,"2,6","12,0","12,3",,,,
25/03/2014 1.00,"2,8","10,2","10,5",,,,
25/03/2014 2.00,,"5,8","6,2",,,,
25/03/2014 3.00,"2,6",,,,,,
25/03/2014 4.00,"2,6","4,4","4,8","1,0",,,
25/03/2014 5.00,"2,6","4,3","4,6",,,,
25/03/2014 6.00,"2,6","8,1","8,5","1,0",,,
25/03/2014 7.00,"2,6","12,7","14,4",,,,
25/03/2014 8.00,"2,6","11,4","13,5","1,7",,,
25/03/2014 9.00,"2,6","9,8","13,0",,,,
25/03/2014 10.00,"2,6","5,6","7,0","44,9",,,
25/03/2014 11.00,"2,6","4,9","5,8",,,,
25/03/2014 12.00,,,,"22,5",,,
25/03/2014 13.00,,"4,1","4,7",,,,
25/03/2014 14.00,"2,0","5,5","6,9","11,2",,,
25/03/2014 15.00,"2,0","7,2","8,5",,,,
25/03/2014 16.00,"2,5","8,6","10,1","5,4",,,
25/03/2014 17.00,"2,1","13,2","14,9",,,,
25/03/2014 18.00,"2,0","12,9","14,1","2,7",,,
25/03/2014 19.00,"2,0","21,0","22,3",,,,
25/03/2014 20.00,,,,,,,
25/03/2014 21.00,,,,,,,
25/03/2014 22.00,"2,2","12,8","13,5","1,5",,,
25/03/2014 23.00,"2,0","13,3","13,7",,,,
26/03/2014 0.00,"2,0","10,6","10,9","25,6",,,
26/03/2014 1.00,"2,0","5,0","5,3",,,,
26/03/2014 2.00,"2,0","6,5","6,7","12,7",,,
26/03/2014 3.00,"2,0","7,9","8,1",,,,
26/03/2014 4.00,"2,0","4,9","5,1","6,1",,,
26/03/2014 5.00,"2,0","5,0","5,6",,,,
26/03/2014 6.00,"2,0","6,3","6,8","2,9",,,
26/03/2014 7.00,"2,0","11,9","13,9",,,,
26/03/2014 8.00,"2,0","20,0","25,5","1,5",,,
26/03/2014 9.00,"3,7","20,6","26,9",,,,
26/03/2014 10.00,"3,9","11,6","14,3","0,7",,,
26/03/2014 11.00,"2,7","7,6","9,2",,,,
26/03/2014 12.00,"2,0","5,7","7,1","8,1",,,
26/03/2014 13.00,"2,0","6,2","7,6",,,,
26/03/2014 14.00,"2,3","7,2","8,7","10,0",,,
26/03/2014 15.00,"2,0","6,9","8,6",,,,
26/03/2014 16.00,"2,0","5,4","6,6","6,6",,,
26/03/2014 17.00,"2,0","7,7","9,0",,,,
26/03/2014 18.00,"2,3","26,1","31,6","5,6",,,
26/03/2014 19.00,"2,1","18,4","19,8",,,,
26/03/2014 20.00,"2,0","18,4","19,0","2,7",,,
26/03/2014 21.00,"2,0","20,6","21,6",,,,
26/03/2014 22.00,"2,0","22,3","23,2","2,0",,,
26/03/2014 23.00,"2,0","17,6","18,1",,,,
27/03/2014 0.00,"2,0","15,4","15,7","4,2",,,
27/03/2014 1.00,"2,0","12,6","12,9",,,,
27/03/2014 2.00,,"10,8","11,1","9,0",,,
27/03/2014 3.00,"2,0",,,,,,
27/03/2014 4.00,"2,3","9,2","9,6","28,1",,,
27/03/2014 5.00,"2,9","9,7","10,0",,,,
27/03/2014 6.00,"3,0","8,5","8,7","13,9",,,
27/03/2014 7.00,"2,8","10,3","11,0",,,,
27/03/2014 8.00,"3,2","10,7","11,7","6,8",,,
27/03/2014 9.00,"4,1","15,7","17,6",,,,
27/03/2014 10.00,"3,3","10,4","11,3","3,9",,,
27/03/2014 11.00,"1,9","14,2","16,1",,,,
27/03/2014 12.00,"2,0","25,2","27,7","9,3",,,
27/03/2014 13.00,"2,0","27,3","32,8",,,,
27/03/2014 14.00,"2,0","12,8","15,7","20,3",,,
27/03/2014 15.00,"2,0","6,4","7,5",,,,
27/03/2014 16.00,"2,0","6,1","7,2","40,3",,,
27/03/2014 17.00,"2,1","12,3","14,2",,,,
27/03/2014 18.00,"2,4","24,0","26,9","28,6",,,
27/03/2014 19.00,"2,0","21,3","22,7",,,,
27/03/2014 20.00,"2,0","31,7","33,4","14,2",,,
27/03/2014 21.00,"2,0","35,8","37,4",,,,
27/03/2014 22.00,"2,0","21,0","22,1","10,3",,,
27/03/2014 23.00,"2,0","8,4","8,9",,,,
28/03/2014 0.00,"2,0","3,6","3,9","10,5",,,
28/03/2014 1.00,"1,9","20,6","21,0",,,,
28/03/2014 2.00,"2,0","16,3","16,7","9,8",,,
28/03/2014 3.00,"2,0","4,9","5,2",,,,
28/03/2014 4.00,"2,0","4,5","4,7","6,1",,,
28/03/2014 5.00,"2,0","6,1","6,4",,,,
28/03/2014 6.00,"2,0","9,1","9,9","10,3",,,
28/03/2014 7.00,"2,0","26,2","32,7",,,,
28/03/2014 8.00,"2,0","24,1","30,1","41,3",,,
28/03/2014 9.00,"2,0","12,4","15,2",,,,
28/03/2014 10.00,"2,0","4,9","6,0","20,5",,,
28/03/2014 11.00,"2,0","4,7","5,7",,,,
28/03/2014 12.00,"2,0","6,1","7,5","10,0",,,
28/03/2014 13.00,"2,0","3,8","4,2",,,,
28/03/2014 14.00,"2,0","3,1","3,6","4,9",,,
28/03/2014 15.00,"2,0","3,2","3,8",,,,
28/03/2014 16.00,"2,0","2,7","3,0","2,4",,,
28/03/2014 17.00,"2,0","3,3","3,8",,,,
28/03/2014 18.00,"2,0","4,3","5,6","1,2",,,
28/03/2014 19.00,"2,0","4,9","5,6",,,,
28/03/2014 20.00,"2,0","6,2","7,0",,,,
28/03/2014 21.00,"1,9","4,4","5,5",,,,
28/03/2014 22.00,"1,9","3,3","3,6",,,,
28/03/2014 23.00,"2,0","4,4","4,6",,,,
29/03/2014 0.00,"2,0","3,9","4,1","1,5",,,
29/03/2014 1.00,"1,9","2,2","2,6",,,,
29/03/2014 2.00,,"2,3","2,6","7,3",,,
29/03/2014 3.00,"2,0",,,,,,
29/03/2014 4.00,"2,0","3,6","3,9","9,3",,,
29/03/2014 5.00,"2,0","2,5","2,8",,,,
29/03/2014 6.00,"1,9","2,9","3,2","10,0",,,
29/03/2014 7.00,"2,0","4,2","4,4",,,,
29/03/2014 8.00,"2,0","5,0","5,7","6,1",,,
29/03/2014 9.00,"2,0","4,6","6,0",,,,
29/03/2014 10.00,"2,4","5,5","6,9","11,7",,,
29/03/2014 11.00,"4,7","3,3","3,9",,,,
29/03/2014 12.00,"5,5","3,3","3,8","21,2",,,
29/03/2014 13.00,"6,3","3,4","4,3",,,,
29/03/2014 14.00,"4,6","3,0","3,6","20,3",,,
29/03/2014 15.00,"6,8","2,8","3,1",,,,
29/03/2014 16.00,"7,0","3,3","4,0","15,4",,,
29/03/2014 17.00,"5,9","3,3","3,8",,,,
29/03/2014 18.00,"3,9","4,3","4,6","13,7",,,
29/03/2014 19.00,"2,2","3,9","4,3",,,,
29/03/2014 20.00,"2,0","5,4","5,7","6,6",,,
29/03/2014 21.00,"2,0","5,0","5,5",,,,
29/03/2014 22.00,"2,0","6,0","6,3","3,2",,,
29/03/2014 23.00,"2,0","6,4","6,7",,,,
30/03/2014 0.00,"1,9","5,8","6,1","12,2",,,
30/03/2014 1.00,"2,0","4,1","4,4",,,,
30/03/2014 2.00,"1,9","4,7","5,0","15,6",,,
30/03/2014 3.00,"1,9","4,8","5,1",,,,
30/03/2014 4.00,"1,9","3,9","4,2","14,2",,,
30/03/2014 5.00,"2,0","4,2","4,5",,,,
30/03/2014 6.00,"2,0","6,4","6,7","7,8",,,
30/03/2014 7.00,"2,0","6,3","6,7",,,,
30/03/2014 8.00,"2,0","6,8","8,1","10,5",,,
30/03/2014 9.00,"2,0","5,0","6,1",,,,
30/03/2014 10.00,"2,9","5,3","6,5","19,3",,,
30/03/2014 11.00,"3,9","6,1","7,4",,,,
30/03/2014 12.00,"3,5","4,9","5,7","23,4",,,
30/03/2014 13.00,"2,8","3,9","4,4",,,,
30/03/2014 14.00,"2,8","2,6","2,9","19,3",,,
30/03/2014 15.00,"3,6","4,5","4,8",,,,
30/03/2014 16.00,"3,9","5,3","5,6","19,5",,,
30/03/2014 17.00,"4,7","7,4","8,1",,,,
30/03/2014 18.00,"3,9","8,6","9,1","13,2",,,
30/03/2014 19.00,"2,5","10,9","11,2",,,,
30/03/2014 20.00,"2,0","23,2","24,0","6,6",,,
30/03/2014 21.00,"2,0","23,8","24,1",,,,
30/03/2014 22.00,"2,0","18,8","19,2","10,3",,,
30/03/2014 23.00,"2,0","11,5","12,0",,,,
31/03/2014 0.00,"2,0","13,4","13,7","12,5",,,
31/03/2014 1.00,"2,0","19,1","19,5",,,,
31/03/2014 2.00,,"7,6","8,0","23,2",,,
31/03/2014 3.00,"2,0",,,,,,
31/03/2014 4.00,"2,0","8,9","9,2","26,9",,,
31/03/2014 5.00,"2,0","8,3","8,6",,,,
31/03/2014 6.00,"2,0","13,0","13,8","13,9",,,
31/03/2014 7.00,"2,0","16,6","18,4",,,,
31/03/2014 8.00,"2,0","12,8","15,4","22,2",,,
31/03/2014 9.00,"2,0","10,8","13,3",,,,
31/03/2014 10.00,"2,5","9,6","11,6","24,7",,,
31/03/2014 11.00,"3,9","9,5","11,6",,,,
31/03/2014 12.00,"3,6","9,2","11,4","21,0",,,
31/03/2014 13.00,"3,2","8,0","9,5",,,,
31/03/2014 14.00,"2,8","5,6","6,5","23,2",,,
31/03/2014 15.00,"3,2","4,8","5,7",,,,
31/03/2014 16.00,"3,9","7,1","8,1","13,4",,,
31/03/2014 17.00,"3,7","5,4","6,1",,,,
31/03/2014 18.00,"2,4","5,3","5,6","17,3",,,
31/03/2014 19.00,"2,0","7,1","7,4",,,,
31/03/2014 20.00,"2,0","13,5","14,0","8,8",,,
31/03/2014 21.00,"2,0","24,8","25,9",,,,
31/03/2014 22.00,"2,0","19,4","19,9","6,8",,,
31/03/2014 23.00,"2,0","20,3","20,8",,,,
01/04/2014 0.00,"2,0","15,1","15,5","15,1",,,
01/04/2014 1.00,"2,0","12,2","12,5",,,,
01/04/2014 2.00,"2,0","10,8","11,2","18,6",,,
01/04/2014 3.00,"2,0","8,7","9,0",,,,
01/04/2014 4.00,"2,0","7,8","8,1","21,2",,,
01/04/2014 5.00,"2,0","12,5","12,8",,,,
01/04/2014 6.00,"2,0","17,5","18,4","18,8",,,
01/04/2014 7.00,"2,0","22,1","24,4",,,,
01/04/2014 8.00,"2,3","25,9","31,6","25,4",,,
01/04/2014 9.00,"2,0","15,5","19,0",,,,
01/04/2014 10.00,"2,1","9,8","11,1","32,0",,,
01/04/2014 11.00,"2,5","8,5","9,7",,,,
01/04/2014 12.00,"2,5","5,5","5,8","30,8",,,
01/04/2014 13.00,"2,1","5,5","6,2",,,,
01/04/2014 14.00,"2,0","4,4","5,0","26,4",,,
01/04/2014 15.00,"2,8","5,3","5,8",,,,
01/04/2014 16.00,"3,0","6,0","6,6","15,4",,,
01/04/2014 17.00,"2,4","6,2","6,7",,,,
01/04/2014 18.00,"2,1","6,2","6,5","14,4",,,
01/04/2014 19.00,"2,0","17,6","18,2",,,,
01/04/2014 20.00,"2,0","24,6","25,2","7,8",,,
01/04/2014 21.00,"2,0","30,9","31,3",,,,
01/04/2014 22.00,"2,0","54,7","55,8","15,6",,,
01/04/2014 23.00,"2,0","53,3","54,8",,,,
02/04/2014 0.00,"2,0","29,1","29,4","25,6",,,
02/04/2014 1.00,"2,0","15,1","15,4",,,,
02/04/2014 2.00,,"13,4","13,8","29,3",,,
02/04/2014 3.00,"2,0",,,,,,
02/04/2014 4.00,"2,0","12,5","12,8","37,1",,,
02/04/2014 5.00,"2,0","13,5","14,1",,,,
02/04/2014 6.00,"2,0","21,2","22,7","29,3",,,
02/04/2014 7.00,"2,2","37,2","44,2",,,,
02/04/2014 8.00,"2,8","34,9","44,3","28,6",,,
02/04/2014 9.00,"2,0","10,5","12,0",,,,
02/04/2014 10.00,"2,0","6,9","8,3","28,8",,,
02/04/2014 11.00,"2,2","7,3","8,7",,,,
02/04/2014 12.00,"3,3","7,0","8,2","32,5",,,
02/04/2014 13.00,"2,4","5,7","6,9",,,,
02/04/2014 14.00,"2,3","5,6","6,3","25,6",,,
02/04/2014 15.00,"3,0","6,6","7,3",,,,
02/04/2014 16.00,"2,8","5,2","6,0","20,8",,,
02/04/2014 17.00,"3,2","8,5","9,9",,,,
02/04/2014 18.00,"3,8","11,0","11,7","17,8",,,
02/04/2014 19.00,"3,6","16,0","16,8",,,,
02/04/2014 20.00,"2,4","26,4","28,2","8,8",,,
02/04/2014 21.00,"2,7","35,1","36,0",,,,
02/04/2014 22.00,"2,5","36,3","36,9","12,9",,,
02/04/2014 23.00,"2,4","25,2","25,6",,,,
03/04/2014 0.00,"2,2","18,3","18,8","15,1",,,
03/04/2014 1.00,"2,0","15,0","15,3",,,,
03/04/2014 2.00,"2,0","14,3","14,6","23,4",,,
03/04/2014 3.00,"2,0","8,8","9,1",,,,
03/04/2014 4.00,"2,0","7,5","7,8","27,8",,,
03/04/2014 5.00,"2,0","20,1","20,5",,,,
03/04/2014 6.00,"2,7","44,6","51,9","15,9",,,
03/04/2014 7.00,"2,1","40,2","46,1",,,,
03/04/2014 8.00,"3,5","46,7","58,7","19,0",,,
03/04/2014 9.00,"3,2","25,1","30,2",,,,
03/04/2014 10.00,"3,9","15,7","17,9","27,6",,,
03/04/2014 11.00,"4,3","17,1","20,0",,,,
03/04/2014 12.00,"4,1","18,5","21,3","23,7",,,
03/04/2014 13.00,"3,9","12,5","14,2",,,,
03/04/2014 14.00,"3,9","12,8","14,1","27,4",,,
03/04/2014 15.00,"3,5","10,3","11,4",,,,
03/04/2014 16.00,"3,2","11,4","13,1","25,9",,,
03/04/2014 17.00,"3,5","8,8","9,9",,,,
03/04/2014 18.00,"2,6","12,6","14,2","15,6",,,
03/04/2014 19.00,"2,2","20,5","21,6",,,,
03/04/2014 20.00,"2,0","20,7","21,5","8,1",,,
03/04/2014 21.00,"2,0","18,9","19,5",,,,
03/04/2014 22.00,"2,1","9,9","10,3","3,9",,,
03/04/2014 23.00,"2,3","6,0","6,3",,,,
04/04/2014 0.00,"3,1","3,8","4,0","12,5",,,
04/04/2014 1.00,"2,8","2,9","3,2",,,,
04/04/2014 2.00,,"3,0","3,3","11,5",,,
04/04/2014 3.00,"1,8",,,,,,
04/04/2014 4.00,"1,9","3,7","4,0","23,7",,,
04/04/2014 5.00,"1,8","4,1","4,4",,,,
04/04/2014 6.00,"1,8","6,1","6,6","21,5",,,
04/04/2014 7.00,"1,9","10,2","11,7",,,,
04/04/2014 8.00,"2,0","16,0","18,5","18,1",,,
04/04/2014 9.00,"2,0","12,7","15,2",,,,
04/04/2014 10.00,"2,1","12,7","15,0","18,3",,,
04/04/2014 11.00,"2,7","8,3","9,8",,,,
04/04/2014 12.00,"3,7","11,4","13,4","23,7",,,
04/04/2014 13.00,"3,6","8,7","10,6",,,,
04/04/2014 14.00,"3,7","7,8","9,4","29,8",,,
04/04/2014 15.00,"2,7","9,4","10,8",,,,
04/04/2014 16.00,"2,3","7,4","8,7","26,1",,,
04/04/2014 17.00,"3,5","8,3","9,2",,,,
04/04/2014 18.00,"2,8","8,0","8,8","26,4",,,
04/04/2014 19.00,"2,4","8,3","9,0",,,,
04/04/2014 20.00,"2,0","7,8","8,4","19,5",,,
04/04/2014 21.00,"2,3","7,1","7,3",,,,
04/04/2014 22.00,"2,3","5,8","6,1","18,6",,,
04/04/2014 23.00,"2,0","4,2","4,4",,,,
05/04/2014 0.00,"2,0","8,2","8,5","20,5",,,
05/04/2014 1.00,"2,0","5,7","6,0",,,,
05/04/2014 2.00,"2,0","5,8","6,1","12,0",,,
05/04/2014 3.00,"2,0","7,3","7,6",,,,
05/04/2014 4.00,"2,0","10,4","10,7","6,6",,,
05/04/2014 5.00,"2,1","8,2","8,5",,,,
05/04/2014 6.00,"2,2","22,4","23,3","7,3",,,
05/04/2014 7.00,"2,2","21,5","24,1",,,,
05/04/2014 8.00,"2,9","40,2","55,0","9,3",,,
05/04/2014 9.00,"3,3","26,5","33,3",,,,
05/04/2014 10.00,"3,6","18,2","23,6","10,0",,,
05/04/2014 11.00,"3,9","13,5","16,3",,,,
05/04/2014 12.00,"2,6","17,2","20,6","18,1",,,
05/04/2014 13.00,"4,1","20,8","24,8",,,,
05/04/2014 14.00,"3,9","8,5","10,1","21,2",,,
05/04/2014 15.00,"3,9","13,4","15,1",,,,
05/04/2014 16.00,"3,8","9,4","10,3","18,6",,,
05/04/2014 17.00,"3,5","7,0","7,8",,,,
05/04/2014 18.00,"3,3","12,0","13,4","20,0",,,
05/04/2014 19.00,"3,0","14,5","15,1",,,,
05/04/2014 20.00,"3,7","25,9","28,6","14,2",,,
05/04/2014 21.00,"3,9","11,9","13,2",,,,
05/04/2014 22.00,"3,8","6,3","7,0","8,1",,,
05/04/2014 23.00,"3,7","4,3","4,5",,,,
06/04/2014 0.00,"3,8","13,2","13,6","18,3",,,
06/04/2014 1.00,"3,5","12,4","12,7",,,,
06/04/2014 2.00,,"7,4","7,7","10,0",,,
06/04/2014 3.00,"3,6",,,,,,
06/04/2014 4.00,"3,2","5,2","5,5","15,9",,,
06/04/2014 5.00,"3,3","4,1","4,4",,,,
06/04/2014 6.00,"2,0","5,4","5,8","12,9",,,
06/04/2014 7.00,"2,6","7,0","7,5",,,,
06/04/2014 8.00,"2,2","8,7","10,1","10,5",,,
06/04/2014 9.00,"2,1","12,6","14,4",,,,
06/04/2014 10.00,"2,1","16,8","18,9","13,9",,,
06/04/2014 11.00,"2,2","9,6","11,0",,,,
06/04/2014 12.00,"2,4","7,0","8,3","14,2",,,
06/04/2014 13.00,"2,4","7,4","8,9",,,,
06/04/2014 14.00,"3,0","3,4","3,7","13,2",,,
06/04/2014 15.00,"2,5","3,3","3,7",,,,
06/04/2014 16.00,"2,5","2,5","2,8","12,5",,,
06/04/2014 17.00,"2,8","4,7","5,4",,,,
06/04/2014 18.00,"2,0","5,7","6,2","11,5",,,
06/04/2014 19.00,"2,3","10,1","10,8",,,,
06/04/2014 20.00,"2,0","4,0","4,3",,,,
06/04/2014 21.00,"2,5","5,7","6,0",,,,
06/04/2014 22.00,"2,0","8,3","8,6",,,,
06/04/2014 23.00,"2,2","5,2","5,5",,,,
07/04/2014 0.00,"2,2","4,4","4,7","13,2",,,
07/04/2014 1.00,"1,9","3,7","3,9",,,,
07/04/2014 2.00,"2,0","3,5","3,8","19,3",,,
07/04/2014 3.00,"2,0","3,8","4,0",,,,
07/04/2014 4.00,"2,0","4,5","4,8","17,6",,,
07/04/2014 5.00,"1,9","4,3","4,6",,,,
07/04/2014 6.00,"1,9","5,4","5,6","16,4",,,
07/04/2014 7.00,"2,0","5,2","5,9",,,,
