,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



11/02/2009 9.00,"1,97990272","46,64714048","0,51501621","17,28106506",,"0,45784018"
11/02/2009 10.00,"1,68641584","29,67420176","0,34855985","37,2065904","37,11843109","0,42424765"
11/02/2009 11.00,"1,25521801","14,58645871","0,27855267","51,8085939",,"0,31763554"
11/02/2009 12.00,"1,06106559","13,6730791","0,2623347","51,26270205","25,88521957","0,30640176"
11/02/2009 13.00,"1,03171701","9,2732956","0,27332182","54,7488249",,"0,21542806"
11/02/2009 14.00,"1,10170186","7,62499864","0,22248122","57,50026905","21,97801971","0,1186178"
11/02/2009 15.00,"1,25070253","5,43970692","0,19251858","59,78290815",,"0,06795492"
11/02/2009 16.00,"0,9955952","9,25220624","0,21249367","56,6240052","14,16361046","0,09130321"
11/02/2009 17.00,"1,09944412","15,52578798","0,24939971","49,8909201",,"0,10672296"
11/02/2009 18.00,"1,25521801","15,01475436","0,25943385","49,32615555","17,09399986","0,19075767"
11/02/2009 19.00,"1,12427723","5,8306918","0,20516932","60,42789165",,"0,18525062"
11/02/2009 20.00,"1,11298955","11,48454654","0,22295654","54,36496695","14,65200996","0,11211917"
11/02/2009 21.00,"1,15249694","8,66491823","0,23922227","54,28001985",,"0,09923378"
11/02/2009 22.00,"1,03171701","8,25933523","0,26190715","50,7640119","8,79120922","0,15859708"
11/02/2009 23.00,"1,11750503","4,55228654","0,22695249","53,93707935",,"0,13866287"
12/02/2009 0.00,"1,08364096","2,8747876","0,21848643","56,0262234","8,79120922","0,1253361"
12/02/2009 1.00,"1,04300469","3,42800568","0,23104164","57,2422557",,
12/02/2009 2.00,"0,94367023","1,92733998","0,22538207","54,8636571","5,37240601",
12/02/2009 3.00,"1,10057299",,"0,23280079","51,9564633",,
12/02/2009 4.00,"1,12879271","0,94582434","0,23113717",,"7,32600689",
12/02/2009 5.00,"1,19651982","1,30436066",,"48,3928746",,
12/02/2009 6.00,"1,11298955","3,82223331","0,2539269","45,2817918","8,30280876",
12/02/2009 7.00,"1,18071666","8,5059297","0,26467752","43,67184675",,
12/02/2009 8.00,"1,33649055","13,79637251","0,28456174","41,55259815","5,86080599",
12/02/2009 9.00,"1,16942898","13,08903194","0,27423984","43,3422927",,
12/02/2009 10.00,"1,54418839","11,05137912","0,26087146","46,3019949","10,7448101",
12/02/2009 11.00,"1,66722709","8,59678029","0,24246213","50,69189265",,
12/02/2009 12.00,"1,64352183","5,63438867","0,23299534","54,58665135","7,81440783",
12/02/2009 13.00,"1,5622493","11,1892783","0,25026414","49,08037155",,
12/02/2009 14.00,"1,50580986","16,5040647","0,26320263","44,79140085","6,83760691",
12/02/2009 15.00,"1,84444747","17,3411861","0,25816051","44,796129",,
12/02/2009 16.00,"2,4743132","11,12276555","0,24108277","52,5982947","7,32600689",
12/02/2009 17.00,"2,39755614","18,98300329","0,24469777","46,19951175",,
12/02/2009 18.00,"2,79714866","22,29741896","0,25311839","43,29499125","9,76801014",
12/02/2009 19.00,"2,13793333","14,58645871","0,26657996","51,4724364",,
12/02/2009 20.00,"1,54193065","15,09911945","0,26263178","48,5631678","9,76801014",
12/02/2009 21.00,"1,3884145","13,97320957","0,26824475","43,3265322",,
12/02/2009 22.00,"1,46743032","11,83983821","0,26496294","45,1083465","8,79120922",
12/02/2009 23.00,"1,16942898","5,61005274","0,24374713","50,97099315",,
13/02/2009 0.00,"1,23715711","4,61717982","0,2411783","51,43459125","11,23320961",
13/02/2009 1.00,"1,23489937","4,67720706","0,24374713","49,89086025",,"0,17842248"
13/02/2009 2.00,"1,37261236","2,59574458","0,23689693","50,88584655","6,83760691","0,17853232"
13/02/2009 3.00,"1,07461102",,"0,22738237","50,87954235",,"0,15826656"
13/02/2009 4.00,"1,08815644","0,47696752","0,22395844",,"8,30280876","0,11949852"
13/02/2009 5.00,"1,18071666","0,95393695",,"49,2853578",,"0,13866287"
13/02/2009 6.00,"1,07912548","4,8718869","0,21886156","42,39935595","8,30280876","0,13888254"
13/02/2009 7.00,"1,28456558","18,84023234","0,24956397","31,13291265",,"0,13888254"
13/02/2009 8.00,"1,77220488","21,77179104","0,24608878","37,84389315","10,25640965","0,13888254"
13/02/2009 9.00,"1,77375275","18,56379155","0,25550431","41,72341005",,"0,19953642"
13/02/2009 10.00,"2,12213017","8,76063678","0,22471685","51,8098707","7,32600689","0,19659424"
13/02/2009 11.00,"2,10858475","6,73595688","0,19920452","55,34511045",,"0,11993888"
13/02/2009 12.00,"2,03182667","4,84592958","0,19058818","58,2969324","11,23320961","0,11916799"
13/02/2009 13.00,"2,07923616","4,33813871","0,19163551","59,9352663",,"0,1172957"
13/02/2009 14.00,"1,97538724","5,71550336","0,19396784","59,93684235","10,7448101","0,10099522"
13/02/2009 15.00,"1,81058341","6,90954736","0,19058818","59,2919187",,"0,13656988"
13/02/2009 16.00,"1,6773859","8,67140947","0,19915675","57,9863109","5,37240601","0,07929854"
13/02/2009 17.00,"1,95958408","20,56638976","0,23461702","46,47861225",,"0,08205258"
13/02/2009 18.00,"1,61417325","21,17962552","0,2252877","47,70537765","4,39560509","0,19516332"
13/02/2009 19.00,"2,23726677","19,17604072","0,23704488","49,6732656",,"0,11883747"
13/02/2009 20.00,"2,36143434","19,26202336","0,27284067","49,9949394","9,76801014","0,16190132"
13/02/2009 21.00,"2,51269275","22,21631192","0,24937408","49,04410245",,"0,18238675"
13/02/2009 22.00,"1,73382533","7,51468006","0,19558603","59,10744105","7,32600689","0,17423651"
13/02/2009 23.00,"1,79478024","6,33523801","0,30587425","58,44673695",,"0,11905816"
14/02/2009 0.00,"1,91894781","11,21685507","0,39807351","52,9577937","8,79120922","0,46422796"
14/02/2009 1.00,"1,88056826","3,82223331","0,17307124","59,59465995",,"0,18271727"
14/02/2009 2.00,"1,98893266","1,85433408","0,16183831","61,0485162","8,30280876","0,1301821"
14/02/2009 3.00,"1,91217459",,"0,16721595","60,1717935",,"0,13326565"
14/02/2009 4.00,"1,49903664","1,37087723","0,18587575",,"6,34920597","0,11905816"
14/02/2009 5.00,"1,50129438","1,46335111",,"55,04709735",,"0,11916799"
14/02/2009 6.00,"1,3997032","2,98672755","0,2131053","53,9890491","6,83760691","0,13172387"
14/02/2009 7.00,"1,36132366","5,31154174","0,23067816","49,9744308",,"0,13866287"
14/02/2009 8.00,"1,55999156","7,71422786","0,28491823","47,1440445","8,30280876","0,18767311"
14/02/2009 9.00,"1,51822642","7,5471267","0,31091986","48,4449042",,"0,52248985"
14/02/2009 10.00,"1,57127924","11,02054812","0,32206309","45,2455227","21,97801971","0,43603265"
14/02/2009 11.00,"1,43130953","7,70773853","0,28810916","51,04353135",,"0,47204767"
14/02/2009 12.00,"1,3635814","6,65321699","0,27634616","52,61247915","16,60560989","0,26576041"
14/02/2009 13.00,"1,51258207","7,42220618","0,27615626","51,9912162",,"0,24945993"
14/02/2009 14.00,"1,97087176","5,24015913","0,27925167","54,76169265","11,72161007","0,24901957"
14/02/2009 15.00,"1,78349256","4,34624942","0,28539471","52,67711715",,"0,21785157"
14/02/2009 16.00,"1,70447675","4,85079754","0,28972851","52,8994599","8,30280876","0,24659708"
14/02/2009 17.00,"2,04762983","7,15938649","0,28406195","51,11291745",,"0,21807124"
14/02/2009 18.00,"1,50580986","6,2817001","0,28272803","51,52604205","4,39560509","0,25761017"
14/02/2009 19.00,"1,59837008","6,06430761","0,29068148","50,2503792",,"0,27743557"
14/02/2009 20.00,"1,56337817","8,9131379","0,30772893","45,42214005","9,27960968","0,28723741"
14/02/2009 21.00,"1,47984687","8,77361543","0,32730209","45,22503405",,"0,31719518"
14/02/2009 22.00,"1,36583914","9,18082363","0,31487271","44,8181937","6,34920597","0,2775454"
14/02/2009 23.00,"1,41099089","4,25539882","0,29839495","48,27933915",,"0,28701672"
15/02/2009 0.00,"1,45388489","3,34526579","0,2999677","47,9639895","9,27960968","0,30783268"
15/02/2009 1.00,"1,49903664","5,21744648","0,31068104","46,9847637",,"0,31719518"
15/02/2009 2.00,"1,7925225","2,47893477","0,29325264","52,6140552","6,83760691","0,3677472"
15/02/2009 3.00,"1,55773382",,"0,29825282","50,46166965",,"0,32567493"
15/02/2009 4.00,"1,64577957","1,57529298","0,29072925",,"13,18680954","0,29736978"
15/02/2009 5.00,"1,57127924","0,28228768",,"51,65060985",,"0,30530035"
15/02/2009 6.00,"1,49452116","0,75601054","0,26998992","47,53508445","7,32600689","0,28944023"
15/02/2009 7.00,"1,93249323","1,41143649","0,26922684","48,91007835",,"0,2775454"
15/02/2009 8.00,"2,13341785","2,05063721","0,2726566","47,9702937","8,30280876","0,32413316"
15/02/2009 9.00,"1,9008869","4,62204777","0,29590301","43,73492865",,"0,43526176"
15/02/2009 10.00,"2,45625332","2,92994689","0,28070675","46,71829155","10,7448101","0,40321202"
15/02/2009 11.00,"2,82198177","2,68335051","0,28370779","47,8646385",,"0,35706463"
15/02/2009 12.00,"2,64589025","3,25441329","0,28604245","49,9838871","8,79120922","0,39649372"
15/02/2009 13.00,"2,92131521","5,30667378","0,29075837","49,7615643",,"0,41620827"
15/02/2009 14.00,"2,62105715","4,1759036","0,28475629","51,48031665","10,25640965","0,43603265"
15/02/2009 15.00,"2,81972403","1,63045226","0,28085005","53,1943209",,"0,4015594"
15/02/2009 16.00,"2,16276644","3,60808549","0,2898054","51,4030503","5,86080599","0,37666832"
15/02/2009 17.00,"1,76317392","6,15840286","0,33805854","44,42400165",,"0,40673593"
15/02/2009 18.00,"1,88395487","11,04164513","0,32129186","44,7204387","7,32600689","0,41653879"
15/02/2009 19.00,"2,27564632","12,61530908","0,33100796","46,31462325",,"0,40508432"
15/02/2009 20.00,"2,05440305","11,82685955","0,32886552","47,060454","13,67521","0,46334622"
15/02/2009 21.00,"1,86702284","9,30736553","0,28899573","50,2977006",,"0,34483928"
15/02/2009 22.00,"1,5622493","12,3103164","0,30962089","42,1218315","9,76801014","0,28129"
15/02/2009 23.00,"1,33874829","10,14287129","0,29647503","45,34014555",,"0,36025801"
16/02/2009 0.00,"1,55999156","3,91632857","0,26132115","51,0545637","13,18680954","0,21818108"
16/02/2009 1.00,"1,60288556","2,69146313","0,25946298",,,"0,23778579"
16/02/2009 2.00,"1,69093132","1,80566412","0,25493695",,"11,23320961","0,20099988"
16/02/2009 3.00,"1,37712682",,"0,24369587",,,"0,15848725"
16/02/2009 4.00,"1,44485495","1,22162078","0,24669691",,"8,30280876","0,19604404"
16/02/2009 5.00,"1,65029505","4,47928255",,,,"0,17864215"
16/02/2009 6.00,"1,33197507","2,51949402","0,2400634",,"7,32600689","0,12070976"
16/02/2009 7.00,"1,41550637","7,39949354","0,25116701",,,"0,14020464"
16/02/2009 8.00,"1,30488422","15,99626618","0,27141704",,"10,25640965","0,17588913"
16/02/2009 9.00,"1,51032433","16,23800034","0,30038943",,,"0,31521203"
16/02/2009 10.00,"1,6706137","11,80738966","0,27065513",,"16,11721039","0,39715376"
16/02/2009 11.00,"2,27113084","10,5987418","0,25955268",,,"0,31774538"
16/02/2009 12.00,"2,32757027","6,60130237","0,2389683",,"10,25640965","0,25761017"
16/02/2009 13.00,"1,99796362","6,75542486","0,22443492",,,"0,21840177"
16/02/2009 14.00,"1,85121968","5,19311054","0,22276664",,"8,79120922","0,13899339"
16/02/2009 15.00,"2,7452237","9,2197596","0,2303438",,,"0,1779811"
16/02/2009 16.00,"2,51043501","8,72007943","0,22762702",,"4,39560509","0,11883747"
16/02/2009 17.00,"2,40884383","11,87390431","0,23634705",,,"0,11960835"
16/02/2009 18.00,"2,21243367","19,6205616","0,26598581",,"6,34920597","0,23998861"
16/02/2009 19.00,"1,77897708","28,42664088","0,29862678",,,"0,31983836"
16/02/2009 20.00,"2,24403999","36,92121712","0,41475049",,"12,69841003","0,39781481"
16/02/2009 21.00,"1,74511403","23,2026936","0,41699078",,,"0,67536021"
16/02/2009 22.00,"1,57579472","12,93329189","0,32249996",,"15,14041042","0,5298692"
16/02/2009 23.00,"1,2913388","8,86933398","0,30277185",,,"0,3744655"
17/02/2009 0.00,"1,70221901","5,7025247","0,27618306",,"16,11721039","0,29748064"
17/02/2009 1.00,"1,52838523","2,66063786","0,25507442","46,83970725",,"0,27776609"
17/02/2009 2.00,"1,51483981","0,88255243","0,24454282","48,8296599","11,23320961","0,2117933"
17/02/2009 3.00,"1,54193065",,"0,24511484","48,47644515",,"0,18205622"
17/02/2009 4.00,"1,41776411","2,4318881","0,24025446",,"9,27960968","0,21399612"
17/02/2009 5.00,"1,75640171","1,9435633",,"47,0446935",,"0,20243182"
17/02/2009 6.00,"1,62997641","6,11622223","0,20387384","43,5882762","6,34920597","0,17390598"
17/02/2009 7.00,"1,29811202","11,2233444","0,21417244","37,64678715",,"0,13888254"
17/02/2009 8.00,"1,70673449","36,03540664","0,29603699","25,2749742","10,25640965","0,20342339"
17/02/2009 9.00,"5,62816038","56,89708568","0,38405041","28,9647666",,"0,35409092"
17/02/2009 10.00,"2,54429907","32,49707856","0,35692105","52,01485695","22,46640968","0,8283404"
17/02/2009 11.00,"1,63674963","13,09552318","0,27853752","65,78845665",,"0,80179772"
17/02/2009 12.00,"1,5803102","9,46797735","0,27148112","67,49458065","19,04759979","0,48273024"
17/02/2009 13.00,"1,61868873","8,40534511","0,25589109","71,4981666",,"0,41609741"
17/02/2009 14.00,"1,66835596","8,66654152","0,25622428","71,99486175","16,60560989","0,31036603"
17/02/2009 15.00,"1,61417325","8,786596","0,2657598","71,3404818",,"0,28481492"
17/02/2009 16.00,"1,27779338","12,83757334","0,28654806","66,7676625","14,16361046","0,36939983"
17/02/2009 17.00,"1,75882014",,"0,34883129","46,8048945",,"0,36678715"
17/02/2009 18.00,"1,73156759","47,51834328","0,43487586",,"20,51280975","0,4034317"
17/02/2009 19.00,"1,77671934","25,12192096","0,38772249","48,13051215",,"0,56257999"
17/02/2009 20.00,"1,53515845","17,25195879","0,4223358","43,22855775","25,39682007","0,44869837"
17/02/2009 21.00,"1,5690215","25,74653312","0,36955664","34,25520735",,"0,49517628"
17/02/2009 22.00,"1,46968806","14,09812818","0,32001851","45,9892188","24,90842056","0,39660356"
17/02/2009 23.00,"1,37035462","12,1253629","0,31529793","49,49553105",,"0,35684394"
18/02/2009 0.00,"1,47646128","5,82257918","0,26018178","60,72817905","13,67521","0,30871442"
18/02/2009 1.00,"1,60740104","3,08082472","0,24697534","66,37726095",,"0,22919519"
18/02/2009 2.00,"1,42002083","1,32707331","0,24440069","67,60191165","10,25640965","0,18910505"
18/02/2009 3.00,"1,31842965",,"0,23972788","66,86424045",,"0,14835488"
18/02/2009 4.00,"1,42679405","1,1388828","0,25174252",,"7,81440783","0,18877452"
18/02/2009 5.00,"1,50129438","2,12039844",,"66,0466296",,"0,15859708"
18/02/2009 6.00,"1,51032433","5,14444058","0,24300036","60,21470595","10,25640965","0,17831163"
18/02/2009 7.00,"1,41550637","8,88393592","0,2540632","58,4469963",,"0,16884031"
18/02/2009 8.00,"1,85573516","18,01446057","0,31649905","46,71055095","7,81440783","0,21928249"
18/02/2009 9.00,"1,49903664","19,75197336","0,34569977","47,82328215",,"0,44462325"
18/02/2009 10.00,"1,52386975","18,47844943","0,31403041","50,68794255","13,18680954","0,3961632"
18/02/2009 11.00,"1,55773382","16,93236226","0,3131287","48,0268719",,"0,34538947"
18/02/2009 12.00,"1,52838523","24,84450888","0,39398669","31,0172625","14,65200996","0,37986272"
18/02/2009 13.00,"1,99570588","17,48233185","0,33273682","45,44001525",,"0,46345707"
18/02/2009 14.00,"1,86025064","17,24385191","0,33701004","43,1672115","7,32600689","0,40838855"
18/02/2009 15.00,"1,52612749","18,64392538","0,3473133","40,157355",,"0,37666832"
18/02/2009 16.00,"1,65819613","15,09424767","0,34090347","44,03054775","7,32600689","0,37677918"
18/02/2009 17.00,"1,80832567","14,0494563","0,39089944","43,4071302",,"0,38305712"
18/02/2009 18.00,"1,71802217","14,10949119","0,36255499","46,6805661","9,76801014","0,39032562"
18/02/2009 19.00,"1,54644613","13,70065588","0,37537465","47,37189345",,"0,39649372"
18/02/2009 20.00,"1,65255279","11,38395622","0,38544025","48,78922125","10,7448101","0,43592281"
18/02/2009 21.00,"1,66158274","8,60813757","0,36706471","52,092642",,"0,42105427"
18/02/2009 22.00,"1,54870387","6,26223402","0,35785422","54,4380438","15,14041042","0,39605234"
18/02/2009 23.00,"1,478718","3,73949342","0,32912881","57,15276",,"0,39208808"
19/02/2009 0.00,"1,69770454","2,64928058","0,31160838","57,91826145","9,27960968","0,34098383"
19/02/2009 1.00,"1,58595353","2,52760664","0,31236912","55,72280385",,"0,31719518"
19/02/2009 2.00,"1,50129438","1,91760598","0,29902638","56,24681055","16,11721039","0,31730502"
19/02/2009 3.00,"1,73382533",,"0,30586376","57,5836401",,"0,29494729"
19/02/2009 4.00,"1,71124997","2,61358928","0,30325183",,"11,23320961","0,28239141"
19/02/2009 5.00,"1,882826","2,74986708",,"57,1457775",,"0,31278954"
19/02/2009 6.00,"1,75640171","6,4812498","0,28700241","49,3545843","13,67521","0,29957261"
19/02/2009 7.00,"1,60175669","5,66521202","0,28039337","49,37662905",,"0,29880172"
19/02/2009 8.00,"1,8071968","9,94494487","0,30810988","46,6935336","14,65200996","0,3347069"
19/02/2009 9.00,"2,30273717","11,16007632","0,31390925","48,48594135",,"0,33735009"
19/02/2009 10.00,"2,39755614","13,28372134","0,31885351","43,76652945","13,18680954","0,35695378"
19/02/2009 11.00,"2,31628259","10,4657144","0,30392637","49,4537358",,"0,35706463"
19/02/2009 12.00,"2,79940539","8,47185977","0,30021817","54,25811475","11,72161007","0,37633882"
19/02/2009 13.00,"2,81972403","7,74667641","0,30154977","54,0236424",,"0,3961632"
19/02/2009 14.00,"2,76780008","8,7314348","0,29736509","51,7323849","11,23320961","0,35662325"
19/02/2009 15.00,"1,7676894","10,20126759","0,29204104","47,2222884",,"0,35673411"
19/02/2009 16.00,"2,10858475","11,21036574","0,29180338","45,01759395","11,23320961","0,31719518"
19/02/2009 17.00,"1,79026476","12,78241214","0,3017385","43,9207629",,"0,35849657"
19/02/2009 18.00,"2,02956893","10,19316071","0,29760391","51,66313845","6,83760691","0,35706463"
19/02/2009 19.00,"2,04085661","10,69608746","0,29380019","49,68820815",,"0,35453129"
19/02/2009 20.00,"1,69093132","10,06337606","0,27953826","46,929582","13,18680954","0,33690973"
19/02/2009 21.00,"1,73608307","9,07699438","0,2767807","47,4756534",,"0,32325243"
19/02/2009 22.00,"1,6706137","7,84725908","0,26584601","49,2255477","15,14041042","0,33063179"
19/02/2009 23.00,"1,74059855","6,19409608","0,25358089","50,7708747",,"0,31344957"
20/02/2009 0.00,"2,70232969","6,03186097","0,24768599","54,039363","15,14041042","0,29703926"
20/02/2009 1.00,"2,43593467","4,38356401","0,23865375","56,45177685",,"0,28173036"
20/02/2009 2.00,"1,55096161","3,55130291","0,23323417","54,7506603","11,72161007","0,24835954"
20/02/2009 3.00,"1,43808173",,"0,22981023","56,3353287",,"0,26234634"
20/02/2009 4.00,"1,42679405","3,09704804","0,2367047",,"9,27960968","0,26300739"
20/02/2009 5.00,"1,40196094","3,29335117",,"51,97914645",,"0,27776609"
20/02/2009 6.00,"1,99344814","6,22167477","0,23241051","52,63250895","12,21000957","0,27181868"
20/02/2009 7.00,"2,07472068","7,56172674","0,22684647","52,7327577",,"0,21201399"
20/02/2009 8.00,"1,86702284","15,68964638","0,25304616","39,98081745","12,69841003","0,21091258"
20/02/2009 9.00,"1,93700871","15,65395317","0,27729447","43,10339145",,"0,34362803"
20/02/2009 10.00,"2,25758542","16,87558159","0,2680234","47,905536","20,51280975","0,4420899"
20/02/2009 11.00,,,,,,
20/02/2009 12.00,"3,18025053","10,09559135","0,25178912","46,9717962","13,18680954","0,24224635"
20/02/2009 13.00,"2,53978359","6,22167477","0,23925605","56,0950509",,"0,21818108"
20/02/2009 14.00,"2,64589025","7,2859303","0,24168158","55,1455905","11,23320961","0,1639943"
20/02/2009 15.00,"2,52849591","5,90531907","0,23136434","57,45187035",,"0,15386193"
20/02/2009 16.00,"2,15147876","7,17885638","0,23469275","57,6571359","9,27960968","0,15077737"
