,TARANTO,,,
,S.VITO Colonia Marina,,,
Parm,SO2,NOX,NO2,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3


19/03/2009 9.00,"7,989241","24,667151","15,660117",
19/03/2009 10.00,"5,417511","17,330174","8,768424",
19/03/2009 11.00,"10,096355","18,271778","9,040978",
19/03/2009 12.00,"6,48105","15,109754","6,538678",
19/03/2009 13.00,"3,64038","14,370479","5,794999",
19/03/2009 14.00,"2,896055","13,871143","5,103233",
19/03/2009 15.00,"1,812794","12,370544","3,76902",
19/03/2009 16.00,"1,706562","13,252487","4,53217",
19/03/2009 17.00,"1,438801","15,168117","4,645083",
19/03/2009 18.00,"1,556619","21,61667","10,624376",
19/03/2009 19.00,"1,552384","25,707316","14,540054",
19/03/2009 20.00,"1,512365","23,191201","12,314201",
19/03/2009 21.00,"1,462758","17,489702","6,848872",
19/03/2009 22.00,"1,404106","18,070748","7,693784",
19/03/2009 23.00,"1,3048","16,064327","5,879362",
20/03/2009 0.00,"1,575253","16,934597","7,689892",
20/03/2009 1.00,"1,320015","11,972374","4,205105",
20/03/2009 2.00,"1,359519","9,89073","3,648318",
20/03/2009 3.00,"1,395002","8,838883","3,265446",
20/03/2009 4.00,"1,2293","8,298044","2,895552",
20/03/2009 5.00,"1,279512","8,103498","2,913723",
20/03/2009 6.00,"1,404651","11,331666","6,665871",
20/03/2009 7.00,"1,050712","7,294184","3,482192",
20/03/2009 8.00,"1,10885","6,710546","3,469211",
20/03/2009 9.00,"1,212724","6,362958","3,741765",
20/03/2009 10.00,"1,295817","4,876625","3,647021",
20/03/2009 11.00,"1,003465","4,101033","3,789786",
20/03/2009 12.00,"1,112601","4,457702","3,29919",
20/03/2009 13.00,"0,994934","6,216399","3,796276",
20/03/2009 14.00,"1,150139","11,515838","6,057168",
20/03/2009 15.00,"1,020615","9,694886","2,831957",
20/03/2009 16.00,"1,115354","10,69615","3,347212",
20/03/2009 17.00,"0,684402","10,047663","3,300489",
20/03/2009 18.00,"0,609719","8,636553","4,064937",
20/03/2009 19.00,,"8,228007","5,750871",
20/03/2009 20.00,"0,58313","1,516162","2,925404",
20/03/2009 21.00,"0,585883","0,006486","2,622998",
20/03/2009 22.00,"0,529288",,"2,381595",
20/03/2009 23.00,"0,541297","0,01686","1,913063",
21/03/2009 0.00,"0,607057",,"1,814425",
21/03/2009 1.00,,"0,055769","1,789766",
21/03/2009 2.00,"0,586461",,,
21/03/2009 3.00,"0,900649","9,518496","12,227253",
21/03/2009 4.00,"0,685257","3,814402","6,190851",
21/03/2009 5.00,"0,687278","2,317694","4,554233",
21/03/2009 6.00,"0,693132","6,844136","9,064339",
21/03/2009 7.00,"0,869719","3,538146","6,272616",
21/03/2009 8.00,"0,806622","2,831295","5,355021",
21/03/2009 9.00,"0,936377","2,769041","4,626914",
21/03/2009 10.00,"1,26689","3,219091","4,598362",
21/03/2009 11.00,"1,794057","4,477156","4,700893",
21/03/2009 12.00,"2,844317","4,001166","3,687254",
21/03/2009 13.00,"3,514395","4,42398","3,251169",
21/03/2009 14.00,"4,356142","6,688497","3,560064",
21/03/2009 15.00,"4,176899","6,523782","2,772255",
21/03/2009 16.00,"4,108099","9,17869","4,289467",
21/03/2009 17.00,"3,387174","8,317498","3,017553",
21/03/2009 18.00,"2,48728","8,656008","3,652212",
21/03/2009 19.00,"1,631139","6,113939","3,175893",
21/03/2009 20.00,"1,517287","2,711973","2,790424",
21/03/2009 21.00,"1,247638","1,798903","3,087637",
21/03/2009 22.00,"1,050803","1,299569","3,243383",
21/03/2009 23.00,"1,229111","0,383905","3,098021",
22/03/2009 0.00,"1,130527","0,202328","2,841043",
22/03/2009 1.00,"1,018515","0,204922","3,012362",
22/03/2009 2.00,"0,680911","0,055769","3,044808",
22/03/2009 3.00,"0,886949",,"2,358234",
22/03/2009 4.00,"0,971109",,"2,707361",
22/03/2009 5.00,"0,946094",,"2,765765",
22/03/2009 6.00,"0,95415","0,258097","3,632744",
22/03/2009 7.00,"0,658038","1,13226","4,769681",
22/03/2009 8.00,"0,808221","1,618625","4,64768",
22/03/2009 9.00,"0,751311","3,187964","5,544509",
22/03/2009 10.00,"0,786947",,"1,706701",
22/03/2009 11.00,"1,299509","0,225673","1,687233",
22/03/2009 12.00,"1,181795","2,150384","1,87802",
22/03/2009 13.00,"1,247729","6,290327","4,508808",
22/03/2009 14.00,,"15,731005","12,093566",
22/03/2009 15.00,"2,067025","8,036056","4,87351",
22/03/2009 16.00,"1,411732","12,103367","8,490679",
22/03/2009 17.00,"2,265187","11,327778","8,650318",
22/03/2009 18.00,"3,390463","14,056611","11,005949",
22/03/2009 19.00,"4,741785","11,27071","8,42838",
22/03/2009 20.00,"3,312611","6,931032","4,796936",
22/03/2009 21.00,"2,374876","5,918095","4,616532",
22/03/2009 22.00,"1,789771","4,950552","4,282977",
22/03/2009 23.00,"1,443084","4,234623","3,532808",
23/03/2009 0.00,"1,592183","4,021919","3,421191",
23/03/2009 1.00,,"1,922116","2,615213",
23/03/2009 2.00,"0,705994",,,
23/03/2009 3.00,"0,674647","1,70163","3,772915",
23/03/2009 4.00,"0,651477","0,264583","2,716447",
23/03/2009 5.00,"0,767325","2,721053","5,356319",
23/03/2009 6.00,"0,537446","0,97273","3,554873",
23/03/2009 7.00,"0,578334","3,985602","5,950744",
23/03/2009 8.00,"0,880903","4,631497","5,955935",
23/03/2009 9.00,"3,62356","9,02824","8,166213",
23/03/2009 10.00,"7,668716",,,
23/03/2009 11.00,"6,438451",,,
23/03/2009 12.00,"4,26686",,,
23/03/2009 13.00,"3,265565",,,
23/03/2009 14.00,"2,546395",,,
23/03/2009 15.00,"2,682688",,,
23/03/2009 16.00,"1,69684",,,
23/03/2009 17.00,"2,107989",,,
23/03/2009 18.00,"2,108442",,,
23/03/2009 19.00,"1,722281",,,
23/03/2009 20.00,"2,197033",,,
23/03/2009 21.00,"1,186652",,,
23/03/2009 22.00,"1,398814",,,
23/03/2009 23.00,"0,756877",,,
24/03/2009 0.00,"0,83002",,,
24/03/2009 1.00,"0,785044",,,
24/03/2009 2.00,"0,81003",,,
24/03/2009 3.00,"0,827295",,,
24/03/2009 4.00,"0,78141",,,
24/03/2009 5.00,"0,953137",,,
24/03/2009 6.00,"0,950412",,,
24/03/2009 7.00,"0,920882",,,
24/03/2009 8.00,"1,152579",,,
24/03/2009 9.00,"1,157122",,,
24/03/2009 10.00,"1,150762",,,
24/03/2009 11.00,"1,124866",,,
24/03/2009 12.00,"1,031279",,,
24/03/2009 13.00,"0,82366",,,
24/03/2009 14.00,,,,
24/03/2009 15.00,,,,
24/03/2009 16.00,,,,
24/03/2009 17.00,"0,239313","15,829576","5,817063",
24/03/2009 18.00,"0,201797","16,723191","6,13634",
24/03/2009 19.00,"0,166446","15,926848","6,234978",
24/03/2009 20.00,"0,116275","17,740018","6,799552",
24/03/2009 21.00,"0,155775","16,408026","5,817063",
24/03/2009 22.00,"0,172849","15,850326","4,467275",
24/03/2009 23.00,"0,199753","16,155115","3,955915",
25/03/2009 0.00,"0,171346","16,461203","3,560064",
25/03/2009 1.00,,"17,107095","4,902064",
25/03/2009 2.00,"1,220635",,,
25/03/2009 3.00,"1,171047","16,874936","3,583424",
25/03/2009 4.00,"1,365417","18,061669","4,170064",
25/03/2009 5.00,"1,096166","17,361302","4,808617",
25/03/2009 6.00,"1,022342","14,976166","4,774872",
25/03/2009 7.00,"1,235394","12,535259","3,188872",
25/03/2009 8.00,"1,004897","13,099442","3,772915",
25/03/2009 9.00,"1,165795","16,523456","7,715851",
25/03/2009 10.00,"1,094748","13,124086","6,356977",
25/03/2009 11.00,"1,159126","8,973768","3,239488",
25/03/2009 12.00,"1,573428","10,185142","3,209638",
25/03/2009 13.00,"2,231266","13,69735","4,205105",
25/03/2009 14.00,"1,664336","15,524787","4,459487",
25/03/2009 15.00,"2,101969","16,906064","4,475063",
25/03/2009 16.00,"1,750021","17,083749","4,305042",
25/03/2009 17.00,"1,403808","16,781555","4,231063",
25/03/2009 18.00,"1,92604","19,75421","6,803444",
25/03/2009 19.00,"2,49596","22,729473","10,789209",
25/03/2009 20.00,"2,429138","26,31302","14,729547",
25/03/2009 21.00,"3,17073","38,103807","26,633624",
25/03/2009 22.00,"3,966921","32,045615","21,142322",
25/03/2009 23.00,"3,611111","43,31376","30,217055",
26/03/2009 0.00,"2,662471","53,417188","35,988678",
26/03/2009 1.00,"2,142714","33,662957","23,603085",
26/03/2009 2.00,"1,873947","28,194924","21,586193",
26/03/2009 3.00,"1,657877","14,993026","10,092255",
26/03/2009 4.00,"1,521455","13,177262","9,244743",
26/03/2009 5.00,"1,361402","11,578093","8,978679",
26/03/2009 6.00,"1,419261","14,182418","11,968971",
26/03/2009 7.00,"1,280395","22,481754","18,55957",
26/03/2009 8.00,"1,29126","46,576951","27,510983",
26/03/2009 9.00,"2,695159","17,843777","12,174035",
26/03/2009 10.00,"2,623869","14,910021","7,296637",
26/03/2009 11.00,"2,271741","28,97829","17,795115",
26/03/2009 12.00,"2,139455","26,266329","14,084499",
26/03/2009 13.00,"1,798583","22,293689","10,558186",
26/03/2009 14.00,"1,992893","16,566258","6,917658",
26/03/2009 15.00,"2,371309","18,114845","6,599679",
26/03/2009 16.00,"2,354076","18,750362","6,429658",
26/03/2009 17.00,"1,891603","20,568703","6,933233",
26/03/2009 18.00,"1,954592","27,821396","13,486181",
26/03/2009 19.00,"2,031827","75,153186","50,758473",
26/03/2009 20.00,"1,659657","34,961243","19,556318",
26/03/2009 21.00,"1,446515","30,015875","15,714629",
26/03/2009 22.00,"1,614445","48,346027","30,210555",
26/03/2009 23.00,"1,594978","39,006501","24,323411",
27/03/2009 0.00,"1,584173","37,124595","21,86653",
27/03/2009 1.00,,"42,549839","27,250109",
27/03/2009 2.00,"0,505991",,,
27/03/2009 3.00,"0,619986","24,807224","15,932672",
27/03/2009 4.00,"0,529157","14,124052","8,259658",
27/03/2009 5.00,"0,485398","11,36928","8,17919",
27/03/2009 6.00,"0,478044","16,024121","12,847634",
27/03/2009 7.00,"0,579168","23,851358","18,768529",
27/03/2009 8.00,"0,515184","33,072838","22,435007",
27/03/2009 9.00,"0,482824","22,211971","15,76914",
27/03/2009 10.00,"0,808262","15,20184","8,24019",
27/03/2009 11.00,"0,668158","14,815342","5,689871",
27/03/2009 12.00,"0,672938","15,288738","5,942957",
27/03/2009 13.00,"0,615941","16,730973","6,525702",
27/03/2009 14.00,"0,565195","17,266623","6,63602",
27/03/2009 15.00,"0,450832","17,838589","6,537382",
27/03/2009 16.00,,,,
27/03/2009 17.00,"0,544234","13,517069","5,523745",
27/03/2009 18.00,"0,476205","15,51052","7,469254",
27/03/2009 19.00,"0,419576","14,661002","7,630189",
27/03/2009 20.00,"0,400453","17,436528","9,98453",
27/03/2009 21.00,"0,478779","19,017539","10,302508",
27/03/2009 22.00,"0,651977","20,772331","10,889147",
27/03/2009 23.00,"0,576961","18,133001","8,27134",
28/03/2009 0.00,"0,483927","30,993787","19,344755",
28/03/2009 1.00,"0,594612","28,277925","16,020933",
28/03/2009 2.00,"0,636901","23,040747","11,188953",
28/03/2009 3.00,"0,636166","20,38714","8,541296",
28/03/2009 4.00,"0,603438","14,983948","4,598362",
28/03/2009 5.00,"0,447155","15,432702","5,273254",
28/03/2009 6.00,"0,601232","15,161634","5,453659",
28/03/2009 7.00,"0,567033","13,061831","4,71517",
28/03/2009 8.00,"0,55784","15,721926","7,413445",
28/03/2009 9.00,"0,397144","15,623355","6,199935",
28/03/2009 10.00,"0,368461","16,576633","6,193446",
28/03/2009 11.00,"0,23277","15,593526","5,525043",
28/03/2009 12.00,"0,259615","13,736259","4,417957",
28/03/2009 13.00,"0,189379","12,663659","4,09219",
28/03/2009 14.00,"0,274324","13,43536","4,308937",
28/03/2009 15.00,"0,254834","14,148697","4,386806",
28/03/2009 16.00,"0,199308","12,779091","3,217426",
28/03/2009 17.00,"0,390892","13,86855","3,67817",
28/03/2009 18.00,"0,263659","13,906163","3,954616",
28/03/2009 19.00,"0,373977","13,536524","4,48285",
28/03/2009 20.00,"0,31845","14,051423","4,392",
28/03/2009 21.00,"0,397512","13,571542","4,350467",
28/03/2009 22.00,"0,305948","14,107193","3,932552",
28/03/2009 23.00,"0,418472","12,727213","2,763171",
29/03/2009 0.00,"0,376183","13,161699","2,84883",
29/03/2009 1.00,,"12,043706","3,060382",
29/03/2009 2.00,"0,747108",,,
29/03/2009 3.00,"0,738606","11,777826","2,916318",
29/03/2009 4.00,"0,7431","11,37317","2,552914",
29/03/2009 5.00,"0,604392","10,55867","2,382893",
29/03/2009 6.00,"0,677875","11,26163","2,469851",
29/03/2009 7.00,"0,826544","10,916636","2,744999",
29/03/2009 8.00,"0,621882","11,803766","2,938383",
29/03/2009 9.00,"0,569532","12,242143","3,103212",
29/03/2009 10.00,"0,649211","12,846532","3,545787",
29/03/2009 11.00,"0,72476","12,728508","3,40302",
29/03/2009 12.00,"0,651397","13,223954","4,573701",
29/03/2009 13.00,"0,637672","13,426281","3,939043",
29/03/2009 14.00,"0,496534","11,685742","2,833255",
29/03/2009 15.00,"0,548519","11,203266","2,511383",
29/03/2009 16.00,"0,657834","11,515838","2,760574",
29/03/2009 17.00,"0,583136","12,548228","3,621064",
29/03/2009 18.00,"0,619574","12,762231","3,583424",
29/03/2009 19.00,"0,576941","12,25252","3,713211",
29/03/2009 20.00,"0,704476","11,897149","3,868957",
29/03/2009 21.00,"0,756097","12,661067","3,907892",
29/03/2009 22.00,"0,673746","12,475599","3,696339",
29/03/2009 23.00,"0,549369","12,495053","3,164213",
30/03/2009 0.00,"0,684192","11,569012","2,782639",
30/03/2009 1.00,"0,674474","12,418531","2,399766",
30/03/2009 2.00,"0,674717","12,160435","2,166149",
30/03/2009 3.00,"0,639008","11,596249","2,246617",
30/03/2009 4.00,"0,723788","12,548228","2,473746",
30/03/2009 5.00,"0,522769","12,174699","2,872191",
30/03/2009 6.00,"0,562974","13,275832","3,10451",
30/03/2009 7.00,"0,657591","19,16669","8,421893",
30/03/2009 8.00,"0,692208","18,129112","6,726873",
30/03/2009 9.00,"0,495684","15,755649","5,235616",
30/03/2009 10.00,"0,592124","13,932101","3,817042",
30/03/2009 11.00,"0,331225","13,01125","3,832616",
30/03/2009 12.00,"0,529814","11,876395","3,718404",
30/03/2009 13.00,"0,54439","11,462662","3,922169",
30/03/2009 14.00,"0,527628","11,01391","3,30568",
30/03/2009 15.00,"0,437139","12,000907","3,89232",
30/03/2009 16.00,"0,377137","14,086441","5,317383",
30/03/2009 17.00,"0,589694","12,514508","3,965",
30/03/2009 18.00,"0,517546","14,878893","6,511425",
30/03/2009 19.00,"0,536737","16,545505","8,076659",
30/03/2009 20.00,"0,670952","19,41959","11,078628",
30/03/2009 21.00,"0,627955","17,199181","8,410211",
30/03/2009 22.00,"0,626376","14,432733","5,270659",
30/03/2009 23.00,"0,778081","13,142244","5,022765",
31/03/2009 0.00,"0,574026","12,50543","3,634041",
31/03/2009 1.00,,"11,785608","3,222617",
31/03/2009 2.00,"0,624393",,,
31/03/2009 3.00,"0,710221","13,247299","3,946829",
31/03/2009 4.00,"0,859253","11,578093","3,244681",
31/03/2009 5.00,"0,91633","14,279692","5,048722",
31/03/2009 6.00,"0,70179","15,384713","6,729465",
31/03/2009 7.00,"0,60468","26,693029","14,316824",
31/03/2009 8.00,"0,797626","23,233993","11,005949",
31/03/2009 9.00,"0,573199","20,104392","8,9047",
31/03/2009 10.00,"0,632945","19,018836","8,829424",
31/03/2009 11.00,"0,586118","17,623292","6,824213",
31/03/2009 12.00,"0,561917","15,108458","4,870914",
31/03/2009 13.00,"0,524917","16,453421","5,932572",
31/03/2009 14.00,"0,524128","15,016372","5,249893",
31/03/2009 15.00,"0,511694","16,385977","5,667806",
31/03/2009 16.00,"0,294667","19,195218","7,492615",
31/03/2009 17.00,"0,365756","19,143345","8,536104",
31/03/2009 18.00,"0,390199","18,481888","9,231765",
31/03/2009 19.00,"0,503262","21,122514","11,554955",
31/03/2009 20.00,"0,491132","20,546656","12,382995",
31/03/2009 21.00,"0,611897","19,507791","12,638675",
31/03/2009 22.00,"0,449582","24,074432","13,887227",
31/03/2009 23.00,"0,778459","22,254781","14,042966",
01/04/2009 0.00,"0,63337","21,729498","12,66982",
01/04/2009 1.00,"0,740367","19,24839","11,65229",
01/04/2009 2.00,"0,855795","17,712782","10,237611",
01/04/2009 3.00,"0,736485","17,337957","8,244083",
01/04/2009 4.00,"0,768754","16,188838","7,48353",
01/04/2009 5.00,"0,852642","21,204233","10,432291",
01/04/2009 6.00,"1,117465","41,392945","25,107331",
01/04/2009 7.00,"1,111279","61,136771","31,790059",
01/04/2009 8.00,"0,779308","32,720075","16,835993",
01/04/2009 9.00,"0,597825","27,839561","13,834017",
01/04/2009 10.00,"0,480759","17,806165","6,597084",
01/04/2009 11.00,"0,367757","15,370446","5,570467",
01/04/2009 12.00,"0,578355","14,701207","6,402402",
01/04/2009 13.00,"0,556701","13,974902","6,590595",
01/04/2009 14.00,"0,664365","12,746667","5,532829",
01/04/2009 15.00,"0,741823","12,502836","5,438084",
01/04/2009 16.00,"0,702578","22,761901","13,285013",
01/04/2009 17.00,"0,593034","19,891682","11,569227",
01/04/2009 18.00,"0,4642","21,577761","13,477099",
01/04/2009 19.00,"0,584602","23,158775","15,382375",
01/04/2009 20.00,"0,786951","20,086229","13,147439",
01/04/2009 21.00,"0,723626","16,103237","8,598404",
01/04/2009 22.00,"0,765843","22,895493","13,26944",
01/04/2009 23.00,"0,87005","33,551411","22,996981",
02/04/2009 0.00,"0,955878","21,70097","12,739904",
02/04/2009 1.00,,"16,262763","8,24668",
02/04/2009 2.00,"0,5327",,,
02/04/2009 3.00,"0,735477","13,862064","5,441978",
02/04/2009 4.00,"0,505915","12,688303","4,559424",
02/04/2009 5.00,"0,62286","13,849095","6,074041",
02/04/2009 6.00,"0,640868","21,066759","11,626333",
02/04/2009 7.00,"0,709358","30,534658","18,8438",
02/04/2009 8.00,"0,518778","29,009417","16,113078",
02/04/2009 9.00,"0,682846","41,791079","21,503136",
02/04/2009 10.00,"0,374503","46,086694","23,118986",
02/04/2009 11.00,,,,
02/04/2009 12.00,,,,
02/04/2009 13.00,,,,
02/04/2009 14.00,"2,393041","33,653895","20,836019",
02/04/2009 15.00,"2,676593","18,785381","11,323932",
02/04/2009 16.00,"2,232301","23,169138","14,830775",
02/04/2009 17.00,"1,907208","14,899643","8,070169",
02/04/2009 18.00,"1,625462","16,249795","8,895616",
02/04/2009 19.00,"1,302175","19,678992","12,6231",
02/04/2009 20.00,"1,280503","17,712782","10,384269",
02/04/2009 21.00,"1,074611","20,302839","11,952095",
02/04/2009 22.00,"0,978889","27,969252","18,660801",
02/04/2009 23.00,"0,922901","39,367065","27,190397",
03/04/2009 0.00,"1,159496","37,028614","24,938597",
03/04/2009 1.00,"0,912065","18,921563","9,182445",
03/04/2009 2.00,"0,839821","18,90989","10,049423",
03/04/2009 3.00,"1,119763","24,58025","16,451821",
03/04/2009 4.00,"0,917482","23,551747","16,152017",
03/04/2009 5.00,"0,722427","20,247066","13,939143",
03/04/2009 6.00,"0,794671","24,265096","16,547865",
03/04/2009 7.00,"1,405122","115,574702","53,162127",
03/04/2009 8.00,"1,011398","32,119574","19,042376",
03/04/2009 9.00,"0,810924","16,050061","10,354424",
03/04/2009 10.00,"0,899422","25,667126","17,329184",
03/04/2009 11.00,"1,269666","19,087575","11,551059",
03/04/2009 12.00,"1,10712","18,846338","10,651635",
03/04/2009 13.00,"1,370806","19,282118","11,186358",
03/04/2009 14.00,"1,430406","21,567379","14,581586",
03/04/2009 15.00,"1,192005","20,247066","13,309669",
03/04/2009 16.00,"1,224515","10,731168","5,249893",
03/04/2009 17.00,"1,255218","11,297945","5,822254",
03/04/2009 18.00,"1,264248","14,862033","7,586063",
03/04/2009 19.00,"1,054744","18,19396","9,711977",
03/04/2009 20.00,"0,852465","17,13563","8,575041",
03/04/2009 21.00,"1,155883","16,558475","7,172042",
03/04/2009 22.00,"0,926513","21,715233","11,560143",
03/04/2009 23.00,"1,136017","16,768585","6,730764",
04/04/2009 0.00,"1,00598","20,055101","10,290819",
04/04/2009 1.00,,"22,100444","12,612716",
04/04/2009 2.00,"1,040632",,,
04/04/2009 3.00,"0,790953","20,606332","12,860613",
04/04/2009 4.00,"0,788675","15,27447","8,340126",
04/04/2009 5.00,"1,063413","10,639083","4,652871",
04/04/2009 6.00,"1,107152","10,285009","4,773574",
04/04/2009 7.00,"0,92126","18,716641","13,383648",
04/04/2009 8.00,"0,966821","12,763527","7,536744",
04/04/2009 9.00,"0,981858","15,855516","9,608147",
04/04/2009 10.00,"0,991881","22,433763","14,678932",
04/04/2009 11.00,"0,820113","20,418267","11,540675",
04/04/2009 12.00,"0,610528","19,806083","9,561424",
04/04/2009 13.00,"0,863396","13,021624","5,501681",
04/04/2009 14.00,"1,036987","11,711681","4,46468",
04/04/2009 15.00,"0,896201","14,151289","5,827445",
04/04/2009 16.00,"0,892556","13,434064","5,249893",
04/04/2009 17.00,"1,130844","13,327712","5,412126",
04/04/2009 18.00,"1,309902","12,533963","6,06885",
04/04/2009 19.00,"1,268441","20,649122","12,843737",
04/04/2009 20.00,"1,039265","34,770579","22,887958",
04/04/2009 21.00,"1,336328","38,325579","24,111869",
04/04/2009 22.00,"0,992792","42,13478","25,126796",
04/04/2009 23.00,"1,180506","35,788681","21,217597",
05/04/2009 0.00,"1,059768","36,17001","20,823057",
05/04/2009 1.00,"1,130388","27,261104","15,582254",
05/04/2009 2.00,"0,916248","29,092436","18,332442",
05/04/2009 3.00,"0,936751","21,379314","12,362225",
