,Comune Bari,,
,Piazza Duca Savoia,,
Parm,CO,PM10,BENZENE



08/07/2009 3.00,"0,2877585",,
08/07/2009 4.00,"0,24600257","22,46640968","8,70732823"
08/07/2009 5.00,"0,22226569",,"2,92509642"
08/07/2009 6.00,"0,27667935","17,58241081","2,59202282"
08/07/2009 7.00,"0,33534991",,"1,49183425"
08/07/2009 8.00,"0,66719201","15,62880993","0,68665094"
08/07/2009 9.00,"1,71614286",,"0,8930338"
08/07/2009 10.00,"1,47140199","34,18803024","0,90385163"
08/07/2009 11.00,"1,58121373",,"2,00067494"
08/07/2009 12.00,"1,34991812","41,02563095","4,94030327"
08/07/2009 13.00,"1,3289423",,"5,57535367"
08/07/2009 14.00,"1,26104377","41,02563095","6,4820112"
08/07/2009 15.00,"1,04587526",,"6,10273326"
08/07/2009 16.00,"0,95877403","28,32722092","4,95169876"
08/07/2009 17.00,"1,15071943",,"6,08062063"
08/07/2009 18.00,"1,46801068","27,8388195","4,96837247"
08/07/2009 19.00,"1,74835628",,"4,74887133"
08/07/2009 20.00,"1,9838319","34,18803024","4,84399439"
08/07/2009 21.00,"1,71961223",,"6,90493574"
08/07/2009 22.00,"1,28635805","34,18803024","9,44835816"
08/07/2009 23.00,"0,75835326",,"8,4902811"
09/07/2009 0.00,"0,54700944","25,39682007","8,27858543"
09/07/2009 1.00,,,
09/07/2009 2.00,"0,32452007","15,62880993",
09/07/2009 3.00,"0,26252343",,
09/07/2009 4.00,"0,2581442","10,25640965",
09/07/2009 5.00,"0,2535273",,
09/07/2009 6.00,"0,34412586","21,0012207",
09/07/2009 7.00,"0,59623302",,
09/07/2009 8.00,"0,731973","32,72283173",
09/07/2009 9.00,"0,90381982",,
09/07/2009 10.00,"1,29517943","29,7924099",
09/07/2009 11.00,"1,4974479",,
09/07/2009 12.00,"1,65564208","37,6068306",
09/07/2009 13.00,"1,67556824",,
09/07/2009 14.00,"1,37350588","42,49084091",
09/07/2009 15.00,"1,13035756",,
09/07/2009 16.00,"1,27967095","29,7924099",
09/07/2009 17.00,"1,42590874",,
09/07/2009 18.00,"1,51126014","25,88521957",
09/07/2009 19.00,"1,73586282",,
09/07/2009 20.00,"2,07067683","30,28083038",
09/07/2009 21.00,"1,97956451",,
09/07/2009 22.00,"1,43131434","44,93283081",
09/07/2009 23.00,"0,91901258",,
10/07/2009 0.00,"0,63439027","29,30401993",
10/07/2009 1.00,,,
10/07/2009 2.00,"0,42377225","15,14041042",
10/07/2009 3.00,"0,30123056",,
10/07/2009 4.00,"0,22943277","18,07081032",
10/07/2009 5.00,"0,18801353",,
10/07/2009 6.00,"0,19901812","23,93161964",
10/07/2009 7.00,"0,3940531",,"0,42512939"
10/07/2009 8.00,"0,47843405","18,07081032","0,47119847"
10/07/2009 9.00,"0,72187245",,"1,40038561"
10/07/2009 10.00,"0,91217287","29,30401993","0,7229792"
10/07/2009 11.00,"1,23016777",,"1,34683853"
10/07/2009 12.00,"1,55782868","44,93283081","1,30956954"
10/07/2009 13.00,"1,59992013",,"3,07932955"
10/07/2009 14.00,"1,54575812","48,84004974","4,56972576"
10/07/2009 15.00,"1,21494122",,"5,96714682"
10/07/2009 16.00,"1,24077976","26,37360954","5,24189361"
10/07/2009 17.00,"1,40626684",,"6,80281979"
10/07/2009 18.00,"1,63183414","35,16482162","5,69330126"
10/07/2009 19.00,"1,70228985",,"6,10691414"
10/07/2009 20.00,"1,73747867","26,37360954","7,44196157"
10/07/2009 21.00,"1,60165715",,"8,76595217"
10/07/2009 22.00,"1,37017165","29,30401993","8,46758065"
10/07/2009 23.00,"1,05722585",,"8,34210827"
11/07/2009 0.00,"0,71252216","32,23442078","6,6629355"
11/07/2009 1.00,,,"7,00925553"
11/07/2009 2.00,"0,4155788","18,55920982","5,89628327"
11/07/2009 3.00,"0,32353099",,
11/07/2009 4.00,"0,24259844","25,88521957","7,19763749"
11/07/2009 5.00,"0,22713889",,"2,400539"
11/07/2009 6.00,"0,24831742","20,02441978","0,7428585"
11/07/2009 7.00,"0,30779417",,"0,6915122"
11/07/2009 8.00,"0,33548156","29,7924099","0,52537"
11/07/2009 9.00,"0,54648869",,"0,31453878"
11/07/2009 10.00,"0,72065852","18,55920982","0,33424315"
11/07/2009 11.00,"0,81196306",,"0,61473887"
11/07/2009 12.00,"0,90839477","33,69963074","1,35011327"
11/07/2009 13.00,"1,02932061",,"2,30860831"
11/07/2009 14.00,"0,82032543","23,93161964","1,59362273"
11/07/2009 15.00,"0,57307166",,"3,0325262"
11/07/2009 16.00,"0,53536643","13,18680954","3,67676824"
11/07/2009 17.00,"0,65218914",,"2,73590391"
11/07/2009 18.00,"0,92571017","14,65200996","2,51109707"
11/07/2009 19.00,"1,24999025",,"1,63887516"
11/07/2009 20.00,"1,4398969","22,46640968","2,53348226"
11/07/2009 21.00,"1,32626862",,"3,43097154"
11/07/2009 22.00,"1,06497427","18,55920982","4,53386736"
11/07/2009 23.00,"0,84844504",,"4,44731252"
12/07/2009 0.00,"0,72550958","17,58241081","5,24338656"
12/07/2009 1.00,,,"5,39199671"
12/07/2009 2.00,"0,51168781","9,76801014","2,86124611"
12/07/2009 3.00,"0,35807207",,
12/07/2009 4.00,"0,23885879","5,86080599","6,91017329"
12/07/2009 5.00,"0,18912843",,"0,90485846"
12/07/2009 6.00,"0,19935946","12,21000957","0,27119322"
12/07/2009 7.00,"0,2029931",,"0,49296431"
12/07/2009 8.00,"0,2722372","11,23320961",
12/07/2009 9.00,"0,42265501",,
12/07/2009 10.00,"0,59550956","16,60560989","0,537993"
12/07/2009 11.00,"0,70208259",,
12/07/2009 12.00,"0,85348832","24,42000961","0,69791015"
12/07/2009 13.00,"0,66123886",,"1,43540906"
12/07/2009 14.00,"0,46547459","19,53602028","2,15578778"
12/07/2009 15.00,"0,31122509",,"2,31583002"
12/07/2009 16.00,"0,35068481","11,72161007","2,31040738"
12/07/2009 17.00,"0,4432359",,"0,86719692"
12/07/2009 18.00,"0,57789243","9,27960968","0,7261858"
12/07/2009 19.00,"0,72823218",,"0,42417138"
12/07/2009 20.00,"0,94133748","22,46640968","0,77614694"
12/07/2009 21.00,"1,00058705",,"1,37675968"
12/07/2009 22.00,"0,75189217","10,7448101","2,50921969"
12/07/2009 23.00,"0,59961851",,"1,99014798"
13/07/2009 0.00,"0,46827874","15,14041042","1,85418626"
13/07/2009 1.00,,,"2,48323026"
13/07/2009 2.00,"0,3287898","8,79120922","1,47354147"
13/07/2009 3.00,"0,26037983",,
13/07/2009 4.00,"0,21760802","24,90842056","6,35686834"
13/07/2009 5.00,"0,21867516",,"1,49002399"
13/07/2009 6.00,"0,23905334","17,58241081","0,17717259"
13/07/2009 7.00,"0,31116801",,"0,53481589"
13/07/2009 8.00,"0,5377407","16,11721039","0,6172295"
13/07/2009 9.00,"1,02335115",,"0,28607193"
13/07/2009 10.00,"1,3678498","27,35042",
13/07/2009 11.00,"1,36773214",,"1,31379416"
13/07/2009 12.00,"1,29253721","44,93283081","3,33518641"
13/07/2009 13.00,"1,27306657",,"4,80329609"
13/07/2009 14.00,"1,17974308","27,35042","6,06033656"
13/07/2009 15.00,"0,93602974",,"5,82927721"
13/07/2009 16.00,"0,9634783","24,42000961","6,6067849"
13/07/2009 17.00,"1,25166086",,"6,37676696"
13/07/2009 18.00,"1,50402316","24,90842056","4,848996"
13/07/2009 19.00,"1,71262689",,"4,49169339"
13/07/2009 20.00,"1,82451116","22,95482063","6,25840646"
13/07/2009 21.00,"1,9687801",,"9,10221509"
13/07/2009 22.00,"1,59485821","19,53602028","9,7057812"
13/07/2009 23.00,"1,04218803",,"9,30169455"
14/07/2009 0.00,"0,74401444","20,02441978","7,80616453"
14/07/2009 1.00,,,"8,74418634"
14/07/2009 2.00,"0,39926764","33,69963074","6,56112262"
14/07/2009 3.00,"0,32092488",,
14/07/2009 4.00,"0,27741213","19,04759979","7,3397968"
14/07/2009 5.00,"0,25577575",,"2,13088857"
14/07/2009 6.00,"0,27952078","11,72161007","1,21078833"
14/07/2009 7.00,"0,41732514",,"0,8101839"
14/07/2009 8.00,"0,69060268","9,76801014",
14/07/2009 9.00,"1,29575378",,"0,5934612"
14/07/2009 10.00,"1,44410371","35,65322113","1,70827626"
14/07/2009 11.00,"1,46188278",,
14/07/2009 12.00,"1,53722333","39,07204056","10,28008008"
14/07/2009 13.00,"1,57467808",,"6,49637429"
14/07/2009 14.00,"1,15514061","36,63003159","8,49601393"
14/07/2009 15.00,"0,83607157",,"7,99085376"
14/07/2009 16.00,"0,92152782","25,39682007","8,22934026"
14/07/2009 17.00,"1,0201008",,"5,90382433"
14/07/2009 18.00,"1,19634666","32,23442078","4,51571798"
14/07/2009 19.00,"1,41356324",,"4,8123006"
14/07/2009 20.00,"1,7516742","25,88521957","5,45509037"
14/07/2009 21.00,"2,20072461",,"6,12967155"
14/07/2009 22.00,"2,0283116","45,42124176","7,34825214"
14/07/2009 23.00,"1,46524031",,"9,55136602"
15/07/2009 0.00,"0,98580902","24,90842056","10,38466836"
15/07/2009 1.00,,,"10,19116377"
15/07/2009 2.00,"0,56996693","22,95482063","7,92203134"
15/07/2009 3.00,"0,44186936",,
15/07/2009 4.00,"0,44731923","22,46640968","8,74819535"
15/07/2009 5.00,"0,37517427",,"2,9944548"
15/07/2009 6.00,"0,33706829","36,14162064","2,43918704"
15/07/2009 7.00,"0,42082247",,"1,87150069"
15/07/2009 8.00,"0,61312902","47,37483978","1,49020298"
15/07/2009 9.00,"1,29626871",,"1,48575259"
15/07/2009 10.00,"1,71140481","69,84127045","1,34190506"
15/07/2009 11.00,"1,56056061",,"2,20200738"
15/07/2009 12.00,"1,57130191","50,30524063","4,80075969"
15/07/2009 13.00,"1,49209006",,"6,93804316"
15/07/2009 14.00,"1,29382104","38,58362961","5,87939497"
15/07/2009 15.00,"1,14135749",,"6,48448251"
15/07/2009 16.00,"1,13188022","31,25761986","8,49946156"
15/07/2009 17.00,"1,11869125",,"5,72552186"
15/07/2009 18.00,"1,03967629","30,76922989","6,28943615"
15/07/2009 19.00,"1,38973549",,"4,86736709"
15/07/2009 20.00,"1,78947262","25,39682007","6,49992057"
15/07/2009 21.00,"2,22407587",,"5,75802518"
15/07/2009 22.00,"1,96799722","42,49084091","6,62247009"
15/07/2009 23.00,"1,46883084",,"7,45727963"
16/07/2009 0.00,"1,2023266","42,49084091","10,69459911"
16/07/2009 1.00,,,"8,54623543"
16/07/2009 2.00,"0,78968011","38,58362961","6,8951461"
16/07/2009 3.00,"0,56002948",,
16/07/2009 4.00,"0,40520797","40,53723145","9,95856672"
16/07/2009 5.00,"0,31509639",,"4,5120283"
16/07/2009 6.00,"0,34685778","30,28083038","2,81100529"
16/07/2009 7.00,"0,61707604",,"1,80210569"
16/07/2009 8.00,"0,85932264","48,84004974","1,43107053"
16/07/2009 9.00,"1,27306424",,"1,58452465"
16/07/2009 10.00,"1,27492125","62,02685165","1,94935509"
16/07/2009 11.00,"1,3087377",,"3,24046507"
16/07/2009 12.00,"1,30099511","46,88644028","3,80841177"
16/07/2009 13.00,"1,15754983",,"4,37445363"
16/07/2009 14.00,"1,12120416","36,63003159","5,81084307"
16/07/2009 15.00,"0,90566285",,"5,48398436"
16/07/2009 16.00,"0,95429461","34,18803024","5,17553537"
16/07/2009 17.00,"1,17832993",,"4,14226541"
16/07/2009 18.00,"1,14352556","27,35042","3,25897853"
16/07/2009 19.00,"1,23600792",,"3,92614986"
16/07/2009 20.00,"1,47256699","28,32722092","3,7887257"
16/07/2009 21.00,"1,38514073",,"5,04026522"
16/07/2009 22.00,"1,53885782","36,63003159","5,5243379"
16/07/2009 23.00,"1,32098418",,"5,91017143"
17/07/2009 0.00,"1,00079209","35,65322113","7,76704054"
17/07/2009 1.00,,,"6,75233692"
17/07/2009 2.00,"0,57184491","33,21123123","5,57715376"
17/07/2009 3.00,"0,40774767",,
17/07/2009 4.00,"0,32931871","22,95482063","8,44807255"
17/07/2009 5.00,"0,27428178",,"3,14711769"
17/07/2009 6.00,"0,337617","39,07204056","1,93033617"
17/07/2009 7.00,"0,52892631",,"1,48098591"
17/07/2009 8.00,"0,8479336","49,81684113","1,30665075"
17/07/2009 9.00,"1,49764362",,"1,24767289"
17/07/2009 10.00,"1,6983172","60,07326126","1,62751527"
17/07/2009 11.00,"1,39598222",,"2,86309501"
17/07/2009 12.00,"1,42664386","46,88644028","4,61998082"
17/07/2009 13.00,"1,49503635",,"6,5446523"
17/07/2009 14.00,"1,33857452","34,18803024","7,25629602"
17/07/2009 15.00,"1,00874088",,"5,98881197"
17/07/2009 16.00,"0,96994172","31,25761986","5,91382042"
17/07/2009 17.00,"1,00949114",,"6,3898049"
17/07/2009 18.00,"1,15212442","38,0952301","5,58681119"
17/07/2009 19.00,"1,59724879",,"4,8810498"
17/07/2009 20.00,"1,84983943","36,63003159","4,05499766"
17/07/2009 21.00,"2,09464554",,"4,96363325"
17/07/2009 22.00,"1,40633558","38,0952301","5,90973208"
17/07/2009 23.00,"0,7582053",,"7,11000972"
18/07/2009 0.00,"0,73584196","37,6068306","9,40865244"
18/07/2009 1.00,,,"6,4402898"
18/07/2009 2.00,"0,59581828","35,16482162","4,24763576"
18/07/2009 3.00,"0,42921047",,
18/07/2009 4.00,"0,33257139","38,0952301","8,52100874"
18/07/2009 5.00,"0,29117777",,"2,4363313"
18/07/2009 6.00,"0,33292788","34,18803024","1,72230272"
18/07/2009 7.00,"0,4824032",,"1,30873662"
18/07/2009 8.00,"0,64265128","35,16482162","0,87062014"
18/07/2009 9.00,"1,08472684",,"0,63134343"
18/07/2009 10.00,"1,17674786","63,98046112","0,83849718"
18/07/2009 11.00,"1,11396601",,"2,01810022"
18/07/2009 12.00,"1,29532739","51,28205109","3,11620801"
18/07/2009 13.00,"1,16735563",,"4,04552227"
18/07/2009 14.00,"0,92656877","39,07204056","4,38209028"
18/07/2009 15.00,"0,66833953",,"3,88850967"
18/07/2009 16.00,"0,38288424","42,97924042","4,26454847"
18/07/2009 17.00,"0,30151715",,"3,82776019"
18/07/2009 18.00,"0,30589638","31,25761986","2,4255389"
18/07/2009 19.00,"0,4088486",,"1,74731685"
18/07/2009 20.00,"0,61175432","40,53723145","1,5440216"
18/07/2009 21.00,"0,9968474",,"0,97913912"
18/07/2009 22.00,"0,92613539","45,42124176","1,28954075"
18/07/2009 23.00,"0,74355193",,"1,95007309"
19/07/2009 0.00,"0,60993925","31,74603081","2,5301526"
19/07/2009 1.00,,,"2,15114416"
19/07/2009 2.00,"0,37798775","34,18803024","1,78718122"
19/07/2009 3.00,"0,31206855",,
19/07/2009 4.00,"0,24320191","38,58362961","7,09231494"
19/07/2009 5.00,"0,21914116",,"1,32556289"
19/07/2009 6.00,"0,23282758","27,8388195","0,64269925"
19/07/2009 7.00,"0,22975198",,"0,44479817"
19/07/2009 8.00,"0,25377195","27,8388195","0,57446567"
19/07/2009 9.00,"0,34267543",,"0,62750222"
19/07/2009 10.00,"0,49827633","33,69963074","0,58478314"
19/07/2009 11.00,"0,65600568",,"0,34426772"
19/07/2009 12.00,"0,73840147","21,48962021","0,69788879"
19/07/2009 13.00,"0,64508031",,"1,0206612"
19/07/2009 14.00,"0,43682374","17,58241081","1,40746393"
19/07/2009 15.00,"0,31952339",,"1,79327508"
19/07/2009 16.00,"0,32405873","27,8388195","1,73233136"
19/07/2009 17.00,"0,39379214",,"0,95289544"
19/07/2009 18.00,"0,58422071","16,11721039","0,81894739"
19/07/2009 19.00,"0,67056002",,"0,6895138"
19/07/2009 20.00,"0,83960968","11,23320961","0,31078605"
19/07/2009 21.00,"0,810028",,"1,13546321"
19/07/2009 22.00,"0,88023556","7,81440783","1,85467748"
19/07/2009 23.00,"0,81984895",,"1,93271392"
20/07/2009 0.00,"0,63521975","42,97924042","2,37258574"
20/07/2009 1.00,,,"2,46659417"
20/07/2009 2.00,"0,43622959","33,21123123","2,08585276"
20/07/2009 3.00,"0,32436163",,
20/07/2009 4.00,"0,25232036","20,02441978","6,24648011"
20/07/2009 5.00,"0,23833104",,"1,5622259"
20/07/2009 6.00,"0,29875377","20,51280975","0,86912617"
20/07/2009 7.00,"0,4516472",,"0,77217657"
20/07/2009 8.00,"0,64077913","32,72283173","0,17207843"
20/07/2009 9.00,"0,93400031",,"0,51507592"
20/07/2009 10.00,"1,22690577","35,16482162","0,69837797"
20/07/2009 11.00,"1,31589896",,"1,67374911"
20/07/2009 12.00,"1,43370143","32,72283173","2,49534069"
20/07/2009 13.00,"1,29483576",,"4,005544"
20/07/2009 14.00,"1,00019211","32,72283173","5,8516207"
20/07/2009 15.00,"0,72894283",,"4,75994951"
20/07/2009 16.00,"0,73850632","25,39682007","4,62142903"
20/07/2009 17.00,"0,98430617",,"3,48940124"
20/07/2009 18.00,"1,17857458","21,48962021","2,9914516"
20/07/2009 19.00,"1,33731748",,"2,77644153"
20/07/2009 20.00,"1,53383784","22,46640968","3,43651419"
20/07/2009 21.00,"1,36754807",,"4,38424327"
20/07/2009 22.00,"0,99778173","12,69841003","6,45016893"
20/07/2009 23.00,"0,76585236",,"6,97219198"
21/07/2009 0.00,"0,66097207","10,7448101","5,98010543"
21/07/2009 1.00,,,"4,68066826"
21/07/2009 2.00,"0,41839344","15,62880993","3,98884384"
21/07/2009 3.00,"0,3213804",,
21/07/2009 4.00,"0,2441176","11,72161007","7,78217756"
21/07/2009 5.00,"0,20756106",,"1,81148752"
21/07/2009 6.00,"0,23625268","17,09399986","1,20573384"
21/07/2009 7.00,"0,41472602",,"0,83796122"
21/07/2009 8.00,"0,66398243","27,35042","0,55995105"
21/07/2009 9.00,"0,97196416",,"0,70311515"
21/07/2009 10.00,"1,34950222","40,53723145","1,09347128"
21/07/2009 11.00,"1,4425729",,"1,5091619"
21/07/2009 12.00,"1,34325782","35,65322113","3,31644412"
21/07/2009 13.00,"1,19584687",,"3,5479418"
21/07/2009 14.00,"0,91122106","34,67642975","5,45909226"
21/07/2009 15.00,"0,63552731",,"5,41262147"
21/07/2009 16.00,"0,82727932","26,37360954","5,17748395"
21/07/2009 17.00,"1,36704945",,"3,23314267"
21/07/2009 18.00,"1,7370383","31,25761986","2,72446978"
21/07/2009 19.00,"1,7053037",,"3,61544212"
21/07/2009 20.00,"1,66123874","22,95482063","5,7627227"
21/07/2009 21.00,"1,49770303",,"6,95365919"
21/07/2009 22.00,"1,02263001","23,93161964","8,23268721"
21/07/2009 23.00,"0,74744886",,"7,24164817"
22/07/2009 0.00,"0,61762359","19,53602028","7,01586603"
22/07/2009 1.00,,,"5,05647417"
22/07/2009 2.00,"0,41095259","19,53602028","2,94944035"
22/07/2009 3.00,"0,32935133",,
22/07/2009 4.00,"0,26964974","17,09399986",
22/07/2009 5.00,"0,25956666",,
22/07/2009 6.00,"0,27245622","32,23442078",
22/07/2009 7.00,"0,45373838",,
22/07/2009 8.00,"0,85829045","45,42124176",
22/07/2009 9.00,"1,15150464",,
22/07/2009 10.00,"1,37623897","60,07326126",
22/07/2009 11.00,"1,35034102",,
22/07/2009 12.00,"1,28253336","49,81684113",
22/07/2009 13.00,"1,34476649",,
22/07/2009 14.00,"1,16522485","29,30401993",
22/07/2009 15.00,"0,96456874",,
22/07/2009 16.00,"1,02806707","31,25761986",
22/07/2009 17.00,"1,24038599",,
22/07/2009 18.00,"1,3418004","33,21123123",
22/07/2009 19.00,"1,49856863",,
22/07/2009 20.00,"1,7738325","22,95482063",
22/07/2009 21.00,"2,03256968",,
22/07/2009 22.00,"1,41941503","30,76922989",
22/07/2009 23.00,"1,06491602",,
23/07/2009 0.00,"0,77624999","31,74603081",
23/07/2009 1.00,,,
23/07/2009 2.00,"0,44579308","24,90842056",
23/07/2009 3.00,"0,33846512",,
23/07/2009 4.00,"0,29737324","24,42000961",
23/07/2009 5.00,"0,27200537",,
23/07/2009 6.00,"0,28619041","21,48962021",
23/07/2009 7.00,"0,38730309",,
23/07/2009 8.00,"0,74394454","33,69963074",
23/07/2009 9.00,"1,1547981",,
23/07/2009 10.00,"1,65751773","51,77045059",
23/07/2009 11.00,"1,94256294",,
23/07/2009 12.00,"1,53609561","34,67642975",
23/07/2009 13.00,"1,3565493",,
23/07/2009 14.00,"1,12267439","35,65322113",
23/07/2009 15.00,"0,70522227",,
23/07/2009 16.00,"0,78345668","28,32722092",
23/07/2009 17.00,"0,82206128",,
23/07/2009 18.00,"1,19608919","22,95482063",
23/07/2009 19.00,"1,68635614",,
23/07/2009 20.00,"2,18260187","42,00244141",
23/07/2009 21.00,"2,46697488",,
23/07/2009 22.00,"1,4538303","41,5140419",
23/07/2009 23.00,"1,01195978",,
24/07/2009 0.00,"0,76804839","37,11843109",
24/07/2009 1.00,,,
24/07/2009 2.00,"0,45889933","25,88521957",
24/07/2009 3.00,"0,38914728",,
24/07/2009 4.00,"0,35983239","34,18803024",
24/07/2009 5.00,"0,3375506",,
24/07/2009 6.00,"0,34596539","38,58362961",
24/07/2009 7.00,"0,52027153",,
24/07/2009 8.00,"0,80895154","45,90964127",
24/07/2009 9.00,"1,25724121",,
24/07/2009 10.00,"1,73870309","74,23686981",
24/07/2009 11.00,"1,96078587",,
24/07/2009 12.00,"1,83333604","79,12088013",
24/07/2009 13.00,"1,87177521",,
24/07/2009 14.00,"1,18948481","61,05006027",
24/07/2009 15.00,"0,72732814",,
24/07/2009 16.00,"0,72760541","54,70085144",
24/07/2009 17.00,"0,94461928",,
24/07/2009 18.00,"1,5672547","54,21244049",
24/07/2009 19.00,"2,43172547",,
24/07/2009 20.00,"2,23164837","58,11965179",
24/07/2009 21.00,"2,17578429",,
24/07/2009 22.00,"1,89310986","65,44566345",
24/07/2009 23.00,"1,18743091",,
25/07/2009 0.00,"0,73155593","58,6080513",
25/07/2009 1.00,,,
25/07/2009 2.00,"0,69477921","53,23564148",
25/07/2009 3.00,"0,63750082",,
25/07/2009 4.00,"0,60401056","61,05006027",
25/07/2009 5.00,"0,49224512",,
25/07/2009 6.00,"0,50365746","58,11965179",
25/07/2009 7.00,"0,60104797",,
25/07/2009 8.00,"0,8932987","56,65444183",
25/07/2009 9.00,"0,90882",,
25/07/2009 10.00,"0,86209884","67,39926147",
25/07/2009 11.00,"0,83954793",,
25/07/2009 12.00,"0,86091403","55,18925095",
25/07/2009 13.00,"0,96343869",,
25/07/2009 14.00,"0,89906429","27,35042",
25/07/2009 15.00,"0,69978172",,
25/07/2009 16.00,"0,64097601","27,8388195",
25/07/2009 17.00,"0,73445678",,
25/07/2009 18.00,"0,81063962","29,30401993",
25/07/2009 19.00,"0,7898269",,
25/07/2009 20.00,"0,84752585","29,30401993",
25/07/2009 21.00,"0,90708182",,
25/07/2009 22.00,"0,78769378","29,7924099",
25/07/2009 23.00,"0,77418677",,
26/07/2009 0.00,"0,69974211","21,0012207",
26/07/2009 1.00,,,
26/07/2009 2.00,"0,58680351","25,88521957",
26/07/2009 3.00,"0,4320321",,
26/07/2009 4.00,"0,34053766","28,32722092",
26/07/2009 5.00,"0,31489834",,
26/07/2009 6.00,"0,2871259","31,25761986",
26/07/2009 7.00,"0,34650246",,
26/07/2009 8.00,"0,42559314","30,28083038",
26/07/2009 9.00,"0,56686454",,
26/07/2009 10.00,"0,69802257","37,6068306",
26/07/2009 11.00,"0,71888073",,
26/07/2009 12.00,"0,76636729","25,88521957",
26/07/2009 13.00,"0,74997225",,
26/07/2009 14.00,"0,61024098","22,95482063",
26/07/2009 15.00,"0,41358316",,
26/07/2009 16.00,"0,38217592","17,09399986",
26/07/2009 17.00,"0,32481365",,
26/07/2009 18.00,"0,33500624","22,95482063",
26/07/2009 19.00,"0,46146349",,
26/07/2009 20.00,"0,55955533","17,09399986",
26/07/2009 21.00,"0,60139164",,
26/07/2009 22.00,"0,604868","22,46640968",
26/07/2009 23.00,"0,53344185",,
27/07/2009 0.00,"0,48212477","14,16361046",
27/07/2009 1.00,,,"1,31273648"
27/07/2009 2.00,"0,31721319","9,27960968","0,46302586"
27/07/2009 3.00,"0,24213826",,
27/07/2009 4.00,"0,22004287","8,79120922","4,5591032"
27/07/2009 5.00,"0,22273053",,"1,00480515"
27/07/2009 6.00,"0,26656598","18,55920982","0,16586863"
27/07/2009 7.00,"0,39609185",,"0,23551483"
27/07/2009 8.00,"0,61119395","28,32722092",
27/07/2009 9.00,"0,77724373",,"0,45102933"
27/07/2009 10.00,"1,02159549","41,5140419","0,36843673"
27/07/2009 11.00,"1,19610434",,"0,6918651"
27/07/2009 12.00,"1,36262827","35,16482162","1,92958461"
27/07/2009 13.00,"1,28246812",,"2,87235175"
27/07/2009 14.00,"0,97364992","23,93161964","3,56440804"
27/07/2009 15.00,"0,90957841",,"4,52467775"
27/07/2009 16.00,"1,11586496","33,69963074","4,44468358"
