,Foggia,,
,Manfredonia - Capitaneria di Porto,,
Parm,SO2,NO2,PM10



17/05/2009 16.00,"1,38706088","6,03045565","41,5"
17/05/2009 17.00,"1,30759351","4,09684049","41,5"
17/05/2009 18.00,"1,4719458","2,97309882","41,5"
17/05/2009 19.00,"1,37983611","12,33413992","41,5"
17/05/2009 20.00,"1,60559485","29,15759848","41,5"
17/05/2009 21.00,"1,62184956","41,21893424","41,5"
17/05/2009 22.00,"1,4520787","24,22616808","41,5"
17/05/2009 23.00,"1,57669781","16,80793886","41,5"
18/05/2009 0.00,"1,41776411","15,90580754","41,5"
18/05/2009 1.00,,"6,53838801","43,40000153"
18/05/2009 2.00,"1,3093997",,"43,40000153"
18/05/2009 3.00,"1,23173853","6,61838226","43,40000153"
18/05/2009 4.00,"1,37080616","6,37454873","43,40000153"
18/05/2009 5.00,"1,56766787","7,10861715","43,40000153"
18/05/2009 6.00,"1,73924391","18,66127678","43,40000153"
18/05/2009 7.00,"1,61101343","18,85984372","43,40000153"
18/05/2009 8.00,"1,60920724","22,48127688","43,40000153"
18/05/2009 9.00,"1,57850401","25,4072296","43,40000153"
18/05/2009 10.00,"1,42860024","10,71815002","43,40000153"
18/05/2009 11.00,"1,35274526","14,99044328","43,40000153"
18/05/2009 12.00,"1,32565442","7,38277883","43,40000153"
18/05/2009 13.00,"1,42498786","5,05585954","43,40000153"
18/05/2009 14.00,"1,22451478","4,86982767","43,40000153"
18/05/2009 15.00,"1,64713422","7,84554784","43,40000153"
18/05/2009 16.00,"1,21367763","12,06788054","43,40000153"
18/05/2009 17.00,"1,5080676","7,01115486","43,40000153"
18/05/2009 18.00,"1,90179","10,66350698","43,40000153"
18/05/2009 19.00,"1,58753395","11,82004518","43,40000153"
18/05/2009 20.00,"1,76452856","13,80068407","43,40000153"
18/05/2009 21.00,"1,64171666","7,8124473","43,40000153"
18/05/2009 22.00,"1,2010353","12,81967129","43,40000153"
18/05/2009 23.00,"1,50084284","20,60684768","43,40000153"
19/05/2009 0.00,"1,36538759","21,44677016","43,40000153"
19/05/2009 1.00,"1,43221262","24,39503592","55,5"
19/05/2009 2.00,"1,39789701","14,49651058","55,5"
19/05/2009 3.00,"1,45930347","13,45744566","55,5"
19/05/2009 4.00,"1,4520787","11,58961094","55,5"
19/05/2009 5.00,"1,3816423","18,63727354","55,5"
19/05/2009 6.00,"1,60198247","23,858892","55,5"
19/05/2009 7.00,"1,67422506","22,10945024","55,5"
19/05/2009 8.00,"1,69228597","32,28107992","55,5"
19/05/2009 9.00,"1,47555818","22,02124968","55,5"
19/05/2009 10.00,"1,32746061","16,68978108","55,5"
19/05/2009 11.00,"1,45749728","17,46795934","55,5"
19/05/2009 12.00,"1,53154607","12,26648571","55,5"
19/05/2009 13.00,"1,26063557","8,45616798","55,5"
19/05/2009 14.00,"1,2209024","9,63099065","55,5"
19/05/2009 15.00,"1,28772642","9,76374654","55,5"
19/05/2009 16.00,"1,31842965","12,52689629","55,5"
19/05/2009 17.00,"1,38886707","9,12735838","55,5"
19/05/2009 18.00,"1,36899997","14,70569294","55,5"
19/05/2009 19.00,"1,44666114","21,33482256","55,5"
19/05/2009 20.00,"1,5803102","32,28882352","55,5"
19/05/2009 21.00,"1,36899997","33,06343208","55,5"
19/05/2009 22.00,"1,5423822","38,07501352","55,5"
19/05/2009 23.00,"1,67783745","34,3018536","55,5"
20/05/2009 0.00,"1,4520787","23,28622888","55,5"
20/05/2009 1.00,,"7,44044858",
20/05/2009 2.00,"1,22993234",,
20/05/2009 3.00,"1,29495119","3,64928718",
20/05/2009 4.00,"1,22451478","2,97002432",
20/05/2009 5.00,"1,2913388","4,81800482",
20/05/2009 6.00,"1,33829674","6,58488211",
20/05/2009 7.00,"1,32384822","12,82261194",
20/05/2009 8.00,"1,37080616","14,02164818",
20/05/2009 9.00,"1,51167897","20,06324696",
20/05/2009 10.00,"1,50987278","18,43237023",
20/05/2009 11.00,"1,58934014","17,33259166",
20/05/2009 12.00,"1,70673449","17,66033905",
20/05/2009 13.00,"1,65255279","17,37726745",
20/05/2009 14.00,"1,6326857","16,21639665",
20/05/2009 15.00,"1,5622493","13,64465914",
20/05/2009 16.00,"1,54057601","12,28970886",
20/05/2009 17.00,,,
20/05/2009 18.00,,,
20/05/2009 19.00,,,
20/05/2009 20.00,,,
20/05/2009 21.00,,,
20/05/2009 22.00,,,
20/05/2009 23.00,,,
21/05/2009 0.00,,,
21/05/2009 1.00,,,
21/05/2009 2.00,,,
21/05/2009 3.00,,,
21/05/2009 4.00,,,
21/05/2009 5.00,,,
21/05/2009 6.00,,,
21/05/2009 7.00,,,
21/05/2009 8.00,,,
21/05/2009 9.00,,,
21/05/2009 10.00,,,
21/05/2009 11.00,,,
21/05/2009 12.00,,,
21/05/2009 13.00,,,
21/05/2009 14.00,,,
21/05/2009 15.00,,,
21/05/2009 16.00,,,
21/05/2009 17.00,,,
21/05/2009 18.00,,,
21/05/2009 19.00,,,
21/05/2009 20.00,,,
21/05/2009 21.00,,,
21/05/2009 22.00,,,
21/05/2009 23.00,,,
22/05/2009 0.00,,,
22/05/2009 1.00,,,
22/05/2009 2.00,,,
22/05/2009 3.00,,,
22/05/2009 4.00,,,
22/05/2009 5.00,,,
22/05/2009 6.00,,,
22/05/2009 7.00,,,
22/05/2009 8.00,,,
22/05/2009 9.00,,,
22/05/2009 10.00,,,
22/05/2009 11.00,,,
22/05/2009 12.00,,,
22/05/2009 13.00,,,
22/05/2009 14.00,,,
22/05/2009 15.00,,,
22/05/2009 16.00,,,
22/05/2009 17.00,,,
22/05/2009 18.00,,,
22/05/2009 19.00,,,
22/05/2009 20.00,,,
22/05/2009 21.00,,,
22/05/2009 22.00,,,
22/05/2009 23.00,,,
23/05/2009 0.00,,,
23/05/2009 1.00,,,
23/05/2009 2.00,,,
23/05/2009 3.00,,,
23/05/2009 4.00,,,
23/05/2009 5.00,,,
23/05/2009 6.00,,,
23/05/2009 7.00,,,
23/05/2009 8.00,,,
23/05/2009 9.00,,,
23/05/2009 10.00,,,
23/05/2009 11.00,,,
23/05/2009 12.00,,,
23/05/2009 13.00,,,
23/05/2009 14.00,,,
23/05/2009 15.00,,,
23/05/2009 16.00,,,
23/05/2009 17.00,,,
23/05/2009 18.00,,,
23/05/2009 19.00,,,
23/05/2009 20.00,,,
23/05/2009 21.00,,,
23/05/2009 22.00,,,
23/05/2009 23.00,,,
24/05/2009 0.00,,,
24/05/2009 1.00,,,
24/05/2009 2.00,,,
24/05/2009 3.00,,,
24/05/2009 4.00,,,
24/05/2009 5.00,,,
24/05/2009 6.00,,,
24/05/2009 7.00,,,
24/05/2009 8.00,,,
24/05/2009 9.00,,,
24/05/2009 10.00,,,
24/05/2009 11.00,,,
24/05/2009 12.00,,,
24/05/2009 13.00,,,
24/05/2009 14.00,,,
24/05/2009 15.00,,,
24/05/2009 16.00,,,
24/05/2009 17.00,,,
24/05/2009 18.00,,,
24/05/2009 19.00,,,
24/05/2009 20.00,,,
24/05/2009 21.00,,,
24/05/2009 22.00,,,
24/05/2009 23.00,,,
25/05/2009 0.00,,,
25/05/2009 1.00,,,
25/05/2009 2.00,,,
25/05/2009 3.00,,,
25/05/2009 4.00,,,
25/05/2009 5.00,,,
25/05/2009 6.00,,,
25/05/2009 7.00,,,
25/05/2009 8.00,,,
25/05/2009 9.00,,,
25/05/2009 10.00,,,
25/05/2009 11.00,,,
25/05/2009 12.00,,,
25/05/2009 13.00,,,
25/05/2009 14.00,,,
25/05/2009 15.00,,,
25/05/2009 16.00,,,
25/05/2009 17.00,,,
25/05/2009 18.00,,,
25/05/2009 19.00,,,
25/05/2009 20.00,,,
25/05/2009 21.00,,,
25/05/2009 22.00,,,
25/05/2009 23.00,,,
26/05/2009 0.00,,,
26/05/2009 1.00,,,"38,59999084"
26/05/2009 2.00,,,"38,59999084"
26/05/2009 3.00,,,"38,59999084"
26/05/2009 4.00,,,"38,59999084"
26/05/2009 5.00,,,"38,59999084"
26/05/2009 6.00,,,"38,59999084"
26/05/2009 7.00,,,"38,59999084"
26/05/2009 8.00,,,"38,59999084"
26/05/2009 9.00,,,"38,59999084"
26/05/2009 10.00,,,"38,59999084"
26/05/2009 11.00,,,"38,59999084"
26/05/2009 12.00,,,"38,59999084"
26/05/2009 13.00,,,"38,59999084"
26/05/2009 14.00,,,"38,59999084"
26/05/2009 15.00,,,"38,59999084"
26/05/2009 16.00,,,"38,59999084"
26/05/2009 17.00,,,"38,59999084"
26/05/2009 18.00,,,"38,59999084"
26/05/2009 19.00,,,"38,59999084"
26/05/2009 20.00,,,"38,59999084"
26/05/2009 21.00,,,"38,59999084"
26/05/2009 22.00,,,"38,59999084"
26/05/2009 23.00,,,"38,59999084"
27/05/2009 0.00,,,"38,59999084"
27/05/2009 1.00,,,"52,29999161"
27/05/2009 2.00,,,"52,29999161"
27/05/2009 3.00,,,"52,29999161"
27/05/2009 4.00,,,"52,29999161"
27/05/2009 5.00,,,"52,29999161"
27/05/2009 6.00,,,"52,29999161"
27/05/2009 7.00,,,"52,29999161"
27/05/2009 8.00,,,"52,29999161"
27/05/2009 9.00,,,"52,29999161"
27/05/2009 10.00,,,"52,29999161"
27/05/2009 11.00,,,"52,29999161"
27/05/2009 12.00,,,"52,29999161"
27/05/2009 13.00,,,"52,29999161"
27/05/2009 14.00,,,"52,29999161"
27/05/2009 15.00,,,"52,29999161"
27/05/2009 16.00,"1,59114633","11,97805286","52,29999161"
27/05/2009 17.00,"1,53335226","11,31863466","52,29999161"
27/05/2009 18.00,"1,60198247","13,34173142","52,29999161"
27/05/2009 19.00,"1,92707465","13,45462928","52,29999161"
27/05/2009 20.00,"1,60198247","15,78292139","52,29999161"
27/05/2009 21.00,"1,5803102","47,91143136","52,29999161"
27/05/2009 22.00,"1,37080616","29,81058472","52,29999161"
27/05/2009 23.00,"1,71576545","21,14591696","52,29999161"
28/05/2009 0.00,"1,54960697","14,4717215","52,29999161"
28/05/2009 1.00,,"11,46939012",42
28/05/2009 2.00,"1,43401882",,42
28/05/2009 3.00,"1,35093907","6,55379682",42
28/05/2009 4.00,"1,61101343","5,37771032",42
28/05/2009 5.00,"1,40331559","5,9391978",42
28/05/2009 6.00,"1,39609082","9,49948329",42
28/05/2009 7.00,"1,42498786","15,0172457",42
28/05/2009 8.00,"1,37080616","16,76607179",42
28/05/2009 9.00,"1,28592124","23,01809",42
28/05/2009 10.00,"1,26966653","18,48393305",42
28/05/2009 11.00,"1,42860024","16,76803542",42
28/05/2009 12.00,"1,35816384","18,04363386",42
28/05/2009 13.00,"1,48820051","18,89089842",42
28/05/2009 14.00,"1,44124257","16,16899434",42
28/05/2009 15.00,"1,4719458","13,0856955",42
28/05/2009 16.00,"1,34010293","12,95516134",42
28/05/2009 17.00,"1,53877083","13,92324518",42
28/05/2009 18.00,"1,38886707","14,5693597",42
28/05/2009 19.00,"1,41415172","16,5358517",42
28/05/2009 20.00,"1,53696464","20,97699176",42
28/05/2009 21.00,"1,60740104","20,40536112",42
28/05/2009 22.00,"1,43763018","17,62640487",42
28/05/2009 23.00,"1,49723045","15,20626984",42
29/05/2009 0.00,"1,51890374","12,26946652",42
29/05/2009 1.00,"1,60198247","6,10487642","20,89999962"
29/05/2009 2.00,"1,76814095","4,35573294","20,89999962"
29/05/2009 3.00,"1,50084284","3,80299859","20,89999962"
29/05/2009 4.00,"1,60559485","3,25362746","20,89999962"
29/05/2009 5.00,"1,78078327","3,03643764","20,89999962"
29/05/2009 6.00,"1,96319646","5,39768881","20,89999962"
29/05/2009 7.00,"1,64171666","11,83212902","20,89999962"
29/05/2009 8.00,"1,45930347","15,52038658","20,89999962"
29/05/2009 9.00,"1,54057601","17,42840198","20,89999962"
29/05/2009 10.00,"1,71576545","19,31198392","20,89999962"
29/05/2009 11.00,"1,67783745","22,30317408","20,89999962"
29/05/2009 12.00,"1,64171666","24,7848736","20,89999962"
29/05/2009 13.00,"1,78258946","24,4091656","20,89999962"
29/05/2009 14.00,"1,66519512","21,99788504","20,89999962"
29/05/2009 15.00,"1,69409216","12,72659895","20,89999962"
29/05/2009 16.00,"1,89095387","6,39988082","20,89999962"
29/05/2009 17.00,"2,12754875","6,68128515","20,89999962"
29/05/2009 18.00,"2,59712612","6,10198548","20,89999962"
29/05/2009 19.00,"2,64227787","5,67829393","20,89999962"
29/05/2009 20.00,"2,20340372","7,30011351","20,89999962"
29/05/2009 21.00,"1,80606894","21,65709016","20,89999962"
29/05/2009 22.00,"1,83315979","18,83701635","20,89999962"
29/05/2009 23.00,"1,64894041","17,20853536","20,89999962"
30/05/2009 0.00,"1,78800804","11,34345242","20,89999962"
30/05/2009 1.00,,"7,68687478","11,69999981"
30/05/2009 2.00,"1,3816423",,"11,69999981"
30/05/2009 3.00,"1,63810427","7,15394685","11,69999981"
30/05/2009 4.00,"1,47555818","5,77545221","11,69999981"
30/05/2009 5.00,"1,73382533","5,69872938","11,69999981"
30/05/2009 6.00,"1,80245656","8,44460421","11,69999981"
30/05/2009 7.00,"1,91623852","13,81858613","11,69999981"
30/05/2009 8.00,"1,83857735","17,49079436","11,69999981"
30/05/2009 9.00,"1,84038354","18,18288482","11,69999981"
30/05/2009 10.00,"1,92346329","15,42740602","11,69999981"
30/05/2009 11.00,"1,60378866","16,54286874","11,69999981"
30/05/2009 12.00,"1,80787412","12,28389065","11,69999981"
30/05/2009 13.00,"1,67241989","20,26310832","11,69999981"
30/05/2009 14.00,"1,759111","14,30376378","11,69999981"
30/05/2009 15.00,"1,96861504","6,10132393","11,69999981"
30/05/2009 16.00,"2,38762209","5,5722372","11,69999981"
30/05/2009 17.00,"2,74161233","6,13781062","11,69999981"
30/05/2009 18.00,"1,94332937","5,5262861","11,69999981"
30/05/2009 19.00,"1,86747439","6,10609437","11,69999981"
30/05/2009 20.00,"1,76994714","6,7065159","11,69999981"
30/05/2009 21.00,"1,8114865","7,23960445","11,69999981"
30/05/2009 22.00,"1,74285629","10,81430259","11,69999981"
30/05/2009 23.00,"1,83857735","16,96422956","11,69999981"
31/05/2009 0.00,"1,87831154","31,58631648","11,69999981"
31/05/2009 1.00,"1,82954741","33,5911632",19
31/05/2009 2.00,"1,7031221","30,32674824",19
31/05/2009 3.00,"1,55863691","22,74855536",19
31/05/2009 4.00,"1,62184956","20,28805992",19
31/05/2009 5.00,"1,49542426","13,63513738",19
31/05/2009 6.00,"1,6688075","14,23812482",19
31/05/2009 7.00,"1,721183","12,26304794",19
31/05/2009 8.00,"1,74285629","10,13330746",19
31/05/2009 9.00,"1,64894041","12,70229934",19
31/05/2009 10.00,"1,77536571","7,87215906",19
31/05/2009 11.00,"1,78078327","6,35620309",19
31/05/2009 12.00,"1,72840777","9,42564185",19
31/05/2009 13.00,"1,76272237","7,51108742",19
31/05/2009 14.00,"1,79161941","8,38151586",19
31/05/2009 15.00,"1,83496598","7,43372981",19
31/05/2009 16.00,"1,85302587","7,80449338",19
31/05/2009 17.00,"1,63991047","7,90299579",19
31/05/2009 18.00,"1,59114633","9,9726096",19
31/05/2009 19.00,"1,60017628","13,98091875",19
31/05/2009 20.00,"1,72660158","16,93596064",19
31/05/2009 21.00,"1,78981423","17,5550605",19
31/05/2009 22.00,"1,721183","30,49708832",19
31/05/2009 23.00,"1,6688075","20,65575664",19
01/06/2009 0.00,"1,67422506","17,86802622",19
01/06/2009 1.00,,"13,90188432","26,20000076"
01/06/2009 2.00,"1,58392157",,"26,20000076"
01/06/2009 3.00,"1,5983711","6,69385464","26,20000076"
01/06/2009 4.00,"1,67422506","7,29558781","26,20000076"
01/06/2009 5.00,"1,47736437","7,80005562","26,20000076"
01/06/2009 6.00,"1,46833341","9,3480223","26,20000076"
01/06/2009 7.00,"1,76091719","9,91696275","26,20000076"
01/06/2009 8.00,"1,69951073","16,26095772","26,20000076"
01/06/2009 9.00,"1,66700131","18,34222899","26,20000076"
01/06/2009 10.00,"1,53515845","16,83556534","26,20000076"
01/06/2009 11.00,"1,60017628","21,34287208","26,20000076"
01/06/2009 12.00,"1,58753395","17,65931039","26,20000076"
01/06/2009 13.00,"1,47917057","15,37110527","26,20000076"
01/06/2009 14.00,"1,50626141","15,17911179","26,20000076"
01/06/2009 15.00,"1,41776411","11,4177795","26,20000076"
01/06/2009 16.00,"1,40873315","10,64584774","26,20000076"
01/06/2009 17.00,"1,68506222","12,21700124","26,20000076"
01/06/2009 18.00,"2,18173044","12,81240951","26,20000076"
01/06/2009 19.00,"1,80968031","9,93934845","26,20000076"
01/06/2009 20.00,"1,68867358","20,24500168","26,20000076"
01/06/2009 21.00,"1,71757062","30,31470264","26,20000076"
01/06/2009 22.00,"1,44666114","27,66566488","26,20000076"
01/06/2009 23.00,"1,69589835","20,75986504","26,20000076"
02/06/2009 0.00,"1,30036976","12,06888816","26,20000076"
02/06/2009 1.00,"1,55502453","11,33241635","14,60000038"
02/06/2009 2.00,"1,55683072","8,32437","14,60000038"
02/06/2009 3.00,"1,54418839","7,70341932","14,60000038"
02/06/2009 4.00,"1,44485495","7,70032762","14,60000038"
02/06/2009 5.00,"1,46472205","9,47424489","14,60000038"
02/06/2009 6.00,"1,39428463","10,16280006","14,60000038"
02/06/2009 7.00,"1,40331559","10,93629584","14,60000038"
02/06/2009 8.00,"1,24438086","9,56778184","14,60000038"
02/06/2009 9.00,"1,27689028","11,86907269","14,60000038"
02/06/2009 10.00,"1,33107299","10,99476289","14,60000038"
02/06/2009 11.00,"1,19742394","11,68798334","14,60000038"
02/06/2009 12.00,"1,19019917","12,53210266","14,60000038"
02/06/2009 13.00,"1,30398113","11,87312039","14,60000038"
02/06/2009 14.00,"1,41776411","7,8916213","14,60000038"
02/06/2009 15.00,"1,13962884","5,1192844","14,60000038"
02/06/2009 16.00,"1,35274526","5,48631957","14,60000038"
02/06/2009 17.00,"1,38886707","7,32972466","14,60000038"
02/06/2009 18.00,"1,34913288","9,65395377","14,60000038"
02/06/2009 19.00,"1,41415172","11,90979064","14,60000038"
02/06/2009 20.00,"1,48639432","14,08830432","14,60000038"
02/06/2009 21.00,"1,40692695","16,76001649","14,60000038"
02/06/2009 22.00,"1,59475872","12,9785451","14,60000038"
02/06/2009 23.00,"1,68506222","10,63480212","14,60000038"
03/06/2009 0.00,"1,43763018","8,14476628","14,60000038"
03/06/2009 1.00,,"5,0639798","17,89999962"
03/06/2009 2.00,"1,42860024",,"17,89999962"
03/06/2009 3.00,"1,42679405","4,85860232","17,89999962"
03/06/2009 4.00,"1,44485495","4,67339644","17,89999962"
03/06/2009 5.00,"1,35093907","4,0523884","17,89999962"
03/06/2009 6.00,"1,49181289","7,18715255","17,89999962"
03/06/2009 7.00,"1,57308543","16,75305107","17,89999962"
03/06/2009 8.00,"1,41776411","17,05828849","17,89999962"
03/06/2009 9.00,"1,42860024","24,73254216","17,89999962"
03/06/2009 10.00,"1,47917057","24,32448312","17,89999962"
03/06/2009 11.00,"1,48820051","22,76865048","17,89999962"
03/06/2009 12.00,"1,52793368","21,06033584","17,89999962"
03/06/2009 13.00,"1,38344849","20,98213504","17,89999962"
03/06/2009 14.00,"1,45388489","16,74928634","17,89999962"
03/06/2009 15.00,"1,43221262","13,46478965","17,89999962"
03/06/2009 16.00,"1,61643099","11,91205827","17,89999962"
03/06/2009 17.00,"1,37622372","16,06831416","17,89999962"
03/06/2009 18.00,"1,55502453","20,0021968","17,89999962"
03/06/2009 19.00,"1,69047977","27,39616848","17,89999962"
03/06/2009 20.00,"1,71576545","35,02040232","17,89999962"
03/06/2009 21.00,"1,84399592","46,66040976","17,89999962"
03/06/2009 22.00,"1,83496598","38,31663296","17,89999962"
03/06/2009 23.00,"2,00292963","34,45678296","17,89999962"
04/06/2009 0.00,"1,76452856","27,1463848","17,89999962"
04/06/2009 1.00,"1,58934014","17,3801756","32,09999084"
04/06/2009 2.00,"1,60378866","20,4983608","32,09999084"
04/06/2009 3.00,"1,70492829","13,75705797","32,09999084"
04/06/2009 4.00,"1,58392157","9,64339953","32,09999084"
04/06/2009 5.00,"1,71215306","13,44640959","32,09999084"
04/06/2009 6.00,"1,94694175","28,15905648","32,09999084"
04/06/2009 7.00,"2,4941803","45,26508952","32,09999084"
04/06/2009 8.00,"1,99931725","32,08387624","32,09999084"
04/06/2009 9.00,"1,86928058","22,19789936","32,09999084"
04/06/2009 10.00,"1,69951073","18,07108827","32,09999084"
04/06/2009 11.00,"1,89998381","18,28759359","32,09999084"
04/06/2009 12.00,"1,78620185","16,84138165","32,09999084"
04/06/2009 13.00,"1,69770454","14,41956023","32,09999084"
04/06/2009 14.00,"1,66338893","13,29368094","32,09999084"
04/06/2009 15.00,"1,95055413","13,58331262","32,09999084"
04/06/2009 16.00,"1,86928058","11,08648153","32,09999084"
04/06/2009 17.00,"1,5604431","10,37168606","32,09999084"
04/06/2009 18.00,"1,74285629","12,70462816","32,09999084"
04/06/2009 19.00,"1,62546195","12,75894617","32,09999084"
04/06/2009 20.00,"1,76633475","16,19615239","32,09999084"
04/06/2009 21.00,"1,78800804","22,28453208","32,09999084"
04/06/2009 22.00,"1,57308543","17,43333302","32,09999084"
04/06/2009 23.00,"1,57669781","16,66449488","32,09999084"
05/06/2009 0.00,"1,58392157","12,36974136","32,09999084"
05/06/2009 1.00,,"10,15864338","35,5"
05/06/2009 2.00,"1,68686841",,"35,5"
05/06/2009 3.00,"1,69951073","6,09543306","35,5"
05/06/2009 4.00,"1,73382533","5,71844019","35,5"
05/06/2009 5.00,"1,69589835","6,24679271","35,5"
05/06/2009 6.00,"1,73924391","12,46353643","35,5"
05/06/2009 7.00,"1,80968031","23,66803616","35,5"
05/06/2009 8.00,"1,73924391","24,07481416","35,5"
05/06/2009 9.00,"1,74285629","21,43296552","35,5"
05/06/2009 10.00,"1,67783745","18,02448901","35,5"
05/06/2009 11.00,"1,72840777","18,46635412","35,5"
05/06/2009 12.00,"1,45930347","16,20381186","35,5"
05/06/2009 13.00,"1,75188623","17,03671348","35,5"
05/06/2009 14.00,"1,69770454","14,46791662","35,5"
05/06/2009 15.00,"1,75549862","11,20619376","35,5"
05/06/2009 16.00,"1,63449189","12,85394962","35,5"
05/06/2009 17.00,"1,72660158","15,64491132","35,5"
05/06/2009 18.00,"1,83677116","16,25091781","35,5"
05/06/2009 19.00,"1,70492829","18,67049262","35,5"
05/06/2009 20.00,"1,82774121","22,0191656","35,5"
05/06/2009 21.00,"1,67422506","26,79325752","35,5"
05/06/2009 22.00,"1,74827385","28,28534408","35,5"
05/06/2009 23.00,"1,71937681","22,7402764","35,5"
06/06/2009 0.00,"1,82051746","19,68698448","35,5"
06/06/2009 1.00,"1,71034687","16,27879859","29,89999962"
06/06/2009 2.00,"1,64894041","15,11310764","29,89999962"
06/06/2009 3.00,"1,64352183","14,0470663","29,89999962"
06/06/2009 4.00,"1,56947305","13,98140822","29,89999962"
06/06/2009 5.00,"1,71937681","21,31623792","29,89999962"
06/06/2009 6.00,"1,54599458","22,191628","29,89999962"
