,Comune Bari,,,,
,Via M.L.King,,,,
Parm,SO2,NO2,CO,PM10,BENZENE



02/05/2009 3.00,"0,83647538",,"0,2039449",,
02/05/2009 4.00,"1,03775392","24,27278264","0,19043673","35,65322113",
02/05/2009 5.00,"1,41412223","33,94323888","0,43028693",,
02/05/2009 6.00,"1,55655511","47,62281496",,"37,6068306",
02/05/2009 7.00,"1,54597323","51,13485304","0,40553767",,
02/05/2009 8.00,"0,71398892","29,31113208","0,34939865","34,18803024",
02/05/2009 9.00,"0,7749662","29,57460568","0,40826726",,
02/05/2009 10.00,"0,88062945","34,28456912","0,47044681","42,00244141",
02/05/2009 11.00,"1,17478145","29,96526552","0,44887683",,
02/05/2009 12.00,"1,05967841","24,1702612","0,40363406","28,81562042",
02/05/2009 13.00,"0,81569299","19,91973224","0,36705422",,
02/05/2009 14.00,"0,63809021","15,39276058","0,32611962","23,93161964",
02/05/2009 15.00,"0,55062109","13,27592994","0,32551615",,
02/05/2009 16.00,"0,93292766","14,79963142","0,33462528","32,23442078",
02/05/2009 17.00,"1,21771614","18,40901706","0,34770124",,
02/05/2009 18.00,"0,70013331","19,24613464","0,35839478","30,76922989",
02/05/2009 19.00,"0,65765525","27,21896432","0,41913089",,
02/05/2009 20.00,"0,73073687","42,67662392","0,4903951","26,37360954",
02/05/2009 21.00,"0,75859861","68,66261592","0,52950415",,
02/05/2009 22.00,"0,91945343","66,16032416","0,51472962","32,72283173",
02/05/2009 23.00,"0,62575807","37,28396176","0,40585338",,
03/05/2009 0.00,"0,70515831","36,22488584","0,39957636","29,7924099",
03/05/2009 1.00,"0,72099198","37,65513832","0,39716365",,
03/05/2009 2.00,,"41,91994992","0,38227495","30,76922989",
03/05/2009 3.00,,,"0,37326251",,
03/05/2009 4.00,,"36,54287056","0,38657263","30,28083038",
03/05/2009 5.00,,"33,08924408","0,43437957",,
03/05/2009 6.00,"0,05543667","26,24944648",,"34,18803024",
03/05/2009 7.00,,"21,97555288","0,29701442",,
03/05/2009 8.00,"0,20980202","28,25077512","0,30002245","31,25761986",
03/05/2009 9.00,"0,19436497","21,00345384","0,32631301",,
03/05/2009 10.00,"0,14985597","17,73801214","0,29788584","27,35042",
03/05/2009 11.00,"0,08172307","19,00863556","0,27519281",,
03/05/2009 12.00,"0,07373555","16,42196915","0,26566427","24,42000961",
03/05/2009 13.00,"0,08480153","16,47907294","0,2733323",,
03/05/2009 14.00,,"10,11691398","0,21303307","21,97801971",
03/05/2009 15.00,"0,39417801","11,59128968","0,21773734",,
03/05/2009 16.00,,"11,91835449","0,24047231","16,60560989",
03/05/2009 17.00,,"16,65558496","0,29080963",,
03/05/2009 18.00,,"22,86201344","0,30990398","24,42000961",
03/05/2009 19.00,,"41,4955624","0,40649064",,
03/05/2009 20.00,"0,05266636","55,33087088","0,40075884","21,97801971",
03/05/2009 21.00,,"56,37566416","0,36505741",,
03/05/2009 22.00,,"48,5001744","0,31275357","20,51280975",
03/05/2009 23.00,"0,11533594","50,54301256","0,34165373",,
04/05/2009 0.00,,"56,07844376","0,328883","19,53602028",
04/05/2009 1.00,"0,01816057","51,10888808","0,30871918",,
04/05/2009 2.00,,"30,7245016","0,2517798","13,18680954",
04/05/2009 3.00,"0,23029558",,"0,23332154",,
04/05/2009 4.00,"0,36482739","23,59660384","0,23169404","20,02441978",
04/05/2009 5.00,"0,53812623","46,78048336","0,36335418",,
04/05/2009 6.00,"0,64427459","46,96218072",,"19,04759979",
04/05/2009 7.00,"1,14409551","76,10851752","0,53866222",,
04/05/2009 8.00,"1,02571671","68,83523128","0,67611241","30,28083038",
04/05/2009 9.00,"1,21678355","39,40467568","0,48208632",,
04/05/2009 10.00,"0,91195305","26,79455768","0,38907505","26,86202049",
04/05/2009 11.00,"0,96041209","26,87243344","0,43328564",,
04/05/2009 12.00,"1,0084094","23,20464384","0,38393973","25,39682007",
04/05/2009 13.00,"1,06863716","23,31236592","0,37773727",,
04/05/2009 14.00,"0,78226725","17,68090452","0,30036613","25,39682007",
04/05/2009 15.00,"0,62027542","18,39603841","0,30249225",,
04/05/2009 16.00,"0,61473785","21,23578096","0,32283898","20,51280975",
04/05/2009 17.00,"1,12609562","24,48434544","0,34910973",,
04/05/2009 18.00,"0,87987789","30,41173664","0,40042099","29,30401993",
04/05/2009 19.00,"0,67865732","36,13664704","0,46003986",,
04/05/2009 20.00,"0,84711015","78,15915664","0,60626251","37,11843109",
04/05/2009 21.00,"0,75803824","84,87953072","0,59413253",,
04/05/2009 22.00,"0,68996433","83,53105448","0,52254328","44,93283081",
04/05/2009 23.00,"2,07497086","101,58444528","1,18127272",,
05/05/2009 0.00,"3,03607451","95,22096512","0,92557153","56,16604996",
05/05/2009 1.00,"0,31706094","45,2671736","0,38931854",,
05/05/2009 2.00,,"25,67708928","0,32876184","44,4444313",
05/05/2009 3.00,"0,57352393",,"0,30737477",,
05/05/2009 4.00,"0,71890103","35,32158056","0,34671565","45,42124176",
05/05/2009 5.00,"0,82244383","50,30680408","0,43464519",,
05/05/2009 6.00,"1,73630478","83,79190864",,"37,6068306",
05/05/2009 7.00,"2,43511395","106,66688544","0,63998809",,
05/05/2009 8.00,"2,17255811","72,88587976","0,7316468","47,37483978",
05/05/2009 9.00,"1,39598403","42,77914536","0,48395964",,
05/05/2009 10.00,"1,41909638","31,6434088","0,40365736","35,16482162",
05/05/2009 11.00,"1,47755557","26,35326808","0,43912928",,
05/05/2009 12.00,"1,02275724",,"0,32171126","33,21123123",
05/05/2009 13.00,"1,01527822","19,60434784","0,33860026",,"1,11920647"
05/05/2009 14.00,"1,19578555","18,2857141","0,26295448","38,58362961","1,04674318"
05/05/2009 15.00,"4,63355777","28,91917208","0,27134132",,"0,87685232"
05/05/2009 16.00,"13,10560101","41,91994992","0,30528942","29,30401993","0,74586678"
05/05/2009 17.00,"4,86653009","22,32598424","0,34729116",,"0,89857442"
05/05/2009 18.00,"3,6572937","30,79719584","0,37334406","24,90842056","1,11807149"
05/05/2009 19.00,"2,62833277","33,0853436","0,37988553",,"1,24208549"
05/05/2009 20.00,"1,91185118","45,41772448","0,45813276","20,02441978","1,07738132"
05/05/2009 21.00,"1,10563155","31,38123536","0,33635414",,"1,41975743"
05/05/2009 22.00,"0,91723535","28,92307256","0,29602184","32,72283173","0,79887689"
05/05/2009 23.00,"0,70176661","38,54159888","0,29024228",,"0,86453136"
06/05/2009 0.00,"0,86019386","35,9445484","0,27483399","30,76922989","0,92062196"
06/05/2009 1.00,"0,49691434","27,56289488","0,25626156",,"0,88220174"
06/05/2009 2.00,,"14,32850123","0,23536612","27,35042","0,79109582"
06/05/2009 3.00,"0,4126325",,"0,22406329",,"0,47498171"
06/05/2009 4.00,"0,25028675","22,70756208","0,24094414","23,44322014","0,49151712"
06/05/2009 5.00,"0,35836741","24,86982376","0,33687839",,"0,94153352"
06/05/2009 6.00,"0,63539923","40,45336944",,"21,97801971","2,25267737"
06/05/2009 7.00,"1,22669625","63,77613664","0,39087265",,"1,05306485"
06/05/2009 8.00,"1,25669063","64,8390748","0,58354384","30,76922989","2,15638476"
06/05/2009 9.00,"1,05191361","43,58382968","0,42549645",,"2,09932191"
06/05/2009 10.00,"0,83838124","33,3578992","0,37902343","33,69963074","1,78807109"
06/05/2009 11.00,"1,75788145","31,49543912","0,34772221",,"1,22263232"
06/05/2009 12.00,"1,16666172","22,1494684","0,31016261","22,95482063","1,28666569"
06/05/2009 13.00,"2,91062146","34,84914448","0,38080239",,"1,22263232"
06/05/2009 14.00,"2,27206648","25,08136744","0,26197239","25,39682007","1,67329756"
06/05/2009 15.00,"3,10181644","19,46676032","0,25374865",,"0,70242156"
06/05/2009 16.00,"1,30495338","19,48234312","0,26224267","27,35042","0,69091217"
06/05/2009 17.00,"0,69886816","20,33893824","0,27857597",,"0,87636517"
06/05/2009 18.00,"0,82295945","30,59731536","0,33805271","20,51280975","0,90959768"
06/05/2009 19.00,"0,59033901","48,5092564","0,46994702",,"1,14952019"
06/05/2009 20.00,"0,61068002","77,30774304","0,5325017","19,04759979","1,44780222"
06/05/2009 21.00,"0,8198037","70,88975176","0,48086657",,"1,95650358"
06/05/2009 22.00,"0,59638711","73,56855936","0,40796669","33,21123123","1,65854496"
06/05/2009 23.00,"0,82721356","109,29764448","0,49063859",,"1,662436"
07/05/2009 0.00,"0,4035517","45,0893576","0,33722789","31,74603081","1,73198151"
07/05/2009 1.00,"0,33988242","34,4909504","0,27238516",,
07/05/2009 2.00,,"29,35526104","0,2569757","27,8388195",
07/05/2009 3.00,"0,25003962",,"0,23123153",,
07/05/2009 4.00,"0,19636033","31,4902576","0,36300352","24,42000961",
07/05/2009 5.00,"0,13315378","47,31781272","0,29674065",,
07/05/2009 6.00,"0,7110803","74,86126256",,"21,48962021",
07/05/2009 7.00,"1,3145681","105,38850312","0,5858354",,
07/05/2009 8.00,"1,55322139","87,37404064","0,7700685","45,90964127",
07/05/2009 9.00,"1,12424977","43,20357112","0,46138544",,
07/05/2009 10.00,"0,50356552","29,43443696","0,36016558","27,35042",
07/05/2009 11.00,"0,02579417","23,93405272","0,33480003",,
07/05/2009 12.00,"0,01254876","20,76982656","0,33870861","19,53602028",
07/05/2009 13.00,"0,04949637","26,1754712","0,36967081",,
07/05/2009 14.00,"0,44198515","19,37980256","0,3072338","10,25640965",
07/05/2009 15.00,"1,99195214","33,21383","0,33262265",,
07/05/2009 16.00,"0,73919831","23,81724864","0,3336129","16,11721039",
07/05/2009 17.00,"0,73245866","29,14369824","0,3449332",,
07/05/2009 18.00,"0,72990293","45,09455824","0,44096066","29,7924099",
07/05/2009 19.00,"0,32835167","70,6743076","0,58699108",,
07/05/2009 20.00,"1,82092121","159,45517872","1,34215223","24,90842056",
07/05/2009 21.00,"2,06306078","164,90107096","1,22359135",,
07/05/2009 22.00,"0,8600352","158,19234096","0,75165684","35,16482162",
07/05/2009 23.00,"1,29690688","102,81867952","0,64573038",,
08/05/2009 0.00,"0,44221703","56,2121308","0,44819181","36,63003159",
08/05/2009 1.00,"0,11479489","43,18798832","0,34429362",,
08/05/2009 2.00,,"26,99573832","0,28726687","31,25761986",
08/05/2009 3.00,"0,39910843",,"0,28583508",,
08/05/2009 4.00,"0,24963791","33,58502568","0,25081635","24,42000961",
08/05/2009 5.00,"0,56043616","49,975856","0,39192697",,
08/05/2009 6.00,"0,80414495","63,26995376",,"33,69963074",
08/05/2009 7.00,"1,26472595","81,65821224","0,42300218",,
08/05/2009 8.00,"1,0509739","80,17344864","0,53894298","44,4444313",
08/05/2009 9.00,"1,54931306","52,48983008","0,3827293",,
08/05/2009 10.00,"2,67361876","56,40551048","0,39195027","41,02563095",
08/05/2009 11.00,"6,75612932","40,80248152","0,33611299",,
08/05/2009 12.00,"2,25984417","23,20854432","0,25926842","43,46763992",
08/05/2009 13.00,"1,08592311","25,0489208","0,27370161",,
08/05/2009 14.00,"0,13792452","18,00666917","0,22798235","28,81562042",
08/05/2009 15.00,"0,37632865","17,3071219","0,21305171",,
08/05/2009 16.00,"0,66528377","22,23124464","0,24950572","18,07081032",
08/05/2009 17.00,"0,40285302","24,94249888","0,27160694",,
08/05/2009 18.00,"0,53360058","39,29307224","0,34994387","19,04759979",
08/05/2009 19.00,"0,52735925","44,98423584","0,33258071",,
08/05/2009 20.00,"0,51706212","92,59276816","0,48127082","23,93161964",
08/05/2009 21.00,"1,53152674","122,81498736","0,67067419",,
08/05/2009 22.00,"0,88777388","104,06209136","0,6424544","40,53723145",
08/05/2009 23.00,"0,58664831","67,67493408","0,4472703",,
09/05/2009 0.00,"0,31111047","72,50172072","0,4304675","42,97924042",
09/05/2009 1.00,"0,6056835","85,35972952","0,49918852",,
09/05/2009 2.00,,"49,26721144","0,3203517","35,16482162",
09/05/2009 3.00,"0,85979112",,"0,23396812",,
09/05/2009 4.00,"0,35892371","24,74001808","0,3152758","32,72283173",
09/05/2009 5.00,"0,64421763","34,47406744","0,25208969",,
09/05/2009 6.00,"0,6711061","37,980924",,"30,76922989",
09/05/2009 7.00,"0,9954813","60,0512356","0,42691309",,
09/05/2009 8.00,"1,24106951","57,77347","0,49850933","46,39804077",
09/05/2009 9.00,"1,30469405","38,18468584","0,40359095",,
09/05/2009 10.00,"2,2782895","36,30146144","0,4163011","38,58362961",
09/05/2009 11.00,"2,71350041","35,70964008","0,40426199",,
09/05/2009 12.00,"1,6511117","30,27156792","0,39364069","28,32722092",
09/05/2009 13.00,"1,27483594","22,99049984","0,31623925",,
09/05/2009 14.00,"0,83415357","20,82433768","0,23269361","27,35042",
09/05/2009 15.00,"1,10115777","14,41027365","0,21481435",,
09/05/2009 16.00,"0,92685515","17,600438","0,25280617","27,8388195",
09/05/2009 17.00,"0,73535609","26,5946772","0,30576357",,
09/05/2009 18.00,"2,23514429","30,08725112","0,33088796","32,72283173",
09/05/2009 19.00,"2,05318062","52,78963168","0,46559691",,
09/05/2009 20.00,"0,8738603","92,6382164","0,71039137","39,56044006",
09/05/2009 21.00,"1,15149418","120,74096448","0,76625429",,
09/05/2009 22.00,"1,43600705","59,31404488","0,41275601","47,37483978",
09/05/2009 23.00,"1,33377008","50,33146888","0,37970146",,
10/05/2009 0.00,"1,29156254","91,31698616","0,55205855","34,18803024",
10/05/2009 1.00,"1,28702876","72,7781768","0,45329451",,
10/05/2009 2.00,,"47,91093424","0,33407307","23,44322014",
10/05/2009 3.00,"0,06219667",,"0,26453655",,
10/05/2009 4.00,"0,14653851","34,42733816","0,27667469","22,95482063",
10/05/2009 5.00,"0,58191418","41,42676864","0,35393982",,
10/05/2009 6.00,"0,70159474","35,41373896",,"19,53602028",
10/05/2009 7.00,"0,67238141","44,21201728","0,41087337",,
10/05/2009 8.00,"1,44559634","39,51111672","0,41760241","41,5140419",
10/05/2009 9.00,"2,46995129","42,21717032","0,41647352",,
10/05/2009 10.00,"2,01195958","32,87249976","0,34720612","32,72283173",
10/05/2009 11.00,"1,16147095","24,39868784","0,29389805",,
10/05/2009 12.00,"2,91851948","27,35525168","0,31193574","40,04883957",
10/05/2009 13.00,"1,95730295","22,47783528","0,30209266",,
10/05/2009 14.00,"1,51250376","11,07213962","0,21449398","30,76922989",
10/05/2009 15.00,"1,38151517","11,12924532","0,19212248",,
10/05/2009 16.00,"1,50496474","12,09876316","0,20292553","25,39682007",
10/05/2009 17.00,"1,7697712","17,95216952","0,2182779",,
10/05/2009 18.00,"1,33816555","29,37862568","0,25099459","32,23442078",
10/05/2009 19.00,"1,21848499","49,03230312","0,29614766",,
10/05/2009 20.00,"1,05309842","61,39973096","0,3143403","26,37360954",
10/05/2009 21.00,"0,42359576","55,78772416","0,28875108",,
10/05/2009 22.00,"0,49238869","44,7558092","0,27917478","26,86202049",
10/05/2009 23.00,"0,75483876","39,04776264","0,25670076",,
11/05/2009 0.00,"0,25302655","24,30652944","0,21363654","21,0012207",
11/05/2009 1.00,"0,25349742","52,05115992","0,25498355",,
11/05/2009 2.00,,"61,4568424","0,27788745","16,11721039",
11/05/2009 3.00,"0,13139335",,"0,22929181",,
11/05/2009 4.00,"0,03247281","29,47984696","0,2017116","14,65200996",
11/05/2009 5.00,"0,22624589","57,6449836","0,27903847",,
11/05/2009 6.00,"0,24476648","70,01889312",,"27,8388195",
11/05/2009 7.00,"0,86162579","77,7010032","0,41754649",,
11/05/2009 8.00,"1,72031042","79,07674456","0,54117512","42,97924042",
11/05/2009 9.00,"2,53588645","56,32763472","0,4314729",,
11/05/2009 10.00,"2,44954213","44,55204736","0,38768171","41,5140419",
11/05/2009 11.00,"3,79538298","35,86279128","0,34151509",,
11/05/2009 12.00,"6,88218138","47,71365408","0,3496631","45,42124176",
11/05/2009 13.00,"6,96664832","48,00827416","0,31379974",,
11/05/2009 14.00,"7,8798299","19,66794096","0,18648155","35,65322113",
11/05/2009 15.00,"6,96101719","18,78410366","0,20641354",,
11/05/2009 16.00,"3,87891122","33,70054872","0,27632402","26,86202049",
11/05/2009 17.00,"5,89391773","37,43191232","0,30308058",,
11/05/2009 18.00,"2,93475792","35,88873712","0,30807377","31,74603081",
11/05/2009 19.00,"3,5476133","50,8635976","0,29892619",,
11/05/2009 20.00,"1,95437805","79,52709704","0,40889753","33,69963074",
11/05/2009 21.00,"2,7142052","81,56995432","0,44260331",,
11/05/2009 22.00,"1,65955687","28,6310528","0,21709892","27,8388195",
11/05/2009 23.00,"0,8447324","21,98595416","0,18481211",,
12/05/2009 0.00,"0,43153242","33,81865296","0,1955802","21,48962021",
12/05/2009 1.00,"0,38710885","58,4898964","0,28283754",,
12/05/2009 2.00,,"62,22906096","0,29907181","22,95482063",
12/05/2009 3.00,"0,49252598",,"0,20995863",,
12/05/2009 4.00,"0,27842918","39,89787608","0,21984366","16,60560989",
12/05/2009 5.00,"0,53152081","49,0543676","0,27100347",,
12/05/2009 6.00,"0,82203805","54,41976464",,"26,37360954",
12/05/2009 7.00,"1,50731096","77,03258712","0,46771721",,
12/05/2009 8.00,"2,15509521","74,9793668","0,57802174","39,07204056",
12/05/2009 9.00,"2,45368132","73,95403768","0,56517529",,
12/05/2009 10.00,"1,84897312","32,34555256","0,34916215","44,4444313",
12/05/2009 11.00,"2,12024363","25,10343192","0,29264917",,
12/05/2009 12.00,"1,37801771","25,55898504","0,30825434","34,18803024",
12/05/2009 13.00,"1,15349666","24,99440968","0,28055763",,
12/05/2009 14.00,"0,37073718","21,25652616","0,24277202","35,16482162",
12/05/2009 15.00,"0,24185175","21,90027744","0,22841107",,
12/05/2009 16.00,"0,37902573","25,91719824","0,22901687","28,81562042",
12/05/2009 17.00,"0,42360999","39,603256","0,30192024",,
12/05/2009 18.00,"1,21365424","64,39132264","0,49126186","35,65322113",
12/05/2009 19.00,"0,54103485","82,05665392","0,61062893",,
12/05/2009 20.00,"0,47362504","103,31446112","0,59739919","38,58362961",
12/05/2009 21.00,"0,7020707","62,97533368","0,38298443",,
12/05/2009 22.00,"1,00586792","38,3573012","0,30525563","38,0952301",
12/05/2009 23.00,"0,44094069","29,8679256","0,26919655",,
13/05/2009 0.00,"0,24813173","32,45067432","0,23516108","26,86202049",
13/05/2009 1.00,"0,08992111","34,17944736","0,2493799",,
13/05/2009 2.00,,"42,178242","0,24932398","26,86202049",
13/05/2009 3.00,"0,14667886",,"0,22211191",,
13/05/2009 4.00,"0,05837072","43,35540304","0,22741383","24,42000961",
13/05/2009 5.00,"0,02692609","39,41247664","0,25483793",,
13/05/2009 6.00,"0,33591205","47,16726184",,"30,76922989",
13/05/2009 7.00,"0,81812463","73,75675752","0,57962129",,
13/05/2009 8.00,"0,27885937","82,08910056","0,55431516","45,42124176",
13/05/2009 9.00,"0,71776504","77,985222","0,58866635",,
13/05/2009 10.00,"5,13280612","50,72991056","0,33390764","53,23564148",
13/05/2009 11.00,"2,85147579","31,20992016","0,28127294",,
13/05/2009 12.00,"0,90718536","27,0787956","0,28366585","45,42124176",
13/05/2009 13.00,"0,93599392","29,37084384","0,28676242",,
13/05/2009 14.00,"0,25682911","19,56411936","0,19796612","41,02563095",
13/05/2009 15.00,"0,3833612","18,86067544","0,17820889",,
13/05/2009 16.00,"0,16381328","24,03787432","0,20009458","32,23442078",
13/05/2009 17.00,"0,06364284","32,86599896","0,2699107",,
13/05/2009 18.00,"0,33779452","50,81946864","0,34669119","35,65322113",
13/05/2009 19.00,"0,66165512","59,82540928","0,36118379",,
13/05/2009 20.00,"0,48861562","71,47511056","0,43853979","47,86323166",
13/05/2009 21.00,"0,60422614","34,65446464","0,26821213",,
13/05/2009 22.00,"0,8866623","30,14436256","0,22562905","34,67642975",
13/05/2009 23.00,"0,71418825","30,1858912","0,20574949",,
14/05/2009 0.00,"0,86425575","45,72532704","0,19610911","32,72283173",
14/05/2009 1.00,"0,6072385","14,21429174","0,17678759",,
14/05/2009 2.00,,"14,27918884","0,1617754","26,37360954",
14/05/2009 3.00,"0,42411748",,"0,15220492",,
14/05/2009 4.00,"0,1677633","16,49724842","0,19581437","25,39682007",
14/05/2009 5.00,"0,54776434","41,28659992","0,31307511",,
14/05/2009 6.00,"0,53156251","74,20842928",,"31,74603081",
14/05/2009 7.00,"1,4509539","74,04877728","0,4559845",,
14/05/2009 8.00,"4,00273911","68,30960336","0,50298759","47,86323166",
14/05/2009 9.00,"5,81604197","44,74152656","0,35644806",,
14/05/2009 10.00,"5,33230694","24,42853416","0,29753867","39,07204056",
14/05/2009 11.00,"4,25443136","21,93922488","0,28201039",,
14/05/2009 12.00,"2,954804","19,60434784","0,23084708","38,58362961",
14/05/2009 13.00,"1,81704542","25,2449008","0,23884015",,
14/05/2009 14.00,"1,78336137","15,88854601","0,19193608","40,53723145",
14/05/2009 15.00,"1,35295985","15,75227394","0,19362883",,
14/05/2009 16.00,"2,1950511","18,63873813","0,23378871","21,48962021",
14/05/2009 17.00,"2,27364588","22,07809344","0,25967967",,
