,Bari,,,
10/09/2009 0.00,"0,85065846","12,2363373","0,8179733","24,89999962"
10/09/2009 1.00,"0,82898518","10,31028983","0,79656642","22,70000076"
10/09/2009 2.00,"0,77841587","7,42642406","0,78242682","22,70000076"
10/09/2009 3.00,"0,77299729","5,50557341","0,73590021","22,70000076"
10/09/2009 4.00,"0,71339702","8,34272138","0,71820619","22,70000076"
10/09/2009 5.00,"0,68811237","13,19935625","0,72890905","22,70000076"
10/09/2009 6.00,"0,63031829","27,25659248","0,75537202","22,70000076"
10/09/2009 7.00,"0,64476681","47,77726632","0,78921993","22,70000076"
10/09/2009 8.00,"0,79467058","42,66364144","0,80264889","22,70000076"
10/09/2009 9.00,"0,88858544","27,41104384","0,75292203","22,70000076"
10/09/2009 10.00,"1,05113154","22,93078808","0,71670451","22,70000076"
10/09/2009 11.00,"1,3093997","15,37588527","0,74079671","22,70000076"
10/09/2009 12.00,"1,44304876","12,46736043","0,75201449","22,70000076"
10/09/2009 13.00,"1,52793368","12,28695176","0,75916293","22,70000076"
10/09/2009 14.00,"1,45749728","13,77171536","0,7788724","22,70000076"
10/09/2009 15.00,"1,06738625","14,1909271","0,78266448","22,70000076"
10/09/2009 16.00,"1,0041736","14,2480328","0,74012567","22,70000076"
10/09/2009 17.00,"0,9499919","17,02288972","0,77448734","22,70000076"
10/09/2009 18.00,"0,97347138","15,29282226","0,78420344","22,70000076"
10/09/2009 19.00,"0,74590645","20,0495188","0,80023967","22,70000076"
10/09/2009 20.00,"0,61948114","41,9848432","0,8144981","22,70000076"
10/09/2009 21.00,"0,63754205","40,87647592","0,76990656","22,70000076"
10/09/2009 22.00,"0,29800134","9,64059462","0,70339438","22,70000076"
10/09/2009 23.00,"0,44609891","4,92282831","0,67073128","22,70000076"
11/09/2009 0.00,"0,35218303","13,79767458","0,67472024","22,70000076"
11/09/2009 1.00,,"10,33624714","0,73463619","26,70000076"
11/09/2009 2.00,"0,43706897",,"0,76643137","26,70000076"
11/09/2009 3.00,"0,38469245",,,"26,70000076"
11/09/2009 4.00,"0,3774687","7,3563397","0,83582576","26,70000076"
11/09/2009 5.00,"0,41358949","10,65422995","0,81512953","26,70000076"
11/09/2009 6.00,"0,35579542","17,56020761","0,80703395","26,70000076"
11/09/2009 7.00,"0,35218303","27,973038","0,85561328","26,70000076"
11/09/2009 8.00,"0,4316504","30,6518456","0,83835381","26,70000076"
11/09/2009 9.00,"0,35398922","23,02942816","0,82670148","26,70000076"
11/09/2009 10.00,"0,43887415","16,7075015","0,78894383","26,70000076"
11/09/2009 11.00,"1,62184956","12,76586378","0,79925175","26,70000076"
11/09/2009 12.00,"2,66936872","12,52705881","0,85596977","26,70000076"
11/09/2009 13.00,"5,02628859","12,28305702","0,88555262","26,70000076"
11/09/2009 14.00,"3,24369913","9,01891356","0,90948754","26,70000076"
11/09/2009 15.00,"2,1329663","10,49848799","0,92413975","26,70000076"
11/09/2009 16.00,"1,5080676","9,10327482","0,89988911","26,70000076"
11/09/2009 17.00,"0,57071803","7,69378475","0,86920068","26,70000076"
11/09/2009 18.00,"0,28535901","10,79180409","0,837169","26,70000076"
11/09/2009 19.00,"0,39914097","7,60812715","0,83566848","26,70000076"
11/09/2009 20.00,"0,4298442","9,20840423","0,87366379","26,70000076"
11/09/2009 21.00,"0,23840107","24,66344248","0,92710234","26,70000076"
11/09/2009 22.00,"0,20227927","18,88014534","0,89957339","26,70000076"
11/09/2009 23.00,"0,28174663","14,10267682","0,92082299","26,70000076"
12/09/2009 0.00,"0,33773451","9,50821157","0,89941612","26,70000076"
12/09/2009 1.00,"0,27271669","12,02478406","0,88649976","22,2999897"
12/09/2009 2.00,"0,17518842","11,87941661","0,86635691","22,2999897"
12/09/2009 3.00,"0,18421938","10,49588576","0,87354496","22,2999897"
12/09/2009 4.00,"0,33231695","12,85541613","0,88701353","22,2999897"
12/09/2009 5.00,"0,2889714","8,97478651","0,86406652","22,2999897"
12/09/2009 6.00,"0,14448519","13,608182","0,88815872","22,2999897"
12/09/2009 7.00,"0,16796467","16,29347702","0,93926727","22,2999897"
12/09/2009 8.00,"0,12281292","17,32399722","0,95360493","22,2999897"
12/09/2009 9.00,"0,18602456","15,87946401","0,93622662","22,2999897"
12/09/2009 10.00,"0,37927388","7,7431067","0,9028517","22,2999897"
12/09/2009 11.00,"0,70256089","6,28689309","0,91683403","22,2999897"
12/09/2009 12.00,"1,07641721","6,03640388","0,8796682","22,2999897"
12/09/2009 13.00,"0,95360429","5,32257398","0,91110689","22,2999897"
12/09/2009 14.00,"1,03307165","4,17006435","0,90289131","22,2999897"
12/09/2009 15.00,"0,51472913","3,9611057","0,8746121","22,2999897"
12/09/2009 16.00,"0,30341992","4,09478509","0,84838679","22,2999897"
12/09/2009 17.00,"0,20589165","4,56721161","0,83515472","22,2999897"
12/09/2009 18.00,"0,30703128","5,86248836","0,8422251","22,2999897"
12/09/2009 19.00,"0,12100673","8,17399885","0,85407315","22,2999897"
12/09/2009 20.00,"0,15712752","13,27723201","0,8415529","22,2999897"
12/09/2009 21.00,"0,23659488","19,94049656","0,86967483","22,2999897"
12/09/2009 22.00,"0,24020726","21,9288236","0,9412035","22,2999897"
12/09/2009 23.00,"0,24381965","16,9696692","0,96229466","22,2999897"
13/09/2009 0.00,"0,24381965","8,15063803","0,90332586","22,2999897"
13/09/2009 1.00,,"9,00982965","0,91213326","19,20000076"
13/09/2009 2.00,"0,19324932",,"0,93535753","19,20000076"
13/09/2009 3.00,"0,10475202",,,"19,20000076"
13/09/2009 4.00,"0,15893371","7,70806357","1,00668815","19,20000076"
13/09/2009 5.00,"0,21492261","8,67238268","0,96972037","19,20000076"
13/09/2009 6.00,"0,15351615","9,74053104","0,94977324","19,20000076"
13/09/2009 7.00,"0,1788008","10,09225491","0,95779194","19,20000076"
13/09/2009 8.00,"0,15351615","11,08382576","0,91813767","19,20000076"
13/09/2009 9.00,"0,09572207","8,21682956","0,91797923","19,20000076"
13/09/2009 10.00,"0,24923721","6,06885052","0,86268367","19,20000076"
13/09/2009 11.00,"0,10113963","6,77878759","0,88022041","19,20000076"
13/09/2009 12.00,"0,22214636","6,20123358","0,8654086","19,20000076"
13/09/2009 13.00,"0,16796467","5,85080795","0,87875834","19,20000076"
13/09/2009 14.00,"0,27271669","6,3414023","0,85687731","19,20000076"
13/09/2009 15.00,"0,20408546","6,55944678","0,84913705","19,20000076"
13/09/2009 16.00,"0,13545525","7,4445957","0,85549562","19,20000076"
13/09/2009 17.00,"0,03792698","11,64839538","0,85324367","19,20000076"
13/09/2009 18.00,,,,"19,20000076"
13/09/2009 19.00,,,,"19,20000076"
13/09/2009 20.00,,,,"19,20000076"
13/09/2009 21.00,,,,"19,20000076"
13/09/2009 22.00,,,,"19,20000076"
13/09/2009 23.00,,,,"19,20000076"
14/09/2009 0.00,,,,"19,20000076"
14/09/2009 1.00,,,,19
14/09/2009 2.00,,,,19
14/09/2009 3.00,,,,19
14/09/2009 4.00,,,,19
14/09/2009 5.00,,,,19
14/09/2009 6.00,,,,19
14/09/2009 7.00,,,,19
14/09/2009 8.00,,,,19
14/09/2009 9.00,,,,19
14/09/2009 10.00,,,,19
14/09/2009 11.00,,,,19
14/09/2009 12.00,,,,19
14/09/2009 13.00,,"7,6522542","0,78860831",19
14/09/2009 14.00,"2,7813455","12,44010105","0,80264889",19
14/09/2009 15.00,"2,36956118","29,01521184","0,82516251",19
14/09/2009 16.00,"2,07697842","33,75115936","0,76658864",19
14/09/2009 17.00,"1,97945117","33,44225664","0,75213332",19
14/09/2009 18.00,"2,32079807","16,95409978","0,66377972",19
14/09/2009 19.00,"2,48153797","19,74191624","0,67381154",19
14/09/2009 20.00,"2,23771832","18,72049907","0,66891388",19
14/09/2009 21.00,"2,25397303","20,07028312","0,70473646",19
14/09/2009 22.00,"2,21062748","17,90543833","0,70908191",19
14/09/2009 23.00,"2,1528334","13,90799698","0,74522138",19
15/09/2009 0.00,"2,39665305","18,2740356","0,78965564",19
15/09/2009 1.00,,,"0,82776862","24,39999962"
15/09/2009 2.00,"2,12754875",,"0,83262783","24,39999962"
15/09/2009 3.00,"2,34427653",,,"24,39999962"
15/09/2009 4.00,"2,50501643",,"0,8757573","24,39999962"
15/09/2009 5.00,"2,43277384",,"0,85119094","24,39999962"
15/09/2009 6.00,"2,70549052",,"0,82859926","24,39999962"
15/09/2009 7.00,"2,6729811",,"0,87745587","24,39999962"
15/09/2009 8.00,"2,74702989",,"0,88661976","24,39999962"
15/09/2009 9.00,"2,41471395",,"0,80031889","24,39999962"
15/09/2009 10.00,"2,22507599",,"0,79407798","24,39999962"
15/09/2009 11.00,"2,30815574",,"0,82168615","24,39999962"
15/09/2009 12.00,"2,25758542",,"0,79068084","24,39999962"
15/09/2009 13.00,"2,59351475",,"0,87500704","24,39999962"
15/09/2009 14.00,"3,49835491",,"0,83085004","24,39999962"
15/09/2009 15.00,"3,18229267",,"0,81998875","24,39999962"
15/09/2009 16.00,"2,59712612",,"0,79751473","24,39999962"
15/09/2009 17.00,"2,21604605",,"0,7360971","24,39999962"
15/09/2009 18.00,"2,2611978",,"0,75394956","24,39999962"
15/09/2009 19.00,"2,26481018",,"0,7980285","24,39999962"
15/09/2009 20.00,"2,24133071",,"0,7558054","24,39999962"
15/09/2009 21.00,"1,82593502",,"0,71192568","24,39999962"
15/09/2009 22.00,"2,16908811",,"0,67716907","24,39999962"
15/09/2009 23.00,"2,19617896",,"0,66543868","24,39999962"
16/09/2009 0.00,"1,9722264",,"0,65232544","24,39999962"
16/09/2009 1.00,"2,10948784",,"0,64975778","14,30000019"
16/09/2009 2.00,"1,99389969",,"0,66413388","14,30000019"
16/09/2009 3.00,"2,06433609",,"0,70643503","14,30000019"
16/09/2009 4.00,"2,18895521",,"0,74127086","14,30000019"
16/09/2009 5.00,"1,96680884",,"0,81560369","14,30000019"
16/09/2009 6.00,"1,78439566",,"0,85675964","14,30000019"
16/09/2009 7.00,"1,71215306",,"0,8089294","14,30000019"
16/09/2009 8.00,"1,78800804",,"0,81050914","14,30000019"
16/09/2009 9.00,"1,59295253",,"0,77559293","14,30000019"
16/09/2009 10.00,"1,77355952",,"0,79818577","14,30000019"
16/09/2009 11.00,"1,80426275",,"0,80450473","14,30000019"
16/09/2009 12.00,"1,65616518",,"0,81923849","14,30000019"
16/09/2009 13.00,"1,85302587",,"0,79751473","14,30000019"
16/09/2009 14.00,"1,95777788",,"0,8015433","14,30000019"
16/09/2009 15.00,"1,54418839",,"0,8658047","14,30000019"
16/09/2009 16.00,"1,44124257",,"0,84534497","14,30000019"
16/09/2009 17.00,"1,49542426",,"0,88563184","14,30000019"
16/09/2009 18.00,"1,5243213",,"0,92888013","14,30000019"
16/09/2009 19.00,"1,72479539",,"0,92390325","14,30000019"
16/09/2009 20.00,"1,54780078",,"0,90162729","14,30000019"
16/09/2009 21.00,"1,80245656",,"0,90470871","14,30000019"
16/09/2009 22.00,"1,58753395",,"0,85873432","14,30000019"
16/09/2009 23.00,"2,02460292",,"0,84250121","14,30000019"
17/09/2009 0.00,"1,76091719",,"0,79834421","14,30000019"
17/09/2009 1.00,,,"0,75300241","14,39999962"
17/09/2009 2.00,"1,97583879",,"0,76524656","14,39999962"
17/09/2009 3.00,"1,60378866",,,"14,39999962"
17/09/2009 4.00,"1,73563152",,"0,79664564","14,39999962"
17/09/2009 5.00,"1,47013961",,"0,73542606","14,39999962"
17/09/2009 6.00,"1,43943638",,"0,72393217","14,39999962"
17/09/2009 7.00,"1,34552151",,"0,72725009","14,39999962"
17/09/2009 8.00,"1,33107299",,"0,78700876","14,39999962"
17/09/2009 9.00,"1,4900067",,"0,8135894","14,39999962"
17/09/2009 10.00,"1,67603126",,"0,82899303","14,39999962"
17/09/2009 11.00,"1,76091719","27,99768368","0,79542123","14,39999962"
17/09/2009 12.00,"1,78800804","19,61342984","0,75067125","14,39999962"
17/09/2009 13.00,"1,6688075","15,08516376","0,75691215","14,39999962"
17/09/2009 14.00,"1,70673449","14,84116197","0,71141191","14,39999962"
17/09/2009 15.00,"1,78981423","14,57899235","0,66721531","14,39999962"
17/09/2009 16.00,"1,53335226","16,41547982","0,65177207","14,39999962"
17/09/2009 17.00,"1,43040643","24,2195908","0,62937844","14,39999962"
17/09/2009 18.00,"1,38886707","25,11769544","0,61650169","14,39999962"
17/09/2009 19.00,"1,3112059","19,5290724","0,564446","14,39999962"
17/09/2009 20.00,"1,29314499","20,37008472","0,61014312","14,39999962"
17/09/2009 21.00,"1,51348516","36,12626488","0,63719792","14,39999962"
17/09/2009 22.00,"1,50626141","26,07034944","0,64162142","14,39999962"
17/09/2009 23.00,"1,33468436","13,81195531","0,64636181","14,39999962"
18/09/2009 0.00,"1,37983611","15,21884315","0,66022531","14,39999962"
18/09/2009 1.00,"1,28592124",,"0,66867622","15,60000038"
18/09/2009 2.00,"1,32204203",,"0,66034297","15,60000038"
18/09/2009 3.00,"1,23354473",,"0,65714388","15,60000038"
18/09/2009 4.00,"1,25341182",,"0,66551674","15,60000038"
18/09/2009 5.00,"1,45388489",,"0,68024933","15,60000038"
18/09/2009 6.00,"1,53877083",,"0,70536906","15,60000038"
18/09/2009 7.00,"1,43943638","26,26632944","0,73834788","15,60000038"
18/09/2009 8.00,"1,32746061","32,6752196","0,74668345","15,60000038"
18/09/2009 9.00,"1,40150939","26,00155568","0,71607308","15,60000038"
18/09/2009 10.00,"1,24799324","14,47386677","0,69363867","15,60000038"
18/09/2009 11.00,"1,07099863","15,37718734","0,71034594","15,60000038"
18/09/2009 12.00,"1,3816423","12,21556724","0,72369567","15,60000038"
18/09/2009 13.00,"1,150466","14,10786408","0,75201449","15,60000038"
18/09/2009 14.00,"1,43040643","12,3103164","0,76915514","15,60000038"
18/09/2009 15.00,"1,5803102",,,"15,60000038"
18/09/2009 16.00,"1,42137547",,,"15,60000038"
18/09/2009 17.00,"1,2913388",,"0,79087889","15,60000038"
18/09/2009 18.00,"1,52612749","15,04103862","0,74613008","15,60000038"
18/09/2009 19.00,"1,56766787","15,14875879","0,7110962","15,60000038"
18/09/2009 20.00,"1,59656491","18,47910142","0,76311345","15,60000038"
18/09/2009 21.00,"1,45027251","30,7310024","0,74225878","15,60000038"
18/09/2009 22.00,"1,74646868","28,39614448","0,80663785","15,60000038"
18/09/2009 23.00,"1,3816423","13,70293307","0,77476461","15,60000038"
19/09/2009 0.00,"1,35455145","7,52246764","0,71670451","15,60000038"
19/09/2009 1.00,,"5,36670102","0,70718646","14,19999981"
19/09/2009 2.00,"1,73743772",,"0,7108597","14,19999981"
19/09/2009 3.00,"1,50445522",,,"14,19999981"
19/09/2009 4.00,"1,4900067","4,72295548","0,77196046","14,19999981"
19/09/2009 5.00,"1,56766787","6,73725513","0,76907708","14,19999981"
19/09/2009 6.00,"1,7031221","13,87035162","0,73953268","14,19999981"
19/09/2009 7.00,"1,57489162","32,59344336","0,84384445","14,19999981"
19/09/2009 8.00,"1,73201914","32,95425688","0,73116099","14,19999981"
19/09/2009 9.00,"1,52793368","14,55562771","0,67290284","14,19999981"
19/09/2009 10.00,"1,44666114","8,32455355","0,696324","14,19999981"
19/09/2009 11.00,"1,34732669","6,05457362","0,7219971","14,19999981"
19/09/2009 12.00,"1,37080616","7,3563397","0,74786826","14,19999981"
19/09/2009 13.00,"1,30578732","6,13893488","0,72985736","14,19999981"
19/09/2009 14.00,"1,3816423","2,89036084","0,68799075","14,19999981"
19/09/2009 15.00,"1,11795657","2,20638299","0,65520882","14,19999981"
19/09/2009 16.00,"1,1829744","2,11033941","0,43939956","14,19999981"
19/09/2009 17.00,"1,19922911","3,02793689","0,43288138","14,19999981"
19/09/2009 18.00,"1,24076949","5,45365878","0,52858264","14,19999981"
19/09/2009 19.00,"1,03848921","7,8287643","0,51475875","14,19999981"
19/09/2009 20.00,"1,25882938","12,82296758","0,55998172","14,19999981"
19/09/2009 21.00,"1,31481828","17,63029197","0,6597896","14,19999981"
19/09/2009 22.00,"1,38706088","22,51288224","0,6200165","14,19999981"
19/09/2009 23.00,"1,24257467","21,9963172","0,7396119","14,19999981"
20/09/2009 0.00,"1,35997003","11,8988865","0,6930853","14,19999981"
20/09/2009 1.00,"1,33287817","8,84240346","0,70635581",19
20/09/2009 2.00,"1,11976277","6,6113614","0,76165137",19
20/09/2009 3.00,"1,22632097","5,77163777","0,73341177",19
20/09/2009 4.00,"1,42318166","8,57374451","0,71721827",19
20/09/2009 5.00,"1,74285629","6,01044466","0,74308826",19
20/09/2009 6.00,"1,43221262","8,02084956","0,75940059",19
20/09/2009 7.00,"1,5622493","14,44531487","0,76259968",19
20/09/2009 8.00,"1,3617752","12,55171405","0,74913112",19
20/09/2009 9.00,"1,12698652","6,32193622","0,66144856",19
20/09/2009 10.00,"1,26244176","4,50361658","0,67661569",19
20/09/2009 11.00,"1,07099863","4,29335967","0,69229543",19
20/09/2009 12.00,"1,36899997","3,31995665","0,68767504",19
20/09/2009 13.00,"1,06738625","1,79885166","0,7046188",19
20/09/2009 14.00,"1,15768975","1,62233965","0,70402581",19
20/09/2009 15.00,"1,37622372","1,44842604","0,73617632",19
20/09/2009 16.00,"1,24618705","1,45231887","0,73202892",19
20/09/2009 17.00,"1,30217494","2,87089286","0,70817321",19
20/09/2009 18.00,"1,45569109","3,83002089","0,71445256",19
20/09/2009 19.00,"1,48097574","8,25057445","0,76082189",19
20/09/2009 20.00,"1,43221262","14,35576253","0,77294838",19
20/09/2009 21.00,"1,42860024","16,8087419","0,79123422",19
20/09/2009 22.00,"1,36719378","28,26763896","0,80059499",19
20/09/2009 23.00,"1,3635814","25,76404704","0,83602264",19
21/09/2009 0.00,"1,44846734","28,59600584","0,85648354",19
21/09/2009 1.00,,"25,16054336","0,88894976","20,7999897"
21/09/2009 2.00,"1,73924391",,"0,89037106","20,7999897"
21/09/2009 3.00,"1,69228597",,,"20,7999897"
21/09/2009 4.00,"1,94513556","19,91193128","0,87879795","20,7999897"
21/09/2009 5.00,"1,5243213","27,07619528","0,84021082","20,7999897"
21/09/2009 6.00,"1,82051746","34,25732312","0,86509289","20,7999897"
21/09/2009 7.00,"1,83857735","36,19373936","0,91533235","20,7999897"
21/09/2009 8.00,"1,46833341","46,27171928","0,89807287","20,7999897"
21/09/2009 9.00,"1,29856357","43,84860344","0,77598903","20,7999897"
21/09/2009 10.00,"0,95360429","36,03280632","0,74766904","20,7999897"
21/09/2009 11.00,"1,15407736","16,26233245","0,70185309","20,7999897"
21/09/2009 12.00,"1,32023584","6,1791691","0,66310752","20,7999897"
21/09/2009 13.00,"1,24618705","8,39723441","0,76149293","20,7999897"
21/09/2009 14.00,"1,32204203","17,90543833","0,77365903","20,7999897"
21/09/2009 15.00,"1,42679405","24,60374984","0,72452399","20,7999897"
21/09/2009 16.00,"1,32023584","17,6173114","0,67096777","20,7999897"
21/09/2009 17.00,"1,2010353","14,11825006","0,63277441","20,7999897"
21/09/2009 18.00,"1,15588355","19,3149284","0,64952012","20,7999897"
21/09/2009 19.00,"1,30036976","51,9564012","0,77105176","20,7999897"
21/09/2009 20.00,"1,59656491","59,2763976","0,8130768","20,7999897"
21/09/2009 21.00,"1,62184956","48,1601252","0,784165","20,7999897"
21/09/2009 22.00,"1,73563152","34,71027592","0,80956083","20,7999897"
21/09/2009 23.00,"1,44304876","24,52977456","0,74474722","20,7999897"
22/09/2009 0.00,"1,44304876","24,42593384","0,70856815","20,7999897"
22/09/2009 1.00,"1,75730481","24,48304528","0,72389256","26,70000076"
22/09/2009 2.00,"1,75549862","24,436316","0,7199036","26,70000076"
22/09/2009 3.00,"1,49542426",,"0,68159257","26,70000076"
22/09/2009 4.00,"1,42318166","17,33956854","0,69324374","26,70000076"
22/09/2009 5.00,"1,60198247","19,35645704","0,6905188","26,70000076"
22/09/2009 6.00,"1,82954741","31,7109024","0,66729453","26,70000076"
22/09/2009 7.00,"2,11671261","34,25342264","0,7546206","26,70000076"
22/09/2009 8.00,"2,44361099","53,36978984","0,86833159","26,70000076"
22/09/2009 9.00,"1,68325602","45,78501968","0,67080933","26,70000076"
22/09/2009 10.00,"1,45930347","45,3281664","0,48636071","26,70000076"
22/09/2009 11.00,"1,32565442","40,93616856","0,59442261","26,70000076"
22/09/2009 12.00,"1,27689028","37,77974336","0,64936285","26,70000076"
22/09/2009 13.00,"1,21909621","29,57460568","0,69731192","26,70000076"
22/09/2009 14.00,"1,13782367","25,36300504","0,69028114","26,70000076"
22/09/2009 15.00,"1,11434419","21,62772184","0,64880947","26,70000076"
22/09/2009 16.00,"1,25341182","32,20408368","0,67918219","26,70000076"
22/09/2009 17.00,"1,20464769","26,34938672","0,68949127","26,70000076"
22/09/2009 18.00,"1,39609082","25,5537844","0,7328584","26,70000076"
22/09/2009 19.00,"1,46110966","38,4066308","0,77330254","26,70000076"
22/09/2009 20.00,"1,35635765","45,96283568","0,79810655","26,70000076"
22/09/2009 21.00,"1,47555818","49,0115388","0,8197907","26,70000076"
22/09/2009 22.00,"1,53515845","23,6926436","0,66184466","26,70000076"
22/09/2009 23.00,"1,48097574","11,76649962","0,61286806","26,70000076"
23/09/2009 0.00,"1,62184956","15,17990527","0,60619377","26,70000076"
23/09/2009 1.00,,"13,96639329","0,62357208","24,2999897"
23/09/2009 2.00,"1,31842965",,"0,59912339","24,2999897"
23/09/2009 3.00,"1,37802992",,,"24,2999897"
23/09/2009 4.00,"1,48820051","11,12664882","0,62226728","24,2999897"
23/09/2009 5.00,"1,12337413","10,44916413","0,55954717","24,2999897"
