,Foggia,,
25/01/2009 13.00,"1,67422506","11,54326789",
25/01/2009 14.00,"2,06433609","12,11952366",
25/01/2009 15.00,"1,98486873","4,85014746",
25/01/2009 16.00,"1,95597169","7,38878634",
25/01/2009 17.00,"1,80787412","6,68404226",
25/01/2009 18.00,"1,69770454","6,01953048",
25/01/2009 19.00,"1,8114865","5,47572135",
25/01/2009 20.00,"1,67241989","4,70868049",
25/01/2009 21.00,"1,5243213","5,15774428",
25/01/2009 22.00,"1,3816423","10,48810201",
25/01/2009 23.00,"1,63991047","11,48226744",
26/01/2009 0.00,"1,51529135","13,62895397",
26/01/2009 1.00,,"8,52701906",
26/01/2009 2.00,"1,68867358",,
26/01/2009 3.00,"1,50626141","3,95072354",
26/01/2009 4.00,"1,5243213","3,75474354",
26/01/2009 5.00,"1,61823718","3,7339773",
26/01/2009 6.00,"1,67422506","7,58087159",
26/01/2009 7.00,"1,47375199","14,6516713",
26/01/2009 8.00,"1,85302587","35,95883104",
26/01/2009 9.00,"2,56642289","47,06212096",
26/01/2009 10.00,"2,08962075","37,20998648",
26/01/2009 11.00,"1,66700131","13,83920514",
26/01/2009 12.00,"1,88192291","7,93908479",
26/01/2009 13.00,"1,95055413","12,27786785",
26/01/2009 14.00,"2,03724525","13,15523111",
26/01/2009 15.00,"2,30454336","8,92546647",
26/01/2009 16.00,"2,30273717","9,11884998",
26/01/2009 17.00,"1,94332937","19,23055184",
26/01/2009 18.00,"1,96319646","8,67887201",
26/01/2009 19.00,"1,97764498","16,65558496",
26/01/2009 20.00,"1,99751207","15,42520914",
26/01/2009 21.00,"2,03363286","21,43176096",
26/01/2009 22.00,"1,72840777","16,28699916",
26/01/2009 23.00,"2,08600938","9,36544635",
27/01/2009 0.00,"1,85121968","7,14478646",
27/01/2009 1.00,"1,90540238","9,45629694",
27/01/2009 2.00,"1,64532803","7,00851057",
27/01/2009 3.00,"1,65255279","8,42708455",
27/01/2009 4.00,"1,60740104","4,3335958",
27/01/2009 5.00,"1,66700131","4,63470138",
27/01/2009 6.00,"1,64171666","8,79048883",
27/01/2009 7.00,"1,76814095","14,89956783",
27/01/2009 8.00,"2,02099054","53,06608776",
27/01/2009 9.00,"1,75549862","45,70584376",
27/01/2009 10.00,"1,69770454","31,76151304",
27/01/2009 11.00,"1,95236033","24,63359616",
27/01/2009 12.00,"1,79884418","17,73412504",
27/01/2009 13.00,"1,85483206","12,35313946",
27/01/2009 14.00,"1,86205683","15,0929456",
27/01/2009 15.00,"2,11671261","12,76586378",
27/01/2009 16.00,"2,07878461","19,09558376",
27/01/2009 17.00,"2,11490642","21,79515568",
27/01/2009 18.00,"1,77897708","40,1846952",
27/01/2009 19.00,"1,95416652","32,5830612",
27/01/2009 20.00,"2,0282153","43,90699592",
27/01/2009 21.00,"1,9740326","45,17631536",
27/01/2009 22.00,"1,76452856","38,75056136",
27/01/2009 23.00,"1,91443233","42,14059472",
28/01/2009 0.00,"1,67422506","23,3954232",
28/01/2009 1.00,,"18,38435035",
28/01/2009 2.00,"1,80065037",,
28/01/2009 3.00,"1,94332937","15,90022259",
28/01/2009 4.00,"1,75730481","8,32844447",
28/01/2009 5.00,"1,74285629","9,58868",
28/01/2009 6.00,"1,94513556","17,47455001",
28/01/2009 7.00,"1,78439566","30,49349376",
28/01/2009 8.00,"2,08962075","44,51309992",
28/01/2009 9.00,"2,49056791","52,60793432",
28/01/2009 10.00,"2,12574255","45,04912912",
28/01/2009 11.00,"2,29551341","34,31961608",
28/01/2009 12.00,"2,06433609","22,67251512",
28/01/2009 13.00,"1,91262614","14,96446494",
28/01/2009 14.00,"2,23049457","9,48225426",
28/01/2009 15.00,"2,30996092","7,05912694",
28/01/2009 16.00,"2,12393636","10,83074197",
28/01/2009 17.00,"2,1004579","9,66655194",
28/01/2009 18.00,"2,18353663","19,2746808",
28/01/2009 19.00,"2,12574255","46,58322232",
28/01/2009 20.00,"2,40207061","39,35406504",
28/01/2009 21.00,"2,20701611","35,36050888",
28/01/2009 22.00,"2,23230076","28,90100808",
28/01/2009 23.00,"1,85483206","9,26421169",
29/01/2009 0.00,"1,60740104","3,41210549",
29/01/2009 1.00,"1,76814095","3,29270109",
29/01/2009 2.00,"1,88553529","3,75734003",
29/01/2009 3.00,"1,94152317","3,79757425",
29/01/2009 4.00,"1,62726814","4,5698081",
29/01/2009 5.00,"1,56586168","3,73008447",
29/01/2009 6.00,"1,65255279","4,19212692",
29/01/2009 7.00,"1,4520787","7,84044662",
29/01/2009 8.00,"1,50264903","9,35376594",
29/01/2009 9.00,"1,6706137","15,75875371",
29/01/2009 10.00,"1,82051746","13,40052542",
29/01/2009 11.00,"2,09323313","11,90278316",
29/01/2009 12.00,"2,01737815","14,5569317",
29/01/2009 13.00,"2,06794848","12,13770104",
29/01/2009 14.00,"2,04988757","11,47708018",
29/01/2009 15.00,"1,96680884","9,15778594",
29/01/2009 16.00,"1,88914767","9,26291344",
29/01/2009 17.00,"1,98667492","13,31356574",
29/01/2009 18.00,"1,82593502","16,53488614",
29/01/2009 19.00,"2,23591315","20,0858468",
29/01/2009 20.00,"2,12032398","23,05927448",
29/01/2009 21.00,"1,89095387","17,85741845",
29/01/2009 22.00,"1,75369243","19,30972776",
29/01/2009 23.00,"1,88914767","19,10596974",
30/01/2009 0.00,"2,0805908","17,4459962",
30/01/2009 1.00,,"9,29665833",
30/01/2009 2.00,"1,68325602",,
30/01/2009 3.00,"1,93249323","7,21876556",
30/01/2009 4.00,"1,82954741","5,23172338",
30/01/2009 5.00,"1,71937681","6,12595814",
30/01/2009 6.00,"1,81329269","6,02602172",
30/01/2009 7.00,"1,68686841","9,30314766",
30/01/2009 8.00,"1,93791181","19,16565856",
30/01/2009 9.00,"1,80426275","25,0761668",
30/01/2009 10.00,"1,83496598","23,74065392",
30/01/2009 11.00,"2,1329663","28,5570584",
30/01/2009 12.00,"2,23771832","24,13391408",
30/01/2009 13.00,"1,87108677","13,71461157",
30/01/2009 14.00,"1,96500265","10,0065954",
30/01/2009 15.00,"1,98306356","8,4257863",
30/01/2009 16.00,"1,83677116","10,15325345",
30/01/2009 17.00,"2,24855547","7,18242418",
30/01/2009 18.00,"2,00292963","13,71461157",
30/01/2009 19.00,"2,06794848","11,30965208",
30/01/2009 20.00,"2,2232698","22,9178056",
30/01/2009 21.00,"1,65435899","15,27206176",
30/01/2009 22.00,"1,97764498","22,79582",
30/01/2009 23.00,"1,95416652","11,80804165",
31/01/2009 0.00,"1,85844444","4,16227678",
31/01/2009 1.00,"1,78800804","3,88453201",
31/01/2009 2.00,"1,75188623","3,17200035",
31/01/2009 3.00,"1,98848111","3,63014806",
31/01/2009 4.00,"1,63810427","3,6794681",
31/01/2009 5.00,"1,8313536","4,52178631",
31/01/2009 6.00,"1,79703798","6,13893488",
31/01/2009 7.00,"1,94694175","10,51145709",
31/01/2009 8.00,"1,69770454","16,21431066",
31/01/2009 9.00,"1,92526846","28,05349496",
31/01/2009 10.00,"1,87650535","11,24086979",
31/01/2009 11.00,"1,94874794","6,54257338",
31/01/2009 12.00,"1,84580212","4,12593539",
31/01/2009 13.00,"2,21243367","4,26610602",
31/01/2009 14.00,"2,28287007","4,94748929",
31/01/2009 15.00,"1,9216571","5,13308522",
31/01/2009 16.00,"2,15463959","2,96953102",
31/01/2009 17.00,"2,28828865","3,67297877",
31/01/2009 18.00,"2,00473583","9,02670114",
31/01/2009 19.00,"1,94332937","11,7029065",
31/01/2009 20.00,"1,9722264","8,60619115",
31/01/2009 21.00,"1,84580212","9,49912574",
31/01/2009 22.00,"1,89276006","32,08207896",
31/01/2009 23.00,"2,02099054","35,19309416",
01/02/2009 0.00,"1,81690508","12,49720484",
01/02/2009 1.00,,"15,74318047",
01/02/2009 2.00,"1,87650535",,
01/02/2009 3.00,"1,72660158","7,13050955",
01/02/2009 4.00,"1,74827385","6,82421289",
01/02/2009 5.00,"1,70673449","4,03897763",
01/02/2009 6.00,"1,84399592","2,98380793",
01/02/2009 7.00,"1,65797035","3,10191408",
01/02/2009 8.00,"1,85663825","4,06493686",
01/02/2009 9.00,"1,73201914","7,71714939",
01/02/2009 10.00,"1,95416652","6,24276413",
01/02/2009 11.00,"1,80065037","6,56333961",
01/02/2009 12.00,"1,91262614","7,64446662",
01/02/2009 13.00,"2,32441045","7,7521887",
01/02/2009 14.00,"1,89095387","5,76125561",
01/02/2009 15.00,"2,18173044","4,4387233",
01/02/2009 16.00,"2,08781557","3,6314463",
01/02/2009 17.00,"1,93068704","5,06040436",
01/02/2009 18.00,"2,16186334","2,34395713",
01/02/2009 19.00,"2,10406927","2,71644723",
01/02/2009 20.00,"2,11490642","8,14285046",
01/02/2009 21.00,"1,92346329","3,67557335",
01/02/2009 22.00,"1,64532803","2,85012662",
01/02/2009 23.00,"1,97042021","1,51202107",
02/02/2009 0.00,"2,03543906","4,3309993",
02/02/2009 1.00,"2,01557196","6,32193622",
02/02/2009 2.00,"1,87831154","3,35240329",
02/02/2009 3.00,"1,93249323","5,28623259",
02/02/2009 4.00,"1,8837291","5,24470204",
02/02/2009 5.00,"2,12393636","4,81250974",
02/02/2009 6.00,"1,69409216","5,38227618",
02/02/2009 7.00,"1,73924391","20,56606472",
02/02/2009 8.00,"2,13657869","36,37285552",
02/02/2009 9.00,"1,69589835","7,31480723",
02/02/2009 10.00,"1,81509889","10,4063315",
02/02/2009 11.00,"2,07697842","7,11493631",
02/02/2009 12.00,"1,87831154","7,33557346",
02/02/2009 13.00,"2,02640911","10,04812595",
02/02/2009 14.00,"2,08962075","8,79308342",
02/02/2009 15.00,"2,1528334","6,80474299",
02/02/2009 16.00,"2,04808138","5,63536188",
02/02/2009 17.00,"1,94874794","5,20446782",
02/02/2009 18.00,"1,9216571","6,53608405",
02/02/2009 19.00,"1,90359619","5,31868114",
02/02/2009 20.00,"1,77355952","4,00393641",
02/02/2009 21.00,"1,9198509","3,65740362",
02/02/2009 22.00,"2,0625299","2,7956155",
02/02/2009 23.00,"1,83677116","1,92474348",
03/02/2009 0.00,"1,94152317","1,65089346",
03/02/2009 1.00,,"1,49385134",
03/02/2009 2.00,"1,9920935",,
03/02/2009 3.00,"1,89456625","2,82416931",
03/02/2009 4.00,"2,1528334","8,49327417",
03/02/2009 5.00,"2,05711234","1,41078641",
03/02/2009 6.00,"2,00834821","2,34784996",
03/02/2009 7.00,"1,96500265","2,42702014",
03/02/2009 8.00,"1,97945117","8,00657457",
03/02/2009 9.00,"1,85844444","6,6113614",
03/02/2009 10.00,"1,80606894","7,3563397",
03/02/2009 11.00,"2,14560965","6,88261493",
03/02/2009 12.00,"2,27022774","8,66199861",
03/02/2009 13.00,"2,09142694","5,29531842",
03/02/2009 14.00,"2,23952451","5,95334086",
03/02/2009 15.00,"2,24133071","10,57894878",
03/02/2009 16.00,"2,3135733","9,79374391",
03/02/2009 17.00,"2,23771832","13,41090949",
03/02/2009 18.00,"2,24855547","9,27848859",
03/02/2009 19.00,"1,99751207","6,2388713",
03/02/2009 20.00,"1,99751207","17,40706023",
03/02/2009 21.00,"2,39845924","42,62341296",
03/02/2009 22.00,"2,42374389","34,77906968",
03/02/2009 23.00,"2,36053124","36,29627992",
04/02/2009 0.00,"1,96139027","12,33367148",
04/02/2009 1.00,"2,23049457","8,62825372",
04/02/2009 2.00,"2,25216684","9,29406183",
04/02/2009 3.00,"2,03905144","9,63021246",
04/02/2009 4.00,"2,35330749","15,22922722",
04/02/2009 5.00,"2,09865171","11,090317",
04/02/2009 6.00,"2,15463959","12,395974",
04/02/2009 7.00,"2,11490642","20,21693352",
04/02/2009 8.00,"1,99028731","40,50918072",
04/02/2009 9.00,"2,25397303","35,17751136",
04/02/2009 10.00,"1,81509889","17,5355409",
04/02/2009 11.00,"1,98306356","12,74510138",
04/02/2009 12.00,"1,80426275","14,81520466",
04/02/2009 13.00,"1,95236033","14,95797561",
04/02/2009 14.00,"2,03002048","17,45897677",
04/02/2009 15.00,"2,02099054","16,93462798",
04/02/2009 16.00,"2,24674928","19,44469584",
04/02/2009 17.00,"2,21785224","25,398052",
04/02/2009 18.00,"2,40026441","28,74265624",
04/02/2009 19.00,"2,05891853","29,60185168",
04/02/2009 20.00,"1,9216571","28,33773288",
04/02/2009 21.00,"1,85844444","26,56223056",
04/02/2009 22.00,"1,78620185","32,07429712",
04/02/2009 23.00,"1,86386302","28,97758368",
05/02/2009 0.00,"1,71757062","14,78665085",
05/02/2009 1.00,,"15,82754556",
05/02/2009 2.00,"1,55141316",,
05/02/2009 3.00,"1,59114633","5,34593479",
05/02/2009 4.00,"1,721183","4,85014746",
05/02/2009 5.00,"1,80065037","6,94621187",
05/02/2009 6.00,"1,39247843","10,52963447",
05/02/2009 7.00,"1,52070993","20,41033232",
05/02/2009 8.00,"2,03724525","45,81616616",
05/02/2009 9.00,"2,14199726","57,68261176",
05/02/2009 10.00,"2,3316342","50,47811928",
05/02/2009 11.00,"2,28106388","30,5778512",
05/02/2009 12.00,"2,1708943","15,46933427",
05/02/2009 13.00,"2,21062748","17,54851955",
05/02/2009 14.00,"2,32621664","14,15718794",
05/02/2009 15.00,"2,30634955","15,80158825",
05/02/2009 16.00,"2,36594982","18,22731588",
05/02/2009 17.00,"2,33524659","11,66786337",
05/02/2009 18.00,"2,38942828","25,93926272",
05/02/2009 19.00,"2,3135733","31,24884848",
05/02/2009 20.00,"2,43638622","47,92261656",
05/02/2009 21.00,"2,73258137","57,92142056",
05/02/2009 22.00,"2,6928482","65,80729248",
05/02/2009 23.00,"2,23230076","35,4215208",
06/02/2009 0.00,"2,08420319","23,18908016",
06/02/2009 1.00,"2,1528334","18,82823071",
06/02/2009 2.00,"1,91081994","13,3343358",
06/02/2009 3.00,"2,17811907","6,53348946",
06/02/2009 4.00,"2,02099054","4,76319161",
06/02/2009 5.00,"1,93429942","5,82355239",
06/02/2009 6.00,"1,83315979","5,8975315",
06/02/2009 7.00,"1,93429942","6,71129782",
06/02/2009 8.00,"1,99570588","5,61459374",
06/02/2009 9.00,"1,86928058","4,12204065",
06/02/2009 10.00,"1,55321935","5,94165854",
06/02/2009 11.00,"1,86025064","7,26159436",
06/02/2009 12.00,"1,92707465","7,1460847",
06/02/2009 13.00,"2,35511368","7,61072174",
06/02/2009 14.00,"2,25939161","8,50884932",
06/02/2009 15.00,"2,13657869","8,22331889",
06/02/2009 16.00,"2,39123447","7,47834059",
06/02/2009 17.00,"2,34788891","7,94427587",
06/02/2009 18.00,"2,30273717","10,75416828",
06/02/2009 19.00,"2,16186334","29,78744952",
06/02/2009 20.00,"2,28287007","32,05743328",
06/02/2009 21.00,"2,40929537","50,75847584",
06/02/2009 22.00,"2,5646167","55,70594792",
06/02/2009 23.00,"2,10948784","17,59655282",
07/02/2009 0.00,"2,30996092","15,51605399",
07/02/2009 1.00,,"7,95725453",
07/02/2009 2.00,"1,97583879",,
07/02/2009 3.00,"2,04266281","5,7015515",
07/02/2009 4.00,"1,88734148","4,20251099",
07/02/2009 5.00,"2,17450669","4,84495638",
07/02/2009 6.00,"1,82954741","6,30376458",
07/02/2009 7.00,"1,78981423","16,01703623",
07/02/2009 8.00,"1,95958408","16,13254971",
07/02/2009 9.00,"1,98125736","3,56525478",
07/02/2009 10.00,"1,94513556","4,5698081",
07/02/2009 11.00,"1,99389969","7,73272263",
07/02/2009 12.00,"2,22868838","8,81255331",
07/02/2009 13.00,"2,19256657","6,25184995",
07/02/2009 14.00,"2,21965844","6,56853069",
07/02/2009 15.00,"2,17992425","25,25008232",
07/02/2009 16.00,"2,34608272","11,62373823",
07/02/2009 17.00,"2,43277384","11,98454219",
07/02/2009 18.00,"2,25577922","6,29078592",
07/02/2009 19.00,"1,92707465","4,37383002",
07/02/2009 20.00,"2,10406927","15,8418282",
07/02/2009 21.00,"2,23591315","33,39294616",
07/02/2009 22.00,"2,03543906","17,62510471",
07/02/2009 23.00,"2,07156086","11,44722622",
08/02/2009 0.00,"1,72479539","6,16619044",
08/02/2009 1.00,"1,76633475","5,44976404",
08/02/2009 2.00,"1,87831154","5,42770147",
08/02/2009 3.00,"1,82232264","3,95331812",
08/02/2009 4.00,"1,82232264","4,62431731",
08/02/2009 5.00,"1,6507466","6,23757305",
08/02/2009 6.00,"1,51348516","4,56202053",
08/02/2009 7.00,"1,6688075","10,54261313",
08/02/2009 8.00,"1,78620185","15,44337696",
08/02/2009 9.00,"1,74466248","14,50501325",
08/02/2009 10.00,"1,78258946","11,19803526",
08/02/2009 11.00,"1,96500265","9,85214786",
08/02/2009 12.00,"1,97042021","11,12924532",
08/02/2009 13.00,"2,1907614","11,5886951",
08/02/2009 14.00,"2,3334404","13,1305644",
08/02/2009 15.00,"1,92707465","6,14931895",
08/02/2009 16.00,"2,47250803","6,5205089",
08/02/2009 17.00,"2,58448379","7,25251045",
08/02/2009 18.00,"2,25036167","9,85993544",
08/02/2009 19.00,"2,25577922","17,71205291",
08/02/2009 20.00,"2,10587546","26,84776864",
08/02/2009 21.00,"2,24133071","39,62662064",
08/02/2009 22.00,"1,91623852","18,18707784",
08/02/2009 23.00,"1,91623852","13,00727099",
09/02/2009 0.00,"2,00834821","6,03380738",
09/02/2009 1.00,,"4,80082933",
09/02/2009 2.00,"1,721183",,
09/02/2009 3.00,"2,01918434","4,21029857",
09/02/2009 4.00,"2,00654202","2,52695656",
09/02/2009 5.00,"1,75008004","1,96757419",
09/02/2009 6.00,"1,78800804","4,10387091",
09/02/2009 7.00,"1,89456625","19,8717028",
09/02/2009 8.00,"1,89637142","27,77573872",
09/02/2009 9.00,"2,00834821","25,81335752",
09/02/2009 10.00,"2,19979134","38,96858672",
09/02/2009 11.00,"1,97945117","18,2766321",
09/02/2009 12.00,"2,5122412","8,59710533",
09/02/2009 13.00,"2,35511368","8,21033832",
09/02/2009 14.00,"2,34066415","7,97152952",
09/02/2009 15.00,"2,45444712","6,19734074",
09/02/2009 16.00,"2,41290776","5,88714934",
09/02/2009 17.00,"2,44902855","9,56531727",
09/02/2009 18.00,"2,40568299","12,12211824",
09/02/2009 19.00,"2,26300399","12,42193322",
09/02/2009 20.00,"2,26300399","21,9288236",
09/02/2009 21.00,"2,11129403","16,43235514",
09/02/2009 22.00,"2,29190103","26,25982864",
09/02/2009 23.00,"1,91443233","15,37978002",
10/02/2009 0.00,"1,74285629","11,23177632",
10/02/2009 1.00,"1,89456625","5,0902545",
10/02/2009 2.00,"2,03905144","3,7391703",
10/02/2009 3.00,"2,06433609","5,11491357",
10/02/2009 4.00,"2,05349996","4,9708501",
10/02/2009 5.00,"1,83496598","6,64380804",
10/02/2009 6.00,"1,90901477","14,97744359",
10/02/2009 7.00,"1,94332937","31,93932904",
10/02/2009 8.00,"2,42013151","53,594316",
10/02/2009 9.00,"2,36414363","57,12971872",
10/02/2009 10.00,"2,65853258","68,9079064",
10/02/2009 11.00,"2,28106388","43,26844528",
10/02/2009 12.00,"2,01737815","21,18645136",
10/02/2009 13.00,"2,60073851","20,42979648",
10/02/2009 14.00,"2,29551341","23,61218664",
10/02/2009 15.00,"2,47973178","15,03843448",
10/02/2009 16.00,"2,75425466","26,33122272",
10/02/2009 17.00,"2,83010963","34,73364056",
10/02/2009 18.00,"2,6025447","33,20862936",
10/02/2009 19.00,"2,65672639","32,28974128",
10/02/2009 20.00,"2,31537949","24,78284688",
10/02/2009 21.00,"2,56642289","21,81980136",
10/02/2009 22.00,"2,59170856","18,46871353",
10/02/2009 23.00,"2,48515035","18,88273992",
11/02/2009 0.00,"2,29009484","9,05006195",
11/02/2009 1.00,,"5,2550842",
11/02/2009 2.00,"2,14741584",,
11/02/2009 3.00,"2,29912478","3,01365807",
11/02/2009 4.00,"2,33705278","2,48542601",
11/02/2009 5.00,"2,36053124","3,71710582",
11/02/2009 6.00,"2,14922102","5,47312677",
11/02/2009 7.00,"2,0282153","14,79314209",
11/02/2009 8.00,"2,23591315","30,36760768",
11/02/2009 9.00,"2,28828865","31,62912616",
11/02/2009 10.00,"2,14199726","19,77956352",
11/02/2009 11.00,"2,21243367","16,41159273",
11/02/2009 12.00,"2,18714901","19,59136536",
11/02/2009 13.00,"2,36956118","10,47512335",
11/02/2009 14.00,"2,25397303","17,26428737",
11/02/2009 15.00,"2,50321126","14,47776342",
11/02/2009 16.00,"2,32621664","13,62246464",
11/02/2009 17.00,"2,27384013","14,33758514",
11/02/2009 18.00,"2,1907614","12,29863026",
11/02/2009 19.00,"2,10587546","26,200136",
11/02/2009 20.00,"2,0101544","31,34230704",
11/02/2009 21.00,"1,77717089","12,40895266",
11/02/2009 22.00,"1,82774121","5,14216913",
11/02/2009 23.00,"1,9198509","8,64512712",
12/02/2009 0.00,"1,8114865","7,15127578",
12/02/2009 1.00,"1,84218973","7,5354463",
12/02/2009 2.00,"1,78439566","7,27587126",
12/02/2009 3.00,"2,01376679","4,76578619",
12/02/2009 4.00,"1,89998381","5,51725382",
12/02/2009 5.00,"1,68144983","6,56982894",
12/02/2009 6.00,"1,7410501","8,13117005",
12/02/2009 7.00,"1,79523179","7,4445957",
12/02/2009 8.00,"1,94152317","15,4472717",
12/02/2009 9.00,"1,98306356","14,01961381",
12/02/2009 10.00,"2,06975467","7,0578287",
12/02/2009 11.00,"2,11129403","3,4237859",
12/02/2009 12.00,"2,16005817","5,51855206",
12/02/2009 13.00,"2,42374389","4,51140224",
12/02/2009 14.00,"2,30996092","3,82482981",
12/02/2009 15.00,"2,20340372","3,93774488",
12/02/2009 16.00,"2,34247034","3,19925591",
12/02/2009 17.00,"2,36414363","4,39848908",
12/02/2009 18.00,"2,26661638","8,13765746",
12/02/2009 19.00,"2,04085763","23,13454992",
12/02/2009 20.00,"1,97945117","29,40717184",
12/02/2009 21.00,"1,97764498","27,12032424",
12/02/2009 22.00,"2,04085763","19,18124136",
12/02/2009 23.00,"2,02099054","15,57576193",
13/02/2009 0.00,"1,81329269","9,76389186",
13/02/2009 1.00,,"6,76970177",
13/02/2009 2.00,"1,78981423",,
13/02/2009 3.00,"1,82051746","3,34461762",
13/02/2009 4.00,"1,84580212","4,34397796",
13/02/2009 5.00,"1,73563152","1,83648938",
13/02/2009 6.00,"1,78800804","1,97016878",
13/02/2009 7.00,"1,84760831","7,5185729",
13/02/2009 8.00,"1,79161941","7,93129722",
13/02/2009 9.00,"1,96680884","7,14219187",
13/02/2009 10.00,"1,72840777","3,86376578",
13/02/2009 11.00,"2,12032398","5,50038233",
13/02/2009 12.00,"2,36775601","7,9079364",
13/02/2009 13.00,"2,26481018","4,75799862",
13/02/2009 14.00,"2,21965844","4,43223397",
13/02/2009 15.00,"2,32260426","3,82093506",
13/02/2009 16.00,"2,23049457","3,44844687",
13/02/2009 17.00,"2,26481018","4,5698081",
13/02/2009 18.00,"2,13116113","5,74568046",
13/02/2009 19.00,"2,07517223","13,52122424",
13/02/2009 20.00,"2,12574255","15,44337696",
13/02/2009 21.00,"1,85663825","9,6341053",
13/02/2009 22.00,"1,78078327","6,18825492",
13/02/2009 23.00,"1,89817762","3,98706301",
14/02/2009 0.00,"1,86386302","2,8124889",
14/02/2009 1.00,"1,759111","2,78004226",
14/02/2009 2.00,"2,03002048","1,8598502",
14/02/2009 3.00,"1,95236033","2,34655362",
14/02/2009 4.00,"2,044469","2,12331806",
14/02/2009 5.00,"1,85302587","2,49450992",
14/02/2009 6.00,"1,66338893","4,80731866",
14/02/2009 7.00,"1,94694175","12,00790874",
14/02/2009 8.00,"1,89637142","10,8294399",
14/02/2009 9.00,"2,1329663","6,92933847",
14/02/2009 10.00,"2,31176711","5,49519125",
14/02/2009 11.00,"2,08420319","6,96827444",
14/02/2009 12.00,"1,99389969","3,53670288",
14/02/2009 13.00,"2,11490642","4,07661726",
14/02/2009 14.00,"2,29551341","4,4075749",
14/02/2009 15.00,"2,1528334","3,26414919",
14/02/2009 16.00,"2,32621664","3,4380628",
14/02/2009 17.00,"2,21604605","9,16427527",
