,ARPA Puglia,,
14/03/2009 13.00,"5,21231315","14,00143642",
14/03/2009 14.00,"5,21592553","13,74446554",
14/03/2009 15.00,"5,19064088",,
14/03/2009 16.00,"5,15813145",,
14/03/2009 17.00,"5,1328468",,
14/03/2009 18.00,"5,20870178",,
14/03/2009 19.00,"5,1852223",,
14/03/2009 20.00,"5,2755258","55,8020068",
14/03/2009 21.00,"5,23759882","41,2411708",
14/03/2009 22.00,"5,18341611","21,8315028",
14/03/2009 23.00,"5,17799855","17,32658989",
15/03/2009 0.00,"5,14910151","25,88865208",
15/03/2009 1.00,,,
15/03/2009 2.00,"5,14910151",,
15/03/2009 3.00,"5,22134411",,
15/03/2009 4.00,"5,24482257",,
15/03/2009 5.00,"5,29539289",,
15/03/2009 6.00,"5,2032832",,
15/03/2009 7.00,"5,20689559","30,48441176",
15/03/2009 8.00,"5,19425326","23,60568584",
15/03/2009 9.00,"5,1653552","14,35576253",
15/03/2009 10.00,"5,27913818","12,43620439",
15/03/2009 11.00,"5,32067755",,
15/03/2009 12.00,"5,66924819","18,33763063",
15/03/2009 13.00,"5,78844873","15,60301366",
15/03/2009 14.00,"5,65841308","13,25516944",
15/03/2009 15.00,"5,38208401",,
15/03/2009 16.00,"5,30803522",,
15/03/2009 17.00,"5,34234982",,
15/03/2009 18.00,"5,23579262",,
15/03/2009 19.00,"5,25565972","25,49927328",
15/03/2009 20.00,"5,17799855","25,99247368",
15/03/2009 21.00,"5,20147701",,
15/03/2009 22.00,"5,18883468",,
15/03/2009 23.00,"5,25565972",,
16/03/2009 0.00,"5,20870178",,
16/03/2009 1.00,"5,28636295","34,93092072",
16/03/2009 2.00,"5,19244707","27,61352464",
16/03/2009 3.00,"5,19967082","21,58359288",
16/03/2009 4.00,"5,20147701","22,95285256",
16/03/2009 5.00,"5,25565972","38,3300552",
16/03/2009 6.00,"5,38569639","66,10579392",
16/03/2009 7.00,"5,54824248","75,00791296",
16/03/2009 8.00,"5,37666543","72,57049536",
16/03/2009 9.00,"5,36763549","45,38917832",
16/03/2009 10.00,"5,25746489","27,37989736",
16/03/2009 11.00,"5,24121018","21,16568704",
16/03/2009 12.00,"5,24301638","20,60889352",
16/03/2009 13.00,"5,20689559","20,12997576",
16/03/2009 14.00,"5,23759882","19,28766328",
16/03/2009 15.00,"5,22134411","16,93074279",
16/03/2009 16.00,"5,17799855","19,05146054",
16/03/2009 17.00,"5,26288347","24,46358112",
16/03/2009 18.00,"5,25565972","40,51826272",
16/03/2009 19.00,"5,40556247","54,30946136",
16/03/2009 20.00,"5,3658293","54,08231576",
16/03/2009 21.00,"5,27733199","41,8446936",
16/03/2009 22.00,"5,28455574","22,22474384",
16/03/2009 23.00,"5,18160992","16,92164932",
17/03/2009 0.00,"5,15632526","16,12216373",
17/03/2009 1.00,,,
17/03/2009 2.00,"5,12381584",,
17/03/2009 3.00,"5,19064088",,
17/03/2009 4.00,"5,21592553",,
17/03/2009 5.00,"5,20689559","11,18116186",
17/03/2009 6.00,"5,26830205","23,68744296",
17/03/2009 7.00,"5,39472633","24,24813696",
17/03/2009 8.00,"5,45252041","31,45781096",
17/03/2009 9.00,"5,35318697","24,23385432",
17/03/2009 10.00,"5,3838902","21,80035632",
17/03/2009 11.00,"5,35499316","17,76137678",
17/03/2009 12.00,"5,34776839","13,80286184",
17/03/2009 13.00,"5,32428993","14,17275927",
17/03/2009 14.00,"5,49767216","14,12604146",
17/03/2009 15.00,"5,47780608","13,19156485",
17/03/2009 16.00,"5,44168427","16,48037502",
17/03/2009 17.00,"5,26468966","16,45182121",
17/03/2009 18.00,"5,26107728","18,83990538",
17/03/2009 19.00,"5,21953791","18,68675992",
17/03/2009 20.00,"5,27733199","16,27790569",
17/03/2009 21.00,"5,24121018","13,24607597",
17/03/2009 22.00,"5,32248374","10,25967537",
17/03/2009 23.00,"5,29178051","18,01056582",
18/03/2009 0.00,"5,20508939","12,83206105",
18/03/2009 1.00,"5,23940501",,
18/03/2009 2.00,"5,21953791",,
18/03/2009 3.00,"5,22856786",,
18/03/2009 4.00,"5,19967082",,
18/03/2009 5.00,"5,23940501","12,3881826",
18/03/2009 6.00,"5,20689559","16,406394",
18/03/2009 7.00,"5,38027781","32,91532856",
18/03/2009 8.00,"5,43987808","30,65572696",
18/03/2009 9.00,"5,36041072","25,49799224",
18/03/2009 10.00,"5,32790231","17,25390138",
18/03/2009 11.00,"5,43265433","19,91843208",
18/03/2009 12.00,"5,44890803","20,72441656",
18/03/2009 13.00,"5,36041072","19,11246098",
18/03/2009 14.00,"5,2935867","15,24349839",
18/03/2009 15.00,"5,3658293","11,91965656",
18/03/2009 16.00,"5,35860554",,
18/03/2009 17.00,"5,35679935",,
18/03/2009 18.00,"5,32428993",,
18/03/2009 19.00,"5,30442284",,
18/03/2009 20.00,"5,45793899",,
18/03/2009 21.00,"5,49406079",,
18/03/2009 22.00,"5,32790231",,
18/03/2009 23.00,"5,26288347",,
19/03/2009 0.00,"5,26830205",,
19/03/2009 1.00,,,
19/03/2009 2.00,"5,17257997",,
19/03/2009 3.00,"5,31887135",,
19/03/2009 4.00,"5,24662876",,
19/03/2009 5.00,"5,21050695","12,36093086",
19/03/2009 6.00,,,
19/03/2009 7.00,,,
19/03/2009 8.00,,,
19/03/2009 9.00,,,
19/03/2009 10.00,,,
19/03/2009 11.00,,,
19/03/2009 12.00,,,
19/03/2009 13.00,,,
19/03/2009 14.00,,,
19/03/2009 15.00,,,
19/03/2009 16.00,,,
19/03/2009 17.00,,,
19/03/2009 18.00,,,
19/03/2009 19.00,,,
19/03/2009 20.00,,,
19/03/2009 21.00,,,
19/03/2009 22.00,,,
19/03/2009 23.00,,,
20/03/2009 0.00,,,
20/03/2009 1.00,,,
20/03/2009 2.00,,,
20/03/2009 3.00,,,
20/03/2009 4.00,,,
20/03/2009 5.00,,,
20/03/2009 6.00,,,
20/03/2009 7.00,,,
20/03/2009 8.00,,,
20/03/2009 9.00,,,
20/03/2009 10.00,,,
20/03/2009 11.00,,,
20/03/2009 12.00,,,
20/03/2009 13.00,,,
20/03/2009 14.00,,,
20/03/2009 15.00,"5,25024114",,
20/03/2009 16.00,"5,26649585",,
20/03/2009 17.00,"5,30803522",,
20/03/2009 18.00,"5,30803522",,
20/03/2009 19.00,"5,35138078",,
20/03/2009 20.00,"5,27371961",,
20/03/2009 21.00,"5,30081147",,
20/03/2009 22.00,"5,28094437",,
20/03/2009 23.00,"5,26107728",,
21/03/2009 0.00,"5,30622903",,
21/03/2009 1.00,,,
21/03/2009 2.00,"5,24121018",,
21/03/2009 3.00,"5,23398643",,
21/03/2009 4.00,"5,29539289",,
21/03/2009 5.00,"5,31706516",,
21/03/2009 6.00,"5,19605843",,
21/03/2009 7.00,"5,24662876",,
21/03/2009 8.00,"5,26649585",,
21/03/2009 9.00,"5,37847162",,
21/03/2009 10.00,"5,32067755",,
21/03/2009 11.00,"5,32970749",,
21/03/2009 12.00,"5,53560016",,
21/03/2009 13.00,"5,46877512",,
21/03/2009 14.00,"5,64215735",,
21/03/2009 15.00,"5,56088481",,
21/03/2009 16.00,"5,4362657",,
21/03/2009 17.00,"5,33873845",,
21/03/2009 18.00,"5,30081147",,
21/03/2009 19.00,"5,28455574",,
21/03/2009 20.00,"5,27733199",,
21/03/2009 21.00,"5,30261664",,
21/03/2009 22.00,"5,29178051",,
21/03/2009 23.00,"5,18702849",,
22/03/2009 0.00,"5,28455574",,
22/03/2009 1.00,"5,18341611",,
22/03/2009 2.00,"5,25746489",,
22/03/2009 3.00,"5,24301638",,
22/03/2009 4.00,"5,26107728",,
22/03/2009 5.00,"5,27733199",,
22/03/2009 6.00,"5,33693226",,
22/03/2009 7.00,"5,29539289",,
22/03/2009 8.00,"5,26830205",,
22/03/2009 9.00,"5,27191341",,
22/03/2009 10.00,"5,24121018",,
22/03/2009 11.00,"5,3134538",,
22/03/2009 12.00,"5,35679935",,
22/03/2009 13.00,"5,41639962",,
22/03/2009 14.00,"5,39472633",,
22/03/2009 15.00,"5,37666543",,
22/03/2009 16.00,"5,44529666",,
22/03/2009 17.00,"5,45613279",,
22/03/2009 18.00,"5,28455574",,
22/03/2009 19.00,"5,36944168",,
22/03/2009 20.00,"5,26468966",,
22/03/2009 21.00,"5,25565972",,
22/03/2009 22.00,"5,28997432",,
22/03/2009 23.00,"5,21953791",,
23/03/2009 0.00,"5,24301638",,
23/03/2009 1.00,,,
23/03/2009 2.00,"5,27191341",,
23/03/2009 3.00,"5,28094437",,
23/03/2009 4.00,"5,22495649",,
23/03/2009 5.00,"5,27010824","7,96504019",
23/03/2009 6.00,"5,26830205","19,43951432",
23/03/2009 7.00,"5,4019511","29,23325632",
23/03/2009 8.00,"5,40556247","24,11054944",
23/03/2009 9.00,"5,47599989","28,90100808",
23/03/2009 10.00,"5,47780608","23,95221672",
23/03/2009 11.00,"5,58616946","17,68832117",
23/03/2009 12.00,"5,49947835","20,024854",
23/03/2009 13.00,"5,50128454","19,12412992",
23/03/2009 14.00,"5,55727243","18,4245903",
23/03/2009 15.00,"5,42362337",,
23/03/2009 16.00,"5,45974518",,
23/03/2009 17.00,"5,62770985","22,9671352",
23/03/2009 18.00,"5,60964894","30,57915136",
23/03/2009 19.00,"5,5825581","39,407276",
23/03/2009 20.00,"5,85346757","65,43221544",
23/03/2009 21.00,"5,55004766","31,56035152",
23/03/2009 22.00,"5,50670312","23,0865396",
23/03/2009 23.00,"5,49586597","30,89193544",
24/03/2009 0.00,"5,57713952","52,1367984",
24/03/2009 1.00,"5,61867889","62,43152264",
24/03/2009 2.00,"5,53560016","45,03484648",
24/03/2009 3.00,"5,42181718","37,73043288",
24/03/2009 4.00,"5,45252041","22,16375104",
24/03/2009 5.00,"5,45793899","14,77626486",
24/03/2009 6.00,"5,58797566","36,84657264",
24/03/2009 7.00,"5,64396354","52,94408304",
24/03/2009 8.00,"5,57352714","47,25940112",
24/03/2009 9.00,"5,68911631","23,19556184",
24/03/2009 10.00,,,
24/03/2009 11.00,"5,66563683","13,74186139",
24/03/2009 12.00,"5,6349336","18,80745874",
24/03/2009 13.00,"5,45613279","8,28951042",
24/03/2009 14.00,"5,60061798","13,40052542",
24/03/2009 15.00,"5,55366004","8,4257863",
24/03/2009 16.00,"5,43265433","10,0325508",
24/03/2009 17.00,"5,48322364","15,14096739",
24/03/2009 18.00,"5,55727243","15,45635562",
24/03/2009 19.00,"5,36944168","11,48226744",
24/03/2009 20.00,"5,36763549","17,76786419",
24/03/2009 21.00,"5,36041072","16,98394993",
24/03/2009 22.00,"5,40375628","10,44786397",
24/03/2009 23.00,"5,39111395","6,41148857",
25/03/2009 0.00,"5,35499316","9,1707646",
25/03/2009 1.00,,"9,07601926",
25/03/2009 2.00,"5,27733199",,
25/03/2009 3.00,"5,30622903","3,95331812",
25/03/2009 4.00,"5,3134538","3,18238251",
25/03/2009 5.00,"5,3640231","5,54710587",
25/03/2009 6.00,"5,43807189","6,49065875",
25/03/2009 7.00,"5,41098104","9,91055182",
25/03/2009 8.00,"5,42723576","14,14031263",
25/03/2009 9.00,"5,41098104","15,23831114",
25/03/2009 10.00,"5,39653253","14,95408086",
25/03/2009 11.00,"5,46516274","13,94173805",
25/03/2009 12.00,"5,53921254","11,88850052",
25/03/2009 13.00,"5,48864222","11,62243616",
25/03/2009 14.00,"5,4543266","14,07022827",
25/03/2009 15.00,"5,44168427","13,22272089",
25/03/2009 16.00,"5,44890803","14,48684734",
25/03/2009 17.00,"5,42362337","16,11437233",
25/03/2009 18.00,"5,4019511","15,03065264",
25/03/2009 19.00,"5,43987808","16,6296353",
25/03/2009 20.00,"5,37124787","17,75488745",
25/03/2009 21.00,"5,47961126","32,17163704",
25/03/2009 22.00,"5,37486026","37,90174808",
25/03/2009 23.00,"5,61326133","30,62458048",
26/03/2009 0.00,"5,39292014","27,43830896",
26/03/2009 1.00,"5,41459343","17,23444487",
26/03/2009 2.00,"5,47058131","9,23435963",
26/03/2009 3.00,"5,4362657","7,96114736",
26/03/2009 4.00,"5,28636295","19,94309688",
26/03/2009 5.00,"5,3838902","25,0580028",
26/03/2009 6.00,"5,53018158","37,70446792",
26/03/2009 7.00,"5,743298","56,1355552",
26/03/2009 8.00,"5,73246186","56,8519816",
26/03/2009 9.00,"5,60784275","54,53916904",
26/03/2009 10.00,"5,60061798","31,14892736",
26/03/2009 11.00,"5,59700662","25,89123328",
26/03/2009 12.00,"5,52837539","26,26891064",
26/03/2009 13.00,"5,44349047","18,42848696",
26/03/2009 14.00,"5,5265692","16,1533083",
26/03/2009 15.00,"5,45613279","13,15133446",
26/03/2009 16.00,"5,50850931","14,64129678",
26/03/2009 17.00,"5,44890803","20,97488856",
26/03/2009 18.00,"5,46516274","29,01781216",
26/03/2009 19.00,"5,55185487","49,40479896",
26/03/2009 20.00,"5,48864222","37,47604128",
26/03/2009 21.00,"5,51031449","38,04969864",
26/03/2009 22.00,"5,43807189","44,60525832",
26/03/2009 23.00,"5,4019511","45,6435508",
27/03/2009 0.00,"5,43987808","30,31309656",
27/03/2009 1.00,,"29,90815408",
27/03/2009 2.00,"5,24662876",,
27/03/2009 3.00,"5,28455574","18,43108154",
27/03/2009 4.00,"5,27010824","23,38506016",
27/03/2009 5.00,"5,37486026","28,78290384",
27/03/2009 6.00,"5,54282391","43,06858392",
27/03/2009 7.00,"5,66744302","59,85395544",
27/03/2009 8.00,"5,63673979","55,77214136",
27/03/2009 9.00,"5,51573306","30,4402828",
27/03/2009 10.00,"5,48322364","20,35452104",
27/03/2009 11.00,"5,53198777","14,02349899",
27/03/2009 12.00,"5,5265692","16,95799453",
27/03/2009 13.00,"5,53740533","13,5783395",
27/03/2009 14.00,"5,57894571","16,24026797",
27/03/2009 15.00,"5,47780608","16,94241938",
27/03/2009 16.00,"5,39472633","22,44538864",
27/03/2009 17.00,"5,50128454","15,73669114",
27/03/2009 18.00,"5,49767216","21,20201504",
27/03/2009 19.00,"5,84624382","24,01841016",
27/03/2009 20.00,"5,51031449","14,05724962",
27/03/2009 21.00,"5,44890803","14,08061426",
27/03/2009 22.00,"5,46335756","11,82231282",
27/03/2009 23.00,"5,43445951","19,26819912",
28/03/2009 0.00,"5,41278724","14,34537654",
28/03/2009 1.00,"5,42362337","8,23110646",
28/03/2009 2.00,"5,420012","7,40565974",
28/03/2009 3.00,"5,44890803","9,78595634",
28/03/2009 4.00,"5,43084814","14,84375655",
28/03/2009 5.00,"5,44710285","20,73479872",
28/03/2009 6.00,"5,62770985","18,92427238",
28/03/2009 7.00,"5,58436327","28,68556392",
28/03/2009 8.00,"5,64035217","22,96193456",
28/03/2009 9.00,"5,4543266","19,587484",
28/03/2009 10.00,"5,44168427","12,97092578",
28/03/2009 11.00,"5,44710285","13,51344049",
28/03/2009 12.00,"5,48864222","9,15389311",
28/03/2009 13.00,"5,40736866","7,85342528",
28/03/2009 14.00,"5,43807189","7,26419086",
28/03/2009 15.00,"5,38750258","6,75801945",
28/03/2009 16.00,"5,41278724","6,40499924",
28/03/2009 17.00,"5,4723875","3,84689238",
28/03/2009 18.00,"5,40375628","4,6892125",
28/03/2009 19.00,"5,38569639","5,4341908",
28/03/2009 20.00,"5,41278724","5,79629683",
28/03/2009 21.00,"5,42723576","5,60680807",
28/03/2009 22.00,"5,44710285","3,80017074",
28/03/2009 23.00,"5,42542956","4,22587181",
29/03/2009 0.00,"5,30442284","7,33038047",
29/03/2009 1.00,,"6,45042454",
29/03/2009 2.00,"5,30261664",,
29/03/2009 3.00,"5,35138078","6,23497846",
29/03/2009 4.00,"5,32609612","4,53217038",
29/03/2009 5.00,"5,42362337","5,1979785",
29/03/2009 6.00,"5,34776839","5,10582966",
29/03/2009 7.00,"5,41278724","7,38878634",
29/03/2009 8.00,"5,38027781","8,0104674",
29/03/2009 9.00,"5,31525897","8,67108443",
29/03/2009 10.00,"5,58616946","7,91053098",
29/03/2009 11.00,"5,38569639","7,00461582",
29/03/2009 12.00,"5,40917485","5,76904127",
29/03/2009 13.00,"5,37666543","4,55034012",
29/03/2009 14.00,"5,33693226","3,3355318",
29/03/2009 15.00,"5,34415703","3,64831779",
29/03/2009 16.00,"5,30622903","5,63016889",
29/03/2009 17.00,"5,39292014","5,51465923",
29/03/2009 18.00,"5,30622903","13,86256978",
29/03/2009 19.00,"5,39472633","10,4050409",
29/03/2009 20.00,"5,37124787","10,17920502",
29/03/2009 21.00,"5,3640231","12,09227383",
29/03/2009 22.00,"5,38750258","13,1110945",
29/03/2009 23.00,"5,38569639","10,13378546",
30/03/2009 0.00,"5,3640231","8,991658",
30/03/2009 1.00,"5,30622903","14,34147989",
30/03/2009 2.00,"5,35860554","13,84439239",
30/03/2009 3.00,"5,32248374","16,57123134",
30/03/2009 4.00,"5,40736866","16,41937457",
30/03/2009 5.00,"5,28455574","21,68483328",
30/03/2009 6.00,"5,35318697","17,30193465",
30/03/2009 7.00,"5,33873845","28,802368",
30/03/2009 8.00,"5,49947835","25,41361568",
30/03/2009 9.00,"5,50309073","25,97559072",
30/03/2009 10.00,"5,50128454","26,4571088",
30/03/2009 11.00,"5,47058131","18,95282428",
30/03/2009 12.00,"5,49586597","16,00405758",
30/03/2009 13.00,"5,47961126","13,17599161",
30/03/2009 14.00,"5,56630339","21,45250616",
30/03/2009 15.00,"5,37486026","14,14549989",
30/03/2009 16.00,"5,48322364","23,2396908",
30/03/2009 17.00,"5,53921254","24,53495608",
30/03/2009 18.00,"5,40556247","19,12933056",
30/03/2009 19.00,"5,39833872","15,04363321",
30/03/2009 20.00,"5,42904195","14,78795292",
30/03/2009 21.00,"5,35679935","16,52061497",
30/03/2009 22.00,"5,42723576","19,69518696",
30/03/2009 23.00,"5,46696893","18,12348281",
31/03/2009 0.00,"5,51934545","12,39986874",
31/03/2009 1.00,,"12,31809824",
31/03/2009 2.00,"5,41098104",,
31/03/2009 3.00,"5,420012","10,91899224",
31/03/2009 4.00,"5,53560016","16,13903904",
31/03/2009 5.00,"5,55004766","22,91132392",
31/03/2009 6.00,"5,85888615","36,96209568",
31/03/2009 7.00,"5,8336015","40,49877944",
31/03/2009 8.00,"5,63312741","43,39565064",
31/03/2009 9.00,"5,73607323","40,04324544",
31/03/2009 10.00,"5,55546623","26,75172888",
31/03/2009 11.00,"5,53921254","30,71153824",
31/03/2009 12.00,"5,44349047","32,001622",
31/03/2009 13.00,"5,48864222","30,7219204",
31/03/2009 14.00,"5,50850931","28,51682992",
31/03/2009 15.00,"5,37305305","19,81201016",
31/03/2009 16.00,"5,34415703","14,1714572",
31/03/2009 17.00,"5,41278724","15,69386808",
31/03/2009 18.00,"5,43807189","20,11181176",
31/03/2009 19.00,"5,41278724","32,27547776",
31/03/2009 20.00,"5,39472633","28,79198584",
31/03/2009 21.00,"5,43265433","30,00159352",
31/03/2009 22.00,"5,51934545","31,56553304",
31/03/2009 23.00,"5,43807189","27,10344128",
01/04/2009 0.00,"5,45974518","24,436316",
01/04/2009 1.00,"5,36763549","24,72055392",
01/04/2009 2.00,"5,3640231","28,85947944",
01/04/2009 3.00,"5,29539289","21,87173128",
01/04/2009 4.00,"5,23579262","22,68029696",
01/04/2009 5.00,"5,35499316","21,405796",
01/04/2009 6.00,"5,56630339","29,5979512",
01/04/2009 7.00,"5,53018158","35,86669176",
01/04/2009 8.00,"5,43265433","35,0658888",
01/04/2009 9.00,"5,41639962","33,06847976",
01/04/2009 10.00,"5,29719908","27,64337096",
01/04/2009 11.00,"5,31887135","25,12159592",
01/04/2009 12.00,"5,46335756","28,3857432",
01/04/2009 13.00,"5,49586597","32,42212816",
01/04/2009 14.00,"5,50670312","28,38444304",
01/04/2009 15.00,"5,81554059","12,96703104",
01/04/2009 16.00,"6,10089961","12,77494578",
01/04/2009 17.00,"5,6710554","40,62986616",
01/04/2009 18.00,"5,87694705","53,76044968",
01/04/2009 19.00,"5,53921254","46,96218072",
01/04/2009 20.00,"5,42181718","39,24374264",
01/04/2009 21.00,"5,33151368","30,8659896",
01/04/2009 22.00,"5,37486026","19,5563184",
01/04/2009 23.00,"5,36944168","18,60888225",
02/04/2009 0.00,"5,30261664","12,43620439",
02/04/2009 1.00,,"9,84955137",
02/04/2009 2.00,"5,18883468",,
02/04/2009 3.00,"5,38027781","8,75155095",
02/04/2009 4.00,"5,35499316","14,51280465",
02/04/2009 5.00,"5,37124787","16,87233502",
02/04/2009 6.00,"5,54282391","25,96910904",
02/04/2009 7.00,"5,82095917","37,1476744",
02/04/2009 8.00,"5,56449719","31,6343268",
02/04/2009 9.00,"5,4362657","23,28900128",
02/04/2009 10.00,"5,35138078","22,91910576",
02/04/2009 11.00,"5,35138078","17,54851955",
02/04/2009 12.00,"5,40375628","13,31356574",
02/04/2009 13.00,"5,38930877","12,91771674",
02/04/2009 14.00,"5,26288347","11,78857366",
02/04/2009 15.00,"5,2755258","11,96897086",
02/04/2009 16.00,"5,26830205","14,38690901",
02/04/2009 17.00,"5,21050695","13,15133446",
02/04/2009 18.00,"5,31525897","25,28642944",
02/04/2009 19.00,"5,43807189","31,87701696",
02/04/2009 20.00,"5,39292014","26,51031976",
02/04/2009 21.00,"5,43987808","31,5058404",
02/04/2009 22.00,"5,42181718","32,12620792",
02/04/2009 23.00,"5,46516274","30,12359824",
03/04/2009 0.00,"5,43807189","29,6901096",
03/04/2009 1.00,"5,3838902","24,96196304",
03/04/2009 2.00,"5,41098104","19,5044076",
03/04/2009 3.00,"5,41820581","18,39732901",
03/04/2009 4.00,"5,38027781","25,95742672",
03/04/2009 5.00,"5,62409746","42,31321008",
03/04/2009 6.00,"5,58075089","50,98040168",
03/04/2009 7.00,"5,70717619","53,1166984",
03/04/2009 8.00,"5,69634006","45,1231044",
03/04/2009 9.00,"5,33512607","31,4292648",
03/04/2009 10.00,"5,46155035","21,10597528",
03/04/2009 11.00,"5,48322364","16,17667485",
03/04/2009 12.00,"5,32790231","12,36482752",
03/04/2009 13.00,"4,80233604","16,0027555",
03/04/2009 14.00,"4,7535719","12,19350276",
03/04/2009 15.00,"4,60908671","14,73473431",
03/04/2009 16.00,"4,59102581","18,55697718",
03/04/2009 17.00,"4,5404565","18,34281789",
03/04/2009 18.00,"4,62534143","17,44469604",
03/04/2009 19.00,"4,47905004","18,21562974",
03/04/2009 20.00,"4,57838348","17,2707767",
03/04/2009 21.00,"4,57296491","14,43233622",
03/04/2009 22.00,"4,52600697","13,02673898",
03/04/2009 23.00,"4,55851639","9,39789108",
04/04/2009 0.00,"4,6126991","5,87027594",
04/04/2009 1.00,,"4,99031809",
04/04/2009 2.00,"4,5043347",,
04/04/2009 3.00,"4,4664067","7,67691326",
04/04/2009 4.00,"4,48085522","8,16621318",
04/04/2009 5.00,"4,57115973","14,10916615",
04/04/2009 6.00,"4,71925629","17,64456122",
04/04/2009 7.00,"4,58560724","21,834084",
04/04/2009 8.00,"4,71203254","22,54012824",
04/04/2009 9.00,"4,6452075","20,79061",
04/04/2009 10.00,"4,7030026","20,84900248",
04/04/2009 11.00,"4,85290636","17,889867",
04/04/2009 12.00,"4,90347567","15,24220779",
04/04/2009 13.00,"4,56754735","15,69256601",
04/04/2009 14.00,"4,70842016","14,74122555",
04/04/2009 15.00,"4,54587406","8,04810512",
04/04/2009 16.00,"4,42847972","6,80085016",
04/04/2009 17.00,"4,47543766","8,95661486",
04/04/2009 18.00,"4,52420078","16,17277819",
04/04/2009 19.00,"4,60728052","14,98393292",
04/04/2009 20.00,"4,62353523","21,12025792",
04/04/2009 21.00,"4,6452075","33,46692144",
04/04/2009 22.00,"4,82762069","35,6447468",
04/04/2009 23.00,"4,58560724","26,14562488",
05/04/2009 0.00,"4,57657729","15,00210074",
05/04/2009 1.00,"4,33817622","8,89691266",
05/04/2009 2.00,"4,38694035","8,77101894",
05/04/2009 3.00,"4,45376437","5,8066809",
