"NetC","Comune Bari","","","","","","","",""
"Stat","Piazza Kennedy","","","","","","","",""
,NO2,NOX,CO,O3,PM10
26/10/2012 9.00,"39,49098336","62,03753592","0,3291125","11,55835569","34,79999161"
26/10/2012 10.00,"38,5313888","53,64205864","0,37184237","23,50610745","34,79999161"
26/10/2012 11.00,"23,26840904","30,14979264","0,25346672","39,4727508","34,79999161"
26/10/2012 12.00,"21,95754184","28,54478336","0,23459722","44,4647196","34,79999161"
26/10/2012 13.00,"20,21840576","25,93299136","0,26313273","46,838211","34,79999161"
26/10/2012 14.00,"15,88595334","19,518652","0,1741011","47,61616125","34,79999161"
26/10/2012 15.00,"7,02392129","8,84050293","0,02846212","51,10038885","34,79999161"
26/10/2012 16.00,"9,44607539","11,18316372","0,03663576","52,3876626","34,79999161"
26/10/2012 17.00,"13,41350407","14,98411074","0,08829885","48,55796085","34,79999161"
26/10/2012 18.00,"11,70031192","13,24535323","0,10963815","48,6753666","34,79999161"
26/10/2012 19.00,"12,02721421","13,34586898","0,11656408","45,24941295","34,79999161"
26/10/2012 20.00,"11,41964944","13,08890574","0,0972076","43,1250771","34,79999161"
26/10/2012 21.00,"6,33848267","7,56946842","0,06671256","46,93957695","34,79999161"
26/10/2012 22.00,"4,04368306","5,43675479","0,05606796","50,43393915","34,79999161"
26/10/2012 23.00,"3,81087603","5,07279221","0,06194072","48,2918877","34,79999161"
27/10/2012 0.00,"2,77095644","4,0157583","0,05839213","47,40919995","34,79999161"
27/10/2012 1.00,"1,87380206","3,04626914",,"50,11042995","12,30000019"
27/10/2012 2.00,"1,31734123","2,4853285",,"50,92215555","12,30000019"
27/10/2012 3.00,"1,19242071","2,35238714",,"50,1416916","12,30000019"
27/10/2012 4.00,"1,63045226","2,80470706",,"46,9868784","12,30000019"
27/10/2012 5.00,"2,42377739","3,58937657",,"45,1066707","12,30000019"
27/10/2012 6.00,"3,145718","4,32216778",,"43,3843872","12,30000019"
27/10/2012 7.00,"6,9963426","8,23822102",,"40,005735","12,30000019"
27/10/2012 8.00,"12,364665","17,68019517",,"35,79678375","12,30000019"
27/10/2012 9.00,"10,46558247","19,70184072","0,05254383","34,21981605","12,30000019"
27/10/2012 10.00,"7,51468006","10,08640993","0,05075672","36,5772477","12,30000019"
27/10/2012 11.00,"10,70906611","12,38124395","0,05528508","33,39540225","12,30000019"
27/10/2012 12.00,"15,94679126","18,96582206","0,09635016","28,56562695","12,30000019"
27/10/2012 13.00,"15,43818779","20,2798192","0,10107307","27,3163779","12,30000019"
27/10/2012 14.00,"7,90160768","10,6011471","0,06081533","34,1243553","12,30000019"
27/10/2012 15.00,"4,48414859","6,04228137",,"35,7925743","12,30000019"
27/10/2012 16.00,"5,91748704","7,85723398",,"35,1311919","12,30000019"
27/10/2012 17.00,"8,62192691","10,37741824",,"34,0457922","12,30000019"
27/10/2012 18.00,"14,24982243","15,94873577","0,0953471","28,43048565","12,30000019"
27/10/2012 19.00,"12,934919","15,0838158","0,06739875","29,4584493","12,30000019"
27/10/2012 20.00,"17,83925254","20,176858","0,1002168","24,8398248","12,30000019"
27/10/2012 21.00,"27,77283248","30,29407216","0,11803314","16,91943141","12,30000019"
27/10/2012 22.00,"21,72313064","24,41635472","0,12226675","19,46356115","12,30000019"
27/10/2012 23.00,"9,69185917","10,89864091",,"31,03204545","12,30000019"
28/10/2012 0.00,"6,51369644","7,71051475",,"35,18439855","12,30000019"
28/10/2012 1.00,"4,33976009","5,50079341",,"39,04875345","8,5"
28/10/2012 2.00,"7,6844236","8,88327437",,"35,6096328","8,5"
28/10/2012 3.00,,,,"37,02071625","8,5"
28/10/2012 4.00,"6,6345597","7,92937948",,"35,97585495","8,5"
28/10/2012 5.00,"4,38680676","5,77721125",,"37,36533255","8,5"
28/10/2012 6.00,"5,4324069","6,59106361",,,"8,5"
28/10/2012 7.00,"4,43061259","5,6248172",,"39,47867595","8,5"
28/10/2012 8.00,"7,39787025","8,76268453",,"37,3416918","8,5"
28/10/2012 9.00,"8,7127775","10,27771318","0,06299388","38,58080625","8,5"
28/10/2012 10.00,"9,88573023","11,70681846","0,07408002","39,34943985","8,5"
28/10/2012 11.00,"8,05573018","9,41684665","0,07021222","41,84626215","8,5"
28/10/2012 12.00,"9,94170021","11,55036906","0,072929","40,8715251","8,5"
28/10/2012 13.00,"11,2582231","13,25589218","0,07226845","39,74728275","8,5"
28/10/2012 14.00,"9,03319046","11,00239942","0,06578406","42,2821098","8,5"
28/10/2012 15.00,"5,18013189","6,35355497","0,0549414","44,45372715","8,5"
28/10/2012 16.00,"5,68305863","6,9809663","0,06429053","42,49495635","8,5"
28/10/2012 17.00,"8,39723441","9,65921942","0,06972409","39,82752165","8,5"
28/10/2012 18.00,"21,15693008","23,55872712","0,13631432","28,0487025","8,5"
28/10/2012 19.00,"10,82668279","12,49959293","0,10036359","33,74257215","8,5"
28/10/2012 20.00,"9,86707485","11,77896204","0,0866096","37,6634853","8,5"
28/10/2012 21.00,"10,85831683","13,41315035","0,0802219","38,9634273","8,5"
28/10/2012 22.00,"11,44479415","13,0078465","0,10760756","38,36119665","8,5"
28/10/2012 23.00,"26,81079056","29,31405744","0,14661758","25,57975035","8,5"
29/10/2012 0.00,"50,2130396","60,4130816","0,25439639","5,06121924","8,5"
29/10/2012 1.00,"42,10134136","53,88362072","0,27140539","8,12734472","9,80000019"
29/10/2012 2.00,"13,99186495","17,09736977","0,11441116","32,7441744","9,80000019"
29/10/2012 3.00,"2,79204771","3,9444235",,"44,59225995","9,80000019"
29/10/2012 4.00,"3,61295153","4,7355785",,"42,5473251","9,80000019"
29/10/2012 5.00,"4,07531902","5,21221716",,"43,1994108","9,80000019"
29/10/2012 6.00,"10,59468262","11,72708183","0,0545255","37,1541618","9,80000019"
29/10/2012 7.00,"16,58437061","17,73856088","0,06453518","33,5170374","9,80000019"
29/10/2012 8.00,"29,619748","53,85522752","0,11303995","32,2601874","9,80000019"
29/10/2012 9.00,"24,5305776","33,43518224","0,14962794","31,8209682","9,80000019"
29/10/2012 10.00,"9,49636864","13,56959784","0,06198965","44,73079275","9,80000019"
29/10/2012 11.00,"9,5361153","12,79141193","0,06712847","44,3363214","9,80000019"
29/10/2012 12.00,"8,42237912","11,61440767","0,07894972","44,67166095","9,80000019"
29/10/2012 13.00,"8,07276418","10,782724","0,07312589","44,61592065","9,80000019"
29/10/2012 14.00,"12,04586959","16,19597075","0,09612998","40,79549565","9,80000019"
29/10/2012 15.00,"12,48309619","14,9922157","0,10998066","38,5039389","9,80000019"
29/10/2012 16.00,"14,20439522","16,5104871","0,119183","39,18557055","9,80000019"
29/10/2012 17.00,"26,44900192","29,6601868","0,16411588","27,91860855","9,80000019"
29/10/2012 18.00,"41,4231932","47,365498","0,20581706","16,30367865","9,80000019"
29/10/2012 19.00,"48,65883216","59,51734784","0,2484013","8,9905892","9,80000019"
29/10/2012 20.00,"20,06102904","22,48305504","0,16181501","33,96641115","9,80000019"
29/10/2012 21.00,"14,31227791","15,95603005","0,12331991","41,2009395","9,80000019"
29/10/2012 22.00,"19,10629478","20,88938392","0,12300187","38,11285905","9,80000019"
29/10/2012 23.00,"18,47926203","19,81614008","0,1147292","34,96901835","9,80000019"
30/10/2012 0.00,"15,65476577","16,86958747","0,12823854","32,9072058","9,80000019"
30/10/2012 1.00,"17,89846144","19,11173251","0,12454316","29,21687475","17,2999897"
30/10/2012 2.00,"8,68763279","9,84079632","0,11345702","34,6666362","17,2999897"
30/10/2012 3.00,,,"0,11683436","34,2932919","17,2999897"
30/10/2012 4.00,"13,4394633","14,59420805",,"30,31408485","17,2999897"
30/10/2012 5.00,"8,41832377","9,56518726","0,09644802","33,69864225","17,2999897"
30/10/2012 6.00,"12,75969758","14,46045791","0,10618859",,"17,2999897"
30/10/2012 7.00,"23,56203488","26,06998616","0,12902142","21,097125","17,2999897"
30/10/2012 8.00,"30,14097832","43,43649096","0,19779137","18,11801345","17,2999897"
30/10/2012 9.00,"25,47803096","39,25779584","0,26205743","24,1176348","17,2999897"
30/10/2012 10.00,"13,15555615","18,9569064","0,18061112","34,8499368","17,2999897"
30/10/2012 11.00,"7,52360337","11,31448179","0,13856627","41,52191505","17,2999897"
30/10/2012 12.00,"8,85148737","12,19642621","0,12481228","42,61828725","17,2999897"
30/10/2012 13.00,"11,68733326","16,70260104","0,15092459","41,9535333","17,2999897"
30/10/2012 14.00,"15,1112855","21,84834752","0,18968996","41,97126885","17,2999897"
30/10/2012 15.00,"14,46315574","19,13523864","0,17087055","43,6833978","17,2999897"
30/10/2012 16.00,"14,7787084","18,26302439","0,16066515","45,37781115","17,2999897"
30/10/2012 17.00,"18,30648415","21,48518224","0,20527883","43,05583065","17,2999897"
30/10/2012 18.00,"39,49505592","42,34456688","0,24982027","27,67705395","17,2999897"
30/10/2012 19.00,"52,09982032","57,33032576","0,2707693","18,85962078","17,2999897"
30/10/2012 20.00,"48,47470656","51,81818272","0,27965243","19,24563533","17,2999897"
30/10/2012 21.00,"41,2390676","45,03498032","0,27644751","21,3066","17,2999897"
30/10/2012 22.00,"32,89211688","34,44357104","0,24766619","24,66328725","17,2999897"
30/10/2012 23.00,"23,8816448","25,05186528","0,22439298","27,73786155","17,2999897"
31/10/2012 0.00,"21,85614848","23,69652496","0,22336429","28,8164982","17,2999897"
31/10/2012 1.00,"39,10082064","45,81723688","0,27691235","12,48073397","13,89999962"
31/10/2012 2.00,"22,2812052","23,54413856","0,19808379","25,78415805","13,89999962"
31/10/2012 3.00,"10,37161532","11,59495307","0,15489025","37,0646262","13,89999962"
31/10/2012 4.00,"13,28127971","14,55124541","0,14615275","33,4807284","13,89999962"
31/10/2012 5.00,"25,1795104","26,72496088","0,1483313","16,14065723","13,89999962"
31/10/2012 6.00,"37,48659552","59,04961528","0,16303826","5,47257029","13,89999962"
31/10/2012 7.00,"42,77216656","73,46064608","0,20527883","2,71052271","13,89999962"
31/10/2012 8.00,"51,49874488","82,57350576","0,32502568","6,23783433","13,89999962"
31/10/2012 9.00,"45,42795368","73,43144984","0,38219456","19,54548782","13,89999962"
31/10/2012 10.00,"19,6035448","26,9349176","0,21071239","39,3460683","13,89999962"
31/10/2012 11.00,"13,15880082","16,44239696","0,1827885","44,56608555","13,89999962"
31/10/2012 12.00,"14,21494373","17,12574002","0,18061112","43,8810624","13,89999962"
31/10/2012 13.00,"14,52237612","17,67371158","0,18951871","43,2543132","13,89999962"
31/10/2012 14.00,"17,38824233","21,426828","0,19573398","40,8275952","13,89999962"
31/10/2012 15.00,"19,74872296","22,13610352","0,21565665","36,80194455","13,89999962"
31/10/2012 16.00,"25,82926536","28,84632488","0,1993816","30,8901411","13,89999962"
31/10/2012 17.00,"15,62231913","17,08926289","0,15554964","39,4034844","13,89999962"
31/10/2012 18.00,"18,35515602","21,02152224","0,18364478","35,48763855","13,89999962"
31/10/2012 19.00,"17,42798325","19,31032048","0,16751768","33,9055836","13,89999962"
31/10/2012 20.00,"13,36645931","15,55477964","0,14059686","38,44650285","13,89999962"
31/10/2012 21.00,"13,58546935","15,80039325","0,14424331","38,34767055","13,89999962"
31/10/2012 22.00,"9,35765878","11,23179926","0,13690148","42,59295075","13,89999962"
31/10/2012 23.00,"7,98272619","9,39739205","0,11906184","41,99153805","13,89999962"
01/11/2012 0.00,"10,72284972","12,37394967","0,14517415","36,17519535","13,89999962"
01/11/2012 1.00,"3,51885627","4,76638082","0,10545464","42,4130217","10,5"
01/11/2012 2.00,"2,9981919","4,17313694","0,08415727","40,50290895","10,5"
01/11/2012 3.00,,,"0,07214612","40,34107455","10,5"
01/11/2012 4.00,"1,7983641","3,34862709",,"37,70488155","10,5"
01/11/2012 5.00,"2,4497347","3,75149887","0,05379155","36,03921615","10,5"
01/11/2012 6.00,"3,13192866","4,30676662","0,05946976",,"10,5"
01/11/2012 7.00,"5,05683466","6,28384154","0,05900376","34,6725414","10,5"
01/11/2012 8.00,"6,56804504","7,88722753","0,07297793","37,62548055","10,5"
01/11/2012 9.00,"5,23934844","7,30683037","0,07576811","42,74245605","10,5"
01/11/2012 10.00,"4,473602","6,48487304","0,06500001","44,6285889","10,5"
01/11/2012 11.00,"3,89686058","5,58834006","0,04204485","47,91178035","10,5"
01/11/2012 12.00,"4,96436078","6,93232884","0,04816343","46,9201656","10,5"
01/11/2012 13.00,"5,44457296","7,96099249","0,08161641","41,89609725","10,5"
01/11/2012 14.00,"5,92235308","8,24794736","0,07919437","42,50002365","10,5"
01/11/2012 15.00,"3,22845598","4,44700226","0,05068333","46,419261","10,5"
01/11/2012 16.00,"3,62025346","5,08900406","0,03445721","48,44983185","10,5"
01/11/2012 17.00,"7,94135625","9,40873977","0,08609583","45,61262265","10,5"
01/11/2012 18.00,"8,57893559","9,93968878","0,09488226","45,3676566","10,5"
01/11/2012 19.00,"10,54682526","12,02619702","0,08545974","44,1268464","10,5"
01/11/2012 20.00,"10,09338873","11,42391511","0,07481397","45,02896545","10,5"
01/11/2012 21.00,"12,13753852","13,35559724","0,08567993","43,2593805","10,5"
01/11/2012 22.00,"11,77006933","12,99082206","0,09155386","41,3504448","10,5"
01/11/2012 23.00,"7,09287183","8,3492738","0,08954656","43,616685","10,5"
02/11/2012 0.00,"11,6102701","12,84815626","0,10065717","37,47597525","10,5"
02/11/2012 1.00,"10,36350844","11,58522673","0,11037327","36,7951815","17,60000038"
02/11/2012 2.00,"6,92090464","8,0769094","0,08129953","41,33270925","17,60000038"
02/11/2012 3.00,"3,16031803","4,340001","0,06989418","44,11250235","17,60000038"
02/11/2012 4.00,"3,68676811","4,85149542","0,06500001","41,99153805","17,60000038"
02/11/2012 5.00,"4,80131498","5,96527366","0,06500001","38,39750565","17,60000038"
02/11/2012 6.00,"11,27494546","17,94769735","0,06779019","34,0187799","17,60000038"
02/11/2012 7.00,"11,68165654","12,9170571","0,07483844","31,2026778","17,60000038"
02/11/2012 8.00,"21,90077456","26,84817016","0,1662455","27,2969466","17,60000038"
02/11/2012 9.00,"23,89447432","32,93261304","0,16205966","30,1333179","17,60000038"
02/11/2012 10.00,"11,29634647","14,56502519","0,10491524","43,13606955","17,60000038"
02/11/2012 11.00,"8,22850997","11,29989132","0,07934116","47,430327","17,60000038"
02/11/2012 12.00,"7,93162034","10,67085862","0,08134846","49,52593485","17,60000038"
02/11/2012 13.00,"8,92773793","11,53172706","0,08276743","49,86548385","17,60000038"
02/11/2012 14.00,"23,23839064","29,1746344","0,19788807","41,36227515","17,60000038"
02/11/2012 15.00,"19,39831072","24,63359616","0,16034711","43,9570719","17,60000038"
02/11/2012 16.00,"14,18411273","16,17003065","0,15995567","49,07067585","17,60000038"
02/11/2012 17.00,"41,44185432","47,08259848","0,30720934","27,9245337","17,60000038"
02/11/2012 18.00,"72,2931024","100,01620376","0,60700345","4,44461462","17,60000038"
02/11/2012 19.00,"88,66007096","187,47280456","0,70646066","0,88605132","17,60000038"
02/11/2012 20.00,"52,70171792","60,45359688","0,25968316","9,95857317","17,60000038"
02/11/2012 21.00,"36,08246096","38,90679088","0,18501598","19,356288","17,60000038"
02/11/2012 22.00,"33,19794128","35,61572264","0,1964691","17,64837449","17,60000038"
02/11/2012 23.00,"21,80748808","23,11208392","0,16061622","25,1751444","17,60000038"
03/11/2012 0.00,"17,32334522","19,10200426","0,15804623","28,6779654","17,60000038"
03/11/2012 1.00,"17,45718522","18,83126314","0,13971612","29,37651465","15,69999981"
03/11/2012 2.00,"15,24528802","17,64897221","0,14204496","29,84119005","15,69999981"
03/11/2012 3.00,,,"0,19585747","14,83395816","15,69999981"
03/11/2012 4.00,"38,52731624","43,83447376",,"9,63084455","15,69999981"
03/11/2012 5.00,"16,12606038","17,33082497","0,1011721","28,0841736","15,69999981"
03/11/2012 6.00,"13,70714521","14,87467933","0,08883708",,"15,69999981"
03/11/2012 7.00,"15,73264344","17,06656554","0,10777881","32,08871715","15,69999981"
03/11/2012 8.00,"20,33520984","24,50956472","0,15853553","28,6619256","15,69999981"
03/11/2012 9.00,"17,97552269","24,87353304","0,18873466","32,3294538","15,69999981"
03/11/2012 10.00,"12,03370354","15,45507458","0,17045465","38,5335048","15,69999981"
03/11/2012 11.00,"10,37324243","14,51152552","0,20549901","40,39007175","15,69999981"
03/11/2012 12.00,"6,20788542","8,73026083","0,11744482","46,21738695","15,69999981"
03/11/2012 13.00,"8,17172739","11,39392348","0,10376539","46,33565055","15,69999981"
03/11/2012 14.00,"14,99042416","19,71967968","0,17642527","44,19441705","15,69999981"
03/11/2012 15.00,"11,77088384","14,1556679","0,16416481","48,3222915","15,69999981"
03/11/2012 16.00,"9,8070457","11,37041544","0,12853212","45,69876675","15,69999981"
03/11/2012 17.00,"10,89319554","12,17453954","0,12461656","42,10050495","15,69999981"
03/11/2012 18.00,"18,06474999","19,31680216","0,15305421","35,3305323","15,69999981"
03/11/2012 19.00,"19,39343512","20,94856032","0,17444361","33,99513915","15,69999981"
03/11/2012 20.00,"22,56431504","24,23639728","0,19517245","31,3825869","15,69999981"
03/11/2012 21.00,"34,3238416","36,62170232","0,21455456","21,7703178","15,69999981"
03/11/2012 22.00,"42,38768248","47,81053512","0,25943851","13,51544271","15,69999981"
03/11/2012 23.00,"25,34256576","26,86763432","0,20615957","19,59362916","15,69999981"
04/11/2012 0.00,"25,96635576","29,10410072","0,21805422","16,03845138","15,69999981"
04/11/2012 1.00,"25,68731848","28,57478264","0,22524926","15,97932357","18,20000076"
04/11/2012 2.00,"31,1262128","39,22294008","0,27872276","11,33705633","18,20000076"
04/11/2012 3.00,"16,4245733","18,18844874","0,16546146","20,68070865","18,20000076"
04/11/2012 4.00,"8,60245893","9,7637867","0,12564525","28,2032751","18,20000076"
04/11/2012 5.00,"8,20092937","11,87704573","0,11213475","30,1426146","18,20000076"
04/11/2012 6.00,"7,53982478","8,77565362","0,11042103","28,3080126","18,20000076"
04/11/2012 7.00,"13,33644282","15,50857425","0,125008","24,0466926","18,20000076"
04/11/2012 8.00,"15,9873467","18,76073902","0,15256491","25,0248012","18,20000076"
04/11/2012 9.00,"12,13753852","15,41292262","0,16551039","29,424654","18,20000076"
04/11/2012 10.00,"6,89413473","9,73217369","0,15099915","36,350895","18,20000076"
04/11/2012 11.00,"6,70837628","9,02856534","0,1278471","42,4924227","18,20000076"
04/11/2012 12.00,"5,77309854","8,1741824","0,1239793","43,5727551","18,20000076"
04/11/2012 13.00,"6,46664786","8,62569164","0,12985323","44,5010286","18,20000076"
04/11/2012 14.00,"7,38164884","9,1144887","0,11127847","44,4807594","18,20000076"
04/11/2012 15.00,"6,01644834","7,23306541","0,11203805","45,9547053","18,20000076"
04/11/2012 16.00,"3,78978667","4,99010968","0,1230508","46,9514073","18,20000076"
04/11/2012 17.00,"5,03736667","6,38922142","0,14086714","45,92176785","18,20000076"
04/11/2012 18.00,"6,89413473","8,18228928","0,14847692","44,3853186","18,20000076"
04/11/2012 19.00,"7,5471267","8,90129879","0,15246588","44,5145547","18,20000076"
04/11/2012 20.00,"8,48240636","9,72325612","0,15129156","40,56068415","18,20000076"
04/11/2012 21.00,"9,02751182","10,96186693","0,17057697","42,107268","18,20000076"
04/11/2012 22.00,"9,47527737","10,9440337","0,1794368","42,2128434","18,20000076"
04/11/2012 23.00,"6,59156838","7,77941558","0,18021968","47,8281699","18,20000076"
05/11/2012 0.00,"4,85160822","6,01553058","0,16213305","48,83921595","18,20000076"
05/11/2012 1.00,"3,99014515","5,2681489","0,14647079","46,21148175","14,80000019"
05/11/2012 2.00,"3,12532652","4,29044387","0,13713681","45,5680344","14,80000019"
05/11/2012 3.00,,,"0,12865445","44,6589927","14,80000019"
05/11/2012 4.00,"2,73526514","3,90065208",,"39,810624","14,80000019"
05/11/2012 5.00,"2,71579715","3,88119748","0,10562473","37,3340709","14,80000019"
05/11/2012 6.00,"8,76389482","15,01410237","0,12393154",,"14,80000019"
05/11/2012 7.00,"8,3682982","11,33312762","0,12552176","33,9934434","14,80000019"
05/11/2012 8.00,"10,81451674","12,68279121","0,15285732","32,1047769","14,80000019"
05/11/2012 9.00,"15,28325078","21,04259248","0,1939725","27,98113185","14,80000019"
05/11/2012 10.00,"11,84145576","15,54829414","0,19238228","28,41444585","14,80000019"
05/11/2012 11.00,"11,794411","15,23783122","0,16967177","26,14313835","14,80000019"
05/11/2012 12.00,"10,47544839","13,61418186","0,13793018","27,0562299","14,80000019"
05/11/2012 13.00,"13,11661827","17,48240642","0,14950562","25,1481321","14,80000019"
05/11/2012 14.00,"14,75112206","19,23007384","0,13514","26,2064796","14,80000019"
05/11/2012 15.00,"12,76861898","15,28889883","0,08521509","28,911939","14,80000019"
05/11/2012 16.00,"11,78061783","13,92302339","0,09657035","30,92307855","14,80000019"
05/11/2012 17.00,"19,17848808","22,21960056","0,17162897","23,2155357","14,80000019"
05/11/2012 18.00,"25,96310536","29,80446632","0,16240333","18,28356054","14,80000019"
05/11/2012 19.00,"35,88129944","46,7753592","0,27598151","12,76200503","14,80000019"
05/11/2012 20.00,"40,08557712","55,55751936","0,28410622","7,43894403","14,80000019"
05/11/2012 21.00,"20,14620864","24,08481392","0,15163407","22,9004853","14,80000019"
05/11/2012 22.00,"18,83049834","20,75078304","0,16387123","24,1860633","14,80000019"
05/11/2012 23.00,"12,90084334","14,09325066","0,06955283","32,5896018","14,80000019"
06/11/2012 0.00,"12,14645991","13,41071829","0,05457443","37,2479268","14,80000019"
06/11/2012 1.00,"9,77135439","10,96186693","0,07403109","38,69567835",18
06/11/2012 2.00,"7,22833703","8,43114564","0,08284082","39,97112175",18
06/11/2012 3.00,"3,3079512","4,46969961","0,08996247","41,07846645",18
06/11/2012 4.00,"3,06622278","4,23138028","0,09304622","39,35283135",18
06/11/2012 5.00,"10,32538507","11,73356734","0,10415683","32,40209175",18
06/11/2012 6.00,"21,81154152","23,39498344","0,12897249","21,5456409",18
06/11/2012 7.00,"49,31426576","81,01065608","0,1900814","1,69777094",18
06/11/2012 8.00,"53,03509424","95,0739132","0,25131264","3,53744822",18
06/11/2012 9.00,"45,55774024","75,35744568","0,29668589","12,01363464",18
06/11/2012 10.00,"23,46551712","34,21416928","0,22938501","27,5005164",18
06/11/2012 11.00,"19,18496976","26,81008312","0,21320782","30,87747285",18
06/11/2012 12.00,"11,21523752","15,41373331","0,15951413","39,40011285",18
06/11/2012 13.00,"19,63274104","26,64471424","0,20584152","35,9876853",18
06/11/2012 14.00,"23,31869464","32,06202208","0,26558156","34,5086721",18
06/11/2012 15.00,"20,2175836","25,03970496","0,23804911","36,784209",18
06/11/2012 16.00,"23,2627304","28,06976608","0,24357937","34,4841735",18
06/11/2012 17.00,"44,67518016","53,77094656","0,35302296","16,15078983",18
06/11/2012 18.00,"39,3344288","44,81290152","0,37693342","16,76232915",18
06/11/2012 19.00,"48,67343984","60,565468","0,37720137","9,95857317",18
06/11/2012 20.00,"56,43795712","69,11495688","0,33226965","6,65847609",18
06/11/2012 21.00,"44,2663372","52,48610168","0,26115106","13,68184566",18
06/11/2012 22.00,"23,15321104","25,59659408","0,19703179","26,3804835",18
06/11/2012 23.00,"17,70135145","18,91718651","0,17096841","30,23975115",18
07/11/2012 0.00,"14,71056663","16,31107698","0,16472751","31,5531993",18
07/11/2012 1.00,"13,42486518","14,60717714","0,16210859","30,66883575",14
07/11/2012 2.00,"18,43266468","19,636718","0,16103562","26,2175718",14
07/11/2012 3.00,,,"0,1298043","34,1142207",14
07/11/2012 4.00,"8,5059297","9,79945314",,"36,08988915",14
07/11/2012 5.00,"8,55622294","9,7175813","0,11443562","40,5125448",14
07/11/2012 6.00,"8,53026563","9,69650724","0,1186937",,14
07/11/2012 7.00,"19,704116","21,47141584","0,13386782","32,125884",14
07/11/2012 8.00,"23,990342","31,33651368","0,26293817","33,1166808",14
07/11/2012 9.00,"36,08731744","47,35333768","0,45485561","24,4749393",14
07/11/2012 10.00,"32,20425576","42,58859544","0,27426896","22,22643465",14
07/11/2012 11.00,"19,8679744","26,53366528","0,2241227","34,4681337",14
07/11/2012 12.00,"11,28985714","15,86037842","0,17583811","39,9153615",14
07/11/2012 13.00,"12,24136203","17,31217914","0,18195669","38,8595277",14
07/11/2012 14.00,"11,72302457","15,80931082","0,18317994","44,55255945",14
07/11/2012 15.00,"13,18476004","15,87577958","0,15094905","43,45618725",14
07/11/2012 16.00,"13,59764497","16,63207883","0,14514968","43,1098752",14
07/11/2012 17.00,"17,18869071","19,36058696","0,18822206","38,4346725",14
07/11/2012 18.00,"25,9485168","29,59047528","0,22622902","31,09540665",14
07/11/2012 19.00,"22,44749184","27,44641584","0,20483846","30,58269165",14
07/11/2012 20.00,"20,99062432","25,1621112","0,2285532","31,58869035",14
07/11/2012 21.00,"20,13322616","23,13152896","0,20802007","31,1334114",14
07/11/2012 22.00,"15,73913277","17,63075085","0,18834322","34,2882246",14
07/11/2012 23.00,"10,21667831","11,62980883","0,1648743","37,75894605",14
08/11/2012 0.00,"10,20532486","11,47984685","0,16546146","36,7538052",14
08/11/2012 1.00,"8,63652886","9,81728637","0,15334779","37,225104","23,10000038"
08/11/2012 2.00,"7,19994574","8,38169941","0,14776744","38,51660715","23,10000038"
08/11/2012 3.00,"5,86232584","7,24765588","0,1454421","38,08496895","23,10000038"
08/11/2012 4.00,"6,75948022","7,92694742","0,15001938","36,2081328","23,10000038"
08/11/2012 5.00,"7,53414805","8,69621576","0,14253076","34,8220467","23,10000038"
08/11/2012 6.00,"23,46306976","25,93461656","0,15422853","22,41057315","23,10000038"
08/11/2012 7.00,"37,79159776","45,1103896","0,17867722","11,79993224","23,10000038"
08/11/2012 8.00,"46,54331888","69,23086232","0,2426497","8,23123833","23,10000038"
08/11/2012 9.00,"32,0444508","47,66868384","0,33449713","21,73315095","23,10000038"
08/11/2012 10.00,"15,49009477","22,42793208","0,18190776","34,38703695","23,10000038"
08/11/2012 11.00,"13,39484869","20,18741224","0,19042391","37,12629165","23,10000038"
08/11/2012 12.00,"9,37469278","13,36208083","0,25564411","42,08446515","23,10000038"
08/11/2012 13.00,"10,72041766","14,96870958","0,18677746","41,79642705","23,10000038"
08/11/2012 14.00,"13,32670883","18,50053303","0,21281638","41,4002799","23,10000038"
08/11/2012 15.00,"13,66983444","18,31085116","0,20339502","43,0347036","23,10000038"
08/11/2012 16.00,"10,22155009","12,4306921","0,18261725","47,39655165","23,10000038"
08/11/2012 17.00,"38,81285432","46,20793496","0,29377339","26,40328635","23,10000038"
08/11/2012 18.00,"83,1368192","159,33982776","0,67285973","1,58289684","23,10000038"
08/11/2012 19.00,"107,22765592","291,6949112","0,72021582","0,13768094","23,10000038"
08/11/2012 20.00,"61,59213552","106,98418184","0,42529141","0,43077836","23,10000038"
08/11/2012 21.00,"47,40396744","65,9025292","0,34521513","3,23674785","23,10000038"
08/11/2012 22.00,"42,98875792","54,14137744","0,30880073","5,15919968","23,10000038"
08/11/2012 23.00,"33,81605264","38,66605096","0,23831823","10,79646918","23,10000038"
09/11/2012 0.00,"25,03756352","27,52666248","0,20508311","16,71080628","23,10000038"
09/11/2012 1.00,,,,,"23,60000038"
09/11/2012 2.00,"19,9215104","21,39277528","0,18016958","20,40703455","23,60000038"
09/11/2012 3.00,,,"0,174517","18,8689095","23,60000038"
09/11/2012 4.00,"33,2226252","71,0320428",,"15,95821049","23,60000038"
09/11/2012 5.00,"15,40859768","25,83653096","0,15251481","15,72508277","23,60000038"
09/11/2012 6.00,"19,52484688","23,076406","0,15178203",,"23,60000038"
09/11/2012 7.00,"26,38896512","36,9767416","0,18697318","8,40861777","23,60000038"
09/11/2012 8.00,"39,7757184","86,98645912","0,27536989","3,83561294","23,60000038"
09/11/2012 9.00,"63,168178","178,6493452","0,71133153","2,55425835","23,60000038"
09/11/2012 10.00,"51,37788736","109,34467968","0,65917914","10,8598244","23,60000038"
