"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
31/03/2012 1.00,"1,55029346",,"1,81680846"
31/03/2012 2.00,"1,42231355","31,77705956","1,00088055"
31/03/2012 3.00,"1,47284426",,"0,86757219"
31/03/2012 4.00,"1,45146418","32,51037979","1,18437379"
31/03/2012 5.00,"1,48330363",,"1,09396453"
31/03/2012 6.00,"1,50210091","34,95476151","0,85947484"
31/03/2012 7.00,"1,55982899",,"0,60610352"
31/03/2012 8.00,"1,86531878","42,53237152","2,14674462"
31/03/2012 9.00,"2,02096278",,"4,14566015"
31/03/2012 10.00,"1,93370312","37,88803101","4,43974503"
31/03/2012 11.00,"1,91579008",,"4,18283456"
31/03/2012 12.00,"1,91138638","45,46564102","3,98889977"
31/03/2012 13.00,"1,81339124",,"3,64848852"
31/03/2012 14.00,"1,52644358","36,91028976","2,17479246"
31/03/2012 15.00,"1,45373244",,"1,12015126"
31/03/2012 16.00,"1,53916422","39,84355164","1,10202934"
31/03/2012 17.00,"1,62150991",,"1,63557601"
31/03/2012 18.00,"1,72449824","32,75482178","2,04735931"
31/03/2012 19.00,"1,54708855",,"1,7249276"
31/03/2012 20.00,"1,5016885","32,02151108","1,25411558"
31/03/2012 21.00,"1,61173673",,"1,37381954"
31/03/2012 22.00,"1,52459473","18,82180023","1,72929561"
31/03/2012 23.00,"1,53886947",,"1,21669405"
01/04/2012 0.00,"1,58114266","10,2664299","1,31600919"
01/04/2012 1.00,"1,48354013",,"1,02902501"
01/04/2012 2.00,"1,51250203","8,55536556","1,16523487"
01/04/2012 3.00,,,"1,04888804"
01/04/2012 4.00,"1,51711426","19,31068039","1,17001172"
01/04/2012 5.00,"1,40786056",,"1,23594179"
01/04/2012 6.00,"1,3678498","28,59935951","0,4488916"
01/04/2012 7.00,"1,37657798",,"0,32760824"
01/04/2012 8.00,"1,47280582","20,04397964","0,41083241"
01/04/2012 9.00,"1,59364777",,"1,16945542"
01/04/2012 10.00,"1,43556543","36,42140961","1,30159626"
01/04/2012 11.00,"1,37382625",,"0,51552645"
01/04/2012 12.00,"1,36741642","30,06599045","0,41153108"
01/04/2012 13.00,"1,38414815",,"0,37370479"
01/04/2012 14.00,"1,29106815","33,24369049","0,18404039"
01/04/2012 15.00,"1,27539773",,
01/04/2012 16.00,"1,28198581","29,57711983","0,33359126"
01/04/2012 17.00,"1,32712839",,"0,43570111"
01/04/2012 18.00,"1,37191915","42,04351044","0,4890214"
01/04/2012 19.00,"1,38753131",,"0,44124477"
01/04/2012 20.00,"1,51537375","29,57711983","0,93687769"
01/04/2012 21.00,"1,52697366",,"1,11120471"
01/04/2012 22.00,"1,48300889","30,79931068","1,2674932"
01/04/2012 23.00,"1,47077988",,"0,73472148"
02/04/2012 0.00,"1,37950912","26,88829041","0,53499997"
02/04/2012 1.00,"1,34256348",,"0,50893934"
02/04/2012 2.00,"1,36303136","24,6883297","0,37654425"
02/04/2012 3.00,"1,324259",,"0,41890332"
02/04/2012 4.00,"1,28719918","31,28819084","0,4870952"
02/04/2012 5.00,"1,29099009",,"0,36973238"
02/04/2012 6.00,"1,33377472","24,44388962","0,46137832"
02/04/2012 7.00,"1,4877283",,"0,68071878"
02/04/2012 8.00,"1,84251041","26,15497017","2,29396452"
02/04/2012 9.00,"2,08085427",,"4,42614875"
02/04/2012 10.00,"1,93407708","37,64360046","4,59979845"
02/04/2012 11.00,"1,77257197",,"3,48610413"
02/04/2012 12.00,"1,69101381","30,79931068","3,07406963"
02/04/2012 13.00,"1,62715201",,"2,52820607"
02/04/2012 14.00,"1,44421672","28,3549099","1,45104645"
02/04/2012 15.00,"1,43458217",,"0,81828837"
02/04/2012 16.00,"1,44970154","20,5328598","1,24330386"
02/04/2012 17.00,"1,46373979",,"1,11199085"
02/04/2012 18.00,"1,67349571","25,66609001","1,85060541"
02/04/2012 19.00,"1,8359037",,"3,25706963"
02/04/2012 20.00,"1,7991561","18,82180023","3,21408307"
02/04/2012 21.00,"1,74740564",,"3,02270503"
02/04/2012 22.00,"1,51022096","22,24394989","1,71239511"
02/04/2012 23.00,"1,42416124",,"1,08850527"
03/04/2012 0.00,"1,40577754","22,97726059","0,74911712"
03/04/2012 1.00,"1,3607701",,"0,61718679"
03/04/2012 2.00,"1,30644382","19,06624031","0,32667464"
03/04/2012 3.00,,,
03/04/2012 4.00,"1,29389211","22,97726059",
03/04/2012 5.00,"1,28074625",,
03/04/2012 6.00,"1,31670863","34,46590042","0,24078187"
03/04/2012 7.00,"1,37357112",,"0,46157054"
03/04/2012 8.00,"1,5520631","31,77705956","0,71054129"
03/04/2012 9.00,"1,65676281",,"1,6835774"
03/04/2012 10.00,"1,57268826","38,13248062","1,70856915"
03/04/2012 11.00,"1,45961219",,"1,12098622"
03/04/2012 12.00,"1,41955949","43,75458145","1,02064798"
03/04/2012 13.00,"1,4344447",,"0,74923"
03/04/2012 14.00,"1,35504878","34,71033096","0,55987681"
03/04/2012 15.00,"1,34816713",,"0,22921349"
03/04/2012 16.00,"1,42614757","33,24369049","0,58007138"
03/04/2012 17.00,"1,50811813",,"0,93012786"
03/04/2012 18.00,"1,57052485","32,75482178","1,35176487"
03/04/2012 19.00,"1,63072972",,"1,55342987"
03/04/2012 20.00,"1,66975955","29,08823967","1,9331075"
03/04/2012 21.00,"1,57201955",,"1,85536395"
03/04/2012 22.00,"1,35359486","34,95476151","0,65724439"
03/04/2012 23.00,"1,32659832",,"0,1362902"
04/04/2012 0.00,"1,32500576","37,15472031","0,30050011"
04/04/2012 1.00,"1,26991175",,"0,26011606"
04/04/2012 2.00,"1,2313351","41,31018066",
04/04/2012 3.00,"1,22327447",,
04/04/2012 4.00,"1,23689914","44,24346161",
04/04/2012 5.00,"1,23247564",,
04/04/2012 6.00,"1,24079257","40,33243179",
04/04/2012 7.00,"1,35223764",,"0,17021326"
04/04/2012 8.00,"1,56938432","56,70985031","0,5657032"
04/04/2012 9.00,"1,57817424",,"1,6691126"
04/04/2012 10.00,"1,44075667","50,59886169","0,86850173"
04/04/2012 11.00,"1,4428991",,"0,51727874"
04/04/2012 12.00,"1,4708591","59,15423965","0,80763936"
04/04/2012 13.00,"1,45658319",,"1,02538618"
04/04/2012 14.00,"1,30894041","66,4874115","0,76470976"
04/04/2012 15.00,"1,29234732",,"0,23439409"
04/04/2012 16.00,"1,36020041","60,86531067","0,09975041"
04/04/2012 17.00,"1,44915166",,"0,61351135"
04/04/2012 18.00,"1,46690626","49,86555099","1,16134586"
04/04/2012 19.00,"1,53334504",,"1,3053673"
04/04/2012 20.00,"1,64040388","41,79906082","1,66637993"
04/04/2012 21.00,"1,64227254",,"2,30892561"
04/04/2012 22.00,"1,4357227","49,62110138","1,23119139"
04/04/2012 23.00,"1,35316148",,"0,55350428"
05/04/2012 0.00,"1,33694002","55,48765182","0,3477123"
05/04/2012 1.00,"1,31718046",,"0,27806916"
05/04/2012 2.00,"1,26000226","58,17647171",
05/04/2012 3.00,,,
05/04/2012 4.00,"1,23317231","50,59886169",
05/04/2012 5.00,"1,22636055",,
05/04/2012 6.00,"1,2577806","63,06526184",
05/04/2012 7.00,"1,32767944",,"0,12669888"
05/04/2012 8.00,"1,42441638","67,95404053","0,48615244"
05/04/2012 9.00,"1,57605045",,"1,22458496"
05/04/2012 10.00,"1,63336495","73,57614136","1,71834354"
05/04/2012 11.00,"1,73733771",,"2,46338249"
05/04/2012 12.00,"1,67078242","70,64286041","2,88380317"
05/04/2012 13.00,"1,6115014",,"1,83494666"
05/04/2012 14.00,"1,48762928","87,26470947","1,54989681"
05/04/2012 15.00,"1,39057779",,"0,81625946"
05/04/2012 16.00,"1,46297322","75,28720093","1,06335283"
05/04/2012 17.00,"1,55959249",,"1,52755943"
05/04/2012 18.00,"1,63466276","69,90955353","1,89702332"
05/04/2012 19.00,"1,6186778",,"2,00167669"
05/04/2012 20.00,"1,62115575","63,79858017","1,60775801"
05/04/2012 21.00,"1,71158072",,"2,09916122"
05/04/2012 22.00,"1,7011598","65,9985199","2,17770312"
05/04/2012 23.00,"1,79652087",,"2,31994887"
06/04/2012 0.00,"1,74659946","49,1322403","2,5797761"
06/04/2012 1.00,"1,56545361",,"2,03880939"
06/04/2012 2.00,"1,43715798","43,75458145","1,30859322"
06/04/2012 3.00,"1,30194226",,"0,47448745"
06/04/2012 4.00,"1,26059524","37,64360046",
06/04/2012 5.00,"1,26652975",,
06/04/2012 6.00,"1,34160002","43,75458145","0,28560411"
06/04/2012 7.00,"1,552712",,"0,98794838"
06/04/2012 8.00,"1,73936364","39,84355164","2,20883145"
06/04/2012 9.00,"1,83789002",,"3,42581738"
06/04/2012 10.00,"1,72156943","49,86555099","3,43295266"
06/04/2012 11.00,"1,540363",,"2,6369915"
06/04/2012 12.00,"1,44934854","67,95404053","1,42788936"
06/04/2012 13.00,"1,49993867",,"1,12610579"
06/04/2012 14.00,"1,4708591","56,4654007","1,13792435"
06/04/2012 15.00,"1,45622903",,"0,50541137"
06/04/2012 16.00,"1,64492758","43,51013184","1,5415208"
06/04/2012 17.00,"1,7316362",,"2,5274545"
06/04/2012 18.00,"1,79294316","51,08774185","2,44631519"
06/04/2012 19.00,"1,90890959",,"4,06055048"
06/04/2012 20.00,"1,92786414","47,17671967","3,73520912"
06/04/2012 21.00,"1,84441752",,"3,3362268"
06/04/2012 22.00,"1,68954009","42,53237152","2,63120071"
06/04/2012 23.00,"1,58511415",,"1,78148297"
07/04/2012 0.00,"1,64722612","49,37667084","1,42813242"
07/04/2012 1.00,"1,60727361",,"1,75052244"
07/04/2012 2.00,"1,48880942","48,64336014","1,18103295"
07/04/2012 3.00,,,"0,44312826"
07/04/2012 4.00,"1,3437611","45,22121048",
07/04/2012 5.00,"1,28878824",,
07/04/2012 6.00,"1,33796289","32,99925995","0,24325521"
07/04/2012 7.00,"1,48190913",,"0,80524026"
07/04/2012 8.00,"1,57026972","24,93276978","0,82269605"
07/04/2012 9.00,"1,68664972",,"2,1334982"
07/04/2012 10.00,"1,70102233","20,5328598","2,4361279"
07/04/2012 11.00,"1,80886871",,"3,07565717"
07/04/2012 12.00,"1,77324184","44,97676086","3,05872513"
07/04/2012 13.00,"1,72475454",,"2,81787309"
07/04/2012 14.00,"1,58609741","45,46564102","2,34390431"
07/04/2012 15.00,"1,44392081",,"1,05601212"
07/04/2012 16.00,"1,41912728","45,71009064","0,85143138"
07/04/2012 17.00,"1,43342183",,"0,69961261"
07/04/2012 18.00,"1,59895668","29,57711983","1,23631097"
07/04/2012 19.00,"1,7104996",,"1,76970306"
07/04/2012 20.00,"1,89626584","25,42164993","2,55207709"
07/04/2012 21.00,"1,89996355",,"3,21756121"
07/04/2012 22.00,"1,78187333","22,97726059","2,72586612"
07/04/2012 23.00,"1,57494952",,"1,70578766"
08/04/2012 0.00,"1,47030689","20,04397964","0,90756673"
08/04/2012 1.00,"1,46144008",,"0,71693008"
08/04/2012 2.00,"1,46305244","16,8662796","0,69514696"
08/04/2012 3.00,"1,40679925",,"0,46148104"
08/04/2012 4.00,"1,29664384","18,33292007","0,27237091"
08/04/2012 5.00,"1,27913389",,
08/04/2012 6.00,"1,27419895","18,08848",
08/04/2012 7.00,"1,28259394",,
08/04/2012 8.00,"1,30888333","10,51086998",
08/04/2012 9.00,"1,35103769",,
08/04/2012 10.00,"1,40009467","11,97751045","0,33870066"
08/04/2012 11.00,"1,46735944",,"0,40434903"
08/04/2012 12.00,"1,50249468","9,28868198","1,11883424"
08/04/2012 13.00,"1,58527259",,"1,05806849"
08/04/2012 14.00,"1,47978533","7,08873081","1,21266368"
08/04/2012 15.00,"1,33747126",,"0,22175482"
08/04/2012 16.00,"1,32335379","6,35541391",
08/04/2012 17.00,"1,33302795",,"0,15175369"
08/04/2012 18.00,"1,43892762","12,95526028","0,29311669"
08/04/2012 19.00,"1,50119687",,"0,75408821"
08/04/2012 20.00,"1,59535799","8,79980469","1,06712793"
08/04/2012 21.00,"1,70363659",,"1,57244472"
08/04/2012 22.00,"1,52402504","5,62209702","1,24701489"
08/04/2012 23.00,"1,49166134",,"1,0047543"
09/04/2012 0.00,"1,41808577","10,02198982","0,5762922"
09/04/2012 1.00,"1,38212338",,"0,30962768"
09/04/2012 2.00,"1,30145063","7,82204819",
09/04/2012 3.00,,,
09/04/2012 4.00,"1,31010425","5,62209702",
09/04/2012 5.00,"1,28731335",,
09/04/2012 6.00,"1,28613437","16,8662796",
09/04/2012 7.00,"1,28794245",,
09/04/2012 8.00,"1,31383691","10,51086998",
09/04/2012 9.00,"1,3508408",,"0,13671328"
09/04/2012 10.00,"1,31694396","18,82180023","0,11023466"
09/04/2012 11.00,"1,35648406",,"0,12542864"
09/04/2012 12.00,"1,36769136","15,88852978",
09/04/2012 13.00,"1,30882275",,"0,34896118"
09/04/2012 14.00,"1,27946824","16,8662796","0,15037871"
09/04/2012 15.00,"1,27988065",,"0,10454963"
09/04/2012 16.00,"1,27590917","20,77729988",
09/04/2012 17.00,"1,30681895",,"0,09301279"
09/04/2012 18.00,"1,35198134","20,04397964","0,14408144"
09/04/2012 19.00,"1,36183258",,
09/04/2012 20.00,"1,35685803","10,75531006","0,35362412"
09/04/2012 21.00,"1,32553584",,
09/04/2012 22.00,"1,3379827","19,31068039",
09/04/2012 23.00,"1,33033331",,
10/04/2012 0.00,"1,48908553","11,48863029","0,41855042"
10/04/2012 1.00,"1,34753803",,"0,28560614"
10/04/2012 2.00,"1,32520148","10,75531006","0,14491843"
10/04/2012 3.00,"1,34747861",,"0,0953824"
10/04/2012 4.00,"1,35395834","21,51062965",
10/04/2012 5.00,"1,33367686",,
10/04/2012 6.00,"1,37970484","14,17745972",
10/04/2012 7.00,"1,46389823",,"0,68005875"
10/04/2012 8.00,"1,56317137","16,37741089","1,07339774"
10/04/2012 9.00,"1,54911332",,"1,64735389"
10/04/2012 10.00,"1,49260383","23,46614075","1,12387043"
10/04/2012 11.00,"1,46242334",,"1,10862051"
10/04/2012 12.00,"1,42984295","25,17720985","0,92498184"
10/04/2012 13.00,"1,44390217",,"0,47353249"
10/04/2012 14.00,"1,40554105","19,79953957","0,70759199"
10/04/2012 15.00,"1,46206918",,"0,82050035"
10/04/2012 16.00,"1,52020967","13,19970036","0,82493141"
10/04/2012 17.00,"1,78590306",,"1,92958359"
10/04/2012 18.00,"1,80027683","15,88852978","3,10084317"
10/04/2012 19.00,"1,84748496",,"3,01529923"
10/04/2012 20.00,"1,82941581","15,6440897","2,96339969"
10/04/2012 21.00,"1,69933191",,"2,46830375"
10/04/2012 22.00,"1,5418775","15,39964962","1,54397075"
10/04/2012 23.00,"1,53340329",,"1,31255444"
11/04/2012 0.00,"1,46873531","20,28841972","1,02364101"
11/04/2012 1.00,"1,41714095",,"0,58100803"
11/04/2012 2.00,"1,36031808","11,97751045","0,41977082"
11/04/2012 3.00,,,"0,23960317"
11/04/2012 4.00,"1,33891819","23,22170067","0,19170653"
11/04/2012 5.00,"1,33204469",,
11/04/2012 6.00,"1,37140771","13,93301964","0,20579198"
11/04/2012 7.00,"1,62980588",,"1,37867774"
11/04/2012 8.00,"1,75058958","16,62183952","2,24988368"
11/04/2012 9.00,"1,63934257",,"1,78518485"
11/04/2012 10.00,"1,65601605","18,82180023","1,78909216"
11/04/2012 11.00,"1,54105152",,"1,61445902"
11/04/2012 12.00,"1,59498519","33,97702026","1,26223735"
11/04/2012 13.00,"1,6725905",,"1,52690244"
11/04/2012 14.00,"1,5103794","32,02151108","1,44190769"
11/04/2012 15.00,"1,4114208",,"0,47007672"
11/04/2012 16.00,"1,4221155","17,59959984","0,46047828"
11/04/2012 17.00,"1,51114597",,"0,91434402"
11/04/2012 18.00,"1,55174855","24,93276978","1,15469875"
11/04/2012 19.00,"1,56222772",,"1,20715764"
11/04/2012 20.00,"1,57783989","23,22170067","1,17385089"
11/04/2012 21.00,"1,59868057",,"1,53403365"
11/04/2012 22.00,"1,4534773","17,84403992","1,06667638"
11/04/2012 23.00,"1,40096027",,"0,22252977"
12/04/2012 0.00,"1,43397287","30,55487061","0,28395962"
12/04/2012 1.00,"1,39254431",,"0,57998493"
12/04/2012 2.00,"1,32911472","23,71058083","0,22651641"
12/04/2012 3.00,"1,29476586",,
12/04/2012 4.00,"1,27875293","26,88829041","0,15920423"
12/04/2012 5.00,"1,28365642",,
12/04/2012 6.00,"1,33202489","19,79953957",
12/04/2012 7.00,"1,43413015",,"0,41812023"
12/04/2012 8.00,"1,6529288","17,35515976","1,08170866"
12/04/2012 9.00,"1,8293564",,"2,59322898"
12/04/2012 10.00,"1,64917284","22,73282051","2,92091248"
12/04/2012 11.00,"1,76827894",,"3,97789889"
12/04/2012 12.00,"1,56773351","24,93276978",
12/04/2012 13.00,"1,63664909",,"1,98653051"
12/04/2012 14.00,"1,50642655","22,48838043","1,70571443"
12/04/2012 15.00,"1,39472635",,"0,60944742"
12/04/2012 16.00,"1,53582183","25,17720985","0,72161845"
12/04/2012 17.00,"1,5829321",,"1,48741132"
12/04/2012 18.00,"1,70568233","21,99950981","1,59444548"
12/04/2012 19.00,"1,89982492",,"2,85339487"
12/04/2012 20.00,"1,7997654","23,22170067","2,9610433"
12/04/2012 21.00,"1,78440837",,"2,66737743"
12/04/2012 22.00,"1,69134933","28,59935951","2,50129319"
12/04/2012 23.00,"1,66757751",,"2,68597938"
13/04/2012 0.00,"1,605956","36,66585159","1,9486859"
13/04/2012 1.00,"1,62025055",,"1,26025928"
13/04/2012 2.00,"1,635194","34,95476151","1,4198459"
13/04/2012 3.00,,,"0,67560836"
13/04/2012 4.00,"1,49011306","28,84379959","0,15963442"
13/04/2012 5.00,"1,59116982",,
13/04/2012 6.00,"1,57640461","26,15497017","0,38514197"
13/04/2012 7.00,"1,55536587",,"0,29491881"
13/04/2012 8.00,"1,86130769","17,11071968","2,35435195"
13/04/2012 9.00,"1,86830701",,"2,68093607"
13/04/2012 10.00,"1,91197703","24,93276978","3,5030148"
13/04/2012 11.00,"1,78318978",,"3,02688693"
13/04/2012 12.00,"1,60583833","38,13248062","1,96679054"
13/04/2012 13.00,"1,62131186",,"1,4092925"
13/04/2012 14.00,"1,64250787","26,88829041","1,48281753"
13/04/2012 15.00,"1,57091862",,"1,07143798"
13/04/2012 16.00,"1,53128066","18,33292007","0,75447671"
13/04/2012 17.00,"1,66973975",,"1,02599028"
13/04/2012 18.00,"1,65190709","22,73282051","1,48352231"
13/04/2012 19.00,"1,82742949",,"1,98010409"
13/04/2012 20.00,"1,73796681","11,97751045","2,05396371"
13/04/2012 21.00,"1,60959429",,"1,97971559"
13/04/2012 22.00,"1,50782339","16,37741089","1,01738748"
13/04/2012 23.00,"1,62575517",,"1,28216139"
14/04/2012 0.00,"1,55892495","28,3549099","1,35819638"
14/04/2012 1.00,"1,45638747",,"0,6238156"
14/04/2012 2.00,"1,41863681","30,55487061","0,48485678"
14/04/2012 3.00,"1,39299633",,"0,31436487"
14/04/2012 4.00,"1,41681242","17,59959984","0,41918808"
14/04/2012 5.00,"1,33831589",,"0,41758223"
14/04/2012 6.00,"1,35099924","11,73307037","0,09244428"
14/04/2012 7.00,"1,36244187",,"0,15232931"
14/04/2012 8.00,"1,44633935","12,95526028","0,29544664"
14/04/2012 9.00,"1,49608485",,"0,60073071"
14/04/2012 10.00,"1,49832631","9,77756023","0,40956624"
14/04/2012 11.00,"1,53647074",,"1,08547563"
14/04/2012 12.00,"1,5262665","18,33292007","1,16600677"
14/04/2012 13.00,"1,553065",,"1,30446827"
14/04/2012 14.00,"1,47665847","10,75531006","1,18002815"
14/04/2012 15.00,"1,47958845",,"0,62431799"
14/04/2012 16.00,"1,50029283","20,77729988","0,795952"
14/04/2012 17.00,"1,49645881",,"0,40186755"
14/04/2012 18.00,"1,5262665","23,22170067","0,67514054"
14/04/2012 19.00,"1,5069974",,"1,01469039"
14/04/2012 20.00,"1,57475264","21,51062965","1,11674634"
14/04/2012 21.00,"1,67789941",,"1,46129374"
14/04/2012 22.00,"1,60627055","14,17745972","1,60475176"
14/04/2012 23.00,"1,51698611",,"1,21682321"
15/04/2012 0.00,"1,56273916","7,82204819","1,27680689"
15/04/2012 1.00,"1,69887873",,"1,6633991"
15/04/2012 2.00,"1,57455575","15,15520954","1,32946613"
15/04/2012 3.00,,,"0,80321745"
15/04/2012 4.00,"1,34689728","10,51086998","0,31853457"
15/04/2012 5.00,"1,28507189",,"0,16180673"
15/04/2012 6.00,"1,30390761","5,37765789",
15/04/2012 7.00,"1,31330567",,"0,08046606"
15/04/2012 8.00,"1,360141","16,13297081","0,09910665"
15/04/2012 9.00,"1,36871423",,"0,29665788"
15/04/2012 10.00,"1,37901749","15,15520954","0,37414006"
15/04/2012 11.00,"1,41499852",,"0,36317884"
15/04/2012 12.00,"1,46299419","16,62183952","0,62664591"
15/04/2012 13.00,"1,48845526",,"0,79618794"
15/04/2012 14.00,"1,34812752","11,24419022","0,70474337"
15/04/2012 15.00,"1,32423803",,"0,07664621"
15/04/2012 16.00,"1,32117058","18,57736015","0,07960059"
15/04/2012 17.00,"1,37935068",,"0,1452215"
15/04/2012 18.00,"1,42801506","10,51086998","0,43590654"
15/04/2012 19.00,"1,48696173",,"0,60928979"
15/04/2012 20.00,"1,58953882","7,33316994","0,908181"
15/04/2012 21.00,"1,60977137",,"0,87485696"
15/04/2012 22.00,"1,61816636","21,51062965","1,32782368"
15/04/2012 23.00,"1,59007006",,"1,24336589"
16/04/2012 0.00,"1,49350903","12,46638966","1,08202901"
16/04/2012 1.00,"1,41503813",,"0,52920104"
16/04/2012 2.00,"1,35731121","17,35515976","0,21638099"
16/04/2012 3.00,"1,39112883",,"0,25064575"
16/04/2012 4.00,"1,41996142","17,11071968","0,3960137"
16/04/2012 5.00,"1,41607964",,"0,15497453"
16/04/2012 6.00,"1,40933545","22,48838043","0,16986544"
16/04/2012 7.00,"1,43306767",,"0,21476803"
16/04/2012 8.00,"1,73193094","24,19944954","1,44770662"
16/04/2012 9.00,"1,86756024",,"2,45487935"
16/04/2012 10.00,"1,72546286","14,66633987","2,31891764"
16/04/2012 11.00,"1,65534734",,"1,5366748"
16/04/2012 12.00,"1,59201677","9,77756023","1,8930377"
16/04/2012 13.00,"1,55135478",,"0,90098064"
16/04/2012 14.00,"1,49504334","7,82204819","1,05689081"
16/04/2012 15.00,"1,46165677",,"0,66242702"
16/04/2012 16.00,"1,55449445","13,68857956","0,81990438"
16/04/2012 17.00,"1,70277216",,"1,66281636"
16/04/2012 18.00,"1,64217352","13,68857956","1,99227147"
16/04/2012 19.00,"1,6806325",,"1,43301605"
16/04/2012 20.00,"1,71165994","9,53312111","1,56991137"
16/04/2012 21.00,"1,72398797",,"1,98760141"
16/04/2012 22.00,"1,485841","20,28841972","1,01125293"
16/04/2012 23.00,"1,34814849",,"0,36280865"
17/04/2012 0.00,"1,33023545","24,93276978","0,16784975"
17/04/2012 1.00,"1,31926348",,
17/04/2012 2.00,"1,2814336","19,79953957",
17/04/2012 3.00,,,
17/04/2012 4.00,"1,26863607","18,08848",
17/04/2012 5.00,"1,24665252",,
17/04/2012 6.00,"1,29199316","10,75531006","0,09344094"
17/04/2012 7.00,"1,44370528",,"0,26234837"
17/04/2012 8.00,"1,67035021","8,79980469","0,80668745"
17/04/2012 9.00,"1,77815698",,"2,01668456"
17/04/2012 10.00,"1,74081756","6,84429216","2,30945547"
17/04/2012 11.00,"1,67597366",,"1,93055178"
17/04/2012 12.00,"1,65182787","8,31092644","1,60539044"
17/04/2012 13.00,"1,68847761",,"1,7638248"
17/04/2012 14.00,"1,42972528","14,91077042","1,19443701"
17/04/2012 15.00,"1,41682757",,"0,77414854"
17/04/2012 16.00,"1,41065423","13,44414043","0,54931831"
17/04/2012 17.00,"1,41102703",,"0,62298267"
17/04/2012 18.00,"1,44618207","8,31092644","0,39050258"
17/04/2012 19.00,"1,64417965",,"1,21873822"
17/04/2012 20.00,"1,7621324","9,77756023","2,15113806"
17/04/2012 21.00,"1,55579809",,"1,68681146"
17/04/2012 22.00,"1,55811877","9,77756023","1,08444744"
17/04/2012 23.00,"1,50839424",,"1,06250363"
18/04/2012 0.00,"1,40898129","19,55512047","0,68224225"
18/04/2012 1.00,"1,3635626",,"0,47943923"
18/04/2012 2.00,"1,33404966","20,04397964","0,57174418"
18/04/2012 3.00,"1,28984956",,"0,15130926"
18/04/2012 4.00,"1,27520551","20,04397964","0,19211842"
18/04/2012 5.00,"1,28424591",,
18/04/2012 6.00,"1,30844995","13,68857956","0,17513452"
18/04/2012 7.00,"1,35677997",,"0,16140095"
