"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
27/03/2012 16.00,"5,41407465","10,86281003","18,07081032"
27/03/2012 17.00,"8,69185066","14,48396404",
27/03/2012 18.00,"13,83012314","22,11405816","15,87300968"
27/03/2012 19.00,"23,51742792","33,55141272",
27/03/2012 20.00,"20,45249192","25,3065628","13,91940975"
27/03/2012 21.00,"12,92939523","17,14665348",
27/03/2012 22.00,"7,3083179","11,0301215","22,71062088"
27/03/2012 23.00,"2,54902104","4,15031913",
28/03/2012 0.00,"0,93900997","2,69187038","13,43101025"
28/03/2012 1.00,,,
28/03/2012 2.00,,,"15,87300968"
28/03/2012 3.00,"5,74892512","7,40118566",
28/03/2012 4.00,"1,67100961","3,30663766","13,43101025"
28/03/2012 5.00,"2,53539422","4,8967276",
28/03/2012 6.00,"10,63670265","17,89825112","8,54700947"
28/03/2012 7.00,"27,88217976","50,84139928",
28/03/2012 8.00,"33,17230136","58,34112368","17,82661057"
28/03/2012 9.00,"15,34798346","26,72998944",
28/03/2012 10.00,"10,90666366","18,14856634","50,30524063"
28/03/2012 11.00,"7,86380744","12,82643212",
28/03/2012 12.00,"8,39139134","14,31146722","41,75823975"
28/03/2012 13.00,"10,42710347","17,70370321",
28/03/2012 14.00,"9,21748814","14,30498172","34,18803024"
28/03/2012 15.00,"7,8073499","13,62796164",
28/03/2012 16.00,"6,4679461","11,88028848","25,88521957"
28/03/2012 17.00,"9,70224324","17,09736977",
28/03/2012 18.00,"14,99690393","21,74701152","15,14041042"
28/03/2012 19.00,"27,46230456","36,9494956",
28/03/2012 20.00,"33,2599092","46,83763304","16,36141014"
28/03/2012 21.00,"22,69197928","29,2992968",
28/03/2012 22.00,"9,59906216","12,74796364","17,33819962"
28/03/2012 23.00,"8,08574284","11,29664857",
29/03/2012 0.00,"5,73400005","8,45692322","21,97801971"
29/03/2012 1.00,"1,75277629","3,39029148",
29/03/2012 2.00,"0,65931878","2,27165102","23,68741989"
29/03/2012 3.00,"0,07462727","0,68934292",
29/03/2012 4.00,"0,39325634","1,41110762","15,87300968"
29/03/2012 5.00,"3,54773321","5,73392548",
29/03/2012 6.00,"19,8139604","25,17622176","10,98900986"
29/03/2012 7.00,"33,64471832","63,73850848",
29/03/2012 8.00,"38,176904","78,62518752","15,87300968"
29/03/2012 9.00,"15,49074485","28,35251264",
29/03/2012 10.00,"11,05072904","19,83721032","42,73503113"
29/03/2012 11.00,"12,21621732","19,78338752",
29/03/2012 12.00,"19,36423888","28,3622256","31,25761986"
29/03/2012 13.00,"18,41744898","30,29667248",
29/03/2012 14.00,"11,56598245","17,71148696","31,99023056"
29/03/2012 15.00,"9,35246578","15,67069655",
29/03/2012 16.00,"8,83526596","13,48853669","23,44322014"
29/03/2012 17.00,"13,49981175","18,55387018",
29/03/2012 18.00,"7,42642406","9,51914438","26,86202049"
29/03/2012 19.00,"11,30575734","12,82318746",
29/03/2012 20.00,"8,28561567","9,89980638","13,43101025"
29/03/2012 21.00,"3,10775524","4,84938839",
29/03/2012 22.00,"1,58145726","2,88317554","23,68741989"
29/03/2012 23.00,"1,59573417","2,8708527",
30/03/2012 0.00,"2,46530794","4,38377433","20,02441978"
30/03/2012 1.00,"0,16093495","1,34820474",
30/03/2012 2.00,,,"10,50061035"
30/03/2012 3.00,"8,0701696","9,49450253",
30/03/2012 4.00,"2,86700002","4,04915521","15,38461018"
30/03/2012 5.00,"2,33227672","4,14772454",
30/03/2012 6.00,"8,19022217","12,38481174","11,72161007"
30/03/2012 7.00,"14,97679351","22,47007256",
30/03/2012 8.00,"20,72116616","36,37819","28,81562042"
30/03/2012 9.00,"18,57059636","34,2680112",
30/03/2012 10.00,"10,10977457","18,36775419","38,58362961"
30/03/2012 11.00,"11,07474376","18,5558166",
30/03/2012 12.00,"8,18762567","14,50406681","31,50181961"
30/03/2012 13.00,"11,12860289","19,2542224",
30/03/2012 14.00,"6,36541319","10,70911965","22,71062088"
30/03/2012 15.00,"8,16945594","14,06050193",
30/03/2012 16.00,"5,91245657","10,25193559","21,48962021"
30/03/2012 17.00,"8,44460612","13,00022527",
30/03/2012 18.00,"14,34018929","18,39109971","16,36141014"
30/03/2012 19.00,"34,0010004","39,98118192",
30/03/2012 20.00,"44,28792368","49,72534576","8,05860806"
30/03/2012 21.00,"40,9413692","59,07393592",
30/03/2012 22.00,"28,4136584","36,39115336","22,46640968"
30/03/2012 23.00,"16,14487829","21,25027392",
31/03/2012 0.00,"6,74633904","9,28374468","24,90842056"
31/03/2012 1.00,"1,6307773","2,8124889",
31/03/2012 2.00,"1,37055219","3,28977573","26,12940979"
31/03/2012 3.00,"0,82220206","1,74118766",
31/03/2012 4.00,"0,9454993","2,16335343","18,07081032"
31/03/2012 5.00,"5,59707408","7,25073611",
31/03/2012 6.00,"8,02084956","10,27917203","16,11721039"
31/03/2012 7.00,"11,92419374","15,15320228",
31/03/2012 8.00,"15,15590011","19,63035104","9,52380943"
31/03/2012 9.00,"7,62954155","11,49443732",
31/03/2012 10.00,"4,44261613","7,0069064","33,21123123"
31/03/2012 11.00,"1,79690525","3,35203045",
31/03/2012 12.00,"1,73460655","3,81245726","34,67642975"
31/03/2012 13.00,"2,2563512","4,73071438",
31/03/2012 14.00,"0,90850974","2,3176939","18,80340958"
31/03/2012 15.00,"0,47242461","1,87348085",
31/03/2012 16.00,"0,35756312","1,85986167","15,38461018"
31/03/2012 17.00,"1,30760724","3,08485522",
31/03/2012 18.00,"1,10773441","2,50770081","8,54700947"
31/03/2012 19.00,"2,44324538","3,48886082",
31/03/2012 20.00,"1,79041401","2,75801602","12,21000957"
31/03/2012 21.00,"1,07139302","2,25543918",
31/03/2012 22.00,"0,60805424","2,15427526","10,98900986"
31/03/2012 23.00,"0,29007526","1,52135163",
01/04/2012 0.00,"0,1051275","1,02720479","21,0012207"
01/04/2012 1.00,"0,02271265","0,680911",
01/04/2012 2.00,,,"12,94260979"
01/04/2012 3.00,"6,87612751","8,49777884",
01/04/2012 4.00,"2,13824505","3,50831733","10,25640965"
01/04/2012 5.00,"0,73978722","2,03495307",
01/04/2012 6.00,"1,14667038","2,13676516","9,76801014"
01/04/2012 7.00,"1,7930105","3,20287915",
01/04/2012 8.00,"1,96562778","3,88119748","5,37240601"
01/04/2012 9.00,"6,56788252","13,29593519",
01/04/2012 10.00,"8,47185977","17,36259858","16,60560989"
01/04/2012 11.00,"11,28109827","20,79632688",
01/04/2012 12.00,"8,57049985","15,61752001","11,47741032"
01/04/2012 13.00,"4,75410578","8,85703982",
01/04/2012 14.00,"3,16291453","5,9258769","19,04759979"
01/04/2012 15.00,"3,46337194","6,25855151",
01/04/2012 16.00,"3,15772345","5,92328231","21,97801971"
01/04/2012 17.00,"5,96112653","9,02045846",
01/04/2012 18.00,"6,23173189","9,4108487","21,48962021"
01/04/2012 19.00,"7,78139259","11,21688566",
01/04/2012 20.00,"8,59905174","12,65069064","15,14041042"
01/04/2012 21.00,"6,80344474","9,7156368",
01/04/2012 22.00,"7,19410458","9,08919868","22,22220993"
01/04/2012 23.00,"4,16552144","6,21510322",
02/04/2012 0.00,"2,8819251","4,81955737","13,43101025"
02/04/2012 1.00,"3,31022266","4,56210848",
02/04/2012 2.00,"2,67621302","4,58156308","22,22220993"
02/04/2012 3.00,"0,55678778","2,18280803",
02/04/2012 4.00,"0,91889382","2,81767807","26,12940979"
02/04/2012 5.00,"3,24208471","6,41613282",
02/04/2012 6.00,"29,56550456","80,3430048","18,31501007"
02/04/2012 7.00,"24,78804752","54,29913656",
02/04/2012 8.00,"18,30777475","36,80097144","34,67642975"
02/04/2012 9.00,"3,48543642","6,93427526",
02/04/2012 10.00,"2,0532337","4,69893885","18,07081032"
02/04/2012 11.00,"1,35562712","3,76576622",
02/04/2012 12.00,"3,08893542","5,91744689","9,76801014"
02/04/2012 13.00,"5,42510689","8,62423278",
02/04/2012 14.00,"5,30180774","7,97704182","8,79120922"
02/04/2012 15.00,"9,58932817","14,00862363",
02/04/2012 16.00,"3,64053022","6,01990714","14,40781021"
02/04/2012 17.00,"2,93708438","5,00307878",
02/04/2012 18.00,"3,50230791","5,3422389","18,07081032"
02/04/2012 19.00,"11,79505152","13,52355497",
02/04/2012 20.00,"7,88068084","10,03209957","9,03540897"
02/04/2012 21.00,"3,05194587","5,21383854",
02/04/2012 22.00,"0,26216962","1,38192668","4,88400507"
02/04/2012 23.00,"0,03050022","0,78142675",
03/04/2012 0.00,,"0,94873631","8,54700947"
03/04/2012 1.00,"0,00194642","0,55640156",
03/04/2012 2.00,,,"17,09399986"
03/04/2012 3.00,"8,8268283","10,37644503",
03/04/2012 4.00,"3,82937081","5,30073511","15,38461018"
03/04/2012 5.00,"4,43418038","6,74297201",
03/04/2012 6.00,"13,25451745","15,53970161","25,88521957"
03/04/2012 7.00,"36,33780856","43,80722776",
03/04/2012 8.00,"10,24928938","12,92694596","23,19902039"
03/04/2012 9.00,"3,50295608","5,38633535",
03/04/2012 10.00,"2,61715898","4,99983794","25,15262032"
03/04/2012 11.00,"0,68657434","2,06089318",
03/04/2012 12.00,"0,0525647","0,99088826","25,15262032"
03/04/2012 13.00,"0,16547786","1,50513978",
03/04/2012 14.00,"0,01816974","0,66988832","18,07081032"
03/04/2012 15.00,"0,05645754","1,11669595",
03/04/2012 16.00,"0,10253291","1,59917003","16,60560989"
03/04/2012 17.00,"0,2790411","1,68671478",
03/04/2012 18.00,"1,63142547","3,09393339","18,07081032"
03/04/2012 19.00,"1,13823463","2,90651915",
03/04/2012 20.00,"1,29268026","2,5770892","16,36141014"
03/04/2012 21.00,"0,48410693","2,09331687",
03/04/2012 22.00,"0,49513726","2,07969961","21,24542046"
03/04/2012 23.00,"0,00584116","0,25550438",
04/04/2012 0.00,"0,33290406","1,60111454","23,68741989"
04/04/2012 1.00,"0,02660739","1,03952572",
04/04/2012 2.00,"0,02660739","0,73668213","30,76922989"
04/04/2012 3.00,"1,09800042","2,39421596",
04/04/2012 4.00,"0,25568029","1,27233275","28,32722092"
04/04/2012 5.00,"2,03636222","3,2949649",
04/04/2012 6.00,"1,44972238","2,77941704","35,89743042"
04/04/2012 7.00,"4,12398898","6,0685446",
04/04/2012 8.00,"3,59056392","6,23325958","35,16482162"
04/04/2012 9.00,"1,02791414","3,39288606",
04/04/2012 10.00,"0,1648297","1,48633335","19,78022003"
04/04/2012 11.00,"0,33225589","2,02522673",
04/04/2012 12.00,,,"11,23320961"
04/04/2012 13.00,,,
04/04/2012 14.00,,,"24,42000961"
04/04/2012 15.00,,,
04/04/2012 16.00,,,"28,32722092"
04/04/2012 17.00,"0,30500033","1,97334652",
04/04/2012 18.00,"0,1622332","1,52589072","26,12940979"
04/04/2012 19.00,"0,72810681","2,15751801",
04/04/2012 20.00,"1,92279706","3,38445606","18,80340958"
04/04/2012 21.00,"2,9799151","4,3519988",
04/04/2012 22.00,"0,10447933","0,55251064","27,35042"
04/04/2012 23.00,,,
05/04/2012 0.00,,,"39,56044006"
05/04/2012 1.00,,,
05/04/2012 2.00,,,"41,02563095"
05/04/2012 3.00,"5,65028695","6,92584525",
05/04/2012 4.00,"2,4640097","3,77549256","44,4444313"
05/04/2012 5.00,"4,1090639","5,45507558",
05/04/2012 6.00,"5,25313778","6,52767316","38,0952301"
05/04/2012 7.00,"3,1973095","4,80075094",
05/04/2012 8.00,"4,30828666","6,48811579","51,77045059"
05/04/2012 9.00,"2,46595802","3,89870566",
05/04/2012 10.00,"2,35823403","4,13475545","40,04883957"
05/04/2012 11.00,"5,78461642","8,94653098",
05/04/2012 12.00,"6,39137242","9,33562298","22,46640968"
05/04/2012 13.00,"2,92605214","5,20735303",
05/04/2012 14.00,"2,13175572","4,09325166","33,45542145"
05/04/2012 15.00,"1,59768058","3,22687284",
05/04/2012 16.00,"1,05581787","2,28980929","37,85102081"
05/04/2012 17.00,"1,4944995","3,11663074",
05/04/2012 18.00,"5,11945648","6,66126269","35,16482162"
05/04/2012 19.00,"3,85727645","5,08154726",
05/04/2012 20.00,"8,06368027","9,62160655","23,44322014"
05/04/2012 21.00,"4,65222295","6,03093174",
05/04/2012 22.00,"1,36990402","2,62831933","28,32722092"
05/04/2012 23.00,"1,45945828","3,32479401",
06/04/2012 0.00,"5,15384954","9,3006047","27,35042"
06/04/2012 1.00,"4,52892572","6,01861081",
06/04/2012 2.00,"6,4562657","8,70205118","14,16361046"
06/04/2012 3.00,"15,32332822","17,5331509",
06/04/2012 4.00,"6,23432838","7,92840627","22,71062088"
06/04/2012 5.00,"5,12205298","8,8531489",
06/04/2012 6.00,"20,57061528","41,43120448","21,48962021"
06/04/2012 7.00,"10,33300248","15,21416066",
06/04/2012 8.00,"15,74318047","26,44789296","35,40903091"
06/04/2012 9.00,"9,72041489","20,72889064",
06/04/2012 10.00,"8,13765746","18,7827863","29,54821968"
06/04/2012 11.00,"8,32587857","17,29707817",
06/04/2012 12.00,"8,95466845","15,38600931","31,50181961"
06/04/2012 13.00,"8,55168003","15,56888255",
06/04/2012 14.00,"5,60291333","10,34013042","39,80464172"
06/04/2012 15.00,"4,45689303","9,00943386",
06/04/2012 16.00,"4,48804142","8,75522773","27,8388195"
06/04/2012 17.00,"4,51594515","7,81686593",
06/04/2012 18.00,"9,94624312","12,70256894","32,23442078"
06/04/2012 19.00,"7,89300942","9,70007312",
06/04/2012 20.00,"4,76059511","6,32664166","24,90842056"
06/04/2012 21.00,"5,75476628","7,52893785",
06/04/2012 22.00,"5,0519667","6,39473371","24,90842056"
06/04/2012 23.00,"5,10647782","6,76307478",
07/04/2012 0.00,"6,4536692","7,93748445","27,59461975"
07/04/2012 1.00,"8,37516993","10,80639265",
07/04/2012 2.00,,,"29,05982971"
07/04/2012 3.00,"13,29929458","14,67397095",
07/04/2012 4.00,"6,36476502","7,76044854","36,8742218"
07/04/2012 5.00,"6,87417918","9,85506175",
07/04/2012 6.00,"23,69654408","39,29117936","27,59461975"
07/04/2012 7.00,"13,45048789","21,65427952",
07/04/2012 8.00,"6,9072759","10,08722062","21,48962021"
07/04/2012 9.00,"5,28558442","8,30193459",
07/04/2012 10.00,"9,31288165","12,12152552","19,04759979"
07/04/2012 11.00,"19,39603544","25,92780984",
07/04/2012 12.00,"8,65421103","11,68120339","34,18803024"
07/04/2012 13.00,"8,3518072","13,03524355",
07/04/2012 14.00,"3,94358413","6,62689258","33,69963074"
07/04/2012 15.00,"1,75342446","3,31766034",
07/04/2012 16.00,"1,45231887","2,76839245","21,73381996"
07/04/2012 17.00,"2,8150854","3,81375359",
07/04/2012 18.00,"4,75215937","8,14111054","16,84980965"
07/04/2012 19.00,"9,74961495","15,88664166",
07/04/2012 20.00,"9,98323267","16,54550538","9,03540897"
07/04/2012 21.00,"4,65222295","8,00363009",
07/04/2012 22.00,"6,40954215","11,1533327","5,61660624"
07/04/2012 23.00,"0,80533058","2,89419822",
08/04/2012 0.00,"0,25178746","1,27168458","6,10500622"
08/04/2012 1.00,,,
08/04/2012 2.00,,,"3,41880298"
08/04/2012 3.00,,,
08/04/2012 4.00,,,"10,25640965"
08/04/2012 5.00,,,
08/04/2012 6.00,,,"5,61660624"
08/04/2012 7.00,,,
08/04/2012 8.00,,,"3,41880298"
08/04/2012 9.00,,,
08/04/2012 10.00,,,"4,1514039"
08/04/2012 11.00,"1,49320126","4,36821065",
08/04/2012 12.00,"0,53083047","1,91628097","5,86080599"
08/04/2012 13.00,"0,05386104","1,45001682",
08/04/2012 14.00,"0,37897752","1,66401934","3,66300392"
08/04/2012 15.00,"1,36925394","3,35073411",
08/04/2012 16.00,"2,14213788","4,01413693","2,19780207"
08/04/2012 17.00,"0,54380722","2,30796564",
08/04/2012 18.00,"8,94558262","11,77652998","5,61660624"
08/04/2012 19.00,"7,70351874","10,15660901",
08/04/2012 20.00,"16,27401859","26,47578904","6,83760691"
08/04/2012 21.00,"6,4348513","12,26354314",
08/04/2012 22.00,"2,15771303","5,6230333","4,1514039"
08/04/2012 23.00,"0,37897752","1,93573557",
09/04/2012 0.00,"0,50227666","2,54725818","2,19780207"
09/04/2012 1.00,,,
09/04/2012 2.00,,,"2,19780207"
09/04/2012 3.00,"5,1739676","6,18138128",
09/04/2012 4.00,"0,49448909","1,74637682","1,95360196"
09/04/2012 5.00,"0,16158503","1,06351941",
09/04/2012 6.00,"0,00064817","0,52008694","3,17460299"
09/04/2012 7.00,"0,07592552","1,38970852",
09/04/2012 8.00,"0,45879778","2,50964531","14,65200996"
09/04/2012 9.00,"0,91824374","4,21127751",
09/04/2012 10.00,"1,1362863","5,8415749","8,05860806"
09/04/2012 11.00,"1,78392468","6,52572866",
09/04/2012 12.00,"0,88255243","4,70996344","5,37240601"
09/04/2012 13.00,"1,37120227","4,28131407",
09/04/2012 14.00,,"0,69323384","10,7448101"
09/04/2012 15.00,"0,0025965","0,85211148",
09/04/2012 16.00,"0,31343607","1,51227154","10,01220989"
09/04/2012 17.00,"2,06037311","4,78518726",
09/04/2012 18.00,"1,10708433","4,04202154","6,10500622"
09/04/2012 19.00,"5,16812644","9,82198798",
09/04/2012 20.00,"7,61331823","11,69611699","6,10500622"
09/04/2012 21.00,"6,42187073","10,5197609",
09/04/2012 22.00,"3,69439317","7,88301157","10,98900986"
09/04/2012 23.00,"1,01558557","3,31571583",
10/04/2012 0.00,"0,00064817","0,56872249","12,21000957"
10/04/2012 1.00,,"0,51165694",
10/04/2012 2.00,,,"11,23320961"
10/04/2012 3.00,,,
10/04/2012 4.00,,,"6,59340715"
10/04/2012 5.00,"0,82998964","2,68344038",
10/04/2012 6.00,"6,88845609","13,07350458","14,89620972"
10/04/2012 7.00,"13,37521627","28,50229872",
10/04/2012 8.00,"9,4167109","20,24251608","15,62880993"
10/04/2012 9.00,"7,57568051","16,46833515",
10/04/2012 10.00,"5,89623325","12,39453809","15,38461018"
10/04/2012 11.00,"4,64443538","11,64164411",
10/04/2012 12.00,"4,80407399","10,24480192","21,73381996"
10/04/2012 13.00,"6,14672246","11,38873431",
10/04/2012 14.00,"6,69182983","12,0352752","11,72161007"
10/04/2012 15.00,"6,80279658","13,99889729",
10/04/2012 16.00,"5,9760516","11,75123804","6,59340715"
10/04/2012 17.00,"7,11623265","12,43279912",
10/04/2012 18.00,"8,46082944","12,19350658","7,32600689"
10/04/2012 19.00,"18,01381049","22,22883552",
10/04/2012 20.00,"21,022918","23,48301192","4,39560509"
10/04/2012 21.00,"7,71649931","9,58853469",
10/04/2012 22.00,"3,0727121","4,74433355","13,43101025"
10/04/2012 23.00,"1,46789402","2,43053058",
11/04/2012 0.00,"0,25503212","1,5998182","6,59340715"
11/04/2012 1.00,"2,76317078","4,0556388",
11/04/2012 2.00,,,"13,67521"
11/04/2012 3.00,"11,31224475","12,64744789",
11/04/2012 4.00,"5,77358418","7,1430886","16,36141014"
11/04/2012 5.00,"8,16426486","10,15336626",
11/04/2012 6.00,"6,72103181","8,4270922","21,73381996"
11/04/2012 7.00,"5,92024414","7,92516352",
11/04/2012 8.00,"4,43093572","6,48681946","18,80340958"
11/04/2012 9.00,"5,26767472","7,54536002",
11/04/2012 10.00,,,"15,87300968"
11/04/2012 11.00,"17,57643093","19,50714176",
11/04/2012 12.00,"10,44786397","12,13579095","13,18680954"
11/04/2012 13.00,"8,59321058","10,18773637",
11/04/2012 14.00,"7,43161514","9,20138719","7,57020807"
11/04/2012 15.00,"7,58281801","9,36675225",
11/04/2012 16.00,"6,90467941","8,56716532","6,10500622"
11/04/2012 17.00,"8,36089302","10,02302139",
11/04/2012 18.00,"9,22916855","10,13715441","11,96580982"
11/04/2012 19.00,"8,5594657","10,15725718",
11/04/2012 20.00,"10,16688218","11,46590454","8,30280876"
11/04/2012 21.00,"8,3277963","9,58853469",
11/04/2012 22.00,"9,42255206","10,83881826","15,38461018"
11/04/2012 23.00,"6,03705205","7,20534332",
12/04/2012 0.00,"4,29011501","5,32343246","15,87300968"
12/04/2012 1.00,"3,24922412","4,42268353",
12/04/2012 2.00,"3,26090453","4,32281594","24,42000961"
12/04/2012 3.00,"2,99354192","4,0342397",
12/04/2012 4.00,"3,76902044","4,85068473","23,68741989"
12/04/2012 5.00,"1,2342763","2,47851795",
12/04/2012 6.00,"3,02144565","4,3733979","11,72161007"
12/04/2012 7.00,"4,97279652","6,81949216",
12/04/2012 8.00,"7,01370165","12,22917303","6,34920597"
12/04/2012 9.00,"7,8002105","13,66233175",
12/04/2012 10.00,"12,46346378","24,35134672","4,1514039"
12/04/2012 11.00,"6,74114796","13,22719688",
12/04/2012 12.00,"7,86445561","14,54492242","3,17460299"
12/04/2012 13.00,"4,33229755","8,25459538",
12/04/2012 14.00,"9,60165866","14,51249873","2,93040299"
12/04/2012 15.00,"9,52054014","14,48331587",
12/04/2012 16.00,"10,06564752","15,07668213","12,21000957"
12/04/2012 17.00,"12,06176787","17,72640247",
12/04/2012 18.00,"13,64128254","16,42359053","7,08180714"
12/04/2012 19.00,"14,61922274","16,6207292",
12/04/2012 20.00,"17,56669694","19,31842736","6,10500622"
12/04/2012 21.00,"17,9352923","19,61803776",
12/04/2012 22.00,"13,10849992","14,2796917","3,90720391"
12/04/2012 23.00,"12,81648781","14,19214504",
13/04/2012 0.00,"17,97358201","18,73804167","14,16361046"
13/04/2012 1.00,"11,42516365","12,52099203",
13/04/2012 2.00,,,"7,81440783"
13/04/2012 3.00,"17,37461168","18,26853669",
13/04/2012 4.00,"19,46676032","20,95974552","20,75702095"
13/04/2012 5.00,"16,97551801","18,14727",
13/04/2012 6.00,"14,32915322","15,49560515","20,51280975"
13/04/2012 7.00,"19,08715375","21,3974788",
13/04/2012 8.00,"19,0722325","21,33975552","31,74603081"
13/04/2012 9.00,"12,94692062","14,80431773",
13/04/2012 10.00,"10,22463223","11,9444877","20,51280975"
13/04/2012 11.00,"8,0104674","9,62614564",
13/04/2012 12.00,"8,22850997","9,91991106","14,89620972"
13/04/2012 13.00,"9,14870012","11,25838754",
13/04/2012 14.00,"6,90338116","8,32333561","16,60560989"
13/04/2012 15.00,"4,94035179","6,42197015",
13/04/2012 16.00,"4,81186157","5,90447779","9,27960968"
