"NetC","SIMAGE Brindisi","","",""
28/09/2012 9.00,"2,589632",,,
28/09/2012 10.00,"2,595954",,,"40,04884"
28/09/2012 11.00,"2,601374",,,
28/09/2012 12.00,"2,601374",,,"39,072041"
28/09/2012 13.00,"2,601374",,,
28/09/2012 14.00,"2,601374",,,"23,19902"
28/09/2012 15.00,"2,601374",,,
28/09/2012 16.00,"2,601374",,,"45,421242"
28/09/2012 17.00,"2,601374",,,
28/09/2012 18.00,"2,607697",,,"42,97924"
28/09/2012 19.00,"2,8308",,,
28/09/2012 20.00,"2,679957",,,"40,293041"
28/09/2012 21.00,"2,598664",,,
28/09/2012 22.00,"2,595051",,,"38,827831"
28/09/2012 23.00,"2,679053",,,
29/09/2012 0.00,"2,739572",,,"40,293041"
29/09/2012 1.00,"2,810929",,,
29/09/2012 2.00,"2,576986",,,"58,119652"
29/09/2012 3.00,"2,56976",,,
29/09/2012 4.00,"2,6086",,,"52,014641"
29/09/2012 5.00,"2,80009",,,
29/09/2012 6.00,"3,224619",,,"44,200241"
29/09/2012 7.00,"3,258944",,,
29/09/2012 8.00,"3,354688",,,"46,153831"
29/09/2012 9.00,"4,355495",,,
29/09/2012 10.00,"6,758153",,,"40,781441"
29/09/2012 11.00,"4,898351",,,
29/09/2012 12.00,"4,303106",,,"40,293041"
29/09/2012 13.00,"4,256137",,,
29/09/2012 14.00,"3,269782",,,"33,943821"
29/09/2012 15.00,"3,286944",,,
29/09/2012 16.00,"3,276105",,,"28,327221"
29/09/2012 17.00,"3,262556",,,
29/09/2012 18.00,"3,251717",,,"33,211231"
29/09/2012 19.00,"3,251717",,,
29/09/2012 20.00,"3,251717",,,"42,97924"
29/09/2012 21.00,"3,251717",,,
29/09/2012 22.00,"2,726023",,,"42,97924"
29/09/2012 23.00,"2,583309",,,
30/09/2012 0.00,"2,566147",,,"37,851021"
30/09/2012 1.00,,,,
30/09/2012 2.00,,,,"42,002441"
30/09/2012 3.00,,,,
30/09/2012 4.00,,,,"28,327221"
30/09/2012 5.00,,,,
30/09/2012 6.00,,,,"30,28083"
30/09/2012 7.00,,,,
30/09/2012 8.00,,,,"34,920631"
30/09/2012 9.00,,,,
30/09/2012 10.00,,,,"34,67643"
30/09/2012 11.00,,,,
30/09/2012 12.00,,,,"42,735031"
30/09/2012 13.00,,,,
30/09/2012 14.00,,,,"22,710621"
30/09/2012 15.00,,,,
30/09/2012 16.00,,,,"35,89743"
30/09/2012 17.00,,,,
30/09/2012 18.00,,,,"24,664221"
30/09/2012 19.00,,,,
30/09/2012 20.00,,,,"33,211231"
30/09/2012 21.00,,,,
30/09/2012 22.00,,,,"47,13063"
30/09/2012 23.00,,,,
01/10/2012 0.00,,,,"56,654442"
01/10/2012 1.00,,,,
01/10/2012 2.00,,,,"48,59584"
01/10/2012 3.00,,,,
01/10/2012 4.00,,,,"28,81562"
01/10/2012 5.00,,,,
01/10/2012 6.00,,,,"34,67643"
01/10/2012 7.00,,,,
01/10/2012 8.00,,,,"25,64102"
01/10/2012 9.00,,,,
01/10/2012 10.00,,,,"38,58363"
01/10/2012 11.00,,,,
01/10/2012 12.00,,,,"32,234421"
01/10/2012 13.00,,,,
01/10/2012 14.00,,,,"30,52503"
01/10/2012 15.00,,,,
01/10/2012 16.00,,,,"27,35042"
01/10/2012 17.00,,,,
01/10/2012 18.00,,,,"40,04884"
01/10/2012 19.00,,,,
01/10/2012 20.00,,,,"42,490841"
01/10/2012 21.00,,,,
01/10/2012 22.00,,,,"52,74725"
01/10/2012 23.00,,,,
02/10/2012 0.00,,,,"49,572651"
02/10/2012 1.00,,,,
02/10/2012 2.00,,,,"38,58363"
02/10/2012 3.00,,,,
02/10/2012 4.00,,,,"33,699631"
02/10/2012 5.00,,,,
02/10/2012 6.00,,,,"28,571421"
02/10/2012 7.00,,,,
02/10/2012 8.00,,,,"26,86202"
02/10/2012 9.00,,,,
02/10/2012 10.00,,,,"38,09523"
02/10/2012 11.00,,,,
02/10/2012 12.00,,,,"22,710621"
02/10/2012 13.00,,,,
02/10/2012 14.00,,,,"13,91941"
02/10/2012 15.00,,,,
02/10/2012 16.00,,,,"31,990231"
02/10/2012 17.00,,,,
02/10/2012 18.00,,,,"27,10622"
02/10/2012 19.00,,,,
02/10/2012 20.00,,,,"40,04884"
02/10/2012 21.00,,,,
02/10/2012 22.00,,,,"31,01343"
02/10/2012 23.00,,,,
03/10/2012 0.00,,,,"35,164822"
03/10/2012 1.00,,,,
03/10/2012 2.00,,,,"22,954821"
03/10/2012 3.00,,,,
03/10/2012 4.00,,,,"28,571421"
03/10/2012 5.00,,,,
03/10/2012 6.00,,,,"20,02442"
03/10/2012 7.00,,,,
03/10/2012 8.00,,,,"10,98901"
03/10/2012 9.00,,,,
03/10/2012 10.00,,,,"25,39682"
03/10/2012 11.00,,,,
03/10/2012 12.00,,,,"13,91941"
03/10/2012 13.00,,,,
03/10/2012 14.00,,,,"7,570208"
03/10/2012 15.00,,,,
03/10/2012 16.00,,,,"4,395605"
03/10/2012 17.00,,,,
03/10/2012 18.00,,,,"11,96581"
03/10/2012 19.00,,,,
03/10/2012 20.00,,,,"20,02442"
03/10/2012 21.00,,,,
03/10/2012 22.00,,,,"17,3382"
03/10/2012 23.00,,,,
04/10/2012 0.00,,,,"22,710621"
04/10/2012 1.00,,,,
04/10/2012 2.00,,,,"12,45421"
04/10/2012 3.00,,,,
04/10/2012 4.00,,,,"17,3382"
04/10/2012 5.00,,,,
04/10/2012 6.00,,,,"10,74481"
04/10/2012 7.00,,,,
04/10/2012 8.00,,,,"11,47741"
04/10/2012 9.00,,,,
04/10/2012 10.00,,,,"15,14041"
04/10/2012 11.00,,,,
04/10/2012 12.00,,,,"13,43101"
04/10/2012 13.00,,,,
04/10/2012 14.00,,,,"14,16361"
04/10/2012 15.00,,,,
04/10/2012 16.00,,,,"16,11721"
04/10/2012 17.00,,,,
04/10/2012 18.00,,,,"15,87301"
04/10/2012 19.00,,,,
04/10/2012 20.00,,,,"14,40781"
04/10/2012 21.00,,,,
04/10/2012 22.00,,,,"16,84981"
04/10/2012 23.00,,,,
05/10/2012 0.00,,,,"21,73382"
05/10/2012 1.00,,,,
05/10/2012 2.00,,,,"14,16361"
05/10/2012 3.00,,,,
05/10/2012 4.00,,,,"21,001221"
05/10/2012 5.00,,,,
05/10/2012 6.00,,,,"11,23321"
05/10/2012 7.00,,,,
05/10/2012 8.00,,,,"7,570208"
05/10/2012 9.00,,,,
05/10/2012 10.00,,,,"11,72161"
05/10/2012 11.00,,,,
05/10/2012 12.00,,,,"11,72161"
05/10/2012 13.00,,,,
05/10/2012 14.00,,,,"14,89621"
05/10/2012 15.00,,,,
05/10/2012 16.00,,,,"20,02442"
05/10/2012 17.00,,,,
05/10/2012 18.00,,,,"11,72161"
05/10/2012 19.00,,,,
05/10/2012 20.00,,,,"13,18681"
05/10/2012 21.00,,,,
05/10/2012 22.00,,,,"18,31501"
05/10/2012 23.00,,,,
06/10/2012 0.00,,,,"13,67521"
06/10/2012 1.00,,,,
06/10/2012 2.00,,,,"17,826611"
06/10/2012 3.00,,,,
06/10/2012 4.00,,,,"20,757021"
06/10/2012 5.00,,,,
06/10/2012 6.00,,,,"21,73382"
06/10/2012 7.00,,,,
06/10/2012 8.00,,,,"24,42001"
06/10/2012 9.00,,,,
06/10/2012 10.00,,,,"26,86202"
06/10/2012 11.00,,,,
06/10/2012 12.00,,,,"14,65201"
06/10/2012 13.00,,,,
06/10/2012 14.00,,,,"13,91941"
06/10/2012 15.00,,,,
06/10/2012 16.00,,,,"12,45421"
06/10/2012 17.00,,,,
06/10/2012 18.00,,,,"13,67521"
06/10/2012 19.00,,,,
06/10/2012 20.00,,,,"26,617821"
06/10/2012 21.00,,,,
06/10/2012 22.00,,,,"24,908421"
06/10/2012 23.00,,,,
07/10/2012 0.00,,,,"43,46764"
07/10/2012 1.00,,,,
07/10/2012 2.00,,,,"43,46764"
07/10/2012 3.00,,,,
07/10/2012 4.00,,,,"36,874222"
07/10/2012 5.00,,,,
07/10/2012 6.00,,,,"31,50182"
07/10/2012 7.00,,,,
07/10/2012 8.00,,,,"22,46641"
07/10/2012 9.00,,,,
07/10/2012 10.00,,,,"19,78022"
07/10/2012 11.00,,,,
07/10/2012 12.00,,,,"13,67521"
07/10/2012 13.00,,,,
07/10/2012 14.00,,,,"8,302809"
07/10/2012 15.00,,,,
07/10/2012 16.00,,,,"24,664221"
07/10/2012 17.00,,,,
07/10/2012 18.00,,,,"13,18681"
07/10/2012 19.00,,,,
07/10/2012 20.00,,,,"20,757021"
07/10/2012 21.00,,,,
07/10/2012 22.00,,,,"21,73382"
07/10/2012 23.00,,,,
08/10/2012 0.00,,,,"21,97802"
08/10/2012 1.00,,,,
08/10/2012 2.00,,,,"15,87301"
08/10/2012 3.00,,,,
08/10/2012 4.00,,,,"24,17581"
08/10/2012 5.00,,,,
08/10/2012 6.00,,,,"16,84981"
08/10/2012 7.00,,,,
08/10/2012 8.00,,,,"20,26862"
08/10/2012 9.00,,,,
08/10/2012 10.00,,,,"24,664221"
08/10/2012 11.00,,"11,9761","16,683633",
08/10/2012 12.00,"2,816348","11,565523","15,99494","18,31501"
08/10/2012 13.00,"1,428046","11,711458","16,631753",
08/10/2012 14.00,"1,34314","8,002014","9,903699","12,45421"
08/10/2012 15.00,"1,213975","9,480219","11,814791",
08/10/2012 16.00,"1,269977","9,093642","11,979505","8,058608"
08/10/2012 17.00,"1,736959","13,502954","17,00658",
08/10/2012 18.00,"2,196716","21,392106","26,372673","13,91941"
08/10/2012 19.00,"1,074873","18,662072","24,111391",
08/10/2012 20.00,"0,679247","13,915474","17,41318","8,547009"
08/10/2012 21.00,"1,126359","9,234393","11,27006",
08/10/2012 22.00,"1,211264","5,792819","6,625594","11,96581"
08/10/2012 23.00,"1,064937","4,24651","4,895431",
09/10/2012 0.00,"1,654763","3,87096","3,955773","10,74481"
09/10/2012 1.00,"1,276299","2,196225","2,195777",
09/10/2012 2.00,"1,080293","2,707987","2,707434","10,74481"
09/10/2012 3.00,"0,314332","7,37545","7,373949",
09/10/2012 4.00,"0,205942","10,440823","10,716253","7,814408"
09/10/2012 5.00,"0,442595","21,885707","25,04263",
09/10/2012 6.00,"0,639505","30,30801","37,859319","9,035409"
09/10/2012 7.00,"0,53292","39,348481","51,895196",
09/10/2012 8.00,"0,437176","38,872392","57,734176","7,326007"
09/10/2012 9.00,"0,796671","37,368241","52,114369",
09/10/2012 10.00,"1,425336","28,364749","41,301493","14,65201"
09/10/2012 11.00,"1,628569","15,874304","21,992799",
09/10/2012 12.00,,"19,810326","27,247912","17,826611"
09/10/2012 13.00,,,,
09/10/2012 14.00,,,,
09/10/2012 15.00,,,,
09/10/2012 16.00,,"4,879563","12,128011",
09/10/2012 17.00,,"14,521928","25,999796",
09/10/2012 18.00,,"26,824498","43,068352","1,709402"
09/10/2012 19.00,,"20,79277","34,996253",
09/10/2012 20.00,,"37,911786","53,64156","1,465201"
09/10/2012 21.00,,"26,143884","39,387812",
09/10/2012 22.00,,"32,410195","47,725413","11,23321"
09/10/2012 23.00,,"21,031463","34,668117",
10/10/2012 0.00,,"21,771542","35,994928","22,46641"
10/10/2012 1.00,,"13,150102","24,668451",
10/10/2012 2.00,,,,"27,83882"
10/10/2012 3.00,,"3,735398","14,727147",
10/10/2012 4.00,,"5,949785","16,897634","27,10622"
10/10/2012 5.00,,"6,537434","17,853505",
10/10/2012 6.00,,"30,727673","72,79204","15,14041"
10/10/2012 7.00,,"62,366015","154,821158",
10/10/2012 8.00,,"62,807095","192,172055","15,14041"
10/10/2012 9.00,,"43,943954","79,322302",
10/10/2012 10.00,,"18,637426","35,124662","24,42001"
10/10/2012 11.00,,"16,332232","31,207146",
10/10/2012 12.00,,"11,748435","25,628849","17,826611"
10/10/2012 13.00,,"12,894547","28,695562",
10/10/2012 14.00,,"8,152494","22,449326","10,01221"
10/10/2012 15.00,,"8,303624","22,424031",
10/10/2012 16.00,,"8,984027","23,26967","6,837607"
10/10/2012 17.00,,"9,864201","23,003137",
10/10/2012 18.00,,"16,232345","29,730547","4,884005"
10/10/2012 19.00,,"37,325431","55,533849",
10/10/2012 20.00,,"58,822622","109,797325","14,40781"
10/10/2012 21.00,,"55,751413","135,871058",
10/10/2012 22.00,,"45,441602","119,616076","9,035409"
10/10/2012 23.00,,"29,459617","64,608143",
11/10/2012 0.00,,"25,513421","54,06113","21,97802"
11/10/2012 1.00,,"19,077836","40,558338",
11/10/2012 2.00,,"17,182566","35,06694","19,2918"
11/10/2012 3.00,,"14,311778","32,7434",
11/10/2012 4.00,,"15,725124","34,489764","16,84981"
11/10/2012 5.00,,"17,949238","50,936731",
11/10/2012 6.00,,"28,190278","104,35327","19,53602"
11/10/2012 7.00,,"41,211303","213,926597",
11/10/2012 8.00,,"55,881773","272,740682","33,943821"
11/10/2012 9.00,,"38,922335","92,934711",
11/10/2012 10.00,,"23,551997","45,445333","36,630032"
11/10/2012 11.00,,"11,082952","28,585318",
11/10/2012 12.00,,"8,62923","26,330514","39,316231"
11/10/2012 13.00,,"12,736282","29,908229",
11/10/2012 14.00,,"12,203114","28,082729","22,46641"
11/10/2012 15.00,,"9,755234","23,525821",
11/10/2012 16.00,,"13,789638","34,037117","17,094"
11/10/2012 17.00,,"9,993927","26,30912",
11/10/2012 18.00,,"20,347828","34,484582","10,25641"
11/10/2012 19.00,,"35,782372","71,509982",
11/10/2012 20.00,,"51,829214","88,650778","7,081807"
11/10/2012 21.00,,"48,040625","78,304831",
11/10/2012 22.00,,"35,756424","56,439792","4,151404"
11/10/2012 23.00,,"31,269267","43,295595",
12/10/2012 0.00,,"15,873653","27,740328","13,18681"
12/10/2012 1.00,,"6,409655","17,645339",
12/10/2012 2.00,,,,"21,001221"
12/10/2012 3.00,,"6,810502","18,044808",
12/10/2012 4.00,,"6,87277","18,845041","17,826611"
12/10/2012 5.00,,"8,356163","20,140071",
12/10/2012 6.00,,"17,526986","32,005427","17,582411"
12/10/2012 7.00,,"30,746487","60,45717",
12/10/2012 8.00,,"20,278423","48,709804","16,84981"
12/10/2012 9.00,,"10,699617","27,182635",
12/10/2012 10.00,,"7,904723","23,215828","20,51281"
12/10/2012 11.00,,"8,522856","25,832476",
12/10/2012 12.00,,,,"10,98901"
12/10/2012 13.00,,"9,377088","24,826039",
12/10/2012 14.00,,"4,780325","17,43977","8,302809"
12/10/2012 15.00,,"5,026799","17,489055",
12/10/2012 16.00,,"6,983035","20,911754","5,128205"
12/10/2012 17.00,,"27,480698","52,145498",
12/10/2012 18.00,,"17,92978","36,157027","5,372406"
12/10/2012 19.00,,"26,199658","58,185485",
12/10/2012 20.00,,"24,188941","45,414856","9,76801"
12/10/2012 21.00,,"18,558806","33,807008",
12/10/2012 22.00,,"18,117878","33,111747","5,860806"
12/10/2012 23.00,,"23,762145","45,387611",
13/10/2012 0.00,,"10,505029","23,080955","10,01221"
13/10/2012 1.00,,"15,843169","30,569686",
13/10/2012 2.00,,"14,190489","29,043145","12,21001"
13/10/2012 3.00,,"15,522106","30,50353",
13/10/2012 4.00,,"16,173317","36,844429","13,67521"
13/10/2012 5.00,,"17,539312","45,254687",
13/10/2012 6.00,,"17,072304","41,702268","8,302809"
13/10/2012 7.00,,"22,150979","58,548671",
13/10/2012 8.00,,"32,189017","109,988602","11,96581"
13/10/2012 9.00,,"21,427783","55,662907",
13/10/2012 10.00,,"10,088623","28,152765","14,89621"
13/10/2012 11.00,,"12,76871","32,034624",
13/10/2012 12.00,,"10,246238","28,216969","24,17581"
13/10/2012 13.00,,"8,22125","24,381174",
13/10/2012 14.00,,"4,612981","17,416424","24,42001"
13/10/2012 15.00,,"5,86741","17,878147",
13/10/2012 16.00,,"12,565702","26,266329","12,94261"
13/10/2012 17.00,,"9,500328","22,754768",
13/10/2012 18.00,,"6,626942","20,155634","8,058608"
13/10/2012 19.00,,"8,974296","22,969411",
13/10/2012 20.00,,"13,229881","28,998404","15,38461"
13/10/2012 21.00,,"12,464511","26,798726",
13/10/2012 22.00,,"14,625712","28,816173","3,174603"
13/10/2012 23.00,,"13,985527","27,845392",
14/10/2012 0.00,,"14,820952","29,026931","3,418803"
14/10/2012 1.00,,"11,602499","25,543899",
14/10/2012 2.00,,,,"2,686203"
14/10/2012 3.00,,"8,524803","20,519431",
14/10/2012 4.00,,"3,761344","15,299761","10,74481"
14/10/2012 5.00,,"1,706517","13,255729",
14/10/2012 6.00,,"4,299696","16,164194","6,837607"
14/10/2012 7.00,,"7,833374","20,048619",
14/10/2012 8.00,,"7,200322","21,164674","9,27961"
14/10/2012 9.00,,"4,250403","18,283452",
14/10/2012 10.00,,"5,297922","20,649771","10,98901"
14/10/2012 11.00,,"7,147784","22,751519",
14/10/2012 12.00,,"4,414502","19,092116","5,860806"
14/10/2012 13.00,,"4,201756","17,967638",
14/10/2012 14.00,,"10,324071","24,806573","8,791209"
14/10/2012 15.00,,"6,295499","19,714651",
14/10/2012 16.00,,"4,816647","17,460518","4,639805"
14/10/2012 17.00,,"4,511796","16,718003",
14/10/2012 18.00,,"6,163829","17,893709","2,686203"
14/10/2012 19.00,,"22,242429","37,402142",
14/10/2012 20.00,,"36,656059","67,123609","6,349206"
14/10/2012 21.00,,"27,05195","48,26817",
14/10/2012 22.00,,"15,432592","30,746068","6,837607"
14/10/2012 23.00,,"13,525648","27,474445",
15/10/2012 0.00,,"2,792954","14,930771","8,302809"
15/10/2012 1.00,,"2,16574","14,034561",
15/10/2012 2.00,,"3,366982","14,669431","12,21001"
15/10/2012 3.00,,"2,875979","14,057908",
15/10/2012 4.00,,"4,663572","16,445638","18,31501"
15/10/2012 5.00,,"4,867241","16,673905",
15/10/2012 6.00,,"25,767679","48,790873","10,74481"
15/10/2012 7.00,,"35,012449","105,623008",
15/10/2012 8.00,,"35,37957","99,444208","8,058608"
15/10/2012 9.00,,"22,429901","52,801122",
15/10/2012 10.00,,"13,232476","35,745261","15,14041"
15/10/2012 11.00,,"8,105793","23,739811",
15/10/2012 12.00,,"6,041889","21,079073","9,27961"
15/10/2012 13.00,,"7,892399","24,341615",
15/10/2012 14.00,,"5,469805","19,848243","5,372406"
15/10/2012 15.00,,"4,813405","18,433899",
15/10/2012 16.00,,"6,277337","20,334616","2,442003"
15/10/2012 17.00,,"10,962955","25,849341",
15/10/2012 18.00,,"23,839981","44,398034","5,860806"
15/10/2012 19.00,,"15,221791","32,636405",
15/10/2012 20.00,,"9,76237","25,047811","11,47741"
15/10/2012 21.00,,"9,187691","21,735347",
15/10/2012 22.00,,"5,037825","18,318469","14,89621"
15/10/2012 23.00,,"2,16055","14,402254",
16/10/2012 0.00,,,,"9,27961"
16/10/2012 1.00,,,,
16/10/2012 2.00,,,,"14,65201"
16/10/2012 3.00,,"1,219405","12,647448",
16/10/2012 4.00,,,,"17,094"
16/10/2012 5.00,,,,
16/10/2012 6.00,,"3,31185","15,404167","20,26862"
16/10/2012 7.00,,"16,029325","31,889348",
16/10/2012 8.00,,"15,650535","38,87811","13,67521"
16/10/2012 9.00,,"14,013419","35,599985",
16/10/2012 10.00,,"9,286932","27,000402","14,16361"
16/10/2012 11.00,,"23,777728","51,832292",
16/10/2012 12.00,,"34,313898","78,726983","11,47741"
16/10/2012 13.00,,"19,032428","42,80924",
16/10/2012 14.00,,"13,399823","33,895112","17,826611"
16/10/2012 15.00,,"4,620765","18,228977",
16/10/2012 16.00,,"8,712901","23,457715","9,76801"
16/10/2012 17.00,,"19,225714","37,491643",
16/10/2012 18.00,,"49,587586","85,976425","6,349206"
16/10/2012 19.00,,"68,998798","161,946054",
16/10/2012 20.00,,"43,792161","90,907529","3,907204"
16/10/2012 21.00,,"38,050596","86,399876",
16/10/2012 22.00,,"25,378511","44,725521","19,78022"
16/10/2012 23.00,,"13,149452","25,317576",
17/10/2012 0.00,,"6,276689","18,110954","22,710621"
17/10/2012 1.00,,"14,361722","30,745418",
17/10/2012 2.00,,"4,683033","16,29908","11,72161"
17/10/2012 3.00,,"4,313967","15,933981",
17/10/2012 4.00,,"12,115556","25,600972","25,15262"
17/10/2012 5.00,,"15,291847","29,589824",
17/10/2012 6.00,,"22,824251","39,730211","24,17581"
17/10/2012 7.00,,"32,486735","69,582687",
17/10/2012 8.00,,"50,646125","133,269979","31,990231"
17/10/2012 9.00,,"27,956116","54,138947",
17/10/2012 10.00,,"13,494523","33,247289","35,89743"
17/10/2012 11.00,,"8,849113","24,988807",
17/10/2012 12.00,,"8,029258","23,914913","18,55921"
17/10/2012 13.00,,"9,090399","26,027672",
17/10/2012 14.00,,"5,091013","18,359972","17,3382"
17/10/2012 15.00,,"9,979009","25,690473",
17/10/2012 16.00,,"10,571196","25,141843","14,40781"
17/10/2012 17.00,,"14,689926","27,843443",
17/10/2012 18.00,,"24,482777","38,869679","12,45421"
17/10/2012 19.00,,"33,773584","48,282473",
17/10/2012 20.00,,"58,454867","130,122207","21,73382"
17/10/2012 21.00,,"51,011947","135,210905",
17/10/2012 22.00,,"55,891525","165,462814","17,094"
17/10/2012 23.00,,"42,42034","90,000936",
18/10/2012 0.00,,"28,846667","59,705565","24,17581"
18/10/2012 1.00,,"15,223734","28,38364",
18/10/2012 2.00,,,,"27,83882"
18/10/2012 3.00,,"16,0877","29,685137",
18/10/2012 4.00,,"10,865662","23,922695","32,722832"
18/10/2012 5.00,,"27,333454","51,757054",
18/10/2012 6.00,,"33,382467","66,305883","27,10622"
18/10/2012 7.00,,"49,978033","145,038044",
18/10/2012 8.00,,"41,082894","84,855858","30,76923"
18/10/2012 9.00,,"27,729105","57,386576",
18/10/2012 10.00,,"13,856447","30,979524","24,42001"
18/10/2012 11.00,,"9,227258","24,567938",
18/10/2012 12.00,,"6,778892","22,215566","22,710621"
18/10/2012 13.00,,"8,092172","25,062725",
18/10/2012 14.00,,"4,520228","17,279593","17,826611"
18/10/2012 15.00,,"4,601952","17,5124",
18/10/2012 16.00,,"6,510192","21,046645","10,50061"
18/10/2012 17.00,,"13,4115","29,023051",
18/10/2012 18.00,,"24,598032","42,631671","6,837607"
18/10/2012 19.00,,"38,647961","61,811213",
18/10/2012 20.00,,"42,323687","68,072344","3,174603"
18/10/2012 21.00,,"33,396752","52,508013",
18/10/2012 22.00,,"48,324707","121,282672","11,96581"
18/10/2012 23.00,,"19,470239","33,212261",
19/10/2012 0.00,,"10,073704","21,949339","17,094"
19/10/2012 1.00,,"5,770116","17,378811",
19/10/2012 2.00,,"3,72956","14,06115","9,76801"
19/10/2012 3.00,,"2,028881","10,233131",
19/10/2012 4.00,,"3,205476","15,359422","12,69841"
19/10/2012 5.00,,"20,675374","49,860236",
19/10/2012 6.00,,"41,039434","92,825094","18,31501"
19/10/2012 7.00,,"29,578333","49,048304",
19/10/2012 8.00,,"26,543435","53,09423","22,46641"
19/10/2012 9.00,,"12,635103","30,109907",
19/10/2012 10.00,,"8,902298","34,712225","23,19902"
19/10/2012 11.00,"3,584115","12,439214","31,286265",
19/10/2012 12.00,"2,969901","9,52627","22,226884","18,55921"
19/10/2012 13.00,"2,903964","9,243474","25,634049",
19/10/2012 14.00,"2,79467","5,87649","18,364512","11,23321"
19/10/2012 15.00,"2,931965","6,237124","19,328809",
19/10/2012 16.00,"2,891319","6,868229","20,90334","7,081807"
19/10/2012 17.00,"2,864221","12,94384","27,892733",
19/10/2012 18.00,"2,26446","20,070855","37,14016","4,151404"
19/10/2012 19.00,"2,081099","19,832162","36,2115",
19/10/2012 20.00,"1,49579","15,864571","30,568386","17,3382"
19/10/2012 21.00,"1,300687","8,531288","20,7691",
19/10/2012 22.00,"1,310623","8,7849","21,470765","10,74481"
19/10/2012 23.00,"1,192296","7,060869","19,505191",
20/10/2012 0.00,"1,268169","4,975559","17,121361","11,96581"
20/10/2012 1.00,"0,610601","2,802684","15,218051",
20/10/2012 2.00,"1,176037",,,"11,72161"
20/10/2012 3.00,,"2,199467","13,126679",
20/10/2012 4.00,,"1,272591","12,606594","17,094"
20/10/2012 5.00,"2,49208","1,442529","12,899709",
20/10/2012 6.00,"1,452434","2,290274","14,555299","9,523809"
20/10/2012 7.00,"1,515662","7,168541","21,306046",
20/10/2012 8.00,"1,300687","10,517357","26,250765","12,21001"
20/10/2012 9.00,"1,208555","8,055203","22,913637",
20/10/2012 10.00,"1,319655","6,480355","21,060259","11,96581"
20/10/2012 11.00,"1,25733","7,944937","24,121122",
20/10/2012 12.00,"0,850866","7,968288","23,929827","13,67521"
20/10/2012 13.00,"1,291654","7,90148","24,121772",
20/10/2012 14.00,,,,
20/10/2012 15.00,"1,233889","4,555474","17,933106",
20/10/2012 16.00,"1,49308","4,991125","18,449464","15,38461"
20/10/2012 17.00,"1,414497","8,376269","22,617927",
20/10/2012 18.00,"1,300687","9,476326","24,034873","9,76801"
20/10/2012 19.00,"1,466886","11,280784","25,527054",
20/10/2012 20.00,"1,208555","10,403849","24,422664","9,035409"
20/10/2012 21.00,"1,205845","7,819105","20,77298",
20/10/2012 22.00,"1,385593","5,710444","18,136892","17,094"
20/10/2012 23.00,"1,440691","4,638277","16,850944",
21/10/2012 0.00,"1,161586","2,004881","14,081255","17,582411"
21/10/2012 1.00,"1,300687","1,24924","13,29399",
21/10/2012 2.00,"1,215781","1,061789","12,34655","17,3382"
21/10/2012 3.00,"1,109197","1,447719","13,00606",
21/10/2012 4.00,"1,95374","4,108354","15,690798","13,67521"
21/10/2012 5.00,"1,259138","1,242754","12,537854",
21/10/2012 6.00,"1,300687","1,238213","12,927594","16,84981"
21/10/2012 7.00,"1,172425","1,251186","13,397099",
21/10/2012 8.00,"1,293461","3,065374","15,740733","14,65201"
21/10/2012 9.00,"1,269977","5,785685","19,278218",
21/10/2012 10.00,"1,300687","4,350289","18,905349","18,07081"
21/10/2012 11.00,"1,342237","4,457311","19,011703",
21/10/2012 12.00,"1,353979","6,608132","22,094593","15,87301"
21/10/2012 13.00,"1,584309","4,534497","19,553181",
21/10/2012 14.00,"1,300687","1,155838","13,804349","16,11721"
21/10/2012 15.00,"1,362108","1,477553","13,76544",
21/10/2012 16.00,"1,388303","3,324823","15,618817","12,69841"
21/10/2012 17.00,"1,37927","4,017548","16,900227",
21/10/2012 18.00,"1,300687","8,456697","22,111458","10,25641"
21/10/2012 19.00,"1,464176","10,475846","23,591306",
21/10/2012 20.00,"1,297074","12,24658","25,621717","20,757021"
21/10/2012 21.00,"1,204942","11,093978","24,274808",
21/10/2012 22.00,"1,268169","11,547367","24,803342","18,80341"
21/10/2012 23.00,"1,240168","6,040591","18,349597",
22/10/2012 0.00,"1,042356","7,696517","19,808032","27,35042"
22/10/2012 1.00,"1,15978","19,235446","37,805498",
22/10/2012 2.00,"0,959257",,,"21,73382"
22/10/2012 3.00,,"9,744856","21,742479",
22/10/2012 4.00,,"14,154817","34,199923","18,07081"
22/10/2012 5.00,"2,828994","32,082653","71,884813",
22/10/2012 6.00,"1,594245","26,917039","51,869231","21,97802"
22/10/2012 7.00,"6,185488","51,589218","204,171579",
22/10/2012 8.00,"3,767475","46,203728","124,139257","14,16361"
22/10/2012 9.00,"1,714377","25,796225","52,338763",
22/10/2012 10.00,"1,835413","12,33479","28,339529","33,455421"
22/10/2012 11.00,"1,696312","9,568431","25,896681",
22/10/2012 12.00,"1,983548","10,406444","27,395345","20,26862"
22/10/2012 13.00,"2,018774","11,031065","29,541183",
22/10/2012 14.00,"2,03142","4,755675","18,315876","19,78022"
22/10/2012 15.00,"2,268073","4,504012","18,521445",
22/10/2012 16.00,"2,187683","6,960982","20,625777","21,001221"
22/10/2012 17.00,"2,092841","11,85416","27,473794",
22/10/2012 18.00,"2,016065","15,601883","30,971742","23,68742"
22/10/2012 19.00,"1,566244","19,203018","36,031236",
22/10/2012 20.00,"1,87877","20,240144","35,413241","21,48962"
