"NetC","Provincia di TARANTO","","","","","",""
"Stat","MANDURIA","","","","","",""
,NO2,NOX,CO,O3,PM10
09/03/2012 1.00,"8,4167","17,280563","0,613501","78,59556",
09/03/2012 2.00,,,"0,678823","75,655092","12,21001"
09/03/2012 3.00,"7,517276","15,479502",,"64,445721",
09/03/2012 4.00,"7,445892","14,481076","0,7444",,"7,081807"
09/03/2012 5.00,"9,732743","16,693174","0,632703","41,372947",
09/03/2012 6.00,"19,652358","30,254913","0,940064","25,091074","7,081807"
09/03/2012 7.00,"45,372294","85,040002","1,012398","13,262878",
09/03/2012 8.00,"53,848705","114,166835","1,137161","10,566839","8,058608"
09/03/2012 9.00,"63,307596","151,77121","1,516365","22,623858",
09/03/2012 10.00,"35,651227","67,384709","0,901071","54,155113","12,21001"
09/03/2012 11.00,"42,497507","84,893486","1,037057","50,195695",
09/03/2012 12.00,"52,45478","117,92455","1,243247","35,012671","11,72161"
09/03/2012 13.00,"49,840885","93,020923","1,062984","44,125189",
09/03/2012 14.00,"51,738356","99,99955","1,233744","52,419823","17,3382"
09/03/2012 15.00,"41,768115","68,492046","0,884973","55,992648",
09/03/2012 16.00,"45,338568","72,658215","1,062368","48,455656","14,89621"
09/03/2012 17.00,"54,822104","92,397245","1,099725","41,143424",
09/03/2012 18.00,"59,236168","105,073348","1,35093","36,519115","16,60561"
09/03/2012 19.00,"66,916978","121,36978","1,542253","27,418801",
09/03/2012 20.00,"65,894248","119,30419","1,575388","23,978662","20,26862"
09/03/2012 21.00,"55,48792","98,053248","1,248039","29,768193",
09/03/2012 22.00,"48,803874","69,945607","1,378208","26,45398","27,83882"
09/03/2012 23.00,"34,694691","50,952161","1,130812","29,916461",
10/03/2012 0.00,"20,067683","30,608902","0,858267","41,437266","32,47863"
10/03/2012 1.00,"16,833399","25,121443","0,865231","41,737196",
10/03/2012 2.00,,,"0,722896","44,493506","25,64102"
10/03/2012 3.00,"12,024092","19,053918",,"40,43031",
10/03/2012 4.00,"7,133106","14,153021","0,674093",,"22,954821"
10/03/2012 5.00,"6,943615","13,643435","0,649966","59,885731",
10/03/2012 6.00,"10,885251","19,731228","0,784131","79,881278","12,21001"
10/03/2012 7.00,"19,852238","34,775053","0,887096","76,714692",
10/03/2012 8.00,"33,659","61,365619","1,022568","66,904121","7,570208"
10/03/2012 9.00,"67,286871","152,890209","1,742459","41,225357",
10/03/2012 10.00,"43,600712","87,479008","1,23925","56,4991","8,058608"
10/03/2012 11.00,"36,324826","79,998596","1,25021","60,497798",
10/03/2012 12.00,"38,171701","80,815497","1,264808","61,732082","13,91941"
10/03/2012 13.00,"48,276926","106,065313","1,405229","53,255307",
10/03/2012 14.00,"33,424092","68,012288","1,102551","64,077404","14,40781"
10/03/2012 15.00,"20,385666","40,009669","0,954729","76,051856",
10/03/2012 16.00,"24,475263","46,826198","1,033486","72,135067","17,094"
10/03/2012 17.00,"32,23523","64,818617","1,111753","66,441018",
10/03/2012 18.00,"42,221069","75,785754","1,294169","58,820719","17,582411"
10/03/2012 19.00,"46,976463","89,233384","1,31907","53,023089",
10/03/2012 20.00,"42,823273","80,825862","1,27544","52,620899","21,24542"
10/03/2012 21.00,"36,271633","63,232821","1,095478","60,260832",
10/03/2012 22.00,"33,217728","58,785279","1,009564","56,601322","22,710621"
10/03/2012 23.00,"25,579748","45,167767","0,952644","60,253389",
11/03/2012 0.00,"19,552436","34,628537","0,901652","64,336033","15,87301"
11/03/2012 1.00,"13,87684","25,214806","0,867304","69,359804",
11/03/2012 2.00,,,"0,795704","73,411988","21,001221"
11/03/2012 3.00,"12,782737","22,426994",,"67,848615",
11/03/2012 4.00,"10,429696","18,614819","0,703477",,"17,582411"
11/03/2012 5.00,"9,987125","18,338633","0,635985","67,539887",
11/03/2012 6.00,"11,615946","20,338077","0,685922","64,240577","14,89621"
11/03/2012 7.00,"14,37523","26,096525","0,779523","61,3502",
11/03/2012 8.00,"17,545926","30,480529","0,833452","59,252696","20,26862"
11/03/2012 9.00,"17,401861","34,093005","0,920903","67,556805",
11/03/2012 10.00,"28,555776","56,258095","1,02033","70,558863","10,98901"
11/03/2012 11.00,"30,749164","65,173886","1,037315","72,864943",
11/03/2012 12.00,"26,527201","52,340885","0,895731","78,965894","19,2918"
11/03/2012 13.00,"36,477976","75,611989","1,076578","72,150631",
11/03/2012 14.00,"22,088476","39,948734","0,890925","79,543426","21,24542"
11/03/2012 15.00,"14,780161","26,585365","0,822781","91,024965",
11/03/2012 16.00,"17,473248","30,676318","0,906158","85,50628","14,65201"
11/03/2012 17.00,"21,751025","36,656518","0,918092","84,72021",
11/03/2012 18.00,"22,935987","37,813106","0,935893","85,144729","18,55921"
11/03/2012 19.00,"26,237764","40,150985","0,951085","86,129854",
11/03/2012 20.00,"28,383142","42,167285","0,99809","88,144086","20,26862"
11/03/2012 21.00,"31,821225","46,250477","1,101181","82,913816",
11/03/2012 22.00,"24,533674","35,949824","0,945627","79,638905","24,42001"
11/03/2012 23.00,"25,259164","37,116835","0,915322","69,400428",
12/03/2012 0.00,"12,314201","23,479875","0,780216","70,627273","20,757021"
12/03/2012 1.00,"7,802807","16,929167","0,728853","76,162198",
12/03/2012 2.00,,,"0,662541","78,688307","21,48962"
12/03/2012 3.00,"7,230379","15,444718",,"86,429244",
12/03/2012 4.00,"5,974105","14,086891","0,631644",,"10,98901"
12/03/2012 5.00,"5,251189","13,63306","0,611068","87,949794",
12/03/2012 6.00,"8,312871","19,361694","0,643571","83,191418","12,69841"
12/03/2012 7.00,"14,819099","31,389496","0,6298","75,737025",
12/03/2012 8.00,"18,812656","37,364496","0,715836","73,017256","7,570208"
12/03/2012 9.00,"24,878905","49,437664","0,849994","68,174276",
12/03/2012 10.00,"24,411669","53,244666","0,834336","64,665773","7,081807"
12/03/2012 11.00,"27,69398","61,466746","0,799372","67,468107",
12/03/2012 12.00,"25,212453","59,63587","0,836099","69,283975","4,639805"
12/03/2012 13.00,"25,648542","57,808878","0,828802","70,948847",
12/03/2012 14.00,"18,205243","37,879263","0,725919","81,002484","4,395605"
12/03/2012 15.00,"12,299932","26,224896","0,741783","84,438552",
12/03/2012 16.00,"13,928757","30,275658","0,743381","80,402608","4,639805"
12/03/2012 17.00,"18,486892","38,322713","0,815808","78,43171",
12/03/2012 18.00,"33,507149","63,556982","1,008827","65,957595","8,302809"
12/03/2012 19.00,"46,127648","80,798634","1,223939","51,276947",
12/03/2012 20.00,"45,468334","80,553573","1,275955","52,761066","12,69841"
12/03/2012 21.00,"45,965436","79,731471","1,176187","50,247826",
12/03/2012 22.00,"33,996447","53,129258","0,943531","54,720457","19,78022"
12/03/2012 23.00,"22,420724","37,075322","0,805153","68,128934",
13/03/2012 0.00,"13,077355","25,830718","0,74957","76,884623","20,26862"
13/03/2012 1.00,"6,92804","15,694748","0,640129","80,430363",
13/03/2012 2.00,,,"0,611805","82,999143","14,40781"
13/03/2012 3.00,"6,594488","14,173769",,"81,424971",
13/03/2012 4.00,"5,78202","13,837933","0,635601",,"10,50061"
13/03/2012 5.00,"5,772936","14,094673","0,668224","81,102697",
13/03/2012 6.00,"23,592703","45,332448","0,755399","62,730061","7,326007"
13/03/2012 7.00,"36,959495","70,427947","0,948582","52,421859",
13/03/2012 8.00,"43,700632","91,257466","0,999877","53,427974","9,76801"
13/03/2012 9.00,"77,599763","182,34512","1,829798","45,905171",
13/03/2012 10.00,"52,419734","118,873701","1,149085","56,931054","10,50061"
13/03/2012 11.00,"52,066722","113,920476","1,164299","59,016388",
13/03/2012 12.00,"38,542899","85,374527","0,987592","67,557482","12,45421"
13/03/2012 13.00,"41,400801","87,702042","1,134969","69,208146",
13/03/2012 14.00,"27,573277","53,939661","0,861204","81,458145","7,570208"
13/03/2012 15.00,"15,407032","29,772554","0,746897","91,53886",
13/03/2012 16.00,"23,046292","44,361248","0,88976","85,530656","4,151404"
13/03/2012 17.00,"28,999647","55,096285","0,916364","81,211022",
13/03/2012 18.00,"45,783717","84,18941","1,139282","67,613684","2,930403"
13/03/2012 19.00,"61,598288","109,143576","1,346376","48,823296",
13/03/2012 20.00,"48,986873","68,109549","1,560629","51,500386","15,38461"
13/03/2012 21.00,"55,763057","78,539855","1,346987","29,623974",
13/03/2012 22.00,"38,365082","51,509699","1,316925","40,544903","20,26862"
13/03/2012 23.00,"23,998946","34,938414","1,053043","43,025646",
14/03/2012 0.00,"17,054035","25,957789","0,850139","46,095433","31,746031"
14/03/2012 1.00,"11,348589","18,32048","0,734734","47,897755",
14/03/2012 2.00,,,"0,692144","44,446105","20,02442"
14/03/2012 3.00,"13,555003","20,838944",,"43,127111",
14/03/2012 4.00,"10,829439","17,666965","0,739495",,"19,78022"
14/03/2012 5.00,"9,583486","17,008263","0,727145","50,686565",
14/03/2012 6.00,"17,731519","26,555537","0,775562","46,703429","10,74481"
14/03/2012 7.00,"27,997683","41,480054","0,921384","38,144059",
14/03/2012 8.00,"31,744648","52,994405","1,078452","39,385112","9,27961"
14/03/2012 9.00,"41,855074","84,053259","1,287288","34,842736",
14/03/2012 10.00,"33,993847","70,711935",,"40,304546","9,27961"
14/03/2012 11.00,"29,50191","58,209558","0,85489","52,530865",
14/03/2012 12.00,"31,805642","64,924959","0,769463","58,757078","11,72161"
14/03/2012 13.00,"30,585652","62,712853","0,820837","60,356969",
14/03/2012 14.00,"31,919865","67,961735","0,905597","60,278427","16,84981"
14/03/2012 15.00,"19,677023","38,781728","0,687054","69,183092",
14/03/2012 16.00,"25,969107","49,074595","0,797364","67,202035","9,27961"
14/03/2012 17.00,"34,503914","64,288285","0,903637","58,411105",
14/03/2012 18.00,"41,496862","76,090485","1,099529","49,10968","8,547009"
14/03/2012 19.00,"45,692877","70,77547","1,094397","43,444754",
14/03/2012 20.00,"52,893471","79,122039","1,686816","34,443933","12,21001"
14/03/2012 21.00,"49,908359","71,636462","1,601664","29,974676",
14/03/2012 22.00,"42,635074","60,266068","1,437709","35,199542","20,51281"
14/03/2012 23.00,"24,525874","34,590927","1,143301","47,72104",
15/03/2012 0.00,"14,476461","21,887581","0,865117","50,35751","31,25762"
15/03/2012 1.00,"10,446571","17,666965","0,674241","51,009516",
15/03/2012 2.00,,,"0,615383","53,068435","29,30402"
15/03/2012 3.00,"13,753549","20,664838",,"50,473282",
15/03/2012 4.00,"10,040338","16,763193","0,482932",,"16,60561"
15/03/2012 5.00,"8,356998","15,549521","0,437375","46,495569",
15/03/2012 6.00,"19,074824","28,991962","0,579638","36,083763","11,23321"
15/03/2012 7.00,"23,908086","35,297621","0,637911","45,001316",
15/03/2012 8.00,"24,387005","39,116268","0,725245","48,838859","12,21001"
15/03/2012 9.00,"33,486384","62,974777","0,877035","52,856526",
15/03/2012 10.00,"30,374089","60,885861","0,687878","62,158633","10,01221"
15/03/2012 11.00,"33,02435","64,690262","0,752964","65,549994",
15/03/2012 12.00,"27,69138","54,70337","0,638423","70,583262","10,25641"
15/03/2012 13.00,"35,810879","68,093985","0,709849","71,704453",
15/03/2012 14.00,"32,146991","57,923006","0,764148","77,919178","5,860806"
15/03/2012 15.00,"24,220891","44,20695","0,658898","81,822413",
15/03/2012 16.00,"28,27802","52,020604","0,800176","81,838668","3,418803"
15/03/2012 17.00,"32,420825","57,309675","0,844432","76,523749",
15/03/2012 18.00,"54,227682","92,989793","1,107535","55,34539","4,884005"
15/03/2012 19.00,"71,015652","120,626778","1,31248","35,009277",
15/03/2012 20.00,"79,736059","118,992975","1,399774","22,820904","12,45421"
15/03/2012 21.00,"69,782666","101,559418","1,358825","22,39571",
15/03/2012 22.00,"51,490465","71,357675","1,138601","33,690381","31,25762"
15/03/2012 23.00,"32,777739","44,747643","0,855812","49,692638",
16/03/2012 0.00,"16,267526","24,731146","0,800884","62,641363","34,432232"
16/03/2012 1.00,"13,213627","21,009744","0,610309","63,824859",
16/03/2012 2.00,,,"0,587393","70,276528","27,35042"
16/03/2012 3.00,"12,230528","19,035374",,"71,871408",
16/03/2012 4.00,"12,974822","19,840154","0,606837",,"14,65201"
16/03/2012 5.00,"13,804163","21,471357","0,610875","71,510138",
16/03/2012 6.00,"23,308466","34,750426","0,636986","61,224953","25,15262"
16/03/2012 7.00,"30,570069","42,873979","0,798163","50,74478",
16/03/2012 8.00,"38,333934","61,801308","0,872067","48,180768","17,094"
16/03/2012 9.00,"45,541008","80,729899","0,932602","47,561938",
16/03/2012 10.00,"41,756416","83,836687","0,91939","52,575553","15,62881"
16/03/2012 11.00,"39,355363","79,762615","0,79146","61,069246",
16/03/2012 12.00,"43,365782","85,941168","0,908099","62,214812","16,36141"
16/03/2012 13.00,"44,154906","95,064464","0,841722","59,693452",
16/03/2012 14.00,"40,494898","83,843186","0,881751","67,415976","9,27961"
16/03/2012 15.00,"23,996345","43,205941","0,641024","78,299663",
16/03/2012 16.00,"23,321446","40,559447","0,712928","82,958504","5,128205"
16/03/2012 17.00,"35,302096","57,370629","0,762328","82,290242",
16/03/2012 18.00,"49,454108","80,556155","0,945424","64,719259","3,174603"
16/03/2012 19.00,"63,571051","115,91733","1,266601","39,754106",
16/03/2012 20.00,"70,029273","128,092924","1,483726","29,626687","6,105006"
16/03/2012 21.00,"50,824649","85,02184","1,015367","36,911149",
16/03/2012 22.00,"44,196433","68,179569","0,942286","43,827957","29,54822"
16/03/2012 23.00,"37,699284","58,197895","0,995881","41,464359",
17/03/2012 0.00,"21,307156","31,838106","0,67137","50,770514","28,327221"
17/03/2012 1.00,"14,555627","22,808209","0,48467","59,726629",
17/03/2012 2.00,,,"0,610678","42,808988","30,28083"
17/03/2012 3.00,"16,166288","23,523967",,"25,932647",
17/03/2012 4.00,"14,420648","22,08727","0,580507",,"18,80341"
17/03/2012 5.00,"12,277868","19,867381","0,56846","35,892843",
17/03/2012 6.00,"28,154734","44,147313","0,604604","32,443229","17,582411"
17/03/2012 7.00,"30,615496","54,305331","0,730814","29,732303",
17/03/2012 8.00,"40,274252","81,589607","0,931746","21,826298","20,02442"
17/03/2012 9.00,"34,956867","69,767962","0,805301","70,533825",
17/03/2012 10.00,"21,943105","40,761716","0,509553","92,637044","18,55921"
17/03/2012 11.00,"19,046271","36,572199","0,449822","95,976978",
17/03/2012 12.00,"18,316859","35,907036","0,500291","100,000053","20,26862"
17/03/2012 13.00,"27,809503","52,16712","0,539811","93,683106",
17/03/2012 14.00,"18,813947","36,752463","0,498446","99,297932","11,23321"
17/03/2012 15.00,"9,587381","19,815527","0,449901","103,576911",
17/03/2012 16.00,"11,099401","23,628993","0,514655","100,279671","9,27961"
17/03/2012 17.00,"13,256459","26,777273","0,493188","99,172689",
17/03/2012 18.00,"17,491414","34,448292","0,565908","94,903847","10,98901"
17/03/2012 19.00,"18,8438","34,615573","0,5767","97,931659",
17/03/2012 20.00,"21,37853","38,492554","0,551937","98,230212","12,94261"
17/03/2012 21.00,"19,331792","34,077462","0,548916","97,441447",
17/03/2012 22.00,"14,453097","26,388276","0,501075","97,740716","15,38461"
17/03/2012 23.00,"10,354424","19,257951","0,517324","104,486908",
18/03/2012 0.00,"9,3317","17,473762","0,46289","111,486264","12,45421"
18/03/2012 1.00,"5,513361","13,543592","0,399354","111,933827",
18/03/2012 2.00,,,"0,367252","108,258796","12,69841"
18/03/2012 3.00,"3,936806","11,246275",,"103,362429",
18/03/2012 4.00,"4,132425","11,583044","0,314398",,"10,74481"
18/03/2012 5.00,"3,998743","11,244617","0,296305","107,199127",
18/03/2012 6.00,"10,590634","19,789581","0,328352","105,731248","11,23321"
18/03/2012 7.00,"8,049403","17,104216","0,339468","108,001483",
18/03/2012 8.00,"8,835914","18,527946","0,369268","110,945285","9,76801"
18/03/2012 9.00,"10,16753","20,128005","0,410301","111,646104",
18/03/2012 10.00,"12,406357","25,7568","0,3725","107,995395","12,94261"
18/03/2012 11.00,"15,95863","32,438476","0,420037","105,900548",
18/03/2012 12.00,"16,006652","33,999642","0,472858","102,051453","12,94261"
18/03/2012 13.00,"21,352565","42,826008","0,457722","100,307426",
18/03/2012 14.00,"12,411547","26,910826","0,386335","105,455024","10,98901"
18/03/2012 15.00,"7,759978","18,888417","0,333121","106,692759",
18/03/2012 16.00,"9,545849","20,318613","0,335801","105,920197","6,837607"
18/03/2012 17.00,"9,946893","21,954999","0,33655","99,943173",
18/03/2012 18.00,"15,051413","31,64882","0,39075","90,052724","10,25641"
18/03/2012 19.00,"15,051413","29,176087","0,375338","92,257221",
18/03/2012 20.00,"17,199402","31,998925","0,437578","92,903139","14,40781"
18/03/2012 21.00,"16,428458","31,08478","0,414558","84,574655",
18/03/2012 22.00,"15,124102","27,290759","0,390001","83,544834","10,74481"
18/03/2012 23.00,"10,695762","20,10338","0,303242","91,754163",
19/03/2012 0.00,"6,989042","15,674001","0,322084","98,276931","13,43101"
19/03/2012 1.00,"5,405637","13,678444","0,265559","101,773166",
19/03/2012 2.00,,,"0,250146","106,372464","14,89621"
19/03/2012 3.00,"3,56266","10,657231",,"108,317608",
19/03/2012 4.00,"3,606787","11,048823","0,351538",,"8,058608"
19/03/2012 5.00,"3,880637","11,051415","0,350989","105,35348",
19/03/2012 6.00,"9,840467","20,380867","0,356165","99,948599","7,326007"
19/03/2012 7.00,"13,456337","26,862854","0,432403","95,682474",
19/03/2012 8.00,"26,694617","48,322548","0,471541","81,515701","6,837607"
19/03/2012 9.00,"35,334542","68,144559","0,624839","75,212978",
19/03/2012 10.00,"24,005426","45,603435","0,546798","80,846754","9,76801"
19/03/2012 11.00,"18,994354","38,532783","0,444481","87,327574",
19/03/2012 12.00,"17,795115","37,853334","0,478287","90,183393","11,72161"
19/03/2012 13.00,"26,207918","50,970304","0,468089","88,513102",
19/03/2012 14.00,"24,052157","48,20714","0,406166","94,208507","11,72161"
19/03/2012 15.00,"14,189634","27,871644","0,374832","98,919463",
19/03/2012 16.00,"14,290865","27,945562","0,441697","94,814471","6,349206"
19/03/2012 17.00,"19,318809","38,451064","0,458755","95,610678",
19/03/2012 18.00,"24,485645","46,472209","0,4786","88,774426","3,907204"
19/03/2012 19.00,"26,105396","43,435419","0,519071","78,928664",
19/03/2012 20.00,"27,019083","42,973804","0,54468","87,999893","6,593407"
19/03/2012 21.00,"30,095052","47,388958","0,512718","84,511672",
19/03/2012 22.00,"22,041745","33,342239","0,444952","87,364142","15,14041"
19/03/2012 23.00,"11,569227","20,163015","0,348204","96,877462",
20/03/2012 0.00,"6,960489","15,384846","0,314282","96,464457","14,16361"
20/03/2012 1.00,"7,077296","15,636398","0,313302","81,074265",
20/03/2012 2.00,,,"0,38546","62,344131","14,40781"
20/03/2012 3.00,"9,836779","17,463695",,"54,810251",
20/03/2012 4.00,"8,201254","15,584531","0,434661",,"13,18681"
20/03/2012 5.00,"7,375808","15,335573","0,285522","68,896708",
